Date,AC PACIFIC HIGH DIVIDEND YIELD
1999-08-04,1320.6667128902463
1999-08-05,1301.6821068344645
1999-08-06,1295.2525576458359
1999-08-09,1296.9796857465305
1999-08-10,1281.6797997222889
1999-08-11,1270.6332262535466
1999-08-12,1284.4026495728003
1999-08-13,1287.9775133093508
1999-08-16,1311.11703548571
1999-08-17,1306.537509898323
1999-08-18,1318.751802568525
1999-08-19,1316.332892306364
1999-08-20,1326.5667535910236
1999-08-23,1349.7010015360559
1999-08-24,1354.8069849490082
1999-08-25,1360.280382726829
1999-08-26,1360.6995008997494
1999-08-27,1346.5229138005416
1999-08-30,1351.118414959085
1999-08-31,1322.4361619533788
1999-09-01,1334.224201283976
1999-09-02,1315.7415003090025
1999-09-03,1316.5639372274381
1999-09-06,1333.724995247059
1999-09-07,1327.1593401159594
1999-09-08,1321.9346201490189
1999-09-09,1360.4872564069067
1999-09-10,1367.7756662627162
1999-09-13,1385.89283961515
1999-09-14,1377.6336691704087
1999-09-15,1357.537062624693
1999-09-16,1341.5626392950164
1999-09-17,1343.3607148663914
1999-09-20,1339.3474086638716
1999-09-21,1338.6703134418583
1999-09-22,1322.6351188280319
1999-09-23,1336.0912362882027
1999-09-24,1320.8164434485304
1999-09-27,1308.4562904925258
1999-09-28,1310.1251149587545
1999-09-29,1283.9080728216181
1999-09-30,1274.980800535269
1999-10-01,1277.3875878998806
1999-10-04,1275.7419069009804
1999-10-05,1284.5669447208272
1999-10-06,1274.3741936610238
1999-10-07,1272.0951372316938
1999-10-08,1282.7720277905557
1999-10-11,1279.2658816573899
1999-10-12,1264.4112193255478
1999-10-13,1243.9243105663993
1999-10-14,1240.8091640679315
1999-10-15,1214.4097893592432
1999-10-18,1201.2295147812197
1999-10-19,1211.7745608749913
1999-10-20,1239.0586708465225
1999-10-21,1231.2386543170105
1999-10-22,1260.2308611165386
1999-10-25,1269.2808219773976
1999-10-26,1270.0734831902755
1999-10-27,1271.3225011757304
1999-10-28,1278.984175634929
1999-10-29,1291.9672730828872
1999-11-01,1301.0554992474936
1999-11-02,1307.2275415383722
1999-11-03,1308.8698166583624
1999-11-04,1327.2161757915335
1999-11-05,1317.0988690907118
1999-11-08,1314.0046124860576
1999-11-09,1314.0173126786378
1999-11-10,1323.6874025789668
1999-11-11,1338.1994511259638
1999-11-12,1369.4364044171332
1999-11-15,1387.3988660297991
1999-11-16,1386.636714123174
1999-11-17,1384.1753090923437
1999-11-18,1397.9611888363324
1999-11-19,1424.633048958747
1999-11-22,1421.062874557658
1999-11-23,1427.9859931072665
1999-11-24,1426.5312643391876
1999-11-25,1418.4076248079084
1999-11-26,1448.2248535851647
1999-11-29,1470.5689549586784
1999-11-30,1457.9975534437851
1999-12-01,1462.4157412202778
1999-12-02,1488.3753509369817
1999-12-03,1491.7482951554193
1999-12-06,1466.5864399640002
1999-12-07,1460.179161129647
1999-12-08,1453.6969594444852
1999-12-09,1478.701680336997
1999-12-10,1479.413592112037
1999-12-13,1477.0210350919974
1999-12-14,1478.7471277043196
1999-12-15,1467.1452288964163
1999-12-16,1444.8588074329598
1999-12-17,1465.9599484263913
1999-12-20,1475.8866451329536
1999-12-21,1470.8526955382754
1999-12-22,1474.2425983913806
1999-12-23,1461.5513724857447
1999-12-24,1469.778084501718
1999-12-27,1477.3787954670931
1999-12-28,1484.1843768183612
1999-12-29,1479.2751757043416
1999-12-30,1489.4275554753426
1999-12-31,1489.4839137979964
2000-01-03,1485.9573766663352
2000-01-04,1458.270668458988
2000-01-05,1408.7102058308071
2000-01-06,1373.5809577913928
2000-01-07,1404.129373034868
2000-01-10,1425.1782411654367
2000-01-11,1413.9843045087555
2000-01-12,1403.4230804688032
2000-01-13,1412.7086553381969
2000-01-14,1451.31366650724
2000-01-17,1470.0799379521122
2000-01-18,1467.3719238269055
2000-01-19,1444.775401223453
2000-01-20,1458.9939447035852
2000-01-21,1447.3713532520528
2000-01-24,1454.3230805015778
2000-01-25,1432.049509564752
2000-01-26,1445.714940860054
2000-01-27,1477.6904513188888
2000-01-28,1483.213887414271
2000-01-31,1467.3944108124024
2000-02-01,1462.522810114983
2000-02-02,1467.404209691123
2000-02-03,1448.8783961448205
2000-02-04,1451.934887104262
2000-02-07,1448.7124988917967
2000-02-08,1426.6709475235848
2000-02-09,1432.0441802736977
2000-02-10,1430.857233872818
2000-02-11,1445.1955861340305
2000-02-14,1416.1828031990665
2000-02-15,1390.7074839603329
2000-02-16,1398.2220000052723
2000-02-17,1396.7496662388262
2000-02-18,1367.7536170217327
2000-02-21,1345.5416103175396
2000-02-22,1304.5211028294445
2000-02-23,1325.5470725542375
2000-02-24,1349.889806384939
2000-02-25,1376.0056069598268
2000-02-28,1374.6192497825093
2000-02-29,1384.2279359522881
2000-03-01,1384.2629623917776
2000-03-02,1384.153508205437
2000-03-03,1392.715780925682
2000-03-06,1410.1997140460794
2000-03-07,1436.3942039115282
2000-03-08,1434.2981940593108
2000-03-09,1420.4995540024047
2000-03-10,1451.7771211024742
2000-03-13,1436.575677442365
2000-03-14,1426.5413378303206
2000-03-15,1400.35637060089
2000-03-16,1393.9981458932675
2000-03-17,1419.5943912799787
2000-03-20,1408.16932775495
2000-03-21,1413.70395131505
2000-03-22,1432.9275108048248
2000-03-23,1431.9139833888419
2000-03-24,1437.6653795172094
2000-03-27,1461.331994085079
2000-03-28,1476.6407056115095
2000-03-29,1499.4556663384203
2000-03-30,1476.3202751458118
2000-03-31,1475.1734246477831
2000-04-03,1476.0004587342657
2000-04-04,1482.83242348936
2000-04-05,1473.0193006422348
2000-04-06,1477.4922937399886
2000-04-07,1471.9321830414192
2000-04-10,1470.7585049965323
2000-04-11,1449.297217699072
2000-04-12,1468.901075056694
2000-04-13,1462.2850303477974
2000-04-14,1463.415645449835
2000-04-17,1393.2987095816143
2000-04-18,1434.761880970845
2000-04-19,1448.4323644920134
2000-04-20,1438.6580202374953
2000-04-21,1428.1895576819518
2000-04-24,1440.458599050387
2000-04-25,1459.5054195169625
2000-04-26,1454.473670916625
2000-04-27,1472.4871222150618
2000-04-28,1470.9738698875942
2000-05-01,1469.4766048364531
2000-05-02,1479.245197989109
2000-05-03,1499.1453128653588
2000-05-04,1491.9161620424943
2000-05-05,1496.7608230893368
2000-05-08,1485.8740414288714
2000-05-09,1458.5407775147883
2000-05-10,1432.77917013416
2000-05-11,1444.1789215294743
2000-05-12,1466.5966756891467
2000-05-15,1437.9295664417855
2000-05-16,1468.5420654859172
2000-05-17,1471.546855279931
2000-05-18,1454.5594910555235
2000-05-19,1471.2034612745654
2000-05-22,1434.7995517857937
2000-05-23,1442.936170905193
2000-05-24,1434.3375762011162
2000-05-25,1431.2132476875427
2000-05-26,1383.624222636279
2000-05-29,1388.8658860807939
2000-05-30,1387.3381080019046
2000-05-31,1396.3129968057713
2000-06-01,1400.0698170897685
2000-06-02,1397.8413774817695
2000-06-05,1420.7163636412783
2000-06-06,1415.270138709321
2000-06-07,1428.957735503891
2000-06-08,1430.845556976846
2000-06-09,1448.1864444483788
2000-06-12,1447.0575118240909
2000-06-13,1428.3057300122293
2000-06-14,1435.4802896355154
2000-06-15,1440.5438253079456
2000-06-16,1447.3567055680878
2000-06-19,1439.9888461105324
2000-06-20,1450.3270090453045
2000-06-21,1464.968577334915
2000-06-22,1468.1592908682985
2000-06-23,1472.7143443493412
2000-06-26,1474.0805552389238
2000-06-27,1481.8355050061357
2000-06-28,1484.6795242915016
2000-06-29,1471.4226449066075
2000-06-30,1471.1711932784337
2000-07-03,1488.3831515880574
2000-07-04,1487.9980084149806
2000-07-05,1480.649475738409
2000-07-06,1486.1661758695668
2000-07-07,1501.3698960702616
2000-07-10,1514.2661119074605
2000-07-11,1518.9310759283828
2000-07-12,1532.1634557999016
2000-07-13,1530.396889162216
2000-07-14,1531.0316100668358
2000-07-17,1533.5634104618637
2000-07-18,1524.0919780342008
2000-07-19,1543.0312512923965
2000-07-20,1546.448441149792
2000-07-21,1538.4420532734734
2000-07-24,1524.668652753828
2000-07-25,1496.842517839759
2000-07-26,1506.0897852688195
2000-07-27,1499.3350511790022
2000-07-28,1507.782433480242
2000-07-31,1494.643073716771
2000-08-01,1502.128339831544
2000-08-02,1534.8468945352013
2000-08-03,1550.232220278079
2000-08-04,1552.3748611488213
2000-08-07,1562.0828407259637
2000-08-08,1567.924063167233
2000-08-09,1583.7197759691776
2000-08-10,1572.1620606403428
2000-08-11,1582.6675428115805
2000-08-14,1585.6583975680921
2000-08-15,1579.2884176087016
2000-08-16,1591.1461383355022
2000-08-17,1589.069271572992
2000-08-18,1591.0426391387916
2000-08-21,1595.3524850828192
2000-08-22,1615.949227106462
2000-08-23,1609.2828759519668
2000-08-24,1589.401142597125
2000-08-25,1584.3549842220843
2000-08-28,1578.2013422409452
2000-08-29,1588.9591445294013
2000-08-30,1579.3303679629223
2000-08-31,1572.9165080276125
2000-09-01,1568.582995418937
2000-09-04,1581.5436047723942
2000-09-05,1595.3737346936762
2000-09-06,1594.4865256688977
2000-09-07,1601.2885192004333
2000-09-08,1603.898473819968
2000-09-11,1602.11472262076
2000-09-12,1589.72465950235
2000-09-13,1578.1523465115226
2000-09-14,1571.232098846614
2000-09-15,1551.130673307458
2000-09-18,1531.2740299434008
2000-09-19,1538.0817566474793
2000-09-20,1561.0064563555043
2000-09-21,1541.0766993091768
2000-09-22,1463.206512375118
2000-09-25,1503.850905817428
2000-09-26,1496.842524677305
2000-09-27,1497.584979884595
2000-09-28,1496.8832765003506
2000-09-29,1511.815415177722
2000-10-02,1510.8022823403664
2000-10-03,1528.6623148032177
2000-10-04,1534.586138244152
2000-10-05,1540.6778471766231
2000-10-06,1544.2732714574868
2000-10-09,1522.7988498567574
2000-10-10,1522.1797183885176
2000-10-11,1502.1269075485995
2000-10-12,1514.1190390266868
2000-10-13,1513.1318950270536
2000-10-16,1530.8447397215064
2000-10-17,1508.0893306102544
2000-10-18,1497.6359769372739
2000-10-19,1506.4879418774854
2000-10-20,1540.3375542545007
2000-10-23,1546.4949406674807
2000-10-24,1551.301878600254
2000-10-25,1562.4237606385777
2000-10-26,1563.0546590410859
2000-10-27,1533.0317139531167
2000-10-30,1527.255231926976
2000-10-31,1525.7424441759074
2000-11-01,1543.8503059189882
2000-11-02,1546.1460888910738
2000-11-03,1553.4002281724954
2000-11-06,1567.4458361812763
2000-11-07,1574.0886261625672
2000-11-08,1574.8457880971798
2000-11-09,1564.5594423087628
2000-11-10,1550.76614302212
2000-11-13,1530.5198374922556
2000-11-14,1549.9324911950234
2000-11-15,1546.2456138105697
2000-11-16,1548.4093351432089
2000-11-17,1551.6428866628155
2000-11-20,1551.2859383115033
2000-11-21,1545.4873471998305
2000-11-22,1547.8020720679447
2000-11-23,1550.4331109470263
2000-11-24,1565.0151917272512
2000-11-27,1562.7140163266663
2000-11-28,1546.6931319186617
2000-11-29,1519.567484102726
2000-11-30,1497.3719696824726
2000-12-01,1513.8582402086508
2000-12-04,1487.174976775818
2000-12-05,1500.520276895034
2000-12-06,1516.6567964857293
2000-12-07,1507.703853782514
2000-12-08,1522.0872305874173
2000-12-11,1560.7297660374206
2000-12-12,1555.102953064484
2000-12-13,1566.072341040572
2000-12-14,1535.74196099872
2000-12-15,1497.3567800373016
2000-12-18,1498.9311547209113
2000-12-19,1514.1527327579306
2000-12-20,1479.0707981827986
2000-12-21,1462.6721212746918
2000-12-22,1450.1350731997802
2000-12-25,1456.3883699927424
2000-12-26,1442.676343334148
2000-12-27,1443.819373778807
2000-12-28,1453.9251827692037
2000-12-29,1436.3226381182449
2001-01-01,1437.1744240987177
2001-01-02,1430.622742101769
2001-01-03,1423.008888642755
2001-01-04,1461.1528238453564
2001-01-05,1468.6497745791232
2001-01-08,1462.1721183591571
2001-01-09,1476.2393744282347
2001-01-10,1464.363591038129
2001-01-11,1429.369176129494
2001-01-12,1436.0595943978738
2001-01-15,1437.145028550034
2001-01-16,1444.0033595145799
2001-01-17,1461.4813461145675
2001-01-18,1455.499924583356
2001-01-19,1495.351757419045
2001-01-22,1508.3292561281391
2001-01-23,1494.7944144367038
2001-01-24,1512.0117515740296
2001-01-25,1520.7981198379766
2001-01-26,1507.090561269171
2001-01-29,1513.881255451751
2001-01-30,1503.9792731862594
2001-01-31,1520.8222297298516
2001-02-01,1513.7033902782523
2001-02-02,1519.900659272293
2001-02-05,1486.2019098739572
2001-02-06,1498.8323428421158
2001-02-07,1489.111531034079
2001-02-08,1505.0809773046312
2001-02-09,1492.0740262931586
2001-02-12,1484.2800507277188
2001-02-13,1502.436710857174
2001-02-14,1504.1054482172283
2001-02-15,1526.636712546041
2001-02-16,1513.4426822414644
2001-02-19,1496.47321456328
2001-02-20,1527.381757204213
2001-02-21,1518.0393376314842
2001-02-22,1515.7109013031843
2001-02-23,1514.9621261470752
2001-02-26,1522.9314238494562
2001-02-27,1504.2362044442468
2001-02-28,1501.3572036901585
2001-03-01,1471.319655927712
2001-03-02,1454.5141543647771
2001-03-05,1471.1141472273928
2001-03-06,1476.6875422896053
2001-03-07,1475.668158755324
2001-03-08,1462.9405779397594
2001-03-09,1453.3587797603518
2001-03-12,1426.5662896332199
2001-03-13,1415.7061533013077
2001-03-14,1424.4833533522924
2001-03-15,1435.8273824817277
2001-03-16,1445.2561787107672
2001-03-19,1447.0461309714321
2001-03-20,1432.6110368959603
2001-03-21,1442.9211714548355
2001-03-22,1436.2732145660561
2001-03-23,1435.3998183853043
2001-03-26,1454.3014698072516
2001-03-27,1435.2103167517635
2001-03-28,1452.0584113792318
2001-03-29,1444.077010016192
2001-03-30,1434.292762196826
2001-04-02,1420.1371401047754
2001-04-03,1414.8991027221427
2001-04-04,1379.6557198940973
2001-04-05,1401.36301433769
2001-04-06,1407.6821719535799
2001-04-09,1381.694309762404
2001-04-10,1404.0749845695132
2001-04-11,1440.3378042499223
2001-04-12,1446.5518118008213
2001-04-13,1443.9486340040316
2001-04-16,1452.6551678045225
2001-04-17,1449.1326048561823
2001-04-18,1483.2850637257736
2001-04-19,1495.868614060465
2001-04-20,1477.9886453137947
2001-04-23,1475.99004998257
2001-04-24,1478.125824788559
2001-04-25,1471.7924826055432
2001-04-26,1467.1630234933125
2001-04-27,1477.5500803018208
2001-04-30,1501.379246078963
2001-05-01,1505.1053916732262
2001-05-02,1514.3093632867
2001-05-03,1517.9115960490446
2001-05-04,1500.1915750110015
2001-05-07,1516.4807133745635
2001-05-08,1516.3396421715097
2001-05-09,1520.0433392891678
2001-05-10,1528.4786706017828
2001-05-11,1544.7739276796328
2001-05-14,1530.0157915533139
2001-05-15,1525.451351652955
2001-05-16,1512.1173676839078
2001-05-17,1546.8703823090395
2001-05-18,1542.0106733018563
2001-05-21,1565.0678604729005
2001-05-22,1578.1412659294222
2001-05-23,1602.856484914627
2001-05-24,1605.1479760073278
2001-05-25,1598.2889267148619
2001-05-28,1590.4422082472208
2001-05-29,1605.2941079623188
2001-05-30,1587.618886189465
2001-05-31,1592.0263362866685
2001-06-01,1595.0637108141332
2001-06-04,1601.7925030177084
2001-06-05,1606.8345318721567
2001-06-06,1615.3257906783379
2001-06-07,1622.2573267585158
2001-06-08,1635.8620053318496
2001-06-11,1638.08639205651
2001-06-12,1611.3019114080762
2001-06-13,1605.1819491871706
2001-06-14,1585.6198781439152
2001-06-15,1576.836300117727
2001-06-18,1564.479914795216
2001-06-19,1573.2095551945624
2001-06-20,1576.4675137207576
2001-06-21,1574.7100464314606
2001-06-22,1575.4727556452765
2001-06-25,1563.7045757708888
2001-06-26,1565.584144666223
2001-06-27,1562.7780773223105
2001-06-28,1568.5025211913928
2001-06-29,1593.0048088197432
2001-07-02,1582.3777888177767
2001-07-03,1589.0147337813155
2001-07-04,1592.384644110414
2001-07-05,1595.4980896365116
2001-07-06,1564.3331505907554
2001-07-09,1543.4287451328673
2001-07-10,1541.7165043176715
2001-07-11,1523.3917882661397
2001-07-12,1547.3336086603274
2001-07-13,1536.9283336617973
2001-07-16,1529.2132821583682
2001-07-17,1524.6960131215953
2001-07-18,1484.2276499511472
2001-07-19,1483.9693509037916
2001-07-20,1474.544074178679
2001-07-23,1471.9126009337392
2001-07-24,1454.091599037292
2001-07-25,1446.6626978175466
2001-07-26,1445.437345733957
2001-07-27,1456.1069281137113
2001-07-30,1453.1224702079526
2001-07-31,1468.615073342763
2001-08-01,1482.5892898693478
2001-08-02,1489.4940479019715
2001-08-03,1471.5114376317676
2001-08-06,1478.1845774884669
2001-08-07,1485.1668047099938
2001-08-08,1489.014664087742
2001-08-09,1447.1682697426731
2001-08-10,1445.9476946269647
2001-08-13,1435.7671171157085
2001-08-14,1455.0396263145578
2001-08-15,1450.3813356250712
2001-08-16,1449.9561267872666
2001-08-17,1452.519482872494
2001-08-20,1446.3079576079133
2001-08-21,1452.27032088744
2001-08-22,1444.2011982886409
2001-08-23,1453.6702849821893
2001-08-24,1452.6748382351248
2001-08-27,1465.652583585155
2001-08-28,1458.0840036816708
2001-08-29,1457.2501653161755
2001-08-30,1450.8027848647691
2001-08-31,1438.6773299908828
2001-09-03,1431.8939763590008
2001-09-04,1466.5741285753643
2001-09-05,1457.8849780046012
2001-09-06,1444.3961979584922
2001-09-07,1405.6646707335635
2001-09-10,1398.9650232131394
2001-09-11,1394.5100991117813
2001-09-12,1318.1517592410091
2001-09-13,1329.1724489150183
2001-09-14,1300.1772136007044
2001-09-17,1247.951578787006
2001-09-18,1248.75979591308
2001-09-19,1258.314594879987
2001-09-20,1246.8275261886617
2001-09-21,1225.3832190060348
2001-09-24,1232.77285852671
2001-09-25,1228.2158265589221
2001-09-26,1225.7930002532512
2001-09-27,1230.2385329132646
2001-09-28,1273.224365699944
2001-10-01,1275.9523084215048
2001-10-02,1281.370472868359
2001-10-03,1276.0031188709193
2001-10-04,1303.1293280980572
2001-10-05,1309.666861661441
2001-10-08,1293.8529628105998
2001-10-09,1306.1260680288665
2001-10-10,1307.1954131838452
2001-10-11,1337.5046559141795
2001-10-12,1326.9377979383173
2001-10-15,1328.763164958506
2001-10-16,1336.3826487831088
2001-10-17,1351.6144275009933
2001-10-18,1330.0124449177722
2001-10-19,1329.007775740919
2001-10-22,1338.141748748724
2001-10-23,1358.0117591633898
2001-10-24,1361.431138762244
2001-10-25,1359.9403151592655
2001-10-26,1368.249455783155
2001-10-29,1339.18372870008
2001-10-30,1327.971964103042
2001-10-31,1337.9769136853351
2001-11-01,1332.7427369286136
2001-11-02,1331.4917071986936
2001-11-05,1350.3175790093705
2001-11-06,1359.2161987487023
2001-11-07,1342.8266611705194
2001-11-08,1369.9661575754683
2001-11-09,1379.1501053313273
2001-11-12,1392.630060685038
2001-11-13,1407.1465142683173
2001-11-14,1420.8075148268838
2001-11-15,1440.8842765903696
2001-11-16,1424.6040307144378
2001-11-19,1439.06041492634
2001-11-20,1439.8893277591114
2001-11-21,1450.7821731666306
2001-11-22,1442.052982474164
2001-11-23,1455.5364974067302
2001-11-26,1468.9863178342873
2001-11-27,1464.7847490818654
2001-11-28,1433.017277502848
2001-11-29,1432.28109548914
2001-11-30,1437.99487144062
2001-12-03,1436.185818409539
2001-12-04,1438.211137707881
2001-12-05,1468.7811533540291
2001-12-06,1465.813989972432
2001-12-07,1467.9201128858922
2001-12-10,1459.5416099881027
2001-12-11,1456.9310766352703
2001-12-12,1461.998226555998
2001-12-13,1440.6377466682673
2001-12-14,1425.030433699715
2001-12-17,1411.5700752461573
2001-12-18,1414.3845498822814
2001-12-19,1418.5162897676244
2001-12-20,1426.353269450296
2001-12-21,1429.1358640386404
2001-12-24,1450.1771773287448
2001-12-25,1455.641684805784
2001-12-26,1450.3331888284506
2001-12-27,1448.2289597686374
2001-12-28,1471.2706071265034
2001-12-31,1463.183038854434
2002-01-01,1463.183038854434
2002-01-02,1448.1786311335536
2002-01-03,1457.8631942553648
2002-01-04,1486.2164846777794
2002-01-07,1509.4000004098216
2002-01-08,1501.0824925399568
2002-01-09,1499.1354498312971
2002-01-10,1483.870560147095
2002-01-11,1477.9120056396994
2002-01-14,1473.4309243955877
2002-01-15,1466.1175371473819
2002-01-16,1481.1886963157358
2002-01-17,1484.0536604486917
2002-01-18,1481.8545296253133
2002-01-21,1499.932089824721
2002-01-22,1491.1385335936316
2002-01-23,1490.6487294696221
2002-01-24,1504.4656209304865
2002-01-25,1539.5669927453084
2002-01-28,1551.5601846082034
2002-01-29,1552.0535606626097
2002-01-30,1528.870497766936
2002-01-31,1539.8092300732274
2002-02-01,1529.6005416657185
2002-02-04,1525.1597956711885
2002-02-05,1511.1758241859409
2002-02-06,1508.45471538644
2002-02-07,1502.4931060353304
2002-02-08,1509.4964516268803
2002-02-11,1515.734146757127
2002-02-12,1520.5124025390867
2002-02-13,1532.039444591089
2002-02-14,1560.2764771602122
2002-02-15,1553.9727727149357
2002-02-18,1560.7299483938164
2002-02-19,1534.690437869872
2002-02-20,1532.006984554916
2002-02-21,1539.6632896450992
2002-02-22,1523.213722441894
2002-02-25,1520.9148330507976
2002-02-26,1524.475466755464
2002-02-27,1549.2284155056122
2002-02-28,1546.878010995208
2002-03-01,1554.0111464431002
2002-03-04,1579.6945406089646
2002-03-05,1588.689264077924
2002-03-06,1579.6593483386484
2002-03-07,1599.1358865164946
2002-03-08,1605.6405897669642
2002-03-11,1614.1428460108625
2002-03-12,1614.7823517057777
2002-03-13,1600.0744960763543
2002-03-14,1594.7269257359205
2002-03-15,1588.5038258099155
2002-03-18,1593.8603518850416
2002-03-19,1595.9829627904328
2002-03-20,1597.1814696689487
2002-03-21,1589.7157422408234
2002-03-22,1590.8178835312344
2002-03-25,1591.801371903895
2002-03-26,1582.1497382207729
2002-03-27,1604.7784388885236
2002-03-28,1617.2384442097805
2002-03-29,1609.2909580923206
2002-04-01,1587.2149688153509
2002-04-02,1581.1845055758633
2002-04-03,1584.4285519280852
2002-04-04,1583.9185204323767
2002-04-05,1594.5422950373238
2002-04-08,1591.9595490074419
2002-04-09,1581.7608452157249
2002-04-10,1579.6439574661283
2002-04-11,1573.0631868191576
2002-04-12,1578.946918923982
2002-04-15,1584.4155096888776
2002-04-16,1587.9002489526215
2002-04-17,1605.7797227244232
2002-04-18,1610.106914779367
2002-04-19,1618.770986227254
2002-04-22,1627.3870477439145
2002-04-23,1627.6262481811525
2002-04-24,1618.4874249896534
2002-04-25,1595.9652175924277
2002-04-26,1594.3879247688647
2002-04-29,1573.6205769624355
2002-04-30,1575.940275489278
2002-05-01,1573.4455424975688
2002-05-02,1587.269266410526
2002-05-03,1579.7186871070285
2002-05-06,1559.0488761032834
2002-05-07,1565.737744970573
2002-05-08,1580.6473195594263
2002-05-09,1580.5266476942545
2002-05-10,1573.2866292235653
2002-05-13,1577.0568307765113
2002-05-14,1591.5517316117302
2002-05-15,1605.813071338832
2002-05-16,1609.3637685572235
2002-05-17,1606.6054493033153
2002-05-20,1599.1980393763283
2002-05-21,1596.8630337882244
2002-05-22,1601.1368322363764
2002-05-23,1604.4538589908623
