Date,ACWI EX USA HIGH DIVIDEND YIELD
2005-01-07,1596.7991209723082
2005-01-10,1596.3074854678869
2005-01-11,1586.8721319590468
2005-01-12,1575.4238507138302
2005-01-13,1584.4177383251335
2005-01-14,1592.543185631789
2005-01-17,1595.808071422679
2005-01-18,1598.9964543034794
2005-01-19,1602.2986833329041
2005-01-20,1597.5696475711243
2005-01-21,1597.076626565711
2005-01-24,1596.9054825790315
2005-01-25,1608.0590810127253
2005-01-26,1609.9359310266645
2005-01-27,1615.728866223362
2005-01-28,1610.8038962806309
2005-01-31,1620.7123690963872
2005-02-01,1633.7188284088281
2005-02-02,1639.045457579322
2005-02-03,1641.0493007312689
2005-02-04,1657.8337362753387
2005-02-07,1668.0016878706954
2005-02-08,1670.601727754818
2005-02-09,1670.8690304547708
2005-02-10,1672.5984311088766
2005-02-11,1686.45370293428
2005-02-14,1688.134185855877
2005-02-15,1693.9756039828674
2005-02-16,1685.23755314245
2005-02-17,1687.6767216830665
2005-02-18,1690.4869032099862
2005-02-21,1689.1278947274354
2005-02-22,1675.8282117045032
2005-02-23,1666.8553140043448
2005-02-24,1665.4597166528868
2005-02-25,1685.6952734650365
2005-02-28,1682.3071225511221
2005-03-01,1692.886015290841
2005-03-02,1692.715909209802
2005-03-03,1694.75086363707
2005-03-04,1705.6014128381455
2005-03-07,1705.6462547465455
2005-03-08,1696.8622308837264
2005-03-09,1686.5488433118392
2005-03-10,1668.9949079093496
2005-03-11,1670.4940103441306
2005-03-14,1669.5142400624627
2005-03-15,1680.7039605654795
2005-03-16,1660.975527502157
2005-03-17,1661.683952002046
2005-03-18,1668.4266630845025
2005-03-21,1667.4768404957924
2005-03-22,1668.8391805573535
2005-03-23,1660.1819980125822
2005-03-24,1666.3092461089436
2005-03-25,1666.7116862726348
2005-03-28,1669.5394984916395
2005-03-29,1668.3721206737355
2005-03-30,1662.8244259865915
2005-03-31,1665.7468687231212
2005-04-01,1675.848823987497
2005-04-04,1672.7646824030799
2005-04-05,1686.2186347943655
2005-04-06,1690.2048557800401
2005-04-07,1693.7718649269975
2005-04-08,1697.520499420963
2005-04-11,1691.652801614736
2005-04-12,1690.2306805552273
2005-04-13,1695.4922796481817
2005-04-14,1688.773158686072
2005-04-15,1659.3505011147506
2005-04-18,1628.440341608229
2005-04-19,1642.188761985389
2005-04-20,1634.8210198554684
2005-04-21,1629.118387003408
2005-04-22,1643.9961360371794
2005-04-25,1656.465950086448
2005-04-26,1653.8339318922058
2005-04-27,1636.666436289755
2005-04-28,1638.2287993275536
2005-04-29,1641.4637671171047
2005-05-02,1648.4200219979182
2005-05-03,1652.2264344690918
2005-05-04,1658.1738217843115
2005-05-05,1670.3905942836248
2005-05-06,1680.1426329603776
2005-05-09,1675.752750549016
2005-05-10,1665.4353463600846
2005-05-11,1662.96747216772
2005-05-12,1671.7131013330497
2005-05-13,1668.9158392484137
2005-05-16,1659.545560551563
2005-05-17,1660.9804769501377
2005-05-18,1681.5694141166966
2005-05-19,1693.2009237521975
2005-05-20,1693.605594699229
2005-05-23,1700.6280833431767
2005-05-24,1702.9109527960688
2005-05-25,1700.7025336809952
2005-05-26,1711.3050774447283
2005-05-27,1712.3035595589429
2005-05-30,1723.6509792368274
2005-05-31,1721.4120429924903
2005-06-01,1743.6253619695547
2005-06-02,1746.4628873359372
2005-06-03,1745.344223866504
2005-06-06,1743.2263586717197
2005-06-07,1760.4020745629196
2005-06-08,1757.3386162321342
2005-06-09,1760.924032957757
2005-06-10,1774.7984046839636
2005-06-13,1784.3123094862603
2005-06-14,1788.2360060330166
2005-06-15,1783.719916888227
2005-06-16,1795.4976245326325
2005-06-17,1797.3259130611048
2005-06-20,1801.8356137170845
2005-06-21,1806.1163427723445
2005-06-22,1811.5753852874884
2005-06-23,1821.1650917702273
2005-06-24,1808.2740552087923
2005-06-27,1793.2180608732504
2005-06-28,1812.5791779503957
2005-06-29,1811.2505824727448
2005-06-30,1805.45967179788
2005-07-01,1821.2292288862575
2005-07-04,1827.57852495614
2005-07-05,1821.7526048363695
2005-07-06,1829.7208374506715
2005-07-07,1797.6561812597756
2005-07-08,1818.7035343667537
2005-07-11,1823.5181305456967
2005-07-12,1816.7808356907783
2005-07-13,1828.1253910604723
2005-07-14,1836.6542848149734
2005-07-15,1832.4909232695325
2005-07-18,1830.5254178929067
2005-07-19,1835.4365711428654
2005-07-20,1830.2944171429237
2005-07-21,1835.205533830073
2005-07-22,1839.71878835558
2005-07-25,1848.23053026169
2005-07-26,1845.5137954394058
2005-07-27,1849.9449968884771
2005-07-28,1854.4272999677949
2005-07-29,1853.4812363056324
2005-08-01,1854.7668851643941
2005-08-02,1871.090178952068
2005-08-03,1869.2112778090152
2005-08-04,1854.814210075673
2005-08-05,1848.3158897047106
2005-08-08,1858.4781517542626
2005-08-09,1868.2070718215748
2005-08-10,1884.7963539193318
2005-08-11,1882.7533948524951
2005-08-12,1879.6812737586222
2005-08-15,1880.5943352452666
2005-08-16,1877.2963821002575
2005-08-17,1872.4833032998563
2005-08-18,1863.7028624294414
2005-08-19,1877.584338841024
2005-08-22,1880.415167265801
2005-08-23,1870.6639159205656
2005-08-24,1860.5727379490868
2005-08-25,1851.2132179441217
2005-08-26,1841.019945775516
2005-08-29,1843.5830070027328
2005-08-30,1848.984232790609
2005-08-31,1861.4364594592437
2005-09-01,1873.9322641431695
2005-09-02,1871.8215851805
2005-09-05,1883.0541697350793
2005-09-06,1898.3265573442368
2005-09-07,1905.3268535287534
2005-09-08,1904.3039229910435
2005-09-09,1909.8015636916853
2005-09-12,1917.3104000547935
2005-09-13,1907.276916600756
2005-09-14,1911.3904939690092
2005-09-15,1916.9718253551548
2005-09-16,1927.2544176978677
2005-09-19,1939.6963329971643
2005-09-20,1942.954231991308
2005-09-21,1929.1758950917656
2005-09-22,1926.012399597951
2005-09-23,1931.9097327288437
2005-09-26,1954.3141964973292
2005-09-27,1953.2460894396092
2005-09-28,1966.1349629106069
2005-09-29,1967.2935054764807
2005-09-30,1971.1587356655937
2005-10-03,1988.2133681902303
2005-10-04,1985.1307480476985
2005-10-05,1955.3844931896779
2005-10-06,1915.3656351851698
2005-10-07,1910.2660946454557
2005-10-10,1919.1551887343521
2005-10-11,1922.5055244354814
2005-10-12,1910.7315900917204
2005-10-13,1893.6646826529668
2005-10-14,1887.9552305486168
2005-10-17,1893.0603578368787
2005-10-18,1889.7286248468442
2005-10-19,1859.904426082902
2005-10-20,1867.0154051703976
2005-10-21,1857.5751922458733
2005-10-24,1877.7079075060738
2005-10-25,1868.515784704503
2005-10-26,1878.8639924044146
2005-10-27,1859.3004617778734
2005-10-28,1861.4568426045257
2005-10-31,1904.8431757531828
2005-11-01,1905.6806683626585
2005-11-02,1909.8972671300328
2005-11-03,1937.2650492359867
2005-11-04,1942.580360742892
2005-11-07,1947.1989829515937
2005-11-08,1949.3165566472744
2005-11-09,1952.4527830585578
2005-11-10,1952.1496319403218
2005-11-11,1972.3562344436657
2005-11-14,1974.467841928581
2005-11-15,1975.3460207609721
2005-11-16,1967.0984505210317
2005-11-17,1975.1246159918678
2005-11-18,1984.6656642369485
2005-11-21,1990.468376348042
2005-11-22,1992.405092339999
2005-11-23,2001.1511581611883
2005-11-24,2001.6778732672383
2005-11-25,2005.3141020181777
2005-11-28,1992.8961482993404
2005-11-29,1995.9660403878465
2005-11-30,1986.4925924213624
2005-12-01,2012.0069096959674
2005-12-02,2026.367778709356
2005-12-05,2020.125747253994
2005-12-06,2029.1162527672761
2005-12-07,2030.3506067645092
2005-12-08,2023.21632032351
2005-12-09,2019.9576230025566
2005-12-12,2016.172036072623
2005-12-13,2020.326035978737
2005-12-14,2014.181933837227
2005-12-15,2012.0118577726655
2005-12-16,2020.9186576623536
2005-12-19,2017.6458764167512
2005-12-20,2028.9417803911674
2005-12-21,2043.0756151090814
2005-12-22,2038.6988774421984
2005-12-23,2039.1805839783854
2005-12-26,2039.4146951245532
2005-12-27,2042.014604713501
2005-12-28,2038.463423457525
2005-12-29,2052.284513781796
2005-12-30,2043.2346718680328
2006-01-02,2047.775250657145
2006-01-03,2057.6863986378203
2006-01-04,2072.2274403997426
2006-01-05,2067.702986004719
2006-01-06,2080.0551795604983
2006-01-09,2090.259077398637
2006-01-10,2082.6523635031404
2006-01-11,2093.3133518985965
2006-01-12,2103.818889021569
2006-01-13,2092.288735624472
2006-01-16,2094.1676382530804
2006-01-17,2079.855849324861
2006-01-18,2058.482361888502
2006-01-19,2070.0145208344697
2006-01-20,2063.417006708327
2006-01-23,2051.709109227234
2006-01-24,2048.9605123071215
2006-01-25,2071.539888512148
2006-01-26,2087.0917468206417
2006-01-27,2116.8094389658327
2006-01-30,2122.0535549488704
2006-01-31,2122.400023538939
2006-02-01,2144.3402568103397
2006-02-02,2125.4407393443303
2006-02-03,2123.923207132652
2006-02-06,2131.463128562665
2006-02-07,2121.2912085511985
2006-02-08,2112.9312231866024
2006-02-09,2136.8625008007784
2006-02-10,2134.960050857363
2006-02-13,2140.7931542486194
2006-02-14,2139.9251309691476
2006-02-15,2142.939651581816
2006-02-16,2151.4713094206763
2006-02-17,2157.1588635351573
2006-02-20,2164.5532355128666
2006-02-21,2171.8901248539423
2006-02-22,2179.9605647442577
2006-02-23,2177.1492765617145
2006-02-24,2187.5760135579585
2006-02-27,2193.0886246915393
2006-02-28,2166.919342427891
2006-03-01,2180.494929214946
2006-03-02,2165.552970491966
2006-03-03,2163.99358679801
2006-03-06,2172.600318296466
2006-03-07,2162.088088874921
2006-03-08,2149.1414418543754
2006-03-09,2161.6624551090886
2006-03-10,2175.3404056297522
2006-03-13,2189.1075153010147
2006-03-14,2190.176670098568
2006-03-15,2197.565911154282
2006-03-16,2193.799209997349
2006-03-17,2190.9240845715144
2006-03-20,2192.327351659318
2006-03-21,2194.9012415565026
2006-03-22,2198.631661345938
2006-03-23,2201.5754431258297
2006-03-24,2208.498450069034
2006-03-27,2194.6711276990636
2006-03-28,2176.917955039946
2006-03-29,2186.096522531783
2006-03-30,2198.140234337963
2006-03-31,2186.9094815198464
2006-04-03,2204.6858797016985
2006-04-04,2189.9453206516523
2006-04-05,2199.0341971125595
2006-04-06,2208.86671393091
2006-04-07,2209.581251659196
2006-04-10,2219.4178549214434
2006-04-11,2200.180997331839
2006-04-12,2196.2239805159443
2006-04-13,2202.9428774004014
2006-04-14,2204.439346126524
2006-04-17,2198.5660880972073
2006-04-18,2205.8055292276763
2006-04-19,2229.5589604850024
2006-04-20,2232.9317273797797
2006-04-21,2247.311665822413
2006-04-24,2234.6971080173694
2006-04-25,2232.3341259822932
2006-04-26,2240.115749587462
2006-04-27,2226.635242318466
2006-04-28,2219.691324180453
2006-05-01,2225.758971046542
2006-05-02,2242.826360231772
2006-05-03,2233.384065545603
2006-05-04,2235.8476408397883
2006-05-05,2253.292956627815
2006-05-08,2258.1377570756745
2006-05-09,2265.36705442341
2006-05-10,2256.705807817782
2006-05-11,2246.7349526762255
2006-05-12,2202.7246143875645
2006-05-15,2170.216417990406
2006-05-16,2174.5048647395556
2006-05-17,2130.55155820969
2006-05-18,2116.5070357187415
2006-05-19,2118.7581769510425
2006-05-22,2060.928627329125
2006-05-23,2097.195831023413
2006-05-24,2073.0553317458475
2006-05-25,2097.3193165058947
2006-05-26,2133.315800426209
2006-05-29,2132.5738950936047
2006-05-30,2088.1930115664445
2006-05-31,2098.7248481964175
2006-06-01,2112.096146751471
2006-06-02,2117.32154093168
2006-06-05,2102.5263240098734
2006-06-06,2075.214184132806
2006-06-07,2083.446249089798
2006-06-08,2037.0888815624594
2006-06-09,2069.8875872020935
2006-06-12,2057.406038091359
2006-06-13,2012.2657800533436
2006-06-14,2012.3971079196356
2006-06-15,2045.4642246862036
2006-06-16,2044.5132866427532
2006-06-19,2052.5434873572963
2006-06-20,2055.613404289062
2006-06-21,2054.5124569492923
2006-06-22,2065.781226474744
2006-06-23,2067.2377410665445
2006-06-26,2060.029228553976
2006-06-27,2052.2898798183446
2006-06-28,2059.587276346732
2006-06-29,2093.8819277749767
2006-06-30,2115.2622971699334
2006-07-03,2126.6707204113386
2006-07-04,2134.5596407608678
2006-07-05,2113.4203731326575
2006-07-06,2129.662157588253
2006-07-07,2129.824580263048
2006-07-10,2139.0087643309853
2006-07-11,2122.382808087405
2006-07-12,2124.2170250815107
2006-07-13,2096.0450262790046
2006-07-14,2074.1486149381963
2006-07-17,2068.153365356214
2006-07-18,2069.22230487844
2006-07-19,2102.23778550279
2006-07-20,2106.4249021620913
2006-07-21,2090.9485108149024
2006-07-24,2124.844336752172
2006-07-25,2129.2713042454075
2006-07-26,2136.261582541415
2006-07-27,2159.1338891833707
2006-07-28,2167.489163937125
2006-07-31,2159.029988736086
2006-08-01,2143.935270428097
2006-08-02,2162.641217624684
2006-08-03,2151.5793212810527
2006-08-04,2169.377892629602
2006-08-07,2153.550331278198
2006-08-08,2159.193126544194
2006-08-09,2174.292485824913
2006-08-10,2162.7065336032974
2006-08-11,2164.132201592151
2006-08-14,2178.5089383490185
2006-08-15,2191.048252036864
2006-08-16,2197.855191475993
2006-08-17,2198.370292139232
2006-08-18,2195.5579545481455
2006-08-21,2191.368236018903
2006-08-22,2201.664969602734
2006-08-23,2193.364941109113
2006-08-24,2196.1510801568525
2006-08-25,2199.4913632485095
2006-08-28,2205.0925608766474
2006-08-29,2211.073534583509
2006-08-30,2219.7325593665087
2006-08-31,2215.5950500545405
2006-09-01,2226.4722523518544
2006-09-04,2236.410306376016
2006-09-05,2232.872883247432
2006-09-06,2210.0977428583483
2006-09-07,2191.130240167676
2006-09-08,2200.185068918355
2006-09-11,2186.8428625731976
2006-09-12,2211.571731215121
2006-09-13,2220.8432295533016
2006-09-14,2218.980363961986
2006-09-15,2228.0206495660323
2006-09-18,2231.072103243677
2006-09-19,2220.591393217082
2006-09-20,2235.283351925732
2006-09-21,2241.415028113863
2006-09-22,2210.98318704476
2006-09-25,2214.4188757846446
2006-09-26,2239.7520405808027
2006-09-27,2255.0580160879963
2006-09-28,2256.8018717971204
2006-09-29,2256.410744600279
2006-10-02,2256.140753457842
2006-10-03,2250.6111839051173
2006-10-04,2266.856629460336
2006-10-05,2280.249582153343
2006-10-06,2288.63595935548
2006-10-09,2286.655240366718
2006-10-10,2301.192757226061
2006-10-11,2301.894740566191
2006-10-12,2321.1442340039516
2006-10-13,2333.4636055782403
2006-10-16,2340.304646816402
2006-10-17,2318.068511713483
2006-10-18,2334.80001699239
2006-10-19,2329.270847610297
2006-10-20,2335.67792690914
2006-10-23,2344.3519151250334
2006-10-24,2348.472820518651
2006-10-25,2355.691304341625
2006-10-26,2355.0290130662197
2006-10-27,2349.478293602273
2006-10-30,2342.8586270722226
2006-10-31,2346.713493883927
2006-11-01,2352.6379843374707
2006-11-02,2344.825755470723
2006-11-03,2357.6941496118907
2006-11-06,2378.6353431002863
2006-11-07,2386.682764389056
2006-11-08,2389.44265914374
2006-11-09,2381.7652243806174
2006-11-10,2377.5554538867673
2006-11-13,2380.4072277182145
2006-11-14,2378.7935917459
2006-11-15,2391.2155132387466
2006-11-16,2396.7973358966674
2006-11-17,2381.0868024658057
2006-11-20,2382.0429995516743
2006-11-21,2386.5504212858714
2006-11-22,2382.4887389013966
2006-11-23,2378.553216680883
2006-11-24,2362.0688677102653
2006-11-27,2335.9688717309105
2006-11-28,2326.617915469247
2006-11-29,2355.4919191939307
2006-11-30,2343.177541593833
2006-12-01,2324.4397796443454
2006-12-04,2336.9250842783863
2006-12-05,2351.5370969349688
2006-12-06,2354.658580269294
2006-12-07,2367.1252501955996
2006-12-08,2367.500817831764
2006-12-11,2381.8040321395997
2006-12-12,2385.3672811878732
2006-12-13,2399.566263773761
2006-12-14,2417.7192686388435
2006-12-15,2433.279874566587
2006-12-18,2433.1457242761844
2006-12-19,2414.0825098298915
2006-12-20,2425.8097511213427
2006-12-21,2422.756606997302
2006-12-22,2417.1060172562507
2006-12-25,2416.7719166356633
2006-12-26,2418.2123670168
2006-12-27,2442.0652703228257
2006-12-28,2444.163717247848
2006-12-29,2435.640841044561
2007-01-01,2435.7202175366506
2007-01-02,2466.329205832344
2007-01-03,2466.889685174226
2007-01-04,2459.8688361461627
2007-01-05,2438.0612395599865
2007-01-08,2431.6540704298795
2007-01-09,2438.3048644452724
2007-01-10,2418.8367236065465
2007-01-11,2455.9290327362787
2007-01-12,2474.0812244661893
2007-01-15,2490.5008537612275
2007-01-16,2477.9544329250707
2007-01-17,2474.9291962074835
2007-01-18,2478.1818667265925
2007-01-19,2493.865795379429
2007-01-22,2489.742896303414
2007-01-23,2485.638622571213
2007-01-24,2506.817468226292
2007-01-25,2494.9542138053503
2007-01-26,2482.5923371771883
2007-01-29,2480.584974472576
2007-01-30,2488.051151399489
2007-01-31,2473.061931579164
2007-02-01,2499.1762777520103
2007-02-02,2512.842601266506
2007-02-05,2516.4507239362774
2007-02-06,2528.651904418646
2007-02-07,2529.223807027136
2007-02-08,2510.9120325980552
2007-02-09,2521.2141888475976
2007-02-12,2506.7587011059113
2007-02-13,2511.410122602298
2007-02-14,2524.3545792542113
2007-02-15,2521.176729012592
2007-02-16,2517.497221382977
2007-02-19,2524.7158160680046
2007-02-20,2519.0846713884966
2007-02-21,2507.936459789874
2007-02-22,2517.4506926945455
2007-02-23,2519.62312599525
2007-02-26,2532.548826701758
2007-02-27,2468.1551184463387
2007-02-28,2424.7811482772036
2007-03-01,2401.6578933319374
2007-03-02,2390.3002789126267
2007-03-05,2356.175985158456
2007-03-06,2382.484619270043
2007-03-07,2396.099003613527
2007-03-08,2429.13738313256
2007-03-09,2439.6746267990115
2007-03-12,2430.496049103613
2007-03-13,2406.310382966355
2007-03-14,2347.460064842334
2007-03-15,2389.177345346211
2007-03-16,2383.8724219437104
2007-03-19,2416.593954381589
2007-03-20,2434.9087122727506
2007-03-21,2446.910015787713
2007-03-22,2481.7107017500803
2007-03-23,2495.4808426821837
2007-03-26,2480.5757980146973
2007-03-27,2478.5855519048605
2007-03-28,2462.841049176346
2007-03-29,2491.190702916081
2007-03-30,2493.4932516491735
2007-04-02,2497.782921986822
2007-04-03,2523.218365207959
2007-04-04,2530.7916976584133
2007-04-05,2530.6084964334245
2007-04-06,2530.7280212601067
2007-04-09,2535.3483667582386
2007-04-10,2547.6314382542405
2007-04-11,2550.602346819785
2007-04-12,2543.548896341738
2007-04-13,2559.5667181360996
2007-04-16,2585.9165000595835
2007-04-17,2589.737998249209
2007-04-18,2580.2524378343514
2007-04-19,2563.5262334769413
2007-04-20,2596.1504841477067
2007-04-23,2595.102308997433
2007-04-24,2572.495931053464
2007-04-25,2587.2220992927905
2007-04-26,2590.74337047961
2007-04-27,2575.448467808935
2007-04-30,2579.3971243368146
2007-05-01,2578.5325301050575
2007-05-02,2594.0580254116794
2007-05-03,2610.8346477867467
2007-05-04,2626.7288561687838
2007-05-07,2627.9597979845303
2007-05-08,2618.201787444622
2007-05-09,2619.257673071831
2007-05-10,2608.2475806161647
2007-05-11,2617.0010560716264
2007-05-14,2618.5627096486646
2007-05-15,2619.755478392853
2007-05-16,2618.5767649749346
2007-05-17,2634.4975057667825
2007-05-18,2653.8459081091046
2007-05-21,2657.975107531725
2007-05-22,2656.9719450967723
2007-05-23,2675.399919702057
2007-05-24,2655.623507135354
2007-05-25,2651.6569211847313
2007-05-28,2657.1831054968397
2007-05-29,2657.491411680389
2007-05-30,2654.2453251791153
2007-05-31,2667.0643450549533
2007-06-01,2693.1795834238496
2007-06-04,2686.6438087285314
2007-06-05,2673.310098976307
2007-06-06,2644.5375013750804
2007-06-07,2626.7979186229627
2007-06-08,2625.93789738427
2007-06-11,2642.731215563789
2007-06-12,2632.0288212747632
2007-06-13,2637.6759583933895
2007-06-14,2673.0721221952144
2007-06-15,2700.0855808345723
2007-06-18,2695.526967509138
2007-06-19,2690.571686720424
2007-06-20,2700.897719397293
2007-06-21,2682.7967779225687
2007-06-22,2671.7972524995334
2007-06-25,2666.2640756253963
2007-06-26,2652.703936123988
2007-06-27,2640.587028414121
2007-06-28,2662.972821276154
2007-06-29,2674.077228305369
2007-07-02,2663.2089766981876
2007-07-03,2684.4098801583
2007-07-04,2693.9666665939535
2007-07-05,2681.1912122363665
2007-07-06,2697.9108094590097
2007-07-09,2709.542771684967
2007-07-10,2680.011691537995
2007-07-11,2664.3425919804786
2007-07-12,2694.338952711591
2007-07-13,2712.0097949988667
2007-07-16,2716.938312907584
2007-07-17,2713.0893522309775
2007-07-18,2688.8241453297483
2007-07-19,2709.9746382379385
2007-07-20,2688.23496170647
2007-07-23,2705.930018592274
2007-07-24,2670.9139216831486
2007-07-25,2658.257717223605
2007-07-26,2591.664554132273
2007-07-27,2559.6757508744954
2007-07-30,2547.845654774145
2007-07-31,2597.29067674238
2007-08-01,2548.609948673777
2007-08-02,2576.4578795418174
2007-08-03,2541.989347512254
2007-08-06,2514.983578976059
2007-08-07,2551.935836988528
2007-08-08,2601.05846294758
2007-08-09,2562.1670665633487
2007-08-10,2481.098953042744
2007-08-13,2535.419442948573
2007-08-14,2504.3904492893566
2007-08-15,2491.1291154475166
2007-08-16,2408.0114377971377
2007-08-17,2455.3776018876383
2007-08-20,2486.5795855380275
2007-08-21,2486.043976099636
2007-08-22,2518.425833446972
2007-08-23,2533.379885859389
2007-08-24,2534.3501871589347
2007-08-27,2544.768729950701
2007-08-28,2499.817529216509
2007-08-29,2507.7650723975785
2007-08-30,2533.9421866236426
2007-08-31,2571.4270988595877
2007-09-03,2580.224664947501
2007-09-04,2596.8225817728544
2007-09-05,2555.3314721252527
2007-09-06,2559.5359202727104
2007-09-07,2514.8227496041204
2007-09-10,2493.098511221118
2007-09-11,2530.1664053099125
2007-09-12,2539.1061934981462
2007-09-13,2559.493647307639
2007-09-14,2541.6759845391252
2007-09-17,2508.85585068369
2007-09-18,2536.0959307362778
2007-09-19,2596.5187923393396
2007-09-20,2583.415189114946
2007-09-21,2592.3139822640364
2007-09-24,2590.633839967507
2007-09-25,2567.362929113476
2007-09-26,2588.9999517428982
2007-09-27,2611.992189040229
2007-09-28,2605.989964246621
2007-10-01,2623.9075501412117
2007-10-02,2643.277734059422
2007-10-03,2646.7908888503976
2007-10-04,2650.7571859756367
2007-10-05,2678.014495376923
2007-10-08,2675.3155650966405
2007-10-09,2688.416419275996
2007-10-10,2685.3893215745898
2007-10-11,2702.682327868334
2007-10-12,2710.0191062088925
2007-10-15,2693.488068419341
2007-10-16,2678.108594804236
2007-10-17,2693.302948485064
2007-10-18,2674.8040895671957
2007-10-19,2654.59676935318
2007-10-22,2625.479423934401
2007-10-23,2652.3479057517443
2007-10-24,2642.3599690616284
2007-10-25,2665.9989949865917
2007-10-26,2690.8467080521536
2007-10-29,2718.312245990935
2007-10-30,2707.1227375111766
2007-10-31,2728.936653764086
2007-11-01,2693.5997521126296
2007-11-02,2666.845979951385
2007-11-05,2646.2377237363703
2007-11-06,2651.1544451458217
2007-11-07,2633.560325976673
2007-11-08,2600.2904267913523
2007-11-09,2560.490043478497
2007-11-12,2545.9052878781695
2007-11-13,2566.7677289221697
2007-11-14,2582.7935991435115
2007-11-15,2554.3066552488935
2007-11-16,2534.0349160880232
2007-11-19,2497.1760484031997
2007-11-20,2508.18373224496
2007-11-21,2447.658906989078
2007-11-22,2460.8202232243175
2007-11-23,2484.1212994642665
2007-11-26,2475.0767214287243
2007-11-27,2465.279529740228
2007-11-28,2523.692799714414
2007-11-29,2532.8051009551286
2007-11-30,2564.586124429657
2007-12-03,2558.2453861030444
2007-12-04,2522.917643443039
2007-12-05,2562.968461102529
2007-12-06,2575.5491312041518
2007-12-07,2596.262922738089
2007-12-10,2601.9569675254693
2007-12-11,2594.287597711625
2007-12-12,2599.6045884777072
2007-12-13,2543.391769174033
2007-12-14,2553.199640968502
2007-12-17,2511.0058949126164
2007-12-18,2505.754691035567
2007-12-19,2497.3687467043756
2007-12-20,2500.9060372587032
2007-12-21,2531.7583466942738
2007-12-24,2538.1552758322446
2007-12-25,2538.678932567584
2007-12-26,2532.9803648616135
2007-12-27,2538.709520582147
2007-12-28,2526.1753211073146
2007-12-31,2530.2273566373724
2008-01-01,2530.297859149696
2008-01-02,2498.580076843817
2008-01-03,2494.6219273204924
2008-01-04,2459.4480638464565
2008-01-07,2462.0379252913467
2008-01-08,2470.117923206795
2008-01-09,2451.80131901997
2008-01-10,2431.3811452479413
2008-01-11,2416.0305399879917
2008-01-14,2415.2234859216987
2008-01-15,2365.477344064951
2008-01-16,2341.5973379763295
2008-01-17,2331.9666529379465
2008-01-18,2306.911167297539
2008-01-21,2187.3191888688816
2008-01-22,2204.8818499546915
2008-01-23,2161.3142085059603
2008-01-24,2254.378929103506
2008-01-25,2266.0538524358394
2008-01-28,2237.3916466603196
2008-01-29,2266.3083029864015
2008-01-30,2249.1806563344467
2008-01-31,2244.2070877407177
2008-02-01,2283.886386233938
2008-02-04,2289.120059127732
2008-02-05,2235.0301885918075
2008-02-06,2231.915936681622
2008-02-07,2201.2056953186247
2008-02-08,2209.9683611297523
2008-02-11,2185.063255956629
2008-02-12,2240.550363641405
2008-02-13,2237.8185825591036
2008-02-14,2244.8816493067243
2008-02-15,2198.540288822612
2008-02-18,2233.9549783363505
2008-02-19,2237.98038849405
2008-02-20,2212.006964972589
2008-02-21,2223.335930727953
2008-02-22,2208.942188113238
2008-02-25,2252.6981019237005
2008-02-26,2284.084591743161
2008-02-27,2276.6597627404803
2008-02-28,2235.2003257525084
2008-02-29,2200.1335274655726
2008-03-03,2161.66639980731
2008-03-04,2136.2568988539683
2008-03-05,2163.4363731386597
2008-03-06,2129.812399166472
2008-03-07,2104.5585025277464
2008-03-10,2079.702058444591
2008-03-11,2119.2047259872356
2008-03-12,2143.31724735776
2008-03-13,2103.158938537146
2008-03-14,2078.1953688746084
2008-03-17,1980.9019018904564
2008-03-18,2053.0575782139044
2008-03-19,2049.6656504900197
2008-03-20,2051.129274516547
2008-03-21,2054.090542373967
2008-03-24,2068.2562893395884
2008-03-25,2127.077434872162
2008-03-26,2105.4001103990013
2008-03-27,2122.4101841719275
2008-03-28,2107.324516763583
2008-03-31,2096.264764059257
2008-04-01,2166.6355389264136
2008-04-02,2208.1902720909266
2008-04-03,2200.739027791358
2008-04-04,2201.9410209824728
2008-04-07,2218.4042322448026
2008-04-08,2198.8237763351926
2008-04-09,2181.8751891701404
2008-04-10,2180.074322893361
2008-04-11,2152.5387756150403
2008-04-14,2131.102135251511
2008-04-15,2139.335612321378
2008-04-16,2174.4707594982638
2008-04-17,2174.273904150842
2008-04-18,2224.4793793902445
2008-04-21,2204.1362597545053
2008-04-22,2191.946543009295
2008-04-23,2200.1205804142296
2008-04-24,2207.310702606612
2008-04-25,2231.7720001512444
2008-04-28,2249.6222913781226
2008-04-29,2238.137636869499
2008-04-30,2256.4151604398926
2008-05-01,2260.7022258664315
2008-05-02,2308.5564432290676
2008-05-05,2300.0012898513596
2008-05-06,2282.0936981636414
2008-05-07,2295.2127148271716
2008-05-08,2287.6415321897694
2008-05-09,2266.2825355371856
2008-05-12,2277.066685535144
2008-05-13,2273.8352329211452
2008-05-14,2280.835833037477
2008-05-15,2288.6254202329233
2008-05-16,2303.600346890998
2008-05-19,2319.901523999635
2008-05-20,2280.3327716046256
2008-05-21,2258.047948732499
2008-05-22,2264.847868699311
2008-05-23,2234.6118287300637
2008-05-26,2228.490389574604
2008-05-27,2218.8471410491015
2008-05-28,2235.411030255772
2008-05-29,2246.5810622528797
2008-05-30,2249.6626337719936
2008-06-02,2222.0804866927647
2008-06-03,2228.4510914306925
2008-06-04,2207.79030275907
2008-06-05,2208.4796286198293
2008-06-06,2164.096374282312
2008-06-09,2148.1814734878467
2008-06-10,2134.4815040180865
2008-06-11,2108.2434230988365
2008-06-12,2115.598298024719
