Date,AC FAR EAST HIGH DIVIDEND YIELD
1999-08-05,1283.5004726587997
1999-08-06,1272.5890330605573
1999-08-09,1275.3846548547226
1999-08-10,1262.0766981604102
1999-08-11,1249.45861904107
1999-08-12,1265.7391793139702
1999-08-13,1259.4032705423474
1999-08-16,1285.1202523325994
1999-08-17,1285.5799351557148
1999-08-18,1297.1823099204264
1999-08-19,1308.5553822182974
1999-08-20,1324.5867082395373
1999-08-23,1346.953176518558
1999-08-24,1348.5426790441402
1999-08-25,1362.4515535165494
1999-08-26,1357.506542359216
1999-08-27,1342.380363756449
1999-08-30,1355.1155775405316
1999-08-31,1324.4791330341227
1999-09-01,1332.0423787098875
1999-09-02,1307.996696294725
1999-09-03,1306.9403579699326
1999-09-06,1321.1458225856313
1999-09-07,1305.6194817154237
1999-09-08,1294.0399572276106
1999-09-09,1342.9280788821752
1999-09-10,1354.3492695919736
1999-09-13,1378.4295659141087
1999-09-14,1371.7393328877229
1999-09-15,1359.1387949412879
1999-09-16,1343.9687675855214
1999-09-17,1337.9115902868105
1999-09-20,1339.7932396623276
1999-09-21,1346.173611375411
1999-09-22,1321.0129892601421
1999-09-23,1330.2979101449348
1999-09-24,1310.1484772011056
1999-09-27,1284.0014681979044
1999-09-28,1288.0171917038738
1999-09-29,1262.0985990914692
1999-09-30,1261.772939115188
1999-10-01,1259.6539218218988
1999-10-04,1255.8931801687913
1999-10-05,1257.5143299799943
1999-10-06,1255.0127040397233
1999-10-07,1250.2282172674636
1999-10-08,1266.0298123012146
1999-10-11,1261.981539688704
1999-10-12,1244.6469729979872
1999-10-13,1219.1287624497236
1999-10-14,1217.6287360981958
1999-10-15,1199.261925838341
1999-10-18,1194.6401249848805
1999-10-19,1207.7663725560528
1999-10-20,1235.009206248596
1999-10-21,1227.1621149234918
1999-10-22,1258.4947127884575
1999-10-25,1268.949879012127
1999-10-26,1273.7464751544428
1999-10-27,1278.199869586393
1999-10-28,1279.109280924635
1999-10-29,1303.3866211045763
1999-11-01,1313.691232073452
1999-11-02,1321.2599057121847
1999-11-03,1314.7781313061034
1999-11-04,1341.3867005012528
1999-11-05,1326.8381123084212
1999-11-08,1323.8145088730823
1999-11-09,1325.2982266872166
1999-11-10,1333.3163375375468
1999-11-11,1333.4369504893884
1999-11-12,1362.0659067227048
1999-11-15,1379.8139639967621
1999-11-16,1382.7196016898856
1999-11-17,1382.4562484562705
1999-11-18,1397.793338350222
1999-11-19,1427.4215523770747
1999-11-22,1422.6422378317113
1999-11-23,1432.120291829425
1999-11-24,1429.1110380818989
1999-11-25,1410.052593562559
1999-11-26,1445.4164163128894
1999-11-29,1469.4637702386342
1999-11-30,1460.72559292308
1999-12-01,1471.1031348946888
1999-12-02,1500.7007430822246
1999-12-03,1502.7124890727343
1999-12-06,1472.6800914095493
1999-12-07,1463.7234553788005
1999-12-08,1452.1335210295642
1999-12-09,1477.0789851148943
1999-12-10,1489.5465860771665
1999-12-13,1484.6426703934833
1999-12-14,1481.749495231407
1999-12-15,1463.4584055797136
1999-12-16,1436.7941226537723
1999-12-17,1457.2412381780448
1999-12-20,1464.8613296238577
1999-12-21,1465.8336433747286
1999-12-22,1465.5480294630963
1999-12-23,1454.2018667282216
1999-12-24,1459.3643493732668
1999-12-27,1467.8838019116008
1999-12-28,1474.3647476808708
1999-12-29,1463.256499063221
1999-12-30,1471.314333099703
1999-12-31,1471.3798521964557
2000-01-03,1471.7138018461192
2000-01-04,1450.7650816214027
2000-01-05,1399.4860154430833
2000-01-06,1356.697870283286
2000-01-07,1389.5442621963182
2000-01-10,1407.4025549983585
2000-01-11,1401.6846944998044
2000-01-12,1393.5789229315953
2000-01-13,1402.046764566224
2000-01-14,1442.591782815522
2000-01-17,1466.0301160432546
2000-01-18,1457.459828788846
2000-01-19,1432.065461490909
2000-01-20,1447.2567078432069
2000-01-21,1439.659404097791
2000-01-24,1449.1902737318212
2000-01-25,1425.0292958241
2000-01-26,1441.7381524458833
2000-01-27,1476.6052022647293
2000-01-28,1490.4113443444992
2000-01-31,1480.3843912769808
2000-02-01,1479.4360402025204
2000-02-02,1484.9009493684396
2000-02-03,1469.6834970236382
2000-02-04,1478.443775961201
2000-02-07,1466.5918311476025
2000-02-08,1439.6542116340556
2000-02-09,1448.3707284495003
2000-02-10,1445.6590270965423
2000-02-11,1458.7983195592228
2000-02-14,1426.5787484849834
2000-02-15,1391.6657192726173
2000-02-16,1407.7221928018732
2000-02-17,1409.5394409340952
2000-02-18,1377.0288682992787
2000-02-21,1345.2998012201674
2000-02-22,1306.3943868236381
2000-02-23,1332.1233893416318
2000-02-24,1359.4555610421335
2000-02-25,1379.1758740699754
2000-02-28,1381.1549094095924
2000-02-29,1385.828151048276
2000-03-01,1393.784223656084
2000-03-02,1393.95170067749
2000-03-03,1405.424713553872
2000-03-06,1428.469459079424
2000-03-07,1452.8191495806855
2000-03-08,1450.7443994533212
2000-03-09,1432.3531497598908
2000-03-10,1466.53017404883
2000-03-13,1448.4644897997616
2000-03-14,1434.0790728948093
2000-03-15,1407.6166695458778
2000-03-16,1397.546247807872
2000-03-17,1430.8652510444588
2000-03-20,1415.628689170255
2000-03-21,1420.2722986694187
2000-03-22,1438.302585305863
2000-03-23,1442.9163440108412
2000-03-24,1451.3027631487105
2000-03-27,1484.0846015441427
2000-03-28,1496.9177495231424
2000-03-29,1523.383523144181
2000-03-30,1498.5876181275792
2000-03-31,1509.1145284104698
2000-04-03,1496.3790135431009
2000-04-04,1501.1006836323193
2000-04-05,1490.7483651229159
2000-04-06,1497.3539063634475
2000-04-07,1494.5187977274422
2000-04-10,1493.956731429837
2000-04-11,1471.9989850261961
2000-04-12,1493.6504249386812
2000-04-13,1491.9308608471401
2000-04-14,1493.9189391146172
2000-04-17,1425.1328556714698
2000-04-18,1466.1350624023191
2000-04-19,1471.874430105354
2000-04-20,1464.1168411486647
2000-04-21,1452.172281118184
2000-04-24,1467.5002691992931
2000-04-25,1487.4190820669378
2000-04-26,1480.128503039742
2000-04-27,1501.308349689516
2000-04-28,1502.9905939713633
2000-05-01,1508.5791721839687
2000-05-02,1509.9109353088213
2000-05-03,1528.0950216562385
2000-05-04,1525.5522998577374
2000-05-05,1521.5105623176453
2000-05-08,1512.0385013149844
2000-05-09,1492.4642556957385
2000-05-10,1472.0867589562783
2000-05-11,1482.8866078008323
2000-05-12,1509.5335067342448
2000-05-15,1483.6639565169382
2000-05-16,1510.84143571183
2000-05-17,1521.4293319768033
2000-05-18,1504.2708224455487
2000-05-19,1522.9640606385724
2000-05-22,1478.4345523643005
2000-05-23,1484.9593794586528
2000-05-24,1482.691250574113
2000-05-25,1477.37182380759
2000-05-26,1425.4949532606317
2000-05-29,1427.048006777222
2000-05-30,1417.2384121842454
2000-05-31,1430.6504948050438
2000-06-01,1433.522019942289
2000-06-02,1427.551118735981
2000-06-05,1455.2759122929924
2000-06-06,1445.0530198480008
2000-06-07,1463.3353048399683
2000-06-08,1465.3238878352429
2000-06-09,1488.8941583540513
2000-06-12,1483.1381480034358
2000-06-13,1459.0566861904356
2000-06-14,1460.4789213485076
2000-06-15,1464.7764130878722
2000-06-16,1464.5855470884292
2000-06-19,1468.7489876677241
2000-06-20,1479.121322831208
2000-06-21,1496.1595837330526
2000-06-22,1502.2919373846203
2000-06-23,1505.0237243136999
2000-06-26,1498.225248876504
2000-06-27,1505.1342068711988
2000-06-28,1506.1643780489092
2000-06-29,1490.9234777783852
2000-06-30,1490.7553206237126
2000-07-03,1514.9698788112998
2000-07-04,1515.2353596068833
2000-07-05,1512.403187105295
2000-07-06,1520.8823245612384
2000-07-07,1536.7415245665197
2000-07-10,1552.1135056043593
2000-07-11,1555.73922323105
2000-07-12,1563.3130818894379
2000-07-13,1560.5882083459069
2000-07-14,1563.5736599149977
2000-07-17,1563.8726672152886
2000-07-18,1550.6015927254446
2000-07-19,1577.7605387552246
2000-07-20,1578.5654672915923
2000-07-21,1558.0858051891132
2000-07-24,1540.5414772836841
2000-07-25,1512.6688496793088
2000-07-26,1514.6976165375172
2000-07-27,1508.591774520697
2000-07-28,1514.8630275214678
2000-07-31,1505.5935846388445
2000-08-01,1516.284835185002
2000-08-02,1548.6765720883398
2000-08-03,1561.6392137865532
2000-08-04,1565.7280670921034
2000-08-07,1569.5155178009827
2000-08-08,1572.4981147772155
2000-08-09,1601.5479017008017
2000-08-10,1584.5307555409508
2000-08-11,1597.6890239922873
2000-08-14,1597.6109576207937
2000-08-15,1592.2790356059224
2000-08-16,1601.7267978653274
2000-08-17,1592.8008109944703
2000-08-18,1599.4119732616016
2000-08-21,1602.468104769331
2000-08-22,1632.3066424800286
2000-08-23,1638.030663359098
2000-08-24,1617.204112301038
2000-08-25,1610.5226691984021
2000-08-28,1601.731740937024
2000-08-29,1608.5228676734523
2000-08-30,1599.0948269621329
2000-08-31,1597.0473643491691
2000-09-01,1592.7854270431642
2000-09-04,1606.7287676413391
2000-09-05,1622.0915057790635
2000-09-06,1623.0050289574478
2000-09-07,1637.7957956223997
2000-09-08,1641.0144254134336
2000-09-11,1629.0814374597996
2000-09-12,1605.9757958694543
2000-09-13,1600.9178473894913
2000-09-14,1593.42261909227
2000-09-15,1579.915241150504
2000-09-18,1565.0702879088776
2000-09-19,1575.6568251791036
2000-09-20,1606.7807149372302
2000-09-21,1585.2496292049116
2000-09-22,1494.412646043136
2000-09-25,1544.8969563989426
2000-09-26,1535.4068247198718
2000-09-27,1529.0697733737163
2000-09-28,1529.5807655289643
2000-09-29,1553.114611276123
2000-10-02,1549.707370525157
2000-10-03,1575.520140324645
2000-10-04,1579.1924389271155
2000-10-05,1585.5324486931427
2000-10-06,1588.0446481116544
2000-10-09,1565.1693391344163
2000-10-10,1565.638745171936
2000-10-11,1538.3811734217409
2000-10-12,1552.9789270472722
2000-10-13,1549.7522394989646
2000-10-16,1569.2812076292469
2000-10-17,1542.0738262304217
2000-10-18,1529.0168797503475
2000-10-19,1539.2587198290114
2000-10-20,1569.1250245244605
2000-10-23,1571.975970865157
2000-10-24,1578.6145681089295
2000-10-25,1593.3263595030787
2000-10-26,1597.1965130877181
2000-10-27,1563.0052936353757
2000-10-30,1555.63157997504
2000-10-31,1563.0359112646847
2000-11-01,1579.1008019257313
2000-11-02,1586.7751624484258
2000-11-03,1591.1303157527175
2000-11-06,1602.0031431037403
2000-11-07,1606.4063514145396
2000-11-08,1606.7896515740813
2000-11-09,1592.694510065749
2000-11-10,1577.908560508631
2000-11-13,1556.344439515142
2000-11-14,1576.8489456893285
2000-11-15,1565.1863346838836
2000-11-16,1564.8634217346446
2000-11-17,1561.7934343262627
2000-11-20,1558.8600445632353
2000-11-21,1556.539730732031
2000-11-22,1550.506030688446
2000-11-23,1549.1188541689262
2000-11-24,1565.6357959511113
2000-11-27,1561.5152850684833
2000-11-28,1546.942226029782
2000-11-29,1517.7034437007749
2000-11-30,1497.5778506734237
2000-12-01,1512.9623499446884
2000-12-04,1477.1810536098778
2000-12-05,1488.8745477187142
2000-12-06,1505.0399468388325
2000-12-07,1490.7136289567916
2000-12-08,1509.9129846570183
2000-12-11,1556.165735136121
2000-12-12,1548.9608666701001
2000-12-13,1562.5738685475362
2000-12-14,1530.1006266827287
2000-12-15,1487.5815554611813
2000-12-18,1493.7046517319297
2000-12-19,1501.482128423654
2000-12-20,1459.0100973300246
2000-12-21,1441.6889791234298
2000-12-22,1426.3566867185912
2000-12-25,1437.8023701252603
2000-12-26,1421.2741192094577
2000-12-27,1415.648092939119
2000-12-28,1427.4672996056386
2000-12-29,1415.9186721539281
2001-01-01,1416.8963959192338
2001-01-02,1402.012779045032
2001-01-03,1393.0981836720664
2001-01-04,1424.062560955236
2001-01-05,1429.7665307162495
2001-01-08,1427.78284297742
2001-01-09,1442.8489141883988
2001-01-10,1430.5303207756592
2001-01-11,1388.867067923053
2001-01-12,1395.6266587605164
2001-01-15,1397.2102062899294
2001-01-16,1407.0719557558798
2001-01-17,1426.1314507957752
2001-01-18,1420.478665778895
2001-01-19,1455.8108480962237
2001-01-22,1471.877127887635
2001-01-23,1461.1702129722107
2001-01-24,1482.3471037826498
2001-01-25,1490.4095585855346
2001-01-26,1477.1522816820789
2001-01-29,1481.66542647297
2001-01-30,1470.4326637885658
2001-01-31,1488.4298350191018
2001-02-01,1473.5817553552354
2001-02-02,1482.032195144716
2001-02-05,1448.06856861012
2001-02-06,1456.0600738193311
2001-02-07,1451.4672873912398
2001-02-08,1471.9648705388604
2001-02-09,1464.0729130533507
2001-02-12,1452.5239757291647
2001-02-13,1474.972997131004
2001-02-14,1486.6959044763937
2001-02-15,1518.695711949551
2001-02-16,1498.402839300293
2001-02-19,1482.238133611968
2001-02-20,1521.1278606002065
2001-02-21,1505.1660842207086
2001-02-22,1504.8100907941757
2001-02-23,1509.5542847118354
2001-02-26,1517.26059709857
2001-02-27,1496.2309326933328
2001-02-28,1486.4677771249064
2001-03-01,1446.3543970341354
2001-03-02,1419.217078365766
2001-03-05,1438.1944299098363
2001-03-06,1450.917336652913
2001-03-07,1449.5496178965516
2001-03-08,1440.9839337833855
2001-03-09,1433.3844418989909
2001-03-12,1394.458886161788
2001-03-13,1385.033142932472
2001-03-14,1389.4520969398616
2001-03-15,1409.2670701053535
2001-03-16,1417.759309226402
2001-03-19,1419.7474844209696
2001-03-20,1401.2636998501823
2001-03-21,1425.0233368189186
2001-03-22,1413.7737944308576
2001-03-23,1421.526623204241
2001-03-26,1445.4990190303292
2001-03-27,1424.19930701244
2001-03-28,1445.2365228744507
2001-03-29,1428.2709935453126
2001-03-30,1420.2436172746504
2001-04-02,1398.1767371373508
2001-04-03,1396.4217389694868
2001-04-04,1357.4881879704208
2001-04-05,1379.7438380143738
2001-04-06,1381.2594471340208
2001-04-09,1350.9864317098422
2001-04-10,1368.040549359527
2001-04-11,1399.8467147266288
2001-04-12,1406.323811720621
2001-04-13,1404.3559100070092
2001-04-16,1407.641405648113
2001-04-17,1409.192616950181
2001-04-18,1459.4664369276416
2001-04-19,1462.5950793792829
2001-04-20,1434.3571915193663
2001-04-23,1446.3780857095744
2001-04-24,1450.5080957630755
2001-04-25,1444.9401056316776
2001-04-26,1438.60187244318
2001-04-27,1449.5338912029915
2001-04-30,1470.95471485255
2001-05-01,1478.6322121682242
2001-05-02,1486.629685434759
2001-05-03,1489.8286066169683
2001-05-04,1474.301406072624
2001-05-07,1490.734611601268
2001-05-08,1486.3315941282958
2001-05-09,1481.972088621491
2001-05-10,1480.4564368085646
2001-05-11,1500.5166891033991
2001-05-14,1482.6698570740691
2001-05-15,1476.0233410610729
2001-05-16,1456.3167723712002
2001-05-17,1487.2008515680675
2001-05-18,1484.6267689401998
2001-05-21,1504.7785871091507
2001-05-22,1523.1307120544861
2001-05-23,1558.5987628861844
2001-05-24,1561.9240305973378
2001-05-25,1550.639644721982
2001-05-28,1538.5179011810649
2001-05-29,1563.588235474086
2001-05-30,1546.2089753666294
2001-05-31,1558.3528197861185
2001-06-01,1555.4054000160697
2001-06-04,1560.3387015050846
2001-06-05,1560.3946987811225
2001-06-06,1563.5714292743364
2001-06-07,1569.703021409801
2001-06-08,1582.3611521638638
2001-06-11,1576.5592542539848
2001-06-12,1547.3497151483966
2001-06-13,1540.354228973513
2001-06-14,1516.3352470996201
2001-06-15,1503.87680497589
2001-06-18,1497.8085836647372
2001-06-19,1506.3737948851258
2001-06-20,1503.0301155477382
2001-06-21,1504.7301085463453
2001-06-22,1503.595297413122
2001-06-25,1492.8595830083248
2001-06-26,1488.7976793280898
2001-06-27,1488.5440108187784
2001-06-28,1495.0057336124296
2001-06-29,1520.9764557595238
2001-07-02,1515.5818736205886
2001-07-03,1517.941415942881
2001-07-04,1520.7260708275576
2001-07-05,1532.9978058090542
2001-07-06,1506.4020078565318
2001-07-09,1477.7852477117106
2001-07-10,1472.1182434867844
2001-07-11,1452.0949583625445
2001-07-12,1482.6255377636903
2001-07-13,1464.6868448249909
2001-07-16,1451.0546390412453
2001-07-17,1449.03619360568
2001-07-18,1400.3391010680832
2001-07-19,1402.0059508372444
2001-07-20,1400.8786814443995
2001-07-23,1390.948167482559
2001-07-24,1378.6070117747156
2001-07-25,1378.2427679970715
2001-07-26,1383.4281654370002
2001-07-27,1401.2810071482438
2001-07-30,1391.283924056135
2001-07-31,1412.2991280042029
2001-08-01,1417.6255157114267
2001-08-02,1423.6406234816793
2001-08-03,1406.8634649942471
2001-08-06,1411.206063889148
2001-08-07,1418.8706047282224
2001-08-08,1419.8793342903614
2001-08-09,1372.9935686626507
2001-08-10,1377.0898576136287
2001-08-13,1366.935115715411
2001-08-14,1395.523499969253
2001-08-15,1385.817162846042
2001-08-16,1386.7249589074981
2001-08-17,1383.0680728228276
2001-08-20,1377.4435433824558
2001-08-21,1379.9126653033973
2001-08-22,1373.493320031884
2001-08-23,1383.0466512637129
2001-08-24,1377.6893574330777
2001-08-27,1392.5531679191358
2001-08-28,1383.641314715261
2001-08-29,1383.3488252726731
2001-08-30,1375.9924353205317
2001-08-31,1371.5821237511584
2001-09-03,1363.1102735756097
2001-09-04,1403.9307401031995
2001-09-05,1387.1418991228304
2001-09-06,1370.854649418801
2001-09-07,1337.838153413029
2001-09-10,1328.232926015376
2001-09-11,1319.6752037863241
2001-09-12,1235.931472499627
2001-09-13,1254.1502393747019
2001-09-14,1230.33912815931
2001-09-17,1190.0766869596239
2001-09-18,1191.7422767096775
2001-09-19,1203.0526779236939
2001-09-20,1192.4225762551034
2001-09-21,1170.170278013908
2001-09-24,1178.1274905320092
2001-09-25,1164.6385295061923
2001-09-26,1159.0075363841947
2001-09-27,1162.894937383574
2001-09-28,1201.2149867736189
2001-10-01,1201.894134219899
2001-10-02,1201.9716217652353
2001-10-03,1194.9990281147009
2001-10-04,1230.3669644869199
2001-10-05,1225.5370994682119
2001-10-08,1209.9397341557979
2001-10-09,1226.2520410565244
2001-10-10,1228.073790995691
2001-10-11,1262.5413402460945
2001-10-12,1249.3265885419257
2001-10-15,1240.9471975526506
2001-10-16,1249.3483034280368
2001-10-17,1261.7831961940542
2001-10-18,1241.7986946275319
2001-10-19,1248.778534417574
2001-10-22,1256.640932805153
2001-10-23,1277.109229254702
2001-10-24,1283.428745706501
2001-10-25,1283.4907573466946
2001-10-26,1290.5067826387276
2001-10-29,1256.050562063628
2001-10-30,1242.0187797405647
2001-10-31,1252.1563598816856
2001-11-01,1245.3770028529605
2001-11-02,1246.0130767536389
2001-11-05,1267.4440691404614
2001-11-06,1267.8005644609152
2001-11-07,1251.8781984645304
2001-11-08,1280.370815844252
2001-11-09,1290.624453975824
2001-11-12,1292.866575067991
2001-11-13,1305.5599629008475
2001-11-14,1320.3059458180471
2001-11-15,1343.7670854339262
2001-11-16,1328.0844634548666
2001-11-19,1344.6681311264006
2001-11-20,1341.8380543228654
2001-11-21,1357.5087366267578
2001-11-22,1353.547661151412
2001-11-23,1368.5171952030846
2001-11-26,1387.0828231054386
2001-11-27,1375.0450805266657
2001-11-28,1337.4107084279194
2001-11-29,1336.797942335044
2001-11-30,1346.3633016058518
2001-12-03,1342.6978559225229
2001-12-04,1351.0129036382223
2001-12-05,1385.6183432774012
2001-12-06,1383.3422998547585
2001-12-07,1387.3240003340618
2001-12-10,1373.786357273533
2001-12-11,1367.4115520923797
2001-12-12,1380.6249505280489
2001-12-13,1353.5747191680057
2001-12-14,1340.7518901806352
2001-12-17,1321.065575572008
2001-12-18,1321.0271883511089
2001-12-19,1326.1483611481872
2001-12-20,1345.5135894219377
2001-12-21,1335.6478567816378
2001-12-24,1350.9333833519443
2001-12-25,1357.7506179652225
2001-12-26,1351.0276617422523
2001-12-27,1350.4940215760523
2001-12-28,1375.62269925926
2001-12-31,1368.7027897843923
2002-01-01,1368.7027897843923
2002-01-02,1350.1509777617384
2002-01-03,1361.7774524336814
2002-01-04,1386.3189313098042
2002-01-07,1412.7879672736385
2002-01-08,1397.3925010037856
2002-01-09,1393.881055066215
2002-01-10,1375.6382527211665
2002-01-11,1366.028587124334
2002-01-14,1366.76711228763
2002-01-15,1356.8500274663227
2002-01-16,1369.6433041657106
2002-01-17,1378.5948351226543
2002-01-18,1378.405303509743
2002-01-21,1395.4527088064308
2002-01-22,1373.1161330591196
2002-01-23,1370.1074041894738
2002-01-24,1381.7066641931365
2002-01-25,1420.2614826058555
2002-01-28,1438.3414990366173
2002-01-29,1433.9284671530038
2002-01-30,1416.7825100242676
2002-01-31,1427.9582547217426
2002-02-01,1411.5975635561344
2002-02-04,1402.254482251753
2002-02-05,1386.0606047054528
2002-02-06,1388.7107753615658
2002-02-07,1386.2983053299736
2002-02-08,1388.1486018191356
2002-02-11,1394.205493969225
2002-02-12,1404.5069625842302
2002-02-13,1414.989216037222
2002-02-14,1436.740506677888
2002-02-15,1432.91894035793
2002-02-18,1440.6548555059067
2002-02-19,1405.4913311426467
2002-02-20,1405.7765140333581
2002-02-21,1419.2049270054738
2002-02-22,1404.6074700183838
2002-02-25,1398.4247857482396
2002-02-26,1397.4229351317695
2002-02-27,1432.3188561963518
2002-02-28,1427.4872129006462
2002-03-01,1438.9954047433907
2002-03-04,1477.705038980832
2002-03-05,1489.7105598639307
2002-03-06,1480.8794555624352
2002-03-07,1496.5712220634173
2002-03-08,1510.0818901615576
2002-03-11,1528.6514651949965
2002-03-12,1526.7620635478952
2002-03-13,1507.4333485919822
2002-03-14,1502.987059053924
2002-03-15,1501.4326127546115
2002-03-18,1496.2859411294078
2002-03-19,1500.1634282552038
2002-03-20,1490.0217110352862
2002-03-21,1484.1804011108886
2002-03-22,1482.6220411232528
2002-03-25,1487.923363314743
2002-03-26,1487.113666272007
2002-03-27,1509.2972985718625
2002-03-28,1516.671729534358
2002-03-29,1503.887617959213
2002-04-01,1476.3463821891175
2002-04-02,1476.5166695363705
2002-04-03,1488.3731765920083
2002-04-04,1489.3497699836744
2002-04-05,1500.4946603839335
2002-04-08,1500.2340810263095
2002-04-09,1488.3023591384008
2002-04-10,1480.9219093571292
2002-04-11,1471.1508364986844
2002-04-12,1477.726489333017
2002-04-15,1487.0538144650661
2002-04-16,1490.2882115426307
2002-04-17,1506.4962499496112
2002-04-18,1512.9424391863915
2002-04-19,1520.9905039658909
2002-04-22,1532.2224029000597
2002-04-23,1533.9631826480404
2002-04-24,1527.953910067871
2002-04-25,1501.2006821585185
2002-04-26,1499.7625800375595
2002-04-29,1484.641434065584
2002-04-30,1488.0712333921638
2002-05-01,1483.367252774133
2002-05-02,1505.5185510784077
2002-05-03,1497.5736252534236
2002-05-06,1474.335780476882
2002-05-07,1482.085860544997
2002-05-08,1495.2046151625684
2002-05-09,1495.904028023118
2002-05-10,1487.682146543518
2002-05-13,1492.2118934885445
2002-05-14,1501.6192460992877
2002-05-15,1513.889856283272
2002-05-16,1518.892368164981
2002-05-17,1517.7120722908426
2002-05-20,1514.7417624798754
2002-05-21,1511.9701740022626
2002-05-22,1521.6725992248544
2002-05-23,1525.2696948214495
