Date,EAFE SMALL CAP EQUAL WEIGHTED
1999-04-07,1181.214478111594
1999-04-08,1195.8876164699957
1999-04-09,1207.7715906654769
1999-04-12,1200.3477972396686
1999-04-13,1216.8011840606719
1999-04-14,1221.9630731216043
1999-04-15,1232.1028804957755
1999-04-16,1247.4246996004488
1999-04-19,1261.350470367623
1999-04-20,1247.3804742001412
1999-04-21,1239.54415534715
1999-04-22,1249.6556554260783
1999-04-23,1258.1897860197948
1999-04-26,1275.0513866137574
1999-04-27,1272.2303182235712
1999-04-28,1278.167028340976
1999-04-29,1283.3882711721078
1999-04-30,1292.2737808344364
1999-05-03,1294.5287686608217
1999-05-04,1292.4299503101984
1999-05-05,1287.101560760844
1999-05-06,1297.1010030637547
1999-05-07,1293.93914040466
1999-05-10,1303.2827386984263
1999-05-11,1305.4108606416917
1999-05-12,1313.350579107392
1999-05-13,1307.8663884383652
1999-05-14,1299.1845822455336
1999-05-17,1276.0697685627658
1999-05-18,1272.645962553188
1999-05-19,1257.7810651810194
1999-05-20,1262.5274815720456
1999-05-21,1268.1284339500708
1999-05-24,1265.9408235312847
1999-05-25,1257.4869649896602
1999-05-26,1267.9959497172915
1999-05-27,1270.5849879754094
1999-05-28,1264.0244393213202
1999-05-31,1261.880081099453
1999-06-01,1274.509504960995
1999-06-02,1286.3840347988842
1999-06-03,1285.046850706008
1999-06-04,1292.1594001887047
1999-06-07,1306.2629805805545
1999-06-08,1305.8360234319484
1999-06-09,1316.5738805143637
1999-06-10,1324.5892818067532
1999-06-11,1332.065749487373
1999-06-14,1331.288637529223
1999-06-15,1327.2100338764951
1999-06-16,1348.0857014206822
1999-06-17,1361.0973173151472
1999-06-18,1350.414344423076
1999-06-21,1365.552585485285
1999-06-22,1369.843370539026
1999-06-23,1366.3263412769786
1999-06-24,1355.0655309130298
1999-06-25,1343.7984260095043
1999-06-28,1357.3545323851715
1999-06-29,1365.030433269346
1999-06-30,1365.6818611329568
1999-07-01,1387.4896337304192
1999-07-02,1394.3368689164638
1999-07-05,1395.5620027529933
1999-07-06,1393.7943335321959
1999-07-07,1394.8482195654813
1999-07-08,1393.5691019687574
1999-07-09,1396.4423805222973
1999-07-12,1408.840507201562
1999-07-13,1404.911884062164
1999-07-14,1411.4808070442266
1999-07-15,1414.218380377261
1999-07-16,1403.8209843435523
1999-07-19,1418.9198257867913
1999-07-20,1394.9173385629022
1999-07-21,1385.2588999592588
1999-07-22,1376.7109213594306
1999-07-23,1373.040073904603
1999-07-26,1354.9858906021736
1999-07-27,1351.1149167296178
1999-07-28,1357.8998688576014
1999-07-29,1356.8349216517427
1999-07-30,1358.4197692490172
1999-08-02,1353.8049164002136
1999-08-03,1347.2771019135116
1999-08-04,1341.4927151846673
1999-08-05,1320.797780092363
1999-08-06,1315.8897018271036
1999-08-09,1321.1669277390156
1999-08-10,1318.9696312819065
1999-08-11,1321.249130188557
1999-08-12,1332.4314166103238
1999-08-13,1340.3541995746825
1999-08-16,1364.8466981000101
1999-08-17,1368.0733015805256
1999-08-18,1378.8633058915818
1999-08-19,1372.3736226011588
1999-08-20,1379.7538074552292
1999-08-23,1389.2428035983557
1999-08-24,1392.0599845717154
1999-08-25,1402.8894545372036
1999-08-26,1397.5996713397824
1999-08-27,1394.7136768669513
1999-08-30,1402.4903618916921
1999-08-31,1398.0360316873807
1999-09-01,1405.9202663240872
1999-09-02,1391.8362389206234
1999-09-03,1397.4077017498937
1999-09-06,1410.2631477571165
1999-09-07,1402.59809288511
1999-09-08,1395.2629392260326
1999-09-09,1416.2048776046258
1999-09-10,1431.1785782045122
1999-09-13,1458.6349629427252
1999-09-14,1449.5579206499192
1999-09-15,1454.4070764635667
1999-09-16,1434.129294180183
1999-09-17,1424.5149633977214
1999-09-20,1428.4039838973497
1999-09-21,1431.0177551551014
1999-09-22,1408.2415245606635
1999-09-23,1415.9156571148912
1999-09-24,1388.9744135170822
1999-09-27,1378.97762286608
1999-09-28,1381.9643395511214
1999-09-29,1364.5071880562182
1999-09-30,1378.4699636043135
1999-10-01,1385.4625475096504
1999-10-04,1380.1321289566204
1999-10-05,1378.9453047237773
1999-10-06,1372.6028979597409
1999-10-07,1378.8163907035978
1999-10-08,1387.3294339169715
1999-10-11,1392.0917218465074
1999-10-12,1386.56088334594
1999-10-13,1363.8296151842471
1999-10-14,1362.30870709422
1999-10-15,1348.3305234276245
1999-10-18,1326.0991187058437
1999-10-19,1326.8429521262647
1999-10-20,1341.2359120259125
1999-10-21,1333.6018527248475
1999-10-22,1344.7993529713472
1999-10-25,1354.8415735242354
1999-10-26,1359.1676128375898
1999-10-27,1364.1729878550652
1999-10-28,1358.657261660194
1999-10-29,1375.9641663485193
1999-11-01,1379.6043494985186
1999-11-02,1384.2218058587518
1999-11-03,1381.978059429462
1999-11-04,1391.8157291616828
1999-11-05,1380.8248562507822
1999-11-08,1382.3640880207759
1999-11-09,1383.4167577569895
1999-11-10,1383.2734110160795
1999-11-11,1366.381048390007
1999-11-12,1364.609895959894
1999-11-15,1357.9244469721802
1999-11-16,1356.4431037270147
1999-11-17,1375.4072603245045
1999-11-18,1394.4629379289613
1999-11-19,1394.0856128778348
1999-11-22,1401.7079248137572
1999-11-23,1407.6055775928348
1999-11-24,1404.3631864023178
1999-11-25,1399.3624320999752
1999-11-26,1422.1885144315952
1999-11-29,1431.0523765472549
1999-11-30,1425.233351944657
1999-12-01,1426.9736482569438
1999-12-02,1428.0462882180877
1999-12-03,1438.2679579897597
1999-12-06,1421.2389712984393
1999-12-07,1423.376468360705
1999-12-08,1416.8617591121456
1999-12-09,1420.6315596138406
1999-12-10,1426.245218937367
1999-12-13,1423.893429625352
1999-12-14,1421.6206785049771
1999-12-15,1412.5178285280658
1999-12-16,1401.3456866220288
1999-12-17,1400.9156470064825
1999-12-20,1398.0262336862195
1999-12-21,1392.7691719271577
1999-12-22,1405.7982273773982
1999-12-23,1402.2829048815772
1999-12-24,1410.3686102531085
1999-12-27,1414.9524717745128
1999-12-28,1413.8704154151858
1999-12-29,1416.3425390344778
1999-12-30,1426.5225661279962
1999-12-31,1426.522566127996
2000-01-03,1426.1361314690048
2000-01-04,1395.2301579948016
2000-01-05,1374.164786193216
2000-01-06,1368.1146615061643
2000-01-07,1387.3758019882919
2000-01-10,1403.4281364853903
2000-01-11,1410.385891320152
2000-01-12,1408.6750914735214
2000-01-13,1425.7748091514277
2000-01-14,1448.9897298006829
2000-01-17,1486.9436458983241
2000-01-18,1478.9056024304077
2000-01-19,1468.8764309673543
2000-01-20,1482.8463695591445
2000-01-21,1474.783461094382
2000-01-24,1475.6373454032107
2000-01-25,1453.9908085719887
2000-01-26,1467.8818071749276
2000-01-27,1487.275066478273
2000-01-28,1486.564917657075
2000-01-31,1476.4607264689225
2000-02-01,1478.6868564429876
2000-02-02,1479.6422716744087
2000-02-03,1472.6938839825252
2000-02-04,1479.405234550877
2000-02-07,1485.5877104228423
2000-02-08,1478.6062882528174
2000-02-09,1478.6681796982728
2000-02-10,1485.862019870117
2000-02-11,1484.6444949580705
2000-02-14,1486.574503102263
2000-02-15,1470.607126554415
2000-02-16,1466.809728342906
2000-02-17,1458.8857431826764
2000-02-18,1459.3442697685664
2000-02-21,1443.0680482957544
2000-02-22,1418.6111329874145
2000-02-23,1429.7120388465778
2000-02-24,1444.0858232228252
2000-02-25,1475.5740708596709
2000-02-28,1493.379500110513
2000-02-29,1507.9329451232798
2000-03-01,1529.040470704865
2000-03-02,1533.9964433716832
2000-03-03,1546.5178972393282
2000-03-06,1549.756271463217
2000-03-07,1560.4482376196179
2000-03-08,1553.3488350237196
2000-03-09,1552.711524194768
2000-03-10,1574.188634707874
2000-03-13,1558.2304720418495
2000-03-14,1561.117504179954
2000-03-15,1544.1990077543348
2000-03-16,1542.449124695972
2000-03-17,1558.9000414446377
2000-03-20,1560.7466046237005
2000-03-21,1554.6526189759375
2000-03-22,1571.321150226297
2000-03-23,1557.3427699774702
2000-03-24,1568.4357387224486
2000-03-27,1590.1155506956102
2000-03-28,1605.238988440891
2000-03-29,1627.8798421811068
2000-03-30,1608.5936322824698
2000-03-31,1623.0383369154795
2000-04-03,1610.5119050329095
2000-04-04,1599.4948213890866
2000-04-05,1581.1314289155564
2000-04-06,1594.0301235750073
2000-04-07,1596.8211031528656
2000-04-10,1597.8964157051082
2000-04-11,1583.2894054352248
2000-04-12,1605.9222918074227
2000-04-13,1600.0349068720143
2000-04-14,1598.4024875665755
2000-04-17,1519.636240247662
2000-04-18,1535.7258243174604
2000-04-19,1554.1133538571887
2000-04-20,1554.8782570928136
2000-04-21,1538.010888251428
2000-04-24,1553.5699508389637
2000-04-25,1566.6578424199743
2000-04-26,1571.967549645754
2000-04-27,1573.7679547209236
2000-04-28,1563.0077980015087
2000-05-01,1577.934547598037
2000-05-02,1596.7517327008115
2000-05-03,1614.9873244167873
2000-05-04,1618.3794717280102
2000-05-05,1616.5247601565318
2000-05-08,1618.1605511508278
2000-05-09,1601.0890715852504
2000-05-10,1586.4097310504485
2000-05-11,1587.4683912697626
2000-05-12,1599.1126300137953
2000-05-15,1597.6290479331199
2000-05-16,1623.5027982006084
2000-05-17,1638.556731946687
2000-05-18,1633.4969912837446
2000-05-19,1635.963571951098
2000-05-22,1600.1246041369288
2000-05-23,1596.4738852064104
2000-05-24,1570.2979086441883
2000-05-25,1582.3162597274925
2000-05-26,1554.1980602452286
2000-05-29,1559.1778974531337
2000-05-30,1559.4878363832645
2000-05-31,1559.3875442416675
2000-06-01,1557.1930187172081
2000-06-02,1557.8776380584586
2000-06-05,1579.099210184877
2000-06-06,1583.3440201455435
2000-06-07,1594.9420866154007
2000-06-08,1599.07159122508
2000-06-09,1605.0195401503881
2000-06-12,1622.8406892387136
2000-06-13,1612.5548798335433
2000-06-14,1616.332419564188
2000-06-15,1614.4154196857726
2000-06-16,1606.7076467564557
2000-06-19,1608.095819945881
2000-06-20,1624.2480292604907
2000-06-21,1633.6265841628658
2000-06-22,1648.5486644566813
2000-06-23,1648.2027504710961
2000-06-26,1644.5802235609624
2000-06-27,1648.860300834535
2000-06-28,1658.1113114545758
2000-06-29,1662.8387098242981
2000-06-30,1661.4648285208548
2000-07-03,1696.507185688296
2000-07-04,1690.2276322650378
2000-07-05,1669.4953809539475
2000-07-06,1660.81933348548
2000-07-07,1674.2319661768354
2000-07-10,1686.1821586274048
2000-07-11,1694.1713587244299
2000-07-12,1697.00081481911
2000-07-13,1689.768143354542
2000-07-14,1690.0131539138215
2000-07-17,1692.3621962404156
2000-07-18,1678.847169934006
2000-07-19,1687.4821942055778
2000-07-20,1691.7044806355066
2000-07-21,1673.9474115618202
2000-07-24,1652.8464687883265
2000-07-25,1641.867635173427
2000-07-26,1639.030655140045
2000-07-27,1630.8651951761904
2000-07-28,1622.345103577002
2000-07-31,1602.250089330077
2000-08-01,1623.125445646275
2000-08-02,1641.94127535552
2000-08-03,1651.3996797727273
2000-08-04,1656.8696781781123
2000-08-07,1660.9526453534058
2000-08-08,1670.0080539475716
2000-08-09,1685.0167675965763
2000-08-10,1675.5925217871848
2000-08-11,1691.918461979662
2000-08-14,1689.9917734529677
2000-08-15,1688.8995023572634
2000-08-16,1698.616726150087
2000-08-17,1692.5280641078878
2000-08-18,1705.9439667842064
2000-08-21,1711.4611631595187
2000-08-22,1729.8384614681472
2000-08-23,1734.352671191287
2000-08-24,1729.5175042721578
2000-08-25,1733.9134672437901
2000-08-28,1738.9428615045858
2000-08-29,1743.8417779101203
2000-08-30,1740.5662098470982
2000-08-31,1746.7833886043409
2000-09-01,1735.2199731465507
2000-09-04,1742.4063492444413
2000-09-05,1753.7593488844884
2000-09-06,1759.7197285265931
2000-09-07,1767.0234505707174
2000-09-08,1770.7273409224965
2000-09-11,1762.8466608658464
2000-09-12,1745.083445687876
2000-09-13,1735.7545909589644
2000-09-14,1733.5449442732206
2000-09-15,1729.0788525540045
2000-09-18,1730.2051591325226
2000-09-19,1727.9249711555797
2000-09-20,1751.6825423376838
2000-09-21,1738.4030678356203
2000-09-22,1672.6669622583893
2000-09-25,1698.0169722838118
2000-09-26,1676.1227345410377
2000-09-27,1665.7117343344323
2000-09-28,1651.7167042310668
2000-09-29,1667.2805099971504
2000-10-02,1666.008114552277
2000-10-03,1673.055173029081
2000-10-04,1668.4495378156485
2000-10-05,1671.2847638707117
2000-10-06,1672.3466102077039
2000-10-09,1662.1841791508075
2000-10-10,1657.5527644562133
2000-10-11,1636.5493514190678
2000-10-12,1641.4236883908077
2000-10-13,1628.3708870009023
2000-10-16,1648.9922680363954
2000-10-17,1634.6903739025825
2000-10-18,1614.7934078535739
2000-10-19,1622.6490865993187
2000-10-20,1641.7077198388606
2000-10-23,1643.1709016440216
2000-10-24,1648.8382800022518
2000-10-25,1649.3334068586387
2000-10-26,1643.2346492616891
2000-10-27,1621.7668755403083
2000-10-30,1615.1289159941382
2000-10-31,1606.7946945772787
2000-11-01,1617.3993838547422
2000-11-02,1619.246685755365
2000-11-03,1628.9398571361096
2000-11-06,1649.2862603380274
2000-11-07,1651.1475041301435
2000-11-08,1656.7542037624232
2000-11-09,1640.5132261671997
2000-11-10,1627.279807433601
2000-11-13,1611.409390109854
2000-11-14,1617.3668127113556
2000-11-15,1613.5054821926926
2000-11-16,1611.3574601984747
2000-11-17,1608.054651238894
2000-11-20,1599.624394135201
2000-11-21,1588.09209936879
2000-11-22,1589.2670986517116
2000-11-23,1587.854455072568
2000-11-24,1596.2494960537756
2000-11-27,1599.5105419959557
2000-11-28,1587.2093890323736
2000-11-29,1571.1721716590405
2000-11-30,1564.6083932604802
2000-12-01,1584.2235596048536
2000-12-04,1565.6843714241295
2000-12-05,1570.659947288836
2000-12-06,1576.4482965005773
2000-12-07,1561.3612632955349
2000-12-08,1569.2646689928222
2000-12-11,1598.140731380502
2000-12-12,1593.4521658131216
2000-12-13,1588.1168991620218
2000-12-14,1565.710607319542
2000-12-15,1532.6935052703914
2000-12-18,1525.5732248776517
2000-12-19,1508.7624973409952
2000-12-20,1464.4430939094593
2000-12-21,1438.4989841387355
2000-12-22,1436.550020427999
2000-12-25,1450.8586795907722
2000-12-26,1439.1202485241274
2000-12-27,1432.7305164320626
2000-12-28,1436.6768876167155
2000-12-29,1432.9146293704375
2001-01-01,1432.9146293704375
2001-01-02,1423.5709402537648
2001-01-03,1416.9666250875646
2001-01-04,1422.0372536329537
2001-01-05,1414.8469344504624
2001-01-08,1415.964484721073
2001-01-09,1412.2751057550129
2001-01-10,1408.0478053330323
2001-01-11,1391.0375117396022
2001-01-12,1404.795609160792
2001-01-15,1417.664855196846
2001-01-16,1430.027464688757
2001-01-17,1452.6585607146944
2001-01-18,1455.8631668557002
2001-01-19,1480.2221030074306
2001-01-22,1482.0555680419093
2001-01-23,1480.7535031497896
2001-01-24,1491.571513026183
2001-01-25,1503.0045903055038
2001-01-26,1492.8121137848527
2001-01-29,1506.8307508313364
2001-01-30,1504.1198101183224
2001-01-31,1509.8171682392003
2001-02-01,1506.6420664082268
2001-02-02,1510.8072019527822
2001-02-05,1498.0199037887114
2001-02-06,1505.5112770272142
2001-02-07,1494.8597557261894
2001-02-08,1498.9383016852948
2001-02-09,1485.7045649353634
2001-02-12,1480.6274848372677
2001-02-13,1494.4649891808813
2001-02-14,1496.2279130839372
2001-02-15,1518.4045583555644
2001-02-16,1502.240950742337
2001-02-19,1487.3644870186838
2001-02-20,1505.123665410378
2001-02-21,1488.1470890307985
2001-02-22,1480.0930146025146
2001-02-23,1488.428613012171
2001-02-26,1494.8758210906137
2001-02-27,1493.717261048121
2001-02-28,1481.3182442773034
2001-03-01,1457.8326429341575
2001-03-02,1437.642580324756
2001-03-05,1443.0879260538243
2001-03-06,1461.3662998766345
2001-03-07,1461.4871394870584
2001-03-08,1458.6258453374887
2001-03-09,1454.0039050476355
2001-03-12,1425.3297310697208
2001-03-13,1410.2493653812562
2001-03-14,1396.369845881545
2001-03-15,1395.3769385905416
2001-03-16,1395.8617787936214
2001-03-19,1392.184283398061
2001-03-20,1390.1495511020264
2001-03-21,1402.9342429199198
2001-03-22,1383.7953612645613
2001-03-23,1400.0750938251686
2001-03-26,1429.1810617391666
2001-03-27,1428.1615376190955
2001-03-28,1443.8436587741667
2001-03-29,1435.2644448215704
2001-03-30,1415.712071914374
2001-04-02,1410.9261420674889
2001-04-03,1400.5127077583013
2001-04-04,1387.3257594548334
2001-04-05,1420.3152604585835
2001-04-06,1418.1742214232768
2001-04-09,1407.5779300881932
2001-04-10,1430.282081651156
2001-04-11,1450.171437385739
2001-04-12,1455.0429593155015
2001-04-13,1459.014369733819
2001-04-16,1468.998187341909
2001-04-17,1469.590461666088
2001-04-18,1506.8205548878807
2001-04-19,1505.5156466364663
2001-04-20,1489.0216762034856
2001-04-23,1494.9959938951674
2001-04-24,1506.5548937459962
2001-04-25,1512.8059891463338
2001-04-26,1521.1508914974797
2001-04-27,1528.910401826796
2001-04-30,1546.2359414740413
2001-05-01,1568.7594752821153
2001-05-02,1573.957558212506
2001-05-03,1578.8385896105665
2001-05-04,1575.955438492689
2001-05-07,1576.9522394270466
2001-05-08,1568.1708764436733
2001-05-09,1557.3185872340662
2001-05-10,1561.0445627171944
2001-05-11,1566.4107217282651
2001-05-14,1550.70394431437
2001-05-15,1548.640459563011
2001-05-16,1535.348026242688
2001-05-17,1556.9599426882016
2001-05-18,1561.5388797682049
2001-05-21,1579.7184103528757
2001-05-22,1591.780427270132
2001-05-23,1611.2311993380292
2001-05-24,1613.0616086799741
2001-05-25,1614.7929686059738
2001-05-28,1605.6439406275222
2001-05-29,1611.7643217186917
2001-05-30,1590.3443666090684
2001-05-31,1601.6223334222482
2001-06-01,1601.1006519994585
2001-06-04,1598.1517931889473
2001-06-05,1597.4462476461158
2001-06-06,1598.7288053922464
2001-06-07,1599.0898201213513
2001-06-08,1603.6603833515014
2001-06-11,1603.687992665705
2001-06-12,1568.5384837148079
2001-06-13,1570.1626703905683
2001-06-14,1556.5754502856998
2001-06-15,1536.0618053656835
2001-06-18,1529.4486260240371
2001-06-19,1531.4262496913348
2001-06-20,1520.024392800282
2001-06-21,1525.036614240245
2001-06-22,1535.6876568305865
2001-06-25,1533.8716629088754
2001-06-26,1529.8368409091008
2001-06-27,1526.2737486987344
2001-06-28,1528.2538018257017
2001-06-29,1541.1050715441852
2001-07-02,1535.2006115219451
2001-07-03,1532.6878652842845
2001-07-04,1525.0991645742354
2001-07-05,1521.201521710436
2001-07-06,1490.0917748275372
2001-07-09,1468.0172590034103
2001-07-10,1469.2300300079519
2001-07-11,1450.0895634194299
2001-07-12,1475.280849197095
2001-07-13,1473.1769268937533
2001-07-16,1465.877074662536
2001-07-17,1456.9167846928406
2001-07-18,1428.7137572319416
2001-07-19,1432.1372595995938
2001-07-20,1428.621614479372
2001-07-23,1412.1529847223321
2001-07-24,1407.301663022926
2001-07-25,1400.8000162549633
2001-07-26,1407.6701267972012
2001-07-27,1416.4134914870094
2001-07-30,1400.3554193800549
2001-07-31,1410.884595482605
2001-08-01,1417.652281302551
2001-08-02,1433.0205653593443
2001-08-03,1423.8774985824468
2001-08-06,1425.1515261723994
2001-08-07,1429.8946503603977
2001-08-08,1428.8278180772882
2001-08-09,1399.6757069764724
2001-08-10,1398.465874222459
2001-08-13,1386.8545836187852
2001-08-14,1400.2104843382892
2001-08-15,1395.4763580943973
2001-08-16,1386.1753254687133
2001-08-17,1379.5116243314376
2001-08-20,1369.913654172796
2001-08-21,1378.2394612797568
2001-08-22,1374.753694487253
2001-08-23,1379.5467652743807
2001-08-24,1381.983371774657
2001-08-27,1393.2193120321424
2001-08-28,1386.6605242325722
2001-08-29,1383.1149683661627
2001-08-30,1372.0331065813934
2001-08-31,1363.8023563691388
2001-09-03,1341.0068360662824
2001-09-04,1356.7693713652636
2001-09-05,1337.83855685044
2001-09-06,1323.6644308642863
2001-09-07,1300.8899973599875
2001-09-10,1272.0047781686776
2001-09-11,1245.9154723913916
2001-09-12,1191.6775644382913
2001-09-13,1201.6992639178727
2001-09-14,1196.3374381810222
2001-09-17,1155.0285045837347
2001-09-18,1157.1122731174523
2001-09-19,1157.9946474147382
2001-09-20,1134.1355987060354
2001-09-21,1109.3760529669223
2001-09-24,1123.304537549659
2001-09-25,1135.3869939899184
2001-09-26,1141.12042736673
2001-09-27,1134.7552377817083
2001-09-28,1161.7554725856546
2001-10-01,1161.8958326473617
2001-10-02,1164.9355339914732
2001-10-03,1162.0556119204075
2001-10-04,1194.5359300539578
2001-10-05,1188.1682675757118
2001-10-08,1182.699287990715
2001-10-09,1185.1171587832814
2001-10-10,1195.0520324119668
2001-10-11,1228.7980459068986
2001-10-12,1230.4544662764886
2001-10-15,1227.8806600781977
2001-10-16,1238.5331465678582
2001-10-17,1260.1124015459532
2001-10-18,1248.113194200706
2001-10-19,1246.7398997923997
2001-10-22,1255.5084397900246
2001-10-23,1272.9484886805305
2001-10-24,1275.0391612973215
2001-10-25,1275.756853809759
2001-10-26,1283.999694787878
2001-10-29,1271.3436555626988
2001-10-30,1245.0253704156444
2001-10-31,1254.1791050518614
2001-11-01,1248.897759170318
2001-11-02,1252.4729306576676
2001-11-05,1267.9002988236823
2001-11-06,1277.289368028316
2001-11-07,1275.932038922099
2001-11-08,1290.9541641236754
2001-11-09,1284.4310472105199
2001-11-12,1273.4263376958938
2001-11-13,1291.664523113593
2001-11-14,1301.666612825561
2001-11-15,1314.4572849944925
2001-11-16,1317.5799277202111
2001-11-19,1339.925730050808
2001-11-20,1332.3610868457577
2001-11-21,1332.7854581312301
2001-11-22,1333.2143527363264
2001-11-23,1333.867572955233
2001-11-26,1347.7123282563539
2001-11-27,1342.4877601096662
2001-11-28,1328.4301382275917
2001-11-29,1319.7487985046052
2001-11-30,1318.800228006306
2001-12-03,1302.9529312004454
2001-12-04,1300.7189954936148
2001-12-05,1319.6480570702802
2001-12-06,1321.6845005683795
2001-12-07,1314.1682366699315
2001-12-10,1307.1958621216213
2001-12-11,1297.7054645348046
2001-12-12,1294.9285988257418
2001-12-13,1275.2070838428947
2001-12-14,1257.46053645632
2001-12-17,1242.48362825479
2001-12-18,1235.6961357897928
2001-12-19,1227.173957026537
2001-12-20,1234.0396819677014
2001-12-21,1240.0932146229902
2001-12-24,1247.3573363501544
2001-12-25,1248.9632848702959
2001-12-26,1243.9153993740356
2001-12-27,1248.0516436076155
2001-12-28,1265.1237273124561
2001-12-31,1261.1651484488866
2002-01-01,1261.167611703713
2002-01-02,1251.5932950592637
2002-01-03,1267.0090946173316
2002-01-04,1285.4308753073294
2002-01-07,1294.621353653979
2002-01-08,1281.6678429840306
2002-01-09,1285.5613005603202
2002-01-10,1275.8173072240656
2002-01-11,1277.383984841312
2002-01-14,1266.6832124547723
2002-01-15,1256.6446885420378
2002-01-16,1256.4743024287977
2002-01-17,1257.6397008346787
2002-01-18,1261.3820824210013
2002-01-21,1269.1011215198941
2002-01-22,1261.238280343241
2002-01-23,1256.2384208592218
2002-01-24,1263.473630750045
2002-01-25,1272.1823709508017
2002-01-28,1281.8918053744542
2002-01-29,1276.968128576732
2002-01-30,1269.6913342870325
2002-01-31,1273.8379786384462
2002-02-01,1270.2428606964822
2002-02-04,1261.2535689748609
2002-02-05,1243.409063934822
2002-02-06,1240.684559933512
2002-02-07,1239.7511113410926
2002-02-08,1239.442001640568
2002-02-11,1242.9492648714954
2002-02-12,1255.9133946990598
2002-02-13,1264.4495317734913
2002-02-14,1274.25916866854
2002-02-15,1270.1590229895835
2002-02-18,1273.7597074248827
2002-02-19,1255.4597937045144
2002-02-20,1253.769339770284
2002-02-21,1265.4072385500313
2002-02-22,1255.221627591457
2002-02-25,1259.4141206396623
2002-02-26,1267.2077386861592
2002-02-27,1287.4181122796367
2002-02-28,1292.0777378322184
2002-03-01,1306.9492857801038
2002-03-04,1337.569210645042
2002-03-05,1335.5059998971394
2002-03-06,1335.6958076378617
2002-03-07,1362.770356043289
2002-03-08,1374.1678388908297
2002-03-11,1389.4234302266468
2002-03-12,1376.2553968346863
2002-03-13,1359.5697535254847
2002-03-14,1356.4044346423664
2002-03-15,1361.5614031281625
2002-03-18,1358.6986852858984
2002-03-19,1365.5930602451624
2002-03-20,1361.3782087982324
2002-03-21,1361.3624488784053
2002-03-22,1360.854454924497
2002-03-25,1355.678883992763
2002-03-26,1351.650204605262
2002-03-27,1364.938153939883
2002-03-28,1367.250367369236
2002-03-29,1359.6977292568677
2002-04-01,1345.3356521223775
2002-04-02,1345.0537063794875
2002-04-03,1353.3720733064065
2002-04-04,1358.7111700482913
2002-04-05,1372.551551572283
2002-04-08,1375.0259966333613
2002-04-09,1372.0805554893827
2002-04-10,1375.3477732674867
2002-04-11,1361.8136286299075
2002-04-12,1358.3365170215445
2002-04-15,1361.978042980719
2002-04-16,1372.501343767
2002-04-17,1378.888523412914
2002-04-18,1378.9863436803346
2002-04-19,1381.7102839794852
2002-04-22,1389.3114436620197
2002-04-23,1389.210813405665
2002-04-24,1388.9599659571136
2002-04-25,1382.715049988849
2002-04-26,1380.2658959830067
2002-04-29,1372.8628794255649
2002-04-30,1366.8657367019487
2002-05-01,1370.124555594715
2002-05-02,1375.1712806312007
2002-05-03,1370.536101526823
2002-05-06,1363.8973033232396
2002-05-07,1351.8619724777623
2002-05-08,1363.2586600175923
2002-05-09,1367.7067023789234
2002-05-10,1365.7933843898334
2002-05-13,1362.2667551823122
2002-05-14,1369.0656786855452
2002-05-15,1374.9266745845005
2002-05-16,1383.0838749267161
2002-05-17,1385.8176280255825
2002-05-20,1393.364591835407
2002-05-21,1406.7094882762167
