Date,TAIWAN ESG LEADERS
2007-09-28,1000.0
2007-10-01,1004.8456410229079
2007-10-02,1016.8893840021003
2007-10-03,1023.6823426952434
2007-10-04,1014.7025349373068
2007-10-05,1013.3900193314712
2007-10-08,1020.730356664005
2007-10-09,1014.3807839679832
2007-10-10,1014.1940881181732
2007-10-11,1007.2971648074728
2007-10-12,982.0654447658202
2007-10-15,987.6165530903073
2007-10-16,989.7207225174016
2007-10-17,989.0529920215828
2007-10-18,1003.7439323943623
2007-10-19,998.1956804738816
2007-10-22,973.6527952174287
2007-10-23,987.6045088331068
2007-10-24,980.9930800414286
2007-10-25,992.4808700650613
2007-10-26,1003.1807561760346
2007-10-29,1031.1051513823743
2007-10-30,1023.1796385069476
2007-10-31,1024.555089955091
2007-11-01,1015.2107978894583
2007-11-02,983.6198867894275
2007-11-05,988.1242690312642
2007-11-06,997.3971965237278
2007-11-07,994.5559713221518
2007-11-08,972.5383995060114
2007-11-09,979.8667368805795
2007-11-12,947.451530959415
2007-11-13,948.674597962229
2007-11-14,965.2261456699136
2007-11-15,962.8234053896749
2007-11-16,951.0888882689442
2007-11-19,948.2953188891217
2007-11-20,948.5889390311427
2007-11-21,926.5286389163678
2007-11-22,931.4907266280723
2007-11-23,923.1892705942887
2007-11-26,946.5411533399691
2007-11-27,923.508157653074
2007-11-28,913.3487800189739
2007-11-29,938.2809211313955
2007-11-30,950.7926911689053
2007-12-03,942.9085716467844
2007-12-04,949.3289042908629
2007-12-05,949.0834258178915
2007-12-06,959.6271031936011
2007-12-07,963.2444919879724
2007-12-10,947.1101463397906
2007-12-11,961.9312167912111
2007-12-12,938.601109434342
2007-12-13,915.9156651018441
2007-12-14,908.2850785405374
2007-12-17,884.0811835945391
2007-12-18,881.0377300933582
2007-12-19,899.2567971669176
2007-12-20,886.468460253244
2007-12-21,887.6984530494933
2007-12-24,902.9529829268931
2007-12-25,903.7223558094647
2007-12-26,905.2407601927912
2007-12-27,925.3522589410903
2007-12-28,927.8657353745187
2007-12-31,940.0645036354459
2008-01-01,940.0645036354459
2008-01-02,919.0318953126646
2008-01-03,907.3469273501782
2008-01-04,910.5719072635985
2008-01-07,867.0934330659271
2008-01-08,872.0965669328034
2008-01-09,879.4330111029494
2008-01-10,865.722414879327
2008-01-11,862.8671193960806
2008-01-14,870.3043324829032
2008-01-15,899.528793277055
2008-01-16,870.3954543203237
2008-01-17,858.7848922304349
2008-01-18,865.4155496601862
2008-01-21,858.7079329821286
2008-01-22,803.38851403581
2008-01-23,808.7184766466568
2008-01-24,832.2159594585899
2008-01-25,854.6071977100768
2008-01-28,827.9594152461194
2008-01-29,850.3682078282055
2008-01-30,858.8303178516904
2008-01-31,873.268919145756
2008-02-01,888.017045344412
2008-02-04,889.9296803840164
2008-02-05,891.9063738708696
2008-02-06,890.8612527390782
2008-02-07,890.8612527390782
2008-02-08,890.8612527390782
2008-02-11,890.8612527390782
2008-02-12,877.6220966423341
2008-02-13,882.2242872134447
2008-02-14,913.0653955301179
2008-02-15,908.5819047726875
2008-02-18,900.7991381988228
2008-02-19,917.4406395202697
2008-02-20,903.5662321743688
2008-02-21,922.6608887384026
2008-02-22,923.8003377953643
2008-02-25,943.4440980708033
2008-02-26,959.3616449959869
2008-02-27,984.9621027436331
2008-02-28,983.6868645461984
2008-02-29,969.4867176650666
2008-03-03,944.6118535117782
2008-03-04,973.870099437429
2008-03-05,978.0752618172679
2008-03-06,1005.4972350898686
2008-03-07,985.3875212652389
2008-03-10,958.8278370369482
2008-03-11,971.7136500198474
2008-03-12,979.7631912479492
2008-03-13,954.0275610794382
2008-03-14,944.7069149357491
2008-03-17,922.3781523984388
2008-03-18,928.6894833339302
2008-03-19,947.5848857720849
2008-03-20,961.5913469524231
2008-03-21,985.4630719134688
2008-03-24,1040.7395363490652
2008-03-25,1037.2669925789646
2008-03-26,1040.7496770381936
2008-03-27,1008.291890286352
2008-03-28,996.7936063012478
2008-03-31,1000.1796362788492
2008-04-01,989.2930922182281
2008-04-02,1012.8589018024614
2008-04-03,1009.5719060715021
2008-04-04,1009.5719060715021
2008-04-07,1022.3100890963802
2008-04-08,1008.1310801380035
2008-04-09,1001.6356407759199
2008-04-10,1028.89404916779
2008-04-11,1026.7223166241592
2008-04-14,1019.6306664766057
2008-04-15,1021.6576937620306
2008-04-16,1048.4010078991546
2008-04-17,1063.548298464597
2008-04-18,1062.2822621507626
2008-04-21,1063.573551712468
2008-04-22,1057.0884567477453
2008-04-23,1042.8456401243334
2008-04-24,1040.4656693196598
2008-04-25,1038.5224338748187
2008-04-28,1056.313140584778
2008-04-29,1033.3035855117719
2008-04-30,1043.2945108687195
2008-05-01,1043.2945108687195
2008-05-02,1049.078393497232
2008-05-05,1034.1125607981066
2008-05-06,1042.1724285176508
2008-05-07,1046.05013091235
2008-05-08,1025.0049433415788
2008-05-09,1022.0596453455901
2008-05-12,1023.9866954296787
2008-05-13,1043.679764627145
2008-05-14,1038.5650952893955
2008-05-15,1054.1442065749075
2008-05-16,1067.0262513489483
2008-05-19,1081.2293479942857
2008-05-20,1055.1163005235387
2008-05-21,1046.8518136342675
2008-05-22,1046.2181609776405
2008-05-23,1025.7978898405127
2008-05-26,1020.7391649884892
2008-05-27,1027.872796909313
2008-05-28,1027.1957890462231
2008-05-29,1030.8305815381452
2008-05-30,1023.7790541391305
2008-06-02,1041.7369079442265
2008-06-03,1016.6384497484655
2008-06-04,1024.7100800536452
2008-06-05,1037.7219219184162
2008-06-06,1044.2076735494793
2008-06-09,1017.4365627616463
2008-06-10,993.486315256509
2008-06-11,1005.8861624089147
2008-06-12,974.3604200103113
2008-06-13,979.921681042808
2008-06-16,996.2419806037371
2008-06-17,996.1857430544602
2008-06-18,994.7134538915561
2008-06-19,973.5592489635026
2008-06-20,960.1824274073133
2008-06-23,961.5677479770457
2008-06-24,955.0465537379517
2008-06-25,975.1128932317984
2008-06-26,966.0265877899533
2008-06-27,940.145460445096
2008-06-30,951.1124247695684
2008-07-01,941.8510574963567
2008-07-02,925.6119931444637
2008-07-03,910.7193866149026
2008-07-04,905.0242897624619
2008-07-07,916.9657794505699
2008-07-08,889.0362969132937
2008-07-09,898.578328100984
2008-07-10,901.0752869403335
2008-07-11,926.8686876624192
2008-07-14,910.6391097115484
2008-07-15,875.2292089991826
2008-07-16,869.1730975404864
2008-07-17,907.8081598550298
2008-07-18,898.1995126471647
2008-07-21,931.7957285058278
2008-07-22,917.2732709556126
2008-07-23,936.0454074110289
2008-07-24,942.2324287684291
2008-07-25,925.7625400653759
2008-07-28,925.7625400653759
2008-07-29,896.6837411374444
2008-07-30,911.3384679462038
2008-07-31,903.8818584713631
2008-08-01,897.3392240398092
2008-08-04,895.505294912009
2008-08-05,876.9571821786543
2008-08-06,906.3791127453153
2008-08-07,909.3411222967871
2008-08-08,924.7308228150216
2008-08-11,930.3368244278626
2008-08-12,927.2189006924629
2008-08-13,926.6322560806781
2008-08-14,923.1971937112478
2008-08-15,909.7418174272759
2008-08-18,894.5148809892873
2008-08-19,891.2964351965776
2008-08-20,896.2974406690603
2008-08-21,884.082863200557
2008-08-22,889.0586783059746
2008-08-25,899.7649511232895
2008-08-26,887.285814378135
2008-08-27,902.0312457005091
2008-08-28,896.466403266999
2008-08-29,889.460849026072
2008-09-01,857.1020804677164
2008-09-02,833.9829033627026
2008-09-03,829.8287201426518
2008-09-04,812.9288968456784
2008-09-05,798.9006221270427
2008-09-08,847.9312825761453
2008-09-09,814.2859198526446
2008-09-10,805.6952648348457
2008-09-11,779.355972556379
2008-09-12,787.3506627005844
2008-09-15,763.2077531663377
2008-09-16,738.6218889142112
2008-09-17,755.17888774392
2008-09-18,738.8886076157603
2008-09-19,780.9353462978089
2008-09-22,791.4304652951616
2008-09-23,793.335664506012
2008-09-24,782.4599068585093
2008-09-25,777.0248714451602
2008-09-26,768.1318583618602
2008-09-29,768.1318583618602
2008-09-30,743.0850072999447
2008-10-01,747.0809742373589
2008-10-02,737.1744404665117
2008-10-03,736.5384365420357
2008-10-06,703.9582630797303
2008-10-07,712.8385852281048
2008-10-08,669.5776998736947
2008-10-09,663.3898045902114
2008-10-10,663.400029463895
2008-10-13,654.559838248781
2008-10-14,686.0013338144495
2008-10-15,674.7612636674336
2008-10-16,649.5386283866108
2008-10-17,631.6547064332843
2008-10-20,625.8890608650917
2008-10-21,624.6578077237664
2008-10-22,608.5945649050448
2008-10-23,584.8040896533777
2008-10-24,563.9331034935994
2008-10-27,537.9523477333977
2008-10-28,547.3824468329666
2008-10-29,561.8683951964721
2008-10-30,607.3489154471328
2008-10-31,634.2842937435853
2008-11-03,642.0842564530187
2008-11-04,646.0634743192688
2008-11-05,641.7846903201521
2008-11-06,604.2908638504675
2008-11-07,601.058576560115
2008-11-10,602.0835621611269
2008-11-11,592.0193252894048
2008-11-12,589.0039733204861
2008-11-13,563.9422508216769
2008-11-14,575.4079657367478
2008-11-17,571.4789710776863
2008-11-18,549.3990619688026
2008-11-19,539.3302078526741
2008-11-20,516.0478157377459
2008-11-21,533.830531188234
2008-11-24,528.972143992303
2008-11-25,551.3991391061832
2008-11-26,545.4336612900502
2008-11-27,568.0522775731696
2008-11-28,567.3933372160254
2008-12-01,568.068278799969
2008-12-02,542.3019815735428
2008-12-03,532.7148887909968
2008-12-04,527.250123068275
2008-12-05,523.4992539971635
2008-12-08,551.5306208835465
2008-12-09,559.7624412545213
2008-12-10,587.821080097544
2008-12-11,592.3350932045315
2008-12-12,564.1635952048513
