Date,EASEA INDEX (EAFE ex JAPAN) IMI GROWTH
1997-04-04,411.24275520781555
1997-04-07,411.9014951127424
1997-04-08,412.09386174108835
1997-04-09,413.98396928677687
1997-04-10,414.14886089691794
1997-04-11,411.72246079665086
1997-04-14,408.41146380895213
1997-04-15,411.8634786371772
1997-04-16,413.13446854041746
1997-04-17,415.0259007868741
1997-04-18,415.96667461686377
1997-04-21,418.290013995889
1997-04-22,417.4925432474931
1997-04-23,419.34871239625517
1997-04-24,420.0080170588912
1997-04-25,416.6455399030347
1997-04-28,416.0935311856299
1997-04-29,420.7787649633481
1997-04-30,422.36602825381965
1997-05-01,425.030404584829
1997-05-02,425.3997311285925
1997-05-05,428.6997919919697
1997-05-06,433.5903397195866
1997-05-07,434.61019986203263
1997-05-08,436.2059483195226
1997-05-09,440.1913015060583
1997-05-12,442.33683691945924
1997-05-13,445.35060820287225
1997-05-14,446.9760177352924
1997-05-15,447.22174608558726
1997-05-16,449.58475373791873
1997-05-19,446.72108914864674
1997-05-20,446.91984161736366
1997-05-21,451.3247924469983
1997-05-22,449.00806687335904
1997-05-23,449.99954958563285
1997-05-26,451.0458598707386
1997-05-27,448.9892322246023
1997-05-28,447.0976581867998
1997-05-29,446.9342610649384
1997-05-30,441.3253255410353
1997-06-02,441.65794256925705
1997-06-03,442.9041392179032
1997-06-04,443.33936185213395
1997-06-05,445.2276625190427
1997-06-06,447.28085465743374
1997-06-09,451.4138899943623
1997-06-10,451.9127294606714
1997-06-11,452.4545216712917
1997-06-12,453.7718277599417
1997-06-13,455.17973739315397
1997-06-16,456.4705376249312
1997-06-17,453.0859196980557
1997-06-18,454.2885759275948
1997-06-19,457.8697307895668
1997-06-20,460.08921257046444
1997-06-23,462.38443672561885
1997-06-24,462.7695374845302
1997-06-25,468.1468328882722
1997-06-26,467.9873673308355
1997-06-27,465.7298416987413
1997-06-30,463.142477531249
1997-07-01,468.5150557203843
1997-07-02,467.7020946557661
1997-07-03,474.2347780891027
1997-07-04,475.18106759719257
1997-07-07,478.6957349952443
1997-07-08,476.8711832354858
1997-07-09,477.55016935276865
1997-07-10,476.1618572294587
1997-07-11,477.04900106955483
1997-07-14,477.1810120560467
1997-07-15,475.44906950201175
1997-07-16,481.07731989311986
1997-07-17,481.08819743964335
1997-07-18,475.89530740732135
1997-07-21,470.1044942273776
1997-07-22,473.1013450608775
1997-07-23,478.51278302696943
1997-07-24,475.4950837488278
1997-07-25,473.9812352178478
1997-07-28,472.4027998168804
1997-07-29,472.9575929796078
1997-07-30,476.37850982355747
1997-07-31,476.9130633551196
1997-08-01,473.8065051462023
1997-08-04,468.3109456016177
1997-08-05,467.1974356747738
1997-08-06,470.7355504443741
1997-08-07,474.2167013587106
1997-08-08,471.9165736804369
1997-08-11,469.3901607760601
1997-08-12,468.4610367321872
1997-08-13,465.9600046150807
1997-08-14,462.5998554052793
1997-08-15,462.52962487265626
1997-08-18,457.11749752339085
1997-08-19,460.8311012368069
1997-08-20,463.1366647525275
1997-08-21,464.9686274810334
1997-08-22,459.76183706577285
1997-08-25,459.9882001644324
1997-08-26,458.4509432869515
1997-08-27,458.07928618850383
1997-08-28,452.8938601824072
1997-08-29,447.8361924710288
1997-09-01,448.4501651214771
1997-09-02,452.16066794880896
1997-09-03,456.96807555977045
1997-09-04,455.97633759099085
1997-09-05,460.13688818460315
1997-09-08,460.08242972321125
1997-09-09,460.08381856688135
1997-09-10,456.122848690509
1997-09-11,451.00925667408023
1997-09-12,453.5503311790312
1997-09-15,458.49365294305903
1997-09-16,460.69710504927167
1997-09-17,466.2057765039078
1997-09-18,469.1772029113381
1997-09-19,468.65790713659123
1997-09-22,469.99642286394175
1997-09-23,470.41677363024615
1997-09-24,475.87725062287063
1997-09-25,477.76351529604113
1997-09-26,479.7117166035152
1997-09-29,480.65672873687316
1997-09-30,483.13703723932
1997-10-01,484.5661370561981
1997-10-02,486.71739748887194
1997-10-03,490.20740684399294
1997-10-06,488.4583510380759
1997-10-07,489.86402723210506
1997-10-08,489.04428135358654
1997-10-09,484.01429294074234
1997-10-10,480.53800279204523
1997-10-13,485.76603089626394
1997-10-14,484.6140803217882
1997-10-15,482.730309985152
1997-10-16,482.44626306684535
1997-10-17,473.3838394804865
1997-10-20,470.8589319632838
1997-10-21,472.1864718619719
1997-10-22,468.42777166795565
1997-10-23,454.4409994962575
1997-10-24,456.49163777922223
1997-10-27,446.3485826969983
1997-10-28,432.89896113491056
1997-10-29,450.3767547961013
1997-10-30,445.38593642077205
1997-10-31,449.2510459876803
1997-11-03,456.38997611624643
1997-11-04,456.79117993470817
1997-11-05,458.69575485430846
1997-11-06,457.39171884337634
1997-11-07,450.52203454292487
1997-11-10,450.6036435248756
1997-11-11,450.4746135122462
1997-11-12,442.7122993500367
1997-11-13,442.0046157976028
1997-11-14,442.42896568268145
1997-11-17,450.95822585042407
1997-11-18,452.4459844692701
1997-11-19,450.3175809366228
1997-11-20,456.8499622128562
1997-11-21,460.3506420671054
1997-11-24,456.1602035143749
1997-11-25,451.88396160577815
1997-11-26,452.85065305892806
1997-11-27,454.77083974428257
1997-11-28,454.32727317841557
1997-12-01,460.32445686081127
1997-12-02,463.3983397870883
1997-12-03,463.1413649686843
1997-12-04,467.48842632113974
1997-12-05,466.213204289675
1997-12-08,467.73056455473136
1997-12-09,464.41306298631963
1997-12-10,461.9398234065201
1997-12-11,454.79691866679923
1997-12-12,455.7302641336349
1997-12-15,455.11153229694565
1997-12-16,458.0524315513173
1997-12-17,463.95531528601623
1997-12-18,463.90931396800505
1997-12-19,455.5183266893612
1997-12-22,454.99702949882516
1997-12-23,458.9139454405531
1997-12-24,458.4825475197586
1997-12-25,458.4810745258271
1997-12-26,458.4836175864965
1997-12-29,465.54646458375
1997-12-30,466.9576271368148
1997-12-31,466.30123712227345
1998-01-01,466.3433937592058
1998-01-02,469.1424517100722
1998-01-05,473.3179213066241
1998-01-06,470.4863037790779
1998-01-07,468.14259677627
1998-01-08,465.5961854630049
1998-01-09,458.52698783324644
1998-01-12,446.14073710287073
1998-01-13,453.4430383545972
1998-01-14,457.63144274100426
1998-01-15,456.02183024673
1998-01-16,464.36867635654704
1998-01-19,468.7725581573041
1998-01-20,469.9999626608983
1998-01-21,470.7262258300986
1998-01-22,472.845517661151
1998-01-23,477.0630859582547
1998-01-26,477.40916379747193
1998-01-27,481.51896574569474
1998-01-28,483.35874804189797
1998-01-29,483.32871239286044
1998-01-30,484.540696453661
1998-02-02,496.84828791510796
1998-02-03,497.5798126493493
1998-02-04,499.53891026735096
1998-02-05,506.109828355179
1998-02-06,505.76608243429126
1998-02-09,502.8622743169178
1998-02-10,503.74141135634466
1998-02-11,505.590607189358
1998-02-12,504.31759204420877
1998-02-13,501.58355584175473
1998-02-16,504.43638034951505
1998-02-17,510.3059007991527
1998-02-18,513.7919333722891
1998-02-19,510.9996837355975
1998-02-20,512.2317557886995
1998-02-23,518.4859482122921
1998-02-24,514.5426696170167
1998-02-25,520.6579025125451
1998-02-26,524.6056422007596
1998-02-27,527.0063939249447
1998-03-02,532.845467600378
1998-03-03,532.108627416992
1998-03-04,525.5542838137279
1998-03-05,518.2514022049943
1998-03-06,526.3376514208497
1998-03-09,530.706841101969
1998-03-10,532.5810955578129
1998-03-11,533.8348369143132
1998-03-12,536.3210616869695
1998-03-13,544.0130559766567
1998-03-16,543.5250750941133
1998-03-17,549.5163916771106
1998-03-18,545.3173559627825
1998-03-19,548.4263730428805
1998-03-20,550.9527698108542
1998-03-23,553.6794152848468
1998-03-24,557.2542405178183
1998-03-25,560.816301678521
1998-03-26,558.1172679220908
1998-03-27,559.7087390785455
1998-03-30,553.3260608806611
1998-03-31,554.7806101483084
1998-04-01,558.9906605578033
1998-04-02,561.9701115333215
1998-04-03,565.0330368486445
1998-04-06,571.2786948376622
1998-04-07,570.1887217433202
1998-04-08,567.8041220237149
1998-04-09,571.7994643018319
1998-04-10,572.2881041727912
1998-04-13,570.8828673222424
1998-04-14,580.0300983110601
1998-04-15,582.3765390489142
1998-04-16,574.015746057546
1998-04-17,571.2072557013128
1998-04-20,576.0381491848697
1998-04-21,577.02525934263
1998-04-22,573.545872584673
1998-04-23,566.0535879425751
1998-04-24,560.7243566887367
1998-04-27,547.8450476623756
1998-04-28,552.84146366266
1998-04-29,551.8471539285389
1998-04-30,561.0184649688933
1998-05-01,567.7926367205674
1998-05-04,577.248365097333
1998-05-05,574.5785962134194
1998-05-06,575.9020996826663
1998-05-07,569.1741222466926
1998-05-08,570.7398944383855
1998-05-11,576.4222562767833
1998-05-12,571.935679244759
1998-05-13,570.809232925065
1998-05-14,569.1175970005222
1998-05-15,568.3214977264104
1998-05-18,558.7273074776051
1998-05-19,566.4234531302674
1998-05-20,574.6205231895774
1998-05-21,579.6500703940076
1998-05-22,582.5193072014148
1998-05-25,584.766761151415
1998-05-26,586.9877533731882
1998-05-27,573.5659076767433
1998-05-28,572.2891211474185
1998-05-29,574.694515941529
1998-06-01,572.7027634225061
1998-06-02,574.1790147751469
1998-06-03,579.8003864936992
1998-06-04,578.4534683259121
1998-06-05,581.9583149272197
1998-06-08,587.7067914059397
1998-06-09,585.5640904686428
1998-06-10,577.6455549644588
1998-06-11,569.1441214289372
1998-06-12,561.4906500164977
1998-06-15,548.8988988647606
1998-06-16,555.2031509821037
1998-06-17,568.3160854585678
1998-06-18,566.9439723749246
1998-06-19,566.0937230787054
1998-06-22,558.4947081785676
1998-06-23,562.5049699987951
1998-06-24,565.3364081576409
1998-06-25,574.9093367846457
1998-06-26,571.7594059246891
1998-06-29,574.0759685309412
1998-06-30,574.9487270019188
1998-07-01,578.5716199916025
1998-07-02,581.1387015700841
1998-07-03,585.5333715105478
1998-07-06,588.8901549015303
1998-07-07,589.9324794430813
1998-07-08,592.1188657318432
1998-07-09,586.4629748631874
1998-07-10,585.2753057841568
1998-07-13,591.3151789171737
1998-07-14,598.7340377749833
1998-07-15,601.2366948140041
1998-07-16,605.5368843261534
1998-07-17,612.6695495950003
1998-07-20,617.7356106146416
1998-07-21,612.9210249365402
1998-07-22,601.5857565130916
1998-07-23,598.5622128449024
1998-07-24,599.544712819172
1998-07-27,588.2268088324041
1998-07-28,589.1470190451946
1998-07-29,586.9789615017368
1998-07-30,592.5652264486304
1998-07-31,588.0711897207316
1998-08-03,577.9191805942087
1998-08-04,577.5663381707274
1998-08-05,567.3468834702968
1998-08-06,562.2125327428894
1998-08-07,568.2986156730071
1998-08-10,558.5329676187755
1998-08-11,541.9534997476826
1998-08-12,551.2039283819264
1998-08-13,544.3791050754955
1998-08-14,548.6478130161184
1998-08-17,547.0655979784281
1998-08-18,560.1371785134824
1998-08-19,563.3599815092082
1998-08-20,560.5338186632581
1998-08-21,541.2371452587582
1998-08-24,542.1870943907124
1998-08-25,550.8168107150719
1998-08-26,538.268043528842
1998-08-27,521.0490739397495
1998-08-28,519.2502219568431
1998-08-31,517.0764948007746
1998-09-01,509.00713599254937
1998-09-02,522.3023793028048
1998-09-03,517.4490652569685
1998-09-04,518.7097733814372
1998-09-07,530.4205336456889
1998-09-08,538.0312332614568
1998-09-09,533.6800003920548
1998-09-10,521.1204657464706
1998-09-11,517.203021343641
1998-09-14,526.0550526927371
1998-09-15,526.476805219524
1998-09-16,529.2503926310476
1998-09-17,513.0832247635478
1998-09-18,502.1370391019653
1998-09-21,487.00284204841927
1998-09-22,496.23037296953845
1998-09-23,506.8948708669196
1998-09-24,509.74003732788964
1998-09-25,503.8619578259474
1998-09-28,509.21930852921304
1998-09-29,509.08857689022693
1998-09-30,499.28736333923877
1998-10-01,481.94235706020413
1998-10-02,467.17262313919844
1998-10-05,456.2565892180832
1998-10-06,470.9190120751248
1998-10-07,474.85173094898323
1998-10-08,459.9790885587318
1998-10-09,463.26843558409246
1998-10-12,484.292939168732
1998-10-13,491.47630727611914
1998-10-14,498.44576970000514
1998-10-15,510.0016058325359
1998-10-16,522.1281486216448
1998-10-19,518.8191287638386
1998-10-20,528.1255174453171
1998-10-21,521.961822659821
1998-10-22,524.918945690268
1998-10-23,527.5966329060029
1998-10-26,529.5942376457393
1998-10-27,536.0015689994555
1998-10-28,528.8561395261329
1998-10-29,533.4352187774731
1998-10-30,541.6518887356362
1998-11-02,554.1753446657799
1998-11-03,550.0255653265059
1998-11-04,558.1744221614709
1998-11-05,553.9575351071236
1998-11-06,556.4033584037686
1998-11-09,545.8145360978633
1998-11-10,541.0266044399626
1998-11-11,547.315617736071
1998-11-12,541.3514230239525
1998-11-13,541.1182670467865
1998-11-16,554.8821936006724
1998-11-17,552.2885353431043
1998-11-18,553.861583564021
1998-11-19,560.9100520140339
1998-11-20,567.4811219517898
1998-11-23,572.301839185756
1998-11-24,570.3539609675681
1998-11-25,567.6808251004611
1998-11-26,576.3149102025995
1998-11-27,579.1476828401279
1998-11-30,574.2771669057098
1998-12-01,558.3976480062089
1998-12-02,558.0982661861169
1998-12-03,562.6458348719026
1998-12-04,564.6098239055013
1998-12-07,566.2855394157472
1998-12-08,567.7683386922874
1998-12-09,573.0085963020443
1998-12-10,571.871095311802
1998-12-11,566.1991483440652
1998-12-14,563.2889556117354
1998-12-15,565.5809159937149
1998-12-16,571.1337647609965
1998-12-17,577.6574565649142
1998-12-18,577.9276790862897
1998-12-21,588.4739519261516
1998-12-22,589.3498988204599
1998-12-23,597.038813158185
1998-12-24,594.8122549141934
1998-12-25,594.8132379621243
1998-12-28,599.8876808176079
1998-12-29,604.0731285121515
1998-12-30,601.6469651974531
1998-12-31,602.3989745416272
1999-01-01,602.5369837786802
1999-01-04,623.447584513103
1999-01-05,629.4475920747568
1999-01-06,638.9165728631015
1999-01-07,632.9618008319505
1999-01-08,630.8106027376466
1999-01-11,623.0963769180287
1999-01-12,615.0420208190266
1999-01-13,599.6204773336096
1999-01-14,602.2228382239005
1999-01-15,606.0647129858014
1999-01-18,620.1429973902834
1999-01-19,619.0645560755569
1999-01-20,622.2552251515107
1999-01-21,616.3325475246053
1999-01-22,602.5779992987511
1999-01-25,603.2234780714781
1999-01-26,605.6336508086509
1999-01-27,605.7965312861246
1999-01-28,606.701875934327
1999-01-29,606.5483834651124
1999-02-01,613.032519078038
1999-02-02,611.2129960966872
1999-02-03,604.8537290607236
1999-02-04,602.1803520510434
1999-02-05,597.7147776388275
1999-02-08,590.6854416379305
1999-02-09,582.919538181328
1999-02-10,579.1355234683515
1999-02-11,585.0118813503477
1999-02-12,589.8585368802455
1999-02-15,590.0935535676576
1999-02-16,589.3344060546295
1999-02-17,587.7216388425753
1999-02-18,587.7717826474296
1999-02-19,584.8123970318427
1999-02-22,590.253550849836
1999-02-23,593.2447282541577
1999-02-24,598.2999845097542
1999-02-25,593.1428552134438
1999-02-26,585.517468089249
1999-03-01,578.2152843127698
1999-03-02,578.2189783162524
1999-03-03,573.9749819215232
1999-03-04,572.726461073158
1999-03-05,583.8276803031375
1999-03-08,584.187814062096
1999-03-09,587.430419534161
1999-03-10,588.7078551381528
1999-03-11,588.2305057902544
1999-03-12,594.596600832873
1999-03-15,592.5906760293001
1999-03-16,591.4448603659339
1999-03-17,591.5299410326887
1999-03-18,588.0084715179182
1999-03-19,590.4887960708153
1999-03-22,586.3417033172033
1999-03-23,576.7360156080709
1999-03-24,572.1551720474633
1999-03-25,578.2219336469727
1999-03-26,570.9200060979088
1999-03-29,576.349614896846
1999-03-30,578.0654750676553
1999-03-31,584.7235841527245
1999-04-01,586.8690343423211
1999-04-02,586.0765262760312
1999-04-05,583.3319943054018
1999-04-06,592.3419304240678
1999-04-07,596.7946767027746
1999-04-08,600.2130407351519
1999-04-09,599.8988007010014
1999-04-12,601.60628388301
1999-04-13,605.5319515881326
1999-04-14,604.6034753424922
1999-04-15,592.9715367994202
1999-04-16,587.5905236742265
1999-04-19,590.9549523930666
1999-04-20,579.6869153774219
1999-04-21,581.5127167739168
1999-04-22,587.7373414898451
1999-04-23,588.272253190047
1999-04-26,590.352905328109
1999-04-27,601.0388712760168
1999-04-28,598.5693528111611
1999-04-29,591.4944857973207
1999-04-30,594.2040002316905
1999-05-03,596.5493842384644
1999-05-04,597.5253788397988
1999-05-05,594.9154047207917
1999-05-06,597.5186151379825
1999-05-07,594.1707704873852
1999-05-10,596.2771671067494
1999-05-11,593.4275071711438
1999-05-12,591.0769320660055
1999-05-13,593.4163159140813
1999-05-14,588.9113063466627
1999-05-17,577.1087578133134
1999-05-18,582.6306935266642
1999-05-19,586.5418193053575
1999-05-20,590.3874258605623
1999-05-21,586.6704071132822
1999-05-24,583.9685128548095
1999-05-25,580.3454014806963
1999-05-26,574.1974823091236
1999-05-27,569.1605806852627
1999-05-28,569.677108230418
1999-05-31,570.5011559785526
1999-06-01,571.5688445769741
1999-06-02,569.4289866131201
1999-06-03,573.2339428150444
1999-06-04,574.125492300057
1999-06-07,579.9548226494561
1999-06-08,587.762097343463
1999-06-09,590.6216040164369
1999-06-10,587.2042506548136
1999-06-11,591.2759055647728
1999-06-14,586.8474951658476
1999-06-15,585.4499588667834
1999-06-16,586.4960403515317
1999-06-17,589.6026025519578
1999-06-18,595.0354242445911
1999-06-21,598.9352383753896
1999-06-22,597.79954765397
1999-06-23,592.0798151899177
1999-06-24,588.3556393756608
1999-06-25,592.5806970070729
1999-06-28,589.1512217700429
1999-06-29,588.4178798503639
1999-06-30,586.2149511115525
1999-07-01,595.3647504885455
1999-07-02,598.552767772737
1999-07-05,607.5264841734661
1999-07-06,606.3138046449116
1999-07-07,601.5913444942289
1999-07-08,597.3157224639422
1999-07-09,597.6952107750509
1999-07-12,596.2434973866879
1999-07-13,591.4376291109465
1999-07-14,594.0135185175594
1999-07-15,601.76979236531
1999-07-16,599.4768245358797
1999-07-19,597.4604482809295
1999-07-20,600.0347712439034
1999-07-21,597.2897211573612
1999-07-22,593.2741999105024
1999-07-23,586.1796594209031
1999-07-26,588.9217560632643
1999-07-27,591.0144018075749
1999-07-28,592.3641770595791
1999-07-29,586.8817297105198
1999-07-30,593.7757500843935
1999-08-02,591.9430304664394
1999-08-03,591.1120302278069
1999-08-04,592.9838485605586
1999-08-05,580.606133340803
1999-08-06,580.2326358362608
1999-08-09,580.8660651238931
1999-08-10,573.2003260046428
1999-08-11,573.814551413148
1999-08-12,584.1779463133663
1999-08-13,587.6708644395737
1999-08-16,591.9348015600415
1999-08-17,590.1598421707654
1999-08-18,592.6998552809274
1999-08-19,591.8305153805204
1999-08-20,598.3315860605076
1999-08-23,603.0525304406535
1999-08-24,600.7237776286963
1999-08-25,604.035260727544
1999-08-26,604.8799579896809
1999-08-27,606.8513695528063
1999-08-30,606.0539880956491
1999-08-31,602.0701466938218
1999-09-01,607.0723044605852
1999-09-02,605.0054043037233
1999-09-03,611.3517807242529
1999-09-06,617.0377422849969
1999-09-07,616.9349849949049
1999-09-08,616.1664461846615
1999-09-09,618.8455879009448
1999-09-10,615.0361862813326
1999-09-13,609.4609803087718
1999-09-14,607.235465283218
1999-09-15,604.0886592855891
1999-09-16,600.9098138708308
1999-09-17,602.9244285572454
1999-09-20,606.4397294946338
1999-09-21,603.9942349322129
1999-09-22,602.3470872657807
1999-09-23,603.8403755416532
1999-09-24,596.0495997034504
1999-09-27,600.2160581893796
1999-09-28,599.2324371441096
1999-09-29,601.0592579197869
1999-09-30,602.7626588312345
1999-10-01,602.3824833565943
1999-10-04,608.9341355874533
1999-10-05,613.9602165578029
1999-10-06,617.8578444974299
1999-10-07,625.5039262803404
1999-10-08,623.4055484975349
1999-10-11,628.0760865722623
1999-10-12,627.9271018010007
1999-10-13,621.7616297242694
1999-10-14,617.8362124739652
1999-10-15,612.7466663571086
1999-10-18,603.1346102225511
1999-10-19,610.6591815148176
1999-10-20,612.4557459972734
1999-10-21,611.1024803204275
1999-10-22,615.8109640700702
1999-10-25,613.1757190970873
1999-10-26,613.4626632623934
1999-10-27,608.5768812642361
1999-10-28,615.9847405357414
1999-10-29,626.8921579740831
1999-11-01,628.1076088303752
1999-11-02,628.5964759885351
1999-11-03,632.5720117344832
1999-11-04,636.1167335210886
1999-11-05,638.2835020769701
1999-11-08,638.4397028541171
1999-11-09,642.3984795128788
1999-11-10,648.4589872602982
1999-11-11,656.3171433532381
1999-11-12,651.1097442918826
1999-11-15,658.2758499293047
1999-11-16,660.4118220776184
1999-11-17,665.583196283462
1999-11-18,667.5058767949852
1999-11-19,664.621065232558
1999-11-22,661.2304208845204
1999-11-23,662.3235468256431
1999-11-24,657.8156978396419
1999-11-25,671.817811086665
1999-11-26,673.1274390340958
1999-11-29,673.5544611938896
1999-11-30,667.6667292025693
1999-12-01,672.499334454982
1999-12-02,674.7423383637575
1999-12-03,689.7064683890513
1999-12-06,705.1561277872786
1999-12-07,711.5507766499867
1999-12-08,715.2166158411794
1999-12-09,715.0824815741707
1999-12-10,711.5011293798815
1999-12-13,712.6902819182114
1999-12-14,709.7305681049805
1999-12-15,693.9250489001603
1999-12-16,704.767718210607
1999-12-17,708.6651921550538
1999-12-20,714.0123423234661
1999-12-21,712.1822241618285
1999-12-22,720.5390356745428
1999-12-23,736.125843309063
1999-12-24,739.7875131648825
1999-12-27,741.7633193281569
1999-12-28,741.3490390127268
1999-12-29,744.2585787084128
1999-12-30,754.0060487608356
1999-12-31,754.0416629193851
2000-01-03,764.4327769606259
2000-01-04,746.0962958297116
2000-01-05,721.1008477055576
2000-01-06,714.2311314423897
2000-01-07,727.7296988010434
2000-01-10,743.7460751294878
2000-01-11,746.2876935389007
2000-01-12,744.1405245202885
2000-01-13,752.7950635232953
2000-01-14,766.7208279278356
2000-01-17,775.9968579713368
2000-01-18,761.7908019587421
2000-01-19,756.1648096804345
2000-01-20,760.8232614157819
2000-01-21,754.4780986026417
2000-01-24,757.2681991594326
2000-01-25,748.9850480204449
2000-01-26,756.3173518994373
2000-01-27,757.2027756021811
2000-01-28,752.2774239288183
2000-01-31,736.8246697051845
2000-02-01,746.4678983955956
2000-02-02,761.6401934741658
2000-02-03,784.7547737920204
2000-02-04,787.6593931810435
2000-02-07,782.8249784188171
2000-02-08,807.8037398349546
2000-02-09,816.8332022826817
2000-02-10,811.6586496665338
2000-02-11,817.7005456849929
2000-02-14,805.453317733285
2000-02-15,790.7426701891468
2000-02-16,794.8804241250467
2000-02-17,801.7282895168055
2000-02-18,801.4126932062075
2000-02-21,793.1005609675146
2000-02-22,805.954098169405
2000-02-23,815.6171059843256
2000-02-24,817.2998189342147
2000-02-25,821.842433687037
2000-02-28,801.8942037917662
2000-02-29,807.3662662207113
2000-03-01,823.9266401514624
2000-03-02,839.3897444480903
2000-03-03,848.0207025553308
2000-03-06,860.9352820103197
2000-03-07,850.8053993451871
2000-03-08,836.0610424306287
2000-03-09,851.1999309661526
2000-03-10,859.7614659427493
2000-03-13,838.160354999845
2000-03-14,833.6081454282065
2000-03-15,808.2309525758604
2000-03-16,807.8264821847783
2000-03-17,818.4837564095076
2000-03-20,830.9901234466286
2000-03-21,823.0531996060889
2000-03-22,815.2599091771887
2000-03-23,817.5255686350193
2000-03-24,835.4906009641252
2000-03-27,837.1477330956252
2000-03-28,835.9524342593918
2000-03-29,821.0800812242552
2000-03-30,792.8032155227212
2000-03-31,792.5102657119933
2000-04-03,772.7395991302552
2000-04-04,761.1029998585731
2000-04-05,749.4756973874576
2000-04-06,775.0251047798902
2000-04-07,791.2733280874597
2000-04-10,791.1134636227326
2000-04-11,767.9894641775936
2000-04-12,762.4278389110367
2000-04-13,755.5519887622905
2000-04-14,731.0055078270182
2000-04-17,713.0928478048643
2000-04-18,723.2466243551579
2000-04-19,732.8904391703627
2000-04-20,736.3805261809244
2000-04-21,736.7219547159841
2000-04-24,736.5230523212924
2000-04-25,728.7017049287758
2000-04-26,735.305690912521
2000-04-27,721.3159370638933
2000-04-28,739.6402803107363
2000-05-01,737.1800808073244
2000-05-02,754.6573616536087
2000-05-03,728.2749943979256
2000-05-04,726.6569531714669
2000-05-05,729.3437048192087
2000-05-08,722.1156126826194
2000-05-09,712.6546258392776
2000-05-10,698.4294508319033
2000-05-11,702.0284979025186
2000-05-12,717.2838779780342
2000-05-15,715.560008227165
2000-05-16,724.9608497232595
2000-05-17,702.6544134682298
2000-05-18,702.537687110083
2000-05-19,674.5040419832661
2000-05-22,661.7443845090868
2000-05-23,668.8328980199288
2000-05-24,656.8540326665109
2000-05-25,676.9613650517475
2000-05-26,682.6703255524031
2000-05-29,692.5740361526786
2000-05-30,711.1621710848187
2000-05-31,713.551235831737
2000-06-01,727.9695118479942
2000-06-02,764.7393548385825
2000-06-05,757.1945219360516
2000-06-06,760.9381105040998
2000-06-07,752.4055700037773
2000-06-08,754.0770594779932
2000-06-09,752.2279377477716
2000-06-12,755.5485217399962
2000-06-13,753.1862791753655
2000-06-14,762.3740305022386
2000-06-15,753.2589499192328
