Date,WORLD ex EUROPE IMI GROWTH
1997-04-14,519.1928287330504
1997-04-15,524.8305029698968
1997-04-16,530.288197978759
1997-04-17,531.1103748827651
1997-04-18,534.7234801754331
1997-04-21,533.1952842669867
1997-04-22,538.5418425558314
1997-04-23,541.5150205857257
1997-04-24,540.4973929210634
1997-04-25,534.856239151926
1997-04-28,536.491020275576
1997-04-29,546.06750167065
1997-04-30,554.1427327195117
1997-05-01,556.6609628131606
1997-05-02,566.4331664874182
1997-05-05,575.8104935008992
1997-05-06,579.1763327976074
1997-05-07,575.360626920321
1997-05-08,577.4454146549872
1997-05-09,581.280764340804
1997-05-12,592.3408050595807
1997-05-13,591.0765921168011
1997-05-14,593.6165930503339
1997-05-15,598.9122130136436
1997-05-16,596.5805738744103
1997-05-19,598.0007999276754
1997-05-20,605.2047807004974
1997-05-21,601.5949539204607
1997-05-22,597.7434778253745
1997-05-23,605.4243330212698
1997-05-26,604.9807044994644
1997-05-27,606.4867748939181
1997-05-28,609.5451939392772
1997-05-29,607.5474646034675
1997-05-30,607.0630936596151
1997-06-02,609.182875866366
1997-06-03,606.7913858490081
1997-06-04,605.6546383232653
1997-06-05,608.0914200381526
1997-06-06,613.6185882169316
1997-06-09,620.3759229757305
1997-06-10,620.0746635392804
1997-06-11,623.1375369497298
1997-06-12,625.4978743982779
1997-06-13,629.8522642804415
1997-06-16,633.6362687110992
1997-06-17,634.6700801799163
1997-06-18,631.6026755174468
1997-06-19,636.0816105055978
1997-06-20,635.9552872167034
1997-06-23,626.7621340289782
1997-06-24,634.6370579294893
1997-06-25,636.6067341067276
1997-06-26,634.6805515867212
1997-06-27,634.5898209926938
1997-06-30,636.0448299234614
1997-07-01,634.7562878541271
1997-07-02,641.4591794534148
1997-07-03,647.271832825002
1997-07-04,645.6041338260891
1997-07-07,643.8581545882106
1997-07-08,648.2027764980443
1997-07-09,644.4029607519719
1997-07-10,647.4290700565905
1997-07-11,651.5120986697436
1997-07-14,656.511837680694
1997-07-15,658.3987983600193
1997-07-16,667.6971231436033
1997-07-17,666.8020462011311
1997-07-18,659.2457913266375
1997-07-21,655.6553460512531
1997-07-22,663.9995157644618
1997-07-23,666.238865072878
1997-07-24,668.3776833591548
1997-07-25,667.2291025340168
1997-07-28,664.2894394063804
1997-07-29,665.5558010489935
1997-07-30,669.169581993121
1997-07-31,671.215230645451
1997-08-01,666.6018378366421
1997-08-04,666.6399393386085
1997-08-05,666.9910901840466
1997-08-06,673.4500325944796
1997-08-07,669.0419848377659
1997-08-08,664.6736981932214
1997-08-11,656.224752492773
1997-08-12,652.9389938091673
1997-08-13,653.5852317332119
1997-08-14,653.7880008481128
1997-08-15,644.7135245957467
1997-08-18,646.1630063093306
1997-08-19,651.9440282562906
1997-08-20,660.5353997772092
1997-08-21,654.7351875765183
1997-08-22,648.9997713720138
1997-08-25,646.1759800993344
1997-08-26,643.7448160578163
1997-08-27,641.5502868930158
1997-08-28,635.8874453239781
1997-08-29,630.7948284191962
1997-09-01,626.4120959494062
1997-09-02,638.4987370344415
1997-09-03,644.9582547361238
1997-09-04,646.0249400913199
1997-09-05,647.4912747339332
1997-09-08,648.4756954679644
1997-09-09,652.1194908325776
1997-09-10,645.1598206895708
1997-09-11,638.7936474694217
1997-09-12,640.9015749168418
1997-09-15,640.0040685391808
1997-09-16,649.5341199018134
1997-09-17,648.8604193095448
1997-09-18,649.2184580119128
1997-09-19,652.9184939248332
1997-09-22,657.4221324002143
1997-09-23,657.0906265438412
1997-09-24,657.5027094986742
1997-09-25,653.8535441895413
1997-09-26,654.484876381144
1997-09-29,657.8252786640032
1997-09-30,656.7325450276453
1997-10-01,658.5655918703775
1997-10-02,660.3605699376142
1997-10-03,662.2392279592078
1997-10-06,665.8209292940435
1997-10-07,669.839493689818
1997-10-08,669.5046288523473
1997-10-09,667.0594049751462
1997-10-10,666.9241339640025
1997-10-13,662.9422015533312
1997-10-14,661.046092847096
1997-10-15,659.3919240051066
1997-10-16,657.4763516206348
1997-10-17,649.0152961272445
1997-10-20,651.4414280573775
1997-10-21,659.4657735565326
1997-10-22,657.6097988562836
1997-10-23,641.2103487014269
1997-10-24,636.1171154760973
1997-10-27,597.9503329929414
1997-10-28,614.1450070083317
1997-10-29,620.2133553542193
1997-10-30,608.5368781635414
1997-10-31,615.3504662677766
1997-11-03,627.8100135169706
1997-11-04,628.7363938856944
1997-11-05,629.9220141734316
1997-11-06,626.0102652805232
1997-11-07,613.564241747563
1997-11-10,606.3697835516036
1997-11-11,607.1481566212187
1997-11-12,593.4603850024365
1997-11-13,598.8249902518577
1997-11-14,603.4120589791096
1997-11-17,621.6356413361623
1997-11-18,618.3058518810604
1997-11-19,613.4719540157597
1997-11-20,622.674267432019
1997-11-21,629.5104049928399
1997-11-24,619.3937364995201
1997-11-25,613.7457941652551
1997-11-26,614.9878640685936
1997-11-27,618.1422622505992
1997-11-28,620.4036511304362
1997-12-01,628.7342066666594
1997-12-02,627.7597301115678
1997-12-03,628.6666521042312
1997-12-04,625.5321330663578
1997-12-05,631.5663015517795
1997-12-08,631.911292894847
1997-12-09,629.4432690006693
1997-12-10,624.0605706641896
1997-12-11,610.691583221582
1997-12-12,606.442332746172
1997-12-15,607.9351696613772
1997-12-16,611.974109577848
1997-12-17,617.0059317407649
1997-12-18,608.8621348703805
1997-12-19,602.4469847512626
1997-12-22,601.2224536692036
1997-12-23,595.0539209864722
1997-12-24,592.3646127113587
1997-12-25,592.4713421558296
1997-12-26,595.4975860707651
1997-12-29,605.5394374170723
1997-12-30,617.4434669092203
1997-12-31,618.8433523825311
1998-01-01,618.8673315471059
1998-01-02,618.7325169502182
1998-01-05,618.9880625860516
1998-01-06,613.608420280143
1998-01-07,612.939831036409
1998-01-08,609.1460317612327
1998-01-09,592.8870124248127
1998-01-12,591.2282931000024
1998-01-13,600.6274320500145
1998-01-14,606.4984329216137
1998-01-15,604.4224005450786
1998-01-16,616.5084583123576
1998-01-19,619.6271908225527
1998-01-20,630.0052724180949
1998-01-21,628.4286365998463
1998-01-22,622.5881880185373
1998-01-23,622.623289366733
1998-01-26,622.7020219442882
1998-01-27,628.1360618327742
1998-01-28,635.2283594570499
1998-01-29,638.6301621758003
1998-01-30,635.0162703207735
1998-02-02,647.0244725633919
1998-02-03,651.246331118144
1998-02-04,654.5877321896018
1998-02-05,654.446204711264
1998-02-06,657.6082124176942
1998-02-09,656.9063086331687
1998-02-10,663.2920994285132
1998-02-11,664.4616446674305
1998-02-12,666.0175794419664
1998-02-13,661.2981642827714
1998-02-16,660.3059166982457
1998-02-17,659.4332671266579
1998-02-18,664.4652632744933
1998-02-19,664.4085096959063
1998-02-20,665.0292750286819
1998-02-23,669.345656070165
1998-02-24,663.3970828892476
1998-02-25,670.5545303823391
1998-02-26,675.7420798521645
1998-02-27,677.849210656607
1998-03-02,677.8190997505661
1998-03-03,677.9837808992368
1998-03-04,675.2428081932136
1998-03-05,665.6352546057468
1998-03-06,676.6651051276139
1998-03-09,673.7833027477828
1998-03-10,679.68955182893
1998-03-11,679.2560371232512
1998-03-12,680.3354336922109
1998-03-13,683.584051206673
1998-03-16,685.7700332101016
1998-03-17,685.7465533627446
1998-03-18,685.635116694181
1998-03-19,687.6592898792983
1998-03-20,689.6105074634129
1998-03-23,689.5540921733744
1998-03-24,693.5989862576748
1998-03-25,695.6570427181366
1998-03-26,699.1462671418844
1998-03-27,695.535641796652
1998-03-30,691.5616562509767
1998-03-31,697.0902921264477
1998-04-01,701.9194284652747
1998-04-02,702.996497587402
1998-04-03,702.0174518333826
1998-04-06,697.6531137391302
1998-04-07,692.1426061507487
1998-04-08,694.3241006707774
1998-04-09,701.5366594437427
1998-04-10,701.6353546724134
1998-04-13,700.0839700656902
1998-04-14,703.9096280385025
1998-04-15,706.8057073774858
1998-04-16,696.6205309025862
1998-04-17,703.7801033962635
1998-04-20,707.6253557161456
1998-04-21,712.407226479622
1998-04-22,715.2251482083431
1998-04-23,709.993117451829
1998-04-24,706.007118344374
1998-04-27,689.5007810222311
1998-04-28,690.0534629127905
1998-04-29,696.3984678305354
1998-04-30,707.2695543193956
1998-05-01,707.9920529953138
1998-05-04,708.4755104679197
1998-05-05,706.8004753608358
1998-05-06,699.6292375300217
1998-05-07,693.0152512697974
1998-05-08,700.8364867258798
1998-05-11,700.1862896220908
1998-05-12,702.5635174163226
1998-05-13,704.4336239381732
1998-05-14,703.235209729578
1998-05-15,697.7831549364148
1998-05-18,693.9171038620125
1998-05-19,697.6457553337167
1998-05-20,698.7938961841023
1998-05-21,697.6351232457504
1998-05-22,693.2395959297673
1998-05-25,691.7763247841679
1998-05-26,682.3724666137574
1998-05-27,681.4526477771062
1998-05-28,683.6509896297223
1998-05-29,679.7224346222105
1998-06-01,671.0021964647932
1998-06-02,674.7636697119185
1998-06-03,670.3754618074693
1998-06-04,678.5449851286742
1998-06-05,684.398312603431
1998-06-08,685.6203425779913
1998-06-09,690.1483664267156
1998-06-10,683.0407876043072
1998-06-11,672.0307777814859
1998-06-12,671.8773337112191
1998-06-15,657.4854090584917
1998-06-16,665.6136434340624
1998-06-17,679.7678339305024
1998-06-18,684.9813094093989
1998-06-19,685.4997889336192
1998-06-22,685.0538382850924
1998-06-23,693.5460537450938
1998-06-24,702.5241013033004
1998-06-25,700.5911340457076
1998-06-26,702.4811497036625
1998-06-29,709.4192184601656
1998-06-30,712.5189052526551
1998-07-01,721.3025436493643
1998-07-02,717.8045418670214
1998-07-03,719.279460052192
1998-07-06,724.061116033741
1998-07-07,725.6082129350184
1998-07-08,731.0459871305942
1998-07-09,728.2757392410209
1998-07-10,729.2958778045288
1998-07-13,733.2085567696124
1998-07-14,739.7770429086049
1998-07-15,741.5209281098978
1998-07-16,748.6098101038546
1998-07-17,750.8194142197681
1998-07-20,751.5123834330142
1998-07-21,739.5140110598704
1998-07-22,733.2281179740376
1998-07-23,718.8255311701861
1998-07-24,719.6988440200844
1998-07-27,717.6902319385288
1998-07-28,710.1102826833876
1998-07-29,703.7462297955047
1998-07-30,714.934520751197
1998-07-31,702.743752887086
1998-08-03,694.6519045085697
1998-08-04,673.6812106752964
1998-08-05,677.9808895644562
1998-08-06,684.2904767445216
1998-08-07,685.8058981620541
1998-08-10,681.7885927250146
1998-08-11,668.9022304438222
1998-08-12,677.7056691461637
1998-08-13,671.7937874556394
1998-08-14,665.3564371860147
1998-08-17,673.3139552604333
1998-08-18,685.6804230377294
1998-08-19,687.3209525681564
1998-08-20,684.6552376080806
1998-08-21,675.2979949149891
1998-08-24,676.4015967740252
1998-08-25,679.8423020596222
1998-08-26,673.6592575798942
1998-08-27,648.4144004095358
1998-08-28,633.1037688518659
1998-08-31,592.6074420220294
1998-09-01,617.515125435292
1998-09-02,618.309208597269
1998-09-03,616.4381731696857
1998-09-04,610.596618408823
1998-09-07,616.7153127012282
1998-09-08,643.2292731834366
1998-09-09,626.7994078495501
1998-09-10,615.6941768689821
1998-09-11,627.6240556746374
1998-09-14,636.3757679186125
1998-09-15,639.2851228765385
1998-09-16,642.8378391238319
1998-09-17,630.5256327269324
1998-09-18,630.8583599374763
1998-09-21,630.4121859743016
1998-09-22,633.8832870527567
1998-09-23,651.3400883871753
1998-09-24,644.7283783986876
1998-09-25,643.9583291231946
1998-09-28,646.1532407944462
1998-09-29,646.1004568847978
1998-09-30,628.315194366688
1998-10-01,604.0866867503812
1998-10-02,605.5253939023361
1998-10-05,590.0291953057052
1998-10-06,589.1214937103452
1998-10-07,592.5943153827586
1998-10-08,582.3338224499623
1998-10-09,596.6997180763066
1998-10-12,613.6622619403342
1998-10-13,605.3353340202825
1998-10-14,612.9268847401869
1998-10-15,636.7427077108998
1998-10-16,649.3661067975027
1998-10-19,657.1818800257653
1998-10-20,654.381638719839
1998-10-21,664.4578505199898
1998-10-22,670.2751428876863
1998-10-23,667.511872445619
1998-10-26,668.4028813785676
1998-10-27,666.0031839575016
1998-10-28,668.1816029302666
1998-10-29,679.5987346025104
1998-10-30,685.4937533335209
1998-11-02,700.1350232314999
1998-11-03,698.2444533999015
1998-11-04,706.883803107673
1998-11-05,713.259284939451
1998-11-06,715.709210389941
1998-11-09,708.0050393375143
1998-11-10,706.9924438275651
1998-11-11,707.1513470681374
1998-11-12,700.6901684854208
1998-11-13,705.0782797816906
1998-11-16,714.2462784134874
1998-11-17,714.5722834381365
1998-11-18,720.4981212780002
1998-11-19,728.0611384628808
1998-11-20,733.2951507187505
1998-11-23,746.7567984389294
1998-11-24,746.4538666643246
1998-11-25,747.0130635412469
1998-11-26,747.9350590627822
1998-11-27,750.5347940845359
1998-11-30,734.0348017648297
1998-12-01,743.4269488418745
1998-12-02,744.2459244115125
1998-12-03,732.5516939276692
1998-12-04,745.3120899002189
1998-12-07,753.4377020280542
1998-12-08,753.8697295258391
1998-12-09,757.5338982508894
1998-12-10,747.5499870230692
1998-12-11,746.9090910684943
1998-12-14,731.5229425572488
1998-12-15,742.4691439144761
1998-12-16,743.2404936460789
1998-12-17,751.6218057523822
1998-12-18,760.571491128462
1998-12-21,770.0555639356646
1998-12-22,770.3740569512732
1998-12-23,785.9902011631264
1998-12-24,784.4143590514445
1998-12-25,785.25477961848
1998-12-28,787.4419347365755
1998-12-29,796.2844827805807
1998-12-30,792.7982183811902
1998-12-31,799.5058193983009
1999-01-01,799.5064016389745
1999-01-04,796.7246819707459
1999-01-05,804.9148684837164
1999-01-06,819.7408058945972
1999-01-07,822.5032713692126
1999-01-08,821.1400444666184
1999-01-11,822.770375132114
1999-01-12,806.626230201162
1999-01-13,801.186046808814
1999-01-14,794.2129985089446
1999-01-15,810.5676101706512
1999-01-18,811.969026414397
1999-01-19,821.1312207577982
1999-01-20,826.5923812966671
1999-01-21,813.711965487102
1999-01-22,805.8945991413625
1999-01-25,812.7901861565946
1999-01-26,828.4422846889122
1999-01-27,827.4172317412447
1999-01-28,838.5658095604585
1999-01-29,849.447504427547
1999-02-01,849.3028887917731
1999-02-02,845.1355157134484
1999-02-03,849.680265883924
1999-02-04,833.1033187430212
1999-02-05,821.9531971657542
1999-02-08,823.8233323807218
1999-02-09,801.8201321645068
1999-02-10,804.2501876807487
1999-02-11,827.6849915280404
1999-02-12,813.7126682598121
1999-02-15,812.7871695567397
1999-02-16,814.5765399458918
1999-02-17,801.6592868522383
1999-02-18,806.1938018666248
1999-02-19,809.2562983977101
1999-02-22,828.1425088690024
1999-02-23,832.1247420623139
1999-02-24,822.0597337940723
1999-02-25,818.2884138373495
1999-02-26,814.5455262681976
1999-03-01,812.2495071237362
1999-03-02,803.6870469039816
1999-03-03,803.8276353443508
1999-03-04,812.0659782746118
1999-03-05,833.119935604229
1999-03-08,843.3403772028536
1999-03-09,845.335502861144
1999-03-10,850.4687883467918
1999-03-11,855.4865825696116
1999-03-12,854.0850810114721
1999-03-15,866.2374636282015
1999-03-16,870.3239558814008
1999-03-17,867.4599774595916
1999-03-18,873.2400827132176
1999-03-19,870.1447866366059
1999-03-22,866.5332216890957
1999-03-23,846.7157378391348
1999-03-24,848.0615222024879
1999-03-25,865.2144635516373
1999-03-26,861.935880093992
1999-03-29,879.4603373656915
1999-03-30,878.473380322144
1999-03-31,873.2360645431218
1999-04-01,881.8878834549255
1999-04-02,881.6006451993011
1999-04-05,897.0256753548613
1999-04-06,898.927133573274
1999-04-07,899.2357434754548
1999-04-08,911.3280775247152
1999-04-09,916.0896128965203
1999-04-12,917.4121355102707
1999-04-13,915.822360982628
1999-04-14,902.3534610464486
1999-04-15,891.9686658814136
1999-04-16,885.9764324807206
1999-04-19,853.9905669093447
1999-04-20,867.1507613059593
1999-04-21,887.4973927752307
1999-04-22,905.6380091369736
1999-04-23,912.1287528913068
1999-04-26,922.6396680222088
1999-04-27,917.7231899359377
1999-04-28,903.7475777341715
1999-04-29,894.9461114534839
1999-04-30,893.4135556546416
1999-05-03,896.2406208349486
1999-05-04,883.7629444712638
1999-05-05,892.4237635483777
1999-05-06,886.7810435222964
1999-05-07,889.3093215873197
1999-05-10,892.4036167321266
1999-05-11,901.6509286973036
1999-05-12,910.2419720460772
1999-05-13,907.881738415704
1999-05-14,890.887305670477
1999-05-17,890.2245826519542
1999-05-18,890.0969021940199
1999-05-19,891.0608007460347
1999-05-20,886.7999118495895
1999-05-21,880.6946893421416
1999-05-24,866.7163975422146
1999-05-25,851.0870627619764
1999-05-26,861.2602315582751
1999-05-27,853.8992303771926
1999-05-28,865.6319679999234
1999-05-31,864.8809028612613
1999-06-01,860.956131198423
1999-06-02,863.8679198531873
1999-06-03,863.7510867070666
1999-06-04,884.2248214897991
1999-06-07,890.933074980047
1999-06-08,882.6230828470028
1999-06-09,888.7996282811929
1999-06-10,880.2581520061981
1999-06-11,876.3684025083643
1999-06-14,864.7453285168096
1999-06-15,868.3473280673957
1999-06-16,891.1394064474309
1999-06-17,902.1659796326268
1999-06-18,902.7150987858375
1999-06-21,914.0560747891079
1999-06-22,908.7273298196654
1999-06-23,908.5503577078845
1999-06-24,900.1143962142963
1999-06-25,900.801149538472
1999-06-28,912.6923300145127
1999-06-29,927.4877679631044
1999-06-30,940.3314118932766
1999-07-01,952.0726668500312
1999-07-02,962.2482711839568
1999-07-05,965.3762295094234
1999-07-06,962.79993122199
1999-07-07,964.496063633709
1999-07-08,964.5631919547594
1999-07-09,969.4057446330901
1999-07-12,970.4482295748347
1999-07-13,969.5674284134965
1999-07-14,978.2039523450018
1999-07-15,988.8045720856321
1999-07-16,990.2374541937472
1999-07-19,985.777158038344
1999-07-20,963.774384582967
1999-07-21,964.397232160219
1999-07-22,944.8030606556897
1999-07-23,941.6313379473851
1999-07-26,930.7958914635456
1999-07-27,939.9437156077424
1999-07-28,948.4261401748676
1999-07-29,938.9831693109821
1999-07-30,936.7163555482177
1999-08-02,931.9163301965189
1999-08-03,927.2810207588277
1999-08-04,911.8566602685195
1999-08-05,911.9974263425183
1999-08-06,903.6774608053829
1999-08-09,897.2646345198074
1999-08-10,890.939480747341
1999-08-11,902.7537756071042
1999-08-12,905.2782719471384
1999-08-13,924.2645098065841
1999-08-16,934.1755037092363
1999-08-17,943.206853756975
1999-08-18,943.5257879863368
1999-08-19,937.5292353269707
1999-08-20,948.0278954181294
1999-08-23,963.7113162237802
1999-08-24,966.7410923381219
1999-08-25,981.104229907293
1999-08-26,968.9883130545725
1999-08-27,962.6772357491899
1999-08-30,955.4777568698904
1999-08-31,954.1163883152749
1999-09-01,964.8930031115351
1999-09-02,961.0416647354176
1999-09-03,981.8040292178657
1999-09-06,986.583387921335
1999-09-07,983.9871413841847
1999-09-08,980.8045809503694
1999-09-09,991.5655552084405
1999-09-10,1000.3473475220139
1999-09-13,1001.7389544659035
1999-09-14,1000.8161246999853
1999-09-15,989.7232698498333
1999-09-16,982.3409448382852
1999-09-17,990.5054302523763
1999-09-20,997.4245358974418
1999-09-21,987.7359585345044
1999-09-22,984.7264914978443
1999-09-23,963.8509567974056
1999-09-24,953.0252707184446
1999-09-27,953.9022010479099
1999-09-28,959.6673753712065
1999-09-29,950.4088504391702
1999-09-30,963.2438799529752
1999-10-01,970.6680327894512
1999-10-04,982.2253295119267
1999-10-05,982.4794691840949
1999-10-06,996.7176390704462
1999-10-07,996.559709739664
1999-10-08,1008.1597907481994
1999-10-11,1012.7079721095205
1999-10-12,1003.4422059792176
1999-10-13,979.3557177722113
1999-10-14,979.9927011716258
1999-10-15,958.193024865969
1999-10-18,945.375407277394
1999-10-19,952.0041409002904
1999-10-20,977.4300569565776
1999-10-21,977.2412057861876
1999-10-22,988.401827187775
1999-10-25,992.5962333199436
1999-10-26,988.0701896643163
1999-10-27,988.4888504853316
1999-10-28,1013.4885848727954
1999-10-29,1037.8825388828645
1999-11-01,1036.6690837070764
1999-11-02,1035.4841329023736
1999-11-03,1042.3441283858594
1999-11-04,1056.1643241620288
1999-11-05,1062.0952322732833
1999-11-08,1065.2073563470356
1999-11-09,1061.6644937054627
1999-11-10,1075.3439007875352
1999-11-11,1085.3225382759751
1999-11-12,1095.8990748185006
1999-11-15,1099.2131604541667
1999-11-16,1109.240654372556
1999-11-17,1102.911161940203
1999-11-18,1121.3404776240304
1999-11-19,1127.1167950419756
1999-11-22,1139.8709187787208
1999-11-23,1132.8908383333098
1999-11-24,1146.035507618667
1999-11-25,1145.1103609409593
1999-11-26,1159.5390865710415
1999-11-29,1158.484196219936
1999-11-30,1128.9024468706125
1999-12-01,1123.2986839413627
1999-12-02,1134.064908874968
1999-12-03,1153.6072060789736
1999-12-06,1164.315867536164
1999-12-07,1165.7890662830312
1999-12-08,1164.485012451697
1999-12-09,1168.4570218773213
1999-12-10,1179.168659479323
1999-12-13,1182.5804189332202
1999-12-14,1163.895005692247
1999-12-15,1173.4361086561644
1999-12-16,1189.165711516738
1999-12-17,1195.9093161655114
1999-12-20,1198.8063125057258
1999-12-21,1218.1609724971033
1999-12-22,1232.2741869922957
1999-12-23,1244.2801496253962
1999-12-24,1253.3097214513218
1999-12-27,1254.3052198587716
1999-12-28,1263.4659235445317
1999-12-29,1277.5391601334397
1999-12-30,1278.386314755909
1999-12-31,1283.161183904118
2000-01-03,1291.158009594844
2000-01-04,1239.3350568502008
2000-01-05,1209.8453517414255
2000-01-06,1168.0661463161716
2000-01-07,1202.5505798002696
2000-01-10,1233.564673287976
2000-01-11,1228.5075652066275
2000-01-12,1212.527408635168
2000-01-13,1229.1334035513228
2000-01-14,1238.2095156211622
2000-01-17,1247.3420238340389
2000-01-18,1247.995063536016
2000-01-19,1246.2575485428238
2000-01-20,1247.8026071904578
2000-01-21,1253.240936749024
2000-01-24,1226.7864992402178
2000-01-25,1235.814191981233
2000-01-26,1231.581634152888
2000-01-27,1235.0009964387098
2000-01-28,1206.0159898413813
2000-01-31,1211.1893028978295
2000-02-01,1227.7249192235054
2000-02-02,1234.657661133682
2000-02-03,1261.5822462111737
2000-02-04,1272.997638359086
2000-02-07,1281.0404886329218
2000-02-08,1296.7905831582646
2000-02-09,1284.3154922408141
2000-02-10,1299.4979838188087
2000-02-11,1280.5509706734338
2000-02-14,1286.7336974355906
2000-02-15,1288.7743953083675
2000-02-16,1279.6781672716245
2000-02-17,1295.078286773363
2000-02-18,1268.3845884120074
2000-02-21,1261.1285760233513
2000-02-22,1250.7680161202313
2000-02-23,1276.027578953183
2000-02-24,1290.3295258971418
2000-02-25,1287.479775229723
2000-02-28,1296.4562722618962
2000-02-29,1312.4861016127804
2000-03-01,1333.7121997901477
2000-03-02,1331.11741653611
2000-03-03,1355.0929938313652
2000-03-06,1341.178454738474
2000-03-07,1323.2623681535401
2000-03-08,1333.8121948420708
2000-03-09,1362.8733400219598
2000-03-10,1354.1873699799903
2000-03-13,1314.6371131129176
2000-03-14,1292.0132923828476
2000-03-15,1293.7703876177648
2000-03-16,1335.91450100344
2000-03-17,1354.261431823485
2000-03-20,1331.8449700826156
2000-03-21,1353.8793595147356
2000-03-22,1375.46264914323
2000-03-23,1387.515470799424
2000-03-24,1387.9784251325948
2000-03-27,1387.3313179458653
2000-03-28,1374.3322543992297
2000-03-29,1363.036458126976
2000-03-30,1330.9667343918725
2000-03-31,1348.0496472674588
2000-04-03,1304.6294950582742
2000-04-04,1278.7476639865674
2000-04-05,1277.504268536704
2000-04-06,1291.186489986946
2000-04-07,1323.5329869689476
2000-04-10,1294.78208086251
2000-04-11,1269.4293300162046
2000-04-12,1219.478174640167
2000-04-13,1184.123350775572
2000-04-14,1113.893717826982
2000-04-17,1132.1090415460956
2000-04-18,1183.298610874786
2000-04-19,1176.3383239315187
2000-04-20,1173.2672820174976
2000-04-21,1178.8858236230842
2000-04-24,1158.9375610190023
2000-04-25,1203.056889689236
2000-04-26,1196.9583513154307
2000-04-27,1211.9364106898677
2000-04-28,1216.9572321921214
2000-05-01,1238.1609762419146
2000-05-02,1213.471585538286
2000-05-03,1189.5380895377173
2000-05-04,1191.9132889086916
2000-05-05,1209.8274900091294
2000-05-08,1187.0419068035321
2000-05-09,1162.2299287393155
2000-05-10,1124.9273339609258
2000-05-11,1132.1982643063614
2000-05-12,1147.8874141049364
2000-05-15,1164.7620015466036
2000-05-16,1187.8025034216605
2000-05-17,1172.7566490016093
2000-05-18,1149.2145875580427
2000-05-19,1117.965276486
2000-05-22,1096.4177381720758
2000-05-23,1061.2442586488867
2000-05-24,1071.6506416794712
2000-05-25,1067.6426866509812
2000-05-26,1067.320230428628
2000-05-29,1068.5716227987432
2000-05-30,1115.9874150420742
2000-05-31,1111.3328283892326
2000-06-01,1143.4135832362367
2000-06-02,1191.5174771598718
2000-06-05,1201.482947269517
2000-06-06,1193.886065670079
2000-06-07,1205.5098536299513
