Date,WORLD ex UK IMI GROWTH
1998-01-28,598.6942854440077
1998-01-29,600.6135443882501
1998-01-30,598.4596043555662
1998-02-02,609.1367884268526
1998-02-03,612.4404764397029
1998-02-04,615.4158756700443
1998-02-05,617.9370936791287
1998-02-06,620.1882895568241
1998-02-09,618.7464308390888
1998-02-10,623.5597112689298
1998-02-11,624.9387328209286
1998-02-12,625.7632717236916
1998-02-13,621.3110408370641
1998-02-16,621.8198876361307
1998-02-17,622.9198309191574
1998-02-18,627.1961918941678
1998-02-19,626.0369515505853
1998-02-20,627.0022901126158
1998-02-23,632.7383651089118
1998-02-24,627.8321848448207
1998-02-25,634.3467424008571
1998-02-26,639.3652458413746
1998-02-27,641.3907472888538
1998-03-02,643.6773577076092
1998-03-03,643.6750658373583
1998-03-04,639.7396829508892
1998-03-05,630.7039566865128
1998-03-06,641.2842644689579
1998-03-09,640.7743692152957
1998-03-10,645.3906715235244
1998-03-11,645.2332631688529
1998-03-12,646.9401656978089
1998-03-13,651.915356042951
1998-03-16,653.471540696312
1998-03-17,655.1276029958316
1998-03-18,652.9501126236587
1998-03-19,654.9969234893579
1998-03-20,657.701974173106
1998-03-23,658.5513396529128
1998-03-24,662.8154648864645
1998-03-25,665.898122026032
1998-03-26,667.4747580760849
1998-03-27,665.4661481727878
1998-03-30,660.5309276124216
1998-03-31,664.9926950055487
1998-04-01,669.688050246194
1998-04-02,671.6076685470505
1998-04-03,672.2639447710518
1998-04-06,671.5477391551312
1998-04-07,666.7470711021917
1998-04-08,667.4245737587266
1998-04-09,673.8941863449448
1998-04-10,674.1867434822792
1998-04-13,672.6985824729378
1998-04-14,678.642479573776
1998-04-15,682.0765703087175
1998-04-16,671.8705338462364
1998-04-17,676.7902004775633
1998-04-20,681.8267285702265
1998-04-21,686.1379482125365
1998-04-22,686.9744348190426
1998-04-23,680.3505189542313
1998-04-24,675.5672493275692
1998-04-27,659.3503510806354
1998-04-28,661.4630165029708
1998-04-29,665.5245193812556
1998-04-30,676.1836836852544
1998-05-01,678.9945287557739
1998-05-04,683.7951244803644
1998-05-05,681.8836372086862
1998-05-06,677.5534618651523
1998-05-07,671.3041789386461
1998-05-08,677.3309799997817
1998-05-11,678.7670832329787
1998-05-12,679.2713933789983
1998-05-13,680.3433250740469
1998-05-14,679.0172257887842
1998-05-15,674.7864958763867
1998-05-18,669.0386238272083
1998-05-19,674.5422730165305
1998-05-20,678.3054549999125
1998-05-21,679.0805475329927
1998-05-22,676.7893163703488
1998-05-25,677.1699098812412
1998-05-26,670.7292429075006
1998-05-27,665.6254888181909
1998-05-28,666.7478647753225
1998-05-29,664.6041920161863
1998-06-01,658.0852583959039
1998-06-02,661.4204259155263
1998-06-03,660.1398096357193
1998-06-04,665.8181175163996
1998-06-05,671.3040833305332
1998-06-08,674.312959328998
1998-06-09,676.5619326252656
1998-06-10,669.0671241594315
1998-06-11,658.6179413113198
1998-06-12,655.3412189610224
1998-06-15,640.4788881352808
1998-06-16,648.7082188480409
1998-06-17,662.9925100082904
1998-06-18,664.995820761289
1998-06-19,665.069891567948
1998-06-22,662.4265507258792
1998-06-23,670.3118472098619
1998-06-24,677.4334871451866
1998-06-25,679.2567167328015
1998-06-26,679.196989853195
1998-06-29,685.1719730813464
1998-06-30,687.8154397489618
1998-07-01,694.9310312886113
1998-07-02,693.0041982401474
1998-07-03,696.0592583800617
1998-07-06,701.0466242137353
1998-07-07,702.703731638641
1998-07-08,707.3915754610307
1998-07-09,703.6673550924551
1998-07-10,704.5526575884558
1998-07-13,709.5306722367169
1998-07-14,715.8687749268058
1998-07-15,717.7170927579999
1998-07-16,724.3668639229771
1998-07-17,728.4184963943551
1998-07-20,730.8305480639171
1998-07-21,720.8914550764088
1998-07-22,713.5189386904184
1998-07-23,702.1504203504073
1998-07-24,703.5767905543465
1998-07-27,698.3923789153889
1998-07-28,693.5330050038582
1998-07-29,688.491956472507
1998-07-30,697.9158228468945
1998-07-31,688.0462318946074
1998-08-03,678.7006557951406
1998-08-04,664.027864086129
1998-08-05,663.9423153284013
1998-08-06,666.9453595083002
1998-08-07,670.3259408341511
1998-08-10,663.534930793297
1998-08-11,648.5515513285586
1998-08-12,658.8594396898651
1998-08-13,652.4055369388907
1998-08-14,648.7631311648819
1998-08-17,654.0815347466905
1998-08-18,666.9635798623225
1998-08-19,668.381992375278
1998-08-20,664.9712808242747
1998-08-21,651.3169405696809
1998-08-24,651.747518586467
1998-08-25,657.0364485186554
1998-08-26,648.1011255189412
1998-08-27,623.9814952334589
1998-08-28,613.3414518788106
1998-08-31,583.6803558708335
1998-09-01,599.5590732823329
1998-09-02,605.0732919093516
1998-09-03,602.2187896644152
1998-09-04,598.1972410758747
1998-09-07,605.4845467953353
1998-09-08,628.2651638775329
1998-09-09,614.7033895781002
1998-09-10,602.043397392756
1998-09-11,609.3830592951008
1998-09-14,618.3638044420337
1998-09-15,620.3247985356436
1998-09-16,623.5955211798182
1998-09-17,608.7136363907429
1998-09-18,604.9692637480453
1998-09-21,598.9732406545685
1998-09-22,604.6669991239972
1998-09-23,620.874982390574
1998-09-24,616.7332099089558
1998-09-25,614.8122471258856
1998-09-28,618.4186121046995
1998-09-29,618.0093459610118
1998-09-30,601.7536504640132
1998-10-01,578.6518325369697
1998-10-02,575.0398527402599
1998-10-05,561.532133797935
1998-10-06,566.08138395969
1998-10-07,569.1509557773642
1998-10-08,556.1358091394695
1998-10-09,566.6627584836822
1998-10-12,585.7937503506485
1998-10-13,582.9395772350107
1998-10-14,591.0041168011445
1998-10-15,612.5623742341883
1998-10-16,625.4952258888313
1998-10-19,629.9228912185962
1998-10-20,630.333631230223
1998-10-21,635.0476517803975
1998-10-22,640.0494138226063
1998-10-23,639.4684258400613
1998-10-26,641.0969700775511
1998-10-27,641.7585683841091
1998-10-28,640.030357409163
1998-10-29,648.9708123176558
1998-10-30,655.8045139674005
1998-11-02,670.8513964252809
1998-11-03,668.0487136327273
1998-11-04,676.6650536352201
1998-11-05,680.1288282500848
1998-11-06,682.6966719512782
1998-11-09,673.4085634078328
1998-11-10,670.7873757705584
1998-11-11,672.987866024758
1998-11-12,666.587008335166
1998-11-13,669.3403648157256
1998-11-16,680.942887538976
1998-11-17,680.2033196350842
1998-11-18,685.1055953361672
1998-11-19,692.4501900396571
1998-11-20,698.3391008151302
1998-11-23,708.9853854921735
1998-11-24,707.3822751189626
1998-11-25,707.071019537713
1998-11-26,711.2028367763992
1998-11-27,714.1321581524744
1998-11-30,701.3342601070207
1998-12-01,702.9189294224088
1998-12-02,702.7510332997894
1998-12-03,696.3293506183606
1998-12-04,706.2192233582649
1998-12-07,712.3514815122597
1998-12-08,713.178358132159
1998-12-09,717.1455700650688
1998-12-10,709.220356948204
1998-12-11,706.9831825762984
1998-12-14,695.1455725828433
1998-12-15,703.4713146998471
1998-12-16,706.0658560030514
1998-12-17,714.2775013979442
1998-12-18,719.9792214810229
1998-12-21,730.1615183402034
1998-12-22,730.7994679911685
1998-12-23,744.656119059548
1998-12-24,743.0065708491296
1998-12-25,743.5973912986605
1998-12-28,747.6106067923663
1998-12-29,754.5069195569805
1998-12-30,751.635594981489
1998-12-31,756.8638315717837
1999-01-01,756.928179849396
1999-01-04,764.0079434437475
1999-01-05,771.5279901575598
1999-01-06,783.9310531281468
1999-01-07,783.075338229389
1999-01-08,781.0040946926398
1999-01-11,779.0672775880379
1999-01-12,765.1906131054591
1999-01-13,755.924744185832
1999-01-14,752.4488099113807
1999-01-15,764.8638961982342
1999-01-18,769.7683953937133
1999-01-19,776.1323134779286
1999-01-20,780.9211464341282
1999-01-21,769.8899567635265
1999-01-22,759.9769005304644
1999-01-25,765.0048917441362
1999-01-26,776.7042573639675
1999-01-27,775.8577223647633
1999-01-28,784.4042908971827
1999-01-29,791.7223847370195
1999-02-01,792.9774464448913
1999-02-02,789.565811713497
1999-02-03,791.2475964671078
1999-02-04,778.2410488849697
1999-02-05,769.7821774134666
1999-02-08,768.6571839266579
1999-02-09,749.9516384851497
1999-02-10,750.7207472692633
1999-02-11,768.3730204299948
1999-02-12,759.7417845806451
1999-02-15,758.8492252057455
1999-02-16,759.0306747791979
1999-02-17,749.266319155727
1999-02-18,752.4200241394899
1999-02-19,753.4365994245485
1999-02-22,768.511391033922
1999-02-23,772.4318106183458
1999-02-24,766.7926237153124
1999-02-25,763.060147888658
1999-02-26,757.8838888619405
1999-03-01,753.1878753973886
1999-03-02,747.0615565468191
1999-03-03,745.4205136862215
1999-03-04,750.6955767392743
1999-03-05,769.4814273926368
1999-03-08,776.260340591807
1999-03-09,778.0807780963002
1999-03-10,781.5677385225905
1999-03-11,784.6081180013887
1999-03-12,786.5269551104374
1999-03-15,795.046133315037
1999-03-16,797.3119841624496
1999-03-17,796.1009379900663
1999-03-18,799.176236169231
1999-03-19,797.5030061639097
1999-03-22,793.1645026864778
1999-03-23,775.6526271688529
1999-03-24,774.8903471033464
1999-03-25,789.5362782649298
1999-03-26,783.888764555931
1999-03-29,797.6890740036927
1999-03-30,797.3152244105206
1999-03-31,796.0452765466723
1999-04-01,802.3225799358744
1999-04-02,801.8746053480452
1999-04-05,811.5171380884958
1999-04-06,816.1253584749977
1999-04-07,817.490165602374
1999-04-08,827.5702743790862
1999-04-09,830.7554087403057
1999-04-12,832.1880399642754
1999-04-13,831.6964771029633
1999-04-14,822.0544732617749
1999-04-15,811.0795374973507
1999-04-16,805.1404811286271
1999-04-19,783.1268627369003
1999-04-20,789.1507694369049
1999-04-21,804.392492850911
1999-04-22,818.2498275963189
1999-04-23,822.7699100435833
1999-04-26,830.644013202599
1999-04-27,830.9676065231906
1999-04-28,820.4668057899379
1999-04-29,812.7650816780816
1999-04-30,812.3671963126559
1999-05-03,815.5069705650108
1999-05-04,806.8849535951479
1999-05-05,812.7266998168701
1999-05-06,809.3874007839868
1999-05-07,811.125644743452
1999-05-10,813.7721705338862
1999-05-11,819.228064833118
1999-05-12,824.2275282449211
1999-05-13,822.4158748581528
1999-05-14,809.54760942768
1999-05-17,805.728206537778
1999-05-18,807.5681707534668
1999-05-19,810.1316756272997
1999-05-20,808.1567386056297
1999-05-21,802.8766546690658
1999-05-24,792.5623411624977
1999-05-25,780.4631918346521
1999-05-26,785.3710371749199
1999-05-27,778.0123893481561
1999-05-28,786.2340668223897
1999-05-31,786.0899049817676
1999-06-01,783.4435259325451
1999-06-02,783.8476245875378
1999-06-03,785.2458815020493
1999-06-04,799.8949663378987
1999-06-07,806.4279003234784
1999-06-08,803.4403991135562
1999-06-09,808.7334810063703
1999-06-10,801.680469285209
1999-06-11,800.173350192128
1999-06-14,790.1772071110327
1999-06-15,792.8120558680432
1999-06-16,808.7108420726645
1999-06-17,817.2873613397842
1999-06-18,819.9873828714547
1999-06-21,829.0206541360958
1999-06-22,824.4155965577623
1999-06-23,822.5957309966941
1999-06-24,815.6440355432601
1999-06-25,817.4459739384097
1999-06-28,824.4543176627188
1999-06-29,835.2928675283429
1999-06-30,843.2347703544675
1999-07-01,854.0161111801658
1999-07-02,862.0062224552087
1999-07-05,867.3619640194638
1999-07-06,865.2338480679695
1999-07-07,864.6612580213075
1999-07-08,863.0840412751487
1999-07-09,866.9726777782415
1999-07-12,867.0416539176786
1999-07-13,864.8868873339351
1999-07-14,871.8974115319742
1999-07-15,881.6488864155712
1999-07-16,881.8305716477868
1999-07-19,878.540499910138
1999-07-20,864.6541549131412
1999-07-21,864.5171720483471
1999-07-22,849.1246189624662
1999-07-23,844.9582454837526
1999-07-26,839.1140149569978
1999-07-27,845.4160032302492
1999-07-28,850.9083095586659
1999-07-29,842.473123001356
1999-07-30,843.0052644777998
1999-08-02,838.5916562196463
1999-08-03,834.921756773522
1999-08-04,825.4065719397821
1999-08-05,821.7013418748525
1999-08-06,815.9469970574553
1999-08-09,812.5993028962367
1999-08-10,806.3619270941642
1999-08-11,814.8622645237209
1999-08-12,820.2064588808271
1999-08-13,834.2243774569407
1999-08-16,842.5863027471081
1999-08-17,848.9862463122557
1999-08-18,849.3789082127195
1999-08-19,844.7986147269254
1999-08-20,854.4823494884098
1999-08-23,866.100244787972
1999-08-24,867.4664306969701
1999-08-25,878.9139168495404
1999-08-26,870.5113528304482
1999-08-27,867.3828271557536
1999-08-30,862.0157123076494
1999-08-31,860.0208573017406
1999-09-01,869.4812734294737
1999-09-02,866.134206969793
1999-09-03,882.5513038671829
1999-09-06,887.4847960383581
1999-09-07,886.139004362441
1999-09-08,883.7306727714227
1999-09-09,891.7199891999521
1999-09-10,897.0212862936937
1999-09-13,895.6520258920887
1999-09-14,894.64298255076
1999-09-15,885.988299069837
1999-09-16,879.7720903759414
1999-09-17,886.0569329142875
1999-09-20,892.2158473808058
1999-09-21,884.6177131096122
1999-09-22,882.1180477086444
1999-09-23,867.7454570078384
1999-09-24,857.489551091844
1999-09-27,858.90360878283
1999-09-28,862.4806620482394
1999-09-29,857.2562011601473
1999-09-30,867.011641442658
1999-10-01,872.2227046007952
1999-10-04,882.6551761674057
1999-10-05,884.3122899006604
1999-10-06,895.6019131194284
1999-10-07,897.4743620257282
1999-10-08,903.8247568605003
1999-10-11,908.1058739165278
1999-10-12,902.1201050111122
1999-10-13,884.1405445076238
1999-10-14,883.2807425267443
1999-10-15,866.7868572645247
1999-10-18,854.4965584864528
1999-10-19,861.7442128373066
1999-10-20,879.6973155925648
1999-10-21,879.1664338163621
1999-10-22,888.2979166279416
1999-10-25,889.9458423161776
1999-10-26,886.5873828397756
1999-10-27,885.6002172067732
1999-10-28,905.7909213207497
1999-10-29,926.0201498058174
1999-11-01,924.9091529303714
1999-11-02,924.4801073873207
1999-11-03,930.303955094951
1999-11-04,940.8080669475171
1999-11-05,945.6736704135652
1999-11-08,948.1768608346331
1999-11-09,947.0025244813094
1999-11-10,958.7058127930952
1999-11-11,967.5450906886672
1999-11-12,973.0390338107414
1999-11-15,977.3641045599385
1999-11-16,985.3184267925345
1999-11-17,983.1465892475453
1999-11-18,997.1130235944158
1999-11-19,999.8275162040649
1999-11-22,1006.9838408412478
1999-11-23,1001.3129525188036
1999-11-24,1008.6545622260911
1999-11-25,1013.2161295915471
1999-11-26,1023.5695108358835
1999-11-29,1022.8260269344761
1999-11-30,1000.8513931302524
1999-12-01,998.5285511240415
1999-12-02,1005.9677062321707
1999-12-03,1024.7781503775204
1999-12-06,1038.5734482192074
1999-12-07,1042.245214136947
1999-12-08,1043.218639047294
1999-12-09,1044.7672735352553
1999-12-10,1049.6068473791909
1999-12-13,1052.9564837258522
1999-12-14,1039.9857226138276
1999-12-15,1040.893505920603
1999-12-16,1056.6269958632279
1999-12-17,1062.036602751504
1999-12-20,1066.4859176517662
1999-12-21,1078.540694515078
1999-12-22,1091.6739117541672
1999-12-23,1106.2237475774677
1999-12-24,1113.7282882711897
1999-12-27,1115.2972972474515
1999-12-28,1121.1997779829721
1999-12-29,1131.6052354509072
1999-12-30,1136.229446247342
1999-12-31,1139.4862895842991
2000-01-03,1148.643240013956
2000-01-04,1106.5560480225167
2000-01-05,1077.738483443014
2000-01-06,1047.9095691100829
2000-01-07,1077.547294236065
2000-01-10,1103.3141353481246
2000-01-11,1099.9251433338327
2000-01-12,1088.0764368688258
2000-01-13,1102.837175342324
2000-01-14,1113.4315392091814
2000-01-17,1122.958755706697
2000-01-18,1117.8404460148222
2000-01-19,1115.1460754094985
2000-01-20,1117.9161589352389
2000-01-21,1119.888631621235
2000-01-24,1102.618889934338
2000-01-25,1105.9617555575885
2000-01-26,1105.115017301894
2000-01-27,1106.8116859624884
2000-01-28,1086.271188473991
2000-01-31,1083.5317978692608
2000-02-01,1099.3075698038665
2000-02-02,1110.7178637264415
2000-02-03,1139.8330715754648
2000-02-04,1150.5824332369943
2000-02-07,1154.1545661203206
2000-02-08,1173.4502789215453
2000-02-09,1166.95675971615
2000-02-10,1175.7651808195858
2000-02-11,1166.1679681175638
2000-02-14,1167.5669556171597
2000-02-15,1162.7687312331898
2000-02-16,1157.2933108609357
2000-02-17,1170.3896672660503
2000-02-18,1153.2843835484264
2000-02-21,1145.6909586958338
2000-02-22,1143.3646124150355
2000-02-23,1164.1470885675765
2000-02-24,1174.8709203349658
2000-02-25,1173.4942409511734
2000-02-28,1172.0633784136778
2000-02-29,1184.75134716908
2000-03-01,1205.0706058454734
2000-03-02,1210.0180908770608
2000-03-03,1228.1445482963418
2000-03-06,1221.745523161042
2000-03-07,1205.2608076385413
2000-03-08,1207.2581045062786
2000-03-09,1232.4050831120683
2000-03-10,1229.461733352276
2000-03-13,1193.5993948604137
2000-03-14,1176.7501811202092
2000-03-15,1168.6013814104288
2000-03-16,1198.6895649316505
2000-03-17,1215.5393975405827
2000-03-20,1205.0406573881849
2000-03-21,1216.425654269186
2000-03-22,1228.3172272219242
2000-03-23,1236.5304399840466
2000-03-24,1243.4374284392493
2000-03-27,1243.415708107946
2000-03-28,1234.758824346737
2000-03-29,1221.2259063534275
2000-03-30,1188.5150771869783
2000-03-31,1200.5606090539934
2000-04-03,1162.8910602784786
2000-04-04,1142.4112814873608
2000-04-05,1136.9532274714702
2000-04-06,1156.5265849017276
2000-04-07,1183.7108482351616
2000-04-10,1164.6886001230084
2000-04-11,1139.8807474513355
2000-04-12,1103.6078666050257
2000-04-13,1076.6080648757145
2000-04-14,1019.5878130801973
2000-04-17,1029.3813966657156
2000-04-18,1066.9211698375866
2000-04-19,1064.3286431213066
2000-04-20,1063.7617443397355
2000-04-21,1067.7995074786497
2000-04-24,1054.0554464085128
2000-04-25,1081.1736671598808
2000-04-26,1080.570363568044
2000-04-27,1085.2802041276993
2000-04-28,1095.502074857885
2000-05-01,1109.5412792735865
2000-05-02,1099.855923683762
2000-05-03,1073.7048993492183
2000-05-04,1076.0462648931623
2000-05-05,1090.2231951599022
2000-05-08,1072.1584441414564
2000-05-09,1052.8211004469292
2000-05-10,1022.3006708674044
2000-05-11,1028.9516882675978
2000-05-12,1045.1624086695626
2000-05-15,1056.5951256485596
2000-05-16,1076.5556716116266
2000-05-17,1057.350887352476
2000-05-18,1041.8775283875332
2000-05-19,1009.6722898331901
2000-05-22,989.4915186700387
2000-05-23,968.9149993705297
2000-05-24,970.4366122808103
2000-05-25,975.2286381560228
2000-05-26,978.0151783318622
2000-05-29,983.2187682166093
2000-05-30,1021.4989377453568
2000-05-31,1018.9475218571749
2000-06-01,1045.8381121969792
2000-06-02,1092.0478626976142
2000-06-05,1096.2913739566352
2000-06-06,1092.6839221824628
2000-06-07,1097.421896325083
2000-06-08,1095.0907644437823
