Date,NORDIC COUNTRIES IMI GROWTH
2008-01-15,943.5641406314187
2008-01-16,914.4388563024066
2008-01-17,914.0453947581015
2008-01-18,895.6686851497774
2008-01-21,840.5474177193081
2008-01-22,875.2530973927094
2008-01-23,848.6955093586089
2008-01-24,914.5267403813452
2008-01-25,932.063164581389
2008-01-28,917.3882949368667
2008-01-29,927.6154437456223
2008-01-30,928.4798078012795
2008-01-31,926.9322155705421
2008-02-01,952.8879479040411
2008-02-04,964.6085985164249
2008-02-05,921.1176627403393
2008-02-06,927.8468561279334
2008-02-07,895.446616815856
2008-02-08,905.5688491630792
2008-02-11,905.9975567829399
2008-02-12,951.2913452344809
2008-02-13,950.4141173971104
2008-02-14,959.7606868792785
2008-02-15,948.9062799377931
2008-02-18,969.2063302415453
2008-02-19,979.1807886827344
2008-02-20,961.2280258883441
2008-02-21,980.413875279031
2008-02-22,971.3198743454132
2008-02-25,987.1903672124323
2008-02-26,1003.7799551591798
2008-02-27,1023.4669692803673
2008-02-28,1012.2228542511475
2008-02-29,994.166288485916
2008-03-03,978.5504073373239
2008-03-04,958.5697765242091
2008-03-05,982.8959913656804
2008-03-06,974.906665427765
2008-03-07,958.2379991264237
2008-03-10,940.940850102416
2008-03-11,937.4935161403524
2008-03-12,958.2122987217352
2008-03-13,952.1738119165377
2008-03-14,945.3654998843615
2008-03-17,918.981460683418
2008-03-18,945.7680105346168
2008-03-19,916.7227095089421
2008-03-20,889.4838069270539
2008-03-21,889.4838069270539
2008-03-24,888.199807483751
2008-03-25,935.6809461402336
2008-03-26,946.8046993947096
2008-03-27,962.4484607942463
2008-03-28,963.6002648117714
2008-03-31,973.4293426801172
2008-04-01,989.7073237371524
2008-04-02,997.410442699555
2008-04-03,994.2588359941731
2008-04-04,1002.0590633345969
2008-04-07,1015.8488092622924
2008-04-08,1005.0698766331506
2008-04-09,1003.4270372521635
2008-04-10,999.5948155273935
2008-04-11,985.5564617916203
2008-04-14,980.833074317113
2008-04-15,982.3449842144393
2008-04-16,1013.4829965174192
2008-04-17,969.8646569784179
2008-04-18,966.1413484269772
2008-04-21,975.3978252241853
2008-04-22,981.2534700266231
2008-04-23,983.2171726870235
2008-04-24,968.711318115502
2008-04-25,988.6390286745908
2008-04-28,997.7240181045996
2008-04-29,983.160981183547
2008-04-30,997.5769839878124
2008-05-01,989.1443921446199
2008-05-02,996.0392135347527
2008-05-05,1001.6191264084988
2008-05-06,1005.0023394320883
2008-05-07,1013.7720460733257
2008-05-08,1018.6765569111868
2008-05-09,1011.8264172409907
2008-05-12,1017.2868341608314
2008-05-13,1017.5030687348664
2008-05-14,1026.0140977836152
2008-05-15,1032.4622499070165
2008-05-16,1050.377930574782
2008-05-19,1068.457668727683
2008-05-20,1051.6107387684315
2008-05-21,1056.887884924373
2008-05-22,1055.615469153987
2008-05-23,1044.242813253413
2008-05-26,1037.832165773247
2008-05-27,1029.0367141774502
2008-05-28,1030.691180877896
2008-05-29,1022.0454812444377
2008-05-30,1034.29493756038
2008-06-02,1021.1206650439284
2008-06-03,1025.8160296327715
2008-06-04,1010.9822531295239
2008-06-05,1005.583506022132
2008-06-06,1013.0164651159959
2008-06-09,1004.1549188632107
2008-06-10,976.3510879968663
2008-06-11,965.4341895770038
2008-06-12,964.5042527497012
2008-06-13,963.8133146839137
2008-06-16,976.5477666290711
2008-06-17,991.1681450112723
2008-06-18,976.3146727778973
2008-06-19,969.8221922442914
2008-06-20,971.8486689673032
2008-06-23,952.6370233305458
2008-06-24,947.3740620562173
2008-06-25,966.7408994385072
2008-06-26,951.3565368754844
2008-06-27,937.6924584386292
2008-06-30,937.5545071557407
2008-07-01,920.5395680829987
2008-07-02,921.2727963517416
2008-07-03,910.324609566114
2008-07-04,902.5853378963685
2008-07-07,914.7622269602421
2008-07-08,891.9754268502655
2008-07-09,913.19141563844
2008-07-10,901.2054484340536
2008-07-11,897.0455760940412
2008-07-14,895.7590570299094
2008-07-15,878.9362843219058
2008-07-16,872.990165013317
2008-07-17,909.628075032762
2008-07-18,913.5790467885888
2008-07-21,922.237733127006
2008-07-22,908.5247552904691
2008-07-23,904.9586791450852
2008-07-24,891.7635202685468
2008-07-25,891.1876136656787
2008-07-28,895.3624670338471
2008-07-29,888.440496150444
2008-07-30,904.956111175221
2008-07-31,911.4748741022125
2008-08-01,891.699573434884
2008-08-04,885.6981337067114
2008-08-05,885.7310524647024
2008-08-06,890.5803066570635
2008-08-07,887.6837230954067
2008-08-08,867.7862285074713
2008-08-11,873.6842191024842
2008-08-12,863.1708494117531
2008-08-13,841.6000544092182
2008-08-14,856.2954559074576
2008-08-15,848.9113961013913
2008-08-18,851.8489197332328
2008-08-19,829.0561827659117
2008-08-20,838.1676939620307
2008-08-21,849.97542878053
2008-08-22,865.2505938231313
2008-08-25,853.9733990975845
2008-08-26,849.5588778354307
2008-08-27,854.7236830217902
2008-08-28,863.5053199186403
2008-08-29,856.1914999397732
2008-09-01,844.5390077732632
2008-09-02,835.8982133055225
2008-09-03,810.3495845104816
2008-09-04,781.7134569768937
2008-09-05,742.0191167655942
2008-09-08,752.4196424485746
2008-09-09,725.0754915057637
2008-09-10,716.7101802309751
2008-09-11,704.4220270769074
2008-09-12,734.5077696285385
2008-09-15,713.2216084592283
2008-09-16,688.9884545970793
2008-09-17,672.0630139369406
2008-09-18,683.0588778045245
2008-09-19,746.2443789244502
2008-09-22,746.1175592489647
2008-09-23,737.9242812016741
2008-09-24,725.5410106422437
2008-09-25,734.0331410431259
2008-09-26,706.7729669707032
2008-09-29,653.587179464312
2008-09-30,639.1962674902003
2008-10-01,635.4576079915929
2008-10-02,603.113643528082
2008-10-03,620.671598465104
2008-10-06,552.8335957576372
2008-10-07,559.3444374141272
2008-10-08,528.5799970369359
2008-10-09,534.7509533690832
2008-10-10,500.54424176384106
2008-10-13,541.612925976695
2008-10-14,559.8465778845731
2008-10-15,514.1336070011696
2008-10-16,479.22150807056295
2008-10-17,497.1915892008186
2008-10-20,512.4471169715516
2008-10-21,508.82327313193167
2008-10-22,466.97619641112055
2008-10-23,458.95587819117685
2008-10-24,431.51485798343623
2008-10-27,409.8859992773952
2008-10-28,412.42069947701356
2008-10-29,455.58762090670734
2008-10-30,475.93930750758443
2008-10-31,472.59847164964344
2008-11-03,493.11072276791566
2008-11-04,531.9689486210384
2008-11-05,517.7929101553655
2008-11-06,468.56927665041525
2008-11-07,476.6142967745948
2008-11-10,486.8175520621884
2008-11-11,447.656499770454
2008-11-12,423.71215836990905
2008-11-13,424.15093484328395
2008-11-14,426.69097254243206
2008-11-17,418.9957040640537
2008-11-18,418.372253407924
2008-11-19,403.9715396756169
2008-11-20,385.96057554313154
2008-11-21,373.7341019284854
2008-11-24,416.5279031330739
2008-11-25,432.0320476755182
2008-11-26,426.1083162902853
2008-11-27,441.19843215315876
2008-11-28,436.34527981340887
2008-12-01,410.67128609718105
2008-12-02,423.4835295236447
2008-12-03,420.87383405388255
2008-12-04,425.32261912827596
2008-12-05,401.1524104490777
2008-12-08,442.1940151250634
2008-12-09,447.25301120534493
2008-12-10,455.28747494224785
2008-12-11,459.42751911725264
2008-12-12,450.65258677190826
2008-12-15,455.46510199976933
2008-12-16,461.50608611554946
2008-12-17,481.6517993447006
2008-12-18,486.2823244340355
2008-12-19,467.96883961035945
2008-12-22,459.94710916966153
2008-12-23,459.6013620767788
2008-12-24,459.4154633939011
2008-12-25,459.4154633939011
2008-12-26,461.17684522421115
2008-12-29,464.9627544115272
2008-12-30,473.02968060489764
2008-12-31,465.37299702129604
2009-01-01,465.37299702129604
2009-01-02,488.62475448496775
2009-01-05,497.3472268108315
2009-01-06,493.18596523312743
2009-01-07,494.03895148873454
2009-01-08,488.22092783197735
2009-01-09,482.771158322596
2009-01-12,469.89250315001385
2009-01-13,455.24333950318265
2009-01-14,431.8250819139741
2009-01-15,432.464505570089
2009-01-16,452.35105157721966
2009-01-19,441.426048183568
2009-01-20,422.1664369400409
2009-01-21,426.1806759220074
2009-01-22,418.5861601689087
2009-01-23,414.72349422236886
2009-01-26,434.11568446557374
2009-01-27,435.5548918181742
2009-01-28,448.2843115220121
2009-01-29,435.55336338238527
2009-01-30,428.76409281532545
2009-02-02,418.6392805662292
2009-02-03,430.10016420551716
2009-02-04,441.4895581545999
2009-02-05,439.99734553044385
2009-02-06,456.44929014125546
2009-02-09,466.97676295316535
2009-02-10,453.8431558998009
2009-02-11,443.8230163489565
2009-02-12,434.70757531008996
2009-02-13,444.0304506437361
2009-02-16,435.30236341414036
2009-02-17,412.898462958656
2009-02-18,410.3326712490177
2009-02-19,413.35674359724464
2009-02-20,395.0724654637838
2009-02-23,395.1929081186616
2009-02-24,387.5515456704424
2009-02-25,383.1630274663405
2009-02-26,391.0075300589614
2009-02-27,382.029028225786
2009-03-02,361.8986671975517
2009-03-03,356.71205660132284
2009-03-04,369.0104843424569
2009-03-05,353.820626533603
2009-03-06,347.4235104357498
2009-03-09,351.5698965986735
2009-03-10,372.0881124467414
2009-03-11,381.1876791347039
2009-03-12,386.4817937508925
2009-03-13,387.77891417078246
2009-03-16,406.36468595731895
2009-03-17,400.8042554947872
2009-03-18,403.6021026363238
2009-03-19,428.3683180225211
2009-03-20,413.4291689519155
2009-03-23,423.90971039984464
2009-03-24,423.2642436730834
2009-03-25,429.94065680405294
2009-03-26,430.87264702794243
2009-03-27,418.66304880243115
2009-03-30,400.0487900701257
2009-03-31,410.22185896360014
2009-04-01,417.58443207867833
2009-04-02,449.5005075003556
2009-04-03,438.50426154927874
2009-04-06,442.9944023842494
2009-04-07,429.82794352826926
2009-04-08,429.9702508424491
2009-04-09,437.02445821542693
2009-04-10,437.02445821542693
2009-04-13,440.70221755232456
2009-04-14,449.92941562274757
2009-04-15,440.5026690467812
2009-04-16,460.9406087251035
2009-04-17,467.6281525254911
2009-04-20,447.78618028836655
2009-04-21,454.1503392751869
2009-04-22,467.6504570201256
2009-04-23,470.0034380437594
2009-04-24,484.42800343187315
2009-04-27,477.8796342278519
2009-04-28,468.73667940152836
2009-04-29,487.3644214930077
2009-04-30,496.3834670946918
2009-05-01,498.6929718668799
2009-05-04,524.5249731798851
2009-05-05,519.349375205395
2009-05-06,527.1186253694136
2009-05-07,525.4118615885216
2009-05-08,533.1371994496966
2009-05-11,527.9551768324723
2009-05-12,522.7790410143392
2009-05-13,509.1343192854437
2009-05-14,512.8381730760839
2009-05-15,523.8132423692441
2009-05-18,531.1676881904109
2009-05-19,547.1976753550842
2009-05-20,560.8916940952666
2009-05-21,558.7290510637515
2009-05-22,554.6627179099941
2009-05-25,556.6679867834852
2009-05-26,549.5640117201169
2009-05-27,551.4601280066578
2009-05-28,546.1154665739728
2009-05-29,553.9326115529045
2009-06-01,574.0843665453806
2009-06-02,580.7704668468107
2009-06-03,555.1624439156435
2009-06-04,555.9535150795776
2009-06-05,549.8816453869327
2009-06-08,538.4339789348645
2009-06-09,551.5257041443863
2009-06-10,564.550134377112
2009-06-11,572.9895482590002
2009-06-12,567.2739507561566
2009-06-15,546.5426855841604
2009-06-16,550.6601842237185
2009-06-17,532.1754121451277
2009-06-18,539.4710528511459
2009-06-19,538.3064065783472
2009-06-22,514.2904070890606
2009-06-23,516.429349954556
2009-06-24,539.5230855314759
2009-06-25,526.3606520907312
2009-06-26,538.9108520851531
2009-06-29,553.5221095538808
2009-06-30,545.6297817141149
2009-07-01,564.455145559816
2009-07-02,544.9546091623976
2009-07-03,540.8289971666907
2009-07-06,527.7897110823545
2009-07-07,529.1078444766869
2009-07-08,519.9966744196711
2009-07-09,524.3056723688459
2009-07-10,517.9115696415654
2009-07-13,525.6856782434764
2009-07-14,529.9793605519656
2009-07-15,554.8154552887883
2009-07-16,545.4103296830432
2009-07-17,551.9485624934008
2009-07-20,558.9083666061381
2009-07-21,570.0750874300835
2009-07-22,570.0071926415185
2009-07-23,584.7533097812665
2009-07-24,581.8654573583123
2009-07-27,580.2330276517257
2009-07-28,576.7352022847138
2009-07-29,570.1216117958364
2009-07-30,587.3653781765638
2009-07-31,597.3771210352097
2009-08-03,619.0122763647266
2009-08-04,611.0393447547898
2009-08-05,610.1171862650781
2009-08-06,609.7876242418771
2009-08-07,612.582685854185
2009-08-10,606.2744669680666
2009-08-11,592.1256835424867
2009-08-12,607.0485865475207
2009-08-13,620.6332799492851
2009-08-14,611.9781705272402
2009-08-17,591.2567689413311
2009-08-18,595.9086029316934
2009-08-19,594.3795395300677
2009-08-20,606.5663884399937
2009-08-21,628.6314337714874
2009-08-24,635.448393556512
2009-08-25,635.2910841450935
2009-08-26,621.6983381101026
2009-08-27,617.6588362677973
2009-08-28,637.1020904694312
2009-08-31,624.9899901254855
2009-09-01,614.5998078438297
2009-09-02,600.4749192431372
2009-09-03,605.096800446996
2009-09-04,615.7255667613573
2009-09-07,633.1541270060441
2009-09-08,645.0984075845817
2009-09-09,655.591865240819
2009-09-10,654.2097855953591
2009-09-11,657.7472033497138
2009-09-14,653.3773303086687
2009-09-15,659.6471773086298
2009-09-16,674.9801723230931
2009-09-17,679.5216059605026
2009-09-18,676.7007942574191
2009-09-21,667.6850239756466
2009-09-22,683.5828012377909
2009-09-23,680.8584533009919
2009-09-24,657.4704883675379
2009-09-25,656.3058909834981
2009-09-28,661.7877749731463
2009-09-29,651.9536764654611
2009-09-30,652.5880381646224
2009-10-01,639.9095428847123
2009-10-02,629.2911053832003
2009-10-05,635.4584568953258
2009-10-06,657.4644690603757
2009-10-07,648.3317941610045
2009-10-08,660.4229516169514
2009-10-09,660.8918802724351
2009-10-12,670.1185075775337
2009-10-13,664.395024844803
2009-10-14,686.0343690990488
2009-10-15,677.5544809493392
2009-10-16,673.2481245475913
2009-10-19,685.1888537016673
2009-10-20,680.886506686907
2009-10-21,685.0081934380861
2009-10-22,675.735236703423
2009-10-23,682.926657770833
2009-10-26,671.6386987528616
2009-10-27,665.9149753755805
2009-10-28,649.5755786146176
2009-10-29,663.689280054808
2009-10-30,656.6480964921045
2009-11-02,657.4015999663568
2009-11-03,642.9898839966281
2009-11-04,666.1753129311691
2009-11-05,673.9601110608012
2009-11-06,668.0214701543572
2009-11-09,695.1955698706887
2009-11-10,691.15365191694
2009-11-11,700.3458453797674
2009-11-12,695.0440646973418
2009-11-13,696.8845824036451
2009-11-16,710.515115340594
2009-11-17,695.7834658362339
2009-11-18,705.520321309673
2009-11-19,685.7122299070368
2009-11-20,683.2880504103172
2009-11-23,705.7260633762983
2009-11-24,692.7533081319443
2009-11-25,698.8585425381464
2009-11-26,673.7920838520608
2009-11-27,684.0616556771421
2009-11-30,675.9411089197747
2009-12-01,696.1058905763432
2009-12-02,705.1086504829177
2009-12-03,699.5249218608154
2009-12-04,697.9965676258464
2009-12-07,690.8957332063915
2009-12-08,677.0538093444874
2009-12-09,673.4549874029626
2009-12-10,675.3445865950911
2009-12-11,674.9294981162283
2009-12-14,678.2119455867061
2009-12-15,669.7429328378144
2009-12-16,678.9207862786034
2009-12-17,659.6415483618081
2009-12-18,654.4153534907842
2009-12-21,662.1064020038481
2009-12-22,661.2995822369296
2009-12-23,668.870583356896
2009-12-24,668.0613713487228
2009-12-25,668.0613713487228
2009-12-28,675.1057542215211
2009-12-29,679.6816898016793
2009-12-30,672.5482037761902
2009-12-31,675.6487504421154
2010-01-01,675.6487504421154
2010-01-04,698.378504309448
2010-01-05,697.1909056974688
2010-01-06,696.1201619350267
2010-01-07,698.191802578411
2010-01-08,700.5459591851245
2010-01-11,717.0140604498964
2010-01-12,707.0615968799756
2010-01-13,708.9350133093812
2010-01-14,714.887910316059
2010-01-15,704.976759578948
2010-01-18,710.8986869362087
2010-01-19,707.176592672788
2010-01-20,685.9584201901777
2010-01-21,675.36019819978
2010-01-22,671.2342026680402
2010-01-25,673.3159283290399
2010-01-26,665.4976659701698
2010-01-27,666.8182426865391
2010-01-28,662.6501614017686
2010-01-29,671.3680023022506
2010-02-01,682.7862660374866
2010-02-02,689.8621755968098
2010-02-03,689.6711118590348
2010-02-04,666.8483938793017
2010-02-05,652.110190232595
2010-02-08,649.9340422940544
2010-02-09,658.4013439110453
2010-02-10,655.0583756877149
2010-02-11,659.4362169410889
2010-02-12,655.8874363273031
2010-02-15,651.541051672901
2010-02-16,664.2031450082743
2010-02-17,672.4436969265547
2010-02-18,674.0227875729894
2010-02-19,671.5467779662077
2010-02-22,677.3470877526518
2010-02-23,666.5434606340884
2010-02-24,670.2982207282492
2010-02-25,659.0048334269231
2010-02-26,672.7505092673518
2010-03-01,676.9068964893004
2010-03-02,684.0277069833024
2010-03-03,696.2991157605883
2010-03-04,694.2260163321197
2010-03-05,706.1355246945591
2010-03-08,710.8225380723663
2010-03-09,704.2779503966408
2010-03-10,717.6360275398933
2010-03-11,716.8920053230682
2010-03-12,726.4508417086581
2010-03-15,715.9569456127036
2010-03-16,730.4572015272606
2010-03-17,733.7462091105939
2010-03-18,722.0756784522115
2010-03-19,721.6864921041403
2010-03-22,719.1961213409259
2010-03-23,729.4979710853657
2010-03-24,720.1232276461816
2010-03-25,726.9608087513096
2010-03-26,722.5203450125564
2010-03-29,722.7232342492251
2010-03-30,719.207306637563
2010-03-31,726.813797728719
2010-04-01,735.1630784969082
2010-04-02,735.1630784969082
2010-04-05,735.1084604043367
2010-04-06,739.7540627475989
2010-04-07,738.5984804777352
2010-04-08,737.2095936618102
2010-04-09,744.9997091894554
2010-04-12,754.2520687196933
2010-04-13,750.4899801624484
2010-04-14,761.7999669200145
2010-04-15,766.1801073650911
2010-04-16,758.1873355161142
2010-04-19,750.4102563578414
2010-04-20,767.1745445235746
2010-04-21,758.6019561032045
2010-04-22,748.9785058207196
2010-04-23,773.6917219603001
2010-04-26,779.0594583830344
2010-04-27,761.4059604672318
2010-04-28,744.5555083370451
2010-04-29,764.3192650587441
2010-04-30,763.3035051103325
2010-05-03,762.5361233453987
2010-05-04,733.4373515717912
2010-05-05,705.1982189575489
2010-05-06,680.7962548223002
2010-05-07,648.7917847943226
2010-05-10,705.8082953945935
2010-05-11,691.5153913121904
2010-05-12,712.0846495476992
2010-05-13,706.094600028288
2010-05-14,682.9267086483915
2010-05-17,678.7005329837173
2010-05-18,686.899188945638
2010-05-19,655.1854239248296
2010-05-20,629.1291455814118
2010-05-21,642.7357952117317
2010-05-24,638.009558194627
2010-05-25,610.0768936744355
2010-05-26,635.3099753114324
2010-05-27,654.101993244736
2010-05-28,656.3663371135384
2010-05-31,654.736238254139
2010-06-01,657.230999370441
2010-06-02,658.0145236672342
2010-06-03,672.9274613406089
2010-06-04,652.1881741786173
2010-06-07,635.1313095249637
2010-06-08,628.8662532360955
2010-06-09,650.4177926468285
2010-06-10,668.9322914121076
2010-06-11,668.2609801849493
2010-06-14,692.0262681848105
2010-06-15,698.5357775450077
2010-06-16,692.8519790270115
2010-06-17,693.7620353186885
2010-06-18,703.3419737554633
2010-06-21,712.8945254484414
2010-06-22,702.3062201766138
2010-06-23,692.363638614712
2010-06-24,679.2990847440442
2010-06-25,675.0064731173051
2010-06-28,680.253796694873
2010-06-29,646.966953134288
2010-06-30,653.0025275741177
2010-07-01,641.7556381282902
2010-07-02,657.3620107791128
2010-07-05,652.8392359940163
2010-07-06,678.664637463378
2010-07-07,682.1670459604848
2010-07-08,688.2761140037463
2010-07-09,694.6987003840317
2010-07-12,694.4337179078686
2010-07-13,714.7549376470485
2010-07-14,722.229648670058
2010-07-15,723.5466867579365
2010-07-16,713.5161558975757
2010-07-19,707.4814705110989
2010-07-20,700.0746482128922
2010-07-21,711.924626618492
2010-07-22,729.3327348558039
2010-07-23,725.9114515003835
2010-07-26,735.0743284887244
2010-07-27,734.1857678732235
2010-07-28,732.5340268921151
2010-07-29,735.6869759775592
2010-07-30,732.6180286783214
2010-08-02,762.871240117967
2010-08-03,766.3116038692064
2010-08-04,761.4899693130404
2010-08-05,764.768079890111
2010-08-06,767.3969214410648
2010-08-09,772.7191054031942
2010-08-10,753.5647420070205
2010-08-11,722.2894030427566
2010-08-12,717.203174072857
2010-08-13,714.0465348020304
2010-08-16,725.7709524045845
2010-08-17,739.0163122469337
2010-08-18,732.1173134882675
2010-08-19,719.6049897573109
2010-08-20,700.5089573220237
2010-08-23,701.4054592326431
2010-08-24,686.0974909519765
2010-08-25,675.0336738602873
2010-08-26,692.7978305568736
2010-08-27,698.4060584669285
2010-08-30,695.475716985191
2010-08-31,699.7677038243019
2010-09-01,732.6564176853045
2010-09-02,731.599825549447
2010-09-03,739.3218697240465
2010-09-06,742.2093107485664
2010-09-07,730.1088710494321
2010-09-08,738.9218210674929
2010-09-09,745.4042125932763
2010-09-10,749.2611562999508
2010-09-13,765.4520336074097
2010-09-14,772.7206847038593
2010-09-15,772.6937396627637
2010-09-16,772.6706883282305
2010-09-17,774.9222336537431
2010-09-20,787.0020071727055
2010-09-21,793.3614512125524
2010-09-22,804.6518422229275
2010-09-23,793.4298648338274
2010-09-24,815.4048272028597
2010-09-27,809.26044339038
2010-09-28,817.6020331832383
2010-09-29,818.2805062570616
2010-09-30,821.3961486380304
2010-10-01,819.233762285624
2010-10-04,804.1939864258557
2010-10-05,823.8551260852222
2010-10-06,829.7343742826766
2010-10-07,831.4613346421368
2010-10-08,827.5617951122551
2010-10-11,834.7428554154898
2010-10-12,830.0535909902078
2010-10-13,852.857615625244
2010-10-14,857.3572437301298
2010-10-15,846.8920528691134
2010-10-18,836.6553100434912
2010-10-19,818.188889849714
2010-10-20,844.9971662383076
2010-10-21,861.0372238317555
2010-10-22,850.959681519138
2010-10-25,860.1269357995054
2010-10-26,841.8430280337593
2010-10-27,830.9751251824587
2010-10-28,836.532965320839
2010-10-29,836.7047082520212
2010-11-01,844.3039717846545
2010-11-02,855.6148914894135
2010-11-03,852.5085962998464
2010-11-04,883.6436673624682
2010-11-05,869.2389621365254
2010-11-08,861.5997110817411
2010-11-09,874.7076309317755
2010-11-10,855.5845030211829
2010-11-11,850.588080785963
2010-11-12,844.2965624805286
2010-11-15,844.8912140840533
2010-11-16,822.1178937878535
2010-11-17,825.6325375710522
2010-11-18,842.7949555932264
2010-11-19,848.088397266938
2010-11-22,843.7728595893824
2010-11-23,822.7871896360882
2010-11-24,834.2652693190798
2010-11-25,835.9410875941718
2010-11-26,824.805393786549
2010-11-29,812.0678305635158
2010-11-30,813.0485090449571
2010-12-01,836.778521708418
2010-12-02,860.1697077242359
2010-12-03,874.9811870170674
2010-12-06,871.0351785856147
2010-12-07,876.4841833226288
2010-12-08,865.3803375931088
2010-12-09,854.3271603175418
2010-12-10,864.5654805179897
2010-12-13,880.9787217833803
2010-12-14,886.1245259994423
2010-12-15,885.9244934397872
2010-12-16,877.6662556528825
2010-12-17,879.8408053327682
2010-12-20,877.6290286664394
