Date,EUROPE & MIDDLE EAST IMI GROWTH
2011-04-28,1487.0231123779083
2011-04-29,1494.813714267369
2011-05-02,1502.1252020007917
2011-05-03,1489.1484842056582
2011-05-04,1471.9786044502964
2011-05-05,1443.8321745501719
2011-05-06,1455.59987091251
2011-05-09,1433.0479118711307
2011-05-10,1453.4258339646412
2011-05-11,1451.6087527852021
2011-05-12,1433.092541361709
2011-05-13,1429.8582737941379
2011-05-16,1434.2422897480524
2011-05-17,1411.9590828426815
2011-05-18,1424.3833104305934
2011-05-19,1432.7333434306945
2011-05-20,1424.311942697337
2011-05-23,1389.4569766548143
2011-05-24,1401.9700394372558
2011-05-25,1407.208311961105
2011-05-26,1410.4676170754788
2011-05-27,1437.3759353243986
2011-05-30,1438.974415885325
2011-05-31,1458.8991271975756
2011-06-01,1454.661451508557
2011-06-02,1437.92445132412
2011-06-03,1442.1752001721966
2011-06-06,1441.3508903950517
2011-06-07,1445.6497565628501
2011-06-08,1421.4872823059593
2011-06-09,1427.6670707979883
2011-06-10,1395.3166003721524
2011-06-13,1400.2696545460187
2011-06-14,1417.3264648997326
2011-06-15,1387.2094460145006
2011-06-16,1365.0939601175055
2011-06-17,1378.3040572778255
2011-06-20,1372.903333603022
2011-06-21,1396.3615122094125
2011-06-22,1393.1928276497351
2011-06-23,1350.4305814412228
2011-06-24,1355.4438109938767
2011-06-27,1367.4938087676837
2011-06-28,1381.0941552006286
2011-06-29,1406.3504405922606
2011-06-30,1428.9918970339893
2011-07-01,1436.6402725501496
2011-07-04,1446.199242517755
2011-07-05,1445.329509189526
2011-07-06,1429.772733369641
2011-07-07,1444.0713771575265
2011-07-08,1427.024631420047
2011-07-11,1387.8307180834124
2011-07-12,1378.321347429091
2011-07-13,1406.1573399094784
2011-07-14,1394.228518710126
2011-07-15,1389.1480505460638
2011-07-18,1357.4195338316927
2011-07-19,1381.0870112233765
2011-07-20,1394.2759803910953
2011-07-21,1417.5132866590745
2011-07-22,1426.4159326017996
2011-07-25,1427.0092494666653
2011-07-26,1434.5438215541064
2011-07-27,1412.1953495277485
2011-07-28,1400.945709044372
2011-07-29,1396.5343412310501
2011-08-01,1371.4137693848593
2011-08-02,1345.3587238864034
2011-08-03,1325.4405741412506
2011-08-04,1265.2492986625682
2011-08-05,1245.628398351067
2011-08-08,1188.0489454189199
2011-08-09,1216.871106314702
2011-08-10,1179.5503462705058
2011-08-11,1214.178675185754
2011-08-12,1250.707066983972
2011-08-15,1270.821506549733
2011-08-16,1266.3502121318418
2011-08-17,1274.1283702810126
2011-08-18,1201.9375713270686
2011-08-19,1194.1413116557917
2011-08-22,1197.3764596567626
2011-08-23,1207.1478575054632
2011-08-24,1223.0599178108666
2011-08-25,1205.8921416098578
2011-08-26,1202.8712295703576
2011-08-29,1228.5318711152584
2011-08-30,1237.180090570698
2011-08-31,1273.0779421640423
2011-09-01,1269.1733532946896
2011-09-02,1240.7772620572248
2011-09-05,1183.876417308753
2011-09-06,1172.411449344437
2011-09-07,1208.2097397150662
2011-09-08,1212.9609792563388
2011-09-09,1164.8318023035563
2011-09-12,1132.2262559522567
2011-09-13,1141.8419458994908
2011-09-14,1157.110308686054
2011-09-15,1188.2870542134062
2011-09-16,1190.8188994995467
2011-09-19,1151.3084934181609
2011-09-20,1180.8004527737278
2011-09-21,1161.0085536207316
2011-09-22,1087.674897599707
2011-09-23,1094.4147366990164
2011-09-26,1104.6662553775052
2011-09-27,1163.0719367381078
2011-09-28,1145.7332803219135
2011-09-29,1150.8328323105043
2011-09-30,1116.9996250712138
2011-10-03,1093.4972449368652
2011-10-04,1062.090948480157
2011-10-05,1092.135930343582
2011-10-06,1129.7301036937206
2011-10-07,1145.8442720254814
2011-10-10,1177.2417394981137
2011-10-11,1173.3754817897789
2011-10-12,1204.6529015431627
2011-10-13,1187.361075331216
2011-10-14,1211.8405590189761
2011-10-17,1193.2339175849565
2011-10-18,1184.313029726472
2011-10-19,1196.9488933760256
2011-10-20,1173.3192167109419
2011-10-21,1219.091481334533
2011-10-24,1235.6094607707194
2011-10-25,1230.8725185324893
2011-10-26,1227.806414482851
2011-10-27,1292.9012725005036
2011-10-28,1300.0655240598865
2011-10-31,1251.7568333261725
2011-11-01,1194.3416743868993
2011-11-02,1215.8613335391449
2011-11-03,1234.5615842029854
2011-11-04,1228.7451901601983
2011-11-07,1220.993797994398
2011-11-08,1237.6856809321644
2011-11-09,1199.4180881161276
2011-11-10,1191.1148025904545
2011-11-11,1229.3065046968022
2011-11-14,1208.4835960082532
2011-11-15,1195.239715566569
2011-11-16,1193.757302807699
2011-11-17,1176.3287439785463
2011-11-18,1166.280650638753
2011-11-21,1124.1806119976486
2011-11-22,1124.402521969683
2011-11-23,1099.4543879802602
2011-11-24,1097.9713622253373
2011-11-25,1099.380088416412
2011-11-28,1143.3167721021803
2011-11-29,1151.4796026157896
2011-11-30,1203.202669291707
2011-12-01,1196.0853191098292
2011-12-02,1199.7299498877428
2011-12-05,1210.138259690446
2011-12-06,1199.0018261932992
2011-12-07,1200.0244614769506
2011-12-08,1177.6151058209402
2011-12-09,1190.1483953462152
2011-12-12,1160.8230780808271
2011-12-13,1157.4857137001409
2011-12-14,1123.7277042829814
2011-12-15,1136.4250423446838
2011-12-16,1137.1033720576188
2011-12-19,1136.4552700306629
2011-12-20,1164.823224316857
2011-12-21,1153.754832324821
2011-12-22,1164.3545603169969
2011-12-23,1171.848651851852
2011-12-26,1172.011161463959
2011-12-27,1175.4429660228773
2011-12-28,1161.2943200533687
2011-12-29,1166.927489165243
2011-12-30,1182.2809349037998
2012-01-02,1192.7285087919593
2012-01-03,1219.8550400263164
2012-01-04,1203.070449179837
2012-01-05,1187.9799382005936
2012-01-06,1181.8419809082186
2012-01-09,1183.486386186294
2012-01-10,1204.2888486699476
2012-01-11,1190.5879518735567
2012-01-12,1197.523925696445
2012-01-13,1184.8439492269247
2012-01-16,1193.9339719563825
2012-01-17,1207.7677971678636
2012-01-18,1219.1728956556917
2012-01-19,1235.2192382402009
2012-01-20,1234.4682727413913
2012-01-23,1249.587601101599
2012-01-24,1239.2685132861595
2012-01-25,1235.8892672810257
2012-01-26,1267.5095485184956
2012-01-27,1254.1273734072909
2012-01-30,1241.0287509725572
2012-01-31,1246.4830838400208
2012-02-01,1279.6864567645162
2012-02-02,1280.1341790638137
2012-02-03,1297.5718465409147
2012-02-06,1291.910243011403
2012-02-07,1302.08504060268
2012-02-08,1298.54213445925
2012-02-09,1307.2830753628982
2012-02-10,1290.3398900254329
2012-02-13,1301.5731493142075
2012-02-14,1291.5360863583664
2012-02-15,1296.1548631433823
2012-02-16,1294.7082603130946
2012-02-17,1310.276794227918
2012-02-20,1331.3186681570883
2012-02-21,1323.5097018967597
2012-02-22,1314.4415999307369
2012-02-23,1322.1457216137565
2012-02-24,1337.6575231234501
2012-02-27,1329.082019723621
2012-02-28,1335.1537304430988
2012-02-29,1332.926303406146
2012-03-01,1340.0054600374167
2012-03-02,1327.2067119567903
2012-03-05,1322.4731923635159
2012-03-06,1277.7219006885152
2012-03-07,1289.2218635659524
2012-03-08,1326.7007506132347
2012-03-09,1319.5374025136964
2012-03-12,1319.2980744928964
2012-03-13,1336.9491995567398
2012-03-14,1328.528789018796
2012-03-15,1337.3116074288434
2012-03-16,1355.4052988419478
2012-03-19,1358.9767518799192
2012-03-20,1340.0865379663824
2012-03-21,1338.4191105532973
2012-03-22,1323.3887017556942
2012-03-23,1332.252373685574
2012-03-26,1353.6422436537987
2012-03-27,1349.051636061959
2012-03-28,1333.0441134745251
2012-03-29,1318.7679288598654
2012-03-30,1337.2492304338905
2012-04-02,1359.6362405557431
2012-04-03,1352.9439872941336
2012-04-04,1303.4898793037332
2012-04-05,1301.315907857724
2012-04-06,1301.315907857724
2012-04-09,1302.0388135403464
2012-04-10,1273.5794418316684
2012-04-11,1286.0907393149841
2012-04-12,1311.7166993873618
2012-04-13,1287.1281441550545
2012-04-16,1292.2400929755102
2012-04-17,1321.091722577961
2012-04-18,1317.4312839933823
2012-04-19,1319.0548312834603
2012-04-20,1330.4867912762081
2012-04-23,1293.3862249555268
2012-04-24,1310.729746618807
2012-04-25,1322.299525664883
2012-04-26,1331.0172834108034
2012-04-27,1341.1623127817834
2012-04-30,1333.1367311436468
2012-05-01,1338.437970065927
2012-05-02,1331.3180378439924
2012-05-03,1334.472074207034
2012-05-04,1305.7886897938629
2012-05-07,1304.5753645845052
2012-05-08,1274.3092660896887
2012-05-09,1267.2132596648414
2012-05-10,1273.4605872817203
2012-05-11,1278.9240298740451
2012-05-14,1249.035556803074
2012-05-15,1237.9393212676127
2012-05-16,1228.9872022373395
2012-05-17,1214.0001169235854
2012-05-18,1198.139040658068
2012-05-21,1209.963164896259
2012-05-22,1229.7243138921
2012-05-23,1188.9328552461652
2012-05-24,1199.033901939775
2012-05-25,1195.347667397545
2012-05-28,1201.2526412540683
2012-05-29,1213.8601821537986
2012-05-30,1181.9360618230714
2012-05-31,1174.2392422819726
2012-06-01,1146.3726555609792
2012-06-04,1147.1695760059522
2012-06-05,1147.6996053699474
2012-06-06,1176.7349672026287
2012-06-07,1199.4342472146554
2012-06-08,1185.049733591359
2012-06-11,1191.5098734818262
2012-06-12,1193.6603546158083
2012-06-13,1199.2307040787239
2012-06-14,1194.8323469366276
2012-06-15,1204.2619230265088
2012-06-18,1206.893655709245
2012-06-19,1231.7083320051509
2012-06-20,1238.7795456662905
2012-06-21,1224.271824566407
2012-06-22,1205.3025537744961
2012-06-25,1186.3479856431156
2012-06-26,1185.6983028691868
2012-06-27,1197.6997757480253
2012-06-28,1189.0774709180769
2012-06-29,1241.587233827788
2012-07-02,1250.0149195703975
2012-07-03,1266.584216583474
2012-07-04,1259.2575170988846
2012-07-05,1248.3330930286054
2012-07-06,1232.9137899422583
2012-07-09,1225.7953128944641
2012-07-10,1233.0720223409196
2012-07-11,1227.2514039548334
2012-07-12,1208.1822204495145
2012-07-13,1231.7371647159312
2012-07-16,1234.4205429965461
2012-07-17,1230.219236428277
2012-07-18,1249.6550839524177
2012-07-19,1266.6585415912257
2012-07-20,1248.6279790449132
2012-07-23,1212.8048952057493
2012-07-24,1209.362315818542
2012-07-25,1209.9599952565106
2012-07-26,1254.1167486845804
2012-07-27,1272.2104782604572
2012-07-30,1275.2892591438006
2012-07-31,1270.5597273738833
2012-08-01,1274.6879152674644
2012-08-02,1250.343978630963
2012-08-03,1289.968466235721
2012-08-06,1300.4349175433156
2012-08-07,1304.1217823107831
2012-08-08,1301.8394763968956
2012-08-09,1304.1393247189949
2012-08-10,1302.5132140765918
2012-08-13,1299.6204819007821
2012-08-14,1304.734444679797
2012-08-15,1300.6191889256477
2012-08-16,1308.236206900172
2012-08-17,1306.1570464372905
2012-08-20,1306.142735261042
2012-08-21,1323.9781034550633
2012-08-22,1305.979500285312
2012-08-23,1312.4614716716903
2012-08-24,1308.2906867192387
2012-08-27,1312.7726741451313
2012-08-28,1308.4196870013961
2012-08-29,1304.6601595479415
2012-08-30,1293.8738804110696
2012-08-31,1307.5104720820125
2012-09-03,1317.911688916575
2012-09-04,1299.834989678497
2012-09-05,1306.5617331672788
2012-09-06,1334.251724037212
2012-09-07,1347.9118684857756
2012-09-10,1341.6465324243193
2012-09-11,1346.6601030816894
2012-09-12,1348.1227635413702
2012-09-13,1349.9196771847346
2012-09-14,1389.1309300627822
2012-09-17,1384.9874192666296
2012-09-18,1377.1465010825568
2012-09-19,1382.2146562757976
2012-09-20,1372.2704860322917
2012-09-21,1379.3704337958984
2012-09-24,1367.9292926982516
2012-09-25,1378.3096629789384
2012-09-26,1347.4442244715053
2012-09-27,1352.7511142740277
2012-09-28,1342.5529851298247
2012-10-01,1365.069342082917
2012-10-02,1366.0964802636367
2012-10-03,1359.6991829613753
2012-10-04,1372.5392554389014
2012-10-05,1389.71302983657
2012-10-08,1368.5250303909977
2012-10-09,1355.2351462151419
2012-10-10,1347.6412507112034
2012-10-11,1360.3593281165583
2012-10-12,1357.7374167685725
2012-10-15,1360.783661817676
2012-10-16,1381.296465863105
2012-10-17,1393.0496419852755
2012-10-18,1389.8065169106367
2012-10-19,1377.0075687542135
2012-10-22,1374.9963732409904
2012-10-23,1341.9868410018914
2012-10-24,1350.9779923422736
2012-10-25,1357.8754458726867
2012-10-26,1356.5564843644165
2012-10-29,1351.2040114259837
2012-10-30,1365.421989381174
2012-10-31,1353.8341154081595
2012-11-01,1366.366110761589
2012-11-02,1363.9692227323806
2012-11-05,1353.2802666680113
2012-11-06,1360.303098624954
2012-11-07,1341.7048785390853
2012-11-08,1336.4939690264348
2012-11-09,1336.2159855094778
2012-11-12,1331.9680255645312
2012-11-13,1336.6651289389024
2012-11-14,1327.015253296366
2012-11-15,1317.7973682510392
2012-11-16,1300.3185895172658
2012-11-19,1336.4343979635466
2012-11-20,1341.9199939080293
2012-11-21,1345.1795455766692
2012-11-22,1361.1144389248136
2012-11-23,1375.537914608971
2012-11-26,1372.4387660497473
2012-11-27,1375.2569095456033
2012-11-28,1375.1814651123402
2012-11-29,1394.7731006174422
2012-11-30,1395.1704355283246
2012-12-03,1404.6898924639092
2012-12-04,1405.6733113334622
2012-12-05,1404.820300156362
2012-12-06,1406.548592917388
2012-12-07,1403.4862658124284
2012-12-10,1408.1954348805366
2012-12-11,1416.8199222822068
2012-12-12,1418.3880158789839
2012-12-13,1415.5134211127404
2012-12-14,1417.5861819776435
2012-12-17,1420.5939902926739
2012-12-18,1432.099562961951
2012-12-19,1441.7270955466508
2012-12-20,1440.242028724125
2012-12-21,1427.9115424797728
2012-12-24,1427.5240268249129
2012-12-25,1427.4424766398672
2012-12-26,1429.4628075713565
2012-12-27,1429.9881255204036
2012-12-28,1423.4256974640434
2012-12-31,1424.149328046653
2013-01-01,1424.3416913625813
2013-01-02,1453.6299418976796
2013-01-03,1446.473618195247
2013-01-04,1444.4861453239646
2013-01-07,1442.2534804430063
2013-01-08,1436.165352555342
2013-01-09,1440.2124446184746
2013-01-10,1451.958242555428
2013-01-11,1464.171027450572
2013-01-14,1460.3875243859277
2013-01-15,1462.251454301959
2013-01-16,1460.663432958497
2013-01-17,1473.0658934920225
2013-01-18,1465.7389048429627
2013-01-21,1470.5769659554635
2013-01-22,1470.124667750569
2013-01-23,1476.3827075806137
2013-01-24,1487.3974534573467
2013-01-25,1503.7912731072367
2013-01-28,1497.9207434449297
2013-01-29,1502.7680060929954
2013-01-30,1503.740094175987
2013-01-31,1499.1129949903507
2013-02-01,1523.4484023027803
2013-02-04,1494.2289197261541
2013-02-05,1497.617978492511
2013-02-06,1496.0735420680392
2013-02-07,1478.4523641171627
2013-02-08,1493.0571334733595
2013-02-11,1480.400218904682
2013-02-12,1495.3939561854577
2013-02-13,1502.2256712296664
2013-02-14,1493.3101065717137
2013-02-15,1494.9334033467499
2013-02-18,1490.546875715229
2013-02-19,1509.572561107057
2013-02-20,1513.1298290875068
2013-02-21,1479.4023357228393
2013-02-22,1489.6049269722466
2013-02-25,1490.4491600277036
2013-02-26,1465.6269851301752
2013-02-27,1478.7713030414914
2013-02-28,1490.26041125447
2013-03-01,1477.6402116014651
2013-03-04,1480.7856546512032
2013-03-05,1506.9355923609705
2013-03-06,1499.1203996806628
2013-03-07,1509.2749218599547
2013-03-08,1502.4520864603658
2013-03-11,1507.7044983678745
2013-03-12,1510.2627521333384
2013-03-13,1505.8619964489271
2013-03-14,1523.0054056049125
2013-03-15,1531.2385871602164
2013-03-18,1517.8536566310027
2013-03-19,1505.6782211461775
2013-03-20,1514.5984339518798
2013-03-21,1499.5858506310053
2013-03-22,1505.9001876545833
2013-03-25,1495.8095441582984
2013-03-26,1497.1936855320594
2013-03-27,1484.7703017441077
2013-03-28,1501.6089265338628
2013-03-29,1501.6089265338628
2013-04-01,1503.2324717729105
2013-04-02,1517.5443351797812
2013-04-03,1511.5520202620044
2013-04-04,1492.517741414879
2013-04-05,1484.1472762012306
2013-04-08,1490.288310559607
2013-04-09,1489.3405959324616
2013-04-10,1514.9354609371471
2013-04-11,1530.041398586591
2013-04-12,1515.6517363408732
2013-04-15,1504.7728164421949
2013-04-16,1497.2997616786463
2013-04-17,1466.328950618993
2013-04-18,1473.712966028928
2013-04-19,1480.852758991189
2013-04-22,1473.6405723920473
2013-04-23,1505.8795590584677
2013-04-24,1511.6504400229303
2013-04-25,1524.4616509209075
2013-04-26,1523.7070897789474
2013-04-29,1538.4357443613576
2013-04-30,1544.9847078091784
2013-05-01,1547.6259605377472
2013-05-02,1539.6699954833477
2013-05-03,1558.580341495269
2013-05-06,1553.212323954211
2013-05-07,1555.8208043041152
2013-05-08,1579.3876251774568
2013-05-09,1573.435736339267
2013-05-10,1564.6993179479869
2013-05-13,1565.9204727446677
2013-05-14,1572.5750148594923
2013-05-15,1570.2459861606144
2013-05-16,1577.7185122991593
2013-05-17,1567.5464196450923
2013-05-20,1576.9968167247484
2013-05-21,1582.3794506938866
2013-05-22,1584.8709897389172
2013-05-23,1555.1827239594004
2013-05-24,1558.086840758583
2013-05-27,1561.6935431460352
2013-05-28,1569.2737691546693
2013-05-29,1552.584746277732
2013-05-30,1567.8405940218372
2013-05-31,1543.8027080268348
2013-06-03,1538.8911029884298
2013-06-04,1548.7929200458564
2013-06-05,1530.3586821087595
2013-06-06,1527.5234357444162
2013-06-07,1548.5944380074416
2013-06-10,1547.0336606832554
2013-06-11,1538.2179854665035
2013-06-12,1546.180870174826
2013-06-13,1538.8423762840691
2013-06-14,1546.023129347159
2013-06-17,1556.4041604293677
2013-06-18,1558.7839314123462
2013-06-19,1562.0521474403806
2013-06-20,1491.361467750321
2013-06-21,1471.5566834086437
2013-06-24,1440.0723877140101
2013-06-25,1460.2012357040253
2013-06-26,1477.6624108013048
2013-06-27,1489.8240598944683
2013-06-28,1481.7164669182982
2013-07-01,1503.4370409914293
2013-07-02,1497.7698223189057
2013-07-03,1485.0529362985335
2013-07-04,1510.3627172042331
2013-07-05,1484.6683532628194
2013-07-08,1505.896966992033
2013-07-09,1507.8009572429373
2013-07-10,1519.034726076058
2013-07-11,1549.1861769910984
2013-07-12,1549.948437691901
2013-07-15,1554.0211258102524
2013-07-16,1551.572129708913
2013-07-17,1554.0998380640933
2013-07-18,1563.1135936480207
2013-07-19,1568.136522239997
2013-07-22,1574.230802042719
2013-07-23,1567.951595290247
2013-07-24,1576.3854198469808
2013-07-25,1568.7878580367321
2013-07-26,1567.849199675611
2013-07-29,1569.656778892312
2013-07-30,1572.9286996680132
2013-07-31,1578.663047144422
2013-08-01,1592.5112042771505
2013-08-02,1605.4432893779524
2013-08-05,1606.461373777925
2013-08-06,1614.0843733356407
2013-08-07,1610.1098154258314
2013-08-08,1620.4534063356718
2013-08-09,1622.7731925378803
2013-08-12,1616.930532154912
2013-08-13,1618.0130206395515
2013-08-14,1627.6454666303432
2013-08-15,1607.0641674760168
2013-08-16,1619.2146968590466
2013-08-19,1618.2807445371575
2013-08-20,1616.9439467535235
2013-08-21,1604.3879818258342
2013-08-22,1613.7783324335849
2013-08-23,1625.3056188119645
2013-08-26,1621.8754888528588
2013-08-27,1597.6053239274436
2013-08-28,1579.216372821666
2013-08-29,1576.4515349538017
2013-08-30,1559.7906318038965
2013-09-02,1587.699455508542
2013-09-03,1577.3500771842243
2013-09-04,1583.0468628390524
2013-09-05,1580.578845700117
2013-09-06,1591.4320731346863
2013-09-09,1600.2363141439544
2013-09-10,1621.3598864217533
2013-09-11,1629.4595924955197
2013-09-12,1628.4225641629287
2013-09-13,1627.6048211433128
2013-09-16,1650.0371359991323
2013-09-17,1642.6489385348
2013-09-18,1649.9234426863527
2013-09-19,1686.427917240194
2013-09-20,1678.8010622148938
2013-09-23,1668.8106337154072
2013-09-24,1669.1245296087832
2013-09-25,1667.9330781373312
2013-09-26,1664.8401186246474
2013-09-27,1668.6247862680723
2013-09-30,1662.136325609952
2013-10-01,1669.0194072217441
2013-10-02,1660.7970403021884
2013-10-03,1658.536421418322
2013-10-04,1651.8451731887856
2013-10-07,1644.1844442274519
2013-10-08,1633.9526086656258
2013-10-09,1610.5472267642444
2013-10-10,1635.2180492300597
2013-10-11,1648.7712621434925
2013-10-14,1652.7499697028493
