Date,EAFE ex ISRAEL IMI GROWTH
2011-01-24,1315.9833530678955
2011-01-25,1315.747970892602
2011-01-26,1326.5827132979657
2011-01-27,1328.3663892982554
2011-01-28,1311.9954627551742
2011-01-31,1312.7585201838306
2011-02-01,1333.583903790243
2011-02-02,1343.5594872809213
2011-02-03,1334.8173781727753
2011-02-04,1336.0125939952068
2011-02-07,1343.7679166982841
2011-02-08,1353.6986574553619
2011-02-09,1347.3879558309045
2011-02-10,1335.0333150855604
2011-02-11,1337.007391658318
2011-02-14,1342.9038757783003
2011-02-15,1343.263398017807
2011-02-16,1344.5839447673998
2011-02-17,1353.6784947856
2011-02-18,1356.2774216942714
2011-02-21,1347.9828236896724
2011-02-22,1338.5312396864522
2011-02-23,1329.9741389508326
2011-02-24,1324.6675893899921
2011-02-25,1340.3720757246024
2011-02-28,1353.794145049454
2011-03-01,1355.7467815017303
2011-03-02,1347.652878596786
2011-03-03,1355.3491314660066
2011-03-04,1356.9834615718707
2011-03-07,1350.6149780849976
2011-03-08,1343.7889464930342
2011-03-09,1344.9811724981428
2011-03-10,1316.3915125912001
2011-03-11,1309.3421631844183
2011-03-14,1287.4173676003495
2011-03-15,1240.0121413236593
2011-03-16,1247.5181334822641
2011-03-17,1268.5610236302946
2011-03-18,1281.2758184407835
2011-03-21,1300.0461399195337
2011-03-22,1310.6028623264513
2011-03-23,1308.7043187290797
2011-03-24,1323.0110758060353
2011-03-25,1323.029661193385
2011-03-28,1319.2305074809967
2011-03-29,1319.368421688607
2011-03-30,1337.8967116560557
2011-03-31,1339.3864187285694
2011-04-01,1342.6280556089316
2011-04-04,1353.24907404325
2011-04-05,1349.079386546858
2011-04-06,1355.592562393891
2011-04-07,1348.1088594435182
2011-04-08,1365.3496185798026
2011-04-11,1366.3193256211835
2011-04-12,1347.4617847485813
2011-04-13,1357.8506263178938
2011-04-14,1357.3548928593887
2011-04-15,1357.101645507645
2011-04-18,1333.1105524565914
2011-04-19,1340.9406690947615
2011-04-20,1376.0493698171756
2011-04-21,1393.8054414648282
2011-04-22,1394.140691888149
2011-04-25,1389.976811879841
2011-04-26,1395.5043401940286
2011-04-27,1394.9504161138059
2011-04-28,1416.611856212204
2011-04-29,1421.170853636821
2011-05-02,1431.6049038899516
2011-05-03,1421.3306951121897
2011-05-04,1408.120377590658
2011-05-05,1391.7382613053298
2011-05-06,1393.610878003265
2011-05-09,1377.7895908019666
2011-05-10,1392.5664493073464
2011-05-11,1391.7688453812889
2011-05-12,1372.2760020204985
2011-05-13,1369.2579155682906
2011-05-16,1366.5388259607269
2011-05-17,1350.9909648663684
2011-05-18,1363.0386901396976
2011-05-19,1367.4992498111662
2011-05-20,1360.8994062899808
2011-05-23,1329.3552116477913
2011-05-24,1337.7460424116819
2011-05-25,1338.7968975943816
2011-05-26,1350.1296542885223
2011-05-27,1369.8588938188416
2011-05-30,1370.744249421806
2011-05-31,1388.9204668413295
2011-06-01,1389.1217252057531
2011-06-02,1369.9237811867438
2011-06-03,1370.8489464588758
2011-06-06,1368.7690649321155
2011-06-07,1372.5433886194826
2011-06-08,1355.4319242431382
2011-06-09,1358.759772363536
2011-06-10,1338.1236702836907
2011-06-13,1339.2597823331907
2011-06-14,1353.0292816259982
2011-06-15,1332.9419895329493
2011-06-16,1309.0986707043305
2011-06-17,1317.3870641020555
2011-06-20,1311.3189168787985
2011-06-21,1332.3730062017903
2011-06-22,1336.1396641557812
2011-06-23,1303.5111807385701
2011-06-24,1311.1337229780368
2011-06-27,1312.2043787563368
2011-06-28,1323.6813947338183
2011-06-29,1348.0412451262823
2011-06-30,1367.6452224324064
2011-07-01,1373.60757873915
2011-07-04,1384.4115483887017
2011-07-05,1382.3389287254422
2011-07-06,1376.52361341842
2011-07-07,1384.329841219361
2011-07-08,1378.7026337609066
2011-07-11,1349.5945114174697
2011-07-12,1338.260810021188
2011-07-13,1361.9922865106755
2011-07-14,1352.5013986494587
2011-07-15,1348.6017193930263
2011-07-18,1327.2665174529157
2011-07-19,1342.4348371713268
2011-07-20,1356.728534482264
2011-07-21,1373.5476435289495
2011-07-22,1384.9479792537632
2011-07-25,1381.0251193655083
2011-07-26,1391.1757501087845
2011-07-27,1376.146019541625
2011-07-28,1363.8447000127396
2011-07-29,1358.8424882615861
2011-08-01,1351.8521204186932
2011-08-02,1326.536675085497
2011-08-03,1303.3588689692367
2011-08-04,1253.925533822111
2011-08-05,1224.7853428810315
2011-08-08,1179.1994765393806
2011-08-09,1192.5602921271377
2011-08-10,1176.299328096794
2011-08-11,1194.4192331486506
2011-08-12,1219.0470243537377
2011-08-15,1241.8057512745918
2011-08-16,1238.827890985364
2011-08-17,1245.8481050547039
2011-08-18,1191.9411364492855
2011-08-19,1176.474610733977
2011-08-22,1172.6319841712223
2011-08-23,1186.6438811623111
2011-08-24,1192.2325687282087
2011-08-25,1184.124795474673
2011-08-26,1185.572185602965
2011-08-29,1206.3949031181508
2011-08-30,1216.9321375383834
2011-08-31,1244.57762686016
2011-09-01,1243.8496582982834
2011-09-02,1219.4795376743252
2011-09-05,1173.1955952608694
2011-09-06,1157.9759485294019
2011-09-07,1189.5516748612713
2011-09-08,1194.0823828838988
2011-09-09,1158.2638598286603
2011-09-12,1127.4890258973878
2011-09-13,1138.0285148550054
2011-09-14,1141.5148224880402
2011-09-15,1167.543033850424
2011-09-16,1177.9562404652374
2011-09-19,1149.4139459380508
2011-09-20,1163.932902381875
2011-09-21,1151.5473988550766
2011-09-22,1090.2196652793023
2011-09-23,1092.4317624307528
2011-09-26,1088.6019916647947
2011-09-27,1139.768485937376
2011-09-28,1131.7598134090408
2011-09-29,1135.2474195343323
2011-09-30,1110.2446262086214
2011-10-03,1085.7880709868812
2011-10-04,1058.598437808834
2011-10-05,1077.5725200883348
2011-10-06,1112.7180389847497
2011-10-07,1130.345950428348
2011-10-10,1152.9663851662376
2011-10-11,1156.8543183872773
2011-10-12,1176.4626234400912
2011-10-13,1171.4424064145242
2011-10-14,1181.978491391223
2011-10-17,1178.2932244438116
2011-10-18,1163.6741576164732
2011-10-19,1173.4081945211508
2011-10-20,1150.8707360622943
2011-10-21,1183.8658875959438
2011-10-24,1205.0324640293886
2011-10-25,1201.1786675434817
2011-10-26,1197.2118789483493
2011-10-27,1253.383270513717
2011-10-28,1263.8423445794842
2011-10-31,1218.9071627263406
2011-11-01,1171.4859097839108
2011-11-02,1181.2470388169581
2011-11-03,1191.6548042473971
2011-11-04,1196.7727322895357
2011-11-07,1191.4864171807042
2011-11-08,1199.2219790160727
2011-11-09,1178.2426745669347
2011-11-10,1160.935420960817
2011-11-11,1190.1800795294218
2011-11-14,1180.0564944289176
2011-11-15,1168.4561514560914
2011-11-16,1163.0486040198136
2011-11-17,1152.3807866630216
2011-11-18,1141.1184235334072
2011-11-21,1109.2868921025552
2011-11-22,1109.0228743460027
2011-11-23,1087.6925333830654
2011-11-24,1084.3022598954835
2011-11-25,1081.7232943683591
2011-11-28,1116.2862798088108
2011-11-29,1129.4652917650042
2011-11-30,1164.9677841935268
2011-12-01,1167.6297534351174
2011-12-02,1172.252507741151
2011-12-05,1182.058648681617
2011-12-06,1168.400948954227
2011-12-07,1174.6448943946068
2011-12-08,1158.3215084904994
2011-12-09,1159.4922718157675
2011-12-12,1143.5651373136648
2011-12-13,1137.0289930358356
2011-12-14,1110.767737098862
2011-12-15,1112.6398858775515
2011-12-16,1115.3296771159676
2011-12-19,1107.8922046868447
2011-12-20,1128.9685503398396
2011-12-21,1126.8078547594225
2011-12-22,1131.0329697363666
2011-12-23,1137.6953175700949
2011-12-26,1139.0904699854893
2011-12-27,1141.117811431863
2011-12-28,1129.5300931369713
2011-12-29,1133.3345161672908
2011-12-30,1148.9491824817385
2012-01-02,1155.2759218151632
2012-01-03,1176.5337959668664
2012-01-04,1172.2589652714005
2012-01-05,1156.727249531584
2012-01-06,1149.1869252148033
2012-01-09,1151.0243476776045
2012-01-10,1167.5329743049572
2012-01-11,1159.8977294512392
2012-01-12,1162.9171576879246
2012-01-13,1157.429135484381
2012-01-16,1160.1610351342551
2012-01-17,1174.085980775473
2012-01-18,1183.1732373235072
2012-01-19,1195.432855769756
2012-01-20,1200.6247432796883
2012-01-23,1211.2641901812278
2012-01-24,1201.5578938321714
2012-01-25,1202.333997440187
2012-01-26,1227.2508564499392
2012-01-27,1220.6569617362047
2012-01-30,1209.8504003866399
2012-01-31,1214.4413239784421
2012-02-01,1236.3987878972648
2012-02-02,1239.5606542046005
2012-02-03,1249.0235553121506
2012-02-06,1249.7489120269022
2012-02-07,1256.3047006548486
2012-02-08,1258.8367752338945
2012-02-09,1263.2438812251414
2012-02-10,1246.9050837742407
2012-02-13,1258.0804101803744
2012-02-14,1248.257083961481
2012-02-15,1258.277925240881
2012-02-16,1251.7889720608678
2012-02-17,1264.2747957816932
2012-02-20,1283.138710243325
2012-02-21,1276.8151025818659
2012-02-22,1271.0962514583439
2012-02-23,1277.9588005303337
2012-02-24,1288.2909644786203
2012-02-27,1283.0209510416594
2012-02-28,1289.2976514473073
2012-02-29,1287.5563340444673
2012-03-01,1288.4971184201336
2012-03-02,1280.2544813366944
2012-03-05,1274.082900062684
2012-03-06,1241.536864655602
2012-03-07,1245.2712877402907
2012-03-08,1273.701028435767
2012-03-09,1271.5430589574842
2012-03-12,1269.1740877210939
2012-03-13,1281.0934247340567
2012-03-14,1276.1803118431874
2012-03-15,1286.4297950878688
2012-03-16,1299.029273292028
2012-03-19,1302.0270903811759
2012-03-20,1286.7389734871233
2012-03-21,1281.609985002141
2012-03-22,1276.2628611268456
2012-03-23,1279.6577584871181
2012-03-26,1291.8869585994153
2012-03-27,1295.9979584774187
2012-03-28,1287.305588852382
2012-03-29,1277.9998614617211
2012-03-30,1289.1707018631744
2012-04-02,1305.0238893934047
2012-04-03,1298.6071250201921
2012-04-04,1259.6444021208486
2012-04-05,1257.6909760707224
2012-04-06,1255.1866694950932
2012-04-09,1255.2056475009865
2012-04-10,1237.1434017326997
2012-04-11,1241.4384996295923
2012-04-12,1261.7102705536379
2012-04-13,1248.681475405837
2012-04-16,1249.3264854964941
2012-04-17,1266.0706941829542
2012-04-18,1269.1303211689365
2012-04-19,1268.0560853567272
2012-04-20,1274.6957078017524
2012-04-23,1250.0375281080815
2012-04-24,1259.0377395701757
2012-04-25,1268.0056722641486
2012-04-26,1276.6408969063878
2012-04-27,1282.0206398431787
2012-04-30,1280.3808836074702
2012-05-01,1277.9477783491477
2012-05-02,1275.305947003936
2012-05-03,1275.7203031824713
2012-05-04,1257.173579996621
2012-05-07,1244.910564342693
2012-05-08,1226.9872209074829
2012-05-09,1217.0403538917108
2012-05-10,1221.2897073973702
2012-05-11,1221.496573355278
2012-05-14,1201.129317322089
2012-05-15,1188.7844554855772
2012-05-16,1174.8850631325836
2012-05-17,1170.480635267609
2012-05-18,1150.1174354628172
2012-05-21,1158.5321712937118
2012-05-22,1174.2209954888203
2012-05-23,1142.214252258652
2012-05-24,1148.5397343816423
2012-05-25,1145.3825605926447
2012-05-28,1151.1916197682574
2012-05-29,1163.3760019075155
2012-05-30,1141.4981448189494
2012-05-31,1136.0930973517115
2012-06-01,1113.8147511498155
2012-06-04,1106.4368248125056
2012-06-05,1112.3813591425983
2012-06-06,1135.8763456111476
2012-06-07,1154.5143465891138
2012-06-08,1138.8454924823693
2012-06-11,1149.7828361736556
2012-06-12,1148.6394745094058
2012-06-13,1154.334857664128
2012-06-14,1150.392864504844
2012-06-15,1159.5313215737913
2012-06-18,1167.6381582543563
2012-06-19,1181.6599461311905
2012-06-20,1189.3606289864972
2012-06-21,1176.6128098810366
2012-06-22,1160.390247852452
2012-06-25,1147.9125748727997
2012-06-26,1145.9819953845479
2012-06-27,1156.1842601920428
2012-06-28,1156.4289416096344
2012-06-29,1195.791907962553
2012-07-02,1203.0106089961098
2012-07-03,1215.1430583845677
2012-07-04,1213.2721392813978
2012-07-05,1205.2072773601597
2012-07-06,1194.4668637059178
2012-07-09,1184.0129659179822
2012-07-10,1186.78306994627
2012-07-11,1182.7042460472423
2012-07-12,1165.6644671826048
2012-07-13,1181.9582250343904
2012-07-16,1186.144992751002
2012-07-17,1183.1765071975333
2012-07-18,1194.6764660325684
2012-07-19,1211.8989902406274
2012-07-20,1196.4021320427294
2012-07-23,1166.2319382988371
2012-07-24,1163.8411603286947
2012-07-25,1159.8071436673122
2012-07-26,1191.028390888017
2012-07-27,1207.2185208512
2012-07-30,1214.1158272485684
2012-07-31,1215.0254382968806
2012-08-01,1215.2932798575632
2012-08-02,1201.0267415200428
2012-08-03,1220.4072767402968
2012-08-06,1235.8804461633124
2012-08-07,1239.253799545581
2012-08-08,1239.9532715574894
2012-08-09,1243.4912175290806
2012-08-10,1240.9290565382637
2012-08-13,1239.119703820547
2012-08-14,1241.857797308657
2012-08-15,1238.0856608355432
2012-08-16,1247.347414884245
2012-08-17,1247.9054082411867
2012-08-20,1249.0358976786547
2012-08-21,1261.3499463721294
2012-08-22,1248.5650060989556
2012-08-23,1258.3498570974618
2012-08-24,1249.72934468195
2012-08-27,1251.8760117073539
2012-08-28,1247.4497277819662
2012-08-29,1245.3020604154271
2012-08-30,1234.8345041131915
2012-08-31,1240.298047617139
2012-09-03,1245.33468377529
2012-09-04,1232.4431917887662
2012-09-05,1232.0650847342215
2012-09-06,1250.174550898503
2012-09-07,1270.7504526003393
2012-09-10,1267.293389855372
2012-09-11,1271.0707329046686
2012-09-12,1276.8093904574775
2012-09-13,1279.6712131975291
2012-09-14,1309.0499769845856
2012-09-17,1304.6607774944086
2012-09-18,1299.87371244403
2012-09-19,1308.0334082046068
2012-09-20,1295.4409515317564
2012-09-21,1302.4105805624677
2012-09-24,1293.4223706218834
2012-09-25,1301.1518320043767
2012-09-26,1277.115351422193
2012-09-27,1283.9064813139034
2012-09-28,1274.9428656896177
2012-10-01,1285.0205881072816
2012-10-02,1285.6137833294054
2012-10-03,1278.0439407935253
2012-10-04,1289.0218279109292
2012-10-05,1301.0018313432738
2012-10-08,1288.9306644697597
2012-10-09,1278.1773304681435
2012-10-10,1268.6366211530064
2012-10-11,1273.7742060045211
2012-10-12,1273.8771464667652
2012-10-15,1275.6904466233275
2012-10-16,1291.6813135954962
2012-10-17,1305.3094629997606
2012-10-18,1307.6275846425572
2012-10-19,1300.3856728293363
2012-10-22,1296.8054518682516
2012-10-23,1275.1489261794823
2012-10-24,1278.9703251671735
2012-10-25,1285.0131405216948
2012-10-26,1281.3656828765893
2012-10-29,1276.7491797985185
2012-10-30,1284.067325515874
2012-10-31,1279.8450780023268
2012-11-01,1286.4397230196016
2012-11-02,1287.8409651083916
2012-11-05,1281.2752067547603
2012-11-06,1285.0608533683003
2012-11-07,1275.613862731772
2012-11-08,1267.0040344595
2012-11-09,1264.9528119466652
2012-11-12,1259.7509298541854
2012-11-13,1260.7448983501959
2012-11-14,1251.600926066309
2012-11-15,1246.064526958548
2012-11-16,1239.2037906465735
2012-11-19,1268.1511678675024
2012-11-20,1270.0107269635487
2012-11-21,1271.1024140342415
2012-11-22,1286.0506780329872
2012-11-23,1296.4360373264308
2012-11-26,1296.9604300150586
2012-11-27,1300.0318244483838
2012-11-28,1297.2969028561222
2012-11-29,1312.8300140596452
2012-11-30,1313.5546410276345
2012-12-03,1319.8196729759823
2012-12-04,1321.8318953858602
2012-12-05,1320.3349857534897
2012-12-06,1323.7609975351518
2012-12-07,1322.822736936119
2012-12-10,1325.494128250027
2012-12-11,1330.765632131993
2012-12-12,1333.001589140975
2012-12-13,1331.6601278032808
2012-12-14,1333.8072761505837
2012-12-17,1336.1495566100916
2012-12-18,1345.5291977191575
2012-12-19,1357.3433630736943
2012-12-20,1355.8393642390097
2012-12-21,1345.6118254405785
2012-12-24,1343.0849834532016
2012-12-25,1345.0974195325712
2012-12-26,1346.735609324687
2012-12-27,1349.1430658236238
2012-12-28,1347.5608074609784
2012-12-31,1346.069378139279
2013-01-01,1346.069378139279
2013-01-02,1366.6689235045149
2013-01-03,1365.2323047781797
2013-01-04,1367.4987720005577
2013-01-07,1365.100472597517
2013-01-08,1359.7630082444348
2013-01-09,1363.8064867428968
2013-01-10,1373.4568518881617
2013-01-11,1379.5390719535642
2013-01-14,1376.5154809583637
2013-01-15,1382.0371979486645
2013-01-16,1376.5852156046576
2013-01-17,1382.4408766471959
2013-01-18,1382.3919349697712
2013-01-21,1383.661222119172
2013-01-22,1387.3003515558923
2013-01-23,1387.3784145965935
2013-01-24,1392.403055777244
2013-01-25,1405.7052844035836
2013-01-28,1401.0172806325597
2013-01-29,1406.7369885275914
2013-01-30,1411.9746465678897
2013-01-31,1408.212339426039
2013-02-01,1421.6515484993035
2013-02-04,1405.9998395196203
2013-02-05,1398.6624176609046
2013-02-06,1407.1834465686884
2013-02-07,1396.1650844023188
2013-02-08,1405.3649152817418
2013-02-11,1394.1898363535568
2013-02-12,1408.736405366157
2013-02-13,1410.2080786493739
2013-02-14,1407.6836485538124
2013-02-15,1402.2452863132523
2013-02-18,1404.7900400323952
2013-02-19,1419.2951327162916
2013-02-20,1423.7105997949725
2013-02-21,1398.1652053854145
2013-02-22,1406.091010072034
2013-02-25,1409.9756965168338
2013-02-26,1394.1747361243752
2013-02-27,1400.6658814500975
2013-02-28,1415.5993385604793
2013-03-01,1406.0094402173859
2013-03-04,1408.0674624918088
2013-03-05,1424.9431597134865
2013-03-06,1426.378654813653
2013-03-07,1430.5942912067574
2013-03-08,1426.6644171953358
2013-03-11,1434.7492315383683
2013-03-12,1435.2460396063568
2013-03-13,1430.3480044733878
2013-03-14,1442.9460356304883
2013-03-15,1458.8732870054253
2013-03-18,1439.657851733094
2013-03-19,1436.2379434653847
2013-03-20,1438.962817489797
2013-03-21,1435.497864149172
2013-03-22,1434.7569587368575
2013-03-25,1432.5531788361338
2013-03-26,1432.9950695915043
2013-03-27,1429.5208381438176
2013-03-28,1437.8273089499198
2013-03-29,1438.0880073921405
2013-04-01,1431.5677008075827
2013-04-02,1437.8702041739407
2013-04-03,1442.6642114349545
2013-04-04,1425.6447554006263
2013-04-05,1424.8589388387068
2013-04-08,1433.2413212037616
2013-04-09,1435.200744885984
2013-04-10,1454.4385375648403
2013-04-11,1473.4085098500382
2013-04-12,1466.1377212604962
2013-04-15,1453.4395426594328
2013-04-16,1444.8155684125716
2013-04-17,1431.3317858711314
2013-04-18,1426.2979500392075
2013-04-19,1430.6371373451796
2013-04-22,1431.824898313973
2013-04-23,1451.5897946677949
2013-04-24,1464.1010556408828
2013-04-25,1475.298295602443
2013-04-26,1478.5000580366714
2013-04-29,1487.2308659654502
2013-04-30,1496.785941129385
2013-05-01,1494.681243512839
2013-05-02,1483.698051968403
2013-05-03,1493.1402986680703
2013-05-06,1490.0178039228674
2013-05-07,1502.891936268462
2013-05-08,1522.9762341037303
2013-05-09,1514.4160399382179
2013-05-10,1509.4219908421155
2013-05-13,1515.1264689286584
2013-05-14,1517.5117042036838
2013-05-15,1520.1087957333395
2013-05-16,1522.6958371545231
2013-05-17,1514.3166662106496
2013-05-20,1527.5329274228945
2013-05-21,1527.7571716554885
2013-05-22,1526.8357398977785
2013-05-23,1488.6469874592356
2013-05-24,1491.4323186414185
2013-05-27,1481.988951496199
2013-05-28,1487.5452722953803
2013-05-29,1484.6285278992464
2013-05-30,1480.6880025362063
2013-05-31,1465.5977976232984
2013-06-03,1455.621341178986
2013-06-04,1467.8869682012344
2013-06-05,1445.4693043016923
2013-06-06,1438.0464663209161
2013-06-07,1448.3128556034737
2013-06-10,1458.860362114193
2013-06-11,1457.28682216732
2013-06-12,1465.689727689359
2013-06-13,1446.9275523106312
2013-06-14,1458.753470612964
2013-06-17,1473.2183109183143
2013-06-18,1471.4995828468152
2013-06-19,1482.3814746612027
2013-06-20,1414.7519756331162
2013-06-21,1406.7990055215885
2013-06-24,1381.6835698501136
2013-06-25,1389.6801327072526
2013-06-26,1401.7288248722882
2013-06-27,1416.983038511103
2013-06-28,1418.7236447495052
2013-07-01,1434.8822435388704
2013-07-02,1438.5154424270806
2013-07-03,1429.5861282820915
2013-07-04,1446.239593315741
2013-07-05,1432.6232686862627
2013-07-08,1439.1380485958396
2013-07-09,1449.5044935243
2013-07-10,1460.5864200169476
2013-07-11,1487.533755829985
2013-07-12,1486.1147910463137
2013-07-15,1486.9659801876935
2013-07-16,1492.2324054374812
2013-07-17,1492.9649714286463
2013-07-18,1496.9266840738103
2013-07-19,1497.562311199408
2013-07-22,1508.463726762161
2013-07-23,1506.2210373587184
2013-07-24,1509.3301287876577
2013-07-25,1501.3044582124626
2013-07-26,1496.5100706418036
2013-07-29,1485.6533395386134
2013-07-30,1492.2916370761802
2013-07-31,1487.718990792678
2013-08-01,1503.8044090480523
2013-08-02,1525.2636136893966
2013-08-05,1522.5731898097865
2013-08-06,1533.2895408690235
2013-08-07,1519.8987997288143
2013-08-08,1526.5228071489314
2013-08-09,1528.3026650088418
2013-08-12,1522.0653516433792
2013-08-13,1525.0141205905315
2013-08-14,1537.0873184557397
2013-08-15,1517.141661807706
2013-08-16,1524.048614557485
2013-08-19,1524.2308620496078
2013-08-20,1515.2689543093902
2013-08-21,1503.7694549855012
2013-08-22,1504.3785231759741
2013-08-23,1520.419192087554
2013-08-26,1518.7502684589836
2013-08-27,1504.620034478652
2013-08-28,1483.3995992162522
2013-08-29,1480.922726304237
2013-08-30,1470.2086774565303
2013-09-02,1491.493785069789
2013-09-03,1494.4720782694735
2013-09-04,1501.6856246680215
2013-09-05,1498.515323055678
2013-09-06,1506.263303181963
2013-09-09,1518.9338745706912
2013-09-10,1535.1864162959098
2013-09-11,1543.5054471670323
2013-09-12,1543.7230046921086
2013-09-13,1541.9651992500794
2013-09-16,1561.2339753153
2013-09-17,1552.9832461762653
2013-09-18,1563.0130298363322
2013-09-19,1594.2158048517624
2013-09-20,1588.4086291610702
2013-09-23,1585.2684979282114
2013-09-24,1582.8902659437115
2013-09-25,1582.1542644090362
2013-09-26,1584.724917486121
2013-09-27,1588.9421345821631
2013-09-30,1576.0861143431391
2013-10-01,1580.6160171708577
2013-10-02,1573.3948851822504
2013-10-03,1573.370871135158
2013-10-04,1565.5736680519183
2013-10-07,1553.8871627833018
2013-10-08,1549.24806074846
2013-10-09,1538.4998997485645
2013-10-10,1554.1960091619414
2013-10-11,1569.6767811530535
