Date,PACIFIC IMI GROWTH
1997-10-08,782.1890120802738
1997-10-09,773.7080637194729
1997-10-10,778.8881687161639
1997-10-13,761.3832302676441
1997-10-14,754.5432163664801
1997-10-15,755.7908441201296
1997-10-16,772.8900421803968
1997-10-17,767.9930108876989
1997-10-20,751.1512238436591
1997-10-21,749.5835011695945
1997-10-22,748.6415292951652
1997-10-23,720.1086326559126
1997-10-24,721.7351638571365
1997-10-27,703.0451672666941
1997-10-28,678.2577888592627
1997-10-29,705.8077423936636
1997-10-30,690.674345822925
1997-10-31,693.8596254521697
1997-11-03,698.1069198840006
1997-11-04,694.9486080187237
1997-11-05,688.6243917141938
1997-11-06,685.7840724297176
1997-11-07,661.4065127601965
1997-11-10,646.2315258703131
1997-11-11,649.5075771315334
1997-11-12,633.4207572906499
1997-11-13,631.8902241039395
1997-11-14,618.9722202765736
1997-11-17,661.4431769667386
1997-11-18,673.0529327593939
1997-11-19,642.2548216468723
1997-11-20,652.314604563786
1997-11-21,677.6736493036015
1997-11-24,674.2059386377482
1997-11-25,640.4677546783927
1997-11-26,645.1389965871693
1997-11-27,659.47105425286
1997-11-28,661.5722440926572
1997-12-01,662.8732803522398
1997-12-02,668.0380864212337
1997-12-03,662.1899782750736
1997-12-04,653.3058799931509
1997-12-05,656.1307613681915
1997-12-08,652.850945290619
1997-12-09,665.0637909956143
1997-12-10,663.4895337782332
1997-12-11,643.9566067126419
1997-12-12,637.1026001704415
1997-12-15,634.9485713313466
1997-12-16,632.8857766204949
1997-12-17,661.4903179770747
1997-12-18,653.526321328291
1997-12-19,634.7750779291896
1997-12-22,615.9137161104662
1997-12-23,619.6836744961952
1997-12-24,620.9992706625231
1997-12-25,621.4748437794286
1997-12-26,624.3040081521206
1997-12-29,629.884175529792
1997-12-30,640.3107310544908
1997-12-31,639.8227735168281
1998-01-01,639.9297098111147
1998-01-02,630.4784007634595
1998-01-05,619.4049862148282
1998-01-06,617.1536360521403
1998-01-07,624.0336243617301
1998-01-08,619.5074652011103
1998-01-09,617.0652723328293
1998-01-12,591.7214305397669
1998-01-13,599.3405191902149
1998-01-14,615.473941127628
1998-01-15,617.0783948589965
1998-01-16,646.2629488261181
1998-01-19,659.3146406168497
1998-01-20,658.3110159704328
1998-01-21,664.1196631069893
1998-01-22,658.49969597216
1998-01-23,667.4193907709968
1998-01-26,676.1504621950392
1998-01-27,676.5564481592744
1998-01-28,678.0844871808537
1998-01-29,676.335988686937
1998-01-30,666.8066587367821
1998-02-02,676.0876621871301
1998-02-03,682.8083716523336
1998-02-04,686.6912451732312
1998-02-05,690.6503638437938
1998-02-06,689.5614229404838
1998-02-09,691.6544074141678
1998-02-10,693.3869780844664
1998-02-11,692.8953560569266
1998-02-12,690.4378075230247
1998-02-13,675.9320945866117
1998-02-16,671.1123385747121
1998-02-17,671.2796315040441
1998-02-18,671.1518388260287
1998-02-19,669.4450921560627
1998-02-20,663.6134310522311
1998-02-23,662.0450110668727
1998-02-24,656.0030138206887
1998-02-25,658.3781482765785
1998-02-26,667.8346907767943
1998-02-27,679.336988715641
1998-03-02,689.1578500273831
1998-03-03,685.8016462271488
1998-03-04,683.3914431940271
1998-03-05,669.7066469212958
1998-03-06,671.9041803480143
1998-03-09,667.6740139007273
1998-03-10,667.2573438991159
1998-03-11,654.6238536084524
1998-03-12,651.0865202107166
1998-03-13,666.9458145347844
1998-03-16,657.7870439015395
1998-03-17,659.0239156310723
1998-03-18,647.3044917515655
1998-03-19,647.8062260240686
1998-03-20,649.6433339175555
1998-03-23,650.2089300302179
1998-03-24,646.6919976265195
1998-03-25,652.3514401907403
1998-03-26,665.239031968982
1998-03-27,658.5032046995766
1998-03-30,642.011467055506
1998-03-31,643.7806909832073
1998-04-01,640.7223045556234
1998-04-02,626.3100640193413
1998-04-03,616.8286984464776
1998-04-06,621.5097687752531
1998-04-07,626.5277061832091
1998-04-08,642.2195693436604
1998-04-09,659.0524448820399
1998-04-10,659.4936543277665
1998-04-13,659.0496715167584
1998-04-14,658.4601789799292
1998-04-15,657.9015292559365
1998-04-16,640.9015812883673
1998-04-17,638.830068959592
1998-04-20,636.1509545412493
1998-04-21,643.0730358601068
1998-04-22,644.1945056217294
1998-04-23,648.6491501294779
1998-04-24,651.6216812877336
1998-04-27,634.6875667612327
1998-04-28,630.6652634133972
1998-04-29,630.7799768610414
1998-04-30,639.8521064913915
1998-05-01,636.4830468512603
1998-05-04,635.057403051994
1998-05-05,638.6058680403032
1998-05-06,627.0304234556282
1998-05-07,618.5567210593726
1998-05-08,618.0045768633001
1998-05-11,623.8574173760442
1998-05-12,620.2430072449623
1998-05-13,616.8469709687892
1998-05-14,616.4720354496019
1998-05-15,617.6430978213416
1998-05-18,607.8237856177382
1998-05-19,611.6917709128866
1998-05-20,612.3824799731274
1998-05-21,619.0245125334105
1998-05-22,617.4495638440078
1998-05-25,610.5836124652539
1998-05-26,609.8090140099658
1998-05-27,604.7315750426351
1998-05-28,602.3220404437625
1998-05-29,601.1059957676011
1998-06-01,583.898407993951
1998-06-02,590.8996727515274
1998-06-03,590.9387802759453
1998-06-04,591.2526805401893
1998-06-05,582.4629151180543
1998-06-08,577.2859102416696
1998-06-09,580.6546572075154
1998-06-10,569.825740009588
1998-06-11,557.2091499839876
1998-06-12,551.086517187404
1998-06-15,537.2472651214966
1998-06-16,538.4737329941516
1998-06-17,563.4466990875155
1998-06-18,585.4220881795791
1998-06-19,594.2582018397301
1998-06-22,578.092360649676
1998-06-23,571.1799833447755
1998-06-24,568.03932430263
1998-06-25,569.0187021761549
1998-06-26,567.8544231260349
1998-06-29,574.6737388103268
1998-06-30,597.7577881365293
1998-07-01,612.6928120554784
1998-07-02,606.5288831726645
1998-07-03,612.8783468293403
1998-07-06,606.6730325601596
1998-07-07,615.1043069177615
1998-07-08,612.8115040454971
1998-07-09,604.8067125815952
1998-07-10,597.2042940277371
1998-07-13,602.0999491354646
1998-07-14,612.2969876790241
1998-07-15,614.0608294676431
1998-07-16,623.5651394418373
1998-07-17,624.8697556343292
1998-07-20,626.9464895071528
1998-07-21,622.60154389483
1998-07-22,611.7302866767053
1998-07-23,604.9347117668054
1998-07-24,610.1274186855351
1998-07-27,593.719332337356
1998-07-28,600.3077509968682
1998-07-29,594.9669609475436
1998-07-30,598.0649909077773
1998-07-31,598.2920849246431
1998-08-03,583.4024439781276
1998-08-04,580.7297899304587
1998-08-05,582.9946768690977
1998-08-06,575.6297396370354
1998-08-07,572.1690499635841
1998-08-10,564.5476286323394
1998-08-11,552.9118055326371
1998-08-12,551.5746449821455
1998-08-13,551.0514912547103
1998-08-14,547.796147813063
1998-08-17,540.9500430117608
1998-08-18,550.3664350024857
1998-08-19,566.0848380470933
1998-08-20,570.8852858743087
1998-08-21,556.3156888238351
1998-08-24,553.2583208768065
1998-08-25,553.9834097530696
1998-08-26,549.5396210114909
1998-08-27,540.2837018812208
1998-08-28,525.896977892457
1998-08-31,534.6863342164309
1998-09-01,548.7693593177016
1998-09-02,550.5204084548056
1998-09-03,562.7665419597666
1998-09-04,557.1100170855731
1998-09-07,584.4793057179895
1998-09-08,579.8688635713225
1998-09-09,555.7919372654563
1998-09-10,564.6982909625576
1998-09-11,560.6421313105261
1998-09-14,556.935332386174
1998-09-15,559.7118719532357
1998-09-16,555.2254732177307
1998-09-17,558.5034148364374
1998-09-18,554.4989703084893
1998-09-21,538.3017144086456
1998-09-22,532.2089067140057
1998-09-23,529.8159235095904
1998-09-24,547.6421020128479
1998-09-25,538.5280158007715
1998-09-28,542.6650191613825
1998-09-29,553.2976738817852
1998-09-30,538.0502835348287
1998-10-01,528.1695882599056
1998-10-02,522.0685821265195
1998-10-05,511.7669565560658
1998-10-06,517.3941811887325
1998-10-07,575.8018929719775
1998-10-08,573.7651784231741
1998-10-09,565.7399236573953
1998-10-12,586.5119723086843
1998-10-13,573.3670656829663
1998-10-14,572.1018932795637
1998-10-15,575.4692021415626
1998-10-16,602.1624693026716
1998-10-19,615.0385694636174
1998-10-20,612.1635659627856
1998-10-21,625.2090801408614
1998-10-22,615.8666262661369
1998-10-23,613.2480112126284
1998-10-26,604.0271849725284
1998-10-27,604.4642968209042
1998-10-28,600.9898752922162
1998-10-29,610.273599431631
1998-10-30,612.0888109667289
1998-11-02,635.2382022236883
1998-11-03,634.1679850106771
1998-11-04,648.7998524092983
1998-11-05,649.2178810089731
1998-11-06,636.5226826413143
1998-11-09,619.2032438599745
1998-11-10,609.349858823413
1998-11-11,622.6826322148211
1998-11-12,606.2422730969143
1998-11-13,617.2554738856809
1998-11-16,636.0129365484171
1998-11-17,631.1491734434208
1998-11-18,632.91343694884
1998-11-19,640.0192791528289
1998-11-20,646.9447290818192
1998-11-23,645.956005017958
1998-11-24,660.902359536547
1998-11-25,652.9743774575833
1998-11-26,655.11628954717
1998-11-27,651.0114458568227
1998-11-30,644.5019354619603
1998-12-01,644.3398517974389
1998-12-02,651.908885651429
1998-12-03,650.882261044572
1998-12-04,647.4088283094675
1998-12-07,649.1360689197207
1998-12-08,652.5636407525203
1998-12-09,663.0705708430204
1998-12-10,665.898577794239
1998-12-11,654.7119037982482
1998-12-14,651.3451300626913
1998-12-15,644.0217866703902
1998-12-16,649.5754702844854
1998-12-17,650.2319979021042
1998-12-18,656.3284833703974
1998-12-21,652.320141229966
1998-12-22,642.7491137823611
1998-12-23,646.3825195060774
1998-12-24,642.8098324840815
1998-12-25,646.3796411260679
1998-12-28,646.0096955301085
1998-12-29,654.2511921310563
1998-12-30,656.5992796400249
1998-12-31,665.9490380573938
1999-01-01,665.9515152947127
1999-01-04,658.0816826701713
1999-01-05,653.375200667692
1999-01-06,656.8859541805249
1999-01-07,673.5336147203652
1999-01-08,666.5806349112695
1999-01-11,675.1798825706749
1999-01-12,663.1950393967546
1999-01-13,649.792757549554
1999-01-14,656.6256431207817
1999-01-15,655.3016471182582
1999-01-18,660.0600735388651
1999-01-19,663.9215501434834
1999-01-20,673.1725370404364
1999-01-21,680.2952497711306
1999-01-22,670.2138447942291
1999-01-25,668.8437925263039
1999-01-26,673.8078114624574
1999-01-27,673.4970724075672
1999-01-28,665.4895854827748
1999-01-29,675.626282165459
1999-02-01,682.1653706594229
1999-02-02,690.78728630211
1999-02-03,683.2948483550025
1999-02-04,682.0271089662142
1999-02-05,674.5327114369006
1999-02-08,672.2958231206767
1999-02-09,666.1124742129367
1999-02-10,661.769837548539
1999-02-11,664.9072090198428
1999-02-12,669.8698500538511
1999-02-15,665.3220361003557
1999-02-16,654.5802769597555
1999-02-17,651.8296699724037
1999-02-18,646.0427488443455
1999-02-19,645.3719486454593
1999-02-22,654.4976841759573
1999-02-23,654.8327122482023
1999-02-24,655.5258995937827
1999-02-25,663.6407941600803
1999-02-26,668.1484198600535
1999-03-01,660.4680925754964
1999-03-02,649.6849176687547
1999-03-03,649.1288041045012
1999-03-04,643.678674542057
1999-03-05,669.8631050423326
1999-03-08,674.6136559442592
1999-03-09,685.7368319556805
1999-03-10,704.0310853368243
1999-03-11,704.0004509579832
1999-03-12,709.0811594907719
1999-03-15,723.3005800085073
1999-03-16,737.7705939236829
1999-03-17,743.258817557511
1999-03-18,732.5454636401984
1999-03-19,756.2178370157508
1999-03-22,752.3518373115755
1999-03-23,751.709771017717
1999-03-24,737.5231069122526
1999-03-25,745.2004441631011
1999-03-26,745.8407977525867
1999-03-29,747.6156741497348
1999-03-30,747.6865004971963
1999-03-31,754.2221675336247
1999-04-01,767.0669382093092
1999-04-02,765.3566190585366
1999-04-05,761.0910963949165
1999-04-06,772.6694656012479
1999-04-07,775.1043101739768
1999-04-08,785.6724524116281
1999-04-09,789.811043254387
1999-04-12,781.5507502528541
1999-04-13,792.1305234046953
1999-04-14,805.6958478618196
1999-04-15,797.2780453477361
1999-04-16,805.334001096416
1999-04-19,801.1414912071684
1999-04-20,793.3325117321419
1999-04-21,777.5540338648163
1999-04-22,787.1462816643095
1999-04-23,800.6484552203132
1999-04-26,807.3736077175733
1999-04-27,805.8636581286736
1999-04-28,810.8161018654794
1999-04-29,809.6991979765359
1999-04-30,805.6469601932339
1999-05-03,801.1308947776292
1999-05-04,797.8758915738517
1999-05-05,796.8999509697138
1999-05-06,817.966011524087
1999-05-07,805.4704459853806
1999-05-10,809.963849916825
1999-05-11,799.785447577471
1999-05-12,803.719822346994
1999-05-13,796.3743210652362
1999-05-14,793.1772366876705
1999-05-17,772.6533669908134
1999-05-18,776.1323449441902
1999-05-19,753.0262108937337
1999-05-20,756.9030130334075
1999-05-21,761.1974609266956
1999-05-24,766.4597263923699
1999-05-25,764.114231383536
1999-05-26,766.3883371605875
1999-05-27,765.1886657044943
1999-05-28,765.6520856540947
1999-05-31,762.2562971918105
1999-06-01,779.0408080973826
1999-06-02,780.5990315398429
1999-06-03,777.4786933410203
1999-06-04,777.8005465698693
1999-06-07,789.0436488912138
1999-06-08,802.6996695887473
1999-06-09,811.180830760873
1999-06-10,822.8464990569731
1999-06-11,834.8320470704278
1999-06-14,821.1720101262772
1999-06-15,819.4026784053793
1999-06-16,823.6556693927433
1999-06-17,840.6869959113246
1999-06-18,834.9583780168493
1999-06-21,843.1982577639245
1999-06-22,852.3226148066277
1999-06-23,846.8630507944686
1999-06-24,846.0588371033787
1999-06-25,854.9950914316958
1999-06-28,861.3123273908257
1999-06-29,869.8222492460573
1999-06-30,867.7016826126678
1999-07-01,894.8238615335491
1999-07-02,905.6019397810026
1999-07-05,916.7281530893734
1999-07-06,911.234170374844
1999-07-07,904.9909393697653
1999-07-08,894.346734987991
1999-07-09,892.7927697846634
1999-07-12,907.4882985298025
1999-07-13,913.8102329296237
1999-07-14,921.710423026417
1999-07-15,937.5153631880054
1999-07-16,927.6881983038252
1999-07-19,940.3057968638557
1999-07-20,941.8819782085662
1999-07-21,932.0317179453708
1999-07-22,915.0794051988596
1999-07-23,905.9582844332991
1999-07-26,906.2430799591025
1999-07-27,900.9955594917434
1999-07-28,919.328294634927
1999-07-29,940.7071377584438
1999-07-30,947.6483222800553
1999-08-02,942.1438636065179
1999-08-03,949.2704969830238
1999-08-04,938.402037360781
1999-08-05,920.5352684244607
1999-08-06,912.1353757354381
1999-08-09,906.0413367897864
1999-08-10,908.5516267671602
1999-08-11,898.4168089170697
1999-08-12,909.3047359771062
1999-08-13,911.6576841060111
1999-08-16,939.0705009873463
1999-08-17,948.0031355368418
1999-08-18,972.2988582781616
1999-08-19,972.3186129644364
1999-08-20,980.912915287262
1999-08-23,979.3819089810521
1999-08-24,978.8696885445005
1999-08-25,978.1285489712787
1999-08-26,965.9589834416172
1999-08-27,966.2964270268541
1999-08-30,981.7305281679772
1999-08-31,976.217801468538
1999-09-01,1000.3843188914353
1999-09-02,1004.0640454365363
1999-09-03,997.8272578153507
1999-09-06,1017.8130806151032
1999-09-07,1006.3629498221475
1999-09-08,1009.2396571484408
1999-09-09,1034.2527904236101
1999-09-10,1044.5722089261214
1999-09-13,1081.3703548669903
1999-09-14,1081.76226044045
1999-09-15,1087.6928188931524
1999-09-16,1055.7184316127823
1999-09-17,1039.635414002367
1999-09-20,1054.6994898934672
1999-09-21,1077.4307583417258
1999-09-22,1049.461511211617
1999-09-23,1048.408230194964
1999-09-24,1011.248094680014
1999-09-27,996.5114581341335
1999-09-28,1025.6350276711066
1999-09-29,1016.9932832175995
1999-09-30,1045.0421831815215
1999-10-01,1071.2169329452288
1999-10-04,1062.9159743547987
1999-10-05,1055.9905938051386
1999-10-06,1054.7616712120644
1999-10-07,1063.291313384716
1999-10-08,1068.115102904937
1999-10-11,1074.479440481834
1999-10-12,1090.6323867956078
1999-10-13,1069.4815360804048
1999-10-14,1077.3500036142036
1999-10-15,1065.7389634695041
1999-10-18,1024.9148961455937
1999-10-19,1025.7266889126536
1999-10-20,1057.6716795575662
1999-10-21,1057.6024651700752
1999-10-22,1073.6453541966516
1999-10-25,1098.067602475351
1999-10-26,1105.9761601356747
1999-10-27,1101.2926431095534
1999-10-28,1106.3036954619602
1999-10-29,1135.8916713004514
1999-11-01,1143.4401666286788
1999-11-02,1151.0918662254667
1999-11-03,1143.6893621234506
1999-11-04,1169.6420363493135
1999-11-05,1160.2896253561864
1999-11-08,1153.614690772767
1999-11-09,1161.9305463561514
1999-11-10,1186.935410470229
1999-11-11,1195.1027162497526
1999-11-12,1214.2058268129363
1999-11-15,1233.9732995038116
1999-11-16,1209.8085501652306
1999-11-17,1200.3761487441154
1999-11-18,1217.2139970597805
1999-11-19,1233.0278445826395
1999-11-22,1268.5699561341326
1999-11-23,1275.474190284652
1999-11-24,1285.337829263461
1999-11-25,1280.5215588438625
1999-11-26,1327.5308807105412
1999-11-29,1345.68911327368
1999-11-30,1307.1306393201558
1999-12-01,1253.466019328472
1999-12-02,1223.7739075977845
1999-12-03,1248.5637776720132
1999-12-06,1281.4562722702276
1999-12-07,1286.336121305592
1999-12-08,1274.0802800572865
1999-12-09,1273.9937318902998
1999-12-10,1290.4219753241064
1999-12-13,1275.9948515393555
1999-12-14,1261.3268696496411
1999-12-15,1270.7210438241113
1999-12-16,1282.4093774022554
1999-12-17,1290.7311820313096
1999-12-20,1284.5497232985565
1999-12-21,1291.255463999502
1999-12-22,1332.5468683482839
1999-12-23,1332.2027930681002
1999-12-24,1370.61954210497
1999-12-27,1357.9809215593407
1999-12-28,1405.446417608464
1999-12-29,1428.9236953992063
1999-12-30,1435.977727581275
1999-12-31,1435.966057347444
2000-01-03,1453.2802771909016
2000-01-04,1436.4967507546046
2000-01-05,1336.3246766025534
2000-01-06,1270.8282187896264
2000-01-07,1243.1482552716361
2000-01-10,1249.3975054447553
2000-01-11,1330.1207148038443
2000-01-12,1313.4465767616173
2000-01-13,1300.0300686204048
2000-01-14,1279.528592372526
2000-01-17,1317.7054177340938
2000-01-18,1296.5775818893048
2000-01-19,1254.7159051831982
2000-01-20,1254.8227382072366
2000-01-21,1253.590469161728
2000-01-24,1266.343952180061
2000-01-25,1264.4772029547682
2000-01-26,1298.0248292156539
2000-01-27,1340.1125962350225
2000-01-28,1348.104373455306
2000-01-31,1329.6716565147567
2000-02-01,1317.4416152257525
2000-02-02,1321.1860944939704
2000-02-03,1341.3908655970563
2000-02-04,1361.2868333426845
2000-02-07,1366.2501483886622
2000-02-08,1343.432212634073
2000-02-09,1358.5413284601966
2000-02-10,1363.950746472426
2000-02-11,1364.7823921755626
2000-02-14,1369.0584513184983
2000-02-15,1364.9635471033077
2000-02-16,1352.7277388732566
2000-02-17,1366.9816776806767
2000-02-18,1370.9767860071202
2000-02-21,1343.4773200867105
2000-02-22,1310.0243659791267
2000-02-23,1310.8559819414902
2000-02-24,1334.501036294479
2000-02-25,1365.0466695912746
2000-02-28,1396.1026225009507
2000-02-29,1378.6577641713534
2000-03-01,1401.9728919315498
2000-03-02,1395.0041665617312
2000-03-03,1366.3389664111908
2000-03-06,1326.368445404472
2000-03-07,1346.7350462086472
2000-03-08,1346.4085756007973
2000-03-09,1333.5189721641461
2000-03-10,1308.3833195530235
2000-03-13,1228.8090685784027
2000-03-14,1259.0654452884717
2000-03-15,1297.5330506271412
2000-03-16,1323.2004598503731
2000-03-17,1338.989492907533
2000-03-20,1335.1333223001282
2000-03-21,1335.450403719967
2000-03-22,1327.6780303360401
2000-03-23,1312.253786253029
2000-03-24,1293.7313055676664
2000-03-27,1290.3971807208466
2000-03-28,1327.9726195960925
2000-03-29,1377.7691090178569
2000-03-30,1368.7986646068973
2000-03-31,1374.1505474507148
2000-04-03,1348.7850594507154
2000-04-04,1300.4367372795123
2000-04-05,1279.0185523605155
2000-04-06,1254.2834625359387
2000-04-07,1277.3567148044658
2000-04-10,1298.310883497207
2000-04-11,1278.2667941263142
2000-04-12,1276.1997551522393
2000-04-13,1222.8129523201162
2000-04-14,1214.763775492989
2000-04-17,1113.490094399794
2000-04-18,1139.165799853611
2000-04-19,1167.333469373064
2000-04-20,1175.2750837505275
2000-04-21,1200.147825043974
2000-04-24,1209.569151773397
2000-04-25,1209.1033303771994
2000-04-26,1219.210581062071
2000-04-27,1207.020284274629
2000-04-28,1200.7866798657922
2000-05-01,1222.2541906358895
2000-05-02,1230.2203748651307
2000-05-03,1226.279039966102
2000-05-04,1231.602438252597
2000-05-05,1226.8098904128303
2000-05-08,1216.6545277636133
2000-05-09,1173.7226602002365
2000-05-10,1156.6219921751522
2000-05-11,1107.89929930173
2000-05-12,1131.0386329236749
2000-05-15,1119.5000693569823
2000-05-16,1136.4343006460244
2000-05-17,1131.9957348688615
2000-05-18,1104.8325638956903
2000-05-19,1090.1846737143305
2000-05-22,1033.0459016069906
2000-05-23,1027.328858706066
2000-05-24,998.8264398061648
2000-05-25,1016.3235455246863
2000-05-26,1027.2063744838283
2000-05-29,1031.9737847056704
2000-05-30,1036.6260414792828
2000-05-31,1037.363717138481
2000-06-01,1042.0364023372067
2000-06-02,1069.5106879913128
