Date,PACIFIC ex JAPAN IMI GROWTH
1998-06-22,276.29327748484
1998-06-23,274.94208649884877
1998-06-24,276.7101144597276
1998-06-25,279.7509017461015
1998-06-26,281.7871189061201
1998-06-29,280.3642276827839
1998-06-30,287.6324589155841
1998-07-01,291.7993540221845
1998-07-02,296.7728956527444
1998-07-03,295.6340964128352
1998-07-06,294.675206902216
1998-07-07,295.5047550955708
1998-07-08,296.2674541804524
1998-07-09,293.7947347922058
1998-07-10,289.4143703813735
1998-07-13,286.3068163377223
1998-07-14,292.42233718876605
1998-07-15,296.08056282589683
1998-07-16,302.59155333271104
1998-07-17,302.727599508055
1998-07-20,302.1693476946641
1998-07-21,300.37625570466093
1998-07-22,295.1985385178775
1998-07-23,291.2708245800672
1998-07-24,292.770594965306
1998-07-27,286.227861114486
1998-07-28,286.2176322450237
1998-07-29,283.16372991006165
1998-07-30,285.76591765596396
1998-07-31,286.21491452793106
1998-08-03,279.08048327661425
1998-08-04,280.2696366238064
1998-08-05,277.6226596331424
1998-08-06,271.9484793521058
1998-08-07,269.80580288268715
1998-08-10,270.1700885390356
1998-08-11,265.24964010403687
1998-08-12,265.9512233658789
1998-08-13,262.91077205300445
1998-08-14,268.94411973125676
1998-08-17,265.1406523772628
1998-08-18,267.0257103979621
1998-08-19,276.82492870127794
1998-08-20,277.6561364308705
1998-08-21,272.73927752725206
1998-08-24,270.9350046141551
1998-08-25,272.46878893239466
1998-08-26,270.6966379290777
1998-08-27,263.68215194661497
1998-08-28,262.51861133725606
1998-08-31,256.4181949078358
1998-09-01,255.03381464512083
1998-09-02,259.4824506888724
1998-09-03,259.8869625473828
1998-09-04,262.7902208314736
1998-09-07,275.6193492398255
1998-09-08,275.4343290951595
1998-09-09,272.4808197908056
1998-09-10,273.7344659324817
1998-09-11,270.4786685155736
1998-09-14,272.50289772387583
1998-09-15,276.8804613072206
1998-09-16,279.32422587327784
1998-09-17,276.7225555693024
1998-09-18,273.4266902294974
1998-09-21,266.8554984603598
1998-09-22,269.5836899231112
1998-09-23,272.0517740249422
1998-09-24,280.00403274392505
1998-09-25,276.9827693551815
1998-09-28,279.8998572978361
1998-09-29,286.08584522692814
1998-09-30,284.4329106518519
1998-10-01,283.12353739653855
1998-10-02,280.27283040886954
1998-10-05,275.9740052740301
1998-10-06,272.5765984158099
1998-10-07,286.4954208645489
1998-10-08,288.2184828476793
1998-10-09,290.20453783451046
1998-10-12,298.140972517375
1998-10-13,298.11811861296286
1998-10-14,294.2862682250652
1998-10-15,295.73869285610215
1998-10-16,308.2031267613779
1998-10-19,306.8672174587202
1998-10-20,306.06842391804287
1998-10-21,307.68146444556334
1998-10-22,305.3283109832389
1998-10-23,304.76833233144345
1998-10-26,306.1907126074438
1998-10-27,309.33841321491843
1998-10-28,312.98039609281494
1998-10-29,317.1443287942446
1998-10-30,321.2970183137782
1998-11-02,324.64423327850926
1998-11-03,326.2184823322944
1998-11-04,329.4971970374204
1998-11-05,328.7413302669802
1998-11-06,328.6852810889799
1998-11-09,323.8675579046461
1998-11-10,319.1470783121818
1998-11-11,328.5649297699723
1998-11-12,324.3717773035683
1998-11-13,325.4381398953715
1998-11-16,328.7127044039596
1998-11-17,324.78355248735386
1998-11-18,328.6066191845887
1998-11-19,332.9241560182922
1998-11-20,334.10234467728503
1998-11-23,339.35019427280747
1998-11-24,345.07230088568326
1998-11-25,341.23055639921404
1998-11-26,341.1184116127721
1998-11-27,340.96382806179815
1998-11-30,338.52425351294477
1998-12-01,329.87274156884877
1998-12-02,334.3473191887385
1998-12-03,329.92516213267555
1998-12-04,327.49942671661904
1998-12-07,336.92476056966206
1998-12-08,336.9409638672767
1998-12-09,334.87104480538954
1998-12-10,337.69849390002946
1998-12-11,333.1357876345961
1998-12-14,327.4772743961012
1998-12-15,329.28824451787204
1998-12-16,329.58866322028155
1998-12-17,335.2318824405727
1998-12-18,336.80310729022625
1998-12-21,335.38845370858695
1998-12-22,336.51807232902166
1998-12-23,334.71164666580796
1998-12-24,336.72738212565264
1998-12-25,336.7433593602995
1998-12-28,334.04754499156326
1998-12-29,335.14259450240536
1998-12-30,336.82302690464223
1998-12-31,338.09627644877935
1999-01-01,338.1024061292549
1999-01-04,340.5123195079627
1999-01-05,338.3849047998637
1999-01-06,347.8472736268465
1999-01-07,357.1205544894795
1999-01-08,354.3319077566892
1999-01-11,354.9356209902307
1999-01-12,354.67018790099763
1999-01-13,344.3242518229312
1999-01-14,341.57554661682235
1999-01-15,344.17778831643864
1999-01-18,350.75165220053674
1999-01-19,353.5048290368731
1999-01-20,355.21449392471317
1999-01-21,351.5379496071909
1999-01-22,345.1914338542696
1999-01-25,339.95242301315847
1999-01-26,340.62736974605133
1999-01-27,345.4391263338162
1999-01-28,341.76343939072484
1999-01-29,346.2552759747071
1999-02-01,354.44459039744606
1999-02-02,352.0197862056652
1999-02-03,349.3018375204962
1999-02-04,353.3143845883377
1999-02-05,349.89313708729617
1999-02-08,346.38806032223414
1999-02-09,343.54679262262636
1999-02-10,336.19228321016436
1999-02-11,341.48156073136414
1999-02-12,345.7632050259212
1999-02-15,343.3023152517107
1999-02-16,339.1008792697501
1999-02-17,341.5858637434674
1999-02-18,340.37315371028274
1999-02-19,343.6755906689855
1999-02-22,345.3584663361581
1999-02-23,344.23527358438383
1999-02-24,345.8759066342583
1999-02-25,341.37805294020995
1999-02-26,339.4059135382508
1999-03-01,345.2860569173463
1999-03-02,343.36589352180044
1999-03-03,344.4677345309114
1999-03-04,343.8409120920279
1999-03-05,349.9645792077053
1999-03-08,352.5323843701382
1999-03-09,356.335414336197
1999-03-10,359.1387310758868
1999-03-11,358.0144446819508
1999-03-12,361.9450258803794
1999-03-15,364.4209767867078
1999-03-16,363.3503839941305
1999-03-17,361.10188415658297
1999-03-18,357.8711764824731
1999-03-19,361.3049699024544
1999-03-22,362.08123542185086
1999-03-23,363.28939759913953
1999-03-24,358.6351612940957
1999-03-25,359.9665205469131
1999-03-26,357.79863126964955
1999-03-29,355.68140810795154
1999-03-30,359.1219382856304
1999-03-31,359.20836165245186
1999-04-01,363.92921624278085
1999-04-02,362.8171155084501
1999-04-05,363.60207661457537
1999-04-06,367.72287209484944
1999-04-07,373.7271741668243
1999-04-08,374.7351181758447
1999-04-09,380.7006355869074
1999-04-12,378.65898095773497
1999-04-13,384.20305357787817
1999-04-14,384.60241320970243
1999-04-15,383.44514845199507
1999-04-16,389.999337941767
1999-04-19,398.7425623891442
1999-04-20,391.92410077478
1999-04-21,392.04335989071006
1999-04-22,399.91611416072976
1999-04-23,401.5588816700142
1999-04-26,403.1149676983131
1999-04-27,407.6204725726273
1999-04-28,405.7336370065621
1999-04-29,402.55179568751083
1999-04-30,408.12346405964996
1999-05-03,406.94983649371926
1999-05-04,409.42358744494356
1999-05-05,408.5563206500721
1999-05-06,411.53461677065644
1999-05-07,399.5569259624645
1999-05-10,403.5790618978525
1999-05-11,402.11277344392823
1999-05-12,406.20265318333736
1999-05-13,407.7087185014691
1999-05-14,407.02455883665743
1999-05-17,398.32406680434553
1999-05-18,400.09821769086824
1999-05-19,392.7577686256411
1999-05-20,390.77015892380246
1999-05-21,390.1541698437651
1999-05-24,391.60660901729784
1999-05-25,385.9748034769146
1999-05-26,386.2049295453587
1999-05-27,387.3086269531277
1999-05-28,384.1753663344064
1999-05-31,383.53490510072527
1999-06-01,385.45797609489136
1999-06-02,386.56429720071975
1999-06-03,389.46753296614105
1999-06-04,388.753079912202
1999-06-07,394.4455714174285
1999-06-08,401.1114650052021
1999-06-09,404.338050930547
1999-06-10,404.6699828695919
1999-06-11,405.5740070861652
1999-06-14,404.0577224561299
1999-06-15,401.2219950660916
1999-06-16,403.2240973579781
1999-06-17,408.87792150638546
1999-06-18,408.60607995493086
1999-06-21,414.6432151071723
1999-06-22,418.8761565847323
1999-06-23,420.0670393457765
1999-06-24,418.97859335770573
1999-06-25,421.6521196035775
1999-06-28,422.43152601625127
1999-06-29,421.73333174472117
1999-06-30,419.88508779108605
1999-07-01,424.87234140997936
1999-07-02,434.2019310703896
1999-07-05,438.5346288919339
1999-07-06,436.158453580234
1999-07-07,432.4905492631141
1999-07-08,434.93146746118765
1999-07-09,432.897551566391
1999-07-12,430.15395108918506
1999-07-13,427.74365774191205
1999-07-14,423.22431462492835
1999-07-15,425.5831791246282
1999-07-16,419.6016249516433
1999-07-19,419.8335657109037
1999-07-20,425.86069802278035
1999-07-21,420.6001018725224
1999-07-22,417.342501738297
1999-07-23,412.58432216782296
1999-07-26,407.5688946450613
1999-07-27,408.6062254542479
1999-07-28,414.2696629886493
1999-07-29,418.87570189434433
1999-07-30,419.26618911661535
1999-08-02,416.485137705066
1999-08-03,420.22421931936685
1999-08-04,419.43821986518776
1999-08-05,413.6793505294028
1999-08-06,411.9320011594018
1999-08-09,407.85144455594855
1999-08-10,400.4481984466329
1999-08-11,394.8679469854019
1999-08-12,399.42750180676376
1999-08-13,396.52595679818944
1999-08-16,403.707237884195
1999-08-17,398.53366258065336
1999-08-18,407.14290260022796
1999-08-19,408.5257548845608
1999-08-20,411.75907483253155
1999-08-23,416.16604445875316
1999-08-24,415.7569749851436
1999-08-25,412.76180680459856
1999-08-26,413.48971386771524
1999-08-27,409.8702653868977
1999-08-30,410.2030953060208
1999-08-31,406.1370157843197
1999-09-01,410.920139950091
1999-09-02,411.3592246483814
1999-09-03,407.6452562483976
1999-09-06,412.63191033234847
1999-09-07,415.5259063044581
1999-09-08,415.25077773376483
1999-09-09,422.89693085107973
1999-09-10,422.35496152610887
1999-09-13,423.35330231717006
1999-09-14,421.3679713698812
1999-09-15,413.60778020414426
1999-09-16,409.1458038580913
1999-09-17,412.19133085541796
1999-09-20,408.7521653956074
1999-09-21,408.3495434370399
1999-09-22,405.52202045902044
1999-09-23,406.7082062971461
1999-09-24,402.8280380754947
1999-09-27,400.6881042444882
1999-09-28,404.1389753337749
1999-09-29,402.5327632462795
1999-09-30,401.0248979679593
1999-10-01,405.0372705436359
1999-10-04,404.7948136058843
1999-10-05,410.13367852700804
1999-10-06,408.714511055931
1999-10-07,411.8904356162052
1999-10-08,409.8356925634775
1999-10-11,411.69149629029846
1999-10-12,410.39680106531813
1999-10-13,404.1269514162218
1999-10-14,403.2408158401223
1999-10-15,397.0646846501882
1999-10-18,387.67031928744086
1999-10-19,385.24981671517486
1999-10-20,395.90266126846336
1999-10-21,398.1069475143812
1999-10-22,404.38987853841115
1999-10-25,408.3688540977572
1999-10-26,404.56629294901154
1999-10-27,398.8431118857628
1999-10-28,403.28676485689425
1999-10-29,408.6182956858594
1999-11-01,410.6098098850936
1999-11-02,410.59577359750494
1999-11-03,413.3203703225704
1999-11-04,415.1115885574362
1999-11-05,413.50097293122496
1999-11-08,411.0054107152142
1999-11-09,410.7515496491798
1999-11-10,418.1337576970505
1999-11-11,424.40934383464923
1999-11-12,431.1462740384628
1999-11-15,438.89832437719
1999-11-16,440.62334487266526
1999-11-17,444.1056024774393
1999-11-18,445.162253504934
1999-11-19,451.37743342208887
1999-11-22,449.7614431993357
1999-11-23,450.26755971748804
1999-11-24,444.9189773606763
1999-11-25,444.3668838100351
1999-11-26,449.6884320277425
1999-11-29,452.3332995671893
1999-11-30,454.66975059068284
1999-12-01,453.3653304234164
1999-12-02,458.57431985764964
1999-12-03,460.9880528794176
1999-12-06,470.6609955358267
1999-12-07,469.8241682315028
1999-12-08,471.7976313661853
1999-12-09,480.4373591546681
1999-12-10,478.0810889884312
1999-12-13,478.90676747769334
1999-12-14,475.63762749698907
1999-12-15,469.90299289854903
1999-12-16,470.5109952164178
1999-12-17,476.32338547830113
1999-12-20,477.3844418694988
1999-12-21,476.3031789391017
1999-12-22,481.08310035845426
1999-12-23,486.55327902246523
1999-12-24,491.21360400805645
1999-12-27,491.83712746447367
1999-12-28,495.40624976575367
1999-12-29,492.2699406694658
1999-12-30,497.3462824844363
1999-12-31,497.3462824844363
2000-01-03,511.4768773129311
2000-01-04,504.26941462030794
2000-01-05,480.7170972977207
2000-01-06,468.4371194106661
2000-01-07,470.30680002830945
2000-01-10,482.1650989752625
2000-01-11,491.2888808735399
2000-01-12,484.18832721112386
2000-01-13,486.3517510966196
2000-01-14,490.3025442032108
2000-01-17,488.5559961186458
2000-01-18,492.814521775079
2000-01-19,483.4385130118136
2000-01-20,491.7489224232024
2000-01-21,484.7837386599652
2000-01-24,479.60639052968173
2000-01-25,478.92164092820565
2000-01-26,483.7229670186111
2000-01-27,492.8203940235627
2000-01-28,488.9478984109638
2000-01-31,480.78718115050395
2000-02-01,481.6432602927221
2000-02-02,489.0190886053514
2000-02-03,493.7742485479965
2000-02-04,491.23723281461264
2000-02-07,492.4218270415574
2000-02-08,493.9304140527161
2000-02-09,502.55780863422734
2000-02-10,510.9502509293804
2000-02-11,521.5739965174973
2000-02-14,510.65257538628623
2000-02-15,507.9284722902307
2000-02-16,510.5361342447513
2000-02-17,511.4298608350538
2000-02-18,502.67789346010517
2000-02-21,493.3649231460847
2000-02-22,486.7093847329967
2000-02-23,488.46235535337127
2000-02-24,492.9948964350678
2000-02-25,493.4888629320798
2000-02-28,485.7272731661286
2000-02-29,490.3254721413164
2000-03-01,488.72011672847236
2000-03-02,493.5178014856137
2000-03-03,500.9783497429544
2000-03-06,513.3960580374876
2000-03-07,521.775862120666
2000-03-08,521.5628740856392
2000-03-09,519.2507377968481
2000-03-10,524.8627445167461
2000-03-13,515.2663955618139
2000-03-14,507.39765416030025
2000-03-15,499.38691151731206
2000-03-16,493.8406414805634
2000-03-17,498.59389747776265
2000-03-20,500.9787058630642
2000-03-21,505.2363018630276
2000-03-22,509.7171301162962
2000-03-23,511.5639487393033
2000-03-24,515.8259148802916
2000-03-27,523.5893226749906
2000-03-28,526.5098273049392
2000-03-29,523.2305086200877
2000-03-30,511.6833592495434
2000-03-31,500.8567789577848
2000-04-03,495.6586351970491
2000-04-04,487.0146664464135
2000-04-05,473.89880910933675
2000-04-06,477.3180124388838
2000-04-07,485.2476095053895
2000-04-10,487.2942567714564
2000-04-11,478.49468322360104
2000-04-12,475.51122532199304
2000-04-13,466.51334081237013
2000-04-14,464.35663845387285
2000-04-17,420.58098374435554
2000-04-18,434.5629890899072
2000-04-19,440.9776290659354
2000-04-20,441.0350076913306
2000-04-21,441.03197547350084
2000-04-24,440.5942780697707
2000-04-25,439.275132541894
2000-04-26,440.29293990799914
2000-04-27,442.8503719851357
2000-04-28,446.6331583283395
2000-05-01,445.1325359076565
2000-05-02,449.099315714833
2000-05-03,444.24520339821237
2000-05-04,435.0590214087589
2000-05-05,435.99460513012065
2000-05-08,427.3574748144128
2000-05-09,419.7049089016879
2000-05-10,412.3062397977341
2000-05-11,408.08498045437113
2000-05-12,417.4162773122406
2000-05-15,415.54026903159286
2000-05-16,423.79508932451
2000-05-17,416.51765259006555
2000-05-18,412.08288145007384
2000-05-19,412.8088250582267
2000-05-22,403.52825546466596
2000-05-23,404.14968000642966
2000-05-24,394.61040701285833
2000-05-25,393.937105197373
2000-05-26,388.49852283034613
2000-05-29,394.84861566416953
2000-05-30,398.2573376438498
2000-05-31,407.66132517270535
2000-06-01,411.7968114810797
2000-06-02,424.84751972276484
2000-06-05,428.95379805356424
2000-06-06,432.0520463569801
2000-06-07,429.11743925498206
2000-06-08,431.36408974637857
2000-06-09,437.31741413757015
2000-06-12,439.62948268037036
2000-06-13,434.34429161183436
2000-06-14,438.4600215412215
