Date,EAFE IMI GROWTH
1994-05-31,468.0082004354573
1994-06-30,478.167057982601
1994-07-29,478.3762139239064
1994-08-31,487.825752384976
1994-09-30,473.92502820747706
1994-10-31,486.1007575864432
1994-11-30,459.03721912649263
1994-12-30,465.73170922883764
1995-01-31,448.5476261096533
1995-02-28,440.088311920074
1995-03-31,466.38395059825484
1995-04-28,485.45975196130087
1995-05-31,475.25322855046323
1995-06-30,468.6119662505779
1995-07-31,498.04281739336153
1995-08-31,482.1927942772845
1995-09-29,492.91875417545026
1995-10-31,478.6498581490638
1995-11-30,490.3622811069443
1995-12-29,507.56710831390524
1996-01-31,506.53348017288675
1996-02-29,509.08654838940595
1996-03-29,523.3779674058765
1996-04-30,541.63430201227
1996-05-31,534.4016788904219
1996-06-28,537.7401536576295
1996-07-31,517.8858577235719
1996-08-30,519.3323967893717
1996-09-30,529.7815354684141
1996-10-31,521.9876491975195
1996-11-29,534.7579810036414
1996-12-31,523.7108736047134
1997-01-01,523.7222746341105
1997-01-02,520.0639557133335
1997-01-03,519.5795604368049
1997-01-06,522.2997674612951
1997-01-07,520.3126806495583
1997-01-08,517.8057066779251
1997-01-09,511.97317794860356
1997-01-10,503.51404211465143
1997-01-13,509.99043735753827
1997-01-14,511.4208074286013
1997-01-15,513.1513891154397
1997-01-16,516.9029069627093
1997-01-17,513.7900527649837
1997-01-20,507.50541260055707
1997-01-21,504.683805628076
1997-01-22,506.93331904104514
1997-01-23,504.72249453916123
1997-01-24,502.1315397758347
1997-01-27,496.10192897929505
1997-01-28,495.02776658069905
1997-01-29,496.01819693537055
1997-01-30,495.54639312022556
1997-01-31,501.4467902734546
1997-02-03,500.8418512497769
1997-02-04,501.84296999900147
1997-02-05,499.66315810656727
1997-02-06,498.7249036125868
1997-02-07,496.1306343426097
1997-02-10,503.5002109201299
1997-02-11,502.1152318693554
1997-02-12,502.1629134952402
1997-02-13,503.74608551245126
1997-02-14,505.63008399427576
1997-02-17,504.07404369506236
1997-02-18,502.9080815162896
1997-02-19,502.74477508701375
1997-02-20,508.2586042061477
1997-02-21,511.9048292126292
1997-02-24,514.1672026098014
1997-02-25,516.0682743525156
1997-02-26,512.8036563857885
1997-02-27,514.3032328973452
1997-02-28,509.17523126063287
1997-03-03,506.3045693282695
1997-03-04,508.0374206104557
1997-03-05,507.1914344564172
1997-03-06,506.72744828920986
1997-03-07,507.1603313915712
1997-03-10,510.0945309519003
1997-03-11,511.77876080144665
1997-03-12,506.8385474162504
1997-03-13,503.1185000468954
1997-03-14,503.4435757613201
1997-03-17,501.5295315678396
1997-03-18,503.178091644953
1997-03-19,503.5697835483024
1997-03-20,497.3022513745333
1997-03-21,503.09026405198006
1997-03-24,500.4583088171933
1997-03-25,503.4990220105866
1997-03-26,506.94613979646596
1997-03-27,509.3051708060756
1997-03-28,508.4705255799369
1997-03-31,508.50990284042894
1997-04-01,500.33973769868453
1997-04-02,501.5640302705793
1997-04-03,499.2748993453173
1997-04-04,497.03618250976075
1997-04-07,493.639414885516
1997-04-08,494.45548857053177
1997-04-09,492.7636015660733
1997-04-10,490.3210176560088
1997-04-11,490.1035244864576
1997-04-14,486.0761620201924
1997-04-15,490.6080415867865
1997-04-16,494.3494305416265
1997-04-17,497.1607656214363
1997-04-18,500.74658685440045
1997-04-21,505.41063187318565
1997-04-22,503.98580706464935
1997-04-23,507.4649522268928
1997-04-24,507.60375454403834
1997-04-25,504.12146839009137
1997-04-28,502.5698414935084
1997-04-29,506.067759911921
1997-04-30,510.9688982927173
1997-05-01,515.9265507066259
1997-05-02,517.5257018796615
1997-05-05,520.1270317100164
1997-05-06,530.8116822546319
1997-05-07,531.5892979413065
1997-05-08,534.0021632280993
1997-05-09,538.2520071332249
1997-05-12,547.2294078346308
1997-05-13,550.2319924131895
1997-05-14,553.549799190561
1997-05-15,555.5353722815812
1997-05-16,561.3487529618175
1997-05-19,559.0939018630747
1997-05-20,562.4146874675631
1997-05-21,560.8348276227798
1997-05-22,556.1597438900657
1997-05-23,559.5769626154879
1997-05-26,559.3567116886317
1997-05-27,556.2709380275106
1997-05-28,559.2395933782221
1997-05-29,558.5839057224825
1997-05-30,551.8173853505689
1997-06-02,553.5348930236516
1997-06-03,555.6824552595692
1997-06-04,556.9646107066797
1997-06-05,559.331743291268
1997-06-06,560.378475299392
1997-06-09,567.9981786965615
1997-06-10,569.1388871991614
1997-06-11,571.5410713249184
1997-06-12,570.3170076202601
1997-06-13,570.843929300299
1997-06-16,575.6388424557767
1997-06-17,572.1272365160448
1997-06-18,572.9459999099183
1997-06-19,574.2407397912118
1997-06-20,574.5995552494339
1997-06-23,574.9928397207228
1997-06-24,576.3273255675365
1997-06-25,586.0590094635359
1997-06-26,586.6130806156732
1997-06-27,581.6329383422839
1997-06-30,580.9117455227807
1997-07-01,581.5515970670111
1997-07-02,581.6941342160975
1997-07-03,587.9896845466081
1997-07-04,587.1853507407981
1997-07-07,589.0292028285392
1997-07-08,587.9637177176832
1997-07-09,587.8875611732632
1997-07-10,587.2623449561698
1997-07-11,588.3014585318094
1997-07-14,591.1486202556304
1997-07-15,586.3906035318442
1997-07-16,594.210200153027
1997-07-17,595.0365901263149
1997-07-18,589.6389170729238
1997-07-21,584.3626202689273
1997-07-22,586.2753839511031
1997-07-23,590.2492810299219
1997-07-24,588.7734974193824
1997-07-25,586.9800668760756
1997-07-28,585.515914934935
1997-07-29,585.3993204410897
1997-07-30,586.0095392329731
1997-07-31,587.3770976611657
1997-08-01,581.7071453855687
1997-08-04,574.8661172930234
1997-08-05,570.4786801668515
1997-08-06,577.6486259528564
1997-08-07,579.750521052688
1997-08-08,583.4987237221324
1997-08-11,575.3558349529156
1997-08-12,576.5450577652748
1997-08-13,575.9884254205784
1997-08-14,571.7156118161014
1997-08-15,573.8459263733668
1997-08-18,566.9882264651698
1997-08-19,567.9146051561435
1997-08-20,570.5307160498452
1997-08-21,572.4699599166798
1997-08-22,563.5790173195325
1997-08-25,561.0315334148016
1997-08-26,561.6059780542098
1997-08-27,558.0462832002954
1997-08-28,553.4476092986564
1997-08-29,545.317951214407
1997-09-01,541.5726742062908
1997-09-02,544.904622711473
1997-09-03,554.4410827847242
1997-09-04,553.2868427452803
1997-09-05,556.1231764613015
1997-09-08,555.6807609216936
1997-09-09,558.826030720634
1997-09-10,555.5080967473668
1997-09-11,547.1734620389965
1997-09-12,545.4310530065842
1997-09-15,550.2331678172118
1997-09-16,550.9251521621261
1997-09-17,554.2679524070595
1997-09-18,556.082693641415
1997-09-19,556.8798327462354
1997-09-22,559.0816852052303
1997-09-23,560.350415224447
1997-09-24,570.6105018680779
1997-09-25,570.2753499561973
1997-09-26,568.8940665100002
1997-09-29,568.7282387532933
1997-09-30,571.4808539482351
1997-10-01,572.5867133058177
1997-10-02,571.8160963239728
1997-10-03,574.3758557270946
1997-10-06,575.59721613164
1997-10-07,574.5264044066624
1997-10-08,575.7610688754767
1997-10-09,569.8053892486341
1997-10-10,568.581692144191
1997-10-13,568.0973084665021
1997-10-14,565.6690557598829
1997-10-15,565.4926945312075
1997-10-16,570.1098704104353
1997-10-17,561.4130713877477
1997-10-20,555.8535118739604
1997-10-21,557.5348513359581
1997-10-22,556.1260353273385
1997-10-23,538.8691797046953
1997-10-24,540.636599863428
1997-10-27,528.4937879038764
1997-10-28,513.3163813388016
1997-10-29,532.0256533788059
1997-10-30,524.3099508740304
1997-10-31,527.7872995308952
1997-11-03,532.8321995131814
1997-11-04,532.7276063503388
1997-11-05,532.7006586890873
1997-11-06,531.0079387100225
1997-11-07,519.2942057535558
1997-11-10,515.2989219950513
1997-11-11,516.092880766468
1997-11-12,505.85244016726307
1997-11-13,504.7442279004421
1997-11-14,501.1911140189019
1997-11-17,519.6146336675293
1997-11-18,524.5953835628362
1997-11-19,514.5489842505525
1997-11-20,522.952228016209
1997-11-21,531.9225741985547
1997-11-24,527.3716693305969
1997-11-25,514.9147030397195
1997-11-26,516.6925188567781
1997-11-27,522.3457573346384
1997-11-28,522.5637960738385
1997-12-01,527.5436601659851
1997-12-02,530.8128104760226
1997-12-03,528.8797534757732
1997-12-04,529.6458051778164
1997-12-05,529.3570778116174
1997-12-08,529.2114585117982
1997-12-09,530.5409555078176
1997-12-10,528.8310250134693
1997-12-11,518.6208240263147
1997-12-12,517.493925108766
1997-12-15,516.8398580571178
1997-12-16,518.8719912794559
1997-12-17,530.9868217553397
1997-12-18,528.3736285784635
1997-12-19,516.643276583307
1997-12-22,511.25493467163966
1997-12-23,514.9158267151458
1997-12-24,515.155806962479
1997-12-25,515.2923449034631
1997-12-26,516.1524049156059
1997-12-29,523.2275414525984
1997-12-30,527.0028300562274
1997-12-31,526.1426237506032
1998-01-01,526.1771425730725
1998-01-02,525.9609242395584
1998-01-05,526.7917809914055
1998-01-06,524.5037023873855
1998-01-07,525.323001748484
1998-01-08,522.6811716767855
1998-01-09,516.8471973380385
1998-01-12,501.447431265475
1998-01-13,508.12676553892743
1998-01-14,515.0714560870098
1998-01-15,514.8912830609811
1998-01-16,529.0330224589956
1998-01-19,535.2739088320798
1998-01-20,535.9383291280532
1998-01-21,538.5963235376104
1998-01-22,539.6032379847373
1998-01-23,545.3854381785607
1998-01-26,547.8055997439321
1998-01-27,550.8695387269692
1998-01-28,552.6144654961663
1998-01-29,551.9784885649378
1998-01-30,549.8774063975723
1998-02-02,560.5472911336033
1998-02-03,563.4331930147993
1998-02-04,566.4485668935457
1998-02-05,572.7047408509326
1998-02-06,572.0799616755633
1998-02-09,569.60709730122
1998-02-10,570.7386884536928
1998-02-11,572.003432773322
1998-02-12,570.6130139153917
1998-02-13,564.8614401954678
1998-02-16,566.8620360588422
1998-02-17,570.7081498663578
1998-02-18,572.7197475424767
1998-02-19,569.6383183579873
1998-02-20,569.2193450608528
1998-02-23,573.7485205013172
1998-02-24,568.7698792824627
1998-02-25,573.9579098532454
1998-02-26,578.997454697801
1998-02-27,583.624370170186
1998-03-02,591.488877209281
1998-03-03,590.2431533830295
1998-03-04,584.4657914720013
1998-03-05,575.6615168130224
1998-03-06,582.7698275592459
1998-03-09,585.0778807152425
1998-03-10,586.2512668981873
1998-03-11,583.1700130288665
1998-03-12,583.8533548316645
1998-03-13,594.1753674931492
1998-03-16,591.2526271253403
1998-03-17,596.1042717116203
1998-03-18,589.5612163663961
1998-03-19,591.8368224854725
1998-03-20,594.2461253108752
1998-03-23,596.416263453375
1998-03-24,597.9403383354805
1998-03-25,602.4348056491762
1998-03-26,604.234666980203
1998-03-27,603.6136964110677
1998-03-30,594.5494052832497
1998-03-31,596.4327733671316
1998-04-01,599.3513737976292
1998-04-02,597.9451599495796
1998-04-03,597.8953371638473
1998-04-06,604.2513456945026
1998-04-07,604.8861336023324
1998-04-08,607.1002471547438
1998-04-09,615.0436700728638
1998-04-10,615.5686685049678
1998-04-13,614.3948793837576
1998-04-14,621.6680118988766
1998-04-15,623.3425653168478
1998-04-16,611.7446934574691
1998-04-17,609.0746876973494
1998-04-20,612.2062613683121
1998-04-21,615.1097701626793
1998-04-22,612.7337296520577
1998-04-23,607.8048739750217
1998-04-24,604.59104921623
1998-04-27,589.8789935613535
1998-04-28,592.9661169144349
1998-04-29,592.4848358337073
1998-04-30,602.3960452448788
1998-05-01,606.4664491000034
1998-05-04,614.0383314749338
1998-05-05,613.4273758684764
1998-05-06,611.6231504636019
1998-05-07,604.1702622038235
1998-05-08,605.1689519670123
1998-05-11,611.4377085591183
1998-05-12,607.1519485550657
1998-05-13,606.2008732915807
1998-05-14,604.8041476821861
1998-05-15,604.294429429488
1998-05-18,594.2231664807815
1998-05-19,601.5086985397817
1998-05-20,608.3602229581761
1998-05-21,613.9438022606076
1998-05-22,615.8156664370504
1998-05-25,615.9913964801929
1998-05-26,617.5548192768038
1998-05-27,606.0858182255747
1998-05-28,604.3073537023799
1998-05-29,605.9379012638026
1998-06-01,600.4215464131119
1998-06-02,603.6741691294899
1998-06-03,608.1293511064541
1998-06-04,607.4678104078843
1998-06-05,608.3939129203368
1998-06-08,611.9772520277643
1998-06-09,611.5380093322331
1998-06-10,603.2830692939824
1998-06-11,593.2443737144025
1998-06-12,584.939729989508
1998-06-15,571.4194225606715
1998-06-16,577.0197068972927
1998-06-17,593.3129822156765
1998-06-18,597.1546216712363
1998-06-19,598.3414336893705
1998-06-22,588.4085395864282
1998-06-23,589.9036823244876
1998-06-24,591.1212971908889
1998-06-25,598.880287821356
1998-06-26,595.7213301490393
1998-06-29,599.7480702530053
1998-06-30,606.1451770180588
1998-07-01,612.8524290320177
1998-07-02,612.6270078846569
1998-07-03,618.154043051323
1998-07-06,619.2618903730238
1998-07-07,622.3974550083633
1998-07-08,623.4531644156702
1998-07-09,616.8503136208503
1998-07-10,614.2445259526564
1998-07-13,620.9340920319024
1998-07-14,629.1758605132164
1998-07-15,631.2994997911079
1998-07-16,636.7434543243947
1998-07-17,642.9418186113598
1998-07-20,647.7438820463226
1998-07-21,642.7825840404196
1998-07-22,631.0322614178351
1998-07-23,627.0969918751273
1998-07-24,629.1901782294395
1998-07-27,616.0537521213657
1998-07-28,618.6639197606111
1998-07-29,615.7372807252009
1998-07-30,620.885845943297
1998-07-31,617.2147376106793
1998-08-03,605.5317703959705
1998-08-04,604.3536573893753
1998-08-05,596.9166233975965
1998-08-06,591.2937158064599
1998-08-07,595.5596265237642
1998-08-10,585.3677527386972
1998-08-11,569.0735116639423
1998-08-12,576.1987139115373
1998-08-13,570.8091998836372
1998-08-14,572.6934200740375
1998-08-17,569.9115557496482
1998-08-18,583.0572054802307
1998-08-19,588.9853889248294
1998-08-20,587.9225937694471
1998-08-21,568.575621655655
1998-08-24,568.7031560440023
1998-08-25,575.8033268601499
1998-08-26,564.4719879723771
1998-08-27,548.565343615333
1998-08-28,543.1798569937133
1998-08-31,544.5751127919413
1998-09-01,542.0548077733434
1998-09-02,552.9474791931452
1998-09-03,552.3438891987909
1998-09-04,551.4614709497924
1998-09-07,567.257532173766
1998-09-08,572.2359329397846
1998-09-09,562.2660908105634
1998-09-10,554.3050035302116
1998-09-11,550.3287389141169
1998-09-14,556.3239320435465
1998-09-15,556.9437712726453
1998-09-16,557.682909852498
1998-09-17,545.6311636826465
1998-09-18,535.9126324196862
1998-09-21,519.7124250264254
1998-09-22,525.2494429834013
1998-09-23,533.0346986615623
1998-09-24,539.4592042986485
1998-09-25,532.4280517930112
1998-09-28,537.6462434260246
1998-09-29,539.8108241746426
1998-09-30,527.6844944493502
1998-10-01,510.84060963841756
1998-10-02,497.3449844387194
1998-10-05,485.99711542674515
1998-10-06,499.9895288774427
1998-10-07,518.0184682699816
1998-10-08,505.05525733488076
1998-10-09,505.2678532022038
1998-10-12,527.4239836169197
1998-10-13,529.6213850107956
1998-10-14,535.4203432459627
1998-10-15,545.6715965450975
1998-10-16,561.6758029647302
1998-10-19,562.7106523876391
1998-10-20,569.6466051815094
1998-10-21,568.0363808280736
1998-10-22,568.1293650109575
1998-10-23,569.6630244457367
1998-10-26,568.5701374873615
1998-10-27,573.5967056733726
1998-10-28,566.3170885319357
1998-10-29,572.192597701716
1998-10-30,578.9664620811476
1998-11-02,595.3502643651149
1998-11-03,591.4504945243369
1998-11-04,601.8584949614857
1998-11-05,598.6259418372968
1998-11-06,597.0087595562566
1998-11-09,583.9954640440528
1998-11-10,577.8311811518761
1998-11-11,585.6640586133224
1998-11-12,576.6012659839721
1998-11-13,579.4259584523479
1998-11-16,595.6174992756627
1998-11-17,592.5729612765779
1998-11-18,593.9162578239973
1998-11-19,601.1901899245828
1998-11-20,608.3857661038313
