Date,WORLD ex USA IMI GROWTH
1997-03-06,490.0096467124984
1997-03-07,490.4735530324736
1997-03-10,493.30582579796834
1997-03-11,494.8967505948955
1997-03-12,490.2006316638586
1997-03-13,486.45278931049444
1997-03-14,486.8811631920055
1997-03-17,484.877435188658
1997-03-18,486.34752193707885
1997-03-19,486.50349399864973
1997-03-20,480.6440229983142
1997-03-21,486.0104864182113
1997-03-24,483.79418419791966
1997-03-25,486.5779827974752
1997-03-26,489.80106510640445
1997-03-27,491.2533546838786
1997-03-28,490.42734193081793
1997-03-31,490.1822194253753
1997-04-01,482.7325083954718
1997-04-02,483.6494537618315
1997-04-03,481.45409028490155
1997-04-04,479.3751974594023
1997-04-07,476.30100206806924
1997-04-08,477.027778645355
1997-04-09,475.45204040654295
1997-04-10,473.16644769363467
1997-04-11,472.564966560762
1997-04-14,468.78699526104924
1997-04-15,473.1034309727066
1997-04-16,476.619852151335
1997-04-17,479.46737752335736
1997-04-18,482.74522733153185
1997-04-21,486.95037673977873
1997-04-22,485.83581823273755
1997-04-23,489.1740008440408
1997-04-24,489.29479033835014
1997-04-25,485.93131772674116
1997-04-28,484.44453615071393
1997-04-29,487.9489153759022
1997-04-30,492.75893874823487
1997-05-01,497.46161098010083
1997-05-02,499.3503960952873
1997-05-05,502.06890149131374
1997-05-06,511.8784013073378
1997-05-07,512.5452662952468
1997-05-08,514.8351690139148
1997-05-09,518.9456281587219
1997-05-12,527.3682948223683
1997-05-13,530.0991320391506
1997-05-14,533.148257254629
1997-05-15,535.1090720516181
1997-05-16,540.6253857107637
1997-05-19,538.5179806838585
1997-05-20,541.6236742259147
1997-05-21,540.4830266401577
1997-05-22,536.2061914857693
1997-05-23,539.626726380922
1997-05-26,539.5206273695824
1997-05-27,536.5277409267396
1997-05-28,539.0496609834936
1997-05-29,538.5625560603958
1997-05-30,532.3527002003623
1997-06-02,534.0320589317026
1997-06-03,536.0883734433826
1997-06-04,537.2646553259078
1997-06-05,539.5808214288318
1997-06-06,540.545842236901
1997-06-09,547.4469380867404
1997-06-10,548.4746468466459
1997-06-11,550.7223651811861
1997-06-12,549.866206917745
1997-06-13,550.6061190402174
1997-06-16,554.9684834993418
1997-06-17,551.7220950906121
1997-06-18,552.3145226415887
1997-06-19,553.5067942667824
1997-06-20,553.7825085218053
1997-06-23,553.8350272784545
1997-06-24,555.1327135612365
1997-06-25,564.1020928122852
1997-06-26,564.6396224589614
1997-06-27,559.9716831404013
1997-06-30,559.5231208812834
1997-07-01,560.10178121411
1997-07-02,560.6475661751156
1997-07-03,566.6462718956406
1997-07-04,565.8673581788329
1997-07-07,567.3657792388619
1997-07-08,566.5924755379204
1997-07-09,566.5187323263731
1997-07-10,566.0464893064491
1997-07-11,567.1795802508981
1997-07-14,569.8972854310235
1997-07-15,565.5315844177741
1997-07-16,572.9940493745751
1997-07-17,573.7424323355766
1997-07-18,568.6940057695102
1997-07-21,563.4314378933766
1997-07-22,565.2731588485904
1997-07-23,569.2068506390657
1997-07-24,568.0350919025875
1997-07-25,566.3425706614134
1997-07-28,564.9845519755715
1997-07-29,564.9332707415348
1997-07-30,565.7610382610544
1997-07-31,567.0705611030945
1997-08-01,561.7227172998943
1997-08-04,555.4221739787109
1997-08-05,551.532759461066
1997-08-06,558.0896673045539
1997-08-07,560.0929599811661
1997-08-08,563.423335332748
1997-08-11,555.6688428022275
1997-08-12,556.7139579813563
1997-08-13,556.1721326479391
1997-08-14,552.1009626496833
1997-08-15,553.8347229740689
1997-08-18,547.346038553571
1997-08-19,548.3598551455542
1997-08-20,550.9669602969396
1997-08-21,552.6376533788272
1997-08-22,544.3943152694887
1997-08-25,542.0461656322062
1997-08-26,542.495281056154
1997-08-27,539.1364655864203
1997-08-28,534.758974485575
1997-08-29,527.1103573049967
1997-09-01,523.6617345973668
1997-09-02,527.0452396576086
1997-09-03,536.058155139075
1997-09-04,535.098740953786
1997-09-05,537.8404309802797
1997-09-08,537.4858388541221
1997-09-09,540.4451480959475
1997-09-10,537.2327410042778
1997-09-11,529.2951653054807
1997-09-12,527.7570787361087
1997-09-15,532.2563511547554
1997-09-16,533.1201724317826
1997-09-17,536.4363849006813
1997-09-18,538.3915011084099
1997-09-19,539.1590531898684
1997-09-22,541.2711992569807
1997-09-23,542.3933516396404
1997-09-24,551.81560490764
1997-09-25,551.567872227283
1997-09-26,550.2055299124374
1997-09-29,550.1411238439873
1997-09-30,552.8690699018542
1997-10-01,554.0259356471885
1997-10-02,553.3622501078911
1997-10-03,555.9059947178434
1997-10-06,557.2423147395111
1997-10-07,556.4004223030297
1997-10-08,557.4881109993397
1997-10-09,551.790039526511
1997-10-10,550.5786624335881
1997-10-13,550.0973414705753
1997-10-14,548.0050233230678
1997-10-15,547.5848275802227
1997-10-16,551.6571909614566
1997-10-17,543.4568241589371
1997-10-20,538.3467284396986
1997-10-21,539.8450192147461
1997-10-22,538.5265997092399
1997-10-23,522.2390649941116
1997-10-24,523.5730040945139
1997-10-27,510.6409686419726
1997-10-28,497.01252226442995
1997-10-29,514.7462316136714
1997-10-30,507.2556748800261
1997-10-31,510.6609731398028
1997-11-03,515.7356441751899
1997-11-04,515.49763785772
1997-11-05,515.666442209545
1997-11-06,513.9165801162477
1997-11-07,502.50563458878906
1997-11-10,498.84443779308054
1997-11-11,499.4408660981105
1997-11-12,489.3793212577477
1997-11-13,488.62532434715797
1997-11-14,485.4133808482891
1997-11-17,502.59648747597964
1997-11-18,507.02838157876147
1997-11-19,497.6440958236334
1997-11-20,505.50823769854856
1997-11-21,513.7664649535205
1997-11-24,509.26409104604556
1997-11-25,497.49114381098616
1997-11-26,498.6986096475732
1997-11-27,503.78354123482126
1997-11-28,504.1811863016563
1997-12-01,509.2101559274633
1997-12-02,512.4213217813935
1997-12-03,510.71911219006563
1997-12-04,511.28719993818544
1997-12-05,511.23626090251156
1997-12-08,511.33723498701727
1997-12-09,512.3394453624329
1997-12-10,510.58193402361525
1997-12-11,500.7608372161301
1997-12-12,499.73848583507316
1997-12-15,498.89819938599584
1997-12-16,500.7719552930512
1997-12-17,512.1321872649917
1997-12-18,509.6175320717227
1997-12-19,498.4382388687331
1997-12-22,493.6231561722467
1997-12-23,496.80746337620036
1997-12-24,497.0116526552544
1997-12-25,497.13753717040714
1997-12-26,497.93048913051854
1997-12-29,504.7352732429857
1997-12-30,508.34000142760124
1997-12-31,507.7149257161375
1998-01-01,507.7467483689639
1998-01-02,507.7368391611805
1998-01-05,508.55570032172415
1998-01-06,505.9927187176697
1998-01-07,506.53288364613945
1998-01-08,503.73953300595286
1998-01-09,497.62112009686973
1998-01-12,483.3058762137427
1998-01-13,489.76310529705063
1998-01-14,496.29357806848907
1998-01-15,495.947297680528
1998-01-16,509.32297352089137
1998-01-19,515.2980648461585
1998-01-20,516.0512041209154
1998-01-21,518.339868109736
1998-01-22,518.8402160274644
1998-01-23,524.1256086237654
1998-01-26,526.4814815397217
1998-01-27,529.7922377956547
1998-01-28,531.4456753192553
1998-01-29,530.886740729488
1998-01-30,529.0004625472609
1998-02-02,539.1626030685486
1998-02-03,541.8360857974068
1998-02-04,544.694346288538
1998-02-05,550.6819180377679
1998-02-06,550.3697287632453
1998-02-09,547.8792717436213
1998-02-10,549.0611329208853
1998-02-11,550.3787303839781
1998-02-12,549.2184914058455
1998-02-13,543.73123856972
1998-02-16,545.6811294394348
1998-02-17,549.1747813660069
1998-02-18,551.1078646465688
1998-02-19,548.3782021800399
1998-02-20,548.0959466084327
1998-02-23,552.3202848993549
1998-02-24,547.7659152929403
1998-02-25,552.8347663095828
1998-02-26,557.8950998296632
1998-02-27,562.2153147869933
1998-03-02,569.498301012909
1998-03-03,568.5962060199566
1998-03-04,563.231828335326
1998-03-05,554.9512750963255
1998-03-06,561.8245374834834
1998-03-09,564.0474164501017
1998-03-10,565.3813436104499
1998-03-11,562.9879788044689
1998-03-12,563.8242443961421
1998-03-13,573.2702448131897
1998-03-16,570.8071072041548
1998-03-17,575.3050452239031
1998-03-18,569.3866978378413
1998-03-19,571.4195773991643
1998-03-20,573.7173844212656
1998-03-23,576.0653707469329
1998-03-24,577.5917282949177
1998-03-25,581.868394167236
1998-03-26,583.4262759624384
1998-03-27,583.0829795210775
1998-03-30,574.4166090781137
1998-03-31,576.1535558025892
1998-04-01,578.8610728226547
1998-04-02,577.6710089178191
1998-04-03,577.8335603593738
1998-04-06,583.6411298424678
1998-04-07,583.7853293792663
1998-04-08,585.7640232333198
1998-04-09,593.1943106732328
1998-04-10,593.6776865340757
1998-04-13,592.5091076416212
1998-04-14,599.4079939597617
1998-04-15,601.0737616364266
1998-04-16,590.3263783832521
1998-04-17,588.0833688218847
1998-04-20,591.2238054934239
1998-04-21,593.6890559994347
1998-04-22,591.7113174821403
1998-04-23,587.0767378357644
1998-04-24,583.6010670824371
1998-04-27,569.570814199591
1998-04-28,572.3856107502261
1998-04-29,572.1492541436842
1998-04-30,581.5631640864883
1998-05-01,585.519636108116
1998-05-04,592.5741771705516
1998-05-05,591.9775874122158
1998-05-06,590.1630678002045
1998-05-07,583.0179400761297
1998-05-08,584.3150840620125
1998-05-11,590.2737107149321
1998-05-12,586.4347040646642
1998-05-13,585.2805401760202
1998-05-14,583.8160887151247
1998-05-15,583.3900812299054
1998-05-18,574.0741108979676
1998-05-19,580.8681628258103
1998-05-20,587.4650116388787
1998-05-21,592.7145781645381
1998-05-22,594.3703324748093
1998-05-25,594.6166528790205
1998-05-26,595.4319394232501
1998-05-27,584.569355990552
1998-05-28,583.0722314637928
1998-05-29,584.583350979851
1998-06-01,579.2923571730435
1998-06-02,582.3642557945019
1998-06-03,586.2272014266508
1998-06-04,585.5230521916097
1998-06-05,586.341514875927
1998-06-08,589.7534424944806
1998-06-09,589.4424291325251
1998-06-10,581.397534929155
1998-06-11,571.6796501576274
1998-06-12,564.0970977305753
1998-06-15,550.4225856921755
1998-06-16,555.7149964080573
1998-06-17,570.8215703508404
1998-06-18,574.2244160576039
1998-06-19,575.37104549066
1998-06-22,566.3021513590584
1998-06-23,567.87681223614
1998-06-24,569.4783355267786
1998-06-25,576.9124268181416
1998-06-26,574.0603996906026
1998-06-29,577.9993864417285
1998-06-30,583.7619932891886
1998-07-01,589.9627514000326
1998-07-02,589.7892212472391
1998-07-03,594.9336190348478
1998-07-06,596.0908807569313
1998-07-07,598.9917663397629
1998-07-08,599.9333571007083
1998-07-09,593.8591246282016
1998-07-10,591.3487098250152
1998-07-13,597.3016356154558
1998-07-14,604.9341904562156
1998-07-15,606.7542494837647
1998-07-16,611.7034008468252
1998-07-17,617.4018381614222
1998-07-20,622.0279019232153
1998-07-21,617.3549419485263
1998-07-22,606.2710041704885
1998-07-23,602.2301326099425
1998-07-24,603.8904110501805
1998-07-27,591.6492025328974
1998-07-28,593.8232417875215
1998-07-29,590.8882493528407
1998-07-30,595.6969094579465
1998-07-31,592.1118410605436
1998-08-03,581.311983577622
1998-08-04,579.2982725215575
1998-08-05,572.4689780965327
1998-08-06,567.0073924918719
1998-08-07,570.8761244804969
1998-08-10,561.2169582631038
1998-08-11,545.439364872129
1998-08-12,552.6733464850278
1998-08-13,547.2388952146975
1998-08-14,548.6384518867379
1998-08-17,546.3168276919174
1998-08-18,558.8209418932196
1998-08-19,564.1719430122869
1998-08-20,563.0579491342737
1998-08-21,544.737258656451
1998-08-24,544.5322336155764
1998-08-25,551.0687196789428
1998-08-26,540.2724263322026
1998-08-27,523.9846948392557
1998-08-28,518.9479813568526
1998-08-31,519.4218292083976
1998-09-01,517.5436715181266
1998-09-02,528.0622096569756
1998-09-03,527.5719191560911
1998-09-04,526.9843508974568
1998-09-07,541.5570665690683
1998-09-08,546.9823976692923
1998-09-09,537.4330512244754
1998-09-10,529.8440115491733
1998-09-11,526.4120735174422
1998-09-14,531.7545936101609
1998-09-15,532.2647187599865
1998-09-16,533.2605282334627
1998-09-17,521.1179825194179
1998-09-18,512.3684606715079
1998-09-21,497.5210196641791
1998-09-22,502.7659079918289
1998-09-23,510.6895895043398
1998-09-24,516.3140125362927
1998-09-25,509.6993726073355
1998-09-28,514.5312924257299
1998-09-29,516.0803599762037
1998-09-30,503.9632880482281
1998-10-01,487.8431565549843
1998-10-02,475.4609803948767
1998-10-05,464.4092488937476
1998-10-06,477.3030921481889
1998-10-07,494.1783942993263
1998-10-08,481.8081338234786
1998-10-09,482.22784642862104
1998-10-12,502.5994554862945
1998-10-13,504.78248849310324
1998-10-14,510.3880840888675
1998-10-15,520.8637305097257
1998-10-16,535.5466906548091
1998-10-19,536.3506316639233
1998-10-20,542.9228251286772
1998-10-21,541.2868547085585
1998-10-22,541.4925906311478
1998-10-23,542.8990469569256
1998-10-26,542.1834042422514
1998-10-27,547.3683464240482
1998-10-28,540.9152354627024
1998-10-29,546.5616146834947
1998-10-30,553.1640886828436
1998-11-02,568.8177939193895
1998-11-03,565.4606249731138
1998-11-04,575.135296264213
1998-11-05,572.334825297621
1998-11-06,570.8592485806995
1998-11-09,558.5793056582106
1998-11-10,552.5126472408696
1998-11-11,559.6972238432062
1998-11-12,551.3267180759682
1998-11-13,554.0990173037045
1998-11-16,568.9466827933855
1998-11-17,566.2497694552524
1998-11-18,567.4788760225509
1998-11-19,574.6721315163562
1998-11-20,581.5585305071819
1998-11-23,584.8422554549649
1998-11-24,586.345581327647
1998-11-25,582.6617613635643
1998-11-26,590.1870010764628
1998-11-27,590.7398898805684
1998-11-30,585.3748496210396
1998-12-01,574.8559242429975
1998-12-02,575.8205611311134
1998-12-03,579.1745164880352
1998-12-04,580.3843580459929
1998-12-07,581.098296412046
1998-12-08,583.0409807218143
1998-12-09,590.0205085240017
1998-12-10,589.2782028621373
1998-12-11,582.292548433975
1998-12-14,579.8203745199608
1998-12-15,579.4269686181681
1998-12-16,585.2860691221485
1998-12-17,589.7326997156383
1998-12-18,591.6483136292148
1998-12-21,598.6186562246262
1998-12-22,596.6168081893438
1998-12-23,603.8200453684423
1998-12-24,601.0763153571047
1998-12-25,602.0246788078372
1998-12-28,605.95504525104
1998-12-29,611.1257311030264
1998-12-30,609.6440749813678
1998-12-31,613.0675416256624
1999-01-01,613.1697915047911
1999-01-04,626.6510938204976
1999-01-05,630.8635565147207
1999-01-06,638.620008602335
1999-01-07,637.54345620747
1999-01-08,634.4437285773544
1999-01-11,630.9434211379337
1999-01-12,621.3922722506884
1999-01-13,607.0315707593576
1999-01-14,610.994989597038
1999-01-15,614.068563188515
1999-01-18,625.3819568625181
1999-01-19,625.1640259010596
1999-01-20,629.5362893653463
1999-01-21,627.4181468652419
1999-01-22,615.0186796025105
1999-01-25,615.9437972248376
1999-01-26,619.1278739709401
1999-01-27,618.7003741006981
1999-01-28,617.6507330471836
1999-01-29,620.2178001260924
1999-02-01,625.9332784568674
1999-02-02,626.7405182299684
1999-02-03,620.5181241809191
1999-02-04,617.781633691395
1999-02-05,612.6186239229655
1999-02-08,607.1465730061892
1999-02-09,599.2359897502325
1999-02-10,595.965942566405
1999-02-11,601.0957062551679
1999-02-12,605.1118883353018
1999-02-15,604.5038052981197
1999-02-16,601.108933137983
1999-02-17,598.7534120689494
1999-02-18,597.7941563625035
1999-02-19,595.2281978372177
1999-02-22,601.951620549091
1999-02-23,604.163045744921
1999-02-24,607.4844458405756
1999-02-25,606.1213085421027
1999-02-26,601.811299567936
1999-03-01,593.5538714815333
1999-03-02,590.593666035884
1999-03-03,586.7448302119091
1999-03-04,584.8176437034308
1999-03-05,600.1398441856054
1999-03-08,601.9095129843874
1999-03-09,606.8181392033756
1999-03-10,612.7368372521835
1999-03-11,612.4202214182526
1999-03-12,618.0062287845057
1999-03-15,620.1350843294895
1999-03-16,623.3463240739662
1999-03-17,625.1088222454034
1999-03-18,620.0060290866699
1999-03-19,627.830337449311
1999-03-22,623.7268355255408
1999-03-23,615.8111917363055
1999-03-24,609.4776781473846
1999-03-25,616.0901852733662
1999-03-26,611.2570628157695
1999-03-29,616.1546846909564
1999-03-30,616.7554452901721
1999-03-31,623.5774421108023
1999-04-01,628.3800641085472
1999-04-02,627.5868811562785
1999-04-05,624.8973708451882
1999-04-06,634.1304000195324
1999-04-07,637.432279998934
1999-04-08,643.3983488014624
1999-04-09,643.3128972376403
1999-04-12,642.7005781408367
1999-04-13,647.8591962262379
1999-04-14,650.8005365043637
1999-04-15,640.212729760706
1999-04-16,637.7839071886949
1999-04-19,637.6218992843008
1999-04-20,628.0081851546042
1999-04-21,625.6938567491873
1999-04-22,632.1270585414075
1999-04-23,636.2779314081414
1999-04-26,639.5628697871985
1999-04-27,646.602304618457
1999-04-28,646.4841251155702
1999-04-29,641.4651313162125
1999-04-30,641.6875486139098
1999-05-03,642.507348213258
1999-05-04,642.2047891626626
1999-05-05,639.7591601707153
1999-05-06,646.838627466592
1999-05-07,642.1872663123567
1999-05-10,644.9457119909422
1999-05-11,640.5372660473762
1999-05-12,639.4461052701712
1999-05-13,639.3035448054071
1999-05-14,634.5019230534017
1999-05-17,621.2110207738771
1999-05-18,626.4177743371459
1999-05-19,624.2851246600163
1999-05-20,628.2799090498165
1999-05-21,626.9173749813715
1999-05-24,626.2481469774992
1999-05-25,622.639859888693
1999-05-26,618.3577698507488
1999-05-27,613.8365421486785
1999-05-28,615.2075088819728
1999-05-31,615.0221785103448
1999-06-01,619.7381134184188
1999-06-02,618.4109047783795
1999-06-03,620.5151802683615
1999-06-04,621.7547728504053
1999-06-07,628.8729877564144
1999-06-08,637.2554414374367
1999-06-09,641.4169495299096
1999-06-10,641.8532761198929
1999-06-11,647.9179489698322
1999-06-14,641.1330629752952
1999-06-15,639.6373062151181
1999-06-16,641.7252600363215
1999-06-17,647.8924104530888
1999-06-18,650.7255434758862
1999-06-21,654.9785588558381
1999-06-22,655.8711411564827
1999-06-23,649.8018659826977
1999-06-24,646.8071171514877
1999-06-25,652.3111742554992
1999-06-28,651.1212549931348
1999-06-29,652.9242794499525
1999-06-30,650.9486384060809
1999-07-01,664.4619724141188
1999-07-02,669.1962744082388
1999-07-05,678.8759778028362
1999-07-06,676.6416246272399
1999-07-07,671.5487817836049
1999-07-08,665.156284805503
1999-07-09,665.4550164681737
1999-07-12,668.2264370385135
1999-07-13,666.0642737347818
1999-07-14,671.0583510498599
1999-07-15,681.0935927555322
1999-07-16,677.4365102468396
1999-07-19,678.7590612378018
1999-07-20,679.8484124595775
1999-07-21,675.5700582354382
1999-07-22,668.2055928538169
1999-07-23,660.9069558643375
1999-07-26,663.1236287192702
1999-07-27,663.3454268963017
1999-07-28,669.038473230537
1999-07-29,669.5110108642765
1999-07-30,676.8268449939292
1999-08-02,674.1961411680828
1999-08-03,674.7900858931191
1999-08-04,673.0358655139438
1999-08-05,659.369049996231
1999-08-06,656.9849507432273
1999-08-09,656.2695178102488
1999-08-10,651.5953338570407
1999-08-11,650.6037196008876
1999-08-12,660.9408054887213
1999-08-13,665.1658259067605
1999-08-16,674.6139598601558
1999-08-17,676.3383351859084
1999-08-18,683.3735975293623
1999-08-19,682.6267075680739
1999-08-20,689.2839708290443
1999-08-23,692.1688634592715
1999-08-24,690.2671105182966
1999-08-25,693.3593398931766
1999-08-26,690.3929754400087
1999-08-27,692.3081929419482
1999-08-30,695.3206697964495
1999-08-31,690.9640070290998
1999-09-01,700.4769491600109
1999-09-02,699.3456432911544
1999-09-03,703.4906654476206
1999-09-06,712.354729402933
1999-09-07,709.3864078133113
1999-09-08,709.6135094590261
1999-09-09,717.8837148448108
1999-09-10,717.9790352882771
1999-09-13,722.8853177820405
1999-09-14,721.5760872562572
1999-09-15,721.1744675954418
1999-09-16,710.9731243569491
1999-09-17,708.4283752230809
1999-09-20,715.1502067124825
1999-09-21,718.6474460107813
1999-09-22,710.4959935729331
1999-09-23,711.0099407149014
1999-09-24,695.8135483221981
1999-09-27,696.0564271433689
1999-09-28,702.4106535515554
1999-09-29,702.0079803179236
1999-09-30,710.7878181597185
1999-10-01,716.5762219783896
1999-10-04,720.1962161986085
1999-10-05,721.5166543573678
1999-10-06,724.4862684938004
1999-10-07,732.385850583697
1999-10-08,732.6998475852389
1999-10-11,737.6841647202587
1999-10-12,741.9932148912827
1999-10-13,731.9677551250186
1999-10-14,730.7214347202716
1999-10-15,723.9876473479318
1999-10-18,707.1897706698528
1999-10-19,713.165095267792
1999-10-20,721.9459932200135
1999-10-21,720.9422708761172
1999-10-22,728.6557919799087
1999-10-25,732.6643152069415
1999-10-26,735.5014102214213
1999-10-27,731.1235702094996
1999-10-28,738.0045514086266
1999-10-29,753.7536761045573
1999-11-01,756.9357614754225
1999-11-02,758.6795822155591
1999-11-03,759.9195185644579
1999-11-04,769.5054312268776
1999-11-05,769.4668991665263
1999-11-08,768.0634403273856
1999-11-09,772.9349053244549
1999-11-10,783.6293619274312
1999-11-11,792.0574755113486
1999-11-12,792.2357889956801
1999-11-15,802.2547629403543
1999-11-16,797.6457065446958
1999-11-17,798.960644126825
1999-11-18,805.333294116872
1999-11-19,806.9428947542107
1999-11-22,813.5407816268262
1999-11-23,816.1592710005425
1999-11-24,815.7643591056251
1999-11-25,825.5006953030531
1999-11-26,838.3200728781103
1999-11-29,842.3793543271654
1999-11-30,826.4309513666225
1999-12-01,818.0798971999687
1999-12-02,812.6983445915689
1999-12-03,830.9374451651336
1999-12-06,850.8309345882636
1999-12-07,857.5083934811296
1999-12-08,856.8652456367668
1999-12-09,855.8552152861662
1999-12-10,858.2944846230107
1999-12-13,855.972602609336
1999-12-14,850.1629166930462
1999-12-15,840.4831680692894
1999-12-16,852.4775012669361
1999-12-17,857.121743881801
1999-12-20,860.07692290232
1999-12-21,861.7962859874918
1999-12-22,877.9134706343538
1999-12-23,890.1995340616747
1999-12-24,901.9940978989936
1999-12-27,900.8515191965203
1999-12-28,911.7702720330427
1999-12-29,920.1774205166457
1999-12-30,928.655715814418
1999-12-31,928.8806833659945
2000-01-03,939.9360555439115
2000-01-04,920.2390905241139
2000-01-05,877.9308286019874
2000-01-06,857.5669943625503
2000-01-07,864.3356637950566
2000-01-10,878.6598993154358
2000-01-11,897.9416196516172
2000-01-12,892.4892331044359
2000-01-13,896.4053689984692
2000-01-14,901.7067274798377
2000-01-17,918.8312846509721
2000-01-18,903.2128752425393
2000-01-19,890.6146267608902
2000-01-20,894.2822853368183
2000-01-21,890.1000597992244
2000-01-24,894.9582753609014
2000-01-25,888.0797281430389
2000-01-26,901.6265467655097
2000-01-27,911.4584771551615
2000-01-28,907.9463675424499
2000-01-31,893.0024006586517
2000-02-01,897.5002666438203
2000-02-02,912.2092823169494
2000-02-03,936.0636708558518
2000-02-04,946.4155127897757
2000-02-07,943.1371872781211
2000-02-08,958.9100106988096
2000-02-09,968.9231972806891
2000-02-10,965.1726401291842
2000-02-11,967.6405805147795
2000-02-14,960.8350300160943
2000-02-15,948.6261104573147
2000-02-16,949.4183008773554
2000-02-17,958.5728905664115
2000-02-18,959.331918602827
2000-02-21,946.1350631083171
2000-02-22,948.6072126634699
2000-02-23,957.6699923766234
2000-02-24,963.8103418813879
2000-02-25,974.0281492963667
2000-02-28,967.0075488974334
2000-02-29,966.3634224166602
2000-03-01,987.2809101973176
2000-03-02,997.9156402589974
2000-03-03,996.9756750593688
2000-03-06,997.6639431440608
2000-03-07,992.2325623218111
2000-03-08,979.7021495034425
2000-03-09,989.9471010190537
2000-03-10,990.535892306191
2000-03-13,954.5856666582354
2000-03-14,958.8196688808191
2000-03-15,947.1853574494077
2000-03-16,953.9722508057908
2000-03-17,966.8400851617444
2000-03-20,975.899449766196
2000-03-21,969.7426196075112
2000-03-22,962.9001222464625
2000-03-23,961.7276953658907
2000-03-24,971.8572215602084
2000-03-27,972.0217122728251
2000-03-28,978.7763867022874
2000-03-29,977.297704252581
2000-03-30,950.7626215765291
2000-03-31,954.057960591617
2000-04-03,931.1102756147112
2000-04-04,909.4857931882632
2000-04-05,897.4116984013297
2000-04-06,913.3004685149967
2000-04-07,931.5763680210716
2000-04-10,935.7401988772547
2000-04-11,911.7785819946989
2000-04-12,903.8144592252611
2000-04-13,885.5680645636664
2000-04-14,861.2169361931012
2000-04-17,829.3585801812238
2000-04-18,844.5205345528157
2000-04-19,857.9854413064877
2000-04-20,862.0537741370085
2000-04-21,868.2622802685094
2000-04-24,868.9778420203578
2000-04-25,865.3810843565985
2000-04-26,875.1821124008184
2000-04-27,860.2066363767169
2000-04-28,873.0271042666299
2000-05-01,878.0235333054335
2000-05-02,892.5123809621007
2000-05-03,868.8737474931729
2000-05-04,870.4302699633674
2000-05-05,872.5824199492971
2000-05-08,863.933961472409
2000-05-09,845.9296720790619
2000-05-10,829.974009412741
2000-05-11,822.0106429602874
2000-05-12,839.4314756373611
2000-05-15,835.448356095764
2000-05-16,848.1145752069889
2000-05-17,829.6084803411604
2000-05-18,823.3850459812209
2000-05-19,795.9284955651932
2000-05-22,772.8845975116906
2000-05-23,775.1411029390789
2000-05-24,760.335096266198
2000-05-25,780.6469752423864
2000-05-26,788.3700738916949
2000-05-29,796.9245762794816
2000-05-30,814.176522368494
2000-05-31,814.9966645900356
2000-06-01,828.6639643195826
2000-06-02,864.0169116665759
2000-06-05,869.0505608131506
2000-06-06,875.69578515051
2000-06-07,866.5208472097381
2000-06-08,864.9371059577528
2000-06-09,862.3423172120836
2000-06-12,866.2770326609457
2000-06-13,860.3303815377998
2000-06-14,864.5811892339343
2000-06-15,851.161725501864
2000-06-16,853.3730776070964
2000-06-19,856.6589538238468
