Date,EM (EMERGING MARKETS) ex CHINA
1999-08-05,1329.978082172816
1999-08-06,1317.63856972035
1999-08-09,1324.9030541977859
1999-08-10,1328.8378779828704
1999-08-11,1322.701976682224
1999-08-12,1332.9775666846979
1999-08-13,1337.4054829443512
1999-08-16,1351.699227789098
1999-08-17,1343.4634177754187
1999-08-18,1338.0090373391922
1999-08-19,1333.6045522374102
1999-08-20,1345.7007834673548
1999-08-23,1372.3378867090216
1999-08-24,1372.0843522660507
1999-08-25,1398.734685008547
1999-08-26,1390.599659056059
1999-08-27,1386.6860719299737
1999-08-30,1379.3814986923924
1999-08-31,1374.9949053003768
1999-09-01,1376.1404830493589
1999-09-02,1370.165158727584
1999-09-03,1370.3192557770878
1999-09-06,1389.0964262279208
1999-09-07,1377.6548455668278
1999-09-08,1369.842041081841
1999-09-09,1377.1310027061174
1999-09-10,1391.88901649599
1999-09-13,1403.4775265932346
1999-09-14,1401.3532658261372
1999-09-15,1387.2757392301091
1999-09-16,1366.998137231576
1999-09-17,1368.9058822337618
1999-09-20,1379.1316891121119
1999-09-21,1369.1937350544779
1999-09-22,1365.9837115388332
1999-09-23,1356.2218251734241
1999-09-24,1348.8100860359764
1999-09-27,1336.803471793229
1999-09-28,1341.5122948085034
1999-09-29,1337.2734161231467
1999-09-30,1327.9603200793204
1999-10-01,1328.3256325158663
1999-10-04,1332.3706801402109
1999-10-05,1332.714021146572
1999-10-06,1349.174079165597
1999-10-07,1369.6577999394704
1999-10-08,1369.5476474283291
1999-10-11,1374.3924698376145
1999-10-12,1382.7387521458925
1999-10-13,1366.0029972006464
1999-10-14,1364.4758809948253
1999-10-15,1337.5604145373775
1999-10-18,1315.1447903868327
1999-10-19,1319.585069903817
1999-10-20,1338.4434069864549
1999-10-21,1330.7212206533377
1999-10-22,1338.1042199713274
1999-10-25,1332.9945844079632
1999-10-26,1334.0851901521742
1999-10-27,1327.5031054890085
1999-10-28,1341.7982815143303
1999-10-29,1356.9493421574352
1999-11-01,1373.7260971551432
1999-11-02,1385.448625968017
1999-11-03,1398.148760885684
1999-11-04,1413.8923222028682
1999-11-05,1427.6022824932152
1999-11-08,1431.1388361257277
1999-11-09,1444.6139130210104
1999-11-10,1446.992169302878
1999-11-11,1453.6420159177694
1999-11-12,1457.152337611128
1999-11-15,1460.7778024987138
1999-11-16,1468.232325592922
1999-11-17,1453.2565807965636
1999-11-18,1460.5030846053369
1999-11-19,1478.453762953467
1999-11-22,1480.1272916441303
1999-11-23,1478.5838376858462
1999-11-24,1472.0383218161044
1999-11-25,1477.5964101092095
1999-11-26,1474.022511785267
1999-11-29,1481.6417605804706
1999-11-30,1479.6034925989566
1999-12-01,1491.2369003137273
1999-12-02,1503.386881005606
1999-12-03,1516.0282561506817
1999-12-06,1528.595182944446
1999-12-07,1523.8138050738821
1999-12-08,1530.1047903471367
1999-12-09,1533.131542678835
1999-12-10,1557.4014940715983
1999-12-13,1570.0732023900332
1999-12-14,1553.0187022056698
1999-12-15,1544.5132787906985
1999-12-16,1545.2367448895893
1999-12-17,1557.378315049607
1999-12-20,1574.888985641353
1999-12-21,1582.2013699126132
1999-12-22,1594.2158612650774
1999-12-23,1596.160275942934
1999-12-24,1604.449113284431
1999-12-27,1615.9710314435567
1999-12-28,1627.659312703105
1999-12-29,1644.2202614920197
1999-12-30,1662.3480748824788
1999-12-31,1670.045460786589
2000-01-03,1695.496020117669
2000-01-04,1710.985206327852
2000-01-05,1679.41010918992
2000-01-06,1662.1828789611088
2000-01-07,1682.629332750383
2000-01-10,1732.6476710030242
2000-01-11,1703.4980463358036
2000-01-12,1712.117401131811
2000-01-13,1737.9504208037497
2000-01-14,1764.019955066598
2000-01-17,1793.8680955514967
2000-01-18,1787.9320995529793
2000-01-19,1750.0698647491429
2000-01-20,1747.2627722031366
2000-01-21,1736.2692686866662
2000-01-24,1736.7753150886806
2000-01-25,1709.5374030183923
2000-01-26,1714.0126574884237
2000-01-27,1718.7435398456184
2000-01-28,1707.371414435876
2000-01-31,1681.106586225069
2000-02-01,1694.9242416703366
2000-02-02,1709.09605228887
2000-02-03,1743.8571819999142
2000-02-04,1763.7681489581637
2000-02-07,1785.8992433718904
2000-02-08,1798.8219647075591
2000-02-09,1808.294029897274
2000-02-10,1817.8562355019737
2000-02-11,1812.7077319758937
2000-02-14,1782.5024891495848
2000-02-15,1776.6370124694918
2000-02-16,1776.8876403758627
2000-02-17,1791.4531795871967
2000-02-18,1775.2337200814
2000-02-21,1761.5687305549025
2000-02-22,1735.0164008763757
2000-02-23,1745.22723713529
2000-02-24,1747.3674948115608
2000-02-25,1731.0549426022546
2000-02-28,1703.089090329343
2000-02-29,1704.7916107087083
2000-03-01,1745.6396428789803
2000-03-02,1771.4603004672967
2000-03-03,1768.7574628633315
2000-03-06,1771.9883855834316
2000-03-07,1770.0989426958208
2000-03-08,1778.3419267653273
2000-03-09,1782.0984816047985
2000-03-10,1776.719388473109
2000-03-13,1715.571951971852
2000-03-14,1707.0533910545792
2000-03-15,1694.1740148086312
2000-03-16,1701.0647619258766
2000-03-17,1713.2738962780843
2000-03-20,1698.7467730848264
2000-03-21,1717.3919333464291
2000-03-22,1720.836432222497
2000-03-23,1741.94449375904
2000-03-24,1762.906487745151
2000-03-27,1780.9438637469989
2000-03-28,1766.2918428481617
2000-03-29,1759.7103894827253
2000-03-30,1724.1242139103288
2000-03-31,1713.3325550973
2000-04-03,1698.3047133435075
2000-04-04,1673.0955301341705
2000-04-05,1664.434878754709
2000-04-06,1680.9204852982148
2000-04-07,1717.3205714711373
2000-04-10,1733.0946916248138
2000-04-11,1706.2063653886114
2000-04-12,1683.4968350252625
2000-04-13,1645.9956136509943
2000-04-14,1593.5682434254595
2000-04-17,1503.6871137645428
2000-04-18,1543.1671606669202
2000-04-19,1531.972258310659
2000-04-20,1541.740498429037
2000-04-21,1546.5484444156216
2000-04-24,1518.5447721884832
2000-04-25,1539.0392111284943
2000-04-26,1535.9095076608442
2000-04-27,1527.965898366237
2000-04-28,1550.0356225635342
2000-05-01,1549.8257151334155
2000-05-02,1551.0978747718418
2000-05-03,1524.0009197429647
2000-05-04,1523.3210499434626
2000-05-05,1533.0082194190998
2000-05-08,1516.6393820172855
2000-05-09,1514.4179137496028
2000-05-10,1495.8526850098117
2000-05-11,1482.9752963525668
2000-05-12,1484.2739272204208
2000-05-15,1494.6420867130505
2000-05-16,1519.3861194247552
2000-05-17,1502.4991376213409
2000-05-18,1484.4462998414936
2000-05-19,1461.3930271863292
2000-05-22,1421.8266771866813
2000-05-23,1400.9188674227864
2000-05-24,1401.4278008250114
2000-05-25,1413.0479065735697
2000-05-26,1409.9529429737756
2000-05-29,1420.2390952213768
2000-05-30,1461.3194005775727
2000-05-31,1484.472015305618
2000-06-01,1497.2370326754155
2000-06-02,1541.183676835781
2000-06-05,1549.0184286541885
2000-06-06,1538.0238385745095
2000-06-07,1540.3127698314468
2000-06-08,1535.8017548006044
2000-06-09,1552.4506031688659
2000-06-12,1548.190093105214
2000-06-13,1539.6792710253787
2000-06-14,1547.7536903586877
2000-06-15,1526.5043547295102
2000-06-16,1519.078681532638
2000-06-19,1517.7145776228342
2000-06-20,1524.845507698261
2000-06-21,1523.529390010886
2000-06-22,1518.2908876934218
2000-06-23,1503.7209010498025
2000-06-26,1500.5987168380775
2000-06-27,1510.8257029241836
2000-06-28,1519.177388799825
2000-06-29,1507.023528334452
2000-06-30,1524.891947072476
2000-07-03,1542.086151399403
2000-07-04,1540.2444064912843
2000-07-05,1550.9270771839556
2000-07-06,1543.0957444297405
2000-07-07,1544.7597781450856
2000-07-10,1553.3844010229188
2000-07-11,1537.1178367908349
2000-07-12,1548.7905443320312
2000-07-13,1547.521236112294
2000-07-14,1553.457516012963
2000-07-17,1555.0080344635405
2000-07-18,1538.115589410868
2000-07-19,1514.179168390911
2000-07-20,1506.4859336303384
2000-07-21,1505.8398560566222
2000-07-24,1476.730895282367
2000-07-25,1474.137861999059
2000-07-26,1472.0950133134968
2000-07-27,1462.2821420903535
2000-07-28,1437.2586644083815
2000-07-31,1442.5115889000572
2000-08-01,1446.8228945364745
2000-08-02,1447.0053166277326
2000-08-03,1439.516994343129
2000-08-04,1443.4119471382767
2000-08-07,1428.8526835208934
2000-08-08,1431.9298021508391
2000-08-09,1446.002619188299
2000-08-10,1453.4994826681743
2000-08-11,1456.275762281476
2000-08-14,1466.8716825727656
2000-08-15,1466.2162820404906
2000-08-16,1478.0514206963005
2000-08-17,1481.8492367914814
2000-08-18,1468.8038142946234
2000-08-21,1463.19067465765
2000-08-22,1469.2115782159271
2000-08-23,1464.2527030076837
2000-08-24,1462.9218963255637
2000-08-25,1464.136776077336
2000-08-28,1458.6334477091148
2000-08-29,1461.3889131995352
2000-08-30,1453.5750624419802
2000-08-31,1454.3220556031647
2000-09-01,1454.9061910895743
2000-09-04,1466.0926380712965
2000-09-05,1462.814463378637
2000-09-06,1454.4219413527558
2000-09-07,1441.5424396079834
2000-09-08,1437.271715205727
2000-09-11,1422.6606690344715
2000-09-12,1412.2246952789812
2000-09-13,1414.6481441604703
2000-09-14,1410.4582706141782
2000-09-15,1395.7218093624472
2000-09-18,1343.708376569548
2000-09-19,1334.6229514358215
2000-09-20,1351.5091138704224
2000-09-21,1338.5058646822883
2000-09-22,1306.6405093112803
2000-09-25,1333.7401835534697
2000-09-26,1331.0541473146823
2000-09-27,1331.0146945815088
2000-09-28,1330.59197209947
2000-09-29,1329.6091835680922
2000-10-02,1310.9588454638401
2000-10-03,1312.8167217273124
2000-10-04,1307.7509068869665
2000-10-05,1311.105843613772
2000-10-06,1313.4876217917601
2000-10-09,1293.2051538905102
2000-10-10,1286.3315962463578
2000-10-11,1255.028286118603
2000-10-12,1230.1121821547442
2000-10-13,1222.000719949353
2000-10-16,1233.1186512386514
2000-10-17,1213.6300359004847
2000-10-18,1192.4525498813528
2000-10-19,1209.3453932506263
2000-10-20,1231.6765684783663
2000-10-23,1223.210569375688
2000-10-24,1238.7224246950366
2000-10-25,1226.7871662260218
2000-10-26,1220.970859252023
2000-10-27,1227.2224004906157
2000-10-30,1217.7834958960823
2000-10-31,1230.845212512745
2000-11-01,1249.3562651283307
2000-11-02,1266.1247708236262
2000-11-03,1271.3198702889345
2000-11-06,1271.8351557846604
2000-11-07,1279.1905260134613
2000-11-08,1274.7360230418394
2000-11-09,1263.6025156293413
2000-11-10,1256.6780215841648
2000-11-13,1218.758446584228
2000-11-14,1238.5042647714374
2000-11-15,1239.7715085542193
2000-11-16,1221.4626817518583
2000-11-17,1216.0698112156917
2000-11-20,1187.6638677348953
2000-11-21,1189.408027596255
2000-11-22,1164.6258587612208
2000-11-23,1152.1589824371547
2000-11-24,1171.8157760497731
2000-11-27,1187.297546906049
2000-11-28,1165.0187918026231
2000-11-29,1153.2986514890144
2000-11-30,1127.3576907864967
2000-12-01,1133.8468714931164
2000-12-04,1127.9434237621113
2000-12-05,1165.7582684777153
2000-12-06,1184.3064630777542
2000-12-07,1181.8563934871545
2000-12-08,1202.110386905271
2000-12-11,1214.3126539719801
2000-12-12,1205.1966814795842
2000-12-13,1205.179627270631
2000-12-14,1196.5123107291708
2000-12-15,1177.0593199161026
2000-12-18,1181.5411073684322
2000-12-19,1174.258135636748
2000-12-20,1149.5947209091087
2000-12-21,1138.3744463228338
2000-12-22,1146.430829426388
2000-12-25,1147.6646537688525
2000-12-26,1140.7058419121604
2000-12-27,1143.4010341193416
2000-12-28,1155.6964762765124
2000-12-29,1155.7858119700943
2001-01-01,1154.5724388818312
2001-01-02,1156.7931422202018
2001-01-03,1167.1443537004354
2001-01-04,1206.8094348611316
2001-01-05,1210.9226675257516
2001-01-08,1207.180889068483
2001-01-09,1220.5879219252781
2001-01-10,1210.4255012463755
2001-01-11,1216.2525626192653
2001-01-12,1225.231797279766
2001-01-15,1228.5827510019774
2001-01-16,1234.4248356065762
2001-01-17,1250.1274559322967
2001-01-18,1266.000874823491
2001-01-19,1283.4406596741762
2001-01-22,1282.000378730408
2001-01-23,1289.3685937424534
2001-01-24,1287.616762264146
2001-01-25,1289.0320755181674
2001-01-26,1283.8139306378077
2001-01-29,1280.1059905703803
2001-01-30,1294.2225519459455
2001-01-31,1314.177141926907
2001-02-01,1308.582356817921
2001-02-02,1305.465861458154
2001-02-05,1284.1971779529774
2001-02-06,1288.2380366633377
2001-02-07,1265.1540296204212
2001-02-08,1274.4292086014013
2001-02-09,1275.4814689192474
2001-02-12,1278.2693392459767
2001-02-13,1284.8152655170682
2001-02-14,1280.4840334300582
2001-02-15,1294.4281408058496
2001-02-16,1282.4416498967705
2001-02-19,1271.35865548313
2001-02-20,1272.1212159505433
2001-02-21,1240.316168283175
2001-02-22,1218.226261988132
2001-02-23,1207.8753906998365
2001-02-26,1220.636280190219
2001-02-27,1216.0131917944275
2001-02-28,1212.352708691193
2001-03-01,1210.2999482636842
2001-03-02,1203.6586458342256
2001-03-05,1207.9629509870992
2001-03-06,1217.074924675671
2001-03-07,1222.597497258854
2001-03-08,1226.6541286985482
2001-03-09,1211.811608209963
2001-03-12,1173.3631531443702
2001-03-13,1163.1621801648612
2001-03-14,1150.735206569182
2001-03-15,1150.273521349325
2001-03-16,1140.0080023532792
2001-03-19,1129.1254837623935
2001-03-20,1128.6675066664902
2001-03-21,1128.0294122554524
2001-03-22,1105.3462987780276
2001-03-23,1114.376228545667
2001-03-26,1131.0121152006384
2001-03-27,1131.5829719272251
2001-03-28,1120.811830415168
2001-03-29,1100.3747239837817
2001-03-30,1098.0747374538118
2001-04-02,1078.8369079779748
2001-04-03,1054.8028086965974
2001-04-04,1045.5005647744283
2001-04-05,1064.3624810038393
2001-04-06,1072.5595573532871
2001-04-09,1067.821529935271
2001-04-10,1077.7152593396117
2001-04-11,1089.7409453812668
2001-04-12,1095.164538734077
2001-04-13,1096.5761365228295
2001-04-16,1087.2002093532312
2001-04-17,1089.1501021525578
2001-04-18,1120.3388264215164
2001-04-19,1135.2095801860144
2001-04-20,1117.885095125904
2001-04-23,1112.2383763523342
2001-04-24,1114.3020823882457
2001-04-25,1117.440436792747
2001-04-26,1129.3226636908505
2001-04-27,1133.5485618804612
2001-04-30,1148.468815025552
2001-05-01,1148.4130130823578
2001-05-02,1156.1253602561483
2001-05-03,1157.0853248848125
2001-05-04,1153.2967282686718
2001-05-07,1155.4092031526302
2001-05-08,1150.0809293263017
2001-05-09,1148.5017331748581
2001-05-10,1148.7497952416436
2001-05-11,1145.0775599807068
2001-05-14,1133.7974602105544
2001-05-15,1127.4097706690477
2001-05-16,1132.3974366092232
2001-05-17,1163.8841423132146
2001-05-18,1170.134620046316
2001-05-21,1175.0331673409155
2001-05-22,1179.3977719102277
2001-05-23,1184.7191798898841
2001-05-24,1180.5774085483993
2001-05-25,1174.27915444825
2001-05-28,1172.994915698718
2001-05-29,1171.4783793343395
2001-05-30,1161.0107227405517
2001-05-31,1160.52366346805
2001-06-01,1156.0547922534652
2001-06-04,1158.4725978720141
2001-06-05,1151.762485630275
2001-06-06,1157.0112694411976
2001-06-07,1158.5998996420192
2001-06-08,1169.29034785012
2001-06-11,1162.7582946470968
2001-06-12,1159.5255543227536
2001-06-13,1156.9138218002274
2001-06-14,1153.2911733819376
2001-06-15,1146.1772574116876
2001-06-18,1124.7942929499952
2001-06-19,1123.0220709601317
2001-06-20,1119.8522847378538
2001-06-21,1126.129783564664
2001-06-22,1128.4341260835727
2001-06-25,1127.085341257373
2001-06-26,1123.8408408872176
2001-06-27,1124.563653112034
2001-06-28,1119.2807896694426
2001-06-29,1131.7795000181902
2001-07-02,1135.081926506419
2001-07-03,1123.305902918838
2001-07-04,1114.3221855382606
2001-07-05,1109.5041235515805
2001-07-06,1090.6768603148546
2001-07-09,1086.067246263036
2001-07-10,1078.7159492784258
2001-07-11,1056.6137444666294
2001-07-12,1064.8518781955154
2001-07-13,1059.3597507591237
2001-07-16,1049.764188914324
2001-07-17,1052.3531495549682
2001-07-18,1046.7388263213634
2001-07-19,1051.2791876824983
2001-07-20,1049.7433971349699
2001-07-23,1050.41855000244
2001-07-24,1042.2148270359512
2001-07-25,1042.9827037392308
2001-07-26,1054.8223176185336
2001-07-27,1058.7940143962167
2001-07-30,1063.0328319641276
2001-07-31,1066.0176823916208
2001-08-01,1071.7245748771277
2001-08-02,1085.258728230676
2001-08-03,1087.554712085849
2001-08-06,1081.3825407396275
2001-08-07,1075.5400279813766
2001-08-08,1076.6990727958148
2001-08-09,1067.2967624257913
2001-08-10,1072.2365845849345
2001-08-13,1076.2228394759782
2001-08-14,1084.9840728021532
2001-08-15,1082.9503410964717
2001-08-16,1085.133534993122
2001-08-17,1070.5827081940163
2001-08-20,1062.2901770898309
2001-08-21,1063.00564358651
2001-08-22,1070.144650013637
2001-08-23,1068.4283966839948
2001-08-24,1073.409162341961
2001-08-27,1086.5932446929742
2001-08-28,1081.8287130585334
2001-08-29,1084.911840636674
2001-08-30,1077.8439142823659
2001-08-31,1071.1311988566138
2001-09-03,1063.1258008094662
2001-09-04,1067.4582130690192
2001-09-05,1060.9010969441283
2001-09-06,1048.7066210336825
2001-09-07,1045.9762015589768
2001-09-10,1037.1769470254785
2001-09-11,1000.508081732612
2001-09-12,977.8642135173036
2001-09-13,963.5273161219063
2001-09-14,937.765001780152
2001-09-17,922.5011767759678
2001-09-18,927.270730974413
2001-09-19,931.6766258269671
2001-09-20,903.9998544505457
2001-09-21,879.0256692178732
2001-09-24,886.4542242885327
2001-09-25,885.0074121651554
2001-09-26,885.7004065683715
2001-09-27,885.1036958451875
2001-09-28,897.9659656079353
2001-10-01,893.8084916713982
2001-10-02,886.4357151280651
2001-10-03,880.9423218977902
2001-10-04,897.4668519404537
2001-10-05,901.4045838903659
2001-10-08,893.0477326292147
2001-10-09,906.1803480564191
2001-10-10,916.4014725743089
2001-10-11,942.578886837464
2001-10-12,940.7367927632794
2001-10-15,938.3037308126535
2001-10-16,948.0093052634712
2001-10-17,956.0090903402817
2001-10-18,947.4305388859015
2001-10-19,949.3995059931729
2001-10-22,953.3234692601163
2001-10-23,956.6977807554648
2001-10-24,969.1527441020376
2001-10-25,968.7974273978756
2001-10-26,972.8492894344745
2001-10-29,971.1017211795863
2001-10-30,951.415166246968
2001-10-31,955.7682164403209
2001-11-01,959.9867510533609
2001-11-02,967.2129907823236
2001-11-05,984.5000370659412
2001-11-06,988.4649389775346
2001-11-07,988.4475381520946
2001-11-08,1000.0114250971108
2001-11-09,1004.2188432384991
2001-11-12,1003.3266402752088
2001-11-13,1016.6733013210428
2001-11-14,1031.7930475491812
2001-11-15,1043.3853291309897
2001-11-16,1043.6233193029493
2001-11-19,1062.076858204876
2001-11-20,1049.419101383978
2001-11-21,1050.6307165758815
2001-11-22,1054.9347214077684
2001-11-23,1067.3872031318235
2001-11-26,1088.0612114326525
2001-11-27,1083.521258932795
2001-11-28,1059.5859985253871
2001-11-29,1051.8323046475061
2001-11-30,1055.884976805195
2001-12-03,1071.868446082077
2001-12-04,1082.072248188573
2001-12-05,1115.7051389276978
2001-12-06,1133.0543346537283
2001-12-07,1140.7455290113076
2001-12-10,1128.3224976960898
2001-12-11,1121.483321469293
2001-12-12,1135.4986452599883
2001-12-13,1117.8607178811876
2001-12-14,1111.9641853909636
2001-12-17,1111.4862228349803
2001-12-18,1110.7501056834553
2001-12-19,1108.8592775396737
2001-12-20,1108.6603339461594
2001-12-21,1100.2197288040513
2001-12-24,1106.821156142963
2001-12-25,1112.9411701014908
2001-12-26,1115.877663813689
2001-12-27,1123.6560827956544
2001-12-28,1136.7868542977565
2001-12-31,1145.330883891612
2002-01-01,1145.5315405196118
2002-01-02,1163.517662973845
2002-01-03,1178.8586176013648
2002-01-04,1202.301692072236
2002-01-07,1212.5895645468374
2002-01-08,1205.1633366672258
2002-01-09,1208.8907152338052
2002-01-10,1191.2176860117947
2002-01-11,1182.4385023274242
2002-01-14,1180.9777156950054
2002-01-15,1170.4055565607605
2002-01-16,1157.4410604630627
2002-01-17,1164.7657008853294
2002-01-18,1163.1936431169631
2002-01-21,1173.0781041386049
2002-01-22,1172.2904839673772
2002-01-23,1183.4335494123848
2002-01-24,1188.5485826132854
2002-01-25,1196.973951012205
2002-01-28,1201.1306389261852
2002-01-29,1191.6166883639005
2002-01-30,1175.0079525898525
2002-01-31,1193.5806603768706
2002-02-01,1191.364592702509
2002-02-04,1185.4109037454866
2002-02-05,1187.1098812246964
2002-02-06,1193.240419868001
2002-02-07,1182.1690333439778
2002-02-08,1183.6834487899741
2002-02-11,1179.5104596683193
2002-02-12,1184.5551139611869
2002-02-13,1192.766290532376
2002-02-14,1219.6825639966423
2002-02-15,1216.9628497462065
2002-02-18,1216.2971467810362
2002-02-19,1202.9745192211153
2002-02-20,1190.6424304945247
2002-02-21,1189.8741968101388
2002-02-22,1189.4964821551914
2002-02-25,1193.8700302898205
2002-02-26,1199.6344769247733
2002-02-27,1220.917246875636
2002-02-28,1213.4837441481898
2002-03-01,1229.204872983675
2002-03-04,1257.8675463849092
2002-03-05,1263.9022354064396
2002-03-06,1269.5443684819388
2002-03-07,1263.9291368773777
2002-03-08,1263.5155874741645
2002-03-11,1269.6351849004218
2002-03-12,1270.0361890208721
2002-03-13,1266.3655765657263
2002-03-14,1265.9980918865729
2002-03-15,1264.425136203108
2002-03-18,1272.6519182347654
2002-03-19,1278.6641466271294
2002-03-20,1281.6535302546322
2002-03-21,1281.0381896938275
2002-03-22,1285.6058164553478
2002-03-25,1274.7175566593385
2002-03-26,1277.7179792747497
2002-03-27,1284.3193970392092
2002-03-28,1286.451107293642
2002-03-29,1286.3359292199857
2002-04-01,1281.8671466070534
2002-04-02,1295.524587975391
2002-04-03,1294.2967909573297
2002-04-04,1291.7661920397395
2002-04-05,1299.7217987680303
2002-04-08,1289.992143505355
2002-04-09,1285.0044782271564
2002-04-10,1285.4769057591577
2002-04-11,1287.3412808324488
2002-04-12,1292.9794246148274
2002-04-15,1301.3082762856839
2002-04-16,1311.004502999201
2002-04-17,1335.8152798884125
2002-04-18,1335.704471330271
2002-04-19,1333.5584018793634
2002-04-22,1335.0774343888
2002-04-23,1334.5811810833777
2002-04-24,1333.26393268703
2002-04-25,1312.6963815610886
2002-04-26,1312.6956083857942
2002-04-29,1293.0860111179406
2002-04-30,1291.7352829615375
2002-05-01,1291.4033481753756
2002-05-02,1290.2623938864192
2002-05-03,1294.116608187497
2002-05-06,1276.0402923510876
2002-05-07,1277.1097467280877
2002-05-08,1295.6817491224685
2002-05-09,1287.3760275625289
2002-05-10,1277.3688994801219
2002-05-13,1278.1425526632154
2002-05-14,1290.738116304039
2002-05-15,1305.3560636966067
2002-05-16,1307.690020063685
2002-05-17,1319.5679079607576
2002-05-20,1308.9896219953396
2002-05-21,1291.7710671718476
2002-05-22,1301.8079862264506
2002-05-23,1292.6512301674256
2002-05-24,1305.7295308436676
2002-05-27,1304.7741028882647
2002-05-28,1300.7813029528306
