Date,EM LATIN AMERICA WITH BRAZIL ADR
2003-05-30,1000.0
2003-06-02,1014.3730885051972
2003-06-03,1013.8665208126589
2003-06-04,1021.0408538581753
2003-06-05,1010.6628700817588
2003-06-06,1023.1220145038595
2003-06-09,997.211283747041
2003-06-10,1012.8719178460337
2003-06-11,1025.3895278511575
2003-06-12,1040.4970275849644
2003-06-13,1033.8459892197511
2003-06-16,1041.7037610361012
2003-06-17,1058.2811050392868
2003-06-18,1049.8093342920813
2003-06-19,1048.2071383947687
2003-06-20,1051.436621364854
2003-06-23,1039.1687604833098
2003-06-24,1045.42611070818
2003-06-25,1046.1881351201343
2003-06-26,1041.8911827193033
2003-06-27,1046.999442516153
2003-06-30,1041.0629465242127
2003-07-01,1053.3085773394555
2003-07-02,1060.7267299506702
2003-07-03,1056.8075015785323
2003-07-04,1062.1837688546475
2003-07-07,1072.2152881176828
2003-07-08,1057.4267683901464
2003-07-09,1051.8191642641182
2003-07-10,1043.1070074805582
2003-07-11,1045.7118048858035
2003-07-14,1057.2450460019516
2003-07-15,1046.9017515243577
2003-07-16,1040.3124174320837
2003-07-17,1042.7397041167326
2003-07-18,1049.5088947624508
2003-07-21,1047.0362320868567
2003-07-22,1062.6125614657105
2003-07-23,1073.404259709918
2003-07-24,1072.6023931570242
2003-07-25,1079.7765238539582
2003-07-28,1079.9820833400265
2003-07-29,1070.2410744125978
2003-07-30,1073.2000573761452
2003-07-31,1087.0316720726107
2003-08-01,1073.5109099456013
2003-08-04,1075.2730581668297
2003-08-05,1057.411728611618
2003-08-06,1058.149191577486
2003-08-07,1066.2050071822362
2003-08-08,1073.1850599074862
2003-08-11,1081.4040573224763
2003-08-12,1077.7883241005893
2003-08-13,1081.5239269132865
2003-08-14,1096.166321742367
2003-08-15,1092.8498352252586
2003-08-18,1102.6327758136006
2003-08-19,1092.3697798212172
2003-08-20,1086.4403677044922
2003-08-21,1090.8682795846498
2003-08-22,1084.8541721893466
2003-08-25,1076.8737836872099
2003-08-26,1070.7574704995334
2003-08-27,1080.8567763038757
2003-08-28,1084.725989951812
2003-08-29,1085.7696112277852
2003-09-01,1089.4616666346833
2003-09-02,1094.0964254439975
2003-09-03,1106.9205284474494
2003-09-04,1113.5665188247165
2003-09-05,1121.6268351547658
2003-09-08,1125.7043497464815
2003-09-09,1104.9679453259653
2003-09-10,1113.1782947555062
2003-09-11,1117.7854684613399
2003-09-12,1116.3708262929736
2003-09-15,1117.8248121314691
2003-09-16,1122.5859651232306
2003-09-17,1127.2461336921422
2003-09-18,1139.4865305020357
2003-09-19,1141.5698160736915
2003-09-22,1139.7611390532961
2003-09-23,1150.5291142795634
2003-09-24,1143.3953610811764
2003-09-25,1138.5387127003573
2003-09-26,1138.079203695602
2003-09-29,1132.2667642868257
2003-09-30,1133.8525551522457
2003-10-01,1157.7654582010903
2003-10-02,1129.1934548576332
2003-10-03,1133.4214577862356
2003-10-06,1130.215099138315
2003-10-07,1125.047390422212
2003-10-08,1136.8635315336344
2003-10-09,1154.6224641908057
2003-10-10,1160.5924303340778
2003-10-13,1168.312742220884
2003-10-14,1162.6141030934675
2003-10-15,1158.400446550394
2003-10-16,1153.3951983096533
2003-10-17,1152.7015142328298
2003-10-20,1169.0381479388761
2003-10-21,1179.2841471860056
2003-10-22,1175.936256237025
2003-10-23,1169.5294176120913
2003-10-24,1166.1107463612275
2003-10-27,1176.2166227469088
2003-10-28,1181.324930310934
2003-10-29,1180.0750716956113
2003-10-30,1189.2932906187928
2003-10-31,1192.8332010488366
2003-11-03,1216.8252339042754
2003-11-04,1216.0030564658719
2003-11-05,1210.55652600615
2003-11-06,1219.2325144664453
2003-11-07,1235.2373092458588
2003-11-10,1216.2229794309299
2003-11-11,1216.9935455485397
2003-11-12,1234.2688789429922
2003-11-13,1240.0902436230242
2003-11-14,1241.5827439812665
2003-11-17,1220.2287253722195
2003-11-18,1224.6361519987322
2003-11-19,1198.9648058389985
2003-11-20,1201.815051344106
2003-11-21,1203.050108919872
2003-11-24,1189.0527388038895
2003-11-25,1199.2688523534182
2003-11-26,1207.746924489576
2003-11-27,1215.4236192013923
2003-11-28,1214.08271035936
2003-12-01,1233.7023722368326
2003-12-02,1240.407370736208
2003-12-03,1239.8846238681463
2003-12-04,1239.9039891675843
2003-12-05,1240.4911703404625
2003-12-08,1236.7508310850228
2003-12-09,1230.9937751477307
2003-12-10,1212.3924027673045
2003-12-11,1223.4735831117496
2003-12-12,1225.5071217278019
2003-12-15,1217.9879047055167
2003-12-16,1206.758399934938
2003-12-17,1213.1776818063554
2003-12-18,1234.4189477862267
2003-12-19,1235.984773959465
2003-12-22,1238.6781830624068
2003-12-23,1250.1735471469187
2003-12-24,1254.2028353887754
2003-12-25,1254.2028353887754
2003-12-26,1259.324300922494
2003-12-29,1271.115046113699
2003-12-30,1279.4132154702156
2003-12-31,1278.8359168047007
2004-01-01,1278.8359168047007
2004-01-02,1294.972234149636
2004-01-05,1340.0548440288128
2004-01-06,1341.8489784538283
2004-01-07,1349.82947979238
2004-01-08,1358.333753743077
2004-01-09,1368.1835833801515
2004-01-12,1368.0723618317445
2004-01-13,1367.9618173644496
2004-01-14,1364.8482819275052
2004-01-15,1357.5118498567363
2004-01-16,1362.3040094706587
2004-01-19,1367.848510948709
2004-01-20,1383.5752301041068
2004-01-21,1384.838963465691
2004-01-22,1387.8037093799967
2004-01-23,1379.2427635067256
2004-01-26,1389.6208046210115
2004-01-27,1396.9304126398265
2004-01-28,1375.0103178153342
2004-01-29,1334.5467556035044
2004-01-30,1345.7450832234683
2004-02-02,1372.4092183701866
2004-02-03,1371.7105243174371
2004-02-04,1365.9910219284786
2004-02-05,1342.6716740584761
2004-02-06,1372.7713780484537
2004-02-09,1391.0146482420105
2004-02-10,1376.5519696372546
2004-02-11,1391.6336868134065
2004-02-12,1416.8341193385615
2004-02-13,1420.6445126038832
2004-02-16,1429.8373871313415
2004-02-17,1448.8103881937493
2004-02-18,1455.4142390201428
2004-02-19,1441.2054964309866
2004-02-20,1421.1597397900732
2004-02-23,1417.196943555551
2004-02-24,1420.7710796359606
2004-02-25,1415.5894358222672
2004-02-26,1420.9120837025143
2004-02-27,1421.444318888448
2004-03-01,1456.2915290764372
2004-03-02,1450.6016162029587
2004-03-03,1438.15935040295
2004-03-04,1454.1911584465252
2004-03-05,1458.869390635602
2004-03-08,1438.212784508567
2004-03-09,1437.7232589377384
2004-03-10,1429.3886126027228
2004-03-11,1402.061691433945
2004-03-12,1409.621697857479
2004-03-15,1398.87777724025
2004-03-16,1404.8818518634214
2004-03-17,1414.9712606056212
2004-03-18,1413.2307795790412
2004-03-19,1424.9712068968086
2004-03-22,1405.0623109388114
2004-03-23,1416.66650380703
2004-03-24,1422.0386410933813
2004-03-25,1438.2115634556444
2004-03-26,1441.2080407089245
2004-03-29,1443.0484129972137
2004-03-30,1442.0941419640096
2004-03-31,1459.387891273518
2004-04-01,1476.7523361238084
2004-04-02,1481.7198964716677
2004-04-05,1493.6696844407436
2004-04-06,1488.1425316677896
2004-04-07,1491.1452633614176
2004-04-08,1494.9400027301513
2004-04-09,1494.9400027301513
2004-04-12,1494.9452725474794
2004-04-13,1476.3527980678828
2004-04-14,1461.2654349325508
2004-04-15,1454.0292422077307
2004-04-16,1460.8110228195003
2004-04-19,1451.9080557052976
2004-04-20,1448.8848121467174
2004-04-21,1424.6618579493415
2004-04-22,1436.2156578585416
2004-04-23,1451.6644078589436
2004-04-26,1447.7209638074269
2004-04-27,1440.0630887223383
2004-04-28,1397.0535558188412
2004-04-29,1367.625631723602
2004-04-30,1358.3753399139916
2004-05-03,1370.951692529703
2004-05-04,1390.4174889762442
2004-05-05,1381.101583047394
2004-05-06,1344.9720426232013
2004-05-07,1322.0127655874467
2004-05-10,1264.628317472202
2004-05-11,1294.2657985345554
2004-05-12,1297.3057590758096
2004-05-13,1300.4493019743836
2004-05-14,1308.2219124330088
2004-05-17,1283.5150222649777
2004-05-18,1301.3824624652882
2004-05-19,1318.0878143589377
2004-05-20,1314.0118291754577
2004-05-21,1317.2272555960046
2004-05-24,1321.2738557998953
2004-05-25,1342.1226153044454
2004-05-26,1354.804666826275
2004-05-27,1367.3598318103577
2004-05-28,1360.2150725598472
2004-05-31,1359.8687634565174
2004-06-01,1350.7702815382293
2004-06-02,1355.4089444590497
2004-06-03,1341.7139708003388
2004-06-04,1354.0256864334874
2004-06-07,1389.1712879066677
2004-06-08,1390.333267994382
2004-06-09,1369.5894837218707
2004-06-10,1371.640026916966
2004-06-11,1373.0237530573054
2004-06-14,1350.6495654830571
2004-06-15,1364.9420146696987
2004-06-16,1366.3701735941397
2004-06-17,1373.368040899764
2004-06-18,1386.1755042661234
2004-06-21,1384.6944633188327
2004-06-22,1381.9656462161338
2004-06-23,1381.3174879050043
2004-06-24,1395.800794708382
2004-06-25,1393.250624605247
2004-06-28,1387.1878817603529
2004-06-29,1372.3501175496115
2004-06-30,1388.4295183453921
2004-07-01,1393.6600878278791
2004-07-02,1392.3504908944062
2004-07-05,1394.5381856099405
2004-07-06,1379.266619916692
2004-07-07,1378.5239379062282
2004-07-08,1368.1067086777791
2004-07-09,1375.0615068753543
2004-07-12,1383.60818088031
2004-07-13,1377.648963948491
2004-07-14,1368.812837801932
2004-07-15,1364.7545465162088
2004-07-16,1380.1903055908278
2004-07-19,1382.7744072168234
2004-07-20,1389.601493055241
2004-07-21,1372.4428625946857
2004-07-22,1375.365072348714
2004-07-23,1367.5321922876506
2004-07-26,1362.1048057487953
2004-07-27,1377.182087541158
2004-07-28,1374.1748030660806
2004-07-29,1379.5424291905185
2004-07-30,1384.6214614610597
2004-08-02,1390.3808415187973
2004-08-03,1394.5573340368248
2004-08-04,1376.497469496276
2004-08-05,1376.8636425849159
2004-08-06,1363.23826792579
2004-08-09,1364.442258176431
2004-08-10,1375.1054859991464
2004-08-11,1361.7176657532843
2004-08-12,1359.3593805823089
2004-08-13,1359.2615921937645
2004-08-16,1374.1895678833923
2004-08-17,1389.7192388355431
2004-08-18,1400.5989441662205
2004-08-19,1402.8657491552738
2004-08-20,1407.75436120565
2004-08-23,1406.190982602639
2004-08-24,1410.616143270813
2004-08-25,1411.6010454300135
2004-08-26,1411.0480728416637
2004-08-27,1419.8220152561164
2004-08-30,1412.711195783026
2004-08-31,1424.3711266798362
2004-09-01,1434.046179738081
2004-09-02,1437.4709113395545
2004-09-03,1426.2572148840502
2004-09-06,1434.0105155225922
2004-09-07,1436.4547083237026
2004-09-08,1439.1728953169434
2004-09-09,1444.5647605110837
2004-09-10,1452.9092189479215
2004-09-13,1455.896014265103
2004-09-14,1470.4914555865962
2004-09-15,1472.070811607197
2004-09-16,1479.3246461216913
2004-09-17,1495.0311363352976
2004-09-20,1499.7633154615814
2004-09-21,1507.8509976613
2004-09-22,1501.7170208164998
2004-09-23,1501.7652560684612
2004-09-24,1504.677392187138
2004-09-27,1486.7082460679421
2004-09-28,1506.108200636144
2004-09-29,1518.28091895208
2004-09-30,1516.8390094037168
2004-10-01,1539.7787077961207
2004-10-04,1555.787013379702
2004-10-05,1554.9539377380152
2004-10-06,1560.0118444659777
2004-10-07,1555.242658332879
2004-10-08,1545.409584702259
2004-10-11,1547.568347420732
2004-10-12,1541.8429777466738
2004-10-13,1526.9350898369303
2004-10-14,1516.1787505102152
2004-10-15,1523.0045851217944
2004-10-18,1523.6522247804057
2004-10-19,1527.6781831627134
2004-10-20,1526.4832812945112
2004-10-21,1544.100164775792
2004-10-22,1548.3427814344298
2004-10-25,1530.2655526967658
2004-10-26,1546.775110583899
2004-10-27,1572.8659707537868
2004-10-28,1566.3655523787884
2004-10-29,1584.4131921261046
2004-11-01,1593.8820442609356
2004-11-02,1595.357470800743
2004-11-03,1620.565712235432
2004-11-04,1635.0169192712444
2004-11-05,1627.9210271427953
2004-11-08,1623.4227661918244
2004-11-09,1619.8083276238199
2004-11-10,1621.733591442489
2004-11-11,1641.1134651430655
2004-11-12,1644.6843252624087
2004-11-15,1645.9144299953043
2004-11-16,1648.7536375139184
2004-11-17,1657.9207279304435
2004-11-18,1657.864621015004
2004-11-19,1639.5436683910161
2004-11-22,1632.3041839752295
2004-11-23,1642.7697183197754
2004-11-24,1654.8118390059635
2004-11-25,1666.6786818756595
2004-11-26,1677.8456434828347
2004-11-29,1689.634324111977
2004-11-30,1691.8987709547146
2004-12-01,1712.2179366743142
2004-12-02,1697.6346391877032
2004-12-03,1703.5294974321093
2004-12-06,1708.884663227275
2004-12-07,1697.075314712972
2004-12-08,1684.4576660577618
2004-12-09,1669.2831187406825
2004-12-10,1681.7744406181068
2004-12-13,1695.3075899564212
2004-12-14,1716.5895684758893
2004-12-15,1732.2909238009775
2004-12-16,1731.39179422996
2004-12-17,1733.0760936081156
2004-12-20,1751.6373891433823
2004-12-21,1765.754622166044
2004-12-22,1774.0732061677213
2004-12-23,1785.1514644969177
