Date,GOLDEN DRAGON WITH PARTIAL A SHARES
2012-04-19,1985.0063793335655
2012-04-20,1975.9227630614473
2012-04-23,1951.1510309783152
2012-04-24,1953.4033525307138
2012-04-25,1958.7753633131715
2012-04-26,1967.2609669731187
2012-04-27,1960.510350056822
2012-04-30,1984.9761759875437
2012-05-01,1984.9402544828936
2012-05-02,2009.330589038287
2012-05-03,2001.7294492830804
2012-05-04,1994.7718427971497
2012-05-07,1943.4906647642551
2012-05-08,1940.3695468342628
2012-05-09,1915.6428084163576
2012-05-10,1909.679415090427
2012-05-11,1886.001585052824
2012-05-14,1867.714801551353
2012-05-15,1875.1038784405735
2012-05-16,1816.9231511598514
2012-05-17,1830.8462315984573
2012-05-18,1799.7979305905558
2012-05-21,1807.485290164948
2012-05-22,1826.3445635832913
2012-05-23,1797.6706335908088
2012-05-24,1789.9491100055277
2012-05-25,1787.011660942823
2012-05-28,1800.0203376168163
2012-05-29,1840.017285820863
2012-05-30,1816.41528899744
2012-05-31,1812.446298861511
2012-06-01,1788.09278761845
2012-06-04,1739.3838193210988
2012-06-05,1752.3130034564738
2012-06-06,1778.5483078530795
2012-06-07,1790.989331005314
2012-06-08,1773.2588368724214
2012-06-11,1812.843592106433
2012-06-12,1804.6995192210954
2012-06-13,1816.2620552921928
2012-06-14,1801.9022012921332
2012-06-15,1832.640204380991
2012-06-18,1856.0845451683424
2012-06-19,1856.7883019790108
2012-06-20,1865.7453659338973
2012-06-21,1836.7430219630262
2012-06-22,1813.219512390493
2012-06-25,1798.7070745852623
2012-06-26,1799.2562745931496
2012-06-27,1818.011449536685
2012-06-28,1804.6354213920417
2012-06-29,1844.2861835016354
2012-07-02,1848.1042502051791
2012-07-03,1874.8555782177061
2012-07-04,1881.2660735392863
2012-07-05,1882.7134126600117
2012-07-06,1885.239443750336
2012-07-09,1852.4027824026964
2012-07-10,1844.726630160841
2012-07-11,1847.2735079178074
2012-07-12,1810.5120599105105
2012-07-13,1815.077627457671
2012-07-16,1813.797626566783
2012-07-17,1837.5060179073116
2012-07-18,1818.2680900904056
2012-07-19,1848.4148412524964
2012-07-20,1854.1897001085338
2012-07-23,1808.7310409862862
2012-07-24,1799.9324919489197
2012-07-25,1789.8137787122914
2012-07-26,1790.6193956574941
2012-07-27,1828.95977302691
2012-07-30,1848.351144471489
2012-07-31,1874.193266268058
2012-08-01,1878.3819927828836
2012-08-02,1868.4025891666201
2012-08-03,1861.897397803903
2012-08-06,1891.0147905009728
2012-08-07,1898.8057579317974
2012-08-08,1898.8491216716109
2012-08-09,1923.5326927286112
2012-08-10,1912.4864221205423
2012-08-13,1904.2036150399545
2012-08-14,1918.2781561055917
2012-08-15,1902.5135677687215
2012-08-16,1898.528610997191
2012-08-17,1905.491858522568
2012-08-20,1901.8711689042952
2012-08-21,1912.359691838709
2012-08-22,1896.7146511908993
2012-08-23,1916.1308039101777
2012-08-24,1896.3531561878144
2012-08-27,1888.4608501656376
2012-08-28,1878.9305094706735
2012-08-29,1878.9349863720606
2012-08-30,1861.95567593097
2012-08-31,1862.2849549340324
2012-09-03,1872.6237592823381
2012-09-04,1863.6981783337417
2012-09-05,1838.441692670328
2012-09-06,1841.2113536059726
2012-09-07,1893.0546043867457
2012-09-10,1900.9560078755053
2012-09-11,1903.5622042860648
2012-09-12,1926.0860218656526
2012-09-13,1924.7700512142521
2012-09-14,1982.542686952166
2012-09-17,1984.0301985050771
2012-09-18,1973.885564578124
2012-09-19,1993.8160374106346
2012-09-20,1966.4864498184422
2012-09-21,1981.3660399688656
2012-09-24,1980.5902015072365
2012-09-25,1976.8838681676966
2012-09-26,1958.857326037871
2012-09-27,1978.2259553663807
2012-09-28,1993.1216622405223
2012-10-01,1988.9599595843283
2012-10-02,1993.153123854396
2012-10-03,1995.507044161196
2012-10-04,1994.7207773905623
2012-10-05,2005.4865791001353
2012-10-08,1985.0477738353163
2012-10-09,1989.579900801026
2012-10-10,1991.7317345141867
2012-10-11,1986.6968889358432
2012-10-12,1996.14059786579
2012-10-15,1995.6680296866289
2012-10-16,2003.9104549602005
2012-10-17,2016.4935637986566
2012-10-18,2028.5439383757753
2012-10-19,2025.893052114411
2012-10-22,2032.8258750760263
2012-10-23,2029.201475959972
2012-10-24,2033.141731324211
2012-10-25,2029.1031869909607
2012-10-26,2003.798820052895
2012-10-29,2001.0299044361434
2012-10-30,2002.2228245197282
2012-10-31,2016.5522367706608
2012-11-01,2033.5364096809226
2012-11-02,2055.5741917271303
2012-11-05,2048.998697129717
2012-11-06,2050.9056110140737
2012-11-07,2066.166907370351
2012-11-08,2030.8466631505455
2012-11-09,2025.3520193161112
2012-11-12,2027.1404457885612
2012-11-13,1998.0142496748886
2012-11-14,2016.4628963147193
2012-11-15,1990.8036482118378
2012-11-16,1990.763378798223
2012-11-19,1998.7701461122492
2012-11-20,1998.0602828196822
2012-11-21,2011.9817542751305
2012-11-22,2027.8719551999652
2012-11-23,2059.48883912472
2012-11-26,2062.146956224921
2012-11-27,2062.078775296609
2012-11-28,2052.52579053047
2012-11-29,2071.521767516443
2012-11-30,2088.2299358309374
2012-12-03,2070.758500485874
2012-12-04,2071.4363022160683
2012-12-05,2106.9367783125967
2012-12-06,2105.433794108964
2012-12-07,2110.3234533766185
2012-12-10,2114.796432214624
2012-12-11,2115.968471942943
2012-12-12,2136.2361039857897
2012-12-13,2135.9490746227625
2012-12-14,2144.7274994080494
2012-12-17,2132.689289624189
2012-12-18,2131.8575992514347
2012-12-19,2143.954521163091
2012-12-20,2137.3315263309055
2012-12-21,2120.2528673446946
2012-12-24,2123.111385071878
2012-12-25,2131.9706118818885
2012-12-26,2131.6114646240703
2012-12-27,2138.7616719291264
2012-12-28,2148.2846169705335
2012-12-31,2151.912031271284
2013-01-01,2151.912031271284
2013-01-02,2205.119733484171
2013-01-03,2218.3072724348617
2013-01-04,2215.73907571643
2013-01-07,2213.8000777881384
2013-01-08,2192.426946322695
2013-01-09,2205.5286074779115
2013-01-10,2221.894142259526
2013-01-11,2210.3033060368607
2013-01-14,2223.4333761386197
2013-01-15,2218.424189813574
2013-01-16,2208.516768368507
2013-01-17,2197.2134699365392
2013-01-18,2227.715663070055
2013-01-21,2229.245049259505
2013-01-22,2236.6750180415584
2013-01-23,2232.3375262749933
2013-01-24,2222.240239020143
2013-01-25,2209.079404187666
2013-01-28,2210.547092175917
2013-01-29,2220.6340532357344
2013-01-30,2234.6988798744146
2013-01-31,2227.172188607201
2013-02-01,2228.9377736694787
2013-02-04,2235.3803914990094
2013-02-05,2201.364183916574
2013-02-06,2210.771188174088
2013-02-07,2198.691257189687
2013-02-08,2200.113043118787
2013-02-11,2199.961269936911
2013-02-12,2200.062448796244
2013-02-13,2199.930918823112
2013-02-14,2215.015365113063
2013-02-15,2220.583037035528
2013-02-18,2217.775634947751
2013-02-19,2198.875545338794
2013-02-20,2219.2190223763782
2013-02-21,2181.932236713788
2013-02-22,2171.566518729685
2013-02-25,2169.9943903924877
2013-02-26,2140.561182817344
2013-02-27,2152.013842629647
2013-02-28,2184.037682605905
2013-03-01,2184.207831598734
2013-03-04,2145.9064898800734
2013-03-05,2158.111966956543
2013-03-06,2178.3081296431474
2013-03-07,2177.102855726463
2013-03-08,2197.81175875247
2013-03-11,2191.501924682715
2013-03-12,2173.0085162816167
2013-03-13,2148.615249600164
2013-03-14,2148.8006148069944
2013-03-15,2132.744222281852
2013-03-18,2094.6109621007276
2013-03-19,2096.370875152066
2013-03-20,2112.810873085051
2013-03-21,2111.9325265786456
2013-03-22,2104.1040039971454
2013-03-25,2117.369654188586
2013-03-26,2118.5155572525455
2013-03-27,2134.420863920059
2013-03-28,2117.345699414153
2013-03-29,2121.226949159349
2013-04-01,2120.015039227002
2013-04-02,2119.3446793005005
2013-04-03,2118.7915979027703
2013-04-04,2118.5503167085917
2013-04-05,2075.561419556827
2013-04-08,2059.138287706111
2013-04-09,2074.581814894137
2013-04-10,2090.1496477866986
2013-04-11,2103.974525877267
2013-04-12,2098.5842576142404
2013-04-15,2070.1660352485997
2013-04-16,2070.612850888112
2013-04-17,2064.3446471879947
2013-04-18,2058.7569126111566
2013-04-19,2107.799549539256
2013-04-22,2117.44782086744
2013-04-23,2095.3769606716446
2013-04-24,2127.0477689929144
2013-04-25,2142.561822943035
2013-04-26,2148.791787308102
2013-04-29,2151.1838949869034
2013-04-30,2169.3930980436203
2013-05-01,2169.521170141039
2013-05-02,2164.7634764425325
2013-05-03,2171.3789954856475
2013-05-06,2191.2068616106503
2013-05-07,2202.045526303444
2013-05-08,2226.529470146538
2013-05-09,2226.1365073882776
2013-05-10,2228.944332512312
2013-05-13,2199.6034082372653
2013-05-14,2192.190047504312
2013-05-15,2203.9198462388676
2013-05-16,2206.8425651773864
2013-05-17,2204.51546087684
2013-05-20,2231.7994202451055
2013-05-21,2224.426467196903
2013-05-22,2220.191490170162
2013-05-23,2163.903543407124
2013-05-24,2165.1000246644103
2013-05-27,2175.7406381384335
2013-05-28,2191.360619232914
2013-05-29,2174.308782423106
2013-05-30,2159.1360192518014
2013-05-31,2155.1311956983736
2013-06-03,2139.46794096086
2013-06-04,2142.3973688633237
2013-06-05,2127.354745147873
2013-06-06,2101.9577488915265
2013-06-07,2093.7455366868976
2013-06-10,2098.533009620692
2013-06-11,2071.619945857769
2013-06-12,2071.508034906632
2013-06-13,2029.440769777753
2013-06-14,2041.0200461290033
2013-06-17,2065.176976078151
2013-06-18,2066.2502689628395
2013-06-19,2050.6875794987823
2013-06-20,1998.0335970970261
2013-06-21,1978.9950792906598
2013-06-24,1933.6909136631145
2013-06-25,1925.2916549040356
2013-06-26,1974.0589267178984
2013-06-27,1992.4880128188734
2013-06-28,2037.3969056055976
2013-07-01,2033.6644036756832
2013-07-02,2022.0026932719816
2013-07-03,1976.8425051970873
2013-07-04,1994.1631245228375
2013-07-05,2025.6695238558468
2013-07-08,1992.982277693969
2013-07-09,2003.3256447393526
2013-07-10,2024.2311451085548
2013-07-11,2080.9617416839883
2013-07-12,2075.5262780171415
2013-07-15,2080.96283745593
2013-07-16,2082.6733518496912
2013-07-17,2084.9075626447147
2013-07-18,2075.1273726332543
2013-07-19,2057.7389153092495
2013-07-22,2062.2101581990323
2013-07-23,2111.6307500225635
2013-07-24,2114.9105037697095
2013-07-25,2111.4536476098683
2013-07-26,2112.72333686457
2013-07-29,2094.8354985094156
2013-07-30,2108.459894284432
2013-07-31,2100.109025131978
2013-08-01,2111.0924583789038
2013-08-02,2121.282988683808
2013-08-05,2127.0226477206675
2013-08-06,2109.1950120404613
2013-08-07,2077.2002751445502
2013-08-08,2080.771699773498
2013-08-09,2090.217448183605
2013-08-12,2126.2639186419983
2013-08-13,2156.5882427112188
2013-08-14,2153.2822139437926
2013-08-15,2148.0032879330097
2013-08-16,2150.5530076233536
2013-08-19,2143.3269244004628
2013-08-20,2103.027255408476
2013-08-21,2097.0167678511307
2013-08-22,2099.970088623875
2013-08-23,2104.844497565819
2013-08-26,2118.022601531574
2013-08-27,2104.786565027627
2013-08-28,2080.5353169846157
2013-08-29,2100.498300785232
2013-08-30,2116.526419900084
2013-09-02,2146.9321381560235
2013-09-03,2167.2958930628392
2013-09-04,2163.0398420329984
2013-09-05,2186.636052083213
2013-09-06,2184.2973495087185
2013-09-09,2206.8372660490563
2013-09-10,2230.1111632518514
2013-09-11,2228.0610815325526
2013-09-12,2226.6973913199045
2013-09-13,2214.5753926050866
2013-09-16,2246.144648924964
2013-09-17,2242.7576420527203
2013-09-18,2231.4941152217134
2013-09-19,2255.215515622614
2013-09-20,2255.351068698079
2013-09-23,2263.518631613882
2013-09-24,2249.118708093014
2013-09-25,2249.6703450628197
2013-09-26,2233.6049285867803
2013-09-27,2242.654936476913
2013-09-30,2215.3304413506517
2013-10-01,2217.757288845353
2013-10-02,2230.714301536727
2013-10-03,2263.484218062876
2013-10-04,2259.8992292257867
2013-10-07,2245.9882270129765
2013-10-08,2268.0141602351027
2013-10-09,2258.628117253589
2013-10-10,2253.6070050224253
2013-10-11,2272.4301277033214
2013-10-14,2266.9110549201987
2013-10-15,2282.781350302283
2013-10-16,2269.7594166756826
2013-10-17,2268.4216368687485
2013-10-18,2292.8664831418887
2013-10-21,2299.228933415291
2013-10-22,2291.3717499808918
2013-10-23,2266.0067013044736
2013-10-24,2253.2532130574823
2013-10-25,2234.030889379951
2013-10-28,2246.3748745386274
2013-10-29,2247.889265159192
2013-10-30,2285.1075019560267
2013-10-31,2279.958731910117
2013-11-01,2278.964667216252
2013-11-04,2272.1710282813515
2013-11-05,2253.421644466423
2013-11-06,2252.360793117123
2013-11-07,2241.381077790044
2013-11-08,2224.30083004824
2013-11-11,2237.119271194351
2013-11-12,2229.576051030215
2013-11-13,2191.962077348625
2013-11-14,2210.989821740933
2013-11-15,2242.8034677075625
2013-11-18,2298.807258008491
2013-11-19,2301.750049345131
2013-11-20,2298.96845988847
2013-11-21,2280.146172715765
2013-11-22,2288.8929800460237
2013-11-25,2293.3560586459157
2013-11-26,2297.8649335843947
2013-11-27,2312.022303054628
2013-11-28,2317.5024679171534
2013-11-29,2329.9824323449106
2013-12-02,2341.617179066441
2013-12-03,2331.1372606697128
2013-12-04,2324.7041630099393
2013-12-05,2322.5352764523386
2013-12-06,2319.7265823693197
2013-12-09,2333.6197928517213
2013-12-10,2328.2543069143294
2013-12-11,2299.8733924194003
2013-12-12,2283.9322740745483
2013-12-13,2286.896918327371
2013-12-16,2273.2417163774776
2013-12-17,2274.368081844406
2013-12-18,2276.8305566568547
2013-12-19,2260.8993215484747
2013-12-20,2246.8858391036597
2013-12-23,2257.6119025758067
2013-12-24,2273.4087435492556
2013-12-25,2274.7682942100346
2013-12-26,2275.840969052353
2013-12-27,2284.5485758258014
2013-12-30,2291.690383049342
2013-12-31,2301.1364086585336
2014-01-01,2301.1364086585336
2014-01-02,2298.3545203442914
2014-01-03,2256.5711389944036
2014-01-06,2237.0579944111228
2014-01-07,2233.5363270013204
2014-01-08,2253.628343970637
2014-01-09,2233.017066348819
2014-01-10,2238.3313522274075
2014-01-13,2244.6877583539244
2014-01-14,2237.4993561993133
2014-01-15,2249.188594153645
2014-01-16,2254.2326059328116
2014-01-17,2263.2177302012224
2014-01-20,2248.653493020322
2014-01-21,2253.682627799919
2014-01-22,2263.3002774034567
2014-01-23,2237.3797023498173
2014-01-24,2215.205413207977
2014-01-27,2166.0812313878623
2014-01-28,2167.8898131755627
2014-01-29,2184.263037359511
2014-01-30,2176.5909847136436
2014-01-31,2176.6305115338573
2014-02-03,2176.719454324641
2014-02-04,2132.281623521617
2014-02-05,2104.5977343881855
2014-02-06,2122.4044973362943
2014-02-07,2148.1048269945754
2014-02-10,2147.561917865314
2014-02-11,2177.6296330471746
2014-02-12,2205.798084393112
2014-02-13,2192.0109121596793
2014-02-14,2206.3909869450786
2014-02-17,2222.8699895315062
2014-02-18,2223.5880107475105
2014-02-19,2226.6387234018166
2014-02-20,2204.798466061661
2014-02-21,2216.720813490532
2014-02-24,2194.052451445415
2014-02-25,2192.7346712600583
2014-02-26,2207.7558157116205
2014-02-27,2234.6590867272803
2014-02-28,2235.989178822019
2014-03-03,2215.0681084814696
2014-03-04,2218.20025407583
2014-03-05,2217.2431384127303
2014-03-06,2235.4894434518283
2014-03-07,2234.846675912059
2014-03-10,2201.10518557706
2014-03-11,2206.415450198279
2014-03-12,2180.5236105589597
2014-03-13,2178.922301427313
2014-03-14,2154.7752607242105
2014-03-17,2153.3801279142053
2014-03-18,2165.4902865221957
2014-03-19,2161.3553593187053
2014-03-20,2124.106742588765
2014-03-21,2143.3948373088315
2014-03-24,2173.4325408837867
2014-03-25,2169.7593662800605
2014-03-26,2186.286164182018
2014-03-27,2184.0071971070265
2014-03-28,2204.9540921650323
2014-03-31,2221.5072765986374
2014-04-01,2247.723039653877
2014-04-02,2258.2955006923494
2014-04-03,2259.651064799698
2014-04-04,2254.2533210125284
2014-04-07,2247.166003716683
2014-04-08,2265.6758363601048
2014-04-09,2285.6788699998597
2014-04-10,2314.043763927409
2014-04-11,2295.9812054769
2014-04-14,2292.131690406177
2014-04-15,2269.189430313944
2014-04-16,2267.6424508496234
2014-04-17,2274.890867190731
2014-04-18,2278.3791140500366
2014-04-21,2274.8742873146284
2014-04-22,2272.2948614019297
2014-04-23,2257.8642608991354
2014-04-24,2262.9845406355835
2014-04-25,2227.942339804732
2014-04-28,2220.64224737372
2014-04-29,2243.5747896830403
2014-04-30,2217.6787284968277
2014-05-01,2217.638942670531
2014-05-02,2234.847589506185
2014-05-05,2223.097213694699
2014-05-06,2226.347623403291
2014-05-07,2204.9823791028234
2014-05-08,2208.951046312859
2014-05-09,2206.650563804786
2014-05-12,2225.902575823346
2014-05-13,2237.5569507219334
2014-05-14,2260.5325619886817
2014-05-15,2266.5022137189458
2014-05-16,2263.8488725977827
2014-05-19,2261.5796737156766
2014-05-20,2265.8574657306995
2014-05-21,2271.7749472717574
2014-05-22,2295.6942112964825
2014-05-23,2303.7086113034843
2014-05-26,2306.3481105035703
2014-05-27,2305.1980518846053
2014-05-28,2321.9560334234925
2014-05-29,2313.9600612366335
2014-05-30,2315.577196048265
2014-06-02,2315.390375149486
2014-06-03,2339.525966042562
2014-06-04,2327.832816050741
2014-06-05,2331.94206290508
2014-06-06,2322.616560374938
2014-06-09,2335.532010823635
2014-06-10,2356.577477057932
2014-06-11,2354.0754685154643
2014-06-12,2350.304070537734
2014-06-13,2359.7961057268562
2014-06-16,2359.4516954547985
2014-06-17,2355.634144413066
2014-06-18,2355.00023131515
2014-06-19,2358.689507385873
2014-06-20,2357.2164500291115
2014-06-23,2331.5813551161023
2014-06-24,2339.59734539717
2014-06-25,2339.894881071207
2014-06-26,2373.083549959216
2014-06-27,2375.9322034579263
2014-06-30,2387.5656858688258
2014-07-01,2392.008886645281
2014-07-02,2430.35953818378
2014-07-03,2440.919841031079
2014-07-04,2444.3676398905955
2014-07-07,2447.3840029226626
2014-07-08,2448.595063633326
2014-07-09,2421.557135487284
2014-07-10,2434.212607597791
2014-07-11,2430.6439322560864
2014-07-14,2440.8704524944974
2014-07-15,2453.7803409600947
2014-07-16,2449.5061510137875
2014-07-17,2439.5784906217878
2014-07-18,2434.8723935887806
2014-07-21,2433.872528159548
2014-07-22,2467.2852792623994
2014-07-23,2485.533439482714
2014-07-24,2500.8557293611807
2014-07-25,2495.771176974165
2014-07-28,2507.9543970684826
2014-07-29,2519.656693323787
2014-07-30,2525.7776630557983
2014-07-31,2515.0967709321776
2014-08-01,2493.128845509103
2014-08-04,2513.5639221180263
2014-08-05,2493.5011217640545
2014-08-06,2495.3112551686163
2014-08-07,2481.5099840398307
2014-08-08,2474.602636651105
2014-08-11,2505.4467852792654
2014-08-12,2512.084546416406
2014-08-13,2533.6194770285474
2014-08-14,2526.660676095358
2014-08-15,2533.0157221271315
2014-08-18,2529.745497674284
2014-08-19,2551.2659141100926
2014-08-20,2562.6961892374957
2014-08-21,2545.8101089738298
2014-08-22,2563.258729239039
2014-08-25,2562.9533719372057
2014-08-26,2555.7703089904207
2014-08-27,2556.497158586004
2014-08-28,2540.604841629839
2014-08-29,2538.3223585356054
2014-09-01,2549.163152560388
2014-09-02,2541.7065990781366
2014-09-03,2590.314791654405
2014-09-04,2592.151255235253
2014-09-05,2584.580500071735
2014-09-08,2585.094004010668
2014-09-09,2587.6778125214614
2014-09-10,2545.5282681165822
2014-09-11,2539.101509033189
2014-09-12,2526.0180244374324
2014-09-15,2506.671460638143
2014-09-16,2476.275670750521
2014-09-17,2499.8649701965032
2014-09-18,2487.060835044299
2014-09-19,2491.9919880817943
2014-09-22,2456.0419159116364
2014-09-23,2443.5679761515025
2014-09-24,2454.399994792261
2014-09-25,2436.7523715392476
2014-09-26,2426.9984162031947
2014-09-29,2388.5217407876603
2014-09-30,2370.9809613157586
2014-10-01,2373.0484778809314
2014-10-02,2372.3485502204553
2014-10-03,2397.7562738961087
2014-10-06,2417.013780245845
2014-10-07,2424.6205074611917
2014-10-08,2403.570022754769
2014-10-09,2427.0607795671167
2014-10-10,2395.952920041856
2014-10-13,2374.582691368648
2014-10-14,2374.190374943386
2014-10-15,2374.8361794271627
2014-10-16,2357.9314398271235
2014-10-17,2357.593618684769
2014-10-20,2377.573508178349
2014-10-21,2376.8258482990004
2014-10-22,2408.77453766828
2014-10-23,2402.4057400257493
2014-10-24,2393.287722208138
2014-10-27,2381.4149611003063
2014-10-28,2419.3269246323125
2014-10-29,2452.668164176733
2014-10-30,2444.338489628233
2014-10-31,2473.4391061053802
2014-11-03,2470.35286122424
2014-11-04,2467.4009911680455
2014-11-05,2451.8693626982968
2014-11-06,2440.277260767911
2014-11-07,2433.9698179506845
2014-11-10,2465.0934484749596
2014-11-11,2466.486406702665
2014-11-12,2465.72900208772
2014-11-13,2481.765398325681
2014-11-14,2488.4758616347294
2014-11-17,2455.4464119247973
2014-11-18,2433.0950096227302
2014-11-19,2431.2736713463937
2014-11-20,2436.097554528979
2014-11-21,2444.3097534249364
2014-11-24,2488.5713386855396
2014-11-25,2486.027759343244
2014-11-26,2508.478914860637
2014-11-27,2505.4043353083125
2014-11-28,2509.548686229904
2014-12-01,2454.0463209375275
2014-12-02,2468.419018711614
2014-12-03,2462.3056504226124
2014-12-04,2498.488674514046
2014-12-05,2507.435812476557
2014-12-08,2508.881498303478
2014-12-09,2456.451933620421
2014-12-10,2458.8212834531723
2014-12-11,2440.7019487267476
2014-12-12,2440.822220450574
2014-12-15,2424.3715036265266
2014-12-16,2398.2772486246495
2014-12-17,2378.827735841297
2014-12-18,2399.5057482050825
2014-12-19,2426.9693066427153
2014-12-22,2452.461002443917
2014-12-23,2439.4606735430284
2014-12-24,2442.6768704587794
2014-12-25,2441.6596929244447
2014-12-26,2448.925822465264
2014-12-29,2490.7537462056653
2014-12-30,2474.7084959219933
2014-12-31,2493.3952988089013
2015-01-01,2493.395298808901
2015-01-02,2517.9258212000163
2015-01-05,2502.4349049871394
2015-01-06,2467.6564679407466
2015-01-07,2481.774698678115
2015-01-08,2505.74488780721
2015-01-09,2511.7281244264345
2015-01-12,2512.3747130773163
2015-01-13,2530.4142290709665
2015-01-14,2519.461599186309
2015-01-15,2538.616768096094
2015-01-16,2524.8361120499744
2015-01-19,2487.9639807248363
2015-01-20,2509.6468795177775
2015-01-21,2555.0651763894225
2015-01-22,2564.8462596110094
2015-01-23,2602.4887982334008
2015-01-26,2608.1580333148218
2015-01-27,2601.667045240417
2015-01-28,2602.635236923409
2015-01-29,2571.501471258651
2015-01-30,2554.941210886057
2015-02-02,2550.496459504478
2015-02-03,2565.6704292844147
2015-02-04,2579.730250916013
2015-02-05,2579.4153137868525
2015-02-06,2567.8120605944155
2015-02-09,2550.627408023375
2015-02-10,2554.9111749762155
2015-02-11,2554.8944526197374
2015-02-12,2565.0787489380896
2015-02-13,2589.073771176866
2015-02-16,2590.3264049941126
2015-02-17,2592.3364492985993
2015-02-18,2596.5601927629223
2015-02-19,2596.8454870662404
2015-02-20,2596.4651142720745
2015-02-23,2596.5266098073666
2015-02-24,2605.1942249810922
2015-02-25,2615.8743432672745
2015-02-26,2624.3683044752
2015-02-27,2618.446875943953
2015-03-02,2624.8575158597846
2015-03-03,2608.504952048211
2015-03-04,2593.8799723377733
2015-03-05,2576.3348767568937
2015-03-06,2581.5855500598886
2015-03-09,2569.7564243271613
2015-03-10,2545.0079648383994
2015-03-11,2531.0571286693116
2015-03-12,2546.780491634708
2015-03-13,2547.6769910288476
2015-03-16,2553.3069382786507
2015-03-17,2558.830311986339
2015-03-18,2588.341597086316
2015-03-19,2621.1526478541027
2015-03-20,2617.736164526233
2015-03-23,2628.211475445187
2015-03-24,2620.0452953334843
2015-03-25,2622.5736462958753
2015-03-26,2612.1182052989648
2015-03-27,2604.6027057763063
2015-03-30,2650.3957272252446
2015-03-31,2661.84463288679
2015-04-01,2678.2638318117997
2015-04-02,2709.4595908530273
2015-04-03,2710.148696115751
2015-04-06,2710.1987438511433
2015-04-07,2718.5625282754568
2015-04-08,2810.4794290225714
2015-04-09,2867.919130792434
2015-04-10,2900.7682212096615
2015-04-13,2968.361397419565
2015-04-14,2918.4508577817196
2015-04-15,2913.0809597367715
2015-04-16,2947.145637881876
2015-04-17,2936.647200635226
2015-04-20,2884.7929377748023
2015-04-21,2935.360666120337
2015-04-22,2967.572877531806
2015-04-23,2976.7300753903787
2015-04-24,3000.5893689127965
2015-04-27,3039.1349235298594
2015-04-28,3031.7064851609844
2015-04-29,3011.2086852410785
2015-04-30,2987.68771182272
2015-05-01,2987.7720295405406
2015-05-04,2999.1223749883893
2015-05-05,2959.328417781365
2015-05-06,2940.946420014277
2015-05-07,2891.1874474230613
2015-05-08,2926.08487312534
2015-05-11,2947.008914257175
2015-05-12,2923.434177435371
2015-05-13,2919.6620023250252
2015-05-14,2912.965400651033
2015-05-15,2949.503828808865
2015-05-18,2942.4824457509662
2015-05-19,2969.588523153292
2015-05-20,2952.1261604699507
2015-05-21,2935.098132044738
2015-05-22,2975.101743723819
2015-05-25,2979.947323137103
2015-05-26,3011.2912254304783
2015-05-27,2999.8359411675856
2015-05-28,2944.2458183584945
2015-05-29,2931.9690524677435
2015-06-01,2948.9708894650016
2015-06-02,2931.3603823458793
2015-06-03,2938.2608916594945
2015-06-04,2917.384389714414
2015-06-05,2897.894369468509
2015-06-08,2894.42405879076
2015-06-09,2845.847031350903
2015-06-10,2833.408657462784
2015-06-11,2850.390017577508
2015-06-12,2886.674020139407
2015-06-15,2842.4610952932007
2015-06-16,2803.040903755774
2015-06-17,2824.4239559761777
2015-06-18,2816.1224879927126
2015-06-19,2808.443554906422
2015-06-22,2844.041289394481
2015-06-23,2880.6242489933093
2015-06-24,2889.0571969377747
2015-06-25,2875.565741608354
2015-06-26,2824.161496061547
2015-06-29,2751.754350564022
2015-06-30,2796.233870924307
2015-07-01,2794.713177236772
2015-07-02,2786.9952543142986
2015-07-03,2751.736387889394
2015-07-06,2669.5981955426782
2015-07-07,2622.1746463919612
2015-07-08,2484.241109996785
2015-07-09,2577.173046101591
2015-07-10,2632.0976573203293
2015-07-13,2672.116444569181
2015-07-14,2658.4869286868516
2015-07-15,2641.9801537319267
2015-07-16,2652.5704119568613
2015-07-17,2680.3683198742506
2015-07-20,2672.1336471335403
2015-07-21,2689.4052862881144
2015-07-22,2660.6048138048473
2015-07-23,2663.1877818911285
2015-07-24,2639.2132968709006
2015-07-27,2544.000704656172
2015-07-28,2548.4108304637944
2015-07-29,2562.61640414986
2015-07-30,2558.1805356014834
2015-07-31,2568.661818633168
2015-08-03,2531.1841075363004
2015-08-04,2539.770001722184
2015-08-05,2543.8582147970824
2015-08-06,2528.7870147767494
2015-08-07,2544.883930028403
2015-08-10,2558.4764760947673
2015-08-11,2542.4928643946214
2015-08-12,2479.5965511489862
2015-08-13,2491.2272204045034
2015-08-14,2491.004815706162
2015-08-17,2468.57096130307
2015-08-18,2430.23389676077
2015-08-19,2400.366817419469
2015-08-20,2359.981031296652
2015-08-21,2304.0812652550217
2015-08-24,2174.0580552106
2015-08-25,2206.251218624202
2015-08-26,2192.250797126944
2015-08-27,2273.800579327858
2015-08-28,2284.1052491687415
2015-08-31,2282.101757264328
2015-09-01,2226.890980976194
2015-09-02,2209.9588064364007
2015-09-03,2213.032957445499
2015-09-04,2199.301869808197
2015-09-07,2182.1954688061765
2015-09-08,2238.8670709399644
2015-09-09,2330.1301214921227
2015-09-10,2290.9309232634696
2015-09-11,2290.2128090174833
2015-09-14,2291.098953223184
2015-09-15,2273.503397662717
2015-09-16,2321.6093608457777
2015-09-17,2328.9895636510273
2015-09-18,2345.2815317484497
2015-09-21,2318.490612554674
2015-09-22,2322.0141319924332
2015-09-23,2262.375187394329
2015-09-24,2245.9352074766784
