Date,EFM EUROPE + CIS (E+C) ex RU
2003-02-12,166.07493267070288
2003-02-13,167.76428753440106
2003-02-14,165.90873271768126
2003-02-17,167.6711602445741
2003-02-18,169.01272323714798
2003-02-19,168.3843982309546
2003-02-20,170.10738343201155
2003-02-21,170.1073552255897
2003-02-24,168.63894154643978
2003-02-25,166.26566000217215
2003-02-26,166.65127615350443
2003-02-27,166.95539659040006
2003-02-28,167.1119968190924
2003-03-03,159.9232078079261
2003-03-04,160.65704593011293
2003-03-05,162.9629736626914
2003-03-06,162.49760885463195
2003-03-07,163.32060877252863
2003-03-10,165.21760442175054
2003-03-11,163.85003674512987
2003-03-12,162.55600767800712
2003-03-13,162.5569671838676
2003-03-14,161.67851692935616
2003-03-17,152.93944681486022
2003-03-18,159.65326755911354
2003-03-19,156.145238959822
2003-03-20,155.81537934546347
2003-03-21,155.85004611625786
2003-03-24,153.7325706894893
2003-03-25,155.29519653205983
2003-03-26,156.90080969879085
2003-03-27,157.33667047974149
2003-03-28,157.83838473892862
2003-03-31,156.22594228865614
2003-04-01,158.19903970035352
2003-04-02,158.54946719224023
2003-04-03,161.1383061745295
2003-04-04,163.3514987578079
2003-04-07,167.08269720447362
2003-04-08,166.4547549488785
2003-04-09,168.45739062883405
2003-04-10,166.8432041339637
2003-04-11,167.01279778594358
2003-04-14,168.49353757713587
2003-04-15,169.89969984995977
2003-04-16,169.50226520071936
2003-04-17,170.6574959097369
2003-04-18,170.78503189127062
2003-04-21,171.81717703109945
2003-04-22,171.78170874230187
2003-04-23,173.0410123268852
2003-04-24,172.4594696944691
2003-04-25,174.67690284194188
2003-04-28,175.44331211247217
2003-04-29,177.10861774928892
2003-04-30,180.61953401545793
2003-05-01,182.4031198110581
2003-05-02,182.29956174819853
2003-05-05,184.62021121702873
2003-05-06,184.82676592907342
2003-05-07,181.70908174014644
2003-05-08,183.0916036316723
2003-05-09,183.24859553580475
2003-05-12,184.7717558675949
2003-05-13,185.48802447701217
2003-05-14,185.66680843184562
2003-05-15,184.5216469699314
2003-05-16,185.43466614320053
2003-05-19,186.87815642740188
2003-05-20,188.17292674308166
2003-05-21,188.680556641783
2003-05-22,189.30936782268256
2003-05-23,192.6029421580681
2003-05-26,194.500907768057
2003-05-27,192.6709018409668
2003-05-28,194.98635066383247
2003-05-29,195.08250505903186
2003-05-30,195.30720876804355
2003-06-02,193.8214258813691
2003-06-03,192.99001141470356
2003-06-04,189.36517202411554
2003-06-05,191.53783872019562
2003-06-06,191.19623744242347
2003-06-09,189.72901956820658
2003-06-10,185.7869615958985
2003-06-11,187.06930047701582
2003-06-12,187.55034413668898
2003-06-13,188.4981313809433
2003-06-16,189.37722564671515
2003-06-17,189.47588088671395
2003-06-18,185.0344738165157
2003-06-19,184.3215973981854
2003-06-20,183.90593160585988
2003-06-23,183.09643681858708
2003-06-24,181.43604480004038
2003-06-25,182.82399010918186
2003-06-26,181.89110216216997
2003-06-27,182.37904842713127
2003-06-30,182.97745389707393
2003-07-01,184.39621817191568
2003-07-02,184.88456956046338
2003-07-03,185.63414269787285
2003-07-04,186.2715975512246
2003-07-07,187.87498490095015
2003-07-08,187.31104010483804
2003-07-09,187.71613260080883
2003-07-10,188.81682919149355
2003-07-11,189.45984588323483
2003-07-14,191.8686874968056
2003-07-15,192.17604284160768
2003-07-16,189.4316650390277
2003-07-17,188.15277277653445
2003-07-18,188.33249101624406
2003-07-21,189.21382275653713
2003-07-22,188.07459192359434
2003-07-23,187.0115207786654
2003-07-24,188.145786218977
2003-07-25,189.3001777158063
2003-07-28,192.11739065577865
2003-07-29,192.6414610116027
2003-07-30,191.88808852129438
2003-07-31,191.970919921693
2003-08-01,191.06265499965446
2003-08-04,193.85483222504945
2003-08-05,197.29579365222736
2003-08-06,195.31411003075127
2003-08-07,197.38725938603858
2003-08-08,197.75271487753693
2003-08-11,198.59480310538913
2003-08-12,199.37529392549848
2003-08-13,201.1543370215443
2003-08-14,201.98123113213015
2003-08-15,202.17414999724798
2003-08-18,200.8295363025888
2003-08-19,200.65062355503895
2003-08-20,200.18763939711346
2003-08-21,204.29879201476712
2003-08-22,207.34063920629265
2003-08-25,206.58230973492635
2003-08-26,205.99457796867347
2003-08-27,207.1938444652528
2003-08-28,208.14220753583973
2003-08-29,211.11989589066843
2003-09-01,213.74798428217971
2003-09-02,211.99523928093174
2003-09-03,213.11489781149268
2003-09-04,212.1816689688042
2003-09-05,211.09961150591872
2003-09-08,212.67953736992206
2003-09-09,213.84167826364995
2003-09-10,213.1960242345032
2003-09-11,214.78874182362517
2003-09-12,215.28178752264108
2003-09-15,214.57717985580737
2003-09-16,218.60044700914807
2003-09-17,219.44374001730586
2003-09-18,221.01894360481435
2003-09-19,223.53959988414695
2003-09-22,222.0146346725257
2003-09-23,224.45226017762192
2003-09-24,224.39889304156904
2003-09-25,223.76206822948163
2003-09-26,223.62388771386847
2003-09-29,220.36519027891555
2003-09-30,218.73108989893962
2003-10-01,223.2896889312675
2003-10-02,227.4858938831176
2003-10-03,228.59119175918434
2003-10-06,238.71611046706846
2003-10-07,240.74240217130603
2003-10-08,242.39892742374244
2003-10-09,240.55135839117025
2003-10-10,243.84382547128456
2003-10-13,239.814226638421
2003-10-14,242.88534651603558
2003-10-15,244.1080437406944
2003-10-16,242.22986552158818
2003-10-17,240.40456286696445
2003-10-20,240.82399286289794
2003-10-21,240.1466520232809
2003-10-22,237.14087854458722
2003-10-23,233.71956123727887
2003-10-24,233.35841237384545
2003-10-27,226.77966022780308
2003-10-28,228.36279395783782
2003-10-29,227.92651515338798
2003-10-30,233.1530883126648
2003-10-31,232.98915159657633
2003-11-03,235.32573599858182
2003-11-04,233.73904942082757
2003-11-05,234.83320873756347
2003-11-06,232.19406166149682
2003-11-07,233.40532019775898
2003-11-10,234.89215466271958
2003-11-11,232.30398390567245
2003-11-12,235.86939286321862
2003-11-13,238.03053792077685
2003-11-14,238.85383914800477
2003-11-17,236.23198367361755
2003-11-18,236.82925501691858
2003-11-19,234.18426886303922
2003-11-20,225.23316430329382
2003-11-21,227.09590661615601
2003-11-24,226.53288998014253
2003-11-25,224.60007582717648
2003-11-26,225.2148396986335
2003-11-27,223.70607141995333
2003-11-28,224.98486269737685
2003-12-01,234.73419227481108
2003-12-02,232.19381946896036
2003-12-03,233.92848772020758
2003-12-04,232.59007470592636
2003-12-05,235.97288953114867
2003-12-08,240.75268785674646
2003-12-09,243.82589324885612
2003-12-10,241.65171997114334
2003-12-11,238.90173757452231
2003-12-12,245.17652150521428
2003-12-15,248.36631299248023
2003-12-16,248.0586378468986
2003-12-17,246.8246266629852
2003-12-18,250.43016194432428
2003-12-19,251.63034499884233
2003-12-22,253.0653874370061
2003-12-23,254.0440313145571
2003-12-24,255.43402117044454
2003-12-25,253.1763570688584
2003-12-26,255.3747778372746
2003-12-29,255.92638319777822
2003-12-30,257.9272678259025
2003-12-31,259.37121816773697
2004-01-01,259.37121816773697
2004-01-02,264.2865361809476
2004-01-05,273.9833714751994
2004-01-06,273.3547499550429
2004-01-07,274.17871219875036
2004-01-08,274.2043975318366
2004-01-09,276.7956586911824
2004-01-12,277.1556730609888
2004-01-13,276.8396888996064
2004-01-14,269.5571405083524
2004-01-15,269.8694356910508
2004-01-16,263.32669088754614
2004-01-19,263.96532867754877
2004-01-20,271.98211877290026
2004-01-21,272.5646214957446
2004-01-22,273.67786956674036
2004-01-23,274.57061399086905
2004-01-26,272.3727860968626
2004-01-27,269.93542658558044
2004-01-28,269.1888468716543
2004-01-29,261.943084162779
2004-01-30,263.80819882391575
2004-02-02,266.3922201049508
2004-02-03,267.03058933539245
2004-02-04,266.3195348241247
2004-02-05,265.3661081392273
2004-02-06,266.17926718857143
2004-02-09,272.619705864444
2004-02-10,273.77692716978976
2004-02-11,276.6607006571723
2004-02-12,285.47550064014985
2004-02-13,284.9082209610868
2004-02-16,285.2815306736928
2004-02-17,283.77310037926486
2004-02-18,286.07405652710526
2004-02-19,279.474958130113
2004-02-20,278.1632855616753
2004-02-23,275.6571996408548
2004-02-24,277.03668485720203
2004-02-25,277.87628035625625
2004-02-26,278.2442354301235
2004-02-27,281.5234746007325
2004-03-01,284.6635917409408
2004-03-02,285.56554580059134
2004-03-03,281.21267423591286
2004-03-04,283.63705364471264
2004-03-05,291.2410972273155
2004-03-08,295.0662166110557
2004-03-09,292.16287314965587
2004-03-10,290.28184269293195
2004-03-11,285.1649212882941
2004-03-12,285.9177654177211
2004-03-15,285.8174821283908
2004-03-16,285.2869979435603
2004-03-17,285.1000261771222
2004-03-18,288.93212928650235
2004-03-19,289.986412510623
2004-03-22,290.0838853928138
2004-03-23,291.40349133267654
2004-03-24,290.9925120846251
2004-03-25,293.68028349462446
2004-03-26,294.5976688605122
2004-03-29,298.86960785958274
2004-03-30,296.7985133499602
2004-03-31,297.1985244814478
2004-04-01,298.2702091017537
2004-04-02,301.6079253466644
2004-04-05,300.39348579262474
2004-04-06,300.98461565836163
2004-04-07,302.62343256174097
2004-04-08,300.09528976640934
2004-04-09,300.55991679478103
2004-04-12,298.8253589565641
2004-04-13,300.080402619923
2004-04-14,292.3987188687804
2004-04-15,293.3330086869209
2004-04-16,295.06068148757305
2004-04-19,296.6671417833274
2004-04-20,297.5223151830082
2004-04-21,295.5615438019086
2004-04-22,290.7118352171402
2004-04-23,290.6835366115289
2004-04-26,286.2883355602949
2004-04-27,283.734119732145
2004-04-28,282.38310942503307
2004-04-29,279.8620397224287
2004-04-30,279.80489654453663
2004-05-03,279.34558234181515
2004-05-04,285.1315635985633
2004-05-05,284.1006939686669
2004-05-06,276.43588075550423
2004-05-07,266.01906973894273
2004-05-10,256.0367465049836
2004-05-11,257.35289946900366
2004-05-12,259.55532445694223
2004-05-13,253.62387499009037
2004-05-14,255.24908467544682
2004-05-17,254.97356858176863
2004-05-18,259.73772180360226
2004-05-19,266.0290016125902
2004-05-20,263.4097488359901
2004-05-21,266.812892787858
2004-05-24,269.7001838684328
2004-05-25,268.05267022502613
2004-05-26,272.13298507593083
2004-05-27,276.02309804172717
2004-05-28,278.5440507227864
2004-05-31,277.640905420663
2004-06-01,275.2160984197797
2004-06-02,277.11692553367806
2004-06-03,276.15611398207363
2004-06-04,279.4696970998632
2004-06-07,285.7494335845251
2004-06-08,282.588139292414
2004-06-09,276.5626512907112
2004-06-10,278.4042027781808
2004-06-11,274.9001201749166
2004-06-14,272.9151076079815
2004-06-15,274.2461740289924
2004-06-16,272.9293829293661
2004-06-17,271.9686919770794
2004-06-18,274.46417293886975
2004-06-21,274.04389047447535
2004-06-22,274.21043248596555
2004-06-23,277.7948963286385
2004-06-24,279.6135208685534
2004-06-25,281.72821990689516
2004-06-28,283.6809637281196
2004-06-29,284.2764511278779
2004-06-30,288.1377418622636
2004-07-01,291.10180313916766
2004-07-02,294.9270066474722
2004-07-05,295.26868934881446
2004-07-06,293.49251345437204
2004-07-07,296.6270809089442
2004-07-08,294.30930889809514
2004-07-09,293.82903606111006
2004-07-12,295.05336806617123
2004-07-13,295.9602237909153
2004-07-14,298.39632283896293
2004-07-15,297.3496976402778
2004-07-16,302.9415650426332
2004-07-19,301.81082847203754
2004-07-20,299.3079754342587
2004-07-21,297.10949235567006
2004-07-22,295.5839109131531
2004-07-23,294.14368333382066
2004-07-26,292.7698422569019
2004-07-27,292.55874563255236
2004-07-28,291.93785484694695
2004-07-29,294.57021975079283
2004-07-30,295.96569535785443
2004-08-02,295.3698677137322
2004-08-03,295.99659930582294
2004-08-04,293.90926997118737
2004-08-05,296.2009177147733
2004-08-06,298.0095903362731
2004-08-09,299.4223316922668
2004-08-10,300.06143680846327
2004-08-11,293.44407997494665
2004-08-12,294.618094027401
2004-08-13,295.8578401726506
2004-08-16,297.67326595032284
2004-08-17,303.4015160025793
2004-08-18,300.8335312943692
2004-08-19,301.4480415994102
2004-08-20,300.5181121706174
2004-08-23,299.04848254151227
2004-08-24,299.19642525614285
2004-08-25,296.3368824114406
2004-08-26,295.66857680859823
2004-08-27,298.4939106293368
2004-08-30,298.4029144142328
2004-08-31,305.93658638690465
2004-09-01,308.8833855367656
2004-09-02,308.478471151526
2004-09-03,307.39440903439396
2004-09-06,310.84745289788367
2004-09-07,312.85707559404835
2004-09-08,313.7401762853154
2004-09-09,313.52830231758276
2004-09-10,314.175859696027
2004-09-13,316.30587247160923
2004-09-14,323.32572997712646
2004-09-15,318.83175304129435
2004-09-16,318.97528353874014
2004-09-17,318.388808653873
2004-09-20,316.06656787797
2004-09-21,322.5674978335201
2004-09-22,322.6467458081633
2004-09-23,326.8722519488611
2004-09-24,324.7644135459451
2004-09-27,325.15544520556716
2004-09-28,326.2837915311811
2004-09-29,328.1891588427804
2004-09-30,330.0200226003089
2004-10-01,329.0232357073804
2004-10-04,330.2626821603003
2004-10-05,331.77104278081794
2004-10-06,334.87965446556717
2004-10-07,338.78130641404397
2004-10-08,342.3441443890458
2004-10-11,342.7031902569581
2004-10-12,335.2785891064218
2004-10-13,336.87819970601447
2004-10-14,335.338338706785
2004-10-15,338.27030806019434
2004-10-18,339.13337674799334
2004-10-19,346.280333788075
2004-10-20,345.0333022970494
2004-10-21,345.354238115172
2004-10-22,346.9289793848306
2004-10-25,344.5830795617868
2004-10-26,347.02859010047877
2004-10-27,349.2384590838831
2004-10-28,350.14033142972744
2004-10-29,355.92599663823813
2004-11-01,357.0376756296575
2004-11-02,361.74619871404747
2004-11-03,362.8566242551668
2004-11-04,363.3002179736559
2004-11-05,368.79203419798085
2004-11-08,364.79679052388883
2004-11-09,370.5279719183279
2004-11-10,375.53108782665174
2004-11-11,375.4382370297861
2004-11-12,374.9652037778634
2004-11-15,371.9561647546729
2004-11-16,370.7564537570835
2004-11-17,375.78702362184407
2004-11-18,380.5090099898694
2004-11-19,383.3563123293791
2004-11-22,380.6846723601124
2004-11-23,386.54986938992175
2004-11-24,388.7293170591488
2004-11-25,394.26628875367123
2004-11-26,394.96298660227166
2004-11-29,393.75799864475374
2004-11-30,393.9205918943109
2004-12-01,399.57617564537264
2004-12-02,405.3904718345233
2004-12-03,407.7664731791486
2004-12-06,408.9292958765038
2004-12-07,411.30143664138967
2004-12-08,401.6234791201786
2004-12-09,394.964591658564
2004-12-10,394.6282787387606
2004-12-13,402.9066893876376
2004-12-14,406.3024439799058
2004-12-15,410.89217037837295
2004-12-16,414.51946274883875
2004-12-17,418.1955482431263
2004-12-20,425.03625404578554
2004-12-21,419.84641937379644
2004-12-22,421.4379546720457
2004-12-23,421.6543437701458
2004-12-24,424.0227908217732
2004-12-27,430.38953573692976
2004-12-28,431.5768883857034
2004-12-29,435.07022442193403
2004-12-30,439.0158903484862
2004-12-31,438.82759032974616
2005-01-03,439.43959539738506
2005-01-04,432.4280961728754
2005-01-05,423.202435713895
2005-01-06,416.0296745479145
2005-01-07,420.7331829910567
2005-01-10,422.64012627673344
2005-01-11,429.4769079558866
2005-01-12,435.8280303175606
2005-01-13,434.5007622884772
2005-01-14,432.7417634556222
2005-01-17,438.4617421200665
2005-01-18,430.33104826370146
2005-01-19,431.93897928809366
2005-01-20,428.9222276602571
2005-01-21,429.1521411567832
2005-01-24,430.35260461388725
2005-01-25,432.72370978151764
2005-01-26,439.6553951407369
2005-01-27,439.80429672108266
2005-01-28,441.7341915150807
2005-01-31,442.57978168615307
2005-02-01,446.0198244729083
2005-02-02,447.32952505159034
2005-02-03,448.35411340478345
2005-02-04,454.03284611012225
2005-02-07,457.95352022552464
2005-02-08,454.74823069424326
2005-02-09,452.81430800567523
2005-02-10,455.14666154473053
2005-02-11,458.5327684375151
2005-02-14,466.4692281882779
2005-02-15,471.2474282739721
2005-02-16,477.1478872369399
2005-02-17,480.569494101876
2005-02-18,481.85386603695605
2005-02-21,484.9719204590436
2005-02-22,490.80323721622136
2005-02-23,489.67704679298566
2005-02-24,494.1293867584139
2005-02-25,510.4551796930553
2005-02-28,514.0881691829804
2005-03-01,510.9978834666075
2005-03-02,491.2371365761184
2005-03-03,493.6735298966123
2005-03-04,504.19332027145845
2005-03-07,511.36446274354273
2005-03-08,512.7492778314847
2005-03-09,514.1236226152547
2005-03-10,505.5183590041971
2005-03-11,504.0256808298981
2005-03-14,488.9116179749194
2005-03-15,480.9434037666739
2005-03-16,461.7371323858074
2005-03-17,453.71586463552546
2005-03-18,461.1506190791828
2005-03-21,444.92362043436583
2005-03-22,460.92384256263625
2005-03-23,444.19889186352924
2005-03-24,447.14627415808275
2005-03-25,449.3820002906062
2005-03-28,439.616754672651
2005-03-29,438.38440471679894
2005-03-30,443.29292524470094
2005-03-31,457.6197100794945
2005-04-01,460.1243006167669
2005-04-04,451.29796632053666
2005-04-05,457.45377496376886
2005-04-06,463.084503555518
2005-04-07,463.4770541897479
2005-04-08,459.7203298512884
2005-04-11,458.77322117861286
2005-04-12,457.76704692419895
2005-04-13,460.9287429009417
2005-04-14,449.2139604882634
2005-04-15,444.4032147452714
2005-04-18,434.02089977886806
2005-04-19,438.0613203742739
2005-04-20,439.712106345838
2005-04-21,441.1670892419232
2005-04-22,445.2188192771561
2005-04-25,446.81647014496394
2005-04-26,442.8308709462609
2005-04-27,432.7631687436192
2005-04-28,420.0683391569467
2005-04-29,421.2808433438141
2005-05-02,426.10461980216695
2005-05-03,428.16470681293566
2005-05-04,432.47516181646824
2005-05-05,440.60994170057955
2005-05-06,437.51917573409105
2005-05-09,434.25200933166525
2005-05-10,429.2237698305588
2005-05-11,426.7300462396422
2005-05-12,425.50071731010115
2005-05-13,420.1684906680626
2005-05-16,415.4496652913107
2005-05-17,418.8272493223523
2005-05-18,429.7096325313226
2005-05-19,431.3299519771302
2005-05-20,431.31415295709826
2005-05-23,424.63328920135467
2005-05-24,424.0989550926308
2005-05-25,421.62154225355647
2005-05-26,421.14240789189716
2005-05-27,430.84037151867585
2005-05-30,432.11803723517346
2005-05-31,431.37396577626123
2005-06-01,430.17428774699295
2005-06-02,439.3759523816754
2005-06-03,441.72762475373577
2005-06-06,443.7239551625222
2005-06-07,444.1890480767387
2005-06-08,446.629742267941
2005-06-09,441.1704001434788
2005-06-10,446.1933593053081
2005-06-13,443.85062787332976
2005-06-14,444.3358099986456
2005-06-15,450.6632102131854
2005-06-16,455.36573120437345
2005-06-17,458.50239743524753
2005-06-20,458.8056709764325
2005-06-21,459.4160253370974
2005-06-22,463.12622807733186
2005-06-23,460.13802880385754
2005-06-24,457.6636543284825
2005-06-27,455.00685824047815
2005-06-28,456.9108552085144
2005-06-29,459.44517804825034
2005-06-30,463.97039960835303
2005-07-01,467.1490436488329
2005-07-04,469.6209331410958
2005-07-05,464.4543975847525
2005-07-06,469.3573890088538
2005-07-07,464.3990925534709
2005-07-08,469.61549111099623
2005-07-11,470.30976326445347
2005-07-12,478.5706492843086
2005-07-13,479.5907173663478
2005-07-14,483.160041599636
2005-07-15,480.5668843830815
2005-07-18,478.5461113535974
2005-07-19,481.80483142131993
2005-07-20,483.7108952683775
2005-07-21,488.01300275317834
2005-07-22,486.83267111047036
2005-07-25,489.45764997620785
2005-07-26,485.8897108412181
2005-07-27,493.72727320621345
2005-07-28,501.0748125969369
2005-07-29,507.3715382655228
2005-08-01,513.8904852118906
2005-08-02,518.3119763988736
2005-08-03,518.3422936469833
2005-08-04,523.0447328906505
2005-08-05,520.4653778543709
2005-08-08,528.7086559073488
2005-08-09,525.0349267519458
2005-08-10,524.360855991169
2005-08-11,520.9448163614776
2005-08-12,508.05099704817815
2005-08-15,508.3531259169033
2005-08-16,513.9899034595244
2005-08-17,507.0810668931362
2005-08-18,501.330360375271
2005-08-19,497.8371541816021
2005-08-22,507.64998005176415
2005-08-23,510.212373397533
2005-08-24,513.3877270036801
2005-08-25,515.6340583424221
2005-08-26,522.5983932693991
2005-08-29,522.1831808887534
2005-08-30,526.320632935826
2005-08-31,539.5939503324155
2005-09-01,561.4204638850118
2005-09-02,569.8392511526567
2005-09-05,563.6419558586227
2005-09-06,563.8008876102244
2005-09-07,558.0213469173349
2005-09-08,557.6549303100701
2005-09-09,572.6269691804542
2005-09-12,574.000253341792
2005-09-13,571.265677579784
2005-09-14,575.1998321652449
2005-09-15,584.5624511099297
2005-09-16,589.6588905350443
2005-09-19,589.9865256242338
2005-09-20,591.6216234354478
2005-09-21,591.938580107392
2005-09-22,585.2466464896047
2005-09-23,575.5397769979082
2005-09-26,580.2199890305153
2005-09-27,586.2094229512991
2005-09-28,575.8760077119457
2005-09-29,578.7484262864375
2005-09-30,582.4108135653587
2005-10-03,589.2497759508423
2005-10-04,597.4779776325158
2005-10-05,585.5516858726951
2005-10-06,568.6342374838354
2005-10-07,565.1448254357896
2005-10-10,566.1800404759784
2005-10-11,573.0530117354612
2005-10-12,562.947913794707
2005-10-13,532.479548786599
2005-10-14,523.7449065168242
2005-10-17,533.581512070042
2005-10-18,525.788113988613
2005-10-19,509.24030948490184
2005-10-20,520.4694187802841
2005-10-21,519.3856483537055
2005-10-24,522.7380317188598
2005-10-25,531.4366078799973
2005-10-26,528.6351877117137
2005-10-27,524.7717555130259
2005-10-28,524.6024272688395
2005-10-31,530.2969964294094
2005-11-01,536.0400124295575
2005-11-02,551.9951545854187
2005-11-03,558.8542799099429
2005-11-04,552.4848613208989
2005-11-07,553.0860093160874
2005-11-08,543.9460513873214
2005-11-09,541.4738591190068
2005-11-10,542.532562591449
2005-11-11,533.4229913718224
2005-11-14,536.1161864497145
2005-11-15,534.3630936048636
2005-11-16,540.544068430388
2005-11-17,548.4527214045372
2005-11-18,546.7294980200193
2005-11-21,546.5444912657821
2005-11-22,538.6801964256157
2005-11-23,551.8269624742067
2005-11-24,561.6602686572029
2005-11-25,562.6480631728913
2005-11-28,567.2727786434623
2005-11-29,568.0650208584423
2005-11-30,570.9701159696771
2005-12-01,570.0629895307432
2005-12-02,578.1999105103766
2005-12-05,581.4076250652182
2005-12-06,574.4708095108925
2005-12-07,573.5387255085953
2005-12-08,575.1811438628931
2005-12-09,566.7279104928023
2005-12-12,581.2400845898231
2005-12-13,577.2813917653588
2005-12-14,582.6691553283096
2005-12-15,576.9158635454343
2005-12-16,578.1111953955772
2005-12-19,582.079643365517
2005-12-20,582.2319757059685
2005-12-21,582.062604946507
2005-12-22,580.9161906008754
2005-12-23,586.3354527730278
2005-12-26,587.4353595556358
2005-12-27,590.6350376864395
