Date,EM ASIA
2000-12-29,99.99999999999999
2001-01-01,99.839932418118
2001-01-02,101.5135369894815
2001-01-03,100.60243391967718
2001-01-04,105.0214657788908
2001-01-05,108.05851002259199
2001-01-08,108.18958791798123
2001-01-09,109.88569810491143
2001-01-10,108.53828901534489
2001-01-11,107.12647327636415
2001-01-12,108.87257164775097
2001-01-15,109.93813567347952
2001-01-16,111.9035793404688
2001-01-17,112.32742012778156
2001-01-18,113.86471997964188
2001-01-19,116.2942319487918
2001-01-22,117.79868067300612
2001-01-23,117.75678874251635
2001-01-24,117.92124895329563
2001-01-25,118.09612040527288
2001-01-26,116.366331692433
2001-01-29,115.34148745910319
2001-01-30,116.47617363889827
2001-01-31,119.53003288664581
2001-02-01,118.6216434422113
2001-02-02,119.9241400351156
2001-02-05,116.84029110678232
2001-02-06,116.82578936340208
2001-02-07,114.99017537970107
2001-02-08,115.95095658965305
2001-02-09,116.64753829616622
2001-02-12,116.60002017571588
2001-02-13,117.61280281347103
2001-02-14,116.73781050247798
2001-02-15,118.42105074318171
2001-02-16,117.83273889400783
2001-02-19,116.46757883188124
2001-02-20,117.64204081771206
2001-02-21,115.8892316374617
2001-02-22,113.46346465203781
2001-02-23,112.7769880924485
2001-02-26,112.4657296328903
2001-02-27,111.807453245235
2001-02-28,112.33597014954374
2001-03-01,109.97075555748688
2001-03-02,107.20630839402477
2001-03-05,108.06918277400428
2001-03-06,108.88738572096621
2001-03-07,109.3697150461645
2001-03-08,109.20905381311927
2001-03-09,107.2905988196571
2001-03-12,104.13200597739188
2001-03-13,102.49475272032201
2001-03-14,103.92819983348899
2001-03-15,104.58617632888463
2001-03-16,104.07566389611173
2001-03-19,102.74776278776305
2001-03-20,101.65604706518974
2001-03-21,102.24426987851565
2001-03-22,101.11195394664898
2001-03-23,101.97640517210843
2001-03-26,103.36706573074507
2001-03-27,102.35949454744431
2001-03-28,102.50701332118642
2001-03-29,101.1494368549708
2001-03-30,100.24742061585704
2001-04-02,98.1597602750451
2001-04-03,96.18734487014619
2001-04-04,92.90272730871273
2001-04-05,92.93867647376925
2001-04-06,94.96524020561618
2001-04-09,92.87448937573308
2001-04-10,92.52958512271076
2001-04-11,94.56014800721249
2001-04-12,95.25071101018172
2001-04-13,95.40772977359694
2001-04-16,94.70199694278637
2001-04-17,94.54057669768152
2001-04-18,97.73517108251033
2001-04-19,101.16395371985202
2001-04-20,100.00362051786567
2001-04-23,100.08403665046572
2001-04-24,99.85997845968568
2001-04-25,100.1648998047089
2001-04-26,99.84736369347424
2001-04-27,98.64230291907583
2001-04-30,100.29910623864801
2001-05-01,100.37064064628714
2001-05-02,102.57743443517516
2001-05-03,103.18964300953597
2001-05-04,101.24804910309219
2001-05-07,102.08068055022824
2001-05-08,101.38949730044968
2001-05-09,101.44402804172464
2001-05-10,100.62175647779313
2001-05-11,101.14263358510334
2001-05-14,100.12149817311227
2001-05-15,99.37197901217613
2001-05-16,98.75110077947258
2001-05-17,101.15883645795314
2001-05-18,100.88180775647369
2001-05-21,100.95353482345588
2001-05-22,101.83715071629882
2001-05-23,103.78823279241873
2001-05-24,103.7635202775746
2001-05-25,103.22477946803636
2001-05-28,102.90129009749566
2001-05-29,103.19914275215213
2001-05-30,102.13740872965815
2001-05-31,101.1272312385581
2001-06-01,100.22690867015767
2001-06-04,100.30387509880161
2001-06-05,100.14222167226771
2001-06-06,100.89897027685227
