Date,MSCI EAFE Top 100 Select Index
1997-04-07,1208.9951977733201
1997-04-08,1210.960578346068
1997-04-09,1209.4144118184827
1997-04-10,1204.0161351083234
1997-04-11,1202.3573954618237
1997-04-14,1191.490251683768
1997-04-15,1206.083786191633
1997-04-16,1216.9441927417408
1997-04-17,1224.7697381188786
1997-04-18,1233.042733712714
1997-04-21,1245.762411659424
1997-04-22,1244.0149247872994
1997-04-23,1253.960148193286
1997-04-24,1257.1892888126015
1997-04-25,1247.1545645242525
1997-04-28,1245.91280312122
1997-04-29,1258.3472323592741
1997-04-30,1269.8539030173874
1997-05-01,1280.3557508434367
1997-05-02,1286.323976436979
1997-05-05,1294.6995635098483
1997-05-06,1325.2764431214907
1997-05-07,1326.997041570092
1997-05-08,1332.2684157026958
1997-05-09,1342.3284736932974
1997-05-12,1363.9135233524332
1997-05-13,1370.2913338204437
1997-05-14,1376.5714558754664
1997-05-15,1378.1129890314523
1997-05-16,1390.185862787008
1997-05-19,1385.8331840749947
1997-05-20,1389.7390259454196
1997-05-21,1388.6785475558188
1997-05-22,1375.5898456479995
1997-05-23,1388.719070835244
1997-05-26,1394.4411975805942
1997-05-27,1387.272784347249
1997-05-28,1391.2354634740177
1997-05-29,1386.0725579865436
1997-05-30,1359.6742806615148
1997-06-02,1368.50271655419
1997-06-03,1373.767328024039
1997-06-04,1375.6706784175537
1997-06-05,1381.909045824379
1997-06-06,1388.9168655815126
1997-06-09,1407.8500337621329
1997-06-10,1409.14073407054
1997-06-11,1413.3647673911278
1997-06-12,1412.7734723118258
1997-06-13,1418.0265652893665
1997-06-16,1432.8641989899816
1997-06-17,1419.3971645053496
1997-06-18,1420.0663855026933
1997-06-19,1425.7967872216318
1997-06-20,1429.7701540519718
1997-06-23,1429.5697434976823
1997-06-24,1436.0722386194354
1997-06-25,1464.557185468653
1997-06-26,1469.886991673519
1997-06-27,1457.3978060153222
1997-06-30,1451.814636419531
1997-07-01,1458.5506731772373
1997-07-02,1458.8075610747114
1997-07-03,1480.9236528121498
1997-07-04,1479.236387351849
1997-07-07,1483.0110932663388
1997-07-08,1478.5454963316386
1997-07-09,1477.8206356759176
1997-07-10,1476.024348544187
1997-07-11,1478.6277227533226
1997-07-14,1492.403058862722
1997-07-15,1483.0880705073819
1997-07-16,1506.6883404181738
1997-07-17,1508.8497904815579
1997-07-18,1488.801975936743
1997-07-21,1472.4545985154668
1997-07-22,1482.8958080657937
1997-07-23,1498.116733585084
1997-07-24,1492.1182869102395
1997-07-25,1487.2951714883256
1997-07-28,1485.7689724360118
1997-07-29,1486.2939010207272
1997-07-30,1490.3109707070946
1997-07-31,1495.3130405412307
1997-08-01,1480.5432746485374
1997-08-04,1458.0418909803009
1997-08-05,1450.5015902385564
1997-08-06,1472.1702382720937
1997-08-07,1480.8174582836493
1997-08-08,1487.6013197576374
1997-08-11,1468.5274941033745
1997-08-12,1473.3951393874884
1997-08-13,1466.2897665241303
1997-08-14,1452.897286109176
1997-08-15,1450.6034721557996
1997-08-18,1434.4631122577116
1997-08-19,1439.1692849267072
1997-08-20,1448.3412489824777
1997-08-21,1451.4047460118882
1997-08-22,1424.561729920755
1997-08-25,1421.1058518488921
1997-08-26,1421.522857531289
1997-08-27,1412.3622176183692
1997-08-28,1397.9391902832178
1997-08-29,1376.693267258931
1997-09-01,1367.6050082270067
1997-09-02,1384.1640863061991
1997-09-03,1412.598832693827
1997-09-04,1409.2583050558997
1997-09-05,1417.4243161690495
1997-09-08,1411.026155638441
1997-09-09,1415.4901371567146
1997-09-10,1401.7088766272843
1997-09-11,1377.0360101766769
1997-09-12,1371.8040568935367
1997-09-15,1386.447454707952
1997-09-16,1395.836403016567
1997-09-17,1407.9626460276097
1997-09-18,1415.9623724519768
1997-09-19,1419.934907480565
1997-09-22,1430.169596401926
1997-09-23,1428.631257800509
1997-09-24,1458.0421800782715
1997-09-25,1459.6414555374577
1997-09-26,1459.850053250422
1997-09-29,1464.3558504304199
1997-09-30,1472.5446509664607
1997-10-01,1482.7335274898908
1997-10-02,1481.796112721783
1997-10-03,1492.1029416801289
1997-10-06,1492.7614899268526
1997-10-07,1486.8263825021616
1997-10-08,1486.0741111832024
1997-10-09,1462.0082910607966
1997-10-10,1457.3697169286213
1997-10-13,1458.3984923686205
1997-10-14,1450.098984948274
1997-10-15,1451.1624822785298
1997-10-16,1463.5140514159066
1997-10-17,1443.3280234827573
1997-10-20,1429.111964832298
1997-10-21,1434.7364363939496
1997-10-22,1424.4548612080146
1997-10-23,1370.445934971191
1997-10-24,1372.8281349479266
1997-10-27,1341.816953397886
1997-10-28,1304.6977251107526
1997-10-29,1352.020798167123
1997-10-30,1329.8756052963595
1997-10-31,1335.8941632725553
1997-11-03,1351.577003423972
1997-11-04,1350.83762953857
1997-11-05,1348.18515407887
1997-11-06,1340.919170240122
1997-11-07,1306.5000230457322
1997-11-10,1300.958810356911
1997-11-11,1307.7306724399252
1997-11-12,1280.5276526161106
1997-11-13,1284.0515133352835
1997-11-14,1276.1529172912915
1997-11-17,1330.3835003245822
1997-11-18,1343.9592842332265
1997-11-19,1317.143564311548
1997-11-20,1340.822461843312
1997-11-21,1367.1064314802838
1997-11-24,1351.2642322064726
1997-11-25,1321.2494487592996
1997-11-26,1323.7021627463314
1997-11-27,1340.1170614168984
1997-11-28,1336.9153495393014
1997-12-01,1356.6753918308223
1997-12-02,1364.5836899856872
1997-12-03,1363.0362985028678
1997-12-04,1367.3694034636494
1997-12-05,1372.3330895097429
1997-12-08,1373.5949577176887
1997-12-09,1376.4130149120215
1997-12-10,1372.4496044516522
1997-12-11,1344.1341467662091
1997-12-12,1342.89549829662
1997-12-15,1347.7225214745145
1997-12-16,1359.820964128314
1997-12-17,1391.7528752658952
1997-12-18,1380.607342718339
1997-12-19,1346.0244298383093
1997-12-22,1332.4924960811632
1997-12-23,1342.3943762939439
1997-12-24,1343.4602075821824
1997-12-25,1343.5025944546294
1997-12-26,1346.433984553236
1997-12-29,1369.3870212610334
1997-12-30,1380.6166801616366
1997-12-31,1376.9103041950655
1998-01-01,1376.9103041950657
1998-01-02,1377.4218370344443
1998-01-05,1378.4646014695497
1998-01-06,1368.5039003960462
1998-01-07,1369.1462447840133
1998-01-08,1363.2173407883502
1998-01-09,1343.1351459214004
1998-01-12,1303.736897528907
1998-01-13,1324.0698133225576
1998-01-14,1341.3237289032684
1998-01-15,1340.6482200145563
1998-01-16,1378.6589553228196
1998-01-19,1394.212173036829
1998-01-20,1394.9836775604929
1998-01-21,1399.3322742494759
1998-01-22,1400.049609614414
1998-01-23,1407.4456615407444
1998-01-26,1414.8511658685072
1998-01-27,1423.7652417654099
1998-01-28,1432.2118028993973
1998-01-29,1433.6335906365184
1998-01-30,1431.2789717092023
1998-02-02,1465.0899124337213
1998-02-03,1472.4745871968148
1998-02-04,1477.691342439592
1998-02-05,1493.8052013047284
1998-02-06,1492.3757913585673
1998-02-09,1484.9754745905425
1998-02-10,1487.3488000172852
1998-02-11,1490.6467761695312
1998-02-12,1481.2711979324079
1998-02-13,1467.1504154692423
1998-02-16,1478.248053563349
1998-02-17,1489.4237018526997
1998-02-18,1495.159863912106
1998-02-19,1484.768682955625
1998-02-20,1488.0025139374886
1998-02-23,1496.195237830756
1998-02-24,1477.5772566362375
1998-02-25,1496.1175803902531
1998-02-26,1506.5182042521533
1998-02-27,1516.1734619016675
1998-03-02,1539.7914679386045
1998-03-03,1532.6384069501014
1998-03-04,1511.6212392435486
1998-03-05,1490.6137053002883
1998-03-06,1514.976172032512
1998-03-09,1522.2687597640927
1998-03-10,1524.702739410284
1998-03-11,1516.3211887547452
1998-03-12,1515.5884356850477
1998-03-13,1540.68624885331
1998-03-16,1533.0949460335867
1998-03-17,1546.1584231790061
1998-03-18,1529.8490769868358
1998-03-19,1538.9294512420815
1998-03-20,1546.8191847761743
1998-03-23,1557.968973168163
1998-03-24,1560.3222710681396
1998-03-25,1571.8872810053579
1998-03-26,1573.1715301155557
1998-03-27,1573.840519052548
1998-03-30,1551.805860192813
1998-03-31,1559.7466226940444
1998-04-01,1572.0289250833207
1998-04-02,1572.9009297913283
1998-04-03,1578.7541616521455
1998-04-06,1602.4559562341565
1998-04-07,1603.2696600268027
1998-04-08,1603.0910287201978
1998-04-09,1624.2941541099756
1998-04-10,1624.5237247554599
1998-04-13,1620.6343741562148
1998-04-14,1638.6980721362913
1998-04-15,1639.7783306796193
1998-04-16,1603.7624634847666
1998-04-17,1594.6569768146026
1998-04-20,1606.3725668378568
1998-04-21,1611.3925216811047
1998-04-22,1606.4099602154358
1998-04-23,1587.0344742046204
1998-04-24,1577.4238120122209
1998-04-27,1536.5524865838786
1998-04-28,1550.2258463689864
1998-04-29,1555.334671004276
1998-04-30,1581.338026950598
1998-05-01,1596.0770681312688
1998-05-04,1620.0566964965724
1998-05-05,1612.47350779903
1998-05-06,1610.6083705009025
1998-05-07,1586.5967706902577
1998-05-08,1589.9856216697779
1998-05-11,1611.8044735983367
1998-05-12,1598.4942613472326
1998-05-13,1601.0815267433788
1998-05-14,1596.7396969723975
1998-05-15,1592.8699611302625
1998-05-18,1561.0985356760411
1998-05-19,1581.9576978228324
1998-05-20,1600.092880139375
1998-05-21,1612.9230185089984
1998-05-22,1618.0728035555992
1998-05-25,1618.222224507286
1998-05-26,1623.6169189253178
1998-05-27,1588.825546619332
1998-05-28,1579.2834564967159
1998-05-29,1579.6014470892521
1998-06-01,1569.0147853571405
1998-06-02,1579.6809743355343
1998-06-03,1593.4894800936654
1998-06-04,1591.8252783158646
1998-06-05,1603.4233946498812
1998-06-08,1617.6758104959
1998-06-09,1614.548624012398
1998-06-10,1596.6481058192287
1998-06-11,1564.488580546328
1998-06-12,1539.737983140463
1998-06-15,1509.7472703634708
1998-06-16,1529.2753239758842
1998-06-17,1576.5567384660667
1998-06-18,1584.2220176104195
1998-06-19,1583.5252276703225
1998-06-22,1564.8520216456604
1998-06-23,1573.8285080399075
1998-06-24,1582.2677574391314
1998-06-25,1605.5998110388614
1998-06-26,1599.2279633146682
1998-06-29,1611.0588643886579
1998-06-30,1622.648882655205
1998-07-01,1639.4109261696356
1998-07-02,1636.1031174220057
1998-07-03,1647.1114307170294
1998-07-06,1648.0387048017428
1998-07-07,1651.8147960246538
1998-07-08,1655.0893291415923
1998-07-09,1637.9439685204427
1998-07-10,1630.036906584636
1998-07-13,1651.2652487475916
1998-07-14,1678.2553293076696
1998-07-15,1687.4193551404885
1998-07-16,1697.3878076350843
1998-07-17,1716.964233538431
1998-07-20,1730.2738866229445
1998-07-21,1715.74467770039
1998-07-22,1684.188213742759
1998-07-23,1675.3392912170034
1998-07-24,1679.401035599681
1998-07-27,1641.6493414563836
1998-07-28,1649.517223552527
1998-07-29,1647.0984592620305
1998-07-30,1664.7890368722867
1998-07-31,1648.0291946019593
1998-08-03,1614.5001255563252
1998-08-04,1609.169295071356
1998-08-05,1587.9031950866806
1998-08-06,1564.4613820520399
1998-08-07,1578.0726856720275
1998-08-10,1545.417267845389
1998-08-11,1503.8640572706329
1998-08-12,1523.8604543557356
1998-08-13,1511.9591889258008
1998-08-14,1520.3374695093848
1998-08-17,1519.0378978370882
1998-08-18,1564.6225394350545
1998-08-19,1577.4554852667638
1998-08-20,1567.4535524782493
1998-08-21,1504.5265193190028
1998-08-24,1512.5124928021955
1998-08-25,1536.200515327904
1998-08-26,1500.6038249465266
1998-08-27,1454.3495473920716
1998-08-28,1443.6483018784977
1998-08-31,1445.6180408649293
1998-09-01,1444.131497895048
1998-09-02,1474.168440130275
1998-09-03,1465.0057039100648
1998-09-04,1463.1757061668015
1998-09-07,1510.5902928882995
1998-09-08,1526.6289986050854
1998-09-09,1494.1829281489354
1998-09-10,1459.424682005597
1998-09-11,1451.855870941909
1998-09-14,1477.8407233319786
1998-09-15,1479.0732120385906
1998-09-16,1485.8583225373602
1998-09-17,1446.6826404618212
1998-09-18,1417.8309606145756
1998-09-21,1375.2484229236304
1998-09-22,1397.8589611986765
1998-09-23,1426.6982584841353
1998-09-24,1425.0474869093323
1998-09-25,1405.1134105070144
1998-09-28,1414.8869934035326
1998-09-29,1414.459428869777
1998-09-30,1377.784537753754
1998-10-01,1334.8819827576779
1998-10-02,1302.2585129512
1998-10-05,1281.2922882743085
1998-10-06,1335.9191064144882
1998-10-07,1368.3625989451796
1998-10-08,1328.534652855419
1998-10-09,1339.6269200339066
1998-10-12,1403.9030247697276
1998-10-13,1410.8362998313419
1998-10-14,1427.5689531932771
1998-10-15,1446.1476600574995
1998-10-16,1480.260644590654
1998-10-19,1475.101894785361
1998-10-20,1503.8975660894575
1998-10-21,1489.4657240426973
1998-10-22,1486.0242727807802
1998-10-23,1487.4802319258972
1998-10-26,1488.547104077147
1998-10-27,1504.4660467465517
1998-10-28,1481.0797531655055
1998-10-29,1491.0640859144412
1998-10-30,1507.35560701186
1998-11-02,1550.194962316812
1998-11-03,1539.735323953711
1998-11-04,1575.2581636860982
1998-11-05,1558.919802745971
1998-11-06,1550.965796464562
1998-11-09,1517.2885681505234
1998-11-10,1504.5856065431826
1998-11-11,1524.5720609538516
1998-11-12,1502.740032455953
1998-11-13,1511.8874166589915
1998-11-16,1560.4698126935998
1998-11-17,1551.8414699966565
1998-11-18,1553.6296072993919
1998-11-19,1577.9657721717517
1998-11-20,1606.8437489953155
1998-11-23,1622.8381046544378
1998-11-24,1620.931916070465
1998-11-25,1605.130162124931
1998-11-26,1631.8644151638446
1998-11-27,1636.350490815993
1998-11-30,1606.5260548328008
1998-12-01,1561.9718222223187
1998-12-02,1557.7034427280742
1998-12-03,1573.5257519622858
1998-12-04,1576.484559376603
1998-12-07,1574.0010751813215
1998-12-08,1584.0958794382723
1998-12-09,1605.0024898115962
1998-12-10,1600.3622948237846
1998-12-11,1577.9423515302435
1998-12-14,1573.3947501111438
1998-12-15,1574.6529805993935
1998-12-16,1591.6517257616947
1998-12-17,1606.3056564134795
1998-12-18,1606.0055434955816
1998-12-21,1635.0784937805367
1998-12-22,1627.1965589567963
1998-12-23,1652.856321760279
1998-12-24,1643.303675405811
1998-12-25,1645.2460228257744
1998-12-28,1656.2545825517968
1998-12-29,1671.5221095099525
1998-12-30,1658.3817925596406
1998-12-31,1663.6797240437747
1999-01-01,1663.6808148156967
1999-01-04,1711.529253003824
1999-01-05,1726.9013727488882
1999-01-06,1754.8044917998907
1999-01-07,1736.2618982281458
1999-01-08,1726.7301285827298
1999-01-11,1701.5932911960927
1999-01-12,1679.6655331191491
1999-01-13,1634.3295831356274
1999-01-14,1641.7564337007952
1999-01-15,1652.8043990328329
1999-01-18,1692.2471589092436
1999-01-19,1687.8617904934247
1999-01-20,1702.9491048319285
1999-01-21,1693.5106670964003
1999-01-22,1649.44591670019
1999-01-25,1652.3748078778012
1999-01-26,1653.5710794126308
1999-01-27,1647.936549719799
1999-01-28,1649.7716904790163
1999-01-29,1655.0315130034057
1999-02-01,1674.221977557974
1999-02-02,1672.2057458546929
1999-02-03,1646.483709406353
1999-02-04,1639.076689778476
1999-02-05,1628.329420836954
1999-02-08,1610.1640154060055
1999-02-09,1582.1462276114082
1999-02-10,1573.5238797229406
1999-02-11,1593.8415040696382
1999-02-12,1607.3847326352068
1999-02-15,1610.0818192064935
1999-02-16,1606.8046606998155
1999-02-17,1599.698042135737
1999-02-18,1601.3128305390778
1999-02-19,1590.8488542046396
1999-02-22,1607.1994352052511
1999-02-23,1622.6193146226994
1999-02-24,1637.4294823446821
1999-02-25,1625.4903689179318
1999-02-26,1614.5803291401414
1999-03-01,1586.9874257577674
1999-03-02,1587.560667143963
1999-03-03,1571.738578505225
1999-03-04,1577.132288111817
1999-03-05,1623.053701579176
1999-03-08,1617.8769909343926
1999-03-09,1629.244190144223
1999-03-10,1644.4533766480981
1999-03-11,1653.434753208334
1999-03-12,1673.5338415608453
1999-03-15,1674.002028441705
1999-03-16,1679.5985067864724
1999-03-17,1685.4569268640912
1999-03-18,1669.1219404286578
1999-03-19,1687.3238851811866
1999-03-22,1674.2404854580466
1999-03-23,1643.1342704457074
1999-03-24,1624.6991292682183
1999-03-25,1641.0295516547799
1999-03-26,1625.4623499267764
1999-03-29,1648.6858938197518
1999-03-30,1648.1259796175757
1999-03-31,1665.8690711695176
1999-04-01,1678.7664838529972
1999-04-02,1675.7659442266345
1999-04-05,1667.1861381254823
1999-04-06,1696.8657083861274
1999-04-07,1708.359613255904
1999-04-08,1720.5583693850444
1999-04-09,1715.3294372126975
1999-04-12,1714.8373179835767
1999-04-13,1729.3117718503524
1999-04-14,1734.5256095439997
1999-04-15,1703.0876472060902
1999-04-16,1699.0721884565742
1999-04-19,1709.5388344217629
1999-04-20,1678.0197708038745
1999-04-21,1669.2927349831978
1999-04-22,1684.3087653616938
1999-04-23,1692.431644860422
1999-04-26,1704.876957818791
1999-04-27,1737.5430087607235
1999-04-28,1735.0629224905101
1999-04-29,1718.6733466290027
1999-04-30,1718.4547313818819
1999-05-03,1723.5300681553738
1999-05-04,1722.1843971654018
1999-05-05,1703.6896026843297
1999-05-06,1721.3237060178203
1999-05-07,1707.6910318749538
1999-05-10,1712.8330067088152
1999-05-11,1699.0662035658838
1999-05-12,1687.3521588864464
1999-05-13,1691.749413597005
1999-05-14,1670.4215427859067
1999-05-17,1631.7642540574254
1999-05-18,1648.5263330842452
1999-05-19,1651.3613772546355
1999-05-20,1667.5703123862604
1999-05-21,1659.198557406795
1999-05-24,1654.9261186575536
1999-05-25,1643.6532367991863
1999-05-26,1633.532689373521
1999-05-27,1615.5744046395068
1999-05-28,1624.0980358043441
1999-05-31,1625.9509029792932
1999-06-01,1635.5443009801163
1999-06-02,1637.1238321199144
1999-06-03,1643.721121634172
1999-06-04,1649.1372299369052
1999-06-07,1666.676122286534
1999-06-08,1685.696995785709
1999-06-09,1692.949384013155
1999-06-10,1686.6807853346002
1999-06-11,1706.2917414461676
1999-06-14,1688.8822059346717
1999-06-15,1692.0554045256981
1999-06-16,1696.4523285453502
1999-06-17,1706.699703893724
1999-06-18,1714.4904578930357
1999-06-21,1725.3724820642265
1999-06-22,1721.0401306991866
1999-06-23,1701.827932427257
1999-06-24,1690.8927131613418
1999-06-25,1699.221700767803
1999-06-28,1694.138718943487
1999-06-29,1694.0218071463169
1999-06-30,1686.3215650667564
1999-07-01,1723.3236884279615
1999-07-02,1729.0597193798228
1999-07-05,1759.0567824357036
1999-07-06,1753.9479467193373
1999-07-07,1739.0242598587195
1999-07-08,1727.1281897402685
1999-07-09,1727.8596571197547
1999-07-12,1729.725185470482
1999-07-13,1715.8127502512011
1999-07-14,1729.6856092123405
1999-07-15,1755.6508784472303
1999-07-16,1744.041829319477
1999-07-19,1740.8103203352225
1999-07-20,1738.8383800386196
1999-07-21,1728.0744185790325
1999-07-22,1710.176323146422
1999-07-23,1685.2015604978903
1999-07-26,1692.9318436529927
1999-07-27,1702.165735201406
1999-07-28,1712.743321114045
1999-07-29,1696.1459832151074
1999-07-30,1726.7382261621974
1999-08-02,1719.5573114148956
1999-08-03,1713.4644982070447
1999-08-04,1712.4685413846667
1999-08-05,1678.1124446813076
1999-08-06,1672.5007438012938
1999-08-09,1672.770079466799
1999-08-10,1653.4175749161875
1999-08-11,1648.3791417032246
1999-08-12,1682.469003905238
1999-08-13,1698.6839143809252
1999-08-16,1714.0859052718786
1999-08-17,1712.3616174766703
1999-08-18,1722.7483773479275
1999-08-19,1717.5280570066536
1999-08-20,1740.5434809256055
1999-08-23,1752.7932800488331
1999-08-24,1745.8535930125884
1999-08-25,1750.47775556078
1999-08-26,1739.4868677650636
1999-08-27,1744.351366135716
1999-08-30,1745.6434821600099
1999-08-31,1718.6535787936673
1999-09-01,1742.4088900578872
1999-09-02,1731.0932349409215
1999-09-03,1747.868813274534
1999-09-06,1764.9715162774871
1999-09-07,1754.157073115352
1999-09-08,1751.5130945756393
1999-09-09,1766.3513170919666
1999-09-10,1756.651905450311
1999-09-13,1749.477053739684
1999-09-14,1744.0689564172262
1999-09-15,1740.4435096107377
1999-09-16,1724.7901186898282
1999-09-17,1723.3012581893001
1999-09-20,1739.7021765302395
1999-09-21,1740.3457807397353
1999-09-22,1724.2092103617365
1999-09-23,1732.2277802373994
1999-09-24,1707.31632901574
1999-09-27,1718.5742683748488
1999-09-28,1717.0026256418641
1999-09-29,1719.4405381093638
1999-09-30,1736.422232987736
1999-10-01,1737.6552774941879
1999-10-04,1752.5144188118247
1999-10-05,1754.5638754466543
1999-10-06,1765.5978339482706
1999-10-07,1787.4622801692083
1999-10-08,1782.432007800931
1999-10-11,1792.7162528735298
1999-10-12,1792.971947771062
1999-10-13,1773.8455801331745
1999-10-14,1774.015033347361
1999-10-15,1757.9202261305268
1999-10-18,1730.591628752514
1999-10-19,1755.5369221854978
1999-10-20,1761.7577040819365
1999-10-21,1760.5240836062303
1999-10-22,1779.8874963615028
1999-10-25,1774.3537422839129
1999-10-26,1786.1049207399358
1999-10-27,1773.7973882920505
1999-10-28,1796.380604213283
1999-10-29,1833.9948031118718
1999-11-01,1833.940493803432
1999-11-02,1833.1287053829476
1999-11-03,1838.3728568819497
1999-11-04,1854.726061770383
1999-11-05,1847.7325677601382
1999-11-08,1848.9801942118013
1999-11-09,1866.8120381542753
1999-11-10,1886.8643179263383
1999-11-11,1908.4706123361284
1999-11-12,1897.836177164983
1999-11-15,1914.164166930738
1999-11-16,1916.4466301229136
1999-11-17,1917.74355529291
1999-11-18,1925.793939770743
1999-11-19,1922.9003127015042
1999-11-22,1919.1824258118854
1999-11-23,1925.5038744132432
1999-11-24,1917.7983949312043
1999-11-25,1951.5991905078658
1999-11-26,1963.6109816296873
1999-11-29,1954.1941526050841
1999-11-30,1916.8680735051653
1999-12-01,1924.6920732690116
1999-12-02,1917.9037969034569
1999-12-03,1945.8734182400353
1999-12-06,1972.9900934811121
1999-12-07,1979.6938855141516
1999-12-08,1969.2533095394867
1999-12-09,1967.1550091144818
1999-12-10,1960.5639951282196
1999-12-13,1953.9530089452505
1999-12-14,1949.2076108663546
1999-12-15,1933.4585099808012
1999-12-16,1958.7176463168032
1999-12-17,1968.9371276125564
1999-12-20,1978.064743788289
1999-12-21,1974.0467692311413
1999-12-22,2002.0508676984166
1999-12-23,2040.7014903463487
1999-12-24,2053.914178541083
1999-12-27,2046.0063200898703
1999-12-28,2063.034504808895
1999-12-29,2075.4264519157064
1999-12-30,2101.955707830391
1999-12-31,2101.955707830391
2000-01-03,2110.719900104297
2000-01-04,2064.6034373769908
2000-01-05,2002.1226030446753
2000-01-06,1965.043340523768
2000-01-07,1987.5384028714898
2000-01-10,2002.1967432924066
2000-01-11,2014.7942190695824
2000-01-12,2008.4577302647176
2000-01-13,2013.1013132356632
2000-01-14,2032.9602943473071
2000-01-17,2052.7617497804113
2000-01-18,2008.378227806815
2000-01-19,1991.246774337053
2000-01-20,1987.6452590434753
2000-01-21,1980.1971646336247
2000-01-24,1974.8463818498985
2000-01-25,1948.2949762094936
2000-01-26,1972.089589579591
2000-01-27,1992.9591990424021
2000-01-28,1980.725885329997
2000-01-31,1938.9237575032205
2000-02-01,1954.4351221578063
2000-02-02,1976.8578248399092
2000-02-03,2032.7484027578691
2000-02-04,2037.7675367813558
2000-02-07,2016.4255797902306
2000-02-08,2052.4452609239893
2000-02-09,2063.332496809331
2000-02-10,2057.8649455792697
2000-02-11,2056.207694912824
2000-02-14,2033.7887451272768
2000-02-15,1995.1117334261942
2000-02-16,2009.1129762508583
2000-02-17,2032.8309317782732
2000-02-18,2020.9160551031937
2000-02-21,1996.9838262526157
2000-02-22,2018.7147209272914
2000-02-23,2035.0250982340403
2000-02-24,2028.0976538954203
2000-02-25,2045.447094897579
2000-02-28,2013.4269034284662
2000-02-29,2020.4821895243208
2000-03-01,2058.7389322103254
2000-03-02,2093.7939224757743
2000-03-03,2092.139250546116
2000-03-06,2089.5349710508563
2000-03-07,2088.516468479466
2000-03-08,2069.0347919780643
2000-03-09,2088.9530041496555
2000-03-10,2092.3145167231332
2000-03-13,2039.5562456018238
2000-03-14,2031.3964453843182
2000-03-15,2001.552337971978
2000-03-16,2043.656599264144
2000-03-17,2056.8703500633897
2000-03-20,2077.02257150421
2000-03-21,2085.9809099943727
2000-03-22,2063.274936527222
2000-03-23,2063.820075548467
2000-03-24,2099.685145125971
2000-03-27,2096.3747735273955
2000-03-28,2110.680737543
2000-03-29,2101.2818137334934
2000-03-30,2066.7402190423322
2000-03-31,2085.6157071547705
2000-04-03,2051.4975165167143
2000-04-04,2045.7378638884613
2000-04-05,2020.1069497015285
2000-04-06,2032.2996258033556
2000-04-07,2051.0165526633177
2000-04-10,2060.320659845527
2000-04-11,2035.2809925812403
2000-04-12,2029.090796301486
2000-04-13,2015.1315185586323
2000-04-14,1971.5602971686794
2000-04-17,1918.4594544243585
2000-04-18,1938.7751493929877
2000-04-19,1947.701988848753
2000-04-20,1956.3667520652855
2000-04-21,1955.325534616498
2000-04-24,1966.4677883887725
2000-04-25,1965.441251602682
2000-04-26,1966.594883754962
2000-04-27,1925.9443806116542
2000-04-28,1947.652694696618
2000-05-01,1957.6586755546052
2000-05-02,1984.4288520201158
2000-05-03,1932.74942009587
2000-05-04,1933.0763875571463
2000-05-05,1940.1490013406606
2000-05-08,1923.612323948365
2000-05-09,1890.5870413849786
2000-05-10,1876.21450221726
2000-05-11,1875.6242434766086
2000-05-12,1906.3941926856635
2000-05-15,1899.5683910346033
2000-05-16,1914.5132465164618
2000-05-17,1866.5424123631483
2000-05-18,1870.5772246682884
2000-05-19,1823.0421287724446
2000-05-22,1800.791364584984
2000-05-23,1817.8978445717157
2000-05-24,1803.7901639334248
