Date,ASEAN
2007-05-01,1171.41205303013
2007-05-02,1180.679859130375
2007-05-03,1197.8142066967255
2007-05-04,1218.0237886839448
2007-05-07,1224.7563034837478
2007-05-08,1211.715390838985
2007-05-09,1215.213795438082
2007-05-10,1221.0032597654292
2007-05-11,1210.4234430243978
2007-05-14,1229.8619492187972
2007-05-15,1221.5412294400378
2007-05-16,1231.0074874455056
2007-05-17,1236.7104541664403
2007-05-18,1236.1040050501351
2007-05-21,1237.019237955997
2007-05-22,1251.7062828751139
2007-05-23,1254.6938803407634
2007-05-24,1241.0640147383347
2007-05-25,1228.656439493743
2007-05-28,1238.1818245703732
2007-05-29,1236.3088155564965
2007-05-30,1231.5248705245826
2007-05-31,1238.353017457567
2007-06-01,1252.069910527369
2007-06-04,1267.2547477884175
2007-06-05,1261.1980286902528
2007-06-06,1255.0013997185679
2007-06-07,1246.7224287504732
2007-06-08,1219.3582485026243
2007-06-11,1232.0553144587636
2007-06-12,1240.8677778301455
2007-06-13,1224.8305983742907
2007-06-14,1235.7629516738689
2007-06-15,1243.1563999102214
2007-06-18,1268.6569184438533
2007-06-19,1268.5240567820306
2007-06-20,1276.7496422675704
2007-06-21,1271.3969416339316
2007-06-22,1267.3917753542703
2007-06-25,1254.6541031204943
2007-06-26,1242.4768337079977
2007-06-27,1233.0470568563119
2007-06-28,1242.2177880118534
2007-06-29,1250.4344204516876
2007-07-02,1267.1432449552326
2007-07-03,1281.7545808777697
2007-07-04,1283.5371886014973
2007-07-05,1284.9345286669404
2007-07-06,1288.8832323121924
2007-07-09,1311.11038822767
2007-07-10,1315.0113239897062
2007-07-11,1301.159960875142
2007-07-12,1309.1110912271865
2007-07-13,1327.1215811602867
2007-07-16,1324.8547520728446
2007-07-17,1322.7278790326716
2007-07-18,1304.797839101805
2007-07-19,1315.4260520022494
2007-07-20,1333.6510932111369
2007-07-23,1335.654236644502
2007-07-24,1349.1837935842536
2007-07-25,1331.9412959330457
2007-07-26,1314.6945485455205
2007-07-27,1280.2554879999984
2007-07-30,1284.5140319020297
2007-07-31,1297.0797794133994
2007-08-01,1250.1455590654898
2007-08-02,1250.4308843335784
2007-08-03,1254.7636740677153
2007-08-06,1210.3734126027368
2007-08-07,1208.7588267835472
2007-08-08,1253.0077117303651
2007-08-09,1244.112001686288
2007-08-10,1217.9686945924295
2007-08-13,1225.9735559244448
2007-08-14,1219.0443945726693
2007-08-15,1169.5781778509422
2007-08-16,1118.253111304447
2007-08-17,1113.9148747423353
2007-08-20,1181.4074651443564
2007-08-21,1152.2398563690265
2007-08-22,1189.6343363254032
2007-08-23,1214.4465068079776
2007-08-24,1211.9864249307157
2007-08-27,1221.873349765696
2007-08-28,1210.323946440358
2007-08-29,1202.6108080379036
2007-08-30,1204.8738010702061
2007-08-31,1228.8543810660242
2007-09-03,1233.2777475746243
2007-09-04,1226.5188616290127
2007-09-05,1242.046653723919
2007-09-06,1246.4302617970884
2007-09-07,1251.0950997183286
2007-09-10,1234.9912785370434
2007-09-11,1246.0602104346895
2007-09-12,1254.0421096463958
2007-09-13,1258.2857618416967
2007-09-14,1264.9416226382973
2007-09-17,1248.7335521198345
2007-09-18,1248.5306025761354
2007-09-19,1295.9381271928378
2007-09-20,1298.0566053731059
2007-09-21,1300.5081527795353
2007-09-24,1326.737372847494
2007-09-25,1317.527241770806
2007-09-26,1330.9996363973075
2007-09-27,1353.6587661299313
2007-09-28,1354.563898478241
2007-10-01,1376.661125916624
2007-10-02,1392.4997592196287
2007-10-03,1387.207552262669
2007-10-04,1396.2055733732361
2007-10-05,1411.0674963588353
2007-10-08,1418.3957449539648
2007-10-09,1429.5434044690087
2007-10-10,1434.7469090780824
2007-10-11,1458.9730899795045
2007-10-12,1451.848983897231
2007-10-15,1455.8870994825745
2007-10-16,1440.69108561288
2007-10-17,1445.4572109516089
2007-10-18,1438.7981310991183
2007-10-19,1421.552130511866
2007-10-22,1378.9528170466526
2007-10-23,1400.699949540128
2007-10-24,1393.2960006890764
2007-10-25,1426.830444985785
2007-10-26,1449.3683540080542
2007-10-29,1474.0317674510602
2007-10-30,1465.8106994183574
2007-10-31,1465.7662218308533
2007-11-01,1467.6190106285985
2007-11-02,1444.980793037197
2007-11-05,1424.3375607365049
2007-11-06,1439.708740846693
2007-11-07,1454.3017438416784
2007-11-08,1445.8748164569683
2007-11-09,1433.2649077223446
2007-11-12,1396.4348634472803
2007-11-13,1387.8687341256662
2007-11-14,1400.7557518425972
2007-11-15,1386.3659686042336
2007-11-16,1370.1386509118497
2007-11-19,1361.3965844129953
2007-11-20,1360.3231162491284
2007-11-21,1325.7365399796342
2007-11-22,1320.0417862021914
2007-11-23,1336.7495106782108
2007-11-26,1366.3025757344928
2007-11-27,1351.2173126671266
2007-11-28,1356.724024495832
2007-11-29,1385.0091637339006
2007-11-30,1397.743869362855
2007-12-03,1402.1958107141843
2007-12-04,1414.1028784100156
2007-12-05,1423.8848438035213
2007-12-06,1431.4091901126778
2007-12-07,1435.6133766049875
2007-12-10,1434.8386497867116
2007-12-11,1445.3358203261573
2007-12-12,1431.661968745245
2007-12-13,1415.3200953338112
2007-12-14,1403.224879471194
2007-12-17,1358.35130381486
2007-12-18,1356.3204569150046
2007-12-19,1350.226478092712
2007-12-20,1346.846573772596
2007-12-21,1370.578015142172
2007-12-24,1383.1863373988633
2007-12-25,1390.9401005167138
2007-12-26,1404.0894663620834
2007-12-27,1414.3860143735324
2007-12-28,1416.4203146913944
2007-12-31,1428.3818967890854
2008-01-01,1428.3818967890854
2008-01-02,1417.6312387364558
2008-01-03,1402.2589065848415
2008-01-04,1418.6880777180127
2008-01-07,1400.056799881668
2008-01-08,1408.4019380498255
2008-01-09,1418.985976738893
2008-01-10,1409.043602804474
2008-01-11,1415.0552157454883
2008-01-14,1399.7480684097352
2008-01-15,1375.5505218794342
2008-01-16,1328.0401860504496
2008-01-17,1348.4656228706042
2008-01-18,1333.4424324329163
2008-01-21,1266.8521302377458
2008-01-22,1224.422270951553
2008-01-23,1265.8160134125658
2008-01-24,1291.7960475897742
2008-01-25,1344.9527663490433
2008-01-28,1312.9481883243352
2008-01-29,1322.730129687301
2008-01-30,1317.2039795478731
2008-01-31,1327.4734390475573
2008-02-01,1346.9587837081012
2008-02-04,1375.6915409304881
2008-02-05,1371.4047343383395
2008-02-06,1335.7022066957065
2008-02-07,1333.9791818422668
2008-02-08,1337.2690180254297
2008-02-11,1313.0559578056534
2008-02-12,1332.8509818316634
2008-02-13,1343.4624875422962
2008-02-14,1374.0798016217882
2008-02-15,1384.2489540276179
2008-02-18,1378.4267566906246
2008-02-19,1390.9268323131942
2008-02-20,1373.287110806111
2008-02-21,1378.8565997116245
2008-02-22,1375.2576030083028
2008-02-25,1384.838665363787
2008-02-26,1387.500355122162
2008-02-27,1397.1620067021
2008-02-28,1396.5139735276127
2008-02-29,1385.7603110270545
2008-03-03,1349.6043912975804
2008-03-04,1339.9211232500384
2008-03-05,1326.2616891236219
2008-03-06,1340.9665788252294
2008-03-07,1326.9828564554823
2008-03-10,1267.046564237758
2008-03-11,1284.606116006873
2008-03-12,1310.7676128556384
2008-03-13,1272.1338329453536
2008-03-14,1271.8316022573251
2008-03-17,1245.3110900018867
2008-03-18,1268.5941425116935
2008-03-19,1267.4034661045373
2008-03-20,1258.5986099502627
2008-03-21,1259.9025653767233
2008-03-24,1281.6627241137871
2008-03-25,1318.003269631811
2008-03-26,1324.529479706691
2008-03-27,1331.409271451639
2008-03-28,1337.8646896981188
2008-03-31,1327.5786047131583
2008-04-01,1331.010133269443
2008-04-02,1338.7618438972752
2008-04-03,1328.9107854413023
2008-04-04,1330.1173653292526
2008-04-07,1336.4479285371722
2008-04-08,1325.0328008257638
2008-04-09,1312.902230580767
2008-04-10,1331.1781983122069
2008-04-11,1350.109203599215
2008-04-14,1325.3291658838168
2008-04-15,1331.1923342089333
2008-04-16,1352.2337443450326
2008-04-17,1367.1185658906384
2008-04-18,1368.4135116461757
2008-04-21,1379.5143381834544
2008-04-22,1378.5646695172754
2008-04-23,1377.2543703167796
2008-04-24,1365.4159327821167
2008-04-25,1354.0618725101633
2008-04-28,1362.682406550954
2008-04-29,1363.5789504335883
2008-04-30,1357.4954823421617
2008-05-01,1356.128919057227
2008-05-02,1372.3280581664997
2008-05-05,1384.5277489430177
2008-05-06,1383.2792199590306
2008-05-07,1379.8427996332414
2008-05-08,1358.323654036877
2008-05-09,1361.7950646594668
2008-05-12,1363.4744138776964
2008-05-13,1367.3183441445383
2008-05-14,1359.0725091336994
2008-05-15,1365.8258801131599
2008-05-16,1387.18267748959
2008-05-19,1392.2420247553318
2008-05-20,1384.7201295973384
2008-05-21,1389.3200978255718
2008-05-22,1379.008426476852
2008-05-23,1363.0651433798364
2008-05-26,1343.804836254455
2008-05-27,1340.0583996218875
2008-05-28,1337.9914430367812
2008-05-29,1343.1313178075357
2008-05-30,1354.9290063681601
2008-06-02,1342.7709682670468
2008-06-03,1328.8204658242921
2008-06-04,1315.625693068941
2008-06-05,1307.9726389282375
2008-06-06,1316.1907483676662
2008-06-09,1299.1239151008003
2008-06-10,1277.474559585413
2008-06-11,1275.2002503071983
2008-06-12,1271.8078073247555
2008-06-13,1260.6291316881882
2008-06-16,1280.0306814986852
2008-06-17,1277.9859154312621
2008-06-18,1270.762807913342
2008-06-19,1252.7350899310006
2008-06-20,1267.9821491830678
2008-06-23,1256.5352695994584
2008-06-24,1253.8672738883567
2008-06-25,1261.3838813577947
2008-06-26,1263.7786711755987
2008-06-27,1251.113416712993
2008-06-30,1248.7379294284967
2008-07-01,1240.4256405141855
2008-07-02,1233.433763964845
2008-07-03,1210.0265707237227
2008-07-04,1210.2135989481174
2008-07-07,1210.7198029966578
2008-07-08,1198.0216486390152
2008-07-09,1215.6447057518776
2008-07-10,1207.2977855836737
2008-07-11,1219.6560864257312
2008-07-14,1215.1644605761528
2008-07-15,1191.6595543137264
2008-07-16,1180.1305524118
2008-07-17,1182.5858408779513
2008-07-18,1169.5927840949046
2008-07-21,1195.7803695743803
2008-07-22,1193.6326300861692
2008-07-23,1219.3827130176685
2008-07-24,1224.2083477780402
2008-07-25,1210.0620751707406
2008-07-28,1215.028046308826
2008-07-29,1205.4511382280034
2008-07-30,1214.9228290703797
2008-07-31,1223.667040492551
2008-08-01,1210.6967617940936
2008-08-04,1199.2526999297206
2008-08-05,1183.2233078125146
2008-08-06,1195.2422529121764
2008-08-07,1190.3190399879877
2008-08-08,1171.7424598168766
2008-08-11,1172.9217057683643
2008-08-12,1160.2666482179088
2008-08-13,1161.145340972164
2008-08-14,1162.58341241258
2008-08-15,1146.9884520652165
2008-08-18,1141.876710696959
2008-08-19,1122.8628579278115
2008-08-20,1133.7486187306085
2008-08-21,1126.4181997021997
2008-08-22,1138.1230108007435
2008-08-25,1135.2647554703028
2008-08-26,1116.4331808678844
2008-08-27,1123.3914297827841
2008-08-28,1125.347652688362
2008-08-29,1146.9374300086392
2008-09-01,1133.9464314895417
2008-09-02,1130.1477426050672
2008-09-03,1109.0259323784644
2008-09-04,1093.0487154604787
2008-09-05,1064.2022534774972
2008-09-08,1099.6225483591875
2008-09-09,1081.8159699974158
2008-09-10,1061.5268257621667
2008-09-11,1026.927854024318
2008-09-12,1035.7861094047241
2008-09-15,1005.8544061049753
2008-09-16,991.6788101901402
2008-09-17,983.2394165262995
2008-09-18,979.4665301930096
2008-09-19,1038.8968330869095
2008-09-22,1047.6747360893964
2008-09-23,1029.9931670284263
2008-09-24,1029.477365835197
2008-09-25,1021.6238941332073
2008-09-26,1009.4305671924895
2008-09-29,988.5772269270727
2008-09-30,988.6212398154387
2008-10-01,984.8549655989839
2008-10-02,983.7313019953955
2008-10-03,968.0241514514635
2008-10-06,905.0266525991984
2008-10-07,901.84587274547
2008-10-08,843.6976697300668
2008-10-09,857.1349699913219
2008-10-10,799.8580763339654
2008-10-13,840.2534269127145
2008-10-14,875.2432315501015
2008-10-15,844.7111656926753
2008-10-16,805.7952194094449
2008-10-17,781.9705726517872
2008-10-20,799.1381976695255
2008-10-21,800.418402936347
2008-10-22,761.0257905092495
2008-10-23,734.8269769957342
2008-10-24,680.9495276776366
2008-10-27,649.7604339686683
2008-10-28,660.0320869059536
2008-10-29,658.5108100851005
2008-10-30,707.2195804546876
2008-10-31,710.419957215697
2008-11-03,758.7165708842967
2008-11-04,753.083391981198
2008-11-05,764.8439307192942
2008-11-06,742.4745126629642
2008-11-07,751.7096010973263
2008-11-10,757.5159506188002
2008-11-11,727.6827965337765
2008-11-12,715.3243124242846
2008-11-13,696.8123156015075
2008-11-14,698.2205146202988
2008-11-17,695.6891403780144
2008-11-18,674.1517528737586
2008-11-19,666.2927815350322
2008-11-20,643.9695861905628
2008-11-21,651.5778187447328
2008-11-24,645.7658558174406
2008-11-25,658.8575924570157
2008-11-26,673.9691597406306
2008-11-27,678.1955745788813
2008-11-28,685.1201012177632
2008-12-01,663.5988326242668
2008-12-02,649.396986449036
2008-12-03,653.8360345465238
2008-12-04,657.1911378171845
2008-12-05,657.0783840459932
2008-12-08,665.0661241122368
2008-12-09,700.10407256727
2008-12-10,723.4147222540299
2008-12-11,727.4833271415009
2008-12-12,709.6119626164126
2008-12-15,729.9176463579735
2008-12-16,734.4226393951353
2008-12-17,745.7246839312529
2008-12-18,762.7116077160997
2008-12-19,751.805186656531
2008-12-22,737.3774361108507
2008-12-23,735.3987494658544
2008-12-24,735.4396231139568
2008-12-25,736.4769983213556
2008-12-26,731.3748076313889
2008-12-29,743.1659510349331
2008-12-30,750.4047107210008
2008-12-31,747.9717948715193
2009-01-01,747.9717948715191
2009-01-02,763.5153644717507
2009-01-05,795.6983246706933
2009-01-06,789.9837778466497
2009-01-07,784.8594617508639
2009-01-08,764.6774193923659
2009-01-09,760.2327506637246
2009-01-12,748.1108721807834
2009-01-13,734.8973758787988
2009-01-14,735.900384778567
2009-01-15,711.4184646881089
2009-01-16,725.4366774150745
2009-01-19,722.5187799527292
2009-01-20,711.5257779361194
2009-01-21,703.0511579610086
2009-01-22,710.2160909990524
2009-01-23,697.6463040894768
2009-01-26,700.1141857043328
2009-01-27,703.1806542599137
2009-01-28,723.2803696219107
2009-01-29,718.8080665077608
2009-01-30,713.2442459177063
2009-02-02,695.8239556498729
2009-02-03,698.0105000275012
2009-02-04,698.8551187370696
2009-02-05,700.853454137734
2009-02-06,714.8918452274821
2009-02-09,709.6477532136452
2009-02-10,711.1029472774982
2009-02-11,708.8213717063296
2009-02-12,699.50303243017
2009-02-13,713.3539243462004
2009-02-16,705.3917308961846
2009-02-17,686.2552228321746
2009-02-18,687.5918348254559
2009-02-19,686.475279420818
2009-02-20,670.3876177062988
2009-02-23,682.4520101391897
2009-02-24,677.8003033491442
2009-02-25,679.375724629581
2009-02-26,676.1785534026293
2009-02-27,664.0593397171416
2009-03-02,640.8136273061978
2009-03-03,641.9102463451445
2009-03-04,648.7114234842111
2009-03-05,644.8739779748788
2009-03-06,642.271836364733
2009-03-09,628.0240666563417
2009-03-10,640.2788480150215
2009-03-11,643.8183309840497
2009-03-12,638.222802393785
2009-03-13,655.9114679234779
2009-03-16,660.610278517307
2009-03-17,652.3723399687083
2009-03-18,660.7935551102796
2009-03-19,672.9205935718074
2009-03-20,678.7390081718199
2009-03-23,705.5375928870468
2009-03-24,718.2356199637233
2009-03-25,715.2061236452768
2009-03-26,731.282897911188
2009-03-27,732.978583505419
2009-03-30,702.8724454280249
2009-03-31,710.2969033649047
2009-04-01,714.9320477101305
2009-04-02,752.7186055860773
2009-04-03,757.1218122830314
2009-04-06,771.3413742120435
2009-04-07,755.4782857006087
2009-04-08,742.45428604075
2009-04-09,756.3855027171868
2009-04-10,764.8775494587953
2009-04-13,777.7442853963834
2009-04-14,794.2119853059487
2009-04-15,796.42264904498
2009-04-16,802.5086027512953
2009-04-17,805.4469807442256
2009-04-20,802.2882707287472
2009-04-21,794.751583947552
2009-04-22,787.4730952487454
2009-04-23,793.7870019738479
2009-04-24,805.4280368553194
2009-04-27,792.7589694863298
2009-04-28,786.8069235884068
2009-04-29,805.2178009850413
2009-04-30,841.8416492958015
2009-05-01,840.7500499996665
2009-05-04,881.7539770333025
2009-05-05,892.964791704143
2009-05-06,920.781811647936
2009-05-07,943.1665648749641
2009-05-08,947.154924476397
2009-05-11,932.5639700977681
2009-05-12,938.7562904476415
2009-05-13,938.1213179206587
2009-05-14,908.6393304994222
2009-05-15,915.7413597428788
2009-05-18,927.2195931336769
2009-05-19,962.4364335972914
2009-05-20,968.706398907192
2009-05-21,949.9937647724018
2009-05-22,967.4975960719285
2009-05-25,969.2122611416486
2009-05-26,953.9423544079243
2009-05-27,974.5254776919031
2009-05-28,969.4308846328765
2009-05-29,980.8115743496395
2009-06-01,1012.977309298201
2009-06-02,1013.9487000117897
2009-06-03,1017.3909961027821
2009-06-04,1020.535222193716
2009-06-05,1037.2919666413895
2009-06-08,1015.6121905770344
2009-06-09,1023.0820202570006
2009-06-10,1043.0839083824064
2009-06-11,1041.4846443063257
2009-06-12,1038.4876669073774
2009-06-15,1019.5835182314676
2009-06-16,1000.2778269719026
2009-06-17,988.8919243478774
2009-06-18,970.0138641268175
2009-06-19,984.5619116754932
2009-06-22,974.266178399883
2009-06-23,958.6104191767483
2009-06-24,983.9505816197188
2009-06-25,998.945689598485
2009-06-26,1005.5601020786424
2009-06-29,1005.5439360989083
2009-06-30,1008.013407447381
2009-07-01,1016.9184024051917
2009-07-02,1009.804104922352
2009-07-03,1004.7700428903051
2009-07-06,991.4186000469803
2009-07-07,998.3645562431685
2009-07-08,991.5354413946429
2009-07-09,1003.9778609512523
2009-07-10,995.561257021551
2009-07-13,978.7512730604924
2009-07-14,999.7113948463406
2009-07-15,1033.8656044143374
2009-07-16,1037.5888290982894
2009-07-17,1048.379676486048
2009-07-20,1067.1436966270344
2009-07-21,1070.175480386752
2009-07-22,1064.939383150117
2009-07-23,1084.1425259028679
2009-07-24,1097.8978555732442
2009-07-27,1113.0606631683236
2009-07-28,1132.4485848090503
2009-07-29,1118.26570324755
2009-07-30,1133.419467444591
2009-07-31,1149.2477076512464
2009-08-03,1162.2795181338804
2009-08-04,1161.643415353508
2009-08-05,1149.3910106651877
2009-08-06,1156.587368287256
2009-08-07,1141.0400622542563
2009-08-10,1146.2054010963593
2009-08-11,1152.941781091857
2009-08-12,1136.9204514544297
2009-08-13,1156.8131432450423
2009-08-14,1157.7101953865288
2009-08-17,1124.7676907037335
2009-08-18,1125.2386117862734
2009-08-19,1108.2144595898083
2009-08-20,1125.9592823659664
2009-08-21,1128.1282260269995
2009-08-24,1152.566604449628
2009-08-25,1152.7906921340823
2009-08-26,1151.3161395516515
2009-08-27,1149.908922415452
2009-08-28,1157.5161665484156
2009-08-31,1140.098948120288
2009-09-01,1139.1026563509768
2009-09-02,1127.9859586396826
2009-09-03,1141.5048503933392
2009-09-04,1148.5003586049631
2009-09-07,1166.1007195504471
2009-09-08,1183.5671093130038
2009-09-09,1182.0212111060923
2009-09-10,1190.229848069479
2009-09-11,1196.6421776416603
2009-09-14,1176.7191749855413
2009-09-15,1187.2487557910654
2009-09-16,1206.7850810512905
2009-09-17,1215.1146838661787
2009-09-18,1210.58448631467
2009-09-21,1208.8805326265353
2009-09-22,1220.6029888392989
2009-09-23,1222.4002657819005
2009-09-24,1220.7055125713891
2009-09-25,1213.933228601096
2009-09-28,1193.3155138907339
2009-09-29,1205.2553831571172
2009-09-30,1218.2236652502502
2009-10-01,1217.449394500642
2009-10-02,1203.8804493371574
2009-10-05,1205.7650938734328
2009-10-06,1227.8893835066706
2009-10-07,1237.5965681590212
2009-10-08,1244.214752733838
2009-10-09,1244.0804634358885
2009-10-12,1247.0844794117195
2009-10-13,1248.1021463808293
2009-10-14,1264.69397522541
2009-10-15,1262.8336925487215
2009-10-16,1264.5636125923788
2009-10-19,1270.685924757983
2009-10-20,1268.3773031140695
2009-10-21,1256.0802845862222
2009-10-22,1240.0199723162236
2009-10-23,1254.6876601562954
2009-10-26,1252.6893224667037
2009-10-27,1239.8299220575088
2009-10-28,1215.1942084685293
2009-10-29,1205.3386203253056
2009-10-30,1211.8715158221137
2009-11-02,1207.3621830224808
2009-11-03,1194.3585319059373
2009-11-04,1214.9727889284409
2009-11-05,1209.9858423145936
2009-11-06,1228.6513153551243
2009-11-09,1246.8471234915921
2009-11-10,1248.1090696713225
2009-11-11,1261.7879337724428
2009-11-12,1256.1837637950962
2009-11-13,1257.9580934941778
2009-11-16,1279.5758932603353
2009-11-17,1278.1492017427186
2009-11-18,1276.2867205849852
2009-11-19,1267.5889824290066
2009-11-20,1271.2918457240312
2009-11-23,1277.9326929567255
2009-11-24,1268.1844491780826
2009-11-25,1279.3078099174784
2009-11-26,1257.6366196077072
2009-11-27,1253.985921303752
2009-11-30,1248.3530417396057
2009-12-01,1272.730071442506
2009-12-02,1279.5234156844242
2009-12-03,1289.4265739175974
2009-12-04,1281.522377508771
2009-12-07,1275.350374410288
2009-12-08,1273.1248981927067
2009-12-09,1267.8018564823785
2009-12-10,1267.0329015090945
2009-12-11,1276.3764051476062
2009-12-14,1276.581346691824
2009-12-15,1275.7046552202685
2009-12-16,1282.0433940036924
2009-12-17,1274.052539986206
2009-12-18,1272.6289306317162
2009-12-21,1256.0975858170623
2009-12-22,1271.0953114602669
2009-12-23,1274.8619655484297
2009-12-24,1277.849433951423
2009-12-25,1278.971588167355
2009-12-28,1289.3081355242675
2009-12-29,1297.4248584350169
2009-12-30,1297.4744180653463
2009-12-31,1302.4249263602642
2010-01-01,1302.4249263602649
2010-01-04,1312.9859523498153
2010-01-05,1327.9166151925795
2010-01-06,1333.0680943914015
2010-01-07,1327.9980944940885
2010-01-08,1333.069363239726
2010-01-11,1348.1485489671315
2010-01-12,1345.1137471492382
2010-01-13,1334.891915946576
2010-01-14,1344.907647375757
2010-01-15,1341.3726270603304
2010-01-18,1339.1447098523565
2010-01-19,1338.661964327754
2010-01-20,1326.6738056798215
2010-01-21,1309.388013525242
2010-01-22,1293.5043333612527
2010-01-25,1288.4383865525938
2010-01-26,1259.4988246130333
2010-01-27,1242.360689448676
2010-01-28,1263.7447568468056
2010-01-29,1259.7077478895403
2010-02-01,1251.378716385043
2010-02-02,1248.363746747583
2010-02-03,1268.100612701686
2010-02-04,1254.4428371802126
2010-02-05,1222.126511724492
2010-02-08,1217.9332901356515
2010-02-09,1228.5373308891892
2010-02-10,1230.9775265801386
2010-02-11,1242.2276968156727
2010-02-12,1248.0700192467084
2010-02-15,1244.019028937894
2010-02-16,1253.3360696778702
2010-02-17,1269.5559065751265
2010-02-18,1258.5856791172648
2010-02-19,1251.8629899021055
2010-02-22,1262.5135237440106
2010-02-23,1273.18111023978
2010-02-24,1269.4126577441548
2010-02-25,1262.8168642614755
2010-02-26,1267.4041559479206
2010-03-01,1277.3045522011482
2010-03-02,1284.9242032135126
2010-03-03,1288.8591788869187
2010-03-04,1284.1498346274286
2010-03-05,1295.1598068048072
2010-03-08,1316.9423080352788
2010-03-09,1317.3486095244104
2010-03-10,1327.6985880390246
2010-03-11,1330.9964798840367
2010-03-12,1333.9019851659332
2010-03-15,1325.5311432296653
2010-03-16,1337.0107194227687
2010-03-17,1362.7546661034824
2010-03-18,1355.188652897828
2010-03-19,1356.3107903695043
2010-03-22,1339.7734015277451
2010-03-23,1353.79572096764
2010-03-24,1356.3598996310118
2010-03-25,1359.389710132728
2010-03-26,1366.2620359809243
2010-03-29,1374.1182227766444
2010-03-30,1380.2254755551521
2010-03-31,1368.5899762368194
2010-04-01,1390.8577775339877
2010-04-02,1392.064059389025
2010-04-05,1409.8194720525828
2010-04-06,1413.1055885181902
2010-04-07,1419.121468463897
2010-04-08,1397.8566988966816
2010-04-09,1404.6273964202292
2010-04-12,1404.1502935585654
2010-04-13,1397.938057264776
2010-04-14,1420.5739823753559
2010-04-15,1422.911426417994
2010-04-16,1414.995953645441
2010-04-19,1390.213027166871
2010-04-20,1416.3832707516108
2010-04-21,1418.4072220525995
2010-04-22,1422.7549392079363
2010-04-23,1424.277210433169
2010-04-26,1436.2306499155134
2010-04-27,1429.9622275013862
2010-04-28,1399.5515089067826
2010-04-29,1414.869377995347
2010-04-30,1428.4303031385436
2010-05-03,1417.3866431885438
2010-05-04,1413.2140468538923
2010-05-05,1381.4375266754143
2010-05-06,1364.6295014461575
