Date,HONG KONG-LISTED SOUTHBOUND + CHINA A
2005-05-17,946.3420822623189
2005-05-18,946.6754928093067
2005-05-19,950.976202563137
2005-05-20,951.464628107932
2005-05-23,947.1199616983328
2005-05-24,950.103561018384
2005-05-25,942.1750023695081
2005-05-26,941.6669423199289
2005-05-27,947.3250347747961
2005-05-30,954.7713550940916
2005-05-31,953.4578065587747
2005-06-01,949.525690995544
2005-06-02,944.8209675581634
2005-06-03,945.5689523431276
2005-06-06,952.1645456677386
2005-06-07,951.7641797014383
2005-06-08,964.9980278766268
2005-06-09,966.303162674608
2005-06-10,966.9082583623531
2005-06-13,966.9373109760094
2005-06-14,960.8753602663463
2005-06-15,959.9888429472654
2005-06-16,959.892451823463
2005-06-17,963.9577814852047
2005-06-20,970.6545755539471
2005-06-21,970.3273083358736
2005-06-22,980.7999945919818
2005-06-23,982.9721884200108
2005-06-24,984.9043083854311
2005-06-27,983.8684923441957
2005-06-28,988.5925057928854
2005-06-29,986.4874289231947
2005-06-30,977.9242802879172
2005-07-01,975.3177723215036
2005-07-04,973.3486734421083
2005-07-05,969.9522884536295
2005-07-06,971.3908804006618
2005-07-07,964.6341588415967
2005-07-08,958.5570618451382
2005-07-11,966.8386753151083
2005-07-12,971.4559204803915
2005-07-13,978.8764555767541
2005-07-14,987.1878809550728
2005-07-15,986.9575444459688
2005-07-18,989.0791348669529
2005-07-19,986.5004629806679
2005-07-20,992.3008181265836
2005-07-21,998.4503668411038
2005-07-22,1008.8991154774482
2005-07-25,1010.1649937138633
2005-07-26,1011.6372489540842
2005-07-27,1015.9649150439509
2005-07-28,1014.5291400306354
2005-07-29,1017.9894037330869
2005-08-01,1024.3653357345338
2005-08-02,1035.5486772717381
2005-08-03,1034.7262557990714
2005-08-04,1033.1548040993428
2005-08-05,1033.2126627421005
2005-08-08,1037.0740926117212
2005-08-09,1033.8155562432469
2005-08-10,1046.5270543807585
2005-08-11,1053.3000225771266
2005-08-12,1052.0332341027324
2005-08-15,1056.514862770196
2005-08-16,1052.9801884805997
2005-08-17,1055.49224685085
2005-08-18,1035.7025953004772
2005-08-19,1029.3093830076148
2005-08-22,1038.5630012795286
2005-08-23,1026.5827530635288
2005-08-24,1021.084871560084
2005-08-25,1020.5607469239318
2005-08-26,1025.6757350288342
2005-08-29,1016.9798367299751
2005-08-30,1020.1968363657107
2005-08-31,1020.6419997037988
2005-09-01,1034.5834929187859
2005-09-02,1039.3102273655334
2005-09-05,1041.0466651196118
2005-09-06,1036.8768513518546
2005-09-07,1042.5112527684519
2005-09-08,1041.5160531763656
2005-09-09,1040.3366478858131
2005-09-12,1042.2479351911559
2005-09-13,1039.5284832852972
2005-09-14,1041.0584207560657
2005-09-15,1038.4957632694448
2005-09-16,1035.8561789590967
2005-09-19,1036.2457832044656
2005-09-20,1044.0403497449386
2005-09-21,1039.7847129835575
2005-09-22,1032.9956399196808
2005-09-23,1029.0284746071711
2005-09-26,1034.1031514042177
2005-09-27,1029.221524271382
2005-09-28,1031.4256105945183
2005-09-29,1045.511534485658
2005-09-30,1047.342662753964
2005-10-03,1047.2209900055745
2005-10-04,1047.1837047203264
2005-10-05,1037.0991459174468
2005-10-06,1021.828813024302
2005-10-07,1021.6106914598416
2005-10-10,1023.4274527020439
2005-10-11,1024.261856139432
2005-10-12,1008.5188606725084
2005-10-13,1009.5239250771098
2005-10-14,999.9715585378639
2005-10-17,1001.2735645851245
2005-10-18,1004.375294229212
2005-10-19,990.0078077522037
2005-10-20,991.1028963362644
2005-10-21,994.2958435869275
2005-10-24,989.189591591161
2005-10-25,988.6196876610808
2005-10-26,987.0991191458477
2005-10-27,983.0714969806814
2005-10-28,973.504066425974
2005-10-31,983.6265330995478
2005-11-01,994.6353979624404
2005-11-02,997.4082179315751
2005-11-03,998.212044423001
2005-11-04,998.8563324199444
2005-11-07,988.7357069901738
2005-11-08,990.0466132475568
2005-11-09,997.7440230717382
2005-11-10,998.477720907899
2005-11-11,1004.1152414581401
2005-11-14,999.5478448074279
2005-11-15,999.1694344402949
2005-11-16,1000.4993679006692
2005-11-17,1006.4576135770491
2005-11-18,1014.5713436917225
2005-11-21,1015.9510268495577
2005-11-22,1013.3359531047687
2005-11-23,1025.6577682551506
2005-11-24,1028.6049825934429
2005-11-25,1026.987778323497
2005-11-28,1028.4180580041498
2005-11-29,1022.7239939025654
2005-11-30,1018.353667519906
2005-12-01,1023.9853256575137
2005-12-02,1029.4033664653828
2005-12-05,1026.1754013948726
2005-12-06,1020.1662646387682
2005-12-07,1029.7785715417324
2005-12-08,1020.5143081331892
2005-12-09,1024.1075628226508
2005-12-12,1028.329714665782
2005-12-13,1027.3206860619587
2005-12-14,1031.9100121363529
2005-12-15,1036.0042580248912
2005-12-16,1033.899369046055
2005-12-19,1042.7301864069623
2005-12-20,1041.7756800525453
2005-12-21,1043.8095451737088
2005-12-22,1042.1503447573293
2005-12-23,1044.0950472024142
2005-12-26,1045.0729219531243
2005-12-27,1044.790556655953
2005-12-28,1042.5111065111394
2005-12-29,1043.8140296326333
2005-12-30,1037.2188098690297
2006-01-02,1037.3059766100682
2006-01-03,1042.3276426400962
2006-01-04,1060.3565072066401
2006-01-05,1066.250252402818
2006-01-06,1074.4932704731925
2006-01-09,1089.9822677409989
2006-01-10,1092.2269053726814
2006-01-11,1092.8492045838882
2006-01-12,1098.6211245007742
2006-01-13,1102.1543855961315
2006-01-16,1101.602350856333
2006-01-17,1091.2094304919935
2006-01-18,1091.5969281171358
2006-01-19,1104.407074751801
2006-01-20,1103.5579889665007
2006-01-23,1094.2290223890611
2006-01-24,1099.516286851241
2006-01-25,1100.9338576975858
2006-01-26,1101.2998530850628
2006-01-27,1114.8285898799722
2006-01-30,1114.7538676646839
2006-01-31,1114.7414150859422
2006-02-01,1116.8005816640298
2006-02-02,1113.6579043456509
2006-02-03,1099.6174155219874
2006-02-06,1112.8560383659867
2006-02-07,1113.5647876381795
2006-02-08,1105.0991490465651
2006-02-09,1105.0626039730987
2006-02-10,1108.6826503363848
2006-02-13,1104.8134951612126
2006-02-14,1113.913969554953
2006-02-15,1115.1413845314348
2006-02-16,1109.5057463824119
2006-02-17,1112.2041364316517
2006-02-20,1120.7929797742797
2006-02-21,1125.4780720995082
2006-02-22,1128.4822187226298
2006-02-23,1136.2536489096326
2006-02-24,1138.939918220254
2006-02-27,1143.6914812695206
2006-02-28,1141.6892882862535
2006-03-01,1138.8655624539233
2006-03-02,1140.0226723993178
2006-03-03,1138.7252044261104
2006-03-06,1138.4852034090336
2006-03-07,1123.196171361801
2006-03-08,1113.702515748967
2006-03-09,1113.8846456299686
2006-03-10,1112.6326127989423
2006-03-13,1121.475538610039
2006-03-14,1120.8844335049162
2006-03-15,1133.7192627042605
2006-03-16,1134.0128144531432
2006-03-17,1137.2232307172176
2006-03-20,1145.9239716835373
2006-03-21,1147.2422700105342
2006-03-22,1139.0228892523887
2006-03-23,1147.0050003336871
2006-03-24,1144.759363659013
2006-03-27,1153.4665300776342
2006-03-28,1152.5920376107604
2006-03-29,1147.8726755463701
2006-03-30,1153.3579759051959
2006-03-31,1153.8636240436838
2006-04-03,1170.22742951394
2006-04-04,1174.5843447876064
2006-04-05,1176.4148567988657
2006-04-06,1195.6950780210157
2006-04-07,1194.5441054308876
2006-04-10,1196.5170530885505
2006-04-11,1196.3956320828836
2006-04-12,1185.1973418676957
2006-04-13,1188.4411925499774
2006-04-14,1192.1917086623266
2006-04-17,1193.344754906675
2006-04-18,1208.8873184365862
2006-04-19,1221.0551586827403
2006-04-20,1229.8089046232724
2006-04-21,1229.561184509608
2006-04-24,1215.3664490385902
2006-04-25,1203.8221730142607
2006-04-26,1210.5603929005867
2006-04-27,1212.3940087174738
2006-04-28,1212.4921773933886
2006-05-01,1212.5390229846353
2006-05-02,1232.5092476262048
2006-05-03,1243.8406220129284
2006-05-04,1244.7841889794233
2006-05-05,1244.832489444092
2006-05-08,1273.0435966192435
2006-05-09,1270.1651777047784
2006-05-10,1272.3737495259645
2006-05-11,1274.7955778764274
2006-05-12,1272.5619153695934
2006-05-15,1254.4347738200179
2006-05-16,1244.1234468990442
2006-05-17,1266.0050178307783
2006-05-18,1243.4134547650185
2006-05-19,1249.9106702131705
2006-05-22,1214.291228489077
2006-05-23,1209.809671712147
2006-05-24,1208.6048138887818
2006-05-25,1196.5674234571277
2006-05-26,1212.401655164103
2006-05-29,1222.903543967535
2006-05-30,1220.9426615963635
2006-05-31,1219.1516387569436
2006-06-01,1209.5784480090092
2006-06-02,1220.9414399782086
2006-06-05,1228.2839001500536
2006-06-06,1225.3644038295042
2006-06-07,1202.3102008316328
2006-06-08,1178.9525629235525
2006-06-09,1180.0784117815483
2006-06-12,1177.946573498016
2006-06-13,1153.2945888330603
2006-06-14,1147.6400361670412
2006-06-15,1160.9877123867732
2006-06-16,1193.328550465999
2006-06-19,1187.9900385213143
2006-06-20,1177.3114942765073
2006-06-21,1179.084282799235
2006-06-22,1189.6226861670737
2006-06-23,1189.625705203208
2006-06-26,1194.3973436371107
2006-06-27,1195.4474036815175
2006-06-28,1193.7521643136165
2006-06-29,1208.5145274532174
2006-06-30,1234.5018040364512
2006-07-03,1241.2366596029149
2006-07-04,1241.9949267029065
2006-07-05,1231.145665784757
2006-07-06,1243.669689613255
2006-07-07,1245.5753621792055
2006-07-10,1252.1849656643478
2006-07-11,1248.3213307261367
2006-07-12,1250.0110718109586
2006-07-13,1225.8860239549313
2006-07-14,1217.800997700202
2006-07-17,1212.7123846925913
2006-07-18,1212.796401788219
2006-07-19,1210.080726930779
2006-07-20,1231.9707167401284
2006-07-21,1231.5886350919916
2006-07-24,1230.6527828381795
2006-07-25,1239.819752638147
2006-07-26,1241.7103963603763
2006-07-27,1254.294379503106
2006-07-28,1252.165754740585
2006-07-31,1245.8588701579508
2006-08-01,1240.240259686211
2006-08-02,1244.2014879039693
2006-08-03,1247.3867080087518
2006-08-04,1234.7707861866547
2006-08-07,1235.0117675907445
2006-08-08,1243.350048149586
2006-08-09,1256.5280353358223
2006-08-10,1253.5908583293474
2006-08-11,1256.9507128340183
2006-08-14,1254.0597059361162
2006-08-15,1256.084842991949
2006-08-16,1271.6375267172912
2006-08-17,1267.6774674250937
2006-08-18,1265.5415839727618
2006-08-21,1251.029653846201
2006-08-22,1261.8116150447079
2006-08-23,1258.4826452280267
2006-08-24,1249.7764148721599
2006-08-25,1252.037815876876
2006-08-28,1255.1612762456048
2006-08-29,1265.4073283081764
2006-08-30,1272.870768944348
2006-08-31,1278.122461143297
2006-09-01,1277.072262412735
2006-09-04,1290.832803102349
2006-09-05,1288.8448543335305
2006-09-06,1282.7719457899232
2006-09-07,1272.9543524104101
2006-09-08,1273.6130661894822
2006-09-11,1264.8243330116586
2006-09-12,1271.6927633691419
2006-09-13,1277.8779641219635
2006-09-14,1278.1367819349994
2006-09-15,1284.7934705815032
2006-09-18,1294.1847604230034
2006-09-19,1295.1072862104038
2006-09-20,1301.0333368385432
2006-09-21,1307.368207636433
2006-09-22,1305.7106535835294
2006-09-25,1301.326939528908
2006-09-26,1286.8168114458929
2006-09-27,1300.4384663315254
2006-09-28,1304.644543750161
2006-09-29,1307.3873184296735
2006-10-02,1307.3803702046262
2006-10-03,1309.5837141432464
2006-10-04,1308.7463113184635
2006-10-05,1325.8649090008644
2006-10-06,1327.5270733094142
2006-10-09,1319.9629003834743
2006-10-10,1329.2039185738488
2006-10-11,1329.9601179908295
2006-10-12,1330.9008651428917
2006-10-13,1339.001772181314
2006-10-16,1338.7479197791477
2006-10-17,1339.3924217062577
2006-10-18,1345.087809068881
2006-10-19,1343.9909365554456
2006-10-20,1353.4114404091865
2006-10-23,1346.1269744817075
2006-10-24,1353.1686424345698
2006-10-25,1355.8146817334941
2006-10-26,1363.2490226620212
2006-10-27,1354.5226032206588
2006-10-30,1356.6013919882519
2006-10-31,1362.4610363110123
2006-11-01,1376.153464626831
2006-11-02,1388.499012290279
2006-11-03,1390.4151715810883
2006-11-06,1400.8861665627046
2006-11-07,1406.9685182119397
2006-11-08,1400.6479860663721
2006-11-09,1414.1347521971302
2006-11-10,1408.9571693380326
2006-11-13,1405.5787313354858
2006-11-14,1406.1697244462578
2006-11-15,1422.2681465508178
2006-11-16,1424.583852126343
2006-11-17,1433.1297404488787
2006-11-20,1427.2701086757515
2006-11-21,1435.6855628816118
2006-11-22,1458.0027969145838
2006-11-23,1459.8336205430676
2006-11-24,1460.5400615267333
2006-11-27,1459.3869652693181
2006-11-28,1423.6554755951595
2006-11-29,1442.810421319332
2006-11-30,1463.2126758741092
2006-12-01,1459.0460396051994
2006-12-04,1469.5081165677452
2006-12-05,1486.5668254816264
2006-12-06,1483.5654997131912
2006-12-07,1473.9200427448004
2006-12-08,1457.982160019266
2006-12-11,1476.8944850806017
2006-12-12,1479.2060482772067
2006-12-13,1471.441204674637
2006-12-14,1489.3198975789762
2006-12-15,1505.8533442426858
2006-12-18,1525.217696921342
2006-12-19,1514.8661370271102
2006-12-20,1535.4097478390684
2006-12-21,1529.6247974227608
2006-12-22,1531.5143551704098
2006-12-25,1538.8387357114366
2006-12-26,1538.451111439187
2006-12-27,1573.9770012620538
2006-12-28,1587.618932672285
2006-12-29,1598.9599466370155
2007-01-01,1598.9599466370155
2007-01-02,1619.5372087302483
2007-01-03,1627.2777265918182
2007-01-04,1604.1740654768619
2007-01-05,1607.227375672063
2007-01-08,1607.3544824325916
2007-01-09,1611.4876497548541
2007-01-10,1598.240505225846
2007-01-11,1585.1292955892375
2007-01-12,1587.6010933590057
2007-01-15,1631.3110351457306
2007-01-16,1643.6354677603051
2007-01-17,1634.2252422249765
2007-01-18,1643.4229036991392
2007-01-19,1659.9007111916358
2007-01-22,1700.5889348907056
2007-01-23,1696.5245299982473
2007-01-24,1698.967772707069
2007-01-25,1674.5643556415291
2007-01-26,1664.6642051686224
2007-01-29,1672.8198887266376
2007-01-30,1680.0964911107303
2007-01-31,1636.8504586664217
2007-02-01,1649.4793915122764
2007-02-02,1641.8063606480086
2007-02-05,1633.1647802976759
2007-02-06,1649.049210243392
2007-02-07,1664.7547172946954
2007-02-08,1670.636199817219
2007-02-09,1666.2585363161509
2007-02-12,1678.484992857601
2007-02-13,1661.7943162693296
2007-02-14,1678.2662791982843
2007-02-15,1708.1213127100227
2007-02-16,1712.5845903335396
2007-02-19,1712.6332701973663
2007-02-20,1712.5196896629768
2007-02-21,1712.0038824722733
2007-02-22,1717.4975486291385
2007-02-23,1711.9351965709357
2007-02-26,1709.4892412811673
2007-02-27,1648.360438330061
2007-02-28,1633.143953569455
2007-03-01,1604.302672675735
2007-03-02,1609.478654864989
2007-03-05,1555.250013494903
2007-03-06,1591.8919891192015
2007-03-07,1601.1427585189726
2007-03-08,1628.625504739394
2007-03-09,1629.9863509611944
2007-03-12,1644.9940899864848
2007-03-13,1643.3440878020865
2007-03-14,1608.902139500889
2007-03-15,1622.8914076925562
2007-03-16,1614.5133854134733
2007-03-19,1638.377340481963
2007-03-20,1645.8148695195844
2007-03-21,1657.5306038639885
2007-03-22,1681.2814015249364
2007-03-23,1687.3258916481063
2007-03-26,1701.8255025619103
2007-03-27,1702.1927154175896
2007-03-28,1694.1754531916365
2007-03-29,1703.7261329301703
2007-03-30,1703.393206866646
2007-04-02,1717.1264650961912
2007-04-03,1734.8770393525201
2007-04-04,1753.1114881596454
2007-04-05,1759.1284272459593
2007-04-06,1763.7553856245581
2007-04-09,1773.7734873640293
2007-04-10,1794.5214402388299
2007-04-11,1810.268622415278
2007-04-12,1818.560658635962
2007-04-13,1816.8664798696464
2007-04-16,1851.7948580376383
2007-04-17,1859.3365068203
2007-04-18,1864.4056714132462
2007-04-19,1812.3069514028452
2007-04-20,1851.5484632675632
2007-04-23,1878.6466079345632
2007-04-24,1880.8661060934692
2007-04-25,1879.2874616384943
2007-04-26,1894.0951731486564
2007-04-27,1881.3487481131388
2007-04-30,1887.1645676759147
2007-05-01,1886.9682109110986
2007-05-02,1892.8330750458626
2007-05-03,1911.1769122936594
2007-05-04,1924.7512373267214
2007-05-07,1929.0307702566076
2007-05-08,1944.020828888906
2007-05-09,1957.7264024622662
2007-05-10,1963.0229468792588
2007-05-11,1945.790264367242
2007-05-14,1989.4419102542247
2007-05-15,1957.4627159978056
2007-05-16,1980.3743423749575
2007-05-17,1996.2618890668805
2007-05-18,1989.9477794580012
2007-05-21,2002.2158998534396
2007-05-22,2006.4517790397385
2007-05-23,2019.435452510274
2007-05-24,2015.8932365184248
2007-05-25,2009.6911742388002
2007-05-28,2025.8073690469694
2007-05-29,2040.5456477926232
2007-05-30,1980.8679055120565
2007-05-31,2008.9749476021962
2007-06-01,1989.6807870309976
2007-06-04,1941.8666992563794
2007-06-05,1969.3186325823765
2007-06-06,1978.75437832379
2007-06-07,1998.6414749917192
2007-06-08,1989.4254042270306
2007-06-11,2011.977180117029
2007-06-12,2033.3612511908696
2007-06-13,2047.1936809108045
2007-06-14,2055.7138274256718
2007-06-15,2070.4764931968975
2007-06-18,2120.706734133174
2007-06-19,2127.632044987708
2007-06-20,2119.855349873648
2007-06-21,2141.6422539102505
2007-06-22,2114.977915702366
2007-06-25,2071.510781809953
2007-06-26,2077.1371545382017
2007-06-27,2089.7042719061747
2007-06-28,2069.3929562313724
2007-06-29,2046.1436261650258
2007-07-02,2047.3383263630753
2007-07-03,2089.115699727318
2007-07-04,2078.375707182764
2007-07-05,2046.4943962065263
2007-07-06,2091.595905074582
2007-07-09,2135.006659572452
2007-07-10,2132.0863012591967
2007-07-11,2117.0172587124007
2007-07-12,2128.4024038591306
2007-07-13,2143.913296728826
2007-07-16,2113.0766736261785
2007-07-17,2135.4202366387117
2007-07-18,2124.5960341480113
2007-07-19,2133.4508059334084
2007-07-20,2181.122927700035
2007-07-23,2223.887897252639
2007-07-24,2235.7761241916214
2007-07-25,2243.8850036626045
2007-07-26,2244.4695793379547
2007-07-27,2208.0074483338412
2007-07-30,2233.170456051392
2007-07-31,2272.7585813029045
2007-08-01,2197.645819504001
2007-08-02,2220.1933063185998
2007-08-03,2252.6267553631133
2007-08-06,2233.4249494331243
2007-08-07,2233.6686451354503
2007-08-08,2262.103247263618
2007-08-09,2282.5743246092106
2007-08-10,2231.8985530502987
2007-08-13,2231.298202141495
2007-08-14,2249.7288262548914
2007-08-15,2211.57095045077
2007-08-16,2146.3483104220363
2007-08-17,2105.387699399053
2007-08-20,2226.3849149124626
2007-08-21,2255.8033703983706
2007-08-22,2302.653141836684
2007-08-23,2354.33914956608
2007-08-24,2369.8196471409674
2007-08-27,2424.964388616514
2007-08-28,2414.0655655964283
2007-08-29,2372.2259281039132
2007-08-30,2413.74279473966
2007-08-31,2455.3731993115216
2007-09-03,2480.357520674407
2007-09-04,2470.9976209168126
2007-09-05,2480.6838846241913
2007-09-06,2493.488197993817
2007-09-07,2476.166099193497
2007-09-10,2496.064785389986
2007-09-11,2444.007258401369
2007-09-12,2477.22019668155
2007-09-13,2512.890799593306
2007-09-14,2542.233294993489
2007-09-17,2546.0564307706854
2007-09-18,2541.977359735523
2007-09-19,2592.8432910656397
2007-09-20,2618.643341219221
2007-09-21,2624.0906636457225
2007-09-24,2677.4098214132778
2007-09-25,2658.3182299709506
2007-09-26,2641.015031805878
2007-09-27,2691.564205405343
2007-09-28,2727.163043209686
2007-10-01,2726.93151921728
2007-10-02,2791.5526785063084
2007-10-03,2754.180174876695
2007-10-04,2717.19915251927
2007-10-05,2773.3102663540008
2007-10-08,2777.107951909213
2007-10-09,2799.6728095109147
2007-10-10,2823.7817974925283
2007-10-11,2883.1271058824723
2007-10-12,2864.1014293262183
2007-10-15,2921.5218034337427
2007-10-16,2902.4061622706226
2007-10-17,2904.6982417305344
2007-10-18,2880.0455415651927
2007-10-19,2880.289527223377
2007-10-22,2788.9043979002054
2007-10-23,2849.535997172497
2007-10-24,2853.4995482753934
2007-10-25,2823.778355084496
2007-10-26,2855.0770386690124
2007-10-29,2943.418941178041
2007-10-30,2961.454907817159
2007-10-31,2967.8626651283007
2007-11-01,2962.85266693992
2007-11-02,2876.2655079832307
2007-11-05,2773.394410440402
2007-11-06,2787.690281686706
2007-11-07,2807.695693870123
2007-11-08,2706.8810853801856
2007-11-09,2686.165443194727
2007-11-12,2599.1164062759385
2007-11-13,2589.495916822851
2007-11-14,2706.1706128441465
2007-11-15,2672.2777674190434
2007-11-16,2597.1273600102872
2007-11-19,2586.3766883666103
2007-11-20,2617.399498463914
2007-11-21,2544.892490558354
2007-11-22,2464.8384241066447
2007-11-23,2500.62221251556
2007-11-26,2552.3581993740295
2007-11-27,2515.7482398817747
2007-11-28,2510.5541641266414
2007-11-29,2608.8415192370203
2007-11-30,2598.6144751970924
2007-12-03,2610.0310745948723
2007-12-04,2625.2302274758526
2007-12-05,2674.6497556665595
2007-12-06,2687.720729729989
2007-12-07,2678.169595167706
2007-12-10,2670.3563493386177
2007-12-11,2712.8012033375994
2007-12-12,2660.04753135055
2007-12-13,2580.295030384088
2007-12-14,2583.6277585983203
2007-12-17,2504.5197626299446
2007-12-18,2506.119433059478
2007-12-19,2546.9683783985056
2007-12-20,2566.721032006134
2007-12-21,2614.0757985914397
2007-12-24,2666.8539936097222
2007-12-25,2669.3497101082417
2007-12-26,2678.711159574683
2007-12-27,2690.4475828857067
2007-12-28,2661.73219879377
2007-12-31,2687.3864057553506
2008-01-01,2687.386405755351
2008-01-02,2686.3356979661194
2008-01-03,2661.9790575806833
2008-01-04,2707.488453067813
2008-01-07,2699.5081314853956
2008-01-08,2689.6141873810457
2008-01-09,2732.1153954817332
2008-01-10,2723.6666723078883
2008-01-11,2709.233717540666
2008-01-14,2693.0313869848733
2008-01-15,2651.0276426757914
2008-01-16,2533.4269179733064
2008-01-17,2537.7271769258964
2008-01-18,2548.895688353192
2008-01-21,2417.645211374031
2008-01-22,2220.8166866860856
2008-01-23,2391.8034244371747
2008-01-24,2378.204934615705
2008-01-25,2479.726284314668
2008-01-28,2353.8668451738617
2008-01-29,2372.7372546215097
2008-01-30,2326.359627682291
2008-01-31,2301.3604731226997
2008-02-01,2326.9422771084955
2008-02-04,2457.6563479851698
2008-02-05,2443.3760850454873
2008-02-06,2366.9925548471156
2008-02-07,2367.1994479342757
2008-02-08,2367.2534300763464
2008-02-11,2318.66373605477
2008-02-12,2337.107564022726
2008-02-13,2331.6654595232385
2008-02-14,2397.187147481591
2008-02-15,2397.2543592731104
2008-02-18,2399.855552153009
2008-02-19,2443.5869235162645
2008-02-20,2394.827368465798
2008-02-21,2394.08456067321
2008-02-22,2345.575494854446
2008-02-25,2307.4828278901114
2008-02-26,2326.0739969519286
2008-02-27,2397.8216132128873
2008-02-28,2405.589320100738
2008-02-29,2402.8206289570817
2008-03-03,2387.770279030512
2008-03-04,2339.467653312191
2008-03-05,2324.845189618032
2008-03-06,2347.9634775340955
2008-03-07,2287.6625095964487
2008-03-10,2253.5065221946934
2008-03-11,2269.061194912661
2008-03-12,2264.464151530782
2008-03-13,2180.9693984352302
2008-03-14,2162.758771916217
2008-03-17,2050.8587703684793
2008-03-18,2017.6238532137434
2008-03-19,2084.1816087906604
2008-03-20,2064.3104285669615
2008-03-21,2071.3909224263134
2008-03-24,2036.1797423625192
2008-03-25,2128.4762050583554
2008-03-26,2142.429485002264
2008-03-27,2116.195038374843
2008-03-28,2185.0500920337768
2008-03-31,2135.7914028906935
2008-04-01,2103.200278516973
2008-04-02,2134.803886396768
2008-04-03,2177.585191634287
2008-04-04,2177.677254448157
2008-04-07,2238.996590620732
2008-04-08,2233.8953989074375
2008-04-09,2169.3231967442957
2008-04-10,2194.082599805636
2008-04-11,2222.4367801082335
2008-04-14,2124.2204657166562
2008-04-15,2136.280180427612
2008-04-16,2115.836829626167
2008-04-17,2118.6710879934626
2008-04-18,2089.392333530444
2008-04-21,2115.890077988082
2008-04-22,2137.4248878456556
2008-04-23,2192.6605234737185
2008-04-24,2283.1065429372516
2008-04-25,2277.464547415354
2008-04-28,2270.3511009497247
2008-04-29,2293.1402475177747
2008-04-30,2321.5851182271585
2008-05-01,2321.8474924790057
2008-05-02,2354.587798229594
2008-05-05,2373.8306047917995
2008-05-06,2370.3367034101634
