Date,EFM CEEC ex RU
2002-05-31,177.3601238084355
2002-06-03,180.96149499592877
2002-06-04,180.31293669295144
2002-06-05,179.7433904760204
2002-06-06,179.9208164311129
2002-06-07,177.84251172131965
2002-06-10,177.24145859091433
2002-06-11,178.01399169619415
2002-06-12,178.3490764374127
2002-06-13,178.00102102931763
2002-06-14,173.57815971130546
2002-06-17,173.845641313311
2002-06-18,174.00498825105467
2002-06-19,171.81237783000344
2002-06-20,170.45330113956453
2002-06-21,172.20443410753512
2002-06-24,169.69779277156607
2002-06-25,167.8003882073156
2002-06-26,163.40210959063842
2002-06-27,164.83602590033328
2002-06-28,162.471548220226
2002-07-01,165.4823198304645
2002-07-02,160.72261136324033
2002-07-03,161.82244539359124
2002-07-04,162.00901578539458
2002-07-05,162.8123045236719
2002-07-08,163.3324817225639
2002-07-09,164.0275921236684
2002-07-10,163.73338743288045
2002-07-11,159.25997943515168
2002-07-12,160.28514906464426
2002-07-15,159.8999336058571
2002-07-16,160.74529412769735
2002-07-17,165.37974100252936
2002-07-18,164.1995671280023
2002-07-19,163.40092599182051
2002-07-22,156.64891362707996
2002-07-23,155.68949862948804
2002-07-24,147.01583565955943
2002-07-25,150.10043115579904
2002-07-26,150.3177634430108
2002-07-29,151.16408511444135
2002-07-30,153.47359706025102
2002-07-31,154.576524859916
2002-08-01,156.01786904882042
2002-08-02,155.89507936321323
2002-08-05,152.79727766143608
2002-08-06,152.6691234555937
2002-08-07,151.25051393954527
2002-08-08,151.73196121435035
2002-08-09,151.81315776638226
2002-08-12,151.88032926979622
2002-08-13,154.00709992595736
2002-08-14,154.98741810488696
2002-08-15,156.14591853063425
2002-08-16,157.05124038393737
2002-08-19,156.90332032125826
2002-08-20,156.539205560751
2002-08-21,161.08717074307458
2002-08-22,162.21456012560606
2002-08-23,164.27160740751413
2002-08-26,165.89989103157043
2002-08-27,168.73787331086749
2002-08-28,166.45968080400013
2002-08-29,164.2151862948847
2002-08-30,166.43932462200584
2002-09-02,165.94229429835286
2002-09-03,161.31539545276476
2002-09-04,160.85400756076913
2002-09-05,159.5966700099252
2002-09-06,162.03516013540388
2002-09-09,162.21131469942782
2002-09-10,164.93444670728937
2002-09-11,166.57725307540792
2002-09-12,162.50985629297563
2002-09-13,161.47535963007095
2002-09-16,161.47836693567254
2002-09-17,162.6562708310554
2002-09-18,162.088879564915
2002-09-19,161.7591002614
2002-09-20,162.98075114834458
2002-09-23,161.5717331230784
2002-09-24,159.10073454184595
2002-09-25,160.5618378179931
2002-09-26,160.4977562680609
2002-09-27,158.69481359391892
2002-09-30,157.96876952265205
2002-10-01,156.56186976748296
2002-10-02,155.39149007642558
2002-10-03,155.13007399811195
2002-10-04,153.31282364273906
2002-10-07,151.45242468016352
2002-10-08,150.3934889812047
2002-10-09,150.01117408011686
2002-10-10,152.45282682871579
2002-10-11,154.50959143295964
2002-10-14,154.39396707693356
2002-10-15,158.52940440161638
2002-10-16,156.37548947244807
2002-10-17,157.24879647609242
2002-10-18,158.53461140491467
2002-10-21,162.24529775855595
2002-10-22,163.84019176725863
2002-10-23,163.56935256276589
2002-10-24,162.71168924679793
2002-10-25,161.79370749892496
2002-10-28,166.68471698877303
2002-10-29,166.68990743105346
2002-10-30,168.33266980561376
2002-10-31,170.2352274013151
2002-11-01,171.5634271259605
2002-11-04,172.87806278784262
2002-11-05,172.38760544869064
2002-11-06,171.4675884284199
2002-11-07,173.2931118290706
2002-11-08,174.9574077673412
2002-11-11,175.28880730038193
2002-11-12,175.96803909323864
2002-11-13,175.9374659282988
2002-11-14,178.85901234035592
2002-11-15,178.33358749645217
2002-11-18,181.26768054803978
2002-11-19,180.10089527903773
2002-11-20,178.12973989376505
2002-11-21,182.35085954892236
2002-11-22,183.34457130478788
2002-11-25,184.90551360524915
2002-11-26,183.79147987991098
2002-11-27,185.31872587993684
2002-11-28,184.6760725728073
2002-11-29,183.1470270086988
2002-12-02,186.63067439005465
2002-12-03,184.6077172483458
2002-12-04,182.58795953079553
2002-12-05,183.8535406616977
2002-12-06,181.94827571350575
2002-12-09,182.43229595882713
2002-12-10,181.25238810023856
2002-12-11,179.25904647407543
2002-12-12,181.92127640072206
2002-12-13,182.9960254876131
2002-12-16,184.1071901707804
2002-12-17,183.9374543508323
2002-12-18,179.85500533295993
2002-12-19,178.93122958759173
2002-12-20,178.42818720109585
2002-12-23,180.795784478001
2002-12-24,181.61201988666335
2002-12-25,181.61201988666335
2002-12-26,182.05220077502716
2002-12-27,183.2856524022229
2002-12-30,183.21294117216812
2002-12-31,184.09134570928856
2003-01-01,184.09134570928856
2003-01-02,184.59887466739488
2003-01-03,188.3907376086387
2003-01-06,188.93047347603934
2003-01-07,187.63759201163555
2003-01-08,184.78687096013934
2003-01-09,185.9140158217357
2003-01-10,188.07405380659947
2003-01-13,191.0927466336921
2003-01-14,191.95788670310654
2003-01-15,192.47272351436357
2003-01-16,190.3743347620783
2003-01-17,188.50562486717797
2003-01-20,187.0933469323839
2003-01-21,185.14228119535966
2003-01-22,181.9212568332604
2003-01-23,183.65188942084018
2003-01-24,183.18280418777306
2003-01-27,181.38692773662433
2003-01-28,182.61322841894278
2003-01-29,183.30459281193828
2003-01-30,181.4018601265325
2003-01-31,179.98035435462398
2003-02-03,181.87256858505125
2003-02-04,181.1442176806164
2003-02-05,179.7029873823495
2003-02-06,176.67464320098804
2003-02-07,178.39155488731
2003-02-10,178.56410766692903
2003-02-11,179.05829977019206
2003-02-12,178.70098016219347
2003-02-13,180.98950554550098
2003-02-14,178.47583330039058
2003-02-17,178.8281196964637
2003-02-18,178.0898837152081
2003-02-19,177.97226140670372
2003-02-20,179.88484258612067
2003-02-21,179.21109875225005
2003-02-24,178.7898502420102
2003-02-25,176.25202555550163
2003-02-26,176.36287601250288
2003-02-27,175.5006848217239
2003-02-28,175.1639552843416
2003-03-03,173.70026508739375
2003-03-04,171.80403835936627
2003-03-05,173.458773314309
2003-03-06,173.02139613367976
2003-03-07,173.76012222223332
2003-03-10,176.79290227403325
2003-03-11,175.54694225089543
2003-03-12,174.38572643949894
2003-03-13,174.7373966730094
2003-03-14,173.7055784853377
2003-03-17,168.99200953220367
2003-03-18,171.53387006839682
2003-03-19,171.31024774625214
2003-03-20,172.09354127138403
2003-03-21,174.0930787289569
2003-03-24,174.17752355030308
2003-03-25,174.3719152264412
2003-03-26,175.10417197112602
2003-03-27,174.82013950344756
2003-03-28,175.16160957012977
2003-03-31,173.9665167154983
2003-04-01,174.8947955138153
2003-04-02,175.2225368654252
2003-04-03,177.14194512977645
2003-04-04,178.26457221510157
2003-04-07,181.32205893248764
2003-04-08,181.46097895232924
2003-04-09,182.38778556828532
2003-04-10,182.02609068512294
2003-04-11,182.33779850273655
2003-04-14,181.24148337441432
2003-04-15,182.75956835648572
2003-04-16,181.27905643696155
2003-04-17,183.48339945102728
2003-04-18,183.82396200849067
2003-04-21,183.65275787669577
2003-04-22,184.2816684982162
2003-04-23,186.41513304723244
2003-04-24,186.3504616363316
2003-04-25,187.7786435744397
2003-04-28,188.5162175786878
2003-04-29,190.45267374906797
2003-04-30,193.8438779812658
2003-05-01,195.86509252231897
2003-05-02,196.377283386782
2003-05-05,200.1049185351031
2003-05-06,201.81828020798213
2003-05-07,198.77211958402893
2003-05-08,199.8499833254782
2003-05-09,200.27935761227246
2003-05-12,201.53445905713073
2003-05-13,202.3734181568448
2003-05-14,203.41373403472954
2003-05-15,202.8901688519387
2003-05-16,204.20511033814336
2003-05-19,206.2814742402374
2003-05-20,206.25605039261464
2003-05-21,207.53044358058017
2003-05-22,206.79788943157683
2003-05-23,208.8526363628329
2003-05-26,210.72924018587045
2003-05-27,208.11834214691908
2003-05-28,208.8600996243005
2003-05-29,209.52351876788782
2003-05-30,209.83098070798042
2003-06-02,206.92661901139192
2003-06-03,206.99290343107802
2003-06-04,203.3903519138557
2003-06-05,206.4431506348292
2003-06-06,205.7562641040944
2003-06-09,204.56421490690553
2003-06-10,200.07144304345442
2003-06-11,201.95512745151814
2003-06-12,202.93344743287255
2003-06-13,203.33454106321665
2003-06-16,202.30202725674533
2003-06-17,201.82590960208466
2003-06-18,196.15359168483636
2003-06-19,196.5748537466113
2003-06-20,196.70639521711254
2003-06-23,196.30456147652876
2003-06-24,194.0649391847491
2003-06-25,195.6951948533261
2003-06-26,193.31589816879404
2003-06-27,193.11619216729167
2003-06-30,193.75376334710674
2003-07-01,195.62719706007005
2003-07-02,196.31639010197665
2003-07-03,197.16548672230655
2003-07-04,198.9883642430908
2003-07-07,201.49166935894192
2003-07-08,199.80106830831014
2003-07-09,201.31450426074767
2003-07-10,201.99664740124288
2003-07-11,202.35875441146794
2003-07-14,204.09337891656241
2003-07-15,202.7704925892085
2003-07-16,200.4502692296163
2003-07-17,198.5324349933136
2003-07-18,199.28635165912414
2003-07-21,200.22799991357837
2003-07-22,200.63929061228805
2003-07-23,200.0143150930441
2003-07-24,202.00400763344015
2003-07-25,203.0334749292058
2003-07-28,206.8443981718464
2003-07-29,208.48482871258116
2003-07-30,207.41194734831743
2003-07-31,206.91625305779584
2003-08-01,205.50134481346444
2003-08-04,205.85012581276288
2003-08-05,207.22854572090603
2003-08-06,206.18377537866198
2003-08-07,207.4692243106549
2003-08-08,207.88597742982512
2003-08-11,207.92666911408602
2003-08-12,208.70656965478526
2003-08-13,210.8422935963997
2003-08-14,212.06617635773173
2003-08-15,211.54545233189444
2003-08-18,211.0899694547731
2003-08-19,210.8793987463591
2003-08-20,210.98896699482506
2003-08-21,214.75664240275825
2003-08-22,217.83945619161662
2003-08-25,217.54021905606996
2003-08-26,217.23702145347414
2003-08-27,219.7956357868103
2003-08-28,221.62781337989617
