Date,EM ASIA WITH PARTIAL A SHARES
2017-05-10,2971.339902345548
2017-05-11,2992.664785434885
2017-05-12,2991.6611606217693
2017-05-15,3009.966752595017
2017-05-16,3026.754574611782
2017-05-17,3014.4601188997503
2017-05-18,2990.9074108657796
2017-05-19,3003.1997152556987
2017-05-22,3035.935372194524
2017-05-23,3024.4665343930023
2017-05-24,3022.6878969577942
2017-05-25,3061.601796979825
2017-05-26,3068.4022400300983
2017-05-29,3067.8872603958844
2017-05-30,3059.3476228781155
2017-05-31,3050.5371147160267
2017-06-01,3060.8967879981387
2017-06-02,3080.5933982242027
2017-06-05,3093.3418779517942
2017-06-06,3090.9508580233182
2017-06-07,3093.4524513330434
2017-06-08,3114.9237209352355
2017-06-09,3109.4600813979923
2017-06-12,3077.6454908162177
2017-06-13,3083.375828525276
2017-06-14,3088.7600778722094
2017-06-15,3067.015153128887
2017-06-16,3063.544980871645
2017-06-19,3098.3296210549643
2017-06-20,3101.764921077468
2017-06-21,3094.347065015791
2017-06-22,3106.0971064772143
2017-06-23,3110.115383867395
2017-06-26,3136.029952984078
2017-06-27,3129.2174785701127
2017-06-28,3108.4904069125455
2017-06-29,3119.501897578282
2017-06-30,3105.1710648285098
2017-07-03,3118.3178729335323
2017-07-04,3089.2248588852294
2017-07-05,3109.4781029236938
2017-07-06,3100.5810839311753
2017-07-07,3088.9514374779483
2017-07-10,3103.256441667664
2017-07-11,3136.882088487127
2017-07-12,3159.739565851372
2017-07-13,3196.34437367323
2017-07-14,3206.8850161451082
2017-07-17,3218.352096205249
2017-07-18,3228.684971106829
2017-07-19,3250.978672275689
2017-07-20,3247.5505945530294
2017-07-21,3251.755689751144
2017-07-24,3270.1139212282615
2017-07-25,3261.183801193117
2017-07-26,3263.5993005594155
2017-07-27,3286.633717827661
2017-07-28,3260.7491433372834
2017-07-31,3278.075402092812
2017-08-01,3284.648787468914
2017-08-02,3288.6991434902147
2017-08-03,3264.1310478268606
2017-08-04,3278.997348290955
2017-08-07,3299.800881543672
2017-08-08,3311.2736699387933
2017-08-09,3283.1818103110277
2017-08-10,3238.415225761683
2017-08-11,3189.506153603082
2017-08-14,3220.824357755298
2017-08-15,3224.2773083268826
2017-08-16,3242.8716254732913
2017-08-17,3258.934565062193
2017-08-18,3243.2641472307173
2017-08-21,3251.4152194221438
2017-08-22,3278.4663523538543
2017-08-23,3287.8135585812183
2017-08-24,3305.5421890787907
2017-08-25,3312.426627534417
2017-08-28,3311.7464242121023
2017-08-29,3297.6465867382376
2017-08-30,3328.4208882424864
2017-08-31,3325.740843770208
2017-09-01,3330.793848951851
2017-09-04,3305.9254098497067
2017-09-05,3310.053977039618
2017-09-06,3299.6293925930772
2017-09-07,3323.616644817543
2017-09-08,3334.3598558953545
2017-09-11,3356.313972068588
2017-09-12,3373.7316058837837
2017-09-13,3373.0711775063346
2017-09-14,3374.1910098502644
2017-09-15,3381.3831378747905
2017-09-18,3427.865198816988
2017-09-19,3416.9274137591724
2017-09-20,3422.1126617714763
2017-09-21,3414.3958286311663
2017-09-22,3385.1417524026638
2017-09-25,3337.714742320047
2017-09-26,3317.4589774453034
2017-09-27,3324.2530441689414
2017-09-28,3299.1654383674554
2017-09-29,3326.7150060931153
2017-10-02,3335.0640246191424
2017-10-03,3377.064362755914
2017-10-04,3390.3885029223607
2017-10-05,3392.641063468324
2017-10-06,3406.176208494707
2017-10-09,3403.197469991552
2017-10-10,3436.8324191589813
2017-10-11,3451.590555879602
2017-10-12,3466.169436301389
2017-10-13,3474.310373273856
2017-10-16,3498.208955127537
2017-10-17,3484.5094773103647
2017-10-18,3487.427881264544
2017-10-19,3447.333249304436
2017-10-20,3469.050208607407
2017-10-23,3464.8824077586287
2017-10-24,3458.403341078907
2017-10-25,3466.0448968065143
2017-10-26,3452.5630530637086
2017-10-27,3460.1514821601268
2017-10-30,3478.5666479285997
2017-10-31,3500.4520501049715
2017-11-01,3537.925708634525
2017-11-02,3531.001303110163
2017-11-03,3538.41199884871
2017-11-06,3547.996940010194
2017-11-07,3565.4544793880773
2017-11-08,3554.3159426561156
2017-11-09,3559.586492637986
2017-11-10,3549.2422587633596
2017-11-13,3536.5288860094706
2017-11-14,3524.4288080511437
2017-11-15,3501.0840640901215
2017-11-16,3539.7544777810285
2017-11-17,3565.9839801529165
2017-11-20,3565.711798909197
2017-11-21,3609.346010144591
2017-11-22,3629.965180139612
2017-11-23,3615.10906237648
2017-11-24,3621.918212518184
2017-11-27,3578.447943627508
2017-11-28,3585.018294946977
2017-11-29,3571.553094398077
2017-11-30,3501.7450763965926
2017-12-01,3487.564125320936
2017-12-04,3499.7469717282133
2017-12-05,3483.9440984978037
2017-12-06,3427.0372335974866
2017-12-07,3437.8847639761175
2017-12-08,3477.7899838587564
2017-12-11,3507.7485843134436
2017-12-12,3481.6196761208835
2017-12-13,3502.1322682001523
2017-12-14,3510.4723730970018
2017-12-15,3495.740043388064
2017-12-18,3510.3601016910056
2017-12-19,3526.055019948881
2017-12-20,3522.2236814510825
2017-12-21,3523.409443959016
2017-12-22,3550.2618088572203
2017-12-25,3550.298915639414
2017-12-26,3537.492235228302
2017-12-27,3553.5221948993562
2017-12-28,3586.0761911041845
2017-12-29,3600.3887051797506
2018-01-01,3596.8347192750966
2018-01-02,3664.501298731248
2018-01-03,3684.7661389511427
2018-01-04,3703.7622421012034
2018-01-05,3735.519125506167
2018-01-08,3758.98400899228
2018-01-09,3756.363396351284
2018-01-10,3735.9391212320766
2018-01-11,3725.8420652632244
2018-01-12,3762.2647031285896
2018-01-15,3762.780914002019
2018-01-16,3787.282596300444
2018-01-17,3791.2350348247546
2018-01-18,3802.6675254475485
2018-01-19,3830.0938306094254
2018-01-22,3842.3254601400226
2018-01-23,3900.074339227193
2018-01-24,3895.6527361043827
2018-01-25,3902.5566267175136
2018-01-26,3940.5784334651844
2018-01-29,3939.8568149067773
2018-01-30,3871.2624344961937
2018-01-31,3891.4545162973527
2018-02-01,3860.6593821225115
2018-02-02,3821.132246161207
2018-02-05,3760.1099668477177
2018-02-06,3631.483059156298
2018-02-07,3609.9134023627325
2018-02-08,3597.5431255250815
2018-02-09,3524.2261323393323
2018-02-12,3555.2090414040554
2018-02-13,3591.8540446155325
2018-02-14,3647.7856293181217
2018-02-15,3687.242125288932
2018-02-16,3676.9430107434373
2018-02-19,3688.920127985597
2018-02-20,3670.1348098088006
2018-02-21,3717.9156091464497
2018-02-22,3679.8479952013236
2018-02-23,3733.9605428767914
2018-02-26,3754.0960485182572
2018-02-27,3727.975317388724
2018-02-28,3681.695246842329
2018-03-01,3679.8182626137263
2018-03-02,3642.676732409116
2018-03-05,3604.7752527526295
2018-03-06,3664.0239942728435
2018-03-07,3652.0312976212
2018-03-08,3686.224652499606
2018-03-09,3715.920039072039
2018-03-12,3777.1060024232893
2018-03-13,3782.9288761139865
2018-03-14,3778.520065538578
2018-03-15,3787.547918963904
2018-03-16,3782.583411259596
2018-03-19,3751.7270960764085
2018-03-20,3770.747909096595
2018-03-21,3756.407184760975
2018-03-22,3717.2658848077235
2018-03-23,3621.0991376182606
2018-03-26,3659.5457739357166
2018-03-27,3681.4593223351517
2018-03-28,3609.352015835993
2018-03-29,3625.681779712556
2018-03-30,3632.650228735349
2018-04-02,3631.6848195969706
2018-04-03,3630.996420364543
2018-04-04,3578.8365945476744
2018-04-05,3603.893767173056
2018-04-06,3599.5370331145778
2018-04-09,3630.962284861916
2018-04-10,3676.40233311321
2018-04-11,3676.1653055977786
2018-04-12,3666.8797991322863
2018-04-13,3654.7203957286342
2018-04-16,3633.5371127329554
2018-04-17,3616.5844843747077
2018-04-18,3640.0667368590707
2018-04-19,3679.370289913752
2018-04-20,3628.1740078453363
2018-04-23,3597.9414142395135
2018-04-24,3595.0218140463144
2018-04-25,3556.8217484092047
2018-04-26,3556.0442647203436
2018-04-27,3594.635193272737
2018-04-30,3634.7698018968654
2018-05-01,3637.297949209081
2018-05-02,3612.2267870185447
2018-05-03,3580.742926582466
2018-05-04,3563.3091664203903
2018-05-07,3584.3160440863217
2018-05-08,3608.6136494574057
2018-05-09,3604.2989224382436
2018-05-10,3631.8616726474456
2018-05-11,3657.4022859882907
2018-05-14,3679.6771383647897
2018-05-15,3637.5328690638407
2018-05-16,3642.5569827297227
2018-05-17,3622.2035000266064
2018-05-18,3617.5641064519373
2018-05-21,3616.222088601601
2018-05-22,3617.4637670791753
2018-05-23,3600.1977563572873
2018-05-24,3610.6635605211413
2018-05-25,3623.510972887598
2018-05-28,3640.4864396928383
2018-05-29,3609.162835307011
2018-05-30,3554.062504506615
2018-05-31,3590.1574470917344
2018-06-01,3619.0272907480844
2018-06-04,3669.062005192558
2018-06-05,3681.4379056648804
2018-06-06,3704.4946040004647
2018-06-07,3720.102357216088
2018-06-08,3669.9881820127453
2018-06-11,3681.6689834711783
2018-06-12,3690.754851018446
2018-06-13,3672.674443177115
2018-06-14,3637.4288996523583
2018-06-15,3611.8670309520257
2018-06-18,3593.6005432500865
2018-06-19,3508.909896494145
2018-06-20,3530.6589822450464
2018-06-21,3488.9723090396465
2018-06-22,3503.695829128166
2018-06-25,3446.334202863369
2018-06-26,3433.309707070404
2018-06-27,3378.402385150278
2018-06-28,3354.399750390664
2018-06-29,3421.431575235023
2018-07-02,3395.523117568913
2018-07-03,3374.592963099248
2018-07-04,3361.522687069906
2018-07-05,3348.111672751825
2018-07-06,3367.5116247542023
2018-07-09,3420.5221425903046
2018-07-10,3424.1725211182597
2018-07-11,3388.4238485521673
2018-07-12,3411.153119779463
2018-07-13,3432.2021587140666
2018-07-16,3414.7619993135568
2018-07-17,3407.7213219310147
2018-07-18,3404.279989523805
2018-07-19,3382.5097886927924
2018-07-20,3404.1914640763753
2018-07-23,3407.462797677302
2018-07-24,3431.307918809558
2018-07-25,3462.10799168907
2018-07-26,3463.838296313693
2018-07-27,3467.946330857532
2018-07-30,3452.660381457575
2018-07-31,3444.4476412347694
2018-08-01,3443.1690704167963
2018-08-02,3381.119628904634
2018-08-03,3386.105191605229
2018-08-06,3386.7024868019616
2018-08-07,3414.009006896079
2018-08-08,3426.6580122141795
2018-08-09,3442.039917717571
2018-08-10,3415.570946301824
2018-08-13,3348.631818037553
2018-08-14,3332.95887331404
2018-08-15,3289.3844944876423
2018-08-16,3270.5849647649043
2018-08-17,3290.0847624713997
2018-08-20,3327.3364101507786
2018-08-21,3364.3101826670472
2018-08-22,3380.672003729199
2018-08-23,3377.368098752954
2018-08-24,3375.3666665650744
2018-08-27,3431.6887897514544
2018-08-28,3444.6551360709655
2018-08-29,3450.648289610964
2018-08-30,3430.754328131696
2018-08-31,3414.7064445610217
2018-09-03,3388.5945391567266
2018-09-04,3386.323875128612
2018-09-05,3320.2062366688956
2018-09-06,3299.2131947707844
2018-09-07,3305.238415328717
2018-09-10,3261.9406014434376
2018-09-11,3239.8840452501413
2018-09-12,3234.623836560853
2018-09-13,3279.520666922856
2018-09-14,3324.277999130124
2018-09-17,3272.077339739837
2018-09-18,3273.9865770767024
2018-09-19,3315.785482311336
2018-09-20,3334.6712260016725
2018-09-21,3381.141526075381
2018-09-24,3341.383662768761
2018-09-25,3345.445027248305
2018-09-26,3356.9686484135464
2018-09-27,3362.968629545952
2018-09-28,3356.955700662981
2018-10-01,3354.037979223606
2018-10-02,3294.027700723081
2018-10-03,3288.910197839978
2018-10-04,3211.538995243333
2018-10-05,3174.958047652244
2018-10-08,3134.444896145366
2018-10-09,3125.4358242193753
2018-10-10,3108.469490617994
2018-10-11,2987.2154876968343
2018-10-12,3079.9752620198988
2018-10-15,3039.5861705560137
2018-10-16,3066.879371504193
2018-10-17,3068.685937059748
2018-10-18,3035.2293058532064
2018-10-19,3040.110326745152
2018-10-22,3081.552656930186
2018-10-23,3005.7976246860885
2018-10-24,2986.426896854991
2018-10-25,2959.736077002293
2018-10-26,2927.7061742649807
2018-10-29,2913.887305589539
2018-10-30,2920.277435113091
2018-10-31,2990.286109044212
2018-11-01,3032.1777883617474
2018-11-02,3129.777095101077
2018-11-05,3088.5827093320495
2018-11-06,3098.4706873925925
2018-11-07,3114.0452268846166
2018-11-08,3118.1684078577596
2018-11-09,3060.842255040113
2018-11-12,3036.3455378159515
2018-11-13,3048.201199447287
2018-11-14,3046.071210551003
2018-11-15,3093.6492040318244
2018-11-16,3097.026111447032
2018-11-19,3101.8507552969722
2018-11-20,3056.6116070652565
2018-11-21,3062.1023682410346
2018-11-22,3061.8530916451855
2018-11-23,3048.061149553201
2018-11-26,3089.600338544903
2018-11-27,3097.0861066831258
2018-11-28,3131.9274672240745
2018-11-29,3138.2564805116967
2018-11-30,3144.431405863074
2018-12-03,3214.689020213969
2018-12-04,3206.049142544345
2018-12-05,3162.951109772175
2018-12-06,3087.272435572431
2018-12-07,3086.9687282289888
2018-12-10,3041.888642831674
2018-12-11,3042.627597854186
2018-12-12,3085.8787138000653
2018-12-13,3113.9295249007696
2018-12-14,3067.4091704704297
2018-12-17,3058.0105535354423
2018-12-18,3035.7127090968584
2018-12-19,3047.911301173155
2018-12-20,3021.7165664727263
2018-12-21,3017.328026403339
2018-12-24,3000.262139457289
2018-12-25,2992.183384283617
2018-12-26,2995.9055552501545
2018-12-27,3011.067454112899
2018-12-28,3033.214334628099
2018-12-31,3044.8723545316657
2019-01-01,3046.0126483581553
2019-01-02,2990.4546439588253
2019-01-03,2955.0254027714022
2019-01-04,2994.897026925175
2019-01-07,3043.4127954415367
2019-01-08,3033.3925970053588
2019-01-09,3092.670368595127
2019-01-10,3104.511083253424
2019-01-11,3115.861405223522
2019-01-14,3076.6677167230937
2019-01-15,3129.496933483882
2019-01-16,3140.499899392126
2019-01-17,3141.9847506311376
2019-01-18,3169.1997974040987
2019-01-21,3176.19322456577
2019-01-22,3148.308393700592
2019-01-23,3145.638931033445
2019-01-24,3168.4483335592286
2019-01-25,3218.458133305171
2019-01-28,3216.0910041676198
2019-01-29,3210.276607177598
2019-01-30,3236.2718338569234
2019-01-31,3267.7141936139515
2019-02-01,3273.2993461548704
2019-02-04,3267.5299178656405
2019-02-05,3278.1647698451766
2019-02-06,3282.9216792860066
2019-02-07,3272.769948858012
2019-02-08,3251.330382253415
2019-02-11,3261.1789277655967
2019-02-12,3274.5180747437917
2019-02-13,3290.187771849807
2019-02-14,3284.6733886052157
2019-02-15,3236.554819111662
2019-02-18,3265.029565741129
2019-02-19,3258.7691282624037
2019-02-20,3303.406571963495
2019-02-21,3313.9521663003816
2019-02-22,3336.820332450435
2019-02-25,3373.290236004031
2019-02-26,3363.4993528791347
2019-02-27,3352.7062178804363
2019-02-28,3323.4509112325054
2019-03-01,3339.7113874852507
2019-03-04,3349.3295334642244
2019-03-05,3358.650611507241
2019-03-06,3362.243796972922
2019-03-07,3331.3284318651013
2019-03-08,3271.8382439913385
2019-03-11,3304.6159603270544
2019-03-12,3342.352987817438
2019-03-13,3334.915359151448
2019-03-14,3329.157341624421
2019-03-15,3355.2772159239144
2019-03-18,3394.923213713119
2019-03-19,3398.603346370255
2019-03-20,3394.0313187720294
2019-03-21,3401.22424524476
2019-03-22,3393.2286498096596
2019-03-25,3336.8163793781528
2019-03-26,3346.546209146035
2019-03-27,3346.2232080195326
2019-03-28,3346.093592867885
2019-03-29,3384.472622413923
2019-04-01,3415.672301120147
2019-04-02,3426.0275840613713
2019-04-03,3454.1963048948955
2019-04-04,3451.039454374062
2019-04-05,3461.2241025290145
2019-04-08,3470.2139632910366
2019-04-09,3489.277324052259
2019-04-10,3490.1980462669817
2019-04-11,3466.1093865803246
2019-04-12,3478.880059684743
2019-04-15,3474.29500691644
2019-04-16,3496.5832413682956
2019-04-17,3506.803961814619
2019-04-18,3489.8721545167023
2019-04-19,3489.995476796666
2019-04-22,3474.401662588543
2019-04-23,3478.3184342231634
2019-04-24,3466.234227537082
2019-04-25,3433.289672600099
2019-04-26,3431.410556508405
2019-04-29,3455.9135172459455
2019-04-30,3445.315425399186
2019-05-01,3447.9416433820948
2019-05-02,3455.5788871144905
2019-05-03,3460.431177020827
2019-05-06,3389.5197492500056
2019-05-07,3381.3057967526074
2019-05-08,3348.330447801124
2019-05-09,3275.854316330654
2019-05-10,3291.2134054390076
2019-05-13,3240.457111709158
2019-05-14,3222.491313512413
2019-05-15,3234.474387704564
2019-05-16,3217.2178663945424
2019-05-17,3168.4943984126335
2019-05-20,3158.081429812422
2019-05-21,3165.5768912648423
2019-05-22,3158.692548116833
2019-05-23,3120.2011258601738
2019-05-24,3128.509588691044
2019-05-27,3134.102150655577
2019-05-28,3137.010833103514
2019-05-29,3113.576068888279
2019-05-30,3132.1131585575517
2019-05-31,3143.0607904182543
2019-06-03,3177.192562473282
2019-06-04,3166.471252005324
2019-06-05,3170.9754455643383
2019-06-06,3160.681571605981
2019-06-07,3165.5662127477326
2019-06-10,3218.037615704539
2019-06-11,3248.2386924470497
2019-06-12,3227.005333492728
2019-06-13,3215.613856152274
2019-06-14,3193.0357033749538
2019-06-17,3180.9349641041745
2019-06-18,3212.4292849507
2019-06-19,3274.3704826593953
2019-06-20,3322.3863178644788
2019-06-21,3315.618950976186
2019-06-24,3323.7244423373904
2019-06-25,3303.6331090834965
2019-06-26,3312.638083133398
2019-06-27,3346.574458930566
2019-06-28,3342.1801965903064
2019-07-01,3370.1329410089384
2019-07-02,3384.0269721025275
2019-07-03,3359.628881321145
2019-07-04,3370.517342755794
2019-07-05,3357.526764039071
2019-07-08,3295.39815227698
2019-07-09,3287.905594359707
2019-07-10,3300.2523818002605
2019-07-11,3326.2772741624403
2019-07-12,3317.3392234672388
2019-07-15,3342.382034881854
2019-07-16,3353.599848210626
2019-07-17,3338.9534204712277
2019-07-18,3320.546997682337
2019-07-19,3348.426176514526
2019-07-22,3334.585057330285
2019-07-23,3347.209412121969
2019-07-24,3345.6503926676637
2019-07-25,3353.6210618686787
2019-07-26,3334.777007356817
2019-07-29,3315.0284977486494
2019-07-30,3310.57846421451
2019-07-31,3288.3447001768063
2019-08-01,3252.405924366493
2019-08-02,3185.6833696931303
2019-08-05,3087.1055711208273
2019-08-06,3077.9196619599284
2019-08-07,3075.9030716669754
2019-08-08,3112.6681536821065
2019-08-09,3105.3865982968355
2019-08-12,3101.8300254652836
2019-08-13,3064.5623364910152
2019-08-14,3085.659710402157
2019-08-15,3084.778466948734
2019-08-16,3109.286687586937
2019-08-19,3147.5879756362783
2019-08-20,3153.014084408803
2019-08-21,3154.0680138711396
2019-08-22,3129.318517863263
2019-08-23,3131.4996915293727
2019-08-26,3094.382305980851
2019-08-27,3110.0373676939435
2019-08-28,3111.1240683838737
2019-08-29,3120.1049256271926
2019-08-30,3165.4864738087076
2019-09-02,3168.7353217643936
2019-09-03,3126.5552825196096
2019-09-04,3178.056094429165
2019-09-05,3221.9843079095353
2019-09-06,3236.5636745711686
2019-09-09,3250.009970309455
2019-09-10,3242.1729869498276
2019-09-11,3271.3298994356337
2019-09-12,3285.603399684962
2019-09-13,3301.951758186252
2019-09-16,3296.194753656438
2019-09-17,3270.4451613935303
2019-09-18,3281.4459898247633
2019-09-19,3266.751159782376
2019-09-20,3293.0824623352464
2019-09-23,3273.8369409436373
2019-09-24,3260.9013703554465
2019-09-25,3240.6632867903127
2019-09-26,3251.095479907239
2019-09-27,3219.6188538844226
2019-09-30,3229.489542010255
2019-10-01,3226.1489639956335
2019-10-02,3202.0135208732604
2019-10-03,3208.2802918814978
2019-10-04,3210.7155242389867
2019-10-07,3207.172510415644
2019-10-08,3217.4007209097713
2019-10-09,3212.4729937898496
2019-10-10,3216.355454195138
2019-10-11,3263.8676347684323
2019-10-14,3294.106309031604
2019-10-15,3302.9118051180603
2019-10-16,3319.9739481245138
2019-10-17,3330.347872828659
2019-10-18,3313.343933063125
2019-10-21,3327.307869868653
2019-10-22,3333.654837355193
2019-10-23,3320.373859133733
2019-10-24,3340.08492333816
2019-10-25,3336.7890477601827
2019-10-28,3361.439710173704
2019-10-29,3369.3748476534392
2019-10-30,3365.170570760054
2019-10-31,3375.1502226539983
2019-11-01,3392.2094792486814
2019-11-04,3452.247394783079
2019-11-05,3479.5890884222117
2019-11-06,3475.4196512357853
2019-11-07,3489.1063030756604
2019-11-08,3468.8798102678156
2019-11-11,3418.324851073621
2019-11-12,3443.1878311135965
2019-11-13,3399.9755885991085
2019-11-14,3389.3428815366656
2019-11-15,3409.3340821215365
2019-11-18,3428.005141180715
2019-11-19,3448.400842567459
2019-11-20,3424.183519430764
2019-11-21,3390.3699227201923
2019-11-22,3402.143636808848
2019-11-25,3433.0084768485453
2019-11-26,3431.8951728491616
2019-11-27,3453.57380745468
2019-11-28,3444.6439563319796
2019-11-29,3394.603594216134
2019-12-02,3397.944126339976
2019-12-03,3389.3463059142373
2019-12-04,3369.857311481791
2019-12-05,3398.3162649310534
2019-12-06,3416.772689543962
2019-12-09,3421.20971283094
2019-12-10,3418.389028793966
2019-12-11,3445.672334181445
2019-12-12,3487.8009503630583
2019-12-13,3549.7336720279345
2019-12-16,3546.2397745592953
2019-12-17,3600.929220061549
2019-12-18,3615.1399248200178
2019-12-19,3604.6588052054276
2019-12-20,3611.1405496082625
2019-12-23,3623.6536243355768
2019-12-24,3610.5175273032814
2019-12-25,3612.307829831585
2019-12-26,3618.558993283958
2019-12-27,3653.1207049197046
2019-12-30,3650.109608990234
2019-12-31,3634.3304301059247
2020-01-01,3634.9360170215314
2020-01-02,3676.564063105121
2020-01-03,3663.11798057913
2020-01-06,3622.415192009074
2020-01-07,3644.749023205642
2020-01-08,3622.152597857942
2020-01-09,3695.765850010208
2020-01-10,3712.4798891438436
2020-01-13,3759.8018807146227
2020-01-14,3757.8635188712774
2020-01-15,3740.2921735784944
2020-01-16,3746.7916906929577
2020-01-17,3765.5427085855713
2020-01-20,3756.8773358945605
2020-01-21,3689.192185297108
2020-01-22,3714.6580599351046
2020-01-23,3674.100182379658
2020-01-24,3665.7974232666697
2020-01-27,3637.6512506931936
2020-01-28,3619.5645228509343
2020-01-29,3597.5318531515604
2020-01-30,3495.620375057341
2020-01-31,3467.819755116358
2020-02-03,3463.889854429391
2020-02-04,3554.147731809278
2020-02-05,3566.8835320422377
2020-02-06,3635.099647915975
2020-02-07,3602.840541348854
2020-02-10,3591.222429091986
2020-02-11,3628.01572692164
2020-02-12,3665.401115973378
2020-02-13,3656.60464785822
2020-02-14,3659.023903798546
2020-02-17,3662.0540115281406
2020-02-18,3616.5822078922774
2020-02-19,3643.7789816591358
2020-02-20,3618.4530344485015
2020-02-21,3572.3754871366723
2020-02-24,3471.624101819376
2020-02-25,3491.149470455994
2020-02-26,3454.464782604955
2020-02-27,3441.625339138056
2020-02-28,3364.4755008458997
2020-03-02,3399.5556838437424
2020-03-03,3419.815392762251
2020-03-04,3464.1366229568243
2020-03-05,3503.644464660754
2020-03-06,3412.488818094947
2020-03-09,3246.0533908156453
2020-03-10,3294.354663706174
2020-03-11,3248.6965063949992
2020-03-12,3073.390019286279
2020-03-13,3065.3653399166774
2020-03-16,2888.89972030476
2020-03-17,2855.5435868006502
2020-03-18,2745.527769466668
2020-03-19,2638.2647483205565
2020-03-20,2796.0253641907507
2020-03-23,2637.7943622842226
2020-03-24,2782.8878927744577
2020-03-25,2901.783821076229
2020-03-26,2935.960554006796
2020-03-27,2942.398678225055
2020-03-30,2900.7683444194126
2020-03-31,2963.2111213779185
2020-04-01,2886.7013767492695
2020-04-02,2918.3182779189992
2020-04-03,2899.815425568644
2020-04-06,2968.437944221505
2020-04-07,3051.2075544382856
2020-04-08,3024.147722597674
2020-04-09,3063.04629449071
2020-04-10,3068.739540511892
2020-04-13,3061.59891681648
2020-04-14,3104.0358329314754
2020-04-15,3103.4550167826305
2020-04-16,3095.8212300785167
2020-04-17,3163.5844549706294
2020-04-20,3159.2435276966767
2020-04-21,3086.6987388728244
2020-04-22,3119.1504578784084
2020-04-23,3127.495841115233
2020-04-24,3092.7672666909584
2020-04-27,3149.050248394007
2020-04-28,3162.4663545848607
2020-04-29,3207.6436034819094
2020-04-30,3238.3270759749335
2020-05-01,3216.5210126165207
2020-05-04,3105.4609608648334
2020-05-05,3125.7879045775007
2020-05-06,3151.7665665924346
2020-05-07,3148.667930807621
2020-05-08,3195.080482823113
2020-05-11,3223.7517382393803
2020-05-12,3190.4922513267366
2020-05-13,3205.730168268101
2020-05-14,3173.627882724069
2020-05-15,3175.6464975797026
2020-05-18,3189.70969445165
2020-05-19,3241.838582850716
2020-05-20,3254.5066687419458
2020-05-21,3244.893140478098
2020-05-22,3141.3696486583904
2020-05-25,3155.706963460335
2020-05-26,3207.248225278965
2020-05-27,3207.0721548416777
2020-05-28,3195.071325990274
2020-05-29,3231.3650286785864
2020-06-01,3302.3914190916303
2020-06-02,3345.605436847183
2020-06-03,3412.6615800639206
2020-06-04,3425.422316151068
2020-06-05,3465.6850827323383
2020-06-08,3472.327183978393
2020-06-09,3482.560412046543
2020-06-10,3512.869962361765
2020-06-11,3448.444225839579
2020-06-12,3426.5526447527077
2020-06-15,3355.3353017863064
2020-06-16,3449.5785709588704
2020-06-17,3461.4974433974553
2020-06-18,3473.990510644173
2020-06-19,3493.0690718977335
2020-06-22,3487.3952520625453
2020-06-23,3539.156582670577
2020-06-24,3540.432595119233
2020-06-25,3516.5431249993744
2020-06-26,3509.1074740441827
2020-06-29,3480.2798409314923
2020-06-30,3494.3681069018785
2020-07-01,3506.119975181075
2020-07-02,3598.3389881815933
2020-07-03,3640.918110783279
2020-07-06,3745.3978380943768
2020-07-07,3716.352841426132
2020-07-08,3790.2137705325117
2020-07-09,3832.1683425636525
2020-07-10,3785.1861733899786
2020-07-13,3791.813949481809
2020-07-14,3748.39348336238
2020-07-15,3766.3983906896697
2020-07-16,3687.9584264398018
2020-07-17,3726.1024690056965
2020-07-20,3758.0645841337596
2020-07-21,3837.710472987883
2020-07-22,3791.530482364451
2020-07-23,3803.127728634398
2020-07-24,3738.479419609012
2020-07-27,3775.0124109480507
2020-07-28,3820.5484127927607
2020-07-29,3830.88617075586
2020-07-30,3831.0035839627863
2020-07-31,3823.577071335752
2020-08-03,3825.4442284552483
2020-08-04,3885.7301182876927
2020-08-05,3926.1152506856724
2020-08-06,3949.5680864959804
2020-08-07,3885.7507405853535
2020-08-10,3868.8715246912684
2020-08-11,3886.4033914387446
2020-08-12,3896.865200617535
2020-08-13,3904.7512777928523
2020-08-14,3886.5109598585195
2020-08-17,3922.1958795769074
2020-08-18,3935.712328766776
2020-08-19,3916.202146660423
2020-08-20,3849.470918036124
2020-08-21,3897.1901066067226
2020-08-24,3959.7882329058084
2020-08-25,3992.4568511630096
2020-08-26,4016.3548849373497
2020-08-27,4010.768219120083
2020-08-28,4012.9497152046447
2020-08-31,3943.256719877751
2020-09-01,4006.10805828015
2020-09-02,4011.208661475665
2020-09-03,3970.7710449091282
2020-09-04,3930.911743750313
2020-09-07,3913.053404589626
2020-09-08,3895.265791744075
2020-09-09,3873.6502750871587
2020-09-10,3874.9674385365843
2020-09-11,3902.2397596266655
2020-09-14,3948.959764080136
2020-09-15,3979.282604598923
2020-09-16,4000.56987017551
2020-09-17,3959.7770287610597
2020-09-18,3975.7291901042354
2020-09-21,3933.952570966196
2020-09-22,3894.9641380951225
2020-09-23,3885.512911214513
2020-09-24,3796.1202919235275
2020-09-25,3807.3532586412284
2020-09-28,3857.3739056549507
2020-09-29,3856.346412839313
2020-09-30,3904.963296877565
2020-10-01,3915.295005084627
2020-10-02,3905.2418534929434
2020-10-05,3938.5494947659276
2020-10-06,3984.4900024492035
2020-10-07,4019.2597428360154
2020-10-08,4051.7904521236183
2020-10-09,4060.0350437716324
2020-10-12,4122.799720618871
2020-10-13,4123.8880820741315
2020-10-14,4113.973621169458
2020-10-15,4059.3353425034866
2020-10-16,4075.6328110199493
