Date,EFM EUROPE + CIS (E+C)
2002-05-31,178.2487519815306
2002-06-03,179.7892478606593
2002-06-04,177.9003918379469
2002-06-05,178.5872601161556
2002-06-06,180.76480182288185
2002-06-07,178.17582061698837
2002-06-10,179.08777652913946
2002-06-11,178.1030767999166
2002-06-12,177.86547332741287
2002-06-13,176.56634468615047
2002-06-14,170.2004299460009
2002-06-17,169.59760886704768
2002-06-18,168.26615098457077
2002-06-19,164.90318860162273
2002-06-20,160.81998621442804
2002-06-21,162.12483260252222
2002-06-24,157.59082683675607
2002-06-25,158.34122338868593
2002-06-26,152.86110508322304
2002-06-27,158.85389014271897
2002-06-28,159.0622843527814
2002-07-01,161.85445784306424
2002-07-02,157.86535874589487
2002-07-03,158.26418187113532
2002-07-04,159.51153491418913
2002-07-05,164.65238766234492
2002-07-08,163.6768912643027
2002-07-09,165.07734252417234
2002-07-10,166.23039747922866
2002-07-11,161.7078788847123
2002-07-12,161.82253017839471
2002-07-15,159.61384822858602
2002-07-16,158.9565346878413
2002-07-17,163.98723113859785
2002-07-18,163.0961203035173
2002-07-19,159.9618958295791
2002-07-22,154.3541729079209
2002-07-23,152.0135398246831
2002-07-24,143.49658710430063
2002-07-25,143.12715829498887
2002-07-26,143.5810591569838
2002-07-29,148.09559410663826
2002-07-30,147.63109549620117
2002-07-31,145.97838856522247
2002-08-01,148.75919233394396
2002-08-02,147.8154129684542
2002-08-05,143.35150119392432
2002-08-06,143.77153576413713
2002-08-07,146.3791643090996
2002-08-08,148.44617959154823
2002-08-09,147.07168830935657
2002-08-12,146.55939132839544
2002-08-13,149.350060004941
2002-08-14,151.13230698609118
2002-08-15,152.07950809322483
2002-08-16,152.58453950439207
2002-08-19,154.95056649699458
2002-08-20,154.64934692657775
2002-08-21,157.37095793954524
2002-08-22,158.11450834257556
2002-08-23,156.78876399628027
2002-08-26,156.7332371091712
2002-08-27,159.40114270273577
2002-08-28,157.42947907817123
2002-08-29,153.35114472954112
2002-08-30,153.34529644514132
2002-09-02,152.49148538082054
2002-09-03,151.08518504917197
2002-09-04,152.62216440159045
2002-09-05,151.48535588064183
2002-09-06,153.91964429879997
2002-09-09,153.5760897301712
2002-09-10,156.23235764298178
2002-09-11,158.27855729227846
2002-09-12,155.66964428968853
2002-09-13,153.12237686982792
2002-09-16,152.30696756506322
2002-09-17,153.9668919698143
2002-09-18,150.95211545004742
2002-09-19,148.84360526647575
2002-09-20,151.93909228862748
2002-09-23,151.1738191627754
2002-09-24,151.21510171332747
2002-09-25,154.82769561267028
2002-09-26,155.16516201620345
2002-09-27,152.73917886109382
2002-09-30,149.3616459648366
2002-10-01,150.15779187250936
2002-10-02,151.1718980835846
2002-10-03,152.03260364464828
2002-10-04,152.8864398259724
2002-10-07,152.0610974428575
2002-10-08,151.55429251531098
2002-10-09,150.06416801425863
2002-10-10,149.77326063279588
2002-10-11,151.0252197563078
2002-10-14,149.8150596595778
2002-10-15,155.3301075560066
2002-10-16,154.97143936047027
2002-10-17,157.92900313822798
2002-10-18,157.57782868153726
2002-10-21,159.37391453091047
2002-10-22,159.34604292757143
2002-10-23,158.97567322517358
2002-10-24,156.4499004435463
2002-10-25,156.6975205655567
2002-10-28,159.26790998476298
2002-10-29,158.0403969444841
2002-10-30,160.0807365880982
2002-10-31,162.127092457769
2002-11-01,162.9065579391169
2002-11-04,164.63015520218806
2002-11-05,164.60944104767336
2002-11-06,163.52035741065865
2002-11-07,166.40514954132365
2002-11-08,166.81758620129875
2002-11-11,166.5233685730221
2002-11-12,167.97926523615763
2002-11-13,168.30134371751032
2002-11-14,169.59655781622817
2002-11-15,170.58747590170933
2002-11-18,173.08921085670056
2002-11-19,170.65295333035084
2002-11-20,169.11553414943066
2002-11-21,173.66034049331293
2002-11-22,172.7051470056617
2002-11-25,173.54584423610925
2002-11-26,171.83130095146896
2002-11-27,172.59671558466758
2002-11-28,173.0103758119335
2002-11-29,173.66328769068284
2002-12-02,174.7529427518464
2002-12-03,171.002806791035
2002-12-04,168.86597923730514
2002-12-05,169.71615282991547
2002-12-06,169.13242767640247
2002-12-09,167.9040569744842
2002-12-10,167.67780191804033
2002-12-11,164.96761003408324
2002-12-12,166.23110170858658
2002-12-13,166.83432465860923
2002-12-16,165.8952552841271
2002-12-17,166.51863479698176
2002-12-18,164.2035408025037
2002-12-19,164.28188933207764
2002-12-20,164.68236077025125
2002-12-23,164.8830950070541
2002-12-24,164.31822201511113
2002-12-25,164.87078913374773
2002-12-26,165.17444930979374
2002-12-27,166.4606754082462
2002-12-30,166.06319164085747
2002-12-31,166.67365303378057
2003-01-01,166.67365303378057
2003-01-02,167.50459121142427
2003-01-03,169.15205929455576
2003-01-06,168.8964487465357
2003-01-07,167.49829508986602
2003-01-08,165.7882797183079
2003-01-09,167.48244554068822
2003-01-10,167.97248835138404
2003-01-13,169.34644060170274
2003-01-14,168.87148706629281
2003-01-15,169.2205957093203
2003-01-16,169.55364292091488
2003-01-17,166.92729433247573
2003-01-20,166.90608034454314
2003-01-21,162.42773057965374
2003-01-22,161.01987863607212
2003-01-23,161.88098989159184
2003-01-24,162.0384674207684
2003-01-27,160.08702991475147
2003-01-28,162.07056044835088
2003-01-29,163.04815297992613
2003-01-30,163.23447689770845
2003-01-31,161.70519327535408
2003-02-03,162.6087597181594
2003-02-04,161.43750119442535
2003-02-05,161.32927824955107
2003-02-06,160.35378098825075
2003-02-07,162.70424314031894
2003-02-10,164.20729750104462
2003-02-11,167.2226651130687
2003-02-12,167.29226999197203
2003-02-13,168.35506829629378
2003-02-14,168.1860564470837
2003-02-17,169.25928467820688
2003-02-18,169.90859157552916
2003-02-19,168.37012519716077
2003-02-20,169.05685010321065
2003-02-21,169.67455328577265
2003-02-24,169.02333912520595
2003-02-25,168.84109189029587
2003-02-26,169.35769103035634
2003-02-27,169.90046322467936
2003-02-28,171.7798238857737
2003-03-03,171.99840514117057
2003-03-04,171.04548041576737
2003-03-05,173.95402328513688
2003-03-06,173.99732662980657
2003-03-07,173.14096061309777
2003-03-10,173.56564680526526
2003-03-11,171.58782165314798
2003-03-12,168.74461207295622
2003-03-13,169.4695940325116
2003-03-14,167.65624280031255
2003-03-17,162.38142763773322
2003-03-18,162.5798102371964
2003-03-19,161.72698965842255
2003-03-20,161.8913686201889
2003-03-21,162.70685917823897
2003-03-24,160.2233368942539
2003-03-25,161.11027576106517
2003-03-26,161.71125433782316
2003-03-27,162.0030401194528
2003-03-28,162.0518724638459
2003-03-31,160.61499821340195
2003-04-01,161.67841951295765
2003-04-02,162.72479330060253
2003-04-03,163.6393539945952
2003-04-04,164.64681117274844
2003-04-07,167.67361187781825
2003-04-08,168.36108511772963
2003-04-09,170.23069566890445
2003-04-10,168.91902950919913
2003-04-11,170.265780799808
2003-04-14,172.3139384061888
2003-04-15,174.48369548022907
2003-04-16,174.93906455127845
2003-04-17,176.44743217124264
2003-04-18,179.5188239720955
2003-04-21,186.09828603247993
2003-04-22,184.61474423293376
2003-04-23,188.29282642915314
2003-04-24,185.56369365885593
2003-04-25,189.6653773307141
2003-04-28,194.35054151498062
2003-04-29,191.77246739050474
2003-04-30,189.73578461707
2003-05-01,190.52118665763317
2003-05-02,190.71056488265913
2003-05-05,194.7063740411336
2003-05-06,192.80007289913019
2003-05-07,189.91207600574407
2003-05-08,189.72197717024267
2003-05-09,190.05353496273133
2003-05-12,192.95794134248004
2003-05-13,196.3611801963471
2003-05-14,197.99017945935202
2003-05-15,198.01474228847908
2003-05-16,200.37571508899276
2003-05-19,203.94446893414516
2003-05-20,200.04674101846143
2003-05-21,199.21899559173897
2003-05-22,203.20866058078542
2003-05-23,205.94569092487743
2003-05-26,208.08432696192372
2003-05-27,208.56956556314603
2003-05-28,211.75003996103865
2003-05-29,211.31553428814212
2003-05-30,211.57193378384355
2003-06-02,207.79746423201726
2003-06-03,208.59584947459356
2003-06-04,206.54576758967573
2003-06-05,207.81339265854496
2003-06-06,209.7866520494655
2003-06-09,209.85249042884584
2003-06-10,206.50777385597453
2003-06-11,207.35473040357897
2003-06-12,207.75390899971185
2003-06-13,208.17066990386041
2003-06-16,214.3423817794606
2003-06-17,217.2267642889885
2003-06-18,214.61120126300926
2003-06-19,210.63630971279093
2003-06-20,211.69015075789414
2003-06-23,211.61622768409026
2003-06-24,211.77434190421647
2003-06-25,215.17717246538584
2003-06-26,213.63020439586072
2003-06-27,214.56820946127877
2003-06-30,216.02996067646828
2003-07-01,216.37056672410503
2003-07-02,221.0344021820303
2003-07-03,218.3661526617961
2003-07-04,220.01548332618208
2003-07-07,222.31914653105042
2003-07-08,221.25218355502793
2003-07-09,214.6510797685166
2003-07-10,210.99464095009458
2003-07-11,208.51555158944984
2003-07-14,212.49813802033722
2003-07-15,213.20396223323786
2003-07-16,204.44128942177187
2003-07-17,197.44696059534928
2003-07-18,200.49556672991972
2003-07-21,203.76309862068567
2003-07-22,205.99896645279082
2003-07-23,203.6819187201249
2003-07-24,206.65840150700677
2003-07-25,208.56643848231653
2003-07-28,209.2277146601971
2003-07-29,206.89916950937427
2003-07-30,206.57479097267344
2003-07-31,208.88406229520425
2003-08-01,207.2017015905062
2003-08-04,209.2688779991618
2003-08-05,212.0406843905674
2003-08-06,212.08732192198605
2003-08-07,215.22359763286218
2003-08-08,214.90279784113804
2003-08-11,217.8391060805782
2003-08-12,218.44583997060224
2003-08-13,222.07127530082988
2003-08-14,223.836423416156
2003-08-15,227.42860898177395
2003-08-18,230.47833908417158
2003-08-19,231.0765848219003
2003-08-20,227.5832275864133
2003-08-21,232.48382460677183
2003-08-22,234.354104296803
2003-08-25,234.0009870673005
2003-08-26,231.38723639922847
2003-08-27,231.75618857976357
2003-08-28,234.20272752865068
2003-08-29,237.00637096676078
2003-09-01,239.9235868649284
2003-09-02,241.14235363197736
2003-09-03,240.97769148094758
2003-09-04,240.88997685775635
2003-09-05,238.26002809476088
2003-09-08,237.20510856436997
2003-09-09,238.55096888912084
2003-09-10,237.90489026746926
2003-09-11,239.46872478898953
2003-09-12,240.48801070397138
2003-09-15,242.68037743380603
2003-09-16,245.55604113594322
2003-09-17,244.04938430020644
2003-09-18,245.6240374838963
2003-09-19,244.58684117294175
2003-09-22,243.02266555858097
2003-09-23,247.3174103954341
2003-09-24,249.50450249795045
2003-09-25,247.4847451917954
2003-09-26,248.60001144727218
2003-09-29,250.59668632506
2003-09-30,250.54755987901152
2003-10-01,255.30084904600076
2003-10-02,261.4086575185364
2003-10-03,264.0979066942383
2003-10-06,270.7139304229193
2003-10-07,275.9357038227824
2003-10-08,282.2676507160206
2003-10-09,280.08430223837064
2003-10-10,278.6735856172486
2003-10-13,277.9253499044749
2003-10-14,284.99416051488214
2003-10-15,281.82162032939624
2003-10-16,283.5258348837718
2003-10-17,284.6148050141998
2003-10-20,283.4256830454122
2003-10-21,276.82706836905146
2003-10-22,268.51527415949676
2003-10-23,265.83318651491675
2003-10-24,267.81132004410284
2003-10-27,250.7365751025889
2003-10-28,257.084264747949
2003-10-29,253.540470198138
2003-10-30,242.40540960118977
2003-10-31,247.18404127653352
2003-11-03,258.3781434832165
2003-11-04,259.3373739452148
2003-11-05,257.8192610432082
2003-11-06,255.75466323286156
2003-11-07,256.2915261808295
2003-11-10,258.263606741805
2003-11-11,252.57488108064862
2003-11-12,252.59415979964876
2003-11-13,255.57539311203325
2003-11-14,254.96079530732482
2003-11-17,249.83501076649537
2003-11-18,245.5963222220078
2003-11-19,240.51600550250848
2003-11-20,239.35408666765338
2003-11-21,244.47205997927182
2003-11-24,247.58424394366793
2003-11-25,249.10213475793864
2003-11-26,253.46319474724456
2003-11-27,252.80393668621056
2003-11-28,252.4868642688804
2003-12-01,256.5583428582666
2003-12-02,256.4852681945023
2003-12-03,260.71510222092905
2003-12-04,259.36712579884806
2003-12-05,257.8475351543595
2003-12-08,261.35529382573145
2003-12-09,265.33019282098576
2003-12-10,263.19496159213054
2003-12-11,261.9202316265159
2003-12-12,264.5915228209025
2003-12-15,267.9301941391611
2003-12-16,264.845798764807
2003-12-17,263.9025355701253
2003-12-18,267.8201289765246
2003-12-19,272.0303852310263
2003-12-22,274.50057641506703
2003-12-23,273.5533101906268
2003-12-24,274.5317709845062
2003-12-25,273.00872006154646
2003-12-26,274.4047744828823
2003-12-29,275.2393569011423
2003-12-30,276.0998924458611
2003-12-31,277.7834353969408
2004-01-01,277.7834353969408
2004-01-02,280.3264168541156
2004-01-05,292.17114033916187
2004-01-06,292.80368169114786
2004-01-07,293.546036657528
2004-01-08,291.7760045194641
2004-01-09,296.2389024454167
2004-01-12,294.9484841246546
2004-01-13,293.24744714177336
2004-01-14,289.91871747334085
2004-01-15,287.3147631142046
2004-01-16,286.0366591172347
2004-01-19,286.777257639371
2004-01-20,293.1977230783962
2004-01-21,294.5915126936875
2004-01-22,296.88297209547216
2004-01-23,300.45168947767326
2004-01-26,298.2431608244209
2004-01-27,296.5318291286637
2004-01-28,294.71438843438955
2004-01-29,292.69120026091974
2004-01-30,290.5903392443958
2004-02-02,290.5781044451373
2004-02-03,292.3522155008311
2004-02-04,293.48495407775874
2004-02-05,292.3319085290703
2004-02-06,290.6211115376824
2004-02-09,296.043890739959
2004-02-10,295.16212386632986
2004-02-11,298.11820575614917
2004-02-12,305.8791570406526
2004-02-13,307.12591408254673
2004-02-16,306.82164456966774
2004-02-17,309.7031922966608
2004-02-18,310.53972494768277
2004-02-19,306.22859417981886
2004-02-20,306.94016852495423
2004-02-23,305.5439253709971
2004-02-24,304.42083982861465
2004-02-25,307.1600903961826
2004-02-26,310.565857005575
2004-02-27,314.32908932431764
2004-03-01,320.432726392243
