Date,EM LATIN AMERICA ex BRAZIL
1999-08-05,1258.816185571288
1999-08-06,1239.4365721019656
1999-08-09,1248.2756371145385
1999-08-10,1237.733487108693
1999-08-11,1256.1399906324646
1999-08-12,1264.9590383585605
1999-08-13,1288.7662044696867
1999-08-16,1284.553126226571
1999-08-17,1284.5467475650973
1999-08-18,1259.3644066336376
1999-08-19,1253.29457531065
1999-08-20,1245.0686160417827
1999-08-23,1265.7687688305996
1999-08-24,1271.504395291629
1999-08-25,1298.5797656203927
1999-08-26,1295.8535144874545
1999-08-27,1277.847645351257
1999-08-30,1266.4546839085622
1999-08-31,1253.860317413255
1999-09-01,1258.216029696151
1999-09-02,1253.1819036856093
1999-09-03,1256.9449444474237
1999-09-06,1259.0198180424097
1999-09-07,1237.8125499048408
1999-09-08,1230.6085246053817
1999-09-09,1237.0266572421501
1999-09-10,1265.1945570030323
1999-09-13,1270.1550891062557
1999-09-14,1266.3992608478818
1999-09-15,1258.7527525984542
1999-09-16,1250.178190575301
1999-09-17,1248.5034514222396
1999-09-20,1262.4478330423367
1999-09-21,1244.5073974562947
1999-09-22,1250.8955619083645
1999-09-23,1245.5759617236688
1999-09-24,1246.4603078329176
1999-09-27,1264.906558483366
1999-09-28,1265.5908712961716
1999-09-29,1260.5105580591041
1999-09-30,1256.321187525973
1999-10-01,1240.0803533015421
1999-10-04,1248.3489434959686
1999-10-05,1243.572273503039
1999-10-06,1257.7951824317156
1999-10-07,1263.9730579544416
1999-10-08,1277.94776343838
1999-10-11,1282.5449148289272
1999-10-12,1257.0944287840591
1999-10-13,1223.488273314533
1999-10-14,1212.1257488438998
1999-10-15,1168.9446427297314
1999-10-18,1169.8271381798227
1999-10-19,1195.8786895018748
1999-10-20,1209.2199635657598
1999-10-21,1217.4082259172926
1999-10-22,1232.9716805339997
1999-10-25,1227.2321226269655
1999-10-26,1222.648508459426
1999-10-27,1221.008209218964
1999-10-28,1248.522050847733
1999-10-29,1278.2467491636792
1999-11-01,1282.4709046613261
1999-11-02,1292.7730636120646
1999-11-03,1349.5670037009738
1999-11-04,1353.1802214945428
1999-11-05,1370.3354918433838
1999-11-08,1382.8470484646725
1999-11-09,1376.3291641589835
1999-11-10,1389.3433327758394
1999-11-11,1401.3629051349033
1999-11-12,1399.1641838388528
1999-11-15,1412.9218234276593
1999-11-16,1410.6807573905583
1999-11-17,1403.7227741915003
1999-11-18,1419.9708386362204
1999-11-19,1432.2186747655035
1999-11-22,1405.8081018668374
1999-11-23,1409.3672553280228
1999-11-24,1417.4127834746025
1999-11-25,1434.814423632548
1999-11-26,1436.2122395270574
1999-11-29,1428.6101534473182
1999-11-30,1406.2522619482486
1999-12-01,1412.8967670249706
1999-12-02,1435.715421434223
1999-12-03,1464.5493142839764
1999-12-06,1452.6857865556806
1999-12-07,1449.3052525794474
1999-12-08,1483.2227725173839
1999-12-09,1490.8390716646202
1999-12-10,1503.6924376007719
1999-12-13,1489.698855580508
1999-12-14,1480.7796023052813
1999-12-15,1497.5338035362054
1999-12-16,1510.913396924045
1999-12-17,1532.5805498602474
1999-12-20,1532.6105784410329
1999-12-21,1536.021088338931
1999-12-22,1517.757974974363
1999-12-23,1525.8945913976966
1999-12-24,1526.0791637008786
1999-12-27,1519.0468633514422
1999-12-28,1531.1305592041983
1999-12-29,1547.713101341426
1999-12-30,1561.6497328835333
1999-12-31,1561.6676190942592
2000-01-03,1564.5137750346928
2000-01-04,1477.7651091185494
2000-01-05,1493.7048317634028
2000-01-06,1482.7311733374938
2000-01-07,1535.3378443091715
2000-01-10,1585.7903524184558
2000-01-11,1552.5929661928483
2000-01-12,1554.6871666840111
2000-01-13,1608.5019880433788
2000-01-14,1640.0002585723682
2000-01-17,1658.0205165085106
2000-01-18,1635.2936670445147
2000-01-19,1614.366259734513
2000-01-20,1590.390234768961
2000-01-21,1567.761291660291
2000-01-24,1550.5620768636559
2000-01-25,1545.5609544432737
2000-01-26,1556.6866768455427
2000-01-27,1548.1607655360533
2000-01-28,1511.3517239734783
2000-01-31,1494.2381394838924
2000-02-01,1512.7592169880454
2000-02-02,1530.9859467597937
2000-02-03,1592.1121469549419
2000-02-04,1641.0817001885634
2000-02-07,1694.7588433967999
2000-02-08,1704.6214339622607
2000-02-09,1695.0004673991973
2000-02-10,1731.963899268684
2000-02-11,1719.7732918325783
2000-02-14,1703.8781955898178
2000-02-15,1702.7974318095064
2000-02-16,1699.9143608668494
2000-02-17,1690.7706237718949
2000-02-18,1642.9831940064746
2000-02-21,1633.8219328802002
2000-02-22,1610.8516502811106
2000-02-23,1651.3041547226967
2000-02-24,1646.7408823704195
2000-02-25,1622.4478910923635
2000-02-28,1623.569542668005
2000-02-29,1636.4155809749213
2000-03-01,1676.0878124995663
2000-03-02,1731.768828575692
2000-03-03,1761.1263463944417
2000-03-06,1739.167341412412
2000-03-07,1734.8020369981944
2000-03-08,1768.7504909725694
2000-03-09,1776.3806849895186
2000-03-10,1750.368824423832
2000-03-13,1720.2933556598157
2000-03-14,1694.0181750768081
2000-03-15,1704.4023961695284
2000-03-16,1707.9528206625143
2000-03-17,1706.750454074372
2000-03-20,1712.8681270768798
2000-03-21,1712.0986875735323
2000-03-22,1685.713022999692
2000-03-23,1711.4106820194286
2000-03-24,1729.655752303478
2000-03-27,1744.7139958763569
2000-03-28,1704.1594804543768
2000-03-29,1682.331224748043
2000-03-30,1639.7630191691444
2000-03-31,1626.1229960090939
2000-04-03,1605.9071031264007
2000-04-04,1560.8855614097033
2000-04-05,1571.4801076946494
2000-04-06,1609.9433912722436
2000-04-07,1644.725600822168
2000-04-10,1617.9605999814385
2000-04-11,1584.2353628114008
2000-04-12,1550.6136488432478
2000-04-13,1521.071197179216
2000-04-14,1442.6877479297293
2000-04-17,1420.7977846164872
2000-04-18,1478.31303373871
2000-04-19,1444.529133121641
2000-04-20,1449.1666005917834
2000-04-21,1449.1666005917834
2000-04-24,1437.1950445982052
2000-04-25,1489.7019212525854
2000-04-26,1491.0673942586773
2000-04-27,1497.2981411498374
2000-04-28,1473.8934764155392
2000-05-01,1480.970890442095
2000-05-02,1487.8553640366988
2000-05-03,1447.0638283757348
2000-05-04,1444.8512549122263
2000-05-05,1439.931021314142
2000-05-08,1406.6439552559389
2000-05-09,1397.0706381919692
2000-05-10,1365.345608607027
2000-05-11,1372.368069089736
2000-05-12,1413.2786090551142
2000-05-15,1438.8230765085714
2000-05-16,1449.9623598501682
2000-05-17,1411.9342483488501
2000-05-18,1393.3090051116897
2000-05-19,1342.4682319244803
2000-05-22,1317.655275779024
2000-05-23,1300.0521653889073
2000-05-24,1341.5863269922959
2000-05-25,1321.9953536538314
2000-05-26,1322.373361880345
2000-05-29,1332.2829563970581
2000-05-30,1378.71434447429
2000-05-31,1373.7199472859033
2000-06-01,1408.5247418484053
2000-06-02,1482.4416954375554
2000-06-05,1463.3441357113436
2000-06-06,1407.7672437869699
2000-06-07,1390.248812105049
2000-06-08,1391.8111689625136
2000-06-09,1402.8274772405928
2000-06-12,1410.2956409433982
2000-06-13,1432.8917262320203
2000-06-14,1453.008222640643
2000-06-15,1427.3366196812967
2000-06-16,1406.7386593379895
2000-06-19,1405.6064068768121
2000-06-20,1405.1350997192474
2000-06-21,1423.3826660145035
2000-06-22,1389.543172755775
2000-06-23,1378.2549971090211
2000-06-26,1385.735512004814
2000-06-27,1410.7487345995878
2000-06-28,1410.6544960619929
2000-06-29,1426.6026669242024
2000-06-30,1471.7755481313363
2000-07-03,1547.2571201916503
2000-07-04,1572.1591669071001
2000-07-05,1550.3738844436039
2000-07-06,1539.3084705668832
2000-07-07,1555.3998354941423
2000-07-10,1568.3152619919333
2000-07-11,1550.3052896354102
2000-07-12,1576.3265493961057
2000-07-13,1569.1945433141282
2000-07-14,1582.1991780064513
2000-07-17,1570.8402304010654
2000-07-18,1555.8024718715155
2000-07-19,1480.8662536946151
2000-07-20,1494.4152142568403
2000-07-21,1487.3903926718474
2000-07-24,1474.588669708237
2000-07-25,1482.1711004119836
2000-07-26,1471.3714982598092
2000-07-27,1448.2154323457676
2000-07-28,1412.8674453117171
2000-07-31,1431.8904734470643
2000-08-01,1435.8670202143205
2000-08-02,1443.9506953973332
2000-08-03,1436.5285688749827
2000-08-04,1447.4070226713957
2000-08-07,1458.5388751893395
2000-08-08,1458.667964312383
2000-08-09,1442.4842387827644
2000-08-10,1434.1127495994199
2000-08-11,1443.9651246787869
2000-08-14,1449.453910239172
2000-08-15,1448.1950062045682
2000-08-16,1448.5920479215972
2000-08-17,1457.389470186774
2000-08-18,1432.0326221095377
2000-08-21,1419.727651798276
2000-08-22,1422.7097605505326
2000-08-23,1424.873325620748
2000-08-24,1419.6279647518777
2000-08-25,1404.5617594541222
2000-08-28,1413.8995715856115
2000-08-29,1422.2786271292673
2000-08-30,1457.5462582595048
2000-08-31,1471.7230564363497
2000-09-01,1484.965723036455
2000-09-04,1490.6001285984432
2000-09-05,1486.6518023433837
2000-09-06,1476.764404702418
2000-09-07,1497.3152397220367
2000-09-08,1485.623777451967
2000-09-11,1475.2180188757793
2000-09-12,1458.146281015118
2000-09-13,1471.916692523807
2000-09-14,1477.0864075828608
2000-09-15,1477.7868258537078
2000-09-18,1432.9929290734322
2000-09-19,1437.5100997858556
2000-09-20,1445.3102963734916
2000-09-21,1420.7239607852516
2000-09-22,1413.0738732081181
2000-09-25,1420.6678201540212
2000-09-26,1398.4629092192586
2000-09-27,1383.5944794381599
2000-09-28,1401.4683881542023
2000-09-29,1383.0795747771053
2000-10-02,1370.6991667020272
2000-10-03,1367.3758878921549
2000-10-04,1378.0611862076128
2000-10-05,1380.2524639361475
2000-10-06,1349.1203322722681
2000-10-09,1342.4623374993257
2000-10-10,1335.5198784050565
2000-10-11,1305.8103672594928
2000-10-12,1271.670721126546
2000-10-13,1279.2878165806917
2000-10-16,1274.64617872141
2000-10-17,1249.1973473167725
2000-10-18,1252.6709521954278
2000-10-19,1291.3348714717977
2000-10-20,1285.1752911779843
2000-10-23,1271.290922622774
2000-10-24,1301.4284385122496
2000-10-25,1286.226429141559
2000-10-26,1303.7108886714104
2000-10-27,1338.460585077945
2000-10-30,1347.4774434843578
2000-10-31,1374.5179411204754
2000-11-01,1373.8080224484434
2000-11-02,1377.0555698711119
2000-11-03,1356.057141907812
2000-11-06,1362.5964517432087
2000-11-07,1376.0871659579684
2000-11-08,1365.7601906358427
2000-11-09,1346.488152127021
2000-11-10,1335.3317864412177
2000-11-13,1308.8422848803239
2000-11-14,1338.0798958925732
2000-11-15,1347.9935927134675
2000-11-16,1343.9464462029036
2000-11-17,1358.0416519261855
2000-11-20,1361.6946466791605
2000-11-21,1345.4614944801065
2000-11-22,1311.4420927299357
2000-11-23,1319.853818900299
2000-11-24,1334.548641750209
2000-11-27,1332.169219096365
2000-11-28,1305.313517728498
2000-11-29,1302.4183850934742
2000-11-30,1265.6577423547633
2000-12-01,1265.538965093722
2000-12-04,1248.586052791297
2000-12-05,1300.4760793139285
2000-12-06,1296.565855221901
2000-12-07,1293.003668336296
2000-12-08,1296.4620439981281
2000-12-11,1303.0690660866883
2000-12-12,1303.4180959247858
2000-12-13,1290.4757786604523
2000-12-14,1285.064509456846
2000-12-15,1267.9136777251408
2000-12-18,1268.918498933239
2000-12-19,1265.5658279859288
2000-12-20,1216.9580025491982
2000-12-21,1224.3535893027295
2000-12-22,1236.298684830132
2000-12-25,1236.298684830132
2000-12-26,1241.1223416907644
2000-12-27,1244.9131409104111
2000-12-28,1250.2827861419973
2000-12-29,1254.855311247451
2001-01-01,1254.855311247451
2001-01-02,1238.5163980545467
2001-01-03,1278.7047360349368
2001-01-04,1326.2092508408955
2001-01-05,1303.3790625622348
2001-01-08,1310.175139007726
2001-01-09,1315.951005475326
2001-01-10,1297.4248302454926
2001-01-11,1316.0095697351223
2001-01-12,1319.0098960033647
2001-01-15,1322.2733296616932
2001-01-16,1319.6406139577255
2001-01-17,1339.5604430139574
2001-01-18,1365.263207800178
2001-01-19,1387.085600430144
2001-01-22,1386.5215141683784
2001-01-23,1412.159812318175
2001-01-24,1408.2614674270042
2001-01-25,1403.13189260564
2001-01-26,1420.4719383220267
2001-01-29,1426.961210600082
2001-01-30,1443.748521111355
2001-01-31,1447.5415924238766
2001-02-01,1446.568521380256
2001-02-02,1434.30387178469
2001-02-05,1427.479111578261
2001-02-06,1426.0581438475774
2001-02-07,1408.071957556989
2001-02-08,1416.2471452042598
2001-02-09,1413.51381676819
2001-02-12,1420.516475588395
2001-02-13,1408.91740469529
2001-02-14,1400.1210264017564
2001-02-15,1408.9155063102778
2001-02-16,1397.7587488359031
2001-02-19,1402.09333686051
2001-02-20,1382.0833747390677
2001-02-21,1337.3035036701958
2001-02-22,1337.8407587062138
2001-02-23,1328.5049447503309
2001-02-26,1346.3406806165563
2001-02-27,1342.3789724572798
2001-02-28,1332.3722674204587
2001-03-01,1339.1869521038707
2001-03-02,1350.353218873015
2001-03-05,1358.4563410109633
2001-03-06,1376.3234948515012
2001-03-07,1388.022558065612
2001-03-08,1397.3404082436616
2001-03-09,1383.3614305864612
2001-03-12,1335.3115977530247
2001-03-13,1340.4768206602673
2001-03-14,1316.96376024724
2001-03-15,1313.1995247411958
2001-03-16,1315.367323304653
2001-03-19,1327.0655605483394
2001-03-20,1306.2689156402744
2001-03-21,1304.156037711839
2001-03-22,1265.7083649637589
2001-03-23,1260.283946338642
2001-03-26,1284.5623575545646
2001-03-27,1306.3766905714044
2001-03-28,1288.126286960855
2001-03-29,1278.3606142700319
2001-03-30,1293.3382084124635
2001-04-02,1294.7974274174064
2001-04-03,1271.177531011338
2001-04-04,1269.0408850744184
2001-04-05,1297.39628140778
2001-04-06,1301.03292254423
2001-04-09,1320.1506311120918
2001-04-10,1350.877689825991
2001-04-11,1355.7983874253139
2001-04-12,1351.8030988951177
2001-04-13,1351.758413050321
2001-04-16,1337.5415359229746
2001-04-17,1362.31612718173
2001-04-18,1394.1454885145888
2001-04-19,1363.6468233620324
2001-04-20,1340.6723180747554
2001-04-23,1323.6478507164918
2001-04-24,1337.8119828864608
2001-04-25,1339.652876420528
2001-04-26,1370.977795380044
2001-04-27,1377.6008030311064
2001-04-30,1385.7683221202553
2001-05-01,1384.1310408010243
2001-05-02,1397.7501500850099
2001-05-03,1395.4591295833352
2001-05-04,1405.4161687713092
2001-05-07,1399.2670761999093
2001-05-08,1392.18268081556
2001-05-09,1406.6010395342787
2001-05-10,1411.6496780089906
2001-05-11,1411.4420818584629
2001-05-14,1400.112014474189
2001-05-15,1394.4372358280407
2001-05-16,1408.648094832381
2001-05-17,1480.1623710598562
2001-05-18,1499.6882587829796
2001-05-21,1507.637018828349
2001-05-22,1518.5690843504367
2001-05-23,1528.165000209332
2001-05-24,1514.2621922734988
2001-05-25,1509.8923831760562
2001-05-28,1511.7459070422162
2001-05-29,1505.521319877388
2001-05-30,1484.6470924968357
2001-05-31,1492.1967742972706
2001-06-01,1493.201671054349
2001-06-04,1503.1133359210014
2001-06-05,1501.6288474649327
2001-06-06,1519.712560790997
2001-06-07,1528.3440779935736
2001-06-08,1527.2750284938386
2001-06-11,1523.214100794295
2001-06-12,1526.1937736260543
2001-06-13,1521.1948844163203
2001-06-14,1522.1407292131535
2001-06-15,1497.0957681174161
2001-06-18,1466.216917063641
2001-06-19,1438.2643541436132
2001-06-20,1450.6151719879767
2001-06-21,1470.3481223328915
2001-06-22,1470.5563873769158
2001-06-25,1476.662715972787
2001-06-26,1475.1221368807044
2001-06-27,1477.2812402981679
2001-06-28,1471.6661603220757
2001-06-29,1480.1582755404452
2001-07-02,1505.7604315233261
2001-07-03,1505.5513058928411
2001-07-04,1503.8262690794643
2001-07-05,1492.2958778361085
2001-07-06,1465.1054972505844
2001-07-09,1469.586613794915
2001-07-10,1465.5562643730188
2001-07-11,1411.4595428583182
2001-07-12,1380.969712311234
2001-07-13,1377.5926787147496
2001-07-16,1364.8471957572854
2001-07-17,1387.2478721697719
2001-07-18,1391.2438266714676
2001-07-19,1387.3467587494729
2001-07-20,1392.8974816419043
2001-07-23,1403.5495960591802
2001-07-24,1395.6955252655544
2001-07-25,1395.6054208772553
2001-07-26,1409.484991631614
2001-07-27,1409.8517428796608
2001-07-30,1421.455718256623
2001-07-31,1408.0940136608838
2001-08-01,1407.8819067933803
2001-08-02,1429.1061117891625
2001-08-03,1431.889789553798
2001-08-06,1420.604946513443
2001-08-07,1424.012193499844
2001-08-08,1432.570220071741
2001-08-09,1434.0576737772021
2001-08-10,1438.4834393207718
2001-08-13,1444.1254574938498
2001-08-14,1439.903121333384
2001-08-15,1428.3689212355116
2001-08-16,1419.5353153021874
2001-08-17,1378.864428946488
2001-08-20,1379.9783543538317
2001-08-21,1386.530692391394
2001-08-22,1406.5116210204958
2001-08-23,1395.92480357617
2001-08-24,1412.6875861524672
2001-08-27,1410.407340449313
2001-08-28,1399.322250089369
2001-08-29,1411.1565719236457
2001-08-30,1399.8314096992112
2001-08-31,1395.8941888002973
2001-09-03,1385.3067473168276
2001-09-04,1375.4858013660098
2001-09-05,1356.697122948186
2001-09-06,1321.9265096569454
2001-09-07,1316.4206676683054
2001-09-10,1307.2217744316101
2001-09-11,1222.7745240066834
2001-09-12,1231.2062547127475
2001-09-13,1222.136886887317
2001-09-14,1211.9069033751232
2001-09-17,1188.3275395750456
2001-09-18,1191.2352448644938
2001-09-19,1187.187028467416
2001-09-20,1141.6757788206528
2001-09-21,1138.6374580840168
2001-09-24,1183.9862681207612
2001-09-25,1179.2377681812086
2001-09-26,1175.1566176929298
2001-09-27,1171.2471590678674
2001-09-28,1178.031509007752
2001-10-01,1176.6042330585528
2001-10-02,1171.586385893139
2001-10-03,1169.4761536739184
2001-10-04,1180.230660830702
2001-10-05,1176.3195611673832
2001-10-08,1172.0633349595466
2001-10-09,1180.2116842317525
2001-10-10,1216.9192188152756
2001-10-11,1245.7836755866258
2001-10-12,1219.5686745226162
2001-10-15,1205.2024071627789
2001-10-16,1222.7262534504198
2001-10-17,1230.1639302556318
2001-10-18,1223.3812465234637
2001-10-19,1234.7268775875882
2001-10-22,1230.7688328845004
2001-10-23,1232.216978129903
2001-10-24,1254.7721390403804
2001-10-25,1248.8907773389894
2001-10-26,1241.6721633047532
2001-10-29,1219.5228838121552
2001-10-30,1209.0731815730348
2001-10-31,1215.3994295273071
2001-11-01,1224.7809336196972
2001-11-02,1227.0361654506648
2001-11-05,1245.1674032632154
2001-11-06,1247.857595442793
2001-11-07,1248.0774144713178
2001-11-08,1252.3701351594884
2001-11-09,1237.1665641051354
2001-11-12,1224.6815707190942
2001-11-13,1248.4337967485637
2001-11-14,1266.8988177270166
2001-11-15,1272.4694383793385
2001-11-16,1260.3878733337574
2001-11-19,1269.0322919870025
2001-11-20,1264.1133808065347
2001-11-21,1259.8891154121354
2001-11-22,1261.7664021330384
2001-11-23,1272.2460893275752
2001-11-26,1277.0485085985722
2001-11-27,1281.209237901508
2001-11-28,1269.689181707144
2001-11-29,1263.8050272304724
2001-11-30,1263.3705268297085
2001-12-03,1276.1150237909987
2001-12-04,1290.222877064157
2001-12-05,1320.2205703119314
2001-12-06,1328.6223676136283
2001-12-07,1336.2585971699327
2001-12-10,1330.7009945979942
2001-12-11,1321.6280902725553
2001-12-12,1324.1193340720192
2001-12-13,1323.579530973299
2001-12-14,1344.9920932793555
2001-12-17,1359.5756644699584
2001-12-18,1364.703727765455
2001-12-19,1371.326271932857
2001-12-20,1380.5166674646832
2001-12-21,1405.113912075054
2001-12-24,1405.4504784917528
2001-12-25,1405.4504784917528
2001-12-26,1403.2149863771203
2001-12-27,1407.8911049918318
2001-12-28,1398.8629548589172
2001-12-31,1381.5128018165176
2002-01-01,1381.5128018165176
2002-01-02,1408.5168616065316
2002-01-03,1448.944294768142
2002-01-04,1453.0087274310945
2002-01-07,1405.9702566263354
2002-01-08,1407.722054194707
2002-01-09,1387.6584146397886
2002-01-10,1365.7798238226198
2002-01-11,1358.6598437622065
2002-01-14,1363.4304027881074
2002-01-15,1397.4644665961134
2002-01-16,1390.7300633351413
2002-01-17,1387.46381924313
2002-01-18,1394.6095081902472
2002-01-21,1404.3883236231038
2002-01-22,1396.3556028123783
2002-01-23,1426.8922132372015
2002-01-24,1426.4151584777987
2002-01-25,1432.8278533211144
2002-01-28,1433.057368600298
2002-01-29,1417.2171238559283
2002-01-30,1408.607789119576
2002-01-31,1434.2598879672128
2002-02-01,1429.5137860445227
2002-02-04,1418.6922556813013
2002-02-05,1416.3943838965663
2002-02-06,1410.839216847059
2002-02-07,1405.9262938576933
2002-02-08,1394.5280915450915
2002-02-11,1371.8418417729456
2002-02-12,1386.3482328303223
2002-02-13,1404.4744647298626
2002-02-14,1401.0140028803369
2002-02-15,1399.3704544389182
2002-02-18,1400.5125132350238
2002-02-19,1384.4801243610302
2002-02-20,1372.046117926158
2002-02-21,1365.8693026615945
2002-02-22,1353.130383900651
2002-02-25,1370.4887173339218
2002-02-26,1382.1846506562847
2002-02-27,1407.200617444149
2002-02-28,1395.685766616785
2002-03-01,1428.3592240345329
2002-03-04,1455.7321826622358
2002-03-05,1455.0846182572966
2002-03-06,1472.2798935019619
2002-03-07,1458.4501554935441
2002-03-08,1484.639863204316
2002-03-11,1479.0530031850747
2002-03-12,1492.09650216635
2002-03-13,1477.1503416985952
2002-03-14,1468.6354577689958
2002-03-15,1485.386695880978
2002-03-18,1502.8782207732404
2002-03-19,1519.0243280592288
2002-03-20,1511.8485375935632
2002-03-21,1514.2733401726923
2002-03-22,1518.5449940258898
2002-03-25,1495.4448915712708
2002-03-26,1491.3363558334831
2002-03-27,1499.346271559181
2002-03-28,1502.3339303690614
2002-03-29,1502.3339303690614
2002-04-01,1504.9132509563165
2002-04-02,1497.851670853124
2002-04-03,1474.5102937650543
2002-04-04,1479.9152754609186
2002-04-05,1497.3329438229973
2002-04-08,1484.935686379653
2002-04-09,1486.9704031330712
2002-04-10,1526.2476403606254
2002-04-11,1511.1029555685461
2002-04-12,1502.1389612021883
2002-04-15,1492.882445004473
2002-04-16,1515.5632386534223
2002-04-17,1522.5246227930513
2002-04-18,1507.8753461791116
2002-04-19,1504.5028286238162
2002-04-22,1484.7097139594366
2002-04-23,1475.9670612905247
2002-04-24,1489.120890891288
2002-04-25,1473.1736185665095
2002-04-26,1480.4286869720577
2002-04-29,1462.6220717467356
2002-04-30,1477.1183411507573
2002-05-01,1467.180221949636
2002-05-02,1475.145243910016
2002-05-03,1466.085458644119
2002-05-06,1475.6291606896198
2002-05-07,1451.6906634640302
2002-05-08,1477.055335653715
2002-05-09,1450.1424657908642
2002-05-10,1436.1244701507003
2002-05-13,1441.2798040972827
2002-05-14,1442.9429550844316
2002-05-15,1451.4187665018112
2002-05-16,1471.6870504001768
2002-05-17,1476.606659630933
2002-05-20,1461.33527426477
2002-05-21,1446.0127081093754
2002-05-22,1441.376231664787
2002-05-23,1444.9485327720931
2002-05-24,1435.176353711431
