Date,EM EASTERN EUROPE ex RUSSIA
2001-04-04,781.4436551591585
2001-04-05,810.1880724126771
2001-04-06,817.2776500021581
2001-04-09,823.4231045538677
2001-04-10,827.3907653366365
2001-04-11,838.1179439143116
2001-04-12,845.5587073731668
2001-04-13,852.2882672128129
2001-04-16,846.2503868085358
2001-04-17,830.4302304060357
2001-04-18,853.9355651556175
2001-04-19,870.5260107228569
2001-04-20,873.4706115232783
2001-04-23,850.8931601219565
2001-04-24,847.308220402061
2001-04-25,848.5570951773227
2001-04-26,859.4643737868976
2001-04-27,854.0225099710573
2001-04-30,840.6583623397348
2001-05-01,842.6263662719288
2001-05-02,848.6186559852539
2001-05-03,849.251485224977
2001-05-04,856.4917150860533
2001-05-07,856.0521788971453
2001-05-08,847.598238130303
2001-05-09,838.0106742101349
2001-05-10,860.3766817049598
2001-05-11,852.5753758331831
2001-05-14,848.7317046864637
2001-05-15,841.363920671482
2001-05-16,832.91699851061
2001-05-17,840.9400987180953
2001-05-18,841.6847211148875
2001-05-21,857.3105686997612
2001-05-22,869.377909751049
2001-05-23,861.9441576960694
2001-05-24,862.8318090857558
2001-05-25,858.0647502352285
2001-05-28,862.8349976000359
2001-05-29,856.1599699851135
2001-05-30,857.7285552010628
2001-05-31,864.4652806724548
2001-06-01,858.0226808563893
2001-06-04,851.2458679729205
2001-06-05,853.4732522830427
2001-06-06,840.5544201255159
2001-06-07,829.6632311284831
2001-06-08,824.6156901725682
2001-06-11,816.3205051221626
2001-06-12,819.4810301259332
2001-06-13,822.3915288315383
2001-06-14,819.3110346304466
2001-06-15,814.765099339148
2001-06-18,810.0108400315548
2001-06-19,807.5965129277812
2001-06-20,789.8092135144013
2001-06-21,800.9387468006298
2001-06-22,803.1112766843344
2001-06-25,814.1712547633367
2001-06-26,799.7547652899724
2001-06-27,803.2494417738187
2001-06-28,789.7603229522773
2001-06-29,792.5181555263669
2001-07-02,790.0297496662541
2001-07-03,781.6626627635382
2001-07-04,775.3452408763795
2001-07-05,763.8453280886181
2001-07-06,750.892499773663
2001-07-09,734.7946295656689
2001-07-10,730.1870602212159
2001-07-11,713.4410862271875
2001-07-12,726.3691200339258
2001-07-13,730.5296633394946
2001-07-16,733.5248596878407
2001-07-17,727.5637663643696
2001-07-18,747.5591193573972
2001-07-19,752.9845503714594
2001-07-20,733.8891158866385
2001-07-23,737.8198158466512
2001-07-24,734.5521362681523
2001-07-25,730.7755666067094
2001-07-26,739.1202021109196
2001-07-27,742.4008263945258
2001-07-30,747.6876825197276
2001-07-31,735.9728556897229
2001-08-01,732.5934161328474
2001-08-02,738.0976596813498
2001-08-03,734.8684543870053
2001-08-06,727.2815844601782
2001-08-07,721.6886842904596
2001-08-08,712.3634832455984
2001-08-09,711.4925856792372
2001-08-10,713.602122805834
2001-08-13,715.6179487171453
2001-08-14,724.3237337924749
2001-08-15,719.8223939712935
2001-08-16,695.977875513693
2001-08-17,687.4932557881498
2001-08-20,691.5441485758412
2001-08-21,696.2800483744386
2001-08-22,704.7200580805171
2001-08-23,706.6292827484674
2001-08-24,716.194078219297
2001-08-27,713.949640409007
2001-08-28,706.5290984882807
2001-08-29,707.277988429816
2001-08-30,707.2788495423727
2001-08-31,709.1271453043724
2001-09-03,708.5193655603903
2001-09-04,693.4116144904112
2001-09-05,700.7045665325556
2001-09-06,709.403001794096
2001-09-07,706.5606946832258
2001-09-10,693.7958143889222
2001-09-11,666.2187004720234
2001-09-12,647.829284036651
2001-09-13,663.9601208121403
2001-09-14,647.1637270678381
2001-09-17,636.692285462943
2001-09-18,643.1101853927775
2001-09-19,665.230557665303
2001-09-20,655.2613918794476
2001-09-21,628.8512167411111
2001-09-24,630.3970316337422
2001-09-25,649.6299543492851
2001-09-26,666.4027795452836
2001-09-27,659.6615017937304
2001-09-28,660.3679516240254
2001-10-01,659.6042904585008
2001-10-02,671.0636636765903
2001-10-03,664.2738565101781
2001-10-04,676.6839394072815
2001-10-05,680.9756716685154
2001-10-08,680.3258074633713
2001-10-09,698.3971640781753
2001-10-10,716.6785069678173
2001-10-11,739.2585671725255
2001-10-12,732.5583106232201
2001-10-15,725.9030589239851
2001-10-16,741.8969493082727
2001-10-17,742.5670668615696
2001-10-18,735.6646659409681
2001-10-19,728.9366548308245
2001-10-22,737.8659368618366
2001-10-23,738.191271225816
2001-10-24,751.0955733069658
2001-10-25,755.3098526355031
2001-10-26,786.8208564726908
2001-10-29,794.5960587162369
2001-10-30,776.8012280405042
2001-10-31,782.311629837803
2001-11-01,788.1464800208357
2001-11-02,782.7745043236614
2001-11-05,786.5832677726219
2001-11-06,790.5004619924308
2001-11-07,794.523450899879
2001-11-08,806.5049127020901
2001-11-09,803.2819067582487
2001-11-12,792.9147812401635
2001-11-13,813.0993481329525
2001-11-14,840.0602419630899
2001-11-15,836.4388154317942
2001-11-16,838.5292274242781
2001-11-19,841.9447635517009
2001-11-20,840.2641902002732
2001-11-21,824.203055616946
2001-11-22,826.9911189092641
2001-11-23,827.8618432899832
2001-11-26,835.1917148962739
2001-11-27,826.0709339136017
2001-11-28,827.4040764087171
2001-11-29,818.9131741139728
2001-11-30,816.0454773131927
2001-12-03,814.6041026479186
2001-12-04,830.8544085396944
2001-12-05,835.0887445667828
2001-12-06,836.2520114038986
2001-12-07,835.8304869819325
2001-12-10,820.1136563567843
2001-12-11,821.3776424809218
2001-12-12,825.4056081474681
2001-12-13,817.5977011193944
2001-12-14,816.4328084318207
2001-12-17,821.9530075443045
2001-12-18,834.033307660072
2001-12-19,837.2219756955316
2001-12-20,828.4402177305196
2001-12-21,821.4194806900467
2001-12-24,815.7582273966972
2001-12-25,815.7582273966972
2001-12-26,815.7616821926433
2001-12-27,823.0701603794641
2001-12-28,825.3183516754731
2001-12-31,834.1060157831406
2002-01-01,834.1060157831406
2002-01-02,840.9935330144342
2002-01-03,866.6876826464135
2002-01-04,888.7426303579026
2002-01-07,898.5414726359663
2002-01-08,886.8721744121866
2002-01-09,910.9261208830237
2002-01-10,905.7383210371937
2002-01-11,919.7849301554145
2002-01-14,901.3760778846544
2002-01-15,898.3184923002749
2002-01-16,896.0889842367437
2002-01-17,909.8316014272244
2002-01-18,908.4664676608028
2002-01-21,905.6393956524305
2002-01-22,929.9051315851109
2002-01-23,928.5429841755889
2002-01-24,933.5896837388487
2002-01-25,929.0364193966951
2002-01-28,909.3410214776728
2002-01-29,911.5754541684582
2002-01-30,898.9387792057621
2002-01-31,918.8207603274304
2002-02-01,911.8308840925986
2002-02-04,900.4469574548747
2002-02-05,883.67327492925
2002-02-06,875.0994836332947
2002-02-07,863.7034641830982
2002-02-08,868.5223653288912
2002-02-11,880.0481505488033
2002-02-12,881.0607820395659
2002-02-13,884.6551494354586
2002-02-14,892.8746242573077
2002-02-15,886.324320838084
2002-02-18,880.4152039531591
2002-02-19,875.1953346277666
2002-02-20,881.3567058860328
2002-02-21,870.4265687731964
2002-02-22,866.4411258152147
2002-02-25,876.3831663403336
2002-02-26,880.0254506712702
2002-02-27,879.0121354245443
2002-02-28,872.6412413985311
2002-03-01,882.2667821287747
2002-03-04,894.7694047772821
2002-03-05,901.7506628281704
2002-03-06,908.2107277666785
2002-03-07,927.4142889141405
2002-03-08,926.1734014234129
2002-03-11,912.3254342550736
2002-03-12,897.2076373754152
2002-03-13,901.6230727246767
2002-03-14,909.7460884002902
2002-03-15,907.5689917591058
2002-03-18,895.4952551067519
2002-03-19,880.3189797556761
2002-03-20,887.7801929573162
2002-03-21,889.4577476770338
2002-03-22,911.5962568248597
2002-03-25,894.4005091294122
2002-03-26,894.5329044321076
2002-03-27,893.2423869382532
2002-03-28,895.2772494741074
2002-03-29,895.7236316208689
2002-04-01,899.7022046784315
2002-04-02,891.8692591317546
2002-04-03,897.6082794261014
2002-04-04,902.2345756963671
2002-04-05,912.0578507178316
2002-04-08,922.1481704146252
2002-04-09,941.0466554006306
2002-04-10,948.3383690776758
2002-04-11,959.8660411037531
2002-04-12,948.3120387561771
2002-04-15,948.9056073442599
2002-04-16,958.2682040223809
2002-04-17,960.6737432861739
2002-04-18,956.9672183546428
2002-04-19,955.9468391813713
2002-04-22,952.9338968347884
2002-04-23,955.4574109899229
2002-04-24,950.3387769911233
2002-04-25,961.3779445263771
2002-04-26,975.0720605247722
2002-04-29,974.745526482805
2002-04-30,966.6660970098562
2002-05-01,969.972370474661
2002-05-02,963.1796249778383
2002-05-03,976.2303023518413
2002-05-06,990.7444778325143
2002-05-07,982.5748822701569
2002-05-08,986.6897961863997
2002-05-09,984.4009334423204
2002-05-10,989.6948388426862
2002-05-13,984.6523281375164
2002-05-14,973.1586685050767
2002-05-15,977.6248179416858
2002-05-16,992.9101969899285
2002-05-17,1003.4126812981223
2002-05-20,997.2299616979026
2002-05-21,989.5372038730079
2002-05-22,988.0770352307801
2002-05-23,989.8739135094505
2002-05-24,988.4744958027428
2002-05-27,991.3762194231896
2002-05-28,987.0972026689071
2002-05-29,988.2414431160644
2002-05-30,987.1705160787213
2002-05-31,976.8725556325683
2002-06-03,997.2266019385144
2002-06-04,989.7085667089901
2002-06-05,988.1227668341401
2002-06-06,988.6897032049072
2002-06-07,975.287319183955
2002-06-10,972.0684075494156
2002-06-11,976.9325554527073
2002-06-12,979.0582280328656
2002-06-13,977.5616800804207
2002-06-14,951.0601042423649
2002-06-17,952.6415063396088
2002-06-18,952.0831203689634
2002-06-19,936.4695088259069
2002-06-20,927.7856182398996
2002-06-21,939.2115775562542
2002-06-24,923.1858482814342
2002-06-25,914.0723696995269
2002-06-26,886.0230957912797
2002-06-27,898.5992076120428
2002-06-28,881.1069045034216
2002-07-01,898.6361023538582
2002-07-02,868.0263662324676
2002-07-03,873.1490942928287
2002-07-04,873.2539882547302
2002-07-05,877.9982886390777
2002-07-08,881.129393341673
2002-07-09,886.197252997625
2002-07-10,886.1591745838281
2002-07-11,861.7705588125518
2002-07-12,868.965421651997
2002-07-15,865.9376787740782
2002-07-16,871.3783643158478
2002-07-17,898.6998557578239
2002-07-18,889.9345097242925
2002-07-19,882.5699399966256
2002-07-22,845.6237230587728
2002-07-23,841.9110017815622
2002-07-24,794.7868995622949
2002-07-25,807.8884720303514
2002-07-26,813.7237709617597
2002-07-29,821.0763318116145
2002-07-30,825.6702701478339
2002-07-31,831.5149694579346
2002-08-01,838.8265516791963
2002-08-02,838.1209821929937
2002-08-05,821.1221638392499
2002-08-06,821.1661809138932
2002-08-07,811.8468620636911
2002-08-08,814.6986074281494
2002-08-09,814.8087288773488
2002-08-12,816.542871506652
2002-08-13,831.4929158468448
2002-08-14,834.7266498024362
2002-08-15,839.9723482593793
2002-08-16,845.2876580598514
2002-08-19,847.9993778859887
2002-08-20,845.1581326314284
2002-08-21,870.7657680767334
2002-08-22,874.5390077899815
2002-08-23,881.729201988348
2002-08-26,888.6299549895473
2002-08-27,907.206071042069
2002-08-28,892.8164441698224
2002-08-29,876.9162671853245
2002-08-30,891.6537819128307
2002-09-02,890.1122271965094
2002-09-03,862.3327702165361
2002-09-04,858.2283037943284
2002-09-05,850.1000207256985
2002-09-06,863.6420531314037
2002-09-09,866.7946923511782
2002-09-10,881.6153889036665
2002-09-11,892.3289496471033
2002-09-12,869.1975606275191
2002-09-13,862.4002638050584
2002-09-16,868.5492771374422
2002-09-17,870.7024756467788
2002-09-18,865.689787885468
2002-09-19,865.3860182638099
2002-09-20,872.9270232059596
2002-09-23,865.6107855551596
2002-09-24,850.0719467582499
2002-09-25,861.1963005752234
2002-09-26,861.9057665547039
2002-09-27,853.5108384688663
2002-09-30,844.3953927130432
2002-10-01,838.6094787813753
2002-10-02,832.1292233217332
2002-10-03,830.3129785302503
2002-10-04,820.92639393172
2002-10-07,809.6536813963772
2002-10-08,804.1897766136925
2002-10-09,801.6335247901204
2002-10-10,816.830580634866
2002-10-11,829.6711740793767
2002-10-14,829.5923776153537
2002-10-15,853.4815886771853
2002-10-16,841.1709046735765
2002-10-17,846.1353656541678
2002-10-18,854.2867184316199
2002-10-21,871.4383786064435
2002-10-22,879.6678565923612
2002-10-23,877.7318383617619
2002-10-24,873.0410414999151
2002-10-25,868.7058905528238
2002-10-28,896.5730527353842
2002-10-29,896.652195732051
2002-10-30,903.9870399797037
2002-10-31,915.7052748513372
2002-11-01,922.663013727898
2002-11-04,930.4092347354734
2002-11-05,927.3387269176893
2002-11-06,919.7720912542611
2002-11-07,928.961125778988
2002-11-08,937.6339069154982
2002-11-11,940.5049199256222
2002-11-12,943.5412531113095
2002-11-13,941.4152671027284
2002-11-14,958.8906589888157
2002-11-15,955.0071750629095
2002-11-18,971.2423446989965
2002-11-19,965.7607997938193
2002-11-20,955.8983494763191
2002-11-21,983.0689825755378
2002-11-22,989.4913767835574
2002-11-25,998.5356189659935
2002-11-26,989.9246713546471
2002-11-27,997.4513679510499
2002-11-28,992.6439018673063
2002-11-29,981.2770854840944
2002-12-02,1006.42966555343
2002-12-03,998.7866009095034
2002-12-04,986.1544179409007
2002-12-05,990.8299861425916
2002-12-06,979.0147201201069
2002-12-09,984.4059214841383
2002-12-10,978.3204835127872
2002-12-11,965.3937733978407
2002-12-12,981.3332918787129
2002-12-13,989.9181478651021
2002-12-16,997.7545510660656
2002-12-17,996.7336516547433
2002-12-18,968.4452152268166
2002-12-19,965.132883453675
2002-12-20,962.1506839100393
2002-12-23,976.5023335589091
2002-12-24,979.8832270467984
2002-12-25,979.8832270467984
2002-12-26,982.0650727031098
2002-12-27,991.1224140072782
2002-12-30,988.0855540494007
2002-12-31,993.1852517910214
2003-01-01,993.1852517910214
2003-01-02,997.0854667902089
2003-01-03,1018.7407935025961
2003-01-06,1022.152311019167
2003-01-07,1017.6476308528551
2003-01-08,999.7629318372581
2003-01-09,1003.4923940188628
2003-01-10,1014.0482271165168
2003-01-13,1034.7217077892965
2003-01-14,1037.6945221836295
2003-01-15,1039.6267470695188
2003-01-16,1023.4195657638003
2003-01-17,1012.1797114605127
2003-01-20,1004.3206801288641
2003-01-21,992.6804834551668
2003-01-22,973.1197153694519
2003-01-23,982.667393023882
2003-01-24,977.8636223430381
2003-01-27,968.6129703075317
2003-01-28,977.5795729092423
2003-01-29,979.4807484301829
2003-01-30,969.6288802658697
2003-01-31,962.4162629429704
2003-02-03,976.0201215091158
2003-02-04,968.8508909989162
2003-02-05,961.164615010717
2003-02-06,943.9824747767756
2003-02-07,953.5958442649129
2003-02-10,955.6421342821542
2003-02-11,960.1309493628696
2003-02-12,957.7876870365135
2003-02-13,970.5974931217659
2003-02-14,955.8742741685454
2003-02-17,958.9613166498452
2003-02-18,955.4078961258027
2003-02-19,952.703097572858
2003-02-20,963.4443450689953
2003-02-21,960.0231926229067
2003-02-24,959.2853373070275
2003-02-25,945.8598092263309
2003-02-26,948.2197010680969
2003-02-27,945.8305146486997
2003-02-28,943.6513997588421
2003-03-03,932.346040992215
2003-03-04,918.8430288742225
2003-03-05,928.8144687891897
2003-03-06,928.6680162908814
2003-03-07,934.4794206543376
2003-03-10,955.0255983249884
2003-03-11,949.8444071044663
2003-03-12,943.8216523952939
2003-03-13,946.8948965913793
2003-03-14,939.7121875294504
2003-03-17,914.8140360330367
2003-03-18,928.1985622242814
2003-03-19,927.67938475942
2003-03-20,930.6393067811695
2003-03-21,944.5059507221655
2003-03-24,945.386053865434
2003-03-25,945.8841801015725
2003-03-26,949.1215219873309
2003-03-27,945.0938841649717
2003-03-28,948.2748917848967
2003-03-31,938.4088486092593
2003-04-01,946.2475079108559
2003-04-02,950.0078537554728
2003-04-03,958.5335436619414
2003-04-04,968.1112852897419
2003-04-07,984.0607578790464
2003-04-08,983.5325098572354
2003-04-09,990.9822786629744
2003-04-10,991.2953142548382
2003-04-11,991.713005960195
2003-04-14,980.5721794736814
2003-04-15,991.0944568604666
2003-04-16,982.2484317416462
2003-04-17,993.3992271887619
2003-04-18,996.8013289642448
2003-04-21,996.6991274640512
2003-04-22,998.0025437685993
2003-04-23,1010.5928141740724
2003-04-24,1009.7798502965777
2003-04-25,1018.337159813515
2003-04-28,1023.5530876953194
2003-04-29,1033.3302046908582
2003-04-30,1049.306720312966
2003-05-01,1060.6199133527296
2003-05-02,1064.6257174939078
2003-05-05,1088.0969749701928
2003-05-06,1097.476997016789
2003-05-07,1076.748767965435
2003-05-08,1084.7279153399202
2003-05-09,1085.768156826607
2003-05-12,1095.2561129330227
2003-05-13,1098.466453579523
2003-05-14,1105.547159052058
2003-05-15,1102.8978646747191
2003-05-16,1109.670883527984
2003-05-19,1119.7724568365552
2003-05-20,1119.9850702885722
2003-05-21,1126.2335054862042
2003-05-22,1123.2375920024065
2003-05-23,1137.4166110194747
2003-05-26,1147.607207656457
2003-05-27,1131.1329997054709
2003-05-28,1134.862107407308
2003-05-29,1135.785345804581
2003-05-30,1138.2409258431476
2003-06-02,1120.9958993991195
2003-06-03,1125.2018465542328
2003-06-04,1105.539112848167
2003-06-05,1125.0291956876224
2003-06-06,1124.863431899743
2003-06-09,1114.9769736687279
2003-06-10,1090.644273731164
2003-06-11,1100.0377782533976
2003-06-12,1107.3471668422787
2003-06-13,1109.4691202289075
2003-06-16,1102.1348767233055
2003-06-17,1097.8364987172577
2003-06-18,1065.9578707941878
2003-06-19,1067.5298217157613
2003-06-20,1070.9309708994044
2003-06-23,1066.1575435724817
2003-06-24,1054.8899761195235
2003-06-25,1064.9103325290703
2003-06-26,1052.114498233299
2003-06-27,1049.6671581410178
2003-06-30,1054.4487338798826
2003-07-01,1065.3613424655061
2003-07-02,1070.477594065956
2003-07-03,1075.5900983399365
2003-07-04,1086.0517363137333
2003-07-07,1102.9068489058548
2003-07-08,1092.0088813127336
2003-07-09,1101.3913349565405
2003-07-10,1105.2896358798148
2003-07-11,1106.6765485089934
2003-07-14,1117.6018904095251
2003-07-15,1108.9281324932595
2003-07-16,1097.788504161523
2003-07-17,1087.6504074701538
2003-07-18,1094.8941774701507
2003-07-21,1100.2593591820148
2003-07-22,1099.5686295177397
2003-07-23,1094.5841186779808
2003-07-24,1105.4725440755756
2003-07-25,1110.0918711782456
2003-07-28,1134.7855528304722
2003-07-29,1144.2486264229187
2003-07-30,1138.6999952715246
2003-07-31,1137.1801578538284
2003-08-01,1128.6314150323808
2003-08-04,1127.9358811898112
2003-08-05,1135.862875036789
2003-08-06,1132.7507495190248
2003-08-07,1142.292022630119
2003-08-08,1142.3341156184658
2003-08-11,1143.692620093449
2003-08-12,1151.9901393545458
2003-08-13,1161.4687064042898
2003-08-14,1171.9583769289113
2003-08-15,1169.1765787065428
2003-08-18,1167.11320462785
2003-08-19,1167.016788590339
2003-08-20,1171.7782276945095
2003-08-21,1191.5406691754115
2003-08-22,1210.0049927145515
2003-08-25,1210.1568034505112
2003-08-26,1215.0361616434316
2003-08-27,1232.1484436855255
2003-08-28,1240.0608137686922
2003-08-29,1266.4395266873776
2003-09-01,1292.7393163507377
2003-09-02,1277.8039006143351
2003-09-03,1280.135048079346
2003-09-04,1267.7482765076124
2003-09-05,1251.57537226014
2003-09-08,1263.3638070956217
2003-09-09,1250.412637357392
2003-09-10,1230.2540312893382
2003-09-11,1244.290496627263
2003-09-12,1238.6523883606096
2003-09-15,1229.096978741386
2003-09-16,1250.553058651167
2003-09-17,1254.420650253788
2003-09-18,1247.2975181678246
2003-09-19,1260.1833185658106
2003-09-22,1238.5552728543662
2003-09-23,1255.7860377951056
2003-09-24,1260.016422493867
2003-09-25,1253.862897553389
2003-09-26,1255.0100507276272
2003-09-29,1245.8377637027224
2003-09-30,1233.5156345083817
2003-10-01,1256.943645498006
2003-10-02,1282.9033770229057
2003-10-03,1282.2684765554
2003-10-06,1311.3806743333698
2003-10-07,1325.750513242419
2003-10-08,1357.6814833893347
2003-10-09,1362.1956045273228
2003-10-10,1368.3541047148065
2003-10-13,1349.0591604468957
2003-10-14,1374.0788333107678
2003-10-15,1372.1761597811696
2003-10-16,1352.8507531448354
2003-10-17,1353.5303545004945
2003-10-20,1352.925278094082
2003-10-21,1338.0663402215853
2003-10-22,1321.2394968269589
2003-10-23,1315.964493242231
2003-10-24,1315.4328824755598
2003-10-27,1283.3008646164865
2003-10-28,1296.373740935183
2003-10-29,1291.706730519542
2003-10-30,1303.9154908557327
2003-10-31,1287.0285213362133
2003-11-03,1283.185358542599
2003-11-04,1276.4723946417232
2003-11-05,1283.9381079722325
2003-11-06,1296.3359304847738
2003-11-07,1293.8986388215756
2003-11-10,1311.7082870589134
2003-11-11,1301.8268017649634
2003-11-12,1306.781791897152
2003-11-13,1314.6960873925916
2003-11-14,1317.2732109239996
2003-11-17,1303.8118946166287
2003-11-18,1299.7860286925945
2003-11-19,1281.4281298525193
2003-11-20,1250.1532700690343
2003-11-21,1260.7797942579334
2003-11-24,1259.6553387551387
2003-11-25,1241.4311028725992
2003-11-26,1245.1893328171263
2003-11-27,1236.067023098873
2003-11-28,1242.1515764598068
2003-12-01,1271.1664080835733
2003-12-02,1244.397966735355
2003-12-03,1253.6479105678593
2003-12-04,1248.6794752599167
2003-12-05,1261.9738917061982
2003-12-08,1287.0779185381307
2003-12-09,1312.7234237933449
2003-12-10,1308.1335653266726
2003-12-11,1295.74309165859
2003-12-12,1329.0245309443942
2003-12-15,1334.6613022122508
2003-12-16,1339.0728780436855
2003-12-17,1327.604776992986
2003-12-18,1344.9725305468903
2003-12-19,1341.8591492505802
2003-12-22,1354.0323033713084
2003-12-23,1365.8975309639243
2003-12-24,1372.960960835814
2003-12-25,1372.960960835814
2003-12-26,1373.4937925234758
2003-12-29,1377.9557996806493
2003-12-30,1380.5272898303504
2003-12-31,1380.508504780067
2004-01-01,1380.508504780067
2004-01-02,1399.0100345139288
2004-01-05,1450.6937838268002
2004-01-06,1467.214441012052
2004-01-07,1455.905451436149
2004-01-08,1453.9502038537596
2004-01-09,1446.1258650173481
2004-01-12,1455.11710713042
2004-01-13,1460.5188256957467
2004-01-14,1433.9419099869722
2004-01-15,1425.6885760375474
2004-01-16,1406.7889557497163
2004-01-19,1419.438289189163
2004-01-20,1438.2756911720917
2004-01-21,1436.9830658245398
2004-01-22,1461.2536736723828
2004-01-23,1467.75370672394
2004-01-26,1448.2931591452289
2004-01-27,1446.243192952459
2004-01-28,1435.0837713677379
2004-01-29,1404.6930114092013
2004-01-30,1413.04563710489
2004-02-02,1432.9499654833146
2004-02-03,1435.0307483005488
2004-02-04,1429.0149136835773
2004-02-05,1427.8376909328492
2004-02-06,1442.8791788919232
2004-02-09,1478.4604330635084
2004-02-10,1493.886802367117
2004-02-11,1484.7180228100426
2004-02-12,1513.9594378003385
2004-02-13,1505.340148853694
2004-02-16,1511.16716992332
2004-02-17,1509.9691124927626
2004-02-18,1511.5518315313184
2004-02-19,1495.6783997197983
2004-02-20,1489.1009491764362
2004-02-23,1481.3694586975882
2004-02-24,1476.558023951143
2004-02-25,1488.0069028623388
2004-02-26,1489.3027174341726
2004-02-27,1511.58112475394
2004-03-01,1540.1226343500286
2004-03-02,1532.6109952682762
2004-03-03,1510.038318392638
2004-03-04,1525.681349539361
2004-03-05,1573.4672561998589
2004-03-08,1604.0331088126538
2004-03-09,1581.185353818564
2004-03-10,1557.8173656008298
2004-03-11,1531.2581343235709
2004-03-12,1536.9147500644758
2004-03-15,1528.0918866550146
2004-03-16,1533.9439276469811
2004-03-17,1540.6852035596505
2004-03-18,1555.2069717660263
2004-03-19,1547.5042611308645
2004-03-22,1545.2103155193272
2004-03-23,1560.618971338391
2004-03-24,1553.4305874901363
2004-03-25,1570.4111097667337
2004-03-26,1563.6904422015364
2004-03-29,1585.1258449186507
2004-03-30,1601.9900268590884
2004-03-31,1602.894138008654
2004-04-01,1606.1448038066528
2004-04-02,1625.8804982362935
2004-04-05,1627.1144239314933
2004-04-06,1632.3295664381944
2004-04-07,1651.1662555733822
2004-04-08,1654.2652676177947
2004-04-09,1650.9364135859453
2004-04-12,1648.9379116272858
2004-04-13,1667.8757798446518
2004-04-14,1621.4122613827997
2004-04-15,1630.3870703904092
2004-04-16,1623.5607415004476
2004-04-19,1609.228490818158
2004-04-20,1634.7759253529116
2004-04-21,1632.4330910926449
2004-04-22,1587.0660281798553
2004-04-23,1588.2382766098326
2004-04-26,1582.311908787698
2004-04-27,1578.1376457713404
2004-04-28,1573.838422583213
2004-04-29,1564.7209522377918
2004-04-30,1557.593617394047
2004-05-03,1562.4168606363612
2004-05-04,1579.592325255562
2004-05-05,1570.6509601863484
2004-05-06,1547.1363954214598
2004-05-07,1496.4960988734147
2004-05-10,1439.7368797738636
2004-05-11,1437.532188086274
2004-05-12,1455.9772741868094
2004-05-13,1423.763238165607
2004-05-14,1432.5379274380502
2004-05-17,1456.1486332878912
2004-05-18,1491.5616333685941
2004-05-19,1535.2250053235925
2004-05-20,1517.5032290644212
2004-05-21,1535.384002760681
2004-05-24,1539.8519556917677
2004-05-25,1534.0014992460735
2004-05-26,1549.413208513841
2004-05-27,1571.042810428382
2004-05-28,1589.672577152807
2004-05-31,1591.2316145349223
2004-06-01,1584.1344442066531
2004-06-02,1598.5497387479245
2004-06-03,1590.8253729344851
2004-06-04,1582.9941800506472
2004-06-07,1615.7070175048473
2004-06-08,1605.211244558152
2004-06-09,1566.57758390394
2004-06-10,1569.122427625064
2004-06-11,1552.1426467718786
2004-06-14,1550.5387409023033
2004-06-15,1552.7332749774284
2004-06-16,1549.2106315220344
2004-06-17,1542.1705512637495
2004-06-18,1557.716007411881
2004-06-21,1563.2399296257809
2004-06-22,1565.6477602441978
2004-06-23,1594.559728692867
2004-06-24,1609.537778528969
2004-06-25,1614.2361994484597
2004-06-28,1620.1503586605759
2004-06-29,1623.0932874105963
2004-06-30,1636.8757578610234
2004-07-01,1638.1450416692558
2004-07-02,1648.7486727222313
2004-07-05,1647.3075060259946
