Date,EM (EMERGING MARKETS)+CHINA A ONSHORE
2005-06-10,1073.0495016472682
2005-06-13,1074.7256755386527
2005-06-14,1076.7937077166298
2005-06-15,1083.921453143581
2005-06-16,1089.288643470935
2005-06-17,1098.4009868413918
2005-06-20,1098.6614693091167
2005-06-21,1094.6270435454803
2005-06-22,1104.1628915002827
2005-06-23,1100.3262617075002
2005-06-24,1095.008550025945
2005-06-27,1094.132152291234
2005-06-28,1095.2061581175776
2005-06-29,1092.3792847506004
2005-06-30,1090.7162796560312
2005-07-01,1095.5705238209755
2005-07-04,1091.4073114290406
2005-07-05,1086.2087796336198
2005-07-06,1090.4998565443123
2005-07-07,1085.3262791018728
2005-07-08,1087.2082175781727
2005-07-11,1105.555427842347
2005-07-12,1122.0609907160986
2005-07-13,1124.20758361128
2005-07-14,1132.2742821086065
2005-07-15,1123.2277978399854
2005-07-18,1124.9902359052471
2005-07-19,1129.7289436833662
2005-07-20,1135.3045888904232
2005-07-21,1144.0939565086846
2005-07-22,1150.4533537642055
2005-07-25,1149.6885615769702
2005-07-26,1143.2326933644656
2005-07-27,1149.5200221147409
2005-07-28,1161.241637560438
2005-07-29,1165.1429099970503
2005-08-01,1173.6873097321732
2005-08-02,1188.5193356156224
2005-08-03,1195.7246021648025
2005-08-04,1196.4331123149163
2005-08-05,1192.242803350909
2005-08-08,1192.709161373564
2005-08-09,1195.3732675436613
2005-08-10,1206.5307123504856
2005-08-11,1209.3173565337663
2005-08-12,1204.464880496238
2005-08-15,1205.1091728978956
2005-08-16,1198.8664011569924
2005-08-17,1195.7484268365322
2005-08-18,1179.9331223269505
2005-08-19,1172.7461569803856
2005-08-22,1188.6937458697837
2005-08-23,1183.080858106619
2005-08-24,1173.6370925593217
2005-08-25,1175.9293964896212
2005-08-26,1174.601719319515
2005-08-29,1164.2208218236344
2005-08-30,1166.140829860126
2005-08-31,1177.629991770204
2005-09-01,1198.4437915839856
2005-09-02,1212.0735696872666
2005-09-05,1214.0120247894752
2005-09-06,1216.2825781396418
2005-09-07,1220.652746918407
2005-09-08,1223.485743338469
2005-09-09,1230.5031991664148
2005-09-12,1234.9973572122751
2005-09-13,1231.7350485106747
2005-09-14,1235.9930051142821
2005-09-15,1240.2372416237477
2005-09-16,1244.5042114913388
2005-09-19,1249.5815773113052
2005-09-20,1257.391703738747
2005-09-21,1262.9609488801789
2005-09-22,1252.42750534405
2005-09-23,1242.8743862394338
2005-09-26,1251.5452346043985
2005-09-27,1255.374638529071
2005-09-28,1260.010357488315
2005-09-29,1270.912160544512
2005-09-30,1281.3523953599786
2005-10-03,1281.7801656131066
2005-10-04,1285.9387293288748
2005-10-05,1265.6753846931438
2005-10-06,1236.8758754866826
2005-10-07,1238.1089257135393
2005-10-10,1246.8393189336114
2005-10-11,1254.2474002042713
2005-10-12,1236.6921254560614
2005-10-13,1209.5508130170529
2005-10-14,1201.4000939684713
2005-10-17,1207.4391739970192
2005-10-18,1198.3364945491355
2005-10-19,1174.6504312729985
2005-10-20,1178.3883812984468
2005-10-21,1182.7033599507463
2005-10-24,1192.0794598931952
2005-10-25,1191.3252743581234
2005-10-26,1195.1960896181563
2005-10-27,1181.1635824660048
2005-10-28,1176.2786218508106
2005-10-31,1198.5787610827165
2005-11-01,1215.419154212011
2005-11-02,1230.9857254030758
2005-11-03,1239.1687410117881
2005-11-04,1235.7549288195007
2005-11-07,1234.9784295468335
2005-11-08,1233.23751536649
2005-11-09,1241.910206408065
2005-11-10,1242.9242576851964
2005-11-11,1252.4903742945378
2005-11-14,1254.707700949976
2005-11-15,1250.0098508174922
2005-11-16,1256.4947400200476
2005-11-17,1267.6199225195737
2005-11-18,1274.4193321819496
2005-11-21,1276.5116831082644
2005-11-22,1265.1179596806612
2005-11-23,1285.7372949034675
2005-11-24,1290.9137378644111
2005-11-25,1292.1353881564362
2005-11-28,1293.884408410098
2005-11-29,1288.4397545835266
2005-11-30,1293.044065633562
2005-12-01,1301.145652661115
2005-12-02,1313.482924446655
2005-12-05,1319.4465730616982
2005-12-06,1328.9738083613788
2005-12-07,1332.3426494417804
2005-12-08,1324.4148191098973
2005-12-09,1323.3938685706325
2005-12-12,1332.5163910470849
2005-12-13,1337.9027179229863
2005-12-14,1339.8446634078548
2005-12-15,1336.131199706008
2005-12-16,1335.6194009857572
2005-12-19,1343.6246870921784
2005-12-20,1343.1150716626985
2005-12-21,1353.6091738277964
2005-12-22,1355.9603107861956
2005-12-23,1362.7187815173982
2005-12-26,1362.8268909510289
2005-12-27,1367.7232991034675
2005-12-28,1360.6642671377122
2005-12-29,1372.3905452491915
2005-12-30,1369.7901779693211
2006-01-02,1371.385378753567
2006-01-03,1397.6939796913503
2006-01-04,1424.527647333154
2006-01-05,1431.1147525188946
2006-01-06,1444.3512795867211
2006-01-09,1458.5930415209732
2006-01-10,1453.3067079166515
2006-01-11,1460.7255535061179
2006-01-12,1469.0562573022046
2006-01-13,1467.577547300019
2006-01-16,1476.089866794803
2006-01-17,1457.5844128002807
2006-01-18,1435.3888727265605
2006-01-19,1463.4544557582583
2006-01-20,1464.8810033451673
2006-01-23,1461.067347038534
2006-01-24,1479.989250642808
2006-01-25,1495.4846835122075
2006-01-26,1500.2185879178155
2006-01-27,1513.2964461486877
2006-01-30,1511.3814522094438
2006-01-31,1521.6792970225365
2006-02-01,1526.0625986826083
2006-02-02,1512.54350117289
2006-02-03,1491.7456103301288
2006-02-06,1515.7378195505207
2006-02-07,1503.966960478924
2006-02-08,1481.4176669812164
2006-02-09,1495.0478036182903
2006-02-10,1500.2371503374027
2006-02-13,1480.7896464640296
2006-02-14,1483.5401204835923
2006-02-15,1484.3881395265926
2006-02-16,1494.8693036116772
2006-02-17,1513.692096388511
2006-02-20,1526.4250518856052
2006-02-21,1522.439099806326
2006-02-22,1515.9870749598622
2006-02-23,1527.07728009379
2006-02-24,1529.8657408811348
2006-02-27,1537.8497938471257
2006-02-28,1522.897710202105
2006-03-01,1532.7850442577437
2006-03-02,1540.3313669837705
2006-03-03,1527.508466834499
2006-03-06,1522.244374868153
2006-03-07,1476.8240715370916
2006-03-08,1459.9083863412177
2006-03-09,1460.5740615845434
2006-03-10,1465.4732100904191
2006-03-13,1484.6034704541357
2006-03-14,1487.19769332212
2006-03-15,1507.1549389226045
2006-03-16,1516.1399433853019
2006-03-17,1523.1363704075272
2006-03-20,1528.2897700630347
2006-03-21,1513.156271624657
2006-03-22,1502.7343008332462
2006-03-23,1506.6531537068677
2006-03-24,1509.2192658171139
2006-03-27,1517.0447394764556
2006-03-28,1505.2306249169558
2006-03-29,1507.5714049974133
2006-03-30,1528.6058287658134
2006-03-31,1536.5675413140275
2006-04-03,1564.1543293328027
2006-04-04,1578.1631385769977
2006-04-05,1585.7827082611927
2006-04-06,1595.9752891991304
2006-04-07,1590.347604291727
2006-04-10,1585.563317636017
2006-04-11,1580.2384965857673
2006-04-12,1572.6861034009712
2006-04-13,1571.0978616158552
2006-04-14,1582.8430946268418
2006-04-17,1597.0317531207759
2006-04-18,1618.8302961814693
2006-04-19,1639.0745403908359
2006-04-20,1641.8919395130006
2006-04-21,1650.1665582535527
2006-04-24,1644.802424574636
2006-04-25,1636.8277038901326
2006-04-26,1653.6335499029094
2006-04-27,1643.6311493270093
2006-04-28,1648.7106228420625
2006-05-01,1655.154881931715
2006-05-02,1677.5733227452001
2006-05-03,1684.1050911505542
2006-05-04,1692.5626903586692
2006-05-05,1703.6947434752497
2006-05-08,1727.7497703986778
2006-05-09,1729.3781001762163
2006-05-10,1727.1732684031053
2006-05-11,1715.3419452082317
2006-05-12,1687.7228074590214
2006-05-15,1622.739827244313
2006-05-16,1616.4205031092522
2006-05-17,1614.8427254686417
2006-05-18,1568.9786238044971
2006-05-19,1561.5213220946732
2006-05-22,1493.5101131507658
2006-05-23,1514.8406723238888
2006-05-24,1487.067507036342
2006-05-25,1491.7049757780862
2006-05-26,1528.5045379160877
2006-05-29,1538.5652562249509
2006-05-30,1508.7767890799573
2006-05-31,1496.2513269942394
2006-06-01,1500.3079739810169
2006-06-02,1528.1846090000445
2006-06-05,1515.1116815237692
2006-06-06,1485.5673552778082
2006-06-07,1447.7070585606436
2006-06-08,1393.7684270339682
2006-06-09,1408.4356366052377
2006-06-12,1387.9650757925872
2006-06-13,1332.3355566543075
2006-06-14,1346.676092420282
2006-06-15,1376.0556986785782
2006-06-16,1411.886673344447
2006-06-19,1403.93673208065
2006-06-20,1388.3264982779694
2006-06-21,1398.538952140339
2006-06-22,1406.7963491384949
2006-06-23,1401.6673751738786
2006-06-26,1403.4011053968857
2006-06-27,1416.169251011392
2006-06-28,1419.6551730340152
2006-06-29,1450.3228900056488
2006-06-30,1495.733490312265
2006-07-03,1519.4966123209038
2006-07-04,1526.1578580573619
2006-07-05,1493.4449011182855
2006-07-06,1502.3145307430166
2006-07-07,1505.580649104671
2006-07-10,1514.2567995624693
2006-07-11,1508.9413417396265
2006-07-12,1508.9513079170918
2006-07-13,1470.2051003953381
2006-07-14,1448.5301764671844
2006-07-17,1426.1779159734208
2006-07-18,1428.9381831418218
2006-07-19,1446.3881008870449
2006-07-20,1471.5528055849732
2006-07-21,1462.7956322481546
2006-07-24,1466.2627343699367
2006-07-25,1482.874751681268
2006-07-26,1485.3787302715807
2006-07-27,1513.6976884219364
2006-07-28,1512.0589979047554
2006-07-31,1510.0049615622809
2006-08-01,1496.1437694338465
2006-08-02,1510.2076370439272
2006-08-03,1511.2474000777781
2006-08-04,1522.002690910467
2006-08-07,1516.2529284886327
2006-08-08,1525.6629831139855
2006-08-09,1539.4708159926367
2006-08-10,1533.343093265644
2006-08-11,1534.5481975551836
2006-08-14,1529.2372593251803
2006-08-15,1535.5313641631565
2006-08-16,1558.1324315977515
2006-08-17,1563.7631088368516
2006-08-18,1551.679797357652
2006-08-21,1542.4518780358449
2006-08-22,1551.972188347517
2006-08-23,1539.4016837966408
2006-08-24,1530.2996676095981
2006-08-25,1532.6781537470717
2006-08-28,1534.0085628207892
2006-08-29,1544.6876000286468
2006-08-30,1556.0475278643248
2006-08-31,1549.3161144350963
2006-09-01,1558.3613086466785
2006-09-04,1581.7234524483347
2006-09-05,1580.7106752407
2006-09-06,1565.2403066206564
2006-09-07,1545.3564468199102
2006-09-08,1544.3913160293268
2006-09-11,1516.006150601916
2006-09-12,1526.2064973417084
2006-09-13,1540.1242501039144
2006-09-14,1543.7966071100625
2006-09-15,1549.806798581488
2006-09-18,1571.1778723423527
2006-09-19,1570.526163181683
2006-09-20,1563.3420418318958
2006-09-21,1557.8663535714063
2006-09-22,1538.8571554482717
2006-09-25,1534.8303507088642
2006-09-26,1544.0836208258163
2006-09-27,1560.1915423789999
2006-09-28,1569.85995906501
2006-09-29,1566.2495394217935
2006-10-02,1571.852186489134
2006-10-03,1561.7721454636635
2006-10-04,1559.202022707481
2006-10-05,1579.1338188566835
2006-10-06,1577.3065077682352
2006-10-09,1577.140245352024
2006-10-10,1584.3652061020173
2006-10-11,1583.4523674780512
2006-10-12,1591.7694616977662
2006-10-13,1617.2270371939735
2006-10-16,1625.8337744390465
2006-10-17,1615.204524154725
2006-10-18,1622.3016359346925
2006-10-19,1625.247515675909
2006-10-20,1624.7540600953648
2006-10-23,1617.210737735483
2006-10-24,1625.0644186644886
2006-10-25,1633.902043666793
2006-10-26,1643.9791060246355
2006-10-27,1639.711084073528
2006-10-30,1624.0196945734306
2006-10-31,1640.9260180047904
2006-11-01,1657.3548028485982
2006-11-02,1655.782870156633
2006-11-03,1667.2375719808826
2006-11-06,1677.2827373443147
2006-11-07,1690.0886981571384
2006-11-08,1685.2770096881648
2006-11-09,1698.52189632933
2006-11-10,1698.2885650049327
2006-11-13,1692.9191045851753
2006-11-14,1707.6997937848098
2006-11-15,1711.0556451153602
2006-11-16,1716.5234801547472
2006-11-17,1704.2982576164306
2006-11-20,1706.9720137149154
2006-11-21,1720.9838791885766
2006-11-22,1739.1852970827235
2006-11-23,1743.0457374679177
2006-11-24,1746.046080305793
2006-11-27,1747.4659152581867
2006-11-28,1727.9580418419037
2006-11-29,1755.2905936494792
2006-11-30,1772.650649415626
2006-12-01,1776.6941808896152
2006-12-04,1787.1484047990346
2006-12-05,1805.1577388629375
2006-12-06,1809.5526150037358
2006-12-07,1809.5491720806656
2006-12-08,1794.045467868312
2006-12-11,1792.0657428227785
2006-12-12,1781.149217271623
2006-12-13,1782.5382348215887
2006-12-14,1805.1037842438398
2006-12-15,1816.3074334671987
2006-12-18,1826.9139558585339
2006-12-19,1801.071770133305
2006-12-20,1823.1812119983595
2006-12-21,1821.9703573327897
2006-12-22,1821.5851951464408
2006-12-25,1822.3055719354963
2006-12-26,1825.4660369697458
2006-12-27,1851.1646682150795
2006-12-28,1860.565047587454
2006-12-29,1869.6002250499434
2007-01-01,1869.81212167386
2007-01-02,1895.7739889468178
2007-01-03,1885.6553642471506
2007-01-04,1860.6691105806353
2007-01-05,1836.8400498692972
2007-01-08,1831.2549923787058
2007-01-09,1814.494802722996
2007-01-10,1798.0988944113747
2007-01-11,1809.3543239107817
2007-01-12,1825.788998192128
2007-01-15,1857.1337478488108
2007-01-16,1858.406951728689
2007-01-17,1853.590359379929
2007-01-18,1860.1771629648738
2007-01-19,1865.2446622330194
2007-01-22,1885.046093573387
2007-01-23,1890.1964224536537
2007-01-24,1911.1701480475635
2007-01-25,1899.1869413550478
2007-01-26,1883.1604316500539
2007-01-29,1873.8342233845665
2007-01-30,1881.2383729614614
2007-01-31,1873.7208233978276
2007-02-01,1895.99391819404
2007-02-02,1902.712216433332
2007-02-05,1905.389095071642
2007-02-06,1921.1118823117322
2007-02-07,1924.8486851773494
2007-02-08,1920.5317783133344
2007-02-09,1918.3227053338173
2007-02-12,1900.6761262771959
2007-02-13,1909.7429153217818
2007-02-14,1939.3983351476556
2007-02-15,1957.762747007554
2007-02-16,1962.4768549277467
2007-02-19,1966.7041016801643
2007-02-20,1961.4260746961297
2007-02-21,1963.658550996437
2007-02-22,1975.6919486084178
2007-02-23,1968.7718178063035
2007-02-26,1971.516257988612
2007-02-27,1899.8450888414163
2007-02-28,1875.8964585123126
2007-03-01,1846.0179275459163
2007-03-02,1839.709729725915
2007-03-05,1774.185886821662
2007-03-06,1816.1626117165995
2007-03-07,1823.6167229012312
2007-03-08,1858.3762686009165
2007-03-09,1869.9153324675192
2007-03-12,1882.08860931213
2007-03-13,1871.6345308535901
2007-03-14,1837.5041350956235
2007-03-15,1862.5862579881598
2007-03-16,1858.505219701558
2007-03-19,1882.9356642077462
2007-03-20,1892.9908880979867
2007-03-21,1915.9696594279362
2007-03-22,1940.3389442689675
2007-03-23,1944.4072040129147
2007-03-26,1951.5697706057758
2007-03-27,1946.832038716428
2007-03-28,1932.1019975400009
2007-03-29,1951.614357183362
2007-03-30,1960.4590431994961
2007-04-02,1963.4662563640816
2007-04-03,1983.7139396425068
2007-04-04,2005.182866338348
2007-04-05,2013.319857443925
2007-04-06,2015.5259933934146
2007-04-09,2032.0916637284668
2007-04-10,2041.938086795068
2007-04-11,2051.7442593293185
2007-04-12,2055.3521793780765
2007-04-13,2065.8762808677743
2007-04-16,2093.962952033753
2007-04-17,2092.3053136657168
2007-04-18,2089.725929195788
2007-04-19,2057.534512680961
2007-04-20,2096.392464047137
2007-04-23,2108.4676678859155
2007-04-24,2108.339748173024
2007-04-25,2114.1598900470594
2007-04-26,2118.54000646406
2007-04-27,2102.7844411744613
2007-04-30,2100.046498178325
2007-05-01,2098.5528952856785
2007-05-02,2108.170001435256
2007-05-03,2130.1085326511975
2007-05-04,2146.9516140756527
2007-05-07,2155.188952418705
2007-05-08,2153.21695398915
2007-05-09,2165.9428268928227
2007-05-10,2159.6507132638976
2007-05-11,2153.0054061059013
2007-05-14,2169.61088507904
2007-05-15,2149.766597674098
2007-05-16,2178.8138693769256
2007-05-17,2183.3989482325155
2007-05-18,2188.420936951356
2007-05-21,2208.6070402607097
2007-05-22,2218.9252530843837
2007-05-23,2221.5407140613856
2007-05-24,2196.1020597527254
2007-05-25,2203.2912855114273
2007-05-28,2215.988793705507
2007-05-29,2219.8242566849785
2007-05-30,2186.712730642961
2007-05-31,2219.3361651300997
2007-06-01,2242.113800999025
2007-06-04,2225.772991135161
2007-06-05,2236.881907291652
2007-06-06,2219.0303791235547
2007-06-07,2220.6246476267606
2007-06-08,2200.152027433785
2007-06-11,2221.4365517924875
2007-06-12,2230.0711448088405
2007-06-13,2239.0301254172027
2007-06-14,2275.966337646309
2007-06-15,2302.51889494351
2007-06-18,2335.0465758926725
2007-06-19,2337.9996844907787
2007-06-20,2336.0035772420492
2007-06-21,2344.513656838176
2007-06-22,2328.022859652129
2007-06-25,2302.110987328585
2007-06-26,2294.50305650912
2007-06-27,2291.524075687754
2007-06-28,2299.4416813615458
2007-06-29,2298.6039301436817
2007-07-02,2324.502404290074
2007-07-03,2361.404918389782
2007-07-04,2367.492781360413
2007-07-05,2355.469977942372
2007-07-06,2384.7620336226337
2007-07-09,2418.927092365902
2007-07-10,2410.3929253382103
2007-07-11,2408.2152388884165
2007-07-12,2441.0778825790308
2007-07-13,2471.303409630988
2007-07-16,2451.0709099088517
2007-07-17,2457.855711400136
2007-07-18,2444.414271400673
2007-07-19,2467.3544653552135
2007-07-20,2492.297286972486
2007-07-23,2530.1411997197547
2007-07-24,2518.534740012887
2007-07-25,2508.1530483302254
2007-07-26,2462.5544098168502
2007-07-27,2395.3579626127257
2007-07-30,2420.6920310359064
2007-07-31,2459.33476540082
2007-08-01,2373.7775094145695
2007-08-02,2396.7434376342308
2007-08-03,2407.3339929429676
2007-08-06,2374.6535673620533
2007-08-07,2384.8159233604733
2007-08-08,2437.671098634366
2007-08-09,2418.8869268275143
2007-08-10,2345.3869402574555
2007-08-13,2364.8817636098456
2007-08-14,2341.7686682717476
2007-08-15,2294.0127409346064
2007-08-16,2178.6812668615926
2007-08-17,2173.8306460501694
2007-08-20,2262.293661398157
2007-08-21,2264.5875140108897
2007-08-22,2318.30313323414
2007-08-23,2359.0114582179035
2007-08-24,2373.8874116435795
2007-08-27,2413.198038183031
2007-08-28,2396.0643645441423
2007-08-29,2385.3358537407717
2007-08-30,2418.417224377829
2007-08-31,2471.142286500208
2007-09-03,2490.4555539889493
2007-09-04,2484.9968162738205
2007-09-05,2475.1211360763364
2007-09-06,2496.80386677061
2007-09-07,2477.41809688612
2007-09-10,2460.2731881623613
2007-09-11,2463.805931907488
2007-09-12,2472.825794679426
2007-09-13,2505.9743125053806
2007-09-14,2521.861638783309
2007-09-17,2512.2381276485266
2007-09-18,2528.501133216594
2007-09-19,2597.070242357822
2007-09-20,2617.3113812063903
2007-09-21,2630.483831601247
2007-09-24,2659.0663033535166
2007-09-25,2645.6048904204276
2007-09-26,2659.9561500442906
2007-09-27,2705.994395762949
2007-09-28,2721.6758995918512
2007-10-01,2746.771011539834
2007-10-02,2796.697847676118
2007-10-03,2782.5750703930626
2007-10-04,2762.1912369441493
2007-10-05,2800.249528450953
2007-10-08,2813.7250335438985
2007-10-09,2834.704130884456
2007-10-10,2856.509782819613
2007-10-11,2895.962231134049
2007-10-12,2868.473310418681
2007-10-15,2900.4678741527778
2007-10-16,2875.210198768414
2007-10-17,2880.793342714551
2007-10-18,2864.032886515179
2007-10-19,2834.2305845561314
2007-10-22,2768.4736511320916
2007-10-23,2839.0908198326856
2007-10-24,2835.102386200646
2007-10-25,2850.8540819337613
2007-10-26,2906.4685008750153
2007-10-29,2968.309234406957
2007-10-30,2963.4535865208704
2007-10-31,2984.251681593691
2007-11-01,2958.430108456581
2007-11-02,2912.139464097056
2007-11-05,2859.8193756477694
2007-11-06,2893.0364682750674
2007-11-07,2893.817948308454
2007-11-08,2835.432735210263
2007-11-09,2822.697276340192
2007-11-12,2731.1071976487938
2007-11-13,2742.377996407612
2007-11-14,2834.214946080403
2007-11-15,2800.303394424118
2007-11-16,2758.9196449387364
2007-11-19,2723.623151916124
2007-11-20,2732.9363069260426
2007-11-21,2652.569078917605
2007-11-22,2628.2957935047243
2007-11-23,2636.625264714448
2007-11-26,2660.9595292657123
2007-11-27,2630.644935080127
2007-11-28,2654.82753666123
2007-11-29,2713.727911889671
2007-11-30,2733.2599880019607
2007-12-03,2738.4901686261737
2007-12-04,2749.683463666659
2007-12-05,2803.932105871719
2007-12-06,2824.057839559657
2007-12-07,2834.401439644611
2007-12-10,2831.6785402394653
2007-12-11,2837.2838832642474
2007-12-12,2819.6179983546494
2007-12-13,2748.3709111296184
2007-12-14,2722.97067541615
2007-12-17,2635.9919383850465
2007-12-18,2645.25230015877
2007-12-19,2668.8934567566625
2007-12-20,2674.10041454433
2007-12-21,2717.7975217241396
2007-12-24,2768.294743547127
2007-12-25,2769.7726812192036
2007-12-26,2785.2065111315446
2007-12-27,2803.685555581422
2007-12-28,2799.7250139223197
2007-12-31,2797.129491728287
2008-01-01,2797.810109376896
2008-01-02,2783.0331172807587
2008-01-03,2773.093905945656
2008-01-04,2772.688752654271
2008-01-07,2745.954995525274
2008-01-08,2767.3446211980418
2008-01-09,2788.0806442606317
2008-01-10,2781.376264382688
2008-01-11,2769.9286284182563
2008-01-14,2782.523600937621
2008-01-15,2739.6358138045757
2008-01-16,2633.320079053246
2008-01-17,2609.075449600151
2008-01-18,2605.352003464962
2008-01-21,2458.003641706595
2008-01-22,2371.6445550143144
2008-01-23,2418.133860097297
2008-01-24,2477.475736575926
2008-01-25,2535.5390381106254
2008-01-28,2465.0462383297204
2008-01-29,2496.750250832656
2008-01-30,2471.3079043313155
2008-01-31,2457.924893574274
2008-02-01,2511.5593606927146
2008-02-04,2586.2018697556405
2008-02-05,2556.4533539132703
2008-02-06,2512.903986890907
2008-02-07,2495.1211656701093
2008-02-08,2494.956455156011
2008-02-11,2473.68945120381
2008-02-12,2506.2929838584655
2008-02-13,2516.6077447671564
2008-02-14,2569.084471068817
2008-02-15,2560.8654669500597
2008-02-18,2585.5822977312882
2008-02-19,2618.102692721795
2008-02-20,2583.436275252022
2008-02-21,2610.6841107235005
2008-02-22,2589.019871035004
2008-02-25,2595.015658521977
2008-02-26,2614.248569723067
2008-02-27,2660.6803648187156
2008-02-28,2663.2887141057877
2008-02-29,2621.5284532208434
2008-03-03,2589.110330434178
2008-03-04,2563.453259514968
2008-03-05,2571.9311452435054
2008-03-06,2580.3950729428093
2008-03-07,2523.9986309582564
2008-03-10,2463.5233802982884
2008-03-11,2510.692382337248
2008-03-12,2523.045449911884
2008-03-13,2454.4479232071026
2008-03-14,2437.2989448110047
2008-03-17,2328.9407562832967
2008-03-18,2350.6980426210616
2008-03-19,2364.1417044865425
2008-03-20,2336.8991298754954
2008-03-21,2351.470456456589
2008-03-24,2375.9067687814822
2008-03-25,2440.847794163322
2008-03-26,2448.056163970335
2008-03-27,2432.807133589894
2008-03-28,2458.3993246309656
2008-03-31,2431.212341406643
2008-04-01,2429.7652731979156
2008-04-02,2470.651558617499
2008-04-03,2489.7149706477117
2008-04-04,2494.3492509712255
2008-04-07,2542.548291492655
2008-04-08,2533.298536775714
2008-04-09,2509.8668093062547
2008-04-10,2532.2825585689816
2008-04-11,2537.850506139131
2008-04-14,2488.5954961037082
2008-04-15,2504.210557284567
2008-04-16,2523.5845786283685
2008-04-17,2532.2130169572233
2008-04-18,2524.620085190884
2008-04-21,2544.9597517149036
2008-04-22,2553.0619939321814
2008-04-23,2571.6027722606214
2008-04-24,2589.585562358423
2008-04-25,2594.584125360586
