Date,EM WITH CHINA ALL SHARES
2010-06-17,1906.3243336258254
2010-06-18,1916.7697202783809
2010-06-21,1968.4351351902224
2010-06-22,1947.5105413829915
2010-06-23,1932.6314617023095
2010-06-24,1917.854269151007
2010-06-25,1908.861048008902
2010-06-28,1916.2183109776458
2010-06-29,1860.5418072612595
2010-06-30,1847.7370318405385
2010-07-01,1830.1398236339899
2010-07-02,1838.93043174972
2010-07-05,1837.3020911652052
2010-07-06,1873.1209841020625
2010-07-07,1873.4212310054338
2010-07-08,1893.7937168296971
2010-07-09,1918.0440042839998
2010-07-12,1920.6763362333722
2010-07-13,1927.757162318638
2010-07-14,1936.8161069884136
2010-07-15,1927.1020081175539
2010-07-16,1912.0157767286826
2010-07-19,1907.8273270311129
2010-07-20,1927.0907704448398
2010-07-21,1948.1746426487655
2010-07-22,1966.209743804868
2010-07-23,1982.0213725613953
2010-07-26,1990.5474834092563
2010-07-27,2000.2511163577808
2010-07-28,2004.7715808901244
2010-07-29,2010.4858864570435
2010-07-30,2005.62424045662
2010-08-02,2048.702686916485
2010-08-03,2040.5543489724619
2010-08-04,2044.4598087664374
2010-08-05,2043.5677479435574
2010-08-06,2044.557709948543
2010-08-09,2054.8253436891873
2010-08-10,2024.1809867857319
2010-08-11,1988.5465050669536
2010-08-12,1975.640572178279
2010-08-13,1985.3813276076285
2010-08-16,1997.4658694633235
2010-08-17,2014.891954934119
2010-08-18,2015.1132913633276
2010-08-19,2016.678437757438
2010-08-20,2002.7294987655207
2010-08-23,1999.038907838159
2010-08-24,1975.7289606122201
2010-08-25,1952.2739382909276
2010-08-26,1958.8552011555641
2010-08-27,1966.783648532058
2010-08-30,1973.5158833994763
2010-08-31,1968.316988164945
2010-09-01,2005.1841899100011
2010-09-02,2017.5584757400727
2010-09-03,2033.584090820832
2010-09-06,2052.1688202398295
2010-09-07,2041.820002704045
2010-09-08,2038.891147046691
2010-09-09,2045.7519851998136
2010-09-10,2053.4093378133075
2010-09-13,2094.3017449525073
2010-09-14,2098.2844624797904
2010-09-15,2101.2018494903873
2010-09-16,2086.026610582133
2010-09-17,2095.579881064975
2010-09-20,2111.304031097839
2010-09-21,2111.5237115725827
2010-09-22,2119.0741732261963
2010-09-23,2117.701019995984
2010-09-24,2129.336121442815
2010-09-27,2147.4091636909316
2010-09-28,2145.800718122971
2010-09-29,2163.004999422897
2010-09-30,2175.4929525485777
2010-10-01,2195.5742904570993
2010-10-04,2204.478521221034
2010-10-05,2216.024522575887
2010-10-06,2234.8085220322155
2010-10-07,2227.2827889287864
2010-10-08,2229.9568945897513
2010-10-11,2247.295694698026
2010-10-12,2232.7963119705755
2010-10-13,2270.7449295298798
2010-10-14,2290.4364174829707
2010-10-15,2285.871831540473
2010-10-18,2267.9520895980922
2010-10-19,2242.947669817685
2010-10-20,2250.557407727748
2010-10-21,2258.863516717632
2010-10-22,2256.5698409431134
2010-10-25,2280.3757161467483
2010-10-26,2281.6848940916097
2010-10-27,2244.6677445887076
2010-10-28,2251.57207159418
2010-10-29,2256.3085699191843
2010-11-01,2288.936603904908
2010-11-02,2295.0135489733207
2010-11-03,2309.4129482562416
2010-11-04,2347.5849912017575
2010-11-05,2358.7544914984755
2010-11-08,2355.9130631806656
2010-11-09,2356.2736317730273
2010-11-10,2342.459285382777
2010-11-11,2326.7018346535397
2010-11-12,2283.401752668449
2010-11-15,2272.4585693900094
2010-11-16,2239.0410382510654
2010-11-17,2223.3819322209747
2010-11-18,2258.3432477752895
2010-11-19,2261.428448616954
2010-11-22,2263.8343942117112
2010-11-23,2215.9525953387833
2010-11-24,2230.948318749206
2010-11-25,2237.606397878336
2010-11-26,2201.706189982336
2010-11-29,2200.9966178967097
2010-11-30,2189.469427538067
2010-12-01,2230.7779328582906
2010-12-02,2262.914246714328
2010-12-03,2277.8052668461983
2010-12-06,2287.7266799617555
2010-12-07,2297.297891515422
2010-12-08,2266.6860353517914
2010-12-09,2267.3210478644296
2010-12-10,2265.704266608992
2010-12-13,2285.561811028468
2010-12-14,2297.5963459559916
2010-12-15,2280.247254467825
2010-12-16,2263.2150831410513
2010-12-17,2270.06937051094
2010-12-20,2258.94815036393
2010-12-21,2287.7570838928655
2010-12-22,2291.1565407119133
2010-12-23,2292.797366585714
2010-12-24,2290.262743533525
2010-12-27,2284.0292624023277
2010-12-28,2283.5205699254093
2010-12-29,2305.2814396166564
2010-12-30,2322.9773805941445
2010-12-31,2336.7948077472684
2011-01-03,2360.0543435324366
2011-01-04,2365.497944290644
2011-01-05,2356.7496321012395
2011-01-06,2344.3591252126257
2011-01-07,2330.015637309163
2011-01-10,2306.5480317559372
2011-01-11,2321.2396622206434
2011-01-12,2360.181217420197
2011-01-13,2360.315067649874
2011-01-14,2352.9263458528453
2011-01-17,2337.746589858958
2011-01-18,2346.606176381141
2011-01-19,2354.194307996942
2011-01-20,2314.878976869288
2011-01-21,2304.720353747711
2011-01-24,2303.728194818619
2011-01-25,2301.669528082581
2011-01-26,2316.2252592799427
2011-01-27,2317.473676298287
2011-01-28,2288.3226069325374
2011-01-31,2276.4379101253826
2011-02-01,2299.1856210832566
2011-02-02,2307.996434258114
2011-02-03,2303.8271670817894
2011-02-04,2297.3600237140486
2011-02-07,2294.705902989626
2011-02-08,2292.152401544702
2011-02-09,2258.726798631556
2011-02-10,2221.849041535618
2011-02-11,2225.9957631669226
2011-02-14,2258.216646731069
2011-02-15,2255.653610340873
2011-02-16,2265.4107840143474
2011-02-17,2271.408104071297
2011-02-18,2289.279243343133
2011-02-21,2288.291804940959
2011-02-22,2247.8178522709964
2011-02-23,2237.381463502119
2011-02-24,2221.140453916029
2011-02-25,2244.9531553749393
2011-02-28,2262.7272388683405
2011-03-01,2271.7977409352006
2011-03-02,2273.5576423937523
2011-03-03,2299.772295774057
2011-03-04,2323.351134919286
2011-03-07,2314.8265305039636
2011-03-08,2321.8494823521355
2011-03-09,2321.983275845704
2011-03-10,2281.076302257934
2011-03-11,2265.990695371869
2011-03-14,2282.9291485902995
2011-03-15,2234.268887159722
2011-03-16,2243.655932967172
2011-03-17,2232.16531656444
2011-03-18,2246.7576599904887
2011-03-21,2268.8502649626994
2011-03-22,2288.9453350915264
2011-03-23,2297.4790390564094
2011-03-24,2317.7494300560134
2011-03-25,2337.4395354077674
2011-03-28,2327.345337322226
2011-03-29,2333.998931710768
2011-03-30,2366.421765454232
2011-03-31,2386.8292465624986
2011-04-01,2416.6483004104894
2011-04-04,2432.610560663457
2011-04-05,2435.9737434149115
2011-04-06,2454.6063100033634
2011-04-07,2453.064052033204
2011-04-08,2461.922112682529
2011-04-11,2450.375212440876
2011-04-12,2407.0403339267923
2011-04-13,2424.5439779986505
2011-04-14,2418.3992594821543
2011-04-15,2417.434825007761
2011-04-18,2380.973202632451
2011-04-19,2386.004360725235
2011-04-20,2441.094814232967
2011-04-21,2463.588983071725
2011-04-22,2463.0465146479914
2011-04-25,2456.3775048414805
2011-04-26,2454.8591247819213
2011-04-27,2452.9729496636564
2011-04-28,2448.5683127773814
2011-04-29,2456.9768394195858
2011-05-02,2462.806827162013
2011-05-03,2424.6890380724117
2011-05-04,2392.4668881142943
2011-05-05,2374.93102265611
2011-05-06,2378.194771311418
2011-05-09,2376.1730629045423
2011-05-10,2386.9030133530578
2011-05-11,2385.17749102345
2011-05-12,2348.478945587902
2011-05-13,2345.682901327063
2011-05-16,2328.794425858705
2011-05-17,2323.7119612202537
2011-05-18,2342.845052937375
2011-05-19,2338.5331369415967
2011-05-20,2339.5123896933123
2011-05-23,2283.438810622796
2011-05-24,2304.837333990627
2011-05-25,2290.7201517023695
2011-05-26,2320.0002080767745
2011-05-27,2347.1475928010623
2011-05-30,2348.668220884499
2011-05-31,2388.961243207989
2011-06-01,2386.871137810652
2011-06-02,2370.7026884309557
2011-06-03,2366.0053582571495
2011-06-06,2353.749553463877
2011-06-07,2362.296495801992
2011-06-08,2349.2367205416917
2011-06-09,2340.6080012291777
2011-06-10,2315.6360309061606
2011-06-13,2307.383548953659
2011-06-14,2328.3891302680863
2011-06-15,2314.457706122685
2011-06-16,2274.624892908665
2011-06-17,2266.6658595762246
2011-06-20,2255.7488994110017
2011-06-21,2285.972958130618
2011-06-22,2292.718637684428
2011-06-23,2274.220713978369
2011-06-24,2297.499577076452
2011-06-27,2291.9970086411377
2011-06-28,2309.2063519670887
2011-06-29,2330.8873081357206
2011-06-30,2359.1382069738806
2011-07-01,2379.4919078473267
2011-07-04,2407.675071338717
2011-07-05,2401.4576749527114
2011-07-06,2391.5280504028988
2011-07-07,2403.725997026906
2011-07-08,2397.561893215099
2011-07-11,2357.725633314109
2011-07-12,2313.2626697103665
2011-07-13,2348.1908997596365
2011-07-14,2344.5060615766442
2011-07-15,2345.317100416315
2011-07-18,2319.9402289497543
2011-07-19,2331.925616662276
2011-07-20,2347.290480765802
2011-07-21,2358.9370899781247
2011-07-22,2378.764120450608
2011-07-25,2364.5005690025637
2011-07-26,2381.5333820071655
2011-07-27,2367.9341477632315
2011-07-28,2360.4280262099714
2011-07-29,2345.6799807450407
2011-08-01,2364.972201334672
2011-08-02,2324.1620242179483
2011-08-03,2277.9785511116693
2011-08-04,2221.7934617477304
2011-08-05,2157.0377621403104
2011-08-08,2054.2763119316523
2011-08-09,2013.1654439252986
2011-08-10,2038.6873099809886
2011-08-11,2059.212938750487
2011-08-12,2060.570947891433
2011-08-15,2108.3802165159523
2011-08-16,2118.3149691620965
2011-08-17,2128.942040161676
2011-08-18,2069.863222716348
2011-08-19,2019.5791418372005
2011-08-22,2009.863043900971
2011-08-23,2050.407403164433
2011-08-24,2035.4318608890671
2011-08-25,2030.7646884450683
2011-08-26,2036.1321826806368
2011-08-29,2089.224562440334
2011-08-30,2106.5937694221143
2011-08-31,2144.515763874132
2011-09-01,2153.2247197943475
2011-09-02,2120.5586320081006
2011-09-05,2056.047279459346
2011-09-06,2052.0119228983835
2011-09-07,2096.964640485649
2011-09-08,2104.2908062801525
2011-09-09,2063.28636769126
2011-09-12,2020.977024912094
2011-09-13,2008.6177050854358
2011-09-14,1986.271136905744
2011-09-15,2007.8525425215735
2011-09-16,2033.6138252431576
2011-09-19,1978.194260925248
2011-09-20,1982.072263386367
2011-09-21,1964.9864403742188
2011-09-22,1845.805794055521
2011-09-23,1808.1339098840726
2011-09-26,1785.514502855939
2011-09-27,1868.2678111635194
2011-09-28,1862.7825628200965
2011-09-29,1868.513722519409
2011-09-30,1841.424120353145
2011-10-03,1787.313312500225
2011-10-04,1746.7100451970498
2011-10-05,1756.9921049548984
2011-10-06,1810.1968018903112
2011-10-07,1848.4802587581164
2011-10-10,1876.4737099986457
2011-10-11,1897.2702259991372
2011-10-12,1928.9346693441048
2011-10-13,1943.6083921832223
2011-10-14,1952.95810192378
2011-10-17,1965.4764226479015
2011-10-18,1930.8035848391346
2011-10-19,1945.599397687347
2011-10-20,1893.6060282483538
2011-10-21,1917.1099019776068
2011-10-24,1977.915406287523
2011-10-25,1992.095100480503
2011-10-26,2003.4727964621993
2011-10-27,2068.540921353561
2011-10-28,2102.9037016229154
2011-10-31,2073.9381457276386
2011-11-01,2022.146959816066
2011-11-02,2040.6132465346523
2011-11-03,2034.7884729378907
2011-11-04,2066.4145341032686
2011-11-07,2066.0456632371993
2011-11-08,2066.278063179583
2011-11-09,2047.236723785605
2011-11-10,1993.7676383376684
2011-11-11,2026.8017894228487
2011-11-14,2041.1394735322233
2011-11-15,2026.2005708399113
2011-11-16,2004.5596009181127
2011-11-17,1988.4687760443242
2011-11-18,1951.0423225773009
2011-11-21,1904.2104375432211
2011-11-22,1903.1829598140378
2011-11-23,1855.432395679076
2011-11-24,1861.2531605492939
2011-11-25,1839.5243868080843
2011-11-28,1887.7286575811147
2011-11-29,1903.7831970457796
2011-11-30,1935.830672631879
2011-12-01,1999.175976213501
2011-12-02,2001.184457970974
2011-12-05,2009.7920409182564
2011-12-06,1984.8041911946887
2011-12-07,1996.8064306457125
2011-12-08,1974.0679025912532
2011-12-09,1947.1093228606524
2011-12-12,1928.1036727170565
2011-12-13,1910.0199681312376
2011-12-14,1884.1291159304158
2011-12-15,1867.0060827197062
2011-12-16,1884.4545152401033
2011-12-19,1854.6002480680509
2011-12-20,1877.400078562057
2011-12-21,1905.708158428897
2011-12-22,1912.5659296726187
2011-12-23,1929.5140629043676
2011-12-26,1928.1217191849887
2011-12-27,1920.7331652186526
2011-12-28,1899.537085603856
2011-12-29,1902.2035891816724
2011-12-30,1908.8548815291763
2012-01-02,1910.2590592511249
2012-01-03,1954.702075654057
2012-01-04,1947.7542111227742
2012-01-05,1936.9609482563205
2012-01-06,1927.3609691552108
2012-01-09,1938.8922565460352
2012-01-10,1977.7906879281268
2012-01-11,1976.591424482352
2012-01-12,1985.8256168450037
2012-01-13,1983.152690452322
2012-01-16,1978.4034477890464
2012-01-17,2024.3343852031874
2012-01-18,2038.9540490972856
2012-01-19,2061.7638279144144
2012-01-20,2070.340665628846
2012-01-23,2079.1827888486605
2012-01-24,2075.2550378480705
2012-01-25,2079.341791267175
2012-01-26,2109.014546975301
2012-01-27,2112.166140736678
2012-01-30,2089.7344803764527
2012-01-31,2116.325117769657
2012-02-01,2134.7841198948404
2012-02-02,2165.4511692374253
2012-02-03,2174.8224531828378
2012-02-06,2172.394886210129
2012-02-07,2172.5307738211386
2012-02-08,2200.1321535352395
2012-02-09,2201.930041290273
2012-02-10,2164.237594953219
2012-02-13,2185.4401941052347
2012-02-14,2173.0457121598606
2012-02-15,2196.8807820051898
2012-02-16,2178.2124210971274
2012-02-17,2204.04003084285
2012-02-20,2212.059051203722
2012-02-21,2209.26025607787
2012-02-22,2211.1612597223084
2012-02-23,2201.558990824766
2012-02-24,2220.035119351571
2012-02-27,2199.1284205489083
2012-02-28,2223.6338606176
2012-02-29,2242.910923148256
2012-03-01,2237.2692493391587
2012-03-02,2246.59996313226
2012-03-05,2217.1466749924834
2012-03-06,2168.11437954852
2012-03-07,2160.4281618040686
2012-03-08,2190.936777720968
2012-03-09,2206.8590192615693
2012-03-12,2187.477638265557
2012-03-13,2220.1181798965654
2012-03-14,2216.792637534374
2012-03-15,2213.2608735006456
2012-03-16,2211.6501250688634
2012-03-19,2207.7878653440466
2012-03-20,2183.6646958997408
2012-03-21,2179.585431785701
2012-03-22,2166.4056028630057
2012-03-23,2167.477766558823
2012-03-26,2173.166806874655
2012-03-27,2194.189332849176
2012-03-28,2168.2823156329514
2012-03-29,2144.759594243122
2012-03-30,2163.0114410940805
2012-04-02,2175.3772544937947
2012-04-03,2190.769736556098
2012-04-04,2155.3422448523515
2012-04-05,2158.0830251199536
2012-04-06,2157.4387507928395
2012-04-09,2136.1981653670477
2012-04-10,2117.923112996516
2012-04-11,2118.108371992514
2012-04-12,2138.138872257623
2012-04-13,2143.8014923218248
2012-04-16,2130.128862583755
2012-04-17,2129.1560691207
2012-04-18,2139.532625763297
2012-04-19,2139.3913169526836
2012-04-20,2137.7595477972227
2012-04-23,2110.585386780538
2012-04-24,2117.0045153689866
