Date,EM GCC COUNTRIES DOMESTIC
2014-10-24,931.7537608108411
2014-10-27,938.4634750306274
2014-10-28,939.122225085664
2014-10-29,946.5199787164278
2014-10-30,923.349973371437
2014-10-31,923.3241160692897
2014-11-03,945.9829818368904
2014-11-04,945.1716128812654
2014-11-05,918.6246540026086
2014-11-06,919.2805627437847
2014-11-07,919.2805627437849
2014-11-10,947.7398765108866
2014-11-11,947.4265276618495
2014-11-12,944.6464179597948
2014-11-13,953.0219711129469
2014-11-14,953.0080434019802
2014-11-17,944.0480718910098
2014-11-18,953.0692694615317
2014-11-19,953.3290374688938
2014-11-20,954.6980767319283
2014-11-21,954.6980767319283
2014-11-24,956.9912870813431
2014-11-25,937.206515534758
2014-11-26,930.5684050425366
2014-11-27,929.813704149778
2014-11-28,929.7891385150637
2014-12-01,896.3606681285274
2014-12-02,892.5720271405745
2014-12-03,885.4218348993553
2014-12-04,881.8281509898894
2014-12-05,881.8021872944615
2014-12-08,868.1239866033658
2014-12-09,844.22723475308
2014-12-10,843.7267825937585
2014-12-11,791.2103252892659
2014-12-12,791.2103252892659
2014-12-15,760.6739434309726
2014-12-16,715.968460911831
2014-12-17,723.0439141803276
2014-12-18,760.6331613254631
2014-12-19,760.6331613254631
2014-12-22,842.7188956435991
2014-12-23,822.453795823063
2014-12-24,838.4845185171907
2014-12-25,845.8558433709015
2014-12-26,845.8558433709014
2014-12-29,854.039262857241
2014-12-30,826.3510576099601
2014-12-31,829.2055275732996
2015-01-01,829.2055275732996
2015-01-02,829.1819914237012
2015-01-05,798.6312607898091
2015-01-06,777.5794087989998
2015-01-07,796.2999793121292
2015-01-08,819.4436907143053
2015-01-09,819.443690714305
2015-01-12,807.6658463583504
2015-01-13,820.5813255664718
2015-01-14,817.8494104328516
2015-01-15,815.808322613795
2015-01-16,815.8388254536627
2015-01-19,821.6738314147831
2015-01-20,815.6818184109212
2015-01-21,815.1813755551526
2015-01-22,808.2086191250244
2015-01-23,808.1726829888573
2015-01-26,800.491527168306
2015-01-27,805.1537481535207
2015-01-28,805.2896446210946
2015-01-29,792.4385219832619
2015-01-30,792.3835160252997
2015-02-02,818.7408608291819
2015-02-03,836.9421296789626
2015-02-04,836.7770652962271
2015-02-05,839.5777896297199
2015-02-06,839.5777896297201
2015-02-09,845.4652066195218
2015-02-10,843.874411292842
2015-02-11,841.4304550205048
2015-02-12,841.4282738884629
2015-02-13,841.4282738884629
2015-02-16,839.5436730699693
2015-02-17,841.3077231066992
2015-02-18,841.9307747821638
2015-02-19,841.820776798748
2015-02-20,841.820776798748
2015-02-23,841.3378962693712
2015-02-24,841.2859826809178
2015-02-25,843.923535279905
2015-02-26,843.0034672899944
2015-02-27,842.9841729760303
2015-03-02,842.8454047885394
2015-03-03,836.1463819085775
2015-03-04,826.2548556954723
2015-03-05,824.5645564598267
2015-03-06,824.5645564598267
2015-03-09,828.1522467282902
2015-03-10,829.5374954341108
2015-03-11,818.4244973995108
2015-03-12,817.1745975511157
2015-03-13,817.1745975511157
2015-03-16,786.2834211658002
2015-03-17,781.5458042808409
2015-03-18,760.4404538913055
2015-03-19,774.2823380297407
2015-03-20,774.2823380297405
2015-03-23,781.7935353865412
2015-03-24,790.0123594807314
2015-03-25,774.698658598707
2015-03-26,772.3366286656769
2015-03-27,772.303863213555
2015-03-30,787.0205690995615
2015-03-31,797.968378313817
2015-04-01,792.7233690404676
2015-04-02,812.3962420279247
2015-04-03,812.3962420279247
2015-04-06,819.2446530403782
2015-04-07,828.8134619729678
2015-04-08,830.8459018483562
2015-04-09,829.7046502467333
2015-04-10,829.7046502467333
2015-04-13,826.0469220665002
2015-04-14,825.969175694228
2015-04-15,839.5565901715695
2015-04-16,861.4224846325991
2015-04-17,861.4213388030649
2015-04-20,858.2511829382754
2015-04-21,865.5216317041271
2015-04-22,866.4965203514075
2015-04-23,859.7871250464462
2015-04-24,859.8058974617659
2015-04-27,871.2677325014167
2015-04-28,873.9780446835682
2015-04-29,878.3105212842486
2015-04-30,873.7149114733243
2015-05-01,873.692011490892
2015-05-04,856.9444044508023
2015-05-05,860.352055330835
2015-05-06,864.7146232696995
2015-05-07,862.0633035369093
2015-05-08,862.0633035369091
2015-05-11,861.00619022017
2015-05-12,859.1873161845606
2015-05-13,860.0548179793145
2015-05-14,858.4625039412558
2015-05-15,858.4625039412558
2015-05-18,859.119367514992
2015-05-19,862.4812620299457
2015-05-20,859.8858452135057
2015-05-21,860.2561474229495
2015-05-22,860.2561474229498
2015-05-25,851.9644038824782
2015-05-26,851.0565815350294
2015-05-27,837.8030638382381
2015-05-28,821.873287501516
2015-05-29,821.9032758360493
2015-06-01,835.7778443295465
2015-06-02,841.4155187538242
2015-06-03,844.0429808779945
2015-06-04,838.8990589506387
2015-06-05,838.8791585119855
2015-06-08,829.4472892970928
2015-06-09,838.1151279802988
2015-06-10,836.6322698010896
2015-06-11,831.4244785903935
2015-06-12,831.4014082677031
2015-06-15,834.7063674358653
2015-06-16,829.2748130175311
2015-06-17,832.4859411936985
2015-06-18,831.3316467095167
2015-06-19,831.4604303441243
2015-06-22,846.4769942691858
2015-06-23,845.2932869898993
2015-06-24,850.5222877376953
2015-06-25,845.4220590733212
2015-06-26,845.4318231385294
2015-06-29,830.5111916690255
2015-06-30,845.9998017447781
2015-07-01,838.3367820138973
2015-07-02,841.8966178249435
2015-07-03,841.8536232096567
2015-07-06,833.0495243721763
2015-07-07,830.3773825742222
2015-07-08,817.7740061221424
2015-07-09,824.0511732437022
2015-07-10,824.0269621618941
2015-07-13,829.2784663294229
2015-07-14,831.9934356880062
2015-07-15,839.5299600796293
2015-07-16,839.4427503277152
2015-07-17,839.4427503277152
2015-07-20,845.204713292511
2015-07-21,845.8393544221859
2015-07-22,844.4328647142805
2015-07-23,844.7412482080596
2015-07-24,844.7472937139466
2015-07-27,838.8457598435112
2015-07-28,831.4641958852422
2015-07-29,833.8748950748262
2015-07-30,834.2862907731446
2015-07-31,834.317195319968
2015-08-03,832.3747020032166
2015-08-04,832.0722497748087
2015-08-05,836.8777429088475
2015-08-06,834.9911936254771
2015-08-07,835.0538508239063
2015-08-10,829.0723260224667
2015-08-11,832.3982867750062
2015-08-12,826.9952038301111
2015-08-13,824.3112629877246
2015-08-14,824.3233283835466
2015-08-17,811.2100872120652
2015-08-18,797.8988859310346
2015-08-19,796.6999298612569
2015-08-20,775.4873146468002
2015-08-21,775.4873146468002
2015-08-24,716.7981420726089
2015-08-25,744.1608372215185
2015-08-26,739.643448295361
2015-08-27,769.0804328543237
2015-08-28,769.109422300859
2015-08-31,786.3586458273583
2015-09-01,770.6921624821106
2015-09-02,762.8179711136047
2015-09-03,764.6487946614296
2015-09-04,764.681965427917
2015-09-07,761.3487186060721
2015-09-08,765.3515027638972
2015-09-09,777.5281845520532
2015-09-10,787.0962350965583
2015-09-11,787.1264412493705
2015-09-14,767.619719656718
2015-09-15,768.1109261075444
2015-09-16,775.9743145264405
2015-09-17,770.102572649928
2015-09-18,770.1056015801192
2015-09-21,775.1707611912204
2015-09-22,772.6808606415024
2015-09-23,772.6341451420558
2015-09-24,772.7594012805704
2015-09-25,772.7798582237431
2015-09-28,767.8883394812361
2015-09-29,758.4166559533912
2015-09-30,773.2927372943922
2015-10-01,773.6351421523212
2015-10-02,773.6308063540873
2015-10-05,782.3309196618629
2015-10-06,787.250117834714
2015-10-07,796.3624997396944
2015-10-08,792.1240333353254
2015-10-09,792.1359773749123
2015-10-12,798.8566628087374
2015-10-13,797.0194417287631
2015-10-14,791.727724204261
2015-10-15,792.7274736727467
2015-10-16,792.6548191878131
2015-10-19,794.8753583265794
2015-10-20,791.4392916862727
2015-10-21,782.2718843302246
2015-10-22,773.4320999621656
2015-10-23,773.4760653671012
2015-10-26,772.6068854625391
2015-10-27,770.2674931729659
2015-10-28,763.9586388927745
2015-10-29,761.5561005156609
2015-10-30,761.5561005156609
2015-11-02,758.0370135541401
2015-11-03,761.4277632786567
2015-11-04,750.6340607260538
2015-11-05,750.5076606659762
2015-11-06,750.5437250104708
2015-11-09,733.780949352907
2015-11-10,719.1049809799351
2015-11-11,716.8300248293558
2015-11-12,711.6871786931874
2015-11-13,711.7322961617282
2015-11-16,701.7356388000584
2015-11-17,705.0470592665514
2015-11-18,705.9624676383729
2015-11-19,714.9882615291348
2015-11-20,714.9458358860568
2015-11-23,707.9321175139479
2015-11-24,699.9493994851741
2015-11-25,698.6163223230895
2015-11-26,697.5184656102258
2015-11-27,697.5184656102257
2015-11-30,676.9857955789481
2015-12-01,693.5163331167878
2015-12-02,695.2410678146178
2015-12-03,692.1755956741634
2015-12-04,692.0311735515395
2015-12-07,684.1565519441102
2015-12-08,662.0643506642641
2015-12-09,660.6543762342728
2015-12-10,654.7070439418347
2015-12-11,654.7000359573439
2015-12-14,642.9285721058238
2015-12-15,645.2258041914191
2015-12-16,653.8248328319397
2015-12-17,665.5972074185437
2015-12-18,665.593081763915
2015-12-21,670.1462234124722
2015-12-22,682.8088815074357
2015-12-23,684.0421709480055
2015-12-24,685.323927265386
2015-12-25,685.3239272653859
2015-12-28,689.2410773816083
2015-12-29,689.6602890040648
2015-12-30,693.5601616830425
2015-12-31,696.2695795796776
2016-01-01,696.2695795796775
2016-01-04,672.7085530754877
2016-01-05,671.2421367921758
2016-01-06,673.4205489533767
2016-01-07,647.565778776562
2016-01-08,647.5760804138342
2016-01-11,638.0127783001653
2016-01-12,626.3836875573869
2016-01-13,623.2109545099856
2016-01-14,604.0378567337547
2016-01-15,604.0662960463703
2016-01-18,567.9690300144365
2016-01-19,594.4776431220669
2016-01-20,573.4484323629582
2016-01-21,565.7555530443708
2016-01-22,565.7852102038063
2016-01-25,587.5920390804123
2016-01-26,582.4614640344304
2016-01-27,595.0189415908468
2016-01-28,614.8382613863437
2016-01-29,614.8452108575844
2016-02-01,639.4815485406726
2016-02-02,642.2833058699475
2016-02-03,635.6469198522091
2016-02-04,653.4568730104171
2016-02-05,653.4233326513206
2016-02-08,653.4962240379932
2016-02-09,651.0757038383808
2016-02-10,645.253469238207
2016-02-11,633.0228108246697
2016-02-12,633.0895247112873
2016-02-15,650.1233192180476
2016-02-16,658.0735032576694
2016-02-17,657.0779374980528
2016-02-18,669.6470826502674
2016-02-19,669.6067253860665
2016-02-22,674.0953407905091
2016-02-23,680.2985212074626
2016-02-24,673.9599272201795
2016-02-25,670.867724796617
2016-02-26,670.7937260698792
2016-02-29,682.0223273504242
2016-03-01,687.3995185366571
2016-03-02,685.3251723008758
2016-03-03,692.6523353759536
2016-03-04,692.6523353759536
2016-03-07,710.7554546820706
2016-03-08,714.2888291879905
2016-03-09,712.9121295963333
2016-03-10,716.8400032953537
2016-03-11,716.8024282935972
2016-03-14,709.5778636548326
2016-03-15,704.5410919055014
2016-03-16,701.8082667218661
2016-03-17,723.6879005362283
2016-03-18,723.6988482743551
2016-03-21,722.581110280449
2016-03-22,720.6757810219814
2016-03-23,718.4601165933824
2016-03-24,710.6998088896447
2016-03-25,710.6998088896447
2016-03-28,701.8300364679283
2016-03-29,709.17832773138
2016-03-30,714.3905277612638
2016-03-31,720.1674583997615
2016-04-01,720.1660520171291
2016-04-04,716.3589925991307
2016-04-05,704.3272274765626
2016-04-06,702.2862135451504
2016-04-07,712.7257903373634
2016-04-08,712.7298317144866
2016-04-11,714.5369306734809
2016-04-12,721.5342181842752
2016-04-13,725.3233160001048
2016-04-14,733.3253929071077
2016-04-15,733.3296850532371
2016-04-18,729.6647550386464
2016-04-19,733.0378464058662
2016-04-20,734.615292085038
2016-04-21,742.0122663234927
2016-04-22,742.0133288234597
2016-04-25,732.5149709582231
2016-04-26,732.1368850835199
2016-04-27,730.4364303029728
2016-04-28,729.2628820484364
2016-04-29,729.2158724562412
2016-05-02,711.4347567269032
2016-05-03,697.1230643684693
2016-05-04,695.368595734479
2016-05-05,691.4275625565692
2016-05-06,691.4354881788591
2016-05-09,699.4505449920346
2016-05-10,697.6413988858242
2016-05-11,698.2413474031681
2016-05-12,700.7390965501141
2016-05-13,700.7547271441343
2016-05-16,697.8774843220275
2016-05-17,700.8915325308191
2016-05-18,699.4236101930062
2016-05-19,684.925155936623
2016-05-20,684.9341460012375
2016-05-23,678.4760792531788
2016-05-24,680.4585084751272
2016-05-25,691.2670856538274
2016-05-26,692.2452922819763
2016-05-27,692.276770376377
2016-05-30,679.3517095439494
2016-05-31,679.6727379834211
2016-06-01,681.6210853349459
2016-06-02,674.455574345048
2016-06-03,674.4953060000065
2016-06-06,681.4273571257895
2016-06-07,694.6220188742839
2016-06-08,703.0562824635532
2016-06-09,700.3516965579463
2016-06-10,700.3568326326824
2016-06-13,690.215190242844
2016-06-14,693.4430149231915
2016-06-15,692.342054522031
2016-06-16,690.4407922888784
2016-06-17,690.4561379226069
2016-06-20,698.6813685333718
2016-06-21,703.6374263164989
2016-06-22,706.5197359071974
2016-06-23,708.6360875238987
2016-06-24,708.6141697693229
2016-06-27,693.3858610223297
2016-06-28,693.1412914742447
2016-06-29,693.5484309109352
2016-06-30,698.5343839083961
2016-07-01,698.563841952876
2016-07-04,711.0418510767682
2016-07-05,710.3362958898254
2016-07-06,710.3373428110143
2016-07-07,710.3487648581694
2016-07-08,710.3279542163266
2016-07-11,715.913290475234
2016-07-12,721.83121450733
2016-07-13,730.3428740360771
2016-07-14,733.6174446341012
2016-07-15,733.6452885686821
2016-07-18,744.2111937337629
2016-07-19,747.6835752257517
2016-07-20,748.0031898926194
2016-07-21,745.0837094973772
2016-07-22,745.0076605315973
2016-07-25,745.8627316024405
2016-07-26,743.4895322442841
2016-07-27,746.5061335790289
2016-07-28,748.9411923655887
2016-07-29,748.9411923655887
2016-08-01,752.0842691082607
2016-08-02,745.0012241142168
2016-08-03,736.5879450684397
2016-08-04,747.3237445608454
2016-08-05,747.289889595174
2016-08-08,761.6542619117673
2016-08-09,762.8859079413263
2016-08-10,767.9390784259257
2016-08-11,765.519308299145
2016-08-12,765.5697939433462
2016-08-15,784.7417950204481
2016-08-16,792.6999627279632
2016-08-17,788.9958216753021
2016-08-18,786.5790133646423
2016-08-19,786.5686486011352
2016-08-22,777.7872349002713
2016-08-23,773.6939281582787
2016-08-24,770.3633981117522
2016-08-25,769.0639989221764
2016-08-26,769.0811654590158
2016-08-29,774.0218915806282
2016-08-30,777.5487097155849
2016-08-31,762.757556550615
2016-09-01,758.1964779128247
2016-09-02,758.2096226989235
2016-09-05,761.2283855389984
2016-09-06,754.6440795610816
2016-09-07,747.4069168960762
2016-09-08,743.6394734410777
2016-09-09,743.6350855564078
2016-09-12,743.669800104672
2016-09-13,743.6394734410779
2016-09-14,743.7085201560805
2016-09-15,740.29169734204
2016-09-16,740.3348055170528
2016-09-19,725.0312169947774
2016-09-20,727.8364921259664
2016-09-21,725.3780354893506
2016-09-22,741.471250758867
2016-09-23,741.4508422823244
2016-09-26,743.905144724244
2016-09-27,738.8550174755464
2016-09-28,735.6738721888182
2016-09-29,738.4441820926143
2016-09-30,738.4441820926141
2016-10-03,725.1139997401979
2016-10-04,729.7420805881588
2016-10-05,725.7618385356195
2016-10-06,724.832046670052
2016-10-07,724.8236715279932
2016-10-10,727.100476032997
2016-10-11,729.6291909338621
2016-10-12,725.478628234788
2016-10-13,722.7040383625555
2016-10-14,722.6482403871471
2016-10-17,716.7259849872141
2016-10-18,723.4010065718884
2016-10-19,723.9679060379941
2016-10-20,725.2427117977337
2016-10-21,725.1901738948618
2016-10-24,727.8215770447351
2016-10-25,724.8184426980921
2016-10-26,717.9104473831025
2016-10-27,722.8277138120964
2016-10-28,722.8383810627167
2016-10-31,717.1376437097837
2016-11-01,718.2292998446892
2016-11-02,709.5122168465953
2016-11-03,705.6720538001283
2016-11-04,705.6894387832957
2016-11-07,701.542977308558
2016-11-08,707.976646288859
2016-11-09,706.6832510808189
2016-11-10,701.0552989338192
2016-11-11,701.0737523462136
2016-11-14,681.9861524543106
2016-11-15,679.7225998558504
2016-11-16,689.7838085078703
2016-11-17,696.4301014120863
2016-11-18,696.4301014120863
2016-11-21,694.9818804407965
2016-11-22,691.8504378298958
2016-11-23,697.410694705848
2016-11-24,695.1812622750949
2016-11-25,695.1437561601732
2016-11-28,692.4749314392145
2016-11-29,691.2219744516528
2016-11-30,698.4270282095101
2016-12-01,703.4489407248944
2016-12-02,703.4252632291619
2016-12-05,710.7635823649032
2016-12-06,718.7158741318257
2016-12-07,726.7215574800485
2016-12-08,736.8141810711451
2016-12-09,736.8051288929233
2016-12-12,756.0661857033917
2016-12-13,756.0691057870176
2016-12-14,749.0192608491722
2016-12-15,738.8711295220884
2016-12-16,738.9378711862498
2016-12-19,741.5106621205731
2016-12-20,744.7909107101127
2016-12-21,743.9842411604192
2016-12-22,744.3840211862123
2016-12-23,744.382006631391
2016-12-26,743.4436649655137
2016-12-27,743.2700187519939
2016-12-28,739.7205075650369
2016-12-29,746.3079398712036
2016-12-30,746.2970778431369
2017-01-02,746.7564783389811
2017-01-03,763.0322484828195
2017-01-04,766.4882254160076
2017-01-05,768.6727823361143
2017-01-06,768.6818924314232
2017-01-09,776.3678652241817
2017-01-10,776.7023109842247
2017-01-11,776.1791487559476
2017-01-12,777.554970377154
2017-01-13,777.5400686181598
2017-01-16,776.0978779363861
2017-01-17,782.4950173999983
2017-01-18,784.5374054416304
2017-01-19,786.3018177186775
2017-01-20,786.3586862881697
2017-01-23,788.0854436472763
2017-01-24,792.3230673119597
2017-01-25,787.8293453643222
2017-01-26,788.3611455978802
2017-01-27,788.3991266765008
2017-01-30,773.6640488818347
2017-01-31,762.600080073436
2017-02-01,762.0861990668622
2017-02-02,756.1438672771361
2017-02-03,756.1350126827539
2017-02-06,767.750969723835
2017-02-07,770.11886188731
2017-02-08,777.8601006826202
2017-02-09,774.9251504546639
2017-02-10,774.8640593651809
2017-02-13,777.0101575093762
2017-02-14,777.1401335792206
2017-02-15,780.3049761320618
2017-02-16,784.5897004335794
2017-02-17,784.6010134345664
2017-02-20,782.1298582407785
2017-02-21,781.9495673145337
2017-02-22,790.1481406251414
2017-02-23,788.185519755193
2017-02-24,788.202680752553
2017-02-27,786.0579555213257
2017-02-28,774.9124153847213
2017-03-01,780.3146473160831
2017-03-02,780.3201239760739
2017-03-03,780.2725094603621
2017-03-06,776.7220560155115
2017-03-07,764.3794966473918
2017-03-08,763.0380330160799
2017-03-09,766.1156162251829
2017-03-10,766.125620020405
2017-03-13,757.4289736820997
2017-03-14,755.8707084739286
2017-03-15,753.7676439050064
2017-03-16,766.0660501818782
2017-03-17,766.0705060329979
2017-03-20,765.5108356534931
2017-03-21,772.8556196876673
2017-03-22,767.2794174937898
2017-03-23,769.5736689070733
2017-03-24,769.5804947670312
2017-03-27,767.7076784192566
2017-03-28,769.7528305450876
2017-03-29,766.4544345652216
2017-03-30,767.2300490677886
2017-03-31,767.2171002841704
2017-04-03,770.4849915275078
2017-04-04,778.2829278626001
2017-04-05,785.3765273500836
2017-04-06,782.9962533291522
2017-04-07,783.1113751149823
2017-04-10,781.3928502675727
2017-04-11,778.2142509148232
2017-04-12,783.8160172325372
2017-04-13,777.5113363850422
2017-04-14,777.5113363850422
2017-04-17,771.7176367993133
2017-04-18,775.57939429186
2017-04-19,776.9666037184613
2017-04-20,770.3979850094685
2017-04-21,770.4005515177435
2017-04-24,762.7115212684008
2017-04-25,765.096199064247
2017-04-26,768.6227977009339
2017-04-27,761.2882617087425
2017-04-28,761.3019858874477
2017-05-01,765.7626709821208
2017-05-02,763.5213027470154
2017-05-03,761.1481320935645
2017-05-04,760.6528454403989
2017-05-05,760.652845440399
2017-05-08,755.0876142780567
2017-05-09,758.3932251045269
2017-05-10,764.7043814811478
2017-05-11,773.6748947425216
2017-05-12,773.6894376074706
2017-05-15,770.573987481729
2017-05-16,770.8330482172759
2017-05-17,774.0111546432461
2017-05-18,770.8332295872493
2017-05-19,770.828807067314
2017-05-22,773.5801833040668
2017-05-23,770.7771284002555
2017-05-24,767.5400530497801
2017-05-25,768.7921115847425
2017-05-26,768.812133967322
2017-05-29,772.1491860464198
2017-05-30,768.7687844410467
2017-05-31,756.3098391369174
2017-06-01,761.317419990893
2017-06-02,761.2816337253462
2017-06-05,732.0561859599418
2017-06-06,727.3145633537367
2017-06-07,731.6245968505757
2017-06-08,742.1976421659772
2017-06-09,741.4028346221971
2017-06-12,740.7809155680559
2017-06-13,739.6312704486936
2017-06-14,743.9562697665335
2017-06-15,744.0886217274974
2017-06-16,743.571133818991
2017-06-19,738.8410042712544
2017-06-20,732.4744521860149
2017-06-21,721.6577561238898
2017-06-22,729.2133816975869
2017-06-23,727.8081263094592
2017-06-26,727.8034825286439
2017-06-27,727.7988388742552
2017-06-28,729.8722086728434
2017-06-29,730.318348323643
2017-06-30,730.3137357163138
2017-07-03,730.3369848253365
2017-07-04,727.7791154044287
2017-07-05,729.7336711307687
2017-07-06,726.7548665931092
2017-07-07,726.7597294970454
2017-07-10,728.75768511027
2017-07-11,733.2644242819775
2017-07-12,746.4713046620137
2017-07-13,762.6435855549671
2017-07-14,762.5140516048198
2017-07-17,768.0048558089873
2017-07-18,765.3804114542969
2017-07-19,772.0740440607506
2017-07-20,770.4743727146913
2017-07-21,770.3960005681957
2017-07-24,773.4221931654469
2017-07-25,774.7155457728708
2017-07-26,776.0909830280648
2017-07-27,776.571053927084
2017-07-28,776.6241558871795
2017-07-31,771.7662291940678
2017-08-01,769.9079921646983
2017-08-02,776.6688142296667
2017-08-03,779.4153195903161
2017-08-04,779.4516263777579
2017-08-07,776.2934570785126
2017-08-08,776.0622307090673
2017-08-09,771.7248983749556
2017-08-10,769.8768072352253
2017-08-11,769.8768072352253
2017-08-14,759.6582660082371
2017-08-15,755.8466090936088
2017-08-16,753.2974241721822
2017-08-17,757.622204664847
2017-08-18,757.497164663634
2017-08-21,753.8147538057419
2017-08-22,755.3256332015563
2017-08-23,756.7014419125372
2017-08-24,752.1794774775141
2017-08-25,752.2627201350549
2017-08-28,753.8152125215723
2017-08-29,749.381027033274
2017-08-30,749.0617332082601
2017-08-31,749.1100845981817
2017-09-01,749.0375624918197
2017-09-04,749.3006458772023
2017-09-05,747.9754761435431
2017-09-06,744.7015964605639
2017-09-07,744.2973683663372
2017-09-08,744.2689066223461
2017-09-11,739.153372356018
2017-09-12,739.7442522504772
2017-09-13,737.6382670975702
2017-09-14,741.2765571060613
2017-09-15,741.1543134600909
2017-09-18,737.9609463757986
2017-09-19,739.1223605552251
2017-09-20,740.4131283577154
2017-09-21,741.3923822738254
2017-09-22,741.3691885581635
2017-09-25,738.1129397904181
2017-09-26,741.414929541377
2017-09-27,737.9655020947894
2017-09-28,731.291805111114
2017-09-29,731.3305273731279
2017-10-02,732.2207302193915
2017-10-03,732.3897500399796
2017-10-04,727.9547914842738
2017-10-05,724.5188965705021
2017-10-06,724.5042922790886
2017-10-09,729.6976083216352
2017-10-10,731.2027494100181
2017-10-11,739.2231030579937
2017-10-12,742.2692249497532
2017-10-13,742.170877364397
2017-10-16,740.7638505017767
2017-10-17,734.6902010152525
2017-10-18,732.3262986272699
2017-10-19,735.5330823462766
2017-10-20,735.5430665331346
2017-10-23,728.0148329170934
2017-10-24,731.1179774693423
2017-10-25,735.5255723850956
2017-10-26,730.744788259165
2017-10-27,730.7496921452325
2017-10-30,733.0645521003978
2017-10-31,732.672870982209
2017-11-01,732.9478502435105
2017-11-02,731.2595137723712
2017-11-03,731.2448770741196
2017-11-06,717.9147357969513
2017-11-07,710.9107704131455
2017-11-08,701.804494820927
2017-11-09,706.1090330205197
2017-11-10,706.1183586349542
2017-11-13,708.5739801836862
2017-11-14,709.5852230230691
2017-11-15,701.4521978116965
2017-11-16,703.3813117203874
2017-11-17,703.3766448608903
2017-11-20,697.4886277821277
2017-11-21,696.5584284754591
2017-11-22,699.7514831575263
2017-11-23,698.1360090199545
2017-11-24,698.150019769259
2017-11-27,697.6138719438754
2017-11-28,693.9173522790195
2017-11-29,692.8466986382251
2017-11-30,689.8829317654242
2017-12-01,689.8737514537929
2017-12-04,703.4605637691523
2017-12-05,700.1889134975086
2017-12-06,696.329789575045
2017-12-07,693.1205820227832
2017-12-08,693.1205820227833
2017-12-11,702.2899287219009
2017-12-12,711.6337726461791
2017-12-13,711.6026565354975
2017-12-14,706.4476573618923
2017-12-15,706.4476573618923
2017-12-18,708.94288848337
2017-12-19,722.2591878866459
2017-12-20,722.8088604410258
2017-12-21,724.4258334381176
2017-12-22,724.3901161426734
2017-12-25,717.688741950906
2017-12-26,712.1108167915821
2017-12-27,715.2012148045889
2017-12-28,719.7868563561443
2017-12-29,719.689777888531
2018-01-01,718.0506599643231
