Date,EM WITH BRAZIL + INDIA + RUSSIA DR
2010-06-21,1053.1617846218167
2010-06-22,1039.4427057244734
2010-06-23,1032.8208908294437
2010-06-24,1024.300065232299
2010-06-25,1018.8969529275558
2010-06-28,1021.590553062015
2010-06-29,992.7557149848195
2010-06-30,985.8771367412653
2010-07-01,977.5096331594405
2010-07-02,980.580989219214
2010-07-05,982.5350758527168
2010-07-06,999.1747427655521
2010-07-07,1001.7705070422719
2010-07-08,1014.4140634179699
2010-07-09,1028.4421765042298
2010-07-12,1026.908201878928
2010-07-13,1030.0376419635272
2010-07-14,1036.903521047036
2010-07-15,1031.9273390625053
2010-07-16,1022.1184436496437
2010-07-19,1017.9678760702849
2010-07-20,1030.1639771769103
2010-07-21,1040.8583821972807
2010-07-22,1050.523197883765
2010-07-23,1059.9294640220462
2010-07-26,1066.183824730067
2010-07-27,1070.7571659881091
2010-07-28,1071.4983677957027
2010-07-29,1073.5383182045261
2010-07-30,1070.9561369736691
2010-08-02,1095.825123635823
2010-08-03,1093.792797741618
2010-08-04,1095.1671359660406
2010-08-05,1095.386058126911
2010-08-06,1095.1619384708083
2010-08-09,1100.6480607644003
2010-08-10,1085.6939049179352
2010-08-11,1063.8068007566137
2010-08-12,1056.5063658673157
2010-08-13,1061.6931451308553
2010-08-16,1068.3323247339044
2010-08-17,1076.180142425725
2010-08-18,1076.1926819151986
2010-08-19,1076.5759215428302
2010-08-20,1069.535520556423
2010-08-23,1066.5895352844248
2010-08-24,1053.391130694205
2010-08-25,1041.6295534590924
2010-08-26,1044.8664828697463
2010-08-27,1049.5726574522548
2010-08-30,1052.536750001481
2010-08-31,1050.000806875472
2010-09-01,1071.2148372945262
2010-09-02,1079.6196033724605
2010-09-03,1088.8966457207314
2010-09-06,1097.0116411470972
2010-09-07,1088.3304692172744
2010-09-08,1088.3036719603087
2010-09-09,1093.630715166986
2010-09-10,1097.8638614074025
2010-09-13,1121.4221317693975
2010-09-14,1122.43122486884
2010-09-15,1123.6248122545087
2010-09-16,1118.4034444088404
2010-09-17,1123.083429924225
2010-09-20,1130.2814367234364
2010-09-21,1131.9610805893426
2010-09-22,1134.8954746606219
2010-09-23,1134.4562436190836
2010-09-24,1140.7543913310835
2010-09-27,1149.2936323402898
2010-09-28,1149.9449887821504
2010-09-29,1159.7443184215022
2010-09-30,1166.4577103602048
2010-10-01,1174.9644782950493
2010-10-04,1179.3036077153647
2010-10-05,1187.0930805902092
2010-10-06,1197.4649660270038
2010-10-07,1192.6247839610282
2010-10-08,1192.1032485728776
2010-10-11,1197.7107373996714
2010-10-12,1188.8930623316915
2010-10-13,1209.094517198941
2010-10-14,1219.7806951207172
2010-10-15,1214.787461740416
2010-10-18,1204.0826762194135
2010-10-19,1190.6747995144076
2010-10-20,1194.4971672401527
2010-10-21,1198.9532170696834
2010-10-22,1199.0478959224918
2010-10-25,1212.1752940880165
2010-10-26,1213.4353757659358
2010-10-27,1191.8384982375424
2010-10-28,1199.4197955862937
2010-10-29,1200.1436963474775
2010-11-01,1217.233481985239
2010-11-02,1223.8999876732491
2010-11-03,1231.7968337390637
2010-11-04,1253.95877204284
2010-11-05,1260.2750848430285
2010-11-08,1257.5083966095979
2010-11-09,1256.1457239504296
2010-11-10,1251.525275734737
2010-11-11,1243.1118321788447
2010-11-12,1222.7798342902024
2010-11-15,1216.650380677655
2010-11-16,1200.4970311085276
2010-11-17,1191.833766471494
2010-11-18,1212.1933708040785
2010-11-19,1215.6390319002674
2010-11-22,1218.1154934836045
2010-11-23,1191.5158989890106
2010-11-24,1200.2019678256656
2010-11-25,1204.362091936901
2010-11-26,1184.7349941314073
2010-11-29,1184.200794485554
2010-11-30,1176.4363144989309
2010-12-01,1198.6772201569281
2010-12-02,1219.3225835383914
2010-12-03,1228.7876685891715
2010-12-06,1232.884225132364
2010-12-07,1235.1638762027014
2010-12-08,1221.9743375569053
2010-12-09,1225.8228432145565
2010-12-10,1224.2624460491295
2010-12-13,1231.177104782501
2010-12-14,1238.0627242754197
2010-12-15,1228.1593054502462
2010-12-16,1220.9499922768534
2010-12-17,1224.4687924216635
2010-12-20,1220.015315620084
2010-12-21,1233.1535158299366
2010-12-22,1236.8926416912323
2010-12-23,1238.5995015083995
2010-12-24,1235.9752185581067
2010-12-27,1235.8156416196143
2010-12-28,1235.048239520399
2010-12-29,1248.0426703652324
2010-12-30,1256.953383881481
2010-12-31,1262.471898518687
2011-01-03,1276.247511433894
2011-01-04,1281.6100329694727
2011-01-05,1276.7170433831989
2011-01-06,1271.384788296332
2011-01-07,1262.1513447018722
2011-01-10,1250.3943090979815
2011-01-11,1259.6104705563937
2011-01-12,1280.073165119572
2011-01-13,1280.9359667785168
2011-01-14,1279.5297789893325
2011-01-17,1274.6042657524358
2011-01-18,1278.3237169384297
2011-01-19,1281.6984178874545
2011-01-20,1259.3476110568174
2011-01-21,1251.0232413156257
2011-01-24,1252.2230701393569
2011-01-25,1250.1559709113583
2011-01-26,1260.0233361344037
2011-01-27,1260.7561417905922
2011-01-28,1244.829888717033
2011-01-31,1237.5375608650781
2011-02-01,1252.1225195983127
2011-02-02,1258.2530367655347
2011-02-03,1254.761612900324
2011-02-04,1255.5652099866036
2011-02-07,1251.781109842374
2011-02-08,1251.324795190381
2011-02-09,1232.584638697504
2011-02-10,1208.683405004571
2011-02-11,1207.4545383462573
2011-02-14,1221.9914949040037
2011-02-15,1221.1133823835444
2011-02-16,1224.6124556169586
2011-02-17,1227.4870580728436
2011-02-18,1241.2904095592507
2011-02-21,1239.6435131763722
2011-02-22,1215.154687054731
2011-02-23,1209.943492856675
2011-02-24,1202.1548608520334
2011-02-25,1216.2066664669985
2011-02-28,1224.21628958428
2011-03-01,1227.3875579688909
2011-03-02,1228.05688089141
2011-03-03,1246.1526300742698
2011-03-04,1258.221080481401
2011-03-07,1251.0003270728812
2011-03-08,1253.203038136914
2011-03-09,1255.7879973045224
2011-03-10,1232.7665716945537
2011-03-11,1224.6335001069078
2011-03-14,1234.4389445888705
2011-03-15,1205.7481945802886
2011-03-16,1208.8774443551017
2011-03-17,1203.7452943440978
2011-03-18,1213.7013819418864
2011-03-21,1228.2089691872152
2011-03-22,1238.6003268021407
2011-03-23,1242.15871746533
2011-03-24,1255.055942511787
2011-03-25,1263.5730071917862
2011-03-28,1258.3583139669404
2011-03-29,1263.9723747569526
2011-03-30,1281.770602051479
2011-03-31,1292.9547272502841
2011-04-01,1310.3106197393095
2011-04-04,1319.2813087206268
2011-04-05,1320.0270560022173
2011-04-06,1329.7893261991194
2011-04-07,1328.8062720413975
2011-04-08,1332.7545974938955
2011-04-11,1327.3614825971574
2011-04-12,1301.0447277531136
2011-04-13,1309.7115030276918
2011-04-14,1307.1489937938238
2011-04-15,1304.6583295750404
2011-04-18,1287.1688798556634
2011-04-19,1290.788267410305
2011-04-20,1321.7557106327838
2011-04-21,1336.3353509375686
2011-04-22,1335.7431316674897
2011-04-25,1334.8842556299949
2011-04-26,1333.990149367704
2011-04-27,1335.0609060874174
2011-04-28,1336.060889618542
2011-04-29,1338.6609976424124
2011-05-02,1343.1872604905834
2011-05-03,1323.220610715363
2011-05-04,1303.5189663972712
2011-05-05,1294.6844974237704
2011-05-06,1293.4320168459715
2011-05-09,1294.42367714045
2011-05-10,1299.6543884058694
2011-05-11,1298.5325810881666
2011-05-12,1278.8945894634107
2011-05-13,1275.770904057715
2011-05-16,1266.0930619562703
2011-05-17,1264.3906184025495
2011-05-18,1276.230799252528
2011-05-19,1274.2165792552696
2011-05-20,1273.2805807515088
2011-05-23,1243.787596154498
2011-05-24,1254.9911197629388
2011-05-25,1247.621790232814
2011-05-26,1265.3521296397535
2011-05-27,1280.5245454018284
2011-05-30,1280.9863624757631
2011-05-31,1303.200390566849
2011-06-01,1300.302371860195
2011-06-02,1290.9243261675172
2011-06-03,1287.80157276532
2011-06-06,1280.5670386252134
2011-06-07,1283.6358980323093
2011-06-08,1275.9665828148516
2011-06-09,1272.4843783830513
2011-06-10,1257.3766424048044
2011-06-13,1253.109440823543
2011-06-14,1263.8205785231412
2011-06-15,1256.8552907814328
2011-06-16,1234.782920903267
2011-06-17,1230.7468433619822
2011-06-20,1226.2080052359734
2011-06-21,1243.2058182450296
2011-06-22,1247.671451803317
2011-06-23,1233.079882322701
2011-06-24,1244.2155719695652
2011-06-27,1240.3830179693825
2011-06-28,1249.7605786072734
2011-06-29,1264.0293501769966
2011-06-30,1279.3592554797453
2011-07-01,1291.1196544821278
2011-07-04,1305.0186643319046
2011-07-05,1303.5224453349201
2011-07-06,1297.7700609397125
2011-07-07,1305.2191902527377
2011-07-08,1303.7094729546313
2011-07-11,1279.7471941189867
2011-07-12,1254.1024177585746
2011-07-13,1271.4060412445865
2011-07-14,1269.3567158859473
2011-07-15,1271.4553345152065
2011-07-18,1256.695761137787
2011-07-19,1263.8179155537634
2011-07-20,1274.5274899019416
2011-07-21,1281.6851749429522
2011-07-22,1292.7003769125074
2011-07-25,1285.36166062936
2011-07-26,1296.8776179214078
2011-07-27,1292.0589437638143
2011-07-28,1286.550672116129
2011-07-29,1277.0938998542567
2011-08-01,1289.5506007260908
2011-08-02,1265.7286025817584
2011-08-03,1239.3912097010157
2011-08-04,1205.3863223042745
2011-08-05,1168.6669218224085
2011-08-08,1110.6347212562948
2011-08-09,1090.1396757754312
2011-08-10,1096.4451244761096
2011-08-11,1110.683274742888
2011-08-12,1111.6922666365206
2011-08-15,1137.9270127054856
2011-08-16,1144.5141278532303
2011-08-17,1151.13343401359
2011-08-18,1118.2330579858822
2011-08-19,1087.6775839831666
2011-08-22,1083.418012106353
2011-08-23,1107.4246451627223
2011-08-24,1098.6321744213672
2011-08-25,1094.7104274356561
2011-08-26,1100.3510526196
2011-08-29,1128.5394442315007
2011-08-30,1140.0379749941642
2011-08-31,1163.4107267087002
2011-09-01,1167.238795494499
2011-09-02,1148.6213222386577
2011-09-05,1116.8310648905735
2011-09-06,1107.9608714379092
2011-09-07,1138.533290615779
2011-09-08,1137.8342647249992
2011-09-09,1114.9845070244685
2011-09-12,1092.35693159674
2011-09-13,1087.7598952723283
2011-09-14,1072.5868579061714
2011-09-15,1084.7992683115021
2011-09-16,1098.1853279860832
2011-09-19,1069.438721628902
2011-09-20,1071.2275089038894
2011-09-21,1057.7322126268848
2011-09-22,991.8170529411404
2011-09-23,972.5025889786858
2011-09-26,959.3331309237917
2011-09-27,1006.1690898203357
2011-09-28,1002.7729256594755
2011-09-29,1007.6186796531803
2011-09-30,991.2809867106777
2011-10-03,960.4693853221511
2011-10-04,936.7941119540862
2011-10-05,943.5273856524163
2011-10-06,977.8499996663031
2011-10-07,996.1709733067548
2011-10-10,1010.7847701928741
2011-10-11,1026.431580389927
2011-10-12,1046.1236553457195
2011-10-13,1051.2666137941526
2011-10-14,1054.871794171714
2011-10-17,1060.6010533035148
2011-10-18,1043.6104647871323
2011-10-19,1049.8360925877362
2011-10-20,1023.5762005518352
2011-10-21,1038.1202016145478
2011-10-24,1074.8779451041537
2011-10-25,1078.0604119419656
2011-10-26,1085.5610897006306
2011-10-27,1126.844097369913
2011-10-28,1141.1577905750207
2011-10-31,1120.210070219617
2011-11-01,1094.32388046857
2011-11-02,1106.7061287554286
2011-11-03,1100.2571416060991
2011-11-04,1119.709615327193
2011-11-07,1119.179749492687
2011-11-08,1121.261372078782
2011-11-09,1107.0342334206798
2011-11-10,1076.7894320380674
2011-11-11,1097.64916359363
2011-11-14,1106.3578359112294
2011-11-15,1099.4038913737484
2011-11-16,1085.1345308424789
2011-11-17,1077.8976002810898
2011-11-18,1057.6319087480967
2011-11-21,1032.20653714185
2011-11-22,1030.700531107145
2011-11-23,1003.3619608667321
2011-11-24,1007.3790531291972
2011-11-25,994.0073296990736
2011-11-28,1022.5025725018704
2011-11-29,1032.3482478478854
2011-11-30,1053.928846993905
2011-12-01,1086.2226513021976
2011-12-02,1087.7016890006344
2011-12-05,1094.9920267349871
2011-12-06,1077.7275039892525
2011-12-07,1086.2504691314093
2011-12-08,1072.2654378153727
2011-12-09,1059.27825399404
2011-12-12,1050.0986693475704
2011-12-13,1039.7592787197036
2011-12-14,1026.5926148587773
2011-12-15,1017.2105983683388
2011-12-16,1026.8262205279382
2011-12-19,1007.376088347188
2011-12-20,1022.0688446216501
2011-12-21,1041.4012266861796
2011-12-22,1044.808619867598
2011-12-23,1056.7064637632632
2011-12-26,1055.3585852373155
2011-12-27,1051.1720673461268
2011-12-28,1038.8592197414016
2011-12-29,1041.0095785805356
2011-12-30,1044.8928413479434
2012-01-02,1043.9452165668918
2012-01-03,1069.8425080378581
2012-01-04,1065.943454696512
2012-01-05,1061.5586253887163
2012-01-06,1053.7713307809775
2012-01-09,1059.5236985559818
2012-01-10,1076.7756856967867
2012-01-11,1077.8478974609297
2012-01-12,1082.650207183714
2012-01-13,1082.1486959649258
2012-01-16,1076.7930626762059
2012-01-17,1101.3961965936185
2012-01-18,1112.3713600563997
2012-01-19,1123.7984066902357
2012-01-20,1127.9517733272567
2012-01-23,1132.862633454371
2012-01-24,1130.9252211965643
2012-01-25,1135.150224736847
2012-01-26,1149.3620982353957
2012-01-27,1151.498402856243
2012-01-30,1140.6089244983234
2012-01-31,1153.2553983324444
2012-02-01,1164.353631332486
2012-02-02,1181.0783380197329
2012-02-03,1185.4417301365581
2012-02-06,1182.4574305335095
2012-02-07,1184.844952792917
2012-02-08,1198.9144004846792
2012-02-09,1200.555185785735
2012-02-10,1178.8145338390038
2012-02-13,1189.616656179774
2012-02-14,1182.7515989422564
2012-02-15,1194.1248827002544
2012-02-16,1184.5270219016893
2012-02-17,1198.6224719032914
2012-02-20,1203.819754159551
2012-02-21,1200.500853473609
2012-02-22,1201.4893763741518
2012-02-23,1195.8054727307654
2012-02-24,1206.0904534289823
2012-02-27,1195.2151170132533
2012-02-28,1209.4710988363806
2012-02-29,1221.1794497830113
2012-03-01,1218.1498448201257
2012-03-02,1222.9911127558582
2012-03-05,1205.7822517578354
2012-03-06,1179.2637120920963
2012-03-07,1174.9000951957873
2012-03-08,1195.3887942479817
2012-03-09,1202.3937738757145
2012-03-12,1191.8031067810105
2012-03-13,1208.5791878347688
2012-03-14,1209.6504795002743
2012-03-15,1209.8386497003596
2012-03-16,1207.6732946830666
2012-03-19,1206.1122791287803
2012-03-20,1192.9361143692606
2012-03-21,1190.560291813751
2012-03-22,1184.2458493725853
2012-03-23,1185.6292839408006
2012-03-26,1189.024332363712
2012-03-27,1201.3349499641572
2012-03-28,1188.6757899872057
2012-03-29,1176.9125456976576
2012-03-30,1184.9623632032778
2012-04-02,1192.9945566039505
2012-04-03,1201.6584651179467
2012-04-04,1180.9729561924546
2012-04-05,1180.7426988181144
2012-04-06,1181.5360078593476
2012-04-09,1170.4148293415058
2012-04-10,1157.0702188612327
2012-04-11,1158.147483646008
2012-04-12,1167.8396848602297
2012-04-13,1172.9941904
2012-04-16,1163.2774076491755
2012-04-17,1162.7806356751955
2012-04-18,1167.6561964276518
2012-04-19,1169.736318911365
2012-04-20,1167.9633392565825
2012-04-23,1153.3609195398744
2012-04-24,1156.0727123082027
2012-04-25,1157.7365255264137
2012-04-26,1163.7638609445778
2012-04-27,1168.3739121393965
2012-04-30,1175.7098210684962
2012-05-01,1177.4514264687527
2012-05-02,1181.3556335679318
2012-05-03,1176.873190403648
2012-05-04,1163.3149796809093
2012-05-07,1148.729118682602
2012-05-08,1138.5119292205459
2012-05-09,1121.0835354518383
2012-05-10,1125.4343781917337
2012-05-11,1113.1180885844751
2012-05-14,1093.713983477654
2012-05-15,1087.1005867222975
2012-05-16,1062.06981504466
2012-05-17,1058.4204397041076
2012-05-18,1040.8752844600162
2012-05-21,1050.3781876795247
2012-05-22,1059.5475236725129
2012-05-23,1038.1894340998679
2012-05-24,1040.3283017045962
2012-05-25,1038.1969104720627
2012-05-28,1043.350973928504
2012-05-29,1063.2129172804334
2012-05-30,1047.172871903908
2012-05-31,1045.1991156668062
2012-06-01,1030.9899653930775
2012-06-04,1016.0024624711178
2012-06-05,1021.836802970903
2012-06-06,1041.684078880382
2012-06-07,1056.4744799721132
2012-06-08,1045.346553297694
2012-06-11,1057.0076613678632
2012-06-12,1054.9882662252403
2012-06-13,1061.1574690385553
2012-06-14,1057.6035887916964
2012-06-15,1069.5409755944684
2012-06-18,1082.8429567865699
2012-06-19,1094.0342562716846
2012-06-20,1099.3455735002092
2012-06-21,1079.2964075732045
2012-06-22,1063.0834426347317
2012-06-25,1047.6376917655348
2012-06-26,1051.347709038932
2012-06-27,1060.1048312914559
2012-06-28,1052.6257853663167
2012-06-29,1085.9345520623817
2012-07-02,1089.39181132675
2012-07-03,1107.9851768161088
2012-07-04,1108.854738060827
2012-07-05,1107.5561068293782
2012-07-06,1096.866436428564
2012-07-09,1083.1641747883527
2012-07-10,1082.8631021377275
2012-07-11,1080.974699343332
2012-07-12,1059.6920405710114
2012-07-13,1073.6166926393216
2012-07-16,1076.042920059176
2012-07-17,1084.0507827021609
2012-07-18,1080.4410856492354
2012-07-19,1092.6572482991426
2012-07-20,1087.8017596136049
2012-07-23,1059.1702783659887
2012-07-24,1055.4538473503387
2012-07-25,1050.4647795725696
2012-07-26,1063.6949538588729
2012-07-27,1092.8631785005402
2012-07-30,1100.838425353044
2012-07-31,1106.7156450929613
2012-08-01,1109.0092559639766
2012-08-02,1098.2969022883253
2012-08-03,1107.134778111989
2012-08-06,1123.930947325606
2012-08-07,1124.2965312567824
2012-08-08,1127.4663496865312
2012-08-09,1138.661195366753
2012-08-10,1138.9228680844735
2012-08-13,1130.4879547910687
2012-08-14,1136.6320004699153
2012-08-15,1132.435854316446
2012-08-16,1134.4813762745007
2012-08-17,1129.154473466824
2012-08-20,1127.3756932075044
2012-08-21,1134.0216691245248
2012-08-22,1126.350375201997
2012-08-23,1132.0587023511955
2012-08-24,1121.6970752737498
2012-08-27,1116.817740829938
2012-08-28,1112.3338471785537
2012-08-29,1109.2533807602533
2012-08-30,1097.716021226076
2012-08-31,1102.7720308198798
2012-09-03,1109.7713201291558
2012-09-04,1103.5651110755146
2012-09-05,1093.7326823731685
2012-09-06,1107.442958712538
2012-09-07,1132.7547252329532
2012-09-10,1131.4512831787463
2012-09-11,1134.3251786579337
2012-09-12,1140.7763562755524
2012-09-13,1146.4071703977127
2012-09-14,1183.7632845893509
2012-09-17,1181.698662501949
2012-09-18,1174.4983070218702
2012-09-19,1177.1930184793723
2012-09-20,1163.8843470647028
2012-09-21,1172.1008248338414
2012-09-24,1168.8653647670815
2012-09-25,1165.6299349524377
2012-09-26,1152.0155914263269
2012-09-27,1162.7435251599338
2012-09-28,1167.1277745864563
2012-10-01,1170.1428022197329
2012-10-02,1171.188655399458
2012-10-03,1166.2652916434288
2012-10-04,1169.2952370161706
2012-10-05,1173.5546347067732
2012-10-08,1161.0503499381296
2012-10-09,1159.7690187307044
2012-10-10,1155.4551079084004
2012-10-11,1158.2057063976242
2012-10-12,1159.3472970049381
2012-10-15,1158.0008837168034
2012-10-16,1168.5621701749667
2012-10-17,1178.7202907090557
2012-10-18,1181.6687073072853
2012-10-19,1174.0484838632358
2012-10-22,1176.483070917542
2012-10-23,1162.302682552258
2012-10-24,1159.7401484491572
2012-10-25,1165.4776799246579
2012-10-26,1155.134475212725
2012-10-29,1155.8016886903506
2012-10-30,1159.3990248357875
2012-10-31,1161.5041725542535
2012-11-01,1166.5251179159209
2012-11-02,1171.6551406243807
2012-11-05,1168.6047433790407
2012-11-06,1174.1536712595364
2012-11-07,1174.7399905759726
2012-11-08,1160.0653617352407
2012-11-09,1156.8206794762957
2012-11-12,1154.7814750585349
2012-11-13,1145.075097882147
2012-11-14,1144.0711744269593
2012-11-15,1135.1021330454676
2012-11-16,1132.40666578619
2012-11-19,1142.961684145728
2012-11-20,1145.4020637360964
2012-11-21,1146.6881261596116
2012-11-22,1152.6970766853572
2012-11-23,1165.1815895931572
2012-11-26,1165.2799988758684
2012-11-27,1164.5081649857375
2012-11-28,1158.8835902459095
2012-11-29,1172.8325327134783
2012-11-30,1175.5476022562461
2012-12-03,1175.929614622817
2012-12-04,1175.9046514116787
2012-12-05,1190.2094325620124
2012-12-06,1193.0704220808702
2012-12-07,1196.954339429345
2012-12-10,1202.8987421700479
2012-12-11,1208.6941929063898
2012-12-12,1217.6787502162397
2012-12-13,1219.6336936079388
2012-12-14,1220.32523634201
2012-12-17,1219.1516380060318
2012-12-18,1226.0278518747195
2012-12-19,1232.3512119810866
2012-12-20,1232.5170494125264
2012-12-21,1221.2262949602316
2012-12-24,1221.1053931560646
2012-12-25,1223.195382332878
2012-12-26,1223.9554233195115
2012-12-27,1230.135707313466
2012-12-28,1234.9898820610995
2012-12-31,1237.486644879988
2013-01-01,1237.486644879988
2013-01-02,1265.1062110953962
2013-01-03,1269.6242356542937
2013-01-04,1265.6775757299663
2013-01-07,1262.4504104560797
2013-01-08,1252.7399068053462
2013-01-09,1257.5623354287977
2013-01-10,1262.8247413901315
2013-01-11,1259.3235137011045
2013-01-14,1266.4808879123075
2013-01-15,1258.5750238809567
2013-01-16,1255.4676133286493
2013-01-17,1256.274587266682
2013-01-18,1265.4794747798123
2013-01-21,1262.560045558018
2013-01-22,1264.6158770087507
2013-01-23,1259.5665936755188
2013-01-24,1255.632802953005
2013-01-25,1251.5498624359143
2013-01-28,1242.0904508142924
2013-01-29,1251.810687081516
2013-01-30,1249.7108544584232
2013-01-31,1249.1190409052756
2013-02-01,1253.9778372509882
2013-02-04,1254.0082020578764
2013-02-05,1247.1525738273303
2013-02-06,1242.9831706262007
2013-02-07,1236.7794079151295
2013-02-08,1239.8898257689016
2013-02-11,1236.9763495931531
2013-02-12,1239.0927831586573
2013-02-13,1246.2069595690045
2013-02-14,1248.1557013294957
2013-02-15,1248.9653415320056
2013-02-18,1246.300046321012
2013-02-19,1246.1036393746222
2013-02-20,1251.592852439032
2013-02-21,1233.8466784664445
2013-02-22,1233.323478435522
2013-02-25,1232.8455504900467
2013-02-26,1221.7736073880455
2013-02-27,1225.4263501131345
2013-02-28,1237.45031266396
2013-03-01,1236.6649844400965
2013-03-04,1221.7056312242296
2013-03-05,1232.0313988739601
2013-03-06,1243.2035484870707
2013-03-07,1240.0499548527023
2013-03-08,1249.9758998025268
2013-03-11,1245.3994916888335
2013-03-12,1238.9483662715659
2013-03-13,1228.3661568479447
2013-03-14,1225.643224034843
2013-03-15,1219.8284944158315
2013-03-18,1205.2093990689957
2013-03-19,1200.4539057378379
2013-03-20,1202.8470652653687
2013-03-21,1198.0653300814074
2013-03-22,1192.1552903929191
2013-03-25,1200.6676868029058
2013-03-26,1207.9872315907555
2013-03-27,1212.9169553517904
2013-03-28,1212.7901250868965
2013-03-29,1215.5130111923213
2013-04-01,1211.0466413550403
2013-04-02,1208.3443803861808
2013-04-03,1202.0524832502342
2013-04-04,1195.4384015265045
2013-04-05,1183.1669080093702
2013-04-08,1181.4139779976138
2013-04-09,1192.8037684670485
2013-04-10,1202.7510307215139
2013-04-11,1209.1025252933098
2013-04-12,1198.036873322487
2013-04-15,1177.0647935003892
2013-04-16,1183.4529346555541
2013-04-17,1173.9079931192132
2013-04-18,1168.7810749450932
2013-04-19,1185.9357643838632
2013-04-22,1186.96950944701
2013-04-23,1184.237908539277
2013-04-24,1196.0456026658067
2013-04-25,1206.9935239817514
2013-04-26,1201.0406877292633
2013-04-29,1207.3812823994735
2013-04-30,1221.1375117028467
2013-05-01,1217.8924123822733
2013-05-02,1218.8144454119115
2013-05-03,1225.5199671116852
2013-05-06,1230.530890519039
2013-05-07,1237.8533601676186
2013-05-08,1249.0659109832209
2013-05-09,1247.1039980740215
2013-05-10,1235.6860914542472
2013-05-13,1227.5548439917388
2013-05-14,1230.9409107433528
2013-05-15,1230.7583605953541
2013-05-16,1231.047622904204
2013-05-17,1229.932507368809
2013-05-20,1232.9514866570387
2013-05-21,1233.626829289173
2013-05-22,1233.377747941389
2013-05-23,1207.6386943536327
2013-05-24,1207.7689967940635
2013-05-27,1209.4981499737314
2013-05-28,1213.6340317604418
2013-05-29,1202.7175883365142
2013-05-30,1199.3058155935214
2013-05-31,1191.3588155885282
2013-06-03,1181.1184642235983
2013-06-04,1187.658670912856
2013-06-05,1172.8902576027263
2013-06-06,1166.1191925556934
2013-06-07,1162.4123835351115
2013-06-10,1155.0978634037926
2013-06-11,1133.2735953758395
2013-06-12,1132.219872635315
2013-06-13,1120.7273845249517
2013-06-14,1132.6281233797456
2013-06-17,1137.257685623369
2013-06-18,1134.7791018082878
2013-06-19,1125.338129451275
2013-06-20,1081.2074460911936
2013-06-21,1072.0364822840377
2013-06-24,1051.880776424312
2013-06-25,1053.7274554369774
2013-06-26,1075.0748674975484
2013-06-27,1095.1125888309693
2013-06-28,1119.027731515004
2013-07-01,1121.3196530905698
2013-07-02,1111.5115965522714
2013-07-03,1088.8013652409934
2013-07-04,1099.7914407714445
2013-07-05,1094.0402036181918
2013-07-08,1080.6059000907744
2013-07-09,1089.288625132814
2013-07-10,1092.1496195336058
2013-07-11,1126.3327412594924
2013-07-12,1128.723257799541
2013-07-15,1136.8203612752336
2013-07-16,1136.4982955692083
2013-07-17,1145.764839336727
2013-07-18,1142.0553098134756
