Date,EM ex ASIA
2000-12-29,100.0
2001-01-01,99.9525330821387
2001-01-02,98.79251565710815
2001-01-03,100.72873612391025
2001-01-04,103.5060931978781
2001-01-05,101.73978198652514
2001-01-08,101.40381923347435
2001-01-09,102.06103111089882
2001-01-10,101.85007423300175
2001-01-11,103.4475412791727
2001-01-12,103.63681954916838
2001-01-15,103.5757753700643
2001-01-16,102.87709665443774
2001-01-17,104.6139836079441
2001-01-18,105.99007055274433
2001-01-19,107.00609513645907
2001-01-22,105.70606984718286
2001-01-23,106.80251910716062
2001-01-24,106.409994938882
2001-01-25,106.47490546939733
2001-01-26,107.12599004367107
2001-01-29,107.44041477935012
2001-01-30,108.39525712788917
2001-01-31,109.02956301355412
2001-02-01,109.0207173812072
2001-02-02,107.45638876158266
2001-02-05,106.49164203850032
2001-02-06,107.14495660972125
2001-02-07,105.37682418340671
2001-02-08,105.82175657853429
2001-02-09,105.47686761791392
2001-02-12,105.77342759707757
2001-02-13,105.91530511192761
2001-02-14,105.93581831099175
2001-02-15,106.54681915153348
2001-02-16,105.1175475258861
2001-02-19,104.42159652067944
2001-02-20,103.73510565825401
2001-02-21,100.09202786582019
2001-02-22,98.53618788363674
2001-02-23,97.82668639859112
2001-02-26,99.80844744658727
2001-02-27,99.7254856361887
2001-02-28,98.7036747873576
2001-03-01,99.72345385747934
2001-03-02,100.1733256252574
2001-03-05,100.50745819686632
2001-03-06,101.38364546431237
2001-03-07,101.52365566184174
2001-03-08,102.25447548603233
2001-03-09,101.57564232465474
2001-03-12,98.21006205713101
2001-03-13,97.93828226532604
2001-03-14,94.89097761583281
2001-03-15,94.5350532042356
2001-03-16,93.5799433944564
2001-03-19,93.00961867685366
2001-03-20,93.51696602885204
2001-03-21,92.97269431671957
2001-03-22,89.9606128345578
2001-03-23,90.46365122560411
2001-03-26,92.27832240308885
2001-03-27,92.82256295924365
2001-03-28,91.31292681170449
2001-03-29,89.28646144767046
2001-03-30,89.7811961319731
2001-04-02,88.74842818180011
2001-04-03,86.41678605028375
2001-04-04,87.02381635321001
2001-04-05,89.77930756377204
2001-04-06,89.88295104236893
2001-04-09,90.7604867415409
2001-04-10,92.72773268888098
2001-04-11,93.42872602128028
2001-04-12,93.8701043037905
2001-04-13,93.94874215484069
2001-04-16,93.15063749249569
2001-04-17,93.13201219708026
2001-04-18,95.73707417194322
2001-04-19,95.53552844301143
2001-04-20,93.66761181900499
2001-04-23,92.76580607887604
2001-04-24,93.18135230140791
2001-04-25,93.48876006037253
2001-04-26,95.6336085559214
2001-04-27,97.41549752652378
2001-04-30,98.24957721873304
2001-05-01,98.18209854759637
2001-05-02,98.2618525170549
2001-05-03,97.96125062505733
2001-05-04,98.5565136258211
2001-05-07,98.25164501547039
2001-05-08,97.99723418182205
2001-05-09,97.88003881396149
2001-05-10,98.49450958839833
2001-05-11,97.40753879236912
2001-05-14,96.19226532627671
2001-05-15,95.9588930545752
2001-05-16,97.35044901758833
2001-05-17,100.32993180741765
2001-05-18,101.36630396005
2001-05-21,102.38043517517553
2001-05-22,102.58408090233118
2001-05-23,101.68658189590315
2001-05-24,101.04469343496365
2001-05-25,100.62265942990226
2001-05-28,100.81885978574233
2001-05-29,100.13602330180709
2001-05-30,99.15593330465887
2001-05-31,99.65868685927305
2001-06-01,99.83368412467092
2001-06-04,100.37666562483702
2001-06-05,99.8086507866568
2001-06-06,100.00780246393983
2001-06-07,100.20347013799974
2001-06-08,100.19225215381333
2001-06-11,99.27223915259924
2001-06-12,98.79839735583508
2001-06-13,98.48837409165067
2001-06-14,98.61325594854601
2001-06-15,97.70793504187405
2001-06-18,95.58081443513233
2001-06-19,95.42212511301636
2001-06-20,95.43373437333807
2001-06-21,96.70577405406044
2001-06-22,97.40119295849124
2001-06-25,97.58542715501551
2001-06-26,97.39826813768836
2001-06-27,97.3417527300788
2001-06-28,97.21164461951268
2001-06-29,97.47698452358026
2001-07-02,98.07648450166994
2001-07-03,96.65490980819948
2001-07-04,95.5628274486007
2001-07-05,94.64367240348804
2001-07-06,92.32829803342798
2001-07-09,92.65602972036629
2001-07-10,91.7769917754645
2001-07-11,89.31187649674608
2001-07-12,89.68394784262821
2001-07-13,89.77259596645047
2001-07-16,88.84784450286622
2001-07-17,89.24254838756659
2001-07-18,89.21016907628315
2001-07-19,89.56309525735242
2001-07-20,89.60018895110164
2001-07-23,90.58898237725415
2001-07-24,89.84115375340696
2001-07-25,89.32126986705681
2001-07-26,90.23697479245187
2001-07-27,90.23531529974728
2001-07-30,90.8709957500276
2001-07-31,90.52441873899022
2001-08-01,90.50198458390288
2001-08-02,91.52694060603135
2001-08-03,91.37410836650164
2001-08-06,90.90398085961931
2001-08-07,90.4632641672588
2001-08-08,89.96270023436162
2001-08-09,89.89405969972003
2001-08-10,90.08180965746915
2001-08-13,90.10343764647507
2001-08-14,90.12129079657743
2001-08-15,89.770343605577
2001-08-16,89.53587714535146
2001-08-17,87.80914819771664
2001-08-20,87.60904628200379
2001-08-21,87.56503759014882
2001-08-22,88.71506777868018
2001-08-23,88.42501042520813
2001-08-24,89.46529396625454
2001-08-27,89.99146331475757
2001-08-28,89.7374906522881
2001-08-29,89.84530150113396
2001-08-30,88.99923018313316
2001-08-31,88.77002218756408
2001-09-03,87.93188405149593
2001-09-04,87.59514624939769
2001-09-05,87.27627572280274
2001-09-06,85.85115259345483
2001-09-07,85.49165284415946
2001-09-10,84.54812868277966
2001-09-11,80.05339200273592
2001-09-12,79.3783089584575
2001-09-13,78.2433435094094
2001-09-14,77.17462067860342
2001-09-17,76.83531488322744
2001-09-18,76.913430921226
2001-09-19,77.0230688509776
2001-09-20,73.87397553121174
2001-09-21,72.12437649124094
2001-09-24,73.43624448295535
2001-09-25,73.96751877760299
2001-09-26,73.44826226360264
2001-09-27,73.52731042659951
2001-09-28,74.62112704446193
2001-10-01,74.23726243316469
2001-10-02,73.96010008873728
2001-10-03,73.48226407069741
2001-10-04,74.66738144159518
2001-10-05,74.60918318506829
