Date,EM ASEAN
1994-12-30,1000.0
1995-01-31,891.608356603818
1995-02-28,977.9635392450173
1995-03-31,957.6434029311354
1995-04-28,950.103863449788
1995-05-31,1081.4773127136862
1995-06-30,1075.9768558828694
1995-07-31,1086.5816331039127
1995-08-31,1027.9123996942733
1995-09-29,1008.5068549524558
1995-10-31,970.8645961904074
1995-11-30,948.9353472878029
1995-12-29,1014.298445966156
1996-01-31,1087.619972317668
1996-02-29,1090.4276181808832
1996-03-29,1115.0636041054236
1996-04-30,1167.8174842858614
1996-05-31,1155.3777635085294
1996-06-28,1139.2469694463925
1996-07-31,1035.9099762781645
1996-08-30,1080.5399334693304
1996-09-30,1097.482513987465
1996-10-31,1053.2021177341849
1996-11-29,1102.701870223539
1996-12-31,1094.0255060287527
1997-01-01,1094.0255060287527
1997-01-02,1087.9150281217794
1997-01-03,1090.3347622150052
1997-01-06,1101.8707930653109
1997-01-07,1112.176674454049
1997-01-08,1118.9517066793542
1997-01-09,1121.1301863505819
1997-01-10,1121.0278181012902
1997-01-13,1112.984198265767
1997-01-14,1102.6779281665604
1997-01-15,1111.855151191972
1997-01-16,1108.62816305591
1997-01-17,1117.4972761156403
1997-01-20,1128.530459214358
1997-01-21,1126.2971143565524
1997-01-22,1135.0375261634217
1997-01-23,1138.500720349716
1997-01-24,1136.0199102510808
1997-01-27,1136.3298867388787
1997-01-28,1133.0112586583639
1997-01-29,1118.815301347115
1997-01-30,1120.2375800224909
1997-01-31,1117.6853053947093
1997-02-03,1111.214399339968
1997-02-04,1110.6446758670554
1997-02-05,1113.9478223327912
1997-02-06,1115.5361441884115
1997-02-07,1115.0384345755508
1997-02-10,1114.9514251426278
1997-02-11,1113.2861551276155
1997-02-12,1119.6106234838132
1997-02-13,1118.4735610769
1997-02-14,1112.2101935511037
1997-02-17,1108.7865005453916
1997-02-18,1104.8273855027414
1997-02-19,1119.373324802681
1997-02-20,1129.3731326672469
1997-02-21,1127.03125174928
1997-02-24,1127.6699847864104
1997-02-25,1130.1506314419628
1997-02-26,1129.4939880010725
1997-02-27,1124.0189534149213
1997-02-28,1128.415612950955
1997-03-03,1118.9064046170463
1997-03-04,1106.794906728209
1997-03-05,1106.7120339128724
1997-03-06,1100.643397906168
1997-03-07,1103.0568214838818
1997-03-10,1101.2599235028888
1997-03-11,1112.9761381328915
1997-03-12,1109.3936121994943
1997-03-13,1105.3955355868873
1997-03-14,1093.9801831167374
1997-03-17,1088.5637296864536
1997-03-18,1082.7207615888597
1997-03-19,1091.111473157029
1997-03-20,1084.4664337480574
1997-03-21,1072.3345439896198
1997-03-24,1074.8807347896532
1997-03-25,1079.5236726852904
1997-03-26,1083.0538932303823
1997-03-27,1084.487836327417
1997-03-28,1078.9677884694236
1997-03-31,1072.342356969447
1997-04-01,1058.7733589180518
1997-04-02,1057.8922704394251
1997-04-03,1036.500093727959
1997-04-04,1029.3119884011012
1997-04-07,1020.8555203449876
1997-04-08,1029.5186497976595
1997-04-09,1029.563493812996
1997-04-10,1023.6830555798409
1997-04-11,1022.0996795029904
1997-04-14,999.0622783197373
1997-04-15,992.0188304698581
1997-04-16,994.8009112441563
1997-04-17,1001.9669422854456
1997-04-18,1002.8055669372388
1997-04-21,1013.8231465337518
1997-04-22,1006.9992732020165
1997-04-23,1006.948575218699
1997-04-24,998.2195433122746
1997-04-25,992.0290097201408
1997-04-28,979.8092246516018
1997-04-29,957.725361901634
1997-04-30,970.8453300885238
1997-05-01,967.279889819355
1997-05-02,975.3473924620558
1997-05-05,979.2692016857519
1997-05-06,979.2318301410578
1997-05-07,983.1129229624287
1997-05-08,981.009731519098
1997-05-09,981.8806854934054
1997-05-12,969.2345065240139
1997-05-13,966.526741102042
1997-05-14,953.3447238820307
1997-05-15,933.7495617034269
1997-05-16,933.1820212382842
1997-05-19,930.21824720104
1997-05-20,937.6387030817015
1997-05-21,943.7661410154434
1997-05-22,946.3954744537534
1997-05-23,953.5372650505412
1997-05-26,953.6833582941056
1997-05-27,956.0187612104306
1997-05-28,965.2851951776082
1997-05-29,976.0427771860062
1997-05-30,983.7947822194697
1997-06-02,992.5897832227265
1997-06-03,993.8070427158958
1997-06-04,986.564936586121
1997-06-05,984.1093769359976
1997-06-06,983.7286368506504
1997-06-09,980.5113468110171
1997-06-10,973.5588663520106
1997-06-11,975.2182655607882
1997-06-12,974.4114914361011
1997-06-13,952.716550585418
1997-06-16,952.6905404461157
1997-06-17,947.5185821979866
1997-06-18,951.9576635727353
1997-06-19,955.5058588112897
1997-06-20,959.0603347135914
1997-06-23,964.3485213043531
1997-06-24,951.8764644712994
1997-06-25,950.7673780199874
1997-06-26,955.9442246397489
1997-06-27,961.4115403115657
1997-06-30,962.7325883165971
1997-07-01,966.8881570271126
1997-07-02,987.6941537364071
1997-07-03,992.310361589651
1997-07-04,987.1288616991434
1997-07-07,968.8228024478782
1997-07-08,964.0145752804196
1997-07-09,950.3911550286313
1997-07-10,938.9410026506725
1997-07-11,922.4075595018609
1997-07-14,907.16028686606
1997-07-15,908.0007522107676
1997-07-16,902.9534954514183
1997-07-17,906.5664175196166
1997-07-18,896.234723538475
1997-07-21,893.8818211988363
1997-07-22,891.8096400414126
1997-07-23,889.0960926312358
1997-07-24,886.6189790870145
1997-07-25,886.8623364883302
1997-07-28,896.2182306985325
1997-07-29,911.3758629256077
1997-07-30,904.0278537541817
1997-07-31,891.5746123640831
1997-08-01,883.1930450201281
1997-08-04,875.823452390328
1997-08-05,857.2389073357301
1997-08-06,855.7521080435258
1997-08-07,835.9345381601931
1997-08-08,825.2855657279034
1997-08-11,795.5812363968829
1997-08-12,787.1263540574993
1997-08-13,792.654588170451
1997-08-14,777.4776949096866
1997-08-15,755.2854350273994
1997-08-18,722.5350997592682
1997-08-19,723.1259377109394
1997-08-20,750.04580769938
1997-08-21,753.4379247521409
1997-08-22,732.3072087836665
1997-08-25,701.7790334006219
1997-08-26,684.0053474760807
1997-08-27,668.8550641168168
1997-08-28,616.4688289792916
1997-08-29,596.5010046870595
1997-09-01,586.6761359398034
1997-09-02,586.5867644054512
1997-09-03,563.8064884279881
1997-09-04,564.3138647618791
1997-09-05,634.0260219309545
1997-09-08,673.4081989251982
1997-09-09,686.9667953560928
1997-09-10,659.5726997950766
1997-09-11,639.9780124337121
1997-09-12,638.4141141583287
1997-09-15,633.6841859535449
1997-09-16,619.1650346244941
1997-09-17,601.2833818248961
1997-09-18,590.0834549065206
1997-09-19,594.5706908322946
1997-09-22,574.7312158068277
1997-09-23,593.0303421035941
1997-09-24,600.5503821566665
1997-09-25,603.603358528698
1997-09-26,602.1568149082385
1997-09-29,592.5565678401546
1997-09-30,585.6226651228758
1997-10-01,558.4609097602396
1997-10-02,561.1061803078956
1997-10-03,543.6509949567406
1997-10-06,535.1943057725335
1997-10-07,544.0676785678445
1997-10-08,568.764891454056
1997-10-09,580.2059641156058
1997-10-10,600.7027624342035
1997-10-13,589.6140556955024
1997-10-14,586.2674173512225
1997-10-15,570.4440209484113
1997-10-16,560.5095068346972
1997-10-17,555.5689781321801
1997-10-20,528.652864293915
1997-10-21,521.2480865099285
1997-10-22,501.2464682887817
1997-10-23,493.0258212261631
1997-10-24,479.63790485956946
1997-10-27,481.884953340889
1997-10-28,436.7513570410426
1997-10-29,456.88356738150526
1997-10-30,457.4154885264969
1997-10-31,462.33615443978755
1997-11-03,505.9087041577716
1997-11-04,515.421387352236
1997-11-05,517.7176360451634
1997-11-06,510.69051239652276
1997-11-07,501.3742128709229
1997-11-10,491.0529263612188
1997-11-11,483.0101129544045
1997-11-12,477.24316419636295
1997-11-13,467.34208578942344
1997-11-14,466.45105320044917
1997-11-17,459.62161241729405
1997-11-18,432.88646236957146
1997-11-19,414.9603989034126
1997-11-20,382.0054043407634
1997-11-21,394.7803509496381
1997-11-24,400.05599846291034
1997-11-25,376.52183532316116
1997-11-26,371.84984679036944
1997-11-27,379.90124079539015
1997-11-28,378.03699257850616
1997-12-01,363.29017359860103
1997-12-02,361.13041091077883
1997-12-03,357.21648984844194
1997-12-04,367.80677342016617
1997-12-05,381.3300344974058
1997-12-08,416.3718737866361
1997-12-09,394.4158322435119
1997-12-10,395.7404791271513
1997-12-11,357.1920920695536
1997-12-12,332.70041988924953
1997-12-15,307.9533893232029
1997-12-16,305.81198882880483
1997-12-17,316.5791843212861
1997-12-18,335.6860443797584
1997-12-19,335.9335501451544
1997-12-22,330.8319513981812
1997-12-23,320.5216091345188
1997-12-24,317.80744191600115
1997-12-25,317.80744191600115
1997-12-26,322.6146450168134
1997-12-29,323.3233558718213
1997-12-30,327.9411151863308
1997-12-31,331.7004066538194
1998-01-01,331.70040665381936
1998-01-02,318.11679453815776
1998-01-05,292.53902260094287
1998-01-06,264.72996068712774
1998-01-07,255.98933540496006
1998-01-08,229.93408388985708
1998-01-09,225.00334245253322
1998-01-12,218.47831483931677
1998-01-13,235.05683788116698
1998-01-14,268.3178670866994
1998-01-15,259.3862699778946
1998-01-16,272.82884064725306
1998-01-19,297.0393782666637
1998-01-20,293.2839005407343
1998-01-21,286.22991989850595
1998-01-22,267.8575828523535
1998-01-23,256.6973650099548
1998-01-26,265.9004412416926
1998-01-27,276.6913960719167
1998-01-28,283.5738455376571
1998-01-29,286.08330989186635
1998-01-30,308.70567262350824
1998-02-02,339.7961878602176
1998-02-03,388.3837681143187
1998-02-04,372.3082354405446
1998-02-05,384.8168998424506
1998-02-06,398.18241729061697
1998-02-09,398.8612976200539
1998-02-10,433.836754106367
1998-02-11,435.60319264512145
1998-02-12,394.7578368095711
1998-02-13,373.6509435279822
1998-02-16,352.01168882950446
1998-02-17,374.56790548436663
1998-02-18,388.80271232441345
1998-02-19,410.3026602090981
1998-02-20,406.89882052052087
1998-02-23,397.0896093473735
1998-02-24,404.87529976427334
1998-02-25,399.37602655198043
1998-02-26,407.42985750332747
1998-02-27,420.97732817435787
1998-03-02,426.65173485871344
1998-03-03,409.7056858820122
1998-03-04,393.26460881492403
1998-03-05,375.24771676420994
1998-03-06,374.9371754230607
1998-03-09,366.37974944685436
1998-03-10,382.72471833080937
1998-03-11,381.7156415483082
1998-03-12,381.8548118132379
1998-03-13,404.8150513634491
1998-03-16,398.31760741976154
1998-03-17,395.3491228107283
1998-03-18,403.12498515403666
1998-03-19,415.0977858679578
1998-03-20,418.9842701741392
1998-03-23,435.38200695639955
1998-03-24,424.9991552970579
1998-03-25,430.5027488956003
1998-03-26,428.4259467056819
1998-03-27,431.20076712236937
1998-03-30,421.0290543999154
1998-03-31,416.7238022916686
1998-04-01,403.66761061832057
1998-04-02,389.931626908296
1998-04-03,379.97065339939525
1998-04-06,385.82621897468204
1998-04-07,385.4842345071708
1998-04-08,387.93596913178715
1998-04-09,400.8445071205101
1998-04-10,400.7522160422479
1998-04-13,400.63040037093725
1998-04-14,394.9400586533676
1998-04-15,386.00632675981984
1998-04-16,373.112597636271
1998-04-17,372.14173492884515
1998-04-20,373.0151616086109
1998-04-21,372.21340998904043
1998-04-22,369.567421726353
1998-04-23,367.2698279228541
1998-04-24,370.4376157289997
1998-04-27,360.90632438469584
1998-04-28,360.9639317194076
1998-04-29,358.62705594883556
1998-04-30,360.5452325640574
1998-05-01,363.9615802563132
1998-05-04,364.53346397930125
1998-05-05,357.4936419985214
1998-05-06,326.9180854386359
1998-05-07,329.9836828837787
1998-05-08,330.09092156697295
1998-05-11,326.94834811018023
1998-05-12,321.706186302394
1998-05-13,304.200664735803
1998-05-14,312.55161998115886
1998-05-15,316.9921897595241
1998-05-18,300.6028010862503
1998-05-19,299.16304845822754
1998-05-20,311.88503609567607
1998-05-21,325.4184908426178
1998-05-22,320.949442111682
1998-05-25,317.22005525523815
1998-05-26,312.52123808725764
1998-05-27,301.0419071012663
1998-05-28,292.82185456223243
1998-05-29,290.61823139508545
1998-06-01,273.98934915054406
1998-06-02,274.62468184687066
1998-06-03,275.6535091194327
1998-06-04,271.18410545550154
1998-06-05,266.7108504526404
1998-06-08,261.1170227519515
1998-06-09,263.30217233800846
1998-06-10,248.8368920768172
1998-06-11,243.54176834731672
1998-06-12,239.46745680549378
1998-06-15,223.79956683989386
1998-06-16,218.5506882788133
1998-06-17,230.85070265613786
1998-06-18,245.27510630300262
1998-06-19,243.99837399572095
1998-06-22,233.34352333195167
1998-06-23,233.70813163864
1998-06-24,231.64705259851277
1998-06-25,226.08511898435182
1998-06-26,221.35876362874964
1998-06-29,220.1922484279596
1998-06-30,225.84382894150554
1998-07-01,232.21302237574602
1998-07-02,237.86205634939645
1998-07-03,238.5599439968002
1998-07-06,237.49012897566809
1998-07-07,238.00147688450275
1998-07-08,232.49652757549
1998-07-09,226.332349287088
1998-07-10,219.7675597018797
1998-07-13,216.21740242046036
1998-07-14,220.08162158962114
1998-07-15,226.93396253891626
1998-07-16,234.6653542376267
1998-07-17,241.73178288271143
1998-07-20,238.801726471285
1998-07-21,234.66281984346773
1998-07-22,227.1834697154525
1998-07-23,221.14943620418595
1998-07-24,222.22932531589186
1998-07-27,217.5545792134585
1998-07-28,216.01737562617558
1998-07-29,210.18306597123018
1998-07-30,212.60764171237622
1998-07-31,216.54020820002984
1998-08-03,207.81859320375025
1998-08-04,206.43977026011726
1998-08-05,203.21098789353792
1998-08-06,196.4094497711116
1998-08-07,189.62674025440603
1998-08-10,182.87849751461795
1998-08-11,173.1996956418799
1998-08-12,175.64104654850865
1998-08-13,170.43705208426155
1998-08-14,173.62310756747453
1998-08-17,168.73108708508545
1998-08-18,169.15704362755417
1998-08-19,182.6192816835286
1998-08-20,185.9248254299217
1998-08-21,174.67569293392862
1998-08-24,169.7897942507829
1998-08-25,171.42344728722364
1998-08-26,169.11857981535323
1998-08-27,165.3354239343587
1998-08-28,157.49146109822556
1998-08-31,158.782396312401
1998-09-01,153.9490754555652
1998-09-02,166.18282313832398
1998-09-03,170.99418445052038
