Date,EM ASIA WITH CHINA ALL SHARES
2012-04-25,2142.319760635122
2012-04-26,2152.5851302906217
2012-04-27,2153.743426830187
2012-04-30,2174.1082975654795
2012-05-01,2174.4384189208254
2012-05-02,2197.3754425586767
2012-05-03,2188.763844074814
2012-05-04,2177.8360552715844
2012-05-07,2142.4906539867757
2012-05-08,2137.851446292108
2012-05-09,2107.0422460501404
2012-05-10,2103.308796018007
2012-05-11,2078.9486078567493
2012-05-14,2061.635502304
2012-05-15,2060.1282191820787
2012-05-16,1994.4439379978103
2012-05-17,2012.295649832603
2012-05-18,1970.1940311285116
2012-05-21,1978.3855544707262
2012-05-22,2001.5510436575316
2012-05-23,1970.8189417636768
2012-05-24,1968.0348620844923
2012-05-25,1962.6238150595104
2012-05-28,1978.1394148881795
2012-05-29,2011.45625299902
2012-05-30,1993.8832793053537
2012-05-31,1988.5425790113857
2012-06-01,1966.4292900797723
2012-06-04,1916.7029493561997
2012-06-05,1929.2335972798749
2012-06-06,1954.6607464597341
2012-06-07,1979.3363253677262
2012-06-08,1961.8482669931225
2012-06-11,1998.9540777628763
2012-06-12,1988.8898408659727
2012-06-13,2002.9224737695304
2012-06-14,1991.431969386323
2012-06-15,2011.3661198845389
2012-06-18,2035.1048415759017
2012-06-19,2036.6080870058995
2012-06-20,2048.1740079639235
2012-06-21,2020.547685834888
2012-06-22,1990.3712580351735
2012-06-25,1967.0315052981823
2012-06-26,1968.0432193079337
2012-06-27,1980.7373434815227
2012-06-28,1974.2398329483744
2012-06-29,2021.540607242746
2012-07-02,2026.5698765681589
2012-07-03,2053.9933803133913
2012-07-04,2061.0272124734447
2012-07-05,2055.7625689712318
2012-07-06,2048.97987583529
2012-07-09,2013.2724170567592
2012-07-10,2013.6564315765988
2012-07-11,2013.5676916493424
2012-07-12,1975.2628628198927
2012-07-13,1990.3833534617975
2012-07-16,1989.1100423110308
2012-07-17,2005.2994480160605
2012-07-18,1987.6974389347176
2012-07-19,2015.7371246455118
2012-07-20,2013.9286759176453
2012-07-23,1966.480284305392
2012-07-24,1964.3817829440773
2012-07-25,1949.570460253953
2012-07-26,1952.4010119978311
2012-07-27,1996.8417213583346
2012-07-30,2014.7701062928058
2012-07-31,2047.3919467082474
2012-08-01,2053.4898593360226
2012-08-02,2036.7521469046492
2012-08-03,2026.8563545263291
2012-08-06,2061.3980764984663
2012-08-07,2066.8477218557746
2012-08-08,2072.556462550634
2012-08-09,2098.4255817984636
2012-08-10,2094.651336813961
2012-08-13,2079.9709469355025
2012-08-14,2096.5517099719614
2012-08-15,2086.3169924060717
2012-08-16,2079.2457896242518
2012-08-17,2075.2929138550453
2012-08-20,2070.9235722188578
2012-08-21,2082.585786130071
2012-08-22,2069.485000983306
2012-08-23,2084.975337816077
2012-08-24,2061.1429601401187
2012-08-27,2045.2501686209187
2012-08-28,2039.2003118118432
2012-08-29,2037.6246043985384
2012-08-30,2023.5548072877375
2012-08-31,2021.7794907224472
2012-09-03,2035.6785623236142
2012-09-04,2026.8116196021888
2012-09-05,1999.38626308848
2012-09-06,2007.5683879142334
2012-09-07,2063.0375827079097
2012-09-10,2067.8519834575714
2012-09-11,2067.07511238311
2012-09-12,2090.6881831679707
2012-09-13,2086.0317273172795
2012-09-14,2152.5887534656877
2012-09-17,2149.3134438126554
2012-09-18,2134.9109533936867
2012-09-19,2148.89311122367
2012-09-20,2117.2384893524895
2012-09-21,2139.4746831559905
2012-09-24,2136.9106338618217
2012-09-25,2133.7661175277585
2012-09-26,2114.9335677965987
2012-09-27,2138.7037327962294
2012-09-28,2163.250875228735
2012-10-01,2160.7238491470257
2012-10-02,2164.9466194234706
2012-10-03,2165.881212115042
2012-10-04,2171.6555149370356
2012-10-05,2177.649494684999
2012-10-08,2152.6403328797496
2012-10-09,2159.537907386999
2012-10-10,2147.4859648517495
2012-10-11,2146.2572879464906
2012-10-12,2151.1173600183693
2012-10-15,2146.4466712560456
2012-10-16,2155.983933828715
2012-10-17,2170.104237962154
2012-10-18,2186.1615877073245
2012-10-19,2173.6283828465744
2012-10-22,2177.1552273677567
2012-10-23,2165.4973750565473
2012-10-24,2156.699598900991
2012-10-25,2161.8309442362875
2012-10-26,2133.367493427717
2012-10-29,2134.197978426952
2012-10-30,2139.6924851295744
2012-10-31,2153.780616683611
2012-11-01,2162.5003889451787
2012-11-02,2180.006073567203
2012-11-05,2167.344750251496
2012-11-06,2174.0653667902416
2012-11-07,2191.5322071509795
2012-11-08,2159.329195495493
2012-11-09,2153.2021993395947
2012-11-12,2152.395950910511
2012-11-13,2129.644231945222
2012-11-14,2142.7492426555104
2012-11-15,2118.859610168116
2012-11-16,2109.2085288653902
2012-11-19,2115.8940949534667
2012-11-20,2120.8747752263853
2012-11-21,2131.1786031988563
2012-11-22,2139.838754159338
2012-11-23,2161.5283130884322
2012-11-26,2161.1635135601914
2012-11-27,2168.3242369965005
2012-11-28,2156.7194549779383
2012-11-29,2177.857923062003
2012-11-30,2193.549309217282
2012-12-03,2184.389692642654
2012-12-04,2187.1634473255117
2012-12-05,2219.13208725956
2012-12-06,2221.8160314782717
2012-12-07,2231.292097453461
2012-12-10,2238.675977340925
2012-12-11,2243.455842208118
2012-12-12,2260.6844266633325
2012-12-13,2264.683325205882
2012-12-14,2277.7275083757195
2012-12-17,2269.1450386733754
2012-12-18,2275.2475330983602
2012-12-19,2286.0924211659003
2012-12-20,2282.8898055765653
2012-12-21,2261.1414558793194
2012-12-24,2265.853881440658
2012-12-25,2279.810764556572
2012-12-26,2282.6798326613944
2012-12-27,2286.5627329011018
2012-12-28,2303.245044867316
2012-12-31,2311.9335725270635
2013-01-01,2313.648497542158
2013-01-02,2356.0343792305957
2013-01-03,2364.165326083321
2013-01-04,2355.5707514403807
2013-01-07,2351.8449754418384
2013-01-08,2337.3498714124994
2013-01-09,2339.8949030937083
2013-01-10,2351.7406821689747
2013-01-11,2340.3382427886568
2013-01-14,2368.3069501241284
2013-01-15,2361.5419775618043
2013-01-16,2347.168433477041
2013-01-17,2340.9336846491965
2013-01-18,2370.961032743542
2013-01-21,2364.436106925139
2013-01-22,2367.324483108271
2013-01-23,2361.8289094972097
2013-01-24,2344.0100954959403
2013-01-25,2330.560055484161
2013-01-28,2329.963153110706
2013-01-29,2348.194531012601
2013-01-30,2359.8241276043655
2013-01-31,2353.762241453951
2013-02-01,2358.265290069091
2013-02-04,2369.7487907016152
2013-02-05,2353.642544280728
2013-02-06,2353.2802165395237
2013-02-07,2343.3923634703374
2013-02-08,2344.8644781667554
2013-02-11,2343.5455497790467
2013-02-12,2346.5009473037744
2013-02-13,2360.286445751801
2013-02-14,2368.9290448014053
2013-02-15,2372.6072667675867
2013-02-18,2363.2479397933844
2013-02-19,2350.375642698705
2013-02-20,2378.711258338281
2013-02-21,2337.4861472891453
2013-02-22,2334.7254862876953
2013-02-25,2335.3977658970475
2013-02-26,2306.4794738895807
2013-02-27,2317.8130940660153
2013-02-28,2349.226548439528
2013-03-01,2347.5877449731947
2013-03-04,2302.9047810102693
2013-03-05,2326.9578470234655
2013-03-06,2348.6131595162324
2013-03-07,2336.769688983198
2013-03-08,2349.8608890019827
2013-03-11,2339.7940249302605
2013-03-12,2322.7034010541256
2013-03-13,2305.5659197288924
2013-03-14,2301.9483725189616
2013-03-15,2291.5840264117387
2013-03-18,2258.7965439937702
2013-03-19,2259.8897085121484
2013-03-20,2271.6457819128627
2013-03-21,2265.771457673673
2013-03-22,2255.882184920017
2013-03-25,2278.905266087121
2013-03-26,2279.8653128030837
2013-03-27,2292.416073806057
2013-03-28,2273.833024887613
2013-03-29,2279.1420411469876
2013-04-01,2273.923438292563
2013-04-02,2271.3802378387677
2013-04-03,2266.430762647454
2013-04-04,2251.661572227863
2013-04-05,2222.4859896989274
2013-04-08,2208.5221797513514
2013-04-09,2219.35584358059
2013-04-10,2234.7472823974776
2013-04-11,2250.769539163717
2013-04-12,2233.8695411689027
2013-04-15,2217.5523819344508
2013-04-16,2231.6174173720005
2013-04-17,2228.9067354395956
2013-04-18,2221.151459755915
2013-04-19,2260.413125767306
2013-04-22,2269.1872869300983
2013-04-23,2240.1634244937504
2013-04-24,2267.6296143355808
2013-04-25,2281.8985575370557
2013-04-26,2275.5630291669827
2013-04-29,2280.3644525380723
2013-04-30,2303.8588301680256
2013-05-01,2304.2600438479903
2013-05-02,2301.6083792773484
2013-05-03,2308.9900917274745
2013-05-06,2329.3246971100107
2013-05-07,2340.3205855165575
2013-05-08,2361.833635065571
2013-05-09,2362.7261594980923
2013-05-10,2348.6936020274798
2013-05-13,2326.274828718671
2013-05-14,2327.9744042739476
2013-05-15,2336.8598473764764
2013-05-16,2346.411572107178
2013-05-17,2352.0371559887567
2013-05-20,2367.5918004886003
2013-05-21,2366.3396961480344
2013-05-22,2364.1892788371083
2013-05-23,2311.73345592293
2013-05-24,2316.1096846902797
2013-05-27,2325.23071737402
2013-05-28,2339.262326118259
2013-05-29,2333.878256086279
2013-05-30,2326.5188755645377
2013-05-31,2309.955148580424
2013-06-03,2293.450775668969
2013-06-04,2296.266129194848
2013-06-05,2284.5526795339406
2013-06-06,2266.4839995585226
2013-06-07,2243.0031263895125
2013-06-10,2237.205871706345
2013-06-11,2203.3148833938008
2013-06-12,2202.903736536928
2013-06-13,2153.233984088737
2013-06-14,2179.9573758829274
2013-06-17,2188.0449352843743
2013-06-18,2186.5141463736522
2013-06-19,2175.5251407016863
2013-06-20,2106.931740934609
2013-06-21,2089.1431511206506
2013-06-24,2029.9797592233606
2013-06-25,2022.5790246928132
2013-06-26,2053.3652603549053
2013-06-27,2088.441523967299
2013-06-28,2142.738810835669
2013-07-01,2145.97960577888
2013-07-02,2134.313514999785
2013-07-03,2090.9987244089525
2013-07-04,2107.582281177142
2013-07-05,2118.6328436371937
2013-07-08,2075.2520832291066
2013-07-09,2091.5085893733985
2013-07-10,2111.988616431558
2013-07-11,2184.9503258753575
2013-07-12,2177.7491816082984
2013-07-15,2189.40088324887
2013-07-16,2190.695047754258
2013-07-17,2192.2334138956408
2013-07-18,2180.5729186202902
2013-07-19,2161.974445209446
2013-07-22,2166.6413021371113
2013-07-23,2211.300506169514
2013-07-24,2210.7501154173283
2013-07-25,2200.5953710827093
2013-07-26,2201.6194387288724
2013-07-29,2175.2863616746326
2013-07-30,2181.869777741248
2013-07-31,2168.7662978919366
2013-08-01,2182.341430986734
2013-08-02,2181.949396838173
2013-08-05,2193.8031525340048
2013-08-06,2178.424256632365
2013-08-07,2151.53333030762
2013-08-08,2159.1984912359244
2013-08-09,2163.675204964957
2013-08-12,2190.7990342362014
2013-08-13,2222.4139197059762
2013-08-14,2222.1299982549244
2013-08-15,2213.6109059936625
2013-08-16,2201.7078829613256
2013-08-19,2184.431951688227
2013-08-20,2147.0293550919255
2013-08-21,2135.402200862196
2013-08-22,2127.8336157194367
2013-08-23,2140.3884344704215
2013-08-26,2156.1845932937767
2013-08-27,2132.6196324329526
2013-08-28,2114.1474931532384
2013-08-29,2144.832623744871
2013-08-30,2166.293405401376
2013-09-02,2182.6192322248735
2013-09-03,2189.2724780666363
2013-09-04,2190.8177948961015
2013-09-05,2207.2883659395015
2013-09-06,2217.5728540055047
2013-09-09,2259.9131518277854
2013-09-10,2301.086522853537
2013-09-11,2305.199446861791
2013-09-12,2304.429490678837
2013-09-13,2291.0402810776495
2013-09-16,2319.2921367817626
2013-09-17,2307.0815415305233
2013-09-18,2299.1463731145454
2013-09-19,2332.1981556665496
2013-09-20,2324.857076864266
2013-09-23,2334.71946743397
2013-09-24,2319.4404927963274
2013-09-25,2311.0543769911715
2013-09-26,2298.5037789227986
2013-09-27,2301.168078715274
2013-09-30,2275.2012034078152
2013-10-01,2284.280129677837
2013-10-02,2291.225263603944
2013-10-03,2317.505505081004
2013-10-04,2318.3559833705335
2013-10-07,2310.5641624322056
2013-10-08,2330.589846488435
2013-10-09,2330.0156646095074
2013-10-10,2329.446083428358
2013-10-11,2357.297069202256
2013-10-14,2354.5329731652096
2013-10-15,2369.4113521426825
2013-10-16,2355.6453332010287
2013-10-17,2361.3934131897613
2013-10-18,2382.0404171068863
2013-10-21,2388.7639594936745
2013-10-22,2380.4250157319348
2013-10-23,2360.6108650811157
2013-10-24,2355.219983039501
2013-10-25,2336.1131563110916
2013-10-28,2347.865106046309
2013-10-29,2355.229869088282
2013-10-30,2379.079172549431
2013-10-31,2362.8188425342305
2013-11-01,2360.9613351836506
2013-11-04,2349.857817197357
2013-11-05,2341.5560851198807
2013-11-06,2334.5106735819495
2013-11-07,2324.3002461639376
2013-11-08,2299.426519925374
2013-11-11,2295.2531704468825
2013-11-12,2298.1691700173856
2013-11-13,2257.9420201839184
2013-11-14,2277.9954724671106
2013-11-15,2312.387080708092
2013-11-18,2364.375704866621
2013-11-19,2372.929950344673
2013-11-20,2360.0183907877395
2013-11-21,2330.517440579385
2013-11-22,2334.934825063305
2013-11-25,2342.346338883002
2013-11-26,2342.669411047121
2013-11-27,2354.661450218527
2013-11-28,2366.5840970403015
2013-11-29,2378.380634034292
2013-12-02,2382.2379634421286
2013-12-03,2371.4511247432656
2013-12-04,2364.0540711817557
2013-12-05,2363.8031513849132
2013-12-06,2359.7701832842736
2013-12-09,2382.5008669284534
2013-12-10,2380.1607004878915
2013-12-11,2358.660086074911
2013-12-12,2338.8834937722513
2013-12-13,2332.0196926085737
2013-12-16,2317.550915513703
2013-12-17,2319.944283979182
2013-12-18,2324.8903164608023
2013-12-19,2310.8973279350043
2013-12-20,2297.12018016999
2013-12-23,2305.7579677434996
2013-12-24,2312.7051800705867
2013-12-25,2316.3516801435935
2013-12-26,2308.297045258289
2013-12-27,2325.1782082020054
2013-12-30,2330.126819120875
2013-12-31,2339.812731351296
2014-01-01,2339.7159615414866
2014-01-02,2318.5349939817866
2014-01-03,2284.3327608157306
2014-01-06,2262.5169182979507
2014-01-07,2257.469998699192
2014-01-08,2271.688543248159
2014-01-09,2255.372737594524
2014-01-10,2255.581344200143
2014-01-13,2274.8039778984607
2014-01-14,2273.142332464369
2014-01-15,2277.750239520572
2014-01-16,2278.975222198403
2014-01-17,2271.1207881466025
2014-01-20,2264.0750380696527
2014-01-21,2271.8148551406025
2014-01-22,2289.888422219799
2014-01-23,2269.319218787015
2014-01-24,2253.3091016207486
2014-01-27,2202.90219108742
2014-01-28,2210.0001534788976
2014-01-29,2234.9797745917076
2014-01-30,2225.2819146060083
2014-01-31,2226.694043872295
2014-02-03,2212.6504899221422
2014-02-04,2180.0710059648254
2014-02-05,2174.7941591536064
2014-02-06,2188.1400426426694
2014-02-07,2210.7853341037226
2014-02-10,2219.194687623926
2014-02-11,2239.041246283284
2014-02-12,2260.020060899158
2014-02-13,2244.690298559619
2014-02-14,2263.6208363613173
2014-02-17,2284.7224428282643
2014-02-18,2275.5072058956694
2014-02-19,2281.6788544765054
2014-02-20,2257.8395481884154
2014-02-21,2271.7628473140367
2014-02-24,2250.896952760715
2014-02-25,2243.3625786691623
2014-02-26,2256.6998800594192
2014-02-27,2269.850919473827
2014-02-28,2278.1918038727517
2014-03-03,2262.911998086511
2014-03-04,2259.7148281973105
2014-03-05,2267.2268134764063
2014-03-06,2287.765758965635
2014-03-07,2292.6222744354545
2014-03-10,2257.126556625158
2014-03-11,2263.560783379613
2014-03-12,2238.2279042756713
2014-03-13,2244.429475132397
2014-03-14,2227.581611558339
2014-03-17,2233.1347088698994
2014-03-18,2240.087919812521
2014-03-19,2232.0974403640357
2014-03-20,2194.887256545301
2014-03-21,2216.115986171194
2014-03-24,2243.971587514144
2014-03-25,2238.8974862847163
2014-03-26,2258.1036883831007
2014-03-27,2261.8156191073817
2014-03-28,2281.282966464917
2014-03-31,2295.1278131366475
2014-04-01,2315.3012905615005
2014-04-02,2324.8314220586476
2014-04-03,2318.889720660134
2014-04-04,2316.8103259752975
2014-04-07,2321.077961060483
2014-04-08,2342.1733328105547
2014-04-09,2360.6285417516515
2014-04-10,2377.428698723975
2014-04-11,2361.929830309262
2014-04-14,2355.7892224279153
2014-04-15,2338.3595106925177
2014-04-16,2337.97558913475
2014-04-17,2343.973848693717
2014-04-18,2349.5528931322006
2014-04-21,2341.564919521376
2014-04-22,2339.918589991215
2014-04-23,2331.8417659905535
2014-04-24,2332.2710321787395
2014-04-25,2304.4299380420866
2014-04-28,2295.7858824956124
2014-04-29,2309.290523589038
2014-04-30,2296.6604381347274
2014-05-01,2296.6452954401657
2014-05-02,2306.01431570745
2014-05-05,2302.7451380442603
2014-05-06,2305.6797361386043
2014-05-07,2289.747584839553
2014-05-08,2297.63361922476
2014-05-09,2300.558340293404
2014-05-12,2320.932996727588
2014-05-13,2336.1854578674956
2014-05-14,2358.8783988585683
2014-05-15,2360.897531447547
2014-05-16,2365.240878882239
2014-05-19,2368.980237739197
2014-05-20,2361.782215333615
2014-05-21,2365.113702723001
2014-05-22,2384.097809047784
2014-05-23,2390.4611011834113
2014-05-26,2387.2703240526366
2014-05-27,2378.9797203926983
2014-05-28,2398.3712836515833
2014-05-29,2389.5186595384143
2014-05-30,2377.9152047242765
2014-06-02,2382.7811807628577
2014-06-03,2401.3150552134693
2014-06-04,2388.9836764582355
2014-06-05,2397.227800432909
2014-06-06,2398.055818061006
2014-06-09,2406.384417630387
2014-06-10,2431.551853860216
2014-06-11,2429.872614391414
2014-06-12,2424.3545532430003
2014-06-13,2419.117923694691
2014-06-16,2419.3457654950153
2014-06-17,2419.6808920231515
2014-06-18,2408.722461593067
2014-06-19,2408.384607627236
2014-06-20,2400.244473845105
2014-06-23,2393.2741794429776
2014-06-24,2407.8918202979203
2014-06-25,2399.3084914158917
2014-06-26,2422.418694397931
2014-06-27,2422.6125303726394
2014-06-30,2442.1664163957967
2014-07-01,2443.171309881272
2014-07-02,2471.905427660141
2014-07-03,2476.6541514949563
2014-07-04,2479.9198488346024
2014-07-07,2485.5379963901833
2014-07-08,2485.322683797659
2014-07-09,2465.3834079214976
2014-07-10,2473.343890124701
2014-07-11,2458.0239230613906
2014-07-14,2469.458891973153
2014-07-15,2481.0978529483846
2014-07-16,2478.976677192165
2014-07-17,2476.83641550655
2014-07-18,2474.454925756416
2014-07-21,2476.840637087809
2014-07-22,2502.044295675497
2014-07-23,2515.230545735009
2014-07-24,2526.789679678012
2014-07-25,2528.0354120717443
2014-07-28,2545.6065291503032
2014-07-29,2556.8582193103202
2014-07-30,2565.0301897448458
2014-07-31,2548.8016621458273
2014-08-01,2521.4211888125
2014-08-04,2549.4918036771
2014-08-05,2541.4855827225697
2014-08-06,2530.42947516566
2014-08-07,2513.8047187793936
2014-08-08,2499.8807165835865
2014-08-11,2531.7669098627534
2014-08-12,2538.711883361436
2014-08-13,2557.272093725624
2014-08-14,2557.009973140308
2014-08-15,2565.8819833895755
2014-08-18,2565.4323265101552
2014-08-19,2579.3403068033845
2014-08-20,2578.7801522939244
2014-08-21,2560.2669337382013
2014-08-22,2580.0459797811955
2014-08-25,2571.7649774651627
2014-08-26,2569.9499554840104
2014-08-27,2579.873260869982
2014-08-28,2570.6502752967444
2014-08-29,2572.2321062756773
2014-09-01,2583.8193297925313
2014-09-02,2574.462408826405
2014-09-03,2602.0400750505314
2014-09-04,2608.3760874991126
2014-09-05,2604.0188652202883
2014-09-08,2610.7152187957377
2014-09-09,2607.3351748064106
2014-09-10,2579.3006935677604
2014-09-11,2563.3748341320065
2014-09-12,2562.2289749899164
2014-09-15,2543.0853741358233
2014-09-16,2518.889045953391
2014-09-17,2545.7141914044946
2014-09-18,2536.6188446343886
2014-09-19,2540.2215332295295
2014-09-22,2513.034598770859
2014-09-23,2501.3002086377114
2014-09-24,2513.7795781541076
2014-09-25,2499.3700756540547
2014-09-26,2492.7598270656017
2014-09-29,2472.3098453219845
2014-09-30,2461.7705895543595
2014-10-01,2452.1377596429606
2014-10-02,2442.047432126547
2014-10-03,2452.9616042326556
2014-10-06,2454.2804819226008
2014-10-07,2457.2929518169904
2014-10-08,2439.1371700408704
2014-10-09,2458.2295035803377
2014-10-10,2430.8601455823514
2014-10-13,2411.3699005055446
2014-10-14,2412.933123050436
2014-10-15,2412.8238275684585
2014-10-16,2392.6997997367803
2014-10-17,2389.239802834835
2014-10-20,2420.0149840520135
2014-10-21,2413.1112413085216
2014-10-22,2435.7064022489612
2014-10-23,2427.0426572257506
2014-10-24,2421.141374775999
2014-10-27,2415.3578672138965
2014-10-28,2441.2090011211144
2014-10-29,2481.0471573836408
2014-10-30,2478.6449297239515
2014-10-31,2504.286310284348
2014-11-03,2496.1541236649546
2014-11-04,2488.0660195931555
2014-11-05,2471.904648844211
2014-11-06,2469.743494761612
2014-11-07,2457.8595164804788
2014-11-10,2492.8967038090345
2014-11-11,2488.425388111383
2014-11-12,2491.244560581681
2014-11-13,2492.9589943941833
2014-11-14,2488.839905153864
2014-11-17,2475.2582871024065
2014-11-18,2467.022240356083
2014-11-19,2461.6320557615945
2014-11-20,2457.8640672188512
2014-11-21,2472.829383723556
2014-11-24,2512.7081501087796
2014-11-25,2514.8180898716064
2014-11-26,2533.836560473445
2014-11-27,2546.394223758495
2014-11-28,2552.7364262559277
2014-12-01,2517.8154847295855
2014-12-02,2543.258089556657
2014-12-03,2545.2747323777435
2014-12-04,2587.434116771021
2014-12-05,2593.4154897757157
2014-12-08,2606.2697975623637
2014-12-09,2554.123049487081
2014-12-10,2569.8829365219176
2014-12-11,2542.747137876934
2014-12-12,2541.170536277236
2014-12-15,2530.875369693825
2014-12-16,2525.1004108618095
2014-12-17,2520.9753446130585
2014-12-18,2535.1911207810303
2014-12-19,2565.5532676063717
2014-12-22,2591.1716941526065
2014-12-23,2563.9755481960715
2014-12-24,2549.3431213549075
2014-12-25,2565.1026170881382
2014-12-26,2590.2170101541033
2014-12-29,2610.367209095651
2014-12-30,2602.4017806017996
2014-12-31,2626.0306716735154
2015-01-01,2625.9471620186623
2015-01-02,2638.437999252066
2015-01-05,2639.722810749608
2015-01-06,2611.701039241411
2015-01-07,2621.153893768487
2015-01-08,2635.881611662341
2015-01-09,2648.1584475730056
2015-01-12,2639.954401922766
2015-01-13,2648.1813707247143
2015-01-14,2638.936151143823
2015-01-15,2671.034234964776
2015-01-16,2665.752411009569
2015-01-19,2606.846491651358
2015-01-20,2629.0027516241457
2015-01-21,2686.8055204017487
2015-01-22,2697.165946530378
2015-01-23,2724.1863141936906
2015-01-26,2728.3407271950427
2015-01-27,2725.308324165455
2015-01-28,2713.6448660051606
2015-01-29,2680.115003075892
2015-01-30,2656.665251825951
2015-02-02,2637.488319652211
2015-02-03,2665.70876825807
2015-02-04,2681.5622939887576
2015-02-05,2668.0240243990884
2015-02-06,2654.9823509662147
2015-02-09,2642.7037800537773
2015-02-10,2651.7496497341767
2015-02-11,2654.645024260133
2015-02-12,2659.5623467265905
2015-02-13,2691.731907162937
2015-02-16,2692.960491650306
2015-02-17,2698.0687416940054
2015-02-18,2700.8417754738775
2015-02-19,2701.969988596552
2015-02-20,2700.8654494569814
2015-02-23,2696.544434556862
2015-02-24,2702.5087035337096
2015-02-25,2713.466838200247
2015-02-26,2732.823794495002
2015-02-27,2728.2516299148124
2015-03-02,2738.021414021593
2015-03-03,2718.566135698738
2015-03-04,2712.679516021252
2015-03-05,2698.755244561516
2015-03-06,2706.332586305125
2015-03-09,2689.6223948025286
2015-03-10,2666.2360256250254
2015-03-11,2656.434625735999
2015-03-12,2678.4667433307404
2015-03-13,2681.3582742848157
2015-03-16,2695.3489663948667
2015-03-17,2726.5494347162357
2015-03-18,2757.45531242117
2015-03-19,2783.227837228244
2015-03-20,2782.2945130198214
2015-03-23,2805.839429889248
2015-03-24,2810.831618692962
2015-03-25,2801.352821245229
2015-03-26,2780.413073472676
2015-03-27,2778.069319356762
2015-03-30,2824.2412441556685
2015-03-31,2831.6283911713917
2015-04-01,2850.7260048951744
2015-04-02,2871.881337648528
2015-04-03,2883.2359289876463
2015-04-06,2895.3417966824654
2015-04-07,2916.4321082915926
2015-04-08,2969.262070228195
2015-04-09,2984.5999080722527
2015-04-10,3018.72695111642
2015-04-13,3063.2656137227154
2015-04-14,3049.52486999681
2015-04-15,3036.0154563616106
2015-04-16,3089.853644034733
2015-04-17,3099.6116370170357
2015-04-20,3061.9114045230453
2015-04-21,3096.551619837916
2015-04-22,3137.275867527285
2015-04-23,3144.988466256238
2015-04-24,3148.938430703833
2015-04-27,3176.7406093216287
2015-04-28,3162.9989598423695
2015-04-29,3149.682339204703
2015-04-30,3121.7401372222885
2015-05-01,3121.7738519574527
2015-05-04,3136.784149337063
2015-05-05,3086.2590025996833
2015-05-06,3054.9615683559855
2015-05-07,2999.222819651733
2015-05-08,3035.241562399806
2015-05-11,3071.2259648966183
2015-05-12,3062.2163034390596
2015-05-13,3063.9444301297985
2015-05-14,3065.2549402585673
2015-05-15,3063.6956966830085
2015-05-18,3058.987283533623
2015-05-19,3099.323409062685
2015-05-20,3097.174715360006
2015-05-21,3098.80907540799
2015-05-22,3145.682504223964
2015-05-25,3169.5380307161668
2015-05-26,3188.7127210365466
2015-05-27,3168.6196778042104
2015-05-28,3083.8002239351713
2015-05-29,3078.428069194614
2015-06-01,3124.3265592717617
2015-06-02,3119.2057723197127
2015-06-03,3111.6085115353017
2015-06-04,3105.589810433164
2015-06-05,3110.6818620657327
2015-06-08,3118.599835766062
2015-06-09,3085.8537123788724
2015-06-10,3085.8602878461797
2015-06-11,3088.3044080248346
2015-06-12,3105.1888327222887
2015-06-15,3062.8129835274453
2015-06-16,3007.7651006469728
2015-06-17,3037.3099819797612
2015-06-18,3006.096142988607
2015-06-19,2946.187784053464
2015-06-22,2973.8698042135825
2015-06-23,3019.6890020098585
2015-06-24,3045.506058335171
2015-06-25,3002.9146139937384
2015-06-26,2911.519247039709
2015-06-29,2837.3360420602376
2015-06-30,2916.500012830935
2015-07-01,2881.819877724873
2015-07-02,2839.5055434969
2015-07-03,2781.8599209239433
2015-07-06,2747.259430488371
2015-07-07,2706.662468095503
2015-07-08,2590.1236334269497
2015-07-09,2671.372483909009
2015-07-10,2738.672563946767
2015-07-13,2784.4024579397824
2015-07-14,2756.843285847385
2015-07-15,2722.7067507492584
2015-07-16,2738.2776488097215
2015-07-17,2778.2370070142706
2015-07-20,2771.5807680530334
2015-07-21,2784.5602333208235
2015-07-22,2773.1229875479694
2015-07-23,2781.325819650489
2015-07-24,2748.4853208069676
2015-07-27,2635.1333173029907
2015-07-28,2629.2353503902173
2015-07-29,2666.2414243083394
2015-07-30,2637.680100239085
2015-07-31,2645.079432505608
2015-08-03,2625.868404334313
2015-08-04,2655.6735036027712
2015-08-05,2643.959593740047
2015-08-06,2623.252034464854
2015-08-07,2640.2821472646915
2015-08-10,2679.769709121234
2015-08-11,2642.4563410995684
2015-08-12,2585.892340690111
2015-08-13,2610.1725961965803
2015-08-14,2612.654473530455
2015-08-17,2593.7513419425104
2015-08-18,2527.6035006026646
2015-08-19,2527.3598181923917
2015-08-20,2477.468820481973
2015-08-21,2406.62616632051
2015-08-24,2255.200020373865
2015-08-25,2238.171498488862
2015-08-26,2232.617216520088
2015-08-27,2315.499370357406
2015-08-28,2362.5969465520743
2015-08-31,2364.1744378544527
2015-09-01,2328.877825881792
2015-09-02,2317.5136637867236
2015-09-03,2320.311087193107
2015-09-04,2301.1072176214516
2015-09-07,2261.9346711167605
2015-09-08,2304.157430356734
2015-09-09,2374.1979536227727
2015-09-10,2352.167340515187
2015-09-11,2349.438569194169
2015-09-14,2340.6364010347643
2015-09-15,2308.241686932851
2015-09-16,2370.6679864279113
2015-09-17,2373.42047162065
2015-09-18,2390.122499376232
2015-09-21,2372.8196536669966
2015-09-22,2373.854537297228
2015-09-23,2317.1159028351444
2015-09-24,2315.1699700825848
2015-09-25,2301.442264127259
2015-09-28,2299.209536718442
2015-09-29,2270.2099882878097
