Date,EAFE ex UK SMALL VALUE
1998-12-31,308.5052893751375
1999-01-01,308.468751651164
1999-01-04,309.81445795086864
1999-01-05,310.6074261423636
1999-01-06,312.8227279211126
1999-01-07,314.69010716709323
1999-01-08,315.68439299006485
1999-01-11,318.43759845486215
1999-01-12,314.9061338086423
1999-01-13,306.1383224811607
1999-01-14,307.5464219150145
1999-01-15,308.4447208397809
1999-01-18,310.40542014207153
1999-01-19,311.773695604953
1999-01-20,312.3424309946436
1999-01-21,311.86338759483584
1999-01-22,308.95896702161446
1999-01-25,308.79275489601036
1999-01-26,310.0279819786261
1999-01-27,310.7513876009264
1999-01-28,310.58213412167447
1999-01-29,312.400113275952
1999-02-01,314.9005824985849
1999-02-02,316.17805785256064
1999-02-03,315.4244404114556
1999-02-04,316.773957304786
1999-02-05,315.6369128299296
1999-02-08,315.33325421643616
1999-02-09,312.5731655706777
1999-02-10,311.28225782681506
1999-02-11,313.2547463451867
1999-02-12,314.2348918874156
1999-02-15,314.5193028844951
1999-02-16,313.23453492924006
1999-02-17,310.8755728638938
1999-02-18,309.70023883463654
1999-02-19,310.61891217746796
1999-02-22,313.3390190953544
1999-02-23,314.10337915505943
1999-02-24,314.2814618159754
1999-02-25,314.5423036922707
1999-02-26,316.97586814116244
1999-03-01,317.03155914750647
1999-03-02,315.85334010342854
1999-03-03,315.5658811399411
1999-03-04,314.67905919566283
1999-03-05,319.113491976303
1999-03-08,319.5009099622167
1999-03-09,320.5957904582404
1999-03-10,322.2019482579996
1999-03-11,324.6980654628462
1999-03-12,325.0318844365809
1999-03-15,327.2009633125736
1999-03-16,329.92034075446145
1999-03-17,328.37921541769504
1999-03-18,327.85332693299557
1999-03-19,332.41830786191247
1999-03-22,331.72478552781627
1999-03-23,331.791134899258
1999-03-24,329.17050175719976
1999-03-25,332.377416073181
1999-03-26,333.14328598828257
1999-03-29,334.8008306667794
1999-03-30,333.38008675610115
1999-03-31,336.6069536449845
1999-04-01,336.7555039937356
1999-04-02,337.67620458687287
1999-04-05,339.9456245141411
1999-04-06,341.73326749227624
1999-04-07,343.0765413802213
1999-04-08,345.09163865711025
1999-04-09,347.49402122352916
1999-04-12,346.55103674603185
1999-04-13,349.86232722883807
1999-04-14,351.9516498420664
1999-04-15,353.8970705666412
1999-04-16,356.94012700565236
1999-04-19,359.8378379773365
1999-04-20,356.95428018872974
1999-04-21,355.53148537228384
1999-04-22,356.89509015273643
1999-04-23,358.06861639325274
1999-04-26,360.5973592727875
1999-04-27,359.88205023451974
1999-04-28,361.4430125502019
1999-04-29,362.5981978317277
1999-04-30,364.6569538019349
1999-05-03,365.4645001449749
1999-05-04,366.1412082447423
1999-05-05,365.08392283946716
1999-05-06,367.58309129185074
1999-05-07,366.5280358419483
1999-05-10,367.5821766267283
1999-05-11,368.6570199949561
1999-05-12,370.4461753217055
1999-05-13,369.597590840748
1999-05-14,368.1027154520873
1999-05-17,363.20886154562584
1999-05-18,363.73353905046525
1999-05-19,360.3652150987827
1999-05-20,361.5084986918655
1999-05-21,363.085955556642
1999-05-24,363.3581285607129
1999-05-25,361.92726168409746
1999-05-26,364.0753044669597
1999-05-27,364.80025391942155
1999-05-28,363.97614677295155
1999-05-31,364.15148648361026
1999-06-01,366.52089474054793
1999-06-02,368.658102771415
1999-06-03,368.2652292544746
1999-06-04,369.8993171284426
1999-06-07,373.6778181542284
1999-06-08,373.40508536639777
1999-06-09,376.0199669920235
1999-06-10,377.4363493852007
1999-06-11,379.8801690859728
1999-06-14,379.0972472889638
1999-06-15,378.3880621272705
1999-06-16,382.1823989326696
1999-06-17,385.1192914287238
1999-06-18,383.9339794989514
1999-06-21,387.62732182885367
1999-06-22,389.0207301551739
1999-06-23,389.3634791423042
1999-06-24,387.524848683069
1999-06-25,385.0699803675822
1999-06-28,388.02535242457265
1999-06-29,389.8566529451463
1999-06-30,391.3191555823374
1999-07-01,397.201819627171
1999-07-02,399.7603863182668
1999-07-05,401.8372960591968
1999-07-06,401.4843845140397
1999-07-07,401.5496275978641
1999-07-08,401.4003682742604
1999-07-09,400.98214377271904
1999-07-12,403.8920091093784
1999-07-13,403.2074928739773
1999-07-14,404.5158272143714
1999-07-15,404.11744290572915
1999-07-16,402.0704769166045
1999-07-19,406.19718422523766
1999-07-20,400.9168751600579
1999-07-21,398.8514611044838
1999-07-22,396.11314604915145
1999-07-23,395.5017867538102
1999-07-26,391.1060230403147
1999-07-27,390.58843594891937
1999-07-28,392.58690475940426
1999-07-29,391.89877944775805
1999-07-30,392.94366843523954
1999-08-02,392.272793567736
1999-08-03,391.86987256908765
1999-08-04,390.72045624459514
1999-08-05,385.83541998857595
1999-08-06,384.43194121722706
1999-08-09,385.8848118233947
1999-08-10,385.2371621514297
1999-08-11,385.6432254930324
1999-08-12,388.3367272387868
1999-08-13,390.05136003930477
1999-08-16,395.36315914921414
1999-08-17,396.8082750417393
1999-08-18,399.5431051726543
1999-08-19,397.54411661747565
1999-08-20,399.69339692140704
1999-08-23,402.99087865856967
1999-08-24,404.11555775973335
1999-08-25,407.0023400491343
1999-08-26,406.1681386585786
1999-08-27,405.77941796350837
1999-08-30,407.91190469805304
1999-08-31,406.4925038698008
1999-09-01,409.0993408005211
1999-09-02,406.4539888123556
1999-09-03,408.08017608505713
1999-09-06,411.66944749495997
1999-09-07,409.898456147063
1999-09-08,408.17364101822295
1999-09-09,414.26462674067005
1999-09-10,417.5137331517208
1999-09-13,426.1323030148703
1999-09-14,425.7102910582008
1999-09-15,427.8071381226883
1999-09-16,424.1999793565568
1999-09-17,421.9074801009728
1999-09-20,421.7282248691802
1999-09-21,421.6512342827105
1999-09-22,417.20899399887577
1999-09-23,418.05550253121766
1999-09-24,410.34592375178374
1999-09-27,406.5220791019258
1999-09-28,407.792429175468
1999-09-29,403.4627620070257
1999-09-30,408.22616139125455
1999-10-01,410.5690822648081
1999-10-04,409.4025001378233
1999-10-05,408.66865563497106
1999-10-06,407.72424043804915
1999-10-07,408.4401278179838
1999-10-08,409.2535406939003
1999-10-11,410.81833305974754
1999-10-12,409.4022607086585
1999-10-13,403.7496112923677
1999-10-14,401.9835915752038
1999-10-15,398.0254827374064
1999-10-18,391.5643383125051
1999-10-19,392.45976754266945
1999-10-20,397.3039655634314
1999-10-21,395.7569505612942
1999-10-22,398.1385172368106
1999-10-25,400.17204727700147
1999-10-26,401.31489851562543
1999-10-27,401.6537843709943
1999-10-28,400.43740185896837
1999-10-29,404.31608626839454
1999-11-01,404.8544748337909
1999-11-02,405.5697227238769
1999-11-03,404.6681677457396
1999-11-04,406.61458559964257
1999-11-05,404.4652564670375
1999-11-08,406.0176681975395
1999-11-09,406.7208406935269
1999-11-10,406.2588483103856
1999-11-11,402.5705630104668
1999-11-12,402.70149015360846
1999-11-15,400.28948816864477
1999-11-16,399.06014004817007
1999-11-17,401.7866758863849
1999-11-18,406.45539672683145
1999-11-19,406.9677890240542
1999-11-22,408.08644478368086
1999-11-23,409.3439051865757
1999-11-24,408.5586052137397
1999-11-25,406.7435577134448
1999-11-26,412.1525378184929
1999-11-29,413.8596766867089
1999-11-30,412.6274229339623
1999-12-01,412.141351489245
1999-12-02,412.2171133731733
1999-12-03,413.8487308127933
1999-12-06,408.3793337957974
1999-12-07,408.4391636331016
1999-12-08,406.07692158725945
1999-12-09,406.5011894344078
1999-12-10,407.8499762881219
1999-12-13,407.7534256425989
1999-12-14,406.8708156032848
1999-12-15,404.69485582226395
1999-12-16,401.6364693110017
1999-12-17,402.50033491185974
1999-12-20,401.73353613951576
1999-12-21,400.83934798171805
1999-12-22,403.01568776233285
1999-12-23,401.8699673897516
1999-12-24,402.97574251341814
1999-12-27,405.4418027734312
1999-12-28,406.62363845786496
1999-12-29,408.3595885996915
1999-12-30,412.04223243741416
1999-12-31,412.04834918422057
2000-01-03,413.0757494995487
2000-01-04,403.3729171166359
2000-01-05,397.4291457767196
2000-01-06,394.4573387881512
2000-01-07,399.21416361972626
2000-01-10,402.13212444680096
2000-01-11,401.80426301344363
2000-01-12,401.6572401713878
2000-01-13,404.306645917333
2000-01-14,409.1323527829259
2000-01-17,416.1887235249754
2000-01-18,414.3414088547575
2000-01-19,412.844683282887
2000-01-20,415.2109901590951
2000-01-21,414.81847200341485
2000-01-24,415.3897231481496
2000-01-25,412.01962238254254
2000-01-26,414.34521788369574
2000-01-27,418.4781428566135
2000-01-28,418.76404813541444
2000-01-31,416.1135618269445
2000-02-01,416.54828387750445
2000-02-02,417.5027635716866
2000-02-03,415.7836543654383
2000-02-04,418.8048932597315
2000-02-07,419.37268171789526
2000-02-08,418.01756371861285
2000-02-09,417.17200015833157
2000-02-10,417.04831023328234
2000-02-11,416.97579419841105
2000-02-14,416.66641107996776
2000-02-15,413.01759858694004
2000-02-16,411.6161389535721
2000-02-17,409.9558401400355
2000-02-18,410.4795299368863
2000-02-21,406.18176398749034
2000-02-22,401.5320765176835
2000-02-23,404.20882968004423
2000-02-24,407.1695654349832
2000-02-25,413.6182315772521
2000-02-28,417.0650625793269
2000-02-29,419.76036744994593
2000-03-01,423.7982649268438
2000-03-02,425.21934879325954
2000-03-03,426.73038678450547
2000-03-06,426.45957120198756
2000-03-07,426.57327992961024
2000-03-08,424.5559471915903
2000-03-09,423.9576057291667
2000-03-10,427.37112608508727
2000-03-13,423.64393133489267
2000-03-14,424.0467125109591
2000-03-15,419.91398366406884
2000-03-16,421.1710329467367
2000-03-17,425.2575858463296
2000-03-20,425.0263604001115
2000-03-21,423.8358205139479
2000-03-22,426.2685981426301
2000-03-23,422.76999000197833
2000-03-24,424.7674090377115
2000-03-27,429.3265874237795
2000-03-28,432.3226649158035
2000-03-29,437.4982250404719
2000-03-30,432.6603129766168
2000-03-31,436.82609672901447
2000-04-03,433.66678528825577
2000-04-04,431.66752572553276
2000-04-05,426.5927191669955
2000-04-06,429.7080788239367
2000-04-07,431.05826684044047
2000-04-10,430.52250850961957
2000-04-11,426.95579295680113
2000-04-12,430.6585218738141
2000-04-13,428.6216753349776
2000-04-14,428.01331402998875
2000-04-17,413.397260260025
2000-04-18,418.6175691137609
2000-04-19,422.85887702677394
2000-04-20,424.1957129348754
2000-04-21,422.1281050544393
2000-04-24,423.65308323234626
2000-04-25,426.27864461145253
2000-04-26,427.0011053164358
2000-04-27,427.6585497397704
2000-04-28,426.17772692320045
2000-05-01,428.8615526594261
2000-05-02,432.850414019758
2000-05-03,436.5921063587172
2000-05-04,438.0972410532087
2000-05-05,438.8262831406032
2000-05-08,439.27085944071325
2000-05-09,435.02603119470706
2000-05-10,432.43068824272507
2000-05-11,433.56842466223355
2000-05-12,436.4141181869203
2000-05-15,434.14205497382426
2000-05-16,439.62263629224043
2000-05-17,443.25638693859827
2000-05-18,442.82183366404433
2000-05-19,444.84675960706994
2000-05-22,436.13236976299794
2000-05-23,435.52283122756614
2000-05-24,430.07665348068736
2000-05-25,432.5958918896512
2000-05-26,427.12710366299376
2000-05-29,427.53438144760554
2000-05-30,428.00230171211655
2000-05-31,428.2285325421415
2000-06-01,427.5774136610701
2000-06-02,427.6954998190742
2000-06-05,431.2804645096966
2000-06-06,431.4518861382416
2000-06-07,433.0354661343785
2000-06-08,434.63823853999196
2000-06-09,435.23702497285996
2000-06-12,437.4104845310713
2000-06-13,434.826893161201
2000-06-14,436.27445350171223
2000-06-15,436.7734620578347
2000-06-16,435.10110730274874
2000-06-19,435.56609402927387
2000-06-20,438.05931072546275
2000-06-21,440.65979273051784
2000-06-22,443.57844962253523
2000-06-23,443.45226647110053
2000-06-26,441.49591751363016
2000-06-27,442.26225847922075
2000-06-28,442.55859566578954
2000-06-29,442.53875132819115
2000-06-30,443.17984661222783
2000-07-03,449.09124308598825
2000-07-04,449.4311964313795
2000-07-05,445.9607070657792
2000-07-06,444.83605998555356
2000-07-07,447.37211208113564
2000-07-10,450.57337680171634
2000-07-11,452.7678204531709
2000-07-12,452.508434211989
2000-07-13,451.88068066411967
2000-07-14,452.71646870359143
2000-07-17,452.718691114106
2000-07-18,450.2756192744543
2000-07-19,451.48479531440955
2000-07-20,451.8462019893831
2000-07-21,447.6068548378627
2000-07-24,444.066869623652
2000-07-25,441.8047766804885
2000-07-26,441.5667336629958
2000-07-27,439.58573023156697
2000-07-28,439.0543411376089
2000-07-31,435.7837162699345
2000-08-01,439.8897342596944
2000-08-02,443.5041477190559
2000-08-03,444.7040233047008
2000-08-04,445.07507917885
2000-08-07,445.5080420939019
2000-08-08,448.3653217745212
2000-08-09,450.71271787413923
2000-08-10,447.77815252339695
2000-08-11,451.2190589497251
2000-08-14,451.72169601557584
2000-08-15,451.291078581558
2000-08-16,453.41493278614445
2000-08-17,451.68310904490005
2000-08-18,454.65443750681925
2000-08-21,455.21619858333145
2000-08-22,458.5220278867458
2000-08-23,460.1421129271652
2000-08-24,459.09772385280115
2000-08-25,459.7045480501978
2000-08-28,461.044571792764
2000-08-29,462.2992405571167
2000-08-30,461.54196562885215
2000-08-31,463.1064882188918
2000-09-01,461.20717319319766
2000-09-04,462.0993565874161
2000-09-05,464.5176058495552
2000-09-06,465.86353456364606
2000-09-07,468.74493204901137
2000-09-08,469.72392440705784
2000-09-11,468.12976968950534
2000-09-12,464.6051162269176
2000-09-13,462.41588460172636
2000-09-14,463.03729998826975
2000-09-15,462.18167526473366
2000-09-18,463.01526536048647
2000-09-19,462.5550736931729
2000-09-20,466.71735661216564
2000-09-21,462.91336962900715
2000-09-22,448.7872937342125
2000-09-25,454.66082818222634
2000-09-26,451.15833501186955
2000-09-27,449.1749036872883
2000-09-28,447.46792598750017
2000-09-29,450.79873203792926
2000-10-02,450.5253687772502
2000-10-03,452.6507234726668
2000-10-04,450.9619295995731
2000-10-05,451.7725297871385
2000-10-06,452.4521727335667
2000-10-09,449.3289638422227
2000-10-10,448.4674183788307
2000-10-11,443.3766624645344
2000-10-12,444.3894077345547
2000-10-13,442.5961904857708
2000-10-16,446.9354128288523
2000-10-17,444.4058273779983
2000-10-18,439.7854665728153
2000-10-19,441.9512234698899
2000-10-20,446.34392101762955
2000-10-23,446.81197746663406
2000-10-24,447.83532860911345
2000-10-25,448.70975038358347
2000-10-26,447.59426542452
2000-10-27,443.3440146461059
2000-10-30,442.0512895756494
2000-10-31,440.9984883912818
2000-11-01,444.0734782923885
2000-11-02,444.5590081768806
2000-11-03,446.65951523780615
2000-11-06,450.8089681739353
2000-11-07,450.8819374847011
2000-11-08,451.73734556453735
2000-11-09,448.83362998240995
2000-11-10,445.79840155140084
2000-11-13,442.50636483487295
2000-11-14,444.18713362455327
2000-11-15,443.2138387608315
2000-11-16,442.6779889739409
2000-11-17,442.8633419724964
2000-11-20,441.10562707985343
2000-11-21,439.28627635989227
2000-11-22,439.3974240721163
2000-11-23,438.90211477653264
2000-11-24,441.0171615273715
2000-11-27,441.17957213316646
2000-11-28,438.7165182154093
2000-11-29,435.01622347677045
2000-11-30,433.226991342063
2000-12-01,436.7920869030718
2000-12-04,433.3769965294102
2000-12-05,433.9240233503691
2000-12-06,435.8704744225713
2000-12-07,433.3762756794381
2000-12-08,434.1815171204998
2000-12-11,439.7594979182927
2000-12-12,438.6254513583254
2000-12-13,436.5440258076308
2000-12-14,432.05209838040525
2000-12-15,426.21208437085033
2000-12-18,425.1198311936405
2000-12-19,422.5428538630335
2000-12-20,415.34516568253736
2000-12-21,409.54227446749144
2000-12-22,409.305755833915
2000-12-25,412.40681345388913
2000-12-26,409.51473336583234
2000-12-27,409.50964743353086
2000-12-28,410.69376905551724
2000-12-29,410.253300147469
2001-01-01,410.26655072433385
2001-01-02,408.1070049368393
2001-01-03,406.34949735475084
2001-01-04,406.6764375526755
2001-01-05,404.7055475772075
2001-01-08,404.2328047492678
2001-01-09,403.0007203609704
2001-01-10,401.76734048802314
2001-01-11,397.0106179824121
2001-01-12,398.8018284317572
2001-01-15,399.77140062133344
2001-01-16,402.8336262129349
2001-01-17,407.0084845693311
2001-01-18,407.19371402122533
2001-01-19,411.76393782608835
2001-01-22,411.95095490794165
2001-01-23,411.05731745818747
2001-01-24,413.193393306279
2001-01-25,415.99128773629764
2001-01-26,414.6497944314168
2001-01-29,416.8917764765805
2001-01-30,416.7204902707864
2001-01-31,418.5906639094166
2001-02-01,418.88517941598786
2001-02-02,420.5443374518586
2001-02-05,418.7601091834523
2001-02-06,421.2697946423632
2001-02-07,418.8801729100626
2001-02-08,420.9984629135871
2001-02-09,418.29099801611227
2001-02-12,418.0383635086878
2001-02-13,420.8760604133527
2001-02-14,421.9376393046566
2001-02-15,428.0492652193814
2001-02-16,425.73660161939597
2001-02-19,423.8138507366298
2001-02-20,428.6091473410481
2001-02-21,425.09787344894755
2001-02-22,424.4223567085127
2001-02-23,425.9492843437627
2001-02-26,426.8259091492888
2001-02-27,426.4233047100352
2001-02-28,423.6738029720125
2001-03-01,419.31976994477117
2001-03-02,414.45369794085025
2001-03-05,415.4306251561866
2001-03-06,418.45926925326535
2001-03-07,418.37908836473434
2001-03-08,418.63698211466186
2001-03-09,419.1744420714289
2001-03-12,414.16989220785103
2001-03-13,411.91062041248654
2001-03-14,408.4154095515847
2001-03-15,408.67649950388164
2001-03-16,409.6240285539397
2001-03-19,409.8662035089604
2001-03-20,408.9040200419637
2001-03-21,411.7763787653094
2001-03-22,408.383102430953
2001-03-23,411.2639127262449
2001-03-26,417.6382472168284
2001-03-27,417.8892636841273
2001-03-28,421.33134105109724
2001-03-29,418.8204479861679
2001-03-30,415.24353796931695
2001-04-02,414.09170288482284
2001-04-03,413.91460110501936
2001-04-04,411.39285335418305
2001-04-05,417.9045395671285
2001-04-06,418.1260053866731
2001-04-09,415.7782873647591
2001-04-10,420.9116037553963
2001-04-11,424.3427692541707
2001-04-12,425.76548230377404
2001-04-13,426.1980532143906
2001-04-16,428.1065885530773
2001-04-17,429.1155030632813
2001-04-18,435.85375602135434
2001-04-19,434.5816341837578
2001-04-20,430.8804057845595
2001-04-23,432.25563724675476
2001-04-24,434.2801213041133
2001-04-25,435.07268654663375
2001-04-26,437.2015636180172
2001-04-27,438.38013125593824
2001-04-30,441.7108548512072
2001-05-01,446.72133626526727
2001-05-02,447.8419710152564
2001-05-03,448.7198010215569
2001-05-04,447.39355521287683
2001-05-07,448.4679682153418
2001-05-08,447.96417259169385
2001-05-09,446.6285527125988
2001-05-10,448.01368975514816
2001-05-11,450.6187546603519
2001-05-14,448.30070672358625
2001-05-15,448.053914030294
2001-05-16,445.16165989313
2001-05-17,450.04361816834876
2001-05-18,451.19445946849777
2001-05-21,454.85721464498494
2001-05-22,457.7669290078428
2001-05-23,462.3790722199759
2001-05-24,463.45569904302164
2001-05-25,463.21627255373767
2001-05-28,461.51692647343964
2001-05-29,463.58398410819245
2001-05-30,459.92516897246026
2001-05-31,462.8068164753613
2001-06-01,464.1991346619732
2001-06-04,463.2264874869479
2001-06-05,462.5595240327612
2001-06-06,462.63884991487447
2001-06-07,463.1482682478884
2001-06-08,464.4210983080017
2001-06-11,464.32711516002877
2001-06-12,457.582218959038
2001-06-13,458.34952314219703
2001-06-14,454.89582606566034
2001-06-15,450.2147829160929
2001-06-18,448.9988558887817
2001-06-19,449.94812974078656
2001-06-20,448.4615260418329
2001-06-21,448.99507870500054
2001-06-22,452.0192300713156
2001-06-25,451.2189133040513
2001-06-26,451.2511585601514
2001-06-27,450.82724555280925
2001-06-28,451.9519467131293
2001-06-29,456.10881003194925
2001-07-02,454.8290904293913
2001-07-03,455.03837375551547
2001-07-04,454.3494539699414
2001-07-05,454.72062839669013
2001-07-06,448.2529627121336
2001-07-09,443.3073935405594
2001-07-10,442.7987897360226
2001-07-11,439.8178435545027
2001-07-12,444.8788126107711
2001-07-13,444.13572229180096
2001-07-16,442.18866520499165
2001-07-17,440.7919430795802
2001-07-18,435.10030072543367
2001-07-19,436.7520143102399
2001-07-20,435.44591857026234
2001-07-23,432.1336710864263
2001-07-24,431.11889671117234
2001-07-25,430.4447293040209
2001-07-26,431.3500909651412
2001-07-27,433.74187179383637
2001-07-30,429.64334971830704
2001-07-31,432.7768350182536
2001-08-01,435.3239450210767
2001-08-02,439.2308494684625
2001-08-03,436.7629593679882
2001-08-06,437.76838863028775
2001-08-07,438.7519260953365
2001-08-08,438.8898936766149
2001-08-09,432.18049107030276
2001-08-10,432.3833542331291
2001-08-13,430.0659999408196
2001-08-14,433.322858381108
2001-08-15,433.58390111789106
2001-08-16,431.24863739706313
2001-08-17,429.6822628866547
2001-08-20,426.8029555649603
2001-08-21,429.47047964486006
2001-08-22,428.16440482784407
