Date,WORLD ex EMU SMALL VALUE
1999-08-26,472.3175882407023
1999-08-27,469.54619930911355
1999-08-30,468.1291308216542
1999-08-31,464.7821995046335
1999-09-01,466.12132405755534
1999-09-02,460.0424732259221
1999-09-03,467.19670186269553
1999-09-06,469.5725090594205
1999-09-07,468.65175376742707
1999-09-08,466.67827382375845
1999-09-09,471.71022763673653
1999-09-10,476.96934926008043
1999-09-13,482.8237515406718
1999-09-14,478.9780390832623
1999-09-15,480.02530683947236
1999-09-16,474.16155879482653
1999-09-17,473.8708299598156
1999-09-20,472.8280307337672
1999-09-21,468.63405783813914
1999-09-22,464.8466732156373
1999-09-23,464.8716815445657
1999-09-24,458.4417397417996
1999-09-27,459.41217532740734
1999-09-28,456.78549558998736
1999-09-29,451.96840047624966
1999-09-30,456.55710590967
1999-10-01,455.10076151475954
1999-10-04,455.3625575025726
1999-10-05,454.1004540102834
1999-10-06,453.8254875246649
1999-10-07,452.45131628440123
1999-10-08,455.85991264064995
1999-10-11,456.2094954013245
1999-10-12,449.9311058787329
1999-10-13,443.7680602105562
1999-10-14,441.8119236296578
1999-10-15,434.9021801480677
1999-10-18,430.7668066327419
1999-10-19,432.7832078901701
1999-10-20,436.0408047744673
1999-10-21,433.55413981891695
1999-10-22,440.71610785990276
1999-10-25,441.84533235792185
1999-10-26,443.9524826122037
1999-10-27,446.790541663771
1999-10-28,449.4230630180322
1999-10-29,453.7184391865626
1999-11-01,455.56792109721073
1999-11-02,457.3650749841846
1999-11-03,459.06482100359176
1999-11-04,461.6842701634573
1999-11-05,462.1592407983456
1999-11-08,464.21630867948807
1999-11-09,463.6347841640026
1999-11-10,462.86789128174496
1999-11-11,461.16359253135624
1999-11-12,464.60946151934417
1999-11-15,464.7936993252669
1999-11-16,465.5784275362572
1999-11-17,464.81635181816245
1999-11-18,471.1624129392604
1999-11-19,471.6845048106568
1999-11-22,469.98837914712965
1999-11-23,469.4343671613229
1999-11-24,471.5415611235456
1999-11-25,470.35171981433774
1999-11-26,476.4118856788937
1999-11-29,477.79822739402726
1999-11-30,477.34755843074873
1999-12-01,476.71927391787074
1999-12-02,479.2249933523742
1999-12-03,481.9458313478887
1999-12-06,471.4725011663775
1999-12-07,471.29584989823434
1999-12-08,469.2964444277383
1999-12-09,470.08119749034904
1999-12-10,472.61475854848254
1999-12-13,474.12865871735585
1999-12-14,472.59303135296557
1999-12-15,471.8002385087269
1999-12-16,466.5554356110179
1999-12-17,470.4890357009813
1999-12-20,469.9041063148118
1999-12-21,472.09545940296306
1999-12-22,473.74791218278335
1999-12-23,473.2098241088349
1999-12-24,473.9461240564195
1999-12-27,475.457877908085
1999-12-28,477.92623606983256
1999-12-29,483.65438797784736
1999-12-30,486.1866053908043
1999-12-31,489.63316044505547
2000-01-03,481.22339750000117
2000-01-04,466.18284342417684
2000-01-05,463.66888704591247
2000-01-06,463.0805322727175
2000-01-07,471.46081310115176
2000-01-10,476.6082498695866
2000-01-11,473.0332405703836
2000-01-12,472.32141468714894
2000-01-13,477.6954661998946
2000-01-14,486.0339309076834
2000-01-17,491.311296872909
2000-01-18,491.28186190280434
2000-01-19,492.0934735639205
2000-01-20,493.67314118725403
2000-01-21,495.37926408759415
2000-01-24,493.6045665311296
2000-01-25,488.5643560379051
2000-01-26,491.44132684350984
2000-01-27,496.64339405903104
2000-01-28,493.96970130835484
2000-01-31,490.48748749503415
2000-02-01,494.23307442388636
2000-02-02,495.50173729018803
2000-02-03,493.58968094070195
2000-02-04,496.4812956243027
2000-02-07,497.8196367848221
2000-02-08,494.4652071416465
2000-02-09,491.35574266130095
2000-02-10,493.0073647422304
2000-02-11,489.8630169068698
2000-02-14,492.1069095565001
2000-02-15,490.09814455426334
2000-02-16,490.86600654508663
2000-02-17,492.1355924530981
2000-02-18,488.0133722900204
2000-02-21,485.4050720827212
2000-02-22,474.9365108014778
2000-02-23,477.4111394910077
2000-02-24,480.93289693365193
2000-02-25,489.7119896495071
2000-02-28,497.20502356664184
2000-02-29,506.7638034207249
2000-03-01,510.7232225716598
2000-03-02,511.6873387870867
2000-03-03,518.3693927333343
2000-03-06,516.8221346479093
2000-03-07,515.6340712018355
2000-03-08,515.1648506544141
2000-03-09,514.8947117240049
2000-03-10,517.5248117933091
2000-03-13,511.2270223606738
2000-03-14,509.90389063187433
2000-03-15,505.668928309204
2000-03-16,513.7737269363995
2000-03-17,517.8232794516963
2000-03-20,512.687224559723
2000-03-21,512.2748515760636
2000-03-22,520.5105763536558
2000-03-23,518.2526050433175
2000-03-24,518.2290672722488
2000-03-27,519.5257939318069
2000-03-28,519.1240406919806
2000-03-29,525.547472632852
2000-03-30,520.6192913077687
2000-03-31,527.5609107229596
2000-04-03,520.9775240500259
2000-04-04,514.2825596166035
2000-04-05,510.1608348940989
2000-04-06,518.3597895700333
2000-04-07,521.7894307331773
2000-04-10,515.7521802237303
2000-04-11,511.6226080858395
2000-04-12,512.1274291588865
2000-04-13,509.9183884043557
2000-04-14,495.6768256514637
2000-04-17,488.24572055081427
2000-04-18,500.341583142774
2000-04-19,506.9701131535309
2000-04-20,506.98719969030896
2000-04-21,505.6521191930212
2000-04-24,502.54370408124487
2000-04-25,516.0855770033279
2000-04-26,517.4122914223652
2000-04-27,523.8885372105954
2000-04-28,526.0462028595086
2000-05-01,533.461592894811
2000-05-02,532.278463603619
2000-05-03,536.4553447564433
2000-05-04,539.1552548713955
2000-05-05,541.2811531774653
2000-05-08,538.8184744553688
2000-05-09,530.9471695051215
2000-05-10,519.6757536337079
2000-05-11,528.4079804939743
2000-05-12,529.3718470724828
2000-05-15,527.24559289078
2000-05-16,537.0708533188952
2000-05-17,541.8954466555351
2000-05-18,537.4245870460642
2000-05-19,535.5726418891803
2000-05-22,524.3804702961733
2000-05-23,518.7056702528253
2000-05-24,516.985726539769
2000-05-25,516.0868367459015
2000-05-26,506.33282185444114
2000-05-29,506.0390679309931
2000-05-30,509.4484867110913
2000-05-31,511.2714943744054
2000-06-01,515.0348709529933
2000-06-02,518.0955644223322
2000-06-05,520.2354227752982
2000-06-06,515.2692251219552
2000-06-07,518.9459662018002
2000-06-08,519.637392895185
2000-06-09,522.9192811295054
2000-06-12,520.9494478317656
2000-06-13,518.346616531809
2000-06-14,520.0177880739038
2000-06-15,522.6093143182654
2000-06-16,517.4541663965624
2000-06-19,519.5934067271116
2000-06-20,522.7467375526703
2000-06-21,528.6570248547691
2000-06-22,529.7746130101265
2000-06-23,529.8663281536685
2000-06-26,530.74416219822
2000-06-27,528.5136984838264
2000-06-28,533.5727803043509
2000-06-29,532.0454714664581
2000-06-30,525.3804068075821
2000-07-03,535.9289698020839
2000-07-04,536.9052224923993
2000-07-05,530.6899366185185
2000-07-06,532.7599642458695
2000-07-07,538.2083078221174
2000-07-10,539.586759513991
2000-07-11,541.3846600697725
2000-07-12,547.8367350847617
2000-07-13,551.7081143291662
2000-07-14,551.899172549257
2000-07-17,552.8052491381408
2000-07-18,549.4785936961626
2000-07-19,550.4883711822488
2000-07-20,553.7484589132627
2000-07-21,544.8544536301757
2000-07-24,540.1752768905764
2000-07-25,535.5421116901953
2000-07-26,535.430080484064
2000-07-27,532.2995929878624
2000-07-28,531.7335767481186
2000-07-31,534.1582196054151
2000-08-01,536.8810883928651
2000-08-02,544.3761312716551
2000-08-03,549.4833100022807
2000-08-04,550.6081636203294
2000-08-07,553.4853210219148
2000-08-08,559.2437824299166
2000-08-09,560.7748328513616
2000-08-10,552.0903268748533
2000-08-11,559.7877924212241
2000-08-14,562.5729802259914
2000-08-15,556.3224062962864
2000-08-16,559.7147612268066
2000-08-17,558.3965134184792
2000-08-18,561.7217376753324
2000-08-21,563.8610347182439
2000-08-22,568.5769450629226
2000-08-23,570.5270120844302
2000-08-24,568.3999724731667
2000-08-25,568.8962440631058
2000-08-28,571.8884591237389
2000-08-29,574.5700295404342
2000-08-30,577.4354859280306
2000-08-31,583.0249455451315
2000-09-01,579.0884441016042
2000-09-04,579.8773378933394
2000-09-05,586.215989166635
2000-09-06,590.8214313480257
2000-09-07,597.2380710382914
2000-09-08,597.5451631192138
2000-09-11,598.9160488304179
2000-09-12,596.6081907657755
2000-09-13,594.1862098480182
2000-09-14,598.0525029665595
2000-09-15,593.3960467860755
2000-09-18,590.9116885479554
2000-09-19,593.4204435419425
2000-09-20,598.7676212331728
2000-09-21,590.9635815600004
2000-09-22,571.4351402857277
2000-09-25,576.9925669130026
2000-09-26,569.7272694844073
2000-09-27,568.0925945177144
2000-09-28,572.981845570302
2000-09-29,575.528345563906
2000-10-02,570.9387856393482
2000-10-03,572.5143401172704
2000-10-04,573.8591702205406
2000-10-05,573.637398856678
2000-10-06,568.9516793548654
2000-10-09,566.9834713759568
2000-10-10,563.8392360489783
2000-10-11,555.0708645352111
2000-10-12,554.5837396025001
2000-10-13,561.1366511986764
2000-10-16,568.0593491550354
2000-10-17,560.3732342558612
2000-10-18,557.4761512633726
2000-10-19,567.7451936802693
2000-10-20,573.9972051055222
2000-10-23,576.4133423478055
2000-10-24,576.4816193534134
2000-10-25,575.729688702474
2000-10-26,576.5317411076471
2000-10-27,569.5153061652996
2000-10-30,572.0014370192179
2000-10-31,576.871061893166
2000-11-01,572.7650340374986
2000-11-02,577.381019532318
2000-11-03,576.784318777399
2000-11-06,578.9688177845218
2000-11-07,580.2847286506352
2000-11-08,582.3318320040355
2000-11-09,577.3270350944322
2000-11-10,567.7191585198742
2000-11-13,566.8185156015687
2000-11-14,571.6603722174057
2000-11-15,572.7068869545037
2000-11-16,570.9373181284246
2000-11-17,573.3506090389996
2000-11-20,569.7163576769962
2000-11-21,568.9205152559596
2000-11-22,566.5301729378878
2000-11-23,566.6172994370771
2000-11-24,574.9628031837761
2000-11-27,571.0382379256474
2000-11-28,562.6073090207233
2000-11-29,556.7619193678333
2000-11-30,547.3785654224475
2000-12-01,554.3975834353474
2000-12-04,543.7442702865459
2000-12-05,555.0785947855071
2000-12-06,553.0637512460212
2000-12-07,548.2371716590698
2000-12-08,559.4998541579106
2000-12-11,572.0110447293475
2000-12-12,567.6024340450047
2000-12-13,563.79191503069
2000-12-14,552.6505414986698
2000-12-15,543.3631676658179
2000-12-18,546.471283569354
2000-12-19,545.0162835789175
2000-12-20,526.853888883494
2000-12-21,523.4709393060282
2000-12-22,527.501402153656
2000-12-25,529.3989555287149
2000-12-26,528.279411165527
2000-12-27,534.5427336107963
2000-12-28,545.5128696899577
2000-12-29,536.7898747406216
2001-01-01,536.8066551676036
2001-01-02,523.72995873543
2001-01-03,533.6744107157115
2001-01-04,531.7130095349395
2001-01-05,521.5153552452922
2001-01-08,521.6481112553894
2001-01-09,525.9910834371847
2001-01-10,530.8336385675294
2001-01-11,527.530447636714
2001-01-12,529.2467616836453
2001-01-15,532.707737299774
2001-01-16,540.1865889131968
2001-01-17,546.4896895396006
2001-01-18,540.35222813458
2001-01-19,543.9659765444599
2001-01-22,545.2359842915112
2001-01-23,549.3122806075233
2001-01-24,557.486280411038
2001-01-25,559.1379423169914
2001-01-26,557.7612271378399
2001-01-29,565.5234491438353
2001-01-30,564.595347320843
2001-01-31,561.6514747019824
2001-02-01,558.7871427151798
2001-02-02,559.7786289984348
2001-02-05,556.4207318630353
2001-02-06,563.0204903768719
2001-02-07,562.6544186502737
2001-02-08,567.5446118717492
2001-02-09,561.0685352021165
2001-02-12,562.5295641097011
2001-02-13,567.3510014275106
2001-02-14,569.2027387588055
2001-02-15,581.2969246760425
2001-02-16,569.0847490929006
2001-02-19,565.448468611351
2001-02-20,569.8341377692318
2001-02-21,561.8594669403852
2001-02-22,559.9577776604564
2001-02-23,560.0963694928071
2001-02-26,566.2516795354996
2001-02-27,558.6290528723224
2001-02-28,555.0842284590295
2001-03-01,548.1980333608745
2001-03-02,546.604474712037
2001-03-05,549.5950153063345
2001-03-06,553.4383809179722
2001-03-07,557.3153055980339
2001-03-08,554.5911830677483
2001-03-09,551.441485742226
2001-03-12,540.8726273246889
2001-03-13,545.1473933709668
2001-03-14,540.3092708290221
2001-03-15,541.4802075768127
2001-03-16,540.482085887997
2001-03-19,545.0873629453431
2001-03-20,538.508800711201
2001-03-21,537.1085084681197
2001-03-22,537.3128417301033
2001-03-23,540.1871951453434
2001-03-26,546.2511228257534
2001-03-27,548.0749398811247
2001-03-28,548.8122224108488
2001-03-29,551.130300898036
2001-03-30,553.7054033536263
2001-04-02,548.4560961895531
2001-04-03,539.1154103047828
2001-04-04,530.3456138891045
2001-04-05,546.0551335259885
2001-04-06,538.4618919852783
2001-04-09,540.7385847911792
2001-04-10,554.5054669485627
2001-04-11,556.8486929811695
2001-04-12,556.9677097805703
2001-04-13,557.2343705666988
2001-04-16,561.1916345390653
2001-04-17,565.944125919081
2001-04-18,578.4171719751135
2001-04-19,573.9048596613312
2001-04-20,564.3389982966802
2001-04-23,564.8590041824585
2001-04-24,568.5308641876056
2001-04-25,572.7879547411304
2001-04-26,574.9213550220923
2001-04-27,583.4441231679834
2001-04-30,588.9383492003067
2001-05-01,593.1849685354713
2001-05-02,594.1349331286938
2001-05-03,590.9914636094262
2001-05-04,595.0599140841521
2001-05-07,596.2151135187836
2001-05-08,600.2583369497718
2001-05-09,599.555008004094
2001-05-10,602.069317032937
2001-05-11,605.7164701257881
2001-05-14,605.8803887321993
2001-05-15,605.7527853409188
2001-05-16,605.9832454973691
2001-05-17,614.3524819356907
2001-05-18,618.3760962539772
2001-05-21,626.4822965409328
2001-05-22,633.5486740531621
2001-05-23,634.3854014224968
2001-05-24,637.900730189781
2001-05-25,637.6801679832785
2001-05-28,634.6540821740083
2001-05-29,636.4954916291366
2001-05-30,628.2169456094498
2001-05-31,636.8982954422398
2001-06-01,642.0278295725697
2001-06-04,644.0867216743975
2001-06-05,647.7209159322786
2001-06-06,645.3940193022592
2001-06-07,644.9083151860658
2001-06-08,644.0626048817951
2001-06-11,645.6141651215231
2001-06-12,637.7648168278175
2001-06-13,635.8978087422382
2001-06-14,624.2761522297549
2001-06-15,618.736715186231
2001-06-18,614.8610684312943
2001-06-19,615.732555381482
2001-06-20,621.5728774539618
2001-06-21,623.5366902721405
2001-06-22,620.7425576110932
2001-06-25,615.2298552154799
2001-06-26,619.2796814646495
2001-06-27,622.1937547410388
2001-06-28,631.548757542014
2001-06-29,643.7606626568195
2001-07-02,638.291779616675
2001-07-03,637.7598542403728
2001-07-04,637.504897162409
2001-07-05,640.7906579170541
2001-07-06,627.8705353146453
2001-07-09,623.5793931131761
2001-07-10,616.5203812350786
2001-07-11,610.98041286775
2001-07-12,625.2749688138465
2001-07-13,626.5414725428636
2001-07-16,621.117576070807
2001-07-17,626.6011770480152
2001-07-18,610.7246474783301
2001-07-19,614.258318175438
2001-07-20,612.2832724051495
2001-07-23,608.7576874486903
2001-07-24,598.9991682433705
2001-07-25,598.5671609036099
2001-07-26,604.3471766770839
2001-07-27,606.6275259479166
2001-07-30,603.6773426213083
2001-07-31,606.8988886778959
2001-08-01,609.0884711964678
2001-08-02,610.5193624670734
2001-08-03,606.8223250583361
2001-08-06,606.4780411990879
2001-08-07,609.4629733247925
2001-08-08,606.2111073300943
2001-08-09,597.1757326286952
2001-08-10,596.0063316939483
2001-08-13,593.9281261447034
2001-08-14,598.774597816114
2001-08-15,593.669895954651
2001-08-16,593.9593888023019
2001-08-17,588.3878282898875
2001-08-20,590.9471768903037
2001-08-21,590.3818649286953
2001-08-22,588.4831034597938
2001-08-23,590.6207670165334
2001-08-24,593.7131911289689
2001-08-27,594.528044092067
2001-08-28,591.0407203223016
2001-08-29,589.7475980696001
2001-08-30,585.1918989879586
2001-08-31,585.0553723466328
2001-09-03,583.5941875774713
2001-09-04,593.7236902703246
2001-09-05,591.3284503138976
2001-09-06,583.2094836727316
2001-09-07,568.7011005511671
2001-09-10,564.1717569837164
2001-09-11,558.5263348085765
2001-09-12,550.4126985862404
2001-09-13,550.6034283050245
2001-09-14,545.8052837020282
2001-09-17,524.7691385246958
2001-09-18,521.4919647647728
2001-09-19,512.0384487479097
2001-09-20,499.4887211151637
2001-09-21,494.2004474195408
2001-09-24,503.9402671919508
2001-09-25,503.77305306740254
2001-09-26,502.88002074318973
2001-09-27,504.9445111863573
2001-09-28,520.9133168284371
2001-10-01,515.7575274141009
2001-10-02,518.5766209579195
2001-10-03,522.3829203240005
2001-10-04,530.6934990623223
2001-10-05,526.7795400286682
2001-10-08,523.6980657031871
2001-10-09,521.4921611850278
2001-10-10,532.152058603711
2001-10-11,544.0836178338154
2001-10-12,540.6202677676647
2001-10-15,541.1028424585788
2001-10-16,543.2175131466015
2001-10-17,540.2416454387762
2001-10-18,537.7807382431115
2001-10-19,542.3745303553166
2001-10-22,547.8817187108871
2001-10-23,548.9037480287325
2001-10-24,547.2933447467198
2001-10-25,550.9375365354655
2001-10-26,554.9496948754968
2001-10-29,543.1999496489457
2001-10-30,535.5205401269338
2001-10-31,542.4203981981663
2001-11-01,542.7671619902176
2001-11-02,542.6353906878292
2001-11-05,550.0465642272799
2001-11-06,555.4205572966823
2001-11-07,552.3915631448859
2001-11-08,556.9757809309729
2001-11-09,555.4432777770198
2001-11-12,555.0284330091196
2001-11-13,566.7668902577342
2001-11-14,569.0834491342638
2001-11-15,570.3086990950887
2001-11-16,569.2337546771861
2001-11-19,577.2034558578567
2001-11-20,573.113709809708
2001-11-21,575.7518107821923
2001-11-22,574.0143859561766
2001-11-23,579.5475444065951
2001-11-26,580.8470356726287
2001-11-27,578.4010432041664
2001-11-28,571.232690059444
2001-11-29,574.9665172186589
2001-11-30,569.1140429728524
2001-12-03,567.5483027574967
2001-12-04,573.2985664958421
2001-12-05,582.8067430956304
2001-12-06,583.4945171259039
2001-12-07,582.538891332078
2001-12-10,578.6703853651901
2001-12-11,577.1256261367705
2001-12-12,574.5235351402093
2001-12-13,567.9000553543697
2001-12-14,565.1391972765762
2001-12-17,566.8018835666614
2001-12-18,571.3764871478897
2001-12-19,570.6268439673141
2001-12-20,568.7913772916952
2001-12-21,580.2961296329939
2001-12-24,587.0861423737172
2001-12-25,587.4024799547273
2001-12-26,588.7271396503642
2001-12-27,587.3301003784541
2001-12-28,593.8278206187165
2001-12-31,587.584191697154
2002-01-01,587.5631170021417
2002-01-02,577.1256437084784
2002-01-03,584.2408709190256
2002-01-04,592.386740945519
2002-01-07,590.9581284087479
2002-01-08,591.7052709418773
2002-01-09,591.2433179251709
2002-01-10,587.1962867201885
2002-01-11,585.9520478074658
2002-01-14,578.9961777901536
2002-01-15,581.6286843159982
2002-01-16,580.8876813906226
2002-01-17,585.1246236340327
2002-01-18,580.8602035322499
2002-01-21,582.5229752328794
2002-01-22,578.6423155031924
2002-01-23,581.4513039064374
2002-01-24,586.6457293134131
2002-01-25,595.6459296712256
2002-01-28,600.4083226029026
2002-01-29,595.1599901985794
2002-01-30,597.3517144175926
2002-01-31,600.8498055013974
2002-02-01,598.7528787120802
2002-02-04,589.7563462525247
2002-02-05,585.5558488413608
2002-02-06,581.7032666128865
2002-02-07,579.187410067979
2002-02-08,583.7849118564053
2002-02-11,585.1485239695115
2002-02-12,588.8597076642925
2002-02-13,595.5856788174407
2002-02-14,595.931447046599
2002-02-15,594.1044177741757
2002-02-18,596.3587821243618
2002-02-19,587.4895246282867
2002-02-20,593.2754315358086
2002-02-21,590.3550693523167
2002-02-22,591.5133723895274
2002-02-25,597.2096912997187
2002-02-26,601.2058386519279
2002-02-27,608.0959652573255
2002-02-28,608.0106676254336
2002-03-01,614.858913837149
2002-03-04,623.1262915115764
2002-03-05,623.0274049165668
2002-03-06,625.7101142735232
2002-03-07,627.3048721849241
2002-03-08,632.2208535615675
2002-03-11,634.784361168216
2002-03-12,634.3984025080241
2002-03-13,628.917116139467
2002-03-14,626.8563061160803
2002-03-15,629.0499007877272
2002-03-18,632.009001337512
2002-03-19,633.6516732865508
2002-03-20,629.9144903408678
2002-03-21,634.6895894193729
2002-03-22,634.3509415927402
2002-03-25,631.4777975435637
2002-03-26,635.0201078802108
2002-03-27,643.7380002816094
2002-03-28,644.2960112164866
2002-03-29,642.9482760552078
2002-04-01,636.486195197544
2002-04-02,634.5118506191292
2002-04-03,633.7767781813134
2002-04-04,635.4135330955964
2002-04-05,639.0378116266637
2002-04-08,646.3391383184655
2002-04-09,645.5595726805826
2002-04-10,651.9380977418809
2002-04-11,643.749297256811
2002-04-12,652.1941303572243
2002-04-15,649.5637809579854
2002-04-16,655.8221235033827
2002-04-17,652.0802201854833
2002-04-18,650.5587033435783
2002-04-19,651.7865358165307
2002-04-22,648.966439764512
2002-04-23,647.9594111029973
2002-04-24,644.9348901860602
2002-04-25,642.5225896778688
2002-04-26,638.4115736020585
2002-04-29,635.758560734126
2002-04-30,641.9577527989849
2002-05-01,641.1300675115999
2002-05-02,646.9192288570172
2002-05-03,641.683751180139
2002-05-06,633.4675980569239
2002-05-07,631.937830038617
2002-05-08,639.7428796786954
2002-05-09,635.2650902252113
2002-05-10,627.8559192555052
2002-05-13,632.390971826697
2002-05-14,644.9565720298381
2002-05-15,644.1283171064813
2002-05-16,640.7099367006119
2002-05-17,636.4537954055156
2002-05-20,634.1449574301895
2002-05-21,633.9011037426732
2002-05-22,628.9679651047628
2002-05-23,637.042123743258
2002-05-24,633.9083593617066
2002-05-27,636.5471335685186
2002-05-28,629.6796636657772
2002-05-29,624.7253152325335
2002-05-30,621.7576357355772
2002-05-31,624.1627774643513
2002-06-03,614.2643723798972
2002-06-04,608.3917898728955
2002-06-05,612.0164572425844
2002-06-06,600.6985960065534
2002-06-07,602.2283438102774
2002-06-10,601.8933735915922
2002-06-11,597.9228002015185
2002-06-12,594.6680778848187
2002-06-13,589.0196142419115
2002-06-14,585.5991370561669
2002-06-17,595.787414767221
2002-06-18,593.6388020451833
2002-06-19,582.3881125433616
2002-06-20,575.5478110225004
2002-06-21,574.0502075721507
2002-06-24,567.8327170434386
2002-06-25,568.3636789982137
2002-06-26,554.8857003208549
2002-06-27,562.5622097940737
2002-06-28,566.9793287793674
2002-07-01,561.6338869104264
2002-07-02,551.6346085959285
2002-07-03,549.8796422009806
2002-07-04,550.4259644046525
2002-07-05,564.1102699649872
2002-07-08,553.5878162725974
2002-07-09,546.8401465494104
2002-07-10,540.186784312274
2002-07-11,532.9887131156421
2002-07-12,529.7455207833887
2002-07-15,515.960998062972
2002-07-16,509.3508502767579
2002-07-17,510.76522066583146
2002-07-18,504.04522564530896
2002-07-19,491.16808244879417
2002-07-22,484.21616488875947
2002-07-23,476.16171158273517
2002-07-24,485.1645451436588
2002-07-25,485.12120251557707
2002-07-26,491.8801067510329
2002-07-29,515.1440162849733
2002-07-30,513.8035666216444
2002-07-31,515.2177963480939
2002-08-01,509.00705481706393
