Date,EU SMALL VALUE
2007-10-25,904.1099585358469
2007-10-26,905.3817982394927
2007-10-29,908.6194817245382
2007-10-30,902.606877923441
2007-10-31,915.2768411992901
2007-11-01,903.4574353328409
2007-11-02,897.9635716541949
2007-11-05,888.2457611384594
2007-11-06,891.3336046609938
2007-11-07,879.5305205062688
2007-11-08,870.9969514636257
2007-11-09,854.9595125619422
2007-11-12,851.3752265488431
2007-11-13,850.289320082583
2007-11-14,854.359325612244
2007-11-15,837.3632865840946
2007-11-16,826.3955803720178
2007-11-19,800.3808427889385
2007-11-20,803.3144797739839
2007-11-21,776.1614181471276
2007-11-22,781.1684334441004
2007-11-23,796.9428168432995
2007-11-26,793.908025987551
2007-11-27,789.527566230809
2007-11-28,809.7052448049488
2007-11-29,814.7578596089546
2007-11-30,826.2765535861143
2007-12-03,821.8757482204818
2007-12-04,800.9938840709897
2007-12-05,811.5871725997255
2007-12-06,811.8235833267811
2007-12-07,820.5684801727766
2007-12-10,825.52307802649
2007-12-11,825.0710590155567
2007-12-12,824.9607291360038
2007-12-13,806.830426062693
2007-12-14,809.2359381078785
2007-12-17,788.7488739975821
2007-12-18,788.6064909843318
2007-12-19,785.6229302314309
2007-12-20,786.6531248721287
2007-12-21,794.5968349515325
2007-12-24,794.4556002274888
2007-12-25,794.4556002274888
2007-12-26,793.6260898206534
2007-12-27,795.9994985944492
2007-12-28,797.4420003648914
2007-12-31,799.7737800028831
2008-01-01,799.7737800028831
2008-01-02,795.5122087663547
2008-01-03,786.9658025013298
2008-01-04,769.0813450586372
2008-01-07,756.6138969167199
2008-01-08,757.6025445246698
2008-01-09,738.5731365462311
2008-01-10,723.4893403373144
2008-01-11,720.7795647874934
2008-01-14,728.4399950628278
2008-01-15,711.6475432401028
2008-01-16,704.9416759465007
2008-01-17,708.81583361836
2008-01-18,703.2408459185878
2008-01-21,675.4950648191216
2008-01-22,689.464530228921
2008-01-23,677.9159958676883
2008-01-24,702.8207192542271
2008-01-25,708.6625910065285
2008-01-28,700.428127916549
2008-01-29,719.724931580426
2008-01-30,718.1926009830895
2008-01-31,716.9820627593955
2008-02-01,733.1640164677955
2008-02-04,740.8625275630868
2008-02-05,720.9672503890607
2008-02-06,720.8305699215537
2008-02-07,708.7133548787763
2008-02-08,711.8842211761059
2008-02-11,707.3279840355333
2008-02-12,727.6170137754643
2008-02-13,730.341617825525
2008-02-14,733.5863726746409
2008-02-15,722.4659891678184
2008-02-18,731.1997618467517
2008-02-19,735.5179241945222
2008-02-20,731.1041230764864
2008-02-21,736.5110595653346
2008-02-22,731.2564894929441
2008-02-25,743.1367273949578
2008-02-26,751.2387310496748
2008-02-27,748.648115018316
2008-02-28,736.4240757913878
2008-02-29,726.2828416708389
2008-03-03,715.165308342245
2008-03-04,709.4780671617037
2008-03-05,721.1774504831357
2008-03-06,714.334660237399
2008-03-07,702.7401503071317
2008-03-10,692.6115376976074
2008-03-11,700.3274286850706
2008-03-12,708.9238830481503
2008-03-13,697.5122267414639
2008-03-14,693.0164538574237
2008-03-17,663.818214205922
2008-03-18,679.3139461202787
2008-03-19,670.1485746233193
2008-03-20,669.7114160667339
2008-03-21,669.7343844677597
2008-03-24,670.4560849321539
2008-03-25,688.5900361679376
2008-03-26,686.7881137845818
2008-03-27,701.7500211097039
2008-03-28,698.755734636833
2008-03-31,701.3104141982157
2008-04-01,723.1428368778502
2008-04-02,727.4821790325414
2008-04-03,718.2775572850416
2008-04-04,716.5607484733392
2008-04-07,721.3496609072807
2008-04-08,710.972605038685
2008-04-09,709.0393952994905
2008-04-10,703.8868586457668
2008-04-11,697.619985876337
2008-04-14,693.3592806791779
2008-04-15,692.634696879426
2008-04-16,702.2846442260807
2008-04-17,703.11914098167
2008-04-18,715.418551214338
2008-04-21,705.3620715161517
2008-04-22,701.6716649855215
2008-04-23,703.1967112212039
2008-04-24,700.3054976001049
2008-04-25,707.4783656248073
2008-04-28,714.2337092408285
2008-04-29,706.6774296395456
2008-04-30,714.9772446294442
2008-05-01,714.2268477687318
2008-05-02,727.0646377938949
2008-05-05,726.0860554784518
2008-05-06,725.3301053070302
2008-05-07,732.9391048495148
2008-05-08,736.4295411952568
2008-05-09,728.9718921810427
2008-05-12,733.9751937208255
2008-05-13,728.6461870667189
2008-05-14,726.6303543133052
2008-05-15,728.7141323996545
2008-05-16,732.5724751215473
2008-05-19,738.5147867627024
2008-05-20,724.7263437247672
2008-05-21,716.9979281412399
2008-05-22,719.2043354087997
2008-05-23,712.2562222890531
2008-05-26,710.5663077293354
2008-05-27,705.42127642915
2008-05-28,710.5574687445276
2008-05-29,712.9395315461096
2008-05-30,713.1614907674712
2008-06-02,705.3216381199314
2008-06-03,710.7459212831463
2008-06-04,707.3689280424779
2008-06-05,710.2841328517907
2008-06-06,698.2012932919903
2008-06-09,688.8315014679569
2008-06-10,680.0270622391675
2008-06-11,668.1117612035767
2008-06-12,670.060869617929
2008-06-13,676.3198737800534
2008-06-16,678.5843173038148
2008-06-17,681.9567529892752
2008-06-18,665.9038755861769
2008-06-19,659.4136559825857
2008-06-20,651.5259122631904
2008-06-23,643.8249794137141
2008-06-24,632.6842729732394
2008-06-25,643.2758472541418
2008-06-26,628.0668224657858
2008-06-27,621.8829807838293
2008-06-30,620.4252234113849
2008-07-01,604.2119912676008
2008-07-02,591.0227270097408
2008-07-03,591.0873428363057
2008-07-04,585.6049381074363
2008-07-07,589.4585582006357
2008-07-08,578.3699786244587
2008-07-09,589.2478602135033
2008-07-10,580.084082603769
2008-07-11,565.0172879317838
2008-07-14,568.193931220162
2008-07-15,556.1206430692159
2008-07-16,561.8846472984338
2008-07-17,581.8107288179348
2008-07-18,596.5520293731506
2008-07-21,607.3385513178108
2008-07-22,600.9850548059474
2008-07-23,617.3404178814676
2008-07-24,604.6387136715065
2008-07-25,599.3070179353673
2008-07-28,589.8533745354105
2008-07-29,589.0998329622191
2008-07-30,600.9216366980351
2008-07-31,598.3762694058407
2008-08-01,597.0729923404508
2008-08-04,594.2505474326051
2008-08-05,613.9363979479134
2008-08-06,621.969966663225
2008-08-07,618.693780098535
2008-08-08,629.0612691857689
2008-08-11,641.3144344736334
2008-08-12,641.277300532621
2008-08-13,623.0714049183707
2008-08-14,623.2225148428986
2008-08-15,629.9652895960204
2008-08-18,627.9386101038327
2008-08-19,610.0925368764721
2008-08-20,608.0204145178545
2008-08-21,605.3277492413278
2008-08-22,617.7294439569117
2008-08-25,615.9402011717331
2008-08-26,616.0791083928463
2008-08-27,613.9483434013888
2008-08-28,620.4996961738007
2008-08-29,625.0110651219993
2008-09-01,625.502831379452
2008-09-02,635.5560032617534
2008-09-03,629.7746740835494
2008-09-04,615.7076132616961
2008-09-05,605.2500850807294
2008-09-08,622.2090317083687
2008-09-09,618.0106000471496
2008-09-10,611.451262661782
2008-09-11,603.1737538345068
2008-09-12,608.9368527635985
2008-09-15,594.1771167122565
2008-09-16,579.6952516519679
2008-09-17,571.5761665300281
2008-09-18,565.2203947824645
2008-09-19,595.5150270419493
2008-09-22,586.0076013246891
2008-09-23,568.5412493177639
2008-09-24,567.1097664619157
2008-09-25,568.3640369144704
2008-09-26,557.0964457222746
2008-09-29,524.4486059783488
2008-09-30,529.6581899804314
2008-10-01,529.491145175609
2008-10-02,530.7746033395308
2008-10-03,532.8303315524588
2008-10-06,497.71844556346565
2008-10-07,487.9816664751863
2008-10-08,464.36023131290096
2008-10-09,462.82784682502825
2008-10-10,438.52490823836956
2008-10-13,467.68461493145736
2008-10-14,480.9247620274662
2008-10-15,456.99950801351457
2008-10-16,437.1029409638978
2008-10-17,434.7220050936448
2008-10-20,439.15270448198777
2008-10-21,442.8374893059238
2008-10-22,425.9580994928303
2008-10-23,415.6654601161171
2008-10-24,391.7456842652181
2008-10-27,380.53973956030643
2008-10-28,382.24456963946244
2008-10-29,402.1750411080801
2008-10-30,412.91625136939075
2008-10-31,422.33971903172323
2008-11-03,429.6020005657617
2008-11-04,447.03623175145134
2008-11-05,444.0179865669978
2008-11-06,429.0007860195011
2008-11-07,429.09457867454796
2008-11-10,432.2439865581397
2008-11-11,419.67296915196306
2008-11-12,406.0974640103199
2008-11-13,398.519170780559
2008-11-14,396.4965148438826
2008-11-17,389.8970764337515
2008-11-18,386.53736427282485
2008-11-19,375.1992146330532
2008-11-20,361.57066853047763
2008-11-21,358.9250796085617
2008-11-24,373.49694753072754
2008-11-25,370.66388454757504
2008-11-26,373.2045058303608
2008-11-27,384.85918066787804
2008-11-28,384.81657553840944
2008-12-01,368.2857709026012
2008-12-02,369.81790794584765
2008-12-03,368.80595602587545
2008-12-04,367.7937829471558
2008-12-05,359.206142760633
2008-12-08,373.804295199536
2008-12-09,379.2872540459522
2008-12-10,385.0149738906444
2008-12-11,383.3208676982946
2008-12-12,373.255299101348
2008-12-15,374.48285792769
2008-12-16,375.3411209297072
2008-12-17,371.93512328926136
2008-12-18,372.4689010015744
2008-12-19,370.9515802799735
2008-12-22,367.130684723884
2008-12-23,367.4628697365803
2008-12-24,367.4882584612583
2008-12-25,367.4882584612583
2008-12-26,366.76321782552424
2008-12-29,367.3984882844699
2008-12-30,374.02733441960936
2008-12-31,375.31593611278157
2009-01-01,375.31593611278157
2009-01-02,390.4211091267052
2009-01-05,401.37127205976407
2009-01-06,411.90834343278954
2009-01-07,411.4425559648643
2009-01-08,406.2009349218656
2009-01-09,409.90577106050597
2009-01-12,405.683575248534
2009-01-13,396.2881438304402
2009-01-14,381.20944775185757
2009-01-15,377.5971325647653
2009-01-16,381.31989459287075
2009-01-19,371.41301975916
2009-01-20,361.48810893528133
2009-01-21,361.4904780680131
2009-01-22,358.9930649862329
2009-01-23,354.1408871899756
2009-01-26,360.18389387573404
2009-01-27,362.56054839013217
2009-01-28,374.71925216424904
2009-01-29,369.91523711603975
2009-01-30,373.7706703411535
2009-02-02,361.4029701553755
2009-02-03,364.88106513925135
2009-02-04,375.2803736166261
2009-02-05,377.9541390913876
2009-02-06,389.7712247669681
2009-02-09,396.8155350360611
2009-02-10,386.86191361732335
2009-02-11,382.7652520268919
2009-02-12,379.26521951535
2009-02-13,382.6436589373899
2009-02-16,376.99050193528825
2009-02-17,366.38755012562774
2009-02-18,363.10149086470227
2009-02-19,361.2240183339565
2009-02-20,349.52280434696826
2009-02-23,343.68212213584576
2009-02-24,338.92152588819613
2009-02-25,342.41399390010395
2009-02-26,349.5540998623269
2009-02-27,346.29487467175784
2009-03-02,335.01457480987244
2009-03-03,330.78616058642774
2009-03-04,341.43370541472586
2009-03-05,329.5222261246801
2009-03-06,322.0787316098547
2009-03-09,315.41468454063477
2009-03-10,328.2587265034323
2009-03-11,331.3411366645643
2009-03-12,333.9527955008769
2009-03-13,338.4325347901313
2009-03-16,346.31665911048964
2009-03-17,343.0846298227504
2009-03-18,340.60326438241276
2009-03-19,344.7115632944512
2009-03-20,346.3107531405033
2009-03-23,355.48846143757544
2009-03-24,359.07869773289053
2009-03-25,359.7359970017226
2009-03-26,360.55274770307625
2009-03-27,359.27485892983924
2009-03-30,350.53314262658665
2009-03-31,357.8882735194843
2009-04-01,368.8821592195433
2009-04-02,388.85550428216567
2009-04-03,397.3195108776925
2009-04-06,399.4330923962535
2009-04-07,395.31894132252137
2009-04-08,396.1570842034161
2009-04-09,408.97190198366764
2009-04-10,408.96570993228516
2009-04-13,409.110925160533
2009-04-14,421.73795455262126
2009-04-15,425.0834605475336
2009-04-16,429.2577642461308
2009-04-17,437.285028696729
2009-04-20,420.30827432409257
2009-04-21,420.0035308704596
2009-04-22,429.1329042747394
2009-04-23,432.78080867892015
2009-04-24,440.5832617035407
2009-04-27,440.2375183928178
2009-04-28,432.21859023399645
2009-04-29,443.7471505201151
2009-04-30,453.494700138301
2009-05-01,456.0756989723753
2009-05-04,466.3239121585028
2009-05-05,478.46705706160856
2009-05-06,485.00777635343474
2009-05-07,483.9043199128747
2009-05-08,487.53707791893083
2009-05-11,474.3165567576086
2009-05-12,473.9545644637484
2009-05-13,451.7878785332765
2009-05-14,457.81639972559844
2009-05-15,466.45643737627086
2009-05-18,476.26881552674365
2009-05-19,488.9123141297574
2009-05-20,495.59884631174225
2009-05-21,486.2720113192268
2009-05-22,485.84984731051145
2009-05-25,485.1215963515699
2009-05-26,482.86518531384615
2009-05-27,489.3716499187104
2009-05-28,482.81626301803936
2009-05-29,482.0977839337414
2009-06-01,498.6542921601093
2009-06-02,502.85541484560565
2009-06-03,497.6864623471858
2009-06-04,492.5359544496011
2009-06-05,496.20897550188965
2009-06-08,491.1672939353315
2009-06-09,494.5448021931166
2009-06-10,502.9334399663749
2009-06-11,508.4654411466622
2009-06-12,507.2024444036548
2009-06-15,495.1346920755443
2009-06-16,492.83239808024456
2009-06-17,475.2481249214764
2009-06-18,471.83906795973576
2009-06-19,477.21452814659153
2009-06-22,461.93553837862487
2009-06-23,458.6933973823642
2009-06-24,472.9117404102907
2009-06-25,472.28601191221213
2009-06-26,476.4015130269082
2009-06-29,482.7386171114259
2009-06-30,479.8680650213288
2009-07-01,486.83440093046926
2009-07-02,479.6348340802039
2009-07-03,476.95928440959153
2009-07-06,468.6393267216723
2009-07-07,467.0230037914559
2009-07-08,458.63398124543994
2009-07-09,460.26063990396875
2009-07-10,455.5569640975993
2009-07-13,460.0404359573833
2009-07-14,471.4188120121328
2009-07-15,484.059191683759
2009-07-16,484.7009333940495
2009-07-17,485.3468681278515
2009-07-20,491.98701753735014
2009-07-21,497.3791100777219
2009-07-22,498.54857757401277
2009-07-23,507.4790664982676
2009-07-24,509.63059542731037
2009-07-27,510.58014820635964
2009-07-28,504.0670446398457
2009-07-29,508.62584406604134
2009-07-30,521.922614870841
2009-07-31,527.4813786960386
2009-08-03,539.9347085137015
2009-08-04,540.9923472873901
2009-08-05,547.4010796290971
2009-08-06,553.5291994156757
2009-08-07,557.0596515959309
2009-08-10,557.6585272514745
2009-08-11,548.7450991100873
2009-08-12,553.9962462325726
2009-08-13,564.1813632276554
2009-08-14,567.6941592478015
2009-08-17,551.8860299767956
2009-08-18,560.9274420400137
2009-08-19,557.4975107790616
2009-08-20,569.2355412035627
2009-08-21,580.1876825956296
2009-08-24,591.2699524321683
2009-08-25,595.1178421961847
2009-08-26,592.5127609729831
2009-08-27,588.2734592811961
2009-08-28,597.2173875606445
2009-08-31,591.2051239606126
2009-09-01,579.6434613955869
2009-09-02,569.8336156772845
2009-09-03,577.7145942545648
2009-09-04,588.5638874065186
2009-09-07,600.9791085092406
2009-09-08,606.846278474722
2009-09-09,613.5441839084573
2009-09-10,615.2594133181129
2009-09-11,620.796040586174
2009-09-14,615.3368574565261
2009-09-15,619.3316282544596
2009-09-16,628.6426532161854
2009-09-17,634.4810412071434
2009-09-18,629.0384361854715
2009-09-21,620.8552908689093
2009-09-22,625.306478328078
2009-09-23,626.0857857033799
2009-09-24,612.8024970892276
2009-09-25,607.8907144436415
2009-09-28,616.2279150903148
2009-09-29,620.4155941117705
2009-09-30,619.3292754677173
2009-10-01,611.8210753734082
2009-10-02,596.6551727498743
2009-10-05,601.5338663342555
2009-10-06,617.2842796435489
2009-10-07,618.3064707820997
2009-10-08,628.7577848747351
2009-10-09,628.0058220407483
2009-10-12,633.051736337786
2009-10-13,626.9198743970377
2009-10-14,637.6572519289793
2009-10-15,638.9613514227494
2009-10-16,635.8673683937135
2009-10-19,641.2965198215807
2009-10-20,639.8209977736784
2009-10-21,636.7456688706936
2009-10-22,627.1960928370985
2009-10-23,624.7880847396709
2009-10-26,615.0423461120126
2009-10-27,607.0133111368708
2009-10-28,583.9185028917519
2009-10-29,601.0844333835429
2009-10-30,593.6739841446639
2009-11-02,590.3153186734535
2009-11-03,579.7005894397587
2009-11-04,598.7487382808002
2009-11-05,603.49243687998
2009-11-06,606.4213113442124
2009-11-09,615.9032906265616
2009-11-10,611.3825651561905
2009-11-11,614.9233608685122
2009-11-12,618.5234542996818
2009-11-13,622.8148894509345
2009-11-16,630.9597229681639
2009-11-17,627.7029290785671
2009-11-18,625.9563003851869
2009-11-19,612.7770163718574
2009-11-20,606.3938862253666
2009-11-23,614.4576531928491
2009-11-24,609.6886374634976
2009-11-25,606.3285239019782
2009-11-26,584.7624448117016
2009-11-27,593.8917731189704
2009-11-30,583.2791922414679
2009-12-01,600.3815286475956
2009-12-02,604.3387822358042
2009-12-03,603.2528583857671
2009-12-04,608.205322619817
2009-12-07,606.892140619321
2009-12-08,596.6016635844495
2009-12-09,588.0854293833106
2009-12-10,592.9107573030667
2009-12-11,595.607040789874
2009-12-14,597.893651329213
2009-12-15,598.0917997675504
2009-12-16,604.7868483101253
2009-12-17,601.3710751996238
2009-12-18,599.3092823199063
2009-12-21,602.2738065879123
2009-12-22,604.6759285860862
2009-12-23,604.8686481900569
2009-12-24,603.4186924899952
2009-12-25,603.4186924899952
2009-12-28,605.7235836815643
2009-12-29,609.9779848213888
2009-12-30,613.5309514234747
2009-12-31,615.0521105394597
2010-01-01,615.0521105394597
2010-01-04,626.8129213978086
2010-01-05,629.9582979453936
2010-01-06,632.8412680643229
2010-01-07,635.3054724228298
2010-01-08,639.3088851520222
2010-01-11,640.723318441727
2010-01-12,633.0556598480853
2010-01-13,636.0816698397749
2010-01-14,640.4167883361621
2010-01-15,640.197664007518
2010-01-18,643.0229982758076
2010-01-19,646.2151952471626
2010-01-20,640.3723752892575
2010-01-21,635.501941023193
2010-01-22,625.4371581987053
2010-01-25,625.7034875805766
2010-01-26,625.0434868808949
2010-01-27,623.5785338871264
2010-01-28,623.5896038414024
2010-01-29,626.4827190030535
2010-02-01,630.2546601907089
2010-02-02,638.3865721777473
2010-02-03,636.6352907209204
2010-02-04,622.1745580014723
2010-02-05,609.2034765352271
2010-02-08,603.9868691809847
2010-02-09,604.4264656248343
2010-02-10,608.6279007261072
2010-02-11,612.9256531187273
2010-02-12,609.8064851960822
2010-02-15,608.9268690385493
2010-02-16,611.1610600085493
2010-02-17,622.5197189309408
2010-02-18,625.0219664234015
2010-02-19,625.5996112670183
2010-02-22,627.5015962257005
2010-02-23,622.6538676078793
2010-02-24,619.490940502232
2010-02-25,610.1094560154003
2010-02-26,613.8555747664243
2010-03-01,620.2741233768115
2010-03-02,626.2995768102785
2010-03-03,629.7646655108855
2010-03-04,633.9025998941003
2010-03-05,643.4990748220315
2010-03-08,642.1994674448714
2010-03-09,641.2446869558046
2010-03-10,645.3537013256419
2010-03-11,645.6644167569433
2010-03-12,651.0905985064352
2010-03-15,649.1612955420399
2010-03-16,653.6494523497614
2010-03-17,659.5026789445433
2010-03-18,659.6864201578662
2010-03-19,656.0730241402043
2010-03-22,656.9982984088217
2010-03-23,661.2841725863045
2010-03-24,664.2018734263103
2010-03-25,670.8333640704328
2010-03-26,671.7030043864172
2010-03-29,670.9501204054221
2010-03-30,672.8660212794183
2010-03-31,671.0465646442881
2010-04-01,681.1646883128363
2010-04-02,681.1785586136551
2010-04-05,682.2312804167763
2010-04-06,690.7930270980157
2010-04-07,691.6133556442389
2010-04-08,688.9264561868961
2010-04-09,695.4415732567511
2010-04-12,694.3805213702888
2010-04-13,691.8181770284831
2010-04-14,697.6661392689514
2010-04-15,703.2703309245251
2010-04-16,696.5320649800557
2010-04-19,689.2800577335053
2010-04-20,699.6858666613265
2010-04-21,701.1650013367805
2010-04-22,696.4095457626569
2010-04-23,704.1145448846697
2010-04-26,711.4173183950254
2010-04-27,692.4156555628584
2010-04-28,678.0414469238165
2010-04-29,689.2985243133327
2010-04-30,689.1037665610504
2010-05-03,692.6679005418608
2010-05-04,673.5372474484773
2010-05-05,661.8868510787433
2010-05-06,655.0096175055105
2010-05-07,623.6443737959789
2010-05-10,666.3765181078846
2010-05-11,662.049700907703
2010-05-12,677.240389283637
2010-05-13,679.3391484016917
2010-05-14,662.1580031116348
2010-05-17,654.6581392700981
2010-05-18,659.6329848188243
2010-05-19,640.6045949857925
2010-05-20,623.6170585841905
2010-05-21,622.3446052360805
2010-05-24,626.2074427392023
2010-05-25,604.5015606035372
2010-05-26,621.6446748672241
2010-05-27,638.6778065776141
2010-05-28,637.0115082106025
2010-05-31,640.6659582488126
2010-06-01,641.615765815007
2010-06-02,642.4442213799725
2010-06-03,652.0778917433296
2010-06-04,641.187372584038
2010-06-07,633.607896742906
2010-06-08,623.1647145576529
2010-06-09,634.775507282195
2010-06-10,645.6749740617067
2010-06-11,647.9890941447503
2010-06-14,657.9260169254046
2010-06-15,662.4614098786946
2010-06-16,659.9853657662901
2010-06-17,659.9572400168767
2010-06-18,664.039874474922
2010-06-21,667.4566955692792
2010-06-22,668.5084586858598
2010-06-23,665.3023499909865
2010-06-24,653.572320146468
2010-06-25,649.0841633047852
2010-06-28,653.747569931237
2010-06-29,636.9051495622929
2010-06-30,634.5775283554599
2010-07-01,619.0853818182671
2010-07-02,622.6416136223044
2010-07-05,623.4580899879968
2010-07-06,637.1003691573994
2010-07-07,641.7299050933838
2010-07-08,648.6533798477554
2010-07-09,650.1805276745334
2010-07-12,652.4352373780314
2010-07-13,662.18777027592
2010-07-14,661.4333538080177
2010-07-15,656.3457974710756
2010-07-16,647.0739277468977
2010-07-19,640.829019560765
2010-07-20,638.3618137368663
2010-07-21,647.9603645783442
2010-07-22,657.8448379333115
2010-07-23,664.401941699315
2010-07-26,669.1512469108177
2010-07-27,671.7138349888972
2010-07-28,668.3714064501962
2010-07-29,669.9395472474038
2010-07-30,668.0908711865371
2010-08-02,681.8014873710665
2010-08-03,682.8584680745934
2010-08-04,682.6923831639012
2010-08-05,683.2278028536955
2010-08-06,678.1530527150508
2010-08-09,684.8884246070511
2010-08-10,676.2780637491954
2010-08-11,663.6618634352708
2010-08-12,657.948776891931
2010-08-13,660.3205597176554
2010-08-16,660.5190300355735
2010-08-17,668.924393975438
2010-08-18,667.2772903830846
2010-08-19,662.3152336917173
2010-08-20,655.4663456714671
2010-08-23,659.5152401344577
2010-08-24,647.3028028089151
2010-08-25,643.3912823619489
2010-08-26,648.7010855435807
2010-08-27,653.9109900722242
2010-08-30,655.3242241197571
2010-08-31,653.5865622503483
2010-09-01,667.4833783238367
2010-09-02,670.2929433147394
2010-09-03,674.8228795418423
2010-09-06,677.2449545392207
2010-09-07,673.212812786009
2010-09-08,679.8724924983242
2010-09-09,685.9322561644715
2010-09-10,688.3231016926491
2010-09-13,692.0063406049958
2010-09-14,690.6591771137316
2010-09-15,691.9484202642261
2010-09-16,688.6677027850778
2010-09-17,688.5478076393589
2010-09-20,693.0954809917623
2010-09-21,693.9225544210017
2010-09-22,685.0845569468729
2010-09-23,685.4420313980444
2010-09-24,692.5816871942092
2010-09-27,694.467736773826
2010-09-28,693.9221662645621
2010-09-29,692.6367691590506
2010-09-30,690.5476173891536
2010-10-01,691.3845983126785
2010-10-04,690.117509721908
2010-10-05,695.9813204562067
2010-10-06,699.9312625376648
2010-10-07,699.8650487493313
2010-10-08,698.679308432345
2010-10-11,704.4010007069155
2010-10-12,701.6442087234813
2010-10-13,710.2483461075799
2010-10-14,710.1326826311758
2010-10-15,709.0310594419229
2010-10-18,709.7843539107918
2010-10-19,707.4292553698641
2010-10-20,707.133463528873
2010-10-21,711.0689836656368
2010-10-22,710.7961284677468
2010-10-25,714.595955120933
2010-10-26,717.7009490453027
2010-10-27,712.5979446639736
2010-10-28,712.3361443250967
2010-10-29,713.4872342445613
2010-11-01,715.2665349704224
2010-11-02,714.0533763635078
2010-11-03,713.2566676610701
2010-11-04,719.1761254611731
2010-11-05,722.1128380200101
2010-11-08,722.5961455073856
2010-11-09,724.6045152070519
2010-11-10,719.8380887659588
2010-11-11,715.3159054190359
2010-11-12,713.5522594036939
2010-11-15,719.6514666969954
2010-11-16,703.8804659302123
2010-11-17,706.7053926358053
2010-11-18,714.2933859551924
2010-11-19,712.689254187324
2010-11-22,711.2627830187146
2010-11-23,700.962203360058
2010-11-24,706.5710822902217
2010-11-25,710.5593242732594
2010-11-26,708.175157231249
2010-11-29,700.0161714936812
2010-11-30,698.3307283001536
2010-12-01,713.3769042790493
2010-12-02,728.4815594878431
2010-12-03,728.9289190977696
2010-12-06,733.7446000805663
2010-12-07,743.2940596568063
2010-12-08,745.4705262117386
2010-12-09,748.3105223659452
2010-12-10,749.7393601537368
2010-12-13,751.3517141991684
2010-12-14,752.6150026037359
2010-12-15,751.2073077805993
2010-12-16,752.9920257704922
2010-12-17,753.8328231243714
2010-12-20,757.1181181881155
2010-12-21,761.6218628844498
2010-12-22,764.3516318529678
2010-12-23,765.2785543555799
2010-12-24,762.316275563522
2010-12-27,757.7580390179584
2010-12-28,758.303909183736
2010-12-29,765.8400256555484
2010-12-30,760.3369802758291
2010-12-31,762.9398724307728
2011-01-03,766.1930612698671
