Date,NORTH AMERICA SMALL VALUE
1999-07-22,500.12123445700655
1999-07-23,498.75236635756403
1999-07-26,485.4051658157162
1999-07-27,488.8826656423683
1999-07-28,488.9915667598498
1999-07-29,480.2053612577356
1999-07-30,483.31458408030943
1999-08-02,484.0636170387688
1999-08-03,479.8608754199093
1999-08-04,470.8568140381151
1999-08-05,467.7223612205978
1999-08-06,467.3223406554205
1999-08-09,469.64314888926936
1999-08-10,464.813259508203
1999-08-11,471.6376114393679
1999-08-12,472.4725892144448
1999-08-13,479.44968583652474
1999-08-16,478.7524290270005
1999-08-17,483.5228685389578
1999-08-18,480.51001585088545
1999-08-19,477.0705017271886
1999-08-20,477.0556163889495
1999-08-23,481.4301184401325
1999-08-24,482.8056075934237
1999-08-25,485.78455276755983
1999-08-26,485.5061118155471
1999-08-27,481.5632252821084
1999-08-30,477.6279707618414
1999-08-31,472.6147727201738
1999-09-01,473.4279674560719
1999-09-02,465.5015674823106
1999-09-03,476.4044973376
1999-09-06,477.5542425935553
1999-09-07,477.99446851415274
1999-09-08,475.7706988655439
1999-09-09,478.33527939163844
1999-09-10,484.98155011197133
1999-09-13,487.75412161544887
1999-09-14,482.863940376373
1999-09-15,483.33753139453506
1999-09-16,477.5457271317188
1999-09-17,479.5361093441416
1999-09-20,477.2703691145087
1999-09-21,469.0920663679382
1999-09-22,467.24209861208806
1999-09-23,464.9724082089362
1999-09-24,460.8863502896153
1999-09-27,465.38404776671354
1999-09-28,460.26702185629034
1999-09-29,457.2838907669439
1999-09-30,461.0547399300922
1999-10-01,455.92631452328413
1999-10-04,458.07089645604583
1999-10-05,457.2105309125166
1999-10-06,458.26799816005183
1999-10-07,455.9964934045916
1999-10-08,460.32189601973613
1999-10-11,460.129197169852
1999-10-12,451.65614344244796
1999-10-13,446.67427151710854
1999-10-14,444.3452084581232
1999-10-15,436.01803919006454
1999-10-18,433.8434398942474
1999-10-19,436.4939359873176
1999-10-20,438.36219525085
1999-10-21,435.72337629467023
1999-10-22,445.5683085225991
1999-10-25,445.3972194068679
1999-10-26,447.6834190963105
1999-10-27,451.55949740105143
1999-10-28,457.7543064606692
1999-10-29,461.7027238004556
1999-11-01,464.3214121471127
1999-11-02,466.34642405313974
1999-11-03,469.7805709565246
1999-11-04,472.252502289724
1999-11-05,475.71569724572726
1999-11-08,478.3134368350125
1999-11-09,476.35261377912883
1999-11-10,475.4720490203093
1999-11-11,475.55116309526755
1999-11-12,481.1643803710279
1999-11-15,482.9776207134944
1999-11-16,485.19503510980445
1999-11-17,481.492997834242
1999-11-18,487.34580987028005
1999-11-19,486.84197485927126
1999-11-22,481.9153313888998
1999-11-23,478.66040064161393
1999-11-24,482.9645420759648
1999-11-25,483.1185515132483
1999-11-26,488.592980041382
1999-11-29,489.01190233970095
1999-11-30,489.685374534804
1999-12-01,489.1756019161894
1999-12-02,493.0019294795133
1999-12-03,496.1053393398708
1999-12-06,483.9589434077983
1999-12-07,482.7599990936878
1999-12-08,481.3645604689017
1999-12-09,481.4584814966986
1999-12-10,484.3164982347619
1999-12-13,487.22528957919997
1999-12-14,485.4703029459364
1999-12-15,486.2552773464094
1999-12-16,480.83411878668574
1999-12-17,486.1774729493377
1999-12-20,485.74978253711106
1999-12-21,489.10972470726944
1999-12-22,489.65836590653413
1999-12-23,490.08383573248517
1999-12-24,490.29371988462253
1999-12-27,491.38881733095695
1999-12-28,495.03663340402534
1999-12-29,503.74413123129983
1999-12-30,506.0766212232707
1999-12-31,512.0730718563525
2000-01-03,498.20560724585346
2000-01-04,479.5213869771637
2000-01-05,480.3904590091859
2000-01-06,482.224758498753
2000-01-07,493.37279649250036
2000-01-10,499.7792576017469
2000-01-11,492.9040612368336
2000-01-12,491.9892538218009
2000-01-13,499.0177994174717
2000-01-14,508.75741729139486
2000-01-17,511.1362752435714
2000-01-18,512.4559811952059
2000-01-19,514.9243360793371
2000-01-20,515.3024739782132
2000-01-21,518.8719625821427
2000-01-24,515.4999492825016
2000-01-25,510.9060923465587
2000-01-26,513.8963390924438
2000-01-27,518.1662017273082
2000-01-28,514.1222538377888
2000-01-31,510.3334532997052
2000-02-01,517.1991050920772
2000-02-02,519.9779256313665
2000-02-03,520.0961783673234
2000-02-04,523.6706206618699
2000-02-07,526.4292804110962
2000-02-08,523.338147558166
2000-02-09,518.5440513573842
2000-02-10,521.5247016198585
2000-02-11,517.0884020074814
2000-02-14,520.5746786026924
2000-02-15,520.076589259699
2000-02-16,522.2656425866918
2000-02-17,525.9114893744879
2000-02-18,518.7411037498147
2000-02-21,517.7547935510672
2000-02-22,503.9212855735786
2000-02-23,506.86460104524883
2000-02-24,509.5391090627116
2000-02-25,518.034362503271
2000-02-28,526.346103716192
2000-02-29,541.3834879032893
2000-03-01,544.4039517549998
2000-03-02,544.4979702927669
2000-03-03,553.9668068128844
2000-03-06,551.6216465499816
2000-03-07,547.1342085641663
2000-03-08,547.7723630486136
2000-03-09,548.8805705849962
2000-03-10,549.6173118167583
2000-03-13,542.3846734841718
2000-03-14,539.9393925314537
2000-03-15,536.6642327498719
2000-03-16,550.9916014774462
2000-03-17,553.6314342897757
2000-03-20,545.1902979541258
2000-03-21,545.0546527651071
2000-03-22,556.3834059815536
2000-03-23,554.9602785663509
2000-03-24,553.1016240502113
2000-03-27,550.576491644428
2000-03-28,546.9566987734311
2000-03-29,552.3826507334244
2000-03-30,547.6067088406086
2000-03-31,556.3352942859273
2000-04-03,547.8081220678497
2000-04-04,538.8125362020596
2000-04-05,536.5389442911595
2000-04-06,547.9806757929011
2000-04-07,552.63083111972
2000-04-10,542.5324372508281
2000-04-11,538.2923004531534
2000-04-12,535.2622920219743
2000-04-13,533.327131672618
2000-04-14,509.03818044633374
2000-04-17,510.95920400870057
2000-04-18,526.9096674921573
2000-04-19,533.5799552110824
2000-04-20,533.0252280523039
2000-04-21,533.0177327514544
2000-04-24,525.9499698927025
2000-04-25,545.9378995433532
2000-04-26,546.5345169021546
2000-04-27,555.726929548961
2000-04-28,561.743785521306
2000-05-01,572.4234805454643
2000-05-02,565.9714258797087
2000-05-03,567.9490574002975
2000-05-04,572.4673970953996
2000-05-05,577.394579613834
2000-05-08,572.932231851444
2000-05-09,563.8543516058278
2000-05-10,548.2829004128138
2000-05-11,563.471821588303
2000-05-12,562.4551014556333
2000-05-15,561.977751328861
2000-05-16,573.064430114458
2000-05-17,576.7254155363783
2000-05-18,570.5717565606509
2000-05-19,564.3633344612002
2000-05-22,552.995733282688
2000-05-23,545.2336136346454
2000-05-24,546.8833429498628
2000-05-25,543.4091340374828
2000-05-26,532.5950944905156
2000-05-29,531.8125719547393
2000-05-30,537.2649649209735
2000-05-31,540.1628144556897
2000-06-01,547.2679074030339
2000-06-02,552.1087161192524
2000-06-05,551.6698577288302
2000-06-06,542.6899463832275
2000-06-07,547.1737668450036
2000-06-08,547.6592241774222
2000-06-09,553.128975688134
2000-06-12,546.69415857649
2000-06-13,545.0349967537175
2000-06-14,547.1557175516048
2000-06-15,549.9876913465146
2000-06-16,542.3970609216716
2000-06-19,545.4088144116292
2000-06-20,547.7560383591782
2000-06-21,554.1398678824802
2000-06-22,551.3227695252658
2000-06-23,551.4457719078827
2000-06-26,554.599762632659
2000-06-27,550.9002373675232
2000-06-28,558.2913923045496
2000-06-29,555.0191716518742
2000-06-30,544.1109528000347
2000-07-03,555.9354266209383
2000-07-04,556.87545372418
2000-07-05,550.7983703952984
2000-07-06,554.9273250206004
2000-07-07,561.2918078023926
2000-07-10,560.8434444361711
2000-07-11,561.7146367968304
2000-07-12,572.498321123023
2000-07-13,580.09800194335
2000-07-14,580.3923064795922
2000-07-17,582.7238059456362
2000-07-18,579.3315905021773
2000-07-19,578.72719238827
2000-07-20,583.6624083019926
2000-07-21,572.0545569884713
2000-07-24,566.9356195980607
2000-07-25,562.1125718056289
2000-07-26,562.3798234158877
2000-07-27,558.6155370579687
2000-07-28,557.2872649549432
2000-07-31,565.1771401750476
2000-08-01,565.5385823384559
2000-08-02,574.3297186454611
2000-08-03,580.1738908090578
2000-08-04,581.6195048957668
2000-08-07,585.7853394463873
2000-08-08,592.3730331406564
2000-08-09,592.7955464485997
2000-08-10,581.606400092077
2000-08-11,591.2410100421068
2000-08-14,596.0069472645459
2000-08-15,585.9530467494328
2000-08-16,589.3565324898286
2000-08-17,589.3531391635404
2000-08-18,591.8509355472058
2000-08-21,594.4117628738711
2000-08-22,598.9959895728433
2000-08-23,600.3743841811341
2000-08-24,598.430635621667
2000-08-25,599.0261723584681
2000-08-28,602.8003019946457
2000-08-29,606.8226412303696
2000-08-30,612.1772596595089
2000-08-31,620.1633837900192
2000-09-01,615.8963376481465
2000-09-04,616.0582926989039
2000-09-05,624.5236178178056
2000-09-06,630.8370908336223
2000-09-07,640.1812992478493
2000-09-08,640.439993170874
2000-09-11,644.2912699959053
2000-09-12,644.6764763792951
2000-09-13,642.0554245599541
2000-09-14,648.0394507477507
2000-09-15,641.0076028793551
2000-09-18,634.2676826037565
2000-09-19,638.3423771043764
2000-09-20,641.6326285480316
2000-09-21,631.2675718863194
2000-09-22,612.873894267381
2000-09-25,616.4181288500445
2000-09-26,607.8210251783667
2000-09-27,607.2731143433097
2000-09-28,617.687161406872
2000-09-29,617.8688167459046
2000-10-02,610.6608904069117
2000-10-03,611.679737277008
2000-10-04,614.9881263527103
2000-10-05,613.7735597200361
2000-10-06,605.1735464663144
2000-10-09,603.8129061913415
2000-10-10,598.8343469397428
2000-10-11,587.6219781948598
2000-10-12,584.236360650385
2000-10-13,597.7667047438194
2000-10-16,605.2548208687564
2000-10-17,594.5069343460844
2000-10-18,592.4623926553835
2000-10-19,608.6831762040692
2000-10-20,614.8570772684329
2000-10-23,617.5725935192467
2000-10-24,616.6681651697014
2000-10-25,614.3726846671883
2000-10-26,617.2157847121073
2000-10-27,609.8845279108602
2000-10-30,615.6686090733547
2000-10-31,625.8925408457735
2000-11-01,617.0623364576585
2000-11-02,624.4983162669007
2000-11-03,621.7114447178672
2000-11-06,621.4264632288422
2000-11-07,623.5432191868526
2000-11-08,625.9526215948596
2000-11-09,620.2295142702784
2000-11-10,606.4808238584725
2000-11-13,606.6960115314431
2000-11-14,614.7830683587882
2000-11-15,617.8874207095364
2000-11-16,614.9935059227917
2000-11-17,618.4939985837285
2000-11-20,612.4175351232803
2000-11-21,613.0245705484315
2000-11-22,608.0899136714627
2000-11-23,608.9605451690077
2000-11-24,622.0376287929033
2000-11-27,614.4942740074929
2000-11-28,602.5852863388435
2000-11-29,596.7110268538399
2000-11-30,583.8057018755732
2000-12-01,592.5139911354888
2000-12-04,577.3095618169522
2000-12-05,596.571008599965
2000-12-06,590.9289027600028
2000-12-07,585.2699943422708
2000-12-08,603.1445275122069
2000-12-11,617.7754771803603
2000-12-12,611.4643980718494
2000-12-13,606.1487681842261
2000-12-14,591.1410924840266
2000-12-15,580.9606877810998
2000-12-18,587.2557042341327
2000-12-19,586.5980920577973
2000-12-20,562.4212688970754
2000-12-21,562.3561877315468
2000-12-22,571.0312162806953
2000-12-25,571.0301224517702
2000-12-26,572.507565101806
2000-12-27,583.8691812168573
2000-12-28,601.5951558740986
2000-12-29,588.6008184117014
2001-01-01,588.5994168215004
2001-01-02,568.1069308169181
2001-01-03,585.9657566813137
2001-01-04,583.2085096304015
2001-01-05,567.1555780858122
2001-01-08,567.2961000793558
2001-01-09,575.0823137137053
2001-01-10,584.5937287906024
2001-01-11,585.7471898050817
2001-01-12,588.5061102210572
2001-01-15,592.7862225199749
2001-01-16,603.155663986599
2001-01-17,609.9923275644678
2001-01-18,600.2589408676873
2001-01-19,600.9870874390708
2001-01-22,603.8003693050599
2001-01-23,611.5470967328588
2001-01-24,623.0800265560501
2001-01-25,622.6747339603694
2001-01-26,621.739996190724
2001-01-29,632.9193145328784
2001-01-30,632.1740133108611
2001-01-31,626.522476997396
2001-02-01,621.575589729934
2001-02-02,621.4877947117518
2001-02-05,617.560851401595
2001-02-06,626.7208084051267
2001-02-07,627.7208475524433
2001-02-08,634.2233717957504
2001-02-09,625.812494739836
2001-02-12,629.6964875845442
2001-02-13,634.3097294549895
2001-02-14,635.5870076317128
2001-02-15,650.1479631641922
2001-02-16,632.7067525479335
2001-02-19,629.4149281282942
2001-02-20,631.1128467529423
2001-02-21,620.5736155514128
2001-02-22,617.3595753207679
2001-02-23,615.632034110643
2001-02-26,626.2912652104342
2001-02-27,614.4228448470515
2001-02-28,610.9154125420923
2001-03-01,602.7218008178356
2001-03-02,604.7981355287117
2001-03-05,609.5616358371316
2001-03-06,613.817419457152
2001-03-07,620.9619062743409
2001-03-08,617.0536792161829
2001-03-09,611.1829395396888
2001-03-12,597.4982392789556
2001-03-13,607.4523676142209
2001-03-14,600.8121760274499
2001-03-15,602.6239057026444
2001-03-16,599.3736768531271
2001-03-19,606.9997212701376
2001-03-20,597.492767524171
2001-03-21,590.7247581031132
2001-03-22,593.2000498986257
2001-03-23,596.4092857995668
2001-03-26,600.6711366786965
2001-03-27,603.8843776572213
2001-03-28,600.4311522203155
2001-03-29,605.4585651917738
2001-03-30,615.6643375267907
2001-04-02,607.3935755059401
2001-04-03,590.3891477791339
2001-04-04,579.0634042857916
2001-04-05,600.3415006497621
2001-04-06,586.5484599195272
2001-04-09,592.8596681827454
2001-04-10,611.6059015381087
2001-04-11,611.54271882288
2001-04-12,610.9028829590403
2001-04-13,610.9077214170123
2001-04-16,615.2261711813251
2001-04-17,622.2157922649279
2001-04-18,636.7492836612801
2001-04-19,630.014135844239
2001-04-20,617.6018449241806
2001-04-23,616.4396881579299
2001-04-24,620.689861077146
2001-04-25,627.8661314084777
2001-04-26,630.4737682961829
2001-04-27,643.616787630923
2001-04-30,649.5728946720441
2001-05-01,651.8465139949336
2001-05-02,652.4334060197159
2001-05-03,645.7165667514633
2001-05-04,653.7653949579467
2001-05-07,654.1402501221704
2001-05-08,661.4702688703846
2001-05-09,662.3576062082954
2001-05-10,665.5496185481591
2001-05-11,668.8054108706527
2001-05-14,671.3574140300636
2001-05-15,671.9650108717364
2001-05-16,675.9220588293077
2001-05-17,685.3067544615907
2001-05-18,690.8008822293438
2001-05-21,700.2166536390313
2001-05-22,708.8994323313444
2001-05-23,704.5170839580335
2001-05-24,710.3661851508566
2001-05-25,709.3769917919363
2001-05-28,706.6661630277264
2001-05-29,706.435209253543
2001-05-30,695.79896155485
2001-05-31,707.4284053920372
2001-06-01,715.2718183137067
2001-06-04,719.7263915410606
2001-06-05,727.6487379370013
2001-06-06,724.2598209229675
2001-06-07,723.0202976658898
2001-06-08,720.4313998937171
2001-06-11,722.7068030983569
2001-06-12,716.8972572981559
2001-06-13,712.7471373941016
2001-06-14,695.7767564919606
2001-06-15,691.4255655113143
2001-06-18,685.3476814347276
2001-06-19,685.354380777661
2001-06-20,696.7433580947223
2001-06-21,698.3839475426801
2001-06-22,690.3798582005112
2001-06-25,681.3491784602569
2001-06-26,688.4440090332142
2001-06-27,694.0488832290661
2001-06-28,708.8488880788238
2001-06-29,726.7942037650367
2001-07-02,718.1048953124988
2001-07-03,717.6490136359541
2001-07-04,718.2526230032878
2001-07-05,723.722467718739
2001-07-06,708.1382207375866
2001-07-09,705.7896930848237
2001-07-10,694.0995757747265
2001-07-11,687.0617256302476
2001-07-12,706.5905759682777
2001-07-13,709.859655772785
2001-07-16,702.016387083736
2001-07-17,713.1856588179868
2001-07-18,692.6548158064965
2001-07-19,697.3429612881065
2001-07-20,694.3434954022925
2001-07-23,692.1342762655378
2001-07-24,677.0030400324003
2001-07-25,677.262885784225
2001-07-26,686.1592675187421
2001-07-27,688.4384559788685
2001-07-30,688.0675199644554
2001-07-31,690.1848153550343
2001-08-01,691.2788523383647
2001-08-02,689.4137264016194
2001-08-03,685.8655274527445
2001-08-06,684.4583404627413
2001-08-07,687.966326644733
2001-08-08,681.9833986921572
2001-08-09,674.1146163811916
2001-08-10,671.7020425451577
2001-08-13,671.0662789295641
2001-08-14,675.8958301323289
2001-08-15,666.5863156572447
2001-08-16,669.0899623725435
2001-08-17,660.5407981586019
2001-08-20,666.7362449678565
2001-08-21,662.1701931871203
2001-08-22,660.3702648147389
2001-08-23,662.8874740801684
2001-08-24,668.0540662536691
2001-08-27,667.3495155936819
2001-08-28,662.3228217657289
2001-08-29,661.0295731307131
2001-08-30,656.2790314890425
2001-08-31,657.6501675642578
2001-09-03,659.043674144353
2001-09-04,671.1767829254301
2001-09-05,670.4076501637642
2001-09-06,659.0945003994035
2001-09-07,639.3208781975635
2001-09-10,637.1479017031991
2001-09-11,630.0452896367168
2001-09-12,631.6298299261675
2001-09-13,629.8714834097674
2001-09-14,620.4303932951299
2001-09-17,593.8063868466464
2001-09-18,587.8575239722932
2001-09-19,571.2474324030093
2001-09-20,552.9888590051919
2001-09-21,547.9840987344261
2001-09-24,564.2143071507393
2001-09-25,562.415829639495
2001-09-26,558.6574231971473
2001-09-27,564.6601206108743
2001-09-28,584.2598615790621
2001-10-01,574.3998992365541
2001-10-02,578.780119721753
2001-10-03,586.4087951872117
2001-10-04,594.9032890141364
2001-10-05,589.0123043998723
2001-10-08,584.7594139884085
2001-10-09,582.4974827021471
2001-10-10,600.6617028836278
2001-10-11,615.584929263491
2001-10-12,608.8512446584301
2001-10-15,610.0468040068441
2001-10-16,613.5371417330673
2001-10-17,604.789080353848
2001-10-18,603.0553955693105
2001-10-19,610.739575765764
2001-10-22,619.1409790546205
2001-10-23,618.099151141654
2001-10-24,614.7587876382764
2001-10-25,619.3836962873778
2001-10-26,625.5274262618619
2001-10-29,608.2763830887787
2001-10-30,598.6881278640755
2001-10-31,609.437430971157
2001-11-01,612.3487720239109
2001-11-02,611.9737587036614
2001-11-05,621.3211477632583
2001-11-06,628.1618425228716
2001-11-07,624.000530242615
2001-11-08,628.1258557683932
2001-11-09,626.7320308277319
2001-11-12,627.6440236581637
2001-11-13,645.8909658752096
2001-11-14,649.4029695404581
2001-11-15,649.1441796402951
2001-11-16,648.8921924941875
2001-11-19,660.359196535788
2001-11-20,653.7069745576828
2001-11-21,657.1128073300387
2001-11-22,655.0159708413488
2001-11-23,664.6245176132397
2001-11-26,664.0145070918549
2001-11-27,661.448479023166
2001-11-28,651.8911481473012
2001-11-29,661.2420384925148
2001-11-30,652.5195850054596
2001-12-03,652.1014101674613
2001-12-04,662.8619915091693
2001-12-05,676.4935388387366
2001-12-06,676.716718867438
2001-12-07,677.0741925936984
2001-12-10,671.371484854117
2001-12-11,671.3993217988458
2001-12-12,666.6788608362347
2001-12-13,657.8820417065267
2001-12-14,658.5156555061824
2001-12-17,664.8789722511783
2001-12-18,673.0530896523728
2001-12-19,673.2786421603951
2001-12-20,668.1557612923444
2001-12-21,685.8539714925624
2001-12-24,695.293646385787
2001-12-25,695.3220665148555
2001-12-26,699.8949351718232
2001-12-27,697.8681319445968
2001-12-28,703.6756911941384
2001-12-31,693.6487740511418
2002-01-01,693.610476856098
2002-01-02,680.6211935923366
2002-01-03,690.473496302335
2002-01-04,700.4211438022658
2002-01-07,696.5235796374725
2002-01-08,701.6103222050046
2002-01-09,700.8467267491526
2002-01-10,697.1423739254313
2002-01-11,694.0548722820987
2002-01-14,683.4560008176762
2002-01-15,688.7878151355404
2002-01-16,686.5973647214689
2002-01-17,694.558983694909
2002-01-18,685.0972243683042
2002-01-21,685.384238360551
2002-01-22,681.373161996445
2002-01-23,688.2423604605499
2002-01-24,695.6326368188309
2002-01-25,707.5375041071391
2002-01-28,712.9982319966437
2002-01-29,704.8063422555379
2002-01-30,710.737438120301
2002-01-31,716.159287995834
2002-02-01,713.1355862671819
2002-02-04,698.9437932365951
2002-02-05,695.6230949101913
2002-02-06,689.1198134918467
2002-02-07,684.7148634879603
2002-02-08,693.0252413811353
2002-02-11,694.8335394276079
2002-02-12,696.1603259564555
2002-02-13,704.9997079062663
2002-02-14,702.5214695311895
2002-02-15,700.1329732966509
2002-02-18,702.6529825638881
2002-02-19,691.8659185996903
2002-02-20,702.1701074144399
2002-02-21,694.1550529504786
2002-02-22,697.9646193312567
2002-02-25,706.0643350766579
2002-02-26,712.017869099666
2002-02-27,718.8377308620526
2002-02-28,716.8827412221517
2002-03-01,726.4162082086917
2002-03-04,734.6096247373678
2002-03-05,734.9068464745372
2002-03-06,740.9598691288442
2002-03-07,737.3204510136848
2002-03-08,745.0628206601164
2002-03-11,746.5479705591365
2002-03-12,748.2773142179535
2002-03-13,742.9634320985374
2002-03-14,740.3568340331454
2002-03-15,743.3308352544439
2002-03-18,749.6384970713867
2002-03-19,751.2815499493526
2002-03-20,744.2396281141862
2002-03-21,752.4303057860411
2002-03-22,752.0024019030861
2002-03-25,747.0012826703172
2002-03-26,754.3052538942394
2002-03-27,765.5912417684468
2002-03-28,766.5913902246704
2002-03-29,766.5594713481931
2002-04-01,758.6978663877545
2002-04-02,754.8799041717394
2002-04-03,750.8480156575221
2002-04-04,751.5744962657536
2002-04-05,755.0780080196411
2002-04-08,766.5387991955758
2002-04-09,766.7930048984533
2002-04-10,776.9185443727467
2002-04-11,765.9341274280333
2002-04-12,781.2202353485741
2002-04-15,776.3776217076987
2002-04-16,785.7525164042034
2002-04-17,777.7400479801292
2002-04-18,773.8250413588144
2002-04-19,774.7496284794577
2002-04-22,767.5461012958996
2002-04-23,765.9262373370327
2002-04-24,761.2725144995719
2002-04-25,757.9495598721534
2002-04-26,751.0382934918537
2002-04-29,748.1120979504349
2002-04-30,760.0324465510614
2002-05-01,757.3590193927205
2002-05-02,765.3347896036444
2002-05-03,757.4249109844635
2002-05-06,744.2891912254166
2002-05-07,743.5321983504417
2002-05-08,755.2902839154274
2002-05-09,746.7637772219184
2002-05-10,734.2814783325797
2002-05-13,742.5025144048619
2002-05-14,763.0940939139947
2002-05-15,759.6790729047234
2002-05-16,751.7671661230705
2002-05-17,744.2770408545691
2002-05-20,738.143631103078
2002-05-21,733.1753191549585
2002-05-22,725.2005619037975
2002-05-23,738.5713611892049
2002-05-24,731.1708494658398
2002-05-27,733.5846841738929
2002-05-28,724.0703369058926
2002-05-29,717.9321609588699
2002-05-30,713.2633979454274
2002-05-31,717.0159680307592
2002-06-03,699.6938591886301
2002-06-04,693.4408016169994
2002-06-05,699.0465090479781
2002-06-06,682.6680120317019
2002-06-07,686.6311731495208
2002-06-10,686.106080512714
2002-06-11,678.643811988646
2002-06-12,675.7366435907501
2002-06-13,668.6921443206938
2002-06-14,668.5731231618971
2002-06-17,686.1445383467398
2002-06-18,682.4831194929087
2002-06-19,669.2208227168244
2002-06-20,659.7190857830898
2002-06-21,657.3584522146537
2002-06-24,649.2810195877271
2002-06-25,647.6242643009625
2002-06-26,631.9967416418982
2002-06-27,642.9606433728401
2002-06-28,647.7701154858589
2002-07-01,637.5610494707562
2002-07-02,622.4509612261836
2002-07-03,618.8344921691921
2002-07-04,619.6526029124147
2002-07-05,638.8930756158634
2002-07-08,622.3471932431169
2002-07-09,610.9063289018075
2002-07-10,601.5999893445984
2002-07-11,595.2482897930397
2002-07-12,589.8070282793045
2002-07-15,574.4861213459209
2002-07-16,568.0630933943188
2002-07-17,570.1985486498329
2002-07-18,555.9468525961955
2002-07-19,538.2555392349544
2002-07-22,529.0308013976255
2002-07-23,515.9006640601699
2002-07-24,534.341459728917
2002-07-25,534.5703989752097
2002-07-26,547.7133627550586
2002-07-29,581.50585516405
2002-07-30,578.5073458331366
2002-07-31,579.507113081278
2002-08-01,572.1667500628014
2002-08-02,554.6364900132874
