Date,EUROPE ex UK SMALL VALUE
1999-08-17,304.3426541523314
1999-08-18,304.4881500581322
1999-08-19,304.0920635697094
1999-08-20,305.66244354529283
1999-08-23,307.33120641981213
1999-08-24,306.9119306828272
1999-08-25,308.04892863924334
1999-08-26,308.59528519862056
1999-08-27,309.32721462980015
1999-08-30,310.7128694354669
1999-08-31,310.000268576954
1999-09-01,311.9657702753007
1999-09-02,310.6640156458142
1999-09-03,311.9778224924866
1999-09-06,314.40848508713987
1999-09-07,315.38956784642204
1999-09-08,314.8520606929565
1999-09-09,315.62975877124245
1999-09-10,316.9552778913724
1999-09-13,318.1296919403037
1999-09-14,318.2761950449703
1999-09-15,318.5291713976126
1999-09-16,318.5136027087513
1999-09-17,319.10579569861716
1999-09-20,318.7148036522028
1999-09-21,316.2105095299853
1999-09-22,315.1265505316267
1999-09-23,314.380669438043
1999-09-24,310.9974494199011
1999-09-27,309.9483770476254
1999-09-28,310.57700986165037
1999-09-29,309.71436493037487
1999-09-30,310.43308477120047
1999-10-01,310.47509969638287
1999-10-04,311.2694872372895
1999-10-05,312.5454127951854
1999-10-06,313.5313210297037
1999-10-07,314.9555989096575
1999-10-08,314.6396721408182
1999-10-11,315.8403505497849
1999-10-12,315.9295474336256
1999-10-13,314.2493484842911
1999-10-14,312.592529423166
1999-10-15,309.924439932104
1999-10-18,305.76825710932076
1999-10-19,307.214237681501
1999-10-20,309.1020102953154
1999-10-21,308.46678230154924
1999-10-22,308.31427365495597
1999-10-25,308.70393525478164
1999-10-26,308.6029911466331
1999-10-27,307.7315877674721
1999-10-28,308.19243312206834
1999-10-29,309.51822486485895
1999-11-01,310.1649625051066
1999-11-02,309.99499192395507
1999-11-03,309.94786483794326
1999-11-04,310.1860746320832
1999-11-05,310.7612880551483
1999-11-08,312.1034433863678
1999-11-09,312.31528424222546
1999-11-10,312.33973753458736
1999-11-11,311.8083378375965
1999-11-12,312.6038047733161
1999-11-15,313.04316042719853
1999-11-16,313.0485499653965
1999-11-17,313.9556782044525
1999-11-18,314.01388577284627
1999-11-19,313.7034864050932
1999-11-22,313.42692178918077
1999-11-23,312.9277705447273
1999-11-24,312.5008962356071
1999-11-25,313.7471217360916
1999-11-26,314.83185343469836
1999-11-29,315.32495891222817
1999-11-30,315.0511342891851
1999-12-01,315.1777604884311
1999-12-02,316.26049718135135
1999-12-03,318.05089976904827
1999-12-06,318.23264147761137
1999-12-07,317.1130108150704
1999-12-08,316.4728513051058
1999-12-09,316.2805197948132
1999-12-10,316.0573033093488
1999-12-13,317.55709628018496
1999-12-14,317.7952543650953
1999-12-15,316.3731327798675
1999-12-16,316.7447670504154
1999-12-17,318.210228009613
1999-12-20,318.02305262874575
1999-12-21,316.35645328547463
1999-12-22,317.3523231267939
1999-12-23,318.1761264848561
1999-12-24,318.4954943403136
1999-12-27,320.94866180965806
1999-12-28,322.41467246443887
1999-12-29,324.71527511095314
1999-12-30,328.2217825496754
1999-12-31,328.2496730935403
2000-01-03,330.062240606704
2000-01-04,324.55762942991555
2000-01-05,320.3300770664591
2000-01-06,321.84416835125444
2000-01-07,326.2365588366525
2000-01-10,329.0116520789088
2000-01-11,328.43157040326753
2000-01-12,328.9392089212801
2000-01-13,330.6453660790161
2000-01-14,332.54810308298954
2000-01-17,334.4483222915646
2000-01-18,332.93168833903104
2000-01-19,332.0883559821439
2000-01-20,333.03782479152653
2000-01-21,333.0330616368337
2000-01-24,334.08323446781526
2000-01-25,331.7974287142175
2000-01-26,332.9415922792325
2000-01-27,334.0013681063432
2000-01-28,334.6566149768923
2000-01-31,332.25051996667884
2000-02-01,333.63423418333866
2000-02-02,334.6581150152992
2000-02-03,336.3692801115379
2000-02-04,338.58381189618734
2000-02-07,340.325733500881
2000-02-08,344.16691974019
2000-02-09,344.2662036683448
2000-02-10,342.62188696219806
2000-02-11,343.7479649464689
2000-02-14,343.1492476876899
2000-02-15,340.81340770228553
2000-02-16,340.5342788467945
2000-02-17,340.8792283466347
2000-02-18,342.8563179652646
2000-02-21,341.5341083616221
2000-02-22,340.59777041502775
2000-02-23,343.20387634435076
2000-02-24,344.42544737427005
2000-02-25,347.2148877414393
2000-02-28,345.73637285485734
2000-02-29,347.2664218190145
2000-03-01,350.086786835662
2000-03-02,351.4969612355024
2000-03-03,353.0895414699309
2000-03-06,353.77521189142624
2000-03-07,351.4274965904163
2000-03-08,349.1375758294084
2000-03-09,349.99890063837586
2000-03-10,351.2902199829706
2000-03-13,348.1693265996463
2000-03-14,348.0437345925648
2000-03-15,344.43826336818745
2000-03-16,346.7372748572509
2000-03-17,349.0795583850068
2000-03-20,350.4006015807434
2000-03-21,348.040339183087
2000-03-22,348.6451099195256
2000-03-23,346.93399764319963
2000-03-24,348.89895702298213
2000-03-27,349.53954043155494
2000-03-28,350.07930273941616
2000-03-29,350.7026756489678
2000-03-30,346.86201530777913
2000-03-31,347.22552880548716
2000-04-03,346.65587627375896
2000-04-04,345.01161870633115
2000-04-05,340.08934073261537
2000-04-06,344.36507098672945
2000-04-07,346.51821771377985
2000-04-10,347.0884552875554
2000-04-11,344.27641264814343
2000-04-12,344.35078155819593
2000-04-13,342.25098163807735
2000-04-14,339.91216838338494
2000-04-17,332.92839443040486
2000-04-18,335.24431513568254
2000-04-19,337.2990245873342
2000-04-20,339.0723479482157
2000-04-21,339.4164236666129
2000-04-24,339.3591060975227
2000-04-25,340.0066602916345
2000-04-26,341.51094678966496
2000-04-27,340.12583229182695
2000-04-28,341.82023589258574
2000-05-01,342.348284846268
2000-05-02,345.84406130767843
2000-05-03,346.3547932520651
2000-05-04,346.55574273131225
2000-05-05,348.6851381838888
2000-05-08,349.47411584543255
2000-05-09,347.979308298056
2000-05-10,346.5165617486521
2000-05-11,346.94668293023693
2000-05-12,349.1894135611425
2000-05-15,349.3686067069951
2000-05-16,351.0421990981219
2000-05-17,350.97047691612374
2000-05-18,351.8551107404382
2000-05-19,349.42397015100386
2000-05-22,345.71099064368616
2000-05-23,345.26538980208164
2000-05-24,341.6051182352339
2000-05-25,344.1042258912707
2000-05-26,342.4891127286579
2000-05-29,342.74595638594565
2000-05-30,343.2968951605535
2000-05-31,345.02375826042277
2000-06-01,345.4910601786823
2000-06-02,346.8409337275088
2000-06-05,347.0941516573002
2000-06-06,346.3960080958248
2000-06-07,346.02751715765714
2000-06-08,347.28469360278643
2000-06-09,347.92019966334647
2000-06-12,347.70392597415054
2000-06-13,346.54314536990006
2000-06-14,348.0337000557156
2000-06-15,347.79267185748813
2000-06-16,347.0413551781283
2000-06-19,346.89292334055403
2000-06-20,346.74156758233556
2000-06-21,346.1306403514322
2000-06-22,345.93366738607034
2000-06-23,345.6049687255164
2000-06-26,345.0048613100794
2000-06-27,345.0646732667531
2000-06-28,344.12597251819267
2000-06-29,342.1976648548256
2000-06-30,343.11004170184407
2000-07-03,343.877654423143
2000-07-04,344.5001173584209
2000-07-05,345.18899818846955
2000-07-06,344.45802743112074
2000-07-07,345.3596586045331
2000-07-10,345.9861494723128
2000-07-11,346.413556076477
2000-07-12,347.2263273259626
2000-07-13,347.41082991586205
2000-07-14,349.2705993805677
2000-07-17,350.21263647329704
2000-07-18,350.10551394328684
2000-07-19,349.7060842711861
2000-07-20,350.25626063542677
2000-07-21,349.6367669543466
2000-07-24,349.27220072339315
2000-07-25,349.13995390344405
2000-07-26,348.9377091971471
2000-07-27,348.2847597542222
2000-07-28,347.96742547707015
2000-07-31,347.638180460353
2000-08-01,347.8548738835119
2000-08-02,347.9668458974228
2000-08-03,346.36321794885225
2000-08-04,347.592048239968
2000-08-07,347.89454253870144
2000-08-08,348.4943161483374
2000-08-09,349.35278668250055
2000-08-10,349.0302284807707
2000-08-11,350.29223993206153
2000-08-14,352.3676740563042
2000-08-15,351.95310029154444
2000-08-16,351.92184530230134
2000-08-17,351.80814867759455
2000-08-18,352.43181960257635
2000-08-21,353.01463670922385
2000-08-22,353.07485276540444
2000-08-23,353.54950481651224
2000-08-24,353.7021559444396
2000-08-25,353.8498512401081
2000-08-28,354.52734526944164
2000-08-29,355.2739689984058
2000-08-30,354.97251674301754
2000-08-31,356.8325428886215
2000-09-01,358.16371512369176
2000-09-04,359.1627627407581
2000-09-05,359.92752621963007
2000-09-06,361.0310637608826
2000-09-07,362.25912861219314
2000-09-08,363.0627816304187
2000-09-11,363.03505321217835
2000-09-12,361.9116221686637
2000-09-13,361.0004861055528
2000-09-14,362.4881930378101
2000-09-15,362.47399382879996
2000-09-18,360.76023717853553
2000-09-19,358.3975342811516
2000-09-20,356.9401125249113
2000-09-21,353.3475807614677
2000-09-22,351.4571770693731
2000-09-25,354.19718219888057
2000-09-26,352.8692230112203
2000-09-27,353.20724709438633
2000-09-28,352.11978212339864
2000-09-29,353.64227840346274
2000-10-02,353.8624614108248
2000-10-03,354.4027822966403
2000-10-04,353.02081539397847
2000-10-05,353.81218429828033
2000-10-06,353.242380182504
2000-10-09,349.738995478131
2000-10-10,349.10673142112245
2000-10-11,345.01375844834433
2000-10-12,345.02361464461427
2000-10-13,343.5983959051163
2000-10-16,344.6188507917029
2000-10-17,343.756688207762
2000-10-18,340.2405883062215
2000-10-19,343.29564860398085
2000-10-20,344.97464114214966
2000-10-23,344.80571233893187
2000-10-24,345.91870024136887
2000-10-25,345.7667972448485
2000-10-26,345.18810653157385
2000-10-27,345.6517279521941
2000-10-30,346.31823974632766
2000-10-31,348.0427500274131
2000-11-01,349.7222736564791
2000-11-02,349.954619340898
2000-11-03,350.76257144402035
2000-11-06,351.4527612842416
2000-11-07,350.88202652445887
2000-11-08,351.4380024430824
2000-11-09,350.4568943405303
2000-11-10,349.43672822230326
2000-11-13,346.2803705935571
2000-11-14,348.44342515312314
2000-11-15,348.83750037421675
2000-11-16,348.2116674115162
2000-11-17,347.9080998457277
2000-11-20,346.2228976940283
2000-11-21,344.96677260297804
2000-11-22,342.47084027216835
2000-11-23,341.32823794643974
2000-11-24,344.0984381325669
2000-11-27,344.764633265435
2000-11-28,343.3562742543746
2000-11-29,342.158145375526
2000-11-30,340.83520143538095
2000-12-01,343.2564771772251
2000-12-04,341.86569435311446
2000-12-05,343.14797392006886
2000-12-06,344.532697644527
2000-12-07,343.09969274220384
2000-12-08,344.38505607743286
2000-12-11,345.7432774342052
2000-12-12,345.1231794297446
2000-12-13,343.99793179888553
2000-12-14,342.5311069148657
2000-12-15,339.8570227602383
2000-12-18,338.8771073019863
2000-12-19,337.826052825139
2000-12-20,334.3722273114525
2000-12-21,331.98692228915365
2000-12-22,333.9351266609874
2000-12-25,333.9351266609874
2000-12-26,333.95448956929056
2000-12-27,335.42026303728767
2000-12-28,336.8821452413254
2000-12-29,339.22465138783735
2001-01-01,339.22465233779883
2001-01-02,338.8205408722844
2001-01-03,335.67263489023685
2001-01-04,338.57505199820054
2001-01-05,338.26036149446367
2001-01-08,337.2096645822113
2001-01-09,336.60243547181915
2001-01-10,336.29499354095026
2001-01-11,337.5677165448238
2001-01-12,339.49025381008363
2001-01-15,340.2390271481503
2001-01-16,340.245432906977
2001-01-17,343.69663370526837
2001-01-18,344.4243005691208
2001-01-19,345.68561322011595
2001-01-22,345.50176017536415
2001-01-23,344.93234198770404
2001-01-24,346.1034910654476
2001-01-25,346.7259641903278
2001-01-26,346.6040930388942
2001-01-29,347.70308345907836
2001-01-30,348.5079014534617
2001-01-31,350.37590108221605
2001-02-01,351.12074835248825
2001-02-02,351.3425156014363
2001-02-05,350.95538935977
2001-02-06,352.0895409101442
2001-02-07,350.64161671188543
2001-02-08,351.7773811065978
2001-02-09,350.45926413435535
2001-02-12,351.1904443970763
2001-02-13,351.39808735462856
2001-02-14,350.01646432876936
2001-02-15,351.96139672348113
2001-02-16,352.20631366359146
2001-02-19,352.5899827839681
2001-02-20,353.5782797159131
2001-02-21,351.35209056709266
2001-02-22,350.7006714080961
2001-02-23,350.04451692724456
2001-02-26,350.8528760374868
2001-02-27,351.5468880723901
2001-02-28,351.0791951424787
2001-03-01,348.65410654953183
2001-03-02,349.09064665535493
2001-03-05,350.79562188405
2001-03-06,352.57241315412773
2001-03-07,352.97644463817556
2001-03-08,354.0570422684513
2001-03-09,353.3035522851367
2001-03-12,350.58130634200865
2001-03-13,348.0448804431021
2001-03-14,342.74010774690726
2001-03-15,343.57481234562573
2001-03-16,342.6471614671969
2001-03-19,340.7546793296618
2001-03-20,341.6727453122973
2001-03-21,338.0130083149562
2001-03-22,331.5531107374335
2001-03-23,333.4738997478154
2001-03-26,336.1405418586599
2001-03-27,337.6435479330502
2001-03-28,337.56414076206926
2001-03-29,337.08790428320367
2001-03-30,339.0493147391166
2001-04-02,339.01094536547873
2001-04-03,335.48824737808445
2001-04-04,333.9925892844299
2001-04-05,337.9200528697236
2001-04-06,338.46873972042005
2001-04-09,339.0933137545645
2001-04-10,341.71281035532843
2001-04-11,342.8836659313245
2001-04-12,343.3153566388372
2001-04-13,343.3153566388372
2001-04-16,343.4037300395828
2001-04-17,342.8317852947773
2001-04-18,344.9226244795572
2001-04-19,344.5467212434252
2001-04-20,344.2275338489789
2001-04-23,343.892703841859
2001-04-24,344.69564885560584
2001-04-25,345.0744068024183
2001-04-26,346.1525398319065
2001-04-27,347.3833563666359
2001-04-30,349.5211028003619
2001-05-01,349.65510123623034
2001-05-02,350.1687102085149
2001-05-03,350.27459360087374
2001-05-04,349.56165164968627
2001-05-07,349.92618166638067
2001-05-08,350.6395027965211
2001-05-09,350.52515092419145
2001-05-10,351.773011997363
2001-05-11,352.7028927374155
2001-05-14,352.4565759955774
2001-05-15,353.27085295288913
2001-05-16,352.8163567043037
2001-05-17,354.80442277402534
2001-05-18,355.7732888872937
2001-05-21,357.05803142951464
2001-05-22,357.8022889130081
2001-05-23,357.288173656123
2001-05-24,357.4590692885812
2001-05-25,357.5341491237561
2001-05-28,357.9551014727544
2001-05-29,357.31459560168213
2001-05-30,356.743135106261
2001-05-31,357.1691585853861
2001-06-01,357.3126977474148
2001-06-04,357.3328820172637
2001-06-05,358.7711756047986
2001-06-06,358.5941270851047
2001-06-07,357.5525133815724
2001-06-08,357.74919968569736
2001-06-11,356.6543247835932
2001-06-12,354.332673595089
2001-06-13,355.0672767585979
2001-06-14,352.99990198792705
2001-06-15,351.4146855367407
2001-06-18,350.5972739416902
2001-06-19,350.58703324788934
2001-06-20,348.3691756079752
2001-06-21,348.24601748041493
2001-06-22,348.0055096038016
2001-06-25,346.50998437862717
2001-06-26,344.17190037520413
2001-06-27,344.3474733748453
2001-06-28,344.8410423418523
2001-06-29,346.95739924623143
2001-07-02,346.77167949104313
2001-07-03,346.4789796844052
2001-07-04,346.8498549774915
2001-07-05,346.2136137780441
2001-07-06,344.1446972663147
2001-07-09,342.4634617372304
2001-07-10,342.3562222769877
2001-07-11,340.18644943355184
2001-07-12,341.30913181190425
2001-07-13,340.59846615977796
2001-07-16,339.52257545184125
2001-07-17,338.62671719471587
2001-07-18,338.3305496461198
2001-07-19,339.2126065094159
2001-07-20,338.1043784900132
2001-07-23,338.23573625218677
2001-07-24,337.4068140422333
2001-07-25,336.0096326838427
2001-07-26,335.69729406783847
2001-07-27,337.59820179515134
2001-07-30,338.14672050912316
2001-07-31,339.3264401509884
2001-08-01,340.5040160285976
2001-08-02,341.52439808165815
2001-08-03,340.8946976548376
2001-08-06,340.68912117885566
2001-08-07,339.6984345240747
2001-08-08,339.13540681403055
2001-08-09,337.06117804537485
2001-08-10,336.6035718443576
2001-08-13,336.635730117049
2001-08-14,337.3294246494018
2001-08-15,337.0808061448489
2001-08-16,335.97070190976643
2001-08-17,334.65899144405546
2001-08-20,332.645682964875
2001-08-21,333.1001925222207
2001-08-22,332.4870835933469
2001-08-23,332.79629728721994
2001-08-24,333.5373192555891
2001-08-27,333.9634196982761
2001-08-28,333.03913311134903
2001-08-29,332.0024558881966
2001-08-30,330.71304332229386
2001-08-31,329.8164442674033
2001-09-03,327.6974702361075
2001-09-04,327.3485406549188
2001-09-05,325.370617523861
2001-09-06,322.547244481148
2001-09-07,320.5035701254816
2001-09-10,315.37375410796574
2001-09-11,306.782969281385
2001-09-12,303.86264556352694
2001-09-13,304.58318663884864
2001-09-14,297.8815335213188
2001-09-17,294.04158512694505
2001-09-18,293.2239882477231
2001-09-19,292.5900620719947
2001-09-20,284.6264644762022
2001-09-21,276.0502585497858
2001-09-24,281.3461266507022
2001-09-25,283.6853911920408
2001-09-26,286.64652079927697
2001-09-27,286.2922848003489
2001-09-28,290.7512843094249
2001-10-01,290.9354028239685
2001-10-02,290.71096277548787
2001-10-03,289.38266126392574
2001-10-04,292.304009218537
2001-10-05,292.66452545849324
2001-10-08,291.75977233700087
2001-10-09,292.90449050420494
2001-10-10,293.8065863442466
2001-10-11,297.76753289104107
2001-10-12,297.70111782320816
2001-10-15,297.2161113782226
2001-10-16,299.6458890881205
2001-10-17,301.6940569398284
2001-10-18,300.9481397590555
2001-10-19,300.4222733593014
2001-10-22,301.16950885484954
2001-10-23,303.051731990151
2001-10-24,303.65276662118606
2001-10-25,303.26750545496395
2001-10-26,304.91344828365
2001-10-29,304.2196165883033
2001-10-30,301.1700953433176
2001-10-31,302.7001650521813
2001-11-01,303.3984073693465
2001-11-02,303.1690065107563
2001-11-05,304.7996242816112
2001-11-06,304.6239242727014
2001-11-07,305.0634631227999
2001-11-08,306.9155385170107
2001-11-09,306.65526513788404
2001-11-12,304.9179384877569
2001-11-13,307.55463896699354
2001-11-14,308.7810334464654
2001-11-15,310.6122828671799
2001-11-16,312.03243290629706
2001-11-19,315.7970964911408
2001-11-20,315.7068120868824
2001-11-21,315.4051637680294
2001-11-22,316.3769572668609
2001-11-23,316.5226010572552
2001-11-26,317.5004043817671
2001-11-27,317.0128245730064
2001-11-28,316.48431810179363
2001-11-29,316.52725704447334
2001-11-30,316.8245875996907
2001-12-03,314.9993289252929
2001-12-04,315.82476469340725
2001-12-05,318.56263232469126
2001-12-06,319.5303877085265
2001-12-07,320.2134632654087
2001-12-10,318.9119095595781
2001-12-11,318.69513115550876
2001-12-12,317.9715159204958
2001-12-13,315.85493097902537
2001-12-14,315.45283282129236
2001-12-17,315.60418244521014
2001-12-18,315.61469241824443
2001-12-19,315.37797754559745
2001-12-20,314.6875507088493
2001-12-21,316.1773280110082
2001-12-24,316.1866193367449
2001-12-25,316.1866193367449
2001-12-26,316.0782287394486
2001-12-27,318.2901322722276
2001-12-28,320.5122620332425
2001-12-31,320.67066747098164
2002-01-01,320.6746303862877
2002-01-02,321.73460240131186
2002-01-03,324.0262159346099
2002-01-04,325.4076631248344
2002-01-07,326.9480075894638
2002-01-08,326.82171988493985
2002-01-09,327.6942437762481
2002-01-10,326.5791768422474
2002-01-11,327.8779055923665
2002-01-14,325.59478798422475
2002-01-15,325.3196375616516
2002-01-16,324.2388838484924
2002-01-17,325.93343361359877
2002-01-18,326.02804232875485
2002-01-21,325.9005321814584
2002-01-22,326.4570636728574
2002-01-23,326.60641788603226
2002-01-24,327.9647629550782
2002-01-25,328.3936011144529
2002-01-28,329.2230950974207
2002-01-29,329.5209671788768
2002-01-30,328.5639198486092
2002-01-31,329.80556773675147
2002-02-01,330.3730468964572
2002-02-04,330.20302073769994
2002-02-05,328.8317289078127
2002-02-06,328.85415852121406
2002-02-07,328.5086949351531
2002-02-08,328.85319128328274
2002-02-11,329.8552596486191
2002-02-12,329.45703430105254
2002-02-13,330.0334157991632
2002-02-14,331.6125450578072
2002-02-15,332.23780940708434
2002-02-18,331.92512729331435
2002-02-19,330.69302488357766
2002-02-20,330.4168618063098
2002-02-21,331.51748164066123
2002-02-22,330.1628207902894
2002-02-25,330.98723014708696
2002-02-26,332.3176203503925
2002-02-27,333.8251576899886
2002-02-28,334.6207630445997
2002-03-01,336.18095793570984
2002-03-04,339.2213159747427
2002-03-05,339.65785407246193
2002-03-06,340.21995273036816
2002-03-07,342.17028313346964
2002-03-08,343.9596959568674
2002-03-11,344.62836444814116
2002-03-12,343.76547791386696
2002-03-13,343.9686508645531
2002-03-14,344.16866631798723
2002-03-15,344.8522152262272
2002-03-18,346.29572538907723
2002-03-19,347.3770496604884
2002-03-20,347.5404376437865
2002-03-21,347.3089272152207
2002-03-22,349.0911512157822
2002-03-25,349.3716212626139
2002-03-26,349.2213466500632
2002-03-27,349.9589150976511
2002-03-28,351.03911651629636
2002-03-29,351.0437148198421
2002-04-01,351.1714909481966
2002-04-02,351.2888624703607
2002-04-03,351.59262964089186
2002-04-04,351.05280756214216
2002-04-05,352.2373167686833
2002-04-08,350.9069861675074
2002-04-09,351.2961556641632
2002-04-10,351.6977943727678
2002-04-11,352.0831106657521
2002-04-12,352.312576689545
2002-04-15,352.335402899625
2002-04-16,353.56820934138403
2002-04-17,355.05500727507376
2002-04-18,355.5142686439797
2002-04-19,356.8263683539586
2002-04-22,355.81698945818397
2002-04-23,356.0568562602257
2002-04-24,356.8617031909312
2002-04-25,355.3727057414011
2002-04-26,355.71457070036996
2002-04-29,355.25286246818933
2002-04-30,355.33904330700085
2002-05-01,355.46799621350704
2002-05-02,356.1152642397235
2002-05-03,355.8668085386679
2002-05-06,355.65439564169026
2002-05-07,353.64407714945395
2002-05-08,356.1989610263654
2002-05-09,356.9289500975195
2002-05-10,356.77586560441995
2002-05-13,357.3888126241721
2002-05-14,359.30164470623055
2002-05-15,360.44710622043976
2002-05-16,361.2860321240925
2002-05-17,361.513562653679
2002-05-20,361.5510907850159
2002-05-21,361.59148266246154
2002-05-22,360.2744519220679
2002-05-23,359.4764850399419
2002-05-24,359.2154953893648
2002-05-27,359.3474594075466
2002-05-28,359.65855813957273
2002-05-29,358.25330959729206
2002-05-30,356.6473937441259
2002-05-31,358.00740708313305
2002-06-03,357.3203886992986
2002-06-04,352.6033404046971
2002-06-05,353.7687644161915
2002-06-06,352.9996672250291
2002-06-07,349.6743504611056
2002-06-10,350.738785731441
2002-06-11,351.8880791271575
2002-06-12,348.2109036232657
2002-06-13,345.7991839070385
2002-06-14,339.5403617770063
2002-06-17,342.6497579671055
2002-06-18,342.08878130341117
2002-06-19,339.21905809970866
2002-06-20,334.7223124822326
2002-06-21,334.07859458299083
2002-06-24,328.7788832478002
2002-06-25,330.56311835068175
2002-06-26,323.9538754115859
2002-06-27,328.4857733345485
2002-06-28,332.3384023225962
2002-07-01,333.8686109818663
2002-07-02,329.7197922525745
2002-07-03,326.0229689449063
2002-07-04,326.8713101597444
2002-07-05,330.86135698476767
2002-07-08,331.13579208394464
2002-07-09,329.97546228076357
2002-07-10,326.65967584824295
2002-07-11,321.6656083957367
2002-07-12,320.5700011895581
2002-07-15,314.33647893733047
2002-07-16,311.3391297863548
2002-07-17,314.1796328202288
2002-07-18,316.3838564519261
2002-07-19,312.5848548242883
2002-07-22,305.3713686371315
2002-07-23,300.1580076021229
2002-07-24,290.3307027114978
2002-07-25,294.8454384109056
2002-07-26,295.51273170514884
2002-07-29,301.8400170319734
2002-07-30,303.4700578926734
