Date,EASEA INDEX (EAFE ex JAPAN) SMALL VALUE
1999-09-16,331.8007210402667
1999-09-17,332.4433486602458
1999-09-20,331.9737660608026
1999-09-21,329.4714562352302
1999-09-22,327.53258027115675
1999-09-23,328.2582946235255
1999-09-24,324.3644259133433
1999-09-27,323.8234667422124
1999-09-28,323.62174400712985
1999-09-29,321.30506536241387
1999-09-30,321.6034404042176
1999-10-01,321.88122252695285
1999-10-04,322.3520877609067
1999-10-05,323.95846008630184
1999-10-06,324.4551969635366
1999-10-07,325.4050570320963
1999-10-08,326.23622258006736
1999-10-11,326.7664555652085
1999-10-12,325.172240179665
1999-10-13,322.5002934365413
1999-10-14,321.13207432645396
1999-10-15,317.34108903932355
1999-10-18,313.4278402258536
1999-10-19,315.0501797397157
1999-10-20,316.94739624223735
1999-10-21,316.38129849044566
1999-10-22,317.3139266229385
1999-10-25,317.7623039893451
1999-10-26,317.82456050888635
1999-10-27,317.2544295627715
1999-10-28,318.0127397778997
1999-10-29,319.1244020922918
1999-11-01,320.5587512216643
1999-11-02,320.6657288430303
1999-11-03,321.2560380874971
1999-11-04,321.871194670186
1999-11-05,322.3205548893482
1999-11-08,323.58227627268417
1999-11-09,323.8651565201035
1999-11-10,324.06306465822166
1999-11-11,324.7091327439043
1999-11-12,326.61028079458055
1999-11-15,328.34287888333347
1999-11-16,328.46222181122283
1999-11-17,328.55408892014293
1999-11-18,329.3761300702164
1999-11-19,329.96606097925525
1999-11-22,329.7864415697216
1999-11-23,329.97490894636627
1999-11-24,330.01862601040494
1999-11-25,330.58121470447725
1999-11-26,332.0685981467088
1999-11-29,333.0237875324541
1999-11-30,332.1312840555785
1999-12-01,332.1756368819224
1999-12-02,333.58603550028766
1999-12-03,335.55268292917594
1999-12-06,334.20346548113616
1999-12-07,333.8304500486605
1999-12-08,333.51779255850334
1999-12-09,334.4649141012969
1999-12-10,334.38095883718125
1999-12-13,336.1388849842537
1999-12-14,336.05254687596636
1999-12-15,334.13538232290847
1999-12-16,333.4142423874435
1999-12-17,335.8605018974485
1999-12-20,335.39268717400444
1999-12-21,334.5929623016382
1999-12-22,335.89181989691974
1999-12-23,336.10337734961826
1999-12-24,336.95381552363403
1999-12-27,339.43900870759586
1999-12-28,340.9482020067384
1999-12-29,343.7080244587053
1999-12-30,346.9093830852479
1999-12-31,346.92717061579634
2000-01-03,348.001764069979
2000-01-04,342.7966848858903
2000-01-05,337.1822707331073
2000-01-06,337.9700137289653
2000-01-07,342.53004843008387
2000-01-10,345.7022067995376
2000-01-11,345.31466903875526
2000-01-12,345.93282809128686
2000-01-13,347.37434801118474
2000-01-14,350.0207497868562
2000-01-17,351.7609280356802
2000-01-18,350.1748060179581
2000-01-19,349.00792373991857
2000-01-20,350.3180021600152
2000-01-21,349.8575489927452
2000-01-24,350.36591753596304
2000-01-25,346.5332646257226
2000-01-26,347.6159625611957
2000-01-27,350.228160993326
2000-01-28,349.91736228960264
2000-01-31,347.4974082407199
2000-02-01,348.41444649956674
2000-02-02,348.06578911462645
2000-02-03,347.46272257435703
2000-02-04,348.42224516713077
2000-02-07,349.5950208275816
2000-02-08,351.22271201531964
2000-02-09,351.22315101644807
2000-02-10,349.73540362510084
2000-02-11,349.96494450870114
2000-02-14,350.00328024465665
2000-02-15,348.4017571041363
2000-02-16,348.75812592306033
2000-02-17,349.6227099390938
2000-02-18,350.98934771410273
2000-02-21,349.7581499616414
2000-02-22,347.63099518410723
2000-02-23,349.68346261240106
2000-02-24,351.07808016288675
2000-02-25,354.84859527830685
2000-02-28,353.83748537107374
2000-02-29,355.4719889098913
2000-03-01,357.67935103089746
2000-03-02,359.37489184314927
2000-03-03,361.9132141973157
2000-03-06,362.5113293538423
2000-03-07,361.92679178934526
2000-03-08,360.2083685286209
2000-03-09,359.9110416165626
2000-03-10,361.8689922589627
2000-03-13,358.4169268788227
2000-03-14,357.62085046124264
2000-03-15,352.98847429267846
2000-03-16,353.83562296278274
2000-03-17,357.03182809830594
2000-03-20,357.632321248394
2000-03-21,355.66672977935315
2000-03-22,357.1412254258933
2000-03-23,356.07395483123986
2000-03-24,358.21025865225937
2000-03-27,360.1365053626225
2000-03-28,361.0884298429697
2000-03-29,362.72000934756676
2000-03-30,358.9132664715902
2000-03-31,358.1771377813589
2000-04-03,357.1096009490043
2000-04-04,354.38051750530667
2000-04-05,348.3750051259764
2000-04-06,352.9786380046864
2000-04-07,355.70305345333094
2000-04-10,356.00870164409355
2000-04-11,353.04746257693785
2000-04-12,353.64117849250755
2000-04-13,351.4739759925525
2000-04-14,349.3629457009347
2000-04-17,338.9880964925281
2000-04-18,342.2835278305405
2000-04-19,345.90232575381407
2000-04-20,347.23561592182
2000-04-21,347.4402225410204
2000-04-24,347.305549552658
2000-04-25,349.75784370616094
2000-04-26,352.5737897321784
2000-04-27,353.32023924842656
2000-04-28,354.56946391580175
2000-05-01,354.4751984905918
2000-05-02,359.09853889587373
2000-05-03,361.66361835805327
2000-05-04,360.71984324664453
2000-05-05,361.76587264165613
2000-05-08,361.81959641439323
2000-05-09,358.5818739481733
2000-05-10,354.9794187452174
2000-05-11,354.6530863479074
2000-05-12,356.96206800218175
2000-05-15,355.4418645790613
2000-05-16,358.69002422142046
2000-05-17,359.55218846060444
2000-05-18,358.98162382387756
2000-05-19,357.07165024803265
2000-05-22,352.76296219311774
2000-05-23,350.48198390308
2000-05-24,346.4186785134346
2000-05-25,348.1840025689614
2000-05-26,344.5728828493568
2000-05-29,345.2535466617356
2000-05-30,345.93386574224496
2000-05-31,347.72104905479966
2000-06-01,348.37307411654655
2000-06-02,350.6000859113628
2000-06-05,352.2881156683955
2000-06-06,351.53743652156544
2000-06-07,351.64839466158685
2000-06-08,352.74326998969246
2000-06-09,353.2517837198275
2000-06-12,353.9522125350402
2000-06-13,352.21445091177753
2000-06-14,353.6435297513817
2000-06-15,354.92646235449104
2000-06-16,354.52376267423085
2000-06-19,353.9956864390875
2000-06-20,354.3620623668882
2000-06-21,355.0551671870711
2000-06-22,356.6808638427254
2000-06-23,356.48626302910606
2000-06-26,355.7508808986452
2000-06-27,355.5868916160087
2000-06-28,355.5578905451771
2000-06-29,353.89490062014454
2000-06-30,353.40075404665663
2000-07-03,355.1479848922019
2000-07-04,356.2959923479667
2000-07-05,355.35314197398003
2000-07-06,355.2422214389161
2000-07-07,357.30047166651696
2000-07-10,357.9575701385593
2000-07-11,358.67908297325715
2000-07-12,360.67932839772925
2000-07-13,360.68573413428743
2000-07-14,361.5556348860413
2000-07-17,362.048919777991
2000-07-18,361.72982036025104
2000-07-19,362.596756252669
2000-07-20,363.77271565790795
2000-07-21,363.7964949999198
2000-07-24,363.54188471464477
2000-07-25,362.3207757118099
2000-07-26,362.2520138580807
2000-07-27,361.8549897365788
2000-07-28,362.52050294865546
2000-07-31,361.3688321113313
2000-08-01,362.22576888729833
2000-08-02,363.90792240485735
2000-08-03,364.3082305939222
2000-08-04,365.38316777678165
2000-08-07,366.1424070920676
2000-08-08,367.83370693517077
2000-08-09,368.55628496463345
2000-08-10,366.9512296030267
2000-08-11,369.0021706580933
2000-08-14,371.31150236702416
2000-08-15,370.38798249467504
2000-08-16,371.1016077297281
2000-08-17,370.7933244839504
2000-08-18,371.71240886068966
2000-08-21,373.09728679504695
2000-08-22,373.82540062732824
2000-08-23,373.84061581548076
2000-08-24,372.7147354541694
2000-08-25,372.22578588445606
2000-08-28,373.3914347578885
2000-08-29,374.1521049680156
2000-08-30,374.2285228380367
2000-08-31,376.8162447923157
2000-09-01,377.3614489015797
2000-09-04,379.0522233220059
2000-09-05,380.57174042608887
2000-09-06,382.40077338360186
2000-09-07,382.36466783598496
2000-09-08,382.74105080593625
2000-09-11,382.3877660571117
2000-09-12,379.7628609026984
2000-09-13,378.5317734258259
2000-09-14,379.49883720024724
2000-09-15,378.68097145250454
2000-09-18,377.2479806099436
2000-09-19,375.031679239263
2000-09-20,375.3020293968373
2000-09-21,371.13777317148623
2000-09-22,366.05906374826037
2000-09-25,370.4311968401318
2000-09-26,368.3855869854655
2000-09-27,368.5388283317536
2000-09-28,367.6579359865337
2000-09-29,369.73779730345825
2000-10-02,369.75999673842574
2000-10-03,370.17527816554457
2000-10-04,369.304929901255
2000-10-05,370.41893369119384
2000-10-06,369.76084545415085
2000-10-09,366.47323868794035
2000-10-10,366.09174827463954
2000-10-11,362.0673739231642
2000-10-12,363.38141904725404
2000-10-13,361.21700668059606
2000-10-16,363.6054973131176
2000-10-17,361.9211984625719
2000-10-18,359.69410508179783
2000-10-19,362.9162950652538
2000-10-20,366.4375694343873
2000-10-23,366.9162831309303
2000-10-24,367.74875019358944
2000-10-25,367.7098567494323
2000-10-26,367.175452483366
2000-10-27,366.7500049287478
2000-10-30,367.394757845594
2000-10-31,368.20988072510124
2000-11-01,369.1850732195644
2000-11-02,369.4114788917839
2000-11-03,370.6463007330365
2000-11-06,371.5712079792185
2000-11-07,371.40792879039253
2000-11-08,372.13993837552675
2000-11-09,370.8722322298804
2000-11-10,369.3647034300037
2000-11-13,366.9190566854293
2000-11-14,368.62103240901405
2000-11-15,368.8950345034357
2000-11-16,368.72899002836664
2000-11-17,368.6934374701387
2000-11-20,368.25926967847823
2000-11-21,366.73070801142444
2000-11-22,365.00857995429794
2000-11-23,363.89892440133156
2000-11-24,366.5672537493676
2000-11-27,367.1936532385015
2000-11-28,364.93326667234686
2000-11-29,362.7392294645094
2000-11-30,359.24197188451603
2000-12-01,362.7805333555356
2000-12-04,360.8011157766293
2000-12-05,362.4297358282937
2000-12-06,364.19319500771013
2000-12-07,362.6759075020652
2000-12-08,365.09798533219004
2000-12-11,368.52648668553206
2000-12-12,367.5243883279227
2000-12-13,367.35701253520455
2000-12-14,365.32317915048134
2000-12-15,361.65885806130905
2000-12-18,360.5951520077823
2000-12-19,360.8348895983143
2000-12-20,356.390228711334
2000-12-21,353.74510909845503
2000-12-22,354.1277053223828
2000-12-25,354.1268727798808
2000-12-26,353.55350884741597
2000-12-27,355.29884744493694
2000-12-28,357.102025012788
2000-12-29,357.37176184446656
2001-01-01,357.38446297239017
2001-01-02,356.4551898828439
2001-01-03,354.2063801706655
2001-01-04,357.6448839231089
2001-01-05,357.47614241672693
2001-01-08,356.94828293041905
2001-01-09,357.144696411667
2001-01-10,356.69262037359624
2001-01-11,355.8661102888861
2001-01-12,356.68399666792396
2001-01-15,358.0756081244385
2001-01-16,357.6921768631321
2001-01-17,361.6749108230838
2001-01-18,361.0897106710329
2001-01-19,363.96779125592803
2001-01-22,363.3630743098981
2001-01-23,363.03373943674734
2001-01-24,365.296672039806
2001-01-25,366.483577361292
2001-01-26,366.1839780489657
2001-01-29,367.6791218914794
2001-01-30,367.6417634943977
2001-01-31,368.7748765972339
2001-02-01,369.36319304634765
2001-02-02,370.2040213430389
2001-02-05,369.22468247165165
2001-02-06,370.9729772700799
2001-02-07,369.6965406274747
2001-02-08,371.1067302138564
2001-02-09,369.17028453140784
2001-02-12,369.3943870426146
2001-02-13,370.7108465860372
2001-02-14,369.76825485201266
2001-02-15,372.51513032679424
2001-02-16,371.0370055543123
2001-02-19,370.2990754096964
2001-02-20,372.73017232716273
2001-02-21,370.45941399083955
2001-02-22,370.5733244051422
2001-02-23,370.08983241986084
2001-02-26,370.1591668106519
2001-02-27,369.500623874849
2001-02-28,368.9915189823454
2001-03-01,366.34468059235155
2001-03-02,367.08166777061393
2001-03-05,368.3949283826863
2001-03-06,369.88244184908115
2001-03-07,369.9433438654323
2001-03-08,369.92756840862745
2001-03-09,368.9195698220343
2001-03-12,365.92045241035856
2001-03-13,363.0686510053527
2001-03-14,358.73233574063755
2001-03-15,359.29838805498673
2001-03-16,359.3266283021288
2001-03-19,357.4713616917777
2001-03-20,357.2049544860378
2001-03-21,354.1017842197284
2001-03-22,348.3490597018205
2001-03-23,349.0409295271908
2001-03-26,351.6376075296694
2001-03-27,352.65041057969694
2001-03-28,353.57840954872967
2001-03-29,354.32306495795683
2001-03-30,354.6959217205326
2001-04-02,355.00698456096444
2001-04-03,351.2105825837008
2001-04-04,347.67054937610527
2001-04-05,352.0547732102754
2001-04-06,353.03469831856853
2001-04-09,353.4246332967462
2001-04-10,357.02563874392354
2001-04-11,359.6749080205
2001-04-12,360.21057113330096
2001-04-13,360.20307176606326
2001-04-16,361.37532716910624
2001-04-17,360.9997754456175
2001-04-18,364.124809982305
2001-04-19,364.13396090314586
2001-04-20,363.2353837150252
2001-04-23,363.0450099845565
2001-04-24,364.16425859885015
2001-04-25,364.11534803862304
2001-04-26,364.8226916050398
2001-04-27,367.16219663866605
2001-04-30,370.2043330262323
2001-05-01,370.3711531360612
2001-05-02,371.51930783351645
2001-05-03,371.50033051115884
2001-05-04,370.78787847812436
2001-05-07,371.90302937805626
2001-05-08,373.2424022552209
2001-05-09,372.69816737256815
2001-05-10,374.48508234134135
2001-05-11,376.16619825145705
2001-05-14,376.1062762541646
2001-05-15,376.4866933030913
2001-05-16,375.4320924349934
2001-05-17,378.68783219669666
2001-05-18,380.2355205320559
2001-05-21,383.1020132582495
2001-05-22,384.8104366478858
2001-05-23,385.48396123473003
2001-05-24,385.1566200345745
2001-05-25,386.39761080701066
2001-05-28,386.19812603901374
2001-05-29,386.45134163906886
2001-05-30,385.0252194053322
2001-05-31,386.1236123724544
2001-06-01,386.433168751232
2001-06-04,386.86362454755385
2001-06-05,387.8411028739056
2001-06-06,387.1936969581196
2001-06-07,386.28557354249426
2001-06-08,386.66456116410217
2001-06-11,386.2557703901097
2001-06-12,382.4735418676211
2001-06-13,383.36702501572574
2001-06-14,380.4582919344079
2001-06-15,378.20899109798575
2001-06-18,377.43905685859414
2001-06-19,378.206744705332
2001-06-20,376.50370503668984
2001-06-21,377.9560901165706
2001-06-22,377.70292343003024
2001-06-25,375.8654586876634
2001-06-26,373.37770330472426
2001-06-27,373.55484511489556
2001-06-28,374.60904891088705
2001-06-29,376.47670631706285
2001-07-02,376.67485796206034
2001-07-03,375.91733067483034
2001-07-04,376.1586850950165
2001-07-05,375.88910093970645
2001-07-06,371.882933717725
2001-07-09,369.5915466426562
2001-07-10,369.05490004785867
2001-07-11,366.1860384565091
2001-07-12,368.50251394907855
2001-07-13,368.0724826951426
2001-07-16,367.2036984531402
2001-07-17,365.99703924859386
2001-07-18,363.48889545613986
2001-07-19,364.442316251677
2001-07-20,363.51140689263156
2001-07-23,363.87640395438075
2001-07-24,361.5959177389256
2001-07-25,359.41015735855075
2001-07-26,359.41675565399225
2001-07-27,361.0350314260128
2001-07-30,361.2230567550088
2001-07-31,362.8773937283659
2001-08-01,364.8331427769049
2001-08-02,366.3043256762872
2001-08-03,364.92159860403564
2001-08-06,364.9142013818411
2001-08-07,364.4030767021813
2001-08-08,363.8648405000667
2001-08-09,360.2322354566933
2001-08-10,359.5961155728215
2001-08-13,359.2593610094271
2001-08-14,360.4892697919929
2001-08-15,360.0796826509401
2001-08-16,359.0170483016143
2001-08-17,358.2456199019096
2001-08-20,357.1815826568587
2001-08-21,358.7516549195397
2001-08-22,357.88022363746956
2001-08-23,358.4923669742693
2001-08-24,359.1402044343457
2001-08-27,360.04345346175296
2001-08-28,359.7550984613065
2001-08-29,359.0561657805418
2001-08-30,357.27236421295356
2001-08-31,355.8443351951795
2001-09-03,354.41977047470016
2001-09-04,356.25663297151743
2001-09-05,355.1565655804117
2001-09-06,351.92146932146164
2001-09-07,347.93304791489936
2001-09-10,342.82246331305777
2001-09-11,335.2950060702694
2001-09-12,329.3092843804889
2001-09-13,330.26069466100273
2001-09-14,322.99103950005855
2001-09-17,316.4992109930337
2001-09-18,314.2056856728947
2001-09-19,312.58179627441245
2001-09-20,304.3245319692797
2001-09-21,295.4306090851354
2001-09-24,300.46496534619877
2001-09-25,301.9322077399893
2001-09-26,305.8214504357254
2001-09-27,305.7360702725314
2001-09-28,311.2120120072072
2001-10-01,311.18764653871665
2001-10-02,310.9315331589471
2001-10-03,310.1581260205681
2001-10-04,314.5980299858116
2001-10-05,315.21207759646467
2001-10-08,313.2476088225859
2001-10-09,314.6541466593815
2001-10-10,315.8375927181908
2001-10-11,321.11747421833934
2001-10-12,321.0737972876447
2001-10-15,320.8865942766362
2001-10-16,323.06039866724393
2001-10-17,326.3338250697521
2001-10-18,324.7825303473668
2001-10-19,324.27645610860736
2001-10-22,325.06248314418826
2001-10-23,327.1756037849057
2001-10-24,327.2835580065167
2001-10-25,327.23981057491955
2001-10-26,328.93263859610903
2001-10-29,327.58872718348744
2001-10-30,324.3038123286834
2001-10-31,326.23855739696324
2001-11-01,326.5654152311853
2001-11-02,326.8874941283966
2001-11-05,329.2710400070512
2001-11-06,330.47887790246926
2001-11-07,330.91707092697953
2001-11-08,334.0714042077502
2001-11-09,334.46106469990764
2001-11-12,333.02159026421674
2001-11-13,336.82579356867006
2001-11-14,338.6504908861573
2001-11-15,340.69954694663824
2001-11-16,340.98942976042554
2001-11-19,345.2550098710032
2001-11-20,344.60955077871535
2001-11-21,345.01909733103207
2001-11-22,345.52335739928793
2001-11-23,346.0617692816147
2001-11-26,347.2133245849689
2001-11-27,346.5269907425686
2001-11-28,345.52397793243637
2001-11-29,344.91936726360615
2001-11-30,344.5688013201411
2001-12-03,343.1883180138876
2001-12-04,343.77190508276675
2001-12-05,347.1137378305332
2001-12-06,348.8401445313393
2001-12-07,350.03594088182604
2001-12-10,349.4762584286802
2001-12-11,349.0926427369449
2001-12-12,347.8563142239119
2001-12-13,345.58083860645735
2001-12-14,344.4456037625487
2001-12-17,344.2177380945857
2001-12-18,344.9591097904409
2001-12-19,344.80883282542516
2001-12-20,343.922939847639
2001-12-21,345.89282942590654
2001-12-24,347.7199098569325
2001-12-25,347.70987045149366
2001-12-26,347.8868769711475
2001-12-27,348.97655023735666
2001-12-28,351.53056216255067
2001-12-31,351.85069420248647
2002-01-01,351.85394190260894
2002-01-02,350.6554599194017
2002-01-03,353.47054670022385
2002-01-04,356.7052688856003
2002-01-07,358.63654900934057
2002-01-08,358.9195546447507
2002-01-09,359.02165863521213
2002-01-10,357.85515827390253
2002-01-11,359.2038985584767
2002-01-14,356.75268355908753
2002-01-15,356.6381117758382
2002-01-16,355.9484632921523
2002-01-17,357.04687960534767
2002-01-18,356.7712443338406
2002-01-21,357.1111724221753
2002-01-22,357.5919993993391
2002-01-23,357.1225404801606
2002-01-24,358.921339370568
2002-01-25,360.87465260865025
2002-01-28,361.7508050828233
2002-01-29,362.04695157813325
2002-01-30,359.64957172917303
2002-01-31,361.43453692661666
2002-02-01,362.19852832925494
2002-02-04,361.37551716639666
2002-02-05,359.53080674009703
2002-02-06,359.34079920383755
2002-02-07,358.7113032364402
2002-02-08,359.60389068091445
2002-02-11,360.41489808474864
2002-02-12,361.03081970443037
2002-02-13,362.0480207736398
2002-02-14,364.1086315850471
2002-02-15,364.6081305239689
2002-02-18,364.8916037686476
2002-02-19,362.9026074682846
2002-02-20,362.64520560267647
2002-02-21,363.47089369030994
2002-02-22,361.2206307578914
2002-02-25,362.62225789086887
2002-02-26,364.3420241697557
2002-02-27,366.2281357929091
2002-02-28,366.7174365906428
2002-03-01,368.35572034525603
2002-03-04,371.3751330661209
2002-03-05,372.23734134866874
2002-03-06,371.9138773969696
2002-03-07,373.90441946673553
2002-03-08,375.80905363077636
2002-03-11,376.51154196739026
2002-03-12,375.41273995111305
2002-03-13,375.3191984622429
2002-03-14,375.05267076601086
2002-03-15,375.24506514601154
2002-03-18,377.14448030268517
2002-03-19,377.6856451479162
2002-03-20,378.5695747545613
2002-03-21,379.0689418366437
2002-03-22,380.8340433464025
2002-03-25,381.2206493007594
2002-03-26,380.15545646351774
2002-03-27,381.79410829940093
2002-03-28,383.2083397031566
2002-03-29,383.22080071136253
2002-04-01,383.1303350729041
2002-04-02,383.0881843498615
2002-04-03,382.9873181554909
2002-04-04,382.4587527992147
2002-04-05,384.0267445398964
2002-04-08,383.15658752137966
2002-04-09,383.4132614911634
2002-04-10,383.6716689641591
2002-04-11,383.8822757416893
2002-04-12,384.46493051762013
2002-04-15,384.56957999550895
2002-04-16,385.66384462785993
2002-04-17,387.0925606069416
2002-04-18,387.7344849492948
2002-04-19,389.2710111383761
2002-04-22,389.19386544868973
2002-04-23,389.4056863824365
2002-04-24,389.956924632282
2002-04-25,387.9670388080981
2002-04-26,388.38100739507746
2002-04-29,387.4165312682931
2002-04-30,387.605340594821
2002-05-01,387.8245768132616
2002-05-02,389.980615896069
2002-05-03,389.0193332378811
2002-05-06,388.54137487102196
2002-05-07,387.2409964258016
2002-05-08,389.9844418956388
2002-05-09,390.0594440734648
2002-05-10,389.4721812239744
2002-05-13,390.1006186437021
2002-05-14,392.451806190986
2002-05-15,393.31140074715
2002-05-16,393.4772654450258
2002-05-17,392.9086048437754
2002-05-20,393.10263003606116
2002-05-21,393.4969124664425
2002-05-22,391.4793872528123
2002-05-23,390.9270425761734
2002-05-24,390.99759725987076
2002-05-27,391.7308940092063
2002-05-28,390.4841291113601
2002-05-29,388.71127728190817
2002-05-30,386.9400434150325
2002-05-31,388.7022352586611
2002-06-03,388.03644886678217
2002-06-04,384.1468219234469
2002-06-05,384.53485052523814
2002-06-06,383.6664096620936
2002-06-07,380.95306352166955
2002-06-10,381.5478559660711
2002-06-11,383.0131019428478
2002-06-12,379.77135943907194
2002-06-13,377.4101110206908
2002-06-14,369.22437779067866
2002-06-17,372.73968130305224
2002-06-18,371.82389980150464
2002-06-19,367.0420566742604
2002-06-20,362.6107108186278
2002-06-21,362.1664119628598
2002-06-24,357.4672877825079
2002-06-25,359.65227512016327
2002-06-26,351.4023801422217
2002-06-27,355.40063991044633
2002-06-28,357.9621556976393
2002-07-01,359.30107944742304
2002-07-02,355.40113514600614
2002-07-03,351.44232037046453
2002-07-04,352.53244939673135
2002-07-05,357.09909473444145
2002-07-08,357.15162342080885
2002-07-09,355.4086235861214
2002-07-10,352.3099377189546
2002-07-11,344.8994501422292
2002-07-12,344.3184561820105
2002-07-15,335.99477102206976
2002-07-16,331.42811691134125
2002-07-17,332.9023286156406
2002-07-18,336.05045889266216
2002-07-19,331.82797790249424
2002-07-22,325.8429876837816
2002-07-23,322.3816983502979
2002-07-24,313.84888700020315
2002-07-25,316.98077702482806
