Date,EAFE SMALL VALUE
2000-01-11,402.2486228264088
2000-01-12,402.1072033452935
2000-01-13,404.4591231385801
2000-01-14,409.0176245359516
2000-01-17,415.2302419036365
2000-01-18,413.41265949937446
2000-01-19,411.98434944958206
2000-01-20,414.3160045371468
2000-01-21,413.6844105574874
2000-01-24,414.18599705505795
2000-01-25,409.99987304886275
2000-01-26,411.93868918295937
2000-01-27,416.2036174066374
2000-01-28,415.9741761893793
2000-01-31,413.43140182228143
2000-02-01,413.64092382092736
2000-02-02,413.28850993614907
2000-02-03,410.86566397326555
2000-02-04,412.77075027831404
2000-02-07,413.05119146259364
2000-02-08,411.6538918754473
2000-02-09,410.9110705263205
2000-02-10,410.24669245262487
2000-02-11,410.02341009435924
2000-02-14,410.12332287168596
2000-02-15,406.8246420489279
2000-02-16,405.8966856397324
2000-02-17,404.8276730282961
2000-02-18,405.52586089906
2000-02-21,402.11565934536725
2000-02-22,398.11764659161514
2000-02-23,400.16621622913146
2000-02-24,403.19968675894177
2000-02-25,409.7315091403677
2000-02-28,413.02034845068175
2000-02-29,415.3229561601301
2000-03-01,419.4274156966211
2000-03-02,421.0890437341925
2000-03-03,423.5427706084342
2000-03-06,423.4983127896119
2000-03-07,424.2679194035357
2000-03-08,422.2148925859055
2000-03-09,421.323907641272
2000-03-10,424.73961773919365
2000-03-13,420.8718507552292
2000-03-14,420.75868636918045
2000-03-15,415.98605176002445
2000-03-16,416.8349155804098
2000-03-17,421.19324711092526
2000-03-20,421.0206133839771
2000-03-21,419.515089973388
2000-03-22,422.08953870921783
2000-03-23,419.22589814285277
2000-03-24,421.33020394497447
2000-03-27,425.69594161956473
2000-03-28,428.3899889664893
2000-03-29,433.31718212464546
2000-03-30,428.7731465980644
2000-03-31,431.6028781223921
2000-04-03,428.6639770019229
2000-04-04,425.81304839910536
2000-04-05,419.9142287530916
2000-04-06,423.6607677932579
2000-04-07,425.6683501816707
2000-04-10,425.3287175268974
2000-04-11,421.8283407116884
2000-04-12,425.11964534672677
2000-04-13,423.0370391917639
2000-04-14,421.7426436015594
2000-04-17,407.01142558595495
2000-04-18,411.92488773330854
2000-04-19,416.69296377128904
2000-04-20,418.02298916801874
2000-04-21,416.31997943426444
2000-04-24,417.5518776759152
2000-04-25,420.8135093354557
2000-04-26,422.76562132809283
2000-04-27,424.18206628792933
2000-04-28,422.94571065152303
2000-05-01,424.8540808978441
2000-05-02,429.6345875076348
2000-05-03,433.92443405010204
2000-05-04,434.3012718694688
2000-05-05,434.4009885825482
2000-05-08,434.9741064644035
2000-05-09,430.49157578158815
2000-05-10,426.87149039973605
2000-05-11,427.21004945007974
2000-05-12,430.3000368960459
2000-05-15,427.8968138268424
2000-05-16,433.2263203941954
2000-05-17,436.9661540065921
2000-05-18,435.87017720287827
2000-05-19,437.17860696751825
2000-05-22,429.2369052993915
2000-05-23,427.40293854873073
2000-05-24,422.26210241896945
2000-05-25,424.6487657916948
2000-05-26,419.1312750261484
2000-05-29,419.696569271021
2000-05-30,420.41069356487986
2000-05-31,421.2112034782239
2000-06-01,420.94085114087744
2000-06-02,421.7786774819371
2000-06-05,425.3207779678092
2000-06-06,425.3246867762372
2000-06-07,426.64411863714366
2000-06-08,427.8574269329339
2000-06-09,428.29124035248594
2000-06-12,430.5513940790606
2000-06-13,427.91041878429183
2000-06-14,429.0744186363692
2000-06-15,430.2761979880819
2000-06-16,428.94322513861147
2000-06-19,429.36600071486976
2000-06-20,431.69209297195147
2000-06-21,434.1636471688224
2000-06-22,437.9850112245662
2000-06-23,437.8405980455604
2000-06-26,436.0902009776961
2000-06-27,436.2673616073727
2000-06-28,436.8490779390606
2000-06-29,436.5922657997633
2000-06-30,436.3361209898408
2000-07-03,441.85647934076195
2000-07-04,442.6065525180311
2000-07-05,439.0666969770398
2000-07-06,438.2813592290725
2000-07-07,441.0612684413592
2000-07-10,443.6058906998111
2000-07-11,445.51202902718205
2000-07-12,445.81162130758844
2000-07-13,445.34238259087465
2000-07-14,446.05456457229235
2000-07-17,445.90760312015016
2000-07-18,443.8559473740105
2000-07-19,445.52743981184364
2000-07-20,446.41183260332974
2000-07-21,443.1516234854005
2000-07-24,440.33619256418166
2000-07-25,437.7974646994171
2000-07-26,437.3382454260443
2000-07-27,435.8692669658936
2000-07-28,435.7633849739432
2000-07-31,432.7580267691931
2000-08-01,436.3085262082845
2000-08-02,439.89573890341535
2000-08-03,441.6372655332521
2000-08-04,442.3833090532065
2000-08-07,443.059752375931
2000-08-08,445.98991452992533
2000-08-09,448.112670271236
2000-08-10,444.8607086701506
2000-08-11,448.48839826910773
2000-08-14,449.48006556009045
2000-08-15,448.559383075453
2000-08-16,450.33224139242463
2000-08-17,448.50417057202
2000-08-18,451.2996824971083
2000-08-21,452.30331012935324
2000-08-22,455.1866547297641
2000-08-23,456.88045951427557
2000-08-24,455.54583383408254
2000-08-25,455.8066735107008
2000-08-28,457.2995259822858
2000-08-29,458.28623192010986
2000-08-30,457.7381856892227
2000-08-31,459.93846901511296
2000-09-01,458.47383804134677
2000-09-04,459.80323858718083
2000-09-05,462.1712335861162
2000-09-06,464.0602011339965
2000-09-07,466.0299877710836
2000-09-08,466.6503508522614
2000-09-11,465.3708329258748
2000-09-12,461.2070692797794
2000-09-13,459.30952938286896
2000-09-14,460.46301045684265
2000-09-15,459.5883160251219
2000-09-18,460.5554359122316
2000-09-19,459.75894977652916
2000-09-20,463.82696840583384
2000-09-21,459.96971229630446
2000-09-22,446.88637988983805
2000-09-25,452.8609414902769
2000-09-26,449.25348314419807
2000-09-27,447.47726497009484
2000-09-28,445.6320059127731
2000-09-29,449.3109126010577
2000-10-02,448.7510194712296
2000-10-03,450.1275498058713
2000-10-04,448.7943598956855
2000-10-05,449.7108401553123
2000-10-06,449.98079155776037
2000-10-09,447.1362715299895
2000-10-10,446.40992928806776
2000-10-11,441.44132775930393
2000-10-12,443.20111789176946
2000-10-13,440.90713936484866
2000-10-16,445.2803126216314
2000-10-17,442.8127326343785
2000-10-18,439.20172378579497
2000-10-19,441.58442904210676
2000-10-20,446.1666295789491
2000-10-23,446.95862510997455
2000-10-24,448.0857610926087
2000-10-25,448.7394644422665
2000-10-26,447.6387255027408
2000-10-27,444.0429472045781
2000-10-30,443.2678635688424
2000-10-31,442.59921304035464
2000-11-01,444.6626583942155
2000-11-02,445.256282495615
2000-11-03,446.97922073614205
2000-11-06,450.47663223224214
2000-11-07,450.4990528237007
2000-11-08,451.5636885912695
2000-11-09,448.780307277797
2000-11-10,446.03146808094834
2000-11-13,443.4294257083966
2000-11-14,444.66106816940913
2000-11-15,443.90997668215977
2000-11-16,443.5240668032813
2000-11-17,443.8082949273127
2000-11-20,442.9151792039375
2000-11-21,440.89608371154833
2000-11-22,440.42563236188255
2000-11-23,439.4331926925406
2000-11-24,441.7043386245572
2000-11-27,442.3055247339098
2000-11-28,439.6008499734722
2000-11-29,435.78047625870806
2000-11-30,432.70451828503093
2000-12-01,436.57647333201646
2000-12-04,433.363358008775
2000-12-05,434.3261575786084
2000-12-06,436.3385047410507
2000-12-07,433.7769912044931
2000-12-08,435.5320803924062
2000-12-11,441.7001419417859
2000-12-12,440.3177917966794
2000-12-13,438.86408990141234
2000-12-14,434.76663442900656
2000-12-15,428.94168158644044
2000-12-18,427.9409225241119
2000-12-19,426.1151593211863
2000-12-20,418.97916257494376
2000-12-21,413.57179008489913
2000-12-22,413.00245701208036
2000-12-25,415.5748814112516
2000-12-26,412.919345164515
2000-12-27,413.4925689035617
2000-12-28,415.1963011806703
2000-12-29,414.1998811765865
2001-01-01,414.22372346616737
2001-01-02,412.1187871928825
2001-01-03,410.5320955364085
2001-01-04,411.24625698217955
2001-01-05,409.50011218341336
2001-01-08,409.2320615415345
2001-01-09,408.7616427476151
2001-01-10,407.86519278164377
2001-01-11,403.3675226858023
2001-01-12,404.33932511221786
2001-01-15,405.9389849086636
2001-01-16,408.10188671645
2001-01-17,412.82949240089863
2001-01-18,412.24859978262214
2001-01-19,416.97036250316853
2001-01-22,416.703475591893
2001-01-23,416.06879863000387
2001-01-24,418.72976846335683
2001-01-25,421.57880332578156
2001-01-26,420.3366014548369
2001-01-29,422.5598419567755
2001-01-30,422.2194901192679
2001-01-31,423.4774314540343
2001-02-01,423.95288198704634
2001-02-02,425.4952592719681
2001-02-05,423.87226175217
2001-02-06,426.1932041005127
2001-02-07,424.19502596079883
2001-02-08,426.27542829681346
2001-02-09,423.4902570842016
2001-02-12,423.02092349750586
2001-02-13,426.03215540098415
2001-02-14,427.0459839080897
2001-02-15,432.95278708172003
2001-02-16,430.02528590626963
2001-02-19,427.8778520242641
2001-02-20,432.8385674570511
2001-02-21,429.24998727506164
2001-02-22,429.07425113525153
2001-02-23,430.3310273116232
2001-02-26,430.69925609062653
2001-02-27,429.93678494989615
2001-02-28,427.51382003947003
2001-03-01,423.60910983989527
2001-03-02,419.9883728139823
2001-03-05,421.1011064968998
2001-03-06,423.8386637135142
2001-03-07,423.7619908300424
2001-03-08,423.6427353192249
2001-03-09,423.69827419767245
2001-03-12,418.87689522295466
2001-03-13,416.09346193800263
2001-03-14,412.37775157671064
2001-03-15,412.9063961805164
2001-03-16,413.67204405174476
2001-03-19,413.3203018962562
2001-03-20,412.1045209143967
2001-03-21,413.8950540101883
2001-03-22,409.69132545628224
2001-03-23,411.8594708815291
2001-03-26,417.82976463165977
2001-03-27,418.3827400025794
2001-03-28,422.0536245203453
2001-03-29,421.1193018590891
2001-03-30,417.5986186543631
2001-04-02,416.86769593918905
2001-04-03,415.7779431973898
2001-04-04,412.22183800307516
2001-04-05,418.7230934051338
2001-04-06,419.25220317339785
2001-04-09,417.6668612015133
2001-04-10,422.77219153006274
2001-04-11,426.4458275406053
2001-04-12,427.4680771095395
2001-04-13,427.8251509218512
2001-04-16,429.8614583556663
2001-04-17,430.70001623647977
2001-04-18,437.38435811270534
2001-04-19,436.31466343486807
2001-04-20,432.7834124997682
2001-04-23,434.3596423362593
2001-04-24,436.4334429679572
2001-04-25,436.9865453051968
2001-04-26,438.38892703698093
2001-04-27,440.2413552971305
2001-04-30,443.9537558875129
2001-05-01,448.0708745209749
2001-05-02,449.2225220313133
2001-05-03,449.9847632000577
2001-05-04,449.17852887195136
2001-05-07,450.5274283719686
2001-05-08,450.57867053700505
2001-05-09,448.8669815985972
2001-05-10,450.26818094322596
2001-05-11,453.0427893006007
2001-05-14,451.3695275062509
2001-05-15,450.9652712173239
2001-05-16,448.2040678864343
2001-05-17,453.1193461679278
2001-05-18,454.6303226148678
2001-05-21,458.67988967454676
2001-05-22,461.78194465065116
2001-05-23,466.10492315292186
2001-05-24,466.4026873063004
2001-05-25,466.9074443684144
2001-05-28,465.14559103127937
2001-05-29,467.45612685169505
2001-05-30,464.17597667403044
2001-05-31,467.2122204729752
2001-06-01,468.327372907379
2001-06-04,467.7888084277904
2001-06-05,467.1538987732428
2001-06-06,466.5913985628844
2001-06-07,466.4853200970078
2001-06-08,467.49776159582336
2001-06-11,467.37436812127595
2001-06-12,460.44321973342767
2001-06-13,461.2198213269438
2001-06-14,457.77248750419034
2001-06-15,452.93209149764397
2001-06-18,451.9455555292221
2001-06-19,453.1840417487668
2001-06-20,451.6682382003535
2001-06-21,452.9406279857059
2001-06-22,455.186963932249
2001-06-25,454.02697929173763
2001-06-26,453.1348469492081
2001-06-27,452.7949402730405
2001-06-28,454.2072569153084
2001-06-29,457.82903465249046
2001-07-02,457.19366128495886
2001-07-03,456.85712118322675
2001-07-04,456.14902831364844
2001-07-05,456.1793697422319
2001-07-06,449.7166076020421
2001-07-09,445.07673275736084
2001-07-10,444.3518840001407
2001-07-11,441.2540175762251
2001-07-12,446.151141242816
2001-07-13,445.31494918046445
2001-07-16,443.47391477752
2001-07-17,442.10805540848054
2001-07-18,436.147058741118
2001-07-19,437.71755783676224
2001-07-20,436.8976636117543
2001-07-23,433.9794659911551
2001-07-24,432.07477504004396
2001-07-25,430.8439482625287
2001-07-26,431.6786714369094
2001-07-27,433.90949318542397
2001-07-30,430.4437164788674
2001-07-31,433.5671125303261
2001-08-01,436.1653627073915
2001-08-02,439.9113237975718
2001-08-03,437.3511107929101
2001-08-06,438.0046246916104
2001-08-07,438.7923300134771
2001-08-08,438.6929401963006
2001-08-09,431.8542071512732
2001-08-10,431.98188144371466
2001-08-13,429.73594280991887
2001-08-14,432.9689242776122
2001-08-15,433.16924840891403
2001-08-16,431.3193938721784
2001-08-17,429.7720448980139
2001-08-20,427.83937457478515
2001-08-21,430.687079115853
2001-08-22,429.4130219317401
2001-08-23,430.4848243543922
2001-08-24,431.00481208713217
2001-08-27,432.80602246150994
2001-08-28,431.7391052479438
2001-08-29,430.64074935610114
2001-08-30,427.46466234472075
2001-08-31,425.9953375803634
2001-09-03,422.1223927563928
2001-09-04,426.33566578477036
2001-09-05,422.7065497795296
2001-09-06,419.0221716298896
2001-09-07,413.71190742064596
2001-09-10,406.83904867281734
2001-09-11,401.2562066951259
2001-09-12,387.5358977742381
2001-09-13,389.5957573586151
2001-09-14,387.1526711652587
2001-09-17,377.35326669963706
2001-09-18,377.2523901637956
2001-09-19,377.1692927797438
2001-09-20,370.9959821856511
2001-09-21,363.79035142422015
2001-09-24,367.1161039552368
2001-09-25,369.4132837085745
2001-09-26,372.66563078213323
2001-09-27,370.89961260971404
2001-09-28,379.4040412428978
2001-10-01,379.9689140730666
2001-10-02,380.502527780592
2001-10-03,379.52695197125604
2001-10-04,385.5246341036455
2001-10-05,384.60782950337057
2001-10-08,383.4162373132793
2001-10-09,382.77562403838306
2001-10-10,383.79774031960255
2001-10-11,389.81210800224517
2001-10-12,390.32871396140206
2001-10-15,389.7409750193975
2001-10-16,391.0400155021628
2001-10-17,394.4227580895705
2001-10-18,392.0568032806598
2001-10-19,392.2543951374301
2001-10-22,393.78295200942694
2001-10-23,396.7020813695486
2001-10-24,397.3696017147241
2001-10-25,398.7239154589562
2001-10-26,400.04464124864995
2001-10-29,397.13027155846925
2001-10-30,392.8071310545286
2001-10-31,394.5601161300152
2001-11-01,393.2074088847173
2001-11-02,393.2888379861464
2001-11-05,397.00020847324015
2001-11-06,398.8813423313249
2001-11-07,398.16183307608
2001-11-08,401.9712619996027
2001-11-09,400.7503082326209
2001-11-12,398.67475446707334
2001-11-13,401.6945370376918
2001-11-14,402.5817301396613
2001-11-15,404.91202656823657
2001-11-16,404.2894447123329
2001-11-19,407.87029973400297
2001-11-20,407.16449994791105
2001-11-21,408.24960901242486
2001-11-22,407.87060544250005
2001-11-23,408.0932494288887
2001-11-26,410.7223950835207
2001-11-27,409.3082397494697
2001-11-28,406.5476223436461
2001-11-29,404.7477182029443
2001-11-30,403.69421835598604
2001-12-03,401.08935200913913
2001-12-04,400.97162883896124
2001-12-05,404.6622474951115
2001-12-06,405.90079624253974
2001-12-07,404.5118098807044
2001-12-10,403.1712033500292
2001-12-11,401.1156124405884
2001-12-12,400.7157116375896
2001-12-13,397.6930641196177
2001-12-14,393.43542090045156
2001-12-17,391.0169057441382
2001-12-18,391.1136923234551
2001-12-19,390.04625045723924
2001-12-20,391.0195845247829
2001-12-21,393.44060398757637
2001-12-24,395.70479925599443
2001-12-25,396.1019103129029
2001-12-26,394.47004463257997
2001-12-27,394.83562315695866
2001-12-28,399.79914573857917
2001-12-31,399.065122054972
2002-01-01,399.06775761611533
2002-01-02,395.46050807838685
2002-01-03,398.57860896390713
2002-01-04,402.5906031842781
2002-01-07,404.17946216522745
2002-01-08,401.5839604260747
2002-01-09,401.5429540330334
2002-01-10,398.468933507416
2002-01-11,399.3886320550289
2002-01-14,397.2517233645148
2002-01-15,396.65754769254534
2002-01-16,396.9269174938428
2002-01-17,397.5241021891078
2002-01-18,398.87281060094324
2002-01-21,400.76277919266664
2002-01-22,398.7232691517859
2002-01-23,397.45487528043907
2002-01-24,399.4615776640457
2002-01-25,402.7278453179892
2002-01-28,405.27736552255067
2002-01-29,404.51282099479636
2002-01-30,402.6364996811494
2002-01-31,403.5763600640444
2002-02-01,403.50147727265056
2002-02-04,402.16575561547444
2002-02-05,398.454561674839
2002-02-06,398.14102374354206
2002-02-07,398.0387117788537
2002-02-08,398.04003598946633
2002-02-11,398.98117927877036
2002-02-12,402.81575302865
2002-02-13,405.436149219175
2002-02-14,408.3063101619676
2002-02-15,407.97461610176856
2002-02-18,408.92950713639107
2002-02-19,404.6520226727577
2002-02-20,404.5354969936268
2002-02-21,406.91148825252327
2002-02-22,405.03293710335424
2002-02-25,406.7846219931616
2002-02-26,408.24475369759523
2002-02-27,412.85918677131986
2002-02-28,414.35936116692017
2002-03-01,417.1033392923245
2002-03-04,423.1557213251077
2002-03-05,422.84578677771015
2002-03-06,422.22623085815366
2002-03-07,427.7261698899729
2002-03-08,429.12246879937794
2002-03-11,431.89354610710865
2002-03-12,429.6488876416662
2002-03-13,426.52008262028517
2002-03-14,425.82153974446754
2002-03-15,426.86963155303863
2002-03-18,426.66252432229777
2002-03-19,428.1862597078644
2002-03-20,428.4257058020689
2002-03-21,428.6606000525795
2002-03-22,429.0679792754477
2002-03-25,429.09019551038307
2002-03-26,428.28177211831644
2002-03-27,431.8038439622918
2002-03-28,432.29407400226347
2002-03-29,430.5252706630767
2002-04-01,427.7721612512415
2002-04-02,427.85771561565053
2002-04-03,429.81746338879725
2002-04-04,431.2440129783274
2002-04-05,434.0004345356184
2002-04-08,434.62330017633496
2002-04-09,433.51488105529444
2002-04-10,434.8794809295902
2002-04-11,432.30846765439907
2002-04-12,432.34736714329694
2002-04-15,432.5709494201091
2002-04-16,434.5666467144546
2002-04-17,436.02439750641486
2002-04-18,437.0705692729852
2002-04-19,438.6188520378808
2002-04-22,439.94097528535275
2002-04-23,439.9225714582348
2002-04-24,439.73844397123264
2002-04-25,438.55789714153934
2002-04-26,438.25654604606297
2002-04-29,436.8692282301473
2002-04-30,436.1680065197594
2002-05-01,437.06960453124674
2002-05-02,438.9957579212955
2002-05-03,437.7904617036758
2002-05-06,436.60226880217004
2002-05-07,434.31742203019843
2002-05-08,436.8742154415237
2002-05-09,437.6286397246844
2002-05-10,437.123604376053
2002-05-13,437.2833827735628
2002-05-14,439.3346184007899
2002-05-15,441.0467677276795
2002-05-16,442.5958705810552
2002-05-17,442.6904843508884
2002-05-20,444.1839580452954
2002-05-21,447.6122431105496
2002-05-22,446.4265300270378
2002-05-23,446.9150629467364
2002-05-24,448.2393877690746
2002-05-27,449.96875916014864
2002-05-28,448.1373125992745
2002-05-29,445.7216992849052
2002-05-30,444.5511757010726
2002-05-31,445.28908387510614
2002-06-03,445.73072075277383
2002-06-04,440.62681315257504
2002-06-05,441.44659156730773
2002-06-06,438.854493951001
2002-06-07,436.3261609548443
2002-06-10,436.73509667302676
2002-06-11,438.0939084471648
2002-06-12,434.22970659003954
2002-06-13,430.8942676456781
2002-06-14,423.00583964791826
2002-06-17,423.55812282919436
2002-06-18,423.3829787888843
2002-06-19,416.8941521753171
2002-06-20,413.4832197740115
2002-06-21,413.20744772635237
2002-06-24,409.1742708398168
2002-06-25,411.6454751367258
2002-06-26,402.7968270059822
2002-06-27,406.22456044964605
2002-06-28,409.96162960892025
2002-07-01,411.9519835638719
2002-07-02,408.74686768902893
2002-07-03,408.1592913850088
2002-07-04,408.45596536108565
2002-07-05,413.4251186055061
2002-07-08,412.6837776261506
2002-07-09,412.5907796425506
2002-07-10,409.63959410254716
2002-07-11,402.48353863211463
2002-07-12,402.10638304409906
2002-07-15,392.31171425761556
2002-07-16,386.75987327265716
2002-07-17,388.12045971558734
2002-07-18,392.08052047328846
2002-07-19,387.2159100404761
2002-07-22,382.47040902487316
2002-07-23,380.431277875508
2002-07-24,373.62427084593355
2002-07-25,374.71764189328076
2002-07-26,373.00914364342646
2002-07-29,379.7979590612383
2002-07-30,380.9240559650837
