Date,EUROPE & MIDDLE EAST SMALL VALUE
2011-05-18,1265.9330509310246
2011-05-19,1270.9251929890615
2011-05-20,1274.9577612464507
2011-05-23,1256.2208196280633
2011-05-24,1257.464406119433
2011-05-25,1259.4861349684372
2011-05-26,1259.9035589160706
2011-05-27,1267.0197231091786
2011-05-30,1268.1970660057707
2011-05-31,1274.2311761661372
2011-06-01,1270.0375938515942
2011-06-02,1260.968967705468
2011-06-03,1253.653827610891
2011-06-06,1245.513161757237
2011-06-07,1242.4231698396818
2011-06-08,1224.0986937092093
2011-06-09,1232.336578201804
2011-06-10,1221.7824998546312
2011-06-13,1220.3963021558081
2011-06-14,1226.7696111413427
2011-06-15,1216.4948132911861
2011-06-16,1203.613844875848
2011-06-17,1202.5405437626653
2011-06-20,1187.613056133491
2011-06-21,1201.311116696347
2011-06-22,1195.9659480349974
2011-06-23,1181.83829743763
2011-06-24,1181.5011325706726
2011-06-27,1176.2364793601637
2011-06-28,1179.9665727724466
2011-06-29,1203.1556820737164
2011-06-30,1215.1142854384827
2011-07-01,1227.212930106262
2011-07-04,1234.6352849064717
2011-07-05,1235.470108248178
2011-07-06,1231.3910614920308
2011-07-07,1232.8013491517827
2011-07-08,1225.695756709533
2011-07-11,1201.8403600390643
2011-07-12,1193.7383083242516
2011-07-13,1200.2251629576936
2011-07-14,1189.4552213053828
2011-07-15,1184.7133268675173
2011-07-18,1158.6791051170867
2011-07-19,1165.8713986019577
2011-07-20,1179.67166242283
2011-07-21,1190.520622082253
2011-07-22,1201.962086981834
2011-07-25,1198.0257961484444
2011-07-26,1190.1719086668609
2011-07-27,1176.6031690715104
2011-07-28,1175.1421294352726
2011-07-29,1169.4818575564375
2011-08-01,1156.8870825696013
2011-08-02,1122.3733687012768
2011-08-03,1097.346831374518
2011-08-04,1052.4308560905731
2011-08-05,1030.6112067251763
2011-08-08,977.216047445531
2011-08-09,995.0736885994775
2011-08-10,977.627757667225
2011-08-11,997.1881736739324
2011-08-12,1033.7869932618576
2011-08-15,1041.1968534699254
2011-08-16,1030.6678164035309
2011-08-17,1034.4847511202447
2011-08-18,985.7663573549607
2011-08-19,973.0902235599585
2011-08-22,977.3873830750603
2011-08-23,979.6122415532641
2011-08-24,990.7768926474691
2011-08-25,988.7868468268003
2011-08-26,982.1236701133739
2011-08-29,997.3370297966442
2011-08-30,1009.7847690836358
2011-08-31,1041.1518780848091
2011-09-01,1046.6037960083297
2011-09-02,1026.5305742403052
2011-09-05,986.9884870599946
2011-09-06,972.038296123285
2011-09-07,997.9194026698527
2011-09-08,1003.4186252371086
2011-09-09,984.9695685255147
2011-09-12,956.5639596043025
2011-09-13,956.5403542071397
2011-09-14,966.358871087494
2011-09-15,984.1818006461214
2011-09-16,1000.1748252449484
2011-09-19,979.9184570221018
2011-09-20,985.9697869561437
2011-09-21,977.5658613927981
2011-09-22,938.4618317106126
2011-09-23,933.1154313974623
2011-09-26,939.0446738473172
2011-09-27,974.0701042198135
2011-09-28,969.1927053493865
2011-09-29,973.3538518915132
2011-09-30,964.9380262334273
2011-10-03,954.9112627175055
2011-10-04,922.174931243426
2011-10-05,941.0701478044076
2011-10-06,965.1503898861946
2011-10-07,972.7234792563168
2011-10-10,988.6147342574075
2011-10-11,988.4755517411045
2011-10-12,1007.2972428953021
2011-10-13,1000.5446243877898
2011-10-14,1009.1391870861441
2011-10-17,1002.3771696124297
2011-10-18,998.6022324421308
2011-10-19,1000.4900749301445
2011-10-20,988.1156821699772
2011-10-21,1007.1984861926247
2011-10-24,1024.0276865696621
2011-10-25,1018.6824328892618
2011-10-26,1019.6877766636092
2011-10-27,1047.274312113457
2011-10-28,1045.711903137267
2011-10-31,1029.3973042870166
2011-11-01,992.2852182375278
2011-11-02,997.165869267153
2011-11-03,1018.93659003334
2011-11-04,1014.8279909083208
2011-11-07,1007.4955733422219
2011-11-08,1014.0671121482429
2011-11-09,998.425264907392
2011-11-10,988.7495987095081
2011-11-11,1010.6044034573974
2011-11-14,1002.1142843747118
2011-11-15,990.1889304518076
2011-11-16,986.4976880450498
2011-11-17,973.1089492486703
2011-11-18,965.2193934861159
2011-11-21,932.9041330455109
2011-11-22,923.0048799060152
2011-11-23,909.1678264064707
2011-11-24,912.262043282024
2011-11-25,913.517138720709
2011-11-28,943.5033046328416
2011-11-29,952.3394218059409
2011-11-30,984.1362059439673
2011-12-01,968.6688476775097
2011-12-02,982.3871086413083
2011-12-05,995.6747802736444
2011-12-06,988.617379658186
2011-12-07,987.2257249946628
2011-12-08,965.3864632124058
2011-12-09,971.9291359672087
2011-12-12,949.3610562784064
2011-12-13,952.3320529365707
2011-12-14,931.5094285942629
2011-12-15,939.865340940378
2011-12-16,937.5276290587512
2011-12-19,936.2096647976839
2011-12-20,957.9763875454861
2011-12-21,956.588534972174
2011-12-22,965.8981710241331
2011-12-23,972.6888805872909
2011-12-26,973.0524610772906
2011-12-27,973.6478738027146
2011-12-28,970.2252976980847
2011-12-29,973.2989754542017
2011-12-30,982.8756482778435
2012-01-02,993.8992669768897
2012-01-03,1011.7538033049055
2012-01-04,1006.116518768484
2012-01-05,993.4533660683448
2012-01-06,997.0430680184342
2012-01-09,992.7135507403807
2012-01-10,1005.1662031579
2012-01-11,1010.3767565099726
2012-01-12,1019.2781761178491
2012-01-13,1022.358644141151
2012-01-16,1028.913919890721
2012-01-17,1037.6448824262716
2012-01-18,1044.738539943834
2012-01-19,1064.292853097804
2012-01-20,1067.000278243036
2012-01-23,1078.041182720909
2012-01-24,1066.6494415659022
2012-01-25,1068.904219734121
2012-01-26,1083.6867590093532
2012-01-27,1081.1010134795392
2012-01-30,1063.3250566495117
2012-01-31,1077.4200988103955
2012-02-01,1102.0605961521476
2012-02-02,1111.2280022402992
2012-02-03,1128.1371168437756
2012-02-06,1131.6662156642474
2012-02-07,1126.1375766767935
2012-02-08,1130.3872499236054
2012-02-09,1135.763852796256
2012-02-10,1126.5430138967574
2012-02-13,1135.0756502168558
2012-02-14,1128.644380923346
2012-02-15,1132.1348931408024
2012-02-16,1127.3061531886906
2012-02-17,1142.512762110196
2012-02-20,1158.3830124690053
2012-02-21,1150.4042887419184
2012-02-22,1140.2365824212993
2012-02-23,1130.7194588478992
2012-02-24,1137.5550560925935
2012-02-27,1133.216061467375
2012-02-28,1134.8437136131888
2012-02-29,1140.0215575546554
2012-03-01,1150.4847251260774
2012-03-02,1154.128310624186
2012-03-05,1142.323540871698
2012-03-06,1108.5910769946101
2012-03-07,1119.8682485881234
2012-03-08,1137.2513276490715
2012-03-09,1143.7138713050742
2012-03-12,1140.3499969782586
2012-03-13,1163.4522106730442
2012-03-14,1167.513454192236
2012-03-15,1168.6586165946599
2012-03-16,1175.1327417502346
2012-03-19,1174.18960863755
2012-03-20,1160.5105059689672
2012-03-21,1159.2419333314808
2012-03-22,1141.7477017179071
2012-03-23,1145.938853677129
2012-03-26,1161.7228352783936
2012-03-27,1159.486030632715
2012-03-28,1146.630456040635
2012-03-29,1130.2641214702267
2012-03-30,1139.295763854618
2012-04-02,1145.8225215647547
2012-04-03,1140.5586246590503
2012-04-04,1116.7374259306048
2012-04-05,1116.5035958227038
2012-04-06,1116.5035958227038
2012-04-09,1116.0994189907924
2012-04-10,1089.1434551200396
2012-04-11,1098.6351948746362
2012-04-12,1114.4346294872566
2012-04-13,1104.1171993122118
2012-04-16,1096.5580095936289
2012-04-17,1118.4677675659952
2012-04-18,1115.9861791913884
2012-04-19,1109.8823671582863
2012-04-20,1110.2166683831483
2012-04-23,1084.0153724208349
2012-04-24,1094.982913275447
2012-04-25,1110.2496875716668
2012-04-26,1105.8619104058882
2012-04-27,1119.81260461783
2012-04-30,1118.2873713371391
2012-05-01,1120.6428413478986
2012-05-02,1119.297606852342
2012-05-03,1117.333115556491
2012-05-04,1091.814630074964
2012-05-07,1098.0108036253343
2012-05-08,1075.9320171609613
2012-05-09,1064.241069457181
2012-05-10,1080.1563474972975
2012-05-11,1083.8480675948163
2012-05-14,1061.5525307965472
2012-05-15,1047.2882071145157
2012-05-16,1042.0214585112797
2012-05-17,1031.238957830215
2012-05-18,1015.2450850238309
2012-05-21,1021.1278167953909
2012-05-22,1043.9339235198645
2012-05-23,1025.2542142176019
2012-05-24,1028.672368066599
2012-05-25,1028.8775599025626
2012-05-28,1033.1955966194016
2012-05-29,1042.0378603918832
2012-05-30,1024.975844931663
2012-05-31,1024.0182352403817
2012-06-01,1000.1363315771542
2012-06-04,991.713062717229
2012-06-05,994.240581967982
2012-06-06,1017.6554867785253
2012-06-07,1034.4686105473586
2012-06-08,1030.1692787075665
2012-06-11,1024.7946730685198
2012-06-12,1015.5158957033582
2012-06-13,1003.8542793127052
2012-06-14,1006.2464563786278
2012-06-15,1026.3889227267719
2012-06-18,1028.9070648197155
2012-06-19,1043.6126602946704
2012-06-20,1056.4731978579591
2012-06-21,1054.274665736997
2012-06-22,1046.9684190081953
2012-06-25,1023.9470178809406
2012-06-26,1018.2851026330956
2012-06-27,1028.146815665421
2012-06-28,1020.95433062839
2012-06-29,1053.199742160682
2012-07-02,1070.7312063428517
2012-07-03,1079.232900135664
2012-07-04,1080.3540411626689
2012-07-05,1077.8632407604532
2012-07-06,1064.9961404657474
2012-07-09,1059.0502648024305
2012-07-10,1065.2606078639708
2012-07-11,1060.0122611708528
2012-07-12,1049.0834865304982
2012-07-13,1063.1430115236287
2012-07-16,1072.2614007989705
2012-07-17,1073.0015415399841
2012-07-18,1075.4548877564498
2012-07-19,1092.93617613238
2012-07-20,1082.7070323687517
2012-07-23,1049.937072343395
2012-07-24,1049.312914780567
2012-07-25,1045.6969006474164
2012-07-26,1065.3672131216779
2012-07-27,1071.6736597801146
2012-07-30,1085.8134378127265
2012-07-31,1076.709486019897
2012-08-01,1077.3470418775591
2012-08-02,1063.6849769307732
2012-08-03,1083.5749710347206
2012-08-06,1093.5458791052374
2012-08-07,1100.9294629560438
2012-08-08,1101.6242728329414
2012-08-09,1106.6515914525085
2012-08-10,1107.7516520684871
2012-08-13,1101.3856706879726
2012-08-14,1107.085310442548
2012-08-15,1108.7790187193327
2012-08-16,1114.512789196568
2012-08-17,1128.630370383501
2012-08-20,1124.1235343261214
2012-08-21,1128.9997825131643
2012-08-22,1119.3156316993548
2012-08-23,1111.335466811753
2012-08-24,1109.388879631533
2012-08-27,1112.7863820896052
2012-08-28,1104.4379006167765
2012-08-29,1106.2813674154866
2012-08-30,1100.4472017413168
2012-08-31,1107.7575894067454
2012-09-03,1116.8416080778445
2012-09-04,1112.8853231312505
2012-09-05,1115.4133133992668
2012-09-06,1136.9536746167114
2012-09-07,1149.949861294351
2012-09-10,1155.6494181667113
2012-09-11,1156.0223372836417
2012-09-12,1166.2568608194522
2012-09-13,1161.8431242749175
2012-09-14,1180.0690679142647
2012-09-17,1177.306128864848
2012-09-18,1169.6399072511333
2012-09-19,1173.1534234892388
2012-09-20,1171.533843838649
2012-09-21,1177.5740777275093
2012-09-24,1172.733850343718
2012-09-25,1177.8042738506654
2012-09-26,1156.543212238923
2012-09-27,1160.3265985891176
2012-09-28,1154.9052216012944
2012-10-01,1163.8210803129252
2012-10-02,1167.0751195509665
2012-10-03,1163.7025694567594
2012-10-04,1168.5951394095252
2012-10-05,1182.9646442599546
2012-10-08,1172.2401469048325
2012-10-09,1168.9488781550313
2012-10-10,1158.477991502411
2012-10-11,1164.3706823395278
2012-10-12,1163.3865769863585
2012-10-15,1166.5877709834772
2012-10-16,1180.1491943855679
2012-10-17,1189.089735594074
2012-10-18,1193.3466009854976
2012-10-19,1187.4304936167312
2012-10-22,1186.572104068332
2012-10-23,1171.4746031676038
2012-10-24,1176.9575087916394
2012-10-25,1185.3908484435206
2012-10-26,1183.8864352652877
2012-10-29,1174.85356705193
2012-10-30,1179.5568645758276
2012-10-31,1178.6968770137184
2012-11-01,1189.8900893065943
2012-11-02,1196.7583365443531
2012-11-05,1191.0560617776982
2012-11-06,1195.844881520295
2012-11-07,1184.7336591767996
2012-11-08,1178.5099837782811
2012-11-09,1171.4264380618167
2012-11-12,1164.657460036499
2012-11-13,1161.2776353943523
2012-11-14,1154.575468322309
2012-11-15,1142.9458100482266
2012-11-16,1133.9292238628063
2012-11-19,1153.773885510758
2012-11-20,1157.0080749617014
2012-11-21,1161.6192934007713
2012-11-22,1172.0931595348186
2012-11-23,1175.5236974832237
2012-11-26,1172.4418671293945
2012-11-27,1175.8570837605844
2012-11-28,1174.4143059296987
2012-11-29,1189.3600390659954
2012-11-30,1189.0034733930195
2012-12-03,1191.6996435913702
2012-12-04,1193.1747601607474
2012-12-05,1200.2931840388771
2012-12-06,1211.0467303536884
2012-12-07,1212.7816361629552
2012-12-10,1211.8563887932455
2012-12-11,1217.6382983567084
2012-12-12,1222.1504609808103
2012-12-13,1221.0332998475087
2012-12-14,1223.4234535192975
2012-12-17,1225.1533431959356
2012-12-18,1234.2769111608427
2012-12-19,1246.9171030964135
2012-12-20,1250.349719226937
2012-12-21,1244.3914205949907
2012-12-24,1242.168335403155
2012-12-25,1242.041182981065
2012-12-26,1241.4482716511275
2012-12-27,1245.0287629684774
2012-12-28,1239.8893441218977
2012-12-31,1244.5859962682086
2013-01-01,1245.338238809831
2013-01-02,1272.675076844512
2013-01-03,1281.3342487536584
2013-01-04,1288.1062322253595
2013-01-07,1295.3320746924383
2013-01-08,1295.027376904734
2013-01-09,1304.4992890168917
2013-01-10,1305.9187024155267
2013-01-11,1304.5320032997367
2013-01-14,1297.4155906322446
2013-01-15,1294.414458383302
2013-01-16,1292.095669899434
2013-01-17,1302.430137650847
2013-01-18,1307.567997231569
2013-01-21,1312.6027767846258
2013-01-22,1314.7663452699278
2013-01-23,1314.4436555790705
2013-01-24,1315.3790128741794
2013-01-25,1317.0173010273763
2013-01-28,1318.3307098544215
2013-01-29,1314.9370651128454
2013-01-30,1304.976663411701
2013-01-31,1300.1344831087836
2013-02-01,1310.082764237778
2013-02-04,1296.3607850944777
2013-02-05,1301.6546912090907
2013-02-06,1307.7914856464097
2013-02-07,1314.2494831153842
2013-02-08,1329.2073834262262
2013-02-11,1323.0741135619573
2013-02-12,1332.0009779077857
2013-02-13,1343.7549555186608
2013-02-14,1341.1591826512229
2013-02-15,1342.694645794102
2013-02-18,1337.8894014122147
2013-02-19,1354.3680596958545
2013-02-20,1352.8537595944458
2013-02-21,1333.4736179479746
2013-02-22,1345.4188206336212
2013-02-25,1341.0022810806454
2013-02-26,1327.1637369975435
2013-02-27,1337.1840217919187
2013-02-28,1347.3148992456613
2013-03-01,1341.1982023531173
2013-03-04,1333.495443388979
2013-03-05,1355.9920990261617
2013-03-06,1355.2893539116774
2013-03-07,1352.956749011006
2013-03-08,1361.911396777929
2013-03-11,1357.819711752096
2013-03-12,1360.2391263704933
2013-03-13,1361.586892944921
2013-03-14,1374.5967504013202
2013-03-15,1372.9704935256832
2013-03-18,1374.0880635010128
2013-03-19,1365.7803021588124
2013-03-20,1370.0367005412345
2013-03-21,1367.6470195830448
2013-03-22,1362.7677955144352
2013-03-25,1361.7303990460584
2013-03-26,1360.7088347912525
2013-03-27,1349.6325623008888
2013-03-28,1356.1342388502292
2013-03-29,1356.1342388502292
2013-04-01,1357.1062736863998
2013-04-02,1364.801023541295
2013-04-03,1356.5736020598483
2013-04-04,1342.6249015165276
2013-04-05,1318.79454692126
2013-04-08,1317.2740779769529
2013-04-09,1327.4723388740206
2013-04-10,1355.174154924283
2013-04-11,1369.6230688519322
2013-04-12,1363.3045720501461
2013-04-15,1349.0670599049304
2013-04-16,1339.0820045171722
2013-04-17,1322.8883026246879
2013-04-18,1320.3364627998528
2013-04-19,1327.9373229684734
2013-04-22,1333.4679097736666
2013-04-23,1358.665839362781
2013-04-24,1368.8511427731319
2013-04-25,1387.830317485515
2013-04-26,1385.152858814587
2013-04-29,1387.7966417150587
2013-04-30,1386.145717828037
2013-05-01,1389.2416395401194
2013-05-02,1392.7677904836912
2013-05-03,1407.751100477183
2013-05-06,1411.4022624987106
2013-05-07,1415.1842596988756
2013-05-08,1429.0885213943338
2013-05-09,1433.3844559067697
2013-05-10,1436.49736693097
2013-05-13,1434.6585218661921
2013-05-14,1436.229332950768
2013-05-15,1452.8913622783045
2013-05-16,1459.404733938465
2013-05-17,1466.1892548972314
2013-05-20,1471.0358550352116
2013-05-21,1473.046179533996
2013-05-22,1470.8843785883103
2013-05-23,1438.536798590406
2013-05-24,1435.604592775897
2013-05-27,1441.690108676705
2013-05-28,1462.5518062779145
2013-05-29,1442.2609695409337
2013-05-30,1446.094687996831
2013-05-31,1440.9725535625917
2013-06-03,1430.6063619489573
2013-06-04,1431.3081166017864
2013-06-05,1412.2533838094728
2013-06-06,1397.0554348205992
2013-06-07,1410.331968373889
2013-06-10,1410.3015839461373
2013-06-11,1387.542636962647
2013-06-12,1382.9245739385512
2013-06-13,1380.058515298177
2013-06-14,1392.6640692062736
2013-06-17,1402.6814902777203
2013-06-18,1401.5722011370963
2013-06-19,1400.430839719208
2013-06-20,1365.7622760521022
2013-06-21,1350.101914593982
2013-06-24,1322.8005774854525
2013-06-25,1340.5270153773272
2013-06-26,1360.5761934395746
2013-06-27,1373.4428812275473
2013-06-28,1371.2844291561573
2013-07-01,1386.2819862012757
2013-07-02,1383.7943310837495
2013-07-03,1379.9478050888276
2013-07-04,1406.5979228324688
2013-07-05,1397.2658627616077
2013-07-08,1414.4995344003685
2013-07-09,1426.9828120740028
2013-07-10,1426.5605572363588
2013-07-11,1435.800868502841
2013-07-12,1436.5651759383247
2013-07-15,1441.9931305120463
2013-07-16,1436.792732216339
2013-07-17,1445.3322928324721
2013-07-18,1462.64868083896
2013-07-19,1463.2729275025933
2013-07-22,1467.5909570098083
2013-07-23,1467.3531283286384
2013-07-24,1474.1838531189335
2013-07-25,1469.8364874575664
2013-07-26,1466.977716505009
2013-07-29,1466.8374998109864
2013-07-30,1471.2486704456383
2013-07-31,1469.8880661050894
2013-08-01,1491.0749917475964
2013-08-02,1497.1461619188253
2013-08-05,1509.7839610318626
2013-08-06,1498.8106122787656
2013-08-07,1497.5088937280577
2013-08-08,1512.3644222433618
2013-08-09,1520.7754986782802
2013-08-12,1524.6781044356667
2013-08-13,1531.5672915788964
2013-08-14,1538.4741038958268
2013-08-15,1518.8192653848278
2013-08-16,1528.7063290737717
2013-08-19,1530.3462499811844
2013-08-20,1510.4430243852755
2013-08-21,1510.0694158497413
2013-08-22,1523.9659961140244
2013-08-23,1529.4379990049163
2013-08-26,1523.6148386874208
2013-08-27,1496.032887231537
2013-08-28,1490.6039292710648
2013-08-29,1503.139572617616
2013-08-30,1490.894875422249
2013-09-02,1518.4999831116168
2013-09-03,1518.777683695256
2013-09-04,1519.903617444111
2013-09-05,1533.0654431325477
2013-09-06,1540.1498597736902
2013-09-09,1547.2544732375186
2013-09-10,1570.6125034196914
2013-09-11,1577.5570710331701
2013-09-12,1576.2070750992723
2013-09-13,1581.7972791612017
2013-09-16,1589.30016669975
2013-09-17,1582.837593078906
2013-09-18,1584.6178747019408
2013-09-19,1588.8444883610773
2013-09-20,1578.6541513512902
2013-09-23,1572.4387805154636
2013-09-24,1580.0649141488361
2013-09-25,1580.0392250579594
2013-09-26,1579.801189929167
2013-09-27,1576.3727062911505
2013-09-30,1574.020174822377
2013-10-01,1589.5577780217404
2013-10-02,1585.4744333355436
2013-10-03,1581.6358590360435
2013-10-04,1584.7054282157455
2013-10-07,1582.5578074873927
2013-10-08,1576.6272357989915
2013-10-09,1570.8431448966708
2013-10-10,1596.2004893425012
2013-10-11,1601.557508697008
2013-10-14,1606.4422281706832
2013-10-15,1622.468582712055
2013-10-16,1625.7787566634875
2013-10-17,1632.3335547121442
2013-10-18,1648.6095524654431
2013-10-21,1663.0330620725238
