Date,EAFE ex ISRAEL SMALL VALUE
2010-11-04,1087.7416139169738
2010-11-05,1100.667257227776
2010-11-08,1106.995523867498
2010-11-09,1110.4947756966696
2010-11-10,1106.135527873778
2010-11-11,1105.6501271150373
2010-11-12,1097.9499918708393
2010-11-15,1105.0254270792702
2010-11-16,1089.4940568572715
2010-11-17,1092.6536249942412
2010-11-18,1102.981848420919
2010-11-19,1099.6866268997953
2010-11-22,1103.4048644054944
2010-11-23,1098.5072198425914
2010-11-24,1102.8686276282122
2010-11-25,1107.41273618738
2010-11-26,1106.8801478063933
2010-11-29,1104.9029952495996
2010-11-30,1104.0296862206842
2010-12-01,1116.3881705365009
2010-12-02,1135.8405242948356
2010-12-03,1136.3663619005226
2010-12-06,1147.6988724059954
2010-12-07,1153.6853724556045
2010-12-08,1156.6509478800117
2010-12-09,1163.4888558230505
2010-12-10,1162.5632858047268
2010-12-13,1164.653492841377
2010-12-14,1170.9591358429852
2010-12-15,1173.0511360036712
2010-12-16,1175.3859881246121
2010-12-17,1179.5746759433366
2010-12-20,1183.7062506359975
2010-12-21,1190.5928913289886
2010-12-22,1195.668207049444
2010-12-23,1200.4679980506135
2010-12-24,1194.5672527557413
2010-12-27,1190.0105132814986
2010-12-28,1195.8514268271263
2010-12-29,1207.6084556975352
2010-12-30,1197.4802855324783
2010-12-31,1198.2733568044202
2011-01-03,1201.5426389760287
2011-01-04,1211.47480339392
2011-01-05,1212.8983260151217
2011-01-06,1223.0416199541112
2011-01-07,1224.7667979262135
2011-01-10,1222.3518943591894
2011-01-11,1231.5336775844378
2011-01-12,1234.82622840156
2011-01-13,1227.2911448204763
2011-01-14,1223.3487374579502
2011-01-17,1228.3058173238303
2011-01-18,1229.8355639366223
2011-01-19,1225.3324038822482
2011-01-20,1206.466835948403
2011-01-21,1197.9318060239264
2011-01-24,1197.5193054586916
2011-01-25,1198.1877619441664
2011-01-26,1203.7454069119217
2011-01-27,1200.5042210227516
2011-01-28,1201.7281349273321
2011-01-31,1193.8552905635865
2011-02-01,1206.147337231666
2011-02-02,1207.9686700125462
2011-02-03,1213.857343863656
2011-02-04,1224.907814969809
2011-02-07,1235.0364210233706
2011-02-08,1230.966695725681
2011-02-09,1223.744608285091
2011-02-10,1217.9304103451973
2011-02-11,1220.4881284444386
2011-02-14,1234.3588792410949
2011-02-15,1229.4104475518927
2011-02-16,1230.1102073574061
2011-02-17,1233.853156592048
2011-02-18,1235.4396202062203
2011-02-21,1223.2352256210963
2011-02-22,1210.3593374695354
2011-02-23,1199.6477947191756
2011-02-24,1186.5879828651964
2011-02-25,1203.6889486218802
2011-02-28,1212.696894346672
2011-03-01,1215.3896921115895
2011-03-02,1201.3987401203672
2011-03-03,1200.2262678505003
2011-03-04,1202.3344403377616
2011-03-07,1199.6508603104658
2011-03-08,1199.2605709632214
2011-03-09,1202.3871392181532
2011-03-10,1187.937818343619
2011-03-11,1176.521529281594
2011-03-14,1142.4671073967324
2011-03-15,1091.963126645814
2011-03-16,1107.781094714455
2011-03-17,1120.2810511640253
2011-03-18,1129.4038484733464
2011-03-21,1141.9542936918485
2011-03-22,1156.3448282400427
2011-03-23,1158.2194128681285
2011-03-24,1164.0157611012912
2011-03-25,1168.444280515359
2011-03-28,1168.936084564655
2011-03-29,1169.0165169143436
2011-03-30,1177.9150076352425
2011-03-31,1172.617763646299
2011-04-01,1173.8123465565943
2011-04-04,1174.8677473158164
2011-04-05,1169.4455040066987
2011-04-06,1162.2711133974144
2011-04-07,1160.2656687169974
2011-04-08,1162.7725321787136
2011-04-11,1161.6611116995066
2011-04-12,1143.9482000972735
2011-04-13,1150.6427869433874
2011-04-14,1157.9738951687525
2011-04-15,1158.6977372213107
2011-04-18,1157.3704170150368
2011-04-19,1154.85451262521
2011-04-20,1161.3247542942622
2011-04-21,1169.9398849418455
2011-04-22,1170.563069021888
2011-04-25,1168.4058403119182
2011-04-26,1168.176117924251
2011-04-27,1166.5333582712005
2011-04-28,1174.5427700007767
2011-04-29,1177.316338692858
2011-05-02,1180.303073206472
2011-05-03,1176.0961110471846
2011-05-04,1165.2345018830506
2011-05-05,1175.1988701596067
2011-05-06,1184.4395237513959
2011-05-09,1192.346147097447
2011-05-10,1197.835131111085
2011-05-11,1202.793733262447
2011-05-12,1196.2388244157878
2011-05-13,1191.9009741234806
2011-05-16,1183.067845260752
2011-05-17,1177.5232009490305
2011-05-18,1178.0206053375446
2011-05-19,1178.1351141386865
2011-05-20,1183.8802068202435
2011-05-23,1170.4797724648213
2011-05-24,1168.5729435120177
2011-05-25,1168.7451444910366
2011-05-26,1174.8928016679843
2011-05-27,1177.0865440639018
2011-05-30,1178.6118747507467
2011-05-31,1181.108992715092
2011-06-01,1181.468923468037
2011-06-02,1168.7317199331178
2011-06-03,1158.4022399806202
2011-06-06,1151.708708222991
2011-06-07,1149.4628420104352
2011-06-08,1140.4903126739866
2011-06-09,1147.1024868230213
2011-06-10,1145.8901335828234
2011-06-13,1143.602347645018
2011-06-14,1146.9336686647262
2011-06-15,1147.396350002564
2011-06-16,1137.3483119750724
2011-06-17,1130.5178521631103
2011-06-20,1121.152381814997
2011-06-21,1132.1853309605958
2011-06-22,1132.8756015258016
2011-06-23,1129.8626162606008
2011-06-24,1132.0192934707325
2011-06-27,1118.9964327143769
2011-06-28,1121.9951311516468
2011-06-29,1140.1049691132469
2011-06-30,1150.3080290151383
2011-07-01,1158.6317623157759
2011-07-04,1166.4273935755818
2011-07-05,1167.0456651375362
2011-07-06,1172.4316278510896
2011-07-07,1171.2268701290582
2011-07-08,1175.1796533059703
2011-07-11,1169.0357039094622
2011-07-12,1160.6029213873762
2011-07-13,1164.4737308164217
2011-07-14,1155.3773303823623
2011-07-15,1153.9807710015111
2011-07-18,1141.74459625492
2011-07-19,1141.3331156654092
2011-07-20,1152.8515782836805
2011-07-21,1154.6586289659228
2011-07-22,1166.57512811887
2011-07-25,1161.6119003241756
2011-07-26,1156.6905498978967
2011-07-27,1150.5934411205078
2011-07-28,1147.7911986734186
2011-07-29,1140.9080644014891
2011-08-01,1148.9693546099318
2011-08-02,1120.6777665667046
2011-08-03,1094.619322405273
2011-08-04,1062.4085744584427
2011-08-05,1033.607099722352
2011-08-08,993.0466102607834
2011-08-09,998.368027194071
2011-08-10,998.3563005665392
2011-08-11,1004.6048459183365
2011-08-12,1028.6232438946495
2011-08-15,1032.597863915173
2011-08-16,1030.3074357485116
2011-08-17,1035.1854107409108
2011-08-18,1005.2640039007107
2011-08-19,985.5839815025558
2011-08-22,980.9168247450672
2011-08-23,990.1204492164833
2011-08-24,993.6153280984369
2011-08-25,995.1065751970782
2011-08-26,995.8956927288133
2011-08-29,1004.7998702608721
2011-08-30,1021.2858319432414
2011-08-31,1043.7990952082234
2011-09-01,1051.7467021771465
2011-09-02,1038.2479165393884
2011-09-05,1010.3870571624109
2011-09-06,996.7753244428197
2011-09-07,1017.1751956340237
2011-09-08,1023.3743482937456
2011-09-09,1018.7076092049101
2011-09-12,997.8448887512793
2011-09-13,999.759614943546
2011-09-14,997.6672451897359
2011-09-15,1008.6121818115805
2011-09-16,1028.8056094376657
2011-09-19,1019.7961255112294
2011-09-20,1013.581536896942
2011-09-21,1007.6192888867371
2011-09-22,981.3302034587924
2011-09-23,974.0825912587038
2011-09-26,966.4032476859194
2011-09-27,994.5179028585716
2011-09-28,1002.5487834903765
2011-09-29,1004.9364319128856
2011-09-30,1006.2319807421774
2011-10-03,994.3128752500448
2011-10-04,967.4293126863065
2011-10-05,971.8059076773714
2011-10-06,992.2570992190113
2011-10-07,999.8485620051039
2011-10-10,1005.7138658386793
2011-10-11,1012.7271082238971
2011-10-12,1018.0858281662711
2011-10-13,1022.7056171566012
2011-10-14,1016.0022435192008
2011-10-17,1023.5463781353199
2011-10-18,1015.8698007112732
2011-10-19,1015.8813051979905
2011-10-20,1006.4482576322488
2011-10-21,1014.6398359174887
2011-10-24,1032.7921038518493
2011-10-25,1026.626374094876
2011-10-26,1027.651256765907
2011-10-27,1045.8218278035656
2011-10-28,1047.915375536045
2011-10-31,1033.2993024531097
2011-11-01,1011.810731635175
2011-11-02,1007.2122851877169
2011-11-03,1020.7714273373227
2011-11-04,1024.383224846913
2011-11-07,1019.6659923362383
2011-11-08,1017.5676270844448
2011-11-09,1020.957594901692
2011-11-10,1005.976290736517
2011-11-11,1017.8621108247179
2011-11-14,1019.9496426008997
2011-11-15,1013.764908857328
2011-11-16,1006.4310755409402
2011-11-17,1000.8577340476941
2011-11-18,992.6001579262353
2011-11-21,973.0562654916058
2011-11-22,966.9727614650271
2011-11-23,959.1507325026157
2011-11-24,957.2795061116846
2011-11-25,955.3726293393132
2011-11-28,973.2525959326392
2011-11-29,989.3751018851713
2011-11-30,1006.5770544429862
2011-12-01,1001.8519898053103
2011-12-02,1012.6314770572809
2011-12-05,1023.8114703642901
2011-12-06,1015.1063001871977
2011-12-07,1021.6101101437785
2011-12-08,1009.9051641324721
2011-12-09,1007.1107050254656
2011-12-12,1001.572235315847
2011-12-13,1004.7500338227408
2011-12-14,993.6850361371855
2011-12-15,991.3741081663948
2011-12-16,989.5141977281394
2011-12-19,981.6893124271563
2011-12-20,994.4980231039352
2011-12-21,999.5915900822256
2011-12-22,1000.9676719648639
2011-12-23,1007.7144357304034
2011-12-26,1007.8899152168549
2011-12-27,1008.2813543753113
2011-12-28,1008.1288772872746
2011-12-29,1011.6789420700653
2011-12-30,1023.3884621198731
2012-01-02,1029.3284926346876
2012-01-03,1041.0465282453054
2012-01-04,1050.2337330127966
2012-01-05,1041.9557528208509
2012-01-06,1043.59581058101
2012-01-09,1041.1043584671977
2012-01-10,1049.8473773580106
2012-01-11,1057.7136152342725
2012-01-12,1056.3690118426764
2012-01-13,1065.9426131861098
2012-01-16,1067.1750857541256
2012-01-17,1075.3552601785025
2012-01-18,1077.6084697402105
2012-01-19,1088.6654892270165
2012-01-20,1096.3990108406265
2012-01-23,1101.0727925572583
2012-01-24,1091.8472373526322
2012-01-25,1095.9192767028687
2012-01-26,1102.585567057044
2012-01-27,1104.3693626401105
2012-01-30,1094.3668748275784
2012-01-31,1105.0025232784797
2012-02-01,1117.2900348622454
2012-02-02,1126.8483112429087
2012-02-03,1135.9569671924914
2012-02-06,1143.348712248896
2012-02-07,1134.2235957559672
2012-02-08,1141.9180328642506
2012-02-09,1142.5594011755645
2012-02-10,1135.708347779445
2012-02-13,1142.6255333505621
2012-02-14,1138.3616878434218
2012-02-15,1149.163045358527
2012-02-16,1142.0911437679626
2012-02-17,1149.540597484236
2012-02-20,1157.7170189941999
2012-02-21,1153.5644703409448
2012-02-22,1150.861308538851
2012-02-23,1149.0280593357545
2012-02-24,1148.3682545069053
2012-02-27,1150.4407851986768
2012-02-28,1152.4455554760941
2012-02-29,1153.86470129379
2012-03-01,1157.909817431592
2012-03-02,1167.4394252943357
2012-03-05,1157.2137108616114
2012-03-06,1140.3236510277113
2012-03-07,1144.5355737486107
2012-03-08,1152.5672291533165
2012-03-09,1164.2140194125216
2012-03-12,1158.4420359728767
2012-03-13,1173.1554029501003
2012-03-14,1177.6829556937512
2012-03-15,1180.6534253401053
2012-03-16,1182.2335480049398
2012-03-19,1180.5693649857621
2012-03-20,1169.3970206717884
2012-03-21,1165.134751626174
2012-03-22,1158.2047665363118
2012-03-23,1157.1632583060677
2012-03-26,1161.4635058137665
2012-03-27,1167.5814745250577
2012-03-28,1161.8170239278566
2012-03-29,1153.4900508377525
2012-03-30,1158.6225818207436
2012-04-02,1162.7431913836303
2012-04-03,1154.911414203813
2012-04-04,1141.9426617650515
2012-04-05,1141.6540515186264
2012-04-06,1139.806523483739
2012-04-09,1139.2705827493633
2012-04-10,1122.6398085623894
2012-04-11,1122.974568772032
2012-04-12,1135.4313190116216
2012-04-13,1135.7954160016159
2012-04-16,1130.0084608068755
2012-04-17,1138.2190061747808
2012-04-18,1145.0801516926058
2012-04-19,1136.457670429265
2012-04-20,1135.2806754114793
2012-04-23,1122.471964735818
2012-04-24,1123.2255596048017
2012-04-25,1134.3690975623424
2012-04-26,1133.4143977881206
2012-04-27,1139.5703353344852
2012-04-30,1143.2639372871135
2012-05-01,1139.944268131858
2012-05-02,1146.2919668806646
2012-05-03,1142.1715754822158
2012-05-04,1128.456397072646
2012-05-07,1120.921960921297
2012-05-08,1112.9911632074648
2012-05-09,1101.1863167883992
2012-05-10,1109.8891484994676
2012-05-11,1106.5601134560986
2012-05-14,1093.6323783472644
2012-05-15,1082.0485837399644
2012-05-16,1069.2933095357714
2012-05-17,1073.4247382021615
2012-05-18,1051.1959663418922
2012-05-21,1054.5142934088278
2012-05-22,1071.8399359635325
2012-05-23,1061.0556979196967
2012-05-24,1062.097120485133
2012-05-25,1062.54961793304
2012-05-28,1064.0478905806845
2012-05-29,1075.6852363741948
2012-05-30,1070.3074456856402
2012-05-31,1072.7849897752994
2012-06-01,1051.366356721151
2012-06-04,1030.490763921772
2012-06-05,1039.127178096611
2012-06-06,1057.3276014516887
2012-06-07,1068.2934052695737
2012-06-08,1061.7068842824497
2012-06-11,1063.6824706495256
2012-06-12,1059.0653157952956
2012-06-13,1049.6656060977484
2012-06-14,1048.5585735697239
2012-06-15,1063.7875379608931
2012-06-18,1074.7696010644659
2012-06-19,1077.1987496649074
2012-06-20,1087.8464545380023
2012-06-21,1087.2013646127639
2012-06-22,1082.0547971137094
2012-06-25,1071.4508958918589
2012-06-26,1065.930054267021
2012-06-27,1076.2388111183939
2012-06-28,1078.549347278602
2012-06-29,1093.8263821772289
2012-07-02,1111.5030527872373
2012-07-03,1116.626232183648
2012-07-04,1123.5042595133687
2012-07-05,1126.2056740827888
2012-07-06,1121.4648138707355
2012-07-09,1112.4870249313171
2012-07-10,1115.240180409775
2012-07-11,1110.23988578896
2012-07-12,1101.685421233641
2012-07-13,1111.5229507202587
2012-07-16,1119.9360568489856
2012-07-17,1118.4663900413427
2012-07-18,1115.1066854145088
2012-07-19,1132.5036312357001
2012-07-20,1125.3105917443156
2012-07-23,1098.4965546786214
2012-07-24,1099.590901893835
2012-07-25,1090.911227724804
2012-07-26,1103.5145483173003
2012-07-27,1109.2445025276427
2012-07-30,1128.999175817536
2012-07-31,1123.2597559468759
2012-08-01,1121.2221714978093
2012-08-02,1120.72093695073
2012-08-03,1116.4023171807626
2012-08-06,1126.1435101847474
2012-08-07,1131.098571270007
2012-08-08,1137.7099989918715
2012-08-09,1143.058985616967
2012-08-10,1144.6344808033457
2012-08-13,1139.4794579526435
2012-08-14,1145.843135783537
2012-08-15,1146.3380767599938
2012-08-16,1148.8852467564461
2012-08-17,1162.615648326036
2012-08-20,1158.6906737973256
2012-08-21,1158.1120693126902
2012-08-22,1151.023695729042
2012-08-23,1146.8447170530467
2012-08-24,1143.262979164056
2012-08-27,1144.2029372973323
2012-08-28,1133.549569876611
2012-08-29,1136.0213615944426
2012-08-30,1128.4200320059097
2012-08-31,1125.0873668581962
2012-09-03,1130.57755703485
2012-09-04,1126.4223718783064
2012-09-05,1120.9390711788135
2012-09-06,1131.4508541954094
2012-09-07,1144.0116145301797
2012-09-10,1148.0069056724335
2012-09-11,1146.8809271343387
2012-09-12,1155.2136348664053
2012-09-13,1154.6421742330965
2012-09-14,1160.7763084416918
2012-09-17,1156.336741837894
2012-09-18,1156.7674195231782
2012-09-19,1162.4329945581142
2012-09-20,1160.1952015893726
2012-09-21,1164.6507696362958
2012-09-24,1164.1701681489642
2012-09-25,1169.1358147457456
2012-09-26,1158.1997496580989
2012-09-27,1162.023582587194
2012-09-28,1156.8262981054093
2012-10-01,1156.6123803745954
2012-10-02,1154.8017556696807
2012-10-03,1148.659096795702
2012-10-04,1152.9169915537282
2012-10-05,1161.4998162329737
2012-10-08,1159.7012770220776
2012-10-09,1157.7829541686053
2012-10-10,1146.0069174376001
2012-10-11,1144.861090816052
2012-10-12,1145.8022278991289
2012-10-15,1148.9177635345252
2012-10-16,1156.7328806447313
2012-10-17,1165.2270431250327
2012-10-18,1171.6819781951376
2012-10-19,1170.6420080167434
2012-10-22,1166.7551885053945
2012-10-23,1160.619144900178
2012-10-24,1161.9343068182538
2012-10-25,1169.5408109062735
2012-10-26,1168.2843412532352
2012-10-29,1163.74430908957
2012-10-30,1160.5492279219156
2012-10-31,1163.4388994727835
2012-11-01,1171.227415573698
2012-11-02,1181.0615139469737
2012-11-05,1178.8795072385694
2012-11-06,1179.1620063923588
2012-11-07,1176.970346147092
2012-11-08,1169.5018059433182
2012-11-09,1164.8058812117401
2012-11-12,1157.573142664236
2012-11-13,1153.6567724877584
2012-11-14,1147.8994776977656
2012-11-15,1139.7012710956246
2012-11-16,1140.6934868777064
2012-11-19,1154.3931446849936
2012-11-20,1155.4886509272728
2012-11-21,1155.999356370145
2012-11-22,1165.4466985267522
2012-11-23,1166.07211708065
2012-11-26,1167.496464548418
2012-11-27,1171.8999053546604
2012-11-28,1168.637613844198
2012-11-29,1177.6844188994546
2012-11-30,1174.4575504017728
2012-12-03,1175.2682129229659
2012-12-04,1177.4552452292444
2012-12-05,1180.682426655583
2012-12-06,1193.4193526235354
2012-12-07,1198.3593459391618
2012-12-10,1197.4272482904344
2012-12-11,1198.5989528105347
2012-12-12,1200.4137464411253
2012-12-13,1198.58075538098
2012-12-14,1199.7822583477812
2012-12-17,1200.5859631546953
2012-12-18,1206.8195269368546
2012-12-19,1218.1741313790073
2012-12-20,1220.5353061812186
2012-12-21,1218.0234527148982
2012-12-24,1213.8841289133682
2012-12-25,1215.514378492042
2012-12-26,1216.2720918376879
2012-12-27,1220.4949298219829
2012-12-28,1220.2648405304428
2012-12-31,1222.4523284609759
2013-01-01,1222.4523284609759
2013-01-02,1237.3505062511883
2013-01-03,1251.2651288942134
2013-01-04,1261.452273022567
2013-01-07,1264.138320678854
2013-01-08,1262.1234581917458
2013-01-09,1270.9277891033364
2013-01-10,1269.342960529595
2013-01-11,1262.1539385016113
2013-01-14,1257.3490929622678
2013-01-15,1259.785413184998
2013-01-16,1256.7573244160776
2013-01-17,1255.3947739360165
2013-01-18,1266.961544001971
2013-01-21,1271.0519691275222
2013-01-22,1277.005935572622
2013-01-23,1271.1906771564813
2013-01-24,1266.182103515685
2013-01-25,1266.2670540928018
2013-01-28,1268.275076153731
2013-01-29,1269.433220509233
2013-01-30,1263.9793703216649
2013-01-31,1263.6906616731544
2013-02-01,1262.4509056184097
2013-02-04,1263.1670983458837
2013-02-05,1257.658412399609
2013-02-06,1269.1497934380184
2013-02-07,1279.506309184003
2013-02-08,1287.9771122519446
2013-02-11,1281.4062624717758
2013-02-12,1287.167568733737
2013-02-13,1289.5818003980814
2013-02-14,1295.0017454214626
2013-02-15,1287.7943523435517
2013-02-18,1294.6592725884445
2013-02-19,1307.0768980743685
2013-02-20,1306.85727237795
2013-02-21,1298.8889373691632
2013-02-22,1308.7305919126018
2013-02-25,1308.7792105307456
2013-02-26,1309.2058847842002
2013-02-27,1313.4169162340272
2013-02-28,1328.2806164567644
2013-03-01,1325.9315992976403
2013-03-04,1321.113683047664
2013-03-05,1333.739098198366
2013-03-06,1340.8354201394864
2013-03-07,1331.4252564722613
2013-03-08,1339.4646143948437
2013-03-11,1344.630749649935
2013-03-12,1342.2491409608015
2013-03-13,1344.40917750671
2013-03-14,1355.1653877043307
2013-03-15,1363.3386381812993
2013-03-18,1361.3606639960203
2013-03-19,1364.2098534466506
2013-03-20,1361.8172864989076
2013-03-21,1370.8736139166695
2013-03-22,1360.4591918861245
2013-03-25,1369.6071053717299
2013-03-26,1372.4974589857723
2013-03-27,1377.1103629438128
2013-03-28,1374.3640749054387
2013-03-29,1371.800377086531
2013-04-01,1356.6053061601792
2013-04-02,1357.465423705818
2013-04-03,1360.1782961413319
2013-04-04,1345.0269701061843
2013-04-05,1329.2324497863046
2013-04-08,1334.5130064275088
2013-04-09,1340.8068609477618
2013-04-10,1356.5009308818844
2013-04-11,1366.8758395607827
2013-04-12,1366.113046611208
2013-04-15,1352.408517088265
2013-04-16,1339.753300398291
2013-04-17,1342.0319016434917
2013-04-18,1331.2670647641908
2013-04-19,1336.8083270143388
2013-04-22,1350.5426058752198
2013-04-23,1365.361697576718
2013-04-24,1381.7484457649762
2013-04-25,1396.166725685199
2013-04-26,1394.4444918391353
2013-04-29,1391.9440835383634
2013-04-30,1393.7005302941034
2013-05-01,1392.6094857000676
2013-05-02,1393.1799289545281
2013-05-03,1397.0438960061547
2013-05-06,1400.5864190813636
2013-05-07,1413.4888354390098
2013-05-08,1420.5237529732608
2013-05-09,1421.5101136972323
2013-05-10,1422.0681232849226
2013-05-13,1422.4714942181943
2013-05-14,1420.774788989638
2013-05-15,1429.6953752433867
2013-05-16,1427.1068140872983
2013-05-17,1438.3175693447683
2013-05-20,1449.9519687273848
2013-05-21,1447.0338614671907
2013-05-22,1439.9647481756417
2013-05-23,1394.480294171576
2013-05-24,1395.9007525171742
2013-05-27,1385.9544415002285
2013-05-28,1400.506539345724
2013-05-29,1393.9239067664123
2013-05-30,1375.2136352745442
2013-05-31,1379.1483094267533
2013-06-03,1362.8485403545506
2013-06-04,1363.8112592367704
2013-06-05,1344.2511127161415
2013-06-06,1319.9908541674777
2013-06-07,1321.4178900557536
2013-06-10,1331.498336156572
2013-06-11,1319.9005374591136
2013-06-12,1317.270286205895
2013-06-13,1306.399083494872
2013-06-14,1317.0820129742053
2013-06-17,1332.6558439372516
2013-06-18,1324.694920525702
2013-06-19,1334.884024045282
2013-06-20,1300.4543145270204
2013-06-21,1297.0462227358219
2013-06-24,1278.323204676713
2013-06-25,1284.338826501059
2013-06-26,1297.6791562925266
2013-06-27,1312.2297767379227
2013-06-28,1321.979204676839
2013-07-01,1330.7442095738074
2013-07-02,1334.815776623725
2013-07-03,1335.8798828886718
2013-07-04,1353.914667674615
2013-07-05,1354.1524224342736
2013-07-08,1356.2065693288653
2013-07-09,1375.5991703424882
2013-07-10,1375.4544490143558
2013-07-11,1380.797938942588
2013-07-12,1381.373013502875
2013-07-15,1382.9967213523573
2013-07-16,1381.1102811409805
2013-07-17,1387.1354253553573
2013-07-18,1395.3654176954694
2013-07-19,1389.6973479855644
2013-07-22,1398.1825547658354
2013-07-23,1398.3480409314723
2013-07-24,1399.324093031248
2013-07-25,1394.1012106385588
2013-07-26,1388.31446561552
2013-07-29,1375.1896325537289
2013-07-30,1383.2295340558069
2013-07-31,1374.778377021622
2013-08-01,1393.229085445755
2013-08-02,1406.911422046627
2013-08-05,1414.8132106120281
2013-08-06,1413.1990703815711
2013-08-07,1405.512472332563
2013-08-08,1411.9407638783568
2013-08-09,1418.276633755023
2013-08-12,1421.861804066262
2013-08-13,1428.6566302090087
2013-08-14,1435.882257442237
2013-08-15,1420.4548719418046
2013-08-16,1422.1016884547864
2013-08-19,1421.9724218069227
2013-08-20,1402.9889129413891
2013-08-21,1401.1595649762842
2013-08-22,1406.702186416967
2013-08-23,1414.4440729299247
2013-08-26,1411.5073922534982
2013-08-27,1397.6095010986867
2013-08-28,1385.9616498724408
2013-08-29,1394.703165059581
2013-08-30,1386.8229226705444
2013-09-02,1404.4158191572853
2013-09-03,1415.10319357034
2013-09-04,1417.7335209176665
2013-09-05,1425.4552030091284
2013-09-06,1430.9166974784196
2013-09-09,1440.1493498220316
2013-09-10,1457.946356591272
2013-09-11,1462.5491541438666
2013-09-12,1464.1332229797522
2013-09-13,1468.5436264902328
2013-09-16,1473.7861659968264
2013-09-17,1468.4722171291762
2013-09-18,1472.9660283788846
2013-09-19,1478.5047173780392
2013-09-20,1472.080899345936
2013-09-23,1472.8514814734842
2013-09-24,1476.2210339581889
2013-09-25,1474.5503629573277
2013-09-26,1480.5293968028152
2013-09-27,1478.4296792937907
2013-09-30,1471.6647181272513
2013-10-01,1479.5221930953692
2013-10-02,1470.6808193722115
2013-10-03,1466.5811026856845
2013-10-04,1467.3749580264025
2013-10-07,1458.7971360263996
2013-10-08,1457.3111320525868
2013-10-09,1463.805574184261
2013-10-10,1476.9022470675288
2013-10-11,1487.283798412086
2013-10-14,1489.120886640786
2013-10-15,1501.2271256387112
2013-10-16,1501.5693786379545
