Date,NORDIC COUNTRIES SMALL VALUE
2007-05-31,1000.0
2007-06-01,1000.9356523022852
2007-06-04,998.4930455055214
2007-06-05,997.3217716276088
2007-06-06,986.8628997942037
2007-06-07,961.390613766507
2007-06-08,957.3857921255449
2007-06-11,970.1273221669987
2007-06-12,953.2314134305115
2007-06-13,954.654208020164
2007-06-14,970.3379008978849
2007-06-15,974.4530688739575
2007-06-18,971.5770094003462
2007-06-19,973.4124741362111
2007-06-20,980.3489734902488
2007-06-21,969.3097290382644
2007-06-22,969.9063834750261
2007-06-25,962.4692094457884
2007-06-26,959.0512806047694
2007-06-27,953.6430172793274
2007-06-28,965.9268219505929
2007-06-29,968.5818284343645
2007-07-02,972.93297390047
2007-07-03,982.008395438041
2007-07-04,987.4586196266191
2007-07-05,985.2626089727139
2007-07-06,982.3596730306795
2007-07-09,985.8284368965709
2007-07-10,982.9367175359783
2007-07-11,985.186959054278
2007-07-12,991.6983239039218
2007-07-13,995.9652043132007
2007-07-16,996.5220780228532
2007-07-17,993.2558986009087
2007-07-18,987.7312570018757
2007-07-19,990.1510805557976
2007-07-20,985.6762501613579
2007-07-23,984.9296202738071
2007-07-24,969.6394336706493
2007-07-25,962.069589934024
2007-07-26,937.816085978948
2007-07-27,929.5202289320933
2007-07-30,932.4946863415776
2007-07-31,947.3011959298523
2007-08-01,925.235336372946
2007-08-02,928.9911212160015
2007-08-03,918.4202997509482
2007-08-06,899.8695070189541
2007-08-07,905.03143845041
2007-08-08,924.2082193019608
2007-08-09,905.8725166764725
2007-08-10,882.9280868428002
2007-08-13,896.9009995598367
2007-08-14,893.7539074869218
2007-08-15,882.7593633356303
2007-08-16,852.3777667720409
2007-08-17,868.8876845166055
2007-08-20,879.7272617830674
2007-08-21,874.5577898912483
2007-08-22,889.4957628216154
2007-08-23,894.6996593860157
2007-08-24,900.7742855642705
2007-08-27,903.8088128363861
2007-08-28,891.5208957798925
2007-08-29,897.7315914134987
2007-08-30,905.6211379302604
2007-08-31,916.047796901111
2007-09-03,916.8453584777438
2007-09-04,921.650978307587
2007-09-05,906.9812403471427
2007-09-06,908.3858132800357
2007-09-07,892.1622569138937
2007-09-10,878.0101797174332
2007-09-11,891.1145689354304
2007-09-12,892.8872415570556
2007-09-13,895.9659351265369
2007-09-14,888.3566431337592
2007-09-17,876.3672821944261
2007-09-18,880.7132324387891
2007-09-19,902.2852557856173
2007-09-20,893.4168700422699
2007-09-21,899.4043604944679
2007-09-24,898.6818757306762
2007-09-25,883.6632705290424
2007-09-26,887.4326928575371
2007-09-27,893.590841737295
2007-09-28,896.5366783850158
2007-10-01,902.0620701449955
2007-10-02,904.4245812526285
2007-10-03,905.2772777253256
2007-10-04,904.4645621460903
2007-10-05,910.6328502898915
2007-10-08,912.2350087249048
2007-10-09,917.4369238502958
2007-10-10,921.7067584170351
2007-10-11,932.0953846025251
2007-10-12,925.7026488049776
2007-10-15,923.4731786051383
2007-10-16,913.237764910293
2007-10-17,917.8464792745692
2007-10-18,906.4400976368117
2007-10-19,899.5817929409576
2007-10-22,878.4967446360682
2007-10-23,899.8435123081547
2007-10-24,891.8455884436514
2007-10-25,902.5818956949356
2007-10-26,906.8565641473597
2007-10-29,908.6306426373819
2007-10-30,901.7097699765958
2007-10-31,911.987942792703
2007-11-01,899.9648441111448
2007-11-02,892.2292787267249
2007-11-05,886.332570225057
2007-11-06,888.8684594720635
2007-11-07,882.8307651377427
2007-11-08,877.1845418741981
2007-11-09,859.892529219728
2007-11-12,853.4003954310489
2007-11-13,851.2643881915845
2007-11-14,854.1044957615223
2007-11-15,838.3708193842288
2007-11-16,824.7705361014191
2007-11-19,795.361522846777
2007-11-20,800.6560987465775
2007-11-21,776.10711921848
2007-11-22,782.9038107313306
2007-11-23,796.4287195589164
2007-11-26,799.6025003043261
2007-11-27,789.0421667366029
2007-11-28,806.0485463584054
2007-11-29,812.4284839064511
2007-11-30,821.6478315320574
2007-12-03,821.647490826028
2007-12-04,800.2491818461197
2007-12-05,809.6502675127458
2007-12-06,814.0268932910834
2007-12-07,824.5062245116226
2007-12-10,834.2447504887516
2007-12-11,835.9493475652508
2007-12-12,839.4712701647039
2007-12-13,821.2531880287512
2007-12-14,820.2492362922428
2007-12-17,795.3843654355037
2007-12-18,788.3553367406154
2007-12-19,781.9450986038955
2007-12-20,782.3799236416845
2007-12-21,792.7856582301074
2007-12-24,792.391183874927
2007-12-25,792.391183874927
2007-12-26,793.8585912179633
2007-12-27,798.1004860842704
2007-12-28,805.7077521646863
2007-12-31,806.408178931582
2008-01-01,806.408178931582
2008-01-02,803.6920070564144
2008-01-03,805.27551857721
2008-01-04,784.5630222692502
2008-01-07,767.8233332055102
2008-01-08,770.6696581608893
2008-01-09,745.656508617713
2008-01-10,729.5845655142101
2008-01-11,720.9883077428157
2008-01-14,725.9036322446583
2008-01-15,700.9376542287758
2008-01-16,690.4595688629053
2008-01-17,693.2052320987793
2008-01-18,680.6701598502918
2008-01-21,651.2530536995284
2008-01-22,655.5307639875151
2008-01-23,646.5455929430692
2008-01-24,669.8868159989592
2008-01-25,685.7075246436951
2008-01-28,673.968149194068
2008-01-29,698.9559496963625
2008-01-30,699.0939316473756
2008-01-31,695.6122326857508
2008-02-01,714.7569208665731
2008-02-04,725.246758383018
2008-02-05,703.1302568199061
2008-02-06,706.2808375401239
2008-02-07,692.3334648804438
2008-02-08,695.8435950125959
2008-02-11,691.0075764420011
2008-02-12,713.4351911921852
2008-02-13,720.9803559490307
2008-02-14,724.4572683993996
2008-02-15,719.5610316992161
2008-02-18,731.2498753259293
2008-02-19,732.653383373856
2008-02-20,723.4832459256357
2008-02-21,733.5102753926747
2008-02-22,726.254328057026
2008-02-25,735.0852580983149
2008-02-26,743.5178181140666
2008-02-27,746.2203371182623
2008-02-28,734.9907313547254
2008-02-29,728.827351860049
2008-03-03,716.0843243221735
2008-03-04,710.9982422775282
2008-03-05,721.7694162865655
2008-03-06,715.553208108526
2008-03-07,700.2979130069205
2008-03-10,686.3101259825174
2008-03-11,696.2341576806664
2008-03-12,703.3550293991348
2008-03-13,691.8425940410876
2008-03-14,685.1311852515363
2008-03-17,665.1884855619916
2008-03-18,677.478416897315
2008-03-19,675.0396653760414
2008-03-20,676.1831610958889
2008-03-21,676.1831610958889
2008-03-24,676.24883025748
2008-03-25,701.3280104947615
2008-03-26,702.3701321079521
2008-03-27,716.2398740905318
2008-03-28,715.6898985415052
2008-03-31,717.8291381552436
2008-04-01,732.7838040343186
2008-04-02,742.1048155973292
2008-04-03,733.4207936246376
2008-04-04,733.8488286104352
2008-04-07,742.9210375966369
2008-04-08,737.886203274128
2008-04-09,735.4639075391927
2008-04-10,727.977894507468
2008-04-11,719.4356943975672
2008-04-14,711.3519139337665
2008-04-15,715.609739679528
2008-04-16,719.5218867486226
2008-04-17,716.1256770404193
2008-04-18,721.9100840136396
2008-04-21,718.5929545178135
2008-04-22,720.5492966285211
2008-04-23,721.2862351002923
2008-04-24,712.6094829697904
2008-04-25,721.4169277981307
2008-04-28,727.2485228282019
2008-04-29,717.2490739307973
2008-04-30,719.6030955372086
2008-05-01,718.8285599858939
2008-05-02,736.2468888983045
2008-05-05,737.8038031308594
2008-05-06,734.6714306234335
2008-05-07,744.9763015355873
2008-05-08,745.04700167908
2008-05-09,738.5768591785553
2008-05-12,741.8285404857843
2008-05-13,740.5690306908131
2008-05-14,739.2635845445785
2008-05-15,742.6568283246329
2008-05-16,746.2951522590644
2008-05-19,758.0604736143054
2008-05-20,743.7600219149231
2008-05-21,741.6005680913405
2008-05-22,739.624787307627
2008-05-23,732.2208309126607
2008-05-26,726.1470866577138
2008-05-27,719.9050871102266
2008-05-28,720.8981247678648
2008-05-29,720.5583568248115
2008-05-30,719.6140424226652
2008-06-02,717.1459715520534
2008-06-03,718.1799376380737
2008-06-04,714.2215262335268
2008-06-05,717.7103533056365
2008-06-06,715.5437746459481
2008-06-09,702.49543331375
2008-06-10,693.7674348948303
2008-06-11,683.9836947589699
2008-06-12,680.3785511704538
2008-06-13,683.9047450504956
2008-06-16,688.0541295218956
2008-06-17,694.1732519221505
2008-06-18,677.3486923912543
2008-06-19,669.5678760920151
2008-06-20,665.2631495838849
2008-06-23,658.7197438623632
2008-06-24,646.895352290834
2008-06-25,655.6959371005416
2008-06-26,643.1784329449881
2008-06-27,635.2891077310437
2008-06-30,631.6027478121691
2008-07-01,618.1708070310898
2008-07-02,616.4830844166427
2008-07-03,611.3763284982138
2008-07-04,609.9281441643984
2008-07-07,613.803630274298
2008-07-08,602.263588312866
2008-07-09,610.4230419709953
2008-07-10,601.2199929785354
2008-07-11,590.1769138422097
2008-07-14,588.7910216632739
2008-07-15,576.1840866718038
2008-07-16,574.1166037264622
2008-07-17,595.4684738622267
2008-07-18,602.9265726964551
2008-07-21,612.9909639657119
2008-07-22,602.0373961598661
2008-07-23,615.809589301423
2008-07-24,606.315502881201
2008-07-25,602.4328392196959
2008-07-28,598.1327481819038
2008-07-29,596.5778460901387
2008-07-30,610.2510534316318
2008-07-31,608.4070897979515
2008-08-01,605.8926800485314
2008-08-04,602.9374512248752
2008-08-05,613.7435955019025
2008-08-06,624.4327787469449
2008-08-07,626.2552379949148
2008-08-08,631.518075604049
2008-08-11,639.5096560072024
2008-08-12,640.6961143485651
2008-08-13,628.7431303233354
2008-08-14,632.069986494991
2008-08-15,638.773560269339
2008-08-18,638.5506161763498
2008-08-19,621.1948193087766
2008-08-20,618.946750931423
2008-08-21,613.9816956445867
2008-08-22,621.8094976955553
2008-08-25,621.4130031953655
2008-08-26,618.3097529485692
2008-08-27,617.9786617347718
2008-08-28,626.0039757168668
2008-08-29,626.2372053356562
2008-09-01,625.2745134096726
2008-09-02,627.6133595317169
2008-09-03,620.6464642445686
2008-09-04,603.0818335592679
2008-09-05,592.1878235529324
2008-09-08,605.0955381263826
2008-09-09,595.0815094703858
2008-09-10,587.0703780548015
2008-09-11,575.303325679292
2008-09-12,586.1288028689006
2008-09-15,570.6859940050401
2008-09-16,551.3410571745869
2008-09-17,535.8201003053243
2008-09-18,530.6225044611066
2008-09-19,558.9884740191053
2008-09-22,557.6844890497015
2008-09-23,540.9427031826913
2008-09-24,536.8220305272282
2008-09-25,539.6724666025061
2008-09-26,529.1538067569763
2008-09-29,499.0390430112161
2008-09-30,498.93109202455867
2008-10-01,499.76913000114894
2008-10-02,495.6558954360012
2008-10-03,496.78467090537583
2008-10-06,456.22251903911666
2008-10-07,443.1032209745231
2008-10-08,412.45407377952387
2008-10-09,414.8879515351405
2008-10-10,390.7769746276243
2008-10-13,422.0100617082304
2008-10-14,444.9731489723517
2008-10-15,416.7891542507602
2008-10-16,397.5845118506329
2008-10-17,403.9764473454913
2008-10-20,409.0306627808208
2008-10-21,410.69658176707924
2008-10-22,392.1409980440487
2008-10-23,382.10456779343633
2008-10-24,358.63031174164604
2008-10-27,339.8718315762945
2008-10-28,339.8098703176421
2008-10-29,359.91986083073795
2008-10-30,375.1171332529202
2008-10-31,383.4220964307998
2008-11-03,402.06141762037015
2008-11-04,414.8769995010388
2008-11-05,407.4224383417383
2008-11-06,386.22717822964944
2008-11-07,386.4088524629988
2008-11-10,394.16152374683065
2008-11-11,377.20300428350265
2008-11-12,362.68168218764464
2008-11-13,359.06142897044145
2008-11-14,359.42000093703564
2008-11-17,350.82100195381696
2008-11-18,341.394662819052
2008-11-19,328.36390242497487
2008-11-20,313.2163754580921
2008-11-21,307.53398528290427
2008-11-24,323.2584897427275
2008-11-25,323.75641376028085
2008-11-26,323.8882863134719
2008-11-27,335.61152197501093
2008-11-28,333.065026964643
2008-12-01,317.2474228006896
2008-12-02,320.58484291054066
2008-12-03,321.6431227109565
2008-12-04,321.5241740701691
2008-12-05,309.75566372687973
2008-12-08,330.07110556091465
2008-12-09,333.44853728249285
2008-12-10,338.9779476665403
2008-12-11,335.2289741136778
2008-12-12,323.83944887873764
2008-12-15,318.8536543712759
2008-12-16,319.109722616187
2008-12-17,320.79159119297697
2008-12-18,320.6797966008004
2008-12-19,317.88091267216595
2008-12-22,312.28653445967507
2008-12-23,312.1955991388309
2008-12-24,310.1184608043599
2008-12-25,310.1184608043599
2008-12-26,309.5419940241814
2008-12-29,316.25773945145266
2008-12-30,326.3617371759137
2008-12-31,326.8712189800654
2009-01-01,326.8712189800654
2009-01-02,349.1642090577765
2009-01-05,356.84365528441623
2009-01-06,362.94184120261815
2009-01-07,359.7714114539825
2009-01-08,353.37745461227934
2009-01-09,357.35511031053363
2009-01-12,353.15742503189796
2009-01-13,344.0544065394595
2009-01-14,329.4398610433015
2009-01-15,330.33228489660434
2009-01-16,336.45271547440706
2009-01-19,329.92723400066916
2009-01-20,321.74190374611146
2009-01-21,326.45475627591173
2009-01-22,326.2266034451208
2009-01-23,326.1242810080974
2009-01-26,338.6545955152582
2009-01-27,334.56229034947927
2009-01-28,349.01016141359054
2009-01-29,343.94810079444613
2009-01-30,343.3264615778355
2009-02-02,331.8893260821341
2009-02-03,334.501002811215
2009-02-04,346.2575430148611
2009-02-05,346.9203173094394
