Date,KOKUSAI INDEX (WORLD ex JP) SMALL VALUE
2000-02-04,460.8619729997657
2000-02-07,462.938350385606
2000-02-08,462.17137095782994
2000-02-09,459.6433025129116
2000-02-10,460.4273928875162
2000-02-11,458.20909994557496
2000-02-14,460.0685373822221
2000-02-15,458.9572628411477
2000-02-16,460.3010348717768
2000-02-17,462.68275523978843
2000-02-18,459.62308663420777
2000-02-21,458.45054185166106
2000-02-22,450.0266387632566
2000-02-23,452.666815854691
2000-02-24,454.8169822678358
2000-02-25,461.2978806701381
2000-02-28,465.1512857374609
2000-02-29,473.95511198532074
2000-03-01,476.7194498158808
2000-03-02,477.67770594170565
2000-03-03,483.9933068887534
2000-03-06,483.0871881892569
2000-03-07,480.42669696211425
2000-03-08,479.83705528275584
2000-03-09,480.25653773967997
2000-03-10,481.6928492826533
2000-03-13,476.0570636363071
2000-03-14,474.35079407494123
2000-03-15,470.1513231824187
2000-03-16,478.09661207720643
2000-03-17,481.1930741295032
2000-03-20,477.1031015929008
2000-03-21,475.97524847745865
2000-03-22,482.6868844524719
2000-03-23,481.3695927596491
2000-03-24,481.54763791842606
2000-03-27,481.263818373268
2000-03-28,479.88396220348585
2000-03-29,483.5965582147748
2000-03-30,479.0548498750666
2000-03-31,483.2196762658677
2000-04-03,478.19396559465144
2000-04-04,472.0287347843706
2000-04-05,467.60989184499635
2000-04-06,476.06224247303203
2000-04-07,479.95628094727635
2000-04-10,474.8507825404176
2000-04-11,471.043488247752
2000-04-12,469.7790955976595
2000-04-13,467.6032011511131
2000-04-14,453.7728654817986
2000-04-17,449.20867868715493
2000-04-18,459.3198502689834
2000-04-19,464.751255036253
2000-04-20,465.1781742198696
2000-04-21,465.2842665044452
2000-04-24,461.5214196496014
2000-04-25,473.2819965598767
2000-04-26,475.10824234224276
2000-04-27,480.3096327093586
2000-04-28,484.1234890527616
2000-05-01,489.64138440381925
2000-05-02,488.7721395705995
2000-05-03,491.1862895792526
2000-05-04,493.034789650712
2000-05-05,496.16924221904594
2000-05-08,493.86952264314823
2000-05-09,487.388154694536
2000-05-10,477.32095602421896
2000-05-11,485.07541863441435
2000-05-12,485.78635314452487
2000-05-15,484.71939194564357
2000-05-16,492.26033995408767
2000-05-17,494.6373613035275
2000-05-18,491.1134957891912
2000-05-19,486.8412464892155
2000-05-22,478.5800227805431
2000-05-23,473.29366230774474
2000-05-24,471.98304924409564
2000-05-25,471.1123085982444
2000-05-26,463.51672363470004
2000-05-29,463.47240313179435
2000-05-30,466.68949636697806
2000-05-31,469.16447490595226
2000-06-01,473.2288983582678
2000-06-02,476.9556262783101
2000-06-05,477.63325285560995
2000-06-06,472.53580468388776
2000-06-07,474.9395297601471
2000-06-08,475.7814505538342
2000-06-09,478.9151641757849
2000-06-12,475.92628347911676
2000-06-13,474.12562967424947
2000-06-14,476.00190119808383
2000-06-15,478.17154072383346
2000-06-16,473.9868412254838
2000-06-19,475.2787641818542
2000-06-20,476.701975799591
2000-06-21,480.4101223045002
2000-06-22,479.8133525169738
2000-06-23,479.772929285243
2000-06-26,481.02572230396925
2000-06-27,479.00380537393653
2000-06-28,482.84871755703585
2000-06-29,480.2451995414541
2000-06-30,474.289679053065
2000-07-03,481.3898157029163
2000-07-04,482.499734895103
2000-07-05,478.8264687217257
2000-07-06,480.9123546830987
2000-07-07,485.3343834386463
2000-07-10,485.45763779227855
2000-07-11,486.3014753673485
2000-07-12,492.9878711816966
2000-07-13,496.93851520825575
2000-07-14,497.5633031723738
2000-07-17,499.04120202227614
2000-07-18,497.1075395751295
2000-07-19,497.2646206565214
2000-07-20,500.464670654903
2000-07-21,494.4539276498233
2000-07-24,491.66059750264793
2000-07-25,488.4955516558032
2000-07-26,488.59690398439125
2000-07-27,486.4277597738612
2000-07-28,486.1008041262544
2000-07-31,489.56507777383126
2000-08-01,490.218237281644
2000-08-02,495.68811013347823
2000-08-03,498.93304723311667
2000-08-04,500.26729903636044
2000-08-07,502.83861948175013
2000-08-08,507.1719758984595
2000-08-09,507.7844125926359
2000-08-10,501.115737087891
2000-08-11,507.2225796566174
2000-08-14,510.94910542027765
2000-08-15,505.2378990474269
2000-08-16,507.38947094732276
2000-08-17,507.2198334151157
2000-08-18,509.01428906466265
2000-08-21,511.0950705293808
2000-08-22,513.8686458028153
2000-08-23,514.5917994556795
2000-08-24,512.9716876860651
2000-08-25,513.0148701607183
2000-08-28,515.6063925083129
2000-08-29,518.1067702306931
2000-08-30,520.9284609000906
2000-08-31,526.4780981421567
2000-09-01,524.5700623639325
2000-09-04,525.5772248294367
2000-09-05,530.7836144881519
2000-09-06,535.0476365189862
2000-09-07,539.8625394175021
2000-09-08,540.2017453819625
2000-09-11,542.0027155976782
2000-09-12,540.7714815399311
2000-09-13,538.7435991252391
2000-09-14,542.3671939826968
2000-09-15,538.2841915654235
2000-09-18,534.0164379372991
2000-09-19,534.9119752090087
2000-09-20,536.7605475471254
2000-09-21,529.1270690717224
2000-09-22,516.8437307908997
2000-09-25,521.0646517917477
2000-09-26,515.5019277257412
2000-09-27,515.3024238919346
2000-09-28,520.2017207469039
2000-09-29,521.4332653971438
2000-10-02,517.7253989157389
2000-10-03,518.4786214406367
2000-10-04,519.7079889723551
2000-10-05,519.6923586400857
2000-10-06,514.899022700247
2000-10-09,512.3917290578225
2000-10-10,509.61828677311547
2000-10-11,501.6321353105432
2000-10-12,500.61116663366056
2000-10-13,506.38108865151486
2000-10-16,511.54829490168095
2000-10-17,505.09065759470934
2000-10-18,502.81311952519974
2000-10-19,512.9315575851679
2000-10-20,518.0462646571654
2000-10-23,519.7067644167065
2000-10-24,519.6996136080859
2000-10-25,518.4965662615635
2000-10-26,519.6660966155093
2000-10-27,515.6586711417559
2000-10-30,518.9897115582825
2000-10-31,524.7028028678207
2000-11-01,520.6931276436993
2000-11-02,524.6412097465159
2000-11-03,523.8896391210549
2000-11-06,524.2535617422649
2000-11-07,525.2509067414933
2000-11-08,526.8921358052742
2000-11-09,523.256680401653
2000-11-10,515.3716410670851
2000-11-13,514.1291455085325
2000-11-14,519.2175530032303
2000-11-15,520.9606983786578
2000-11-16,519.3853250848583
2000-11-17,521.1600127471357
2000-11-20,517.8041647374533
2000-11-21,517.2694585800716
2000-11-22,513.7862844544932
2000-11-23,513.6186270137305
2000-11-24,521.7967507055936
2000-11-27,518.2769740185355
2000-11-28,510.9213897211379
2000-11-29,506.6966443080065
2000-11-30,498.150492973466
2000-12-01,504.56458663769564
2000-12-04,495.70811200949424
2000-12-05,506.4383198164303
2000-12-06,504.54688411101364
2000-12-07,500.81544415817524
2000-12-08,511.2753898150314
2000-12-11,520.6480378947585
2000-12-12,516.871129217275
2000-12-13,514.0674143333637
2000-12-14,505.2808031087286
2000-12-15,498.0456273943634
2000-12-18,500.6608581712864
2000-12-19,500.45957078896373
2000-12-20,485.65302522967875
2000-12-21,484.14260931815346
2000-12-22,488.77815002624976
2000-12-25,488.77712764155666
2000-12-26,489.21069292541574
2000-12-27,495.98039108135765
2000-12-28,506.02418588092075
2000-12-29,499.54465786821385
2001-01-01,499.5510190020567
2001-01-02,488.57731079607413
2001-01-03,496.43907839514924
2001-01-04,496.94695280849453
2001-01-05,488.65778768827624
2001-01-08,488.435523597005
2001-01-09,492.51924165277757
2001-01-10,497.12353374750273
2001-01-11,497.2512530258462
2001-01-12,499.11464460610574
2001-01-15,502.0749783526134
2001-01-16,507.1541614294695
2001-01-17,512.8627423136824
2001-01-18,507.5690190743551
2001-01-19,509.5454907614485
2001-01-22,510.64312285004206
2001-01-23,514.4106291953904
2001-01-24,521.5548945323255
2001-01-25,522.0104652654139
2001-01-26,521.3665312589862
2001-01-29,527.9022184369305
2001-01-30,527.501391987477
2001-01-31,525.2510371940789
2001-02-01,523.0569268515942
2001-02-02,523.481337282988
2001-02-05,520.9327362977099
2001-02-06,526.5784972923736
2001-02-07,526.3758314726234
2001-02-08,530.47767050012
2001-02-09,525.1086636474877
2001-02-12,527.2131799882816
2001-02-13,530.3000065512456
2001-02-14,530.4254178377083
2001-02-15,539.3852114877777
2001-02-16,529.662637742865
2001-02-19,527.5717446656888
2001-02-20,529.7935147476679
2001-02-21,523.1503760068408
2001-02-22,521.5734582843838
2001-02-23,520.42228032676
2001-02-26,525.9020503746797
2001-02-27,519.4757048283612
2001-02-28,517.4011344827101
2001-03-01,511.74546596277617
2001-03-02,513.2154698210503
2001-03-05,516.3774878817696
2001-03-06,519.3777235440211
2001-03-07,523.0543054535957
2001-03-08,521.0532140903978
2001-03-09,517.4977886168957
2001-03-12,508.8460799339765
2001-03-13,512.3299647626291
2001-03-14,506.52444303359493
2001-03-15,507.7640328157991
2001-03-16,506.1226617307598
2001-03-19,508.9732815181444
2001-03-20,503.97909562808854
2001-03-21,498.7969016160956
2001-03-22,496.84735856970775
2001-03-23,498.8695131568941
2001-03-26,502.49156081070464
2001-03-27,504.69523002642364
2001-03-28,503.4552822373271
2001-03-29,506.43187362406
2001-03-30,511.83817672439244
2001-04-02,507.80031946333014
2001-04-03,497.0215261967371
2001-04-04,489.2761272334033
2001-04-05,502.562665081518
2001-04-06,496.0862935014494
2001-04-09,499.51938751711475
2001-04-10,511.0804239226255
2001-04-11,512.5271103123455
2001-04-12,512.4993061478933
2001-04-13,512.4975923252682
2001-04-16,515.3539995352654
2001-04-17,518.7099012160891
2001-04-18,527.8665538803293
2001-04-19,524.4355734172478
2001-04-20,517.6010159479492
2001-04-23,516.9018665999428
2001-04-24,519.694618959417
2001-04-25,523.3310591634968
2001-04-26,525.0560880677592
2001-04-27,533.0677114665359
2001-04-30,537.8028044821187
2001-05-01,539.0572272381701
2001-05-02,539.9958589619806
2001-05-03,536.5529097980173
2001-05-04,540.2691586602677
2001-05-07,541.080881008924
2001-05-08,545.5714416029072
2001-05-09,545.7220485259559
2001-05-10,548.3468692518011
2001-05-11,550.9455422907904
2001-05-14,552.217215764374
2001-05-15,552.7392199127173
2001-05-16,554.1782769694948
2001-05-17,560.7873358008637
2001-05-18,564.4586867324441
2001-05-21,570.8704039749929
2001-05-22,576.265765158963
2001-05-23,574.3907214006157
2001-05-24,577.207363531127
2001-05-25,577.3867180231578
2001-05-28,575.8866995513008
2001-05-29,575.9082307065112
2001-05-30,569.6637353071698
2001-05-31,576.2368506676681
2001-06-01,580.4372364217663
2001-06-04,582.9629577351321
2001-06-05,587.5701452171479
2001-06-06,585.4727101452703
2001-06-07,584.3354403485322
2001-06-08,583.2145352012851
2001-06-11,584.1577497074458
2001-06-12,579.0882937614498
2001-06-13,577.449762859241
2001-06-14,567.1316919387416
2001-06-15,563.6566924902027
2001-06-18,560.1106710716956
2001-06-19,560.5374153557306
2001-06-20,565.448665084702
2001-06-21,567.0925394149576
2001-06-22,562.8443048779972
2001-06-25,557.193862253373
2001-06-26,559.4651233450929
2001-06-27,562.4405064430965
2001-06-28,570.621687510114
2001-06-29,580.862809826695
2001-07-02,576.511911889687
2001-07-03,575.8597875040068
2001-07-04,576.3028574964778
2001-07-05,578.9632172056916
2001-07-06,568.7524649060408
2001-07-09,566.2821796861318
2001-07-10,559.9888896444007
2001-07-11,554.7921990269659
2001-07-12,566.1010179851502
2001-07-13,567.5432681762549
2001-07-16,563.0355723955272
2001-07-17,568.108482652831
2001-07-18,556.1777719543811
2001-07-19,559.1119718175835
2001-07-20,557.05759339139
2001-07-23,556.1237660710558
2001-07-24,547.0931030997332
2001-07-25,546.0204773193965
2001-07-26,550.5910485944441
2001-07-27,552.6541165841107
2001-07-30,552.5674245499478
2001-07-31,554.5675167092551
2001-08-01,556.2112986790125
2001-08-02,556.0729688309935
2001-08-03,553.4898791549682
2001-08-06,552.7654317816091
2001-08-07,554.2773168353076
2001-08-08,550.9166571914543
2001-08-09,544.8738784069661
2001-08-10,543.2864086806635
2001-08-13,542.7741890560219
2001-08-14,545.9282367284756
2001-08-15,540.9351262795755
2001-08-16,541.6275706773615
2001-08-17,536.8228926942558
2001-08-20,539.4061170637627
2001-08-21,537.9373380741135
2001-08-22,536.5325953333629
2001-08-23,538.161145631517
2001-08-24,541.1674634604356
2001-08-27,541.3060720168211
2001-08-28,538.5697940943079
2001-08-29,537.5201338395991
2001-08-30,534.0972787248281
2001-08-31,534.0129615225524
2001-09-03,533.9441881784347
2001-09-04,541.1934541010038
2001-09-05,540.1923632400669
2001-09-06,532.5962092405541
2001-09-07,520.2369740677949
2001-09-10,516.3057660457281
2001-09-11,508.5099824453561
2001-09-12,506.0276097081294
2001-09-13,505.64688744590575
2001-09-14,496.7919917792741
2001-09-17,479.5238151355999
2001-09-18,475.2015850277814
2001-09-19,465.7577783107105
2001-09-20,451.822552424322
2001-09-21,444.3632904956611
2001-09-24,455.4856164428589
2001-09-25,455.36210594458544
2001-09-26,455.5534170234498
2001-09-27,458.6067144278422
2001-09-28,471.71820125836075
2001-10-01,466.6141700341724
2001-10-02,468.7335774533363
2001-10-03,472.2401319054349
2001-10-04,479.0518015665739
2001-10-05,476.3526623211297
2001-10-08,473.0839879107396
2001-10-09,472.690916030442
2001-10-10,482.69346886059657
2001-10-11,493.2768435958455
2001-10-12,489.7854354654199
2001-10-15,490.2981245068105
2001-10-16,493.288789148445
2001-10-17,490.5812330864448
2001-10-18,488.8368324353638
2001-10-19,492.51566148930607
2001-10-22,497.27542820350743
2001-10-23,497.8974979105887
2001-10-24,496.2356945971794
2001-10-25,498.59254936130503
2001-10-26,502.6847687415825
2001-10-29,493.06781371523584
2001-10-30,486.3277790422284
2001-10-31,492.92358158253415
2001-11-01,494.5990807966642
2001-11-02,494.58382249780544
2001-11-05,500.7007668127858
2001-11-06,504.88169466574124
2001-11-07,502.9873383992606
2001-11-08,506.84626736193536
2001-11-09,506.34593648969457
2001-11-12,506.0193665751336
2001-11-13,517.4847190764921
2001-11-14,520.2947756676975
2001-11-15,521.2929735727835
2001-11-16,521.3235620815066
2001-11-19,529.564815724464
2001-11-20,525.7933152669906
2001-11-21,527.7678954317856
2001-11-22,526.9696378761039
2001-11-23,532.1992939321999
2001-11-26,532.5217612647
2001-11-27,530.8256253055007
2001-11-28,525.3655118096402
2001-11-29,529.832840082014
2001-11-30,525.1612832789474
2001-12-03,524.1781618468623
2001-12-04,529.9929509844897
2001-12-05,538.8102068549591
2001-12-06,539.8873405589186
2001-12-07,540.7373361900566
2001-12-10,537.5161826788817
2001-12-11,537.3162290147628
2001-12-12,534.2184722340168
2001-12-13,528.4638542133208
2001-12-14,528.1515275183804
2001-12-17,531.2646206063903
2001-12-18,535.84180089286
2001-12-19,535.8725596938792
2001-12-20,532.767915703567
2001-12-21,542.8822916843422
2001-12-24,548.713523388353
2001-12-25,548.7223955636027
2001-12-26,551.1515634659249
2001-12-27,550.7277635579817
2001-12-28,555.1150958471785
2001-12-31,550.1853833454218
2002-01-01,550.167697264889
2002-01-02,542.88175705809
2002-01-03,549.4752926262452
2002-01-04,556.351896908311
2002-01-07,555.4454445866829
2002-01-08,558.1953026655684
2002-01-09,557.8632453893811
2002-01-10,555.3233827791282
2002-01-11,554.5041717352718
2002-01-14,547.7320637719138
2002-01-15,550.3849860243217
2002-01-16,548.8830566677319
2002-01-17,553.5561039181174
2002-01-18,548.5781012992469
2002-01-21,548.9142967187903
2002-01-22,547.138518163937
2002-01-23,550.379054566888
2002-01-24,555.1523555763786
2002-01-25,562.3137712194538
2002-01-28,565.5874890425332
2002-01-29,561.575489192784
2002-01-30,563.2613491816624
2002-01-31,567.0228560653702
2002-02-01,565.9099688578201
2002-02-04,558.2199735857697
2002-02-05,555.4965150940278
2002-02-06,552.0733850087364
2002-02-07,549.475314430029
2002-02-08,554.2144371314375
2002-02-11,555.5895795540587
2002-02-12,556.6102005245546
2002-02-13,561.6898150167139
2002-02-14,561.5726295239402
2002-02-15,560.6306796055221
2002-02-18,562.0757936284876
2002-02-19,555.4584073024504
2002-02-20,560.5847387149549
2002-02-21,556.9451221421062
2002-02-22,557.6380042542693
2002-02-25,562.5559579145073
2002-02-26,566.5545624575343
2002-02-27,571.0885273737526
2002-02-28,570.3622778242242
2002-03-01,576.1461430549365
2002-03-04,582.013146807474
2002-03-05,582.6445624450372
2002-03-06,585.5596300709094
2002-03-07,584.805316386889
2002-03-08,589.8227151242721
2002-03-11,590.9725250086934
2002-03-12,591.246697297424
2002-03-13,588.476495535573
2002-03-14,586.9946860947857
2002-03-15,588.6235636952515
2002-03-18,592.9053367773915
2002-03-19,594.0464592871406
2002-03-20,590.931570886603
2002-03-21,595.4008564633828
2002-03-22,596.1615732504395
2002-03-25,593.8158539335064
2002-03-26,596.9643786104809
2002-03-27,603.651044804089
2002-03-28,604.9468862967346
2002-03-29,604.9374564956217
2002-04-01,600.8642979704152
2002-04-02,598.8854756555976
2002-04-03,596.7630552411663
2002-04-04,596.8435209987528
2002-04-05,599.5070448066681
2002-04-08,604.9062137954322
2002-04-09,605.1783917417544
2002-04-10,610.5180503480865
2002-04-11,604.9922765708695
2002-04-12,613.1661023263171
2002-04-15,610.7351825529817
2002-04-16,616.1548735525307
2002-04-17,612.8246688251071
2002-04-18,611.1659031465142
2002-04-19,612.4860259965144
2002-04-22,608.7409322718389
2002-04-23,608.0246790367185
2002-04-24,605.9353997414936
2002-04-25,603.1322673434119
2002-04-26,599.8048576320576
2002-04-29,597.7697179828749
2002-04-30,604.0049869878019
2002-05-01,602.7514461973113
2002-05-02,608.0389594697982
2002-05-03,603.4420984095767
2002-05-06,596.4249269890095
2002-05-07,595.320877545611
2002-05-08,602.8797132054846
2002-05-09,598.5312567046612
2002-05-10,591.7819817354465
2002-05-13,596.3599304021379
2002-05-14,608.253672275217
2002-05-15,606.9654302265212
2002-05-16,602.9786804857264
2002-05-17,598.8066083497366
2002-05-20,595.7506077419087
2002-05-21,593.4035099190744
2002-05-22,588.1867397765704
2002-05-23,594.7824912258737
2002-05-24,591.0024192318843
2002-05-27,592.6488561038958
2002-05-28,587.0556238693424
2002-05-29,582.9185124938019
2002-05-30,579.5408250483048
2002-05-31,582.4405702888181
2002-06-03,572.7280764971173
2002-06-04,567.3980506131859
2002-06-05,570.6214080155621
2002-06-06,561.3350704096345
2002-06-07,562.1160932518833
2002-06-10,562.1305958158168
2002-06-11,558.8314347443885
2002-06-12,555.635224949819
2002-06-13,550.6432129052198
2002-06-14,546.4795020724216
2002-06-17,557.7437826931279
2002-06-18,555.304830677227
2002-06-19,545.7377478396277
2002-06-20,538.379905019826
2002-06-21,536.8807971332568
2002-06-24,530.1590693335182
2002-06-25,530.356729401913
2002-06-26,517.7735482792469
2002-06-27,525.7052956676864
2002-06-28,529.5891431721227
2002-07-01,524.7281738045656
2002-07-02,514.599209346698
2002-07-03,510.6625908869837
2002-07-04,511.65040283944325
2002-07-05,524.3480165481358
2002-07-08,515.4164034852467
2002-07-09,508.35040220890494
2002-07-10,501.76281520195545
2002-07-11,494.62368555888844
2002-07-12,491.38527318105
2002-07-15,478.9303675323638
2002-07-16,473.1721406793035
2002-07-17,475.0646246336267
2002-07-18,468.90591052639024
2002-07-19,457.2105176076888
2002-07-22,449.22615866323844
2002-07-23,440.3830896961202
2002-07-24,446.13656683962154
2002-07-25,447.8202775116211
2002-07-26,455.3725983584075
2002-07-29,477.34316828980906
2002-07-30,476.39335757532064
