Date,WORLD ex EUROPE SMALL VALUE
1998-12-31,402.52856344647256
1999-01-01,402.529106702481
1999-01-04,400.99176731678597
1999-01-05,401.8205451595862
1999-01-06,407.59968048270827
1999-01-07,410.3887144442053
1999-01-08,415.93800966749944
1999-01-11,419.1298363435324
1999-01-12,412.7369111543764
1999-01-13,402.2622443164158
1999-01-14,399.8954237063621
1999-01-15,407.0182783861757
1999-01-18,407.1661051934672
1999-01-19,408.80724139360916
1999-01-20,409.81924886842927
1999-01-21,406.7575106229583
1999-01-22,405.10672115956976
1999-01-25,406.04398406063405
1999-01-26,407.0716055529148
1999-01-27,405.87651083402665
1999-01-28,408.7941252985736
1999-01-29,412.6282492175881
1999-02-01,414.60315672589445
1999-02-02,412.43032487554933
1999-02-03,412.91425723741014
1999-02-04,412.018680428046
1999-02-05,408.81967048004503
1999-02-08,409.11677165303223
1999-02-09,402.911747766446
1999-02-10,398.36383967727187
1999-02-11,402.3087453924328
1999-02-12,398.24670031852503
1999-02-15,399.283480806944
1999-02-16,398.7311034850258
1999-02-17,392.92032154603527
1999-02-18,394.1003838467992
1999-02-19,398.56493662758635
1999-02-22,404.411111255913
1999-02-23,406.30204663299367
1999-02-24,403.92054420144456
1999-02-25,400.33813380209074
1999-02-26,404.2730699848154
1999-03-01,406.4328685907507
1999-03-02,405.4067273831559
1999-03-03,404.2021271611211
1999-03-04,407.5633078814726
1999-03-05,411.64439998731194
1999-03-08,409.8838095856083
1999-03-09,409.89463304358577
1999-03-10,410.55716122882615
1999-03-11,415.6736781185002
1999-03-12,412.1944897995977
1999-03-15,414.7049029353231
1999-03-16,416.7006545575368
1999-03-17,412.5425356693115
1999-03-18,413.30999129780156
1999-03-19,416.212155731302
1999-03-22,415.1509247757486
1999-03-23,410.58336500403095
1999-03-24,409.71559002768157
1999-03-25,416.57119298967973
1999-03-26,421.6014902303446
1999-03-29,425.92170823414375
1999-03-30,422.0467793172738
1999-03-31,421.82262358940085
1999-04-01,422.4496767642959
1999-04-02,423.7425904084453
1999-04-05,427.80612467554977
1999-04-06,425.892494821472
1999-04-07,423.5869240047205
1999-04-08,424.9418904520974
1999-04-09,431.7945863552258
1999-04-12,433.0140296669916
1999-04-13,438.3064733109755
1999-04-14,441.7703033538917
1999-04-15,448.0330424760613
1999-04-16,455.9960725362993
1999-04-19,459.578913158732
1999-04-20,456.57666008055395
1999-04-21,461.58239981117663
1999-04-22,463.6927387064517
1999-04-23,464.6598639608881
1999-04-26,467.08421109398256
1999-04-27,465.10486631718425
1999-04-28,468.8272323754555
1999-04-29,472.14994262777856
1999-04-30,473.06768969939156
1999-05-03,475.5673848214781
1999-05-04,473.70520917935335
1999-05-05,471.39191746958113
1999-05-06,470.04276801800614
1999-05-07,469.93842460958433
1999-05-10,473.3689329441042
1999-05-11,478.45609850730347
1999-05-12,481.5886437982234
1999-05-13,484.1161311443286
1999-05-14,476.5211371276797
1999-05-17,472.71785919873395
1999-05-18,472.98539863257344
1999-05-19,472.3848861183801
1999-05-20,476.474868321634
1999-05-21,481.61825251717335
1999-05-24,477.13200869297486
1999-05-25,472.47519212956064
1999-05-26,477.87678415873427
1999-05-27,477.4929993782266
1999-05-28,480.98262344898245
1999-05-31,481.6226294581046
1999-06-01,481.96033015022687
1999-06-02,486.48366546545975
1999-06-03,486.58831975916405
1999-06-04,491.43683907777455
1999-06-07,495.90312018433985
1999-06-08,489.71975292256576
1999-06-09,491.8081494431077
1999-06-10,489.55950367182425
1999-06-11,489.0473037757108
1999-06-14,488.68694446612307
1999-06-15,489.97474144201965
1999-06-16,499.07915909127945
1999-06-17,502.0850351581286
1999-06-18,499.2756124642963
1999-06-21,505.5300414567475
1999-06-22,506.60527873920563
1999-06-23,506.4893942766179
1999-06-24,502.3402402258366
1999-06-25,497.4604184789722
1999-06-28,506.0868454971519
1999-06-29,510.50711464380964
1999-06-30,517.2174857940272
1999-07-01,522.9021068978005
1999-07-02,526.7868530541452
1999-07-05,527.0996572049487
1999-07-06,525.700984911814
1999-07-07,524.8936455059802
1999-07-08,527.5017163965313
1999-07-09,528.8311353432574
1999-07-12,533.4111521138051
1999-07-13,531.1092116636415
1999-07-14,531.9861163708288
1999-07-15,533.0994125185616
1999-07-16,532.3731353445926
1999-07-19,534.6365844449552
1999-07-20,519.0016975657715
1999-07-21,515.8099983345019
1999-07-22,513.1897168065663
1999-07-23,511.80486259871583
1999-07-26,499.39797174547806
1999-07-27,501.80085892407396
1999-07-28,503.03316917242137
1999-07-29,496.92782985240547
1999-07-30,499.67247346214486
1999-08-02,500.27893952663436
1999-08-03,496.8774899268717
1999-08-04,489.4354625532819
1999-08-05,484.19381230053284
1999-08-06,482.55942884035983
1999-08-09,484.67286951523903
1999-08-10,481.07114546453744
1999-08-11,485.93538492890286
1999-08-12,487.4691405771014
1999-08-13,493.180619809156
1999-08-16,496.0706907476954
1999-08-17,500.29051838281725
1999-08-18,500.05159804833
1999-08-19,496.27829993192125
1999-08-20,497.1181835713344
1999-08-23,501.9319290037512
1999-08-24,503.9471550694145
1999-08-25,507.6950034989518
1999-08-26,506.6283623869877
1999-08-27,503.15191765047217
1999-08-30,501.23005900041187
1999-08-31,496.8906493408816
1999-09-01,498.4867601593474
1999-09-02,491.41527602015503
1999-09-03,499.87315666777226
1999-09-06,502.223440256084
1999-09-07,500.7644117727495
1999-09-08,498.1321127572968
1999-09-09,504.138405644722
1999-09-10,510.7233150783246
1999-09-13,518.5682524367786
1999-09-14,514.6567178220376
1999-09-15,516.4345437592086
1999-09-16,509.58675259021237
1999-09-17,509.0442280189833
1999-09-20,507.46010075181266
1999-09-21,502.6792362263487
1999-09-22,498.5579708233994
1999-09-23,497.8989298659343
1999-09-24,490.8206218859853
1999-09-27,491.71864367300884
1999-09-28,488.671963399266
1999-09-29,483.70800741431225
1999-09-30,489.632974790166
1999-10-01,487.6614270738384
1999-10-04,487.95633160896534
1999-10-05,486.1838872807796
1999-10-06,485.7721859404837
1999-10-07,483.9970088722651
1999-10-08,487.86746134354365
1999-10-11,488.3298894343661
1999-10-12,481.1341670823132
1999-10-13,474.1189630514119
1999-10-14,471.90942510854234
1999-10-15,464.227260218588
1999-10-18,459.7965722998669
1999-10-19,461.6830070354333
1999-10-20,465.7618624148491
1999-10-21,463.009083717608
1999-10-22,471.9314784321414
1999-10-25,473.15104122827586
1999-10-26,475.6969592442418
1999-10-27,479.146574419806
1999-10-28,482.450886123806
1999-10-29,487.56705589433267
1999-11-01,489.53692150947063
1999-11-02,491.6070147885059
1999-11-03,493.40315691289044
1999-11-04,496.5275582057359
1999-11-05,497.1039662099443
1999-11-08,499.49192750389074
1999-11-09,498.52153915137313
1999-11-10,497.530824446707
1999-11-11,495.0497069634537
1999-11-12,498.7785686298544
1999-11-15,498.0362592465333
1999-11-16,498.6863278929078
1999-11-17,497.6767685869376
1999-11-18,505.3722271077748
1999-11-19,505.5514232437235
1999-11-22,503.0174916534437
1999-11-23,501.89208440396
1999-11-24,504.5682638643147
1999-11-25,502.70114259332075
1999-11-26,510.19136943826487
1999-11-29,511.5499496505487
1999-11-30,511.2241304725009
1999-12-01,510.4349905937157
1999-12-02,512.8096718178715
1999-12-03,515.4362989820881
1999-12-06,502.38449595797226
1999-12-07,502.0736743843841
1999-12-08,499.6344855663923
1999-12-09,500.1033404083009
1999-12-10,503.3049733156911
1999-12-13,504.6737623581628
1999-12-14,502.62119541468405
1999-12-15,502.3065275558885
1999-12-16,495.8995299112829
1999-12-17,499.78542677983916
1999-12-20,499.003078680922
1999-12-21,501.6414209504618
1999-12-22,503.1464081791991
1999-12-23,502.2414960053322
1999-12-24,503.0442748040552
1999-12-27,504.47170691160835
1999-12-28,507.331325108644
1999-12-29,513.9433707586712
1999-12-30,516.6651904857968
1999-12-31,521.0963023497759
2000-01-03,510.7107488557904
2000-01-04,492.4455081543522
2000-01-05,490.79682954441597
2000-01-06,489.2768758253309
2000-01-07,498.87880356178607
2000-01-10,504.4101215972106
2000-01-11,499.3631603134509
2000-01-12,498.3375265306216
2000-01-13,504.6423035475212
2000-01-14,514.4393033945938
2000-01-17,520.4177209786358
2000-01-18,520.7725212494571
2000-01-19,521.9099607157422
2000-01-20,523.4575397335561
2000-01-21,525.8099426173322
2000-01-24,523.2324637353722
2000-01-25,518.4799679793986
2000-01-26,521.8343231805933
2000-01-27,527.4913881843273
2000-01-28,524.3995581364671
2000-01-31,520.8236144643852
2000-02-01,525.5427333474832
2000-02-02,527.798558367883
2000-02-03,525.8109546527863
2000-02-04,529.590745450077
2000-02-07,531.2075802434296
2000-02-08,526.1014435961418
2000-02-09,521.898954431294
2000-02-10,524.7955663020143
2000-02-11,520.9298607641131
2000-02-14,523.5645953785363
2000-02-15,521.6574742597886
2000-02-16,522.3871061328477
2000-02-17,523.7060292532464
2000-02-18,517.8485684569994
2000-02-21,514.6243260192194
2000-02-22,501.4806801251593
2000-02-23,504.35670851577976
2000-02-24,507.9005116919184
2000-02-25,517.5290381590249
2000-02-28,526.8750007705918
2000-02-29,539.2037310121054
2000-03-01,543.0409696859789
2000-03-02,543.4843441954267
2000-03-03,550.752243320019
2000-03-06,548.5117675863095
2000-03-07,546.4437606181433
2000-03-08,546.5132314828273
2000-03-09,546.46679098182
2000-03-10,548.9092872805453
2000-03-13,542.3698020276432
2000-03-14,540.9433888209337
2000-03-15,537.2229215770565
2000-03-16,547.5025677997809
2000-03-17,551.3291873488157
2000-03-20,544.3713350718131
2000-03-21,544.5207676435319
2000-03-22,554.2903646779074
2000-03-23,551.4815081295633
2000-03-24,550.6661027925178
2000-03-27,551.8957385497916
2000-03-28,551.2181078721259
2000-03-29,558.7077528262809
2000-03-30,553.4841227123359
2000-03-31,562.763568474894
2000-04-03,554.4689565550481
2000-04-04,547.2109575806223
2000-04-05,544.1577867565726
2000-04-06,552.7623499261123
2000-04-07,556.121168938801
2000-04-10,548.0821490555943
2000-04-11,543.6967277456758
2000-04-12,544.1941045627445
2000-04-13,542.2817128728217
2000-04-14,525.2318394033446
2000-04-17,519.1677602750586
2000-04-18,533.560579137861
2000-04-19,540.5821907655827
2000-04-20,540.3165632218817
2000-04-21,538.6094372622096
2000-04-24,534.6205731223298
2000-04-25,550.8298068978376
2000-04-26,551.0767699699536
2000-04-27,558.9302270432486
2000-04-28,561.3976691883754
2000-05-01,570.9179518165621
2000-05-02,567.5047139809117
2000-05-03,571.4845918144716
2000-05-04,575.798097387634
2000-05-05,578.9008290830076
2000-05-08,575.602161434051
2000-05-09,566.55294289515
2000-05-10,553.9870762803419
2000-05-11,565.6822458811566
2000-05-12,565.9798995973566
2000-05-15,563.8534749815677
2000-05-16,575.1959823088285
2000-05-17,580.5988350350058
2000-05-18,575.369218043596
2000-05-19,573.5243279930097
2000-05-22,560.5607369731883
2000-05-23,554.6695685156279
2000-05-24,553.5890615919288
2000-05-25,551.7320038353583
2000-05-26,540.5737548321013
2000-05-29,540.1834021237812
2000-05-30,544.2338750765547
2000-05-31,545.6825021588377
2000-06-01,550.2133698505606
2000-06-02,553.2169457857066
2000-06-05,555.3939226629875
2000-06-06,549.2436274919484
2000-06-07,553.8772515931846
2000-06-08,554.8053077369235
2000-06-09,558.965158573675
2000-06-12,555.921181733597
2000-06-13,553.366601268402
2000-06-14,555.2735381856934
2000-06-15,557.8367063090062
2000-06-16,551.3888895674634
2000-06-19,554.0152370186701
2000-06-20,557.6394462903734
2000-06-21,564.5282449365939
2000-06-22,564.6917138979287
2000-06-23,564.8468897021456
2000-06-26,566.017559664352
2000-06-27,563.8314598242645
2000-06-28,569.9294417749898
2000-06-29,568.4360143846621
2000-06-30,560.4639586300891
2000-07-03,573.1088766641698
2000-07-04,573.7482907064776
2000-07-05,566.4110375640463
2000-07-06,568.9431493969521
2000-07-07,575.0348859778975
2000-07-10,576.7807388138032
2000-07-11,578.8391837339701
2000-07-12,586.1204560166898
2000-07-13,591.1065647519018
2000-07-14,591.0461123766207
2000-07-17,592.2922840563224
2000-07-18,588.0559732589821
2000-07-19,588.7075227080758
2000-07-20,592.30642521015
2000-07-21,580.9965170293591
2000-07-24,574.8092924445742
2000-07-25,569.6768361761566
2000-07-26,569.7918225167576
2000-07-27,565.8922093486524
2000-07-28,564.682906040176
2000-07-31,568.1461631752095
2000-08-01,571.3593951359568
2000-08-02,580.3845283635527
2000-08-03,586.2948685281681
2000-08-04,587.0301846482404
2000-08-07,590.2327061711195
2000-08-08,596.858686600501
2000-08-09,598.5031199580968
2000-08-10,588.3449771610049
2000-08-11,597.2997289373042
2000-08-14,600.1381865042899
2000-08-15,592.7161187538894
2000-08-16,596.7857804174407
2000-08-17,595.5470031837207
2000-08-18,599.2755847662954
2000-08-21,601.2738363618575
2000-08-22,607.0353137721357
2000-08-23,609.014590178392
2000-08-24,606.7518795918584
2000-08-25,607.5652510494938
2000-08-28,610.9799812859557
2000-08-29,614.4778939328121
2000-08-30,617.9505727110553
2000-08-31,624.0250190814652
2000-09-01,618.8566555277579
2000-09-04,619.1562416664063
2000-09-05,626.7495214989948
2000-09-06,631.8142419486874
2000-09-07,640.1703036124422
2000-09-08,640.69969831442
2000-09-11,642.3255891683789
2000-09-12,640.5188832817282
2000-09-13,637.4181573828814
2000-09-14,641.5124315166773
2000-09-15,635.7673321201829
2000-09-18,632.32525606913
2000-09-19,636.0911691245708
2000-09-20,642.3093662788818
2000-09-21,633.6743418385643
2000-09-22,610.6432596428396
2000-09-25,616.2866580454008
2000-09-26,608.0603622148236
2000-09-27,606.0110281055039
2000-09-28,612.8297583192441
2000-09-29,614.7182416604948
2000-10-02,609.1663893806086
2000-10-03,611.2411781652227
2000-10-04,613.0475657991086
2000-10-05,612.388960529102
2000-10-06,606.9420317842619
2000-10-09,605.3174777396775
2000-10-10,601.3686160085098
2000-10-11,591.4060669774344
2000-10-12,589.7119516211603
2000-10-13,598.8583280396018
2000-10-16,607.0629411405987
2000-10-17,597.78742819982
2000-10-18,594.539922186718
2000-10-19,606.4225413708521
2000-10-20,613.3911928891761
2000-10-23,615.7945166904663
2000-10-24,615.3671063263905
2000-10-25,614.4412937388253
2000-10-26,615.940116274936
2000-10-27,607.1872403810237
2000-10-30,610.0689628063398
2000-10-31,615.8311932792155
2000-11-01,610.9391796686829
2000-11-02,616.5716232498454
2000-11-03,615.7517462650801
2000-11-06,618.357043363915
2000-11-07,620.2245557222512
2000-11-08,622.3418478665183
2000-11-09,616.4811854226774
2000-11-10,604.7428134182336
2000-11-13,603.9531151597051
2000-11-14,610.0040430196237
2000-11-15,611.3086195479831
2000-11-16,609.1199354177179
2000-11-17,611.9410676648596
2000-11-20,607.0465906598647
2000-11-21,606.7211189094825
2000-11-22,604.4790239234632
2000-11-23,605.2975820223884
2000-11-24,614.9793555098548
2000-11-27,609.3224030114492
2000-11-28,599.5387008977278
2000-11-29,593.0641446759372
2000-11-30,583.0407814984621
2000-12-01,590.832198606975
2000-12-04,577.9802940702527
2000-12-05,591.5758377006225
2000-12-06,588.3409666279593
2000-12-07,583.0701909002885
2000-12-08,595.864219188991
2000-12-11,609.996588534324
2000-12-12,604.9034040056404
2000-12-13,600.0441615665519
2000-12-14,586.5391651425186
2000-12-15,576.0577174027379
2000-12-18,580.2178680035233
2000-12-19,578.2771301407449
2000-12-20,557.0970697077074
2000-12-21,553.7494840105784
2000-12-22,558.8060641275222
2000-12-25,561.2116497422935
2000-12-26,560.0201086929953
2000-12-27,567.4325170042661
2000-12-28,580.3296407491496
2000-12-29,569.4911015239943
2001-01-01,569.5003635424839
2001-01-02,553.3450407554458
2001-01-03,566.3633749389675
2001-01-04,563.1823805138703
2001-01-05,550.3057924905028
2001-01-08,550.5677888343049
2001-01-09,555.4983728374865
2001-01-10,561.5143219516389
2001-01-11,558.0102152859612
2001-01-12,560.410021047506
2001-01-15,563.8518129977571
2001-01-16,573.6490720331354
2001-01-17,580.0514204854196
2001-01-18,572.857939435443
2001-01-19,576.2938326822238
2001-01-22,578.5454178221561
2001-01-23,583.6830642239137
2001-01-24,593.0092615681618
2001-01-25,594.5796971536057
2001-01-26,592.930736674743
2001-01-29,602.1210872561369
2001-01-30,601.0502790982521
2001-01-31,597.5192263816325
2001-02-01,593.833534005584
2001-02-02,594.9485550359243
2001-02-05,590.9471182313448
2001-02-06,598.880571948794
2001-02-07,598.4659858462649
2001-02-08,604.1935515746062
2001-02-09,596.7345337421605
2001-02-12,598.9475817075512
2001-02-13,604.3509160415235
2001-02-14,606.7863806411873
2001-02-15,620.9727985528925
2001-02-16,606.5826097434086
2001-02-19,602.5418072009361
2001-02-20,606.9881154901328
2001-02-21,597.840556350625
2001-02-22,595.344431974558
2001-02-23,595.6251583320214
2001-02-26,603.5227023361489
2001-02-27,594.3750991240311
2001-02-28,589.9657380487384
2001-03-01,581.9396634581032
2001-03-02,579.4150065092846
2001-03-05,582.7228176188403
2001-03-06,587.2288962327215
2001-03-07,592.0689009503837
2001-03-08,588.9343765132955
2001-03-09,585.536828737617
2001-03-12,573.229598871116
2001-03-13,579.8574150003154
2001-03-14,575.0592925840449
2001-03-15,576.1369837026735
2001-03-16,575.0203373342204
2001-03-19,581.6089470886704
2001-03-20,573.6059930350564
2001-03-21,572.8555002609685
2001-03-22,575.2292152564463
2001-03-23,578.8008070495845
2001-03-26,585.4722280198016
2001-03-27,587.2070755663018
2001-03-28,587.4625313283367
2001-03-29,589.338281801713
2001-03-30,592.8545155973271
2001-04-02,586.0612421617186
2001-04-03,575.5570415217983
2001-04-04,566.2516240394876
2001-04-05,584.5583518877028
2001-04-06,574.5965551786549
2001-04-09,576.9589746309443
2001-04-10,593.0394571748513
2001-04-11,595.0811877368541
2001-04-12,595.5163425938839
2001-04-13,595.8575047631535
2001-04-16,600.3885524272182
2001-04-17,606.4601009406258
2001-04-18,621.0500356326335
2001-04-19,615.433455476064
2001-04-20,603.835861104448
2001-04-23,604.2468751213132
2001-04-24,608.4586619495855
2001-04-25,614.0158890850095
2001-04-26,616.9964166751773
2001-04-27,626.6889429427031
2001-04-30,632.4648787216628
2001-05-01,637.924021460174
2001-05-02,638.9579915685393
2001-05-03,634.7884277112393
2001-05-04,639.8650114556708
2001-05-07,640.7862801228623
2001-05-08,645.2732141127204
2001-05-09,644.9243588455331
2001-05-10,647.6566007343367
2001-05-11,651.5425693573314
2001-05-14,651.6871881918514
2001-05-15,651.5217096710205
2001-05-16,652.3306701346216
2001-05-17,661.8343616349722
2001-05-18,666.1708686399427
2001-05-21,675.1009046569527
2001-05-22,683.192615380708
2001-05-23,683.8799274313026
2001-05-24,688.809407106648
2001-05-25,687.8797036585169
2001-05-28,684.4177253593363
2001-05-29,686.1682562423733
2001-05-30,676.0171353016074
2001-05-31,686.349960012952
2001-06-01,692.9340337018181
2001-06-04,695.320865183219
2001-06-05,699.6969816450535
2001-06-06,697.4452651491507
2001-06-07,697.4851329546509
2001-06-08,696.5504854592747
2001-06-11,698.6352555197665
2001-06-12,690.3821073898644
2001-06-13,687.6775475348337
2001-06-14,673.974645727125
2001-06-15,668.0082069875705
2001-06-18,663.1551585180115
2001-06-19,663.9098990185474
2001-06-20,671.9171123010218
2001-06-21,673.559453879135
2001-06-22,670.3892487412066
2001-06-25,664.1120681908608
2001-06-26,670.3269321078426
2001-06-27,673.8751985275233
2001-06-28,684.9909934026525
2001-06-29,699.9076739414273
2001-07-02,692.8430878832717
2001-07-03,692.8313370103173
2001-07-04,692.5317719711041
2001-07-05,697.0129021163792
2001-07-06,681.9283673250519
2001-07-09,677.2142718809145
2001-07-10,668.6002039064762
2001-07-11,662.3595741939507
2001-07-12,679.5872268135281
2001-07-13,681.6681887608911
2001-07-16,675.1268362797791
2001-07-17,682.3726262823116
2001-07-18,663.5317625651035
2001-07-19,667.7060505918798
2001-07-20,665.1093520083045
2001-07-23,660.8798064510189
2001-07-24,649.7995635917752
2001-07-25,650.1469962949785
2001-07-26,657.2984769822812
2001-07-27,659.8459520768192
2001-07-30,656.0860469688637
2001-07-31,659.4625119287716
2001-08-01,661.6607453662102
2001-08-02,662.9328182819164
2001-08-03,658.7917941639727
2001-08-06,658.6998249844521
2001-08-07,662.4468457947173
2001-08-08,658.6228907909735
2001-08-09,648.8000288949464
2001-08-10,647.4909425037142
2001-08-13,645.189146317259
2001-08-14,650.8260799094797
2001-08-15,644.5990925115169
2001-08-16,645.0677266689852
2001-08-17,638.458998488478
2001-08-20,641.5501413666859
2001-08-21,640.2175242086906
2001-08-22,638.2212341229814
2001-08-23,640.781674118301
2001-08-24,644.3709261008255
2001-08-27,645.2470935324816
2001-08-28,640.9087292030008
2001-08-29,639.4502781812317
2001-08-30,634.0269990541526
2001-08-31,634.2462073135455
2001-09-03,632.7747283865684
2001-09-04,644.5966170469467
2001-09-05,641.5649620657441
2001-09-06,632.4801858237819
2001-09-07,615.5611618810565
2001-09-10,611.25364535344
2001-09-11,606.7555478408311
2001-09-12,597.996451572251
2001-09-13,597.9023034177694
2001-09-14,593.45281833765
2001-09-17,568.4200158466269
2001-09-18,565.8793322575481
2001-09-19,555.2316722761235
2001-09-20,542.6068947748846
2001-09-21,538.4972527688375
2001-09-24,549.2665857402023
2001-09-25,548.9422261487088
2001-09-26,547.0445693386171
2001-09-27,549.9398874425164
2001-09-28,568.7731536981399
2001-10-01,562.164469456844
2001-10-02,566.328532202165
2001-10-03,571.4410226831845
2001-10-04,580.2759138851126
2001-10-05,575.018581612938
2001-10-08,572.1932303099173
2001-10-09,569.3601196161114
2001-10-10,582.4260697357342
2001-10-11,595.0794843549266
2001-10-12,590.68660102894
2001-10-15,591.501255235121
2001-10-16,593.7142966469353
2001-10-17,588.770374370271
2001-10-18,586.05565545527
2001-10-19,592.0290244403973
2001-10-22,599.2814439386682
2001-10-23,600.0574942961193
2001-10-24,598.109503804703
2001-10-25,602.6523214247575
2001-10-26,607.0561979823345
2001-10-29,592.6906509670398
2001-10-30,584.314361067217
2001-10-31,592.2411802483521
2001-11-01,592.7260333912984
2001-11-02,592.3041648735843
2001-11-05,600.9334349479601
2001-11-06,607.1015613617884
2001-11-07,603.1099716209139
2001-11-08,607.6552178195594
2001-11-09,605.2807769253824
2001-11-12,605.3510903374247
2001-11-13,618.756452887471
2001-11-14,620.7581451164699
2001-11-15,621.44156773789
2001-11-16,620.3280830778684
2001-11-19,629.2767317912109
2001-11-20,624.1646797522612
2001-11-21,627.521978447135
2001-11-22,625.1975319086099
2001-11-23,632.0488868841376
2001-11-26,633.2810634084024
2001-11-27,630.7375951070671
2001-11-28,621.8770778991137
2001-11-29,627.0874625879204
2001-11-30,620.0882614503075
2001-12-03,618.3125120659764
2001-12-04,625.3690483302119
2001-12-05,636.4765792171139
2001-12-06,636.3266630118877
2001-12-07,634.4756734416794
2001-12-10,629.7290440175389
2001-12-11,628.0508374511679
2001-12-12,624.9935092913948
2001-12-13,617.4648719411982
2001-12-14,614.3270843414847
2001-12-17,616.296602401646
2001-12-18,621.8715368214479
2001-12-19,621.3379068468272
2001-12-20,619.149227929183
2001-12-21,632.8013311158849
2001-12-24,640.8430779590536
2001-12-25,641.2410940219708
2001-12-26,642.6680562551006
2001-12-27,640.6361121687389
2001-12-28,647.9489795706044
2001-12-31,639.8184923639232
2002-01-01,639.7897033357063
2002-01-02,627.8264667041716
2002-01-03,635.8263865764377
2002-01-04,644.9081612025075
2002-01-07,642.605659362394
2002-01-08,643.7261545750765
2002-01-09,643.0348948206839
2002-01-10,638.4033770265639
2002-01-11,636.2553488498698
2002-01-14,628.1174493844519
2002-01-15,631.5139288968888
2002-01-16,631.0494077115421
2002-01-17,636.1770585787419
2002-01-18,630.9631583133227
2002-01-21,632.8980016724987
2002-01-22,628.0118353488065
2002-01-23,632.0574014963241
2002-01-24,638.0411087251989
2002-01-25,649.0159313504134
2002-01-28,654.8299803500453
2002-01-29,648.332508727632
2002-01-30,651.8536322549451
2002-01-31,655.5733482987491
2002-02-01,652.7723464532127
2002-02-04,641.9211892018329
2002-02-05,637.1812275286853
2002-02-06,632.5278460800489
2002-02-07,629.5760033155292
2002-02-08,634.9473825458742
2002-02-11,636.5444030919025
2002-02-12,640.7091748752921
2002-02-13,648.8574854171379
2002-02-14,648.891969246109
2002-02-15,646.4947854530557
2002-02-18,649.2329974931959
2002-02-19,638.8257972491599
2002-02-20,646.3132732264924
2002-02-21,642.2766099595211
2002-02-22,644.3302306203653
2002-02-25,650.7497274728577
2002-02-26,655.1508772341523
2002-02-27,662.9722397125201
2002-02-28,662.6991873133599
2002-03-01,670.8877897934726
2002-03-04,680.1479741405631
2002-03-05,679.5727143034073
2002-03-06,683.2739807280175
2002-03-07,684.6006512087893
2002-03-08,689.9565660599516
2002-03-11,693.1706611337008
2002-03-12,693.1564012577096
2002-03-13,686.4220331806268
2002-03-14,683.9284262358607
2002-03-15,686.7247108529773
2002-03-18,689.8178144812655
2002-03-19,691.8934725385785
2002-03-20,686.8913303503389
2002-03-21,692.653281254858
2002-03-22,691.5303250372443
2002-03-25,687.681136606601
2002-03-26,692.366337255275
2002-03-27,702.9749408588739
2002-03-28,703.3227817393871
2002-03-29,701.6259495962978
2002-04-01,693.174707355272
2002-04-02,690.2924655024668
2002-04-03,689.2161033902954
2002-04-04,691.3726200245743
2002-04-05,695.4087042261558
2002-04-08,704.7709981670599
2002-04-09,703.6337707971687
2002-04-10,711.7445272198266
2002-04-11,701.4978714414304
