Date,WORLD ex USA SMALL VALUE
2000-01-06,390.4424011917795
2000-01-07,395.0177112419443
2000-01-10,398.01552784842823
2000-01-11,397.8620575675705
2000-01-12,397.84890251262806
2000-01-13,400.06378298792936
2000-01-14,404.5700137116046
2000-01-17,410.7178049644361
2000-01-18,409.1156203193834
2000-01-19,407.83113206909974
2000-01-20,409.8046545395857
2000-01-21,409.1842650599099
2000-01-24,409.3253584448134
2000-01-25,405.5134429229182
2000-01-26,407.47274610753135
2000-01-27,411.7985999469101
2000-01-28,411.5938200313255
2000-01-31,409.0292194392379
2000-02-01,409.65682532036425
2000-02-02,409.35976091420935
2000-02-03,406.94877673682583
2000-02-04,409.1007328088656
2000-02-07,409.45074186436455
2000-02-08,407.9649956408863
2000-02-09,407.18564278412083
2000-02-10,406.687518756764
2000-02-11,406.3599485518883
2000-02-14,406.5635552651837
2000-02-15,403.4011034502664
2000-02-16,402.68533261875115
2000-02-17,401.8567132682165
2000-02-18,402.41371016239043
2000-02-21,399.21646814132464
2000-02-22,394.5966120008472
2000-02-23,396.59887116370544
2000-02-24,399.8441340233391
2000-02-25,406.54771563091685
2000-02-28,410.25292915122776
2000-02-29,412.58857319666805
2000-03-01,416.7085826807034
2000-03-02,418.45403002163636
2000-03-03,420.94911531711654
2000-03-06,420.6536687202592
2000-03-07,421.42590420614505
2000-03-08,419.058870979034
2000-03-09,418.07591862868946
2000-03-10,421.42398864777414
2000-03-13,417.84086886209064
2000-03-14,417.46073265874645
2000-03-15,412.3115879921827
2000-03-16,413.2185813469492
2000-03-17,417.60169318888677
2000-03-20,417.33982449475604
2000-03-21,415.8620458922704
2000-03-22,418.58700286319964
2000-03-23,415.8732521452741
2000-03-24,417.9217491884862
2000-03-27,421.7772042766608
2000-03-28,424.1007325687999
2000-03-29,428.80617642953956
2000-03-30,424.0906632212512
2000-03-31,427.0199436651484
2000-04-03,424.5020172333559
2000-04-04,421.69892351879156
2000-04-05,416.07546690004347
2000-04-06,420.32754024707106
2000-04-07,422.1356350716731
2000-04-10,421.832894467831
2000-04-11,418.322900624061
2000-04-12,421.38966916886983
2000-04-13,419.59047808402755
2000-04-14,417.25499305079217
2000-04-17,403.95656562701834
2000-04-18,408.7971516439059
2000-04-19,413.828073894375
2000-04-20,415.0302119219763
2000-04-21,413.439145479323
2000-04-24,414.20419811802464
2000-04-25,417.77333667430815
2000-04-26,419.6913540858381
2000-04-27,421.389710151764
2000-04-28,420.4139165524028
2000-05-01,422.41670142743374
2000-05-02,426.7323925856991
2000-05-03,431.3897780566732
2000-05-04,431.7018252311811
2000-05-05,431.809289547095
2000-05-08,432.27110856627945
2000-05-09,427.76776450142654
2000-05-10,424.12990809726045
2000-05-11,424.85898312102756
2000-05-12,427.77780273211425
2000-05-15,425.44744271492016
2000-05-16,430.93363051976405
2000-05-17,434.6688993076198
2000-05-18,433.35716203907106
2000-05-19,434.74869181138513
2000-05-22,426.9344544762222
2000-05-23,424.58353474754756
2000-05-24,419.5621064851777
2000-05-25,421.73519738190106
2000-05-26,416.0655440854405
2000-05-29,416.72976389602746
2000-05-30,417.29735891677063
2000-05-31,418.3902553433363
2000-06-01,418.3134885273398
2000-06-02,419.1945217351409
2000-06-05,422.7674644660348
2000-06-06,422.17009390634945
2000-06-07,423.36306531075434
2000-06-08,424.661625135666
2000-06-09,425.35332989842806
2000-06-12,427.3928972711957
2000-06-13,424.5929790725804
2000-06-14,425.9778979940621
2000-06-15,427.05016946544714
2000-06-16,425.81077076037644
2000-06-19,426.3298417550927
2000-06-20,428.51806994301813
2000-06-21,431.18667506636916
2000-06-22,434.8614733488128
2000-06-23,434.69673988525807
2000-06-26,432.99686786844995
2000-06-27,432.9179429265628
2000-06-28,433.327571671938
2000-06-29,432.78729287830566
2000-06-30,432.48212580887787
2000-07-03,437.8661917823336
2000-07-04,438.5703194962087
2000-07-05,434.8458338771208
2000-07-06,434.2317037720567
2000-07-07,436.97059998619073
2000-07-10,439.28129404597985
2000-07-11,441.1678414561255
2000-07-12,441.61402359504655
2000-07-13,441.29465066113215
2000-07-14,441.7877792601325
2000-07-17,441.6658614225852
2000-07-18,439.9961601652613
2000-07-19,441.5845699622607
2000-07-20,442.4432758628135
2000-07-21,439.1972465281316
2000-07-24,436.7661997588545
2000-07-25,434.0964101480463
2000-07-26,433.59999161208026
2000-07-27,432.2885976404549
2000-07-28,432.23857771455084
2000-07-31,429.1603308186464
2000-08-01,432.4972428935961
2000-08-02,436.53599702495205
2000-08-03,438.3662541672528
2000-08-04,439.03850129381976
2000-08-07,439.5975137609126
2000-08-08,442.7067832945661
2000-08-09,444.8902559950882
2000-08-10,441.5399968102687
2000-08-11,445.20745615885846
2000-08-14,446.12355014143606
2000-08-15,445.04257116451004
2000-08-16,446.9073595593798
2000-08-17,445.2473554311247
2000-08-18,448.0720833983385
2000-08-21,449.19212417822916
2000-08-22,452.3781023724884
2000-08-23,453.8624191762098
2000-08-24,452.5330481967213
2000-08-25,453.0211194698024
2000-08-28,454.5901381744704
2000-08-29,455.4889281972016
2000-08-30,455.27966680256066
2000-08-31,457.7890765861946
2000-09-01,456.5106832952399
2000-09-04,457.75328692306687
2000-09-05,460.4906297402732
2000-09-06,462.53014553368587
2000-09-07,464.5206823152096
2000-09-08,465.07190821082014
2000-09-11,464.0087984887111
2000-09-12,460.21726436833967
2000-09-13,458.39038346205695
2000-09-14,459.6182741240347
2000-09-15,458.8532712195304
2000-09-18,459.8404160804804
2000-09-19,458.9589451078639
2000-09-20,463.035327479981
2000-09-21,459.02614147717605
2000-09-22,445.6802494961993
2000-09-25,451.51476644670043
2000-09-26,447.99593933291834
2000-09-27,446.14285196261017
2000-09-28,444.1311794665836
2000-09-29,447.640596204886
2000-10-02,447.01931572216125
2000-10-03,448.4817480827324
2000-10-04,447.46739684519855
2000-10-05,448.3800850170099
2000-10-06,448.3503088519466
2000-10-09,445.65286235473843
2000-10-10,444.79596982599793
2000-10-11,439.51245907438954
2000-10-12,441.3912285483089
2000-10-13,439.01254966220245
2000-10-16,443.40542928481614
2000-10-17,440.5565533242018
2000-10-18,437.3341405303584
2000-10-19,439.97660700776186
2000-10-20,444.7346512033133
2000-10-23,445.62458514442227
2000-10-24,446.6194740902917
2000-10-25,447.0217287278687
2000-10-26,445.85579226206045
2000-10-27,442.0349841388117
2000-10-30,441.38231988138284
2000-10-31,441.17702193526543
2000-11-01,443.02616627038566
2000-11-02,443.4891726644092
2000-11-03,444.87926130177254
2000-11-06,448.3726341564116
2000-11-07,448.2053848625665
2000-11-08,449.34006666201685
2000-11-09,446.5484796276953
2000-11-10,443.55754939949145
2000-11-13,440.91811520079165
2000-11-14,442.4500487643135
2000-11-15,441.7173746016431
2000-11-16,441.43868165996764
2000-11-17,441.7630705261084
2000-11-20,440.91136691954625
2000-11-21,438.84937973677796
2000-11-22,438.3300308593806
2000-11-23,437.46600536235053
2000-11-24,440.06834793645646
2000-11-27,440.55141428609994
2000-11-28,437.69627318796984
2000-11-29,433.5899962147012
2000-11-30,430.0866180775687
2000-12-01,433.9125464243921
2000-12-04,430.4506831347222
2000-12-05,431.7099239232917
2000-12-06,433.726355550274
2000-12-07,431.20277034554726
2000-12-08,433.3442711412239
2000-12-11,439.6979569801658
2000-12-12,438.2843818830295
2000-12-13,436.9422795832375
2000-12-14,432.67613785753394
2000-12-15,426.80211309133983
2000-12-18,425.7263167152996
2000-12-19,424.0068028490925
2000-12-20,416.4817465310085
2000-12-21,411.2758496744389
2000-12-22,410.8781776348724
2000-12-25,413.28440941005255
2000-12-26,410.7210783876386
2000-12-27,411.7368527011553
2000-12-28,413.7743598141912
2000-12-29,412.7699028557808
2001-01-01,412.79119945878375
2001-01-02,410.49251312401583
2001-01-03,408.96000292036973
2001-01-04,409.3779200711989
2001-01-05,407.5567304844404
2001-01-08,407.4012982541518
2001-01-09,407.2606950441947
2001-01-10,406.4466168643791
2001-01-11,402.35139502459236
2001-01-12,403.0977485224479
2001-01-15,404.79641290675414
2001-01-16,406.9334390655175
2001-01-17,411.53785532903544
2001-01-18,410.2883032906622
2001-01-19,415.2240709246349
2001-01-22,415.10005662086616
2001-01-23,414.4609442193245
2001-01-24,417.36442978960343
2001-01-25,420.1757629947165
2001-01-26,419.0495245797185
2001-01-29,421.40927975722497
2001-01-30,421.0070995735331
2001-01-31,421.96296158701097
2001-02-01,422.3175378055374
2001-02-02,424.2055239608228
2001-02-05,422.51428282629945
2001-02-06,424.8060733635365
2001-02-07,422.7132077321666
2001-02-08,425.1522425258164
2001-02-09,422.34717306938984
2001-02-12,421.60963259647053
2001-02-13,424.7022101204127
2001-02-14,425.5961358071204
2001-02-15,431.5298017136529
2001-02-16,428.2813170673288
2001-02-19,426.18838534320275
2001-02-20,431.0321206718057
2001-02-21,427.0530200404393
2001-02-22,427.0728667705705
2001-02-23,428.08479069608273
2001-02-26,428.6150118680016
2001-02-27,427.83664265184734
2001-02-28,425.466392041526
2001-03-01,421.2926270450968
2001-03-02,417.7622247667438
2001-03-05,419.35421879039086
2001-03-06,422.21728317058717
2001-03-07,422.233738407398
2001-03-08,422.20613166517614
2001-03-09,422.30774419966804
2001-03-12,417.50845809738854
2001-03-13,415.2849968276717
2001-03-14,411.7467183538701
2001-03-15,412.2174776532069
2001-03-16,412.9530268693329
2001-03-19,413.09713374265147
2001-03-20,411.6920249902906
2001-03-21,413.062468637351
2001-03-22,409.1126000801091
2001-03-23,410.92949367763896
2001-03-26,416.76057149023364
2001-03-27,417.0993414589188
2001-03-28,420.4767712339302
2001-03-29,419.8180052603599
2001-03-30,416.84583949345216
2001-04-02,416.3850582861351
2001-04-03,414.90125790922275
2001-04-04,411.31575154633117
2001-04-05,417.5899626485956
2001-04-06,418.0545201446673
2001-04-09,416.7147046407049
2001-04-10,422.2869836994155
2001-04-11,425.95360638325656
2001-04-12,426.81171158578337
2001-04-13,427.1493237633596
2001-04-16,429.4006671531254
2001-04-17,430.411284081766
2001-04-18,436.9918429651349
2001-04-19,435.64376871296366
2001-04-20,432.187216314265
2001-04-23,433.58479522362404
2001-04-24,435.70676518924853
2001-04-25,436.29161556152764
2001-04-26,437.55846010801037
2001-04-27,439.7301816080921
2001-04-30,443.58145451143406
2001-05-01,447.35544242954126
2001-05-02,448.48814834329266
2001-05-03,449.01237173814184
2001-05-04,448.293067485463
2001-05-07,449.7623505638087
2001-05-08,449.945436350324
2001-05-09,448.5853778719164
2001-05-10,450.23522765499274
2001-05-11,452.87334709246176
2001-05-14,451.30300855797833
2001-05-15,450.9050177676851
2001-05-16,448.55676664260494
2001-05-17,453.4791447783796
2001-05-18,455.1781412483641
2001-05-21,459.0928392275336
2001-05-22,462.44604876404964
2001-05-23,466.53706644695086
2001-05-24,466.89347273773205
2001-05-25,467.21760811489116
2001-05-28,465.4325503930041
2001-05-29,467.8427148709746
2001-05-30,464.37456354191505
2001-05-31,467.7756627741222
2001-06-01,469.3276544347174
2001-06-04,468.8299016799264
2001-06-05,468.1743504390227
2001-06-06,467.6356270576864
2001-06-07,467.3919482188262
2001-06-08,468.3135292005913
2001-06-11,468.58436901320795
2001-06-12,461.7910789998829
2001-06-13,462.5674425023485
2001-06-14,458.8450403367731
2001-06-15,454.17752233545747
2001-06-18,453.03126119022164
2001-06-19,454.0601134345369
2001-06-20,452.7566997435176
2001-06-21,453.65190421326474
2001-06-22,455.64756902741817
2001-06-25,454.41896473773215
2001-06-26,453.50316388674423
2001-06-27,453.04160870008377
2001-06-28,454.71079377142024
2001-06-29,458.3141210182275
2001-07-02,457.7782479811146
2001-07-03,457.7916292527798
2001-07-04,457.01844014563903
2001-07-05,457.6367313514872
2001-07-06,451.1700083266441
2001-07-09,446.5015111190481
2001-07-10,445.53686179628727
2001-07-11,442.14452614833317
2001-07-12,447.2077144865129
2001-07-13,446.53502855854873
2001-07-16,444.4458316580418
2001-07-17,443.45470482868444
2001-07-18,437.35754288193414
2001-07-19,438.92387506939207
2001-07-20,437.8818054126336
2001-07-23,435.1208618693164
2001-07-24,433.02717049908466
2001-07-25,431.66301204339925
2001-07-26,432.55726952481155
2001-07-27,434.83055462122013
2001-07-30,431.5378992915663
2001-07-31,434.65011372717913
2001-08-01,436.9727561667326
2001-08-02,440.4566196876627
2001-08-03,438.09654220588675
2001-08-06,439.0180683606309
2001-08-07,439.5987374404016
2001-08-08,439.54156326095506
2001-08-09,432.58354399507056
2001-08-10,432.3829231372669
2001-08-13,430.2030861939536
2001-08-14,433.1826456021637
2001-08-15,433.1768280502328
2001-08-16,431.4016118212588
2001-08-17,429.5526733372745
2001-08-20,427.86461240300133
2001-08-21,430.50110508243296
2001-08-22,429.1129673642541
2001-08-23,430.43567188288364
2001-08-24,430.99710649784765
2001-08-27,432.78713300269715
2001-08-28,431.7348506430537
2001-08-29,430.49880897074354
2001-08-30,427.2145516955894
2001-08-31,425.7747960268908
2001-09-03,422.1791105098744
2001-09-04,426.62313043562875
2001-09-05,423.503408961783
2001-09-06,419.82229197856805
2001-09-07,414.25856732567496
2001-09-10,407.54933180751505
2001-09-11,401.00259322931805
2001-09-12,388.3789224717325
2001-09-13,390.2975738852826
2001-09-14,386.93986370858426
2001-09-17,378.15003959968334
2001-09-18,377.9590714490875
2001-09-19,377.0529406140694
2001-09-20,370.5890480530169
2001-09-21,364.1443079704987
2001-09-24,367.46640222347077
2001-09-25,369.4549788895522
2001-09-26,372.5028901278407
2001-09-27,370.6364840830189
2001-09-28,379.1951975584273
2001-10-01,379.5250366083072
2001-10-02,380.14845893045316
2001-10-03,379.1786020746441
2001-10-04,385.1613311601186
2001-10-05,384.14184334164656
2001-10-08,383.05134960846186
2001-10-09,382.3929033481276
2001-10-10,383.615839772622
2001-10-11,389.9789743517409
2001-10-12,390.12629622108744
2001-10-15,389.577730395909
2001-10-16,390.8162916794737
2001-10-17,393.9655181042099
2001-10-18,391.5465209405523
2001-10-19,391.80046237451364
2001-10-22,393.40539966096287
2001-10-23,396.32238143869955
2001-10-24,396.907042705201
2001-10-25,397.92316476369746
2001-10-26,399.32136079506574
2001-10-29,396.1717621932825
2001-10-30,391.70912007898903
2001-10-31,393.4503521082739
2001-11-01,392.13134646142373
2001-11-02,392.2605451049997
2001-11-05,395.9818847391851
2001-11-06,397.86784008441464
2001-11-07,397.25834374069694
2001-11-08,400.9795271138967
2001-11-09,399.75758049918556
2001-11-12,397.86799180345116
2001-11-13,401.2626900818993
2001-11-14,402.218175387539
2001-11-15,404.5228868119478
2001-11-16,403.896927343121
2001-11-19,407.650081087505
2001-11-20,406.77246690374227
2001-11-21,407.8280856382894
2001-11-22,407.4665553288084
2001-11-23,407.9037941316136
2001-11-26,410.24548974855156
2001-11-27,408.8658606512786
2001-11-28,406.219172425955
2001-11-29,404.7243426187099
2001-11-30,403.6339762931924
2001-12-03,401.2067656590588
2001-12-04,401.31616876844885
2001-12-05,405.2870038682973
2001-12-06,406.20644358716476
2001-12-07,405.0804574281687
2001-12-10,403.7821817096719
2001-12-11,401.87412620938863
2001-12-12,401.65125438682196
2001-12-13,398.533185618011
2001-12-14,394.3541683268416
2001-12-17,392.1854099361762
2001-12-18,392.2753460201326
2001-12-19,391.27259406804933
2001-12-20,392.30797147276803
2001-12-21,394.86114400864835
2001-12-24,397.2329022739454
2001-12-25,397.62680275533705
2001-12-26,396.05953597958
2001-12-27,396.5140645478587
2001-12-28,401.53335424833654
2001-12-31,400.7026556153733
2002-01-01,400.69809521137927
2002-01-02,396.8413789951987
2002-01-03,400.0876139789011
2002-01-04,404.1577982972298
2002-01-07,405.76071231320725
2002-01-08,403.38243184440165
2002-01-09,403.5633192050964
2002-01-10,400.4765032404499
2002-01-11,401.4235110197792
2002-01-14,399.25951569365293
2002-01-15,398.73614676658065
2002-01-16,399.1019976577407
2002-01-17,399.5913208424586
2002-01-18,400.69275857545955
2002-01-21,402.544436677273
2002-01-22,400.7395624419477
2002-01-23,399.57863874801393
2002-01-24,401.89994961432484
2002-01-25,405.1676639956652
2002-01-28,407.7049512576919
2002-01-29,407.44140127047194
2002-01-30,405.4717270814351
2002-01-31,406.6389902982559
2002-02-01,406.740357045475
2002-02-04,405.1412477221575
2002-02-05,401.38773815817825
2002-02-06,400.8821155259583
2002-02-07,400.84101912607787
2002-02-08,400.94512759691384
2002-02-11,402.0252595469223
2002-02-12,405.64358963855307
2002-02-13,408.3793389926214
2002-02-14,411.28645154285135
2002-02-15,410.7690161477065
2002-02-18,411.8335664985243
2002-02-19,407.82246598538757
2002-02-20,407.59529755370556
2002-02-21,409.76159833178724
2002-02-22,407.69256843137373
2002-02-25,409.5015734842309
2002-02-26,410.9863605659274
2002-02-27,415.6224878784538
2002-02-28,417.4116686240181
2002-03-01,420.25593727443237
2002-03-04,426.2668001740277
2002-03-05,426.08547652824814
2002-03-06,425.6729093677284
2002-03-07,430.8619348932674
2002-03-08,432.2532382987035
2002-03-11,434.8230407491842
2002-03-12,432.857193556651
2002-03-13,429.8200889506657
2002-03-14,428.8568905511909
2002-03-15,430.1889327833619
2002-03-18,430.1374016825895
2002-03-19,431.797977078307
2002-03-20,431.88215613197036
2002-03-21,432.122052316988
2002-03-22,432.76307941111907
2002-03-25,432.6463565317955
2002-03-26,431.5761203207618
2002-03-27,435.33712127257013
2002-03-28,435.783278068012
2002-03-29,434.0945609903816
2002-04-01,431.4649059549065
2002-04-02,431.5609671328504
2002-04-03,433.4755693488318
2002-04-04,434.68649464836625
2002-04-05,437.3702772943589
2002-04-08,438.2732502514116
2002-04-09,437.0375634862747
2002-04-10,438.5089843561442
2002-04-11,435.878054160299
2002-04-12,436.02739107311913
2002-04-15,436.133826739643
2002-04-16,438.2425715819701
2002-04-17,439.7221094940874
2002-04-18,440.5819177725932
2002-04-19,442.1576212090918
2002-04-22,443.26806314532007
2002-04-23,443.0545865252845
2002-04-24,442.83459209113175
2002-04-25,441.4726783210542
2002-04-26,441.24632805863314
2002-04-29,439.7003897252724
2002-04-30,439.01100195832737
2002-05-01,439.8190673152004
2002-05-02,441.7957973934256
2002-05-03,440.36081798351296
2002-05-06,439.0073169189035
2002-05-07,436.8738044785833
2002-05-08,439.58679972413574
2002-05-09,440.36181147109494
2002-05-10,439.93862902301413
2002-05-13,440.3639864982578
2002-05-14,442.7566938589907
2002-05-15,444.38208968257464
2002-05-16,445.87020635308807
2002-05-17,445.8511146435737
2002-05-20,447.283476173739
2002-05-21,450.7275514322922
2002-05-22,449.3484252155716
2002-05-23,450.1017460677029
2002-05-24,451.3794592618327
2002-05-27,453.0703410940028
2002-05-28,451.2219678638546
2002-05-29,448.93595653146883
2002-05-30,447.3233546919793
2002-05-31,448.3958386095887
2002-06-03,448.6163015128211
2002-06-04,443.75693548728975
2002-06-05,444.6236457595223
2002-06-06,441.9646090006129
2002-06-07,439.3210347243208
2002-06-10,439.72237825962526
2002-06-11,440.945187927591
2002-06-12,437.1133249932835
2002-06-13,433.5038004396403
2002-06-14,425.4140422996283
2002-06-17,426.16665101853687
2002-06-18,425.93289557475106
2002-06-19,419.55625360472385
2002-06-20,416.15815222192913
2002-06-21,415.7161567899132
2002-06-24,411.81259252622834
2002-06-25,414.0251485339019
2002-06-26,405.04522756755836
2002-06-27,408.70125668585115
2002-06-28,412.03879846122504
2002-07-01,413.9609599931008
2002-07-02,410.50346383787036
2002-07-03,409.78351506034414
2002-07-04,410.041312060875
2002-07-05,415.22408665399894
2002-07-08,414.2327169314813
2002-07-09,414.15352944087874
2002-07-10,411.2220469712156
2002-07-11,404.09733770017095
2002-07-12,403.5546907910985
2002-07-15,393.4016337777231
2002-07-16,388.0445611222815
2002-07-17,389.5977665769036
2002-07-18,393.06211882245213
2002-07-19,387.9406670810839
2002-07-22,382.8557870638234
2002-07-23,380.29945284163875
2002-07-24,374.0037246904169
2002-07-25,374.609479656589
2002-07-26,373.2249223707506
2002-07-29,380.5892211835755
2002-07-30,381.40060677724006
