Date,EM ESG SELECTION P-SERIES
2018-11-28,940.6913449487931
2018-11-29,939.3923283231751
2018-11-30,936.6218383393593
2018-12-03,955.436824202423
2018-12-04,953.8788564020341
2018-12-05,940.9000712256877
2018-12-06,912.9109109564921
2018-12-07,914.3922430735458
2018-12-10,896.7707455547113
2018-12-11,906.2467657238928
2018-12-12,916.7234794652526
2018-12-13,923.3015866915442
2018-12-14,914.0037817335776
2018-12-17,906.1808811827015
2018-12-18,899.9290614857695
2018-12-19,901.0465313616334
2018-12-20,894.3698002174049
2018-12-21,894.409234160985
2018-12-24,890.0907231807236
2018-12-25,887.6129619038304
2018-12-26,888.8986807271442
2018-12-27,894.2122757752433
2018-12-28,902.6154300131317
2018-12-31,904.4474537615575
2019-01-01,904.7606851389883
2019-01-02,901.0559039900902
2019-01-03,891.9565724480958
2019-01-04,903.3312778547314
2019-01-07,911.7130313714465
2019-01-08,911.8628336450461
2019-01-09,925.9196781941118
2019-01-10,929.0747139106745
2019-01-11,934.7715323251355
2019-01-14,927.8081761748635
2019-01-15,941.5481327199134
2019-01-16,949.0450186475244
2019-01-17,949.9727789738179
2019-01-18,957.8882103013327
2019-01-21,959.2404004954515
2019-01-22,952.580034819497
2019-01-23,950.0166413617571
2019-01-24,960.0422599240578
2019-01-25,970.5023089544434
2019-01-28,964.9849845667756
2019-01-29,966.9670020676949
2019-01-30,972.7641594083607
2019-01-31,982.411087182908
2019-02-01,982.7683576605189
2019-02-04,983.7212624171864
2019-02-05,989.7542068398743
2019-02-06,989.3924792042856
2019-02-07,984.704186885061
2019-02-08,983.3785258651508
2019-02-11,988.2648116093937
2019-02-12,991.7345021656416
2019-02-13,990.2227172317421
2019-02-14,988.4842591162296
2019-02-15,981.069843155477
2019-02-18,983.4171560647754
2019-02-19,980.4916991123099
2019-02-20,989.6753759595005
2019-02-21,992.3347592635139
2019-02-22,1001.1577431246777
2019-02-25,1009.2418013034533
2019-02-26,1008.1532524310396
2019-02-27,1001.405564285763
2019-02-28,991.7748272641605
2019-03-01,990.7695767053269
2019-03-04,999.9814929504099
2019-03-05,1004.7432244757016
2019-03-06,1004.0805923267231
2019-03-07,998.0924377112542
2019-03-08,986.8362532161657
2019-03-11,999.6324684139084
2019-03-12,1003.087887960527
2019-03-13,999.7795195576438
2019-03-14,997.1673962256338
2019-03-15,1004.2300618863753
2019-03-18,1014.9644636607545
2019-03-19,1014.062756887583
2019-03-20,1010.9700436712188
2019-03-21,1010.0476359350357
2019-03-22,1009.690947950103
2019-03-25,994.1118101480461
2019-03-26,999.8768251160009
2019-03-27,996.7747771558809
2019-03-28,1001.8568954335849
2019-03-29,1019.0878614565905
2019-04-01,1027.7165801818755
2019-04-02,1031.8302067779973
2019-04-03,1035.9116447015547
2019-04-04,1038.6509091354187
2019-04-05,1043.1100437803286
2019-04-08,1042.5528060895876
2019-04-09,1047.3920704748944
2019-04-10,1055.2185084395278
2019-04-11,1046.813395401999
2019-04-12,1045.1505474883477
2019-04-15,1042.1337328598097
2019-04-16,1048.9932280476303
2019-04-17,1053.166154163386
2019-04-18,1056.3419115528939
2019-04-19,1057.0127527882594
2019-04-22,1051.964611725692
2019-04-23,1058.2597249861838
2019-04-24,1054.7555573685954
2019-04-25,1054.4051601435601
2019-04-26,1052.9354413612382
2019-04-29,1056.5335553743341
2019-04-30,1049.6891779680318
2019-05-01,1048.8924239483174
2019-05-02,1055.3789586137543
2019-05-03,1061.915360776934
2019-05-06,1038.2734777734877
2019-05-07,1035.7748533412125
2019-05-08,1032.9574652572028
2019-05-09,1008.776376457802
2019-05-10,1013.3097339460666
2019-05-13,995.5677401699852
2019-05-14,994.5553921803391
2019-05-15,997.0374269853983
2019-05-16,992.4415705319504
2019-05-17,978.7903700771287
2019-05-20,971.3601488809139
2019-05-21,973.2655030385222
2019-05-22,973.4859992221958
2019-05-23,959.3427803901608
2019-05-24,957.1304285385148
2019-05-27,960.7910805782357
2019-05-28,960.0716564348846
2019-05-29,961.7867786243099
2019-05-30,971.2418397623841
2019-05-31,976.1280387991859
2019-06-03,982.7800442853335
2019-06-04,976.3478933527341
2019-06-05,972.425881559222
2019-06-06,968.8812136295422
2019-06-07,970.137053861875
2019-06-10,988.2772814465724
2019-06-11,996.4321642431628
2019-06-12,989.9141638877711
2019-06-13,989.0190750315094
2019-06-14,985.3561650199136
2019-06-17,981.421548912908
2019-06-18,999.8306214634136
2019-06-19,1012.0272030205831
2019-06-20,1019.2781460851537
2019-06-21,1016.8934516207751
2019-06-24,1010.8591659759275
2019-06-25,1003.5434474334389
2019-06-26,1005.7935834030776
2019-06-27,1014.4734135975456
2019-06-28,1012.4880996768237
2019-07-01,1029.3213752156719
2019-07-02,1033.8086808382227
2019-07-03,1032.0720086334613
2019-07-04,1036.923539775434
2019-07-05,1037.7735340881359
2019-07-08,1025.569516363134
2019-07-09,1021.7567281840726
2019-07-10,1025.561173724518
2019-07-11,1030.3996843817743
2019-07-12,1026.044996071604
2019-07-15,1036.9597007463797
2019-07-16,1044.421542381901
2019-07-17,1040.4348576761138
2019-07-18,1039.2081611499034
2019-07-19,1044.0419615859546
2019-07-22,1042.194515644037
2019-07-23,1051.4059188597546
2019-07-24,1054.4258737851396
2019-07-25,1050.8797844147978
2019-07-26,1047.0363340583763
2019-07-29,1047.0922913778652
2019-07-30,1041.7747214954104
2019-07-31,1036.237994945327
2019-08-01,1030.2880236272633
2019-08-02,1004.2433225430066
2019-08-05,966.4731443952954
2019-08-06,968.2056451036026
2019-08-07,967.7318405306687
2019-08-08,982.5096594180377
2019-08-09,977.8620891908688
2019-08-12,969.5997404542072
2019-08-13,966.417257839247
2019-08-14,966.1205860919606
2019-08-15,968.8270088075222
2019-08-16,977.9992540525869
2019-08-19,986.7338372688587
2019-08-20,987.6124528291675
2019-08-21,988.9880897216993
2019-08-22,983.0889269291025
2019-08-23,977.6455819774243
2019-08-26,966.085261764711
2019-08-27,970.1429684286018
2019-08-28,972.1493554813474
2019-08-29,980.4345622303016
2019-08-30,1000.9367627569658
2019-09-02,1004.5266171366044
2019-09-03,993.8908293552049
2019-09-04,1005.3549560815494
2019-09-05,1015.329072725973
2019-09-06,1020.3964093165109
2019-09-09,1020.2165875828337
2019-09-10,1017.0119966516642
2019-09-11,1029.8787761510755
2019-09-12,1033.7461651927183
2019-09-13,1033.369292075175
2019-09-16,1039.8534294538147
2019-09-17,1028.2820888802817
2019-09-18,1030.4039445506248
2019-09-19,1024.0959552811396
2019-09-20,1032.4604986696625
2019-09-23,1026.2026071927564
2019-09-24,1020.8561145753253
2019-09-25,1019.1713722424147
2019-09-26,1025.7572944118492
2019-09-27,1016.9441747525019
2019-09-30,1018.2498026374486
2019-10-01,1015.0056965841487
2019-10-02,1004.6776898756418
2019-10-03,1004.0643878053767
2019-10-04,1010.0672515322608
2019-10-07,1005.9317470225803
2019-10-08,1009.1328583245829
2019-10-09,1004.9923283036319
2019-10-10,1005.3209048540039
2019-10-11,1018.1056980624771
2019-10-14,1026.6055263962312
2019-10-15,1028.312814255629
2019-10-16,1033.204457958486
2019-10-17,1031.606615721003
2019-10-18,1024.3897924879948
2019-10-21,1025.9028888007942
2019-10-22,1031.3685681060042
2019-10-23,1028.2398268546092
2019-10-24,1034.6147220839628
2019-10-25,1034.137463619318
2019-10-28,1044.2693623325129
2019-10-29,1041.9163024915051
2019-10-30,1039.873479125224
2019-10-31,1037.3013690578637
2019-11-01,1038.7119769570515
2019-11-04,1056.2692139873343
2019-11-05,1074.2934419355204
2019-11-06,1073.4790976831184
2019-11-07,1078.9807513961282
2019-11-08,1072.4165471906126
2019-11-11,1061.0103403644644
2019-11-12,1066.9117243053163
2019-11-13,1055.0010077205804
2019-11-14,1055.0825186538618
2019-11-15,1057.1789837766635
2019-11-18,1059.0859124717426
2019-11-19,1065.4989726000063
2019-11-20,1062.4011631937374
2019-11-21,1055.2635067757808
2019-11-22,1063.2904148490843
2019-11-25,1069.4429644868007
2019-11-26,1063.9970128355021
2019-11-27,1073.3602760628046
2019-11-28,1071.0457477215077
2019-11-29,1060.232979690951
2019-12-02,1054.7001385157942
2019-12-03,1052.1647185515694
2019-12-04,1052.9874188929045
2019-12-05,1060.5459026636438
2019-12-06,1070.3547836960702
2019-12-09,1068.7857269978672
2019-12-10,1064.4619683931066
2019-12-11,1075.6254430895192
2019-12-12,1084.745755291195
2019-12-13,1099.2547883245124
2019-12-16,1099.4742861668788
2019-12-17,1113.2691276457037
2019-12-18,1125.4935196993536
2019-12-19,1122.991262346183
2019-12-20,1126.5169455930559
2019-12-23,1133.2332709900372
2019-12-24,1129.9731085985395
2019-12-25,1130.5516170801877
2019-12-26,1132.943937871661
2019-12-27,1133.643928751362
2019-12-30,1128.0534101236804
2019-12-31,1119.0890094002561
2020-01-01,1119.2726456387281
2020-01-02,1136.4028110709207
2020-01-03,1135.5802005477485
2020-01-06,1118.0430742566546
2020-01-07,1127.1889032020313
2020-01-08,1123.9104485400965
2020-01-09,1142.0996796764757
2020-01-10,1146.799629121875
2020-01-13,1155.913940752005
2020-01-14,1157.726493491621
2020-01-15,1149.1603387635487
2020-01-16,1150.3392845806072
2020-01-17,1159.323973322385
2020-01-20,1157.536293375411
2020-01-21,1138.6025664456038
2020-01-22,1147.553998795996
2020-01-23,1142.8849558054571
2020-01-24,1141.7120638531408
2020-01-27,1125.679051037258
2020-01-28,1128.2905635668765
2020-01-29,1127.3281736650324
2020-01-30,1098.1642681363394
2020-01-31,1085.074903350833
2020-02-03,1090.3796594855296
2020-02-04,1121.3967178625294
2020-02-05,1129.3378627891427
2020-02-06,1141.701859114065
2020-02-07,1132.70286989942
2020-02-10,1133.4777259473992
2020-02-11,1147.3240454850584
2020-02-12,1161.1562086501797
2020-02-13,1162.9950869496865
2020-02-14,1161.6393987696986
2020-02-17,1162.988625053982
2020-02-18,1152.2179903545148
2020-02-19,1163.2808076162034
2020-02-20,1151.481414429024
2020-02-21,1134.6516709163209
2020-02-24,1103.4275951414513
2020-02-25,1107.2558450902036
2020-02-26,1097.3526887267976
2020-02-27,1071.8860213053124
2020-02-28,1049.9200275692613
2020-03-02,1043.774909476366
2020-03-03,1050.222996202718
2020-03-04,1063.5581467920995
2020-03-05,1062.7790374752897
2020-03-06,1026.0970411422325
2020-03-09,960.0817951620767
2020-03-10,984.6024190939995
2020-03-11,972.6031741296515
2020-03-12,922.3648600528068
2020-03-13,934.1433578574162
2020-03-16,860.8531240332351
2020-03-17,870.5058694056219
2020-03-18,842.4174333088442
2020-03-19,833.3878834238241
2020-03-20,872.9206783019391
2020-03-23,816.5373401065943
2020-03-24,856.5900675331909
2020-03-25,890.0982549051275
2020-03-26,896.0447350861457
2020-03-27,880.8879720345361
2020-03-30,871.8800917534267
2020-03-31,890.0586193238431
2020-04-01,871.2890237692462
2020-04-02,883.2157924914973
2020-04-03,878.3464825321078
2020-04-06,903.9930880309265
2020-04-07,922.9469751507596
2020-04-08,921.806327352534
2020-04-09,929.5926285404956
2020-04-10,930.2490871718417
2020-04-13,930.2372024826025
2020-04-14,940.971719008631
2020-04-15,943.6344757998677
2020-04-16,949.0858994099989
2020-04-17,961.2185806215289
2020-04-20,961.9092427550673
2020-04-21,939.8380333165527
2020-04-22,952.7940202389852
2020-04-23,954.9547704079199
2020-04-24,941.5943580144473
2020-04-27,954.4877591903784
2020-04-28,962.8548245572686
2020-04-29,979.5717415290742
2020-04-30,977.231893582025
2020-05-01,963.3241491473013
2020-05-04,938.5530713450777
2020-05-05,954.3084924433135
2020-05-06,958.5643386054609
2020-05-07,957.1723011539855
2020-05-08,965.1950288178574
2020-05-11,978.4719730927118
2020-05-12,965.4503220431258
2020-05-13,970.2900492143614
2020-05-14,965.0325040451279
2020-05-15,964.0931511694145
2020-05-18,971.1681997749815
2020-05-19,974.7775717631812
2020-05-20,980.3623120547888
2020-05-21,983.6682108475339
2020-05-22,960.6869495138058
2020-05-25,966.9090592768775
2020-05-26,974.6661670031957
2020-05-27,976.8521796043625
2020-05-28,964.1071671885313
2020-05-29,964.6293091913252
2020-06-01,983.985601956156
2020-06-02,998.8155888420855
2020-06-03,1016.1395044486985
2020-06-04,1008.7611309006373
2020-06-05,1021.4841879128961
2020-06-08,1027.7152142346272
2020-06-09,1026.1312653149962
2020-06-10,1033.0613977945536
2020-06-11,1013.3387865121537
2020-06-12,1019.9787456494364
2020-06-15,996.0017500382204
2020-06-16,1025.8614671902908
2020-06-17,1033.8061263702384
2020-06-18,1035.0290575730435
2020-06-19,1041.5727968010901
2020-06-22,1037.3034313723058
2020-06-23,1050.370196205536
2020-06-24,1049.596943302242
2020-06-25,1048.6971103567778
2020-06-26,1041.1384645267458
2020-06-29,1034.8180504098086
2020-06-30,1040.4844896176146
2020-07-01,1045.7444976063812
2020-07-02,1073.9622245579967
2020-07-03,1082.9033650947636
2020-07-06,1101.855589883317
2020-07-07,1099.2731552808593
2020-07-08,1124.1676164925145
2020-07-09,1142.1462031521628
2020-07-10,1130.4024816185527
2020-07-13,1124.7208240567668
2020-07-14,1107.5888054155175
2020-07-15,1116.1040806321566
2020-07-16,1091.8460945213667
2020-07-17,1104.702645614205
2020-07-20,1112.382773337095
2020-07-21,1139.4853533505213
2020-07-22,1116.4289629370119
2020-07-23,1120.5987056072354
2020-07-24,1097.4021690896545
2020-07-27,1100.2817851904322
2020-07-28,1116.6338329395742
2020-07-29,1114.2196692198095
2020-07-30,1110.0931099193451
2020-07-31,1102.3691340506866
2020-08-03,1110.7648191404542
2020-08-04,1123.844697864948
2020-08-05,1125.264086687853
2020-08-06,1132.8291541386632
2020-08-07,1114.8893268660713
2020-08-10,1108.8889388498953
2020-08-11,1111.8698048290025
2020-08-12,1111.1177368141296
2020-08-13,1109.3566265470567
2020-08-14,1107.1598850177963
2020-08-17,1108.2482666752433
2020-08-18,1110.094575155977
2020-08-19,1106.7130642989873
2020-08-20,1095.2622655015978
2020-08-21,1119.7286595981088
2020-08-24,1140.4537166391422
2020-08-25,1147.8954794491542
2020-08-26,1158.2330477182886
2020-08-27,1161.1018838294533
2020-08-28,1150.1642061534512
2020-08-31,1124.0479881577521
2020-09-01,1144.7234212617718
2020-09-02,1155.978936883497
2020-09-03,1142.1457957012271
2020-09-04,1133.9688903989083
2020-09-07,1124.5187378969106
2020-09-08,1117.5925562799162
2020-09-09,1115.1627420005275
2020-09-10,1107.6261970576827
2020-09-11,1120.620707350994
2020-09-14,1129.5149252430879
2020-09-15,1139.86963005504
2020-09-16,1149.783035965594
2020-09-17,1139.6332781868825
2020-09-18,1132.2529037314293
2020-09-21,1126.7271398481107
2020-09-22,1125.9188587004621
2020-09-23,1124.5160963493934
2020-09-24,1106.061600595622
2020-09-25,1109.9040776732306
2020-09-28,1120.690591387054
2020-09-29,1113.7883228819785
2020-09-30,1133.3029485832778
2020-10-01,1133.905706939802
2020-10-02,1135.0466417917394
2020-10-05,1137.6056464030157
2020-10-06,1151.8377759508815
2020-10-07,1163.03892146204
2020-10-08,1177.5627470150941
2020-10-09,1174.9251256457171
2020-10-12,1192.9143741410614
2020-10-13,1199.5158876538687
2020-10-14,1198.4602961427795
2020-10-15,1187.1670882941676
2020-10-16,1190.8601737096017
2020-10-19,1188.4232563963506
2020-10-20,1190.0727081514879
2020-10-21,1190.1374064786867
2020-10-22,1196.1212199199244
2020-10-23,1193.9833959356963
2020-10-26,1190.8319103368258
2020-10-27,1200.5140251997104
2020-10-28,1198.44288722544
2020-10-29,1209.970407125567
2020-10-30,1192.2219934711725
2020-11-02,1209.9624997575513
2020-11-03,1194.3544849924892
2020-11-04,1212.3076768385185
2020-11-05,1231.8403659857063
2020-11-06,1238.088776769956
2020-11-09,1257.442320268545
2020-11-10,1229.2949704975313
2020-11-11,1224.1407101811353
2020-11-12,1226.7989019015654
2020-11-13,1233.1410620881925
2020-11-16,1243.851763384856
2020-11-17,1235.0101244850443
2020-11-18,1244.1444007246737
2020-11-19,1238.764581770176
2020-11-20,1252.4500117392593
2020-11-23,1264.8885278306816
2020-11-24,1264.5100938332225
2020-11-25,1251.510871311996
2020-11-26,1263.3180890265808
2020-11-27,1256.8749464334485
2020-11-30,1223.2744462071657
2020-12-01,1234.0903363894856
2020-12-02,1230.5758919910984
2020-12-03,1233.856430368582
2020-12-04,1244.7581373056255
2020-12-07,1246.4102767257993
2020-12-08,1255.0889352272332
2020-12-09,1257.6782483680624
2020-12-10,1248.1471346904364
2020-12-11,1255.2531337431124
2020-12-14,1238.399398557906
2020-12-15,1232.9993417328794
2020-12-16,1247.9005511623675
2020-12-17,1253.1714670360736
2020-12-18,1248.4697102907132
2020-12-21,1243.850574342551
2020-12-22,1239.6294381047448
2020-12-23,1244.090545784438
2020-12-24,1221.0870785297527
2020-12-25,1222.2526380822621
2020-12-28,1211.64584315775
2020-12-29,1227.0792833175753
2020-12-30,1243.2175055287275
2020-12-31,1251.799202140177
2021-01-01,1252.389968119632
2021-01-04,1257.3604781264478
2021-01-05,1272.4567668809655
2021-01-06,1268.8141335327466
2021-01-07,1276.1328670572614
2021-01-08,1305.5524707442598
2021-01-11,1316.3562344712607
2021-01-12,1316.0132367766264
2021-01-13,1333.3311621919968
2021-01-14,1349.820876624648
2021-01-15,1348.6837618143586
2021-01-18,1356.9447200092613
2021-01-19,1373.4749220477313
2021-01-20,1406.2516838431034
2021-01-21,1408.9088825077047
2021-01-22,1396.514592795214
2021-01-25,1422.7704744020189
2021-01-26,1394.0266167300608
2021-01-27,1383.4641631594366
2021-01-28,1361.1769801966343
2021-01-29,1337.8425571397133
2021-02-01,1383.3373359813206
2021-02-02,1405.0329775143796
2021-02-03,1422.9092837217186
2021-02-04,1422.3260849116803
2021-02-05,1422.347612211691
2021-02-08,1423.6274015930317
2021-02-09,1426.2917360913186
2021-02-10,1436.7256591222626
2021-02-11,1440.789191908041
2021-02-12,1442.9865101487296
2021-02-15,1446.3801690909627
2021-02-16,1446.9328965831
2021-02-17,1469.258844448533
2021-02-18,1443.2776861199068
2021-02-19,1434.5195807031585
2021-02-22,1399.1154227384854
2021-02-23,1392.523546016574
2021-02-24,1374.5000933537367
2021-02-25,1365.4722022434416
2021-02-26,1327.2774496391546
2021-03-01,1363.364306858024
2021-03-02,1358.0105600719778
2021-03-03,1381.748856624557
2021-03-04,1348.1054404027097
2021-03-05,1354.8517298257232
2021-03-08,1326.5637119146625
2021-03-09,1333.0890181080604
2021-03-10,1346.1683406535547
2021-03-11,1374.889526200979
2021-03-12,1360.9683332892012
2021-03-15,1351.4444317657235
2021-03-16,1359.8504088722175
2021-03-17,1354.96728715746
2021-03-18,1361.8239655301925
2021-03-19,1353.0126908312636
2021-03-22,1350.1168794247021
2021-03-23,1346.9768805012147
2021-03-24,1327.464176404003
2021-03-25,1321.7492601937206
2021-03-26,1342.4249191338245
2021-03-29,1349.785316806564
2021-03-30,1361.9983127126525
2021-03-31,1353.502223184316
2021-04-01,1377.6714167723687
2021-04-02,1377.7909079393546
2021-04-05,1373.6641048233098
2021-04-06,1378.9990066810144
2021-04-07,1359.891299144328
2021-04-08,1365.1197335238865
2021-04-09,1355.2268207957907
2021-04-12,1352.7908313988291
2021-04-13,1346.9516351272548
2021-04-14,1355.8496589077524
2021-04-15,1362.0171921165904
2021-04-16,1367.2673825497848
2021-04-19,1361.1474536959186
2021-04-20,1355.2488607163198
2021-04-21,1344.626215375427
2021-04-22,1350.1185624914838
2021-04-23,1361.9358771265636
2021-04-26,1366.9678441753583
2021-04-27,1367.9874545036755
2021-04-28,1370.6584838430379
2021-04-29,1368.3812495289092
2021-04-30,1360.0971965773601
2021-05-03,1346.759954592335
2021-05-04,1343.9374594009587
2021-05-05,1341.4419555957677
2021-05-06,1342.5216131558204
2021-05-07,1341.3310811432984
2021-05-10,1332.5020935367684
2021-05-11,1310.8271708380664
2021-05-12,1306.8899460677767
2021-05-13,1281.130921658644
2021-05-14,1287.826520679006
2021-05-17,1292.363054953041
2021-05-18,1309.314613739388
2021-05-19,1303.3263917229167
2021-05-20,1307.565992623508
2021-05-21,1309.2711617629734
2021-05-24,1304.2179977676315
2021-05-25,1322.1955667174316
2021-05-26,1334.0173296907403
2021-05-27,1333.9576946438467
2021-05-28,1341.5803080891048
2021-05-31,1357.3334714405703
2021-06-01,1371.1689234465898
2021-06-02,1372.7529634590476
2021-06-03,1373.8477858142421
2021-06-04,1368.4682399803764
2021-06-07,1364.5854006408333
2021-06-08,1361.7020415059596
2021-06-09,1357.0376513950926
2021-06-10,1366.9021866171554
2021-06-11,1377.6039212510136
2021-06-14,1376.9012348368587
2021-06-15,1375.8452713561383
2021-06-16,1366.5183985005947
2021-06-17,1383.3600892681045
2021-06-18,1395.800166404687
2021-06-21,1374.7035925323535
2021-06-22,1365.7331104315722
2021-06-23,1378.4332669799219
2021-06-24,1386.6159966265002
2021-06-25,1398.567753549338
2021-06-28,1404.99919445691
2021-06-29,1404.1230444656412
2021-06-30,1407.9015537155915
2021-07-01,1401.914528012361
2021-07-02,1388.4121114394932
2021-07-05,1379.1264437329994
2021-07-06,1379.3869439637804
2021-07-07,1377.4169289441866
2021-07-08,1343.4197171956196
2021-07-09,1343.2752690999168
2021-07-12,1353.5872551379439
2021-07-13,1374.7723674944716
2021-07-14,1377.1756826224098
2021-07-15,1388.8684682264663
2021-07-16,1379.442243482927
2021-07-19,1355.1964429515526
2021-07-20,1353.4392033845272
2021-07-21,1351.3973038389217
2021-07-22,1367.482277983802
2021-07-23,1358.9627199284128
2021-07-26,1313.9165391249394
2021-07-27,1272.7878213421839
2021-07-28,1291.5360851945713
2021-07-29,1321.3087894554621
2021-07-30,1305.2076180027752
2021-08-02,1317.825561906358
2021-08-03,1318.4689577474776
2021-08-04,1329.9215729200685
2021-08-05,1325.7994449594985
2021-08-06,1329.0850795743188
2021-08-09,1332.1658080898853
2021-08-10,1348.2436302512533
2021-08-11,1344.2758954886742
2021-08-12,1338.4692518874754
2021-08-13,1321.714890763462
2021-08-16,1309.5021850030957
2021-08-17,1298.4403392977094
2021-08-18,1304.5010515570991
2021-08-19,1276.0330292290553
2021-08-20,1264.265605580462
2021-08-23,1272.003571352702
2021-08-24,1306.6954606376162
2021-08-25,1316.0683899361175
2021-08-26,1309.1424402023786
2021-08-27,1308.7954570978181
2021-08-30,1319.453823804892
2021-08-31,1347.313433059923
2021-09-01,1341.4020743579333
2021-09-02,1342.7480228580603
2021-09-03,1343.735058175409
2021-09-06,1360.0124932707406
2021-09-07,1363.2971760685043
2021-09-08,1357.6937317418724
2021-09-09,1335.5631552957514
2021-09-10,1347.2596997670955
2021-09-13,1337.2871891537986
2021-09-14,1330.3459760797361
2021-09-15,1318.0392531822513
2021-09-16,1312.0184680852897
2021-09-17,1319.893181849028
2021-09-20,1300.9729845798004
2021-09-21,1302.0414545434014
2021-09-22,1297.5437890407666
2021-09-23,1311.2108573023231
2021-09-24,1310.816177949826
2021-09-27,1313.5453201781925
2021-09-28,1314.294832730639
2021-09-29,1310.233034389906
2021-09-30,1310.4149230625762
2021-10-01,1303.912986228238
2021-10-04,1286.5407527519471
2021-10-05,1287.7365038192409
2021-10-06,1284.4677564636997
2021-10-07,1314.8555930505186
2021-10-08,1318.6758760973244
2021-10-11,1333.1281085288995
2021-10-12,1323.0895043870662
2021-10-13,1325.0598852963803
2021-10-14,1329.3946798623024
2021-10-15,1349.990892093655
2021-10-18,1351.1175418335715
2021-10-19,1357.5565479627166
2021-10-20,1369.4919838491185
2021-10-21,1358.9472057402202
2021-10-22,1359.5058659772997
2021-10-25,1364.5443890211784
2021-10-26,1365.9789216823701
2021-10-27,1349.832627509271
2021-10-28,1335.6897886020174
2021-10-29,1335.440293977406
2021-11-01,1327.0178022445011
2021-11-02,1329.6695367515679
2021-11-03,1330.1568428313888
2021-11-04,1344.3721528935303
2021-11-05,1338.3662765355546
2021-11-08,1337.547654889444
2021-11-09,1342.889118894985
2021-11-10,1355.2022272936995
