Date,NIHONKABU IMI MINIMUM VOLATILITY (USD)
2002-05-23,875.3573854175256
2002-05-24,878.8063162427675
2002-05-27,875.1819008997659
2002-05-28,878.0297927522419
2002-05-29,874.8928101154328
2002-05-30,879.5279900315574
2002-05-31,872.726242658736
2002-06-03,879.4242381040007
2002-06-04,870.09675391301
2002-06-05,863.5753044854608
2002-06-06,858.9871570955304
2002-06-07,855.1260204822729
2002-06-10,851.9085370481597
2002-06-11,849.672284111698
2002-06-12,842.4601918404973
2002-06-13,835.3676631218289
2002-06-14,827.2118294373837
2002-06-17,808.21360810162
2002-06-18,816.8481019187155
2002-06-19,803.4639803819761
2002-06-20,815.3984103044031
2002-06-21,817.502131520706
2002-06-24,826.7507493449731
2002-06-25,823.0885907576699
2002-06-26,823.0221984463245
2002-06-27,824.4476062498088
2002-06-28,844.696393762972
2002-07-01,844.7227283382123
2002-07-02,847.4083251818205
2002-07-03,862.8695652512207
2002-07-04,853.8449392682647
2002-07-05,859.8791928334413
2002-07-08,864.0893843631355
2002-07-09,880.9922833495187
2002-07-10,873.2755210787055
2002-07-11,867.3702348598438
2002-07-12,869.8296860785599
2002-07-15,860.9781694202196
2002-07-16,849.5961137555671
2002-07-17,851.0116753515243
2002-07-18,854.9810368896111
2002-07-19,847.6154948190618
2002-07-22,846.3444504821474
2002-07-23,838.5640653630201
2002-07-24,834.8335028647259
2002-07-25,829.9815865856148
2002-07-26,800.8549794584233
2002-07-29,798.98403253033
2002-07-30,810.2038151682884
2002-07-31,807.2712951814459
2002-08-01,806.5609861257492
2002-08-02,809.6806031923944
2002-08-05,814.2424032058955
2002-08-06,792.0268312903189
2002-08-07,808.7894252750548
2002-08-08,807.5818387307108
2002-08-09,823.5731942851379
2002-08-12,817.2464185706538
2002-08-13,814.3939244384478
2002-08-14,832.4399593479174
2002-08-15,832.4355344025096
2002-08-16,831.0058173890937
2002-08-19,811.5924042959261
2002-08-20,806.4400878684364
2002-08-21,808.6264137510174
2002-08-22,808.7067136684292
2002-08-23,804.8161980305479
2002-08-26,819.5340620857586
2002-08-27,818.2425260131437
2002-08-28,811.9435283035119
2002-08-29,802.9030376723467
2002-08-30,804.2782438479774
2002-09-02,801.8270159778008
2002-09-03,789.3788979043497
2002-09-04,775.768169558614
2002-09-05,784.3438714265151
2002-09-06,776.5513971418372
2002-09-09,781.7177633942534
2002-09-10,777.0280442652803
2002-09-11,774.148307577249
2002-09-12,778.5655761259396
2002-09-13,769.4248164863362
2002-09-16,762.1500484522678
2002-09-17,776.3388919923482
2002-09-18,779.2580007076934
2002-09-19,789.7437171622831
2002-09-20,769.2681410891101
2002-09-23,766.0673889771253
2002-09-24,765.0632619811828
2002-09-25,757.6234885909831
2002-09-26,767.4833098936015
2002-09-27,777.4825176651248
2002-09-30,775.8442653849885
2002-10-01,759.3562791863005
2002-10-02,750.6779042228874
2002-10-03,748.180933462645
2002-10-04,753.3576229137562
2002-10-07,726.3426975634698
2002-10-08,728.128565945563
2002-10-09,722.0033239148277
2002-10-10,716.4484696648118
2002-10-11,721.9153191860685
2002-10-14,721.4501113602615
2002-10-15,734.0968026058864
2002-10-16,738.6115983961545
2002-10-17,739.7531677583424
2002-10-18,740.5791299575108
2002-10-21,740.4574551544291
2002-10-22,722.5776982927858
2002-10-23,731.0545174681479
2002-10-24,725.9776453669407
2002-10-25,735.2178797405766
2002-10-28,735.8544956717228
2002-10-29,737.6417331728592
2002-10-30,743.326663381989
2002-10-31,738.563452422351
2002-11-01,743.378219984453
2002-11-04,742.0432278747716
2002-11-05,754.2948276076271
2002-11-06,752.4692592889677
2002-11-07,755.3201750568894
2002-11-08,754.2830726085562
2002-11-11,742.9157365182359
2002-11-12,745.1203030116874
2002-11-13,739.0052486431389
2002-11-14,730.7105041534326
2002-11-15,740.4829728276809
2002-11-18,728.797297705996
2002-11-19,723.0322914338389
2002-11-20,724.5937890925452
2002-11-21,729.1784094658002
2002-11-22,734.4459730509641
2002-11-25,745.0068401434041
2002-11-26,740.4422663064759
2002-11-27,746.8337449583203
2002-11-28,753.1213218770756
2002-11-29,753.1393857167016
2002-12-02,737.099574122093
2002-12-03,736.9075723761301
2002-12-04,729.4646682992329
2002-12-05,721.6552812153335
2002-12-06,725.6432297844328
2002-12-09,724.8940448881767
2002-12-10,727.8359557783281
2002-12-11,725.6248366993924
2002-12-12,727.2109966849326
2002-12-13,733.2947581681108
2002-12-16,725.3997282436113
2002-12-17,729.87292882512
2002-12-18,716.4884666705011
2002-12-19,724.2514316820069
2002-12-20,725.5363795081606
2002-12-23,727.7096382061923
2002-12-24,731.191089331981
2002-12-25,730.3244811526212
2002-12-26,743.6149684750383
2002-12-27,751.1833292687173
2002-12-30,757.5363860020957
2002-12-31,756.6107706319915
2003-01-01,756.6107706319915
2003-01-02,749.5054063266286
2003-01-03,749.5992665795501
2003-01-06,767.8523336056238
2003-01-07,752.3885987331088
2003-01-08,742.189020514508
2003-01-09,746.5853452249607
2003-01-10,743.2835935453089
2003-01-13,747.0014174128181
2003-01-14,757.0951395032677
2003-01-15,763.4147231421089
2003-01-16,761.978131854347
2003-01-17,761.5489696080886
2003-01-20,756.0184974371333
2003-01-21,759.1059000860412
2003-01-22,750.2235866054363
2003-01-23,764.4197084046225
2003-01-24,757.5878435661389
2003-01-27,746.7982900143097
2003-01-28,745.0140947036517
2003-01-29,737.5632529313709
2003-01-30,729.692157451877
2003-01-31,721.8509030309086
2003-02-03,729.0679164514365
2003-02-04,736.7641287320422
2003-02-05,739.3325342197635
2003-02-06,736.2322106837815
2003-02-07,734.3328852976648
2003-02-10,729.7734334363505
2003-02-11,727.5193766244028
2003-02-12,736.8213012737704
2003-02-13,735.6140283812546
2003-02-14,741.1744932627596
2003-02-17,742.0613950565526
2003-02-18,748.4312579195166
2003-02-19,751.5459642168906
2003-02-20,751.1167688220924
2003-02-21,741.7284731805662
2003-02-24,747.6381117918243
2003-02-25,735.7922806991799
2003-02-26,738.2338800077434
2003-02-27,736.1537720627878
2003-02-28,732.4909515341803
2003-03-03,737.422496919927
2003-03-04,739.7438081531252
2003-03-05,740.7668473961313
2003-03-06,734.4331707575541
2003-03-07,726.1637422257825
2003-03-10,722.0884554000679
2003-03-11,709.0887626727539
2003-03-12,713.9283774675836
2003-03-13,704.5815548656826
2003-03-14,705.8735547886281
2003-03-17,704.2258444863412
2003-03-18,704.3314735777064
2003-03-19,704.8482015290175
2003-03-20,712.4320436630601
2003-03-21,704.8364441360882
2003-03-24,728.9191373261449
2003-03-25,722.2944117864029
2003-03-26,730.0813073210101
2003-03-27,733.910212535916
2003-03-28,728.0325479445219
2003-03-31,716.7346249330012
2003-04-01,722.1329715353647
2003-04-02,725.3945340878415
2003-04-03,718.7862819615724
2003-04-04,718.0705490804062
2003-04-07,724.4472714832089
2003-04-08,720.474877934345
2003-04-09,717.6985854178536
2003-04-10,719.6599090626706
2003-04-11,707.5792638326327
2003-04-14,708.4497146042772
2003-04-15,713.7418563453401
2003-04-16,711.9838695831324
2003-04-17,716.5811646675622
2003-04-18,716.3686789011168
2003-04-21,716.0735914794103
2003-04-22,711.3753276834835
2003-04-23,709.1082030554436
2003-04-24,714.6859460747679
2003-04-25,706.5644153419106
2003-04-28,702.4912431072543
2003-04-29,703.4566469557471
2003-04-30,724.4386333464121
2003-05-01,730.3136186029101
2003-05-02,730.8648947862839
2003-05-05,732.5902313560522
2003-05-06,746.0824417872707
2003-05-07,755.0508757980871
2003-05-08,748.7972768182966
2003-05-09,755.5357068362889
2003-05-12,759.0879271474026
2003-05-13,759.9962418377049
2003-05-14,763.1259444086478
2003-05-15,756.4123505088594
2003-05-16,756.2111409491602
2003-05-19,747.3689196038414
2003-05-20,749.243633453414
2003-05-21,740.7856191868191
2003-05-22,745.7713054116296
2003-05-23,756.5346483205132
2003-05-26,756.060031667131
2003-05-27,746.7513945731424
2003-05-28,742.0347779413281
2003-05-29,750.9675810097909
2003-05-30,743.2892049066182
2003-06-02,749.1569486524277
2003-06-03,749.3785910122014
2003-06-04,750.2311739780947
2003-06-05,759.7091316102359
2003-06-06,756.95601995652
2003-06-09,760.0128386630166
2003-06-10,763.8806874620947
2003-06-11,765.9492761240231
2003-06-12,766.2892090632538
2003-06-13,772.9878024567219
2003-06-16,770.1340050021721
2003-06-17,774.1627625815036
2003-06-18,775.6867378114983
2003-06-19,775.1912361927981
2003-06-20,779.3078408616975
2003-06-23,786.0332394659201
2003-06-24,772.6794048798323
2003-06-25,774.6477308265762
2003-06-26,765.3133082734332
2003-06-27,770.8257043427122
2003-06-30,764.150902849719
2003-07-01,777.1412887764078
2003-07-02,795.5742935912356
2003-07-03,806.7241308596724
2003-07-04,800.7941322079029
2003-07-07,803.3371059698378
2003-07-08,802.3305480997943
2003-07-09,813.5862390167948
2003-07-10,814.1641449753793
2003-07-11,801.2433052528323
2003-07-14,807.8303045853818
2003-07-15,805.012314267507
2003-07-16,798.4295005622045
2003-07-17,787.5938825591503
2003-07-18,790.2061053948371
2003-07-21,793.0741250219293
2003-07-22,785.9209705463264
2003-07-23,793.716856752456
2003-07-24,791.543556224709
2003-07-25,792.2827801694791
2003-07-28,796.2064508580565
2003-07-29,794.1243821378881
2003-07-30,779.757369770428
2003-07-31,777.9831505575704
2003-08-01,780.6436667096663
2003-08-04,772.7106755699019
2003-08-05,771.2309691878737
2003-08-06,770.1271585397686
2003-08-07,777.0601288824537
2003-08-08,774.7777029668628
2003-08-11,785.3241041756974
2003-08-12,788.5997345716418
2003-08-13,791.9906072498303
2003-08-14,800.3573075981093
2003-08-15,799.3780853218857
2003-08-18,803.9010592778325
2003-08-19,809.1362042749711
2003-08-20,824.4145237061765
2003-08-21,831.9200739776738
2003-08-22,831.427729476952
2003-08-25,830.0267566669588
2003-08-26,827.7705965197622
2003-08-27,822.3592479463936
2003-08-28,818.3666876994263
2003-08-29,829.7925160953598
2003-09-01,846.0343987614328
2003-09-02,846.8320173961532
2003-09-03,853.0712958314189
2003-09-04,853.7811145692382
2003-09-05,853.3558138337747
2003-09-08,854.523940023148
2003-09-09,866.4650293821154
2003-09-10,858.5141568991085
2003-09-11,845.7608002615099
2003-09-12,858.6548221657443
2003-09-15,857.7780473303138
2003-09-16,877.0988659478935
2003-09-17,885.105859405681
2003-09-18,895.9998886353078
2003-09-19,907.4581126478998
2003-09-22,905.9862068485236
2003-09-23,909.6842756034891
2003-09-24,915.0490625678158
2003-09-25,902.8161879999558
2003-09-26,896.2442348247376
2003-09-29,895.7159353570645
2003-09-30,893.7368160245016
2003-10-01,911.4500919146371
2003-10-02,929.6247053490389
2003-10-03,937.4915669240609
2003-10-06,930.8054439569491
2003-10-07,947.0435166654481
2003-10-08,934.804591590335
2003-10-09,940.9456991994813
2003-10-10,953.9061319703956
2003-10-13,950.6241942715195
2003-10-14,953.8474214253432
2003-10-15,946.151264014162
2003-10-16,955.0469526546281
2003-10-17,951.7564569115572
2003-10-20,951.2550566047388
2003-10-21,951.5061992185271
2003-10-22,946.4430225699205
2003-10-23,906.5499458421215
2003-10-24,910.3432384358468
2003-10-27,928.5474385271888
2003-10-28,934.8563841040301
2003-10-29,944.9113495283145
2003-10-30,940.5263404724291
2003-10-31,919.1683504490842
2003-11-03,908.6302725170406
2003-11-04,938.4869610913846
2003-11-05,931.5802825866655
2003-11-06,912.2386946796154
2003-11-07,922.1203748879476
2003-11-10,929.3377419388645
2003-11-11,909.4016859295085
2003-11-12,908.4320212846242
2003-11-13,920.1308436868927
2003-11-14,913.5345807803474
2003-11-17,886.5165562374465
2003-11-18,891.2074740967432
2003-11-19,876.2620386221736
2003-11-20,890.7592413352787
2003-11-21,890.6769605473661
2003-11-24,887.2939206551162
2003-11-25,891.0323771517238
2003-11-26,906.0280787022801
2003-11-27,903.6999162351997
2003-11-28,897.5260777059843
2003-12-01,914.8158591299197
2003-12-02,920.4123257293638
2003-12-03,920.3573484650487
2003-12-04,925.4993519277554
2003-12-05,927.1195639627147
2003-12-08,917.7555401609231
2003-12-09,921.330403313514
2003-12-10,906.6166528493916
2003-12-11,915.3719760163917
2003-12-12,924.1640225626973
2003-12-15,939.204830055951
2003-12-16,930.1140982301965
2003-12-17,921.7310560753353
2003-12-18,921.1347539884974
2003-12-19,933.0281644264418
2003-12-22,942.8276773124734
2003-12-23,943.3105708474385
2003-12-24,940.9419829582384
2003-12-25,938.6788702200405
2003-12-26,941.6069333707187
2003-12-29,946.3894292440739
2003-12-30,956.5396377540527
2003-12-31,954.4421588432363
2004-01-01,954.4421588432363
2004-01-02,955.7799118223671
2004-01-05,974.5692463155084
2004-01-06,974.7711476398836
2004-01-07,971.6059355921833
2004-01-08,971.4126235560544
2004-01-09,970.625413225826
2004-01-12,970.0786076787289
2004-01-13,967.409783022752
2004-01-14,965.7643685688064
2004-01-15,956.1710934596175
2004-01-16,961.2374536861886
2004-01-19,964.6585212185286
2004-01-20,968.5800444798945
2004-01-21,969.6218010455644
2004-01-22,978.9012405046542
2004-01-23,983.8874968086533
2004-01-26,983.3864356417397
2004-01-27,985.9018810172748
2004-01-28,983.4835977718519
2004-01-29,975.7364829822891
2004-01-30,974.0746087050347
2004-02-02,980.8360088573208
2004-02-03,978.2489962207451
2004-02-04,965.7721802886268
2004-02-05,966.6332521127712
2004-02-06,967.2330313574737
2004-02-09,961.6007323434842
2004-02-10,963.7977875412968
2004-02-11,963.7977875412968
2004-02-12,971.2845332642917
2004-02-13,975.6929345037993
2004-02-16,977.3093950753362
2004-02-17,978.8121745523051
2004-02-18,974.7393286443577
2004-02-19,968.60049549048
2004-02-20,952.9409326546545
2004-02-23,965.797524697831
2004-02-24,955.7860562349153
2004-02-25,954.2603350222348
2004-02-26,954.6622825161372
2004-02-27,975.2637367584368
2004-03-01,996.4045524732845
2004-03-02,989.6506887548688
2004-03-03,986.925228987314
2004-03-04,982.6535265270235
2004-03-05,989.4413249486156
2004-03-08,980.2473207734257
2004-03-09,989.9699525945941
2004-03-10,986.2766955382854
2004-03-11,980.1523114582707
2004-03-12,968.9892675604973
2004-03-15,980.9201166647945
2004-03-16,994.1379095933524
2004-03-17,1017.6333809137833
2004-03-18,1039.8562820416903
2004-03-19,1029.1113055077346
2004-03-22,1022.7016565469976
2004-03-23,1024.2278470035858
2004-03-24,1038.1232828142834
2004-03-25,1053.444542870597
2004-03-26,1069.4199337888224
2004-03-29,1072.371833868326
2004-03-30,1068.4499951169344
2004-03-31,1086.487531977055
2004-04-01,1083.1984984034464
2004-04-02,1084.0403781397015
2004-04-05,1081.7538324560724
2004-04-06,1081.2647479467068
2004-04-07,1089.5335414554727
2004-04-08,1083.838889429056
2004-04-09,1074.3394573912112
2004-04-12,1082.968181797872
2004-04-13,1078.380079765301
2004-04-14,1061.4103118053474
2004-04-15,1044.0101209848199
2004-04-16,1056.5744584256313
2004-04-19,1047.3071573854422
2004-04-20,1062.4932719947324
2004-04-21,1050.734151966191
2004-04-22,1053.0102075954787
2004-04-23,1063.591157184462
2004-04-26,1070.6267111568818
2004-04-27,1056.6694064858007
2004-04-28,1055.3618842905287
2004-04-29,1053.1069400453298
2004-04-30,1031.869731274016
2004-05-03,1031.465491547592
2004-05-04,1036.5826795945043
2004-05-05,1048.1272977758229
2004-05-06,1026.0768830615502
2004-05-07,993.2128463362145
2004-05-10,939.2906984924931
2004-05-11,944.1392581102119
2004-05-12,968.7839252773521
2004-05-13,940.8927849431511
2004-05-14,940.6245196696203
2004-05-17,920.7688490343791
2004-05-18,930.7274839820062
2004-05-19,964.0780447340254
2004-05-20,957.9821118837451
2004-05-21,980.4486751644813
2004-05-24,980.2236961111663
2004-05-25,972.9726434566987
2004-05-26,992.1927223066278
2004-05-27,998.5171076104142
2004-05-28,1011.3860080322539
2004-05-31,1009.843884255979
2004-06-01,1017.2774721549487
2004-06-02,1012.1308404919732
2004-06-03,990.5249483183268
2004-06-04,996.1300824831335
2004-06-07,1029.3203085965763
2004-06-08,1033.696099629259
2004-06-09,1034.3180798068172
2004-06-10,1040.8413847801808
2004-06-11,1030.8103530989304
2004-06-14,1023.1493110609891
2004-06-15,1026.7529841629732
2004-06-16,1042.1072756294009
2004-06-17,1046.272102884243
2004-06-18,1040.0376610680692
2004-06-21,1059.3485486072236
2004-06-22,1056.253041898208
2004-06-23,1059.0314376679598
2004-06-24,1081.4523355272968
2004-06-25,1076.1113113346398
2004-06-28,1083.0965888149633
2004-06-29,1077.7435341871098
2004-06-30,1071.5993366299492
2004-07-01,1082.3047518879073
2004-07-02,1069.3294992864296
2004-07-05,1049.6420120157359
2004-07-06,1045.8606822215925
2004-07-07,1045.6446963536166
2004-07-08,1040.1510252981582
2004-07-09,1055.035048042747
2004-07-12,1066.187525241998
2004-07-13,1062.2442029927765
2004-07-14,1046.2458659169317
2004-07-15,1043.3088913187353
2004-07-16,1054.2322971166452
2004-07-19,1058.2750471009679
2004-07-20,1050.8079498319973
2004-07-21,1045.4058720646597
2004-07-22,1039.49730710643
2004-07-23,1027.1957764118092
2004-07-26,1024.984332547362
2004-07-27,1009.9895951096423
2004-07-28,1011.8876462235985
2004-07-29,1007.8300727764794
2004-07-30,1026.4279685841448
2004-08-02,1030.5773702780612
2004-08-03,1025.3528763310155
2004-08-04,1011.3403744513964
2004-08-05,1010.4360976943376
2004-08-06,1016.9610108488921
2004-08-09,1008.1280473159068
2004-08-10,1003.9597617623155
2004-08-11,1010.2479370485162
2004-08-12,1007.6533494371333
2004-08-13,994.3433199516755
2004-08-16,986.7510247021057
2004-08-17,994.9598110829563
2004-08-18,1000.3192035573361
2004-08-19,1010.026183045147
2004-08-20,1010.0884562772179
2004-08-23,1012.035675715871
2004-08-24,1012.0252977087101
2004-08-25,1018.2946004488387
2004-08-26,1024.1982444971818
2004-08-27,1031.192152248451
2004-08-30,1026.184948137924
2004-08-31,1021.9795470231185
2004-09-01,1029.5651359548406
2004-09-02,1030.2990451271558
2004-09-03,1011.9224582531073
2004-09-06,1029.3941072116052
2004-09-07,1035.3929238864187
2004-09-08,1037.8261809921748
2004-09-09,1023.471279001655
2004-09-10,1022.8586234786893
2004-09-13,1024.114776466055
2004-09-14,1031.4437104912292
2004-09-15,1016.4299970408058
2004-09-16,1018.0391806286401
2004-09-17,1011.1034198726525
2004-09-20,1013.0346738466693
2004-09-21,1010.9448178582552
2004-09-22,1004.120695013775
2004-09-23,1006.8958915339067
2004-09-24,996.0621388580569
2004-09-27,991.8193279339254
2004-09-28,986.053684573329
2004-09-29,991.203392947403
2004-09-30,1003.253682299257
2004-10-01,1012.841808681806
2004-10-04,1022.4382523482689
2004-10-05,1026.3961656363329
2004-10-06,1029.7884036207195
2004-10-07,1024.6242946229063
2004-10-08,1037.6871958819547
2004-10-11,1042.6751630842798
2004-10-12,1027.0541562119881
2004-10-13,1024.16365687388
2004-10-14,1016.1250724657909
2004-10-15,1015.773612529963
2004-10-18,1013.3524113170496
2004-10-19,1029.1813564422287
2004-10-20,1020.4402840832348
2004-10-21,1021.0307473483489
2004-10-22,1022.2409714074812
2004-10-25,1017.118449592576
2004-10-26,1015.382867997325
2004-10-27,1019.3283355127438
2004-10-28,1030.6061393652549
2004-10-29,1026.3547369047674
2004-11-01,1023.6703920296288
2004-11-02,1037.6819063895498
2004-11-03,1038.5618363992085
2004-11-04,1042.4503353509392
2004-11-05,1053.2181846541134
2004-11-08,1047.1423403355532
2004-11-09,1045.5147961606838
2004-11-10,1035.5557895317297
2004-11-11,1028.0101694066307
2004-11-12,1049.3923443290762
2004-11-15,1066.0643527836546
2004-11-16,1063.1890898459992
2004-11-17,1067.523773996012
2004-11-18,1062.5390717987991
2004-11-19,1076.4550073607397
2004-11-22,1055.2334809211497
2004-11-23,1051.9720262063695
2004-11-24,1062.7506304386625
2004-11-25,1071.0778556123582
2004-11-26,1063.8082521346678
2004-11-29,1075.594380342279
2004-11-30,1068.0729915922866
2004-12-01,1057.4284332470602
2004-12-02,1071.6557299052643
2004-12-03,1081.8948338384596
2004-12-06,1072.21556028425
2004-12-07,1061.9525520688132
2004-12-08,1048.6708690876758
2004-12-09,1036.3520956886664
2004-12-10,1030.2022031037347
2004-12-13,1043.3384011909384
2004-12-14,1046.3248050234106
2004-12-15,1063.943669871953
