Date,CANADA IMI MINIMUM VOLATILITY (CAD)
2001-12-13,992.4393466054983
2001-12-14,991.110423617556
2001-12-17,1002.055130494059
2001-12-18,1002.4760698528922
2001-12-19,995.9752207594626
2001-12-20,997.3968161826875
2001-12-21,994.5967659050024
2001-12-24,990.5920386165994
2001-12-25,990.5820196869023
2001-12-26,990.3156276390603
2001-12-27,1002.3417482977094
2001-12-28,1004.4707630708384
2001-12-31,1007.6999955603632
2002-01-01,1007.5568305425002
2002-01-02,998.6281750558859
2002-01-03,1007.0724680365981
2002-01-04,1011.1058932372288
2002-01-07,1014.7274278106484
2002-01-08,1007.2548494523045
2002-01-09,1009.4437389459708
2002-01-10,1003.022701484058
2002-01-11,1004.6549441358018
2002-01-14,997.977141092964
2002-01-15,1004.2468677860587
2002-01-16,1000.6042835785748
2002-01-17,990.8496076573351
2002-01-18,985.178678067826
2002-01-21,982.2092847836559
2002-01-22,988.2726998675801
2002-01-23,992.2906393806346
2002-01-24,1000.598218511071
2002-01-25,999.4793351995897
2002-01-28,997.3002411128792
2002-01-29,1008.6942518710707
2002-01-30,1005.760002616597
2002-01-31,1016.2439769624785
2002-02-01,1021.6984798258148
2002-02-04,1014.2934179760364
2002-02-05,1008.7631975782166
2002-02-06,1000.4677756529302
2002-02-07,1000.0121101919475
2002-02-08,1007.3972577530735
2002-02-11,1013.5537969987953
2002-02-12,1009.9581958648371
2002-02-13,1016.1989169761155
2002-02-14,1020.2957811266574
2002-02-15,1019.7366882307487
2002-02-18,1021.6664279871534
2002-02-19,1019.9805670529188
2002-02-20,1013.914185126355
2002-02-21,1015.3340462424554
2002-02-22,1013.6477202337925
2002-02-25,1018.5907938405376
2002-02-26,1020.225830452458
2002-02-27,1026.8605529899264
2002-02-28,1035.1127391508107
2002-03-01,1049.1290661247544
2002-03-04,1066.858868541851
2002-03-05,1064.1298964698271
2002-03-06,1076.032474304927
2002-03-07,1080.7131662423335
2002-03-08,1071.005367355868
2002-03-11,1071.3987246670288
2002-03-12,1068.549253534193
2002-03-13,1067.6504760317857
2002-03-14,1063.0698040871257
2002-03-15,1073.0593226634392
2002-03-18,1082.3077389402383
2002-03-19,1090.3841361893033
2002-03-20,1090.667640264296
2002-03-21,1084.4751433260878
2002-03-22,1090.3727955430456
2002-03-25,1076.1289192591846
2002-03-26,1074.06697209524
2002-03-27,1083.5421669709224
2002-03-28,1081.003102843156
2002-03-29,1080.5540814865585
2002-04-01,1081.6509822237485
2002-04-02,1086.1878994114807
2002-04-03,1085.2790504301413
2002-04-04,1081.4740512177307
2002-04-05,1086.4543246472842
2002-04-08,1082.744520187507
2002-04-09,1080.6949845853214
2002-04-10,1091.287427036706
2002-04-11,1085.6784732940419
2002-04-12,1088.57285235548
2002-04-15,1090.0350577870836
2002-04-16,1104.4796467703259
2002-04-17,1111.3192890917494
2002-04-18,1107.3469434747728
2002-04-19,1116.9582199506274
2002-04-22,1112.0784821148811
2002-04-23,1101.9080041917673
2002-04-24,1103.2845731252576
2002-04-25,1103.3149531372137
2002-04-26,1102.1552001013958
2002-04-29,1095.8094963617184
2002-04-30,1103.3405106081332
2002-05-01,1110.5534457727017
2002-05-02,1115.0772583886576
2002-05-03,1114.9086169400782
2002-05-06,1106.8100986899447
2002-05-07,1104.6541996821259
2002-05-08,1116.6340006529379
2002-05-09,1111.5870788139785
2002-05-10,1116.4766554297246
2002-05-13,1123.3445823540173
2002-05-14,1128.3885181379908
2002-05-15,1128.4065206886871
2002-05-16,1134.9635151783496
2002-05-17,1140.9394709326589
2002-05-20,1142.2451453789436
2002-05-21,1144.716747862481
2002-05-22,1141.7948877883025
2002-05-23,1151.3903015656701
2002-05-24,1147.1734908294002
2002-05-27,1146.2913892353367
2002-05-28,1149.9210314436782
2002-05-29,1142.4717800752494
2002-05-30,1137.3823436882203
2002-05-31,1154.1098697109974
2002-06-03,1149.8930833730174
2002-06-04,1148.3359921481012
2002-06-05,1140.7658082110286
2002-06-06,1141.1614765306488
2002-06-07,1134.3653796484243
2002-06-10,1128.1347642575226
2002-06-11,1121.2597979224568
2002-06-12,1118.4053608418926
2002-06-13,1108.5444465448368
2002-06-14,1094.0744804601657
2002-06-17,1106.8659393687703
2002-06-18,1108.7229797668504
2002-06-19,1103.4269758102046
2002-06-20,1109.994359099967
2002-06-21,1102.857676824247
2002-06-24,1110.6121697189246
2002-06-25,1108.318837048771
2002-06-26,1100.3565659648257
2002-06-27,1109.3127135492452
2002-06-28,1112.6772093372838
2002-07-01,1114.5091989469668
2002-07-02,1096.590065784028
2002-07-03,1091.6544973761827
2002-07-04,1089.7399285083318
2002-07-05,1105.794013137046
2002-07-08,1110.206179407676
2002-07-09,1110.1412281416622
2002-07-10,1095.0940155124074
2002-07-11,1079.757001774138
2002-07-12,1069.1813059180208
2002-07-15,1043.0275316257168
2002-07-16,1045.3400472779833
2002-07-17,1041.2014794673148
2002-07-18,1035.6872283909095
2002-07-19,1021.3364018821422
2002-07-22,984.4809053077369
2002-07-23,942.0087374870767
2002-07-24,967.5205192829554
2002-07-25,960.6868682317859
2002-07-26,961.7458520530056
2002-07-29,987.7697607711774
2002-07-30,992.6028845710152
2002-07-31,998.664553276334
2002-08-01,992.4605437989579
2002-08-02,989.2541879800353
2002-08-05,985.6898106382516
2002-08-06,985.1589201029328
2002-08-07,988.2954496174475
2002-08-08,1005.5044924778488
2002-08-09,1016.6474640865603
2002-08-12,1008.1013415243725
2002-08-13,1008.8180160094353
2002-08-14,1016.1686455745647
2002-08-15,1018.6099064203223
2002-08-16,1019.6364899922737
2002-08-19,1025.5882393091758
2002-08-20,1018.2681226658435
2002-08-21,1027.0462013097806
2002-08-22,1039.860830885163
2002-08-23,1026.5765964836353
2002-08-26,1036.5109760010553
2002-08-27,1035.3154462650073
2002-08-28,1025.0556591459058
2002-08-29,1023.2964438210328
2002-08-30,1026.3685814540859
2002-09-02,1029.3709132844983
2002-09-03,1014.710687918289
2002-09-04,1014.725556536896
2002-09-05,1007.8413452643053
2002-09-06,1006.6461041425056
2002-09-09,1012.8398988098656
2002-09-10,1010.8716677598392
2002-09-11,1016.4982570673476
2002-09-12,1002.3071750942061
2002-09-13,999.2121972157871
2002-09-16,1004.7946872932121
2002-09-17,990.7424854033234
2002-09-18,977.6806478818751
2002-09-19,973.3770439549468
2002-09-20,974.4503175007907
2002-09-23,953.8592246505773
2002-09-24,955.4338885862799
2002-09-25,970.4703343291093
2002-09-26,975.4462081479803
2002-09-27,968.2991318217021
2002-09-30,971.9422628453352
2002-10-01,977.5970801370885
2002-10-02,965.6391801306625
2002-10-03,953.2855970050455
2002-10-04,940.2232727816286
2002-10-07,926.0733548708104
2002-10-08,924.016226835055
2002-10-09,904.6502362991465
2002-10-10,915.2927935492927
2002-10-11,937.7684750681711
2002-10-14,939.602654236417
2002-10-15,965.6028584448302
2002-10-16,960.8196005540341
2002-10-17,981.8598733828776
2002-10-18,986.6142314498715
2002-10-21,992.7277380999764
2002-10-22,985.978472435921
2002-10-23,990.5571591254766
2002-10-24,990.6877254650323
2002-10-25,994.5288988621594
2002-10-28,1002.1861151681004
2002-10-29,986.5819769844917
2002-10-30,987.732577623385
2002-10-31,977.8399821177852
2002-11-01,988.387805778916
2002-11-04,1000.3107660079338
2002-11-05,998.9010699862887
2002-11-06,999.136859717811
2002-11-07,997.224479126531
2002-11-08,991.508326846321
2002-11-11,977.8649493002845
2002-11-12,978.0928695016781
2002-11-13,970.8713610422936
2002-11-14,980.6848077376528
2002-11-15,990.6838896444758
2002-11-18,989.5944938251873
2002-11-19,984.11725456647
2002-11-20,992.6595308452642
2002-11-21,1000.7673490608029
2002-11-22,993.7618884277392
2002-11-25,996.839746658583
2002-11-26,987.0200777259107
2002-11-27,998.6426593653421
2002-11-28,1004.5554055737937
2002-11-29,1007.1379357530312
2002-12-02,1016.444360064127
2002-12-03,1014.3732704268259
2002-12-04,1012.3168751584248
2002-12-05,1004.0799790240968
2002-12-06,1009.3664661559649
2002-12-09,1010.6805449302556
2002-12-10,1020.5212765277855
2002-12-11,1021.4218062590082
2002-12-12,1030.8470341574969
2002-12-13,1030.279443405577
2002-12-16,1037.513775717552
2002-12-17,1032.0527753228498
2002-12-18,1028.9292554506967
2002-12-19,1027.3265449581
2002-12-20,1027.5719641385376
2002-12-23,1041.8356249285225
2002-12-24,1038.8414987838414
2002-12-25,1038.8414987838414
2002-12-26,1036.4656654318155
2002-12-27,1025.401117784106
2002-12-30,1022.6348560807502
2002-12-31,1020.9820659927406
2003-01-01,1020.9820659927406
2003-01-02,1037.8179938462383
2003-01-03,1048.1788171415244
2003-01-06,1056.008160075492
2003-01-07,1050.7186456932272
2003-01-08,1042.2071974640087
2003-01-09,1053.1629171675738
2003-01-10,1061.3022560351253
2003-01-13,1064.9937918859175
2003-01-14,1063.6073333043687
2003-01-15,1067.9591877933801
2003-01-16,1072.5193811698532
2003-01-17,1064.344039618715
2003-01-20,1061.173549163982
2003-01-21,1057.3958180552743
2003-01-22,1060.898124540999
2003-01-23,1067.7418470477362
2003-01-24,1061.6657824083954
2003-01-27,1045.6619008671566
2003-01-28,1041.6696599455663
2003-01-29,1045.3613365049757
2003-01-30,1040.2328697062203
2003-01-31,1044.0592239585412
2003-02-03,1054.0951287763169
2003-02-04,1053.0207066512157
2003-02-05,1044.079922822
2003-02-06,1039.3827034081125
2003-02-07,1034.7085697552654
2003-02-10,1025.8334637819946
2003-02-11,1030.8209079679868
2003-02-12,1028.2967197353732
2003-02-13,1035.5047803860039
2003-02-14,1034.8565103834678
2003-02-17,1039.1961031120122
2003-02-18,1044.5188779438342
2003-02-19,1044.5572355407242
2003-02-20,1052.8590670704764
2003-02-21,1051.6913297240674
2003-02-24,1052.6150288686222
2003-02-25,1049.8441476285002
2003-02-26,1052.7414530702156
2003-02-27,1062.05532837491
2003-02-28,1064.818194879485
2003-03-03,1054.7164494001663
2003-03-04,1053.4677473610855
2003-03-05,1053.759168403509
2003-03-06,1043.1186858922504
2003-03-07,1049.154509037093
2003-03-10,1039.6470288134083
2003-03-11,1036.9876887926482
2003-03-12,1025.7578540519182
2003-03-13,1028.5321589326227
2003-03-14,1028.0764413414092
2003-03-17,1047.635648401613
2003-03-18,1047.626844479873
2003-03-19,1048.7892325587388
2003-03-20,1053.5589846455373
2003-03-21,1053.7097636769884
2003-03-24,1038.2236812510964
2003-03-25,1041.52463502586
2003-03-26,1043.7102656432432
2003-03-27,1047.544192398801
2003-03-28,1054.5679343837994
2003-03-31,1049.9952057141174
2003-04-01,1044.1076832624815
2003-04-02,1047.863020185669
2003-04-03,1046.787461002653
2003-04-04,1048.04526237353
2003-04-07,1047.108103055207
2003-04-08,1054.01566835577
2003-04-09,1056.043739514393
2003-04-10,1065.8688876933436
2003-04-11,1067.593524857162
2003-04-14,1073.4723946057004
2003-04-15,1076.9348555057525
2003-04-16,1077.3619100820172
2003-04-17,1082.1081149371714
2003-04-18,1082.1081149371714
2003-04-21,1085.9234081438788
2003-04-22,1092.7670018025765
2003-04-23,1092.075122460214
2003-04-24,1080.4215130737755
2003-04-25,1079.3770368601126
2003-04-28,1088.2736100937648
2003-04-29,1090.0344149828743
2003-04-30,1106.1828706573272
2003-05-01,1118.267134870567
2003-05-02,1120.3315958073745
2003-05-05,1136.0463743051323
2003-05-06,1143.1772184256517
2003-05-07,1140.6827087192166
2003-05-08,1145.5751261186683
2003-05-09,1151.6473334880277
2003-05-12,1164.598673449456
2003-05-13,1154.8761396106759
2003-05-14,1172.2656936574144
2003-05-15,1177.1316847998125
2003-05-16,1181.5628923339577
2003-05-19,1187.8179953263505
2003-05-20,1194.5594700325512
2003-05-21,1196.8258875075696
2003-05-22,1190.4739309382614
2003-05-23,1181.2188772379102
2003-05-26,1185.8324745750585
2003-05-27,1196.852486842381
2003-05-28,1186.1613782677478
2003-05-29,1196.2363023687483
2003-05-30,1204.4789107051745
2003-06-02,1220.0993151523332
2003-06-03,1212.981837460065
2003-06-04,1238.5430469806818
2003-06-05,1257.4417593924215
2003-06-06,1246.8161617710205
2003-06-09,1236.5386845254238
2003-06-10,1238.9265600455824
2003-06-11,1260.1912066878276
2003-06-12,1263.4448019435056
2003-06-13,1259.914561439052
2003-06-16,1274.7352430708902
2003-06-17,1277.7816084149053
2003-06-18,1282.504719223066
2003-06-19,1264.4824792350994
2003-06-20,1260.5771082590009
2003-06-23,1245.941039939598
2003-06-24,1237.9673158270289
2003-06-25,1253.1298737898417
2003-06-26,1246.7272698840547
2003-06-27,1248.5285559629986
2003-06-30,1243.8133471546548
2003-07-01,1252.6638145842846
2003-07-02,1258.0765778400546
2003-07-03,1264.0027587144061
2003-07-04,1260.7166962630893
2003-07-07,1263.0938959618873
2003-07-08,1251.2488324577491
2003-07-09,1239.4238799525986
2003-07-10,1225.6987421136253
2003-07-11,1230.2494033866203
2003-07-14,1242.1892258396877
2003-07-15,1222.6430809010644
2003-07-16,1223.1533726399946
2003-07-17,1220.5070478016462
2003-07-18,1213.435475712967
2003-07-21,1220.716755298715
2003-07-22,1224.7319729567341
2003-07-23,1236.102268542719
2003-07-24,1253.6526332194564
2003-07-25,1267.6657237305408
2003-07-28,1268.5575839408314
2003-07-29,1257.2919551150671
2003-07-30,1243.0934167579833
2003-07-31,1239.5956933738885
2003-08-01,1245.841966716252
2003-08-04,1238.4520961846172
2003-08-05,1236.3300300349854
2003-08-06,1229.5448478443793
2003-08-07,1244.5456009216848
2003-08-08,1256.8798456300672
2003-08-11,1275.2722851429887
2003-08-12,1278.8296607755226
2003-08-13,1280.2846787268336
2003-08-14,1281.3044041962837
2003-08-15,1280.4782015431285
2003-08-18,1280.6607550598428
2003-08-19,1276.3617691628133
2003-08-20,1281.1102902108746
2003-08-21,1276.4605145636467
2003-08-22,1267.8265681814357
2003-08-25,1273.7834870417526
2003-08-26,1278.0299852453925
2003-08-27,1277.095035377581
2003-08-28,1284.4752217322427
2003-08-29,1293.3787609886103
2003-09-01,1298.6683664895763
2003-09-02,1302.5688925050088
2003-09-03,1305.8632687885722
2003-09-04,1317.2954138162386
2003-09-05,1319.0053198501575
2003-09-08,1318.3461164430737
2003-09-09,1321.3129576824501
2003-09-10,1319.829204853082
2003-09-11,1320.1656241602318
2003-09-12,1324.2839523410023
2003-09-15,1318.3343991374097
2003-09-16,1323.6408879691069
2003-09-17,1318.4843206377332
2003-09-18,1319.6428246466753
2003-09-19,1337.5452650847346
2003-09-22,1336.714681825727
2003-09-23,1339.5919161987179
2003-09-24,1336.6266413148805
2003-09-25,1332.9956504017036
2003-09-26,1312.3002450353888
2003-09-29,1313.0501724576754
2003-09-30,1316.4024743946118
2003-10-01,1334.3177082225288
2003-10-02,1345.0795321258815
2003-10-03,1339.809447292808
2003-10-06,1345.041924985348
2003-10-07,1357.4286690145443
2003-10-08,1360.7247491515004
2003-10-09,1363.6430677661276
2003-10-10,1378.8670391029818
2003-10-13,1380.9190972515364
2003-10-14,1394.7987252384235
2003-10-15,1399.6784786287617
2003-10-16,1415.4143179590017
2003-10-17,1406.4942802275025
2003-10-20,1400.0114837118997
2003-10-21,1414.2427909055655
2003-10-22,1416.1168901277313
2003-10-23,1404.5539977025853
2003-10-24,1406.4138604450836
2003-10-27,1409.0274308794314
2003-10-28,1413.2374562237446
2003-10-29,1419.9249575379563
2003-10-30,1419.3423358505784
2003-10-31,1421.7530105344758
2003-11-03,1417.8806445352463
2003-11-04,1420.2856446517308
2003-11-05,1428.781839572422
2003-11-06,1423.3171740170337
2003-11-07,1433.4357650339894
2003-11-10,1441.885861285928
2003-11-11,1436.5612139981029
2003-11-12,1453.5594270901622
2003-11-13,1454.3949583899278
2003-11-14,1449.9725958982383
2003-11-17,1448.0395585521912
2003-11-18,1449.2122164823174
2003-11-19,1461.2168911578387
2003-11-20,1462.9269771315885
2003-11-21,1456.3029326749377
2003-11-24,1445.712250378464
2003-11-25,1448.8505697925686
2003-11-26,1469.5431707929872
2003-11-27,1468.6204124864153
2003-11-28,1476.5503509589932
2003-12-01,1484.2637115035504
2003-12-02,1493.5936202785515
2003-12-03,1493.7734031805726
2003-12-04,1487.9888800756914
2003-12-05,1496.8944048737033
2003-12-08,1505.079287960237
2003-12-09,1490.3156266327894
2003-12-10,1480.3495249431717
2003-12-11,1465.9156878057488
2003-12-12,1481.6713405012674
2003-12-15,1478.126400838209
2003-12-16,1483.2964887190672
2003-12-17,1488.7587530582996
2003-12-18,1495.6277030787155
2003-12-19,1483.947398229397
2003-12-22,1496.6971640829158
2003-12-23,1504.8625341569436
2003-12-24,1517.1005157955747
2003-12-25,1517.1005157955744
2003-12-26,1527.1185148894008
2003-12-29,1539.772602343232
2003-12-30,1535.5127446743459
2003-12-31,1556.161714439332
2004-01-01,1556.161714439332
2004-01-02,1568.5641960691562
2004-01-05,1592.2630235562103
2004-01-06,1589.3246976812682
2004-01-07,1572.9830438148992
2004-01-08,1572.5753140830293
2004-01-09,1580.3860257908032
2004-01-12,1575.6306919413803
2004-01-13,1582.235828396707
2004-01-14,1559.9626558476587
2004-01-15,1548.1822206782142
2004-01-16,1552.7905481567398
2004-01-19,1558.0561486565487
2004-01-20,1586.877564682978
2004-01-21,1571.2319723510884
2004-01-22,1573.7944690628763
2004-01-23,1565.6219192193316
2004-01-26,1556.8864280925793
2004-01-27,1569.9349198316636
2004-01-28,1542.5217082920171
2004-01-29,1510.7057689757178
2004-01-30,1513.4425000105664
2004-02-02,1525.6475354344605
2004-02-03,1528.671530279655
2004-02-04,1514.6525406426772
2004-02-05,1517.954958548765
2004-02-06,1537.5079618992106
2004-02-09,1549.6365470979472
2004-02-10,1553.0722813244577
2004-02-11,1556.0013234552614
2004-02-12,1562.1426043705985
2004-02-13,1565.1756146566308
2004-02-16,1568.4170853478995
2004-02-17,1574.039138443863
2004-02-18,1564.93340654734
2004-02-19,1546.2228482932146
2004-02-20,1523.866782291361
2004-02-23,1528.3980627576427
2004-02-24,1542.5058298387949
2004-02-25,1537.3965421048422
2004-02-26,1543.4643516781846
2004-02-27,1554.1561972851662
2004-03-01,1580.067201672286
2004-03-02,1565.7486576959689
2004-03-03,1560.5308119171582
2004-03-04,1569.5786783286987
2004-03-05,1607.4395508073483
2004-03-08,1598.1639391295544
2004-03-09,1595.1052227682526
2004-03-10,1560.4567478905153
2004-03-11,1559.361597493776
2004-03-12,1557.101939467088
2004-03-15,1548.9639323808262
2004-03-16,1566.752997474481
2004-03-17,1565.3793039080435
2004-03-18,1571.2750848993949
2004-03-19,1577.3361491541698
2004-03-22,1565.7076825721765
2004-03-23,1557.4886597785473
2004-03-24,1539.8301307256656
2004-03-25,1565.390437980597
2004-03-26,1574.0451561379155
2004-03-29,1591.3455413321176
2004-03-30,1604.4789745182568
2004-03-31,1595.0467000298163
2004-04-01,1602.253088848767
2004-04-02,1619.865000889653
2004-04-05,1630.7258652260682
2004-04-06,1630.66955572821
2004-04-07,1619.14507158589
2004-04-08,1608.4117926127904
2004-04-09,1608.4117926127904
2004-04-12,1611.125918007339
2004-04-13,1585.2775376776485
2004-04-14,1550.2130164922037
2004-04-15,1552.1501870728484
2004-04-16,1571.737302842567
2004-04-19,1563.9479052070926
2004-04-20,1544.9417847660775
2004-04-21,1528.4046349626358
2004-04-22,1541.7617754692506
2004-04-23,1534.395459495884
2004-04-26,1534.9304218331267
2004-04-27,1525.9870262549616
2004-04-28,1480.961084397433
2004-04-29,1473.3561720505554
2004-04-30,1475.9179761860933
2004-05-03,1484.068025250809
2004-05-04,1512.7194850324522
2004-05-05,1511.0845411576631
2004-05-06,1505.9670622316364
2004-05-07,1470.5363890431483
2004-05-10,1437.0361851480939
2004-05-11,1449.6988930763814
2004-05-12,1451.8408815135563
2004-05-13,1440.7301618141607
2004-05-14,1454.6715116980276
2004-05-17,1457.1997370379142
2004-05-18,1448.804594627046
2004-05-19,1469.871527342995
2004-05-20,1466.5644266660818
2004-05-21,1473.3771630737372
2004-05-24,1478.0272666604722
2004-05-25,1492.4337139543652
2004-05-26,1490.02125261273
2004-05-27,1510.0786810544016
2004-05-28,1501.3105356189196
2004-05-31,1513.216381291496
2004-06-01,1505.6095106779453
2004-06-02,1510.7509185661895
2004-06-03,1503.9446862378081
2004-06-04,1515.8979689847442
2004-06-07,1532.5122299327425
2004-06-08,1532.6352222125317
2004-06-09,1508.2590322431242
2004-06-10,1508.3961312382849
2004-06-11,1505.9931819650292
2004-06-14,1491.8871199990242
2004-06-15,1499.2144842876728
2004-06-16,1506.1419130856946
2004-06-17,1515.2167566523517
2004-06-18,1523.210428996046
2004-06-21,1521.9805600545924
2004-06-22,1532.384788838357
2004-06-23,1536.4840402793286
2004-06-24,1556.310681932009
2004-06-25,1541.3386103140501
2004-06-28,1542.3329956406183
2004-06-29,1542.3769439361242
2004-06-30,1558.3150226210278
2004-07-01,1568.2573590385755
2004-07-02,1573.3053159657907
2004-07-05,1571.3844278874944
2004-07-06,1573.8736880821539
2004-07-07,1583.4708881775398
2004-07-08,1582.2885382386262
2004-07-09,1588.4781214812324
2004-07-12,1583.293679913112
2004-07-13,1569.2691224065638
2004-07-14,1579.9887655957043
2004-07-15,1568.0448239359348
2004-07-16,1579.8060491884796
2004-07-19,1591.452644817805
2004-07-20,1587.7534493229011
2004-07-21,1581.2174058059993
2004-07-22,1584.947683213041
2004-07-23,1576.482346308807
2004-07-26,1557.2009545449423
2004-07-27,1550.9555449731013
2004-07-28,1569.0323587100584
2004-07-29,1588.5600356221578
2004-07-30,1585.3446881529244
2004-08-02,1581.1805557637795
2004-08-03,1599.4388888447888
2004-08-04,1587.7346691426822
2004-08-05,1566.7334253100287
2004-08-06,1566.9237723389044
2004-08-09,1560.4535776961668
2004-08-10,1573.509406093714
2004-08-11,1551.8673581942885
2004-08-12,1543.2222537786272
2004-08-13,1570.223874800082
2004-08-16,1588.8875332899859
2004-08-17,1584.3273480140563
2004-08-18,1582.3644104381808
2004-08-19,1610.1945570347311
2004-08-20,1612.9884150929972
2004-08-23,1596.068633850322
2004-08-24,1594.616618554455
2004-08-25,1602.908804168295
2004-08-26,1591.8757013690242
2004-08-27,1594.7635213684568
2004-08-30,1583.636642347156
2004-08-31,1598.430597726737
2004-09-01,1618.6502745982648
2004-09-02,1626.621327181061
2004-09-03,1617.8074585274599
2004-09-06,1622.1677897340253
2004-09-07,1639.6759620888035
2004-09-08,1632.6671433291733
2004-09-09,1641.348388165785
2004-09-10,1635.766731007519
2004-09-13,1642.0110043441007
2004-09-14,1649.3371300802557
2004-09-15,1636.724115701627
2004-09-16,1657.8290507984664
2004-09-17,1647.8223363168534
2004-09-20,1656.1339447385853
2004-09-21,1686.1111885093806
2004-09-22,1685.125993088675
2004-09-23,1690.4887585867493
2004-09-24,1694.9283416618784
2004-09-27,1683.1269866811144
2004-09-28,1702.8566236541747
2004-09-29,1708.8613496973978
2004-09-30,1726.461035141006
2004-10-01,1745.2605606318693
2004-10-04,1734.6949776388765
2004-10-05,1751.9896708172764
2004-10-06,1770.2819836582064
2004-10-07,1766.679242329576
2004-10-08,1776.087521145968
2004-10-11,1770.352725275249
2004-10-12,1760.24575426159
2004-10-13,1738.1885752776268
2004-10-14,1760.845392266311
2004-10-15,1766.8558756034063
2004-10-18,1763.1159538678764
2004-10-19,1753.9069250822872
2004-10-20,1784.3489176855978
2004-10-21,1791.9811992164653
2004-10-22,1791.297124860374
2004-10-25,1810.0264041337416
2004-10-26,1822.246451776412
2004-10-27,1819.8772080141214
2004-10-28,1818.8661097253582
2004-10-29,1835.3981387310691
2004-11-01,1827.8478775236324
