Date,SINGAPORE IMI MINIMUM VOLATILITY (SGD)
2002-01-11,1072.0836746991884
2002-01-14,1090.217312534643
2002-01-15,1079.6748596856346
2002-01-16,1073.7519241396863
2002-01-17,1067.313593805859
2002-01-18,1067.828481540514
2002-01-21,1077.1450944746275
2002-01-22,1067.2361263707355
2002-01-23,1067.5268602155916
2002-01-24,1063.1204272710863
2002-01-25,1098.6942470225372
2002-01-28,1120.5541859689051
2002-01-29,1121.4917978586554
2002-01-30,1112.7164147727074
2002-01-31,1127.2421897025704
2002-02-01,1126.3445099877006
2002-02-04,1117.7395352282108
2002-02-05,1106.1109967832724
2002-02-06,1116.692690114733
2002-02-07,1102.7085393759417
2002-02-08,1108.9445243550904
2002-02-11,1114.4780403087743
2002-02-12,1115.429376057932
2002-02-13,1115.7865560674952
2002-02-14,1144.56196598279
2002-02-15,1140.135544357151
2002-02-18,1133.9888116343118
2002-02-19,1125.1875015014082
2002-02-20,1120.2827164839941
2002-02-21,1117.270045125374
2002-02-22,1093.7697538475204
2002-02-25,1082.7605747410232
2002-02-26,1088.6738969509347
2002-02-27,1099.7906858622512
2002-02-28,1110.9108427383167
2002-03-01,1114.099403941396
2002-03-04,1156.3196814691566
2002-03-05,1157.5181654298026
2002-03-06,1155.1747634955068
2002-03-07,1156.1042257356419
2002-03-08,1153.903532528182
2002-03-11,1157.2934982599318
2002-03-12,1146.6898055510371
2002-03-13,1147.557305935435
2002-03-14,1148.486001989653
2002-03-15,1152.6368620183644
2002-03-18,1155.1535998742722
2002-03-19,1165.274311283365
2002-03-20,1161.4326657400459
2002-03-21,1156.6900164164238
2002-03-22,1158.9151859958624
2002-03-25,1151.031449799551
2002-03-26,1141.190356022214
2002-03-27,1145.846253309143
2002-03-28,1148.8961050841024
2002-03-29,1148.8961050841024
2002-04-01,1140.0626465998391
2002-04-02,1142.6819806401065
2002-04-03,1136.6845661841203
2002-04-04,1136.2944520704534
2002-04-05,1138.8656433022775
2002-04-08,1132.3220601259322
2002-04-09,1126.7458355950685
2002-04-10,1108.5883769327143
2002-04-11,1124.3431208652123
2002-04-12,1130.2492213210437
2002-04-15,1136.075701033159
2002-04-16,1143.0618062174972
2002-04-17,1142.9594934993245
2002-04-18,1136.1295290604476
2002-04-19,1128.2351227529916
2002-04-22,1131.1201320314342
2002-04-23,1137.1111138530991
2002-04-24,1135.99999137372
2002-04-25,1128.9425943995998
2002-04-26,1135.2629075655784
2002-04-29,1124.820260347208
2002-04-30,1128.0279149022494
2002-05-01,1129.3365389064263
2002-05-02,1137.9916334718655
2002-05-03,1145.4989324371747
2002-05-06,1136.8419953990585
2002-05-07,1134.5633059387812
2002-05-08,1141.0035217601903
2002-05-09,1139.5264845369004
2002-05-10,1144.6460694731722
2002-05-13,1144.701386236497
2002-05-14,1144.2472184592186
2002-05-15,1151.223744548947
2002-05-16,1146.0050587145972
2002-05-17,1153.9397988027454
2002-05-20,1151.755006510969
2002-05-21,1152.2984768131241
2002-05-22,1154.902263763576
2002-05-23,1139.358516863997
2002-05-24,1146.1599992781685
2002-05-27,1146.9761644246428
2002-05-28,1141.2651387461044
2002-05-29,1130.216502561392
2002-05-30,1136.523378079999
2002-05-31,1130.182957349543
2002-06-03,1130.9576834956658
2002-06-04,1119.737670363064
2002-06-05,1118.1520351914369
2002-06-06,1117.4821648317777
2002-06-07,1123.5180190730273
2002-06-10,1124.9718689403237
2002-06-11,1123.3857765730545
2002-06-12,1116.8512497795107
2002-06-13,1115.6329231977652
2002-06-14,1093.621134741696
2002-06-17,1089.372078903364
2002-06-18,1088.5700730326646
2002-06-19,1070.918662282741
2002-06-20,1082.6283526905831
2002-06-21,1070.973945577513
2002-06-24,1069.7698775925148
2002-06-25,1087.9791469356508
2002-06-26,1070.8124116381664
2002-06-27,1072.0712520963325
2002-06-28,1085.1287733315269
2002-07-01,1083.0136037523994
2002-07-02,1083.8836488630375
2002-07-03,1104.515672853037
2002-07-04,1111.09613081123
2002-07-05,1137.2246808625525
2002-07-08,1131.7487967756006
2002-07-09,1147.3562364900329
2002-07-10,1142.0979972067087
2002-07-11,1128.7403042356357
2002-07-12,1134.1343522543798
2002-07-15,1137.7971000084954
2002-07-16,1125.040398513248
2002-07-17,1122.2383170441042
2002-07-18,1117.5838535393398
2002-07-19,1114.1385040345795
2002-07-22,1095.7539683605073
2002-07-23,1109.8572436981406
2002-07-24,1081.6087564998443
2002-07-25,1080.0862520219746
2002-07-26,1055.6401150480947
2002-07-29,1059.2142357867638
2002-07-30,1070.531643703486
2002-07-31,1064.0877785941102
2002-08-01,1071.5701378918668
2002-08-02,1071.8519595950686
2002-08-05,1052.1254647563026
2002-08-06,1028.2268837001466
2002-08-07,1050.122455728223
2002-08-08,1044.8876809567128
2002-08-09,1046.6695718467088
2002-08-12,1051.3069538693344
2002-08-13,1076.1444437861296
2002-08-14,1084.1946372940683
2002-08-15,1082.2484927346331
2002-08-16,1076.661005966668
2002-08-19,1080.3603255507521
2002-08-20,1081.6783376599687
2002-08-21,1083.5261388028723
2002-08-22,1084.4901059288786
2002-08-23,1077.715373628304
2002-08-26,1067.2354326852308
2002-08-27,1071.1574983599642
2002-08-28,1066.7637716704928
2002-08-29,1058.435903749346
2002-08-30,1056.6179024603778
2002-09-02,1039.0348766303364
2002-09-03,1040.2699172397245
2002-09-04,1041.9636163789028
2002-09-05,1035.0028597303315
2002-09-06,1030.3309923448546
2002-09-09,1017.7833894410253
2002-09-10,1028.9959763618688
2002-09-11,1027.4232352216632
2002-09-12,1018.8252872962436
2002-09-13,1009.171852121266
2002-09-16,1008.5187157723833
2002-09-17,1021.7975733687263
2002-09-18,1005.7685290732942
2002-09-19,1014.76964652757
2002-09-20,998.0467623851196
2002-09-23,991.8964051784526
2002-09-24,968.8692959000682
2002-09-25,944.7750009477535
2002-09-26,952.7374996892809
2002-09-27,965.8704731880822
2002-09-30,953.1450245423904
2002-10-01,947.8452131738125
2002-10-02,947.7759699673834
2002-10-03,950.1217475956303
2002-10-04,962.5088532236249
2002-10-07,959.8767164217023
2002-10-08,973.2391344745184
2002-10-09,962.6113313396185
2002-10-10,947.9059213803756
2002-10-11,961.0318743024159
2002-10-14,957.1821643188656
2002-10-15,983.8589084916832
2002-10-16,995.0818671650094
2002-10-17,1017.7782003562241
2002-10-18,1009.4356864620905
2002-10-21,1004.3491200781326
2002-10-22,1006.1192453165374
2002-10-23,1015.8105249652695
2002-10-24,1010.2077915279684
2002-10-25,1023.894995455096
2002-10-28,1022.9825744228156
2002-10-29,1015.5165874500788
2002-10-30,1019.309260016449
2002-10-31,1024.3232520366596
2002-11-01,1003.6411166041462
2002-11-04,1004.5699623082415
2002-11-05,1010.38569405834
2002-11-06,1014.1104253717625
2002-11-07,1003.8027598908386
2002-11-08,1005.6874485219749
2002-11-11,991.7579363101853
2002-11-12,990.550709591407
2002-11-13,982.9783335021696
2002-11-14,985.8093503198386
2002-11-15,1002.3291243903756
2002-11-18,992.7048887902223
2002-11-19,990.4317852269015
2002-11-20,981.0746350667517
2002-11-21,989.6059834020018
2002-11-22,1001.7962791743838
2002-11-25,998.1737177666179
2002-11-26,992.9361232602233
2002-11-27,986.9874313918251
2002-11-28,991.4123863544842
2002-11-29,978.5745220428557
2002-12-02,978.3894532927003
2002-12-03,968.8247141476432
2002-12-04,958.5915815160089
2002-12-05,955.9184518992839
2002-12-06,960.444486023361
2002-12-09,953.9157563525098
2002-12-10,960.6403777414373
2002-12-11,963.8667644860805
2002-12-12,971.2793719532235
2002-12-13,970.3969748356833
2002-12-16,966.0678192180744
2002-12-17,954.2060838688814
2002-12-18,951.627408454524
2002-12-19,964.9628881925743
2002-12-20,956.4385306522515
2002-12-23,958.1309252455629
2002-12-24,957.4254100504895
2002-12-25,957.4254100504895
2002-12-26,953.632410123633
2002-12-27,960.9238915611461
2002-12-30,957.3053832597872
2002-12-31,963.5785948597439
2003-01-01,963.5785948597439
2003-01-02,956.7991687427035
2003-01-03,958.2495598925116
2003-01-06,962.572837951126
2003-01-07,951.1060114899326
2003-01-08,965.6957527549139
2003-01-09,968.2701198403641
2003-01-10,977.7655951335588
2003-01-13,1000.2259313990522
2003-01-14,1014.6627746495815
2003-01-15,1008.708843905469
2003-01-16,1006.2720436910747
2003-01-17,997.6007356025714
2003-01-20,996.0115187586939
2003-01-21,994.836243835854
2003-01-22,999.5257941205276
2003-01-23,999.1788280321323
2003-01-24,996.7060785909565
2003-01-27,976.7164565087695
2003-01-28,982.5205109697275
2003-01-29,962.3472084933579
2003-01-30,952.89755715767
2003-01-31,949.5651574789233
2003-02-03,948.0836283600638
2003-02-04,954.0962293510449
2003-02-05,950.3417050703796
2003-02-06,949.1012008914091
2003-02-07,946.7755683776788
2003-02-10,936.8585195546045
2003-02-11,943.5019802351918
2003-02-12,940.7951946229778
2003-02-13,929.3927331759411
2003-02-14,929.5889389608517
2003-02-17,946.8479089630687
2003-02-18,944.2413268316881
2003-02-19,958.3130901141013
2003-02-20,960.331020131757
2003-02-21,961.8647358628015
2003-02-24,961.1531490511558
2003-02-25,953.8366032693566
2003-02-26,952.8063571770887
2003-02-27,944.2077207808251
2003-02-28,945.5075692782891
2003-03-03,950.5386932212987
2003-03-04,945.4910844237784
2003-03-05,944.2286763735179
2003-03-06,929.623244730795
2003-03-07,917.2264441370281
2003-03-10,908.6565510014658
2003-03-11,911.544886127128
2003-03-12,920.3191194137167
2003-03-13,919.7469608238906
2003-03-14,924.4252066107936
2003-03-17,914.4476983331168
2003-03-18,934.3177712538799
2003-03-19,937.18970389121
2003-03-20,954.235117415037
2003-03-21,966.701381380792
2003-03-24,951.452801942527
2003-03-25,958.8711756873719
2003-03-26,965.6097275823874
2003-03-27,959.9569149520671
2003-03-28,962.8166854526213
2003-03-31,936.8284541939406
2003-04-01,942.7109968706574
2003-04-02,953.9372852036897
2003-04-03,952.0262370042308
2003-04-04,960.1384863090958
2003-04-07,968.0029196856626
2003-04-08,957.1992811616102
2003-04-09,943.9681593916176
2003-04-10,952.305815217818
2003-04-11,954.5722979263851
2003-04-14,944.3608303346903
2003-04-15,949.8982046515889
2003-04-16,950.1172856205817
2003-04-17,949.448779910197
2003-04-18,949.448779910197
2003-04-21,941.0942749021052
2003-04-22,940.9806067617152
2003-04-23,932.3388116433747
2003-04-24,919.7033478463218
2003-04-25,908.5780361591263
2003-04-28,921.2967824474291
2003-04-29,947.0579270482904
2003-04-30,947.9488974138652
2003-05-01,951.7680499607884
2003-05-02,957.5670689206524
2003-05-05,978.903683394233
2003-05-06,983.3756352981701
2003-05-07,979.6794002633061
2003-05-08,984.084546609503
2003-05-09,980.366770381485
2003-05-12,995.558379108575
2003-05-13,990.268300583995
2003-05-14,988.6233366514736
2003-05-15,996.2288482095564
2003-05-16,989.9939298961631
2003-05-19,984.962040671713
2003-05-20,986.9008726634489
2003-05-21,984.6738309548105
2003-05-22,1002.9197406812408
2003-05-23,1018.0025494250425
2003-05-26,1031.9071403799946
2003-05-27,1022.449158395704
2003-05-28,1027.7176340669905
2003-05-29,1028.6598814528074
2003-05-30,1030.5480764368253
2003-06-02,1049.5240954506205
2003-06-03,1050.00861372642
2003-06-04,1065.1605221493294
2003-06-05,1082.8662300564783
2003-06-06,1083.7121388828327
2003-06-09,1087.2419700795456
2003-06-10,1083.134723156574
2003-06-11,1085.118897087684
2003-06-12,1105.7868886244682
2003-06-13,1110.4230739096176
2003-06-16,1101.33847535575
2003-06-17,1120.4192562639182
2003-06-18,1117.8478479404253
2003-06-19,1135.5625662575555
2003-06-20,1132.2927024775381
2003-06-23,1111.2790437800816
2003-06-24,1098.7706743469564
2003-06-25,1098.806146322551
2003-06-26,1081.4718566287686
2003-06-27,1095.690928359307
2003-06-30,1074.8767382700655
2003-07-01,1085.2210548137537
2003-07-02,1099.9673691830383
2003-07-03,1100.9955866130103
2003-07-04,1105.164227921465
2003-07-07,1117.6968623443195
2003-07-08,1118.7323554925558
2003-07-09,1124.658652873875
2003-07-10,1120.5132310846277
2003-07-11,1134.9362373796155
2003-07-14,1153.238060153686
2003-07-15,1160.378218825164
2003-07-16,1162.725274204049
2003-07-17,1153.3260501284083
2003-07-18,1150.86164746325
2003-07-21,1150.8290273487355
2003-07-22,1136.5918751751633
2003-07-23,1141.379290641161
2003-07-24,1143.7948459607635
2003-07-25,1152.9644190913148
2003-07-28,1167.0594687387577
2003-07-29,1164.4966518210076
2003-07-30,1157.3287827958961
2003-07-31,1144.4142675731491
2003-08-01,1144.1082135814393
2003-08-04,1132.6985797152613
2003-08-05,1113.4096033641104
2003-08-06,1114.6572281304839
2003-08-07,1134.1173544998724
2003-08-08,1136.0510676754054
2003-08-11,1148.1493857395021
2003-08-12,1149.6830075191328
2003-08-13,1166.6649584399495
2003-08-14,1170.9150001710925
2003-08-15,1171.2800059736899
2003-08-18,1185.546330909111
2003-08-19,1178.3027053287512
2003-08-20,1179.0346842079045
2003-08-21,1190.7758563195798
2003-08-22,1190.3608401538422
2003-08-25,1175.9093242645913
2003-08-26,1152.2098539589244
2003-08-27,1155.384205052139
2003-08-28,1156.9477594450507
2003-08-29,1160.8534802568663
2003-09-01,1170.3951610740107
2003-09-02,1160.9045816412972
2003-09-03,1164.2734332404202
2003-09-04,1167.893655099905
2003-09-05,1169.2504848450387
2003-09-08,1167.0859059390884
2003-09-09,1146.7958751860256
2003-09-10,1142.6517454502443
2003-09-11,1159.6620236650658
2003-09-12,1155.0956976584037
2003-09-15,1151.6601231288741
2003-09-16,1158.2826515434954
2003-09-17,1167.8357843697595
2003-09-18,1169.486588194505
2003-09-19,1168.5020833738122
2003-09-22,1173.152944576889
2003-09-23,1177.4978275978058
2003-09-24,1203.7022457036833
2003-09-25,1195.4787448386655
2003-09-26,1199.432739296845
2003-09-29,1200.4406255246984
2003-09-30,1200.8379058660232
2003-10-01,1202.406359344099
2003-10-02,1211.3829724227996
2003-10-03,1226.9235015056765
2003-10-06,1257.8855937084618
2003-10-07,1266.4800754319467
2003-10-08,1273.9984417849573
2003-10-09,1277.4295360389685
2003-10-10,1282.1857063024227
2003-10-13,1282.8560257196968
2003-10-14,1256.1371050711957
2003-10-15,1266.5993662567034
2003-10-16,1272.6823033851117
2003-10-17,1281.9682757647179
2003-10-20,1278.6390712553145
2003-10-21,1286.0033651066403
2003-10-22,1280.8568473912592
2003-10-23,1255.6890352361033
2003-10-24,1256.9768891436609
2003-10-27,1246.3020492296191
2003-10-28,1258.126246285313
2003-10-29,1262.760947257621
2003-10-30,1260.326265175789
2003-10-31,1254.4221297452202
2003-11-03,1268.8906791432419
2003-11-04,1283.6077146080054
2003-11-05,1281.7362802100874
2003-11-06,1273.6807287069753
2003-11-07,1274.829242360347
2003-11-10,1262.68731741157
2003-11-11,1239.688156967559
2003-11-12,1253.5322011140604
2003-11-13,1276.3237402014638
2003-11-14,1272.9857087626124
2003-11-17,1245.31660411805
2003-11-18,1251.7421026728225
2003-11-19,1235.5528646338587
2003-11-20,1223.220067406468
2003-11-21,1223.6926716673865
2003-11-24,1236.3642692755918
2003-11-25,1236.3642692755918
2003-11-26,1247.5649987227184
2003-11-27,1251.2687919844595
2003-11-28,1265.4134356874606
2003-12-01,1279.417306316828
2003-12-02,1271.9649589754406
2003-12-03,1277.1511787170537
2003-12-04,1275.4729992655577
2003-12-05,1277.8909869238946
2003-12-08,1274.3520497820407
2003-12-09,1271.1847012407086
2003-12-10,1269.8889062761973
2003-12-11,1274.8381563865894
2003-12-12,1283.45994302927
2003-12-15,1294.4678869483248
2003-12-16,1288.156473714757
2003-12-17,1281.4558430273664
2003-12-18,1280.5417888659276
2003-12-19,1276.9164653270313
2003-12-22,1282.079695908135
2003-12-23,1284.1540540095614
2003-12-24,1290.4966014963181
2003-12-25,1290.4966014963181
2003-12-26,1294.1271543417538
2003-12-29,1305.1791860504625
2003-12-30,1317.8338740861336
2003-12-31,1321.5592011903293
2004-01-01,1321.5592011903293
2004-01-02,1335.8579744050235
2004-01-05,1355.9128367139222
2004-01-06,1349.3560608692949
2004-01-07,1357.427770318199
2004-01-08,1361.6453954423287
2004-01-09,1371.7993747233043
2004-01-12,1358.5690234879703
2004-01-13,1367.2846625692066
2004-01-14,1366.7493999186217
2004-01-15,1347.7552468753702
2004-01-16,1348.2058211121678
2004-01-19,1350.5748802163416
2004-01-20,1362.6768665339923
2004-01-21,1383.8271020493332
2004-01-22,1389.2227226107932
2004-01-23,1387.1561764713613
2004-01-26,1394.3829175826938
2004-01-27,1392.1237132616568
2004-01-28,1371.561898674244
2004-01-29,1352.5070324610945
2004-01-30,1371.3611082447237
2004-02-02,1372.2597343119528
2004-02-03,1370.421660390252
2004-02-04,1368.3644873589885
2004-02-05,1363.759187085475
2004-02-06,1383.6478652592398
2004-02-09,1408.8406899678562
2004-02-10,1409.6623674643529
2004-02-11,1412.4474491408066
2004-02-12,1406.9723854651631
2004-02-13,1410.7146470759508
2004-02-16,1406.1328200935034
2004-02-17,1422.015374233684
2004-02-18,1418.8384558090381
2004-02-19,1412.2161632061684
2004-02-20,1411.6080130263922
2004-02-23,1411.7883187496686
2004-02-24,1414.257063099826
2004-02-25,1405.740929727652
2004-02-26,1408.0315553633232
2004-02-27,1411.2183863457349
2004-03-01,1418.1081228172272
2004-03-02,1412.4228930773343
2004-03-03,1401.0303529941434
2004-03-04,1407.1877691419213
2004-03-05,1412.9980064602
2004-03-08,1409.6648452383467
2004-03-09,1411.5708403491176
2004-03-10,1400.740727208044
2004-03-11,1388.1004150662538
2004-03-12,1377.6366373293818
2004-03-15,1380.859724578869
2004-03-16,1383.4570734305012
2004-03-17,1388.1914354825901
2004-03-18,1395.647126184211
2004-03-19,1389.8546269759775
2004-03-22,1381.0398911039474
2004-03-23,1384.979586870256
2004-03-24,1391.2656976110316
2004-03-25,1387.9080310468055
2004-03-26,1385.825052801042
2004-03-29,1391.634400863172
2004-03-30,1402.512277737115
2004-03-31,1416.9050833481479
2004-04-01,1433.9540865063711
2004-04-02,1430.1030196882825
2004-04-05,1432.486686501887
2004-04-06,1425.0863843777631
2004-04-07,1432.6772034521357
2004-04-08,1442.677836676257
2004-04-09,1442.677836676257
2004-04-12,1445.2800859830593
2004-04-13,1443.8619009527733
2004-04-14,1419.7724407773756
2004-04-15,1409.5698141393932
2004-04-16,1418.0662196520434
2004-04-19,1409.6809189136952
2004-04-20,1415.9373164151366
2004-04-21,1404.995922895493
2004-04-22,1409.3729741634954
2004-04-23,1415.866913491881
2004-04-26,1404.23748901205
2004-04-27,1400.6184930960414
2004-04-28,1401.3831053710373
2004-04-29,1372.3191373809534
2004-04-30,1389.6631550958728
2004-05-03,1389.140415280655
2004-05-04,1416.3994882983977
2004-05-05,1444.3975454738602
2004-05-06,1441.6300620646748
2004-05-07,1422.3615328702772
2004-05-10,1373.0375645437
2004-05-11,1381.0248133501132
2004-05-12,1388.7565454970018
2004-05-13,1367.1140011285377
2004-05-14,1351.3266473007182
2004-05-17,1313.4863187638477
2004-05-18,1326.0980837791974
2004-05-19,1363.8044410277796
2004-05-20,1347.1257838191293
2004-05-21,1368.0539045577077
2004-05-24,1372.4304360802648
2004-05-25,1367.2491814973991
2004-05-26,1375.9162999025007
2004-05-27,1390.05051871218
2004-05-28,1390.03502861719
2004-05-31,1397.219237568254
2004-06-01,1395.6039152819378
2004-06-02,1392.435270511005
2004-06-03,1382.3970355664997
2004-06-04,1391.1581294331347
2004-06-07,1416.9085012587034
2004-06-08,1417.0065663636726
2004-06-09,1425.7717635232484
2004-06-10,1424.8606240873978
2004-06-11,1417.4981433832543
2004-06-14,1410.5690838533105
2004-06-15,1417.3567971267225
2004-06-16,1421.859265540611
2004-06-17,1407.1641985498168
2004-06-18,1398.6077715313818
2004-06-21,1393.1822508865268
2004-06-22,1394.305520091487
2004-06-23,1402.3062014882698
2004-06-24,1411.785813366036
2004-06-25,1417.715344493341
2004-06-28,1422.1921036740086
2004-06-29,1424.6841974992658
2004-06-30,1422.8806684538793
2004-07-01,1433.9445148129776
2004-07-02,1434.895122236231
2004-07-05,1438.879834627062
2004-07-06,1443.6403967559672
2004-07-07,1452.3330965962928
2004-07-08,1444.0089479893632
2004-07-09,1451.2533762775647
2004-07-12,1458.4521192190107
2004-07-13,1457.9616021442703
2004-07-14,1450.8447974409562
2004-07-15,1450.984006635183
2004-07-16,1457.0746700059083
2004-07-19,1466.8267610407013
2004-07-20,1453.5811690625221
2004-07-21,1453.0552773752077
2004-07-22,1444.9182663678941
2004-07-23,1429.6262525242407
2004-07-26,1436.618792472661
2004-07-27,1441.5459451572535
2004-07-28,1442.2771858847634
2004-07-29,1459.0431734368613
2004-07-30,1463.4589891065941
2004-08-02,1464.6629003420865
2004-08-03,1473.277851429576
2004-08-04,1465.319335907744
2004-08-05,1484.529126737958
2004-08-06,1476.1517307230886
2004-08-09,1476.6122367530456
2004-08-10,1468.6427188665434
2004-08-11,1458.7366670618776
2004-08-12,1462.3991963886858
2004-08-13,1454.6288825085414
2004-08-16,1458.687856641274
2004-08-17,1462.9557594743405
2004-08-18,1468.5842400853962
2004-08-19,1482.5645336285447
2004-08-20,1475.2179122470018
2004-08-23,1479.5369018082574
2004-08-24,1481.8435570473962
2004-08-25,1485.290369458143
2004-08-26,1487.8559864010201
2004-08-27,1488.3001250927548
2004-08-30,1479.8527045888045
2004-08-31,1491.3298090957817
2004-09-01,1506.9317038933038
2004-09-02,1524.4303999985916
2004-09-03,1517.5782910888279
2004-09-06,1516.4259181866048
2004-09-07,1535.0534456709358
2004-09-08,1531.415161465998
2004-09-09,1528.6043288753847
2004-09-10,1533.7296999680382
2004-09-13,1549.3406674604337
2004-09-14,1563.6145516450865
2004-09-15,1569.4897613601306
2004-09-16,1561.8935544141734
2004-09-17,1565.730835759968
2004-09-20,1558.6431015936844
2004-09-21,1567.7112932001216
2004-09-22,1562.102601340272
2004-09-23,1560.1754680317254
2004-09-24,1556.6891284399012
2004-09-27,1560.203739911056
2004-09-28,1553.4141355928011
2004-09-29,1556.1759505964887
2004-09-30,1567.4721512114643
2004-10-01,1568.3977969814391
2004-10-04,1586.2302041078915
2004-10-05,1581.929333676164
2004-10-06,1579.9692848272357
2004-10-07,1577.1638583746656
2004-10-08,1586.8823498991112
2004-10-11,1580.1715945607245
2004-10-12,1559.2264438747916
2004-10-13,1558.3577500264537
2004-10-14,1545.9703609493858
2004-10-15,1555.4794681531946
2004-10-18,1549.149996393803
2004-10-19,1567.1441478907627
2004-10-20,1555.9779870521836
2004-10-21,1569.2573429085571
2004-10-22,1568.9221262179199
2004-10-25,1563.1917200043188
2004-10-26,1566.8649675212941
2004-10-27,1568.9287364546308
2004-10-28,1592.354220499969
2004-10-29,1584.8251542412518
2004-11-01,1583.4518709158424
2004-11-02,1594.8340253272515
2004-11-03,1609.5269336374786
