Date,AUSTRALIA IMI SELECT MIN VOL (AUD)
2001-05-31,1000.0
2001-06-01,1009.2509757954931
2001-06-04,1016.5691402602587
2001-06-05,1015.8395188141818
2001-06-06,1023.4451757333783
2001-06-07,1040.8323946581668
2001-06-08,1048.3299464982263
2001-06-11,1046.2270781367342
2001-06-12,1041.0822433894778
2001-06-13,1050.7366965581655
2001-06-14,1055.8727083720357
2001-06-15,1057.1551990638952
2001-06-18,1038.6694381090022
2001-06-19,1035.453939828304
2001-06-20,1038.398077398892
2001-06-21,1038.5732002573327
2001-06-22,1041.4792997466611
2001-06-25,1039.7971082270435
2001-06-26,1048.7755620618825
2001-06-27,1038.9526056325615
2001-06-28,1027.5392952119003
2001-06-29,1041.244739114646
2001-07-02,1028.379684545907
2001-07-03,1041.4533384062936
2001-07-04,1042.2565395056808
2001-07-05,1025.0784173300187
2001-07-06,999.6572168783969
2001-07-09,999.1968136547455
2001-07-10,1010.6115276278574
2001-07-11,1009.2553267994984
2001-07-12,1010.5825449898838
2001-07-13,1016.6718300921958
2001-07-16,1024.5089256489605
2001-07-17,1011.0593459358122
2001-07-18,1026.2817629983228
2001-07-19,1026.5676615419193
2001-07-20,1008.9566372013301
2001-07-23,1009.09469551278
2001-07-24,1003.6607057518745
2001-07-25,999.041365754756
2001-07-26,990.6470313948292
2001-07-27,985.0041212389267
2001-07-30,991.864466184634
2001-07-31,998.0746695904055
2001-08-01,1027.1860363312953
2001-08-02,1042.0409573046957
2001-08-03,1039.3726391994178
2001-08-06,1041.6634871464178
2001-08-07,1038.6140176908198
2001-08-08,1043.3496071661941
2001-08-09,1039.4474851050225
2001-08-10,1038.0291820227976
2001-08-13,1039.4340638127555
2001-08-14,1035.6263344568877
2001-08-15,1053.189215575516
2001-08-16,1046.444141635043
2001-08-17,1062.4594138258358
2001-08-20,1045.892667190117
2001-08-21,1052.459959192665
2001-08-22,1062.4103022283691
2001-08-23,1057.191086041105
2001-08-24,1060.735022131687
2001-08-27,1063.963943886702
2001-08-28,1067.081770126687
2001-08-29,1065.3153185532133
2001-08-30,1062.7770729359943
2001-08-31,1040.3542184036594
2001-09-03,1041.5650261646917
2001-09-04,1036.1359339596497
2001-09-05,1028.2583871885959
2001-09-06,1027.665521809926
2001-09-07,1015.60624803448
2001-09-10,1005.4977116417889
2001-09-11,1020.4829978620436
2001-09-12,980.9299917073076
2001-09-13,981.1737318823757
2001-09-14,975.6480465740094
2001-09-17,920.5340686923677
2001-09-18,922.1289664955078
2001-09-19,928.5934248706394
2001-09-20,916.2477633081642
2001-09-21,891.5226421452184
2001-09-24,892.2464022255899
2001-09-25,908.1771412266743
2001-09-26,909.498702085269
2001-09-27,909.4171416381675
2001-09-28,936.5094298095038
2001-10-01,945.344688217061
2001-10-02,961.0978605671015
2001-10-03,961.9332924140288
2001-10-04,961.7221442569493
2001-10-05,990.4098694374726
2001-10-08,988.4350208854386
2001-10-09,981.4920368361508
2001-10-10,976.8879296894313
2001-10-11,984.661147926288
2001-10-12,991.5813250672923
2001-10-15,1010.4031835194826
2001-10-16,1014.353662344292
2001-10-17,1023.861135558459
2001-10-18,1004.9631407315471
2001-10-19,993.4996660868472
2001-10-22,995.7346538980371
2001-10-23,1003.5547273875699
2001-10-24,1007.208845950513
2001-10-25,1008.2223772163238
2001-10-26,1004.7690332728399
2001-10-29,1012.0660049253107
2001-10-30,1015.8331042807267
2001-10-31,1010.724432845873
2001-11-01,1020.3551224482081
2001-11-02,1016.7130207824327
2001-11-05,1013.3046365320776
2001-11-06,1039.1343379963764
2001-11-07,1035.3754822012736
2001-11-08,1041.0319776162214
2001-11-09,1039.2820010163643
2001-11-12,1055.9307267561014
2001-11-13,1051.084028858
2001-11-14,1061.1511432409902
2001-11-15,1056.2263827444797
2001-11-16,1056.4304979035767
2001-11-19,1060.5723937102982
2001-11-20,1062.3301654445213
2001-11-21,1054.499456646797
2001-11-22,1049.936241489067
2001-11-23,1054.7918711699551
2001-11-26,1060.5602012579734
2001-11-27,1072.9717331372842
2001-11-28,1067.723401887878
2001-11-29,1058.3349707133582
2001-11-30,1065.2523550339326
2001-12-03,1059.898894669058
2001-12-04,1053.045196549751
2001-12-05,1059.113959357241
2001-12-06,1059.753792675533
2001-12-07,1058.4064279463216
2001-12-10,1053.1452528502878
2001-12-11,1056.2392656472568
2001-12-12,1055.071493314322
2001-12-13,1054.4597836447674
2001-12-14,1047.453035309563
2001-12-17,1045.5375538558553
2001-12-18,1050.8590415999488
2001-12-19,1046.2855182358987
2001-12-20,1034.7877665622639
2001-12-21,1045.2134540327277
2001-12-24,1054.820992865676
2001-12-25,1054.820992865676
2001-12-26,1054.0950320997658
2001-12-27,1061.899168416448
2001-12-28,1068.6371776620867
2001-12-31,1072.4263100025075
2002-01-01,1072.4263100025075
2002-01-02,1082.5947637505733
2002-01-03,1077.4587400975145
2002-01-04,1088.4615685402616
2002-01-07,1091.1962262698314
2002-01-08,1092.6937331048402
2002-01-09,1091.047797467561
2002-01-10,1090.4642655414548
2002-01-11,1089.5062508816768
2002-01-14,1081.1505540106596
2002-01-15,1082.4233968002022
2002-01-16,1083.9485480668116
2002-01-17,1071.179396521681
2002-01-18,1073.0720955108907
2002-01-21,1082.917274479
2002-01-22,1093.9426960719857
2002-01-23,1095.5674148802675
2002-01-24,1095.2480115055635
2002-01-25,1091.665131498498
2002-01-28,1088.6019201957922
2002-01-29,1093.3998548088439
2002-01-30,1071.051526934601
2002-01-31,1080.4845987520725
2002-02-01,1079.9072874202204
2002-02-04,1087.3124975995106
2002-02-05,1084.521467712331
2002-02-06,1076.191535576943
2002-02-07,1070.7298879827197
2002-02-08,1085.2039130356911
2002-02-11,1094.477685997168
2002-02-12,1089.887022891867
2002-02-13,1089.0450778600023
2002-02-14,1107.7994548628863
2002-02-15,1109.1206495534932
2002-02-18,1111.9430157222926
2002-02-19,1111.2211467580535
2002-02-20,1102.350986821214
2002-02-21,1100.2894165425334
2002-02-22,1097.523942303391
2002-02-25,1095.2872890814278
2002-02-26,1099.400533525846
2002-02-27,1093.4035797074607
2002-02-28,1096.810184647118
2002-03-01,1099.8620119273994
2002-03-04,1106.192274963859
2002-03-05,1105.9967034028684
2002-03-06,1111.2421866070365
2002-03-07,1133.4915162785376
2002-03-08,1123.3536916325652
2002-03-11,1116.9618283734528
2002-03-12,1112.7850496734184
2002-03-13,1111.3302015391382
2002-03-14,1119.2827310689
2002-03-15,1113.5739361756055
2002-03-18,1123.4342859990807
2002-03-19,1125.8362687447154
2002-03-20,1144.3439229270998
2002-03-21,1141.1199258983254
2002-03-22,1141.2489297480797
2002-03-25,1133.6143052329878
2002-03-26,1116.0502065025596
2002-03-27,1124.1021998384751
2002-03-28,1139.641937603949
2002-03-29,1139.6419376039487
2002-04-01,1141.670530147931
2002-04-02,1133.373059090304
2002-04-03,1126.1744986957096
2002-04-04,1127.544197963406
2002-04-05,1129.6478703877615
2002-04-08,1119.489320968388
2002-04-09,1116.3523010579536
2002-04-10,1125.704067628424
2002-04-11,1131.6960331144858
2002-04-12,1129.0886661207287
2002-04-15,1128.2309747333054
2002-04-16,1133.336810129926
2002-04-17,1148.4834046135038
2002-04-18,1152.7662181556195
2002-04-19,1156.848408168753
2002-04-22,1156.4432205551002
2002-04-23,1152.6092470592985
2002-04-24,1150.1200713864098
2002-04-25,1155.0029069455966
2002-04-26,1155.4435650249493
2002-04-29,1137.568099383832
2002-04-30,1134.1844499356982
2002-05-01,1142.5474478114793
2002-05-02,1137.3723838898106
2002-05-03,1144.8353014538893
2002-05-06,1140.0741688756145
2002-05-07,1138.754691181531
2002-05-08,1144.2192069183595
2002-05-09,1143.2129874189318
2002-05-10,1146.4884944330008
2002-05-13,1141.5025767790316
2002-05-14,1142.8616542044124
2002-05-15,1160.0470173208362
2002-05-16,1166.0493931488227
2002-05-17,1181.1891486740296
2002-05-20,1174.5207441324383
2002-05-21,1176.6997691939466
2002-05-22,1186.197255795714
2002-05-23,1180.8446561089265
2002-05-24,1184.8758567121342
2002-05-27,1183.2598996747631
2002-05-28,1192.9931782980993
2002-05-29,1199.5401616982736
2002-05-30,1203.978561822376
2002-05-31,1206.8859171075292
2002-06-03,1217.4446864784982
2002-06-04,1215.9331131835158
2002-06-05,1210.4108677629802
2002-06-06,1221.1951537795915
2002-06-07,1219.970571072672
2002-06-10,1211.88636465524
2002-06-11,1210.0369622965595
2002-06-12,1211.9628638246134
2002-06-13,1206.031377971181
2002-06-14,1181.6024120040106
2002-06-17,1178.5634715377803
2002-06-18,1190.550139998157
2002-06-19,1192.9274076858878
2002-06-20,1202.725962187392
2002-06-21,1204.1136120084884
2002-06-24,1204.2762683012832
2002-06-25,1188.3878793441154
2002-06-26,1164.686377942012
2002-06-27,1172.095093453527
2002-06-28,1172.6588631439638
2002-07-01,1172.2417579314613
2002-07-02,1175.4027301502704
2002-07-03,1158.5430994992244
2002-07-04,1153.4782170722183
2002-07-05,1157.2209926678968
2002-07-08,1177.0594048896453
2002-07-09,1191.92408024492
2002-07-10,1181.4765793837803
2002-07-11,1153.2046690862257
2002-07-12,1155.4711715566343
2002-07-15,1156.9627514412616
2002-07-16,1146.7174580028714
2002-07-17,1117.9109598903258
2002-07-18,1126.7153711397195
2002-07-19,1118.9394834596178
2002-07-22,1111.711138490091
2002-07-23,1097.1329078384013
2002-07-24,1063.0366844348166
2002-07-25,1076.9293229977975
2002-07-26,1061.4418185516963
2002-07-29,1075.208323968682
2002-07-30,1096.1871941046606
2002-07-31,1096.8792694576487
2002-08-01,1082.1090447561673
2002-08-02,1075.3116944662515
2002-08-05,1051.1920514671144
2002-08-06,1038.1589047958598
2002-08-07,1071.735896974404
2002-08-08,1076.5010042063284
2002-08-09,1086.654526933211
2002-08-12,1096.7683076137248
2002-08-13,1097.5261457538775
2002-08-14,1094.4236916573768
2002-08-15,1110.4267732848664
2002-08-16,1118.874255297075
2002-08-19,1113.042482703358
2002-08-20,1127.931826528795
2002-08-21,1120.2799365042856
2002-08-22,1122.8862440897512
2002-08-23,1123.8043040128866
2002-08-26,1123.440419081001
2002-08-27,1138.213057094213
2002-08-28,1130.241980332848
2002-08-29,1130.175998225702
2002-08-30,1128.830840850824
2002-09-02,1134.6873579217418
2002-09-03,1128.3995852421674
2002-09-04,1110.6652421027927
2002-09-05,1111.2872496559655
2002-09-06,1114.3724474154285
2002-09-09,1127.0453593409622
2002-09-10,1121.3018015025214
2002-09-11,1130.4807136023232
2002-09-12,1136.050612301447
2002-09-13,1131.0931867862869
2002-09-16,1126.040618356817
2002-09-17,1133.4892974954457
2002-09-18,1125.436306484973
2002-09-19,1121.2026816807572
2002-09-20,1110.701229120238
2002-09-23,1099.123053478121
2002-09-24,1097.583311843841
2002-09-25,1085.1372393199665
2002-09-26,1081.5507048457062
2002-09-27,1087.3641986702983
2002-09-30,1079.042839957255
2002-10-01,1081.7200334537072
2002-10-02,1089.8689912926066
2002-10-03,1095.0707056555536
2002-10-04,1091.4807251342959
2002-10-07,1085.434000957542
2002-10-08,1084.3091501450351
2002-10-09,1078.0681235240263
2002-10-10,1072.337616327203
2002-10-11,1081.6024925784493
2002-10-14,1083.5595361472353
2002-10-15,1093.8373658209819
2002-10-16,1095.0155854195557
2002-10-17,1096.9552411966974
2002-10-18,1099.9295963850507
2002-10-21,1100.7760305986435
2002-10-22,1102.268601315751
2002-10-23,1107.675866388306
2002-10-24,1111.6315271128337
2002-10-25,1104.5831029968917
2002-10-28,1120.1010745981657
2002-10-29,1108.3145118534874
2002-10-30,1099.6377728204507
2002-10-31,1119.1727902720804
2002-11-01,1113.4035838678706
2002-11-04,1130.2395066941324
2002-11-05,1131.6150285778288
2002-11-06,1135.0129194886856
2002-11-07,1140.243257187252
2002-11-08,1131.101677982678
2002-11-11,1107.133021286755
2002-11-12,1116.5583193381597
2002-11-13,1109.274072464925
2002-11-14,1113.6903994822574
2002-11-15,1121.7125984693153
2002-11-18,1123.6799953696009
2002-11-19,1118.0182334009114
2002-11-20,1119.6190620998339
2002-11-21,1130.7216289398266
2002-11-22,1136.998457735014
2002-11-25,1126.6161065197032
2002-11-26,1121.9741621703276
2002-11-27,1111.2814696257367
2002-11-28,1131.136686277525
2002-11-29,1136.1657432910094
2002-12-02,1138.957478291252
2002-12-03,1134.6865054395003
2002-12-04,1124.6982109534772
2002-12-05,1130.5677982671718
2002-12-06,1127.5221865391338
2002-12-09,1130.2479812988202
2002-12-10,1119.0550411943505
2002-12-11,1110.9487039846783
2002-12-12,1123.5688859109744
2002-12-13,1121.150185292182
2002-12-16,1117.1395371069434
2002-12-17,1129.2643022145248
2002-12-18,1122.8340546440902
2002-12-19,1125.3615425627438
2002-12-20,1124.7344548092942
2002-12-23,1130.798159663941
2002-12-24,1133.4356226551897
2002-12-25,1133.4356226551895
2002-12-26,1133.4356226551893
2002-12-27,1128.6804404489478
2002-12-30,1125.3944185378293
2002-12-31,1130.2526324965218
2003-01-01,1130.2526324965218
2003-01-02,1134.2168502018606
2003-01-03,1146.3296930402844
2003-01-06,1176.2316168415216
2003-01-07,1175.4638257670863
2003-01-08,1170.744090420146
2003-01-09,1176.1840533872864
2003-01-10,1184.725519998744
2003-01-13,1184.68234518306
2003-01-14,1192.1770908235358
2003-01-15,1193.4144985400194
2003-01-16,1193.168391713506
2003-01-17,1200.2137894588425
2003-01-20,1202.8285144972729
2003-01-21,1196.1306387973837
2003-01-22,1185.3088570389418
2003-01-23,1193.0384826817078
2003-01-24,1193.580648582257
2003-01-27,1189.2447553754446
2003-01-28,1168.9530507381794
2003-01-29,1172.9365697334385
2003-01-30,1169.681900819608
2003-01-31,1167.1468574723924
2003-02-03,1157.1156182799766
2003-02-04,1171.1591384028713
2003-02-05,1164.659031284535
2003-02-06,1155.8311988083944
2003-02-07,1162.6609639926764
2003-02-10,1159.4556930029723
2003-02-11,1149.2155111205093
