Date,SWITZERLAND IMI MINIMUM VOLATILITY (CHF)
2001-09-10,916.5933887667051
2001-09-11,872.0583974080187
2001-09-12,888.5689890258586
2001-09-13,902.3763952803591
2001-09-14,885.2895984654501
2001-09-17,906.302704607183
2001-09-18,901.4813949111771
2001-09-19,900.3618113632343
2001-09-20,861.0340890079947
2001-09-21,825.5000234627619
2001-09-24,850.9138799673083
2001-09-25,879.1555590719432
2001-09-26,880.4234797672406
2001-09-27,881.1466953624051
2001-09-28,899.7803815142144
2001-10-01,893.0913173368789
2001-10-02,890.6971954465672
2001-10-03,892.7012554620228
2001-10-04,901.4670260263911
2001-10-05,900.413164962793
2001-10-08,904.3266301268537
2001-10-09,900.5630002492169
2001-10-10,898.994275141127
2001-10-11,904.8526405220725
2001-10-12,901.6008757041886
2001-10-15,898.9674529282903
2001-10-16,898.9937105662488
2001-10-17,903.0379759836134
2001-10-18,906.3771525445759
2001-10-19,897.8688349138117
2001-10-22,902.6976511556295
2001-10-23,911.7096776230271
2001-10-24,914.5719436972964
2001-10-25,913.763333878431
2001-10-26,919.4419841933279
2001-10-29,918.0018470856452
2001-10-30,909.7151709408839
2001-10-31,911.0110897953277
2001-11-01,915.4685163651749
2001-11-02,914.4853827728559
2001-11-05,919.6939837267536
2001-11-06,920.0341937211672
2001-11-07,927.7754746649421
2001-11-08,938.7549040451263
2001-11-09,935.5461817803484
2001-11-12,925.8191958071928
2001-11-13,924.4662357442539
2001-11-14,932.606302558096
2001-11-15,946.1143881432497
2001-11-16,958.3392084912977
2001-11-19,962.0572938432623
2001-11-20,956.3458160388852
2001-11-21,948.3131789123365
2001-11-22,956.2259869853685
2001-11-23,942.7139375977072
2001-11-26,945.3317897622039
2001-11-27,942.2773950174752
2001-11-28,936.0220752347387
2001-11-29,932.9127892394948
2001-11-30,934.1548739501612
2001-12-03,929.0122285836883
2001-12-04,944.4088493294092
2001-12-05,948.1423911206384
2001-12-06,949.5892001340305
2001-12-07,945.6530360925807
2001-12-10,932.5063159219812
2001-12-11,929.9896471794319
2001-12-12,938.6725217037364
2001-12-13,933.7477062237904
2001-12-14,931.8494590565708
2001-12-17,947.0074240068635
2001-12-18,943.0276630629509
2001-12-19,930.5733114975097
2001-12-20,944.2595121352809
2001-12-21,941.9387891696178
2001-12-24,921.7135375141174
2001-12-25,921.7135375141174
2001-12-26,921.5224918324107
2001-12-27,938.1487576779638
2001-12-28,937.4305368240746
2001-12-31,947.8762317081255
2002-01-01,947.8762317081255
2002-01-02,954.0982435568154
2002-01-03,950.2777743994213
2002-01-04,953.5231476209823
2002-01-07,952.1545467334862
2002-01-08,940.3671502240633
2002-01-09,942.4927702569859
2002-01-10,944.0464877637758
2002-01-11,947.9694249553085
2002-01-14,936.401737543396
2002-01-15,932.0662756878447
2002-01-16,923.5561341926946
2002-01-17,934.1094580910166
2002-01-18,935.2265839823166
2002-01-21,930.4733003880772
2002-01-22,935.4750461423703
2002-01-23,939.5369008631377
2002-01-24,943.4873071751283
2002-01-25,924.2249415008858
2002-01-28,925.5016970052836
2002-01-29,918.2911104654992
2002-01-30,905.7167604431361
2002-01-31,908.5204866947906
2002-02-01,903.3873674971942
2002-02-04,904.9050729002751
2002-02-05,906.1788783221006
2002-02-06,903.2067664060829
2002-02-07,917.107087930259
2002-02-08,922.1582329188547
2002-02-11,930.8746920575392
2002-02-12,926.2178825226318
2002-02-13,928.5124116213368
2002-02-14,935.7059647634637
2002-02-15,938.4180390870191
2002-02-18,934.4714530617307
2002-02-19,925.2129341741654
2002-02-20,914.7392811107316
2002-02-21,918.3533305283592
2002-02-22,919.4046894173119
2002-02-25,922.0873401714556
2002-02-26,917.7788139446938
2002-02-27,923.8484706412659
2002-02-28,929.7143395172261
2002-03-01,930.544851467271
2002-03-04,943.2585849293422
2002-03-05,941.3149193972579
2002-03-06,947.2957575214679
2002-03-07,961.5375724850991
2002-03-08,966.420211939945
2002-03-11,964.2700201506643
2002-03-12,958.5113455190426
2002-03-13,966.0072980710552
2002-03-14,982.5550791577543
2002-03-15,985.2968096418493
2002-03-18,988.7607178568603
2002-03-19,989.3306439423093
2002-03-20,989.7407944539074
2002-03-21,986.7462865706278
2002-03-22,986.3702574537608
2002-03-25,984.1798106302754
2002-03-26,986.7177974729551
2002-03-27,982.7687659548498
2002-03-28,982.1167274287517
2002-03-29,982.1167274287517
2002-04-01,993.4882633242156
2002-04-02,999.1300495479388
2002-04-03,1001.0497225956858
2002-04-04,1001.1008647539716
2002-04-05,993.4008470905031
2002-04-08,981.8231621178877
2002-04-09,988.7720437860715
2002-04-10,996.0064350153735
2002-04-11,994.4653321171587
2002-04-12,987.9720495088092
2002-04-15,992.1113260511543
2002-04-16,1001.3030114643251
2002-04-17,1008.8203426620415
2002-04-18,1014.7052881632023
2002-04-19,1012.3395539280144
2002-04-22,1011.9905062691854
2002-04-23,1011.7364793738361
2002-04-24,1015.272848199633
2002-04-25,1013.1289889775554
2002-04-26,1006.3417347343699
2002-04-29,1014.3505455717885
2002-04-30,1015.7847218138262
2002-05-01,1025.6288852392133
2002-05-02,1021.2984196328711
2002-05-03,1034.3578924370177
2002-05-06,1033.3347024487273
2002-05-07,1018.3394117573521
2002-05-08,1030.8470450721773
2002-05-09,1032.3057131781836
2002-05-10,1031.4562789934805
2002-05-13,1031.4687121541308
2002-05-14,1025.4445362174702
2002-05-15,1038.1191095820107
2002-05-16,1044.0914035541139
2002-05-17,1055.8911065661268
2002-05-20,1053.923693610473
2002-05-21,1054.392491304392
2002-05-22,1058.1697026008583
2002-05-23,1047.8290975831824
2002-05-24,1048.1114029014768
2002-05-27,1049.401047795162
2002-05-28,1054.5787306132404
2002-05-29,1055.715271688205
2002-05-30,1057.3128129095287
2002-05-31,1058.8026714068783
2002-06-03,1058.053838005136
2002-06-04,1050.6803641696583
2002-06-05,1045.3611790550606
2002-06-06,1041.1223550211535
2002-06-07,1030.2591112995517
2002-06-10,1031.086693716123
2002-06-11,1035.5688377089937
2002-06-12,1014.4373286472772
2002-06-13,1001.470777283732
2002-06-14,993.8469433311149
2002-06-17,1012.2073006957197
2002-06-18,1007.0931092772909
2002-06-19,1003.9129118410912
2002-06-20,990.5283029120146
2002-06-21,997.2781377831905
2002-06-24,981.9219522665056
2002-06-25,996.9060567701108
2002-06-26,996.8308450994841
2002-06-27,1000.4595035114824
2002-06-28,1037.696621030462
2002-07-01,1035.45811511798
2002-07-02,1023.4293420850319
2002-07-03,1001.9862066422405
2002-07-04,1023.087441294235
2002-07-05,1043.5630164808013
2002-07-08,1052.5304341408882
2002-07-09,1052.5158305975167
2002-07-10,1019.1717761804347
2002-07-11,992.8480501587044
2002-07-12,1003.0459662802377
2002-07-15,982.5178777778937
2002-07-16,968.3711297735974
2002-07-17,984.2453120899687
2002-07-18,981.3584578045292
2002-07-19,946.4333860306339
2002-07-22,900.0804790095424
2002-07-23,871.0921894474591
2002-07-24,867.532637009893
2002-07-25,909.30448635372
2002-07-26,916.3235108905451
2002-07-29,941.3511403926118
2002-07-30,945.3186019828103
2002-07-31,937.3280753708258
2002-08-01,931.1545781818448
2002-08-02,921.409099927711
2002-08-05,894.1986512027514
2002-08-06,909.2210766910775
2002-08-07,905.4171747745721
2002-08-08,926.4498211160661
2002-08-09,940.6425768219108
2002-08-12,937.7658375424841
2002-08-13,950.8546568624
2002-08-14,958.3435728470428
2002-08-15,971.2163633390055
2002-08-16,971.4492044831953
2002-08-19,982.4042663230571
2002-08-20,960.165594064633
2002-08-21,979.3487746682084
2002-08-22,973.4089734027963
2002-08-23,971.9596280110261
2002-08-26,963.6223264776191
2002-08-27,980.2826385144862
2002-08-28,947.664671254383
2002-08-29,924.8413596149778
2002-08-30,933.1218361417415
2002-09-02,915.5672733197612
2002-09-03,907.738078778945
2002-09-04,911.1537699016902
2002-09-05,907.8595249401349
2002-09-06,925.3869696016957
2002-09-09,913.4830409924446
2002-09-10,915.5002896045859
2002-09-11,926.5270509768022
2002-09-12,907.9851300129976
2002-09-13,892.4204980123844
2002-09-16,883.2389115341961
2002-09-17,870.4755288527051
2002-09-18,862.9807149798582
2002-09-19,858.0044765631475
2002-09-20,859.269940925186
2002-09-23,834.5412726326003
2002-09-24,829.0811276848308
2002-09-25,843.272592319206
2002-09-26,872.7307164767213
2002-09-27,876.655490900405
2002-09-30,874.314816472959
2002-10-01,861.7767413294141
2002-10-02,878.2150955234828
2002-10-03,872.4320416114058
2002-10-04,848.3392728183119
2002-10-07,833.2553946358506
2002-10-08,822.3764778918007
2002-10-09,821.8198790878649
2002-10-10,832.4402805561455
2002-10-11,875.0159243377607
2002-10-14,870.6377452367501
2002-10-15,898.8026029486556
2002-10-16,892.8856827329394
2002-10-17,899.3727881534313
2002-10-18,897.5210664150893
2002-10-21,893.678208194971
2002-10-22,892.2962645829588
2002-10-23,876.1581843107342
2002-10-24,891.4405906785037
2002-10-25,896.1867949267468
2002-10-28,899.0918176197287
2002-10-29,879.3676505900145
2002-10-30,899.3801126332015
2002-10-31,918.1598070527637
2002-11-01,910.5645978315525
2002-11-04,929.7090192500779
2002-11-05,938.6907840365883
2002-11-06,933.3069309958925
2002-11-07,928.2083870444178
2002-11-08,927.1821566161597
2002-11-11,917.5835556464943
2002-11-12,931.6407299908356
2002-11-13,922.5776235620201
2002-11-14,937.3429501262618
2002-11-15,959.9243356392954
2002-11-18,953.8786030422715
2002-11-19,958.4427602523149
2002-11-20,947.5727743887418
2002-11-21,957.5337904043172
2002-11-22,960.0419405733032
2002-11-25,950.5168683694369
2002-11-26,941.845768590152
2002-11-27,949.7501918867251
2002-11-28,950.7140014346752
2002-11-29,945.3457691700885
2002-12-02,948.5144229737748
2002-12-03,934.6248394655147
2002-12-04,937.2378253502446
2002-12-05,930.1767343710961
2002-12-06,930.7150454771609
2002-12-09,921.5565719037678
2002-12-10,929.5219195681573
2002-12-11,928.7441797961172
2002-12-12,927.4806235036904
2002-12-13,932.3526304850393
2002-12-16,941.6192854786148
2002-12-17,948.0885160149192
2002-12-18,935.0617553748855
2002-12-19,934.4716065358355
2002-12-20,935.3419492887652
2002-12-23,932.8160022192094
2002-12-24,939.3403490358387
2002-12-25,939.3403490358387
2002-12-26,940.8435073768156
2002-12-27,921.5477251804516
2002-12-30,933.7737101189678
2002-12-31,940.4594407403445
2003-01-01,940.4594407403445
2003-01-02,928.0425840077606
2003-01-03,965.445356663035
2003-01-06,974.450485231054
2003-01-07,968.65817144377
2003-01-08,961.0111262717604
2003-01-09,968.5568654493476
2003-01-10,973.1091278452184
2003-01-13,981.9316431943707
2003-01-14,995.0096571151759
2003-01-15,979.84252199707
2003-01-16,974.8298027635809
2003-01-17,973.2157700221468
2003-01-20,962.8124056385905
2003-01-21,960.4656375355626
2003-01-22,943.4409274136984
2003-01-23,941.8726823810273
2003-01-24,936.033982547955
2003-01-27,908.1662634323714
2003-01-28,905.885045493658
2003-01-29,901.7117116734122
2003-01-30,905.7222010792707
2003-01-31,902.9278658711264
2003-02-03,909.2707417551361
2003-02-04,904.952477030503
2003-02-05,906.2333723214139
2003-02-06,888.7265386364581
2003-02-07,881.8327913672822
2003-02-10,868.77475382362
2003-02-11,873.7970570607531
2003-02-12,858.9361246337892
2003-02-13,863.3795436222002
2003-02-14,873.7678598654162
2003-02-17,882.1489397018157
2003-02-18,872.2531267467851
2003-02-19,860.0645942472
2003-02-20,867.6210518197737
2003-02-21,868.480124852909
2003-02-24,856.3007773856665
2003-02-25,843.7030404434998
2003-02-26,841.0470486365772
2003-02-27,836.839735972358
2003-02-28,848.9691265046998
2003-03-03,864.8260876729881
2003-03-04,843.9599830325704
2003-03-05,828.9107287636928
2003-03-06,824.4585367897851
2003-03-07,815.5358158374453
2003-03-10,790.8127331854778
2003-03-11,791.1617575912759
2003-03-12,778.4151812344026
2003-03-13,790.1763038911639
2003-03-14,817.7944458142088
2003-03-17,831.9298311901639
2003-03-18,834.1718609338348
2003-03-19,848.0658187226319
2003-03-20,854.1194823097301
2003-03-21,868.7384756462283
2003-03-24,845.2210960369355
2003-03-25,856.5178774457637
2003-03-26,846.939120101982
2003-03-27,842.470974009296
2003-03-28,850.3603741847897
2003-03-31,845.2743873072482
2003-04-01,853.0928246144442
2003-04-02,861.6598700031959
2003-04-03,865.4170848658671
2003-04-04,872.6466684905901
2003-04-07,885.7993291298707
2003-04-08,881.6978864030511
2003-04-09,889.572170897244
2003-04-10,880.9170204939471
2003-04-11,884.9544531494494
2003-04-14,894.8171565983624
2003-04-15,907.9395894396085
2003-04-16,902.4247231010238
2003-04-17,902.7509991543936
2003-04-18,902.7509991543936
2003-04-21,893.9495341676745
2003-04-22,908.2649386999129
2003-04-23,915.9814767549065
2003-04-24,912.126428462066
2003-04-25,908.5561994059668
2003-04-28,916.6153416932331
2003-04-29,910.3765873317669
2003-04-30,925.7646260243191
2003-05-01,936.6413503985559
2003-05-02,928.4416589068322
2003-05-05,940.2601710017998
2003-05-06,956.9183865514377
2003-05-07,958.0029793323955
2003-05-08,950.0267850453449
2003-05-09,945.6418487669189
2003-05-12,939.2507633129645
2003-05-13,948.6634696990492
2003-05-14,949.850386404565
2003-05-15,952.0437990111093
2003-05-16,962.4810880901645
2003-05-19,953.4151701445186
2003-05-20,958.6016601396373
2003-05-21,953.464663399156
2003-05-22,971.4874279309187
2003-05-23,973.3848215410952
2003-05-26,970.4936041896501
2003-05-27,976.0755163499796
2003-05-28,981.9814019530775
2003-05-29,987.8735944779586
2003-05-30,973.2004187353774
2003-06-02,995.6228709658171
2003-06-03,979.4789929056176
2003-06-04,986.5468327354
2003-06-05,990.9420665858786
2003-06-06,985.6845711631489
2003-06-09,995.612870544571
2003-06-10,989.458412373189
2003-06-11,1005.2473415823202
2003-06-12,1009.2510056671813
2003-06-13,1002.3838933421714
2003-06-16,1025.596881531647
2003-06-17,1030.788291784548
2003-06-18,1022.5134410594698
2003-06-19,1008.2495184346083
2003-06-20,1006.5712152298302
2003-06-23,987.7582608809606
2003-06-24,984.8241935703949
2003-06-25,989.5303215126587
2003-06-26,979.7457618651405
2003-06-27,976.8169782494105
2003-06-30,974.0148981587188
2003-07-01,969.196151052344
2003-07-02,978.3517422103222
2003-07-03,985.539061055876
2003-07-04,983.2212397383374
2003-07-07,982.982303301594
2003-07-08,978.8667193568282
2003-07-09,980.3880911514466
2003-07-10,977.3636092863995
2003-07-11,981.6543586951893
2003-07-14,993.1289620588757
2003-07-15,984.0132596750996
2003-07-16,979.2624768372858
2003-07-17,973.8405584976621
2003-07-18,980.5048228554791
2003-07-21,984.1065522035939
2003-07-22,981.1768542809863
2003-07-23,995.5161321013246
2003-07-24,1008.7211977901345
2003-07-25,1008.9924568955546
2003-07-28,1012.4287438826143
2003-07-29,1012.0524595349569
2003-07-30,1009.0322415847015
2003-07-31,1007.2430264957354
2003-08-01,1007.8647418644688
2003-08-04,1009.4193926701482
2003-08-05,1016.3637865714568
2003-08-06,1006.9361659440259
2003-08-07,1004.2356188779785
2003-08-08,1002.8999859240079
2003-08-11,1001.8788786460898
2003-08-12,1004.6804833615535
2003-08-13,1005.9458031083198
2003-08-14,1010.7809022164267
2003-08-15,1020.7158370835404
2003-08-18,1012.52516866056
2003-08-19,1008.5418027957301
2003-08-20,1008.8093774736701
2003-08-21,1006.1699052843271
2003-08-22,1000.0856217166927
2003-08-25,994.4553279624386
2003-08-26,993.5750980677903
2003-08-27,996.4102310895655
2003-08-28,996.8590825179061
2003-08-29,994.655788820631
2003-09-01,1011.1304047649638
2003-09-02,996.7175469548932
2003-09-03,1007.9033380184969
2003-09-04,1013.1554420969234
2003-09-05,1027.4905049932752
2003-09-08,1038.2460042431408
2003-09-09,1033.3508803548891
2003-09-10,1031.7988504559585
2003-09-11,1033.4837452699894
2003-09-12,1041.5438863216502
2003-09-15,1046.0220417346316
2003-09-16,1041.448989903594
2003-09-17,1049.8444267138332
2003-09-18,1052.6439351241336
2003-09-19,1057.4846871514442
2003-09-22,1047.3935650977905
2003-09-23,1038.156844319734
2003-09-24,1040.8071153505718
2003-09-25,1040.4856427972868
2003-09-26,1033.4634001427314
2003-09-29,1036.8743825413949
2003-09-30,1040.665578906109
2003-10-01,1049.709894685665
2003-10-02,1047.641836101117
2003-10-03,1055.8291250245516
2003-10-06,1054.2408696530192
2003-10-07,1058.4093667918653
2003-10-08,1066.1806588643628
2003-10-09,1071.2179667724538
2003-10-10,1075.106628283157
2003-10-13,1075.5256737570326
2003-10-14,1076.2292852279909
2003-10-15,1070.1141160024943
2003-10-16,1078.809802606705
2003-10-17,1064.8534352829506
2003-10-20,1072.0409755203184
2003-10-21,1074.3237461056433
2003-10-22,1072.8238998165132
2003-10-23,1066.2422904501054
2003-10-24,1069.9148271070558
2003-10-27,1071.3263386197445
2003-10-28,1066.039635652138
2003-10-29,1068.7361341434148
2003-10-30,1075.7059321597642
2003-10-31,1064.2056058622513
2003-11-03,1064.2269962412906
2003-11-04,1051.2563121496853
2003-11-05,1039.7062383760654
2003-11-06,1039.1210623612428
2003-11-07,1052.4788677906429
2003-11-10,1041.8819030858524
2003-11-11,1050.8010061322893
2003-11-12,1060.9684205996753
2003-11-13,1075.1515144829038
2003-11-14,1094.011695346792
2003-11-17,1084.5149207129657
2003-11-18,1089.5008156575275
2003-11-19,1083.9038013462045
2003-11-20,1086.799017460052
2003-11-21,1093.4559316632829
2003-11-24,1088.7537436458836
2003-11-25,1092.8852464089625
2003-11-26,1107.6796841034165
2003-11-27,1107.4000004206625
2003-11-28,1114.3682730232754
2003-12-01,1121.287308124792
2003-12-02,1133.3656337634552
2003-12-03,1140.1539304796192
2003-12-04,1134.658331648592
2003-12-05,1137.377025329521
2003-12-08,1146.9886498877263
2003-12-09,1150.4350261047473
2003-12-10,1149.6142831634047
2003-12-11,1149.6157548799683
2003-12-12,1160.165690381073
2003-12-15,1165.625579916213
2003-12-16,1164.6305793353665
2003-12-17,1167.409967514985
2003-12-18,1176.0845933184116
2003-12-19,1172.2031457653957
2003-12-22,1172.1158853178772
2003-12-23,1177.7956277708463
2003-12-24,1185.5321793370904
2003-12-25,1185.5321793370904
2003-12-26,1183.2573224668852
2003-12-29,1187.2536663804412
2003-12-30,1198.5835107754222
2003-12-31,1206.3850852745063
2004-01-01,1206.3850852745063
2004-01-02,1203.8542415082468
2004-01-05,1229.763459690964
2004-01-06,1234.881449399858
2004-01-07,1224.7372009739406
2004-01-08,1230.5646378300303
2004-01-09,1232.165054222371
2004-01-12,1221.5512888591209
2004-01-13,1230.2638246897104
2004-01-14,1233.1134532970646
2004-01-15,1219.4419766582896
2004-01-16,1213.3805766680323
2004-01-19,1210.540818210899
2004-01-20,1221.8479309295706
2004-01-21,1232.0073883614575
2004-01-22,1247.8281060121044
2004-01-23,1256.3984985848945
2004-01-26,1248.0266190470738
2004-01-27,1258.1511844957463
2004-01-28,1261.0757304206743
2004-01-29,1240.7949518307612
2004-01-30,1239.8384475867015
2004-02-02,1250.376703632679
2004-02-03,1253.1604039515594
2004-02-04,1251.989578941736
2004-02-05,1256.8433084555277
2004-02-06,1275.8758584122243
2004-02-09,1282.5151224022493
2004-02-10,1286.3540024716008
2004-02-11,1282.1128231150187
2004-02-12,1286.7970521233926
2004-02-13,1279.00844007809
2004-02-16,1282.7647601604172
2004-02-17,1288.4060283184535
2004-02-18,1285.918674910657
2004-02-19,1273.0863176224425
2004-02-20,1258.498787740966
2004-02-23,1259.7195183264116
2004-02-24,1260.4518577993822
2004-02-25,1247.1825976824732
2004-02-26,1236.518019904782
2004-02-27,1237.7791397159565
2004-03-01,1248.9118409324683
2004-03-02,1239.3245626437852
2004-03-03,1226.8378228153724
2004-03-04,1241.1755568211709
2004-03-05,1259.9154868844935
2004-03-08,1249.8488123112556
2004-03-09,1250.8029226869508
2004-03-10,1238.662957823202
2004-03-11,1217.8124762517316
2004-03-12,1216.5348203084911
2004-03-15,1207.9592193700962
2004-03-16,1216.1199677548084
2004-03-17,1207.9510211216584
2004-03-18,1219.6640776688093
2004-03-19,1218.2970043345913
2004-03-22,1198.946374028698
2004-03-23,1199.538278896801
2004-03-24,1192.6717464067465
2004-03-25,1201.3678134791132
2004-03-26,1189.7277989060717
2004-03-29,1198.007095648961
2004-03-30,1200.2248146265842
2004-03-31,1215.7322064000086
2004-04-01,1237.7840087518518
2004-04-02,1223.0827413035868
2004-04-05,1214.629163124336
2004-04-06,1215.5383005214749
2004-04-07,1239.842368380216
2004-04-08,1242.0141331379298
2004-04-09,1242.0141331379298
2004-04-12,1240.3214886920211
2004-04-13,1219.9445988146479
2004-04-14,1216.6057067798108
2004-04-15,1223.5894087419902
2004-04-16,1235.061584174693
2004-04-19,1239.6064908772528
2004-04-20,1229.193828364097
2004-04-21,1219.5978719976276
2004-04-22,1218.7373503205808
2004-04-23,1219.2822553262245
2004-04-26,1234.243980751194
2004-04-27,1246.594321597999
2004-04-28,1229.7353484697626
2004-04-29,1240.5988799613676
2004-04-30,1236.7635491261412
2004-05-03,1240.1301914394676
2004-05-04,1256.650929686316
2004-05-05,1272.6176418384712
2004-05-06,1259.282680074931
2004-05-07,1242.5264060771597
2004-05-10,1207.7221676478175
2004-05-11,1215.7292024502506
2004-05-12,1209.0330715651578
2004-05-13,1213.3296143249154
2004-05-14,1213.572891407344
2004-05-17,1214.421532694963
2004-05-18,1216.6371431757932
2004-05-19,1237.1533659632817
2004-05-20,1225.1510243322202
2004-05-21,1224.3538906760239
2004-05-24,1222.190799091084
2004-05-25,1231.8983168230318
2004-05-26,1235.1282975800964
2004-05-27,1265.3655954128399
2004-05-28,1246.7237548104297
2004-05-31,1246.7237548104297
2004-06-01,1242.423796182512
2004-06-02,1257.998127784295
2004-06-03,1258.2676708757972
2004-06-04,1263.4734558816972
2004-06-07,1282.8299383356464
2004-06-08,1278.9758686110476
2004-06-09,1263.4484112355706
2004-06-10,1259.6773866051171
2004-06-11,1250.9423561229337
2004-06-14,1248.2381780205321
2004-06-15,1252.890005115132
2004-06-16,1250.1857787341326
2004-06-17,1261.2569273888398
2004-06-18,1275.2981192009377
2004-06-21,1276.103202680263
2004-06-22,1263.3619917942099
2004-06-23,1261.5845839480337
2004-06-24,1278.2961758820782
2004-06-25,1270.2784355276738
2004-06-28,1279.4695717752822
2004-06-29,1260.2820398465124
2004-06-30,1260.0244546412812
2004-07-01,1260.9432131272763
2004-07-02,1279.5127378153716
2004-07-05,1273.4853973606462
2004-07-06,1267.1182241209265
2004-07-07,1274.834767534751
2004-07-08,1287.2352053808806
2004-07-09,1277.5880700454686
2004-07-12,1278.3187448067708
2004-07-13,1262.8063863503012
2004-07-14,1274.5355555984904
2004-07-15,1258.042707818693
2004-07-16,1265.9889278267517
2004-07-19,1259.7300962584784
2004-07-20,1264.0954933824057
2004-07-21,1254.3849689626904
2004-07-22,1247.132364161956
2004-07-23,1231.052084943711
2004-07-26,1225.0510793775377
2004-07-27,1223.0067649613457
2004-07-28,1223.2981030085411
2004-07-29,1229.9604486020132
2004-07-30,1222.1411546194358
2004-08-02,1223.8202847405737
2004-08-03,1234.8583859782639
2004-08-04,1225.7194121436592
2004-08-05,1222.8275445828253
2004-08-06,1226.1204250568157
2004-08-09,1213.7491837440375
2004-08-10,1222.7970746694782
2004-08-11,1205.8493346656783
2004-08-12,1207.0935388172004
2004-08-13,1213.6462596988063
2004-08-16,1218.3383190386778
2004-08-17,1217.8312054103717
2004-08-18,1208.37139813644
2004-08-19,1221.0598223733389
2004-08-20,1213.3535515511037
2004-08-23,1210.7580326221253
2004-08-24,1207.0769996064917
2004-08-25,1204.7890726787496
2004-08-26,1217.6383934737632
2004-08-27,1218.5527571061632
2004-08-30,1218.8819189483088
2004-08-31,1226.6052126534478
2004-09-01,1237.303601714104
2004-09-02,1234.5794828778767
2004-09-03,1233.4412782663892
2004-09-06,1242.1436348399295
2004-09-07,1244.2214122582532
2004-09-08,1246.601397522443
2004-09-09,1243.3780366652509
2004-09-10,1257.3712467059952
2004-09-13,1257.8529890076568
2004-09-14,1255.131631799532
2004-09-15,1239.8983501377033
2004-09-16,1240.2074054961436
2004-09-17,1246.069447921398
2004-09-20,1243.588870406049
2004-09-21,1264.5730374309292
2004-09-22,1257.255924561638
2004-09-23,1251.9020166724056
2004-09-24,1245.8911777497874
2004-09-27,1241.0182949511502
2004-09-28,1252.210131191294
2004-09-29,1258.9026166168546
2004-09-30,1260.5485634125514
2004-10-01,1268.5307552918055
2004-10-04,1262.4236619724356
2004-10-05,1264.5504240864493
2004-10-06,1267.516256131277
2004-10-07,1255.3564898174739
2004-10-08,1265.4671940074052
2004-10-11,1258.7293844147048
2004-10-12,1242.3548203310856
2004-10-13,1246.5961396364116
2004-10-14,1248.6485179646015
2004-10-15,1253.9187834937504
2004-10-18,1258.841206111136
2004-10-19,1266.4854280271772
2004-10-20,1268.53285513574
2004-10-21,1272.5818955427924
2004-10-22,1273.1617813969435
2004-10-25,1278.7636358664363
2004-10-26,1282.9128858791603
2004-10-27,1292.1466829654607
2004-10-28,1300.3365254769926
2004-10-29,1288.1091863056354
2004-11-01,1296.5972281776417
2004-11-02,1304.2734026577511
2004-11-03,1324.3733165643002
2004-11-04,1338.8562612181076
2004-11-05,1351.985800125604
2004-11-08,1352.394277029389
2004-11-09,1347.4513962657634
2004-11-10,1357.5905917922075
2004-11-11,1369.1849758295048
2004-11-12,1377.45837185147
2004-11-15,1373.7913629185823
2004-11-16,1374.6581528865252
2004-11-17,1391.5034311363993
2004-11-18,1385.6881036453865
2004-11-19,1385.8278128397164
2004-11-22,1373.9076313274713
2004-11-23,1371.1926173322404
