Date,JAPAN IMI MINIMUM VOLATILITY (JPY)
2002-01-09,757.8730391804911
2002-01-10,746.1010521689901
2002-01-11,744.4435076532733
2002-01-14,746.5926266452057
2002-01-15,743.0716312503409
2002-01-16,743.8361489256565
2002-01-17,743.2261637502008
2002-01-18,754.6723445143404
2002-01-21,755.2154912393809
2002-01-22,732.0313761153213
2002-01-23,725.9496036157086
2002-01-24,726.2648200706053
2002-01-25,725.7433232540888
2002-01-28,737.3723060540099
2002-01-29,727.0580421643745
2002-01-30,724.9687514399322
2002-01-31,723.7301760881143
2002-02-01,714.6194044819997
2002-02-04,713.7454436084583
2002-02-05,697.3104760387503
2002-02-06,696.24318879467
2002-02-07,703.5518444275741
2002-02-08,705.0300695344723
2002-02-11,711.3080236106919
2002-02-12,728.6900215802292
2002-02-13,731.7958627729818
2002-02-14,734.3498309538129
2002-02-15,730.6274862545907
2002-02-18,731.2666453020453
2002-02-19,712.7062103370428
2002-02-20,712.552195958079
2002-02-21,727.0786625875626
2002-02-22,730.7408171825434
2002-02-25,727.9858684605509
2002-02-26,723.774532141853
2002-02-27,740.4265403492226
2002-02-28,745.1971999402863
2002-03-01,757.8351824707503
2002-03-04,789.894130329974
2002-03-05,785.2472537095946
2002-03-06,791.6011895711449
2002-03-07,823.7059004970619
2002-03-08,824.3963920572163
2002-03-11,835.1431702665814
2002-03-12,817.611276587051
2002-03-13,801.0209827018228
2002-03-14,808.8943659919964
2002-03-15,813.2601055258173
2002-03-18,795.8613816868268
2002-03-19,808.826387503773
2002-03-20,800.7629876444953
2002-03-21,797.4581841287909
2002-03-22,781.2853512157667
2002-03-25,781.1075665475337
2002-03-26,780.13458438132
2002-03-27,784.5171761790073
2002-03-28,785.5551454211484
2002-03-29,771.6656456734779
2002-04-01,764.754236052544
2002-04-02,771.2827359616996
2002-04-03,785.0277969998178
2002-04-04,793.5414795454328
2002-04-05,796.6637733618137
2002-04-08,798.1601426827186
2002-04-09,788.4977426327888
2002-04-10,799.7341181338867
2002-04-11,787.1728173176107
2002-04-12,778.2558105451677
2002-04-15,785.5858067034072
2002-04-16,794.26851591271
2002-04-17,800.3123043619217
2002-04-18,810.5317094225127
2002-04-19,807.2337489225586
2002-04-22,816.7942101624607
2002-04-23,815.1194532497817
2002-04-24,810.6416260222163
2002-04-25,819.6514475472775
2002-04-26,812.0143984381265
2002-04-29,810.5265548169581
2002-04-30,809.5940893976123
2002-05-01,817.4808808390237
2002-05-02,815.6223174065481
2002-05-03,821.9492033936749
2002-05-06,819.3681099617593
2002-05-07,813.2343535553018
2002-05-08,817.0854650599769
2002-05-09,820.8595177483835
2002-05-10,822.5821262308284
2002-05-13,816.8622312634243
2002-05-14,807.7456759373206
2002-05-15,819.764420713123
2002-05-16,829.8711113156672
2002-05-17,844.1497383441116
2002-05-20,848.6170506596558
2002-05-21,859.8372575538511
2002-05-22,871.0757547237783
2002-05-23,873.4038050894648
2002-05-24,877.1074067888804
2002-05-27,873.4760824924324
2002-05-28,876.9444371614118
2002-05-29,874.112472418066
2002-05-30,878.7560443060949
2002-05-31,872.0812824541787
2002-06-03,878.6010763160789
2002-06-04,869.7088020811386
2002-06-05,863.3734266045132
2002-06-06,858.687931457845
2002-06-07,855.0552447370544
2002-06-10,851.8924411980952
2002-06-11,849.5457303679077
2002-06-12,842.6845937783805
2002-06-13,835.3555277585509
2002-06-14,827.5989924988313
2002-06-17,808.9723464029321
2002-06-18,817.63241388424
2002-06-19,804.6892094681183
2002-06-20,816.9197300954617
2002-06-21,819.2101275598773
2002-06-24,828.7794017401494
2002-06-25,824.9224664634988
2002-06-26,825.9578623155332
2002-06-27,826.9391744746894
2002-06-28,846.4917337603308
2002-07-01,846.5398407575009
2002-07-02,848.8381464012182
2002-07-03,864.0154187986628
2002-07-04,855.3216292651863
2002-07-05,861.3517726106946
2002-07-08,865.6960370577988
2002-07-09,882.8916388689513
2002-07-10,875.4404945690916
2002-07-11,869.74849158566
2002-07-12,871.8780570702996
2002-07-15,863.3293821232503
2002-07-16,851.993733283464
2002-07-17,853.2107591669625
2002-07-18,856.9598790608691
2002-07-19,849.7871548275745
2002-07-22,848.5602752297323
2002-07-23,840.3236457334623
2002-07-24,837.2649555181923
2002-07-25,832.5871552958195
2002-07-26,803.4942972039016
2002-07-29,800.1987418270984
2002-07-30,811.2940828996249
2002-07-31,808.6030541913545
2002-08-01,808.0949681165752
2002-08-02,811.1891886594902
2002-08-05,815.7534850649937
2002-08-06,793.9037594506408
2002-08-07,810.284856105354
2002-08-08,809.4156192821724
2002-08-09,825.6769795863515
2002-08-12,819.441606189632
2002-08-13,817.1154435835649
2002-08-14,835.2980017138151
2002-08-15,835.2638513739457
2002-08-16,834.0010016139196
2002-08-19,814.6465470269785
2002-08-20,809.524864957709
2002-08-21,811.2208928174564
2002-08-22,810.9220964161294
2002-08-23,807.1522745844917
2002-08-26,821.7850795865446
2002-08-27,820.6525865878609
2002-08-28,814.529193470258
2002-08-29,805.6772163438771
2002-08-30,806.7515897256641
2002-09-02,804.1760148725194
2002-09-03,792.5566554156646
2002-09-04,779.1960327933319
2002-09-05,786.9819179286974
2002-09-06,779.3319845427411
2002-09-09,784.3457840092519
2002-09-10,779.7821983788792
2002-09-11,776.8957884489287
2002-09-12,781.1375713916568
2002-09-13,772.3062203454793
2002-09-16,765.0042091757105
2002-09-17,778.7865833571148
2002-09-18,781.7333392792957
2002-09-19,792.945903694805
2002-09-20,773.2419803845503
2002-09-23,770.0246940189837
2002-09-24,768.9213433938627
2002-09-25,761.8825319883397
2002-09-26,771.442894675983
2002-09-27,780.5131959316685
2002-09-30,779.2980909019346
2002-10-01,762.9626190905719
2002-10-02,754.1702138082127
2002-10-03,751.7954556300509
2002-10-04,756.6003933951428
2002-10-07,729.8198393723292
2002-10-08,731.0976253814232
2002-10-09,725.0248772681016
2002-10-10,720.2606476284525
2002-10-11,725.987266026654
2002-10-14,725.5194342067488
2002-10-15,737.5503042933278
2002-10-16,741.6168902296272
2002-10-17,743.1454080285154
2002-10-18,743.5444381192605
2002-10-21,743.8831247324736
2002-10-22,726.0576604063618
2002-10-23,734.5387225886275
2002-10-24,729.1825015185268
2002-10-25,738.791030543329
2002-10-28,739.6576607729767
2002-10-29,742.179807884283
2002-10-30,748.1517406784849
2002-10-31,743.5240338972542
2002-11-01,747.7056478657987
2002-11-04,746.3628843661011
2002-11-05,758.405575229185
2002-11-06,756.6453653557065
2002-11-07,759.6394079382653
2002-11-08,758.7225623309198
2002-11-11,747.7700866160144
2002-11-12,749.8900372582934
2002-11-13,742.7968762077886
2002-11-14,734.3083875162602
2002-11-15,743.5746374826081
2002-11-18,731.8682628712493
2002-11-19,725.6914127794071
2002-11-20,727.078797888301
2002-11-21,731.3867756864613
2002-11-22,736.5479006318905
2002-11-25,747.3139107854494
2002-11-26,742.8950553104473
2002-11-27,749.0787171244177
2002-11-28,754.8273816467095
2002-11-29,754.832672009579
2002-12-02,739.353582613102
2002-12-03,738.9371324038186
2002-12-04,731.3433675557811
2002-12-05,723.4231610255077
2002-12-06,727.3838045587256
2002-12-09,726.527178546024
2002-12-10,729.504013912532
2002-12-11,727.2604513985534
2002-12-12,728.6295147310938
2002-12-13,734.7376157480204
2002-12-16,726.8718178345522
2002-12-17,731.5952292123495
2002-12-18,718.3686093679486
2002-12-19,725.5647747308454
2002-12-20,727.1950601432555
2002-12-23,729.3732872236033
2002-12-24,732.9847022607261
2002-12-25,732.2292914487965
2002-12-26,745.3962462481378
2002-12-27,753.5983634004866
2002-12-30,760.0375629360086
2002-12-31,759.1088914383621
2003-01-01,759.1088914383621
2003-01-02,751.9800671730069
2003-01-03,752.0742373266852
2003-01-06,770.562491777712
2003-01-07,754.7920759794458
2003-01-08,744.2001831794141
2003-01-09,748.5801305191211
2003-01-10,745.600528075933
2003-01-13,749.3299409985103
2003-01-14,759.274697168748
2003-01-15,765.7704157005948
2003-01-16,764.3310251256249
2003-01-17,763.7694943600223
2003-01-20,758.3908269520834
2003-01-21,761.4599659767989
2003-01-22,753.1085031865342
2003-01-23,767.1946189574045
2003-01-24,760.9340777009652
2003-01-27,750.2105476374817
2003-01-28,748.1855493836293
2003-01-29,740.8791249498572
2003-01-30,733.0064633190347
2003-01-31,725.0741739720177
2003-02-03,732.2991920186087
2003-02-04,739.9026117565171
2003-02-05,742.0782005855165
2003-02-06,739.1219558654776
2003-02-07,737.3837205432637
2003-02-10,732.6840202653559
2003-02-11,730.4209735015015
2003-02-12,739.3853514122937
2003-02-13,738.1341326950475
2003-02-14,742.7028804174829
2003-02-17,743.9823212176472
2003-02-18,750.7504202534852
2003-02-19,753.3066017577313
2003-02-20,753.0476154938274
2003-02-21,743.909596651993
2003-02-24,750.0517963963898
2003-02-25,738.7338906385887
2003-02-26,741.0238428200147
2003-02-27,738.9166414454661
2003-02-28,734.8423615840069
2003-03-03,739.8695701835986
2003-03-04,742.4590218329065
2003-03-05,743.6041633095421
2003-03-06,737.6383005292789
2003-03-07,729.9235852304311
2003-03-10,725.2329456225542
2003-03-11,713.2703742527331
2003-03-12,717.8121487766576
2003-03-13,709.0021779917399
2003-03-14,709.6804496491796
2003-03-17,707.7554191787342
2003-03-18,707.7169077018407
2003-03-19,707.6547820574245
2003-03-20,715.0591920342875
2003-03-21,707.4355831454358
2003-03-24,731.2527135626833
2003-03-25,725.3045691758821
2003-03-26,732.5342833341284
2003-03-27,736.513288917633
2003-03-28,731.2207152438484
2003-03-31,720.4155042245945
2003-04-01,725.3936005281373
2003-04-02,728.6489438109543
2003-04-03,722.0965982936053
2003-04-04,721.3653329461295
2003-04-07,727.0513572835462
2003-04-08,723.7343087626238
2003-04-09,721.231323581527
2003-04-10,723.2889480347161
2003-04-11,711.207833139725
2003-04-14,712.0602641183609
2003-04-15,717.2178691424508
2003-04-16,715.7397185061127
2003-04-17,720.0922043503998
2003-04-18,719.8732888890823
2003-04-21,719.5779064621634
2003-04-22,714.9507433059855
2003-04-23,712.3945651929398
2003-04-24,717.9940849834583
2003-04-25,710.1310970216172
2003-04-28,706.7155354667832
2003-04-29,707.68684284096
2003-04-30,727.851341637934
2003-05-01,733.9540017181732
2003-05-02,734.2955858092199
2003-05-05,736.0290211353016
2003-05-06,749.0659804844734
2003-05-07,757.8965784430287
2003-05-08,751.5891325246793
2003-05-09,757.9586592631022
2003-05-12,762.284201322695
2003-05-13,763.774695381923
2003-05-14,766.8822584813432
2003-05-15,760.7472628835045
2003-05-16,761.2051765996257
2003-05-19,752.9543242190044
2003-05-20,755.0558185423384
2003-05-21,745.81264466106
2003-05-22,750.5261572012721
2003-05-23,761.3260860190937
2003-05-26,761.5105176831288
2003-05-27,752.7007515535881
2003-05-28,747.5673905129418
2003-05-29,756.0477791959927
2003-05-30,747.6343235486023
2003-06-02,753.2655158069925
2003-06-03,753.2213059336666
2003-06-04,753.6850604659426
2003-06-05,763.3827754064226
2003-06-06,759.7092427108289
2003-06-09,762.8342329000285
2003-06-10,766.7057766977315
2003-06-11,768.254282889084
2003-06-12,768.6528248971218
2003-06-13,775.1041476133372
2003-06-16,773.2958234992402
2003-06-17,776.2033056407269
2003-06-18,776.9952786945555
2003-06-19,776.0028654600004
2003-06-20,780.0677750678457
2003-06-23,786.8612027175872
2003-06-24,774.7155764856101
2003-06-25,776.4759663117599
2003-06-26,766.940785630214
2003-06-27,771.8331002896427
2003-06-30,765.216574082284
2003-07-01,777.7260517810215
2003-07-02,794.992027056687
2003-07-03,805.3681952603607
2003-07-04,800.4702843910227
2003-07-07,802.4866028151577
2003-07-08,800.7193594191733
2003-07-09,811.6074323009656
2003-07-10,811.5944754692165
2003-07-11,800.0031557179088
2003-07-14,806.3022137718456
2003-07-15,804.3168983660981
2003-07-16,797.6282046811483
2003-07-17,787.306126357812
2003-07-18,789.6474863453228
2003-07-21,792.5134784882085
2003-07-22,785.6322318394174
2003-07-23,793.2190717767587
2003-07-24,790.8614604521277
2003-07-25,791.2333461712876
2003-07-28,794.1163078021168
2003-07-29,792.5912511189118
2003-07-30,778.842474277208
2003-07-31,776.9184271189906
2003-08-01,779.7314876859647
2003-08-04,772.1269396131231
2003-08-05,770.3526705543189
2003-08-06,768.8506807110072
2003-08-07,776.3030317362503
2003-08-08,773.805192135062
2003-08-11,783.8977327031936
2003-08-12,787.0000004825669
2003-08-13,789.9095026937213
2003-08-14,797.8316975903723
2003-08-15,796.5936329953912
2003-08-18,800.3782799181581
2003-08-19,804.7733379025442
2003-08-20,819.8034907963912
2003-08-21,826.4543359373354
2003-08-22,825.8189480809915
2003-08-25,824.8631285354338
2003-08-26,822.5115629213783
2003-08-27,817.4973377633361
2003-08-28,813.802520929234
2003-08-29,824.6411711784174
2003-09-01,839.9640194084827
2003-09-02,840.231486321599
2003-09-03,846.7022008181008
2003-09-04,847.168428627345
2003-09-05,846.6152782329239
2003-09-08,848.2065023778775
2003-09-09,859.3402459967753
2003-09-10,852.0464374837804
2003-09-11,840.5471490241076
2003-09-12,852.4738841436898
2003-09-15,851.603420681324
2003-09-16,868.8174902969356
2003-09-17,875.3937650903181
2003-09-18,886.5807104039269
2003-09-19,898.9773930318927
2003-09-22,900.2702119556362
2003-09-23,903.9449490727077
2003-09-24,909.0798966493949
2003-09-25,897.623766172803
2003-09-26,890.650566006036
2003-09-29,890.229382959205
2003-09-30,888.0900540237449
2003-10-01,905.5023727619149
2003-10-02,922.428031504511
2003-10-03,929.4437406011667
2003-10-06,923.1276516660004
2003-10-07,938.497761910326
2003-10-08,928.3374793605471
2003-10-09,933.7577782681744
2003-10-10,946.2181650553135
2003-10-13,942.9626779972305
2003-10-14,945.2804818532028
2003-10-15,937.8926122752088
2003-10-16,946.3254773966248
2003-10-17,943.2147118280488
2003-10-20,942.1152455847565
2003-10-21,942.2613366874085
2003-10-22,937.7925454900793
2003-10-23,900.1641774822734
2003-10-24,904.4695971572373
2003-10-27,921.7800898912111
2003-10-28,927.6323378722269
2003-10-29,936.830134925367
2003-10-30,932.7200808511708
2003-10-31,911.8180618618063
2003-11-03,901.3642534913912
2003-11-04,930.0153986444207
2003-11-05,924.0385959812565
2003-11-06,905.6154809241204
2003-11-07,914.8505867394912
2003-11-10,922.1551558273616
2003-11-11,904.2138777172622
2003-11-12,902.7632058540249
2003-11-13,914.0173990034019
2003-11-14,908.2753584557113
2003-11-17,883.0976023804337
2003-11-18,886.7256890672181
2003-11-19,873.257802875829
2003-11-20,886.6449024765218
2003-11-21,886.6348026029453
2003-11-24,883.2671159556801
2003-11-25,886.3846979380165
2003-11-26,900.552278853743
2003-11-27,898.382190393469
2003-11-28,892.3834183029409
2003-12-01,908.3832712732295
2003-12-02,913.4198935847415
2003-12-03,914.242966278982
2003-12-04,918.5632851552097
2003-12-05,920.2379954672075
2003-12-08,911.7749943390309
2003-12-09,915.1330657767996
2003-12-10,901.2264572894176
2003-12-11,909.3363440677214
2003-12-12,917.2704048363113
2003-12-15,931.0209822332222
2003-12-16,922.5824476140016
2003-12-17,915.2247289756982
2003-12-18,914.174042420747
2003-12-19,924.7441722688535
2003-12-22,934.375885173148
2003-12-23,934.854449904578
2003-12-24,933.0300148480335
2003-12-25,931.4478472126823
2003-12-26,935.153607961429
2003-12-29,939.7098180342884
2003-12-30,949.3391871889208
2003-12-31,947.2574972664675
2004-01-01,947.2574972664675
2004-01-02,948.5851801723725
2004-01-05,966.5419924030728
2004-01-06,967.3830582222391
2004-01-07,964.6390153857658
2004-01-08,964.684879854574
2004-01-09,963.1080505730762
2004-01-12,962.5654799610431
2004-01-13,960.2881899949207
2004-01-14,958.8805777328395
2004-01-15,949.793460974858
2004-01-16,953.557202590172
2004-01-19,955.7670047445689
2004-01-20,959.5444117405079
2004-01-21,960.9363856010634
2004-01-22,970.1238741831748
2004-01-23,975.0558020193172
2004-01-26,975.1813687867772
2004-01-27,977.5846189727304
2004-01-28,975.069235151009
2004-01-29,967.3533515915387
2004-01-30,966.3715372275675
2004-02-02,973.079666873569
2004-02-03,970.8554286390876
2004-02-04,958.5858081406335
2004-02-05,959.5498311291325
2004-02-06,960.0169879904995
2004-02-09,954.4832008577396
2004-02-10,956.8260887954899
2004-02-11,956.8260887954899
2004-02-12,964.1912784281265
2004-02-13,968.1679003810141
2004-02-16,969.871609403351
2004-02-17,970.8375491458963
2004-02-18,966.5643175988816
2004-02-19,959.9762520380124
2004-02-20,944.6270156312628
2004-02-23,956.6541525926181
2004-02-24,947.4916952563825
2004-02-25,946.1716172985446
2004-02-26,946.2032862821812
2004-02-27,965.6516484299419
2004-03-01,985.8195452545017
2004-03-02,979.1205116381432
2004-03-03,976.9424573353588
2004-03-04,972.854338447846
2004-03-05,977.5608585295893
2004-03-08,969.1214085245575
2004-03-09,979.3853234345535
2004-03-10,976.7135007534462
2004-03-11,971.0690372598181
2004-03-12,960.4823051181262
2004-03-15,971.6077766452805
2004-03-16,986.5502222454487
2004-03-17,1010.2627314127459
2004-03-18,1031.386777318156
2004-03-19,1022.1837370675051
2004-03-22,1016.7081116707824
2004-03-23,1018.684569958754
2004-03-24,1033.0793904589516
2004-03-25,1047.9686005646504
2004-03-26,1062.1535012016013
2004-03-29,1065.0378596038613
2004-03-30,1061.9700211843215
2004-03-31,1080.7290833338661
2004-04-01,1078.7446954838244
2004-04-02,1077.3917244630886
2004-04-05,1072.5682445439775
2004-04-06,1070.877414698727
2004-04-07,1081.3392172125361
2004-04-08,1076.3166278941662
2004-04-09,1067.8971730515905
2004-04-12,1077.4647731887842
2004-04-13,1073.1549169511445
2004-04-14,1057.3173433372344
2004-04-15,1040.1839623589808
2004-04-16,1051.3526543102303
2004-04-19,1040.8231943910257
2004-04-20,1054.5531263375003
2004-04-21,1043.8860918148366
2004-04-22,1045.6155767453529
2004-04-23,1056.0949570335365
2004-04-26,1062.8185582433289
2004-04-27,1049.308408074827
2004-04-28,1047.6304004639012
2004-04-29,1045.3919757322649
2004-04-30,1025.1402949467215
2004-05-03,1024.737162206658
2004-05-04,1029.820970439353
2004-05-05,1041.2902821815546
2004-05-06,1020.6848631236209
2004-05-07,989.7382940148001
2004-05-10,935.2963735104839
2004-05-11,938.3766125419462
2004-05-12,963.0081576933327
2004-05-13,936.9548602943444
2004-05-14,935.8880225456784
2004-05-17,916.2409522042882
2004-05-18,925.6088521869394
2004-05-19,958.2403470086869
2004-05-20,952.1858638100256
2004-05-21,974.5485652184227
2004-05-24,974.5855376185549
2004-05-25,968.4794821226606
2004-05-26,986.6741181250943
2004-05-27,992.6340880949737
2004-05-28,1004.2236355476967
2004-05-31,1002.9077873387494
2004-06-01,1009.8461221671614
2004-06-02,1004.3765838615833
2004-06-03,983.4470104762655
2004-06-04,988.3973221561452
2004-06-07,1019.7344256210434
2004-06-08,1023.4930007751598
2004-06-09,1025.66688456599
2004-06-10,1031.2882876668261
2004-06-11,1021.4809396462715
2004-06-14,1013.6589099923534
2004-06-15,1017.012721090282
2004-06-16,1030.8499939453136
2004-06-17,1035.0203154081269
2004-06-18,1029.4115132127247
2004-06-21,1047.8484561262708
2004-06-22,1044.866589942914
2004-06-23,1047.8236526453245
2004-06-24,1069.9315983253168
2004-06-25,1064.360250584532
2004-06-28,1070.9042911177517
2004-06-29,1065.418158301631
2004-06-30,1059.2647659356462
2004-07-01,1069.92808760544
2004-07-02,1058.260113160385
2004-07-05,1039.451887110272
2004-07-06,1035.9950618714126
2004-07-07,1036.4788745521555
2004-07-08,1031.4544071606203
2004-07-09,1044.9293222800106
2004-07-12,1055.5072513182429
2004-07-13,1050.552514029306
2004-07-14,1035.4989468521944
2004-07-15,1032.5387696410523
2004-07-16,1043.8377413781727
2004-07-19,1047.840630517629
2004-07-20,1040.735695855633
2004-07-21,1034.593483439716
2004-07-22,1029.5445468060468
2004-07-23,1018.1424548520467
2004-07-26,1015.8111569242108
2004-07-27,1001.2400709862935
2004-07-28,1002.3368129517079
2004-07-29,997.7844697944633
2004-07-30,1014.8117875162819
2004-08-02,1019.0150004921535
2004-08-03,1014.3139519082207
2004-08-04,1001.433951639958
2004-08-05,1000.8055870719519
2004-08-06,1008.297663853468
2004-08-09,1000.1493776590112
2004-08-10,996.562011956185
2004-08-11,1001.6685722096375
2004-08-12,1000.0650137791057
2004-08-13,988.8354397622618
2004-08-16,983.309383274293
2004-08-17,991.5256214436109
2004-08-18,996.0829245932227
2004-08-19,1004.7437183010748
2004-08-20,1005.0027968955525
2004-08-23,1006.6208172025962
2004-08-24,1006.3502510938298
2004-08-25,1011.4331807527356
2004-08-26,1016.5731435416682
2004-08-27,1023.1195927817475
2004-08-30,1018.388952828094
2004-08-31,1014.8182014993112
2004-09-01,1022.8221770710204
2004-09-02,1024.3820100130156
2004-09-03,1006.64636098089
2004-09-06,1022.8324391926205
2004-09-07,1028.5146936830915
2004-09-08,1030.9384764352014
2004-09-09,1017.3062704070672
2004-09-10,1016.390175128422
2004-09-13,1017.8345319751058
2004-09-14,1024.9546422713263
2004-09-15,1010.7259450565705
2004-09-16,1012.6980024147211
2004-09-17,1006.1172959231812
2004-09-20,1008.0390261714299
2004-09-21,1006.2423389485168
2004-09-22,999.7546953067625
2004-09-23,1002.5178250432366
2004-09-24,992.6364676942304
2004-09-27,987.4322232114207
2004-09-28,982.5321979077763
2004-09-29,987.7984490221553
2004-09-30,999.0482853536888
2004-10-01,1007.4787983410694
2004-10-04,1015.2596831357888
2004-10-05,1018.950984023609
2004-10-06,1022.1785909810749
2004-10-07,1017.3987190222191
2004-10-08,1030.7392439605458
2004-10-11,1035.693813664622
2004-10-12,1021.8679301921967
2004-10-13,1019.6168622372774
2004-10-14,1011.5891627233964
2004-10-15,1011.4599765366835
2004-10-18,1009.485695197961
2004-10-19,1023.9111719908374
2004-10-20,1015.7561934551685
2004-10-21,1017.2530056245278
2004-10-22,1018.793980918599
2004-10-25,1014.595632130478
2004-10-26,1013.6096130138485
2004-10-27,1017.0801948856081
2004-10-28,1027.5308702356385
2004-10-29,1023.9158252275453
2004-11-01,1021.5569096280086
2004-11-02,1034.6369822978677
2004-11-03,1035.4499798113168
2004-11-04,1038.790346767572
2004-11-05,1049.197703382765
2004-11-08,1043.4038814162482
2004-11-09,1041.0567750145103
2004-11-10,1030.627244755988
2004-11-11,1023.499841950582
2004-11-12,1043.4113639950626
2004-11-15,1058.5499477466406
2004-11-16,1055.1126414734783
2004-11-17,1060.9317380683776
2004-11-18,1057.4838832112077
2004-11-19,1071.121068371978
2004-11-22,1051.5075326907888
2004-11-23,1048.2575939216665
2004-11-24,1059.5201823290322
2004-11-25,1067.9860039590033
2004-11-26,1061.7794395467567
2004-11-29,1072.6534250911577
2004-11-30,1066.204324720846
2004-12-01,1056.0382496813152
2004-12-02,1068.3305155198198
2004-12-03,1077.9266222039257
2004-12-06,1069.2459233070033
2004-12-07,1060.115670558775
2004-12-08,1045.4856921237217
2004-12-09,1033.6796525703955
2004-12-10,1026.9123951518504
2004-12-13,1038.8497701088213
2004-12-14,1040.224526101622
2004-12-15,1056.2535074306984
2004-12-16,1053.8716246474391
