Date,SWEDEN VALUE WEIGHTED
1997-06-04,2108.1802415151683
1997-06-05,2099.9658471055777
1997-06-06,2100.784232722409
1997-06-09,2115.4979723732486
1997-06-10,2113.765867112778
1997-06-11,2122.2888962374386
1997-06-12,2135.3461896061813
1997-06-13,2155.7880005440197
1997-06-16,2155.6686698349604
1997-06-17,2140.667876642819
1997-06-18,2150.893381228731
1997-06-19,2182.0622542088126
1997-06-20,2173.563568367731
1997-06-23,2188.427136327321
1997-06-24,2196.671875687733
1997-06-25,2227.132512542255
1997-06-26,2224.809597675723
1997-06-27,2236.542146927488
1997-06-30,2220.042398563899
1997-07-01,2238.4328384129894
1997-07-02,2230.4237686781207
1997-07-03,2262.553828316099
1997-07-04,2279.378404667883
1997-07-07,2320.907528130708
1997-07-08,2307.584732258606
1997-07-09,2334.5431948000805
1997-07-10,2315.620367028803
1997-07-11,2335.8619992361077
1997-07-14,2335.091986138147
1997-07-15,2300.7329317618037
1997-07-16,2340.090814910567
1997-07-17,2346.414620913864
1997-07-18,2309.5613051795626
1997-07-21,2280.532624801907
1997-07-22,2327.144588406875
1997-07-23,2349.1450795711908
1997-07-24,2305.9867604921137
1997-07-25,2305.305530417082
1997-07-28,2291.625411202139
1997-07-29,2289.175947095908
1997-07-30,2294.4096785413867
1997-07-31,2281.4423138508046
1997-08-01,2267.528959011645
1997-08-04,2246.1039388162885
1997-08-05,2250.5928096824337
1997-08-06,2302.1702940534014
1997-08-07,2355.2705195799354
1997-08-08,2353.4085407991092
1997-08-11,2357.2792214155074
1997-08-12,2359.1080229763647
1997-08-13,2320.6062045258755
1997-08-14,2291.504945036562
1997-08-15,2275.3491330385004
1997-08-18,2246.283749093046
1997-08-19,2261.6572658373916
1997-08-20,2274.072923632724
1997-08-21,2266.6678285561557
1997-08-22,2229.7668104029676
1997-08-25,2206.3343231150884
1997-08-26,2211.101645075698
1997-08-27,2211.400702534848
1997-08-28,2198.514507550466
1997-08-29,2175.691499007306
1997-09-01,2202.398036977149
1997-09-02,2227.3430504741077
1997-09-03,2214.4291239543213
1997-09-04,2214.286110814808
1997-09-05,2224.4977801861946
1997-09-08,2265.6408460644825
1997-09-09,2278.833718336108
1997-09-10,2260.500139054513
1997-09-11,2225.15097446654
1997-09-12,2251.9424863764148
1997-09-15,2289.7811856284043
1997-09-16,2300.544859737478
1997-09-17,2322.543793909592
1997-09-18,2358.9651965801363
1997-09-19,2336.5613185676157
1997-09-22,2353.2246525194796
1997-09-23,2359.439319524794
1997-09-24,2398.979047629247
1997-09-25,2381.823351412607
1997-09-26,2398.5616906038567
1997-09-29,2409.0205082590605
1997-09-30,2416.372620530217
1997-10-01,2427.4577517007306
1997-10-02,2436.214360264564
1997-10-03,2456.3873227284644
1997-10-06,2451.5418581866925
1997-10-07,2475.4166460433266
1997-10-08,2468.6511006175256
1997-10-09,2445.819540043175
1997-10-10,2418.898188456119
1997-10-13,2434.6709714883077
1997-10-14,2439.007154369471
1997-10-15,2430.9139785941275
1997-10-16,2416.047035415139
1997-10-17,2347.0488940796954
1997-10-20,2335.722531823424
1997-10-21,2338.289095829015
1997-10-22,2319.302134626348
1997-10-23,2270.0004472895926
1997-10-24,2241.7843145273932
1997-10-27,2155.8176168740424
1997-10-28,2072.8585528766894
1997-10-29,2200.935665116713
1997-10-30,2151.329955866548
1997-10-31,2161.597111727386
1997-11-03,2204.8390882187655
1997-11-04,2195.432396096506
1997-11-05,2215.05909958276
1997-11-06,2198.834863727126
1997-11-07,2165.394481328103
1997-11-10,2176.2822580969687
1997-11-11,2165.522947551981
1997-11-12,2172.369729020525
1997-11-13,2155.2173581334628
1997-11-14,2123.3243833371607
1997-11-17,2173.255362295087
1997-11-18,2209.964313020313
1997-11-19,2214.5209884160054
1997-11-20,2268.7533364474257
1997-11-21,2295.5377479072376
1997-11-24,2261.2606094799844
1997-11-25,2225.5329941923087
1997-11-26,2208.271225821813
1997-11-27,2200.3053629327756
1997-11-28,2221.386454985994
1997-12-01,2262.745105473556
1997-12-02,2260.1775154643096
1997-12-03,2249.073548396243
1997-12-04,2281.113358866962
1997-12-05,2250.368836683378
1997-12-08,2270.5000727563684
1997-12-09,2248.8780975112886
1997-12-10,2233.16469656492
1997-12-11,2172.8568951270004
1997-12-12,2163.681600886033
1997-12-15,2168.129973686675
1997-12-16,2201.786478187879
1997-12-17,2226.87815986051
1997-12-18,2212.4617154068637
1997-12-19,2138.12443198806
1997-12-22,2139.1188362086186
1997-12-23,2112.1291497688744
1997-12-24,2112.7003042171623
1997-12-25,2112.7003042171627
1997-12-26,2114.388373432863
1997-12-29,2171.8080076449687
1997-12-30,2175.5891879036535
1997-12-31,2166.678007931523
1998-01-01,2166.6780079315236
1998-01-02,2167.102250864088
1998-01-05,2209.3075929423712
1998-01-06,2195.595235583526
1998-01-07,2189.1411571037424
1998-01-08,2177.7285788484437
1998-01-09,2139.0415202700847
1998-01-12,2035.5443207150747
1998-01-13,2031.7181451913525
1998-01-14,2081.464833000831
1998-01-15,2086.955516578291
1998-01-16,2112.336402801677
1998-01-19,2125.9201484198975
1998-01-20,2127.7170632655902
1998-01-21,2157.005843177114
1998-01-22,2162.157369927993
1998-01-23,2185.9718443008883
1998-01-26,2198.0065023565908
1998-01-27,2233.690199763595
1998-01-28,2220.5459046059304
1998-01-29,2205.930650946181
1998-01-30,2205.385122320021
1998-02-02,2244.557709315151
1998-02-03,2233.6965386381794
1998-02-04,2226.6251016954066
1998-02-05,2263.4451933582536
1998-02-06,2279.083121253676
1998-02-09,2255.9832137247495
1998-02-10,2259.185267339378
1998-02-11,2263.0869906229764
1998-02-12,2259.1982035765122
1998-02-13,2254.7804791759986
1998-02-16,2267.240550848834
1998-02-17,2302.797303094916
1998-02-18,2310.222791454312
1998-02-19,2304.2447531703965
1998-02-20,2299.0016744120553
1998-02-23,2338.038987784619
1998-02-24,2331.3745068720045
1998-02-25,2357.767952745135
1998-02-26,2367.1919732130395
1998-02-27,2376.161354351647
1998-03-02,2423.1156622796607
1998-03-03,2400.7780942483655
1998-03-04,2382.365124406385
1998-03-05,2364.4110504844098
1998-03-06,2400.3358821816832
1998-03-09,2446.53270898348
1998-03-10,2464.112677159335
1998-03-11,2480.464957720597
1998-03-12,2520.084933743389
1998-03-13,2568.1703123243906
1998-03-16,2586.476767307565
1998-03-17,2620.0142239735196
1998-03-18,2593.288587902422
1998-03-19,2565.045146608282
1998-03-20,2590.046117292375
1998-03-23,2604.5161315969185
1998-03-24,2620.1593925139855
1998-03-25,2654.3096140215157
1998-03-26,2623.343191577855
1998-03-27,2642.5731687902125
1998-03-30,2603.3464367739775
1998-03-31,2580.8287977202212
1998-04-01,2593.98049359492
1998-04-02,2590.3071847509623
1998-04-03,2651.5257242414427
1998-04-06,2685.3581755183754
1998-04-07,2660.6923467695647
1998-04-08,2662.845760180044
1998-04-09,2708.1720060129755
1998-04-10,2708.1720060129755
1998-04-13,2705.932651489379
1998-04-14,2784.663093833561
1998-04-15,2828.75079430642
1998-04-16,2804.6274893009604
1998-04-17,2780.4611154059585
1998-04-20,2788.3418277745363
1998-04-21,2827.4844746622293
1998-04-22,2744.209649080139
1998-04-23,2709.902809469958
1998-04-24,2703.058349278104
1998-04-27,2635.723192203821
1998-04-28,2667.9994244149207
1998-04-29,2665.580276213973
1998-04-30,2691.6854954722376
1998-05-01,2710.0353497554843
1998-05-04,2778.756499381895
1998-05-05,2791.896531071514
1998-05-06,2854.3724921345984
1998-05-07,2832.191663713654
1998-05-08,2841.262821111344
1998-05-11,2878.234702312
1998-05-12,2853.787643323619
1998-05-13,2812.1961883556696
1998-05-14,2780.552490075529
1998-05-15,2781.6542835925943
1998-05-18,2730.7013418224196
1998-05-19,2765.6531253543767
1998-05-20,2806.251247690427
1998-05-21,2822.639693451601
1998-05-22,2843.199997237422
1998-05-25,2857.048074666743
1998-05-26,2842.7538092331474
1998-05-27,2762.3982618617383
1998-05-28,2767.739503902489
1998-05-29,2755.997485411417
1998-06-01,2759.556657695922
1998-06-02,2751.296598659311
1998-06-03,2771.8526427026973
1998-06-04,2773.0877613986504
1998-06-05,2813.7629314877463
1998-06-08,2818.353093828687
1998-06-09,2833.161985433432
1998-06-10,2760.590569666686
1998-06-11,2719.8632739344453
1998-06-12,2687.542900664057
1998-06-15,2585.4144948756834
1998-06-16,2583.2104992239306
1998-06-17,2655.8086581599723
1998-06-18,2630.7833033407815
1998-06-19,2635.192902173073
1998-06-22,2595.1758645144228
1998-06-23,2631.4778424920546
1998-06-24,2650.599217596138
1998-06-25,2707.9573769244143
1998-06-26,2690.4333574620673
1998-06-29,2686.478048233528
1998-06-30,2675.497071198607
1998-07-01,2702.196112542643
1998-07-02,2689.4007090377054
1998-07-03,2702.7944533540085
1998-07-06,2722.2293632255496
1998-07-07,2734.1497045156807
1998-07-08,2743.225658499738
1998-07-09,2720.3397765241198
1998-07-10,2703.8265340285834
1998-07-13,2721.905582199988
1998-07-14,2729.8769059731594
1998-07-15,2757.3164334860026
1998-07-16,2781.9181607006676
1998-07-17,2818.8393912600773
1998-07-20,2837.091659731499
1998-07-21,2779.3672763853174
1998-07-22,2735.660621210413
1998-07-23,2744.944230258492
1998-07-24,2731.381701250741
1998-07-27,2690.6131278700996
1998-07-28,2685.2238663147136
1998-07-29,2679.1718612986037
1998-07-30,2686.06507979779
1998-07-31,2648.832425224482
1998-08-03,2630.2271145607842
1998-08-04,2616.8364644767685
1998-08-05,2580.0209913411873
1998-08-06,2527.878679356178
1998-08-07,2555.782871634728
1998-08-10,2457.4791382684325
1998-08-11,2379.4660649890848
1998-08-12,2423.925884532376
1998-08-13,2393.3076131621424
1998-08-14,2405.0700690599724
1998-08-17,2409.498078069861
1998-08-18,2485.6162811683907
1998-08-19,2484.189314558579
1998-08-20,2470.6990666556267
1998-08-21,2375.5635283589954
1998-08-24,2368.642678301453
1998-08-25,2372.0374501872925
1998-08-26,2305.6533866194054
1998-08-27,2203.2512183608114
1998-08-28,2234.7313832735263
1998-08-31,2226.266482468792
1998-09-01,2215.8795793133286
1998-09-02,2219.4022260060387
1998-09-03,2164.0955728189992
1998-09-04,2218.0886954188754
1998-09-07,2262.885206191221
1998-09-08,2306.45078268511
1998-09-09,2246.369623353521
1998-09-10,2183.7177112881845
1998-09-11,2170.428809092903
1998-09-14,2180.940116227252
1998-09-15,2184.0246178648126
1998-09-16,2154.27449211686
1998-09-17,2085.6695011600323
1998-09-18,2045.4647216359872
1998-09-21,1996.5289705537564
1998-09-22,2033.1389035900452
1998-09-23,2104.176005001903
1998-09-24,2063.3023186007654
1998-09-25,2062.4669336589704
1998-09-28,2106.8281951846916
1998-09-29,2095.9738675056606
1998-09-30,2041.3554804641951
1998-10-01,1965.4907313389892
1998-10-02,1918.5493716253538
1998-10-05,1800.2390040262578
1998-10-06,1854.6919329294283
1998-10-07,1868.5123974652263
1998-10-08,1736.2017367443461
1998-10-09,1777.1148804013535
1998-10-12,1951.9961988488803
1998-10-13,1974.4186736754968
1998-10-14,2024.006363212171
1998-10-15,2064.8232885715493
1998-10-16,2145.1820912260973
1998-10-19,2134.4062681336927
1998-10-20,2180.3209670308306
1998-10-21,2092.106457932732
1998-10-22,2048.2710741974797
1998-10-23,2080.802143317395
1998-10-26,2094.130291966439
1998-10-27,2119.0230788786525
1998-10-28,2058.6640179223036
1998-10-29,2087.1258547051475
1998-10-30,2135.5261857079013
1998-11-02,2239.0479129081496
1998-11-03,2184.504008983509
1998-11-04,2221.7600881418016
1998-11-05,2191.3321838728043
1998-11-06,2192.331001528223
1998-11-09,2141.872288324529
1998-11-10,2120.2617104980363
1998-11-11,2133.764784570887
1998-11-12,2073.634917187521
1998-11-13,2064.569747607376
1998-11-16,2116.2897662694327
1998-11-17,2115.754485436587
1998-11-18,2165.3828089422086
1998-11-19,2168.4001579916794
1998-11-20,2183.5139827352396
1998-11-23,2208.936795161318
1998-11-24,2181.285695987464
1998-11-25,2183.2083873889214
1998-11-26,2232.7771466123527
1998-11-27,2275.34746775545
1998-11-30,2250.417851229358
1998-12-01,2199.437583577339
1998-12-02,2181.758293448038
1998-12-03,2163.5527592391013
1998-12-04,2150.780069632295
1998-12-07,2147.9930998683258
1998-12-08,2161.787836636929
1998-12-09,2256.587122524496
1998-12-10,2173.8744939645394
1998-12-11,2135.278965558668
1998-12-14,2095.64545233161
1998-12-15,2071.2165904278704
1998-12-16,2122.031190409132
1998-12-17,2117.9471784891216
1998-12-18,2119.156420969753
1998-12-21,2145.9938116039966
1998-12-22,2164.5382979341916
1998-12-23,2253.2818094151744
1998-12-24,2250.228847697487
1998-12-25,2250.228847697487
1998-12-28,2244.142305323815
1998-12-29,2239.105275730196
1998-12-30,2220.4038112495296
1998-12-31,2222.1843418292533
1999-01-01,2222.1843418292533
1999-01-04,2319.9588559099293
1999-01-05,2370.2652024567715
1999-01-06,2385.600672442684
1999-01-07,2414.788004023076
1999-01-08,2422.486645825204
1999-01-11,2395.0399154913853
1999-01-12,2342.547856259554
1999-01-13,2284.1496926319483
1999-01-14,2298.357389829773
1999-01-15,2270.1562419578518
1999-01-18,2330.7110278217788
1999-01-19,2377.5814210327903
1999-01-20,2403.152763933774
1999-01-21,2358.510073184551
1999-01-22,2319.243684320245
1999-01-25,2308.2572861079534
1999-01-26,2308.6960769215657
1999-01-27,2323.553266356258
1999-01-28,2334.7299785752775
1999-01-29,2338.998047144474
1999-02-01,2371.690097367379
1999-02-02,2396.45304599715
1999-02-03,2380.380447678399
1999-02-04,2402.6476942141044
1999-02-05,2421.0595996786997
1999-02-08,2384.1452624145404
1999-02-09,2348.990611596516
1999-02-10,2332.0073296424443
1999-02-11,2344.1776669854526
1999-02-12,2355.54802897354
1999-02-15,2353.8714555031875
1999-02-16,2370.7577471479367
1999-02-17,2340.3492220893045
1999-02-18,2347.430190055738
1999-02-19,2351.6872397587645
1999-02-22,2371.196679077512
1999-02-23,2360.37437432631
1999-02-24,2356.821009407269
1999-02-25,2336.2729748550537
1999-02-26,2305.11051353872
1999-03-01,2264.27444494876
1999-03-02,2283.8199298739705
1999-03-03,2287.5916588525724
1999-03-04,2288.6160337642727
1999-03-05,2341.169632056678
1999-03-08,2326.220285701692
1999-03-09,2326.7732070674606
1999-03-10,2332.53496289316
1999-03-11,2322.6125505422983
1999-03-12,2330.495736388698
1999-03-15,2325.80970972235
1999-03-16,2318.336464507434
1999-03-17,2322.085711175903
1999-03-18,2295.271386714097
1999-03-19,2327.7051579334757
1999-03-22,2298.839667670116
1999-03-23,2292.282093250121
1999-03-24,2258.6763137858834
1999-03-25,2314.9712050386697
1999-03-26,2322.304861159244
1999-03-29,2350.8296317112818
1999-03-30,2359.8050749210793
1999-03-31,2411.8403656830424
1999-04-01,2420.5653030753056
1999-04-02,2415.7159432524854
1999-04-05,2403.0964771721433
1999-04-06,2490.342476889236
1999-04-07,2478.90506999904
1999-04-08,2486.456865916326
1999-04-09,2493.141440342635
1999-04-12,2471.5082437925007
1999-04-13,2489.341873812099
1999-04-14,2506.10982778529
1999-04-15,2488.929781653159
1999-04-16,2542.6362491294394
1999-04-19,2547.519150389558
1999-04-20,2508.0784775018533
1999-04-21,2506.7246316477235
1999-04-22,2522.9111766090296
1999-04-23,2532.3799663435925
1999-04-26,2552.363808029083
1999-04-27,2583.0469367398246
1999-04-28,2561.1465553428334
1999-04-29,2571.8710733468656
1999-04-30,2578.025004443167
1999-05-03,2621.065855958997
1999-05-04,2637.440865434177
1999-05-05,2605.775357688208
1999-05-06,2578.2703188512037
1999-05-07,2600.748049451786
1999-05-10,2611.2744123112057
1999-05-11,2611.0697154418713
1999-05-12,2586.5108517785434
1999-05-13,2574.243785846465
1999-05-14,2550.4534196801114
1999-05-17,2519.810247213123
1999-05-18,2545.5286860421597
1999-05-19,2583.218369542599
1999-05-20,2612.2194606063485
1999-05-21,2579.6370369682036
1999-05-24,2582.433721005454
1999-05-25,2562.302455453286
1999-05-26,2523.835854596607
1999-05-27,2491.742590838615
1999-05-28,2474.604226273264
1999-05-31,2469.2549107199784
1999-06-01,2476.5465237433727
1999-06-02,2477.9472665637545
1999-06-03,2514.399146871557
1999-06-04,2530.7991322196567
1999-06-07,2557.015679497352
1999-06-08,2588.2432848965227
1999-06-09,2597.8928602151987
1999-06-10,2594.576291273035
1999-06-11,2632.9285863923396
1999-06-14,2614.926025373412
1999-06-15,2590.7855448217947
1999-06-16,2600.5465336022485
1999-06-17,2609.1872806442575
1999-06-18,2679.35127117366
1999-06-21,2703.7793894364772
1999-06-22,2671.0998102577555
1999-06-23,2673.5780830995827
1999-06-24,2672.5529289010196
1999-06-25,2692.9076526384183
1999-06-28,2693.592123019836
1999-06-29,2714.0703831400683
1999-06-30,2658.916097565245
1999-07-01,2673.4068410578934
1999-07-02,2704.9067070926308
1999-07-05,2722.873897593474
1999-07-06,2709.2665115452264
1999-07-07,2645.162058248191
1999-07-08,2634.509908257783
1999-07-09,2682.4617280018797
1999-07-12,2666.47215919063
1999-07-13,2636.756063734081
1999-07-14,2653.4862272707855
1999-07-15,2681.4873226360664
1999-07-16,2678.560379421922
1999-07-19,2703.9885440790313
1999-07-20,2743.924831798292
1999-07-21,2732.8439866183053
1999-07-22,2694.6934076624116
1999-07-23,2696.5219564851222
1999-07-26,2724.175126593252
1999-07-27,2729.937748020739
1999-07-28,2755.553547473181
1999-07-29,2750.1190453523755
1999-07-30,2787.78076538474
1999-08-02,2754.3614259758992
1999-08-03,2757.435269567907
1999-08-04,2773.1882104963356
1999-08-05,2743.615786523404
1999-08-06,2720.8203212858616
1999-08-09,2729.960011913604
1999-08-10,2714.7140455277804
1999-08-11,2742.4241965337837
1999-08-12,2795.814189860492
1999-08-13,2785.461758640734
1999-08-16,2794.3970782244432
1999-08-17,2786.356381847942
1999-08-18,2779.872529019633
1999-08-19,2766.98496779945
1999-08-20,2803.925385739132
1999-08-23,2823.0799379049704
1999-08-24,2825.199013833432
1999-08-25,2828.4469584976555
1999-08-26,2811.0018299844055
1999-08-27,2832.135747243807
1999-08-30,2808.1817828799462
1999-08-31,2768.626373362567
1999-09-01,2801.9893406392025
1999-09-02,2799.7571843967303
1999-09-03,2835.555567409425
1999-09-06,2849.975865597461
1999-09-07,2837.095910526387
1999-09-08,2816.2069440142823
1999-09-09,2810.9551956138484
1999-09-10,2804.0628689408964
1999-09-13,2794.2439931924127
1999-09-14,2774.263098932019
1999-09-15,2734.5652414158444
1999-09-16,2734.214289528128
1999-09-17,2753.0108093627373
1999-09-20,2777.7372378818513
1999-09-21,2774.1949948727915
1999-09-22,2752.715688487641
1999-09-23,2763.1532187992666
1999-09-24,2739.942087806883
1999-09-27,2764.6038393985878
1999-09-28,2767.311242853565
1999-09-29,2746.7225674539545
1999-09-30,2751.042922429234
1999-10-01,2764.654448493667
1999-10-04,2773.9333779535177
1999-10-05,2760.6368544336847
1999-10-06,2774.226415799896
1999-10-07,2798.2622499368636
1999-10-08,2791.5201875778016
1999-10-11,2798.792235026776
1999-10-12,2797.7113632397554
1999-10-13,2773.653426751313
1999-10-14,2768.964062890228
1999-10-15,2739.5105387098724
1999-10-18,2682.5195759018156
1999-10-19,2721.522700788403
1999-10-20,2693.5552962042248
1999-10-21,2683.890695821657
1999-10-22,2751.343117774193
1999-10-25,2761.2846283992562
1999-10-26,2780.519189625567
1999-10-27,2788.348770285047
1999-10-28,2812.5626412371503
1999-10-29,2853.6436285050436
1999-11-01,2836.2853551610715
1999-11-02,2851.1730503140557
1999-11-03,2852.4077965957767
1999-11-04,2866.099711159824
1999-11-05,2863.717947953342
1999-11-08,2862.3656258248852
1999-11-09,2863.528713247781
1999-11-10,2898.77573859186
1999-11-11,2930.347917509694
1999-11-12,2915.95693399546
1999-11-15,2937.986810882828
1999-11-16,2978.744033908948
1999-11-17,3064.047787062252
1999-11-18,3107.2040036444273
1999-11-19,3056.854730914276
1999-11-22,3047.304737216301
1999-11-23,3049.359729741917
1999-11-24,3006.3534964806227
1999-11-25,3034.567008715477
1999-11-26,3010.3480872082323
1999-11-29,3000.58150117738
1999-11-30,2973.323067406412
1999-12-01,3034.522152257026
1999-12-02,3053.466071055376
1999-12-03,3091.258055854602
1999-12-06,3146.3694213862104
1999-12-07,3159.9204197818203
1999-12-08,3255.9309891961557
1999-12-09,3173.2393803743585
1999-12-10,3168.4156424784487
1999-12-13,3171.578934383576
1999-12-14,3171.077799779714
1999-12-15,3143.848624858178
1999-12-16,3187.9205363075666
1999-12-17,3200.346908572193
1999-12-20,3163.551394085812
1999-12-21,3156.97959696973
1999-12-22,3189.1646608908404
1999-12-23,3234.407044119097
1999-12-24,3234.407044119097
1999-12-27,3237.006821758818
1999-12-28,3246.2146281996734
1999-12-29,3273.797748168045
1999-12-30,3269.248117161428
1999-12-31,3269.248117161428
2000-01-03,3341.8885625586204
2000-01-04,3291.3547291232803
2000-01-05,3199.135619564852
2000-01-06,3199.537860315969
2000-01-07,3245.6684450049966
2000-01-10,3331.041112408611
2000-01-11,3347.780288907738
2000-01-12,3336.4259764740837
2000-01-13,3341.692469548276
2000-01-14,3322.900547965097
2000-01-17,3372.9055911337746
2000-01-18,3322.6488250269203
2000-01-19,3316.0522796918835
2000-01-20,3300.587750698925
2000-01-21,3279.862887109611
2000-01-24,3260.192671297565
2000-01-25,3220.9300519828175
2000-01-26,3223.3882986970375
2000-01-27,3176.4740375499873
2000-01-28,3173.432152796354
2000-01-31,3087.874291228349
2000-02-01,3144.4243062291007
2000-02-02,3259.1481401808874
2000-02-03,3298.436577745278
2000-02-04,3302.1263804615187
2000-02-07,3357.805543810712
2000-02-08,3418.240423386249
2000-02-09,3424.1072043528443
2000-02-10,3424.876552034892
2000-02-11,3404.766266323419
2000-02-14,3322.329698041122
2000-02-15,3241.901481457674
2000-02-16,3290.248641726116
2000-02-17,3301.8525452629096
2000-02-18,3317.188709050316
2000-02-21,3334.400969192408
2000-02-22,3348.573372353913
2000-02-23,3366.0150111829903
2000-02-24,3351.5982532667217
2000-02-25,3378.4535741150657
2000-02-28,3377.398536500309
2000-02-29,3349.1738068555683
2000-03-01,3395.7204882320952
2000-03-02,3422.9721406018944
2000-03-03,3439.440085738623
2000-03-06,3436.9841145163414
2000-03-07,3427.488190388855
2000-03-08,3341.0233395395567
2000-03-09,3390.049054619809
2000-03-10,3410.3974224441454
2000-03-13,3351.9934459931656
2000-03-14,3384.5767592857037
2000-03-15,3295.0725642069992
2000-03-16,3374.313555627616
2000-03-17,3436.895846680017
2000-03-20,3483.8220196152756
2000-03-21,3477.021262007429
2000-03-22,3476.080614337026
2000-03-23,3458.716862641004
2000-03-24,3503.5978378584127
2000-03-27,3485.9337018753386
2000-03-28,3483.57256096868
2000-03-29,3445.0745417506996
2000-03-30,3376.7437625055372
2000-03-31,3367.661600704174
2000-04-03,3327.402624384201
2000-04-04,3340.7583752636083
2000-04-05,3305.581572230282
2000-04-06,3369.908400520449
2000-04-07,3390.5765265569635
2000-04-10,3407.504532259725
2000-04-11,3350.2993089915944
2000-04-12,3283.3378685242674
2000-04-13,3292.176112905589
2000-04-14,3229.2725464621285
2000-04-17,3203.2505583825314
2000-04-18,3252.7615675220854
2000-04-19,3284.954889449628
2000-04-20,3240.8856994847447
2000-04-21,3240.8856994847447
2000-04-24,3236.3049423123284
2000-04-25,3247.1524183422284
