Date,CANADA VALUE WEIGHTED
1997-06-19,1832.8658494167707
1997-06-20,1831.219599963138
1997-06-23,1811.765002467801
1997-06-24,1827.329573245503
1997-06-25,1830.3236160263832
1997-06-26,1832.7529913692454
1997-06-27,1822.222783301703
1997-06-30,1828.330823222542
1997-07-01,1827.2711900435816
1997-07-02,1873.5594502735116
1997-07-03,1893.8927382599286
1997-07-04,1893.8995847745834
1997-07-07,1877.837682410126
1997-07-08,1894.1481287177512
1997-07-09,1893.5285837211252
1997-07-10,1900.4411908115342
1997-07-11,1911.1813757513564
1997-07-14,1918.7757017403326
1997-07-15,1919.4737030473784
1997-07-16,1943.1311883196722
1997-07-17,1930.7525601685736
1997-07-18,1922.5253758698832
1997-07-21,1896.0208748542057
1997-07-22,1912.6236861848047
1997-07-23,1925.5183178791533
1997-07-24,1926.8350168163167
1997-07-25,1920.130626662746
1997-07-28,1918.9364115691567
1997-07-29,1924.4546730218538
1997-07-30,1940.0467420172217
1997-07-31,1942.126008353454
1997-08-01,1935.0674794993536
1997-08-04,1937.1718048839546
1997-08-05,1955.2621157058406
1997-08-06,1962.3987477119947
1997-08-07,1959.5823879047437
1997-08-08,1934.6416856688043
1997-08-11,1911.3320537277887
1997-08-12,1898.8303436824108
1997-08-13,1894.5558515887478
1997-08-14,1890.3259314274594
1997-08-15,1867.2547906531286
1997-08-18,1862.9199994849987
1997-08-19,1877.0906025959848
1997-08-20,1893.4852391842699
1997-08-21,1872.870958523861
1997-08-22,1868.062016489895
1997-08-25,1879.3300437645194
1997-08-26,1864.2314707119017
1997-08-27,1860.0461700094688
1997-08-28,1851.460090958948
1997-08-29,1843.2162168363043
1997-09-01,1844.4117734614013
1997-09-02,1868.5353096589886
1997-09-03,1875.6280387482377
1997-09-04,1874.3036958060648
1997-09-05,1883.3299816831939
1997-09-08,1888.4960106470076
1997-09-09,1896.0306913044403
1997-09-10,1883.4460739306842
1997-09-11,1865.150126686468
1997-09-12,1864.2304180337558
1997-09-15,1874.5938300688829
1997-09-16,1907.9207435481385
1997-09-17,1918.584120483894
1997-09-18,1933.8973736220357
1997-09-19,1933.100683088487
1997-09-22,1943.097782360184
1997-09-23,1941.6694256590383
1997-09-24,1941.0290629916487
1997-09-25,1933.8805769804806
1997-09-26,1933.6915410598408
1997-09-29,1944.992249123073
1997-09-30,1947.468093308565
1997-10-01,1955.3037034810254
1997-10-02,1964.4366263471197
1997-10-03,1980.5808255247885
1997-10-06,2004.539008855205
1997-10-07,2015.3169284878713
1997-10-08,2009.2251083047342
1997-10-09,1986.1063023658708
1997-10-10,1967.664475426414
1997-10-13,1965.0276197367803
1997-10-14,1987.36297261675
1997-10-15,1964.834449130217
1997-10-16,1955.601693026406
1997-10-17,1947.492778465001
1997-10-20,1967.291435289031
1997-10-21,1980.9552127240966
1997-10-22,1980.711083102868
1997-10-23,1961.015207517269
1997-10-24,1953.159864874738
1997-10-27,1830.2894876984367
1997-10-28,1844.7088651501217
1997-10-29,1896.4534096089255
1997-10-30,1863.1347299295721
1997-10-31,1880.4228593632902
1997-11-03,1919.4763552717923
1997-11-04,1916.8647628979602
1997-11-05,1943.1163807308837
1997-11-06,1943.5986179510926
1997-11-07,1903.1907457908112
1997-11-10,1902.030555076811
1997-11-11,1895.4145802803405
1997-11-12,1859.4815020977417
1997-11-13,1883.1765866932233
1997-11-14,1891.7567365479733
1997-11-17,1913.9954881288138
1997-11-18,1902.7958240525609
1997-11-19,1898.171477398448
1997-11-20,1907.5198865563525
1997-11-21,1915.734600018197
1997-11-24,1901.1671225210189
1997-11-25,1880.0159516932606
1997-11-26,1838.636435606948
1997-11-27,1824.8585414010404
1997-11-28,1847.0936834646018
1997-12-01,1886.6977340778258
1997-12-02,1900.7530312616916
1997-12-03,1911.6487400101598
1997-12-04,1896.3120697274662
1997-12-05,1913.887902010029
1997-12-08,1934.0570273134235
1997-12-09,1930.2645007069375
1997-12-10,1928.006760078965
1997-12-11,1891.769517666775
1997-12-12,1899.3672190296995
1997-12-15,1887.4217084751792
1997-12-16,1877.6877559072952
1997-12-17,1893.0829629589155
1997-12-18,1879.9224467280496
1997-12-19,1854.333452762262
1997-12-22,1871.1719698215213
1997-12-23,1853.4474181815258
1997-12-24,1848.3737533749297
1997-12-25,1848.3737533749297
1997-12-26,1848.3737533749297
1997-12-29,1884.9396211036437
1997-12-30,1898.7565233586442
1997-12-31,1902.404475517942
1998-01-01,1902.404475517942
1998-01-02,1914.0731045168295
1998-01-05,1929.7901469360895
1998-01-06,1899.4435954821392
1998-01-07,1877.605325724563
1998-01-08,1849.5604872873935
1998-01-09,1804.551488266063
1998-01-12,1788.3709141558397
1998-01-13,1809.8314517474366
1998-01-14,1814.2294050774892
1998-01-15,1802.238184183154
1998-01-16,1823.2876124288182
1998-01-19,1840.3615256960873
1998-01-20,1846.2116023961369
1998-01-21,1833.538393530099
1998-01-22,1796.1184703101142
1998-01-23,1824.1133356992661
1998-01-26,1862.3286576323383
1998-01-27,1904.5731235982662
1998-01-28,1901.837637043153
1998-01-29,1891.1086579289017
1998-01-30,1885.886390347622
1998-02-02,1916.2377653115095
1998-02-03,1919.333575332205
1998-02-04,1919.8257453183064
1998-02-05,1940.9758723508764
1998-02-06,1968.5958902548616
1998-02-09,1958.5089439446535
1998-02-10,1976.4734423969646
1998-02-11,1989.7056399365315
1998-02-12,1999.438587833054
1998-02-13,1988.8883738800223
1998-02-16,1988.9882056771503
1998-02-17,1987.5781824608423
1998-02-18,1987.2212191312856
1998-02-19,1982.321396074863
1998-02-20,1999.0774697565153
1998-02-23,2001.5805865243026
1998-02-24,2000.3152362970782
1998-02-25,2017.6887875889652
1998-02-26,2047.096126709756
1998-02-27,2038.9615488868678
1998-03-02,2034.646792230397
1998-03-03,2056.3963690350274
1998-03-04,2053.268067485487
1998-03-05,2045.7297772375503
1998-03-06,2066.7530539428362
1998-03-09,2093.1426553054266
1998-03-10,2114.288832129439
1998-03-11,2139.122690998313
1998-03-12,2150.646565108268
1998-03-13,2146.351970733092
1998-03-16,2153.3591371318776
1998-03-17,2154.5232808638084
1998-03-18,2150.280172023409
1998-03-19,2137.388595511747
1998-03-20,2142.9427021543256
1998-03-23,2168.955698548189
1998-03-24,2177.11225905599
1998-03-25,2200.851971768935
1998-03-26,2194.6013010795623
1998-03-27,2208.9103304959563
1998-03-30,2175.1184908438904
1998-03-31,2177.8849239865094
1998-04-01,2170.936262025149
1998-04-02,2167.7912137014278
1998-04-03,2184.5469973410154
1998-04-06,2196.0232894649102
1998-04-07,2172.4296172818817
1998-04-08,2164.9171176550203
1998-04-09,2174.9973895808066
1998-04-10,2174.9973895808066
1998-04-13,2180.447554143086
1998-04-14,2216.3558215929697
1998-04-15,2216.0835189111276
1998-04-16,2210.6937467868497
1998-04-17,2213.423286376459
1998-04-20,2211.4319092121173
1998-04-21,2210.291633000513
1998-04-22,2222.5614579412954
1998-04-23,2221.308055596367
1998-04-24,2190.6373319973104
1998-04-27,2150.9262550147005
1998-04-28,2154.8423778712922
1998-04-29,2173.195652588552
1998-04-30,2197.307567359574
1998-05-01,2207.9067515915754
1998-05-04,2213.648346869868
1998-05-05,2201.870638513464
1998-05-06,2190.622949849029
1998-05-07,2169.639891034545
1998-05-08,2207.6386667455895
1998-05-11,2223.073817269677
1998-05-12,2224.136281923645
1998-05-13,2202.356441622094
1998-05-14,2185.5921476094036
1998-05-15,2181.609996870349
1998-05-18,2178.1563003477886
1998-05-19,2173.498006711567
1998-05-20,2183.243725074562
1998-05-21,2199.9054739612243
1998-05-22,2201.261669606074
1998-05-25,2218.3775973570614
1998-05-26,2163.1093333200724
1998-05-27,2140.8364655325927
1998-05-28,2153.600932364318
1998-05-29,2155.980635244747
1998-06-01,2129.071895929436
1998-06-02,2142.898471829717
1998-06-03,2129.536542258253
1998-06-04,2133.4547681592508
1998-06-05,2136.6711665693574
1998-06-08,2149.416911935112
1998-06-09,2143.3813060421026
1998-06-10,2095.8762213132513
1998-06-11,2061.344163219033
1998-06-12,2067.5504691755123
1998-06-15,2004.4787117475394
1998-06-16,2026.4712284731895
1998-06-17,2045.667973874294
1998-06-18,2022.1024425821945
1998-06-19,2020.3344693269685
1998-06-22,2007.522301449999
1998-06-23,2025.6526277155954
1998-06-24,2046.8495927329695
1998-06-25,2066.0288990076283
1998-06-26,2068.4737546999845
1998-06-29,2091.9746894064515
1998-06-30,2073.857601531357
1998-07-01,2079.2304727676405
1998-07-02,2082.8356876842213
1998-07-03,2088.399439209165
1998-07-06,2096.9007695717487
1998-07-07,2100.450758101674
1998-07-08,2096.182099454838
1998-07-09,2086.8889029478014
1998-07-10,2071.4831968577373
1998-07-13,2066.4582320224213
1998-07-14,2077.702530243125
1998-07-15,2069.309142422333
1998-07-16,2070.2787879896537
1998-07-17,2071.8268041436163
1998-07-20,2077.7799714832936
1998-07-21,2061.1258375652847
1998-07-22,2041.2022870696399
1998-07-23,2005.005722503689
1998-07-24,1985.087167260981
1998-07-27,1980.0960587439515
1998-07-28,1959.2920111661597
1998-07-29,1934.284543855431
1998-07-30,1943.0841692778256
1998-07-31,1908.3121693989972
1998-08-03,1899.86691589989
1998-08-04,1838.2284590126887
1998-08-05,1851.9110504641637
1998-08-06,1819.1586929451817
1998-08-07,1816.3639981230622
1998-08-10,1787.5360741037773
1998-08-11,1723.491472574908
1998-08-12,1782.4260128662606
1998-08-13,1734.4576895375876
1998-08-14,1721.2905951947546
1998-08-17,1753.5547270731288
1998-08-18,1777.2253815686431
1998-08-19,1763.813649327533
1998-08-20,1743.7979757265518
1998-08-21,1708.423811662356
1998-08-24,1682.8562196547423
1998-08-25,1679.9202682780283
1998-08-26,1649.772968428877
1998-08-27,1522.1283109883307
1998-08-28,1530.3771881166806
1998-08-31,1477.8220662468243
1998-09-01,1504.2245148547927
1998-09-02,1544.1581626354366
1998-09-03,1569.202589591092
1998-09-04,1590.0757303867708
1998-09-07,1600.3241632429301
1998-09-08,1659.501358192651
1998-09-09,1631.9564684187512
1998-09-10,1627.972395499353
1998-09-11,1661.4539532151068
1998-09-14,1656.4286155547054
1998-09-15,1664.6650095405453
1998-09-16,1675.552426144771
1998-09-17,1596.4437949573792
1998-09-18,1607.221165997761
1998-09-21,1624.0905134319055
1998-09-22,1633.5486223310365
1998-09-23,1693.0605437313477
1998-09-24,1665.5706292719653
1998-09-25,1647.7650660521776
1998-09-28,1653.6152886318534
1998-09-29,1637.891914577427
1998-09-30,1576.1978558411056
1998-10-01,1508.0663341413092
1998-10-02,1521.5955721753462
1998-10-05,1469.6308837011436
1998-10-06,1492.5160884450816
1998-10-07,1543.4345100068936
1998-10-08,1514.598371551602
1998-10-09,1532.9467898836022
1998-10-12,1543.0994145552552
1998-10-13,1555.378886493173
1998-10-14,1562.7216306190978
1998-10-15,1636.7792152810687
1998-10-16,1642.801480891536
1998-10-19,1621.2076308016274
1998-10-20,1644.1899572155849
1998-10-21,1627.9828473457796
1998-10-22,1623.7754550040813
1998-10-23,1623.433878328779
1998-10-26,1643.1908790024581
1998-10-27,1656.0052932906901
1998-10-28,1657.8167471214633
1998-10-29,1674.5759411215606
1998-10-30,1705.1266114975244
1998-11-02,1739.4093008840389
1998-11-03,1750.4870231823038
1998-11-04,1773.5712863063561
1998-11-05,1798.2014643788943
1998-11-06,1786.064322710636
1998-11-09,1759.4254293960632
1998-11-10,1722.7437307301195
1998-11-11,1722.6042988145964
1998-11-12,1705.9117921454322
1998-11-13,1732.7295800106376
1998-11-16,1732.9234429556839
1998-11-17,1732.3881760018132
1998-11-18,1724.4219310671638
1998-11-19,1761.1299666650555
1998-11-20,1787.4566234286024
1998-11-23,1833.2363755590034
1998-11-24,1797.753731772141
1998-11-25,1780.9385643190565
1998-11-26,1821.3293347436766
1998-11-27,1774.9075866564206
1998-11-30,1753.2937455963038
1998-12-01,1782.5896485024034
1998-12-02,1754.120952371722
1998-12-03,1728.0492669477085
1998-12-04,1749.4742293094164
1998-12-07,1746.6605721781532
1998-12-08,1746.1331431876506
1998-12-09,1750.259764198934
1998-12-10,1716.925410070915
1998-12-11,1705.7561503012312
1998-12-14,1701.8260781576632
1998-12-15,1704.537651180897
1998-12-16,1721.9251043508327
1998-12-17,1721.8924720260645
1998-12-18,1739.877598887711
1998-12-21,1731.51641351661
1998-12-22,1720.864535606025
1998-12-23,1738.454031173174
1998-12-24,1749.6446005968162
1998-12-25,1749.6446005968162
1998-12-28,1748.2345066247037
1998-12-29,1744.868490477351
1998-12-30,1728.1100676939272
1998-12-31,1763.3358987506194
1999-01-01,1763.3358987506194
1999-01-04,1799.4329650087163
1999-01-05,1830.6065348458862
1999-01-06,1895.8053226935924
1999-01-07,1889.5616913677025
1999-01-08,1910.8726909051638
1999-01-11,1908.9029241663611
1999-01-12,1862.6030881193128
1999-01-13,1814.6578463039878
1999-01-14,1799.4600582559317
1999-01-15,1849.8405652200188
1999-01-18,1863.0907198066095
1999-01-19,1835.6941376197767
1999-01-20,1825.778175102149
1999-01-21,1814.5271027651172
1999-01-22,1793.6125469973908
1999-01-25,1808.5127122093281
1999-01-26,1819.0328981529692
1999-01-27,1815.008514003656
1999-01-28,1809.0895652578683
1999-01-29,1858.0291544877787
1999-02-01,1859.3488803287182
1999-02-02,1822.8212133810432
1999-02-03,1833.2644379952712
1999-02-04,1836.6356206493608
1999-02-05,1848.972861197669
1999-02-08,1842.0037602592517
1999-02-09,1796.298477266096
1999-02-10,1789.822580010008
1999-02-11,1827.5958363643174
1999-02-12,1804.8996143651448
1999-02-15,1810.070572499649
1999-02-16,1784.6647120238658
1999-02-17,1764.9892048980487
1999-02-18,1787.8551374632139
1999-02-19,1793.1729477840045
1999-02-22,1818.0260556343067
1999-02-23,1793.6702425633946
1999-02-24,1755.6822469366582
1999-02-25,1751.2326822138627
1999-02-26,1751.3500639184645
1999-03-01,1731.0662192723087
1999-03-02,1705.1410964642462
1999-03-03,1688.7796538468226
1999-03-04,1722.4026832187785
1999-03-05,1779.8017306789627
1999-03-08,1802.2274338070893
1999-03-09,1790.1011738813777
1999-03-10,1807.2596738417972
1999-03-11,1804.68424670598
1999-03-12,1803.9083348403701
1999-03-15,1811.9699703044198
1999-03-16,1818.5487462140013
1999-03-17,1820.581427361284
1999-03-18,1822.3343519364394
1999-03-19,1831.435152720607
1999-03-22,1843.110402463601
1999-03-23,1808.69390353273
1999-03-24,1831.2664177466522
1999-03-25,1843.585806597706
1999-03-26,1848.8203977207754
1999-03-29,1849.1938152262571
1999-03-30,1818.430488424968
1999-03-31,1823.8532336421315
1999-04-01,1839.042909962811
1999-04-02,1847.784778522781
1999-04-05,1884.2431141047507
1999-04-06,1879.6723344838538
1999-04-07,1895.5068630602734
1999-04-08,1947.1257239193976
1999-04-09,1923.1093279261468
1999-04-12,1955.8984901369731
1999-04-13,1953.582406895449
1999-04-14,1965.7033528033744
1999-04-15,1987.9567927862238
1999-04-16,2002.1462607197154
1999-04-19,1974.7029166185393
1999-04-20,1971.8878301400775
1999-04-21,1997.0850108020966
1999-04-22,2010.6415008193737
1999-04-23,2017.0500869172133
1999-04-26,2005.9273287149197
1999-04-27,2007.7047327095322
1999-04-28,2028.8240532183222
1999-04-29,2038.62016812817
1999-04-30,2025.4501659890268
1999-05-03,2046.703557454624
1999-05-04,2048.300180248852
1999-05-05,2041.585016849976
1999-05-06,2036.3935629477062
1999-05-07,2017.6377803728828
1999-05-10,2024.063407920723
1999-05-11,2036.3726714054033
1999-05-12,2020.532650518745
1999-05-13,2034.0688008693553
1999-05-14,1971.7990723974947
1999-05-17,1977.0371063463415
1999-05-18,1990.6655237527925
1999-05-19,2003.5792754362847
1999-05-20,1989.6131285400518
1999-05-21,1996.2115565699155
1999-05-24,2001.1482616627586
1999-05-25,1951.167014277478
1999-05-26,1931.5440006993501
1999-05-27,1908.5708396549533
1999-05-28,1928.9421455365211
1999-05-31,1936.3886978792038
1999-06-01,1935.1502197543696
1999-06-02,1938.7896372438172
1999-06-03,1950.8979623904986
1999-06-04,1978.6690431152424
1999-06-07,1995.9871971892326
1999-06-08,1971.749553819742
1999-06-09,1974.463561762574
1999-06-10,1980.8945114967628
1999-06-11,1980.6731840766872
1999-06-14,1985.1871385241636
1999-06-15,1975.331619175334
1999-06-16,1993.4519710291584
1999-06-17,1994.1853938096147
1999-06-18,2007.7803987515247
1999-06-21,1991.8310272649587
1999-06-22,1979.2499843106368
1999-06-23,1971.06565152504
1999-06-24,1964.1161940315187
1999-06-25,1991.8895312614382
1999-06-28,1980.6335457214893
1999-06-29,1977.9595323567364
1999-06-30,1992.948251095289
1999-07-01,2007.8706054360744
1999-07-02,2051.9607174476782
1999-07-05,2097.24225616879
1999-07-06,2077.6148109556293
1999-07-07,2057.6421004121
1999-07-08,2050.0660241854766
1999-07-09,2065.1485382165397
1999-07-12,2046.1824540630612
1999-07-13,2031.192351307814
1999-07-14,2069.3730942509396
1999-07-15,2078.904005159282
1999-07-16,2068.8908044725686
1999-07-19,2055.496652133211
1999-07-20,2026.7058491458426
1999-07-21,2003.6811465287606
1999-07-22,1990.7040760997754
1999-07-23,1982.5819382853315
1999-07-26,1955.2992501019417
1999-07-27,1962.50028929741
1999-07-28,1985.7393723486043
1999-07-29,1969.4207513977226
1999-07-30,1994.0461053541335
1999-08-02,1983.9985349764295
1999-08-03,1991.7312879242638
1999-08-04,1985.8465906210765
1999-08-05,1960.0038720158605
1999-08-06,1949.3840738925876
1999-08-09,1945.6940377793505
1999-08-10,1928.8033775219305
1999-08-11,1979.4568406490735
1999-08-12,1988.2781071580034
1999-08-13,2018.8025408955339
1999-08-16,2028.381921842209
1999-08-17,2025.8572649821858
1999-08-18,2023.649151443263
1999-08-19,2021.538811051293
1999-08-20,2029.1883373044607
1999-08-23,2045.0827991161557
1999-08-24,2041.7012487647858
1999-08-25,2051.4488103538915
1999-08-26,2022.0069256215475
1999-08-27,2021.9001066740282
1999-08-30,2007.1413199259443
1999-08-31,1987.8032977332805
1999-09-01,1998.1775382234541
1999-09-02,1968.290342549366
1999-09-03,2003.4655614729459
1999-09-06,2004.204922065297
1999-09-07,2015.4990070651945
1999-09-08,2019.1148665437245
1999-09-09,2050.645032954961
1999-09-10,2065.751311883545
1999-09-13,2060.271512959741
1999-09-14,2062.756855093655
1999-09-15,2039.418897128141
1999-09-16,2020.1121174731427
1999-09-17,2039.2119912844419
1999-09-20,2031.2443992894125
1999-09-21,1992.920977782875
1999-09-22,1981.8429824272016
1999-09-23,1956.2687549508812
1999-09-24,1937.8067202853679
1999-09-27,1978.0205555718708
1999-09-28,1984.2375580598978
1999-09-29,1981.7510468415692
1999-09-30,1993.8194585523772
1999-10-01,1983.8133464167072
1999-10-04,2007.4504634945033
1999-10-05,1999.153622347807
1999-10-06,2003.858139684606
1999-10-07,2010.1674425716124
1999-10-08,2017.306442920004
1999-10-11,2018.539766606321
1999-10-12,2012.7028024996316
1999-10-13,1981.1976694263578
1999-10-14,1965.5468139317456
1999-10-15,1939.0438974357066
1999-10-18,1936.8333105337445
1999-10-19,1938.4111674898015
1999-10-20,1961.8646709543568
1999-10-21,1969.7335731201506
1999-10-22,1999.5919789037555
1999-10-25,2002.7112785619881
1999-10-26,2003.3753004321093
1999-10-27,1986.2204394050268
1999-10-28,2017.8514433342948
1999-10-29,2070.5659140345515
1999-11-01,2068.2521962132428
1999-11-02,2052.2707159891065
1999-11-03,2049.434574781628
1999-11-04,2051.872162354061
1999-11-05,2064.5014287003273
1999-11-08,2045.7418817747746
1999-11-09,2046.5612964190855
1999-11-10,2058.4897746082515
1999-11-11,2098.237194464283
1999-11-12,2120.134904409609
1999-11-15,2137.430965819845
1999-11-16,2122.6557492786783
1999-11-17,2124.375079022758
1999-11-18,2127.8079016927213
1999-11-19,2140.6684310999576
1999-11-22,2119.9929982345625
1999-11-23,2136.12023200315
1999-11-24,2152.525951186354
1999-11-25,2172.952463792751
1999-11-26,2180.7015573454937
1999-11-29,2138.1394930810216
1999-11-30,2080.9649430089667
1999-12-01,2097.7732529302966
1999-12-02,2103.525168650041
1999-12-03,2126.730336380062
1999-12-06,2139.9474485445658
1999-12-07,2140.886360120479
1999-12-08,2107.343028902891
1999-12-09,2118.3241576000833
1999-12-10,2133.8909948774026
1999-12-13,2132.655941679442
1999-12-14,2116.783470548434
1999-12-15,2138.1471720482723
1999-12-16,2148.124906727411
1999-12-17,2154.812762098872
1999-12-20,2149.772781739329
1999-12-21,2160.281528996333
1999-12-22,2167.303912316508
1999-12-23,2193.0519192144684
1999-12-24,2213.703435005576
1999-12-27,2231.4033804641736
1999-12-28,2248.084518826148
1999-12-29,2250.4600772645936
1999-12-30,2233.479758926166
1999-12-31,2222.9509434475735
2000-01-03,2234.0341418360663
2000-01-04,2195.670866921033
2000-01-05,2195.18104013563
2000-01-06,2196.196680165178
2000-01-07,2238.4313431566848
2000-01-10,2255.8893229129812
2000-01-11,2218.27607478904
2000-01-12,2199.5953193061205
2000-01-13,2210.009584171481
2000-01-14,2189.7172356002616
2000-01-17,2225.353161202556
2000-01-18,2247.7315785799574
2000-01-19,2227.8388200185505
2000-01-20,2223.075075030104
2000-01-21,2196.6242402472412
2000-01-24,2166.7522562449617
2000-01-25,2188.854187381658
2000-01-26,2222.8701271395444
2000-01-27,2270.749274395953
2000-01-28,2209.336618531216
2000-01-31,2206.679268321776
2000-02-01,2235.586615205763
2000-02-02,2249.43610026034
2000-02-03,2269.2590973013644
2000-02-04,2303.260774103665
2000-02-07,2290.7921111962028
2000-02-08,2300.040640616591
2000-02-09,2283.1562431196294
2000-02-10,2292.3589215160255
2000-02-11,2264.4367490962936
2000-02-14,2302.1766234725883
2000-02-15,2308.549436659175
2000-02-16,2330.847994766943
2000-02-17,2330.584121787707
2000-02-18,2300.4299038278086
2000-02-21,2287.2534932004883
2000-02-22,2257.9252523164655
2000-02-23,2258.6562808378817
2000-02-24,2229.950424115008
2000-02-25,2239.764024875326
2000-02-28,2260.0727757030663
2000-02-29,2214.9879792708984
2000-03-01,2274.1289991643366
2000-03-02,2289.597744823261
2000-03-03,2274.1825977233607
2000-03-06,2278.321109120965
2000-03-07,2247.4698926987403
2000-03-08,2201.848145587325
2000-03-09,2222.3200068343044
2000-03-10,2224.884601492682
2000-03-13,2238.937512825649
2000-03-14,2230.3601930104373
2000-03-15,2245.5452891816253
2000-03-16,2301.110108827683
2000-03-17,2274.70460266715
2000-03-20,2306.823857596977
2000-03-21,2339.0202024744044
2000-03-22,2371.914946806195
2000-03-23,2387.229054956275
2000-03-24,2402.1275691424676
2000-03-27,2407.153023353439
2000-03-28,2396.0370148879265
2000-03-29,2376.373922913335
2000-03-30,2352.3149677847946
2000-03-31,2353.591321216108
2000-04-03,2380.9713113579937
2000-04-04,2349.199791077609
2000-04-05,2351.66823512149
2000-04-06,2377.8560906085136
2000-04-07,2327.798013308329
2000-04-10,2358.3559758906235
2000-04-11,2364.8880726041775
2000-04-12,2361.8710543090056
2000-04-13,2355.991549335818
