Date,USA VALUE WEIGHTED
2004-06-09,888.4208451
2004-06-10,892.9245881
2004-06-11,892.7154419
2004-06-14,883.4626044
2004-06-15,889.1023233
2004-06-16,891.0840319
2004-06-17,891.298397
2004-06-18,894.145245
2004-06-21,890.6965872
2004-06-22,893.2464328
2004-06-23,900.7732396
2004-06-24,898.4058584
2004-06-25,892.9820161
2004-06-28,892.8055266
2004-06-29,893.9265644
2004-06-30,897.7481972
2004-07-01,888.402413
2004-07-02,886.7052475
2004-07-05,886.7052475
2004-07-06,881.0132753
2004-07-07,882.37599
2004-07-08,875.4321989
2004-07-09,878.2122514
2004-07-12,880.1302866
2004-07-13,881.1300668
2004-07-14,879.06141
2004-07-15,875.313599
2004-07-16,873.5247238
2004-07-19,874.374002
2004-07-20,879.0538343
2004-07-21,868.5206261
2004-07-22,869.1717305
2004-07-23,863.0090549
2004-07-26,861.4825031
2004-07-27,868.9577787
2004-07-28,870.6158351
2004-07-29,874.7867167
2004-07-30,875.4779834
2004-08-02,879.53642
2004-08-03,875.1518609
2004-08-04,874.3332223
2004-08-05,860.7975322
2004-08-06,849.2475143
2004-08-09,850.4649188
2004-08-10,860.8236596
2004-08-11,860.0758045
2004-08-12,850.5666932
2004-08-13,851.3645352
2004-08-16,863.3000742
2004-08-17,865.1100886
2004-08-18,875.0749839
2004-08-19,871.7680774
2004-08-20,877.7692219
2004-08-23,874.8667961
2004-08-24,875.8718723
2004-08-25,882.2073214
2004-08-26,882.941165
2004-08-27,884.8892847
2004-08-30,879.1301836
2004-08-31,884.1353148
2004-09-01,885.1335527
2004-09-02,895.0472353
2004-09-03,892.982321
2004-09-06,892.982321
2004-09-07,899.9716851
2004-09-08,895.0077656
2004-09-09,895.8311704
2004-09-10,899.0425882
2004-09-13,900.3334688
2004-09-14,901.3253185
2004-09-15,895.8462115
2004-09-16,899.9745262
2004-09-17,903.3327941
2004-09-20,898.0147049
2004-09-21,904.2488064
2004-09-22,892.3048078
2004-09-23,886.8500922
2004-09-24,889.2700228
2004-09-27,884.900826
2004-09-28,890.2282448
2004-09-29,892.5831876
2004-09-30,892.6905525
2004-10-01,905.5310937
2004-10-04,908.2568299
2004-10-05,907.5475751
2004-10-06,913.6724855
2004-10-07,905.8585271
2004-10-08,900.9604977
2004-10-11,902.2370265
2004-10-12,900.8819529
2004-10-13,893.3989099
2004-10-14,884.4299361
2004-10-15,888.732773
2004-10-18,891.6957679
2004-10-19,882.2534039
2004-10-20,881.7774211
2004-10-21,883.0652392
2004-10-22,876.914776
2004-10-25,876.3629991
2004-10-26,890.0513073
2004-10-27,899.9243207
2004-10-28,901.7898933
2004-10-29,904.4175766
2004-11-01,905.564531
2004-11-02,904.9554819
2004-11-03,914.9450225
2004-11-04,931.1289438
2004-11-05,934.1467947
2004-11-08,933.1016289
2004-11-09,932.7441601
2004-11-10,933.0914741
2004-11-11,941.4573105
2004-11-12,950.0896625
2004-11-15,949.070289
2004-11-16,942.7177054
2004-11-17,948.0271228
2004-11-18,948.9156566
2004-11-19,939.5029187
2004-11-22,945.2878836
2004-11-23,945.628584
2004-11-24,949.3853094
2004-11-25,949.3853094
2004-11-26,950.9140799
2004-11-29,946.7464775
2004-11-30,943.5958552
2004-12-01,956.6411622
2004-12-02,954.4436443
2004-12-03,955.1694384
2004-12-06,954.4110497
2004-12-07,944.6078949
2004-12-08,948.8039732
2004-12-09,953.6534588
2004-12-10,953.4685883
2004-12-13,961.6972861
2004-12-14,965.6083956
2004-12-15,969.1666013
2004-12-16,967.0024599
2004-12-17,960.6408132
2004-12-20,961.8466314
2004-12-21,971.2735491
2004-12-22,975.128088
2004-12-23,975.3312734
2004-12-24,975.3312734
2004-12-27,970.8700465
2004-12-28,977.6966987
2004-12-29,977.8984646
2004-12-30,978.3443769
2004-12-31,977.3291931
2005-01-03,969.2407124
2005-01-04,958.9014959
2005-01-05,955.0495157
2005-01-06,959.2172999
2005-01-07,957.0246914
2005-01-10,959.8983085
2005-01-11,954.4326851
2005-01-12,957.8806564
2005-01-13,950.4938822
2005-01-14,955.6143058
2005-01-17,955.6143058
2005-01-18,965.2022354
2005-01-19,956.7372957
2005-01-20,950.5956339
2005-01-21,944.5319398
2005-01-24,942.8912447
2005-01-25,945.3046647
2005-01-26,950.2210792
2005-01-27,949.9917007
2005-01-28,947.124985
2005-01-31,955.4170416
2005-02-01,962.8552453
2005-02-02,966.0350221
2005-02-03,964.5446559
2005-02-04,975.3260378
2005-02-07,974.2533147
2005-02-08,974.1950478
2005-02-09,967.2906723
2005-02-10,970.7603296
2005-02-11,977.1794423
2005-02-14,978.0788271
2005-02-15,980.8958907
2005-02-16,981.1980945
2005-02-17,973.5152828
2005-02-18,973.9647265
2005-02-21,973.9647265
2005-02-22,959.0687099
2005-02-23,965.1706655
2005-02-24,972.5764474
2005-02-25,982.4358472
2005-02-28,976.4483448
2005-03-01,981.9069859
2005-03-02,981.3459599
2005-03-03,982.0249472
2005-03-04,991.8395883
2005-03-07,993.8175786
2005-03-08,989.5791344
2005-03-09,978.6063808
2005-03-10,980.4723403
2005-03-11,974.568578
2005-03-14,981.1127181
2005-03-15,973.7161775
2005-03-16,964.244957
2005-03-17,965.6380533
2005-03-18,965.1797548
2005-03-21,960.62574
2005-03-22,950.3947247
2005-03-23,949.9051944
2005-03-24,949.7208407
2005-03-25,949.7208407
2005-03-28,951.5530696
2005-03-29,945.2962422
2005-03-30,958.0073015
2005-03-31,958.7863217
2005-04-01,953.1064367
2005-04-04,955.3644898
2005-04-05,958.9023971
2005-04-06,962.4315523
2005-04-07,967.6568273
2005-04-08,959.3262412
2005-04-11,959.6673302
2005-04-12,965.1514808
2005-04-13,954.2808036
2005-04-14,943.9250437
2005-04-15,928.0401539
2005-04-18,931.3735001
2005-04-19,937.1486665
2005-04-20,924.3394796
2005-04-21,940.6471973
2005-04-22,935.6028896
2005-04-25,943.9060361
2005-04-26,935.8786209
2005-04-27,940.1267743
2005-04-28,929.4577212
2005-04-29,940.5899862
2005-05-02,945.3264239
2005-05-03,944.4226707
2005-05-04,958.4167596
2005-05-05,955.1735923
2005-05-06,953.545201
2005-05-09,960.1565609
2005-05-10,949.9897503
2005-05-11,953.1673909
2005-05-12,942.5859432
2005-05-13,936.5490612
2005-05-16,946.6450514
2005-05-17,953.8526744
2005-05-18,964.2721304
2005-05-19,968.8883282
2005-05-20,967.5431039
2005-05-23,970.9196518
2005-05-24,970.3478041
2005-05-25,967.1359354
2005-05-26,973.3547745
2005-05-27,974.8242561
2005-05-30,974.8242561
2005-05-31,968.7915691
2005-06-01,977.0541768
2005-06-02,978.6734651
2005-06-03,972.6635457
2005-06-06,973.7389818
2005-06-07,974.0665319
2005-06-08,973.08037
2005-06-09,977.1822832
2005-06-10,977.0192864
2005-06-13,979.7100858
2005-06-14,983.385304
2005-06-15,986.5138222
2005-06-16,990.2811134
2005-06-17,995.3234875
2005-06-20,994.835881
2005-06-21,993.5769399
2005-06-22,993.2125262
2005-06-23,982.4702583
2005-06-24,975.2852121
2005-06-27,974.542259
2005-06-28,983.9132247
2005-06-29,983.2398585
2005-06-30,976.8552862
2005-07-01,980.0985333
2005-07-04,980.0985333
2005-07-05,988.3355257
2005-07-06,980.5555009
2005-07-07,982.6041074
2005-07-08,993.1967034
2005-07-11,999.182712
2005-07-12,1001.117471
2005-07-13,1001.965451
2005-07-14,1004.537859
2005-07-15,1005.943647
2005-07-18,1000.163679
2005-07-19,1005.57012
2005-07-20,1010.097416
2005-07-21,1002.034672
2005-07-22,1008.15431
2005-07-25,1003.99302
2005-07-26,1006.223986
2005-07-27,1009.712322
2005-07-28,1015.597817
2005-07-29,1008.214381
2005-08-01,1008.552648
2005-08-02,1014.671978
2005-08-03,1015.330784
2005-08-04,1008.533928
2005-08-05,999.3270212
2005-08-08,996.3106777
2005-08-09,1002.982212
2005-08-10,1002.212768
2005-08-11,1008.635127
2005-08-12,1003.039044
2005-08-15,1005.795616
2005-08-16,994.9111467
2005-08-17,995.584043
2005-08-18,994.5153355
2005-08-19,995.4054679
2005-08-22,997.4008061
2005-08-23,994.1229346
2005-08-24,987.5852583
2005-08-25,989.9616914
2005-08-26,983.5004999
2005-08-29,988.9661646
2005-08-30,985.8803539
2005-08-31,995.8213125
2005-09-01,996.5419648
2005-09-02,994.0778022
2005-09-05,994.0778022
2005-09-06,1005.408309
2005-09-07,1008.094342
2005-09-08,1003.476778
2005-09-09,1011.603445
2005-09-12,1011.280164
2005-09-13,1003.707953
2005-09-14,1001.730491
2005-09-15,1002.578981
2005-09-16,1011.743721
2005-09-19,1005.505449
2005-09-20,997.5937267
2005-09-21,987.738364
2005-09-22,991.1458445
2005-09-23,992.1870566
2005-09-26,992.8181092
2005-09-27,992.4500704
2005-09-28,993.257665
2005-09-29,1002.028073
2005-09-30,1002.605027
2005-10-03,1001.402348
2005-10-04,990.4388291
2005-10-05,975.9458826
2005-10-06,972.3488416
2005-10-07,975.7647458
2005-10-10,967.2177585
2005-10-11,965.5946621
2005-10-12,959.3241344
2005-10-13,958.295586
2005-10-14,966.3379904
2005-10-17,970.0592203
2005-10-18,959.5366126
2005-10-19,973.1172614
2005-10-20,959.1411782
2005-10-21,961.3166849
2005-10-24,978.6954228
2005-10-25,976.0080553
2005-10-26,972.0404112
2005-10-27,962.1534452
2005-10-28,978.312893
2005-10-31,984.9748423
2005-11-01,981.662936
2005-11-02,991.5797225
2005-11-03,994.6715431
2005-11-04,994.8588567
2005-11-07,997.3265824
2005-11-08,993.4504298
2005-11-09,994.6599172
2005-11-10,1002.736352
2005-11-11,1006.68034
2005-11-14,1006.423056
2005-11-15,1001.315896
2005-11-16,1001.863766
2005-11-17,1012.3279
2005-11-18,1018.263028
2005-11-21,1023.012483
2005-11-22,1028.821315
2005-11-23,1033.481179
2005-11-24,1033.481179
2005-11-25,1035.385675
2005-11-28,1027.003257
2005-11-29,1028.047547
2005-11-30,1019.954038
2005-12-01,1031.698989
2005-12-02,1031.839192
2005-12-05,1029.626931
2005-12-06,1030.708798
2005-12-07,1025.751629
2005-12-08,1024.1984
2005-12-09,1027.798141
2005-12-12,1028.782564
2005-12-13,1034.920254
2005-12-14,1039.890456
2005-12-15,1037.585654
2005-12-16,1035.588046
2005-12-19,1029.511262
2005-12-20,1028.577471
2005-12-21,1030.7328
2005-12-22,1034.89965
2005-12-23,1035.425936
2005-12-26,1035.425936
2005-12-27,1026.31611
2005-12-28,1027.203018
2005-12-29,1025.191398
2005-12-30,1020.960367
2006-01-02,1020.960367
2006-01-03,1036.256614
2006-01-04,1039.969791
2006-01-05,1041.559002
2006-01-06,1050.539742
2006-01-09,1055.479003
2006-01-10,1054.971897
2006-01-11,1058.730392
2006-01-12,1051.479545
2006-01-13,1052.27236
2006-01-16,1052.27236
2006-01-17,1047.470163
2006-01-18,1044.085718
2006-01-19,1048.725796
2006-01-20,1029.664014
2006-01-23,1033.214184
2006-01-24,1036.750906
2006-01-25,1036.436167
2006-01-26,1044.695338
2006-01-27,1052.055323
2006-01-30,1053.283881
2006-01-31,1049.628955
2006-02-01,1051.139415
2006-02-02,1041.639822
2006-02-03,1036.141366
2006-02-06,1037.675412
2006-02-07,1029.555668
2006-02-08,1037.685472
2006-02-09,1037.178814
2006-02-10,1039.345398
2006-02-13,1036.30513
2006-02-14,1046.865534
2006-02-15,1050.738502
2006-02-16,1058.371311
2006-02-17,1057.227208
2006-02-20,1057.227208
2006-02-21,1053.807727
2006-02-22,1062.178814
2006-02-23,1058.612039
2006-02-24,1059.989871
2006-02-27,1063.509867
2006-02-28,1053.246816
2006-03-01,1060.937635
2006-03-02,1058.193078
2006-03-03,1056.386804
2006-03-06,1050.019725
2006-03-07,1049.083136
2006-03-08,1050.553708
2006-03-09,1046.247927
2006-03-10,1054.014324
2006-03-13,1056.211747
2006-03-14,1066.728465
2006-03-15,1071.378593
2006-03-16,1074.769479
2006-03-17,1075.5811
2006-03-20,1073.82975
2006-03-21,1068.540394
2006-03-22,1075.485336
2006-03-23,1072.961697
2006-03-24,1074.199361
2006-03-27,1073.337681
2006-03-28,1066.000077
2006-03-29,1072.652379
2006-03-30,1068.892296
2006-03-31,1065.126656
2006-04-03,1066.80326
2006-04-04,1073.69838
2006-04-05,1078.491866
2006-04-06,1075.251817
2006-04-07,1064.652048
2006-04-10,1065.363038
2006-04-11,1057.050702
2006-04-12,1058.7254
2006-04-13,1059.80369
2006-04-14,1059.80369
2006-04-17,1057.590891
2006-04-18,1076.310094
2006-04-19,1077.434275
2006-04-20,1080.003817
2006-04-21,1078.625831
2006-04-24,1076.16742
2006-04-25,1071.204036
2006-04-26,1076.152688
2006-04-27,1081.367601
2006-04-28,1084.440365
2006-05-01,1079.595386
2006-05-02,1086.809089
2006-05-03,1083.026772
2006-05-04,1086.294748
2006-05-05,1098.960283
2006-05-08,1098.097729
2006-05-09,1099.967062
2006-05-10,1099.476839
2006-05-11,1086.735118
2006-05-12,1074.744535
2006-05-15,1077.614294
2006-05-16,1075.708232
2006-05-17,1056.412301
2006-05-18,1049.930757
2006-05-19,1054.697161
2006-05-22,1051.027957
2006-05-23,1046.419887
2006-05-24,1047.887609
2006-05-25,1060.033234
2006-05-26,1066.755934
2006-05-29,1066.755934
2006-05-30,1049.594751
2006-05-31,1058.71834
2006-06-01,1071.680347
2006-06-02,1073.882153
2006-06-05,1055.24591
2006-06-06,1052.754049
2006-06-07,1047.334191
2006-06-08,1048.551556
2006-06-09,1044.750555
2006-06-12,1032.533522
2006-06-13,1020.74762
2006-06-14,1024.292851
2006-06-15,1045.739948
2006-06-16,1041.593619
2006-06-19,1032.765758
2006-06-20,1032.519714
2006-06-21,1042.418743
2006-06-22,1037.926998
2006-06-23,1037.228814
2006-06-26,1043.36582
2006-06-27,1034.244388
2006-06-28,1040.021787
2006-06-29,1061.514943
2006-06-30,1060.824964
2006-07-03,1068.932347
2006-07-04,1068.932347
2006-07-05,1061.760477
2006-07-06,1064.539467
2006-07-07,1058.995848
2006-07-10,1061.44209
2006-07-11,1064.68489
2006-07-12,1053.431807
2006-07-13,1039.621699
2006-07-14,1034.148138
2006-07-17,1032.80508
2006-07-18,1034.703075
2006-07-19,1055.109632
2006-07-20,1047.062261
2006-07-21,1040.417504
2006-07-24,1057.392737
2006-07-25,1065.219835
2006-07-26,1065.61795
2006-07-27,1060.627005
2006-07-28,1073.402449
2006-07-31,1071.37738
2006-08-01,1066.92105
2006-08-02,1073.521839
2006-08-03,1075.045987
2006-08-04,1075.386739
2006-08-07,1073.013609
2006-08-08,1069.816918
2006-08-09,1063.807347
2006-08-10,1069.03978
2006-08-11,1064.879203
2006-08-14,1066.380044
2006-08-15,1080.148519
2006-08-16,1087.90613
2006-08-17,1089.658528
2006-08-18,1093.182421
2006-08-21,1088.574892
2006-08-22,1089.598154
2006-08-23,1085.297341
2006-08-24,1088.506069
2006-08-25,1087.007152
2006-08-28,1093.02247
2006-08-29,1095.15583
2006-08-30,1094.923776
2006-08-31,1095.397916
2006-09-01,1101.36567
2006-09-04,1101.36567
2006-09-05,1103.401216
2006-09-06,1094.255096
2006-09-07,1089.737988
2006-09-08,1094.227717
2006-09-11,1094.322137
2006-09-12,1106.166614
2006-09-13,1110.688373
2006-09-14,1109.139647
2006-09-15,1109.724378
2006-09-18,1110.281806
2006-09-19,1108.384927
2006-09-20,1113.756824
2006-09-21,1107.339979
2006-09-22,1105.83387
2006-09-25,1115.699513
2006-09-26,1124.590476
2006-09-27,1124.190918
2006-09-28,1127.089658
2006-09-29,1124.372054
2006-10-02,1121.55549
2006-10-03,1124.611573
2006-10-04,1137.632481
2006-10-05,1139.407058
2006-10-06,1135.262962
2006-10-09,1137.000178
2006-10-10,1140.074528
2006-10-11,1138.052183
2006-10-12,1148.568811
2006-10-13,1150.729228
2006-10-16,1153.063925
2006-10-17,1149.192092
2006-10-18,1151.592622
2006-10-19,1151.543406
2006-10-20,1152.549767
2006-10-23,1159.741657
2006-10-24,1161.271549
2006-10-25,1164.831242
2006-10-26,1171.445807
2006-10-27,1162.07362
2006-10-30,1162.201739
2006-10-31,1161.951879
2006-11-01,1154.110094
2006-11-02,1153.990264
2006-11-03,1151.07217
2006-11-06,1164.28179
2006-11-07,1166.124981
2006-11-08,1169.458108
2006-11-09,1163.869095
2006-11-10,1166.512049
2006-11-13,1169.556738
2006-11-14,1176.569498
2006-11-15,1179.113526
2006-11-16,1181.480156
2006-11-17,1182.00436
2006-11-20,1180.543975
2006-11-21,1180.663235
2006-11-22,1182.612437
2006-11-23,1182.612437
2006-11-24,1178.393392
2006-11-27,1162.740928
2006-11-28,1166.461014
2006-11-29,1177.799842
2006-11-30,1179.005096
2006-12-01,1177.005976
2006-12-04,1186.774043
2006-12-05,1191.848526
2006-12-06,1190.523685
2006-12-07,1186.107946
2006-12-08,1187.469528
2006-12-11,1191.377051
2006-12-12,1190.384
2006-12-13,1191.752348
2006-12-14,1202.019868
2006-12-15,1203.005491
2006-12-18,1199.670618
2006-12-19,1202.307135
2006-12-20,1201.520693
2006-12-21,1197.748316
2006-12-22,1192.395505
2006-12-25,1192.395505
2006-12-26,1198.108824
2006-12-27,1207.243217
2006-12-28,1205.080548
2006-12-29,1199.283197
2007-01-01,1199.283197
2007-01-02,1199.283197
2007-01-03,1197.916906
2007-01-04,1198.350686
2007-01-05,1190.72237
2007-01-08,1193.730889
2007-01-09,1192.177465
2007-01-10,1194.147626
2007-01-11,1201.431191
2007-01-12,1207.290583
2007-01-15,1207.290583
2007-01-16,1208.467621
2007-01-17,1208.137935
2007-01-18,1206.032737
2007-01-19,1210.377335
2007-01-22,1205.705178
2007-01-23,1210.562567
2007-01-24,1220.004084
2007-01-25,1206.943919
2007-01-26,1206.046665
2007-01-29,1204.982754
2007-01-30,1212.434277
2007-01-31,1220.622578
2007-02-01,1228.624667
2007-02-02,1231.206871
2007-02-05,1230.922861
2007-02-06,1232.749388
2007-02-07,1234.498567
2007-02-08,1232.580491
2007-02-09,1225.162575
2007-02-12,1221.553773
2007-02-13,1232.133439
2007-02-14,1241.322321
2007-02-15,1242.646005
2007-02-16,1242.366654
2007-02-19,1242.366654
2007-02-20,1246.170512
2007-02-21,1243.793103
2007-02-22,1242.364408
2007-02-23,1237.865167
2007-02-26,1236.406122
2007-02-27,1193.966942
2007-02-28,1200.164855
2007-03-01,1197.083197
2007-03-02,1182.951225
2007-03-05,1170.402798
2007-03-06,1188.622173
2007-03-07,1186.439613
2007-03-08,1195.223323
2007-03-09,1196.026797
2007-03-12,1198.406345
2007-03-13,1173.37282
2007-03-14,1180.125135
2007-03-15,1185.904159
2007-03-16,1180.799833
2007-03-19,1194.093287
2007-03-20,1202.740448
2007-03-21,1223.174661
2007-03-22,1222.613414
2007-03-23,1224.813518
2007-03-26,1225.434826
2007-03-27,1218.285044
2007-03-28,1208.327064
2007-03-29,1213.064403
2007-03-30,1211.365926
2007-04-02,1214.723697
2007-04-03,1226.00483
2007-04-04,1226.481075
2007-04-05,1230.380349
2007-04-06,1230.380349
2007-04-09,1231.767779
2007-04-10,1234.927457
2007-04-11,1226.730151
2007-04-12,1233.173252
2007-04-13,1236.930936
2007-04-16,1251.255135
2007-04-17,1252.788373
2007-04-18,1255.54981
2007-04-19,1253.362841
2007-04-20,1264.831852
2007-04-23,1261.601309
2007-04-24,1261.245687
2007-04-25,1274.294039
2007-04-26,1273.98527
2007-04-27,1272.273773
2007-04-30,1262.34435
2007-05-01,1266.048125
2007-05-02,1274.851115
2007-05-03,1280.22465
2007-05-04,1282.991379
2007-05-07,1286.312637
2007-05-08,1285.48686
2007-05-09,1290.718859
2007-05-10,1273.074647
2007-05-11,1285.086545
2007-05-14,1283.580379
2007-05-15,1283.061319
2007-05-16,1293.994048
2007-05-17,1293.106146
2007-05-18,1301.338414
2007-05-21,1303.1819
2007-05-22,1302.661482
2007-05-23,1301.036238
2007-05-24,1288.471574
2007-05-25,1295.093706
2007-05-28,1295.093706
2007-05-29,1296.670806
2007-05-30,1306.561787
2007-05-31,1306.133747
2007-06-01,1312.283069
2007-06-04,1314.469872
2007-06-05,1306.931765
2007-06-06,1295.251379
2007-06-07,1272.74968
2007-06-08,1287.463365
2007-06-11,1289.691736
2007-06-12,1275.922491
2007-06-13,1295.178849
2007-06-14,1301.31054
2007-06-15,1309.691784
2007-06-18,1308.094077
2007-06-19,1310.424549
2007-06-20,1292.810185
2007-06-21,1300.668408
2007-06-22,1283.535518
2007-06-25,1279.219551
2007-06-26,1274.580623
2007-06-27,1285.962075
2007-06-28,1285.70701
2007-06-29,1282.989816
2007-07-02,1297.28394
2007-07-03,1301.900023
2007-07-04,1301.900023
2007-07-05,1300.375367
2007-07-06,1305.37666
2007-07-09,1305.871909
2007-07-10,1286.374064
2007-07-11,1293.006247
2007-07-12,1317.164244
2007-07-13,1321.269198
2007-07-16,1318.083132
2007-07-17,1317.69329
2007-07-18,1314.132992
2007-07-19,1318.084953
2007-07-20,1300.990315
2007-07-23,1305.751607
2007-07-24,1278.13542
2007-07-25,1282.870561
2007-07-26,1251.222824
2007-07-27,1232.076452
2007-07-30,1245.135494
2007-07-31,1229.514733
2007-08-01,1236.688378
2007-08-02,1241.996115
2007-08-03,1206.794495
2007-08-06,1237.562061
2007-08-07,1246.364743
2007-08-08,1264.914138
2007-08-09,1226.022162
2007-08-10,1228.35942
2007-08-13,1226.928355
2007-08-14,1203.968589
2007-08-15,1186.912477
2007-08-16,1193.881823
2007-08-17,1224.714105
2007-08-20,1224.106697
2007-08-21,1225.870241
2007-08-22,1239.475225
2007-08-23,1237.551085
2007-08-24,1251.152714
2007-08-27,1239.40153
2007-08-28,1209.130205
2007-08-29,1235.537231
2007-08-30,1229.199214
2007-08-31,1243.863296
2007-09-03,1243.863296
2007-09-04,1256.573725
2007-09-05,1241.336113
2007-09-06,1245.297897
2007-09-07,1224.446452
2007-09-10,1221.347293
2007-09-11,1237.815149
2007-09-12,1237.381159
2007-09-13,1249.944973
2007-09-14,1250.485412
2007-09-17,1245.016013
2007-09-18,1283.017725
2007-09-19,1290.044741
2007-09-20,1279.318031
2007-09-21,1284.330093
2007-09-24,1275.548945
2007-09-25,1273.119473
2007-09-26,1280.932876
2007-09-27,1286.039634
2007-09-28,1281.795807
2007-10-01,1298.756599
2007-10-02,1300.316628
2007-10-03,1295.454874
2007-10-04,1298.344761
2007-10-05,1311.049426
2007-10-08,1305.241194
2007-10-09,1315.417178
2007-10-10,1312.264911
2007-10-11,1308.11064
2007-10-12,1313.532601
2007-10-15,1301.844107
2007-10-16,1290.532439
2007-10-17,1290.68788
2007-10-18,1287.6038
2007-10-19,1253.977751
2007-10-22,1259.533486
2007-10-23,1267.324211
2007-10-24,1264.213841
2007-10-25,1262.689663
2007-10-26,1281.291318
2007-10-29,1285.90918
2007-10-30,1276.430896
2007-10-31,1290.959124
2007-11-01,1253.184561
2007-11-02,1251.363497
2007-11-05,1243.488725
2007-11-06,1260.120705
2007-11-07,1220.626462
2007-11-08,1223.102817
2007-11-09,1208.122072
2007-11-12,1197.728279
2007-11-13,1234.010307
2007-11-14,1225.296354
2007-11-15,1205.972833
2007-11-16,1209.67921
2007-11-19,1185.931862
2007-11-20,1188.734776
2007-11-21,1169.523702
2007-11-22,1169.523702
2007-11-23,1190.463717
2007-11-26,1161.37086
2007-11-27,1178.18098
2007-11-28,1213.539093
2007-11-29,1213.397646
2007-11-30,1227.125251
2007-12-03,1219.638898
2007-12-04,1208.971772
2007-12-05,1227.105533
2007-12-06,1249.228317
2007-12-07,1246.911534
2007-12-10,1259.068726
2007-12-11,1221.256537
2007-12-12,1223.906837
2007-12-13,1224.033997
2007-12-14,1205.668799
2007-12-17,1190.61477
2007-12-18,1197.794548
2007-12-19,1195.052469
2007-12-20,1198.9818
2007-12-21,1218.651567
2007-12-24,1229.183576
2007-12-25,1229.183576
2007-12-26,1229.238636
2007-12-27,1211.577551
2007-12-28,1211.530735
2007-12-31,1205.894835
2008-01-01,1205.894835
2008-01-02,1187.127584
2008-01-03,1183.562174
2008-01-04,1154.225757
2008-01-07,1157.308884
2008-01-08,1132.085457
2008-01-09,1145.322854
2008-01-10,1159.086057
2008-01-11,1145.732426
2008-01-14,1157.45468
2008-01-15,1126.855569
2008-01-16,1125.956487
2008-01-17,1090.334881
2008-01-18,1081.823129
2008-01-21,1081.823129
2008-01-22,1077.9997
2008-01-23,1112.472139
2008-01-24,1122.727767
2008-01-25,1104.652592
2008-01-28,1129.002425
2008-01-29,1140.722039
2008-01-30,1134.651513
2008-01-31,1157.106097
2008-02-01,1174.154343
2008-02-04,1157.935956
2008-02-05,1118.422858
2008-02-06,1109.778692
2008-02-07,1119.702378
2008-02-08,1111.448238
2008-02-11,1115.433324
2008-02-12,1123.517667
2008-02-13,1137.790278
2008-02-14,1121.511636
2008-02-15,1123.360316
2008-02-18,1123.360316
2008-02-19,1122.842797
2008-02-20,1133.399199
2008-02-21,1117.979775
2008-02-22,1128.286929
2008-02-25,1144.000482
2008-02-26,1152.588013
2008-02-27,1152.324916
2008-02-28,1136.924699
2008-02-29,1102.993267
2008-03-03,1101.555732
2008-03-04,1096.391044
2008-03-05,1099.91009
2008-03-06,1072.237309
2008-03-07,1063.896531
2008-03-10,1044.898043
2008-03-11,1087.212985
2008-03-12,1075.314606
2008-03-13,1080.217125
2008-03-14,1054.757533
2008-03-17,1042.246903
2008-03-18,1091.926697
2008-03-19,1067.432522
2008-03-20,1100.081465
2008-03-21,1100.081465
2008-03-24,1116.153192
2008-03-25,1116.943628
2008-03-26,1102.76127
2008-03-27,1089.116716
2008-03-28,1077.610473
2008-03-31,1085.438048
2008-04-01,1130.393355
2008-04-02,1129.5105
2008-04-03,1131.156896
2008-04-04,1128.345105
2008-04-07,1132.311954
2008-04-08,1125.247987
2008-04-09,1114.009112
2008-04-10,1117.318489
2008-04-11,1095.430915
2008-04-14,1088.671362
2008-04-15,1095.272911
2008-04-16,1121.900318
2008-04-17,1125.615081
2008-04-18,1144.519983
2008-04-21,1139.852639
2008-04-22,1130.064813
2008-04-23,1129.840843
2008-04-24,1142.471848
2008-04-25,1152.686947
2008-04-28,1152.316471
2008-04-29,1147.988027
2008-04-30,1142.704053
2008-05-01,1164.446179
2008-05-02,1168.262025
2008-05-05,1161.269264
2008-05-06,1170.479681
2008-05-07,1147.630058
2008-05-08,1149.179434
2008-05-09,1141.70391
2008-05-12,1155.223921
2008-05-13,1152.715003
2008-05-14,1159.13563
2008-05-15,1171.653051
2008-05-16,1171.587096
2008-05-19,1171.843112
2008-05-20,1159.011878
2008-05-21,1139.846344
2008-05-22,1142.969377
2008-05-23,1125.405234
2008-05-26,1125.405234
2008-05-27,1131.689513
2008-05-28,1135.793454
2008-05-29,1141.997456
2008-05-30,1142.15926
2008-06-02,1130.53538
2008-06-03,1123.399217
2008-06-04,1120.28861
2008-06-05,1140.975473
2008-06-06,1102.739519
2008-06-09,1098.931028
2008-06-10,1097.294798
2008-06-11,1076.523002
2008-06-12,1081.616278
2008-06-13,1097.942349
2008-06-16,1098.796761
2008-06-17,1088.291241
2008-06-18,1075.369057
2008-06-19,1078.201792
2008-06-20,1057.268325
2008-06-23,1052.057866
2008-06-24,1052.396463
2008-06-25,1058.699353
2008-06-26,1025.498155
2008-06-27,1019.492461
2008-06-30,1018.865377
2008-07-01,1022.259081
2008-07-02,1003.705898
2008-07-03,1003.323486
2008-07-04,1003.323486
2008-07-07,991.7272987
2008-07-08,1013.963353
2008-07-09,988.0879385
2008-07-10,990.0837144
2008-07-11,976.0120663
2008-07-14,961.330197
2008-07-15,947.8436491
2008-07-16,982.0146514
2008-07-17,1003.82951
2008-07-18,1007.361252
2008-07-21,1007.300464
2008-07-22,1029.448558
2008-07-23,1036.852231
2008-07-24,1004.554799
2008-07-25,1004.407985
