Date,UK VALUE WEIGHTED
2004-06-02,860.1100813
2004-06-03,861.1983551
2004-06-04,863.4293411
2004-06-07,870.3128556
2004-06-08,872.2803993
2004-06-09,866.9709431
2004-06-10,868.0046315
2004-06-11,861.4198449
2004-06-14,851.9900638
2004-06-15,856.3364967
2004-06-16,866.1773307
2004-06-17,869.8555788
2004-06-18,873.7315819
2004-06-21,869.7496872
2004-06-22,859.161365
2004-06-23,860.9794605
2004-06-24,864.4744856
2004-06-25,863.8047568
2004-06-28,872.9477994
2004-06-29,861.5783398
2004-06-30,856.7502949
2004-07-01,850.6652198
2004-07-02,853.0499617
2004-07-05,852.236233
2004-07-06,850.8986346
2004-07-07,855.8701591
2004-07-08,860.5064118
2004-07-09,860.5272971
2004-07-12,859.3148245
2004-07-13,855.7577855
2004-07-14,857.9339497
2004-07-15,850.1740344
2004-07-16,860.2730118
2004-07-19,856.4176474
2004-07-20,851.1994914
2004-07-21,850.4456133
2004-07-22,841.836331
2004-07-23,837.3381749
2004-07-26,832.9419105
2004-07-27,833.5019195
2004-07-28,838.5741245
2004-07-29,847.4932371
2004-07-30,846.349068
2004-08-02,850.8119903
2004-08-03,851.5800831
2004-08-04,849.0850749
2004-08-05,849.9194994
2004-08-06,846.1065779
2004-08-09,838.9365653
2004-08-10,846.2455153
2004-08-11,836.6846454
2004-08-12,836.2614576
2004-08-13,841.364365
2004-08-16,850.3856235
2004-08-17,846.8905413
2004-08-18,845.6987244
2004-08-19,851.1568972
2004-08-20,846.712176
2004-08-23,850.9484352
2004-08-24,843.5825584
2004-08-25,846.8476643
2004-08-26,851.9013955
2004-08-27,857.9708252
2004-08-30,857.7317362
2004-08-31,854.0928578
2004-09-01,859.3150146
2004-09-02,861.0194954
2004-09-03,860.1669889
2004-09-06,864.2070291
2004-09-07,862.6334241
2004-09-08,866.9637692
2004-09-09,863.4127591
2004-09-10,873.8596361
2004-09-13,874.9475383
2004-09-14,873.3525943
2004-09-15,863.341358
2004-09-16,871.8793291
2004-09-17,878.0745805
2004-09-20,872.3869532
2004-09-21,881.8758233
2004-09-22,879.1872534
2004-09-23,876.8437594
2004-09-24,880.9738111
2004-09-27,876.9663974
2004-09-28,883.116003
2004-09-29,882.3913612
2004-09-30,884.1759541
2004-10-01,894.8548231
2004-10-04,894.6635425
2004-10-05,898.0873412
2004-10-06,896.4139134
2004-10-07,897.7056344
2004-10-08,903.048577
2004-10-11,901.277046
2004-10-12,889.1116581
2004-10-13,888.3127249
2004-10-14,890.060439
2004-10-15,894.2156557
2004-10-18,891.8785219
2004-10-19,899.0750924
2004-10-20,895.8361923
2004-10-21,901.7867508
2004-10-22,901.735096
2004-10-25,897.6400722
2004-10-26,901.1132543
2004-10-27,909.6506908
2004-10-28,910.3313577
2004-10-29,907.0164035
2004-11-01,917.136089
2004-11-02,924.0743163
2004-11-03,934.3368879
2004-11-04,933.1437013
2004-11-05,939.2061776
2004-11-08,939.0835766
2004-11-09,937.9924279
2004-11-10,936.5137469
2004-11-11,943.3558376
2004-11-12,951.0326865
2004-11-15,952.3240315
2004-11-16,947.678313
2004-11-17,954.1275449
2004-11-18,953.5156937
2004-11-19,949.9755054
2004-11-22,944.5165353
2004-11-23,952.5679493
2004-11-24,955.1223783
2004-11-25,964.8652202
2004-11-26,965.4620547
2004-11-29,966.5586602
2004-11-30,967.5498221
2004-12-01,984.0186845
2004-12-02,986.6687045
2004-12-03,994.0751001
2004-12-06,990.4152053
2004-12-07,992.3393662
2004-12-08,980.5048415
2004-12-09,971.7256644
2004-12-10,971.6815406
2004-12-13,985.4218584
2004-12-14,984.0886904
2004-12-15,997.5349582
2004-12-16,994.2679331
2004-12-17,988.1547801
2004-12-20,1001.571886
2004-12-21,990.1911559
2004-12-22,993.1156503
2004-12-23,998.467832
2004-12-24,1004.126505
2004-12-27,1008.035843
2004-12-28,1005.559929
2004-12-29,1003.713428
2004-12-30,1006.974517
2004-12-31,1005.312295
2005-01-03,996.5415355
2005-01-04,994.479325
2005-01-05,988.3440688
2005-01-06,984.961486
2005-01-07,988.0292477
2005-01-10,989.7125519
2005-01-11,986.0717678
2005-01-12,988.3691477
2005-01-13,984.9314756
2005-01-14,982.2203081
2005-01-17,982.0863866
2005-01-18,980.999179
2005-01-19,986.4861111
2005-01-20,980.4475647
2005-01-21,980.0329268
2005-01-24,985.2106876
2005-01-25,986.5746257
2005-01-26,995.5250054
2005-01-27,999.1299805
2005-01-28,993.2021621
2005-01-31,999.5555746
2005-02-01,1006.706004
2005-02-02,1011.021721
2005-02-03,1007.488109
2005-02-04,1017.425536
2005-02-07,1013.388511
2005-02-08,1011.438381
2005-02-09,1011.439075
2005-02-10,1020.986075
2005-02-11,1027.300131
2005-02-14,1038.469196
2005-02-15,1041.36008
2005-02-16,1035.360458
2005-02-17,1042.891459
2005-02-18,1044.556775
2005-02-21,1044.285118
2005-02-22,1042.836891
2005-02-23,1035.420602
2005-02-24,1033.061585
2005-02-25,1043.829266
2005-02-28,1042.27335
2005-03-01,1046.585068
2005-03-02,1040.04175
2005-03-03,1041.949499
2005-03-04,1056.583616
2005-03-07,1048.668815
2005-03-08,1054.584036
2005-03-09,1047.812365
2005-03-10,1041.452411
2005-03-11,1047.309927
2005-03-14,1037.856259
2005-03-15,1044.959481
2005-03-16,1043.03092
2005-03-17,1037.113435
2005-03-18,1033.764121
2005-03-21,1025.253529
2005-03-22,1027.702498
2005-03-23,1008.463409
2005-03-24,1010.323498
2005-03-25,1010.323498
2005-03-28,1008.027431
2005-03-29,1012.247409
2005-03-30,1013.661905
2005-03-31,1015.517194
2005-04-01,1019.425627
2005-04-04,1006.213129
2005-04-05,1016.719398
2005-04-06,1018.547603
2005-04-07,1023.816515
2005-04-08,1024.42774
2005-04-11,1029.980626
2005-04-12,1022.134301
2005-04-13,1029.654822
2005-04-14,1019.244894
2005-04-15,1013.610035
2005-04-18,1004.942528
2005-04-19,1017.540566
2005-04-20,1011.06018
2005-04-21,1008.207537
2005-04-22,1015.88593
2005-04-25,1016.569666
2005-04-26,1006.597913
2005-04-27,996.3776943
2005-04-28,995.5044373
2005-04-29,998.3006935
2005-05-02,989.4932342
2005-05-03,1000.527664
2005-05-04,1010.063174
2005-05-05,1016.232798
2005-05-06,1012.664903
2005-05-09,1006.01397
2005-05-10,1002.590007
2005-05-11,995.8879709
2005-05-12,995.2478184
2005-05-13,990.0378972
2005-05-16,977.9421975
2005-05-17,983.1069315
2005-05-18,991.0974804
2005-05-19,996.5154904
2005-05-20,992.5522413
2005-05-23,999.5702816
2005-05-24,997.1100716
2005-05-25,996.453972
2005-05-26,994.4898725
2005-05-27,993.7181919
2005-05-30,993.9634401
2005-05-31,989.0468878
2005-06-01,995.9977292
2005-06-02,996.2477897
2005-06-03,994.9759683
2005-06-06,992.1392086
2005-06-07,1007.054771
2005-06-08,1008.897544
2005-06-09,998.3323533
2005-06-10,1000.470502
2005-06-13,998.2707966
2005-06-14,1001.38093
2005-06-15,1003.60189
2005-06-16,1008.908497
2005-06-17,1017.296806
2005-06-20,1015.411533
2005-06-21,1018.034738
2005-06-22,1021.183799
2005-06-23,1023.452307
2005-06-24,1017.525473
2005-06-27,1012.615377
2005-06-28,1016.075077
2005-06-29,1013.133528
2005-06-30,1006.790554
2005-07-01,1004.638982
2005-07-04,1002.489366
2005-07-05,998.790012
2005-07-06,1009.178271
2005-07-07,985.5284992
2005-07-08,997.03863
2005-07-11,1011.081893
2005-07-12,1017.009697
2005-07-13,1012.342734
2005-07-14,1018.887253
2005-07-15,1009.442851
2005-07-18,1003.54215
2005-07-19,993.0559046
2005-07-20,991.2698886
2005-07-21,1002.646141
2005-07-22,1005.047257
2005-07-25,1009.903862
2005-07-26,1007.48726
2005-07-27,1010.695358
2005-07-28,1017.202845
2005-07-29,1021.65955
2005-08-01,1028.520671
2005-08-02,1035.151896
2005-08-03,1042.583427
2005-08-04,1037.920052
2005-08-05,1036.207239
2005-08-08,1047.811952
2005-08-09,1048.105217
2005-08-10,1060.592868
2005-08-11,1062.5227
2005-08-12,1064.160614
2005-08-15,1060.351886
2005-08-16,1058.271819
2005-08-17,1054.834708
2005-08-18,1041.626414
2005-08-19,1048.32349
2005-08-22,1055.884641
2005-08-23,1050.892372
2005-08-24,1046.781244
2005-08-25,1044.25057
2005-08-26,1042.650743
2005-08-29,1039.277681
2005-08-30,1033.679133
2005-08-31,1049.199404
2005-09-01,1072.444153
2005-09-02,1078.698373
2005-09-05,1082.683782
2005-09-06,1087.163322
2005-09-07,1088.266076
2005-09-08,1084.818979
2005-09-09,1087.385778
2005-09-12,1080.160486
2005-09-13,1073.171401
2005-09-14,1077.91684
2005-09-15,1069.454054
2005-09-16,1073.609325
2005-09-19,1076.810063
2005-09-20,1073.959814
2005-09-21,1069.096832
2005-09-22,1057.852403
2005-09-23,1055.877262
2005-09-26,1061.441594
2005-09-27,1055.720659
2005-09-28,1061.786848
2005-09-29,1057.616516
2005-09-30,1061.655071
2005-10-03,1057.500797
2005-10-04,1061.546435
2005-10-05,1049.222657
2005-10-06,1045.636356
2005-10-07,1035.046124
2005-10-10,1033.235453
2005-10-11,1032.404726
2005-10-12,1027.906818
2005-10-13,1011.467985
2005-10-14,1023.917055
2005-10-17,1017.376783
2005-10-18,1010.068185
2005-10-19,999.4493935
2005-10-20,1005.233277
2005-10-21,1004.163503
2005-10-24,1012.831837
2005-10-25,1018.574164
2005-10-26,1021.837346
2005-10-27,1015.799085
2005-10-28,1016.266899
2005-10-31,1032.480407
2005-11-01,1033.592669
2005-11-02,1047.486866
2005-11-03,1062.135502
2005-11-04,1043.776856
2005-11-07,1047.837653
2005-11-08,1046.272385
2005-11-09,1043.474491
2005-11-10,1045.760228
2005-11-11,1049.724859
2005-11-14,1049.15048
2005-11-15,1037.74531
2005-11-16,1024.879206
2005-11-17,1032.630163
2005-11-18,1035.732288
2005-11-21,1040.028864
2005-11-22,1038.046103
2005-11-23,1049.585529
2005-11-24,1048.195276
2005-11-25,1045.61297
2005-11-28,1039.766223
2005-11-29,1040.779073
2005-11-30,1036.881134
2005-12-01,1048.28086
2005-12-02,1054.209761
2005-12-05,1056.090663
2005-12-06,1063.511673
2005-12-07,1059.929919
2005-12-08,1070.371088
2005-12-09,1070.767111
2005-12-12,1078.195979
2005-12-13,1076.983275
2005-12-14,1082.298325
2005-12-15,1071.246673
2005-12-16,1082.913126
2005-12-19,1076.629121
2005-12-20,1076.750161
2005-12-21,1072.598748
2005-12-22,1073.720033
2005-12-23,1070.936467
2005-12-26,1070.936467
2005-12-27,1070.627314
2005-12-28,1072.002135
2005-12-29,1074.447848
2005-12-30,1064.743009
2006-01-02,1064.743009
2006-01-03,1091.739909
2006-01-04,1110.511717
2006-01-05,1103.075366
2006-01-06,1122.192036
2006-01-09,1116.799503
2006-01-10,1110.543114
2006-01-11,1116.142202
2006-01-12,1116.930524
2006-01-13,1116.724466
2006-01-16,1118.557412
2006-01-17,1104.808819
2006-01-18,1101.391382
2006-01-19,1105.015665
2006-01-20,1100.484608
2006-01-23,1113.449735
2006-01-24,1106.548864
2006-01-25,1121.214105
2006-01-26,1124.827625
2006-01-27,1129.677039
2006-01-30,1125.811802
2006-01-31,1127.518362
2006-02-01,1136.776516
2006-02-02,1125.779351
2006-02-03,1115.633325
2006-02-06,1112.170981
2006-02-07,1100.789264
2006-02-08,1099.69894
2006-02-09,1113.548105
2006-02-10,1109.936474
2006-02-13,1113.812616
2006-02-14,1104.803915
2006-02-15,1114.051477
2006-02-16,1116.316191
2006-02-17,1122.177196
2006-02-20,1126.964047
2006-02-21,1123.727033
2006-02-22,1124.680725
2006-02-23,1125.860384
2006-02-24,1127.550976
2006-02-27,1126.735222
2006-02-28,1119.018238
2006-03-01,1131.261438
2006-03-02,1123.939164
2006-03-03,1134.416577
2006-03-06,1142.464498
2006-03-07,1125.011687
2006-03-08,1119.71119
2006-03-09,1128.122375
2006-03-10,1129.61079
2006-03-13,1142.893352
2006-03-14,1152.926173
2006-03-15,1155.744025
2006-03-16,1169.69081
2006-03-17,1168.955406
2006-03-20,1167.491927
2006-03-21,1163.048142
2006-03-22,1167.504529
2006-03-23,1155.886034
2006-03-24,1167.960764
2006-03-27,1160.870089
2006-03-28,1154.601931
2006-03-29,1149.756088
2006-03-30,1167.48727
2006-03-31,1149.817361
2006-04-03,1160.996912
2006-04-04,1169.456309
2006-04-05,1173.355249
2006-04-06,1175.823854
2006-04-07,1166.46904
2006-04-10,1175.433728
2006-04-11,1167.036259
2006-04-12,1166.317759
2006-04-13,1172.922248
2006-04-14,1172.922248
2006-04-17,1187.115953
2006-04-18,1192.208287
2006-04-19,1209.220053
2006-04-20,1200.265462
2006-04-21,1213.27268
2006-04-24,1207.0723
2006-04-25,1208.897028
2006-04-26,1214.074338
2006-04-27,1215.501874
2006-04-28,1216.965079
2006-05-01,1226.472357
2006-05-02,1242.151185
2006-05-03,1228.985705
2006-05-04,1239.332597
2006-05-05,1257.783745
2006-05-08,1252.148261
2006-05-09,1264.405545
2006-05-10,1261.194162
2006-05-11,1262.509178
2006-05-12,1241.87235
2006-05-15,1224.015034
2006-05-16,1227.091451
2006-05-17,1191.284267
2006-05-18,1193.886157
2006-05-19,1180.528336
2006-05-22,1160.415883
2006-05-23,1191.648086
2006-05-24,1162.914012
2006-05-25,1184.183625
2006-05-26,1197.026441
2006-05-29,1199.510903
2006-05-30,1188.948784
2006-05-31,1194.694407
2006-06-01,1199.539169
2006-06-02,1215.905477
2006-06-05,1207.933032
2006-06-06,1177.766698
2006-06-07,1184.347492
2006-06-08,1145.539111
2006-06-09,1168.736513
2006-06-12,1160.152838
2006-06-13,1135.397586
2006-06-14,1138.202292
2006-06-15,1163.127387
2006-06-16,1159.008434
2006-06-19,1156.689617
2006-06-20,1163.352849
2006-06-21,1165.37343
2006-06-22,1161.048289
2006-06-23,1157.363642
2006-06-26,1154.266237
2006-06-27,1152.802367
2006-06-28,1154.416177
2006-06-29,1173.351845
2006-06-30,1205.605064
2006-07-03,1212.766633
2006-07-04,1215.346252
2006-07-05,1195.900324
2006-07-06,1209.652649
2006-07-07,1217.550299
2006-07-10,1213.03327
2006-07-11,1205.457097
2006-07-12,1197.657897
2006-07-13,1184.785813
2006-07-14,1168.657335
2006-07-17,1157.931845
2006-07-18,1156.638245
2006-07-19,1185.507017
2006-07-20,1191.142954
2006-07-21,1185.314659
2006-07-24,1203.540423
2006-07-25,1204.36926
2006-07-26,1209.896734
2006-07-27,1233.675322
2006-07-28,1243.467257
2006-07-31,1234.422986
2006-08-01,1225.994706
2006-08-02,1245.742255
2006-08-03,1232.805189
2006-08-04,1258.377967
2006-08-07,1245.655253
2006-08-08,1242.227616
2006-08-09,1255.328963
2006-08-10,1233.741929
2006-08-11,1234.693574
2006-08-14,1241.776629
2006-08-15,1250.720069
2006-08-16,1255.890614
2006-08-17,1253.434939
2006-08-18,1246.998305
2006-08-21,1260.659166
2006-08-22,1252.382511
2006-08-23,1248.395795
2006-08-24,1248.769701
2006-08-25,1247.415625
2006-08-28,1254.690728
2006-08-29,1253.534178
2006-08-30,1270.050093
2006-08-31,1262.460375
2006-09-01,1272.042392
2006-09-04,1279.99995
2006-09-05,1270.945063
2006-09-06,1253.650371
2006-09-07,1233.531137
2006-09-08,1233.114167
2006-09-11,1227.1872
2006-09-12,1245.739984
2006-09-13,1246.495198
2006-09-14,1254.057483
2006-09-15,1247.723553
2006-09-18,1247.881738
2006-09-19,1242.894999
2006-09-20,1252.4868
2006-09-21,1264.70296
2006-09-22,1253.351987
2006-09-25,1247.176482
2006-09-26,1260.122633
2006-09-27,1268.526641
2006-09-28,1267.488635
2006-09-29,1263.55256
2006-10-02,1273.124125
2006-10-03,1272.2562
2006-10-04,1279.665053
2006-10-05,1282.463344
2006-10-06,1277.646987
2006-10-09,1277.742174
2006-10-10,1280.691902
2006-10-11,1282.175894
2006-10-12,1291.656903
2006-10-13,1298.191891
2006-10-16,1304.419539
2006-10-17,1296.605823
2006-10-18,1302.75077
2006-10-19,1307.120163
2006-10-20,1310.243918
2006-10-23,1306.719561
2006-10-24,1311.318246
2006-10-25,1320.845215
2006-10-26,1327.39334
2006-10-27,1329.768677
2006-10-30,1326.916133
2006-10-31,1331.464477
2006-11-01,1335.622421
2006-11-02,1334.53223
2006-11-03,1329.777745
2006-11-06,1342.577191
2006-11-07,1355.481788
2006-11-08,1352.833483
2006-11-09,1350.083293
2006-11-10,1357.676638
2006-11-13,1350.213215
2006-11-14,1341.318074
2006-11-15,1348.038599
2006-11-16,1353.938637
2006-11-17,1345.691504
2006-11-20,1348.483817
2006-11-21,1349.90762
2006-11-22,1352.502596
2006-11-23,1349.099668
2006-11-24,1356.599441
2006-11-27,1345.041813
2006-11-28,1347.402533
2006-11-29,1361.510665
2006-11-30,1366.346875
2006-12-01,1368.517748
2006-12-04,1373.567574
2006-12-05,1377.310856
2006-12-06,1379.434781
2006-12-07,1384.352373
2006-12-08,1392.365898
2006-12-11,1384.930818
2006-12-12,1392.218562
2006-12-13,1401.147252
2006-12-14,1404.958455
2006-12-15,1404.919395
2006-12-18,1397.368416
2006-12-19,1401.577935
2006-12-20,1402.876122
2006-12-21,1397.017948
2006-12-22,1396.949333
2006-12-25,1396.949333
2006-12-26,1394.668599
2006-12-27,1405.506976
2006-12-28,1407.537369
2006-12-29,1400.708863
2007-01-01,1400.708863
2007-01-02,1432.583546
2007-01-03,1421.918181
2007-01-04,1409.347231
2007-01-05,1382.528081
2007-01-08,1382.915654
2007-01-09,1387.185663
2007-01-10,1374.151038
2007-01-11,1392.357138
2007-01-12,1407.709411
2007-01-15,1418.569714
2007-01-16,1403.224481
2007-01-17,1408.116933
2007-01-18,1409.233313
2007-01-19,1417.534963
2007-01-22,1415.253827
2007-01-23,1424.602463
2007-01-24,1427.683464
2007-01-25,1421.876316
2007-01-26,1405.365169
2007-01-29,1406.459746
2007-01-30,1408.503089
2007-01-31,1398.003835
2007-02-01,1424.479103
2007-02-02,1427.126477
2007-02-05,1424.005934
2007-02-06,1435.638086
2007-02-07,1443.290505
2007-02-08,1428.810135
2007-02-09,1427.745823
2007-02-12,1420.24434
2007-02-13,1422.904087
2007-02-14,1444.104775
2007-02-15,1441.642035
2007-02-16,1435.674501
2007-02-19,1439.668764
2007-02-20,1439.898941
2007-02-21,1425.222447
2007-02-22,1429.989559
2007-02-23,1441.349246
2007-02-26,1448.892858
2007-02-27,1418.788809
2007-02-28,1388.538685
2007-03-01,1376.027946
2007-03-02,1366.501864
2007-03-05,1341.375909
2007-03-06,1359.345076
2007-03-07,1372.986309
2007-03-08,1388.70227
2007-03-09,1394.012761
2007-03-12,1388.504018
2007-03-13,1374.681495
2007-03-14,1340.50138
2007-03-15,1369.662085
2007-03-16,1372.198108
2007-03-19,1388.600634
2007-03-20,1403.997176
2007-03-21,1416.612903
2007-03-22,1437.116458
2007-03-23,1439.917849
2007-03-26,1433.843365
2007-03-27,1431.625747
2007-03-28,1427.092267
2007-03-29,1437.279532
2007-03-30,1430.020488
2007-04-02,1444.669365
2007-04-03,1455.294743
2007-04-04,1454.038323
2007-04-05,1458.30983
2007-04-06,1458.30983
2007-04-09,1450.951351
2007-04-10,1463.102542
2007-04-11,1467.439103
2007-04-12,1468.486639
2007-04-13,1482.235514
2007-04-16,1499.636826
2007-04-17,1507.131681
2007-04-18,1497.525056
2007-04-19,1492.794238
2007-04-20,1503.775887
2007-04-23,1501.900596
2007-04-24,1491.411603
2007-04-25,1503.359636
2007-04-26,1494.165176
2007-04-27,1490.433747
2007-04-30,1495.507139
2007-05-01,1488.175855
2007-05-02,1497.565813
2007-05-03,1508.64663
2007-05-04,1525.02239
2007-05-07,1527.969848
2007-05-08,1510.68425
2007-05-09,1514.978709
2007-05-10,1499.659582
2007-05-11,1506.606623
2007-05-14,1504.557749
2007-05-15,1510.151606
2007-05-16,1507.259212
2007-05-17,1508.911201
2007-05-18,1523.483728
2007-05-21,1520.941391
2007-05-22,1517.195165
2007-05-23,1532.329079
2007-05-24,1518.723955
2007-05-25,1517.899325
2007-05-28,1517.899325
2007-05-29,1524.904962
2007-05-30,1517.048363
2007-05-31,1522.644414
2007-06-01,1536.863338
2007-06-04,1544.191125
2007-06-05,1540.094025
2007-06-06,1518.807187
2007-06-07,1507.91905
2007-06-08,1499.970344
2007-06-11,1509.931872
2007-06-12,1502.50274
2007-06-13,1509.27858
2007-06-14,1528.032858
2007-06-15,1552.184798
2007-06-18,1547.922063
2007-06-19,1540.988871
2007-06-20,1545.546968
2007-06-21,1532.258464
2007-06-22,1528.500539
2007-06-25,1534.54441
2007-06-26,1529.662823
2007-06-27,1521.291815
2007-06-28,1537.171777
2007-06-29,1549.09937
2007-07-02,1550.996526
2007-07-03,1565.658755
2007-07-04,1572.988762
2007-07-05,1558.653428
2007-07-06,1575.164793
2007-07-09,1580.48649
2007-07-10,1568.35499
2007-07-11,1568.624059
2007-07-12,1583.59024
2007-07-13,1590.741676
2007-07-16,1588.547391
2007-07-17,1586.812951
2007-07-18,1572.280845
2007-07-19,1586.932099
2007-07-20,1576.650284
2007-07-23,1586.921822
2007-07-24,1558.732538
2007-07-25,1539.367922
2007-07-26,1490.259402
2007-07-27,1472.073587
2007-07-30,1465.376062
2007-07-31,1506.194186
2007-08-01,1482.252147
2007-08-02,1495.624022
2007-08-03,1482.445224
2007-08-06,1468.492604
2007-08-07,1490.066587
2007-08-08,1526.126043
2007-08-09,1487.825936
2007-08-10,1426.362282
2007-08-13,1463.709774
2007-08-14,1438.484425
2007-08-15,1429.549097
2007-08-16,1366.057568
2007-08-17,1419.467481
2007-08-20,1420.561785
2007-08-21,1420.495428
2007-08-22,1450.306855
2007-08-23,1459.904905
2007-08-24,1468.478922
2007-08-27,1471.986435
2007-08-28,1439.205827
2007-08-29,1450.620027
2007-08-30,1469.44069
2007-08-31,1491.87757
2007-09-03,1495.851431
2007-09-04,1506.649063
2007-09-05,1488.7872
2007-09-06,1498.541347
2007-09-07,1471.599619
2007-09-10,1462.114966
2007-09-11,1495.766677
2007-09-12,1503.418606
2007-09-13,1513.415641
2007-09-14,1485.206305
2007-09-17,1451.464933
2007-09-18,1470.503394
2007-09-19,1513.012689
2007-09-20,1515.367917
2007-09-21,1525.677631
2007-09-24,1524.42966
2007-09-25,1502.254899
2007-09-26,1510.439339
2007-09-27,1530.524454
2007-09-28,1534.391502
2007-10-01,1547.244311
2007-10-02,1546.347515
2007-10-03,1552.136222
2007-10-04,1559.299642
2007-10-05,1569.968827
2007-10-08,1554.544145
2007-10-09,1568.369051
2007-10-10,1578.105168
2007-10-11,1595.336588
2007-10-12,1595.429662
2007-10-15,1582.20588
2007-10-16,1567.39024
2007-10-17,1585.511114
2007-10-18,1574.731215
2007-10-19,1555.246756
2007-10-22,1528.651864
2007-10-23,1555.635495
2007-10-24,1549.531082
2007-10-25,1572.982983
2007-10-26,1596.004943
2007-10-29,1612.987445
2007-10-30,1605.520617
2007-10-31,1630.932397
2007-11-01,1599.786997
2007-11-02,1584.705449
2007-11-05,1569.975706
2007-11-06,1574.166764
2007-11-07,1565.631578
2007-11-08,1555.148945
2007-11-09,1523.492876
2007-11-12,1509.386467
2007-11-13,1528.71879
2007-11-14,1539.993896
2007-11-15,1505.9382
2007-11-16,1487.947773
2007-11-19,1453.754913
2007-11-20,1488.799231
2007-11-21,1450.796799
2007-11-22,1472.723413
2007-11-23,1489.772405
2007-11-26,1478.354325
2007-11-27,1470.192596
2007-11-28,1509.50519
2007-11-29,1508.675779
2007-11-30,1521.67576
2007-12-03,1520.39546
2007-12-04,1490.788304
2007-12-05,1513.129759
2007-12-06,1512.19137
2007-12-07,1533.063953
2007-12-10,1548.726373
2007-12-11,1535.135843
2007-12-12,1545.292022
2007-12-13,1489.264463
2007-12-14,1486.56932
2007-12-17,1453.182321
2007-12-18,1455.334175
2007-12-19,1446.717247
2007-12-20,1445.896635
2007-12-21,1466.12147
2007-12-24,1472.603535
2007-12-25,1472.603535
2007-12-26,1477.483406
2007-12-27,1485.362272
2007-12-28,1484.048293
2007-12-31,1478.304474
2008-01-01,1478.304474
2008-01-02,1462.684858
2008-01-03,1467.659506
2008-01-04,1436.832711
2008-01-07,1433.495595
2008-01-08,1433.17921
2008-01-09,1400.522424
2008-01-10,1386.298088
2008-01-11,1386.370121
2008-01-14,1393.526128
2008-01-15,1356.826479
2008-01-16,1336.969925
2008-01-17,1339.287351
2008-01-18,1319.000307
2008-01-21,1242.527596
2008-01-22,1296.543968
2008-01-23,1260.819826
2008-01-24,1339.247191
2008-01-25,1339.692028
2008-01-28,1323.971316
2008-01-29,1346.175356
2008-01-30,1334.253851
2008-01-31,1338.313823
2008-02-01,1354.134619
2008-02-04,1362.928457
2008-02-05,1315.994177
2008-02-06,1314.532112
2008-02-07,1266.841785
2008-02-08,1281.151269
2008-02-11,1263.283283
2008-02-12,1318.832498
2008-02-13,1315.233482
2008-02-14,1316.734129
2008-02-15,1287.525453
2008-02-18,1316.35053
2008-02-19,1324.54208
2008-02-20,1300.45794
2008-02-21,1322.388434
2008-02-22,1317.969583
2008-02-25,1350.572028
2008-02-26,1376.365381
2008-02-27,1382.587366
2008-02-28,1355.534516
2008-02-29,1332.991963
2008-03-03,1310.625145
2008-03-04,1299.233698
2008-03-05,1330.404287
2008-03-06,1318.210302
2008-03-07,1307.637809
2008-03-10,1295.83014
2008-03-11,1306.460849
2008-03-12,1340.958701
2008-03-13,1322.636372
2008-03-14,1303.559584
2008-03-17,1234.54677
2008-03-18,1294.161644
2008-03-19,1260.701573
2008-03-20,1251.376801
2008-03-21,1251.376801
2008-03-24,1253.270722
2008-03-25,1314.930524
2008-03-26,1307.970346
2008-03-27,1327.311214
2008-03-28,1306.479354
2008-03-31,1309.129956
2008-04-01,1341.528301
2008-04-02,1362.957387
2008-04-03,1360.028963
2008-04-04,1368.618248
2008-04-07,1378.36196
2008-04-08,1356.484632
2008-04-09,1358.428183
2008-04-10,1355.745221
2008-04-11,1334.940802
2008-04-14,1329.009262
2008-04-15,1326.644249
2008-04-16,1371.155968
2008-04-17,1365.255828
2008-04-18,1395.916824
2008-04-21,1379.530906
2008-04-22,1377.786112
2008-04-23,1376.322878
2008-04-24,1362.639986
2008-04-25,1385.50325
2008-04-28,1392.191372
2008-04-29,1381.829374
2008-04-30,1389.089843
2008-05-01,1382.97752
2008-05-02,1413.663796
2008-05-05,1409.476276
2008-05-06,1409.537241
2008-05-07,1406.023763
2008-05-08,1408.736402
2008-05-09,1384.7135
2008-05-12,1400.068977
2008-05-13,1383.706269
2008-05-14,1377.580844
2008-05-15,1386.239778
2008-05-16,1402.968113
2008-05-19,1410.944267
2008-05-20,1388.150067
2008-05-21,1385.578355
2008-05-22,1393.723752
2008-05-23,1376.431201
2008-05-26,1376.535378
2008-05-27,1363.737598
2008-05-28,1369.740117
2008-05-29,1363.803059
2008-05-30,1360.071314
2008-06-02,1334.900251
2008-06-03,1350.914189
2008-06-04,1327.7284
2008-06-05,1341.188061
2008-06-06,1322.77239
2008-06-09,1312.424093
2008-06-10,1283.810419
2008-06-11,1259.246775
2008-06-12,1268.340552
2008-06-13,1276.72503
2008-06-16,1287.46593
2008-06-17,1294.69624
2008-06-18,1269.117933
2008-06-19,1260.725479
2008-06-20,1242.815995
2008-06-23,1236.034445
2008-06-24,1239.829487
2008-06-25,1254.455202
2008-06-26,1231.00117
2008-06-27,1232.611384
2008-06-30,1247.030088
2008-07-01,1214.273167
2008-07-02,1203.242045
2008-07-03,1213.279187
2008-07-04,1193.94915
2008-07-07,1206.581515
2008-07-08,1192.7062
2008-07-09,1219.021564
2008-07-10,1191.488635
2008-07-11,1160.255711
2008-07-14,1170.517613
2008-07-15,1145.37944
2008-07-16,1139.749726
2008-07-17,1186.117941
