Date,GERMANY VALUE WEIGHTED
1997-05-20,1588.520823473338
1997-05-21,1613.3235505205032
1997-05-22,1602.5164324186458
1997-05-23,1615.140073960352
1997-05-26,1635.072010450052
1997-05-27,1627.4239379039666
1997-05-28,1614.1545938630745
1997-05-29,1614.6288952520456
1997-05-30,1568.8737141728514
1997-06-02,1576.103652951523
1997-06-03,1581.7246592130946
1997-06-04,1596.4918363548986
1997-06-05,1604.1308187809445
1997-06-06,1613.440151008108
1997-06-09,1626.0919049600536
1997-06-10,1617.1814822566746
1997-06-11,1625.9579629836924
1997-06-12,1630.3515061050339
1997-06-13,1627.0902148802406
1997-06-16,1641.21223375118
1997-06-17,1629.5507773537943
1997-06-18,1632.734606150986
1997-06-19,1644.6601282537229
1997-06-20,1651.5196013196796
1997-06-23,1650.1029889694232
1997-06-24,1651.1884081673634
1997-06-25,1670.8355042579503
1997-06-26,1661.6509254729503
1997-06-27,1650.7867642523809
1997-06-30,1635.7495844879402
1997-07-01,1653.0805345500523
1997-07-02,1657.9091496038982
1997-07-03,1672.9879221619258
1997-07-04,1681.7831594199545
1997-07-07,1701.0169560447987
1997-07-08,1701.2273797303437
1997-07-09,1713.7458367813545
1997-07-10,1699.6502447596554
1997-07-11,1698.707119599389
1997-07-14,1705.503123858081
1997-07-15,1696.860835089405
1997-07-16,1728.9886320793553
1997-07-17,1740.7941610325902
1997-07-18,1729.199661152567
1997-07-21,1695.851374059628
1997-07-22,1722.8723952054083
1997-07-23,1774.2317776231198
1997-07-24,1744.8777290452163
1997-07-25,1732.2766478723063
1997-07-28,1743.032565950723
1997-07-29,1765.2070432230862
1997-07-30,1772.1355192837534
1997-07-31,1781.5263397625554
1997-08-01,1751.7191098754647
1997-08-04,1705.442764794484
1997-08-05,1689.5071905166149
1997-08-06,1706.0143250645801
1997-08-07,1739.7412994739839
1997-08-08,1739.791985151621
1997-08-11,1730.548109813764
1997-08-12,1736.9999013465454
1997-08-13,1733.1853975498711
1997-08-14,1704.4936538686752
1997-08-15,1699.396267247784
1997-08-18,1663.3504244159242
1997-08-19,1689.3460422228063
1997-08-20,1688.4536340360326
1997-08-21,1718.3050064814106
1997-08-22,1674.0737756732651
1997-08-25,1663.0027066544058
1997-08-26,1640.2265398960835
1997-08-27,1641.0566847603513
1997-08-28,1640.291838880335
1997-08-29,1610.9935002790912
1997-09-01,1629.3060989662283
1997-09-02,1626.6281770646424
1997-09-03,1662.5343911562825
1997-09-04,1647.7215772729112
1997-09-05,1669.5493589249934
1997-09-08,1655.85099134216
1997-09-09,1664.6979896128228
1997-09-10,1657.8444777613197
1997-09-11,1639.4945998742612
1997-09-12,1613.9980412062187
1997-09-15,1605.3365328949044
1997-09-16,1629.2996989992776
1997-09-17,1668.2878046704868
1997-09-18,1656.6209710947849
1997-09-19,1670.7056755891479
1997-09-22,1674.0249436493027
1997-09-23,1675.8173939129206
1997-09-24,1697.8346320803985
1997-09-25,1717.5518418471804
1997-09-26,1695.6126891353106
1997-09-29,1710.832474146644
1997-09-30,1729.1114463096053
1997-10-01,1736.3039848845972
1997-10-02,1773.540397250125
1997-10-03,1778.169343221557
1997-10-06,1790.1748187048433
1997-10-07,1799.438142909416
1997-10-08,1812.9286531374728
1997-10-09,1787.415741867163
1997-10-10,1755.1630617454105
1997-10-13,1770.7126252945409
1997-10-14,1756.4925073743816
1997-10-15,1758.07839685859
1997-10-16,1730.0808661672863
1997-10-17,1684.849143371484
1997-10-20,1680.0953846786279
1997-10-21,1703.8526426191963
1997-10-22,1716.0244371384342
1997-10-23,1648.2026808955652
1997-10-24,1665.9255466381728
1997-10-27,1618.2262330822145
1997-10-28,1530.7005188332028
1997-10-29,1607.9926410448463
1997-10-30,1601.2843670126006
1997-10-31,1603.929611928193
1997-11-03,1637.4973564131471
1997-11-04,1634.5222319364434
1997-11-05,1649.735869496218
1997-11-06,1632.2910698883484
1997-11-07,1603.7699953849565
1997-11-10,1617.1244428367381
1997-11-11,1608.010183575359
1997-11-12,1568.2204595497215
1997-11-13,1587.0430011406497
1997-11-14,1586.4348690311608
1997-11-17,1604.1900370691917
1997-11-18,1632.443066833362
1997-11-19,1625.2104077610174
1997-11-20,1662.6891020364492
1997-11-21,1666.545029653214
1997-11-24,1625.0690574262187
1997-11-25,1629.3630558115474
1997-11-26,1641.6670938280727
1997-11-27,1652.4828146968894
1997-11-28,1650.7629900985671
1997-12-01,1683.6734720090387
1997-12-02,1686.1458159939214
1997-12-03,1695.1797991363421
1997-12-04,1716.0479028669404
1997-12-05,1714.3750401058244
1997-12-08,1723.0059798790376
1997-12-09,1697.3408458580438
1997-12-10,1682.4298091371854
1997-12-11,1660.3824890364874
1997-12-12,1673.5895111307814
1997-12-15,1661.036639148167
1997-12-16,1656.78959204028
1997-12-17,1694.3903700296144
1997-12-18,1689.6814141660805
1997-12-19,1654.432277939523
1997-12-22,1632.5264423627539
1997-12-23,1672.0905490628486
1997-12-24,1672.9868088431456
1997-12-25,1672.986808843146
1997-12-26,1672.9868088431458
1997-12-29,1694.4108475734815
1997-12-30,1705.6216562910113
1997-12-31,1699.3609277620383
1998-01-01,1699.3609277620383
1998-01-02,1718.9989746449826
1998-01-05,1727.695597447036
1998-01-06,1709.305598499188
1998-01-07,1709.4489371489874
1998-01-08,1702.9114454461035
1998-01-09,1661.0622275816181
1998-01-12,1608.2955530341374
1998-01-13,1629.6590154031392
1998-01-14,1634.4507042068824
1998-01-15,1616.9525683299535
1998-01-16,1630.3940038732871
1998-01-19,1652.6156706741574
1998-01-20,1651.8016546393492
1998-01-21,1649.2009772352112
1998-01-22,1649.949406641681
1998-01-23,1676.0697363663164
1998-01-26,1669.2970043481284
1998-01-27,1685.8586258559133
1998-01-28,1710.3944218518784
1998-01-29,1702.013696046024
1998-01-30,1708.4457598499698
1998-02-02,1737.4969826052002
1998-02-03,1744.6576291592128
1998-02-04,1742.9071578594194
1998-02-05,1780.7556773125316
1998-02-06,1765.9295783335128
1998-02-09,1762.021703380495
1998-02-10,1751.1488828772756
1998-02-11,1757.355244676064
1998-02-12,1755.3338729842776
1998-02-13,1729.213360207646
1998-02-16,1744.1487747909962
1998-02-17,1768.1503280104391
1998-02-18,1778.8565250068323
1998-02-19,1758.8527152664403
1998-02-20,1767.6558397717083
1998-02-23,1810.809039546434
1998-02-24,1785.6543905390884
1998-02-25,1789.30733367548
1998-02-26,1806.4396320572114
1998-02-27,1810.946113539286
1998-03-02,1819.855470263835
1998-03-03,1827.7137485751675
1998-03-04,1809.1167271252614
1998-03-05,1769.2691144098876
1998-03-06,1800.4165780283276
1998-03-09,1830.9610413038715
1998-03-10,1852.8321697425124
1998-03-11,1848.4541675661942
1998-03-12,1865.971637011245
1998-03-13,1900.9413463992228
1998-03-16,1893.687643683027
1998-03-17,1926.0263886122782
1998-03-18,1904.297279344849
1998-03-19,1908.908346362577
1998-03-20,1917.2751907203544
1998-03-23,1917.9294480597391
1998-03-24,1939.3221938134898
1998-03-25,1975.529365450136
1998-03-26,1957.939110835998
1998-03-27,1971.5655339130058
1998-03-30,1929.6221860961646
1998-03-31,1956.525671898531
1998-04-01,1969.4724020272397
1998-04-02,1972.467451459304
1998-04-03,1999.0743946507882
1998-04-06,2022.6649898624646
1998-04-07,2047.694619546188
1998-04-08,2031.3907897271229
1998-04-09,2052.2566936678213
1998-04-10,2052.2566936678213
1998-04-13,2046.1213129873554
1998-04-14,2083.26268021156
1998-04-15,2092.6770617687407
1998-04-16,2068.7740185661514
1998-04-17,2039.8420108891473
1998-04-20,2117.6446250734475
1998-04-21,2117.6935496587535
1998-04-22,2101.372260179679
1998-04-23,2049.3804018858636
1998-04-24,2014.5526635723506
1998-04-27,2004.3429947861903
1998-04-28,1978.4355655992365
1998-04-29,2023.1345664308108
1998-04-30,2017.5055504430852
1998-05-01,2034.797645226987
1998-05-04,2106.680838244736
1998-05-05,2081.6015308556566
1998-05-06,2093.5787562148325
1998-05-07,2070.5873631443396
1998-05-08,2089.7767762839376
1998-05-11,2116.0286982381976
1998-05-12,2100.392561649494
1998-05-13,2121.0665366466997
1998-05-14,2124.4898938090273
1998-05-15,2139.2878856779307
1998-05-18,2112.287576514669
1998-05-19,2139.8401930244
1998-05-20,2196.6886651368536
1998-05-21,2212.249845154466
1998-05-22,2236.6581623832053
1998-05-25,2225.9306583412626
1998-05-26,2240.9241077137253
1998-05-27,2174.090736146855
1998-05-28,2154.264014773321
1998-05-29,2172.461827246284
1998-06-01,2175.5125235155174
1998-06-02,2183.153224051184
1998-06-03,2215.0265856481615
1998-06-04,2214.5492989037075
1998-06-05,2229.0917432046167
1998-06-08,2265.9292655761105
1998-06-09,2240.854481901669
1998-06-10,2220.799343780247
1998-06-11,2211.628336817489
1998-06-12,2184.777229732935
1998-06-15,2115.3887818435364
1998-06-16,2161.2985246076196
1998-06-17,2212.010846594708
1998-06-18,2216.555014477113
1998-06-19,2215.9265452898253
1998-06-22,2182.445762414826
1998-06-23,2199.3407173635064
1998-06-24,2217.814028840908
1998-06-25,2257.732202156338
1998-06-26,2238.639496634774
1998-06-29,2253.5827208053906
1998-06-30,2252.0018600643266
1998-07-01,2250.3756254815125
1998-07-02,2251.6229549655345
1998-07-03,2277.851064620951
1998-07-06,2279.6420582093524
1998-07-07,2284.8275132412964
1998-07-08,2301.949929217244
1998-07-09,2291.186438734166
1998-07-10,2297.8373759012798
1998-07-13,2333.624934022775
1998-07-14,2365.879169120558
1998-07-15,2356.885580055233
1998-07-16,2362.023831244644
1998-07-17,2394.7123500082366
1998-07-20,2420.117892543001
1998-07-21,2402.204497182703
1998-07-22,2366.5925916680985
1998-07-23,2338.078785247568
1998-07-24,2347.9666829782295
1998-07-27,2289.5980673610757
1998-07-28,2292.905059639464
1998-07-29,2279.024629584605
1998-07-30,2295.658880475345
1998-07-31,2272.1810987189833
1998-08-03,2212.8121605293254
1998-08-04,2223.341434473099
1998-08-05,2195.6337209515964
1998-08-06,2143.0583701355695
1998-08-07,2166.5462025440324
1998-08-10,2123.7315912317545
1998-08-11,2050.4196089724146
1998-08-12,2095.1242687522754
1998-08-13,2073.1836450305614
1998-08-14,2100.4088592057838
1998-08-17,2109.701029941208
1998-08-18,2160.4753508396693
1998-08-19,2163.1075041351332
1998-08-20,2117.0333547236
1998-08-21,1995.2746497556686
1998-08-24,2029.7992910125145
1998-08-25,2072.4880130733955
1998-08-26,2015.9350418263443
1998-08-27,1955.5790804419955
1998-08-28,1973.7791056534454
1998-08-31,1926.616288116788
1998-09-01,1941.2553672722088
1998-09-02,2006.2976952732188
1998-09-03,1986.6674139198226
1998-09-04,1980.2170005619294
1998-09-07,2027.401556099172
1998-09-08,2079.955611000597
1998-09-09,2065.611514433571
1998-09-10,1995.584723872771
1998-09-11,2004.0169684016469
1998-09-14,2042.3481719147264
1998-09-15,2028.0667975317713
1998-09-16,2040.0294448719976
1998-09-17,1988.8146584547596
1998-09-18,1954.960207507297
1998-09-21,1895.3626454042103
1998-09-22,1945.8339591162485
1998-09-23,1977.3826608470918
1998-09-24,1972.8145387849436
1998-09-25,1956.7864040959234
1998-09-28,1968.259552551586
1998-09-29,1934.6212788407224
1998-09-30,1907.4616477353957
1998-10-01,1823.5895553071314
1998-10-02,1747.7441301372426
1998-10-05,1789.280076374438
1998-10-06,1831.275606762503
1998-10-07,1836.862174200338
1998-10-08,1776.5451274561435
1998-10-09,1777.9396985951034
1998-10-12,1853.4965870009382
1998-10-13,1886.0312500329364
1998-10-14,1906.217033964346
1998-10-15,1949.9870583206318
1998-10-16,1967.6130918731928
1998-10-19,1949.909172445194
1998-10-20,1986.407428138
1998-10-21,1950.5935780774646
1998-10-22,1915.1237840785745
1998-10-23,1928.2082696460716
1998-10-26,1963.561988273489
1998-10-27,1986.9082249889711
1998-10-28,1927.8682327871006
1998-10-29,1937.5973447175752
1998-10-30,1978.1676844150538
1998-11-02,2014.7527614248422
1998-11-03,1982.4744066445003
1998-11-04,2030.2570458984333
1998-11-05,2035.7186207768568
1998-11-06,2035.7633683642669
1998-11-09,1976.863958711199
1998-11-10,1943.6435554519987
1998-11-11,1963.677923661174
1998-11-12,1913.1436311050995
1998-11-13,1919.3816667180577
1998-11-16,2011.2807014626405
1998-11-17,1963.778376993194
1998-11-18,1963.7734884949039
1998-11-19,1978.118448276901
1998-11-20,2020.174276246068
1998-11-23,2051.843609836799
1998-11-24,2018.6788544452208
1998-11-25,2010.4814016329444
1998-11-26,2051.257962430596
1998-11-27,2073.703638313155
1998-11-30,2051.670131407662
1998-12-01,1991.60923019466
1998-12-02,1960.1945989114322
1998-12-03,1995.9591155390474
1998-12-04,1990.839010030739
1998-12-07,1969.0457452677533
1998-12-08,1977.951997454008
1998-12-09,1974.4653435458351
1998-12-10,1974.6392174593489
1998-12-11,1943.1409589941388
1998-12-14,1946.0870687117747
1998-12-15,1964.6760266693072
1998-12-16,1988.6941871314193
1998-12-17,2008.7883922313404
1998-12-18,1966.2899173734716
1998-12-21,2015.9549383507597
1998-12-22,2024.727036995514
1998-12-23,2077.3180810476033
1998-12-24,2069.838376009461
1998-12-25,2069.838376009461
1998-12-28,2101.733618726378
1998-12-29,2101.4370312557317
1998-12-30,2097.2128151284005
1998-12-31,2105.2712697494517
1999-01-01,2105.2721308759383
1999-01-04,2230.204589615187
1999-01-05,2244.8767809133537
1999-01-06,2309.0132707338353
1999-01-07,2247.2452245693676
1999-01-08,2242.628204684371
1999-01-11,2190.863407107421
1999-01-12,2168.2239758804626
1999-01-13,2090.4768039990695
1999-01-14,2085.4939602543213
1999-01-15,2083.025647134286
1999-01-18,2119.9782993505723
1999-01-19,2144.1051523990695
1999-01-20,2171.728055570686
1999-01-21,2180.992929782057
1999-01-22,2117.739537628429
1999-01-25,2091.6120122857214
1999-01-26,2090.987563791326
1999-01-27,2107.1268204221515
1999-01-28,2125.1216518606766
1999-01-29,2147.6459637065113
1999-02-01,2155.330033564873
1999-02-02,2135.853022428357
1999-02-03,2102.3231530141747
1999-02-04,2090.6693527979714
1999-02-05,2098.23441234653
1999-02-08,2080.592810962824
1999-02-09,2012.8512709163863
1999-02-10,1993.0138355798597
1999-02-11,2022.0914902374197
1999-02-12,2046.0228154594843
1999-02-15,2026.3091495665558
1999-02-16,2022.0525741675337
1999-02-17,1999.2225849719603
1999-02-18,2029.6939396329255
1999-02-19,1992.1369614937855
1999-02-22,1995.4271239122127
1999-02-23,2036.6205915181702
1999-02-24,2039.0570816787044
1999-02-25,2018.2826604799568
1999-02-26,2002.8297345869823
1999-03-01,1952.6194679196462
1999-03-02,1976.6512157043721
1999-03-03,1920.988144369958
1999-03-04,1914.2497474709617
1999-03-05,1960.2833666108886
1999-03-08,1948.2363880811513
1999-03-09,1943.3147107246602
1999-03-10,1941.2951183858015
1999-03-11,1936.335916278897
1999-03-12,2044.4247787394036
1999-03-15,2052.7957687477933
1999-03-16,2070.357664815686
1999-03-17,2075.054557090828
1999-03-18,2055.787090438169
1999-03-19,2076.7333869917375
1999-03-22,2052.4508731043456
1999-03-23,1995.3131474659538
1999-03-24,1967.640922401828
1999-03-25,1991.5590693671911
1999-03-26,1936.425590944292
1999-03-29,1959.5335808697282
1999-03-30,1955.8894184829837
1999-03-31,1974.6729629413546
1999-04-01,1991.6229942826187
1999-04-02,1987.2018730817877
1999-04-05,1975.135896471187
1999-04-06,2026.6553703498587
1999-04-07,2044.4773244648788
1999-04-08,2068.155616051397
1999-04-09,2087.785192465924
1999-04-12,2106.5854559901536
1999-04-13,2125.345592617085
1999-04-14,2117.0493832253997
1999-04-15,2099.3665933087987
1999-04-16,2082.328045419613
1999-04-19,2097.168685387587
1999-04-20,2052.1146108339835
1999-04-21,2059.402095052902
1999-04-22,2069.7938100296287
1999-04-23,2067.147752595996
1999-04-26,2080.605509905995
1999-04-27,2139.189581976398
1999-04-28,2119.858139454952
1999-04-29,2111.221662865102
1999-04-30,2111.4571234575506
1999-05-03,2114.925281486956
1999-05-04,2130.472228599213
1999-05-05,2108.585547204058
1999-05-06,2134.1496261060893
1999-05-07,2136.2226097929024
1999-05-10,2139.263783488572
1999-05-11,2140.589146945471
1999-05-12,2109.378095221358
1999-05-13,2100.287226023795
1999-05-14,2092.0470159443057
1999-05-17,2046.0439701447408
1999-05-18,2056.1236669404934
1999-05-19,2075.4043563707523
1999-05-20,2089.5627961718483
1999-05-21,2073.8388724138263
1999-05-24,2077.277097061379
1999-05-25,2044.0536597739074
1999-05-26,2025.1809324656883
1999-05-27,1976.6907067424077
1999-05-28,2000.819165019949
1999-05-31,2009.188009315003
1999-06-01,2003.4635507418911
1999-06-02,1993.5629279459135
1999-06-03,1993.8224695110953
1999-06-04,2011.3684581371917
1999-06-07,2044.9109906010108
1999-06-08,2070.5697359089236
1999-06-09,2091.855670392649
1999-06-10,2085.4702716801658
1999-06-11,2118.7956511523557
1999-06-14,2107.1567800276034
1999-06-15,2123.60033193591
1999-06-16,2112.706268208198
1999-06-17,2124.2837527511506
1999-06-18,2120.877100381361
1999-06-21,2152.006187915226
1999-06-22,2152.151460730744
1999-06-23,2130.3123781848785
1999-06-24,2122.190172338644
1999-06-25,2150.765545514398
1999-06-28,2139.298128777642
1999-06-29,2136.8625417240983
1999-06-30,2142.7677202947602
1999-07-01,2163.720228639266
1999-07-02,2171.354582381104
1999-07-05,2208.27180293873
1999-07-06,2219.98455475021
1999-07-07,2206.7326186968935
1999-07-08,2212.0890856709666
1999-07-09,2235.05473607545
1999-07-12,2218.9740023837157
1999-07-13,2191.6632034338268
1999-07-14,2213.713441722521
1999-07-15,2221.475404532426
1999-07-16,2213.834920391918
1999-07-19,2203.4875455134447
1999-07-20,2210.4929954553195
1999-07-21,2194.9933443147474
1999-07-22,2167.3387510899847
1999-07-23,2156.132988371743
1999-07-26,2152.3041924607624
1999-07-27,2152.885810470892
1999-07-28,2157.7182696170703
1999-07-29,2110.155881422437
1999-07-30,2127.4708661432796
1999-08-02,2124.930747829546
1999-08-03,2124.248052166739
1999-08-04,2161.9279942413277
1999-08-05,2126.2359129634497
1999-08-06,2133.5503020513675
1999-08-09,2143.513895056067
1999-08-10,2111.482019488444
1999-08-11,2096.96186641783
1999-08-12,2136.8917932855607
1999-08-13,2155.57162951975
1999-08-16,2176.3116221034784
1999-08-17,2156.3571789307016
1999-08-18,2147.7001794849534
1999-08-19,2154.276715005334
1999-08-20,2188.010174442296
1999-08-23,2199.2114444814165
1999-08-24,2191.958917319876
1999-08-25,2202.4960197855894
1999-08-26,2188.985226083271
1999-08-27,2202.9670730394987
1999-08-30,2189.311972275579
1999-08-31,2160.053049263372
1999-09-01,2191.595142162559
1999-09-02,2167.9088184886646
1999-09-03,2196.3059831774954
1999-09-06,2211.748264521723
1999-09-07,2215.2663999108836
1999-09-08,2211.233309946662
1999-09-09,2219.0695731094474
1999-09-10,2216.0284944722143
1999-09-13,2177.552035310277
1999-09-14,2172.6904755208866
1999-09-15,2160.039953543206
1999-09-16,2126.048456697428
1999-09-17,2129.3039359554828
1999-09-20,2142.1393051333052
1999-09-21,2126.746478978864
1999-09-22,2110.096037539027
1999-09-23,2104.8693073684785
1999-09-24,2069.8165073688397
1999-09-27,2082.8185198118726
1999-09-28,2051.209525298547
1999-09-29,2069.617794069043
1999-09-30,2083.4279347564047
1999-10-01,2085.368435973399
1999-10-04,2120.6821410656225
1999-10-05,2151.007869649068
1999-10-06,2173.3957947643285
1999-10-07,2201.999589544636
1999-10-08,2170.098491225042
1999-10-11,2168.02937058362
1999-10-12,2170.096846559113
1999-10-13,2156.718395052992
1999-10-14,2135.678818752812
1999-10-15,2135.1701657257727
1999-10-18,2115.446889618723
1999-10-19,2160.0176903906904
1999-10-20,2157.029011820976
1999-10-21,2158.6812705399007
1999-10-22,2184.129976998516
1999-10-25,2166.632532258769
1999-10-26,2169.636327898302
1999-10-27,2146.33120132959
1999-10-28,2184.740320176156
1999-10-29,2206.371128755278
1999-11-01,2205.979909975683
1999-11-02,2211.834756224452
1999-11-03,2218.13007990586
1999-11-04,2233.715949372383
1999-11-05,2228.15303225618
1999-11-08,2209.639461671672
1999-11-09,2232.1191627421877
1999-11-10,2249.406576670739
1999-11-11,2257.824649870075
1999-11-12,2229.5901818407824
1999-11-15,2244.9333665574627
1999-11-16,2268.9518496469227
1999-11-17,2282.3343598236925
1999-11-18,2289.1132809899736
1999-11-19,2292.3085673240516
1999-11-22,2253.4122048671497
1999-11-23,2250.0591853450433
1999-11-24,2222.1034792760306
1999-11-25,2264.933497897742
1999-11-26,2245.670337269009
1999-11-29,2211.2018338029143
1999-11-30,2209.2105605481893
1999-12-01,2223.346517258486
1999-12-02,2209.640722160232
1999-12-03,2251.401656728534
1999-12-06,2290.4003509841345
1999-12-07,2289.208707148833
1999-12-08,2279.2030800773873
1999-12-09,2254.7382384810317
1999-12-10,2244.0342450092066
1999-12-13,2240.286818319296
1999-12-14,2252.1517271691628
1999-12-15,2277.9588616811475
1999-12-16,2369.983223691758
1999-12-17,2342.247973094103
1999-12-20,2326.9744886029425
1999-12-21,2349.104263834196
1999-12-22,2380.3278968284976
1999-12-23,2488.6985799282347
1999-12-24,2488.6985799282347
1999-12-27,2500.0962012050018
1999-12-28,2502.4976142463365
1999-12-29,2497.8474976963626
1999-12-30,2519.649079587927
1999-12-31,2519.649079587927
2000-01-03,2479.585326277781
2000-01-04,2461.8155860666
2000-01-05,2462.779224929211
2000-01-06,2469.640436618211
2000-01-07,2534.423335672523
2000-01-10,2559.0791187371306
2000-01-11,2552.7875118650477
2000-01-12,2541.7090206386674
2000-01-13,2548.2666209991453
2000-01-14,2547.694810285551
2000-01-17,2544.3931978449095
2000-01-18,2509.423733155085
2000-01-19,2497.6364062367857
2000-01-20,2497.3062569545896
2000-01-21,2462.022039457979
2000-01-24,2423.7742347895455
2000-01-25,2378.4196836689607
2000-01-26,2393.264941896471
2000-01-27,2406.5001668283303
2000-01-28,2366.408701222298
2000-01-31,2277.629321304674
2000-02-01,2306.39729620773
2000-02-02,2327.3708158356626
2000-02-03,2398.6719480525803
2000-02-04,2402.311113814131
2000-02-07,2356.355322999845
2000-02-08,2436.433396758329
2000-02-09,2461.381914713153
2000-02-10,2484.0335606817916
2000-02-11,2461.74833002208
2000-02-14,2455.8122206171024
2000-02-15,2401.0168061404174
2000-02-16,2434.4842769041575
2000-02-17,2461.4289479837153
2000-02-18,2454.771400493453
2000-02-21,2460.964614683675
2000-02-22,2535.2543949064184
2000-02-23,2541.088291621675
2000-02-24,2482.8958188479824
2000-02-25,2461.9618457710703
2000-02-28,2404.5843398924085
2000-02-29,2422.6658892424152
2000-03-01,2443.825272388559
2000-03-02,2491.476798094306
2000-03-03,2468.079616781176
2000-03-06,2453.1109851666906
2000-03-07,2447.773654929658
2000-03-08,2433.69178667385
2000-03-09,2433.308487085715
2000-03-10,2407.736067647649
2000-03-13,2364.9713487727045
2000-03-14,2354.998123784352
2000-03-15,2328.9031209811055
2000-03-16,2422.2429419399446
2000-03-17,2432.6982105823445
2000-03-20,2459.530488078694
2000-03-21,2462.7536601031707
2000-03-22,2421.51604741044
2000-03-23,2420.2930522549327
2000-03-24,2491.0456735766975
2000-03-27,2478.3780299989785
2000-03-28,2485.7338752032238
2000-03-29,2439.1405102931135
2000-03-30,2398.4775445601836
2000-03-31,2406.983713490696
2000-04-03,2369.0331893381704
2000-04-04,2385.4170243024814
2000-04-05,2378.8464897558756
2000-04-06,2373.79559244764
2000-04-07,2385.1973537103395
2000-04-10,2397.4746529674053
2000-04-11,2389.2877576874307
2000-04-12,2373.747526922083
2000-04-13,2372.3596120153484
2000-04-14,2313.371325897506
2000-04-17,2292.9014475185922
2000-04-18,2288.1673582468
