Date,HONG KONG VALUE WEIGHTED
1997-06-02,1650.3398878276778
1997-06-03,1626.878267068021
1997-06-04,1634.5775019604796
1997-06-05,1638.5661875574165
1997-06-06,1613.7688281429237
1997-06-09,1613.7688281429237
1997-06-10,1580.0187664264995
1997-06-11,1577.3775302507063
1997-06-12,1521.872882595723
1997-06-13,1536.6220414333288
1997-06-16,1570.6726685373335
1997-06-17,1562.3697563504245
1997-06-18,1555.9189345260913
1997-06-19,1596.0259923022118
1997-06-20,1667.4456246622099
1997-06-23,1656.1855383231523
1997-06-24,1641.6899168199498
1997-06-25,1657.4144700221834
1997-06-26,1669.3914317693964
1997-06-27,1673.0749164344018
1997-06-30,1673.3340634791423
1997-07-01,1673.7229346061533
1997-07-02,1673.3988627845565
1997-07-03,1639.2731515130722
1997-07-04,1600.7939059235246
1997-07-07,1598.331882237851
1997-07-08,1595.6614062505578
1997-07-09,1588.5209633294564
1997-07-10,1610.4352101552936
1997-07-11,1654.5993569722161
1997-07-14,1664.8462100865283
1997-07-15,1667.7711079951127
1997-07-16,1641.1839414628419
1997-07-17,1652.8168155475191
1997-07-18,1658.2587146127762
1997-07-21,1656.4407232176557
1997-07-22,1648.043449542211
1997-07-23,1674.6558407695766
1997-07-24,1678.2414726206416
1997-07-25,1673.4332460053063
1997-07-28,1679.081243828823
1997-07-29,1688.3384406057355
1997-07-30,1712.711410806678
1997-07-31,1757.792033403429
1997-08-01,1767.4136396743
1997-08-04,1763.3294065665723
1997-08-05,1768.5516610561501
1997-08-06,1796.3675010170775
1997-08-07,1809.6512077116283
1997-08-08,1800.5640349022706
1997-08-11,1782.0892198846552
1997-08-12,1764.1101928342148
1997-08-13,1772.0902594486213
1997-08-14,1770.85986138416
1997-08-15,1724.823340151961
1997-08-18,1726.550168841559
1997-08-19,1661.2562942186125
1997-08-20,1711.4925437221393
1997-08-21,1690.1926883068265
1997-08-22,1663.7501463754727
1997-08-25,1688.6528948701036
1997-08-26,1689.094169545392
1997-08-27,1696.4466769033859
1997-08-28,1617.535696358874
1997-08-29,1544.0583232024624
1997-09-01,1470.055397410209
1997-09-02,1496.5354598844563
1997-09-03,1598.6317794757576
1997-09-04,1545.3238555363553
1997-09-05,1590.929627296121
1997-09-08,1618.550980410322
1997-09-09,1644.7163256477065
1997-09-10,1624.5346514362925
1997-09-11,1574.8309333258428
1997-09-12,1596.4564101261656
1997-09-15,1615.573006290705
1997-09-16,1595.1072209266933
1997-09-17,1594.9836466376423
1997-09-18,1595.8004461527414
1997-09-19,1583.498849677048
1997-09-22,1552.4817401627488
1997-09-23,1544.9556293247388
1997-09-24,1555.042345215752
1997-09-25,1595.97472274704
1997-09-26,1595.3560976662502
1997-09-29,1598.1727885776916
1997-09-30,1612.0652670535615
1997-10-01,1612.3152868693194
1997-10-02,1612.2736115145697
1997-10-03,1612.139991961727
1997-10-06,1579.7435102464704
1997-10-07,1584.9203880698524
1997-10-08,1589.1283674766019
1997-10-09,1541.460665090332
1997-10-10,1541.4208145005052
1997-10-13,1520.4714856909334
1997-10-14,1493.5176259250238
1997-10-15,1443.5266941250668
1997-10-16,1461.0249827406622
1997-10-17,1462.897125880264
1997-10-20,1389.0172703455387
1997-10-21,1313.6010035497802
1997-10-22,1218.4131842703907
1997-10-23,1100.463664480989
1997-10-24,1173.5474356077657
1997-10-27,1110.7358049824168
1997-10-28,967.1119624900542
1997-10-29,1123.6947137397265
1997-10-30,1092.6206217596175
1997-10-31,1116.4307225539803
1997-11-03,1184.6104226030877
1997-11-04,1134.0887153805606
1997-11-05,1119.101521369772
1997-11-06,1089.806305806336
1997-11-07,1053.5477391017748
1997-11-10,1042.155618993197
1997-11-11,1041.3826699545693
1997-11-12,1002.0597350296644
1997-11-13,1012.2254970559396
1997-11-14,1043.4126048443081
1997-11-17,1087.7428183899156
1997-11-18,1072.448170140358
1997-11-19,1061.8494215978142
1997-11-20,1050.36685134848
1997-11-21,1104.7420869645903
1997-11-24,1110.4098108381113
1997-11-25,1086.3353929382845
1997-11-26,1112.0312297453038
1997-11-27,1112.4395361784982
1997-11-28,1105.6554521192884
1997-12-01,1128.2657345851715
1997-12-02,1170.8315587525353
1997-12-03,1168.677150311841
1997-12-04,1193.9530806234682
1997-12-05,1202.5456124105879
1997-12-08,1218.2528877414188
1997-12-09,1191.6481372476421
1997-12-10,1144.0312273794007
1997-12-11,1088.2341069888714
1997-12-12,1101.3883066460307
1997-12-15,1083.0402842491892
1997-12-16,1068.1430840147736
1997-12-17,1092.2978708288804
1997-12-18,1098.6454303661721
1997-12-19,1065.7817735330605
1997-12-22,1043.7784346843223
1997-12-23,1062.7631097236342
1997-12-24,1059.4224245573403
1997-12-25,1059.4224245573403
1997-12-26,1059.4907832116542
1997-12-29,1075.6562097060248
1997-12-30,1100.8119824187113
1997-12-31,1105.5372598572242
1998-01-01,1105.5372598572242
1998-01-02,1098.8717044226141
1998-01-05,1064.7343148549219
1998-01-06,1043.3849965604695
1998-01-07,976.8555227808847
1998-01-08,940.5578109510842
1998-01-09,896.3013451331948
1998-01-12,798.3840753272657
1998-01-13,849.4633120986686
1998-01-14,901.7825594140211
1998-01-15,836.6392381492894
1998-01-16,851.9774916286959
1998-01-19,920.025179566538
1998-01-20,925.5642595498364
1998-01-21,907.3088327702997
1998-01-22,866.9115994278532
1998-01-23,859.3317757109704
1998-01-26,864.4880282838484
1998-01-27,890.5530989283284
1998-01-28,890.7257648170886
1998-01-29,890.8178806710971
1998-01-30,890.4955585071275
1998-02-02,1045.265046149165
1998-02-03,1034.2780554112371
1998-02-04,1005.7354526733101
1998-02-05,1016.4721435458918
1998-02-06,1020.269594495325
1998-02-09,1074.1182969688243
1998-02-10,1090.7814218148196
1998-02-11,1093.105649601741
1998-02-12,1070.3490448595398
1998-02-13,1018.4372526027073
1998-02-16,996.6951028101329
1998-02-17,1001.3131640344076
1998-02-18,1052.0686030311776
1998-02-19,1040.0147111298215
1998-02-20,1042.8185500942627
1998-02-23,1046.3332986948192
1998-02-24,1042.1789426757166
1998-02-25,1052.0416483850456
1998-02-26,1087.8274534687773
1998-02-27,1117.0870979410258
1998-03-02,1103.8860457282963
1998-03-03,1109.2471228753154
1998-03-04,1097.0616430523316
1998-03-05,1039.0959228390104
1998-03-06,1050.1051105878148
1998-03-09,1057.176856524495
1998-03-10,1053.0179748900791
1998-03-11,1061.8136573633158
1998-03-12,1038.743443853647
1998-03-13,1045.2780744034335
1998-03-16,1052.7266694374016
1998-03-17,1057.9612566665205
1998-03-18,1051.3346258168822
1998-03-19,1077.596988821298
1998-03-20,1092.49844511051
1998-03-23,1092.3520771866217
1998-03-24,1099.5680590524155
1998-03-25,1112.2466540472676
1998-03-26,1099.2766269097317
1998-03-27,1100.7200049312064
1998-03-30,1077.2466582970028
1998-03-31,1084.0314907541363
1998-04-01,1062.9834273283493
1998-04-02,1044.5703286961575
1998-04-03,1033.828924609839
1998-04-06,1033.8622803859446
1998-04-07,1031.498760215892
1998-04-08,1054.8573172331578
1998-04-09,1058.3203525958888
1998-04-10,1058.3203525958888
1998-04-13,1058.4569364963336
1998-04-14,1058.1657480149452
1998-04-15,1050.3830562380017
1998-04-16,1040.2744692094514
1998-04-17,1024.2327428810238
1998-04-20,1044.3983721567006
1998-04-21,1031.24188522183
1998-04-22,1028.75484269822
1998-04-23,1027.0142228074612
1998-04-24,1022.1262737156264
1998-04-27,995.6734125906013
1998-04-28,1007.9904724683114
1998-04-29,982.7757000338364
1998-04-30,966.5053251912558
1998-05-01,981.7416180681909
1998-05-04,970.6727048367462
1998-05-05,942.143894498859
1998-05-06,936.8999750584047
1998-05-07,918.4117659317694
1998-05-08,925.7124391049681
1998-05-11,929.4389225650058
1998-05-12,911.054555014954
1998-05-13,869.4071232447839
1998-05-14,881.6572160944438
1998-05-15,878.9139685014889
1998-05-18,872.0744706825277
1998-05-19,869.5663578363451
1998-05-20,874.0640631092662
1998-05-21,888.0614642628543
1998-05-22,880.1232145461124
1998-05-25,880.4366207206753
1998-05-26,876.8160495558764
1998-05-27,825.2796248340994
1998-05-28,808.2863533818308
1998-05-29,810.5543981353092
1998-06-01,775.431998890528
1998-06-02,773.4857180343879
1998-06-03,792.2981337715278
1998-06-04,763.7253648518077
1998-06-05,761.7509674188525
1998-06-08,754.5576277377083
1998-06-09,732.2781774264411
1998-06-10,688.585698294587
1998-06-11,681.5525280065712
1998-06-12,688.4068679641327
1998-06-15,651.6629772162902
1998-06-16,663.6756501221311
1998-06-17,711.9330196410565
1998-06-18,757.4530182956012
1998-06-19,766.6769603204859
1998-06-22,728.7994327111621
1998-06-23,735.6520504774545
1998-06-24,736.0953708996057
1998-06-25,766.0415462316469
1998-06-26,759.4654602676021
1998-06-29,747.5946927713387
1998-06-30,748.7920059208342
1998-07-01,748.9949960728297
1998-07-02,783.8627340478351
1998-07-03,761.58371421258
1998-07-06,742.5478129709066
1998-07-07,731.6903964181731
1998-07-08,752.3284581428568
1998-07-09,736.416724555673
1998-07-10,716.2434867232673
1998-07-13,707.6218770504883
1998-07-14,713.0632209251851
1998-07-15,733.5425720283091
1998-07-16,744.2256300360423
1998-07-17,746.4125373393372
1998-07-20,732.9404845679744
1998-07-21,733.8304393705123
1998-07-22,720.838762795544
1998-07-23,704.0971864717027
1998-07-24,707.6766383813912
1998-07-27,686.2176950660337
1998-07-28,677.5236972835712
1998-07-29,664.3373385848116
1998-07-30,675.3477117349424
1998-07-31,670.0205903017318
1998-08-03,639.715810197727
1998-08-04,647.8411930992606
1998-08-05,647.6551951163383
1998-08-06,626.0992573960312
1998-08-07,608.6509059072728
1998-08-10,610.4213915716948
1998-08-11,588.1393512474933
1998-08-12,590.0285604906558
1998-08-13,569.9985237705753
1998-08-14,620.7849969513591
1998-08-17,620.8090288887854
1998-08-18,624.8843206296698
1998-08-19,654.4580543062089
1998-08-20,664.6106640958881
1998-08-21,653.0136497267266
1998-08-24,665.8730734001603
1998-08-25,680.8729335788622
1998-08-26,680.607609895414
1998-08-27,684.0182418402728
1998-08-28,669.4854823090238
1998-08-31,617.2255650372333
1998-09-01,600.4620476265884
1998-09-02,620.2547566811776
1998-09-03,623.6806812609502
1998-09-04,642.9724425112192
1998-09-07,711.7451701984526
1998-09-08,728.1076287454415
1998-09-09,700.7985668525813
1998-09-10,695.6957072705892
1998-09-11,669.8431544585916
1998-09-14,678.0831616888992
1998-09-15,686.8190331714836
1998-09-16,695.9510373928019
1998-09-17,676.5681757969791
1998-09-18,658.1631123763801
1998-09-21,631.8874184360963
1998-09-22,648.3548982561537
1998-09-23,660.9094907873149
1998-09-24,691.7239199727146
1998-09-25,681.129351878075
1998-09-28,705.5918496702326
1998-09-29,698.3322071686563
1998-09-30,705.8591566879467
1998-10-01,705.8819314808575
1998-10-02,705.8409379117213
1998-10-05,682.2444827100338
1998-10-06,682.2841058529654
1998-10-07,698.7136958091945
1998-10-08,730.4776568441536
1998-10-09,790.5144144232845
1998-10-12,833.0009424464952
1998-10-13,839.4305655714444
1998-10-14,822.8007984388354
1998-10-15,834.2598850472449
1998-10-16,937.5466262306718
1998-10-19,921.2377847067986
1998-10-20,929.7148294690292
1998-10-21,935.7796247151553
1998-10-22,928.3278011572257
1998-10-23,942.8974392978758
1998-10-26,938.787913321462
1998-10-27,960.3081954970196
1998-10-28,960.4135400109477
1998-10-29,978.8777884513136
1998-10-30,1021.4206786678969
1998-11-02,1024.8516249482004
1998-11-03,1031.1216538338626
1998-11-04,1047.4450720325767
1998-11-05,1012.412619640474
1998-11-06,1000.8390838446105
1998-11-09,963.3425326803582
1998-11-10,948.6878572340564
1998-11-11,1006.4530132716665
1998-11-12,980.365822861266
1998-11-13,989.6227069977798
1998-11-16,1026.5384014417382
1998-11-17,1012.7464501712018
1998-11-18,1026.1971296737345
1998-11-19,1044.1970530968779
1998-11-20,1029.197768131557
1998-11-23,1054.8736376443812
1998-11-24,1097.6249386740492
1998-11-25,1090.6338346057187
1998-11-26,1089.3331311276336
1998-11-27,1082.5683764901662
1998-11-30,1038.7140689977102
1998-12-01,990.3588117398248
1998-12-02,1007.2662595870172
1998-12-03,1021.8846311451887
1998-12-04,1010.2295173439741
1998-12-07,1055.7127958719414
1998-12-08,1042.6693439388832
1998-12-09,1036.2500426966928
1998-12-10,1038.5897783879182
1998-12-11,1003.2219065960275
1998-12-14,986.0970151669563
1998-12-15,1003.8912734922135
1998-12-16,1006.4907866949987
1998-12-17,1020.215855150388
1998-12-18,1034.0747073573411
1998-12-21,1049.7792459563786
1998-12-22,1047.4684747217077
1998-12-23,1033.7967369959981
1998-12-24,1045.5532625581848
1998-12-25,1045.5532625581848
1998-12-28,1033.5968136180904
1998-12-29,1034.9753972220178
1998-12-30,1028.1623143182367
1998-12-31,1020.1874845678484
1999-01-01,1020.1874845678484
1999-01-04,996.457025391966
1999-01-05,1003.4620551581843
1999-01-06,1038.5170787957181
1999-01-07,1086.5524265451652
1999-01-08,1085.9145162663146
1999-01-11,1079.3677458387247
1999-01-12,1081.928513694893
1999-01-13,1040.3258926968977
1999-01-14,1020.0675836741531
1999-01-15,1026.0106148061013
1999-01-18,1045.3296630383295
1999-01-19,1028.608430316845
1999-01-20,1026.3566380095397
1999-01-21,990.9834709581858
1999-01-22,947.9918450221238
1999-01-25,923.6263835130363
1999-01-26,930.4614358961875
1999-01-27,953.3819180897218
1999-01-28,916.4836509301392
1999-01-29,928.3912083170004
1999-02-01,937.6250876144591
1999-02-02,930.6644223610786
1999-02-03,917.0511556392107
1999-02-04,917.4794946020381
1999-02-05,890.3314382300246
1999-02-08,881.0937756686152
1999-02-09,892.1039420272095
1999-02-10,870.9444390699714
1999-02-11,878.4079658641617
1999-02-12,910.620815658815
1999-02-15,910.8412680936171
1999-02-16,910.9000434222676
1999-02-17,910.9940997273308
1999-02-18,910.9470691469445
1999-02-19,882.4872641178554
1999-02-22,884.7711229645123
1999-02-23,895.3008844988752
1999-02-24,920.1588476978425
1999-02-25,918.3018637031905
1999-02-26,936.9807804468697
1999-03-01,957.4877327488263
1999-03-02,946.5194417070963
1999-03-03,945.8736896120934
1999-03-04,945.5735126740196
1999-03-05,968.0730355461644
1999-03-08,976.8411338688908
1999-03-09,1001.9053420516965
1999-03-10,1022.3032535645052
1999-03-11,1017.5259216563824
1999-03-12,1034.8422441123926
1999-03-15,1037.2710930180908
1999-03-16,1047.2355232117197
1999-03-17,1047.0204883038805
1999-03-18,1018.3535919430323
1999-03-19,1061.4703993650332
1999-03-22,1070.8752975537652
1999-03-23,1070.676020469544
1999-03-24,1038.2789522959195
1999-03-25,1046.0646092032512
1999-03-26,1035.2780836635034
1999-03-29,1022.4394748903765
1999-03-30,1053.655402131471
1999-03-31,1058.043638122548
1999-04-01,1067.6729237773402
1999-04-02,1067.5971558849399
1999-04-05,1067.5902684279647
1999-04-06,1067.6247066015387
1999-04-07,1117.7404037966833
1999-04-08,1122.1792012969213
1999-04-09,1151.2083314036656
1999-04-12,1140.1136427730216
1999-04-13,1160.1772491910906
1999-04-14,1153.3204381144476
1999-04-15,1166.9527727077857
1999-04-16,1224.0162689406811
1999-04-19,1253.4605103462677
1999-04-20,1206.5028776843533
1999-04-21,1229.415828123414
1999-04-22,1273.5877152003056
1999-04-23,1263.6224558898416
1999-04-26,1282.12387885594
1999-04-27,1313.0419958856419
1999-04-28,1288.252123026008
1999-04-29,1286.2093451975181
1999-04-30,1301.332174485475
1999-05-03,1311.818394871698
1999-05-04,1336.224007840999
1999-05-05,1357.8627827928467
1999-05-06,1364.555097968832
1999-05-07,1301.6245991234591
1999-05-10,1306.770617985867
1999-05-11,1290.0749050891209
1999-05-12,1308.5221948930257
1999-05-13,1311.8663015309905
1999-05-14,1292.0861919367117
1999-05-17,1262.7153647474513
1999-05-18,1264.2100588086191
1999-05-19,1239.5703938832019
1999-05-20,1236.3544735659996
1999-05-21,1220.8922512195063
1999-05-24,1238.3500013440619
1999-05-25,1230.1482914664991
1999-05-26,1240.2907063716614
1999-05-27,1231.593224764307
1999-05-28,1209.1044992083555
1999-05-31,1212.2622164045717
1999-06-01,1234.3703114786276
1999-06-02,1237.8997469054668
1999-06-03,1237.8036125772014
1999-06-04,1231.534878881235
1999-06-07,1265.0025508574456
1999-06-08,1266.4921987573011
1999-06-09,1272.9123835909677
1999-06-10,1265.6913050541941
1999-06-11,1277.508544520509
1999-06-14,1275.0884829096442
1999-06-15,1267.3384616804115
1999-06-16,1289.8778575690035
1999-06-17,1305.7315382780037
1999-06-18,1305.714706851959
1999-06-21,1362.433746939105
1999-06-22,1374.4849045699477
1999-06-23,1370.592653945942
1999-06-24,1351.16812775999
1999-06-25,1351.7475585605534
1999-06-28,1361.649533905712
1999-06-29,1357.2709799793324
1999-06-30,1334.8595783741425
1999-07-01,1334.9111934147768
1999-07-02,1390.1848041849164
1999-07-05,1415.587773128383
1999-07-06,1401.7823665001822
1999-07-07,1385.2830166852996
1999-07-08,1378.530221677736
1999-07-09,1378.6656032584374
1999-07-12,1363.3818421843687
1999-07-13,1349.9687016636053
1999-07-14,1312.5636970409055
1999-07-15,1329.6206913623134
1999-07-16,1305.853632505346
1999-07-19,1302.5453003773212
1999-07-20,1315.4933821522952
1999-07-21,1304.6730591079206
1999-07-22,1297.0874565962183
1999-07-23,1270.974100994002
1999-07-26,1246.4556988265779
1999-07-27,1262.8292807360367
1999-07-28,1273.150604641363
1999-07-29,1273.5761267712728
1999-07-30,1276.32176898676
1999-08-02,1298.668961774245
1999-08-03,1305.5463500027088
1999-08-04,1304.4223809816053
1999-08-05,1270.4050235943598
1999-08-06,1266.756978621654
1999-08-09,1251.7051211801677
1999-08-10,1215.1667619398333
1999-08-11,1192.8650987549843
1999-08-12,1222.180348031652
1999-08-13,1199.459961784251
1999-08-16,1228.3412728293404
1999-08-17,1211.8740752350327
1999-08-18,1241.4735795321437
1999-08-19,1283.7052353751728
1999-08-20,1300.082752720955
1999-08-23,1299.2566475802103
1999-08-24,1302.6516350673678
1999-08-25,1290.2297104431948
1999-08-26,1297.8616146695074
1999-08-27,1277.447296650324
1999-08-30,1304.232213957698
1999-08-31,1275.9142789905334
1999-09-01,1284.9322259163164
1999-09-02,1275.000452572556
1999-09-03,1260.2932414108395
1999-09-06,1281.496236268608
1999-09-07,1279.1388272150236
1999-09-08,1272.1709664582418
1999-09-09,1322.982582864616
1999-09-10,1324.7767851869291
1999-09-13,1326.9984635215603
1999-09-14,1328.1911904419912
1999-09-15,1291.0598877284895
1999-09-16,1291.8415769280994
1999-09-17,1296.9293242571493
1999-09-20,1294.4638779782922
1999-09-21,1286.9370558077803
1999-09-22,1267.081015845207
1999-09-23,1272.2353157117889
1999-09-24,1253.8016164207743
1999-09-27,1229.1045159823834
1999-09-28,1235.6339441795542
1999-09-29,1233.050484754954
1999-09-30,1221.606213490624
1999-10-01,1221.566898404679
1999-10-04,1226.2528486753029
1999-10-05,1241.775175723925
1999-10-06,1248.8081736753372
1999-10-07,1246.3907924482762
1999-10-08,1250.3421867441189
1999-10-11,1236.032599659353
1999-10-12,1211.4434602728372
1999-10-13,1185.502367867055
1999-10-14,1187.1336918519087
1999-10-15,1170.250823743049
1999-10-18,1170.2583547023246
1999-10-19,1153.8945859506473
1999-10-20,1193.013132242169
1999-10-21,1197.1202849746421
1999-10-22,1235.9463295608602
1999-10-25,1249.041159209102
1999-10-26,1231.886063685194
1999-10-27,1217.872970503345
1999-10-28,1229.8214937252674
1999-10-29,1260.8020118377644
1999-11-01,1263.674067170714
1999-11-02,1258.5268712016275
1999-11-03,1252.0374628043912
1999-11-04,1281.9470126163562
1999-11-05,1279.656872536927
1999-11-08,1281.7516068462864
1999-11-09,1273.8587350357236
1999-11-10,1297.7029691987077
1999-11-11,1301.6039632673132
1999-11-12,1314.8796063017253
1999-11-15,1335.7741442077452
1999-11-16,1360.976779798291
1999-11-17,1359.3614573459663
1999-11-18,1356.7620203983186
1999-11-19,1400.2518998446021
1999-11-22,1411.993536624416
1999-11-23,1405.1766682483983
1999-11-24,1395.4377987102591
1999-11-25,1359.7938857433376
1999-11-26,1383.4441346084689
1999-11-29,1392.2829645116003
1999-11-30,1393.2872757429352
1999-12-01,1422.6776080201446
1999-12-02,1459.9249237565757
1999-12-03,1497.5559574978327
1999-12-06,1544.3103048472112
1999-12-07,1527.1711228780814
1999-12-08,1529.7945874521615
1999-12-09,1571.7874614218663
1999-12-10,1564.918770647873
1999-12-13,1569.1512666836795
1999-12-14,1541.4871029850672
1999-12-15,1486.0514562067142
1999-12-16,1471.5963525121704
1999-12-17,1499.9742035374438
1999-12-20,1520.3755587032997
1999-12-21,1509.8724085533486
1999-12-22,1499.826391137498
1999-12-23,1506.694213819099
1999-12-24,1542.0103427469217
1999-12-27,1541.6035453074685
1999-12-28,1533.721566878218
1999-12-29,1501.5052180234945
1999-12-30,1516.561343371743
1999-12-31,1516.561343371743
2000-01-03,1535.802208686057
2000-01-04,1514.82486925243
2000-01-05,1417.401303928843
2000-01-06,1357.4590071665748
2000-01-07,1383.3678673511718
2000-01-10,1406.098264564881
2000-01-11,1400.2397006956853
2000-01-12,1396.8843277673884
2000-01-13,1395.4838666560474
2000-01-14,1399.2338556086022
2000-01-17,1397.0120359232612
2000-01-18,1405.4564235255748
2000-01-19,1366.1618683974427
2000-01-20,1371.9752250807226
2000-01-21,1360.4660973533678
2000-01-24,1363.883541993437
2000-01-25,1354.4901494873493
2000-01-26,1383.3265807953428
2000-01-27,1408.7539008242954
2000-01-28,1418.488323257529
2000-01-31,1372.0013804053076
2000-02-01,1376.7069404307847
2000-02-02,1385.5402074641283
2000-02-03,1392.9092718240333
2000-02-04,1392.9450769592256
2000-02-07,1392.8734685295087
2000-02-08,1364.8020951770472
2000-02-09,1390.2143489230605
2000-02-10,1391.9741427410681
2000-02-11,1442.887681097606
2000-02-14,1418.6987009680936
2000-02-15,1389.755116525339
2000-02-16,1431.1839386623
2000-02-17,1434.7528324629686
2000-02-18,1408.4324095164018
2000-02-21,1384.052064029704
2000-02-22,1356.4484098228552
2000-02-23,1370.9214968734825
2000-02-24,1402.8348560370964
2000-02-25,1397.4584931273107
2000-02-28,1358.853517084895
2000-02-29,1369.9925055090323
2000-03-01,1339.4432410494733
2000-03-02,1332.747415158947
2000-03-03,1354.7160170947614
2000-03-06,1394.8332166850112
2000-03-07,1409.4458801074395
2000-03-08,1423.0888112226808
2000-03-09,1411.1681605154574
2000-03-10,1428.6119304516894
2000-03-13,1389.947665740644
2000-03-14,1369.8479884222656
2000-03-15,1357.3994014783334
2000-03-16,1333.685414341831
2000-03-17,1383.211125223944
2000-03-20,1366.1657512355189
2000-03-21,1357.2504079065259
2000-03-22,1374.680484430269
2000-03-23,1392.3515779459397
2000-03-24,1405.9791399577828
2000-03-27,1430.2633755067359
2000-03-28,1430.338597013297
2000-03-29,1419.5879850326435
2000-03-30,1403.9634724162363
2000-03-31,1394.3472007235061
2000-04-03,1357.0299803869286
2000-04-04,1357.099691875605
2000-04-05,1341.8121843935667
2000-04-06,1353.061399774102
2000-04-07,1354.685413267969
2000-04-10,1356.6419026545047
2000-04-11,1335.8026484330928
2000-04-12,1362.7256272460588
2000-04-13,1337.8601182031853
2000-04-14,1342.9282536511396
2000-04-17,1241.1601791624207
2000-04-18,1273.7034183637718
2000-04-19,1276.6795608128682
2000-04-20,1271.516124660606
2000-04-21,1271.516124660606
