Date,EM SMALL CAP MINIMUM VOLATILITY (USD)
2002-02-11,932.1696573341133
2002-02-12,937.8380949556303
2002-02-13,943.3879690637293
2002-02-14,952.0244865862957
2002-02-15,950.3415695645906
2002-02-18,951.8849899465534
2002-02-19,942.4371450440625
2002-02-20,945.703172612329
2002-02-21,946.949858002565
2002-02-22,938.2582524843152
2002-02-25,943.2368820015602
2002-02-26,949.6340244555307
2002-02-27,962.876836927451
2002-02-28,958.6426157701243
2002-03-01,958.8017102788755
2002-03-04,966.2848642567676
2002-03-05,965.716749470483
2002-03-06,963.0561210802678
2002-03-07,959.4449810362047
2002-03-08,964.1277693030149
2002-03-11,972.4252890554912
2002-03-12,973.2387800765075
2002-03-13,975.0861197633923
2002-03-14,971.2698652411547
2002-03-15,969.5134529979392
2002-03-18,977.4924918472149
2002-03-19,979.14257024954
2002-03-20,979.9620295217985
2002-03-21,987.0680743098774
2002-03-22,993.7505398291314
2002-03-25,994.353525872815
2002-03-26,994.6354147823496
2002-03-27,1003.4862988116455
2002-03-28,1005.207891530432
2002-03-29,1001.6695572388135
2002-04-01,988.826632543594
2002-04-02,992.8675817880697
2002-04-03,1002.0533519214196
2002-04-04,1000.0036504785768
2002-04-05,1010.513201859712
2002-04-08,1017.9194486063263
2002-04-09,1008.8891635584648
2002-04-10,1003.5680543740634
2002-04-11,1000.3651929416637
2002-04-12,1004.4871552737642
2002-04-15,1006.3480704547169
2002-04-16,1008.263892086076
2002-04-17,1010.1867127243199
2002-04-18,1008.0375929452689
2002-04-19,1012.1077880013902
2002-04-22,1015.277195882796
2002-04-23,1011.7119176187323
2002-04-24,1006.6366574877474
2002-04-25,993.6154703358582
2002-04-26,996.6758774896957
2002-04-29,987.5833189234204
2002-04-30,985.2370186789091
2002-05-01,980.9380343110709
2002-05-02,985.8868105527908
2002-05-03,981.0251609556877
2002-05-06,974.5487523740205
2002-05-07,980.1433439385435
2002-05-08,988.9922858705013
2002-05-09,987.1435930111867
2002-05-10,980.8956803350426
2002-05-13,981.4014937703041
2002-05-14,990.6338822390193
2002-05-15,988.1954829631018
2002-05-16,986.0898740684088
2002-05-17,975.9462983045411
2002-05-20,965.6317226070265
2002-05-21,957.9786577307599
2002-05-22,952.9754824774718
2002-05-23,956.7374630299985
2002-05-24,966.0490793047031
2002-05-27,972.9376301002804
2002-05-28,960.6775170869344
2002-05-29,958.5803587785126
2002-05-30,958.6026595107332
2002-05-31,959.0785329506245
2002-06-03,949.3973504018677
2002-06-04,945.3648202284847
2002-06-05,951.4677860736035
2002-06-06,947.8920628544498
2002-06-07,938.2400606280355
2002-06-10,945.8285146722096
2002-06-11,946.4680772036608
2002-06-12,942.8281491810138
2002-06-13,950.2013870038529
2002-06-14,944.7345330114106
2002-06-17,947.0625365066483
2002-06-18,942.275683694294
2002-06-19,916.1494701334362
2002-06-20,909.4283724283183
2002-06-21,906.8308459375457
2002-06-24,892.5566840002612
2002-06-25,889.3355149321492
2002-06-26,845.4188918016139
2002-06-27,855.1271393667276
2002-06-28,872.0803886676316
2002-07-01,866.6291456926207
2002-07-02,866.8902109086632
2002-07-03,877.2069851197158
2002-07-04,888.1499088150075
2002-07-05,901.527779496543
2002-07-08,891.5257516872704
2002-07-09,894.7823391737958
2002-07-10,898.8762905819194
2002-07-11,886.2763422263897
2002-07-12,901.4799929483751
2002-07-15,884.0246732723335
2002-07-16,872.2754472720877
2002-07-17,876.6134678116207
2002-07-18,878.9696713707868
2002-07-19,868.5862721643367
2002-07-22,855.8305422038086
2002-07-23,873.3842399183337
2002-07-24,856.3177048186376
2002-07-25,853.613873309895
2002-07-26,847.0107653161966
2002-07-29,861.0099407410979
2002-07-30,867.1726001286322
2002-07-31,868.9301256876599
2002-08-01,865.560388540403
2002-08-02,865.7235895544549
2002-08-05,837.856090654741
2002-08-06,846.1351690949854
2002-08-07,853.1660570457828
2002-08-08,856.6827349131628
2002-08-09,860.7014998970169
2002-08-12,856.1900001553123
2002-08-13,856.0389035897039
2002-08-14,857.3057046188728
2002-08-15,863.6978960045574
2002-08-16,861.9341367106886
2002-08-19,868.846846255654
2002-08-20,872.7911978026688
2002-08-21,869.4375195174915
2002-08-22,881.5192784823605
2002-08-23,881.062008582204
2002-08-26,879.3367932798982
2002-08-27,874.0252610033511
2002-08-28,869.6724650814558
2002-08-29,865.5226316377126
2002-08-30,871.6315135595576
2002-09-02,863.8928000576138
2002-09-03,845.3764181742549
2002-09-04,843.4258601480443
2002-09-05,843.0881615181428
2002-09-06,844.1910591536416
2002-09-09,844.0047262908048
2002-09-10,860.9670668843066
2002-09-11,866.1431926605517
2002-09-12,866.6612191985657
2002-09-13,858.5909151318203
2002-09-16,849.143829250612
2002-09-17,864.138517106158
2002-09-18,845.9105355425828
2002-09-19,843.2609552707688
2002-09-20,835.2869960061523
2002-09-23,820.5145018925357
2002-09-24,815.8014258266691
2002-09-25,807.3609549215447
2002-09-26,812.1381380583457
2002-09-27,814.2778668809104
2002-09-30,795.9122219397971
2002-10-01,802.5480141743136
2002-10-02,803.6081066933754
2002-10-03,797.4703642812635
2002-10-04,800.2921358672832
2002-10-07,784.4126888252199
2002-10-08,788.7523197266913
2002-10-09,778.0570989547294
2002-10-10,769.8013375092111
2002-10-11,768.6119272268618
2002-10-14,772.3746510412874
2002-10-15,788.9850636341394
2002-10-16,795.2743490637935
2002-10-17,812.0124038826189
2002-10-18,824.3144371460163
2002-10-21,823.8203999306077
2002-10-22,814.5420781792217
2002-10-23,831.4860418798147
2002-10-24,833.4803153974798
2002-10-25,830.2913790146861
2002-10-28,830.4640508223491
2002-10-29,824.1659444485576
2002-10-30,822.2835505371606
2002-10-31,824.3527285780181
2002-11-01,814.0093411651798
2002-11-04,825.1095674338458
2002-11-05,820.9575951647096
2002-11-06,833.0446029421264
2002-11-07,828.4009086940316
2002-11-08,828.6118169891765
2002-11-11,824.7076919766462
2002-11-12,821.8361716148083
2002-11-13,824.3890457168859
2002-11-14,830.1512090493661
2002-11-15,838.7956634293046
2002-11-18,836.8060070604708
2002-11-19,831.4047243205914
2002-11-20,835.3106840088745
2002-11-21,837.3558795646842
2002-11-22,846.2791298289375
2002-11-25,858.1120705360374
2002-11-26,858.6165135898831
2002-11-27,862.1627765421927
2002-11-28,859.3387008815813
2002-11-29,865.7623261067087
2002-12-02,870.4972882742724
2002-12-03,872.0527938143283
2002-12-04,864.9889177010782
2002-12-05,866.311069871927
2002-12-06,859.4388412175331
2002-12-09,864.8860805404555
2002-12-10,865.2255870430062
2002-12-11,865.225856881335
2002-12-12,863.4833341288963
2002-12-13,858.2908552241936
2002-12-16,859.8119939721915
2002-12-17,851.116373824375
2002-12-18,853.0455225200838
2002-12-19,852.8658915769138
2002-12-20,853.1962929353169
2002-12-23,851.5127201479561
2002-12-24,844.9564082445954
2002-12-25,841.6918950763072
2002-12-26,841.4417690933668
2002-12-27,835.6030838104497
2002-12-30,825.8433655193518
2002-12-31,825.8822818980376
2003-01-01,824.6985235246312
2003-01-02,837.0036271072936
2003-01-03,840.2360228865846
2003-01-06,839.5134860970815
2003-01-07,840.9527451153939
2003-01-08,847.3801024920209
2003-01-09,842.2576781983561
2003-01-10,839.1190105138141
2003-01-13,841.6532771274325
2003-01-14,840.053999577397
2003-01-15,844.0800867495259
2003-01-16,846.1884370161808
2003-01-17,833.8629704789467
2003-01-20,832.5321754585967
2003-01-21,826.4661367565271
2003-01-22,823.2320170496873
2003-01-23,824.0825970287739
2003-01-24,816.9558885314871
2003-01-27,807.3305159030832
2003-01-28,810.1087756214786
2003-01-29,806.7591437136809
2003-01-30,816.4813647768304
2003-01-31,820.1231714624273
2003-02-03,820.5588917477875
2003-02-04,812.441532231809
2003-02-05,815.2827915616894
2003-02-06,811.73353581458
2003-02-07,804.9416311083726
2003-02-10,800.2309031963307
2003-02-11,804.1671272493633
2003-02-12,806.2687630633785
2003-02-13,792.2473771556699
2003-02-14,793.6212633526314
2003-02-17,811.5484073464828
2003-02-18,815.6098797684706
2003-02-19,808.1234916124013
2003-02-20,804.7602845474978
2003-02-21,806.6653639653863
2003-02-24,811.4954944147568
2003-02-25,806.463619988013
2003-02-26,804.885159863697
2003-02-27,809.8331602910853
2003-02-28,807.3629246053512
2003-03-03,806.8757911745113
2003-03-04,798.0925349789701
2003-03-05,786.8496792464285
2003-03-06,780.9316519969178
2003-03-07,771.1216141235927
2003-03-10,763.0042867432961
2003-03-11,759.2661859321889
2003-03-12,761.7896789347109
2003-03-13,772.938497587699
2003-03-14,786.9830917253853
2003-03-17,784.0367510113423
2003-03-18,797.4046526835139
2003-03-19,804.1857963465078
2003-03-20,809.7873461534695
2003-03-21,818.5654108867492
2003-03-24,808.9113469762802
2003-03-25,805.8971746663394
2003-03-26,809.9408408550465
2003-03-27,808.1869044770798
2003-03-28,804.962967176516
2003-03-31,788.0054428020687
2003-04-01,792.5758863903318
2003-04-02,804.4343647072515
2003-04-03,812.6549450119185
2003-04-04,823.1431946627166
2003-04-07,839.25515371806
2003-04-08,837.1898596167421
2003-04-09,837.4001581766581
2003-04-10,833.8320081877124
2003-04-11,841.3329221681618
2003-04-14,842.2189349852958
2003-04-15,851.3084945922195
2003-04-16,851.5628905915365
2003-04-17,850.002204297244
2003-04-18,855.181518148282
2003-04-21,857.3611847351394
2003-04-22,841.4266669891973
2003-04-23,839.6972238849702
2003-04-24,832.353097369347
2003-04-25,823.3204174657749
2003-04-28,825.5620467431485
2003-04-29,834.2484988574654
2003-04-30,824.2418358559293
2003-05-01,817.8000661957251
2003-05-02,820.3956377641914
2003-05-05,827.2326473614855
2003-05-06,824.9537757824736
2003-05-07,829.1527533417806
2003-05-08,820.299953832411
2003-05-09,822.3591265070554
2003-05-12,822.2980692709729
2003-05-13,823.1119845442091
2003-05-14,824.503344185324
2003-05-15,825.5324680118378
2003-05-16,820.8538393943069
2003-05-19,803.4833847314072
2003-05-20,805.7411702343474
2003-05-21,805.4580460496778
2003-05-22,811.5513110790141
2003-05-23,815.4819173400305
2003-05-26,823.1814058299178
2003-05-27,821.8248351446889
2003-05-28,836.2519295207288
2003-05-29,834.9741254252663
2003-05-30,842.0329476955955
2003-06-02,849.6102538656729
2003-06-03,849.8156651227171
2003-06-04,851.5197906260481
2003-06-05,843.7576892712304
2003-06-06,855.3415894077847
2003-06-09,854.0849440000248
2003-06-10,857.9467812292298
2003-06-11,857.7316185317039
2003-06-12,864.8149577308129
2003-06-13,864.2804040055227
2003-06-16,864.6023078781195
2003-06-17,874.7357676581441
2003-06-18,880.7826138185221
2003-06-19,882.8004590460357
2003-06-20,887.1896938380797
2003-06-23,889.4498307241337
2003-06-24,887.5560587369788
2003-06-25,889.4353490177085
2003-06-26,898.3785619879794
2003-06-27,904.4982459140625
2003-06-30,901.6934915520288
2003-07-01,899.9442205661175
2003-07-02,914.6670064586896
2003-07-03,916.2645814902171
2003-07-04,921.9334673506002
2003-07-07,938.6828616972357
2003-07-08,937.5295219281575
2003-07-09,938.8077220221121
2003-07-10,938.3386688176182
2003-07-11,940.6344817834198
2003-07-14,947.9735881589595
2003-07-15,947.094405025303
2003-07-16,948.4277683633433
2003-07-17,947.613138355385
2003-07-18,942.3220157650125
2003-07-21,931.6882420266617
2003-07-22,929.4988380753692
2003-07-23,927.1046004863296
2003-07-24,926.9862135530225
2003-07-25,926.8887113402064
2003-07-28,941.7051279217181
2003-07-29,939.9798962086239
2003-07-30,946.6994139283777
2003-07-31,960.037991603788
2003-08-01,962.7480697150661
2003-08-04,955.0939551297804
2003-08-05,952.7108348075071
2003-08-06,949.9336620894888
2003-08-07,951.855714699319
2003-08-08,957.8469974049517
2003-08-11,959.8488302172844
2003-08-12,966.9743879105399
2003-08-13,969.6473300344567
2003-08-14,976.6527123208631
2003-08-15,978.8347283693546
2003-08-18,995.0087262401374
2003-08-19,998.290553976645
2003-08-20,995.6588465940121
2003-08-21,1013.8034400760044
2003-08-22,1025.502560920743
2003-08-25,1020.6913154117311
2003-08-26,1026.3566178175843
2003-08-27,1026.0724339645608
2003-08-28,1024.1232854530813
2003-08-29,1025.146827053353
2003-09-01,1032.440170122808
2003-09-02,1044.2509970250278
2003-09-03,1048.5711428723753
2003-09-04,1039.7757284613338
2003-09-05,1025.6398589147684
2003-09-08,1019.6406560861615
2003-09-09,1009.1252630148745
2003-09-10,1003.4316732349532
2003-09-11,1008.6441357132471
2003-09-12,998.6355776410898
2003-09-15,996.570612103796
2003-09-16,1009.0790091552717
2003-09-17,1008.3693048097608
2003-09-18,1004.2158201282562
2003-09-19,997.4159210890907
2003-09-22,985.0363124691606
2003-09-23,989.9608874132123
2003-09-24,996.763343383931
2003-09-25,988.6618447580315
2003-09-26,990.8706773429027
2003-09-29,986.0147832099872
2003-09-30,980.9694059027141
2003-10-01,980.4696540799848
2003-10-02,990.2581468604105
2003-10-03,999.9312794934137
2003-10-06,1000.4157991674598
2003-10-07,995.4492893805285
2003-10-08,995.5396760812074
2003-10-09,1011.6067050454794
2003-10-10,1011.5751017953785
2003-10-13,1024.7567836646015
2003-10-14,1019.032650700564
2003-10-15,1024.370956678863
2003-10-16,1025.2378009287895
2003-10-17,1025.9379628694076
2003-10-20,1025.087695955567
2003-10-21,1022.8796802629116
2003-10-22,1017.4626566133182
2003-10-23,1011.2971487359806
2003-10-24,1010.5959611369261
2003-10-27,1016.3384575636311
2003-10-28,1029.8461506150534
2003-10-29,1033.8705851711331
2003-10-30,1038.4583590639822
2003-10-31,1046.6521774340458
2003-11-03,1072.1766105745508
2003-11-04,1071.247284339253
2003-11-05,1077.6649142530905
2003-11-06,1079.0289860099076
2003-11-07,1077.522555885517
2003-11-10,1074.3617744927988
2003-11-11,1070.2659365640318
2003-11-12,1063.1736074226542
2003-11-13,1061.9380847241866
2003-11-14,1059.243375901374
2003-11-17,1052.7311941586852
2003-11-18,1043.8789471335847
2003-11-19,1032.871822267065
2003-11-20,1030.6849729203875
2003-11-21,1029.185009754776
2003-11-24,1039.4319410412513
2003-11-25,1041.438868667441
2003-11-26,1035.670234410638
2003-11-27,1036.8503013414054
2003-11-28,1040.5744625692266
2003-12-01,1055.8028362404625
2003-12-02,1047.8397553804848
2003-12-03,1050.4445938019414
2003-12-04,1056.0234495197237
2003-12-05,1048.2727397363512
2003-12-08,1040.5086932530435
2003-12-09,1048.968581391762
2003-12-10,1043.0868195075082
2003-12-11,1051.921521392706
2003-12-12,1048.2241214787239
2003-12-15,1053.2455710847157
2003-12-16,1046.5431913585774
2003-12-17,1038.8578525925154
2003-12-18,1038.662821378172
2003-12-19,1038.184920254765
2003-12-22,1033.796944592012
2003-12-23,1037.105422086399
2003-12-24,1039.7926878838282
2003-12-25,1039.1762744075977
2003-12-26,1040.7662764931367
2003-12-29,1042.603372484282
2003-12-30,1047.9564743690848
2003-12-31,1042.6132753823742
2004-01-01,1044.2377805731978
2004-01-02,1055.2335302654717
2004-01-05,1064.9659271636501
2004-01-06,1057.5543555620022
2004-01-07,1060.5445837730929
2004-01-08,1061.5984179292404
2004-01-09,1053.9252068559838
2004-01-12,1052.5616313337705
2004-01-13,1053.7600608997252
2004-01-14,1059.792416210629
2004-01-15,1061.0025200851298
2004-01-16,1079.6885693052282
2004-01-19,1085.7271014235125
2004-01-20,1073.492941359658
2004-01-21,1062.8182884046985
2004-01-22,1055.7367063142801
2004-01-23,1059.6016402437785
2004-01-26,1071.585216594972
2004-01-27,1074.2027816786137
2004-01-28,1075.0207292501743
2004-01-29,1085.231916311715
2004-01-30,1083.049274148793
2004-02-02,1085.1886989959264
2004-02-03,1077.7095676915935
2004-02-04,1083.4833328513969
2004-02-05,1077.435145618165
2004-02-06,1072.005480130815
2004-02-09,1086.522772626705
2004-02-10,1088.2103231589185
2004-02-11,1091.6951070619623
2004-02-12,1086.3475297008804
2004-02-13,1098.548294123646
2004-02-16,1102.0726255152983
2004-02-17,1103.4059612450942
2004-02-18,1105.5190957537072
2004-02-19,1116.341306291288
2004-02-20,1119.996869915276
2004-02-23,1120.535630367716
2004-02-24,1108.8594628851758
2004-02-25,1118.3342529629874
2004-02-26,1129.9400910909524
2004-02-27,1133.2336815746212
2004-03-01,1141.2609452409733
2004-03-02,1156.3636192824185
2004-03-03,1160.2575402159214
2004-03-04,1159.8277808387716
2004-03-05,1145.7891998058446
2004-03-08,1151.516971336785
2004-03-09,1149.6170392374293
2004-03-10,1161.7533743847973
2004-03-11,1152.6856857588302
2004-03-12,1152.044181053341
2004-03-15,1152.820871293979
2004-03-16,1139.8642734992707
2004-03-17,1156.9325285168054
2004-03-18,1147.710962454963
2004-03-19,1154.5898555989077
2004-03-22,1135.1669998786042
2004-03-23,1137.2521057156832
2004-03-24,1145.3119115469224
2004-03-25,1146.5255116585429
2004-03-26,1156.520476172556
2004-03-29,1164.4892323676215
2004-03-30,1167.2006562707486
2004-03-31,1165.813965132352
2004-04-01,1164.6990566458744
2004-04-02,1185.6787165873013
2004-04-05,1207.4779950853494
2004-04-06,1204.3522144332185
2004-04-07,1196.289917935035
2004-04-08,1203.3023384463286
2004-04-09,1201.0325318821574
2004-04-12,1209.255374620603
2004-04-13,1221.2184999759493
2004-04-14,1209.6620968518614
2004-04-15,1205.4297065454593
2004-04-16,1200.77683606576
2004-04-19,1202.1639265943118
2004-04-20,1214.9084597557785
2004-04-21,1210.2743170984247
2004-04-22,1205.3789635224396
2004-04-23,1215.081686179956
2004-04-26,1213.519813314896
2004-04-27,1203.347515096826
2004-04-28,1196.1915468124084
2004-04-29,1165.5605385963506
2004-04-30,1151.1424719882468
2004-05-03,1146.9046625022056
2004-05-04,1147.3669928502186
2004-05-05,1139.5089353047588
2004-05-06,1136.6328972566953
2004-05-07,1144.6154770472788
2004-05-10,1110.033311262161
2004-05-11,1115.6708529648129
2004-05-12,1118.3486005578584
2004-05-13,1112.9209220506668
2004-05-14,1101.7901668037464
2004-05-17,1058.655208353498
2004-05-18,1067.6736515823404
2004-05-19,1087.4046919888685
2004-05-20,1090.3476030584027
2004-05-21,1091.7518702782372
2004-05-24,1103.8603408624942
2004-05-25,1090.5064405389605
2004-05-26,1095.0529682607794
2004-05-27,1090.9521303118904
2004-05-28,1098.179996277873
2004-05-31,1094.6843278039253
2004-06-01,1098.6587953428718
2004-06-02,1092.411713165767
2004-06-03,1084.750581669109
2004-06-04,1084.1113252253924
2004-06-07,1088.0231907102273
2004-06-08,1090.0680254972558
2004-06-09,1101.0068196391642
2004-06-10,1098.259035156476
2004-06-11,1096.5772465883826
2004-06-14,1075.2477922413227
2004-06-15,1079.8554067805114
2004-06-16,1086.962847587312
2004-06-17,1084.5754340442086
2004-06-18,1075.96850712914
2004-06-21,1080.9576543354794
2004-06-22,1082.3263370058032
2004-06-23,1084.1398549310763
2004-06-24,1085.721100887654
2004-06-25,1091.5235771488983
2004-06-28,1090.7534178925089
2004-06-29,1099.9650278939407
2004-06-30,1101.9122500141577
2004-07-01,1111.6954133799823
2004-07-02,1099.635908920624
2004-07-05,1100.6320150026145
2004-07-06,1097.8366837119981
2004-07-07,1094.4073152997255
2004-07-08,1090.0124368678223
2004-07-09,1090.160360367546
2004-07-12,1088.892875155003
2004-07-13,1095.4967085834512
2004-07-14,1085.0980420003077
2004-07-15,1084.1007095326086
2004-07-16,1086.1179438334882
2004-07-19,1092.712212926499
2004-07-20,1089.545398681208
2004-07-21,1100.8087986947487
2004-07-22,1090.6940829302735
2004-07-23,1098.608543643421
2004-07-26,1091.1778112015247
2004-07-27,1095.3101028807562
2004-07-28,1097.620886135533
2004-07-29,1095.0676928106202
2004-07-30,1104.0781732497926
2004-08-02,1096.9383276281724
2004-08-03,1092.478353956959
2004-08-04,1090.1215389868091
2004-08-05,1094.702580610047
2004-08-06,1076.6010525931133
2004-08-09,1078.8924493184172
2004-08-10,1072.240727721472
2004-08-11,1073.0212453219426
2004-08-12,1064.1816245458988
2004-08-13,1055.7558709018833
2004-08-16,1051.4607649112736
2004-08-17,1058.6839352585139
2004-08-18,1064.5524537334045
2004-08-19,1061.84190603251
2004-08-20,1067.243036295435
2004-08-23,1078.531224118115
2004-08-24,1087.7403962610022
2004-08-25,1090.6427257277624
2004-08-26,1101.1902830136378
2004-08-27,1106.1898749420134
2004-08-30,1108.2030204429052
2004-08-31,1103.7839756941257
2004-09-01,1111.2243901321485
2004-09-02,1120.915509353105
2004-09-03,1128.3876355823143
2004-09-06,1126.4471921330132
2004-09-07,1130.4539270830091
2004-09-08,1128.7935475964562
2004-09-09,1124.6460007583432
2004-09-10,1117.0634087500334
2004-09-13,1125.328078762019
2004-09-14,1126.2579763881909
2004-09-15,1141.3490431796024
2004-09-16,1148.3854498708433
2004-09-17,1146.9918921429332
2004-09-20,1158.417252582553
2004-09-21,1151.7365837009563
2004-09-22,1149.1511185307058
2004-09-23,1147.7010126154742
2004-09-24,1151.6648920500527
2004-09-27,1148.4925485863944
2004-09-28,1147.3005799245716
2004-09-29,1147.43507993222
2004-09-30,1140.8893545724384
2004-10-01,1147.8049312302594
2004-10-04,1171.9366056039298
2004-10-05,1164.9208377235466
2004-10-06,1164.947030168931
2004-10-07,1166.042770950544
2004-10-08,1161.5723257164527
2004-10-11,1162.2064680227156
2004-10-12,1157.1601732592026
2004-10-13,1156.7895844122593
2004-10-14,1138.5197929610292
2004-10-15,1133.8544130053467
2004-10-18,1134.3177029083336
2004-10-19,1143.0367728151473
2004-10-20,1131.4396223197955
2004-10-21,1133.6320301105575
2004-10-22,1132.1343687431317
2004-10-25,1113.2181127119175
2004-10-26,1115.8231188634247
2004-10-27,1124.8054061187556
2004-10-28,1134.796499094193
2004-10-29,1138.1661927787084
2004-11-01,1137.5015119829775
2004-11-02,1147.8560712144345
2004-11-03,1154.3713411894312
2004-11-04,1151.8887229859288
2004-11-05,1153.7832042922962
2004-11-08,1148.6614773598155
2004-11-09,1153.4782218425005
2004-11-10,1162.5381907381272
2004-11-11,1163.1780542192316
2004-11-12,1168.1123291123206
2004-11-15,1174.9928223738962
2004-11-16,1175.699394689319
2004-11-17,1183.5577677687104
2004-11-18,1187.0278604147268
2004-11-19,1183.0546900547129
2004-11-22,1176.9749888445128
2004-11-23,1179.9606132793042
2004-11-24,1181.3304502061676
2004-11-25,1179.1284005031057
2004-11-26,1182.749326738559
2004-11-29,1184.031198066424
2004-11-30,1186.4805244158154
2004-12-01,1187.340506040008
