Date,WRLD ex USA SMALL CAP HIGH DIVIDEND YLD
2009-08-20,895.749438471309
2009-08-21,905.9354538673507
2009-08-24,920.7732931065341
2009-08-25,925.0292788505179
2009-08-26,920.9145393587852
2009-08-27,918.0347728972341
2009-08-28,928.411280652265
2009-08-31,922.4862117015083
2009-09-01,909.8005300233597
2009-09-02,897.8520120488922
2009-09-03,905.6226635417892
2009-09-04,920.786588562574
2009-09-07,935.8733168773209
2009-09-08,942.2812008300123
2009-09-09,947.2875692690131
2009-09-10,955.3268214333409
2009-09-11,960.3005192970639
2009-09-14,952.6107998569383
2009-09-15,958.9401061838144
2009-09-16,970.5672091415818
2009-09-17,976.0542254657041
2009-09-18,970.5415230888275
2009-09-21,961.1464170397535
2009-09-22,966.1733373960727
2009-09-23,970.334434923604
2009-09-24,954.0270185177083
2009-09-25,949.6228078908038
2009-09-28,958.3425948423583
2009-09-29,967.7807577231749
2009-09-30,968.9512949610795
2009-10-01,959.8613746083835
2009-10-02,937.5000853483378
2009-10-05,944.7171299000737
2009-10-06,963.2751551024066
2009-10-07,971.1865432444746
2009-10-08,986.2179549303859
2009-10-09,986.3890741400717
2009-10-12,989.5883508518258
2009-10-13,986.9913304199597
2009-10-14,1000.1073009546166
2009-10-15,1004.9142268311665
2009-10-16,1000.972193069815
2009-10-19,1007.7066261537148
2009-10-20,1008.036862732681
2009-10-21,1006.983243896204
2009-10-22,994.6527633689651
2009-10-23,992.5203196196364
2009-10-26,982.229983847
2009-10-27,976.4642527464125
2009-10-28,954.1982539875813
2009-10-29,965.0705513279586
2009-10-30,961.1198144844033
2009-11-02,950.618842631336
2009-11-03,948.2456418682523
2009-11-04,963.1415381865876
2009-11-05,968.1173171456003
2009-11-06,975.9598081480962
2009-11-09,991.3157113175897
2009-11-10,991.4747406775115
2009-11-11,994.3012084166505
2009-11-12,998.1175512301098
2009-11-13,1001.1360029731325
2009-11-16,1012.1487902960423
2009-11-17,1008.5070859722758
2009-11-18,1005.3784990336616
2009-11-19,989.0460253492807
2009-11-20,980.7705059932878
2009-11-23,991.0316318144971
2009-11-24,984.334334805701
2009-11-25,983.4351367531475
2009-11-26,957.7701496530013
2009-11-27,963.0974418317501
2009-11-30,953.453236478319
2009-12-01,975.6594124535739
2009-12-02,983.0106857353419
2009-12-03,982.5690255056674
2009-12-04,988.8344236252432
2009-12-07,989.9200475585186
2009-12-08,978.3112173913653
2009-12-09,969.6795881262503
2009-12-10,976.9704009263725
2009-12-11,981.8236252676614
2009-12-14,985.9027112620997
2009-12-15,988.7871511621499
2009-12-16,993.9624511787669
2009-12-17,994.4764959988607
2009-12-18,993.6866805650002
2009-12-21,998.9859488956819
2009-12-22,1004.4934857570939
2009-12-23,1006.558851561269
2009-12-24,1006.7861695538547
2009-12-25,1006.8022423932017
2009-12-28,1010.3178517284697
2009-12-29,1017.577875498188
2009-12-30,1021.4110119970651
2009-12-31,1023.7420350340229
2010-01-01,1023.7420350340226
2010-01-04,1039.2708221301607
2010-01-05,1045.332911890572
2010-01-06,1050.958531156283
2010-01-07,1053.0474380839648
2010-01-08,1059.3406434908386
2010-01-11,1059.6839090426322
2010-01-12,1049.7375929426437
2010-01-13,1052.0339857537735
2010-01-14,1061.933579643797
2010-01-15,1063.6539946762189
2010-01-18,1065.9408298884002
2010-01-19,1071.0516109032037
2010-01-20,1066.7010624241352
2010-01-21,1058.6892663908393
2010-01-22,1043.6295838303647
2010-01-25,1042.6694849422704
2010-01-26,1041.1612718193007
2010-01-27,1036.314289284432
2010-01-28,1039.7760970758575
2010-01-29,1040.036153935625
2010-02-01,1040.5091345024002
2010-02-02,1052.3061037422094
2010-02-03,1053.5433801337585
2010-02-04,1038.1265542811757
2010-02-05,1021.0279895970386
2010-02-08,1015.6212131726134
2010-02-09,1015.2827811716342
2010-02-10,1023.0154341680976
2010-02-11,1038.0964647449089
2010-02-12,1038.0244156128729
2010-02-15,1038.563393629706
2010-02-16,1041.4899608254939
2010-02-17,1056.6154495097655
2010-02-18,1062.4290563759507
2010-02-19,1061.3327183667977
2010-02-22,1065.205942868773
2010-02-23,1060.588848587673
2010-02-24,1056.061162871782
2010-02-25,1045.1215420308818
2010-02-26,1050.206569760115
2010-03-01,1067.8891457634836
2010-03-02,1073.643070442132
2010-03-03,1075.8877800878051
2010-03-04,1078.9348278043558
2010-03-05,1091.7817222315941
2010-03-08,1092.2720068448937
2010-03-09,1095.979354030301
2010-03-10,1101.0065942925337
2010-03-11,1101.8757180600953
2010-03-12,1106.9575830010972
2010-03-15,1105.4556519504845
2010-03-16,1108.5551579117384
2010-03-17,1123.2332233569061
2010-03-18,1127.2788724145296
2010-03-19,1124.4188710517178
2010-03-22,1123.9864710657546
2010-03-23,1131.613702146694
2010-03-24,1137.4126481254148
2010-03-25,1142.2776755299142
2010-03-26,1141.7183812942933
2010-03-29,1141.5020643730295
2010-03-30,1148.526916461913
2010-03-31,1141.5529259606594
2010-04-01,1158.1204147181882
2010-04-02,1158.4734496650253
2010-04-05,1162.2593583433202
2010-04-06,1176.1601516445496
2010-04-07,1179.733831277605
2010-04-08,1176.4403703779014
2010-04-09,1183.1325797861198
2010-04-12,1178.0862382402554
2010-04-13,1173.2557474829325
2010-04-14,1182.9744739186885
2010-04-15,1192.6071901425414
2010-04-16,1185.321053991388
2010-04-19,1176.0103482755603
2010-04-20,1191.05950413674
2010-04-21,1195.3847126052362
2010-04-22,1194.3772992182567
2010-04-23,1201.3916869227273
2010-04-26,1215.24916509434
2010-04-27,1195.192537662276
2010-04-28,1176.9512735360458
2010-04-29,1189.2578931313242
2010-04-30,1188.9337495845662
2010-05-03,1193.3061366433792
2010-05-04,1173.7258250368684
2010-05-05,1163.6225928116535
2010-05-06,1156.3123707940258
2010-05-07,1114.5271038914495
2010-05-10,1164.378864731128
2010-05-11,1165.8604017979453
2010-05-12,1185.9272069683516
2010-05-13,1195.2822917142466
2010-05-14,1176.5362730327968
2010-05-17,1157.858561659095
2010-05-18,1160.8640324572823
2010-05-19,1128.5544799845402
2010-05-20,1098.9211451004373
2010-05-21,1090.0296880381836
2010-05-24,1101.649997416811
2010-05-25,1071.1754767562027
2010-05-26,1094.7923749766114
2010-05-27,1117.1749016247898
2010-05-28,1119.0413581495409
2010-05-31,1127.6814233901857
2010-06-01,1124.8885798964916
2010-06-02,1127.743452806809
2010-06-03,1146.918318059115
2010-06-04,1140.0495641829386
2010-06-07,1126.5525885851346
2010-06-08,1118.0606272115842
2010-06-09,1132.772909097804
2010-06-10,1150.898883215606
2010-06-11,1154.7422728464949
2010-06-14,1165.669472883919
2010-06-15,1171.0089752456342
2010-06-16,1173.0089041552837
2010-06-17,1170.0236904887695
2010-06-18,1176.4533600303473
2010-06-21,1186.7336027006027
2010-06-22,1187.8057014310036
2010-06-23,1178.4376181704856
2010-06-24,1164.2384644162612
2010-06-25,1158.7531966005984
2010-06-28,1164.8429134994374
2010-06-29,1144.54841465842
2010-06-30,1134.9609982700033
2010-07-01,1108.4158766937194
2010-07-02,1108.7825968582401
2010-07-05,1110.6405066610862
2010-07-06,1128.4431268287765
2010-07-07,1131.7035830113252
2010-07-08,1144.048342377439
2010-07-09,1149.707160323275
2010-07-12,1154.7156240565728
2010-07-13,1162.685971689163
2010-07-14,1164.854423915124
2010-07-15,1151.3441150321744
2010-07-16,1137.032654571592
2010-07-19,1126.2891735186456
2010-07-20,1130.147085877524
2010-07-21,1147.656175524416
2010-07-22,1158.0291881314013
2010-07-23,1174.8058819645112
2010-07-26,1179.0628623337875
2010-07-27,1176.140176953696
2010-07-28,1170.733992962388
2010-07-29,1170.664259735545
2010-07-30,1168.3712330747258
2010-08-02,1182.7407529143527
2010-08-03,1183.063238800046
2010-08-04,1185.9949614817006
2010-08-05,1186.9834370561387
2010-08-06,1176.9692244032167
2010-08-09,1187.1156648502254
2010-08-10,1179.1480923104946
2010-08-11,1166.6374750845891
2010-08-12,1158.5738129347008
2010-08-13,1168.9776352580068
2010-08-16,1167.0548675483644
2010-08-17,1179.6423170135947
2010-08-18,1181.0885286560983
2010-08-19,1175.9416331034915
2010-08-20,1169.800566999943
2010-08-23,1177.6968248757623
2010-08-24,1161.1278514889243
2010-08-25,1153.9504321732088
2010-08-26,1158.6079118272432
2010-08-27,1165.926035146198
2010-08-30,1175.4506375147007
2010-08-31,1170.19133033774
2010-09-01,1189.1636469814432
2010-09-02,1194.6070130805742
2010-09-03,1200.710200449805
2010-09-06,1207.7650570650255
2010-09-07,1209.9588840286183
2010-09-08,1217.3544512098827
2010-09-09,1230.1906888559383
2010-09-10,1234.4782350818396
2010-09-13,1238.3317614584498
2010-09-14,1235.145184981506
2010-09-15,1232.6662258602787
2010-09-16,1224.8154635663823
2010-09-17,1229.4363350160856
2010-09-20,1237.2848262781845
2010-09-21,1237.438260852066
2010-09-22,1222.0345000014547
2010-09-23,1223.5744889541706
2010-09-24,1227.7921911232336
2010-09-27,1237.3629882419502
2010-09-28,1234.3215439076912
2010-09-29,1233.733060006559
2010-09-30,1226.2656136534874
2010-10-01,1224.2101957260238
2010-10-04,1226.2066079876288
2010-10-05,1228.8633577335484
2010-10-06,1237.2750893548243
2010-10-07,1235.4472671517478
2010-10-08,1235.5147593271495
2010-10-11,1244.4098548854518
2010-10-12,1241.6889415665137
2010-10-13,1250.5107772266938
2010-10-14,1251.1097616859631
2010-10-15,1248.0967824930904
2010-10-18,1250.6354021811162
2010-10-19,1250.8703385025003
2010-10-20,1248.8214275278335
2010-10-21,1253.1189420574096
2010-10-22,1255.0243191033833
2010-10-25,1265.053450906535
2010-10-26,1268.641457552967
2010-10-27,1259.867187691554
2010-10-28,1259.159420602362
2010-10-29,1262.2613092375748
2010-11-01,1270.491473416249
2010-11-02,1266.6284134394964
2010-11-03,1265.1171328087723
2010-11-04,1272.3955922771277
2010-11-05,1285.3070016498275
2010-11-08,1292.5210111541644
2010-11-09,1294.8214305423105
2010-11-10,1291.4961039691148
2010-11-11,1285.690177646556
2010-11-12,1276.8951009919504
2010-11-15,1287.5139302709892
2010-11-16,1267.2549506880684
2010-11-17,1269.8282816420883
2010-11-18,1282.7166695284848
2010-11-19,1280.3388046059395
2010-11-22,1284.0808759121862
2010-11-23,1273.4670303981895
2010-11-24,1284.6220987006218
2010-11-25,1291.8888328995135
2010-11-26,1291.3130103443755
2010-11-29,1285.1893968613315
2010-11-30,1287.4774895999465
2010-12-01,1300.4125028189426
2010-12-02,1317.4345362833988
2010-12-03,1315.5663451773837
2010-12-06,1330.2127350176129
2010-12-07,1336.380727347158
2010-12-08,1337.0107282813233
2010-12-09,1340.0526868848635
2010-12-10,1338.92080809531
2010-12-13,1339.8375644333773
2010-12-14,1345.1448379070202
2010-12-15,1345.0147742767756
2010-12-16,1349.1791035217298
2010-12-17,1356.6476923404946
2010-12-20,1362.7572135602175
2010-12-21,1367.673115577897
2010-12-22,1373.8893714112257
2010-12-23,1379.0559559784976
2010-12-24,1372.9943078428173
2010-12-27,1368.100465647462
2010-12-28,1374.3392501886408
2010-12-29,1386.2036060341277
2010-12-30,1374.3212751700182
2010-12-31,1374.8558253278165
2011-01-03,1375.9740253698476
2011-01-04,1384.252372068254
2011-01-05,1388.0528116101407
2011-01-06,1398.0307138755309
2011-01-07,1403.1287634074022
2011-01-10,1399.2899406035367
2011-01-11,1411.5260117385315
2011-01-12,1412.4112861760616
2011-01-13,1400.0203321737222
2011-01-14,1393.392270572163
2011-01-17,1403.2091980967814
2011-01-18,1401.1797006105242
2011-01-19,1391.5158990784762
2011-01-20,1369.8060530326197
2011-01-21,1361.2434824153365
2011-01-24,1358.0685676217922
2011-01-25,1354.2293798501332
2011-01-26,1363.7750158965266
2011-01-27,1361.560533959921
2011-01-28,1359.4470465060494
2011-01-31,1351.6601198306982
2011-02-01,1363.811710608949
2011-02-02,1363.6352191493281
2011-02-03,1372.397960152631
2011-02-04,1384.4515732198845
2011-02-07,1397.1524365025607
2011-02-08,1388.8040902929072
2011-02-09,1383.4795357063838
2011-02-10,1379.4978680612533
2011-02-11,1383.577467386222
2011-02-14,1397.6810010424097
2011-02-15,1391.3829326752582
2011-02-16,1390.8572890095502
2011-02-17,1393.906294702302
2011-02-18,1395.9435301209976
2011-02-21,1383.4257101011667
2011-02-22,1367.2922731537537
2011-02-23,1354.4157784301838
2011-02-24,1339.741810385188
2011-02-25,1359.0951656658804
2011-02-28,1369.9211864251872
2011-03-01,1372.8709558600067
2011-03-02,1361.935769296133
2011-03-03,1361.1330520547006
2011-03-04,1366.2473893051545
2011-03-07,1362.431705243237
2011-03-08,1364.3569222230067
2011-03-09,1366.1459951710394
2011-03-10,1351.2305649352336
2011-03-11,1337.3324376959552
2011-03-14,1312.704835808601
2011-03-15,1271.6555835359425
2011-03-16,1280.2118844910713
2011-03-17,1290.767875205784
2011-03-18,1300.0635560838032
2011-03-21,1317.2878616841638
2011-03-22,1325.320426195637
2011-03-23,1325.4074138057858
2011-03-24,1330.7342702992803
2011-03-25,1337.1410936901614
2011-03-28,1340.1656497500808
2011-03-29,1341.2857325323212
2011-03-30,1352.1492176303252
2011-03-31,1344.0140166249255
2011-04-01,1351.604628108505
2011-04-04,1352.0942101032917
2011-04-05,1351.2669268781187
2011-04-06,1346.0627129770826
2011-04-07,1342.5677410422475
2011-04-08,1345.0366360517467
2011-04-11,1341.1279679201755
2011-04-12,1319.5934858643168
2011-04-13,1329.1976211461404
2011-04-14,1336.450409880045
2011-04-15,1338.020767605487
2011-04-18,1337.4876399543834
2011-04-19,1337.7471395186055
2011-04-20,1345.3437909880058
2011-04-21,1354.3467145691184
2011-04-22,1354.3816553851714
2011-04-25,1351.1493217658538
2011-04-26,1352.0970073332414
2011-04-27,1349.8298198356313
2011-04-28,1356.5309250700393
2011-04-29,1357.984384182068
2011-05-02,1357.918000707672
2011-05-03,1351.6208222288562
2011-05-04,1336.179737857464
2011-05-05,1345.3672321777983
2011-05-06,1360.2020792040441
2011-05-09,1372.9639105364786
2011-05-10,1378.7416377884429
2011-05-11,1387.7008191455093
2011-05-12,1376.550340114966
2011-05-13,1371.6596987516336
2011-05-16,1362.8461687097
2011-05-17,1356.3904519164003
2011-05-18,1355.8429924510501
2011-05-19,1361.6010598814414
2011-05-20,1370.0343277210686
2011-05-23,1357.5311401386034
2011-05-24,1354.8331287041783
2011-05-25,1357.5831833739144
2011-05-26,1361.545020027031
2011-05-27,1362.3591674707502
2011-05-30,1364.2306467687251
2011-05-31,1365.4586607526587
2011-06-01,1361.4643964768863
2011-06-02,1347.1986067964242
2011-06-03,1337.6783300590118
2011-06-06,1331.3698914183785
2011-06-07,1328.072219346899
2011-06-08,1315.1793676812872
2011-06-09,1324.8505737747566
2011-06-10,1322.3577463744089
2011-06-13,1319.5646530651998
2011-06-14,1325.0661499544594
2011-06-15,1325.0063890542995
2011-06-16,1310.94289123822
2011-06-17,1304.7287131681085
2011-06-20,1293.8171165367814
2011-06-21,1303.1445662229671
2011-06-22,1299.817651425531
2011-06-23,1297.1651165030967
2011-06-24,1298.0646112879722
2011-06-27,1285.685697039606
2011-06-28,1285.6055456502486
2011-06-29,1308.6263305621897
2011-06-30,1321.8949840117002
2011-07-01,1327.0512207729619
2011-07-04,1335.0536000370514
2011-07-05,1337.6134307066548
2011-07-06,1342.7105547869414
2011-07-07,1345.3224477394015
2011-07-08,1352.4692122611773
2011-07-11,1346.0194028745016
2011-07-12,1332.456143011459
2011-07-13,1337.306124627674
2011-07-14,1327.597691023672
2011-07-15,1325.0346961750065
2011-07-18,1310.1518899458529
2011-07-19,1310.5093208959481
2011-07-20,1322.684101902024
2011-07-21,1319.7275533107463
2011-07-22,1333.93469664435
2011-07-25,1329.961928038196
2011-07-26,1325.5987994355496
2011-07-27,1322.7957539128706
2011-07-28,1321.8603435077466
2011-07-29,1313.165657551421
2011-08-01,1317.903364278357
2011-08-02,1288.0161951351843
2011-08-03,1258.4009278757273
2011-08-04,1222.468597119148
2011-08-05,1193.1106268967228
2011-08-08,1145.8620052777908
2011-08-09,1153.6586085142094
2011-08-10,1156.3197554366463
2011-08-11,1164.6267764853114
2011-08-12,1193.7815200553814
2011-08-15,1200.16058608037
2011-08-16,1197.617799659206
2011-08-17,1201.7524972674858
2011-08-18,1167.0266814764295
2011-08-19,1144.6530998344638
2011-08-22,1144.5904124761753
2011-08-23,1160.872212149038
2011-08-24,1166.2216933137506
2011-08-25,1165.4764776479863
2011-08-26,1163.9724800582783
2011-08-29,1172.998719887005
2011-08-30,1192.0469402650951
2011-08-31,1221.0395965416762
2011-09-01,1229.3052731685784
2011-09-02,1215.3088707289699
2011-09-05,1186.5538235101455
2011-09-06,1175.1611088151562
2011-09-07,1199.6384675440777
2011-09-08,1208.4418388942502
2011-09-09,1205.053722165949
2011-09-12,1178.1235614214388
2011-09-13,1178.0909567788729
2011-09-14,1178.7750892086322
2011-09-15,1192.621218869422
2011-09-16,1212.9175782607945
2011-09-19,1200.3023501723135
2011-09-20,1199.5204040105687
2011-09-21,1191.913121031178
2011-09-22,1154.8561967666544
2011-09-23,1143.9040190663914
2011-09-26,1138.699539408264
2011-09-27,1173.932186769215
2011-09-28,1174.8936206313322
2011-09-29,1173.284550267812
2011-09-30,1172.4644589806328
2011-10-03,1158.9832039665328
2011-10-04,1124.344983181207
2011-10-05,1135.9339682468549
2011-10-06,1160.6946996288148
2011-10-07,1174.311996415507
2011-10-10,1179.5856132137271
2011-10-11,1186.649549643478
2011-10-12,1197.2433398756068
2011-10-13,1200.1143610150368
2011-10-14,1200.2435973882104
2011-10-17,1204.5390091748018
2011-10-18,1197.862126574338
2011-10-19,1200.8203442887634
2011-10-20,1190.1815231498445
2011-10-21,1198.721058575354
2011-10-24,1219.1628075535675
2011-10-25,1213.1780183418714
2011-10-26,1218.1740644525933
2011-10-27,1240.854221216374
2011-10-28,1246.225784520316
2011-10-31,1234.5272252491027
2011-11-01,1208.9802644727683
2011-11-02,1208.4604436584946
2011-11-03,1223.6365246403416
2011-11-04,1226.9013372870486
2011-11-07,1223.0239949387703
2011-11-08,1225.2937402984817
2011-11-09,1225.7631005067408
2011-11-10,1208.3274421093383
2011-11-11,1222.5877708162336
2011-11-14,1223.0749835634929
2011-11-15,1219.2209422506419
2011-11-16,1214.8134827026818
2011-11-17,1207.1035727016204
2011-11-18,1198.109902453796
