Date,USA SMALL CAP EXTENDED ESG FOCUS
2014-08-27,1078.3554597014172
2014-08-28,1074.573231282579
2014-08-29,1081.6898640511804
2014-09-01,1081.6898640511804
2014-09-02,1085.7830058311147
2014-09-03,1081.8918262051102
2014-09-04,1077.799778257008
2014-09-05,1081.1136370186239
2014-09-08,1081.0206260683226
2014-09-09,1070.063531837836
2014-09-10,1074.199784731814
2014-09-11,1079.143701634074
2014-09-12,1069.725416408094
2014-09-15,1060.443653993976
2014-09-16,1065.7041019410876
2014-09-17,1067.7399617508693
2014-09-18,1070.796641549121
2014-09-19,1061.9237937550856
2014-09-22,1046.6195176326562
2014-09-23,1037.9859659324932
2014-09-24,1045.337427889208
2014-09-25,1029.6820269082164
2014-09-26,1037.0975998604345
2014-09-29,1036.2554390819353
2014-09-30,1023.802574194858
2014-10-01,1009.4767141908253
2014-10-02,1015.4850745960061
2014-10-03,1023.824956566197
2014-10-06,1017.3021076690603
2014-10-07,1000.1458286435069
2014-10-08,1016.7167033269717
2014-10-09,992.2525107297378
2014-10-10,975.4919454518409
2014-10-13,966.0989222795139
2014-10-14,976.136908732267
2014-10-15,981.2193962007422
2014-10-16,992.3946467263095
2014-10-17,994.9099349141817
2014-10-20,1006.0521430279424
2014-10-21,1027.4215660767768
2014-10-22,1015.3266048463247
2014-10-23,1030.668118487521
2014-10-24,1034.4741321269637
2014-10-27,1033.0181533416587
2014-10-28,1056.0319013387223
2014-10-29,1053.9570540382633
2014-10-30,1060.755842598232
2014-10-31,1076.1407579652064
2014-11-03,1075.7425145718569
2014-11-04,1070.7697733932887
2014-11-05,1072.9745419188346
2014-11-06,1078.4136641072648
2014-11-07,1078.3985620909816
2014-11-10,1083.131914345361
2014-11-11,1082.9757086062232
2014-11-12,1087.7841417807888
2014-11-13,1081.5374550721983
2014-11-14,1081.523182042674
2014-11-17,1075.9898727042425
2014-11-18,1082.136686263625
2014-11-19,1075.2540279556888
2014-11-20,1083.5718603442676
2014-11-21,1086.7165281038428
2014-11-24,1096.8054723924902
2014-11-25,1096.7549307855868
2014-11-26,1098.447060216662
2014-11-27,1098.447060216662
2014-11-28,1085.0779885729064
2014-12-01,1068.7280608725496
2014-12-02,1077.3142023658183
2014-12-03,1087.0981969258767
2014-12-04,1083.1180319638322
2014-12-05,1089.1810994971224
2014-12-08,1076.4221198453752
2014-12-09,1089.361604310732
2014-12-10,1065.7378993995878
2014-12-11,1069.8312595685984
2014-12-12,1055.885631006926
2014-12-15,1046.216479188325
2014-12-16,1042.7599530511905
2014-12-17,1070.8650868775887
2014-12-18,1088.1661510605306
2014-12-19,1093.4608347531062
2014-12-22,1098.1220362916722
2014-12-23,1100.6303119371248
2014-12-24,1103.2304571683555
2014-12-25,1103.2304571683555
2014-12-26,1109.1333982542035
2014-12-29,1113.753182952138
2014-12-30,1108.3693353603105
2014-12-31,1099.843095719387
2015-01-01,1099.843095719387
2015-01-02,1096.1769674944944
2015-01-05,1078.0717532273952
2015-01-06,1064.087794829856
2015-01-07,1076.523442834671
2015-01-08,1094.1036986716135
2015-01-09,1085.8346799202802
2015-01-12,1080.394616165844
2015-01-13,1081.0975364181797
2015-01-14,1078.135984923705
2015-01-15,1060.6183409064606
2015-01-16,1076.9698458157536
2015-01-19,1076.9698458157536
2015-01-20,1071.8281793631047
2015-01-21,1073.3285884574545
2015-01-22,1092.9551814664799
2015-01-23,1091.2532386815226
2015-01-26,1101.8625916049932
2015-01-27,1096.081453185206
2015-01-28,1081.0247048573835
2015-01-29,1092.2022037796266
2015-01-30,1075.1869423545077
2015-02-02,1085.5518405116256
2015-02-03,1105.1728257637578
2015-02-04,1099.1381080383455
2015-02-05,1113.0570383609759
2015-02-06,1110.141211120499
2015-02-09,1103.5103971992976
2015-02-10,1110.5747717626168
2015-02-11,1110.3402063819985
2015-02-12,1124.8016632909162
2015-02-13,1132.6508401202889
2015-02-16,1132.6508401202889
2015-02-17,1133.5669952909632
2015-02-18,1137.1971162601358
2015-02-19,1137.2518897934422
2015-02-20,1142.7758680663665
2015-02-23,1142.3912375800726
2015-02-24,1143.1888734896995
2015-02-25,1145.3238465792992
2015-02-26,1145.6130906694257
2015-02-27,1140.6959062450937
2015-03-02,1149.5522726404286
2015-03-03,1143.7199027220981
2015-03-04,1138.8362004225721
2015-03-05,1140.7207035640533
2015-03-06,1125.4348643860185
2015-03-09,1129.4035538369508
2015-03-10,1114.839514795698
2015-03-11,1121.9140680192552
2015-03-12,1138.300826539751
2015-03-13,1133.276043575387
2015-03-16,1142.2655120045044
2015-03-17,1144.5440737944293
2015-03-18,1155.9248142797344
2015-03-19,1155.0999619354595
2015-03-20,1166.3146189884103
2015-03-23,1164.5024776431605
2015-03-24,1162.031150248583
2015-03-25,1139.8434531645178
2015-03-26,1137.806277418068
2015-03-27,1144.518454616137
2015-03-30,1160.893796572648
2015-03-31,1157.0066419153052
2015-04-01,1154.674393700375
2015-04-02,1159.1157714450364
2015-04-03,1159.1157714450364
2015-04-06,1166.1567152616267
2015-04-07,1158.8297348634385
2015-04-08,1165.2747118977643
2015-04-09,1163.271730793339
2015-04-10,1167.6811002050229
2015-04-13,1166.241024802382
2015-04-14,1166.5252471126041
2015-04-15,1174.821068239498
2015-04-16,1173.3058160519533
2015-04-17,1157.0557356063794
2015-04-20,1166.7860668747853
2015-04-21,1166.9979861537333
2015-04-22,1169.2621434371856
2015-04-23,1175.0305168609336
2015-04-24,1172.048165975121
2015-04-27,1160.5388063926862
2015-04-28,1164.7113414017624
2015-04-29,1156.4054661872633
2015-04-30,1137.8988228921505
2015-05-01,1145.5772262757241
2015-05-04,1150.4621815402973
2015-05-05,1134.5264402643006
2015-05-06,1135.8506436621624
2015-05-07,1141.289986381596
2015-05-08,1150.6911078087417
2015-05-11,1150.9704367053166
2015-05-12,1149.1587809384976
2015-05-13,1149.7544644711784
2015-05-14,1161.0110905851204
2015-05-15,1161.3265965304709
2015-05-18,1171.6192244474398
2015-05-19,1169.7587181249705
2015-05-20,1171.8885324693006
2015-05-21,1172.295702407874
2015-05-22,1169.8414013497259
2015-05-25,1169.8414013497259
2015-05-26,1158.7495184995694
2015-05-27,1170.039756697871
2015-05-28,1168.0964434512116
2015-05-29,1161.6036307649467
2015-06-01,1163.943085072299
2015-06-02,1166.2535323887419
2015-06-03,1174.1851782000156
2015-06-04,1162.7415911701778
2015-06-05,1169.062696992945
2015-06-08,1162.5985235995795
2015-06-09,1159.7018510602627
2015-06-10,1173.317677869481
2015-06-11,1175.8091643115931
2015-06-12,1171.3185933736593
2015-06-15,1166.4238694980197
2015-06-16,1173.3907592487856
2015-06-17,1173.1310997348744
2015-06-18,1185.54982584057
2015-06-19,1183.583932482533
2015-06-22,1189.4644678722639
2015-06-23,1191.8637806261547
2015-06-24,1180.4121217729823
2015-06-25,1178.1497550550237
2015-06-26,1177.468862687742
2015-06-29,1149.4574518785134
2015-06-30,1154.581310830268
2015-07-01,1157.7374211255412
2015-07-02,1152.0713052780698
2015-07-03,1152.0713052780698
2015-07-06,1149.7197926550389
2015-07-07,1153.3494054589482
2015-07-08,1135.4002025901475
2015-07-09,1138.8531591915405
2015-07-10,1152.3225394847288
2015-07-13,1163.7190355180385
2015-07-14,1169.9078531398357
2015-07-15,1162.3317907313829
2015-07-16,1169.0948601521313
2015-07-17,1162.3261502392677
2015-07-20,1158.482729285969
2015-07-21,1151.4533964701818
2015-07-22,1154.5549812562592
2015-07-23,1144.2403456604168
2015-07-24,1129.9783990343908
2015-07-27,1119.237988793159
2015-07-28,1130.2131219318244
2015-07-29,1139.0981885876286
2015-07-30,1141.384523076667
2015-07-31,1146.8494900013623
2015-08-03,1141.3322403664204
2015-08-04,1139.6389058666798
2015-08-05,1142.8250510040095
2015-08-06,1129.755983737822
2015-08-07,1124.6170890551612
2015-08-10,1138.7809249187128
2015-08-11,1128.2302134197143
2015-08-12,1126.953138197462
2015-08-13,1124.0067517719667
2015-08-14,1131.4683866704495
2015-08-17,1142.1833806853588
2015-08-18,1135.0803179979594
2015-08-19,1123.877819985799
2015-08-20,1096.9378175096174
2015-08-21,1077.0901932485087
2015-08-24,1035.6303875568808
2015-08-25,1027.5400579520808
2015-08-26,1052.8177984481013
2015-08-27,1075.7510463704753
2015-08-28,1082.945167823861
2015-08-31,1077.932816685906
2015-09-01,1047.8464691804184
2015-09-02,1063.2603970100777
2015-09-03,1065.6985448528108
2015-09-04,1054.6025970004766
2015-09-07,1054.6025970004766
2015-09-08,1078.9508040687901
2015-09-09,1066.3991098935865
2015-09-10,1068.9361979308662
2015-09-11,1074.206920338774
2015-09-14,1069.8149429938312
2015-09-15,1082.3769200404884
2015-09-16,1092.2800759021893
2015-09-17,1095.301800647268
2015-09-18,1078.0144400151642
2015-09-21,1077.702662757426
2015-09-22,1061.7490093013218
2015-09-23,1058.5423535473924
2015-09-24,1054.122376284728
2015-09-25,1045.2491558076465
2015-09-28,1014.7721464118492
2015-09-29,1009.9209227883377
2015-09-30,1025.3321772445445
2015-10-01,1023.4973080705747
2015-10-02,1039.7972687151612
2015-10-05,1063.4020360572479
2015-10-06,1058.3470037667635
2015-10-07,1073.6761543734108
2015-10-08,1084.0032251337298
2015-10-09,1085.4399601798693
2015-10-12,1084.5935937226461
2015-10-13,1071.5188178737199
2015-10-14,1062.364897601038
2015-10-15,1080.4803755457724
2015-10-16,1079.1549713122797
2015-10-19,1080.9509779999394
2015-10-20,1080.4082200003081
2015-10-21,1065.5461666609635
2015-10-22,1073.1334866740904
2015-10-23,1083.225400143704
2015-10-26,1079.2185882743813
2015-10-27,1067.4763386095042
2015-10-28,1093.2614075841243
2015-10-29,1085.1895870522208
2015-10-30,1083.0649842673195
2015-11-02,1103.5454988503113
2015-11-03,1106.4455234216202
2015-11-04,1104.7801384206266
2015-11-05,1105.9150687045947
2015-11-06,1109.9773470849009
2015-11-09,1096.94490268749
2015-11-10,1099.9595730905357
2015-11-11,1091.7351852375564
2015-11-12,1070.0045656634486
2015-11-13,1061.9062296186985
2015-11-16,1072.3225722870918
2015-11-17,1069.4234894976726
2015-11-18,1086.6806092743097
2015-11-19,1083.423973827179
2015-11-20,1089.8001380282392
2015-11-23,1094.5395271085454
2015-11-24,1100.93315018204
2015-11-25,1107.4708967145696
2015-11-26,1107.4708967145696
2015-11-27,1110.4829026475863
2015-11-30,1105.6936175902356
2015-12-01,1112.4250146668398
2015-12-02,1101.0469995188002
2015-12-03,1082.7885693807023
2015-12-04,1094.2285988106198
2015-12-07,1077.542583654934
2015-12-08,1071.7804718382686
2015-12-09,1061.1709454523273
2015-12-10,1064.222554255516
2015-12-11,1043.1741346774259
2015-12-14,1036.023174761284
2015-12-15,1049.2722340190326
2015-12-16,1064.5834113219232
2015-12-17,1051.6986918149812
2015-12-18,1038.6585208712531
2015-12-21,1044.6541104885055
2015-12-22,1052.975917935974
2015-12-23,1067.7833002389493
2015-12-24,1069.338156287748
2015-12-25,1069.338156287748
2015-12-28,1064.305337780379
2015-12-29,1074.828289757001
2015-12-30,1066.2219154746094
2015-12-31,1056.1963777239914
2016-01-01,1056.1963777239914
2016-01-04,1036.7098212820988
2016-01-05,1037.9369234349997
2016-01-06,1022.0836947803498
2016-01-07,994.2127189130437
2016-01-08,978.9805726137574
2016-01-11,974.3461649056093
2016-01-12,976.8231048526567
2016-01-13,946.857470803152
2016-01-14,959.603195254882
2016-01-15,942.4691110448142
2016-01-18,942.4691110448142
2016-01-19,931.2341832637501
2016-01-20,929.4055044513453
2016-01-21,929.5970046091991
2016-01-22,952.3086436892806
2016-01-25,931.760049166467
2016-01-26,952.3610224538776
2016-01-27,940.2835726788041
2016-01-28,940.3905823348921
2016-01-29,970.0901849758633
2016-02-01,968.9673005468774
2016-02-02,946.6134013453425
2016-02-03,950.7391158507294
2016-02-04,957.2001814349069
2016-02-05,932.2454503957388
2016-02-08,912.9681264597527
2016-02-09,907.3233753812915
2016-02-10,908.5923961290147
2016-02-11,897.1639626004126
2016-02-12,914.4440276120358
2016-02-15,914.4440276120358
2016-02-16,936.6131784776586
2016-02-17,954.037116520341
2016-02-18,950.0930081910618
2016-02-19,952.8608340857992
2016-02-22,966.7521901808142
2016-02-23,957.3862019573902
2016-02-24,965.3673688277156
2016-02-25,975.0062838482779
2016-02-26,981.9790191121373
2016-02-29,978.9048770090948
2016-03-01,998.4840115667735
2016-03-02,1009.728016813673
2016-03-03,1021.0704190751709
2016-03-04,1027.6817873624148
2016-03-07,1036.2123099273738
2016-03-08,1012.8350688169302
2016-03-09,1018.3720516743426
2016-03-10,1012.4812346645401
2016-03-11,1034.0699445640648
2016-03-14,1030.6080675859153
2016-03-15,1018.0935398803407
2016-03-16,1027.2170278103442
2016-03-17,1041.5954532627252
2016-03-18,1048.647412532416
2016-03-21,1048.0656272983113
2016-03-22,1048.399983688725
2016-03-23,1030.0559800426904
2016-03-24,1033.013655262396
2016-03-25,1033.013655262396
2016-03-28,1034.4434976170157
2016-03-29,1057.049930345735
2016-03-30,1058.762261405309
2016-03-31,1061.7570244347683
2016-04-01,1064.8823179500114
2016-04-04,1056.0496814260227
2016-04-05,1045.5009596219138
2016-04-06,1056.9577440863166
2016-04-07,1043.080150547106
2016-04-08,1049.0757260438415
2016-04-11,1046.3479867812773
2016-04-12,1056.7568946583124
2016-04-13,1076.7621564743904
2016-04-14,1075.0968567119842
2016-04-15,1077.4420956837246
2016-04-18,1083.2552835760027
2016-04-19,1085.944809591998
2016-04-20,1087.1318280026808
2016-04-21,1080.1501150858296
2016-04-22,1090.4191214972325
2016-04-25,1083.7187573840254
2016-04-26,1094.1050031673244
2016-04-27,1099.446326568347
2016-04-28,1086.9395019536958
2016-04-29,1079.850133870488
2016-05-02,1088.3327596546978
2016-05-03,1071.8765829336749
2016-05-04,1065.6797773816465
2016-05-05,1063.2227211059935
2016-05-06,1069.122209111212
2016-05-09,1070.9191712905356
2016-05-10,1081.6971632549464
2016-05-11,1069.2722256282723
2016-05-12,1065.1160622265104
2016-05-13,1058.031516220628
2016-05-16,1069.9885847051291
2016-05-17,1057.0806238222165
2016-05-18,1058.7651551459837
2016-05-19,1052.5911368347288
2016-05-20,1067.9814087554735
2016-05-23,1067.0464987193168
2016-05-24,1085.8466944395136
2016-05-25,1093.7061101361153
2016-05-26,1092.3851186980794
2016-05-27,1101.2917603544363
2016-05-30,1101.2917603544363
2016-05-31,1104.8216338294121
2016-06-01,1111.0938858781883
2016-06-02,1118.383210553325
2016-06-03,1111.7847266620363
2016-06-06,1123.4271441012513
2016-06-07,1127.5785125477512
2016-06-08,1133.743425952521
2016-06-09,1127.4289939080606
2016-06-10,1109.756615213388
2016-06-13,1097.0138938139478
2016-06-14,1092.991552578351
2016-06-15,1095.2996265606198
2016-06-16,1093.3492268807538
2016-06-17,1092.6396903502712
2016-06-20,1105.3833567173026
2016-06-21,1103.1365483194231
2016-06-22,1099.8248732686807
2016-06-23,1120.3468445975493
2016-06-24,1076.5600263552456
2016-06-27,1042.111105109728
2016-06-28,1062.0453540695994
2016-06-29,1085.3532577695366
2016-06-30,1104.2154158507842
2016-07-01,1107.9295888816548
2016-07-04,1107.9295888816548
2016-07-05,1092.7145433663245
2016-07-06,1100.369188268459
2016-07-07,1102.4720990595588
2016-07-08,1125.2104809329132
2016-07-11,1134.2714157602493
2016-07-12,1147.8582294319015
2016-07-13,1143.7849912418274
2016-07-14,1145.468969901764
2016-07-15,1146.8092665682213
2016-07-18,1149.5904355592309
2016-07-19,1144.8672134422122
2016-07-20,1153.700912920092
2016-07-21,1147.6968497462124
2016-07-22,1155.085119548735
2016-07-25,1152.2055088551488
2016-07-26,1158.845083435817
2016-07-27,1157.3829899054806
2016-07-28,1159.2715025201128
2016-07-29,1163.5591996705853
2016-08-01,1161.145738319478
2016-08-02,1147.3039266371209
2016-08-03,1155.8547867553232
2016-08-04,1156.3813187711917
2016-08-05,1169.7626509884547
2016-08-08,1168.9919602997131
2016-08-09,1169.4535254532213
2016-08-10,1163.7877842961732
2016-08-11,1168.3381029931782
2016-08-12,1168.473488567356
2016-08-15,1178.8802247370675
2016-08-16,1168.4391002848818
2016-08-17,1164.7519291161318
2016-08-18,1174.3294908417463
2016-08-19,1173.6840117586253
2016-08-22,1175.3023042919103
2016-08-23,1182.7417741527224
2016-08-24,1172.9206194148674
2016-08-25,1175.3039109412982
2016-08-26,1172.3894009073485
2016-08-29,1179.7748117473184
2016-08-30,1179.9786143585998
2016-08-31,1175.0367682398387
2016-09-01,1175.1742151511557
2016-09-02,1186.8282990611253
2016-09-05,1186.8282990611253
2016-09-06,1187.6096568679088
2016-09-07,1193.2188875546651
2016-09-08,1189.5999907297385
2016-09-09,1153.9317330084355
2016-09-12,1168.0368376700835
2016-09-13,1145.7748911834233
2016-09-14,1144.6021602623396
2016-09-15,1157.4965608237778
2016-09-16,1154.8170579663847
2016-09-19,1162.2014376799068
2016-09-20,1157.6287059569172
2016-09-21,1172.9419712357885
2016-09-22,1189.0772197107165
2016-09-23,1180.5964261509298
2016-09-26,1171.41065905859
2016-09-27,1173.7638068706995
2016-09-28,1183.3906782895003
2016-09-29,1168.844186745185
2016-09-30,1179.7929642937218
2016-10-03,1172.6956423829902
2016-10-04,1166.507940886378
2016-10-05,1173.7836560994956
2016-10-06,1172.9405769163266
2016-10-07,1164.1618207317547
2016-10-10,1174.898548374059
2016-10-11,1154.7235584241864
2016-10-12,1155.2080867976522
2016-10-13,1147.6514678252404
2016-10-14,1145.5081619878545
2016-10-17,1143.252846263735
2016-10-18,1150.5272871283325
2016-10-19,1154.7207575878872
2016-10-20,1152.2546277561135
2016-10-21,1150.0441754084031
2016-10-24,1155.9927365304789
2016-10-25,1146.6537285898985
2016-10-26,1139.210530890187
2016-10-27,1126.5635400287224
2016-10-28,1126.5374485373948
2016-10-31,1131.077100073015
2016-11-01,1118.6079497012154
2016-11-02,1105.0879755382682
2016-11-03,1100.798966031678
2016-11-04,1103.6870716323701
2016-11-07,1128.918024869677
2016-11-08,1131.2226243396403
2016-11-09,1158.1942337381342
2016-11-10,1169.5530898237425
2016-11-11,1188.1591188059524
2016-11-14,1204.1327414124412
2016-11-15,1209.8901811968733
2016-11-16,1208.2207524774942
2016-11-17,1215.2027919899463
2016-11-18,1217.1987819970693
2016-11-21,1225.530273638491
2016-11-22,1234.9504320718995
2016-11-23,1242.5044527916828
2016-11-24,1242.5044527916828
2016-11-25,1246.8692803364852
2016-11-28,1233.4178203809224
2016-11-29,1232.873395557026
2016-11-30,1230.860809300872
2016-12-01,1224.4373945404905
2016-12-02,1225.6356849283009
2016-12-05,1243.8886334568147
2016-12-06,1256.5687057927796
2016-12-07,1268.6177385779154
2016-12-08,1285.499689397765
2016-12-09,1286.0819373215572
2016-12-12,1274.5791412522497
2016-12-13,1275.6426254263135
2016-12-14,1259.420329549589
2016-12-15,1266.37595696726
2016-12-16,1264.1161471238945
2016-12-19,1271.011995821355
2016-12-20,1279.5868414471513
2016-12-21,1272.8977657992318
2016-12-22,1262.8235346857798
2016-12-23,1268.73853717868
2016-12-26,1268.73853717868
2016-12-27,1274.2998728111538
2016-12-28,1260.1019479455001
2016-12-29,1262.740609867877
2016-12-30,1258.0718692516732
2017-01-02,1258.0718692516732
2017-01-03,1266.8554772700568
2017-01-04,1287.9489485043564
2017-01-05,1276.7830048837516
2017-01-06,1273.729354062776
2017-01-09,1265.107150629729
2017-01-10,1275.006284039267
2017-01-11,1277.7615286243833
2017-01-12,1269.297132657849
2017-01-13,1277.7874940810118
2017-01-16,1277.7874940810118
2017-01-17,1263.0695262556799
2017-01-18,1268.7599555222885
2017-01-19,1258.6450808367158
2017-01-20,1264.2308340405466
2017-01-23,1261.2685768777656
2017-01-24,1279.6615416632892
2017-01-25,1290.5095177172586
2017-01-26,1285.755819009039
2017-01-27,1280.743213526256
2017-01-30,1266.1608660154275
2017-01-31,1273.0997843911996
2017-02-01,1270.5597759881566
2017-02-02,1267.8083313908485
2017-02-03,1284.6453985222497
2017-02-06,1276.3034260074182
2017-02-07,1271.490601157982
2017-02-08,1270.5838239323043
2017-02-09,1286.377878727716
2017-02-10,1295.3313984736562
2017-02-13,1298.586370277283
2017-02-14,1302.3714376005773
2017-02-15,1307.2702866532131
2017-02-16,1305.2544505463763
2017-02-17,1306.3457313131184
2017-02-20,1306.3457313131184
2017-02-21,1317.4304165141164
2017-02-22,1311.2426358794294
2017-02-23,1303.2918465996213
2017-02-24,1304.6957053790927
2017-02-27,1316.6477249055952
2017-02-28,1299.8825413519864
2017-03-01,1322.5922416446826
2017-03-02,1308.0182141047187
2017-03-03,1308.7751819763077
2017-03-06,1299.794632453544
2017-03-07,1290.5910389218514
2017-03-08,1283.419542975764
2017-03-09,1278.7462941460255
2017-03-10,1283.52190137085
2017-03-13,1286.9245054825597
2017-03-14,1280.3166058697352
2017-03-15,1299.2115246509436
2017-03-16,1300.1554593118667
2017-03-17,1304.3425029549662
2017-03-20,1297.3035992551113
2017-03-21,1267.1873450883231
2017-03-22,1267.067115278788
2017-03-23,1272.4818854090145
2017-03-24,1272.8763605005984
2017-03-27,1273.9090914326534
2017-03-28,1283.3083417075154
2017-03-29,1287.5824317640618
2017-03-30,1296.014550743349
2017-03-31,1298.6703831587556
2017-04-03,1285.163117680439
2017-04-04,1284.5168573633575
2017-04-05,1271.7999147189266
2017-04-06,1283.5243084374513
2017-04-07,1282.8707226086578
2017-04-10,1285.8765936483392
2017-04-11,1293.636055671778
2017-04-12,1278.7772230662024
2017-04-13,1266.1628243563848
2017-04-14,1266.1628243563848
2017-04-17,1281.7093802755883
2017-04-18,1281.412361219031
